energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,S_s_up,S_p_up
-4.30115058,9.53214111,0.72096897,7.87185263,0.01560678,0.13137822,0.18171913,1.14968639
-4.29514757,9.17423255,0.66930040,7.61403462,0.01514518,0.12552900,0.17522019,1.08177947
-4.28914457,8.81142616,0.61990060,7.34794678,0.01484893,0.11964001,0.16846327,1.01614627
-4.28314157,8.44609072,0.57289995,7.07566354,0.01470601,0.11375621,0.16152469,0.95294497
-4.27713857,8.08073326,0.52840900,6.79940556,0.01470358,0.10792501,0.15448454,0.89233364
-4.27113557,7.71792726,0.48651811,6.52147452,0.01482815,0.10219531,0.14742453,0.83446570
-4.26513257,7.36024010,0.44729703,6.24418785,0.01506578,0.09661644,0.14042594,0.77948478
-4.25912956,7.01016380,0.41079454,5.96981658,0.01540227,0.09123718,0.13356780,0.72751929
-4.25312656,6.67005257,0.37703822,5.70052945,0.01582331,0.08610471,0.12692532,0.67867736
-4.24712356,6.34207005,0.34603460,5.43834547,0.01631467,0.08126372,0.12056864,0.63304250
-4.24112056,6.02814826,0.31776960,5.18509654,0.01686241,0.07675555,0.11456188,0.59067039
-4.23511756,5.72995932,0.29220949,4.94240112,0.01745306,0.07261749,0.10896248,0.55158704
-4.22911456,5.44890017,0.26930228,4.71164884,0.01807390,0.06888213,0.10382091,0.51578843
-4.22311156,5.18608973,0.24897943,4.49399570,0.01871316,0.06557693,0.09918053,0.48324164
-4.21710855,4.94237701,0.23115794,4.29036857,0.01936034,0.06272375,0.09507770,0.45388749
-4.21110555,4.71835842,0.21574273,4.10147745,0.02000642,0.06033861,0.09154197,0.42764432
-4.20510255,4.51440214,0.20262902,3.92783377,0.02064417,0.05843143,0.08859634,0.40441272
-4.19909955,4.33067703,0.19170478,3.76977269,0.02126834,0.05700589,0.08625761,0.38408091
-4.19309655,4.16718393,0.18285307,3.62747763,0.02187591,0.05605932,0.08453655,0.36653033
-4.18709355,4.02378724,0.17595414,3.50100541,0.02246616,0.05558265,0.08343811,0.35164118
-4.18109055,3.90024497,0.17088729,3.39031043,0.02304084,0.05556046,0.08296153,0.33929742
-4.17508754,3.79623603,0.16753235,3.29526710,0.02360416,0.05597102,0.08310032,0.32939111
-4.16908454,3.71138370,0.16577090,3.21568965,0.02416268,0.05678649,0.08384219,0.32182568
-4.16308154,3.64527496,0.16548699,3.15134905,0.02472523,0.05797322,0.08516894,0.31651802
-4.15707854,3.59747545,0.16656771,3.10198697,0.02530266,0.05949209,0.08705629,0.31339934
-4.15107554,3.56754035,0.16890334,3.06732700,0.02590749,0.06129909,0.08947373,0.31241465
-4.14507254,3.55502157,0.17238732,3.04708330,0.02655360,0.06334597,0.09238446,0.31352099
-4.13906953,3.55947164,0.17691602,3.04096714,0.02725570,0.06558108,0.09574532,0.31668444
-4.13306653,3.58044505,0.18238843,3.04869163,0.02802886,0.06795029,0.09950692,0.32187621
-4.12706353,3.61749723,0.18870564,3.06997475,0.02888794,0.07039811,0.10361384,0.32906781
-4.12106053,3.67018171,0.19577044,3.10454091,0.02984704,0.07286884,0.10800503,0.33822577
-4.11505753,3.73804552,0.20348676,3.15212084,0.03091882,0.07530779,0.11261427,0.34930600
-4.10905453,3.82062298,0.21175918,3.21244972,0.03211402,0.07766250,0.11737090,0.36224824
-4.10305153,3.91742786,0.22049249,3.28526312,0.03344078,0.07988397,0.12220056,0.37697076
-4.09704852,4.02794364,0.22959126,3.37029060,0.03490418,0.08192775,0.12702619,0.39336566
-4.09104552,4.15161212,0.23895941,3.46724652,0.03650574,0.08375490,0.13176902,0.41129513
-4.08504252,4.28782017,0.24850003,3.57581799,0.03824302,0.08533280,0.13634971,0.43058868
-4.07903952,4.43588485,0.25811512,3.69564984,0.04010935,0.08663575,0.14068961,0.45104190
-4.07303652,4.59503738,0.26770562,3.82632707,0.04209365,0.08764530,0.14471197,0.47241653
-4.06703352,4.76440658,0.27717158,3.96735504,0.04418035,0.08835041,0.14834326,0.49444229
-4.06103052,4.94300247,0.28641256,4.11813843,0.04634953,0.08874729,0.15151451,0.51682029
-4.05502751,5.12970144,0.29532838,4.27795996,0.04857714,0.08883911,0.15416259,0.53922809
-4.04902451,5.32323382,0.30382010,4.44596024,0.05083541,0.08863547,0.15623156,0.56132634
-4.04302151,5.52217562,0.31179145,4.62112011,0.05309342,0.08815173,0.15767385,0.58276669
-4.03701851,5.72494530,0.31915062,4.80224729,0.05531779,0.08740825,0.15845150,0.60320090
-4.03101551,5.92980722,0.32581230,4.98796862,0.05747351,0.08642955,0.15853715,0.62229069
-4.02501251,6.13488246,0.33170018,5.17672942,0.05952484,0.08524346,0.15791498,0.63971804
-4.01900950,6.33816786,0.33674959,5.36680116,0.06143637,0.08388031,0.15658147,0.65519545
-4.01300650,6.53756362,0.34091029,5.55629820,0.06317401,0.08237219,0.15454581,0.66847584
-4.00700350,6.73090936,0.34414931,5.74320410,0.06470604,0.08075226,0.15183025,0.67936150
-4.00100050,6.91602805,0.34645367,5.92540737,0.06600408,0.07905424,0.14846995,0.68771189
-3.99499750,7.09077686,0.34783273,6.10074616,0.06704402,0.07731197,0.14451268,0.69344962
-3.98899450,7.25310345,0.34832028,6.26706077,0.06780677,0.07555913,0.14001807,0.69656465
-3.98299150,7.40110580,0.34797588,6.42225255,0.06827892,0.07382903,0.13505665,0.69711617
-3.97698849,7.53309356,0.34688561,6.56434693,0.06845309,0.07215455,0.12970841,0.69523230
-3.97098549,7.64764831,0.34516204,6.69155855,0.06832824,0.07056814,0.12406127,0.69110741
-3.96498249,7.74368039,0.34294326,6.80235561,0.06790965,0.06910186,0.11820912,0.68499715
-3.95897949,7.82047962,0.34039114,6.89552072,0.06720876,0.06778749,0.11224980,0.67721153
-3.95297649,7.87775755,0.33768874,6.97020560,0.06624272,0.06665662,0.10628288,0.66810616
-3.94697349,7.91567880,0.33503691,7.02597659,0.06503395,0.06574071,0.10040741,0.65807197
-3.94097049,7.93487983,0.33265026,7.06284885,0.06360933,0.06507117,0.09471971,0.64752401
-3.93496748,7.93647330,0.33075265,7.08130694,0.06199949,0.06467936,0.08931122,0.63688951
-3.92896448,7.92203720,0.32957220,7.08231013,0.06023789,0.06459650,0.08426655,0.62659584
-3.92296148,7.89358820,0.32933625,7.06728158,0.05835992,0.06485358,0.07966173,0.61705862
-3.91695848,7.85353935,0.33026619,7.03808078,0.05640203,0.06548112,0.07556272,0.60867055
-3.91095548,7.80464293,0.33257252,6.99695975,0.05440084,0.06650888,0.07202433,0.60179115
-3.90495248,7.74991997,0.33645010,6.94650402,0.05239236,0.06796555,0.06908932,0.59673778
-3.89894947,7.69257825,0.34207390,6.88956002,0.05041125,0.06987828,0.06678799,0.59377816
-3.89294647,7.63592166,0.34959524,6.82915155,0.04849020,0.07227216,0.06513803,0.59312446
-3.88694347,7.58325372,0.35913851,6.76838812,0.04665937,0.07516970,0.06414472,0.59492912
-3.88094047,7.53777882,0.37079858,6.71036865,0.04494601,0.07859019,0.06380135,0.59928242
-3.87493747,7.50250463,0.38463867,6.65808432,0.04337402,0.08254903,0.06409003,0.60621161
-3.86893447,7.48014957,0.40068885,6.61432434,0.04196376,0.08705704,0.06498255,0.61568171
-3.86293147,7.47305847,0.41894499,6.58158838,0.04073178,0.09211973,0.06644152,0.62759766
-3.85692846,7.48313008,0.43936811,6.56200927,0.03969073,0.09773654,0.06842156,0.64180781
-3.85092546,7.51175891,0.46188409,6.55728891,0.03884922,0.10390015,0.07087058,0.65810841
-3.84492246,7.55979363,0.48638372,6.56865000,0.03821179,0.11059574,0.07373110,0.67624913
-3.83891946,7.62751367,0.51272296,6.59680508,0.03777892,0.11780034,0.07694154,0.69593922
-3.83291646,7.71462449,0.54072341,6.64194405,0.03754704,0.12548224,0.08043746,0.71685420
-3.82691346,7.82027156,0.57017309,6.70374006,0.03750864,0.13360054,0.08415281,0.73864306
-3.82091046,7.94307213,0.60082743,6.78137297,0.03765240,0.14210475,0.08802103,0.76093564
-3.81490745,8.08116299,0.63241060,6.87356884,0.03796343,0.15093467,0.09197611,0.78335014
-3.80890445,8.23226214,0.66461734,6.97865309,0.03842352,0.16002039,0.09595356,0.80550069
-3.80290145,8.39374143,0.69711528,7.09461454,0.03901149,0.16928259,0.09989129,0.82700493
-3.79689845,8.56270694,0.72954794,7.21917704,0.03970369,0.17863309,0.10373044,0.84749140
-3.79089545,8.73608404,0.76153852,7.34987535,0.04047450,0.18797573,0.10741615,0.86660680
-3.78489245,8.91070350,0.79269460,7.48413183,0.04129693,0.19720752,0.11089822,0.88402303
-3.77888944,9.08338572,0.82261378,7.61933079,0.04214333,0.20622020,0.11413182,0.89944397
-3.77288644,9.25102012,0.85089033,7.75288759,0.04298609,0.21490211,0.11707813,0.91261186
-3.76688344,9.41063736,0.87712271,7.88231025,0.04379846,0.22314028,0.11970487,0.92331327
-3.76088044,9.55947246,0.90092207,8.00525180,0.04455532,0.23082297,0.12198696,0.93138462
-3.75487744,9.69501752,0.92192123,8.11955225,0.04523392,0.23784220,0.12390699,0.93671686
-3.74887444,9.81506333,0.93978423,8.22326984,0.04581466,0.24409664,0.12545568,0.93925951
-3.74287144,9.91772958,0.95421587,8.31470174,0.04628170,0.24949434,0.12663230,0.93902365
-3.73686843,10.00148412,0.96497098,8.39239488,0.04662351,0.25395555,0.12744493,0.93608373
-3.73086543,10.06515174,0.97186300,8.45514829,0.04683332,0.25741526,0.12791059,0.93057808
-3.72486243,10.10791370,0.97477142,8.50200824,0.04690935,0.25982550,0.12805523,0.92270789
-3.71885943,10.12929911,0.97364774,8.53225811,0.04685493,0.26115719,0.12791345,0.91273448
-3.71285643,10.12916959,0.96851947,8.54540462,0.04667840,0.26140148,0.12752805,0.90097492
-3.70685343,10.10769854,0.95949197,8.54116211,0.04639284,0.26057056,0.12694927,0.88779572
-3.70085043,10.06534647,0.94674795,8.51943657,0.04601567,0.25869769,0.12623378,0.87360477
-3.69484742,10.00283361,0.93054437,8.48031036,0.04556801,0.25583665,0.12544336,0.85884172
-3.68884442,9.92111103,0.91120705,8.42402896,0.04507395,0.25206047,0.12464336,0.84396670
-3.68284142,9.82133122,0.88912292,8.35099001,0.04455975,0.24745952,0.12390089,0.82944815
-3.67683842,9.70481916,0.86473028,8.26173520,0.04405287,0.24213906,0.12328280,0.81574965
-3.67083542,9.57304448,0.83850755,8.15694475,0.04358104,0.23621629,0.12285360,0.80331667
-3.66483242,9.42759539,0.81096086,8.03743439,0.04317135,0.22981710,0.12267323,0.79256341
-3.65882941,9.27015502,0.78261110,7.90415416,0.04284936,0.22307267,0.12279497,0.78386059
-3.65282641,9.10248018,0.75398103,7.75818847,0.04263828,0.21611596,0.12326337,0.77752448
-3.64682341,8.92638321,0.72558286,7.60075658,0.04255837,0.20907841,0.12411248,0.77380794
-3.64082041,8.74371663,0.69790694,7.43321273,0.04262641,0.20208686,0.12536437,0.77289373
-3.63481741,8.55636079,0.67141194,7.25704518,0.04285543,0.19526085,0.12702808,0.77489062
-3.62881441,8.36621408,0.64651670,7.07387321,0.04325453,0.18871044,0.12909903,0.77983234
-3.62281141,8.17518542,0.62359417,6.88544157,0.04382903,0.18253446,0.13155893,0.78767963
-3.61680840,7.98518816,0.60296726,6.69361165,0.04458067,0.17681944,0.13437630,0.79832517
-3.61080540,7.79813483,0.58490660,6.50034874,0.04550801,0.17163894,0.13750745,0.81160118
-3.60480240,7.61593134,0.56963004,6.30770516,0.04660700,0.16705342,0.14089811,0.82728921
-3.59879940,7.44046980,0.55730355,6.11779865,0.04787151,0.16311050,0.14448531,0.84513163
-3.59279640,7.27361851,0.54804311,5.93278601,0.04929400,0.15984549,0.14819981,0.86484409
-3.58679340,7.11720810,0.54191727,5.75483187,0.05086612,0.15728211,0.15196864,0.88612823
-3.58079040,6.97301264,0.53894993,5.58607267,0.05257918,0.15543325,0.15571781,0.90868384
-3.57478739,6.84272511,0.53912295,5.42857640,0.05442462,0.15430172,0.15937497,0.93221979
-3.56878439,6.72792682,0.54237842,5.28429855,0.05639423,0.15388087,0.16287191,0.95646310
-3.56278139,6.63005095,0.54862021,5.15503541,0.05848025,0.15415503,0.16614671,0.98116552
-3.55677839,6.55034102,0.55771498,5.04237595,0.06067524,0.15509969,0.16914558,1.00610747
-3.55077539,6.48980572,0.56949246,4.94765392,0.06297182,0.15668160,0.17182409,1.03109905
-3.54477239,6.44917216,0.58374535,4.87190220,0.06536223,0.15885855,0.17414787,1.05597826
-3.53876938,6.42884019,0.60022900,4.81581159,0.06783778,0.16157925,0.17609280,1.08060676
-3.53276638,6.42884096,0.61866132,4.77969636,0.07038821,0.16478303,0.17764453,1.10486366
-3.52676338,6.44880313,0.63872323,4.76346925,0.07300109,0.16839986,0.17879763,1.12863791
-3.52076038,6.48793013,0.66006015,4.76662785,0.07566128,0.17235045,0.17955421,1.15182027
-3.51475738,6.54499180,0.68228477,4.78825484,0.07835042,0.17654676,0.17992238,1.17429549
-3.50875438,6.61833309,0.70498157,4.82703329,0.08104674,0.18089300,0.17991443,1.19593561
-3.50275138,6.70590191,0.72771314,4.88127819,0.08372504,0.18528704,0.17954515,1.21659526
-3.49674837,6.80529701,0.75002842,4.94898424,0.08635688,0.18962242,0.17883016,1.23610931
-3.49074537,6.91383575,0.77147279,5.02788914,0.08891120,0.19379082,0.17778462,1.25429358
-3.48474237,7.02864017,0.79159961,5.11555072,0.09135511,0.19768509,0.17642225,1.27094865
-3.47873937,7.14673859,0.80998311,5.20943511,0.09365495,0.20120249,0.17475486,1.28586676
-3.47273637,7.26517866,0.82623171,5.30701258,0.09577763,0.20424832,0.17279233,1.29884153
-3.46673337,7.38114659,0.84000148,5.40585661,0.09769206,0.20673948,0.17054312,1.30967991
-3.46073037,7.49208679,0.85100893,5.50374161,0.09937066,0.20860796,0.16801523,1.31821574
-3.45472736,7.59581547,0.85904236,5.59873412,0.10079083,0.20980405,0.16521751,1.32432383
-3.44872436,7.69062178,0.86397126,5.68927274,0.10193639,0.21029897,0.16216130,1.32793387
-3.44272136,7.77535048,0.86575314,5.77423207,0.10279871,0.21008685,0.15886209,1.32904283
-3.43671836,7.84946089,0.86443725,5.85296698,0.10337763,0.20918594,0.15534130,1.32772531
-3.43071536,7.91305810,0.86016503,5.92533421,0.10368200,0.20763888,0.15162782,1.32414061
-3.42471236,7.96689365,0.85316706,5.99168954,0.10372982,0.20551194,0.14775919,1.31853620
-3.41870935,8.01233489,0.84375657,6.05286024,0.10354798,0.20289339,0.14378250,1.31124694
-3.41270635,8.05130355,0.83231984,6.11009366,0.10317158,0.19989087,0.13975459,1.30268992
-3.40670335,8.08618619,0.81930371,6.16498417,0.10264278,0.19662792,0.13574171,1.29335498
-3.40070035,8.11972039,0.80520082,6.21938208,0.10200939,0.19323982,0.13181860,1.28379123
-3.39469735,8.15486202,0.79053319,6.27528887,0.10132310,0.18986890,0.12806682,1.27458997
-3.38869435,8.19464006,0.77583478,6.33474394,0.10063752,0.18665946,0.12457257,1.26636478
-3.38269135,8.24200568,0.76163371,6.39970852,0.10000611,0.18375258,0.12142396,1.25972969
-3.37668834,8.29968289,0.74843491,6.47195236,0.09948005,0.18128102,0.11870791,1.25527615
-3.37068534,8.37002760,0.73670368,6.55294876,0.09910622,0.17936431,0.11650675,1.25354990
-3.36468234,8.45490147,0.72685088,6.64378268,0.09892527,0.17810435,0.11489467,1.25502874
-3.35867934,8.55556600,0.71922003,6.74507619,0.09897001,0.17758163,0.11393432,1.26010193
-3.35267634,8.67260121,0.71407683,6.85693427,0.09926404,0.17785219,0.11367351,1.26905218
-3.34667334,8.80585198,0.71160133,6.97891308,0.09982073,0.17894539,0.11414232,1.28204090
-3.34067034,8.95440367,0.71188274,7.11001153,0.10064263,0.18086267,0.11535075,1.29909725
-3.33466733,9.11658745,0.71491720,7.24868600,0.10172123,0.18357718,0.11728701,1.32011144
-3.32866433,9.29001439,0.72060821,7.39288678,0.10303716,0.18703443,0.11991649,1.34483260
-3.32266133,9.47163618,0.72876980,7.54011425,0.10456074,0.19115377,0.12318168,1.37287127
-3.31665833,9.65782963,0.73913225,7.68749183,0.10625293,0.19583077,0.12700281,1.40370651
-3.31065533,9.84450104,0.75135005,7.83185226,0.10806653,0.20094035,0.13127949,1.43669749
-3.30465233,10.02720621,0.76501199,7.96983351,0.10994767,0.20634047,0.13589309,1.47109920
-3.29864932,10.20128152,0.77965297,8.09798039,0.11183755,0.21187647,0.14070992,1.50608178
-3.29264632,10.36198116,0.79476724,8.21284800,0.11367423,0.21738566,0.14558508,1.54075302
-3.28664332,10.50461582,0.80982279,8.31110332,0.11539458,0.22270221,0.15036680,1.57418312
-3.28064032,10.62468833,0.82427631,8.38962153,0.11693616,0.22766201,0.15490117,1.60543111
-3.27463732,10.71802171,0.83758853,8.44557408,0.11823913,0.23210753,0.15903704,1.63357192
-3.26863432,10.78087607,0.84923934,8.47650596,0.11924794,0.23589236,0.16263088,1.65772326
-3.26263132,10.81005073,0.85874226,8.48040010,0.11991297,0.23888541,0.16555147,1.67707132
-3.25662831,10.80296878,0.86565798,8.45572746,0.12019183,0.24097450,0.16768414,1.69089445
-3.25062531,10.75774212,0.86960627,8.40148179,0.12005047,0.24206945,0.16893449,1.69858386
-3.24462231,10.67321531,0.87027613,8.31719879,0.11946400,0.24210430,0.16923133,1.69966082
-3.23861931,10.54898760,0.86743373,8.20295959,0.11841715,0.24103889,0.16852880,1.69378950
-3.23261631,10.38541332,0.86092790,8.05937941,0.11690447,0.23885952,0.16680757,1.68078530
-3.22661331,10.18358116,0.85069302,7.88758232,0.11493021,0.23557886,0.16407509,1.66061826
-3.22061031,9.94527417,0.83674925,7.68916370,0.11250786,0.23123507,0.16036487,1.63341163
-3.21460730,9.67291236,0.81920017,7.46614222,0.10965951,0.22589022,0.15573485,1.59943577
-3.20860430,9.36948077,0.79822798,7.22090350,0.10641493,0.21962802,0.15026505,1.55909784
-3.20260130,9.03844613,0.77408644,6.95613769,0.10281047,0.21255111,0.14405439,1.51292771
-3.19659830,8.68366534,0.74709202,6.67477329,0.09888790,0.20477782,0.13721715,1.46156095
-3.19059530,8.30928959,0.71761359,6.37990976,0.09469305,0.19643880,0.12987891,1.40571959
-3.18459230,7.91966717,0.68606112,6.07475085,0.09027461,0.18767340,0.12217245,1.34619148
-3.17858929,7.51924863,0.65287388,5.76254091,0.08568277,0.17862604,0.11423352,1.28380921
-3.17258629,7.11249682,0.61850856,5.44650570,0.08096806,0.16944271,0.10619686,1.21942921
-3.16658329,6.70380446,0.58342786,5.12979921,0.07618027,0.16026769,0.09819246,1.15391187
-3.16058029,6.29742100,0.54808980,4.81545737,0.07136750,0.15124046,0.09034231,1.08810327
-3.15457729,5.89739012,0.51293815,4.50635933,0.06657535,0.14249306,0.08275760,1.02281890
-3.14857429,5.50749850,0.47839430,4.20519635,0.06184630,0.13414780,0.07553657,0.95882977
-3.14257129,5.13123608,0.44485054,3.91444848,0.05721931,0.12631538,0.06876289,0.89685114
-3.13656828,4.77176749,0.41266501,3.63636817,0.05272944,0.11909346,0.06250472,0.83753379
-3.13056528,4.43191374,0.38215828,3.37297061,0.04840777,0.11256566,0.05681433,0.78145792
-3.12456228,4.11414339,0.35361141,3.12602950,0.04428136,0.10680091,0.05172827,0.72912946
-3.11855928,3.82057166,0.32726548,2.89707780,0.04037332,0.10185329,0.04726797,0.68097859
-3.11255628,3.55296640,0.30332234,2.68741203,0.03670302,0.09776208,0.04344084,0.63736025
-3.10655328,3.31275922,0.28194645,2.49809957,0.03328624,0.09455223,0.04024157,0.59855628
-3.10055028,3.10106063,0.26326742,2.32998773,0.03013551,0.09223509,0.03765378,0.56477900
-3.09454727,2.91867788,0.24738329,2.18371404,0.02726035,0.09080934,0.03565178,0.53617580
-3.08854427,2.76613419,0.23436400,2.05971676,0.02466752,0.09026218,0.03420242,0.51283462
-3.08254127,2.64368841,0.22425507,1.95824522,0.02236130,0.09057068,0.03326699,0.49478994
-3.07653827,2.55135418,0.21708109,1.87936933,0.02034368,0.09170315,0.03280306,0.48202898
-3.07053527,2.48891773,0.21284902,1.82298786,0.01861461,0.09362079,0.03276627,0.47449803
-3.06453227,2.45595367,0.21155087,1.78883512,0.01717205,0.09627915,0.03311197,0.47210851
-3.05852926,2.45183826,0.21316589,1.77648597,0.01601217,0.09962972,0.03379668,0.47474260
-3.05252626,2.47575967,0.21766197,1.78535884,0.01512935,0.10362138,0.03477942,0.48225827
-3.04652326,2.52672508,0.22499627,1.81471701,0.01451623,0.10820171,0.03602276,0.49449343
-3.04052026,2.60356459,0.23511504,1.86366804,0.01416375,0.11331819,0.03749370,0.51126912
-3.03451726,2.70493203,0.24795263,1.93116200,0.01406110,0.11891905,0.03916424,0.53239156
-3.02851426,2.82930321,0.26342981,2.01598865,0.01419572,0.12495400,0.04101177,0.55765306
-3.02251126,2.97497225,0.28145151,2.11677444,0.01455329,0.13137456,0.04301911,0.58683165
-3.01650825,3.14004695,0.30190410,2.23198006,0.01511779,0.13813418,0.04517446,0.61968966
-3.01050525,3.32244436,0.32465253,2.35989946,0.01587149,0.14518802,0.04747092,0.65597125
-3.00450225,3.51988805,0.34953757,2.49866140,0.01679510,0.15249250,0.04990599,0.69539920
-2.99849925,3.72990860,0.37637336,2.64623461,0.01786792,0.16000472,0.05248078,0.73767123
-2.99249625,3.94984879,0.40494569,2.80043750,0.01906808,0.16768164,0.05519913,0.78245624
-2.98649325,4.17687519,0.43501126,2.95895358,0.02037285,0.17547930,0.05806666,0.82939085
-2.98049025,4.40799748,0.46629816,3.11935301,0.02175904,0.18335207,0.06108975,0.87807680
-2.97448724,4.64009649,0.49850790,3.27912103,0.02320343,0.19125198,0.06427461,0.92807955
-2.96848424,4.86996166,0.53131894,3.43569322,0.02468337,0.19912834,0.06762640,0.97892861
-2.96248124,5.09433805,0.56439208,3.58649736,0.02617733,0.20692761,0.07114849,1.03011981
-2.95647824,5.30998248,0.59737743,3.72900109,0.02766551,0.21459366,0.07484192,1.08112003
-2.95047524,5.51372752,0.62992283,3.86076443,0.02913052,0.22206832,0.07870510,1.13137429
-2.94447224,5.70255175,0.66168367,3.97949518,0.03055796,0.22929241,0.08273373,1.18031528
-2.93846923,5.87365388,0.69233339,4.08310572,0.03193701,0.23620703,0.08692095,1.22737526
-2.93246623,6.02452779,0.72157447,4.16976856,0.03326094,0.24275518,0.09125783,1.27199982
-2.92646323,6.15303545,0.74914916,4.23796853,0.03452742,0.24888352,0.09573391,1.31366320
-2.92046023,6.25747404,0.77484947,4.28654909,0.03573882,0.25454423,0.10033802,1.35188436
-2.91445723,6.33663409,0.79852573,4.31475031,0.03690224,0.25969684,0.10505918,1.38624320
-2.90845423,6.38984518,0.82009310,4.32223672,0.03802939,0.26430983,0.10988750,1.41639611
-2.90245123,6.41700653,0.83953565,4.30911304,0.03913627,0.26836197,0.11481505,1.44208985
-2.89644822,6.41860012,0.85690738,4.27592674,0.04024264,0.27184316,0.11983666,1.46317326
-2.89044522,6.39568504,0.87233013,4.22365681,0.04137132,0.27475485,0.12495045,1.47960572
-2.88444222,6.34987225,0.88598810,4.15368871,0.04254727,0.27710979,0.13015826,1.49146214
-2.87843922,6.28328045,0.89811914,4.06777621,0.04379658,0.27893132,0.13546564,1.49893372
-2.87243622,6.19847409,0.90900312,3.96799140,0.04514533,0.28025195,0.14088175,1.50232451
-2.86643322,6.09838602,0.91894776,3.85666489,0.04661838,0.28111160,0.14641878,1.50204370
-2.86043022,5.98622776,0.92827264,3.73631830,0.04823819,0.28155532,0.15209128,1.49859382
-2.85442721,5.86539108,0.93729205,3.60959208,0.05002365,0.28163086,0.15791516,1.49255550
-2.84842421,5.73934522,0.94629774,3.47917130,0.05198903,0.28138605,0.16390660,1.48456924
-2.84242121,5.61153388,0.95554226,3.34771244,0.05414307,0.28086634,0.17008090,1.47531518
-2.83641821,5.48527653,0.96522394,3.21777412,0.05648832,0.28011253,0.17645129,1.46549174
-2.83041521,5.36367796,0.97547438,3.09175411,0.05902064,0.27915893,0.18302786,1.45579405
-2.82441221,5.24954959,0.98634901,2.97183491,0.06172899,0.27803201,0.18981668,1.44689321
-2.81840920,5.14534530,0.99782151,2.85993944,0.06459553,0.27674968,0.19681912,1.43941721
-2.81240620,5.05311388,1.00978222,2.75769804,0.06759594,0.27532131,0.20403142,1.43393427
-2.80640320,4.97446878,1.02204093,2.66642696,0.07069998,0.27374829,0.21144460,1.43093916
-2.80040020,4.91057551,1.03433367,2.58711855,0.07387234,0.27202533,0.21904461,1.43084293
-2.79439720,4.86215555,1.04633342,2.52044206,0.07707361,0.27014226,0.22681280,1.43396604
-2.78839420,4.82950509,1.05766402,2.46675421,0.08026141,0.26808618,0.23472647,1.44053505
-2.78239120,4.81252633,1.06791667,2.42611784,0.08339161,0.26584397,0.24275978,1.45068242
-2.77638819,4.81076830,1.07666805,2.39832687,0.08641956,0.26340472,0.25088450,1.46444908
-2.77038519,4.82347421,1.08349921,2.38293577,0.08930125,0.26076219,0.25907095,1.48178928
-2.76438219,4.84963225,1.08801428,2.37929165,0.09199450,0.25791682,0.26728869,1.50257703
-2.75837919,4.88802679,1.08985787,2.38656734,0.09445991,0.25487745,0.27550725,1.52661357
-2.75237619,4.93728759,1.08873064,2.40379389,0.09666173,0.25166237,0.28369650,1.55363548
-2.74637319,4.99593493,1.08440201,2.42989149,0.09856853,0.24829975,0.29182691,1.58332264
-2.74037019,5.06241935,1.07671971,2.46369797,0.10015371,0.24482737,0.29986953,1.61530612
-2.73436718,5.13515529,1.06561571,2.50399447,0.10139579,0.24129173,0.30779588,1.64917550
-2.72836418,5.21254857,1.05110839,2.54952816,0.10227861,0.23774649,0.31557752,1.68448576
-2.72236118,5.29301828,1.03330114,2.59903233,0.10279134,0.23425040,0.32318570,1.72076377
-2.71635818,5.37501390,1.01237755,2.65124416,0.10292842,0.23086484,0.33059083,1.75751467
-2.71035518,5.45702910,0.98859364,2.70492071,0.10268936,0.22765115,0.33776218,1.79422823
-2.70435218,5.53761347,0.96226776,2.75885388,0.10207861,0.22466778,0.34466748,1.83038578
-2.69834917,5.61538354,0.93376861,2.81188459,0.10110529,0.22196767,0.35127295,1.86546763
-2.69234617,5.68903427,0.90350230,2.86291681,0.09978299,0.21959568,0.35754331,1.89896147
-2.68634317,5.75735169,0.87189893,2.91093151,0.09812959,0.21758654,0.36344224,1.93037163
-2.68034017,5.81922726,0.83939939,2.95500062,0.09616705,0.21596312,0.36893295,1.95922924
-2.67433717,5.87367371,0.80644294,2.99430066,0.09392132,0.21473536,0.37397900,1.98510315
-2.66833417,5.91984197,0.77345593,3.02812568,0.09142213,0.21389969,0.37854533,2.00761104
-2.66233117,5.95703822,0.74084216,3.05589892,0.08870292,0.21343904,0.38259928,2.02643054
-2.65632816,5.98473993,0.70897489,3.07718242,0.08580060,0.21332347,0.38611173,2.04130958
-2.65032516,6.00260952,0.67819075,3.09168390,0.08275537,0.21351126,0.38905810,2.05207550
-2.64432216,6.01050422,0.64878546,3.09926032,0.07961046,0.21395049,0.39141918,2.05864220
-2.63831916,6.00848091,0.62101127,3.09991740,0.07641172,0.21458095,0.39318179,2.06101487
-2.63231616,5.99679500,0.59507592,3.09380489,0.07320725,0.21533639,0.39433905,2.05929182
-2.62631316,5.97589246,0.57114302,3.08120737,0.07004677,0.21614691,0.39489039,2.05366304
-2.62031016,5.94639503,0.54933340,3.06253078,0.06698107,0.21694151,0.39484119,2.04440548
-2.61430715,5.90907870,0.52972736,3.03828508,0.06406124,0.21765057,0.39420209,2.03187490
-2.60830415,5.86484616,0.51236753,3.00906363,0.06133793,0.21820839,0.39298801,2.01649480
-2.60230115,5.81469444,0.49726208,2.97552019,0.05886051,0.21855549,0.39121691,1.99874261
