energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-2.95047524,1.10375438,0.02335770,0.00059102,0.03466723,0.16472510,0.84509977,0.00388894,0.17019990
-2.94447224,1.05694844,0.02094670,0.00059290,0.03101692,0.15741904,0.81636684,0.00367947,0.16102466
-2.93846923,1.00972970,0.01878171,0.00059098,0.02778817,0.15022764,0.78589452,0.00347836,0.15230312
-2.93246623,0.96200523,0.01684396,0.00058528,0.02494828,0.14311008,0.75371208,0.00328446,0.14398293
-2.92646323,0.91376073,0.01511339,0.00057587,0.02246581,0.13604070,0.71991298,0.00309672,0.13602602
-2.92046023,0.86506123,0.01356946,0.00056289,0.02031175,0.12900958,0.68465185,0.00291420,0.12841028
-2.91445723,0.81604800,0.01219196,0.00054658,0.01846032,0.12202237,0.64813881,0.00273616,0.12113028
-2.90845423,0.76693209,0.01096150,0.00052721,0.01688971,0.11509947,0.61063165,0.00256207,0.11419739
-2.90245123,0.71798514,0.00986004,0.00050513,0.01558248,0.10827467,0.57242639,0.00239161,0.10763916
-2.89644822,0.66952802,0.00887119,0.00048074,0.01452579,0.10159335,0.53384667,0.00222470,0.10149813
-2.89044522,0.62191822,0.00798039,0.00045443,0.01371145,0.09511039,0.49523272,0.00206144,0.09583015
-2.88444222,0.57553645,0.00717497,0.00042666,0.01313576,0.08888782,0.45693014,0.00190212,0.09070230
-2.87843922,0.53077333,0.00644417,0.00039787,0.01279922,0.08299242,0.41927942,0.00174717,0.08619055
-2.87243622,0.48801660,0.00577901,0.00036850,0.01270612,0.07749327,0.38260617,0.00159712,0.08237718
-2.86643322,0.44763943,0.00517214,0.00033896,0.01286395,0.07245939,0.34721286,0.00145257,0.07934809
-2.86043022,0.40999012,0.00461766,0.00030965,0.01328278,0.06795752,0.31337198,0.00131411,0.07719003
-2.85442721,0.37538351,0.00411091,0.00028094,0.01397452,0.06405009,0.28132097,0.00118235,0.07598781
-2.84842421,0.34409425,0.00364824,0.00025313,0.01495211,0.06079337,0.25125899,0.00105783,0.07582155
-2.84242121,0.31635188,0.00322681,0.00022650,0.01622869,0.05823587,0.22334534,0.00094101,0.07676397
-2.83641821,0.29233775,0.00284442,0.00020128,0.01781670,0.05641701,0.19769967,0.00083226,0.07887783
-2.83041521,0.27218353,0.00249932,0.00017762,0.01972696,0.05536594,0.17440352,0.00073183,0.08221339
-2.82441221,0.25597127,0.00219012,0.00015566,0.02196783,0.05510073,0.15350318,0.00063987,0.08680614
-2.81840920,0.24373457,0.00191564,0.00013548,0.02454430,0.05562763,0.13501345,0.00055640,0.09267468
-2.81240620,0.23546084,0.00167490,0.00011710,0.02745717,0.05694064,0.11892213,0.00048133,0.09981884
-2.80640320,0.23109415,0.00146700,0.00010051,0.03070237,0.05902133,0.10519476,0.00041448,0.10821813
-2.80040020,0.23053862,0.00129119,0.00008569,0.03427026,0.06183874,0.09377949,0.00035558,0.11783054
-2.79439720,0.23366207,0.00114681,0.00007256,0.03814518,0.06534964,0.08461176,0.00030426,0.12859173
-2.78839420,0.24029970,0.00103329,0.00006103,0.04230510,0.06949893,0.07761845,0.00026014,0.14041478
-2.78239120,0.25025773,0.00095025,0.00005101,0.04672144,0.07422031,0.07272152,0.00022277,0.15319039
-2.77638819,0.26331681,0.00089741,0.00004237,0.05135913,0.07943713,0.06984070,0.00019169,0.16678769
-2.77038519,0.27923517,0.00087473,0.00003500,0.05617686,0.08506354,0.06889547,0.00016642,0.18105570
-2.76438219,0.29775152,0.00088231,0.00002877,0.06112748,0.09100581,0.06980598,0.00014648,0.19582527
-2.75837919,0.31858753,0.00092050,0.00002357,0.06615872,0.09716394,0.07249313,0.00013142,0.21091178
-2.75237619,0.34145005,0.00098979,0.00001926,0.07121400,0.10343336,0.07687776,0.00012080,0.22611821
-2.74637319,0.36603306,0.00109087,0.00001576,0.07623346,0.10970688,0.08287911,0.00011419,0.24123880
-2.74037019,0.39201938,0.00122455,0.00001294,0.08115510,0.11587674,0.09041263,0.00011119,0.25606300
-2.73436718,0.41908218,0.00139170,0.00001072,0.08591605,0.12183668,0.09938742,0.00011145,0.27037976
-2.72836418,0.44688651,0.00159319,0.00000902,0.09045384,0.12748405,0.10970341,0.00011462,0.28398186
-2.72236118,0.47509074,0.00182982,0.00000777,0.09470778,0.13272188,0.12124852,0.00012037,0.29667026
-2.71635818,0.50334816,0.00210219,0.00000689,0.09862022,0.13746081,0.13389606,0.00012838,0.30825830
-2.71035518,0.53130875,0.00241060,0.00000634,0.10213778,0.14162082,0.14750258,0.00013838,0.31857557
-2.70435218,0.55862132,0.00275499,0.00000606,0.10521247,0.14513275,0.16190636,0.00015006,0.32747138
-2.69834917,0.58493595,0.00313473,0.00000602,0.10780262,0.14793953,0.17692669,0.00016315,0.33481770
-2.69234617,0.60990696,0.00354863,0.00000618,0.10987373,0.14999709,0.19236413,0.00017736,0.34051147
-2.68634317,0.63319633,0.00399475,0.00000652,0.11139904,0.15127493,0.20800185,0.00019241,0.34447632
-2.68034017,0.65447769,0.00447037,0.00000699,0.11235996,0.15175629,0.22360800,0.00020801,0.34666346
-2.67433717,0.67344080,0.00497193,0.00000760,0.11274629,0.15143811,0.23893919,0.00022387,0.34705209
-2.66833417,0.68979644,0.00549498,0.00000830,0.11255622,0.15033048,0.25374492,0.00023971,0.34564895
-2.66233117,0.70328173,0.00603419,0.00000908,0.11179620,0.14845598,0.26777293,0.00025522,0.34248741
-2.65632816,0.71366550,0.00658340,0.00000993,0.11048060,0.14584861,0.28077507,0.00027013,0.33762594
-2.65032516,0.72075378,0.00713567,0.00001083,0.10863125,0.14255266,0.29251373,0.00028416,0.33114617
-2.64432216,0.72439499,0.00768339,0.00001175,0.10627684,0.13862127,0.30276832,0.00029704,0.32315054
-2.63831916,0.72448470,0.00821847,0.00001268,0.10345224,0.13411503,0.31134162,0.00030853,0.31375967
-2.63231616,0.72096965,0.00873244,0.00001360,0.10019772,0.12910039,0.31806575,0.00031841,0.30310953
-2.62631316,0.71385082,0.00921672,0.00001449,0.09655812,0.12364820,0.32280737,0.00032648,0.29134847
-2.62031016,0.70318532,0.00966282,0.00001534,0.09258196,0.11783214,0.32547197,0.00033259,0.27863425
-2.61430715,0.68908697,0.01006258,0.00001613,0.08832057,0.11172731,0.32600696,0.00033663,0.26513101
-2.60830415,0.67172537,0.01040842,0.00001684,0.08382715,0.10540888,0.32440355,0.00033850,0.25100640
-2.60230115,0.65132356,0.01069356,0.00001746,0.07915590,0.09895088,0.32069714,0.00033818,0.23642872
-2.59629815,0.62815413,0.01091226,0.00001797,0.07436114,0.09242511,0.31496641,0.00033568,0.22156442
-2.59029515,0.60253408,0.01105999,0.00001837,0.06949652,0.08590021,0.30733109,0.00033104,0.20657559
-2.58429215,0.57481840,0.01113361,0.00001864,0.06461419,0.07944090,0.29794853,0.00032437,0.19161791
-2.57828914,0.54539283,0.01113145,0.00001878,0.05976416,0.07310738,0.28700920,0.00031579,0.17683876
-2.57228614,0.51466600,0.01105339,0.00001878,0.05499370,0.06695490,0.27473153,0.00030546,0.16237571
-2.56628314,0.48306123,0.01090089,0.00001865,0.05034679,0.06103351,0.26135618,0.00029358,0.14835535
-2.56028014,0.45100849,0.01067690,0.00001839,0.04586380,0.05538797,0.24714006,0.00028037,0.13489247
-2.55427714,0.41893673,0.01038581,0.00001800,0.04158121,0.05005784,0.23235041,0.00026606,0.12208966
-2.54827414,0.38726695,0.01003330,0.00001749,0.03753147,0.04507774,0.21725924,0.00025089,0.11003726
-2.54227114,0.35640626,0.00962613,0.00001688,0.03374306,0.04047766,0.20213821,0.00023512,0.09881368
-2.53626813,0.32674317,0.00917198,0.00001617,0.03024059,0.03628354,0.18725425,0.00021900,0.08848612
-2.53026513,0.29864418,0.00867916,0.00001538,0.02704506,0.03251780,0.17286611,0.00020276,0.07911156
-2.52426213,0.27245176,0.00815640,0.00001452,0.02417427,0.02920008,0.15922170,0.00018665,0.07073798
-2.51825913,0.24848360,0.00761261,0.00001361,0.02164325,0.02634791,0.14655644,0.00017089,0.06340588
-2.51225613,0.22703316,0.00705662,0.00001267,0.01946478,0.02397747,0.13509243,0.00015567,0.05714981
-2.50625313,0.20837108,0.00649695,0.00001171,0.01764992,0.02210424,0.12503848,0.00014119,0.05199997
-2.50025013,0.19274741,0.00594168,0.00001074,0.01620858,0.02074365,0.11659063,0.00012762,0.04798370
-2.49424712,0.18039418,0.00539822,0.00000978,0.01515001,0.01991156,0.10993318,0.00011512,0.04512687
-2.48824412,0.17152808,0.00487324,0.00000884,0.01448324,0.01962457,0.10523992,0.00010381,0.04345491
-2.48224112,0.16635277,0.00437259,0.00000794,0.01421739,0.01990018,0.10267528,0.00009384,0.04299355
-2.47623812,0.16506061,0.00390122,0.00000708,0.01436190,0.02075668,0.10239531,0.00008530,0.04376904
-2.47023512,0.16783335,0.00346323,0.00000626,0.01492656,0.02221279,0.10454807,0.00007832,0.04580794
-2.46423212,0.17484164,0.00306185,0.00000550,0.01592134,0.02428705,0.10927349,0.00007299,0.04913636
-2.45822911,0.18624310,0.00269957,0.00000480,0.01735611,0.02699691,0.11670231,0.00006942,0.05377855
-2.45222611,0.20217887,0.00237814,0.00000416,0.01924011,0.03035761,0.12695419,0.00006770,0.05975509
-2.44622311,0.22276856,0.00209875,0.00000357,0.02158128,0.03438075,0.14013481,0.00006796,0.06708052
-2.44022011,0.24810382,0.00186208,0.00000305,0.02438543,0.03907281,0.15633206,0.00007029,0.07576050
-2.43421711,0.27824061,0.00166848,0.00000259,0.02765524,0.04443338,0.17561141,0.00007482,0.08578882
-2.42821411,0.31319045,0.00151799,0.00000218,0.03138927,0.05045353,0.19801058,0.00008167,0.09714414
-2.42221111,0.35291123,0.00141049,0.00000183,0.03558082,0.05711402,0.22353366,0.00009095,0.10978677
-2.41620810,0.39729773,0.00134581,0.00000152,0.04021689,0.06438383,0.25214518,0.00010279,0.12365566
-2.41020510,0.44617273,0.00132370,0.00000126,0.04527719,0.07221877,0.28376408,0.00011730,0.13866577
-2.40420210,0.49927896,0.00134394,0.00000105,0.05073324,0.08056053,0.31825833,0.00013458,0.15470600
-2.39819910,0.55627267,0.00140634,0.00000087,0.05654777,0.08933607,0.35544016,0.00015472,0.17163791
-2.39219610,0.61671922,0.00151068,0.00000073,0.06267425,0.09845757,0.39506257,0.00017776,0.18929531
-2.38619310,0.68009134,0.00165673,0.00000063,0.06905680,0.10782291,0.43681726,0.00020374,0.20748491
-2.38019010,0.74577026,0.00184416,0.00000057,0.07563041,0.11731674,0.48033433,0.00023262,0.22598814
-2.37418709,0.81305017,0.00207244,0.00000054,0.08232150,0.12681222,0.52518394,0.00026433,0.24456401
-2.36818409,0.88114605,0.00234080,0.00000056,0.08904888,0.13617327,0.57088018,0.00029875,0.26295324
-2.36218109,0.94920502,0.00264805,0.00000062,0.09572506,0.14525744,0.61688707,0.00033567,0.28088335
-2.35617809,1.01632083,0.00299256,0.00000075,0.10225784,0.15391920,0.66262675,0.00037484,0.29807468
-2.35017509,1.08155141,0.00337210,0.00000096,0.10855229,0.16201361,0.70748974,0.00041593,0.31424715
-2.34417209,1.14393878,0.00378376,0.00000126,0.11451286,0.16940016,0.75084694,0.00045854,0.32912748
-2.33816908,1.20253094,0.00422391,0.00000168,0.12004567,0.17594679,0.79206315,0.00050221,0.34245660
-2.33216608,1.25640479,0.00468814,0.00000227,0.12506096,0.18153368,0.83051164,0.00054644,0.35399696
-2.32616308,1.30468939,0.00517121,0.00000307,0.12947537,0.18605691,0.86558935,0.00059068,0.36353948
-2.32016008,1.34658882,0.00566715,0.00000414,0.13321427,0.18943159,0.89673209,0.00063433,0.37090974
-2.31415708,1.38140348,0.00616927,0.00000556,0.13621378,0.19159460,0.92342942,0.00067682,0.37597323
-2.30815408,1.40854939,0.00667027,0.00000742,0.13842258,0.19250648,0.94523840,0.00071755,0.37863940
-2.30215108,1.42757454,0.00716240,0.00000984,0.13980332,0.19215266,0.96179594,0.00075599,0.37886433
-2.29614807,1.43817165,0.00763763,0.00001298,0.14033369,0.19054393,0.97282923,0.00079163,0.37665194
-2.29014507,1.44018710,0.00808787,0.00001700,0.14000697,0.18771594,0.97816378,0.00082408,0.37205361
-2.28414207,1.43362545,0.00850518,0.00002211,0.13883220,0.18372807,0.97772892,0.00085302,0.36516634
-2.27813907,1.41864966,0.00888207,0.00002858,0.13683381,0.17866141,0.97156050,0.00087827,0.35612952
-2.27213607,1.39557695,0.00921175,0.00003669,0.13405085,0.17261626,0.95980082,0.00089982,0.34512042
-2.26613307,1.36487055,0.00948836,0.00004679,0.13053584,0.16570893,0.94269566,0.00091780,0.33234865
-2.26013007,1.32712781,0.00970725,0.00005927,0.12635320,0.15806836,0.92058877,0.00093254,0.31804984
-2.25412706,1.28306513,0.00986520,0.00007458,0.12157745,0.14983234,0.89391397,0.00094455,0.30247885
-2.24812406,1.23350041,0.00996060,0.00009324,0.11629122,0.14114378,0.86318528,0.00095456,0.28590267
-2.24212106,1.17933376,0.00999362,0.00011581,0.11058305,0.13214705,0.82898538,0.00096347,0.26859350
-2.23611806,1.12152714,0.00996629,0.00014291,0.10454527,0.12298450,0.79195302,0.00097240,0.25082202
-2.23011506,1.06108385,0.00988259,0.00017523,0.09827181,0.11379336,0.75276981,0.00098265,0.23285137
-2.22411206,0.99902836,0.00974842,0.00021348,0.09185618,0.10470309,0.71214678,0.00099568,0.21493173
-2.21810905,0.93638744,0.00957156,0.00025845,0.08538958,0.09583317,0.67081140,0.00101309,0.19729587
-2.21210605,0.87417280,0.00936161,0.00031093,0.07895930,0.08729153,0.62949522,0.00103664,0.18015565
-2.20610305,0.81336604,0.00912977,0.00037176,0.07264733,0.07917347,0.58892269,0.00106815,0.16369954
-2.20010005,0.75490585,0.00888872,0.00044177,0.06652924,0.07156109,0.54980132,0.00110950,0.14809113
-2.19409705,0.69967794,0.00865235,0.00052179,0.06067344,0.06452324,0.51281341,0.00116260,0.13346862
-2.18809405,0.64850747,0.00843551,0.00061261,0.05514064,0.05811592,0.47860937,0.00122937,0.11994508
-2.18209105,0.60215403,0.00825373,0.00071500,0.04998366,0.05238298,0.44780269,0.00131163,0.10760953
-2.17608804,0.56130883,0.00812291,0.00082964,0.04524740,0.04735707,0.42096640,0.00141113,0.09652857
-2.17008504,0.52659379,0.00805896,0.00095713,0.04096913,0.04306083,0.39863086,0.00152947,0.08674838
-2.16408204,0.49856215,0.00807750,0.00109795,0.03717884,0.03950810,0.38128256,0.00166805,0.07829708
-2.15807904,0.47769997,0.00819348,0.00125246,0.03389980,0.03670512,0.36936372,0.00182807,0.07118713
-2.15207604,0.46442831,0.00842081,0.00142087,0.03114913,0.03465173,0.36327223,0.00201042,0.06541776
-2.14607304,0.45910528,0.00877200,0.00160322,0.02893847,0.03334236,0.36336168,0.00221569,0.06097719
-2.14007004,0.46202777,0.00925777,0.00179937,0.02727453,0.03276689,0.36994109,0.00244414,0.05784471
-2.13406703,0.47343231,0.00988675,0.00200901,0.02615975,0.03291125,0.38327407,0.00269561,0.05599233
-2.12806403,0.49349487,0.01066505,0.00223160,0.02559271,0.03375788,0.40357715,0.00296954,0.05538614
-2.12206103,0.52232932,0.01159600,0.00246644,0.02556859,0.03528593,0.43101713,0.00326493,0.05598726
-2.11605803,0.55998455,0.01267987,0.00271260,0.02607944,0.03747126,0.46570733,0.00358033,0.05775245
-2.11005503,0.60644013,0.01391360,0.00296901,0.02711436,0.04028629,0.50770279,0.00391382,0.06063429
-2.10405203,0.66160097,0.01529070,0.00323440,0.02865954,0.04369974,0.55699447,0.00426302,0.06458118
-2.09804902,0.72529081,0.01680112,0.00350733,0.03069825,0.04767626,0.61350272,0.00462512,0.06953694
-2.09204602,0.79724535,0.01843133,0.00378626,0.03321071,0.05217610,0.67707017,0.00499689,0.07544041
-2.08604302,0.87710515,0.02016446,0.00406950,0.03617389,0.05715473,0.74745454,0.00537473,0.08222481
-2.08004002,0.96440894,0.02198054,0.00435530,0.03956131,0.06256259,0.82432170,0.00575472,0.08981719
-2.07403702,1.05858791,0.02385697,0.00464183,0.04334277,0.06834493,0.90723940,0.00613269,0.09813790
-2.06803402,1.15896136,0.02576901,0.00492724,0.04748415,0.07444186,0.99567230,0.00650432,0.10710019
-2.06203102,1.26473450,0.02769049,0.00520966,0.05194724,0.08078849,1.08897855,0.00686521,0.11661004
-2.05602801,1.37499868,0.02959463,0.00548725,0.05668961,0.08731534,1.18640861,0.00721097,0.12656618
-2.05002501,1.48873455,0.03145490,0.00575823,0.06166463,0.09394892,1.28710660,0.00753738,0.13686051
-2.04402201,1.60481851,0.03324605,0.00602088,0.06682151,0.10061254,1.39011451,0.00784047,0.14737867
-2.03801901,1.72203263,0.03494510,0.00627358,0.07210561,0.10722722,1.49437964,0.00811662,0.15800107
-2.03201601,1.83907824,0.03653239,0.00651484,0.07745874,0.11371284,1.59876538,0.00836270,0.16860414
-2.02601301,1.95459302,0.03799257,0.00674331,0.08281974,0.11998934,1.70206538,0.00857616,0.17906193
-2.02001001,2.06717156,0.03931552,0.00695778,0.08812512,0.12597807,1.80302112,0.00875511,0.18924790
-2.01400700,2.17538902,0.04049713,0.00715723,0.09330991,0.13160313,1.90034248,0.00889840,0.19903698
-2.00800400,2.27782740,0.04153993,0.00734083,0.09830857,0.13679272,1.99273124,0.00900569,0.20830774
-2.00200100,2.37310385,0.04245351,0.00750794,0.10305617,0.14148050,2.07890674,0.00907745,0.21694475
-1.99599800,2.45990029,0.04325470,0.00765816,0.10748946,0.14560685,2.15763325,0.00911498,0.22484082
-1.98999500,2.53699345,0.04396745,0.00779127,0.11154820,0.14911998,2.22774817,0.00912040,0.23189931
-1.98399200,2.60328440,0.04462250,0.00790733,0.11517643,0.15197701,2.28819030,0.00909661,0.23803629
-1.97798899,2.65782653,0.04525666,0.00800661,0.11832372,0.15414477,2.33802712,0.00904718,0.24318250
-1.97198599,2.69985100,0.04591193,0.00808960,0.12094644,0.15560049,2.37648022,0.00897631,0.24728501
-1.96598299,2.72878855,0.04663419,0.00815708,0.12300885,0.15633229,2.40294769,0.00888868,0.25030854
-1.95997999,2.74428672,0.04747180,0.00820999,0.12448407,0.15633940,2.41702268,0.00878930,0.25223644
-1.95397699,2.74622170,0.04847386,0.00824953,0.12535489,0.15563218,2.41850725,0.00868342,0.25307108
-1.94797399,2.73470397,0.04968839,0.00827707,0.12561428,0.15423194,2.40742057,0.00857631,0.25283387
-1.94197099,2.71007737,0.05116038,0.00829411,0.12526566,0.15217045,2.38400121,0.00847311,0.25156460
-1.93596798,2.67291128,0.05292975,0.00830229,0.12432284,0.14948929,2.34870298,0.00837868,0.24932039
-1.92996498,2.62398598,0.05502943,0.00830328,0.12280968,0.14623890,2.30218436,0.00829740,0.24617400
-1.92396198,2.56427154,0.05748347,0.00829877,0.12075941,0.14247748,2.24529165,0.00823306,0.24221171
-1.91795898,2.49490079,0.06030535,0.00829035,0.11821364,0.13826968,2.17903647,0.00818868,0.23753075
-1.91195598,2.41713740,0.06349661,0.00827949,0.11522115,0.13368512,2.10456814,0.00816643,0.23223642
-1.90595298,2.33234020,0.06704571,0.00826742,0.11183638,0.12879678,2.02314217,0.00816749,0.22643891
-1.89994997,2.24192496,0.07092738,0.00825512,0.10811783,0.12367937,1.93608589,0.00819203,0.22025008
-1.89394697,2.14732536,0.07510244,0.00824318,0.10412631,0.11840756,1.84476257,0.00823914,0.21378016
-1.88794397,2.04995445,0.07951801,0.00823180,0.09992320,0.11305435,1.75053548,0.00830688,0.20713462
-1.88194097,1.95116832,0.08410838,0.00822076,0.09556872,0.10768944,1.65473317,0.00839227,0.20041134
-1.87593797,1.85223319,0.08879633,0.00820936,0.09112039,0.10237773,1.55861736,0.00849139,0.19369809
-1.86993497,1.75429726,0.09349493,0.00819646,0.08663158,0.09717804,1.46335456,0.00859951,0.18707052
-1.86393197,1.65836830,0.09810988,0.00818048,0.08215039,0.09214198,1.36999239,0.00871124,0.18059074
-1.85792896,1.56529752,0.10254219,0.00815947,0.07771879,0.08731317,1.27944126,0.00882066,0.17430643
-1.85192596,1.47577022,0.10669110,0.00813117,0.07337206,0.08272660,1.19246189,0.00892158,0.16825061
-1.84592296,1.39030303,0.11045734,0.00809310,0.06913854,0.07840841,1.10965877,0.00900772,0.16244201
-1.83991996,1.30924761,0.11374628,0.00804266,0.06503969,0.07437584,1.03147942,0.00907293,0.15688597
-1.83391696,1.23280008,0.11647111,0.00797726,0.06109045,0.07063754,0.95821905,0.00911146,0.15157590
-1.82791396,1.16101532,0.11855577,0.00789446,0.05729983,0.06719406,0.89002999,0.00911810,0.14649500
-1.82191096,1.09382510,0.11993760,0.00779204,0.05367167,0.06403862,0.82693505,0.00908843,0.14161839
-1.81590795,1.03105905,0.12056944,0.00766813,0.05020553,0.06115795,0.76884401,0.00901892,0.13691532
-1.80990495,0.97246703,0.12042127,0.00752134,0.04689771,0.05853341,0.71557219,0.00890714,0.13235148
-1.80390195,0.91774199,0.11948114,0.00735079,0.04374219,0.05614203,0.66686010,0.00875176,0.12789119
-1.79789895,0.86654214,0.11775555,0.00715621,0.04073160,0.05395777,0.62239346,0.00855266,0.12349948
-1.79189595,0.81851165,0.11526907,0.00693793,0.03785809,0.05195259,0.58182251,0.00831086,0.11914388
-1.78589295,0.77329905,0.11206327,0.00669690,0.03511402,0.05009764,0.54478017,0.00802853,0.11479594
-1.77988994,0.73057287,0.10819523,0.00643467,0.03249257,0.04836427,0.51089837,0.00770886,0.11043237
-1.77388694,0.69003424,0.10373532,0.00615333,0.02998813,0.04672499,0.47982224,0.00735594,0.10603582
-1.76788394,0.65142633,0.09876473,0.00585545,0.02759659,0.04515434,0.45122186,0.00697463,0.10159538
-1.76188094,0.61454064,0.09337267,0.00554397,0.02531538,0.04362954,0.42480161,0.00657033,0.09710661
-1.75587794,0.57922041,0.08765337,0.00522214,0.02314346,0.04213105,0.40030696,0.00614882,0.09257142
-1.74987494,0.54536144,0.08170313,0.00489335,0.02108116,0.04064302,0.37752903,0.00571607,0.08799760
-1.74387194,0.51291066,0.07561744,0.00456109,0.01912992,0.03915353,0.35630685,0.00527803,0.08339816
-1.73786893,0.48186292,0.06948829,0.00422879,0.01729198,0.03765472,0.33652787,0.00484047,0.07879065
-1.73186593,0.45225635,0.06340188,0.00389975,0.01557007,0.03614279,0.31812660,0.00440880,0.07419621
-1.72586293,0.42416669,0.05743660,0.00357706,0.01396704,0.03461790,0.30108192,0.00398796,0.06963870
-1.71985993,0.39770088,0.05166156,0.00326351,0.01248560,0.03308385,0.28541314,0.00358228,0.06514380
-1.71385693,0.37299024,0.04613548,0.00296154,0.01112798,0.03154783,0.27117506,0.00319546,0.06073814
-1.70785393,0.35018340,0.04090616,0.00267321,0.00989576,0.03001991,0.25845209,0.00283047,0.05644846
-1.70185093,0.32943911,0.03601025,0.00240019,0.00878963,0.02851260,0.24735184,0.00248957,0.05230087
-1.69584792,0.31091909,0.03147352,0.00214373,0.00780935,0.02704019,0.23799805,0.00217431,0.04832021
-1.68984492,0.29478094,0.02731146,0.00190469,0.00695364,0.02561824,0.23052307,0.00188557,0.04452941
-1.68384192,0.28117121,0.02353009,0.00168355,0.00622017,0.02426286,0.22506010,0.00162361,0.04094903
-1.67783892,0.27021856,0.02012708,0.00148046,0.00560561,0.02299009,0.22173524,0.00138814,0.03759682
-1.67183592,0.26202727,0.01709292,0.00129525,0.00510563,0.02181526,0.22065940,0.00117841,0.03448742
-1.66583292,0.25667095,0.01441221,0.00112750,0.00471508,0.02075239,0.22192055,0.00099327,0.03163205
-1.65982991,0.25418680,0.01206497,0.00097658,0.00442796,0.01981358,0.22557609,0.00083130,0.02903838
-1.65382691,0.25457034,0.01002783,0.00084166,0.00423762,0.01900855,0.23164597,0.00069084,0.02671038
-1.64782391,0.25777104,0.00827527,0.00072180,0.00413679,0.01834420,0.24010655,0.00057011,0.02464833
-1.64182091,0.26368876,0.00678058,0.00061599,0.00411773,0.01782429,0.25088554,0.00046724,0.02284881
-1.63581791,0.27217155,0.00551684,0.00052312,0.00417230,0.01744919,0.26385837,0.00038039,0.02130487
-1.62981491,0.28301481,0.00445762,0.00044210,0.00429210,0.01721583,0.27884606,0.00030775,0.02000621
-1.62381191,0.29596200,0.00357765,0.00037183,0.00446854,0.01711768,0.29561505,0.00024759,0.01893948
-1.61780890,0.31070731,0.00285325,0.00031122,0.00469299,0.01714493,0.31387894,0.00019833,0.01808864
-1.61180590,0.32690007,0.00226267,0.00025926,0.00495692,0.01728473,0.33330246,0.00015853,0.01743539
-1.60580290,0.34415127,0.00178633,0.00021498,0.00525208,0.01752162,0.35350752,0.00012693,0.01695975
-1.59979990,0.36204187,0.00140693,0.00017746,0.00557065,0.01783800,0.37408146,0.00010245,0.01664060
-1.59379690,0.38013300,0.00110950,0.00014587,0.00590550,0.01821479,0.39458716,0.00008420,0.01645639
-1.58779390,0.39797767,0.00088140,0.00011947,0.00625045,0.01863203,0.41457498,0.00007151,0.01638584
-1.58179090,0.41513384,0.00071222,0.00009757,0.00660055,0.01906971,0.43359596,0.00006392,0.01640872
-1.57578789,0.43117820,0.00059379,0.00007957,0.00695238,0.01950846,0.45121602,0.00006119,0.01650658
-1.56978489,0.44572061,0.00052000,0.00006495,0.00730447,0.01993042,0.46703060,0.00006329,0.01666360
-1.56378189,0.45841824,0.00048680,0.00005327,0.00765762,0.02031994,0.48067921,0.00007048,0.01686732
-1.55777889,0.46898931,0.00049208,0.00004414,0.00801530,0.02066438,0.49185936,0.00008322,0.01710940
-1.55177589,0.47722565,0.00053563,0.00003726,0.00838405,0.02095472,0.50033934,0.00010230,0.01738631
-1.54577289,0.48300376,0.00061913,0.00003239,0.00877388,0.02118616,0.50596932,0.00012877,0.01769988
-1.53976988,0.48629382,0.00074611,0.00002934,0.00919860,0.02135855,0.50869041,0.00016404,0.01805786
-1.53376688,0.48716655,0.00092197,0.00002800,0.00967617,0.02147680,0.50854131,0.00020985,0.01847427
-1.52776388,0.48579735,0.00115403,0.00002832,0.01022894,0.02155096,0.50566236,0.00026832,0.01896964
-1.52176088,0.48246787,0.00145151,0.00003028,0.01088386,0.02159636,0.50029678,0.00034199,0.01957106
-1.51575788,0.47756481,0.00182561,0.00003396,0.01167257,0.02163343,0.49278927,0.00043383,0.02031211
-1.50975488,0.47157607,0.00228950,0.00003947,0.01263139,0.02168742,0.48358192,0.00054726,0.02123253
-1.50375188,0.46508435,0.00285829,0.00004698,0.01380116,0.02178801,0.47320776,0.00068617,0.02237772
-1.49774887,0.45875845,0.00354905,0.00005672,0.01522694,0.02196869,0.46228208,0.00085488,0.02379803
-1.49174587,0.45334246,0.00438062,0.00006900,0.01695753,0.02226605,0.45149207,0.00105819,0.02554780
-1.48574287,0.44964323,0.00537353,0.00008418,0.01904484,0.02271896,0.44158482,0.00130127,0.02768422
-1.47973987,0.44851624,0.00654973,0.00010269,0.02154297,0.02336758,0.43335426,0.00158967,0.03026600
-1.47373687,0.45085028,0.00793225,0.00012503,0.02450721,0.02425239,0.42762727,0.00192918,0.03335176
-1.46773387,0.45755110,0.00954480,0.00015177,0.02799277,0.02541303,0.42524912,0.00232576,0.03699837
-1.46173087,0.46952427,0.01141125,0.00018357,0.03205328,0.02688717,0.42706856,0.00278538,0.04125909
-1.45572786,0.48765740,0.01355506,0.00022119,0.03673921,0.02870938,0.43392267,0.00331388,0.04618162
-1.44972486,0.51280187,0.01599854,0.00026544,0.04209607,0.03090992,0.44662147,0.00391678,0.05180613
-1.44372186,0.54575430,0.01876211,0.00031727,0.04816254,0.03351368,0.46593245,0.00459903,0.05816331
-1.43771886,0.58723772,0.02186349,0.00037771,0.05496855,0.03653907,0.49256493,0.00536486,0.06527251
