energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.24462231,1.70292648,0.00040743,0.10411453,0.97574942,1.03569637,0.00791446,0.17156933,0.17352501,0.16098318
-3.23861931,1.78777125,0.00041363,0.11128534,1.03126143,1.07983141,0.00824692,0.18005998,0.18358128,0.17155663
-3.23261631,1.86903886,0.00042159,0.11850786,1.08429772,1.12135767,0.00855549,0.18802583,0.19339654,0.18213857
-3.22661331,1.94561256,0.00043112,0.12574001,1.13410993,1.15955307,0.00883817,0.19534091,0.20286925,0.19265716
-3.22061031,2.01642654,0.00044206,0.13293627,1.17997617,1.19374236,0.00909341,0.20188720,0.21190027,0.20303708
-3.21460730,2.08049238,0.00045425,0.14004750,1.22121956,1.22331764,0.00932008,0.20755794,0.22039472,0.21319969
-3.20860430,2.13692367,0.00046761,0.14702070,1.25722633,1.24775739,0.00951747,0.21226078,0.22826365,0.22306320
-3.20260130,2.18495835,0.00048215,0.15379901,1.28746291,1.26664318,0.00968529,0.21592048,0.23542564,0.23254305
-3.19659830,2.22397808,0.00049795,0.16032183,1.31149150,1.27967394,0.00982355,0.21848130,0.24180822,0.24155241
-3.19059530,2.25352459,0.00051520,0.16652521,1.32898364,1.28667703,0.00993262,0.21990879,0.24734917,0.25000301
-3.18459230,2.27331241,0.00053422,0.17234251,1.33973128,1.28761629,0.01001310,0.22019119,0.25199774,0.25780623
-3.17858929,2.28323813,0.00055547,0.17770543,1.34365508,1.28259662,0.01006584,0.21934002,0.25571560,0.26487460
-3.17258629,2.28338599,0.00057953,0.18254531,1.34080956,1.27186523,0.01009190,0.21739033,0.25847776,0.27112361
-3.16658329,2.27402978,0.00060712,0.18679475,1.33138495,1.25580961,0.01009254,0.21440011,0.26027333,0.27647390
-3.16058029,2.25563129,0.00063910,0.19038956,1.31570560,1.23495235,0.01006918,0.21044934,0.26110604,0.28085368
-3.15457729,2.22883515,0.00067644,0.19327086,1.29422492,1.20994314,0.01002348,0.20563833,0.26099465,0.28420145
-3.14857429,2.19446040,0.00072022,0.19538733,1.26751707,1.18154803,0.00995729,0.20008574,0.25997311,0.28646873
-3.14257129,2.15348880,0.00077161,0.19669748,1.23626531,1.15063646,0.00987273,0.19392603,0.25809048,0.28762281
-3.13656828,2.10705007,0.00083181,0.19717183,1.20124760,1.11816630,0.00977216,0.18730674,0.25541053,0.28764927
-3.13056528,2.05640412,0.00090204,0.19679481,1.16331954,1.08516715,0.00965826,0.18038539,0.25201106,0.28655422
-3.12456228,2.00292055,0.00098351,0.19556643,1.12339519,1.05272233,0.00953404,0.17332624,0.24798283,0.28436597
-3.11855928,1.94805551,0.00107735,0.19350338,1.08242627,1.02194972,0.00940280,0.16629703,0.24342813,0.28113612
-3.11255628,1.89332618,0.00118456,0.19063965,1.04138008,0.99398188,0.00926818,0.15946564,0.23845893,0.27693988
-3.10655328,1.84028313,0.00130598,0.18702653,1.00121701,0.96994542,0.00913411,0.15299683,0.23319468,0.27187555
-3.10055028,1.79048092,0.00144225,0.18273196,0.96286784,0.95094017,0.00900473,0.14704918,0.22775978,0.26606317
-3.09454727,1.74544728,0.00159373,0.17783922,0.92721166,0.93801810,0.00888436,0.14177210,0.22228077,0.25964222
-3.08854427,1.70665147,0.00176049,0.17244502,0.89505485,0.93216232,0.00877736,0.13730323,0.21688323,0.25276854
-3.08254127,1.67547227,0.00194224,0.16665701,0.86711173,0.93426641,0.00868803,0.13376597,0.21168870,0.24561057
-3.07653827,1.65316633,0.00213834,0.16059091,0.84398721,0.94511428,0.00862047,0.13126742,0.20681147,0.23834486
-3.07053527,1.64083760,0.00234779,0.15436716,0.82616215,0.96536088,0.00857844,0.12989660,0.20235554,0.23115121
-3.06453227,1.63940851,0.00256916,0.14810749,0.81398158,0.99551415,0.00856518,0.12972297,0.19841183,0.22420758
-3.05852926,1.64959392,0.00280070,0.14193138,0.80764633,1.03591856,0.00858329,0.13079533,0.19505569,0.21768484
-3.05252626,1.67187841,0.00304027,0.13595257,0.80720813,1.08674068,0.00863460,0.13314103,0.19234491,0.21174175
-3.04652326,1.70649792,0.00328543,0.13027583,0.81256853,1.14795728,0.00872001,0.13676552,0.19031827,0.20652022
-3.04052026,1.75342640,0.00353348,0.12499406,0.82348173,1.21934654,0.00883942,0.14165218,0.18899467,0.20214109
-3.03451726,1.81236806,0.00378152,0.12018581,0.83956119,1.30048277,0.00899169,0.14776254,0.18837297,0.19870055
-3.02851426,1.88275602,0.00402649,0.11591339,0.86029009,1.39073524,0.00917456,0.15503677,0.18843239,0.19626739
-3.02251126,1.96375746,0.00426530,0.11222145,0.88503538,1.48927152,0.00938472,0.16339448,0.18913367,0.19488108
-3.01650825,2.05428572,0.00449487,0.10913632,0.91306511,1.59506572,0.00961782,0.17273586,0.19042072,0.19455079
-3.01050525,2.15301929,0.00471223,0.10666582,0.94356870,1.70691186,0.00986859,0.18294311,0.19222283,0.19525532
-3.00450225,2.25842749,0.00491455,0.10479978,0.97567947,1.82344242,0.01013097,0.19388217,0.19445727,0.19694401
-2.99849925,2.36880249,0.00509931,0.10351103,1.00849914,1.94315215,0.01039827,0.20540483,0.19703228,0.19953848
-2.99249625,2.48229697,0.00526424,0.10275692,1.04112324,2.06442659,0.01066336,0.21735101,0.19985013,0.20293520
-2.98649325,2.59696654,0.00540747,0.10248129,1.07266701,2.18557507,0.01091892,0.22955142,0.20281032,0.20700874
-2.98049025,2.71081599,0.00552752,0.10261670,1.10229075,2.30486739,0.01115763,0.24183039,0.20581279,0.21161562
-2.97448724,2.82184793,0.00562332,0.10308704,1.12922398,2.42057321,0.01137242,0.25400903,0.20876084,0.21659866
-2.96848424,2.92811265,0.00569424,0.10381017,1.15278752,2.53100322,0.01155670,0.26590840,0.21156395,0.22179160
-2.96248124,3.02775757,0.00574008,0.10470077,1.17241282,2.63455084,0.01170459,0.27735288,0.21414015,0.22702394
-2.95647824,3.11907498,0.00576105,0.10567313,1.18765780,2.72973313,0.01181108,0.28817358,0.21641807,0.23212586
-2.95047524,3.20054633,0.00575775,0.10664384,1.19821866,2.81522964,0.01187224,0.29821162,0.21833856,0.23693298
-2.94447224,3.27088188,0.00573109,0.10753438,1.20393732,2.88991783,0.01188530,0.30732136,0.21985582,0.24129095
-2.93846923,3.32905437,0.00568234,0.10827346,1.20480412,2.95290389,0.01184879,0.31537331,0.22093811,0.24505966
-2.93246623,3.37432553,0.00561297,0.10879910,1.20095577,3.00354772,0.01176253,0.32225680,0.22156800,0.24811702
-2.92646323,3.40626459,0.00552469,0.10906036,1.19266859,3.04148135,0.01162769,0.32788217,0.22174217,0.25036217
-2.92046023,3.42475831,0.00541936,0.10901871,1.18034740,3.06661981,0.01144672,0.33218255,0.22147088,0.25171798
-2.91445723,3.43001189,0.00529896,0.10864908,1.16451035,3.07916423,0.01122325,0.33511498,0.22077705,0.25213295
-2.90845423,3.42254100,0.00516553,0.10794034,1.14577041,3.07959676,0.01096202,0.33666110,0.21969506,0.25158227
-2.90245123,3.40315505,0.00502117,0.10689550,1.12481418,3.06866753,0.01066867,0.33682705,0.21826931,0.25006817
-2.89644822,3.37293220,0.00486797,0.10553142,1.10237879,3.04737381,0.01034962,0.33564288,0.21655260,0.24761942
-2.89044522,3.33318698,0.00470801,0.10387815,1.07922768,3.01693214,0.01001185,0.33316133,0.21460441,0.24429018
-2.88444222,3.28543150,0.00454333,0.10197789,1.05612628,2.97874409,0.00966270,0.32945603,0.21248904,0.24015812
-2.87843922,3.23133141,0.00437591,0.09988357,1.03381821,2.93435669,0.00930965,0.32461924,0.21027387,0.23532188
-2.87243622,3.17265812,0.00420768,0.09765724,1.01300295,2.88541878,0.00896016,0.31875920,0.20802756,0.22989809
-2.86643322,3.11123848,0.00404047,0.09536816,0.99431560,2.83363444,0.00862146,0.31199717,0.20581836,0.22401790
-2.86043022,3.04890376,0.00387605,0.09309077,0.97830924,2.78071495,0.00830039,0.30446424,0.20371264,0.21782329
-2.85442721,2.98743910,0.00371606,0.09090256,0.96544056,2.72833072,0.00800322,0.29629807,0.20177353,0.21146309
-2.84842421,2.92853519,0.00356205,0.08888193,0.95605887,2.67806453,0.00773562,0.28763964,0.20005975,0.20508908
-2.84242121,2.87374342,0.00341546,0.08710607,0.95039880,2.63136755,0.00750247,0.27863012,0.19862476,0.19885210
-2.83641821,2.82443584,0.00327757,0.08564900,0.94857673,2.58951944,0.00730785,0.26940786,0.19751603,0.19289832
-2.83041521,2.78177099,0.00314952,0.08457973,0.95059089,2.55359373,0.00715504,0.26010581,0.19677464,0.18736588
-2.82441221,2.74666673,0.00303229,0.08396066,0.95632497,2.52442962,0.00704644,0.25084907,0.19643501,0.18238183
-2.81840920,2.71978053,0.00292669,0.08384622,0.96555491,2.50261100,0.00698365,0.24175303,0.19652486,0.17805948
-2.81240620,2.70149798,0.00283331,0.08428172,0.97795866,2.48845361,0.00696748,0.23292170,0.19706530,0.17449631
-2.80640320,2.69192968,0.00275253,0.08530254,0.99312832,2.48200060,0.00699801,0.22444661,0.19807104,0.17177225
-2.80040020,2.69091654,0.00268454,0.08693353,1.01058442,2.48302690,0.00707463,0.21640601,0.19955060,0.16994852
-2.79439720,2.69804320,0.00262925,0.08918867,1.02979167,2.49105227,0.00719615,0.20886450,0.20150660,0.16906692
-2.78839420,2.71265927,0.00258636,0.09207096,1.05017589,2.50536274,0.00736079,0.20187302,0.20393596,0.16914955
-2.78239120,2.73390738,0.00255531,0.09557246,1.07114148,2.52503987,0.00756632,0.19546912,0.20683005,0.17019892
-2.77638819,2.76075734,0.00253534,0.09967453,1.09208905,2.54899684,0.00781005,0.18967752,0.21017474,0.17219840
-2.77038519,2.79204517,0.00252542,0.10434819,1.11243281,2.57602030,0.00808891,0.18451098,0.21395036,0.17511303
-2.76438219,2.82651570,0.00252435,0.10955458,1.13161718,2.60481660,0.00839947,0.17997128,0.21813157,0.17889051
-2.75837919,2.86286737,0.00253074,0.11524550,1.14913237,2.63406075,0.00873795,0.17605040,0.22268713,0.18346251
-2.75237619,2.89979773,0.00254305,0.12136405,1.16452851,2.66244644,0.00910026,0.17273182,0.22757978,0.18874608
-2.74637319,2.93604818,0.00255964,0.12784535,1.17742809,2.68873536,0.00948201,0.16999190,0.23276598,0.19464532
-2.74037019,2.97044649,0.00257880,0.13461733,1.18753643,2.71180397,0.00987849,0.16780131,0.23819595,0.20105319
-2.73436718,3.00194571,0.00259880,0.14160163,1.19464992,2.73068603,0.01028474,0.16612648,0.24381374,0.20785346
-2.72836418,3.02965831,0.00261797,0.14871466,1.19866191,2.74460930,0.01069555,0.16493100,0.24955766,0.21492291
-2.72236118,3.05288431,0.00263471,0.15586872,1.19956618,2.75302500,0.01110548,0.16417707,0.25536100,0.22213357
-2.71635818,3.07113284,0.00264757,0.16297343,1.19745772,2.75562898,0.01150896,0.16382673,0.26115302,0.22935523
-2.71035518,3.08413619,0.00265533,0.16993715,1.19253100,2.75237374,0.01190033,0.16384313,0.26686041,0.23645804
-2.70435218,3.09185625,0.00265698,0.17666870,1.18507554,2.74347086,0.01227396,0.16419156,0.27240903,0.24331521
-2.69834917,3.09448302,0.00265186,0.18307918,1.17546904,2.72938386,0.01262433,0.16484039,0.27772600,0.24980583
-2.69234617,3.09242548,0.00263959,0.18908392,1.16416804,2.71081161,0.01294623,0.16576183,0.28274204,0.25581765
-2.68634317,3.08629523,0.00262019,0.19460448,1.15169627,2.68866320,0.01323483,0.16693241,0.28739390,0.26124984
-2.68034017,3.07688333,0.00259404,0.19957064,1.13863113,2.66402498,0.01348590,0.16833339,0.29162685,0.26601555
-2.67433717,3.06513147,0.00256191,0.20392234,1.12558833,2.63812137,0.01369590,0.16995084,0.29539705,0.27004425
-2.66833417,3.05209823,0.00252494,0.20761142,1.11320528,2.61227074,0.01386218,0.17177555,0.29867368,0.27328368
-2.66233117,3.03892179,0.00248462,0.21060310,1.10212348,2.58783812,0.01398305,0.17380270,0.30144060,0.27570138
-2.65632816,3.02678023,0.00244276,0.21287715,1.09297054,2.56618665,0.01405793,0.17603139,0.30369762,0.27728559
-2.65032516,3.01685083,0.00240143,0.21442857,1.08634225,2.54862951,0.01408737,0.17846391,0.30546096,0.27804562
-2.64432216,3.01026974,0.00236292,0.21526780,1.08278525,2.53638409,0.01407310,0.18110494,0.30676326,0.27801147
-2.63831916,3.00809337,0.00232963,0.21542046,1.08278091,2.53053018,0.01401800,0.18396053,0.30765263,0.27723276
-2.63231616,3.01126281,0.00230404,0.21492649,1.08673096,2.53197368,0.01392601,0.18703711,0.30819120,0.27577697
-2.62631316,3.02057244,0.00228857,0.21383876,1.09494537,2.54141688,0.01380203,0.19034038,0.30845294,0.27372706
-2.62031016,3.03664381,0.00228554,0.21222130,1.10763291,2.55933659,0.01365178,0.19387421,0.30852091,0.27117851
-2.61430715,3.05990564,0.00229705,0.21014702,1.12489485,2.58597045,0.01348154,0.19763958,0.30848418,0.26823593
-2.60830415,3.09058061,0.00232490,0.20769522,1.14672199,2.62131200,0.01329800,0.20163364,0.30843449,0.26500930
-2.60230115,3.12867921,0.00237048,0.20494889,1.17299522,2.66511425,0.01310793,0.20584886,0.30846276,0.26161019
-2.59629815,3.17400098,0.00243476,0.20199193,1.20348954,2.71690138,0.01291800,0.21027230,0.30865587,0.25814785
-2.59029515,3.22614269,0.00251816,0.19890652,1.23788151,2.77598801,0.01273449,0.21488517,0.30909355,0.25472562
-2.58429215,3.28451336,0.00262054,0.19577062,1.27575972,2.84150482,0.01256306,0.21966247,0.30984583,0.25143759
-2.57828914,3.34835504,0.00274116,0.19265588,1.31663795,2.91242942,0.01240857,0.22457301,0.31097100,0.24836582
-2.57228614,3.41676870,0.00287867,0.18962583,1.35997044,2.98762099,0.01227488,0.22957950,0.31251421,0.24557816
-2.56628314,3.48874390,0.00303114,0.18673472,1.40516847,3.06585714,0.01216478,0.23463902,0.31450678,0.24312669
-2.56028014,3.56319099,0.00319605,0.18402670,1.45161784,3.14587144,0.01207989,0.23970363,0.31696611,0.24104702
-2.55427714,3.63897445,0.00337039,0.18153568,1.49869611,3.22638999,0.01202065,0.24472115,0.31989632,0.23935823
-2.54827414,3.71494589,0.00355072,0.17928555,1.54578916,3.30616567,0.01198639,0.24963621,0.32328937,0.23806360
-2.54227114,3.78997540,0.00373325,0.17729097,1.59230613,3.38400865,0.01197540,0.25439134,0.32712665,0.23715193
-2.53626813,3.86297996,0.00391398,0.17555845,1.63769225,3.45881213,0.01198505,0.25892814,0.33138082,0.23659950
-2.53026513,3.93294772,0.00408881,0.17408779,1.68143902,3.52957259,0.01201201,0.26318853,0.33601790,0.23637239
-2.52426213,3.99895751,0.00425366,0.17287360,1.72309128,3.59540386,0.01205241,0.26711592,0.34099929,0.23642916
-2.51825913,4.06019286,0.00440466,0.17190706,1.76225114,3.65554505,0.01210206,0.27065638,0.34628374,0.23672373
-2.51225613,4.11595029,0.00453820,0.17117751,1.79857869,3.70936227,0.01215667,0.27375958,0.35182911,0.23720819
-2.50625313,4.16564206,0.00465112,0.17067403,1.83178967,3.75634486,0.01221203,0.27637967,0.35759383,0.23783556
-2.50025013,4.20879371,0.00474083,0.17038679,1.86165052,3.79609670,0.01226423,0.27847595,0.36353797,0.23856237
-2.49424712,4.24503703,0.00480535,0.17030818,1.88797133,3.82832372,0.01230982,0.28001334,0.36962411,0.23935081
-2.48824412,4.27409955,0.00484342,0.17043360,1.91059733,3.85281877,0.01234591,0.28096263,0.37581767,0.24017049
-2.48224112,4.29579159,0.00485455,0.17076203,1.92939972,3.86944508,0.01237028,0.28130065,0.38208714,0.24099980
-2.47623812,4.30999200,0.00483901,0.17129616,1.94426663,3.87811988,0.01238143,0.28101013,0.38840387,0.24182663
-2.47023512,4.31663405,0.00479785,0.17204232,1.95509497,3.87879907,0.01237858,0.28007959,0.39474185,0.24264871
-2.46423212,4.31569246,0.00473282,0.17301003,1.96178390,3.87146451,0.01236168,0.27850306,0.40107728,0.24347331
-2.45822911,4.30717268,0.00464634,0.17421141,1.96423057,3.85611455,0.01233132,0.27627981,0.40738806,0.24431653
-2.45222611,4.29110312,0.00454138,0.17566024,1.96232854,3.83275863,0.01228866,0.27341405,0.41365336,0.24520216
-2.44622311,4.26753102,0.00442134,0.17737100,1.95596913,3.80141619,0.01223532,0.26991472,0.41985314,0.24616008
-2.44022011,4.23652189,0.00428993,0.17935766,1.94504575,3.76212002,0.01217329,0.26579531,0.42596776,0.24722450
-2.43421711,4.19816265,0.00415105,0.18163251,1.92946102,3.71492359,0.01210479,0.26107376,0.43197752,0.24843178
-2.42821411,4.15256774,0.00400859,0.18420488,1.90913625,3.65991170,0.01203213,0.25577250,0.43786238,0.24981826
-2.42221111,4.09988776,0.00386634,0.18707999,1.88402264,3.59721365,0.01195762,0.24991845,0.44360155,0.25141797
-2.41620810,4.04031939,0.00372784,0.19025772,1.85411352,3.52701754,0.01188345,0.24354319,0.44917311,0.25326038
-2.41020510,3.97411574,0.00359622,0.19373169,1.81945661,3.44958459,0.01181158,0.23668307,0.45455355,0.25536826
-2.40420210,3.90159599,0.00347417,0.19748838,1.78016551,3.36526217,0.01174370,0.22937928,0.45971736,0.25775587
-2.39819910,3.82315310,0.00336378,0.20150653,1.73642943,3.27449415,0.01168110,0.22167791,0.46463655,0.26042730
-2.39219610,3.73925880,0.00326657,0.20575681,1.68852031,3.17782758,0.01162471,0.21362985,0.46928014,0.26337543
-2.38619310,3.65046523,0.00318338,0.21020179,1.63679665,3.07591478,0.01157502,0.20529058,0.47361391,0.26658118
-2.38019010,3.55740254,0.00311442,0.21479631,1.58170363,2.96951036,0.01153207,0.19671977,0.47760012,0.27001348
-2.37418709,3.46077257,0.00305926,0.21948821,1.52376910,2.85946285,0.01149550,0.18798073,0.48119765,0.27362975
-2.36818409,3.36133870,0.00301692,0.22421949,1.46359550,2.74670114,0.01146457,0.17913970,0.48436246,0.27737703
-2.36218109,3.25991227,0.00298590,0.22892787,1.40184791,2.63221620,0.01143817,0.17026491,0.48704845,0.28119375
-2.35617809,3.15733647,0.00296429,0.23354875,1.33923870,2.51703893,0.01141494,0.16142565,0.48920891,0.28501210
-2.35017509,3.05446835,0.00294986,0.23801748,1.27650945,2.40221511,0.01139330,0.15269112,0.49079843,0.28876087
-2.34417209,2.95216017,0.00294020,0.24227193,1.21441092,2.28877877,0.01137155,0.14412935,0.49177543,0.29236878
-2.33816908,2.85124095,0.00293279,0.24625522,1.15368213,2.17772529,0.01134796,0.13580601,0.49210508,0.29576796
-2.33216608,2.75249924,0.00292514,0.24991843,1.09502941,2.06998548,0.01132089,0.12778342,0.49176263,0.29889770
-2.32616308,2.65666790,0.00291493,0.25322331,1.03910650,1.96640204,0.01128885,0.12011954,0.49073690,0.30170797
-2.32016008,2.56441149,0.00290004,0.25614462,0.98649655,1.86770929,0.01125064,0.11286715,0.48903378,0.30416273
-2.31415708,2.47631668,0.00287871,0.25867216,0.93769683,1.77451726,0.01120540,0.10607317,0.48667949,0.30624274
-2.30815408,2.39288587,0.00284958,0.26081212,0.89310681,1.68730046,0.01115270,0.09977818,0.48372338,0.30794768
-2.30215108,2.31453388,0.00281172,0.26258787,0.85301993,1.60639195,0.01109261,0.09401609,0.48023988,0.30929744
-2.29614807,2.24158753,0.00276473,0.26403987,0.81761946,1.53198250,0.01102574,0.08881400,0.47632965,0.31033250
-2.29014507,2.17428753,0.00270870,0.26522478,0.78697827,1.46412466,0.01095319,0.08419222,0.47211950,0.31111318
-2.28414207,2.11279239,0.00264423,0.26621366,0.76106249,1.40274139,0.01087663,0.08016440,0.46776103,0.31171791
-2.27813907,2.05718365,0.00257241,0.26708948,0.73973864,1.34763843,0.01079817,0.07673777,0.46342806,0.31224054
-2.27213607,2.00747188,0.00249479,0.26794376,0.72278372,1.29851978,0.01072034,0.07391354,0.45931270,0.31278665
-2.26613307,1.96360313,0.00241332,0.26887277,0.70989774,1.25500534,0.01064595,0.07168723,0.45562028,0.31346922
-2.26013007,1.92546539,0.00233027,0.26997325,0.70071789,1.21664995,0.01057799,0.07004908,0.45256338,0.31440378
-2.25412706,1.89289489,0.00224820,0.27133807,0.69483388,1.18296294,0.01051950,0.06898456,0.45035503,0.31570329
-2.24812406,1.86568219,0.00216988,0.27305182,0.69180354,1.15342753,0.01047339,0.06847472,0.44920167,0.31747307
-2.24212106,1.84357810,0.00209816,0.27518688,0.69116826,1.12751939,0.01044233,0.06849666,0.44929596,0.31980606
-2.23611806,1.82629960,0.00203597,0.27779992,0.69246759,1.10472381,0.01042859,0.06902394,0.45081002,0.32277858
-2.23011506,1.81353600,0.00198617,0.28092925,0.69525256,1.08455125,0.01043392,0.07002693,0.45388929,0.32644702
-2.22411206,1.80495563,0.00195153,0.28459305,0.69909745,1.06655087,0.01045945,0.07147329,0.45864742,0.33084545
-2.21810905,1.80021313,0.00193464,0.28878864,0.70360960,1.05032194,0.01050562,0.07332831,0.46516248,0.33598441
-2.21210605,1.79895771,0.00193783,0.29349286,0.70843728,1.03552310,0.01057218,0.07555534,0.47347453,0.34185091
-2.20610305,1.80084226,0.00196315,0.29866359,0.71327544,1.02187946,0.01065815,0.07811623,0.48358491,0.34840957
-2.20010005,1.80553330,0.00201230,0.30424214,0.71786943,1.00918756,0.01076193,0.08097180,0.49545698,0.35560499
-2.19409705,1.81272152,0.00208657,0.31015669,0.72201681,0.99731839,0.01088134,0.08408229,0.50901849,0.36336493
-2.18809405,1.82213259,0.00218684,0.31632626,0.72556738,0.98621841,0.01101377,0.08740791,0.52416524,0.37160436
-2.18209105,1.83353765,0.00231353,0.32266522,0.72842163,0.97590879,0.01115633,0.09090933,0.54076594,0.38022999
-2.17608804,1.84676305,0.00246655,0.32908801,0.73052787,0.96648282,0.01130605,0.09454822,0.55866783,0.38914505
-2.17008504,1.86169847,0.00264536,0.33551370,0.73187823,0.95810160,0.01146002,0.09828779,0.57770291,0.39825400
-2.16408204,1.87830301,0.00284889,0.34187034,0.73250380,0.95098810,0.01161559,0.10209323,0.59769423,0.40746692
-2.15807904,1.89660842,0.00307557,0.34809864,0.73246910,0.94541944,0.01177057,0.10593223,0.61846208,0.41670336
-2.15207604,1.91671902,0.00332335,0.35415487,0.73186614,0.94171764,0.01192335,0.10977526,0.63982961,0.42589535
-2.14607304,1.93880788,0.00358970,0.36001289,0.73080813,0.94023869,0.01207301,0.11359597,0.66162769,0.43498953
-2.14007004,1.96310895,0.00387167,0.36566501,0.72942322,0.94136022,0.01221943,0.11737125,0.68369871,0.44394812
-2.13406703,1.98990518,0.00416588,0.37112178,0.72784815,0.94546766,0.01236328,0.12108137,0.70589921,0.45274890
-2.12806403,2.01951266,0.00446863,0.37641071,0.72622216,0.95293936,0.01250602,0.12470987,0.72810119,0.46138405
-2.12206103,2.05226134,0.00477594,0.38157380,0.72468107,0.96413071,0.01264985,0.12824334,0.75019217,0.46985801
-2.11605803,2.08847266,0.00508360,0.38666433,0.72335181,0.97935770,0.01279752,0.13167104,0.77207393,0.47818447
-2.11005503,2.12843516,0.00538727,0.39174275,0.72234729,0.99888037,0.01295225,0.13498445,0.79366017,0.48638271
-2.10405203,2.17237892,0.00568256,0.39687205,0.72176182,1.02288656,0.01311748,0.13817665,0.81487326,0.49447347
-2.09804902,2.22044985,0.00596513,0.40211290,0.72166708,1.05147660,0.01329663,0.14124159,0.83564029,0.50247458
-2.09204602,2.27268531,0.00623077,0.40751861,0.72210875,1.08464953,0.01349292,0.14417340,0.85588864,0.51039665
-2.08604302,2.32899202,0.00647548,0.41313036,0.72310378,1.12229139,0.01370908,0.14696554,0.87554160,0.51823907
-2.08004002,2.38912769,0.00669559,0.41897295,0.72463852,1.16416639,0.01394714,0.14961011,0.89451408,0.52598648
-2.07403702,2.45268749,0.00688780,0.42505116,0.72666760,1.20991139,0.01420822,0.15209713,0.91270887,0.53360604
-2.06803402,2.51909638,0.00704928,0.43134714,0.72911375,1.25903425,0.01449238,0.15441399,0.93001380,0.54104560
-2.06203102,2.58760808,0.00717770,0.43781879,0.73186853,1.31091655,0.01479850,0.15654502,0.94629987,0.54823298
-2.05602801,2.65731144,0.00727132,0.44439950,0.73479402,1.36482079,0.01512421,0.15847129,0.96142074,0.55507639
-2.05002501,2.72714430,0.00732896,0.45099913,0.73772554,1.41990232,0.01546592,0.16017064,0.97521364,0.56146609
-2.04402201,2.79591495,0.00735006,0.45750637,0.74047527,1.47522589,0.01581885,0.16161798,0.98750177,0.56727726
-2.03801901,2.86233080,0.00733463,0.46379240,0.74283688,1.52978639,0.01617721,0.16278582,0.99809831,0.57237403
-2.03201601,2.92503339,0.00728329,0.46971570,0.74459092,1.58253343,0.01653437,0.16364511,1.00681178,0.57661448
-2.02601301,2.98263881,0.00719719,0.47512801,0.74551097,1.63239895,0.01688312,0.16416634,1.01345275,0.57985656
-2.02001001,3.03378208,0.00707801,0.47988094,0.74537041,1.67832697,0.01721593,0.16432076,1.01784157,0.58196455
-2.01400700,3.07716378,0.00692784,0.48383330,0.74394951,1.71930442,0.01752531,0.16408189,1.01981694,0.58281596
-2.00800400,3.11159709,0.00674920,0.48685852,0.74104269,1.75439189,0.01780413,0.16342707,1.01924468,0.58230844
-2.00200100,3.13605334,0.00654490,0.48885201,0.73646570,1.78275309,0.01804591,0.16233901,1.01602668,0.58036644
-1.99599800,3.14970390,0.00631804,0.48973810,0.73006244,1.80368172,0.01824521,0.16080736,1.01010919,0.57694730
-1.98999500,3.15195668,0.00607188,0.48947607,0.72171114,1.81662479,0.01839786,0.15883010,1.00149031,0.57204647
-1.98399200,3.14248530,0.00580980,0.48806513,0.71132965,1.82120111,0.01850119,0.15641474,0.99022603,0.56570150
-1.97798899,3.12124961,0.00553527,0.48554787,0.69887963,1.81721433,0.01855426,0.15357921,0.97643459,0.55799465
-1.97198599,3.08850627,0.00525171,0.48201206,0.68436939,1.80465988,0.01855790,0.15035247,0.96029873,0.54905380
-1.96598299,3.04480875,0.00496253,0.47759060,0.66785525,1.78372537,0.01851481,0.14677461,0.94206560,0.53905156
-1.95997999,2.99099653,0.00467101,0.47245939,0.64944131,1.75478460,0.01842946,0.14289666,0.92204416,0.52820259
-1.95397699,2.92817353,0.00438029,0.46683336,0.62927770,1.71838521,0.01830803,0.13877983,0.90060004,0.51675899
-1.94797399,2.85767670,0.00409333,0.46096040,0.60755712,1.67523073,0.01815817,0.13449446,0.87814793,0.50500394
-1.94197099,2.78103573,0.00381290,0.45511365,0.58451009,1.62615766,0.01798878,0.13011842,0.85514163,0.49324376
-1.93596798,2.69992547,0.00354150,0.44958222,0.56039881,1.57210852,0.01780970,0.12573534,0.83206209,0.48179856
-1.92996498,2.61611286,0.00328140,0.44466069,0.53551000,1.51410222,0.01763136,0.12143242,0.80940380,0.47099193
-1.92396198,2.53140059,0.00303458,0.44063783,0.51014703,1.45320276,0.01746440,0.11729808,0.78766000,0.46113986
-1.91795898,2.44756946,0.00280274,0.43778498,0.48462150,1.39048760,0.01731926,0.11341955,0.76730732,0.45253949
-1.91195598,2.36632194,0.00258730,0.43634446,0.45924475,1.32701693,0.01720586,0.10988037,0.74879032,0.44545807
-1.90595298,2.28922890,0.00238936,0.43651865,0.43431957,1.26380495,0.01713312,0.10675797,0.73250664,0.44012243
-1.89994997,2.21768168,0.00220973,0.43846018,0.41013238,1.20179413,0.01710872,0.10412148,0.71879331,0.43670973
-1.89394697,2.15285120,0.00204893,0.44226361,0.38694623,1.14183324,0.01713874,0.10202966,0.70791486,0.43533958
-1.88794397,2.09565557,0.00190719,0.44795910,0.36499480,1.08465977,0.01722741,0.10052921,0.70005374,0.43606809
-1.88194097,2.04673729,0.00178446,0.45550842,0.34447768,1.03088717,0.01737696,0.09965344,0.69530351,0.43888409
