energy_ev,total_up,Ga_p_up,Ga_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-5.72986493,6.20378967,0.11043006,0.00000000,1.81003550,2.64322073,0.04774608,3.28947823
-5.72386193,6.38945204,0.11566392,0.00000000,1.86716044,2.71204081,0.04656251,3.38082464
-5.71785893,6.55911842,0.12093204,0.00000000,1.92128434,2.77371230,0.04526153,3.46400094
-5.71185593,6.71060723,0.12620097,0.00000000,1.97149346,2.82751448,0.04387913,3.53778166
-5.70585293,6.84226694,0.13143607,0.00000000,2.01701923,2.87297484,0.04245388,3.60124671
-5.69984992,6.95300507,0.13660144,0.00000000,2.05725462,2.90987319,0.04102606,3.65379796
-5.69384692,7.04229593,0.14166001,0.00000000,2.09176399,2.93823566,0.03963678,3.69516315
-5.68784392,7.11016742,0.14657364,0.00000000,2.12028649,2.95831931,0.03832709,3.72538740
-5.68184092,7.15716841,0.15130336,0.00000000,2.14273310,2.97058843,0.03713725,3.74481327
-5.67583792,7.18431923,0.15580984,0.00000000,2.15917804,2.97568396,0.03610593,3.75405080
-5.66983492,7.19304837,0.16005392,0.00000000,2.16984516,2.97438806,0.03526962,3.75393939
-5.66383192,7.18511934,0.16399739,0.00000000,2.17509055,2.96758565,0.03466215,3.74550401
-5.65782891,7.16255201,0.16760390,0.00000000,2.17538234,2.95622513,0.03431428,3.72990793
-5.65182591,7.12754242,0.17084006,0.00000000,2.17127913,2.94128047,0.03425356,3.70840479
-5.64582291,7.08238563,0.17367670,0.00000000,2.16340804,2.92371627,0.03450420,3.68229233
-5.63981991,7.02940494,0.17609011,0.00000000,2.15244367,2.90445772,0.03508716,3.65286994
-5.63381691,6.97089080,0.17806348,0.00000000,2.13908894,2.88436643,0.03602042,3.62140198
-5.62781391,6.90905163,0.17958820,0.00000000,2.12405848,2.86422308,0.03731924,3.58908821
-5.62181091,6.84597785,0.18066516,0.00000000,2.10806509,2.84471723,0.03899667,3.55704206
-5.61580790,6.78361944,0.18130580,0.00000000,2.09180956,2.82644400,0.04106400,3.52627714
-5.60980490,6.72377647,0.18153301,0.00000000,2.07597372,2.80990719,0.04353132,3.49770161
-5.60380190,6.66810095,0.18138172,0.00000000,2.06121638,2.79552771,0.04640810,3.47211948
-5.59779890,6.61810766,0.18089903,0.00000000,2.04817157,2.78365614,0.04970365,3.45023774
-5.59179590,6.57519107,0.18014408,0.00000000,2.03744844,2.77458767,0.05342757,3.43267742
-5.58579290,6.54064493,0.17918729,0.00000000,2.02963176,2.76857795,0.05759004,3.41998692
-5.57978989,6.51568118,0.17810923,0.00000000,2.02528218,2.76585809,0.06220193,3.41265547
-5.57378689,6.50144485,0.17699897,0.00000000,2.02493540,2.76664715,0.06727472,3.41112482
-5.56778389,6.49902192,0.17595195,0.00000000,2.02909928,2.77116097,0.07282016,3.41579756
-5.56178089,6.50943796,0.17506745,0.00000000,2.03824842,2.77961606,0.07884970,3.42704051
-5.55577789,6.53364601,0.17444567,0.00000000,2.05281576,2.79222812,0.08537360,3.44518225
-5.54977489,6.57250303,0.17418456,0.00000000,2.07318102,2.80920471,0.09239981,3.47050451
-5.54377189,6.62673553,0.17437644,0.00000000,2.09965631,2.83073258,0.09993261,3.50322719
-5.53776888,6.69689570,0.17510461,0.00000000,2.13246925,2.85696002,0.10797108,3.54348812
-5.53176588,6.78331056,0.17643999,0.00000000,2.17174462,2.88797564,0.11650737,3.59131844
-5.52576288,6.88602730,0.17843801,0.00000000,2.21748535,2.92378483,0.12552499,3.64661547
-5.51975988,7.00475860,0.18113580,0.00000000,2.26955436,2.96428560,0.13499710,3.70911504
-5.51375688,7.13883226,0.18454993,0.00000000,2.32765841,3.00924579,0.14488495,3.77836569
-5.50775388,7.28714927,0.18867463,0.00000000,2.39133545,3.05828344,0.15513659,3.85370692
-5.50175088,7.44815433,0.19348085,0.00000000,2.45994681,3.11085208,0.16568590,3.93425376
-5.49574787,7.61982240,0.19891595,0.00000000,2.53267524,3.16623253,0.17645212,4.01888982
-5.48974487,7.79966390,0.20490429,0.00000000,2.60852976,3.22353246,0.18733989,4.10627005
-5.48374187,7.98475021,0.21134858,0.00000000,2.68635776,3.28169436,0.19823986,4.19483444
-5.47773887,8.17175991,0.21813208,0.00000000,2.76486448,3.33951221,0.20903005,4.28283292
-5.47173587,8.35704508,0.22512149,0.00000000,2.84263948,3.39565671,0.21957770,4.36836104
-5.46573287,8.53671554,0.23217048,0.00000000,2.91818939,3.44870798,0.22974186,4.44940550
-5.45972986,8.70673794,0.23912372,0.00000000,2.98997567,3.49719477,0.23937643,4.52389772
-5.45372686,8.86304557,0.24582134,0.00000000,3.05645599,3.53963814,0.24833379,4.58977326
-5.44772386,9.00165410,0.25210345,0.00000000,3.11612735,3.57459781,0.25646859,4.64503438
-5.44172086,9.11877809,0.25781482,0.00000000,3.16756917,3.60071892,0.26364190,4.68781294
-5.43571786,9.21094303,0.26280928,0.00000000,3.20948431,3.61677695,0.26972530,4.71643050
-5.42971486,9.27508788,0.26695387,0.00000000,3.24073630,3.62171871,0.27460481,4.72945301
-5.42371186,9.30865380,0.27013252,0.00000000,3.26038112,3.61469749,0.27818464,4.72573732
-5.41770885,9.30965552,0.27224901,0.00000000,3.26769235,3.59510085,0.28039036,4.70446779
-5.41170585,9.27673279,0.27322944,0.00000000,3.26217864,3.56256999,0.28117153,4.66518111
-5.40570285,9.20918058,0.27302377,0.00000000,3.24359313,3.51701005,0.28050369,4.60777894
-5.39969985,9.10695784,0.27160669,0.00000000,3.21193485,3.45859133,0.27838949,4.53252789
-5.39369685,8.97067567,0.26897770,0.00000000,3.16744229,3.38774163,0.27485907,4.44004767
-5.38769385,8.80156688,0.26516050,0.00000000,3.11058015,3.30513085,0.26996958,4.33128821
-5.38169085,8.60143953,0.26020166,0.00000000,3.04202013,3.21164864,0.26380398,4.20749765
-5.37568784,8.37261760,0.25416885,0.00000000,2.96261712,3.10837689,0.25646903,4.07018294
-5.36968484,8.11787247,0.24714857,0.00000000,2.87338220,2.99655829,0.24809272,3.92106531
-5.36368184,7.84034840,0.23924352,0.00000000,2.77545377,2.87756276,0.23882113,3.76203274
-5.35767884,7.54348559,0.23056982,0.00000000,2.67006813,2.75285319,0.22881492,3.59509162
-5.35167584,7.23094352,0.22125410,0.00000000,2.55853069,2.62395176,0.21824558,3.42231939
-5.34567284,6.90652705,0.21143052,0.00000000,2.44218880,2.49240806,0.20729144,3.24581983
-5.33966983,6.57411692,0.20123800,0.00000000,2.32240672,2.35976969,0.19613387,3.06768223
-5.33366683,6.23760586,0.19081743,0.00000000,2.20054343,2.22755610,0.18495336,2.88994514
-5.32766383,5.90084088,0.18030917,0.00000000,2.07793329,2.09723574,0.17392603,2.71456533
-5.32166083,5.56757167,0.16985076,0.00000000,1.95586957,1.97020664,0.16322026,2.54339186
-5.31565783,5.24140486,0.15957481,0.00000000,1.83559080,1.84778024,0.15299379,2.37814526
-5.30965483,4.92576368,0.14960716,0.00000000,1.71826946,1.73116820,0.14339118,2.22040118
-5.30365183,4.62385212,0.14006535,0.00000000,1.60500282,1.62147172,0.13454163,2.07157816
-5.29764882,4.33862334,0.13105715,0.00000000,1.49680547,1.51967304,0.12655740,1.93292888
-5.29164582,4.07275147,0.12267947,0.00000000,1.39460332,1.42662876,0.11953245,1.80553418
-5.28564282,3.82860689,0.11501739,0.00000000,1.29922865,1.34306461,0.11354169,1.69029956
-5.27963982,3.60823477,0.10814342,0.00000000,1.21141622,1.26957156,0.10864051,1.58795358
-5.27363682,3.41333733,0.10211689,0.00000000,1.13180033,1.20660318,0.10486478,1.49904804
-5.26763382,3.24526002,0.09698363,0.00000000,1.06091271,1.15447425,0.10223116,1.42395983
-5.26163082,3.10498263,0.09277577,0.00000000,0.99918157,1.11336071,0.10073774,1.36289433
-5.25562781,2.99311560,0.08951179,0.00000000,0.94693178,1.08330116,0.10036507,1.31589063
-5.24962481,2.90990259,0.08719671,0.00000000,0.90438643,1.06420016,0.10107738,1.28282862
-5.24362181,2.85522948,0.08582261,0.00000000,0.87166982,1.05583336,0.10282414,1.26343812
-5.23761881,2.82864040,0.08536927,0.00000000,0.84881220,1.05785469,0.10554179,1.25731016
-5.23161581,2.82936052,0.08580512,0.00000000,0.83575594,1.06980570,0.10915566,1.26391037
-5.22561281,2.85632545,0.08708832,0.00000000,0.83236342,1.09112682,0.11358210,1.28259455
-5.21960980,2.90821644,0.08916815,0.00000000,0.83842625,1.12117057,0.11873065,1.31262589
-5.21360680,2.98350024,0.09198647,0.00000000,0.85367552,1.15921624,0.12450620,1.35319377
-5.20760380,3.08047231,0.09547942,0.00000000,0.87779282,1.20448566,0.13081127,1.40343329
-5.20160080,3.19730165,0.09957915,0.00000000,0.91042145,1.25615967,0.13754806,1.46244517
-5.19559780,3.33207545,0.10421563,0.00000000,0.95117727,1.31339460,0.14462044,1.52931509
-5.18959480,3.48284174,0.10931842,0.00000000,0.99965865,1.37533812,0.15193569,1.60313177
-5.18359180,3.64764813,0.11481837,0.00000000,1.05545485,1.44114411,0.15940600,1.68300305
-5.17758879,3.82457511,0.12064920,0.00000000,1.11815249,1.50998576,0.16694965,1.76806926
-5.17158579,4.01176267,0.12674877,0.00000000,1.18733937,1.58106668,0.17449189,1.85751334
-5.16558279,4.20742908,0.13306019,0.00000000,1.26260557,1.65362961,0.18196538,1.95056729
-5.15957979,4.40988166,0.13953252,0.00000000,1.34354152,1.72696257,0.18931044,2.04651477
-5.15357679,4.61751937,0.14612118,0.00000000,1.42973312,1.80040248,0.19647484,2.14468985
-5.14757379,4.82882779,0.15278793,0.00000000,1.52075403,1.87333646,0.20341336,2.24447220
-5.14157079,5.04236752,0.15950050,0.00000000,1.61615569,1.94520083,0.21008717,2.34527921
-5.13556778,5.25675749,0.16623186,0.00000000,1.71545550,2.01547859,0.21646297,2.44655562
-5.12956478,5.47065468,0.17295914,0.00000000,1.81812412,2.08369544,0.22251204,2.54776163
-5.12356178,5.68273241,0.17966238,0.00000000,1.92357266,2.14941520,0.22820931,2.64836032
-5.11755878,5.89165915,0.18632299,0.00000000,2.03114087,2.21223489,0.23353244,2.74780540
-5.11155578,6.09607972,0.19292216,0.00000000,2.14008725,2.27178011,0.23846098,2.84553028
-5.10555278,6.29460073,0.19943926,0.00000000,2.24958218,2.32770107,0.24297572,2.94093930
-5.09954977,6.48578188,0.20585035,0.00000000,2.35870494,2.37966961,0.24705817,3.03340193
-5.09354677,6.66813398,0.21212688,0.00000000,2.46644525,2.42737732,0.25069027,3.12225051
-5.08754377,6.84012462,0.21823459,0.00000000,2.57171002,2.47053513,0.25385435,3.20678196
-5.08154077,7.00019153,0.22413288,0.00000000,2.67333543,2.50887407,0.25653319,3.28626346
-5.07553777,7.14676357,0.22977450,0.00000000,2.77010432,2.54214727,0.25871037,3.35994222
-5.06953477,7.27828842,0.23510574,0.00000000,2.86076855,2.57013304,0.26037072,3.42705888
-5.06353177,7.39326613,0.24006699,0.00000000,2.94407573,2.59263876,0.26150090,3.48686418
-5.05752876,7.49028707,0.24459388,0.00000000,3.01879926,2.60950542,0.26209005,3.53863810
-5.05152576,7.56807267,0.24861868,0.00000000,3.08377077,2.62061257,0.26213060,3.58171085
-5.04552276,7.62551736,0.25207216,0.00000000,3.13791331,2.62588339,0.26161896,3.61548476
-5.03951976,7.66172987,0.25488569,0.00000000,3.18027426,2.62528991,0.26055632,3.63945624
-5.03351676,7.67607239,0.25699348,0.00000000,3.21005617,2.61885802,0.25894937,3.65323695
-5.02751376,7.66819581,0.25833502,0.00000000,3.22664446,2.60667232,0.25681099,3.65657330
-5.02151076,7.63806989,0.25885735,0.00000000,3.22963046,2.58888063,0.25416093,3.64936362
-5.01550775,7.58600691,0.25851734,0.00000000,3.21882902,2.56569810,0.25102627,3.63167220
-5.00950475,7.51267805,0.25728366,0.00000000,3.19428965,2.53741075,0.24744195,3.60373979
-5.00350175,7.41912143,0.25513845,0.00000000,3.15630082,2.50437830,0.24345102,3.56598984
-4.99749875,7.30674140,0.25207865,0.00000000,3.10538711,2.46703607,0.23910483,3.51903035
-4.99149575,7.17729841,0.24811680,0.00000000,3.04229940,2.42589563,0.23446304,3.46365081
-4.98549275,7.03288940,0.24328140,0.00000000,2.96799832,2.38154387,0.22959330,3.40081415
-4.97948974,6.87591838,0.23761675,0.00000000,2.88363166,2.33464003,0.22457081,3.33164354
-4.97348674,6.70905729,0.23118228,0.00000000,2.79050654,2.28591048,0.21947746,3.25740402
-4.96748374,6.53519749,0.22405138,0.00000000,2.69005734,2.23614057,0.21440075,3.17947903
-4.96148074,6.35739218,0.21630978,0.00000000,2.58381043,2.18616348,0.20943229,3.09934222
-4.95547774,6.17879063,0.20805354,0.00000000,2.47334689,2.13684570,0.20466596,3.01852465
-4.94947474,6.00256534,0.19938669,0.00000000,2.36026446,2.08906921,0.20019574,2.93857828
-4.94347174,5.83183338,0.19041868,0.00000000,2.24613973,2.04371039,0.19611323,2.86103622
-4.93746873,5.66957400,0.18126157,0.00000000,2.13249182,2.00161614,0.19250489,2.78737087
-4.93146573,5.51854465,0.17202728,0.00000000,2.02074844,1.96357771,0.18944917,2.71895113
-4.92546273,5.38119797,0.16282478,0.00000000,1.91221534,1.93030331,0.18701346,2.65699998
-4.91945973,5.25960282,0.15375742,0.00000000,1.80804985,1.90239035,0.18525122,2.60255396
-4.91345673,5.15537250,0.14492056,0.00000000,1.70923927,1.88029874,0.18419921,2.55642625
-4.90745373,5.06960320,0.13639937,0.00000000,1.61658461,1.86432656,0.18387509,2.51917503
-4.90145073,5.00282624,0.12826709,0.00000000,1.53068996,1.85458957,0.18427554,2.49107873
-4.89544772,4.95497662,0.12058372,0.00000000,1.45195791,1.85100582,0.18537491,2.47211960
-4.88944472,4.92538068,0.11339512,0.00000000,1.38059093,1.85328674,0.18712473,2.46197705
-4.88344172,4.91276443,0.10673265,0.00000000,1.31659867,1.86093560,0.18945393,2.46003157
-4.87743872,4.91528380,0.10061328,0.00000000,1.25981093,1.87325399,0.19227005,2.46537978
-4.87143572,4.93057674,0.09504020,0.00000000,1.20989582,1.88935677,0.19546126,2.47686063
-4.86543272,4.95583631,0.09000388,0.00000000,1.16638247,1.90819516,0.19889929,2.49309235
-4.85942971,4.98790261,0.08548350,0.00000000,1.12868766,1.92858755,0.20244316,2.51251900
-4.85342671,5.02337071,0.08144872,0.00000000,1.09614515,1.94925692,0.20594355,2.53346513
-4.84742371,5.05871046,0.07786175,0.00000000,1.06803706,1.96887358,0.20924763,2.55419651
-4.84142071,5.09039351,0.07467952,0.00000000,1.04362582,1.98610124,0.21220428,2.57298449
-4.83541771,5.11502234,0.07185594,0.00000000,1.02218572,1.99964479,0.21466934,2.58817135
-4.82941471,5.12945574,0.06934413,0.00000000,1.00303283,2.00829729,0.21651066,2.59823380
-4.82341171,5.13092538,0.06709859,0.00000000,0.98555221,2.01098433,0.21761291,2.60184171
-4.81740870,5.11713813,0.06507707,0.00000000,0.96922133,2.00680347,0.21788164,2.59790971
-4.81140570,5.08635981,0.06324223,0.00000000,0.95362885,1.99505721,0.21724668,2.58563899
-4.80540270,5.03747662,0.06156298,0.00000000,0.93848821,1.97527773,0.21566452,2.56454770
-4.79939970,4.97003163,0.06001537,0.00000000,0.92364540,1.94724252,0.21311971,2.53448846
-4.79339670,4.88423505,0.05858311,0.00000000,0.90908088,1.91098014,0.20962509,2.49565234
-4.78739370,4.78094811,0.05725774,0.00000000,0.89490561,1.86676607,0.20522100,2.44855926
-4.78139070,4.66164173,0.05603831,0.00000000,0.88135160,1.81510897,0.19997341,2.39403544
-4.77538769,4.52833241,0.05493074,0.00000000,0.86875748,1.75672819,0.19397105,2.33317904
-4.76938469,4.38349862,0.05394689,0.00000000,0.85754986,1.69252376,0.18732182,2.26731586
-4.76338169,4.22998198,0.05310330,0.00000000,0.84822149,1.62354042,0.18014853,2.19794731
-4.75737869,4.07087798,0.05241980,0.00000000,0.84130711,1.55092750,0.17258428,2.12669295
-4.75137569,3.90942136,0.05191797,0.00000000,0.83735832,1.47589657,0.16476753,2.05523058
-4.74537269,3.74887111,0.05161961,0.00000000,0.83691832,1.39967871,0.15683730,1.98523619
-4.73936968,3.59240014,0.05154516,0.00000000,0.84049775,1.32348339,0.14892855,1.91832665
-4.73336668,3.44299374,0.05171232,0.00000000,0.84855256,1.24846053,0.14116795,1.85600711
-4.72736368,3.30336063,0.05213476,0.00000000,0.86146453,1.17566718,0.13367028,1.79962532
-4.72136068,3.17585936,0.05282107,0.00000000,0.87952528,1.10603994,0.12653542,1.75033406
-4.71535768,3.06244189,0.05377398,0.00000000,0.90292402,1.04037385,0.11984620,1.70906293
-4.70935468,2.96461528,0.05498983,0.00000000,0.93173923,0.97930815,0.11366700,1.67649972
-4.70335168,2.88342156,0.05645832,0.00000000,0.96593436,0.92331890,0.10804320,1.65308148
-4.69734867,2.81943474,0.05816253,0.00000000,1.00535723,0.87271827,0.10300133,1.63899481
-4.69134567,2.77277352,0.06007922,0.00000000,1.04974279,0.82765976,0.09854999,1.63418426
-4.68534267,2.74312745,0.06217932,0.00000000,1.09871886,0.78814867,0.09468125,1.63836796
-4.67933967,2.72979399,0.06442862,0.00000000,1.15181417,0.75405672,0.09137269,1.65105874
-4.67333667,2.73172372,0.06678865,0.00000000,1.20846814,0.72513990,0.08858957,1.67158952
-4.66733367,2.74757095,0.06921758,0.00000000,1.26804191,0.70105818,0.08628740,1.69914115
-4.66133067,2.77574705,0.07167128,0.00000000,1.32983003,0.68139632,0.08441443,1.73277141
-4.65532766,2.81447408,0.07410430,0.00000000,1.39307241,0.66568443,0.08291421,1.77144391
-4.64932466,2.86183684,0.07647088,0.00000000,1.45696620,0.65341776,0.08172787,1.81405569
-4.64332166,2.91583180,0.07872593,0.00000000,1.52067747,0.64407469,0.08079630,1.85946274
-4.63731866,2.97441174,0.08082592,0.00000000,1.58335250,0.63713262,0.08006192,1.90650311
-4.63131566,3.03552571,0.08272963,0.00000000,1.64412887,0.63208139,0.07947013,1.95401706
-4.62531266,3.09715392,0.08439894,0.00000000,1.70214633,0.62843392,0.07897043,2.00086452
-4.61930965,3.15733810,0.08579934,0.00000000,1.75655761,0.62573430,0.07851715,2.04593995
-4.61330665,3.21420736,0.08690054,0.00000000,1.80653945,0.62356336,0.07806988,2.08818498
-4.60730365,3.26600065,0.08767683,0.00000000,1.85130391,0.62154203,0.07759359,2.12659934
-4.60130065,3.31108610,0.08810742,0.00000000,1.89010998,0.61933284,0.07705852,2.16025055
-4.59529765,3.34797819,0.08817675,0.00000000,1.92227564,0.61663998,0.07643992,2.18828279
-4.58929465,3.37535312,0.08787460,0.00000000,1.94719009,0.61320828,0.07571759,2.20992536
-4.58329165,3.39206279,0.08719628,0.00000000,1.96432601,0.60882152,0.07487544,2.22450097
-4.57728864,3.39714751,0.08614260,0.00000000,1.97325146,0.60330047,0.07390103,2.23143387
-4.57128564,3.38984739,0.08471988,0.00000000,1.97364097,0.59650080,0.07278505,2.23025789
-4.56528264,3.36961212,0.08293982,0.00000000,1.96528538,0.58831122,0.07152099,2.22062399
-4.55927964,3.33610859,0.08081925,0.00000000,1.94809978,0.57865184,0.07010482,2.20230710
-4.55327664,3.28922591,0.07837992,0.00000000,1.92212913,0.56747283,0.06853472,2.17521172
-4.54727364,3.22907720,0.07564802,0.00000000,1.88755101,0.55475342,0.06681103,2.13937581
-4.54127064,3.15599745,0.07265375,0.00000000,1.84467523,0.54050109,0.06493609,2.09497256
-4.53526763,3.07053713,0.06943070,0.00000000,1.79393992,0.52475075,0.06291434,2.04230938
-4.52926463,2.97345112,0.06601522,0.00000000,1.73590414,0.50756399,0.06075227,1.98182408
-4.52326163,2.86568288,0.06244568,0.00000000,1.67123703,0.48902801,0.05845847,1.91407775
-4.51725863,2.74834401,0.05876168,0.00000000,1.60070375,0.46925425,0.05604369,1.83974445
-4.51125563,2.62268950,0.05500324,0.00000000,1.52514866,0.44837658,0.05352075,1.75959779
-4.50525263,2.49008940,0.05121001,0.00000000,1.44547633,0.42654894,0.05090448,1.67449466
-4.49924962,2.35199756,0.04742044,0.00000000,1.36263088,0.40394241,0.04821157,1.58535668
-4.49324662,2.20991857,0.04367109,0.00000000,1.27757468,0.38074186,0.04546033,1.49314974
-4.48724362,2.06537392,0.03999589,0.00000000,1.19126690,0.35714205,0.04267036,1.39886259
-4.48124062,1.91986848,0.03642566,0.00000000,1.10464282,0.33334347,0.03986222,1.30348498
-4.47523762,1.77485856,0.03298758,0.00000000,1.01859460,0.30954786,0.03705696,1.20798630
-4.46923462,1.63172242,0.02970492,0.00000000,0.93395411,0.28595386,0.03427567,1.11329532
-4.46323162,1.49173432,0.02659681,0.00000000,0.85147828,0.26275264,0.03153900,1.02028185
-4.45722861,1.35604270,0.02367820,0.00000000,0.77183750,0.24012387,0.02886669,0.92974074
-4.45122561,1.22565321,0.02095994,0.00000000,0.69560711,0.21823221,0.02627715,0.84237882
-4.44522261,1.10141673,0.01844898,0.00000000,0.62326218,0.19722427,0.02378700,0.75880503
-4.43921961,0.98402266,0.01614874,0.00000000,0.55517557,0.17722638,0.02141080,0.67952387
-4.43321661,0.87399724,0.01405946,0.00000000,0.49161891,0.15834300,0.01916077,0.60493224
-4.42721361,0.77170667,0.01217880,0.00000000,0.43276645,0.14065606,0.01704662,0.53531955
-4.42121061,0.67736457,0.01050237,0.00000000,0.37870122,0.12422499,0.01507543,0.47087077
-4.41520760,0.59104313,0.00902448,0.00000000,0.32942319,0.10908762,0.01325172,0.41167218
-4.40920460,0.51268736,0.00773875,0.00000000,0.28485890,0.09526170,0.01157747,0.35771925
-4.40320160,0.44213170,0.00663901,0.00000000,0.24487219,0.08274720,0.01005227,0.30892632
-4.39719860,0.37911818,0.00572001,0.00000000,0.20927548,0.07152897,0.00867360,0.26513750
-4.39119560,0.32331558,0.00497838,0.00000000,0.17784130,0.06158002,0.00743701,0.22613822
-4.38519260,0.27433881,0.00441350,0.00000000,0.15031356,0.05286502,0.00633644,0.19166711
-4.37918959,0.23176799,0.00402854,0.00000000,0.12641841,0.04534404,0.00536455,0.16142765
-4.37318659,0.19516681,0.00383146,0.00000000,0.10587436,0.03897651,0.00451301,0.13509935
-4.36718359,0.16409966,0.00383617,0.00000000,0.08840150,0.03372502,0.00377281,0.11234797
-4.36118059,0.13814734,0.00406372,0.00000000,0.07372963,0.02955927,0.00313459,0.09283474
-4.35517759,0.11692107,0.00454357,0.00000000,0.06160541,0.02645970,0.00258882,0.07622437
-4.34917459,0.10007478,0.00531490,0.00000000,0.05179832,0.02442100,0.00212613,0.06219169
-4.34317159,0.08731545,0.00642796,0.00000000,0.04410552,0.02345530,0.00173746,0.05042702
-4.33716858,0.07841155,0.00794548,0.00000000,0.03835567,0.02359489,0.00141421,0.04064017
-4.33116558,0.07319954,0.00994390,0.00000000,0.03441169,0.02489460,0.00114840,0.03256338
-4.32516258,0.07158848,0.01251459,0.00000000,0.03217262,0.02743351,0.00093274,0.02595295
-4.31915958,0.07356254,0.01576483,0.00000000,0.03157446,0.03131604,0.00076071,0.02059013
-4.31315658,0.07918150,0.01981849,0.00000000,0.03259014,0.03667222,0.00062654,0.01628103
-4.30715358,0.08857922,0.02481624,0.00000000,0.03522867,0.04365704,0.00052528,0.01285596
