energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Li_s_up,Li_s_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.98899450,6.38902090,-6.38909699,0.04429508,-0.04429553,0.77990941,-0.77992385,0.09760046,-0.09760154,0.62092300,-0.62093106,4.02108990,-4.02114144,0.11398268,-0.11398370,2.03611286,-2.03613138
-3.98299150,5.95283900,-5.95291344,0.04105165,-0.04105212,0.71145884,-0.71147247,0.08959707,-0.08959812,0.57491916,-0.57492680,3.73902324,-3.73907332,0.10728184,-0.10728290,1.91452621,-1.91454492
-3.97698849,5.52670407,-5.52677641,0.03779965,-0.03780012,0.64682715,-0.64683994,0.08195030,-0.08195131,0.53178167,-0.53178887,3.46458772,-3.46463609,0.10039497,-0.10039605,1.79307038,-1.79308911
-3.97098549,5.11307954,-5.11314937,0.03457982,-0.03458029,0.58612414,-0.58613609,0.07469806,-0.07469903,0.49146444,-0.49147118,3.19918261,-3.19922905,0.09341216,-0.09341325,1.67278400,-1.67280256
-3.96498249,4.71428439,-4.71435136,0.03142934,-0.03142979,0.52941180,-0.52942291,0.06787265,-0.06787356,0.45394020,-0.45394648,2.94407730,-2.94412162,0.08641971,-0.08642079,1.55470423,-1.55472244
-3.95897949,4.33249285,-4.33255660,0.02838109,-0.02838153,0.47671265,-0.47672292,0.06150125,-0.06150210,0.41920505,-0.41921086,2.70042120,-2.70046323,0.07949833,-0.07949939,1.43985421,-1.43987190
-3.95297649,3.96973571,-3.96979596,0.02546329,-0.02546371,0.42801750,-0.42802695,0.05560666,-0.05560745,0.38728204,-0.38728737,2.46925359,-2.46929320,0.07272174,-0.07272277,1.32923211,-1.32924913
-3.94697349,3.62790339,-3.62795988,0.02269916,-0.02269955,0.38329265,-0.38330129,0.05020805,-0.05020878,0.35822381,-0.35822865,2.25151315,-2.25155022,0.06615554,-0.06615653,1.22380211,-1.22381830
-3.94097049,3.30875035,-3.30880283,0.02010683,-0.02010720,0.34248610,-0.34249396,0.04532186,-0.04532252,0.33211421,-0.33211855,2.04804681,-2.04808123,0.05985655,-0.05985750,1.12448738,-1.12450260
-3.93496748,3.01390070,-3.01394898,0.01769950,-0.01769984,0.30553294,-0.30554004,0.04096261,-0.04096321,0.30906892,-0.30907274,1.85961781,-1.85964951,0.05387242,-0.05387331,1.03216525,-1.03217937
-3.92896448,2.74485477,-2.74489867,0.01548559,-0.01548590,0.27235979,-0.27236615,0.03714390,-0.03714442,0.28923503,-0.28923832,1.68691307,-1.68694199,0.04824163,-0.04824246,0.94766418,-0.94767708
-3.92296148,2.50299599,-2.50303536,0.01346916,-0.01346944,0.24288829,-0.24289395,0.03387917,-0.03387961,0.27278962,-0.27279236,1.53054958,-1.53057566,0.04299376,-0.04299453,0.87176232,-0.87177390
-3.91695848,2.28959762,-2.28963233,0.01165034,-0.01165059,0.21703780,-0.21704278,0.03118253,-0.03118289,0.25993713,-0.25993931,1.39107990,-1.39110309,0.03815012,-0.03815083,0.80518729,-0.80519745
-3.91095548,2.10582842,-2.10585837,0.01002588,-0.01002610,0.19472725,-0.19473158,0.02906939,-0.02906967,0.25090564,-0.25090722,1.26899661,-1.26901689,0.03372445,-0.03372509,0.74861649,-0.74862515
-3.90495248,1.95275645,-1.95278156,0.00858970,-0.00858990,0.17587631,-0.17588000,0.02755696,-0.02755717,0.24594186,-0.24594282,1.16473546,-1.16475282,0.02972390,-0.02972447,0.70267747,-0.70268456
-3.89894947,1.83135000,-1.83137019,0.00733350,-0.00733367,0.16040580,-0.16040890,0.02666457,-0.02666469,0.24530494,-0.24530528,1.07867710,-1.07869152,0.02615005,-0.02615055,0.66794771,-0.66795316
-3.89294647,1.74247469,-1.74248991,0.00624727,-0.00624742,0.14823761,-0.14824014,0.02641368,-0.02641371,0.24925893,-0.24925860,1.01114686,-1.01115833,0.02300000,-0.02300044,0.64495319,-0.64495695
-3.88694347,1.68688593,-1.68689614,0.00531989,-0.00532002,0.13929389,-0.13929586,0.02682773,-0.02682767,0.25806389,-0.25806287,0.96241249,-0.96242102,0.02026747,-0.02026785,0.63416539,-0.63416740
-3.88094047,1.66521613,-1.66522131,0.00453956,-0.00453966,0.13349572,-0.13349718,0.02793165,-0.02793150,0.27196591,-0.27196420,0.93267952,-0.93268513,0.01794387,-0.01794418,0.63599608,-0.63599632
-3.87493747,1.67795618,-1.67795633,0.00389424,-0.00389433,0.13076138,-0.13076234,0.02975106,-0.02975082,0.29118596,-0.29118352,0.92208402,-0.92208672,0.01601922,-0.01601947,0.65079002,-0.65078845
-3.86893447,1.72543136,-1.72542650,0.00337204,-0.00337211,0.13100399,-0.13100447,0.03231126,-0.03231092,0.31590780,-0.31590463,0.93068265,-0.93068248,0.01448304,-0.01448324,0.67881521,-0.67881181
-3.86293147,1.80777206,-1.80776224,0.00296145,-0.00296150,0.13412884,-0.13412887,0.03563581,-0.03563537,0.34626547,-0.34626155,0.95844032,-0.95843732,0.01332507,-0.01332521,0.72025112,-0.72024590
-3.85692846,1.92488033,-1.92486560,0.00265158,-0.00265162,0.14003048,-0.14003008,0.03974500,-0.03974447,0.38233041,-0.38232575,1.00521559,-1.00520979,0.01253580,-0.01253589,0.77517520,-0.77516815
-3.85092546,2.07639351,-2.07637399,0.00243234,-0.00243237,0.14858951,-0.14858871,0.04465404,-0.04465340,0.42409901,-0.42409362,1.07074439,-1.07073587,0.01210691,-0.01210693,0.84354829,-0.84353945
-3.84492246,2.26164715,-2.26162294,0.00229448,-0.00229450,0.15966941,-0.15966824,0.05037108,-0.05037034,0.47148094,-0.47147484,1.15462300,-1.15461184,0.01203141,-0.01203138,0.92519983,-0.92518922
-3.83891946,2.47963902,-2.47961031,0.00222968,-0.00222968,0.17311355,-0.17311204,0.05689524,-0.05689440,0.52428901,-0.52428223,1.25629104,-1.25627732,0.01230376,-0.01230369,1.01981371,-1.01980138
-3.83291646,2.72899725,-2.72896425,0.00223048,-0.00223047,0.18874244,-0.18874061,0.06421462,-0.06421368,0.58223103,-0.58222362,1.37501570,-1.37499954,0.01291971,-0.01291958,1.12691596,-1.12690200
-3.82691346,3.00795478,-3.00791773,0.00229033,-0.00229031,0.20635161,-0.20634950,0.07230441,-0.07230337,0.64490458,-0.64489660,1.50987854,-1.50986007,0.01387598,-0.01387580,1.24586536,-1.24584984
-3.82091046,3.31433304,-3.31429224,0.00240345,-0.00240342,0.22571020,-0.22570785,0.08112525,-0.08112412,0.71179493,-0.71178644,1.65976590,-1.65974528,0.01516990,-0.01516967,1.37584791,-1.37583094
-3.81490745,3.64553715,-3.64549294,0.00256478,-0.00256475,0.24656051,-0.24655796,0.09062197,-0.09062075,0.78227687,-0.78226795,1.82336433,-1.82334173,0.01679882,-0.01679854,1.51587632,-1.51585803
-3.80890445,3.99856453,-3.99851731,0.00276989,-0.00276985,0.26861862,-0.26861590,0.10072261,-0.10072133,0.85562070,-0.85561146,1.99916191,-1.99913753,0.01875950,-0.01875917,1.66479509,-1.66477563
-3.80290145,4.37002848,-4.36997868,0.00301488,-0.00301484,0.29157622,-0.29157337,0.11133819,-0.11133685,0.93100253,-0.93099306,2.18545642,-2.18543048,0.02104738,-0.02104700,1.82129179,-1.82127133
-3.79689845,4.75619723,-4.75614531,0.00329628,-0.00329623,0.31510377,-0.31510085,0.12236284,-0.12236146,1.00751885,-1.00750927,2.38037071,-2.38034345,0.02365588,-0.02365546,1.98391465,-1.98389336
-3.79089545,5.15304839,-5.15299484,0.00361095,-0.00361089,0.33885490,-0.33885194,0.13367478,-0.13367336,1.08420523,-1.08419566,2.58187556,-2.58184723,0.02657570,-0.02657523,2.15109625,-2.15107432
-3.78489245,5.55633770,-5.55628306,0.00395600,-0.00395594,0.36247201,-0.36246908,0.14513782,-0.14513639,1.16005844,-1.16004899,2.78781954,-2.78779043,0.02979410,-0.02979358,2.32118284,-2.32116046
-3.77888944,5.96168021,-5.96162500,0.00432873,-0.00432867,0.38559302,-0.38559015,0.15660362,-0.15660220,1.23406148,-1.23405228,2.99596548,-2.99593585,0.03329436,-0.03329380,2.49246825,-2.49244563
-3.77288644,6.36464100,-6.36458576,0.00472654,-0.00472647,0.40785888,-0.40785611,0.16791457,-0.16791318,1.30521046,-1.30520162,3.20403207,-3.20400222,0.03705528,-0.03705468,2.66323122,-2.66320856
-3.76688344,6.76083216,-6.76077743,0.00514687,-0.00514679,0.42892176,-0.42891914,0.17890715,-0.17890580,1.37254227,-1.37253391,3.40973955,-3.40970975,0.04105093,-0.04105029,2.83177457,-2.83175207
-3.76088044,7.14601196,-7.14595825,0.00558716,-0.00558708,0.44845352,-0.44845109,0.18941577,-0.18941450,1.43516191,-1.43515413,3.61085736,-3.61082790,0.04525044,-0.04524978,2.99646457,-2.99644241
-3.75487744,7.51618196,-7.51612974,0.00604483,-0.00604474,0.46615408,-0.46615188,0.19927700,-0.19927582,1.49226816,-1.49226104,3.80525216,-3.80522331,0.04961818,-0.04961750,3.15576863,-3.15574700
-3.74887444,7.86767781,-7.86762754,0.00651722,-0.00651713,0.48175939,-0.48175744,0.20833381,-0.20833274,1.54317647,-1.54317009,3.99093397,-3.99090599,0.05411399,-0.05411329,3.30828973,-3.30826878
-3.74287144,8.19724972,-8.19720178,0.00700160,-0.00700151,0.49504857,-0.49504691,0.21643990,-0.21643896,1.58733796,-1.58733238,4.16609860,-4.16607171,0.05869371,-0.05869300,3.45279577,-3.45277564
-3.73686843,8.50212880,-8.50208354,0.00749515,-0.00749505,0.50585003,-0.50584866,0.22346382,-0.22346302,1.62435358,-1.62434884,4.32916444,-4.32913886,0.06330994,-0.06330922,3.58824265,-3.58822347
-3.73086543,8.78007664,-8.78003432,0.00799495,-0.00799485,0.51404600,-0.51404494,0.22929270,-0.22929206,1.65398282,-1.65397893,4.47880213,-4.47877803,0.06791291,-0.06791220,3.71379001,-3.71377189
-3.72486243,9.02941577,-9.02937663,0.00849803,-0.00849793,0.51957558,-0.51957484,0.23383550,-0.23383503,1.67614647,-1.67614343,4.61395581,-4.61393334,0.07245163,-0.07245094,3.82880897,-3.82879197
-3.71885943,9.24904028,-9.24900447,0.00900140,-0.00900130,0.52243587,-0.52243544,0.23702558,-0.23702529,1.69092343,-1.69092123,4.73385517,-4.73383444,0.07687502,-0.07687434,3.93288166,-3.93286585
-3.71285643,9.43840623,-9.43837385,0.00950207,-0.00950197,0.52268125,-0.52268113,0.23882252,-0.23882241,1.69854173,-1.69854034,4.83801795,-4.83799906,0.08113320,-0.08113255,4.02579303,-4.02577844
-3.70685343,9.59750319,-9.59747427,0.00999712,-0.00999702,0.52042078,-0.52042094,0.23921313,-0.23921321,1.69936431,-1.69936368,4.92624302,-4.92622600,0.08517877,-0.08517816,4.10751528,-4.10750194
-3.70085043,9.72680859,-9.72678311,0.01048380,-0.01048370,0.51581375,-0.51581417,0.23821153,-0.23821179,1.69387025,-1.69387032,4.99859446,-4.99857934,0.08896807,-0.08896749,4.17818636,-4.17817425
-3.69484742,9.82722780,-9.82720571,0.01095960,-0.01095950,0.50906375,-0.50906441,0.23585845,-0.23585889,1.68263257,-1.68263328,5.05537789,-5.05536466,0.09246226,-0.09246173,4.23808354,-4.23807267
-3.68884442,9.90002323,-9.90000444,0.01142238,-0.01142228,0.50041124,-0.50041211,0.23221967,-0.23222027,1.66629369,-1.66629496,5.09711005,-5.09709868,0.09562830,-0.09562782,4.28759398,-4.28758434
-3.68284142,9.94673621,-9.94672060,0.01187047,-0.01187037,0.49012518,-0.49012621,0.22738376,-0.22738451,1.64553968,-1.64554143,5.12448340,-5.12447384,0.09843977,-0.09843934,4.32718361,-4.32717517
-3.67683842,9.96910552,-9.96909295,0.01230282,-0.01230272,0.47849386,-0.47849503,0.22145915,-0.22146005,1.62107469,-1.62107685,5.13832740,-5.13831958,0.10087727,-0.10087690,4.35736620,-4.35735894
-3.67083542,9.96898646,-9.96897679,0.01271913,-0.01271904,0.46581555,-0.46581683,0.21457083,-0.21457185,1.59359658,-1.59359908,5.13956826,-5.13956211,0.10292878,-0.10292847,4.37867401,-4.37866790
-3.66483242,9.94827398,-9.94826707,0.01311998,-0.01311989,0.45238910,-0.45239044,0.20685657,-0.20685770,1.56377482,-1.56377759,5.12918899,-5.12918442,0.10458954,-0.10458928,4.39163138,-4.39162641
-3.65882941,9.90883293,-9.90882864,0.01350694,-0.01350686,0.43850507,-0.43850644,0.19846311,-0.19846433,1.53223147,-1.53223446,5.10819127,-5.10818820,0.10586175,-0.10586155,4.39673233,-4.39672848
-3.65282641,9.85243806,-9.85243626,0.01388273,-0.01388264,0.42443763,-0.42443900,0.18954224,-0.18954353,1.49952590,-1.49952905,5.07756089,-5.07755924,0.10675398,-0.10675383,4.39442282,-4.39442008
-3.64682341,9.78072544,-9.78072602,0.01425122,-0.01425114,0.41043762,-0.41043896,0.18024708,-0.18024842,1.46614359,-1.46614686,5.03823763,-5.03823732,0.10728036,-0.10728027,4.38508820,-4.38508658
-3.64082041,9.69515664,-9.69515951,0.01461754,-0.01461747,0.39672693,-0.39672822,0.17072853,-0.17072990,1.43248907,-1.43249243,4.99109094,-4.99109190,0.10745960,-0.10745956,4.36904584,-4.36904535
-3.63481741,9.59699598,-9.59700108,0.01498807,-0.01498800,0.38349446,-0.38349568,0.16113220,-0.16113358,1.39888313,-1.39888655,4.93690175,-4.93690393,0.10731384,-0.10731384,4.34654284,-4.34654349
-3.62881441,9.48730077,-9.48730806,0.01537038,-0.01537031,0.37089371,-0.37089485,0.15159572,-0.15159710,1.36556370,-1.36556718,4.87635103,-4.87635438,0.10686747,-0.10686751,4.31775828,-4.31776009
-3.62281141,9.36692375,-9.36693321,0.01577312,-0.01577305,0.35904214,-0.35904320,0.14224658,-0.14224793,1.33269028,-1.33269381,4.81001492,-4.81001941,0.10614593,-0.10614602,4.28280955,-4.28281255
-3.61680840,9.23652654,-9.23653816,0.01620588,-0.01620582,0.34802209,-0.34802306,0.13320049,-0.13320180,1.30035103,-1.30035461,4.73836641,-4.73837201,0.10517462,-0.10517475,4.24176192,-4.24176614
-3.61080540,9.09660258,-9.09661638,0.01667897,-0.01667891,0.33788324,-0.33788411,0.12456030,-0.12456157,1.26857218,-1.26857583,4.66178297,-4.66178966,0.10397787,-0.10397803,4.19464062,-4.19464609
-3.60480240,8.94750772,-8.94752370,0.01720312,-0.01720306,0.32864643,-0.32864722,0.11641546,-0.11641667,1.23732893,-1.23733265,4.58055935,-4.58056713,0.10257808,-0.10257827,4.14144463,-4.14145136
-3.59879940,8.78949646,-8.78951463,0.01778915,-0.01778909,0.32030856,-0.32030927,0.10884186,-0.10884300,1.20655720,-1.20656101,4.49492479,-4.49493365,0.10099515,-0.10099537,4.08216140,-4.08216942
-3.59279640,8.62276188,-8.62278226,0.01844763,-0.01844757,0.31284820,-0.31284885,0.10190220,-0.10190327,1.17616572,-1.17616963,4.40506342,-4.40507336,0.09924604,-0.09924629,4.01678193,-4.01679126
-3.58679340,8.44747721,-8.44749980,0.01918843,-0.01918837,0.30623172,-0.30623230,0.09564665,-0.09564764,1.14604789,-1.14605193,4.31113677,-4.31114776,0.09734463,-0.09734490,3.94531549,-3.94532613
-3.58079040,8.26383695,-8.26386173,0.02002032,-0.02002026,0.30041944,-0.30041996,0.09011379,-0.09011469,1.11609293,-1.11609711,4.21330694,-4.21331898,0.09530182,-0.09530212,3.86780349,-3.86781544
-3.57478739,8.07209591,-8.07212284,0.02095057,-0.02095050,0.29537156,-0.29537204,0.08533173,-0.08533255,1.08619604,-1.08620036,4.11175945,-4.11177252,0.09312581,-0.09312614,3.78433219,-3.78434543
-3.56878439,7.87260412,-7.87263312,0.02198450,-0.02198442,0.29105351,-0.29105395,0.08131946,-0.08132019,1.05626721,-1.05627169,4.00672421,-4.00673825,0.09082262,-0.09082298,3.69504371,-3.69505821
-3.56278139,7.66583642,-7.66586740,0.02312517,-0.02312509,0.28744033,-0.28744073,0.07808809,-0.07808873,1.02623862,-1.02624326,3.89849357,-3.89850853,0.08839670,-0.08839708,3.60014529,-3.60016099
-3.55677839,7.45241517,-7.45244799,0.02437307,-0.02437299,0.28451999,-0.28452036,0.07564222,-0.07564277,0.99607038,-0.99607517,3.78743642,-3.78745223,0.08585164,-0.08585204,3.49991630,-3.49993315
-3.55077539,7.23312519,-7.23315967,0.02572589,-0.02572581,0.28229535,-0.28229567,0.07398115,-0.07398162,0.96575468,-0.96575961,3.67400744,-3.67402399,0.08319096,-0.08319139,3.39471308,-3.39473099
-3.54477239,7.00892005,-7.00895598,0.02717841,-0.02717833,0.28078461,-0.28078490,0.07310008,-0.07310046,0.93531824,-0.93532331,3.55875082,-3.55876800,0.08041886,-0.08041931,3.28497114,-3.28499003
-3.53876938,6.78091939,-6.78095654,0.02872246,-0.02872237,0.28002046,-0.28002068,0.07299102,-0.07299131,0.90482320,-0.90482837,3.44229819,-3.44231588,0.07754089,-0.07754136,3.17120497,-3.17122470
-3.53276638,6.55039725,-6.55043535,0.03034703,-0.03034694,0.28004757,-0.28004773,0.07364363,-0.07364384,0.87436637,-0.87437162,3.32536068,-3.32537873,0.07456453,-0.07456503,3.05400498,-3.05402544
-3.52676338,6.31876165,-6.31880039,0.03203846,-0.03203837,0.28091903,-0.28091911,0.07504578,-0.07504590,0.84407709,-0.84408239,3.20871526,-3.20873352,0.07149964,-0.07150016,2.93403202,-2.93405307
-3.52076038,6.08752620,-6.08756528,0.03378076,-0.03378066,0.28269151,-0.28269151,0.07718390,-0.07718394,0.81411372,-0.81411905,3.09318618,-3.09320448,0.06835869,-0.06835923,2.81200911,-2.81203058
-3.51475738,5.85827501,-5.85831410,0.03555600,-0.03555590,0.28541975,-0.28541965,0.08004311,-0.08004307,0.78465896,-0.78466426,2.97962212,-2.97964029,0.06515687,-0.06515742,2.68871089,-2.68873263
-3.50875438,5.63262222,-5.63266101,0.03734482,-0.03734472,0.28915046,-0.28915025,0.08360706,-0.08360694,0.75591405,-0.75591929,2.86887050,-2.86888839,0.06191196,-0.06191252,2.56495088,-2.56497274
-3.50275138,5.41216819,-5.41220635,0.03912696,-0.03912685,0.29391616,-0.29391583,0.08785760,-0.08785740,0.72809227,-0.72809741,2.76175013,-2.76176758,0.05864406,-0.05864463,2.44156702,-2.44158882
-3.49674837,5.19845415,-5.19849139,0.04088180,-0.04088170,0.29972918,-0.29972874,0.09277412,-0.09277386,0.70141177,-0.70141676,2.65902373,-2.65904059,0.05537513,-0.05537570,2.31940584,-2.31942741
-3.49074537,4.99291787,-4.99295391,0.04258901,-0.04258892,0.30657636,-0.30657580,0.09833285,-0.09833251,0.67608809,-0.67609290,2.56137201,-2.56138815,0.05212844,-0.05212900,2.19930597,-2.19932715
-3.48474237,4.79685232,-4.79688691,0.04422905,-0.04422895,0.31441457,-0.31441391,0.10450582,-0.10450541,0.65232663,-0.65233122,2.46937077,-2.46938608,0.04892789,-0.04892844,2.08208152,-2.08210216
-3.47873937,4.61136962,-4.61140255,0.04578366,-0.04578357,0.32316756,-0.32316680,0.11125982,-0.11125935,0.63031539,-0.63031973,2.38347242,-2.38348683,0.04579727,-0.04579782,1.96850605,-1.96852601
-3.47273637,4.43737220,-4.43740330,0.04723632,-0.04723624,0.33272419,-0.33272335,0.11855531,-0.11855477,0.61021823,-0.61022229,2.30399322,-2.30400667,0.04275958,-0.04276011,1.85929776,-1.85931690
-3.46673337,4.27553291,-4.27556205,0.04857257,-0.04857250,0.34293836,-0.34293748,0.12634524,-0.12634465,0.59216898,-0.59217273,2.23110705,-2.23111950,0.03983624,-0.03983674,1.75510651,-1.75512473
-3.46073037,4.12628508,-4.12631217,0.04978021,-0.04978013,0.35363060,-0.35362969,0.13457408,-0.13457344,0.57626672,-0.57627015,2.16484632,-2.16485776,0.03704646,-0.03704695,1.65650341,-1.65652060
-3.45472736,3.98982346,-3.98984845,0.05084940,-0.05084933,0.36459132,-0.36459042,0.14317695,-0.14317626,0.56257238,-0.56257548,2.10511025,-2.10512069,0.03440669,-0.03440715,1.56397312,-1.56398919
-3.44872436,3.86611603,-3.86613892,0.05177269,-0.05177263,0.37558572,-0.37558487,0.15207904,-0.15207832,0.55110689,-0.55110964,2.05168014,-2.05168960,0.03193013,-0.03193055,1.47790949,-1.47792439
-3.44272136,3.75492636,-3.75494717,0.05254491,-0.05254485,0.38636005,-0.38635928,0.16119540,-0.16119465,0.54185096,-0.54185336,2.00424110,-2.00424965,0.02962640,-0.02962679,1.39861456,-1.39862823
-3.43671836,3.65584540,-3.65586418,0.05316293,-0.05316288,0.39664906,-0.39664841,0.17043109,-0.17043032,0.53474664,-0.53474870,1.96240926,-1.96241693,0.02750139,-0.02750176,1.32630084,-1.32631325
-3.43071536,3.56833135,-3.56834816,0.05362547,-0.05362543,0.40618429,-0.40618379,0.17968188,-0.17968111,0.52970050,-0.52970222,1.92576294,-1.92576979,0.02555721,-0.02555754,1.26109692,-1.26110805
-3.42471236,3.49175556,-3.49177047,0.05393277,-0.05393274,0.41470281,-0.41470250,0.18883545,-0.18883467,0.52658831,-0.52658971,1.89387648,-1.89388255,0.02379226,-0.02379256,1.20305580,-1.20306564
-3.41870935,3.42545228,-3.42546536,0.05408633,-0.05408631,0.42195616,-0.42195608,0.19777304,-0.19777228,0.52526116,-0.52526224,1.86635485,-1.86636020,0.02220150,-0.02220177,1.15216570,-1.15217425
-3.41270635,3.36876977,-3.36878108,0.05408857,-0.05408856,0.42771896,-0.42771911,0.20637178,-0.20637104,0.52555254,-0.52555332,1.84286744,-1.84287208,0.02077680,-0.02077704,1.10836257,-1.10836984
-3.40670335,3.32112028,-3.32112986,0.05394264,-0.05394264,0.43179683,-0.43179725,0.21450727,-0.21450657,0.52728627,-0.52728675,1.82317916,-1.82318310,0.01950733,-0.01950754,1.07154382,-1.07154982
-3.40070035,3.28202656,-3.28203443,0.05365221,-0.05365221,0.43403348,-0.43403417,0.22205668,-0.22205603,0.53028463,-0.53028484,1.80717761,-1.80718082,0.01838015,-0.01838033,1.04158228,-1.04158703
-3.39469735,3.25116251,-3.25116866,0.05322133,-0.05322133,0.43431639,-0.43431737,0.22890208,-0.22890148,0.53437661,-0.53437656,1.79489470,-1.79489714,0.01738069,-0.01738085,1.01834003,-1.01834354
-3.38869435,3.22838631,-3.22839068,0.05265443,-0.05265444,0.43258115,-0.43258240,0.23493381,-0.23493328,0.53940560,-0.53940528,1.78652212,-1.78652370,0.01649339,-0.01649353,1.00168110,-1.00168336
-3.38269135,3.21376444,-3.21376694,0.05195629,-0.05195631,0.42881403,-0.42881555,0.24005391,-0.24005345,0.54523627,-0.54523571,1.78241968,-1.78242031,0.01570225,-0.01570237,0.99148260,-0.99148364
-3.37668834,3.20758578,-3.20758629,0.05113218,-0.05113221,0.42305306,-0.42305482,0.24417928,-0.24417890,0.55176040,-0.55175959,1.78311661,-1.78311614,0.01499138,-0.01499148,0.98764386,-0.98764367
-3.37068534,3.21036527,-3.21036362,0.05018792,-0.05018795,0.41538720,-0.41538918,0.24724449,-0.24724419,0.55890115,-0.55890008,1.78930568,-1.78930392,0.01434551,-0.01434560,0.99009304,-0.99009162
-3.36468234,3.22283733,-3.22283333,0.04913006,-0.04913010,0.40595415,-0.40595632,0.24920409,-0.24920388,0.56661580,-0.56661449,1.80183079,-1.80182757,0.01375045,-0.01375053,0.99879113,-0.99878846
-3.35867934,3.24593973,-3.24593313,0.04796605,-0.04796610,0.39493658,-0.39493891,0.25003426,-0.25003413,0.57489687,-0.57489528,1.82166885,-1.82166393,0.01319344,-0.01319350,1.01373326,-1.01372934
-3.35267634,3.28078883,-3.28077938,0.04670433,-0.04670438,0.38255723,-0.38255967,0.24973370,-0.24973366,0.58377134,-0.58376948,1.84990671,-1.84989986,0.01266342,-0.01266348,1.03494740,-1.03494219
-3.34667334,3.32864782,-3.32863523,0.04535441,-0.04535446,0.36907305,-0.36907555,0.24832382,-0.24832386,0.59329851,-0.59329636,1.88771459,-1.88770554,0.01215131,-0.01215136,1.06249063,-1.06248410
-3.34067034,3.39088941,-3.39087338,0.04392693,-0.04392699,0.35476866,-0.35477118,0.24584802,-0.24584814,0.60356622,-0.60356376,1.93631700,-1.93630550,0.01165005,-0.01165009,1.09644335,-1.09643547
-3.33466733,3.46895493,-3.46893517,0.04243361,-0.04243367,0.33994952,-0.33995202,0.24237026,-0.24237045,0.61468603,-0.61468324,1.99696248,-1.99694824,0.01115467,-0.01115471,1.13690185,-1.13689258
-3.32866433,3.56431151,-3.56428769,0.04088712,-0.04088717,0.32493503,-0.32493745,0.23797294,-0.23797320,0.62678746,-0.62678433,2.07089308,-2.07087584,0.01066227,-0.01066231,1.18396962,-1.18395892
-3.32266133,3.67840894,-3.67838078,0.03930088,-0.03930094,0.31005183,-0.31005412,0.23275418,-0.23275449,0.64001170,-0.64000821,2.15931467,-2.15929415,0.01017192,-0.01017195,1.23774783,-1.23773568
-3.31665833,3.81263784,-3.81260505,0.03768888,-0.03768893,0.29562767,-0.29562980,0.22682466,-0.22682502,0.65450508,-0.65450122,2.26336861,-2.26334457,0.00968450,-0.00968453,1.29832558,-1.29831194
-3.31065533,3.96829008,-3.96825239,0.03606529,-0.03606534,0.28198594,-0.28198785,0.22030418,-0.22030459,0.67041269,-0.67040843,2.38410541,-2.38407759,0.00920254,-0.00920257,1.36577002,-1.36575486
-3.30465233,4.14652241,-4.14647958,0.03444421,-0.03444426,0.26944100,-0.26944265,0.21331813,-0.21331857,0.68787232,-0.68786766,2.52246037,-2.52242858,0.00873004,-0.00873006,1.44011691,-1.44010021
-3.29864932,4.34832373,-4.34827557,0.03283929,-0.03283933,0.25829456,-0.25829592,0.20599394,-0.20599439,0.70700906,-0.70700399,2.67923160,-2.67919563,0.00827222,-0.00827224,1.52136164,-1.52134340
-3.29264632,4.57448635,-4.57443271,0.03126343,-0.03126348,0.24883299,-0.24883402,0.19845777,-0.19845824,0.72793070,-0.72792522,2.85505991,-2.85501960,0.00783537,-0.00783538,1.60945107,-1.60943128
-3.28664332,4.82558105,-4.82552181,0.02972849,-0.02972853,0.24132557,-0.24132623,0.19083156,-0.19083204,0.75072394,-0.75071805,3.05041070,-3.05036595,0.00742666,-0.00742666,1.70427602,-1.70425470
-3.28064032,5.10193584,-5.10187096,0.02824503,-0.02824506,0.23602367,-0.23602393,0.18323040,-0.18323088,0.77545158,-0.77544529,3.26555752,-3.26550826,0.00705395,-0.00705394,1.80566474,-1.80564193
-3.27463732,5.40361828,-5.40354775,0.02682212,-0.02682215,0.23316070,-0.23316053,0.17576046,-0.17576093,0.80215057,-0.80214388,3.50056720,-3.50051339,0.00672572,-0.00672571,1.91337717,-1.91335292
-3.26863432,5.73042097,-5.73034488,0.02546731,-0.02546733,0.23295265,-0.23295202,0.16851739,-0.16851784,0.83083087,-0.83082381,3.75528651,-3.75522819,0.00645095,-0.00645093,2.02710012,-2.02707450
-3.26263132,6.08185040,-6.08176889,0.02418648,-0.02418650,0.23559898,-0.23559787,0.16158524,-0.16158568,0.86147508,-0.86146766,4.02933072,-4.02926798,0.00623906,-0.00623904,2.14644348,-2.14641658
-3.25662831,6.45711901,-6.45703230,0.02298400,-0.02298401,0.24128381,-0.24128218,0.15503588,-0.15503629,0.89403865,-0.89403090,4.32207424,-4.32200724,0.00609992,-0.00609988,2.27093753,-2.27090946
-3.25062531,6.85514101,-6.85504940,0.02186273,-0.02186274,0.25017696,-0.25017480,0.14892872,-0.14892911,0.92845061,-0.92844256,4.63264412,-4.63257308,0.00604379,-0.00604374,2.40003163,-2.40000254
-3.24462231,7.27453231,-7.27443619,0.02082428,-0.02082428,0.26243481,-0.26243208,0.14331095,-0.14331130,0.96461474,-0.96460642,4.95991714,-4.95984235,0.00608135,-0.00608129,2.53309450,-2.53306455
