energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,V_p_up,V_p_down,V_d_up,V_d_down
1.04752376,3.02215639,-4.60299005,0.37183691,-0.48569047,1.34991136,-2.60759457,0.01221493,-0.02034450,0.31414808,-0.07051287,0.08550558,-0.03535822,0.25472947,-0.18972004,0.23184916,-0.19383499,1.01408494,-1.70958658
1.05352676,3.11847340,-4.57758875,0.37860916,-0.48127111,1.39994279,-2.60263156,0.01283812,-0.01993959,0.32383222,-0.07114883,0.08916565,-0.03549946,0.25992247,-0.18697173,0.24087826,-0.18992955,1.04142743,-1.69138926
1.05952976,3.21836457,-4.55107647,0.38565083,-0.47747777,1.44987938,-2.59820286,0.01347809,-0.01952020,0.33361032,-0.07245263,0.09270429,-0.03578889,0.26594345,-0.18485304,0.25036840,-0.18634975,1.07182010,-1.67023638
1.06553277,3.32135864,-4.52392810,0.39286464,-0.47429354,1.49946742,-2.59448603,0.01413011,-0.01908950,0.34345700,-0.07445622,0.09609475,-0.03622370,0.27283204,-0.18345671,0.26033824,-0.18315389,1.10506996,-1.64633472
1.07153577,3.42692476,-4.49669808,0.40015676,-0.47170266,1.54844457,-2.59166979,0.01478985,-0.01865071,0.35334006,-0.07718100,0.09931107,-0.03679961,0.28060573,-0.18286588,0.27080431,-0.18040126,1.14095274,-1.61997788
1.07753877,3.53446350,-4.47000699,0.40743822,-0.46969256,1.59653603,-2.58994988,0.01545318,-0.01820705,0.36321950,-0.08063676,0.10232807,-0.03751077,0.28925736,-0.18315211,0.28177775,-0.17815118,1.17921115,-1.59153865
1.08354177,3.64329762,-4.44452486,0.41462554,-0.46825550,1.64345102,-2.58952437,0.01611600,-0.01776183,0.37304664,-0.08482069,0.10512141,-0.03834981,0.29875329,-0.18437356,0.29326078,-0.17646188,1.21955218,-1.56145862
1.08954477,3.75266335,-4.42095169,0.42164070,-0.46738951,1.68887967,-2.59058853,0.01677408,-0.01731846,0.38276353,-0.08971661,0.10766766,-0.03930772,0.30903221,-0.18657330,0.30524329,-0.17538930,1.26164380,-1.53023515
1.09554777,3.86170320,-4.39999609,0.42841046,-0.46709883,1.73249101,-2.59332944,0.01742287,-0.01688056,0.39230262,-0.09529438,0.10994435,-0.04037387,0.32000480,-0.18977788,0.31769955,-0.17498586,1.30511144,-1.49840655
1.10155078,3.96946145,-4.38235278,0.43486513,-0.46739370,1.77393213,-2.59792046,0.01805743,-0.01645198,0.40158689,-0.10150963,0.11193022,-0.04153602,0.33155422,-0.19399606,0.33058531,-0.17529916,1.34953489,-1.46653595
1.10755378,4.07488325,-4.36867997,0.44093712,-0.46828954,1.81282897,-2.60451581,0.01867228,-0.01603693,0.41053038,-0.10830371,0.11360531,-0.04278034,0.34353748,-0.19921792,0.34383542,-0.17637072,1.39444600,-1.43519458
1.11355678,4.17681832,-4.35957764,0.44655923,-0.46980571,1.84878893,-2.61324546,0.01926142,-0.01564001,0.41903921,-0.11560404,0.11495133,-0.04409155,0.35578767,-0.20541422,0.35736211,-0.17823472,1.43932795,-1.40494521
1.11955978,4.27402994,-4.35556748,0.45166315,-0.47196378,1.88140531,-2.62421052,0.01981836,-0.01526624,0.42701312,-0.12332484,0.11595194,-0.04545311,0.36811708,-0.21253616,0.37105415,-0.18091686,1.48361652,-1.37632630
1.12556278,4.36520968,-4.35707559,0.45617820,-0.47478550,1.91026378,-2.63747926,0.02033618,-0.01492115,0.43434738,-0.13136824,0.11659312,-0.04684745,0.38032116,-0.22051565,0.38477698,-0.18443333,1.52670394,-1.34983753
1.13156578,4.44899801,-4.36441849,0.46003045,-0.47829058,1.93495052,-2.65308416,0.02080774,-0.01461073,0.44093518,-0.13962582,0.11686360,-0.04825628,0.39218306,-0.22926602,0.39837383,-0.18878999,1.56794547,-1.32592721
1.13756878,4.52401053,-4.37779305,0.46314254,-0.48249446,1.95506196,-2.67101977,0.02122591,-0.01434147,0.44667025,-0.14798058,0.11675527,-0.04966101,0.40347894,-0.23868325,0.41166795,-0.19398172,1.60666899,-1.30498182
1.14357179,4.58886911,-4.39727069,0.46543408,-0.48740598,1.97021568,-2.69124181,0.02158382,-0.01412025,0.45144974,-0.15630923,0.11626357,-0.05104321,0.41398360,-0.24864775,0.42446588,-0.19999203,1.64218751,-1.28731814
1.14957479,4.64223713,-4.42279594,0.46682277,-0.49302539,1.98006197,-2.71366732,0.02187525,-0.01395428,0.45517711,-0.16448491,0.11538791,-0.05238507,0.42347642,-0.25902673,0.43656175,-0.20679295,1.67381436,-1.27317785
1.15557779,4.68285741,-4.45418929,0.46722610,-0.49934254,1.98429564,-2.73817589,0.02209495,-0.01385099,0.45776499,-0.17238004,0.11413199,-0.05366992,0.43174738,-0.26967698,0.44774238,-0.21434516,1.70088056,-1.26272481
1.16158079,4.70959134,-4.49115385,0.46656378,-0.50633539,1.98266749,-2.76461192,0.02223907,-0.01381783,0.45913785,-0.17986951,0.11250397,-0.05488275,0.43860300,-0.28044813,0.45779316,-0.22259845,1.72275379,-1.25604464
1.16758379,4.72145758,-4.53328547,0.46476044,-0.51396901,1.97499486,-2.79278767,0.02230547,-0.01386214,0.45923434,-0.18683380,0.11051669,-0.05601069,0.44387191,-0.29118622,0.46650435,-0.23149231,1.73885823,-1.25314663
1.17358679,4.71766869,-4.58008542,0.46174873,-0.52219496,1.96117078,-2.82248688,0.02229413,-0.01399090,0.45800927,-0.19316210,0.10818764,-0.05704340,0.44740992,-0.30173750,0.47367769,-0.24095688,1.74869433,-1.25396745
1.17958979,4.69766390,-4.63097496,0.45747246,-0.53095112,1.94117135,-2.85346887,0.02220738,-0.01421050,0.45543501,-0.19875528,0.10553885,-0.05797343,0.44910445,-0.31195231,0.47913297,-0.25091393,1.75185761,-1.25837643
1.18559280,4.66113664,-4.68531075,0.45188975,-0.54016195,1.91506091,-2.88547259,0.02205019,-0.01452647,0.45150249,-0.20352855,0.10259669,-0.05879645,0.44887803,-0.32168883,0.48271428,-0.26127809,1.74805569,-1.26618196
1.19159580,4.60805561,-4.74240047,0.44497579,-0.54973915,1.88299487,-2.91822058,0.02183027,-0.01494324,0.44622156,-0.20741369,0.09939143,-0.05951129,0.44669093,-0.33081658,0.48429580,-0.27195808,1.73712259,-1.27713874
1.19759880,4.53867823,-4.80151774,0.43672528,-0.55958266,1.84521997,-2.95142254,0.02155814,-0.01546386,0.43962088,-0.21036081,0.09595682,-0.06011995,0.44254263,-0.33921959,0.48378669,-0.28285799,1.71902971,-1.29095542
1.20360180,4.45355613,-4.86191564,0.42715426,-0.56958192,1.80207210,-2.98477819,0.02124708,-0.01608977,0.43174736,-0.21233948,0.09232949,-0.06062742,0.43647227,-0.34679896,0.48113500,-0.29387853,1.69389284,-1.30730244
1.20960480,4.35353226,-4.92283857,0.41630128,-0.57961741,1.75397177,-3.01797959,0.02091298,-0.01682058,0.42266513,-0.21333924,0.08854827,-0.06104131,0.42855794,-0.35347479,0.47633044,-0.30491823,1.66197487,-1.32581987
1.21560780,4.23972976,-4.98353208,0.40422784,-0.58956231,1.70141737,-3.05071263,0.02057407,-0.01765385,0.41245427,-0.21336945,0.08465350,-0.06137141,0.41891488,-0.35918734,0.46940576,-0.31587461,1.62368404,-1.34612499
1.22161081,4.11353315,-5.04325065,0.39101813,-0.59928430,1.64497656,-3.08265787,0.02025055,-0.01858498,0.40120923,-0.21245847,0.08068630,-0.06162920,0.40769267,-0.36389753,0.46043682,-0.32664519,1.57956780,-1.36781972
1.22761381,3.97656252,-5.10126378,0.37677796,-0.60864743,1.58527627,-3.11349098,0.01996419,-0.01960712,0.38903718,-0.21065226,0.07668778,-0.06182712,0.39507159,-0.36758659,0.44954121,-0.33712845,1.53030243,-1.39049776
1.23361681,3.83064176,-5.15686063,0.36163306,-0.61751409,1.52299134,-3.14288288,0.01973776,-0.02071115,0.37605624,-0.20801237,0.07269837,-0.06197800,0.38125808,-0.37025501,0.43687561,-0.34722480,1.47667900,-1.41375151
1.23961981,3.67776202,-5.20935387,0.34572683,-0.62574703,1.45883265,-3.17049995,0.01959445,-0.02188575,0.36239378,-0.20461353,0.06875714,-0.06209428,0.36647966,-0.37192092,0.42263188,-0.35683743,1.41958606,-1.43717894
1.24562281,3.52004169,-5.25808342,0.32921750,-0.63321134,1.39353463,-3.19600471,0.01955730,-0.02311752,0.34818471,-0.20054094,0.06490115,-0.06218746,0.35097946,-0.37261797,0.40703213,-0.36587325,1.35998994,-1.46039034
1.25162581,3.35968427,-5.30242053,0.31227501,-0.63977664,1.32784290,-3.21905722,0.01964848,-0.02439118,0.33356992,-0.19588726,0.06116499,-0.06226743,0.33501037,-0.37239279,0.39032297,-0.37424383,1.29891317,-1.48301520
1.25762881,3.19893534,-5.34177304,0.29507768,-0.64531918,1.26250207,-3.23931756,0.01988870,-0.02568990,0.31869478,-0.19074962,0.05758024,-0.06234203,0.31882921,-0.37130238,0.37276905,-0.38186645,1.23741209,-1.50470902
1.26363182,3.04003997,-5.37559202,0.27780865,-0.64972408,1.19824408,-3.25644959,0.02029655,-0.02699558,0.30370773,-0.18522664,0.05417518,-0.06241665,0.30269096,-0.36941139,0.35464633,-0.38866528,1.17655416,-1.52516025
1.26963482,2.88520164,-5.40338017,0.26065253,-0.65288762,1.13577724,-3.27012616,0.02088788,-0.02828934,0.28875900,-0.17941564,0.05097449,-0.06249403,0.28684328,-0.36678958,0.33623522,-0.39457269,1.11739575,-1.54409710
1.27563782,2.73654358,-5.42470192,0.24379202,-0.65471950,1.07577622,-3.28003564,0.02167533,-0.02955191,0.27399930,-0.17341017,0.04799903,-0.06257413,0.27152135,-0.36350947,0.31781382,-0.39953059,1.06096121,-1.56129409
1.28164082,2.59607347,-5.43919494,0.22740490,-0.65514508,1.01887300,-3.28588977,0.02266775,-0.03076414,0.25957861,-0.16729780,0.04526577,-0.06265423,0.25694339,-0.35964442,0.29965164,-0.40349198,1.00822343,-1.57657815
1.28764382,2.46565194,-5.44658251,0.21166127,-0.65410763,0.96564893,-3.28743243,0.02386991,-0.03190747,0.24564485,-0.16115848,0.04278774,-0.06272910,0.24330660,-0.35526708,0.28200376,-0.40642244,0.96008663,-1.58983386
1.29364682,2.34696546,-5.44668610,0.19672125,-0.65157025,0.91662800,-3.28444888,0.02528215,-0.03296446,0.23234263,-0.15506322,0.04057402,-0.06279137,0.23078400,-0.35044824,0.26510583,-0.40830161,0.91737149,-1.60100765
1.29964982,2.24150394,-5.43943699,0.18273300,-0.64751763,0.87227128,-3.27677502,0.02690020,-0.03391917,0.21981188,-0.14907331,0.03862987,-0.06283190,0.21952183,-0.34525618,0.24916989,-0.40912451,0.88080285,-1.61011044
1.30565283,2.15054305,-5.42488620,0.16983132,-0.64195747,0.83297268,-3.26430597,0.02871516,-0.03475765,0.20818650,-0.14323991,0.03695680,-0.06284031,0.20963784,-0.33975629,0.23438114,-0.40890269,0.85100005,-1.61721859
1.31165583,2.07513158,-5.40321150,0.15813661,-0.63492132,0.79905591,-3.24700344,0.03071353,-0.03546825,0.19759287,-0.13760410,0.03555280,-0.06280548,0.20122022,-0.33401105,0.22089568,-0.40766497,0.82847002,-1.62247280
1.31765883,2.01608346,-5.37472057,0.14775432,-0.62646497,0.77077277,-3.22490125,0.03287743,-0.03604191,0.18814852,-0.13219719,0.03441253,-0.06271614,0.19432734,-0.32808011,0.20883911,-0.40545778,0.81360281,-1.62607478
1.32366183,1.97397463,-5.33984982,0.13877479,-0.61666820,0.74830269,-3.19810844,0.03518493,-0.03647238,0.17996072,-0.12704137,0.03352761,-0.06256139,0.18898811,-0.32202052,0.19830619,-0.40234502,0.80666963,-1.62828177
1.32966483,1.94914437,-5.29915805,0.13127346,-0.60563378,0.73175358,-3.16680974,0.03761050,-0.03675633,0.17312521,-0.12215053,0.03288691,-0.06233115,0.18520297,-0.31588688,0.18936114,-0.39840733,0.80782323,-1.62939880
1.33566783,1.94170083,-5.25331516,0.12531138,-0.59348585,0.72116381,-3.13126308,0.04012560,-0.03689340,0.16772506,-0.11753116,0.03247689,-0.06201660,0.18294549,-0.30973139,0.18203877,-0.39374071,0.81710017,-1.62976915
1.34167084,1.95153057,-5.20308600,0.12093600,-0.58036765,0.71650546,-3.09179420,0.04269940,-0.03688615,0.16382970,-0.11318345,0.03228202,-0.06161052,0.18216435,-0.30360371,0.17634615,-0.38845461,0.83442520,-1.62976312
1.34767384,1.97831165,-5.14930995,0.11818210,-0.56643857,0.71768852,-3.04878854,0.04529953,-0.03673993,0.16149419,-0.10910223,0.03228518,-0.06110756,0.18278585,-0.29755062,0.17226469,-0.38266946,0.85961710,-1.62976578
1.35367684,2.02152986,-5.09287737,0.11707284,-0.55187080,0.72456619,-3.00268079,0.04789301,-0.03646271,0.16075872,-0.10527799,0.03246816,-0.06050435,0.18471661,-0.29161539,0.16975266,-0.37651369,0.89239615,-1.63016429
1.35967984,2.08049764,-5.03470389,0.11762085,-0.53684551,0.73694076,-2.95394273,0.05044709,-0.03606482,0.16164835,-0.10169783,0.03281212,-0.05979965,0.18784661,-0.28583703,0.16874783,-0.37012044,0.93239283,-1.63133517
1.36568284,2.15437520,-4.97570426,0.11982933,-0.52154886,0.75457028,-2.90307000,0.05293029,-0.03555870,0.16417306,-0.09834624,0.03329811,-0.05899432,0.19205238,-0.28024936,0.16917024,-0.36362396,0.97915755,-1.63363253
1.37168584,2.24219319,-4.91676703,0.12369293,-0.50616800,0.77717547,-2.85056860,0.05531325,-0.03495854,0.16832797,-0.09520594,0.03390761,-0.05809132,0.19720026,-0.27488004,0.17092504,-0.35715607,1.03217141,-1.63737755
1.37768884,2.34287636,-4.85873163,0.12919861,-0.49088707,0.80444680,-2.79694190,0.05756967,-0.03428000,0.17409381,-0.09225848,0.03462297,-0.05709558,0.20314971,-0.26974964,0.17390523,-0.35084260,1.09085754,-1.64284995
1.38369185,2.45526757,-4.80236919,0.13632623,-0.47588362,0.83605144,-2.74267894,0.05967711,-0.03353980,0.18143745,-0.08948493,0.03542795,-0.05601394,0.20975658,-0.26487087,0.17799432,-0.34480020,1.15459301,-1.65028177
1.38969485,2.57815144,-4.74836797,0.14504887,-0.46132537,0.87163981,-2.68824457,0.06161769,-0.03275544,0.19031268,-0.08686633,0.03630811,-0.05485502,0.21687625,-0.26024815,0.18306889,-0.33913348,1.22272104,-1.65985374
1.39569785,2.71027705,-4.69732434,0.15533293,-0.44736746,0.91085146,-2.63407199,0.06337867,-0.03194484,0.20066085,-0.08438430,0.03725115,-0.05362917,0.22436659,-0.25587739,0.18900090,-0.33393280,1.29456320,-1.67169433
1.40170085,2.85037905,-4.64973936,0.16713796,-0.43415040,0.95332015,-2.58055796,0.06495284,-0.03112602,0.21241159,-0.08202141,0.03824721,-0.05234830,0.23209076,-0.25174635,0.19565996,-0.32927258,1.36943153,-1.68588135
1.40770385,2.99719662,-4.60602092,0.18041616,-0.42179854,0.99867787,-2.52806066,0.06633873,-0.03031679,0.22548345,-0.07976174,0.03928901,-0.05102587,0.23991964,-0.24783534,0.20291536,-0.32521047,1.44664023,-1.70244594
1.41370685,3.14948997,-4.56649083,0.19511175,-0.41041916,1.04655769,-2.47690012,0.06754064,-0.02953449,0.23978444,-0.07759122,0.04037189,-0.04967683,0.24773402,-0.24411850,0.21063792,-0.32178712,1.52551676,-1.72137830
1.41970985,3.30605384,-4.53139591,0.21116001,-0.40010217,1.09659549,-2.42736091,0.06856843,-0.02879566,0.25521239,-0.07549809,0.04149378,-0.04831754,0.25542630,-0.24056538,0.21870175,-0.31902668,1.60541206,-1.74263492
1.42571286,3.46572807,-4.50092182,0.22848633,-0.39092014,1.14843048,-2.37969632,0.06943714,-0.02811584,0.27165532,-0.07347325,0.04265496,-0.04696572,0.26290195,-0.23714300,0.22698581,-0.31693796,1.68570977,-1.76614637
1.43171586,3.62740514,-4.47520826,0.24700511,-0.38292876,1.20170477,-2.33413377,0.07016646,-0.02750929,0.28899163,-0.07151057,0.04385778,-0.04564038,0.27008043,-0.23381806,0.23537527,-0.31551605,1.76583428,-1.79182522
1.43771886,3.79003483,-4.45436388,0.26661874,-0.37616744,1.25606204,-2.29088031,0.07077994,-0.02698875,0.30709032,-0.06960716,0.04510626,-0.04436167,0.27689572,-0.23055936,0.24376282,-0.31474440,1.84525744,-1.81957333
1.44372186,3.95262638,-4.43847961,0.28721673,-0.37065997,1.31114573,-2.25012782,0.07130419,-0.02656522,0.32581126,-0.06776353,0.04640558,-0.04315071,0.28329648,-0.22734010,0.25204967,-0.31459707,1.92350382,-1.84928794
1.44972486,4.11424866,-4.42763898,0.30867503,-0.36641514,1.36659697,-2.21205711,0.07176789,-0.02624775,0.34500555,-0.06598368,0.04776153,-0.04202934,0.28924576,-0.22414013,0.26014658,-0.31504107,2.00015460,-1.88086614
1.45572786,4.27402877,-4.42192450,0.33085575,-0.36342720,1.42205267,-2.17684042,0.07220078,-0.02604320,0.36451620,-0.06427499,0.04917997,-0.04101974,0.29472041,-0.22094776,0.26797447,-0.31603869,2.07484987,-1.91420733
1.46173087,4.43114984,-4.42141933,0.35360729,-0.36167606,1.47714414,-2.14464190,0.07263264,-0.02595611,0.38417903,-0.06264816,0.05066623,-0.04014407,0.29971014,-0.21776125,0.27546507,-0.31754948,2.14728951,-1.94921351
1.46773387,4.58484858,-4.42620402,0.37676496,-0.36112728,1.53149661,-2.11561602,0.07309230,-0.02598847,0.40382407,-0.06111685,0.05222459,-0.03942389,0.30421638,-0.21458963,0.28256129,-0.31953204,2.21723270,-1.98578746
1.47373687,4.73441320,-4.43634841,0.40015217,-0.36173180,1.58472987,-2.08990373,0.07360669,-0.02613962,0.42327738,-0.05969731,0.05385781,-0.03887960,0.30825093,-0.21145300,0.28921737,-0.32194524,2.28449592,-2.02382885
1.47973987,4.87918214,-4.45189930,0.42358227,-0.36342548,1.63646043,-2.06762686,0.07419998,-0.02640616,0.44236341,-0.05840793,0.05556681,-0.03852978,0.31183454,-0.20838210,0.29539891,-0.32474911,2.34894983,-2.06322869
1.48574287,5.01854395,-4.47286470,0.44686086,-0.36612853,1.68630517,-2.04888085,0.07489289,-0.02678189,0.46090784,-0.05726870,0.05735037,-0.03839052,0.31499539,-0.20541732,0.30108273,-0.32790510,2.41051487,-2.10386245
1.49174587,5.15193855,-4.49919580,0.46978879,-0.36974509,1.73388662,-2.03372674,0.07570210,-0.02725781,0.47874097,-0.05630057,0.05920506,-0.03847468,0.31776767,-0.20260704,0.30625651,-0.33137600,2.46915569,-2.14558253
1.49774887,5.27885973,-4.53076820,0.49216552,-0.37416284,1.77883964,-2.02218273,0.07663982,-0.02782221,0.49570137,-0.05552490,0.06112525,-0.03879127,0.32019015,-0.20000544,0.31091831,-0.33512538,2.52487475,-2.18821042
1.50375188,5.39885870,-4.56736369,0.51379298,-0.37925305,1.82081935,-2.01421624,0.07771353,-0.02846082,0.51163995,-0.05496291,0.06310330,-0.03934483,0.32230493,-0.19766999,0.31507593,-0.33911680,2.57770486,-2.23152934
1.50975488,5.51154836,-4.60865425,0.53447954,-0.38487110,1.85950991,-2.00973718,0.07892587,-0.02915701,0.52642398,-0.05463510,0.06512988,-0.04013492,0.32415626,-0.19565855,0.31874609,-0.34331275,2.62770110,-2.27527785
1.51575788,5.61660766,-4.65418937,0.55404425,-0.39085762,1.89463362,-2.00859296,0.08027465,-0.02989213,0.53994117,-0.05456088,0.06719433,-0.04115579,0.32578954,-0.19402650,0.32195362,-0.34767364,2.67493211,-2.31914491
1.52176088,5.71378538,-4.70338830,0.57232086,-0.39704025,1.92595988,-2.01056591,0.08175304,-0.03064585,0.55210328,-0.05475825,0.06928521,-0.04239617,0.32725048,-0.19282373,0.32473037,-0.35215674,2.71947098,-2.36276690
1.52776388,5.80290284,-4.75553768,0.58916169,-0.40323632,1.95331330,-2.01537350,0.08334982,-0.03139660,0.56284936,-0.05524354,0.07139079,-0.04383928,0.32858426,-0.19209200,0.32711410,-0.35671546,2.76138605,-2.40572692
1.53376688,5.88385473,-4.80979567,0.60444107,-0.40925618,1.97658051,-2.02267157,0.08504977,-0.03212213,0.57214807,-0.05603139,0.07349962,-0.04546307,0.32983494,-0.19186253,0.32914733,-0.36129882,2.80073181,-2.44755662
1.53976988,5.95660756,-4.86520249,0.61805822,-0.41490724,1.99571500,-2.03206070,0.08683407,-0.03280000,0.57999919,-0.05713476,0.07560103,-0.04724065,0.33104473,-0.19215412,0.33087602,-0.36585144,2.83754030,-2.48774071
1.54577289,6.02119548,-4.92069754,0.62993938,-0.41999877,2.01073953,-2.04309550,0.08868078,-0.03340820,0.58643395,-0.05856506,0.07768559,-0.04914093,0.33225345,-0.19297179,0.33234824,-0.37031393,2.87181326,-2.52572412
1.55177589,6.07771309,-4.97514261,0.64003923,-0.42434697,2.02174583,-2.05529661,0.09056541,-0.03392576,0.59151416,-0.06033241,0.07974545,-0.05112948,0.33349779,-0.19430609,0.33361280,-0.37462377,2.90351551,-2.56092175
1.55777889,6.12630543,-5.02735047,0.64834135,-0.42778047,2.02889138,-2.06816486,0.09246137,-0.03433331,0.59533003,-0.06244587,0.08177454,-0.05316955,0.33481066,-0.19613306,0.33471786,-0.37871671,2.93256985,-2.59273065
1.56378189,6.16715534,-5.07611778,0.65485781,-0.43014579,2.03239315,-2.08119705,0.09434056,-0.03461364,0.59799685,-0.06491377,0.08376862,-0.05522324,0.33622039,-0.19841491,0.33570949,-0.38252858,2.95885383,-2.62054425
1.56978489,6.20046878,-5.12026113,0.65962791,-0.43131263,2.03251860,-2.09390250,0.09617389,-0.03475227,0.59965034,-0.06774389,0.08572524,-0.05725269,0.33774986,-0.20110126,0.33663033,-0.38599742,2.98219870,-2.64376821
1.57578789,6.22645871,-5.15865472,0.66271594,-0.43117872,2.02957423,-2.10581986,0.09793176,-0.03473781,0.60044118,-0.07094371,0.08764344,-0.05922143,0.33941561,-0.20413101,0.33751828,-0.38906590,3.00239072,-2.66183763
1.58179090,6.24532852,-5.19026813,0.66420836,-0.42967395,2.02389211,-2.11653305,0.09958462,-0.03456241,0.60052857,-0.07452047,0.08952334,-0.06109558,0.34122689,-0.20743473,0.33840527,-0.39168382,3.01917496,-2.67423471
1.58779390,6.25725588,-5.21420260,0.66421025,-0.42676363,2.01581512,-2.12568589,0.10110335,-0.03422193,0.60007344,-0.07848108,0.09136570,-0.06284509,0.34318473,-0.21093730,0.33931616,-0.39381052,3.03226159,-2.68050662
1.59379690,6.26237806,-5.22972418,0.66284126,-0.42245060,2.00568165,-2.13299445,0.10245981,-0.03371616,0.59923135,-0.08283193,0.09317121,-0.06444474,0.34528108,-0.21456086,0.34026787,-0.39541715,3.04133455,-2.68028261
1.59979990,6.26077968,-5.23629227,0.66023133,-0.41677625,1.99381049,-2.13825668,0.10362717,-0.03304881,0.59814557,-0.08757847,0.09493994,-0.06587512,0.34749811,-0.21822789,0.34126863,-0.39648856,3.04606228,-2.67328991
1.60580290,6.25248390,-5.23358230,0.65651620,-0.40982011,1.98048670,-2.14135874,0.10458037,-0.03222742,0.59694068,-0.09272468,0.09667060,-0.06712322,0.34980764,-0.22186410,0.34231752,-0.39702471,3.04611026,-2.65936758
1.61180590,6.23744754,-5.22150129,0.65183303,-0.40169821,1.96594940,-2.14227780,0.10529645,-0.03126318,0.59571688,-0.09827229,0.09835998,-0.06818294,0.35217094,-0.22540122,0.34340426,-0.39704147,3.04115481,-2.63847775
1.61780890,6.21556098,-5.20019553,0.64631622,-0.39256021,1.95038194,-2.14108104,0.10575488,-0.03017060,0.59454551,-0.10422000,0.10000242,-0.06905524,0.35453877,-0.22877940,0.34450935,-0.39657074,3.03089765,-2.61071363
1.62381191,6.18665296,-5.17004994,0.64009363,-0.38258530,1.93390509,-2.13792101,0.10593787,-0.02896710,0.59346583,-0.11056248,0.10158941,-0.06974810,0.35685191,-0.23194922,0.34560445,-0.39565987,3.01508062,-2.57630374
1.62981491,6.15050043,-5.13167878,0.63328338,-0.37197716,1.91657380,-2.13302745,0.10583067,-0.02767254,0.59248336,-0.11728949,0.10310940,-0.07027614,0.35904198,-0.23487308,0.34665317,-0.39437030,2.99349998,-2.53561213
1.63581791,6.10684324,-5.08590814,0.62599134,-0.36095807,1.89837745,-2.12669604,0.10542174,-0.02630869,0.59156986,-0.12438485,0.10454778,-0.07066010,0.36103285,-0.23752604,0.34761212,-0.39277556,2.96601974,-2.48913417
1.64182091,6.05540334,-5.03375055,0.61830933,-0.34976251,1.87924394,-2.11927451,0.10470296,-0.02489862,0.59066498,-0.13182570,0.10588712,-0.07092602,0.36274240,-0.23989602,0.34843232,-0.39095859,2.93258346,-2.43748795
1.64782391,5.99590762,-4.97637295,0.61031424,-0.33863037,1.85904714,-2.11114680,0.10366981,-0.02346613,0.58967948,-0.13958180,0.10710756,-0.07110436,0.36408474,-0.24198341,0.34906098,-0.38900859,2.89322410,-2.38140146
1.65382691,5.92811381,-4.91505896,0.60206801,-0.32780007,1.83761767,-2.10271606,0.10232145,-0.02203513,0.58849996,-0.14761504,0.10818752,-0.07122889,0.36497282,-0.24379998,0.34944343,-0.38701746,2.84807158,-2.32169583
1.65982991,5.85183821,-4.85116720,0.59361845,-0.31750188,1.81475620,-2.09438714,0.10066081,-0.02062909,0.58699488,-0.15587936,0.10910451,-0.07133555,0.36532129,-0.24536743,0.34952541,-0.38507605,2.79735784,-2.25926507
1.66583292,5.76698423,-4.78608713,0.58500096,-0.30795159,1.79024887,-2.08654939,0.09869457,-0.01927051,0.58502150,-0.16432083,0.10983622,-0.07146131,0.36504969,-0.24671539,0.34925545,-0.38327039,2.74141917,-2.19505320
1.67183592,5.67357045,-4.72119440,0.57624095,-0.29934478,1.76388392,-2.07956060,0.09643317,-0.01798045,0.58243367,-0.17287815,0.11036164,-0.07164297,0.36408566,-0.24787914,0.34858747,-0.38167802,2.68069593,-2.13002933
1.67783892,5.57175707,-4.65780725,0.56735693,-0.29185181,1.73546883,-2.07373260,0.09389070,-0.01677811,0.57908977,-0.18148349,0.11066230,-0.07191607,0.36236820,-0.24889720,0.34748331,-0.38036468,2.61572964,-2.06516187
1.68384192,5.46186944,-4.59714587,0.55836415,-0.28561368,1.70484709,-2.06931911,0.09108483,-0.01568052,0.57486083,-0.19006356,0.11072354,-0.07231389,0.35985079,-0.24980882,0.34591534,-0.37938142,2.54715762,-2.00139265
1.68984492,5.34441753,-4.54029613,0.54927856,-0.28073881,1.67191381,-2.06650635,0.08803656,-0.01470225,0.56963811,-0.19854107,0.11053568,-0.07286650,0.35650422,-0.25065156,0.34386884,-0.37876240,2.47570534,-1.93961209
1.69584792,5.22011036,-4.48817895,0.54012087,-0.27730090,1.63662946,-2.06540652,0.08477004,-0.01385530,0.56334006,-0.20683633,0.11009517,-0.07360005,0.35231913,-0.25145913,0.34134419,-0.37852329,2.40217676,-1.88063630
1.70185093,5.08986432,-4.44152637,0.53092062,-0.27533772,1.59903102,-2.06605433,0.08131227,-0.01314893,0.55591820,-0.21486899,0.10940551,-0.07453607,0.34730792,-0.25225950,0.33835875,-0.37866053,2.32744291,-1.82518698
1.70785393,4.95480480,-4.40086494,0.52171997,-0.27485087,1.55924001,-2.06840660,0.07769278,-0.01258970,0.54736172,-0.22255987,0.10847790,-0.07569105,0.34150612,-0.25307344,0.33494823,-0.37915130,2.25242892,-1.77387484
1.71385693,4.81626046,-4.36650675,0.51257689,-0.27580658,1.51746705,-2.07234457,0.07394319,-0.01218146,0.53770053,-0.22983280,0.10733175,-0.07707606,0.33497300,-0.25391349,0.33116760,-0.37995437,2.17809978,-1.72718708
