energy_ev,total_up,Ag_p_up,Ag_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.16508254,0.29207364,0.16597116,0.06037243,0.20920045,0.00000000,0.00019712,0.12125267,0.00450394,0.05670743
0.17108554,0.29719976,0.17016725,0.06109491,0.21144757,0.00000000,0.00022706,0.12284932,0.00408340,0.05836444
0.17708854,0.30335218,0.17420131,0.06195621,0.21353857,0.00000000,0.00027130,0.12457525,0.00377379,0.06034461
0.18309155,0.31063136,0.17805807,0.06296104,0.21541040,0.00000000,0.00033151,0.12643521,0.00357692,0.06269646
0.18909455,0.31920134,0.18175543,0.06412496,0.21703996,0.00000000,0.00040987,0.12845371,0.00349557,0.06548444
0.19509755,0.32929340,0.18534652,0.06547507,0.21844794,0.00000000,0.00050905,0.13067688,0.00353350,0.06878957
0.20110055,0.34120724,0.18892058,0.06705025,0.21970131,0.00000000,0.00063220,0.13317346,0.00369545,0.07270961
0.20710355,0.35530913,0.19260260,0.06890091,0.22091468,0.00000000,0.00078292,0.13603474,0.00398715,0.07735842
0.21310655,0.37202680,0.19655143,0.07108808,0.22225005,0.00000000,0.00096525,0.13937343,0.00441519,0.08286455
0.21910955,0.39184099,0.20095660,0.07368197,0.22391503,0.00000000,0.00118358,0.14332136,0.00498689,0.08936893
0.22511256,0.41527343,0.20603360,0.07675995,0.22615945,0.00000000,0.00144262,0.14802610,0.00571009,0.09702174
0.23111556,0.44287168,0.21201789,0.08040391,0.22927037,0.00000000,0.00174728,0.15364653,0.00659289,0.10597834
0.23711856,0.47519090,0.21915777,0.08469726,0.23356558,0.00000000,0.00210255,0.16034751,0.00764326,0.11639446
0.24312156,0.51277317,0.22770620,0.08972144,0.23938578,0.00000000,0.00251338,0.16829380,0.00886868,0.12842062
0.24912456,0.55612496,0.23791204,0.09555232,0.24708553,0.00000000,0.00298452,0.17764348,0.01027572,0.14219611
0.25512756,0.60569353,0.25001079,0.10225635,0.25702331,0.00000000,0.00352031,0.18854108,0.01186948,0.15784244
0.26113057,0.66184313,0.26421537,0.10988692,0.26955081,0.00000000,0.00412448,0.20111076,0.01365319,0.17545684
0.26713357,0.72483202,0.28070711,0.11848079,0.28500193,0.00000000,0.00479993,0.21544974,0.01562768,0.19510573
0.27313657,0.79479133,0.29962740,0.12805504,0.30368164,0.00000000,0.00554854,0.23162234,0.01779091,0.21681869
0.27913957,0.87170666,0.32107031,0.13860448,0.32585508,0.00000000,0.00637088,0.24965484,0.02013760,0.24058303
0.28514257,0.95540359,0.34507644,0.15009983,0.35173723,0.00000000,0.00726603,0.26953146,0.02265892,0.26633946
0.29114557,1.04553772,0.37162830,0.16248658,0.38148346,0.00000000,0.00823141,0.29119159,0.02534218,0.29397888
0.29714857,1.14159009,0.40064735,0.17568483,0.41518130,0.00000000,0.00926257,0.31452849,0.02817084,0.32334068
0.30315158,1.24286842,0.43199288,0.18959005,0.45284357,0.00000000,0.01035311,0.33938947,0.03112443,0.35421269
0.30915458,1.34851443,0.46546286,0.20407469,0.49440336,0.00000000,0.01149461,0.36557764,0.03417878,0.38633294
0.31515758,1.45751723,0.50079650,0.21899073,0.53971074,0.00000000,0.01267663,0.39285518,0.03730633,0.41939314
0.32116058,1.56873240,0.53767878,0.23417303,0.58853168,0.00000000,0.01388682,0.42094797,0.04047657,0.45304402
0.32716358,1.68090641,0.57574642,0.24944325,0.64054902,0.00000000,0.01511100,0.44955147,0.04365666,0.48690227
0.33316658,1.79270524,0.61459541,0.26461441,0.69536558,0.00000000,0.01633347,0.47833756,0.04681208,0.52055894
0.33916958,1.90274644,0.65378961,0.27949565,0.75250949,0.00000000,0.01753728,0.50696217,0.04990747,0.55358902
0.34517259,2.00963317,0.69287020,0.29389716,0.81144136,0.00000000,0.01870459,0.53507338,0.05290745,0.58556185
0.35117559,2.11198911,0.73136565,0.30763505,0.87156338,0.00000000,0.01981713,0.56231958,0.05577746,0.61605190
0.35717859,2.20849264,0.76880193,0.32053586,0.93222994,0.00000000,0.02085668,0.58835766,0.05848462,0.64464967
0.36318159,2.29790923,0.80471261,0.33244073,0.99275946,0.00000000,0.02180554,0.61286067,0.06099851,0.67097210
0.36918459,2.37912052,0.83864857,0.34320885,1.05244722,0.00000000,0.02264707,0.63552494,0.06329181,0.69467217
0.37518759,2.45114939,0.87018708,0.35272029,1.11057867,0.00000000,0.02336619,0.65607638,0.06534096,0.71544738
0.38119060,2.51317991,0.89894010,0.36087806,1.16644305,0.00000000,0.02394981,0.67427578,0.06712649,0.73304666
0.38719360,2.56457185,0.92456156,0.36760932,1.21934668,0.00000000,0.02438730,0.68992313,0.06863333,0.74727567
0.39319660,2.60486942,0.94675356,0.37286590,1.26862595,0.00000000,0.02467075,0.70286084,0.06985091,0.75800013
0.39919960,2.63380427,0.96527148,0.37662402,1.31365932,0.00000000,0.02479529,0.71297586,0.07077305,0.76514730
0.40520260,2.65129304,0.97992779,0.37888345,1.35387843,0.00000000,0.02475918,0.72020082,0.07139783,0.76870559
0.41120560,2.65743006,0.99059478,0.37966609,1.38877787,0.00000000,0.02456388,0.72451411,0.07172718,0.76872236
0.41720860,2.65247583,0.99720601,0.37901425,1.41792362,0.00000000,0.02421398,0.72593914,0.07176648,0.76530020
0.42321161,2.63684206,0.99975670,0.37698846,1.44095991,0.00000000,0.02371704,0.72454275,0.07152408,0.75859188
0.42921461,2.61107430,0.99830282,0.37366530,1.45761464,0.00000000,0.02308329,0.72043281,0.07101073,0.74879424
0.43521761,2.57583280,0.99295921,0.36913500,1.46770318,0.00000000,0.02232532,0.71375522,0.07023909,0.73614137
0.44122061,2.53187257,0.98389644,0.36349906,1.47113057,0.00000000,0.02145763,0.70469024,0.06922323,0.72089731
0.44722361,2.48002324,0.97133670,0.35686794,1.46789226,0.00000000,0.02049622,0.69344820,0.06797819,0.70334867
0.45322661,2.42116938,0.95554855,0.34935879,1.45807335,0.00000000,0.01945802,0.68026470,0.06651965,0.68379730
0.45922961,2.35623161,0.93684067,0.34109318,1.44184630,0.00000000,0.01836047,0.66539529,0.06486367,0.66255327
0.46523262,2.28614895,0.91555471,0.33219499,1.41946735,0.00000000,0.01722103,0.64910966,0.06302650,0.63992840
0.47123562,2.21186243,0.89205734,0.32278836,1.39127151,0.00000000,0.01605670,0.63168560,0.06102451,0.61623037
0.47723862,2.13430030,0.86673156,0.31299557,1.35766641,0.00000000,0.01488363,0.61340248,0.05887422,0.59175754
0.48324162,2.05436458,0.83996772,0.30293513,1.31912481,0.00000000,0.01371682,0.59453485,0.05659230,0.56679456
0.48924462,1.97291937,0.81215425,0.29271980,1.27617623,0.00000000,0.01256980,0.57534591,0.05419568,0.54160870
0.49524762,1.89078047,0.78366856,0.28245482,1.22939759,0.00000000,0.01145446,0.55608135,0.05170168,0.51644701
0.50125063,1.80870684,0.75486839,0.27223616,1.17940313,0.00000000,0.01038092,0.53696365,0.04912804,0.49153425
0.50725363,1.72739355,0.72608398,0.26214906,1.12683394,0.00000000,0.00935748,0.51818711,0.04649300,0.46707146
0.51325663,1.64746664,0.69761129,0.25226679,1.07234710,0.00000000,0.00839061,0.49991382,0.04381534,0.44323539
0.51925963,1.56947972,0.66970676,0.24264971,1.01660506,0.00000000,0.00748506,0.48227086,0.04111426,0.42017842
0.52526263,1.49391271,0.64258363,0.23334484,0.96026517,0.00000000,0.00664391,0.46534877,0.03840935,0.39802927
0.53126563,1.42117252,0.61641021,0.22438574,0.90397000,0.00000000,0.00586878,0.44920146,0.03572031,0.37689419
0.53726863,1.35159591,0.59131000,0.21579299,0.84833842,0.00000000,0.00515996,0.43384767,0.03306680,0.35685872
0.54327164,1.28545426,0.56736377,0.20757509,0.79395786,0.00000000,0.00451664,0.41927379,0.03046810,0.33798985
0.54927464,1.22296026,0.54461340,0.19972987,0.74137788,0.00000000,0.00393708,0.40543805,0.02794284,0.32033862
0.55527764,1.16427610,0.52306726,0.19224630,0.69110503,0.00000000,0.00341879,0.39227580,0.02550865,0.30394292
0.56128064,1.10952275,0.50270683,0.18510665,0.64359915,0.00000000,0.00295877,0.37970567,0.02318186,0.28883037
0.56728364,1.05878990,0.48349412,0.17828882,0.59927103,0.00000000,0.00255363,0.36763618,0.02097719,0.27502128
0.57328664,1.01214585,0.46537953,0.17176881,0.55848120,0.00000000,0.00219974,0.35597260,0.01890751,0.26253136
0.57928964,0.96964678,0.44830949,0.16552316,0.52153975,0.00000000,0.00189340,0.34462353,0.01698364,0.25137406
0.58529265,0.93134468,0.43223373,0.15953111,0.48870683,0.00000000,0.00163093,0.33350694,0.01521418,0.24156255
0.59129565,0.89729348,0.41711139,0.15377649,0.46019366,0.00000000,0.00140876,0.32255528,0.01360547,0.23311091
0.59729865,0.86755272,0.40291595,0.14824924,0.43616364,0.00000000,0.00122350,0.31171946,0.01216152,0.22603474
0.60330165,0.84218852,0.38963848,0.14294623,0.41673345,0.00000000,0.00107200,0.30097148,0.01088409,0.22035089
0.60930465,0.82127158,0.37728921,0.13787170,0.40197377,0.00000000,0.00095137,0.29030548,0.00977278,0.21607643
0.61530765,0.80487241,0.36589731,0.13303699,0.39190968,0.00000000,0.00085903,0.27973750,0.00882515,0.21322680
0.62131066,0.79305382,0.35550893,0.12845972,0.38652046,0.00000000,0.00079268,0.26930364,0.00803690,0.21181335
0.62731366,0.78586127,0.34618383,0.12416254,0.38573904,0.00000000,0.00075035,0.25905709,0.00740208,0.21184028
0.63331666,0.78331167,0.33799067,0.12017139,0.38945109,0.00000000,0.00073035,0.24906413,0.00691332,0.21330126
0.63931966,0.78538148,0.33100151,0.11651349,0.39749401,0.00000000,0.00073129,0.23939941,0.00656199,0.21617598
0.64532266,0.79199482,0.32528583,0.11321528,0.40965609,0.00000000,0.00075202,0.23014084,0.00633849,0.22042670
0.65132566,0.80301277,0.32090455,0.11030021,0.42567612,0.00000000,0.00079167,0.22136444,0.00623242,0.22599537
0.65732866,0.81822457,0.31790432,0.10778684,0.44524383,0.00000000,0.00084955,0.21313949,0.00623279,0.23280125
0.66333167,0.83734155,0.31631270,0.10568706,0.46800140,0.00000000,0.00092520,0.20552430,0.00632823,0.24073945
0.66933467,0.85999458,0.31613429,0.10400486,0.49354626,0.00000000,0.00101829,0.19856277,0.00650712,0.24968049
0.67533767,0.88573530,0.31734825,0.10273541,0.52143548,0.00000000,0.00112861,0.19228213,0.00675780,0.25947102
0.68134067,0.91404157,0.31990718,0.10186484,0.55119169,0.00000000,0.00125605,0.18669170,0.00706868,0.26993573
0.68734367,0.94432688,0.32373748,0.10137044,0.58231053,0.00000000,0.00140053,0.18178301,0.00742840,0.28088043
0.69334667,0.97595367,0.32874122,0.10122142,0.61426952,0.00000000,0.00156197,0.17753109,0.00782594,0.29209625
0.69934967,1.00824973,0.33479916,0.10138018,0.64653795,0.00000000,0.00174021,0.17389675,0.00825070,0.30336472
0.70535268,1.04052726,0.34177485,0.10180394,0.67858763,0.00000000,0.00193502,0.17082998,0.00869264,0.31446354
0.71135568,1.07210331,0.34951955,0.10244667,0.70990383,0.00000000,0.00214599,0.16827388,0.00914233,0.32517277
0.71735868,1.10232089,0.35787753,0.10326118,0.73999609,0.00000000,0.00237250,0.16616916,0.00959103,0.33528116
0.72336168,1.13056947,0.36669154,0.10420136,0.76840833,0.00000000,0.00261367,0.16445876,0.01003073,0.34459222
0.72936468,1.15630396,0.37580808,0.10522417,0.79472789,0.00000000,0.00286828,0.16309244,0.01045419,0.35292985
0.73536768,1.17906110,0.38508220,0.10629165,0.81859292,0.00000000,0.00313481,0.16203096,0.01085494,0.36014322
0.74137069,1.19847268,0.39438163,0.10737248,0.83969810,0.00000000,0.00341129,0.16124962,0.01122733,0.36611060
0.74737369,1.21427471,0.40359002,0.10844325,0.85779816,0.00000000,0.00369541,0.16074110,0.01156643,0.37074210
0.75337669,1.22631252,0.41260920,0.10948932,0.87270947,0.00000000,0.00398439,0.16051726,0.01186809,0.37398118
0.75937969,1.23454137,0.42136051,0.11050516,0.88430956,0.00000000,0.00427511,0.16060986,0.01212884,0.37580491
0.76538269,1.23902295,0.42978507,0.11149431,0.89253478,0.00000000,0.00456404,0.16107022,0.01234586,0.37622303
0.77138569,1.23991800,0.43784324,0.11246887,0.89737652,0.00000000,0.00484736,0.16196780,0.01251695,0.37527594
0.77738869,1.23747560,0.44551331,0.11344856,0.89887620,0.00000000,0.00512102,0.16338762,0.01264047,0.37303185
0.78339170,1.23201992,0.45278962,0.11445949,0.89711959,0.00000000,0.00538082,0.16542692,0.01271532,0.36958316
0.78939470,1.22393508,0.45968023,0.11553264,0.89223072,0.00000000,0.00562250,0.16819096,0.01274085,0.36504250
0.79539770,1.21364913,0.46620446,0.11670218,0.88436601,0.00000000,0.00584192,0.17178828,0.01271693,0.35953851
0.80140070,1.20161769,0.47239023,0.11800366,0.87370872,0.00000000,0.00603515,0.17632556,0.01264390,0.35321164
0.80740370,1.18830828,0.47827157,0.11947216,0.86046420,0.00000000,0.00619861,0.18190242,0.01252255,0.34621020
0.81340670,1.17418578,0.48388628,0.12114061,0.84485590,0.00000000,0.00632923,0.18860624,0.01235420,0.33868681
0.81940970,1.15969956,0.48927384,0.12303806,0.82712245,0.00000000,0.00642455,0.19650730,0.01214072,0.33079536
0.82541271,1.14527269,0.49447357,0.12518833,0.80751561,0.00000000,0.00648286,0.20565452,0.01188451,0.32268847
0.83141571,1.13129334,0.49952320,0.12760871,0.78629892,0.00000000,0.00650327,0.21607175,0.01158860,0.31451561
0.83741871,1.11810847,0.50445757,0.13030909,0.76374706,0.00000000,0.00648583,0.22775502,0.01125664,0.30642178
0.84342171,1.10601971,0.50930771,0.13329119,0.74014547,0.00000000,0.00643149,0.24067065,0.01089292,0.29854656
0.84942471,1.09528117,0.51410004,0.13654827,0.71579004,0.00000000,0.00634220,0.25475438,0.01050238,0.29102364
0.85542771,1.08609895,0.51885571,0.14006498,0.69098654,0.00000000,0.00622085,0.26991156,0.01009059,0.28398056
0.86143072,1.07863206,0.52359009,0.14381751,0.66604963,0.00000000,0.00607118,0.28601829,0.00966368,0.27753851
0.86743372,1.07299422,0.52831223,0.14777404,0.64130107,0.00000000,0.00589776,0.30292344,0.00922828,0.27181214
0.87343672,1.06925633,0.53302442,0.15189531,0.61706715,0.00000000,0.00570583,0.32045165,0.00879142,0.26690926
0.87943972,1.06744923,0.53772166,0.15613542,0.59367512,0.00000000,0.00550117,0.33840687,0.00836041,0.26293023
0.88544272,1.06756638,0.54239118,0.16044282,0.57144867,0.00000000,0.00528994,0.35657646,0.00794270,0.25996703
0.89144572,1.06956635,0.54701193,0.16476125,0.55070247,0.00000000,0.00507851,0.37473577,0.00754565,0.25810197
0.89744872,1.07337490,0.55155414,0.16903093,0.53173595,0.00000000,0.00487328,0.39265280,0.00717646,0.25740608
0.90345173,1.07888655,0.55597884,0.17318965,0.51482647,0.00000000,0.00468046,0.41009293,0.00684187,0.25793701
0.90945473,1.08596564,0.56023753,0.17717392,0.50022209,0.00000000,0.00450594,0.42682355,0.00654805,0.25973678
0.91545773,1.09444698,0.56427200,0.18092010,0.48813425,0.00000000,0.00435507,0.44261843,0.00630037,0.26282929
0.92146073,1.10413619,0.56801427,0.18436549,0.47873063,0.00000000,0.00423252,0.45726177,0.00610325,0.26721768
0.92746373,1.11480992,0.57138684,0.18744938,0.47212855,0.00000000,0.00414215,0.47055179,0.00596001,0.27288188
0.93346673,1.12621616,0.57430314,0.19011403,0.46838909,0.00000000,0.00408687,0.48230392,0.00587273,0.27977633
0.93946973,1.13807493,0.57666837,0.19230559,0.46751241,0.00000000,0.00406857,0.49235344,0.00584215,0.28782812
0.94547274,1.15007963,0.57838069,0.19397502,0.46943440,0.00000000,0.00408805,0.50055777,0.00586764,0.29693572
0.95147574,1.16189914,0.57933275,0.19507888,0.47402501,0.00000000,0.00414496,0.50679822,0.00594712,0.30696844
0.95747874,1.17318117,0.57941370,0.19558009,0.48108838,0.00000000,0.00423785,0.51098141,0.00607713,0.31776681
0.96348174,1.18355668,0.57851152,0.19544868,0.49036501,0.00000000,0.00436418,0.51304036,0.00625285,0.32914390
0.96948474,1.19264576,0.57651576,0.19466241,0.50153595,0.00000000,0.00452035,0.51293518,0.00646823,0.34088781
0.97548774,1.20006472,0.57332051,0.19320734,0.51422913,0.00000000,0.00470186,0.51065353,0.00671609,0.35276515
0.98149075,1.20543455,0.56882776,0.19107835,0.52802764,0.00000000,0.00490337,0.50621082,0.00698833,0.36452570
0.98749375,1.20839029,0.56295070,0.18827952,0.54247987,0.00000000,0.00511889,0.49965007,0.00727613,0.37590799
0.99349675,1.20859125,0.55561717,0.18482434,0.55711120,0.00000000,0.00534192,0.49104148,0.00757016,0.38664575
0.99949975,1.20573155,0.54677297,0.18073587,0.57143695,0.00000000,0.00556567,0.48048171,0.00786089,0.39647501
1.00550275,1.19955064,0.53638488,0.17604662,0.58497606,0.00000000,0.00578322,0.46809275,0.00813881,0.40514157
1.01150575,1.18984326,0.52444327,0.17079831,0.59726510,0.00000000,0.00598775,0.45402040,0.00839470,0.41240858
1.01750875,1.17646832,0.51096421,0.16504135,0.60787200,0.00000000,0.00617273,0.43843233,0.00861994,0.41806392
1.02351176,1.15935626,0.49599091,0.15883415,0.61640902,0.00000000,0.00633211,0.42151564,0.00880672,0.42192704
1.02951476,1.13851444,0.47959432,0.15224222,0.62254431,0.00000000,0.00646052,0.40347408,0.00894827,0.42385494
1.03551776,1.11403011,0.46187303,0.14533703,0.62601163,0.00000000,0.00655338,0.38452474,0.00903903,0.42374698
1.04152076,1.08607086,0.44295222,0.13819468,0.62661775,0.00000000,0.00660710,0.36489449,0.00907484,0.42154838
1.04752376,1.05488227,0.42298175,0.13089451,0.62424720,0.00000000,0.00661908,0.34481608,0.00905301,0.41725213
1.05352676,1.02078278,0.40213358,0.12351755,0.61886421,0.00000000,0.00658785,0.32452410,0.00897236,0.41089916
1.05952976,0.98415606,0.38059831,0.11614491,0.61051161,0.00000000,0.00651307,0.30425088,0.00883323,0.40257692
1.06553277,0.94544096,0.35858124,0.10885618,0.59930694,0.00000000,0.00639547,0.28422247,0.00863743,0.39241626
1.07153577,0.90511963,0.33629799,0.10172800,0.58543584,0.00000000,0.00623685,0.26465483,0.00838813,0.38058682
1.07753877,0.86370412,0.31396977,0.09483254,0.56914313,0.00000000,0.00603995,0.24575039,0.00808970,0.36729115
1.08354177,0.82172228,0.29181863,0.08823636,0.55072201,0.00000000,0.00580836,0.22769496,0.00774753,0.35275779
1.08954477,0.77970325,0.27006270,0.08199929,0.53050193,0.00000000,0.00554635,0.21065529,0.00736785,0.33723369
1.09554777,0.73816348,0.24891172,0.07617366,0.50883574,0.00000000,0.00525872,0.19477709,0.00695746,0.32097627
1.10155078,0.69759347,0.22856288,0.07080366,0.48608663,0.00000000,0.00495063,0.18018375,0.00652354,0.30424545
1.10755378,0.65844612,0.20919718,0.06592509,0.46261568,0.00000000,0.00462744,0.16697562,0.00607337,0.28729608
1.11355678,0.62112673,0.19097632,0.06156513,0.43877028,0.00000000,0.00429451,0.15522985,0.00561414,0.27037099
1.11955978,0.58598519,0.17404022,0.05774253,0.41487412,0.00000000,0.00395708,0.14500070,0.00515275,0.25369487
1.12556278,0.55331033,0.15850514,0.05446782,0.39121891,0.00000000,0.00362009,0.13632031,0.00469562,0.23746933
1.13156578,0.52332665,0.14446249,0.05174373,0.36805830,0.00000000,0.00328810,0.12919970,0.00424857,0.22186909
1.13756878,0.49619309,0.13197817,0.04956570,0.34560380,0.00000000,0.00296517,0.12363003,0.00381668,0.20703952
1.14357179,0.47200394,0.12109243,0.04792242,0.32402297,0.00000000,0.00265480,0.11958395,0.00340424,0.19309528
1.14957479,0.45079138,0.11182025,0.04679638,0.30343965,0.00000000,0.00235988,0.11701685,0.00301471,0.18012034
1.15557779,0.43252950,0.10415212,0.04616449,0.28393586,0.00000000,0.00208269,0.11586822,0.00265070,0.16816882
1.16158079,0.41713925,0.09805511,0.04599854,0.26555536,0.00000000,0.00182490,0.11606270,0.00231401,0.15726689
1.16758379,0.40449428,0.09347423,0.04626569,0.24830829,0.00000000,0.00158757,0.11751118,0.00200567,0.14741531
1.17358679,0.39442697,0.09033405,0.04692890,0.23217654,0.00000000,0.00137123,0.12011160,0.00172604,0.13859239
1.17958979,0.38673475,0.08854040,0.04794725,0.21711964,0.00000000,0.00117594,0.12374979,0.00147482,0.13075742
1.18559280,0.38118623,0.08798237,0.04927636,0.20308066,0.00000000,0.00100132,0.12830025,0.00125123,0.12385408
1.19159580,0.37752708,0.08853434,0.05086862,0.18999187,0.00000000,0.00084665,0.13362694,0.00105404,0.11781390
1.19759880,0.37548573,0.09005817,0.05267362,0.17777998,0.00000000,0.00071092,0.13958424,0.00088172,0.11255960
1.20360180,0.37477862,0.09240565,0.05463853,0.16637072,0.00000000,0.00059294,0.14601815,0.00073249,0.10800816
1.20960480,0.37511527,0.09542091,0.05670857,0.15569263,0.00000000,0.00049138,0.15276778,0.00060444,0.10407361
1.21560780,0.37620315,0.09894317,0.05882764,0.14568012,0.00000000,0.00040484,0.15966718,0.00049559,0.10066954
1.22161081,0.37775238,0.10280955,0.06093896,0.13627573,0.00000000,0.00033189,0.16654762,0.00040396,0.09771129
1.22761381,0.37948053,0.10685797,0.06298603,0.12743169,0.00000000,0.00027117,0.17324025,0.00032765,0.09511788
1.23361681,0.38111736,0.11093022,0.06491345,0.11911085,0.00000000,0.00022138,0.17957915,0.00026484,0.09281362
1.23961981,0.38240971,0.11487502,0.06666812,0.11128716,0.00000000,0.00018133,0.18540465,0.00021387,0.09072963
1.24562281,0.38312644,0.11855105,0.06820028,0.10394579,0.00000000,0.00014997,0.19056696,0.00017327,0.08880504
1.25162581,0.38306335,0.12182988,0.06946474,0.09708301,0.00000000,0.00012643,0.19492978,0.00014172,0.08698819
1.25762881,0.38204800,0.12459871,0.07042205,0.09070598,0.00000000,0.00010999,0.19837391,0.00011813,0.08523762
1.26363182,0.37994422,0.12676273,0.07103956,0.08483250,0.00000000,0.00010015,0.20080058,0.00010163,0.08352295
1.26963482,0.37665623,0.12824721,0.07129240,0.07949083,0.00000000,0.00009658,0.20213443,0.00009151,0.08182568
1.27563782,0.37213197,0.12899895,0.07116431,0.07471953,0.00000000,0.00009917,0.20232592,0.00008733,0.08013983
1.28164082,0.36636567,0.12898735,0.07064820,0.07056744,0.00000000,0.00010800,0.20135303,0.00008880,0.07847242
1.28764382,0.35939925,0.12820470,0.06974642,0.06709365,0.00000000,0.00012335,0.19922217,0.00009585,0.07684369
1.29364682,0.35132253,0.12666592,0.06847085,0.06436744,0.00000000,0.00014572,0.19596823,0.00010860,0.07528716
1.29964982,0.34227201,0.12440761,0.06684256,0.06246812,0.00000000,0.00017578,0.19165370,0.00012732,0.07384931
1.30565283,0.33242831,0.12148654,0.06489128,0.06148471,0.00000000,0.00021438,0.18636688,0.00015246,0.07258897
1.31165583,0.32201209,0.11797741,0.06265450,0.06151520,0.00000000,0.00026255,0.18021929,0.00018460,0.07157630
1.31765883,0.31127859,0.11397030,0.06017636,0.06266550,0.00000000,0.00032144,0.17334227,0.00022446,0.07089137
1.32366183,0.30051087,0.10956749,0.05750633,0.06504777,0.00000000,0.00039234,0.16588303,0.00027285,0.07062235
1.32966483,0.29001198,0.10488018,0.05469769,0.06877820,0.00000000,0.00047661,0.15800010,0.00033066,0.07086322
1.33566783,0.28009614,0.10002482,0.05180596,0.07397408,0.00000000,0.00057568,0.14985867,0.00039882,0.07171106
1.34167084,0.27107925,0.09511954,0.04888725,0.08075018,0.00000000,0.00069093,0.14162559,0.00047827,0.07326307
1.34767384,0.26326910,0.09028051,0.04599662,0.08921446,0.00000000,0.00082372,0.13346460,0.00056992,0.07561311
1.35367684,0.25695528,0.08561853,0.04318653,0.09946311,0.00000000,0.00097527,0.12553169,0.00067458,0.07884805
1.35967984,0.25239950,0.08123585,0.04050542,0.11157506,0.00000000,0.00114662,0.11797083,0.00079297,0.08304399
1.36568284,0.24982618,0.07722336,0.03799646,0.12560621,0.00000000,0.00133853,0.11091027,0.00092559,0.08826236
1.37168584,0.24941403,0.07365821,0.03569646,0.14158336,0.00000000,0.00155142,0.10445938,0.00107275,0.09454611
1.37768884,0.25128849,0.07060192,0.03363507,0.15949834,0.00000000,0.00178534,0.09870615,0.00123445,0.10191614
1.38369185,0.25551567,0.06809894,0.03183420,0.17930249,0.00000000,0.00203980,0.09371554,0.00141038,0.11036807
1.38969485,0.26209773,0.06617588,0.03030768,0.20090183,0.00000000,0.00231383,0.08952841,0.00159983,0.11986958
1.39569785,0.27097006,0.06484114,0.02906119,0.22415328,0.00000000,0.00260584,0.08616131,0.00180172,0.13035841
1.40170085,0.28200041,0.06408518,0.02809240,0.24886222,0.00000000,0.00291365,0.08360694,0.00201453,0.14174126
1.40770385,0.29498999,0.06388125,0.02739142,0.27478167,0.00000000,0.00323442,0.08183532,0.00223631,0.15389356
1.41370685,0.30967678,0.06418660,0.02694132,0.30161340,0.00000000,0.00356473,0.08079549,0.00246469,0.16666045
1.41970985,0.32574080,0.06494418,0.02671894,0.32901103,0.00000000,0.00390056,0.08041785,0.00269688,0.17985881
1.42571286,0.34281152,0.06608458,0.02669582,0.35658530,0.00000000,0.00423738,0.08061684,0.00292976,0.19328048
1.43171586,0.36047708,0.06752848,0.02683921,0.38391150,0.00000000,0.00457023,0.08129410,0.00315990,0.20669661
1.43771886,0.37829515,0.06918916,0.02711322,0.41053879,0.00000000,0.00489383,0.08234181,0.00338364,0.21986306
1.44372186,0.39580509,0.07097529,0.02747997,0.43600135,0.00000000,0.00520270,0.08364621,0.00359720,0.23252670
1.44972486,0.41254116,0.07279378,0.02790081,0.45983087,0.00000000,0.00549136,0.08509119,0.00379678,0.24443232
1.45572786,0.42804607,0.07455258,0.02833747,0.48156998,0.00000000,0.00575440,0.08656181,0.00397865,0.25533014
1.46173087,0.44188469,0.07616348,0.02875320,0.50078608,0.00000000,0.00598675,0.08794767,0.00413929,0.26498330
1.46773387,0.45365717,0.07754462,0.02911374,0.51708495,0.00000000,0.00618374,0.08914606,0.00427550,0.27317534
1.47373687,0.46301110,0.07862286,0.02938834,0.53012366,0.00000000,0.00634135,0.09006470,0.00438447,0.27971713
1.47973987,0.46965212,0.07933573,0.02955043,0.53962197,0.00000000,0.00645628,0.09062412,0.00446393,0.28445303
1.48574287,0.47335262,0.07963300,0.02957828,0.54537188,0.00000000,0.00652608,0.09075950,0.00451219,0.28726602
1.49174587,0.47395815,0.07947782,0.02945542,0.54724479,0.00000000,0.00654927,0.09042196,0.00452823,0.28808152
1.49774887,0.47139124,0.07884739,0.02917088,0.54519588,0.00000000,0.00652534,0.08957935,0.00451168,0.28686970
1.50375188,0.46565253,0.07773309,0.02871923,0.53926555,0.00000000,0.00645481,0.08821635,0.00446292,0.28364625
1.50975488,0.45681918,0.07614017,0.02810046,0.52957785,0.00000000,0.00633919,0.08633410,0.00438298,0.27847152
1.51575788,0.44504058,0.07408697,0.02731964,0.51633588,0.00000000,0.00618093,0.08394922,0.00427356,0.27144806
1.52176088,0.43053179,0.07160371,0.02638649,0.49981456,0.00000000,0.00598335,0.08109241,0.00413694,0.26271679
1.52776388,0.41356475,0.06873095,0.02531474,0.48035095,0.00000000,0.00575048,0.07780663,0.00397594,0.25245183
1.53376688,0.39445801,0.06551776,0.02412146,0.45833270,0.00000000,0.00548699,0.07414494,0.00379377,0.24085435
1.53976988,0.37356516,0.06201972,0.02282630,0.43418514,0.00000000,0.00519798,0.07016820,0.00359395,0.22814578
1.54577289,0.35126271,0.05829680,0.02145063,0.40835757,0.00000000,0.00488883,0.06594258,0.00338021,0.21456052
1.55177589,0.32793787,0.05441124,0.02001683,0.38130947,0.00000000,0.00456506,0.06153710,0.00315636,0.20033860
