energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-4.63731866,1.05154799,0.19291632,0.15069584,0.00004726,0.03196678,0.22049374,0.41566746,0.00018366,0.57008594
-4.63131566,0.99275956,0.17921136,0.14137399,0.00005866,0.02927840,0.20482882,0.39925092,0.00022813,0.53207764
-4.62531266,0.93402698,0.16567949,0.13207374,0.00007229,0.02673917,0.18945306,0.38269503,0.00028137,0.49395350
-4.61930965,0.87629688,0.15243958,0.12291249,0.00008845,0.02435582,0.17448417,0.36650721,0.00034458,0.45611970
-4.61330665,0.82050147,0.13960469,0.11400481,0.00010744,0.02213418,0.16003497,0.35119589,0.00041902,0.41896726
-4.60730365,0.76753570,0.12727973,0.10545972,0.00012958,0.02007912,0.14621090,0.33725754,0.00050597,0.38286289
-4.60130065,0.71823561,0.11555942,0.09737810,0.00015516,0.01819452,0.13310757,0.32516385,0.00060669,0.34814087
-4.59529765,0.67335860,0.10452663,0.08985038,0.00018445,0.01648320,0.12080870,0.31534962,0.00072241,0.31509636
-4.58929465,0.63356605,0.09425119,0.08295467,0.00021771,0.01494688,0.10938429,0.30820145,0.00085424,0.28398021
-4.58329165,0.59940887,0.08478911,0.07675523,0.00025513,0.01358611,0.09888933,0.30404757,0.00100318,0.25499547
-4.57728864,0.57131608,0.07618239,0.07130143,0.00029683,0.01240026,0.08936292,0.30314901,0.00117002,0.22829561
-4.57128564,0.54958669,0.06845925,0.06662716,0.00034288,0.01138750,0.08082788,0.30569238,0.00135534,0.20398443
-4.56528264,0.53438509,0.06163488,0.06275065,0.00039325,0.01054486,0.07329086,0.31178422,0.00155945,0.18211747
-4.55927964,0.52573973,0.05571256,0.05967482,0.00044779,0.00986829,0.06674288,0.32144731,0.00178233,0.16270482
-4.55327664,0.52354526,0.05068521,0.05738791,0.00050626,0.00935279,0.06116028,0.33461897,0.00202363,0.14571503
-4.54727364,0.52756793,0.04653718,0.05586461,0.00056827,0.00899256,0.05650607,0.35115147,0.00228264,0.13108000
-4.54127064,0.53745411,0.04324630,0.05506742,0.00063335,0.00878118,0.05273149,0.37081453,0.00255830,0.11870045
-4.53526763,0.55274171,0.04078605,0.05494839,0.00070085,0.00871186,0.04977786,0.39330027,0.00284917,0.10845187
-4.52926463,0.57287440,0.03912778,0.05545100,0.00077003,0.00877769,0.04757854,0.41823014,0.00315351,0.10019056
-4.52326163,0.59721806,0.03824300,0.05651233,0.00084004,0.00897186,0.04606100,0.44516425,0.00346928,0.09375967
-4.51725863,0.62507939,0.03810545,0.05806532,0.00090992,0.00928799,0.04514890,0.47361252,0.00379420,0.08899503
-4.51125563,0.65572605,0.03869311,0.06004108,0.00097865,0.00972035,0.04476413,0.50304771,0.00412586,0.08573054
-4.50525263,0.68840780,0.03998996,0.06237128,0.00104515,0.01026412,0.04482875,0.53291989,0.00446177,0.08380307
-4.49924962,0.72237815,0.04198740,0.06499045,0.00110831,0.01091559,0.04526682,0.56267184,0.00479943,0.08305674
-4.49324662,0.75691580,0.04468537,0.06783816,0.00116705,0.01167233,0.04600601,0.59175505,0.00513648,0.08334650
-4.48724362,0.79134501,0.04809304,0.07086102,0.00122032,0.01253331,0.04697901,0.61964559,0.00547074,0.08454101
-4.48124062,0.82505434,0.05222899,0.07401440,0.00126714,0.01349891,0.04812469,0.64585931,0.00580031,0.08652469
-4.47523762,0.85751293,0.05712099,0.07726384,0.00130664,0.01457090,0.04938900,0.66996571,0.00612363,0.08919898
-4.46923462,0.88828343,0.06280514,0.08058598,0.00133809,0.01575228,0.05072555,0.69159983,0.00643952,0.09248291
-4.46323162,0.91703136,0.06932451,0.08396910,0.00136091,0.01704709,0.05209592,0.71047171,0.00674721,0.09631276
-4.45722861,0.94352997,0.07672723,0.08741304,0.00137470,0.01846006,0.05346963,0.72637285,0.00704637,0.10064109
-4.45122561,0.96766065,0.08506405,0.09092871,0.00137926,0.01999622,0.05482389,0.73917947,0.00733700,0.10543510
-4.44522261,0.98940859,0.09438533,0.09453691,0.00137458,0.02166041,0.05614300,0.74885226,0.00761948,0.11067429
-4.43921961,1.00885387,0.10473773,0.09826665,0.00136084,0.02345678,0.05741754,0.75543283,0.00789439,0.11634777
-4.43321661,1.02615845,0.11616047,0.10215304,0.00133842,0.02538812,0.05864342,0.75903679,0.00816247,0.12245096
-4.42721361,1.04154953,0.12868141,0.10623467,0.00130788,0.02745534,0.05982066,0.75984419,0.00842449,0.12898223
-4.42121061,1.05530015,0.14231309,0.11055069,0.00126990,0.02965682,0.06095219,0.75808741,0.00868113,0.13593929
-4.41520760,1.06770803,0.15704883,0.11513768,0.00122532,0.03198791,0.06204260,0.75403762,0.00893283,0.14331561
-4.40920460,1.07907377,0.17285917,0.12002646,0.00117506,0.03444041,0.06309685,0.74799014,0.00917970,0.15109709
-4.40320160,1.08967950,0.18968880,0.12523898,0.00112010,0.03700223,0.06411919,0.74024977,0.00942144,0.15925909
-4.39719860,1.09976922,0.20745414,0.13078543,0.00106148,0.03965720,0.06511220,0.73111680,0.00965720,0.16776388
-4.39119560,1.10953184,0.22604189,0.13666175,0.00100020,0.04238493,0.06607601,0.72087433,0.00988561,0.17655887
-4.38519260,1.11908798,0.24530860,0.14284776,0.00093728,0.04516104,0.06700786,0.70977770,0.01010468,0.18557557
-4.37918959,1.12848111,0.26508144,0.14930587,0.00087365,0.04795742,0.06790187,0.69804644,0.01031192,0.19472937
-4.37318659,1.13767378,0.28516037,0.15598061,0.00081018,0.05074282,0.06874914,0.68585913,0.01050432,0.20392036
-4.36718359,1.14654898,0.30532160,0.16279905,0.00074766,0.05348356,0.06953822,0.67335125,0.01067851,0.21303501
-4.36118059,1.15491675,0.32532250,0.16967206,0.00068675,0.05614450,0.07025572,0.66061614,0.01083082,0.22194876
-4.35517759,1.16252567,0.34490777,0.17649648,0.00062803,0.05869016,0.07088730,0.64770884,0.01095751,0.23052956
-4.34917459,1.16907865,0.36381680,0.18315810,0.00057194,0.06108591,0.07141881,0.63465233,0.01105489,0.23864201
-4.34317159,1.17425231,0.38179197,0.18953536,0.00051883,0.06329937,0.07183756,0.62144599,0.01111953,0.24615218
-4.33716858,1.17771880,0.39858764,0.19550367,0.00046893,0.06530178,0.07213370,0.60807532,0.01114842,0.25293278
-4.33116558,1.17916918,0.41397947,0.20094016,0.00042240,0.06706937,0.07230162,0.59452269,0.01113918,0.25886850
-4.32516258,1.17833691,0.42777375,0.20572859,0.00037927,0.06858465,0.07234121,0.58077812,0.01109020,0.26386131
-4.31915958,1.17502043,0.43981622,0.20976433,0.00033955,0.06983767,0.07225907,0.56684970,0.01100079,0.26783545
-4.31315658,1.16910358,0.45000005,0.21295915,0.00030316,0.07082696,0.07206950,0.55277290,0.01087126,0.27074191
-4.30715358,1.16057280,0.45827253,0.21524546,0.00026998,0.07156032,0.07179515,0.53861828,0.01070300,0.27256209
-4.30115058,1.14953028,0.46464006,0.21658002,0.00023985,0.07205534,0.07146747,0.52449726,0.01049854,0.27331060
-4.29514757,1.13620211,0.46917113,0.21694674,0.00021262,0.07233952,0.07112679,0.51056553,0.01026147,0.27303689
-4.28914457,1.12094129,0.47199704,0.21635861,0.00018808,0.07245014,0.07082192,0.49702399,0.00999643,0.27182562
-4.28314157,1.10422491,0.47331007,0.21485839,0.00016606,0.07243369,0.07060956,0.48411709,0.00970903,0.26979581
-4.27713857,1.08664582,0.47335919,0.21251833,0.00014637,0.07234498,0.07055320,0.47212864,0.00940565,0.26709861
-4.27113557,1.06889881,0.47244321,0.20943865,0.00012883,0.07224588,0.07072173,0.46137532,0.00909335,0.26391384
-4.26513257,1.05176186,0.47090164,0.20574495,0.00011329,0.07220375,0.07118773,0.45219800,0.00877964,0.26044527
-4.25912956,1.03607303,0.46910339,0.20158463,0.00009958,0.07228958,0.07202553,0.44495138,0.00847229,0.25691499
-4.25312656,1.02270389,0.46743378,0.19712240,0.00008759,0.07257586,0.07330903,0.43999217,0.00817911,0.25355681
-4.24712356,1.01253056,0.46628045,0.19253516,0.00007719,0.07313440,0.07510937,0.43766644,0.00790773,0.25060917
-4.24112056,1.00640317,0.46601837,0.18800639,0.00006829,0.07403393,0.07749267,0.43829653,0.00766537,0.24830753
-4.23511756,1.00511528,0.46699499,0.18372018,0.00006082,0.07533776,0.08051761,0.44216799,0.00745868,0.24687687
-4.22911456,1.00937404,0.46951582,0.17985535,0.00005469,0.07710149,0.08423329,0.44951710,0.00729349,0.24652417
-4.22311156,1.01977253,0.47383124,0.17657964,0.00004987,0.07937093,0.08867718,0.46051949,0.00717469,0.24743150
-4.21710855,1.03676505,0.48012504,0.17404438,0.00004632,0.08218013,0.09387332,0.47528015,0.00710606,0.24974975
-4.21110555,1.06064658,0.48850531,0.17237965,0.00004400,0.08554985,0.09983095,0.49382538,0.00709018,0.25359326
-4.20510255,1.09153691,0.49899801,0.17169022,0.00004290,0.08948636,0.10654335,0.51609690,0.00712838,0.25903562
-4.19909955,1.12937023,0.51154359,0.17205236,0.00004300,0.09398055,0.11398729,0.54194841,0.00722063,0.26610666
-4.19309655,1.17389048,0.52599691,0.17351153,0.00004431,0.09900767,0.12212271,0.57114479,0.00736563,0.27479077
-4.18709355,1.22465258,0.54213037,0.17608109,0.00004681,0.10452741,0.13089304,0.60336392,0.00756077,0.28502668
-4.18109055,1.28102966,0.55964026,0.17974200,0.00005049,0.11048446,0.14022580,0.63820127,0.00780221,0.29670843
-4.17508754,1.34222576,0.57815603,0.18444343,0.00005536,0.11680958,0.15003370,0.67517693,0.00808500,0.30968780
-4.16908454,1.40729375,0.59725215,0.19010436,0.00006139,0.12342103,0.16021603,0.71374500,0.00840319,0.32377777
-4.16308154,1.47515768,0.61646199,0.19661588,0.00006855,0.13022633,0.17066047,0.75330512,0.00874997,0.33875716
-4.15707854,1.54463877,0.63529321,0.20384431,0.00007681,0.13712446,0.18124502,0.79321548,0.00911784,0.35437598
-4.15107554,1.61448418,0.65324394,0.21163481,0.00008612,0.14400810,0.19184023,0.83280728,0.00949878,0.37036157
-4.14507254,1.68339758,0.66981919,0.21981551,0.00009640,0.15076620,0.20231148,0.87139985,0.00988447,0.38642514
-4.13906953,1.75007040,0.68454666,0.22820196,0.00010756,0.15728651,0.21252141,0.90831610,0.01026642,0.40226858
-4.13306653,1.81321295,0.69699148,0.23660174,0.00011950,0.16345813,0.22233225,0.94289782,0.01063622,0.41759134
-4.12706353,1.87158440,0.70676925,0.24481918,0.00013207,0.16917403,0.23160823,0.97452035,0.01098568,0.43209716
-4.12106053,1.92402075,0.71355682,0.25266002,0.00014511,0.17433337,0.24021784,1.00260616,0.01130700,0.44550056
-4.11505753,1.96946018,0.71710073,0.25993591,0.00015846,0.17884363,0.24803602,1.02663704,0.01159298,0.45753284
-4.10905453,2.00696511,0.71722275,0.26646863,0.00017191,0.18262255,0.25494626,1.04616459,0.01183709,0.46794758
-4.10305153,2.03574059,0.71382277,0.27209409,0.00018525,0.18559968,0.26084247,1.06081880,0.01203363,0.47652553
-4.09704852,2.05514871,0.70687881,0.27666572,0.00019827,0.18771772,0.26563085,1.07031444,0.01217783,0.48307867
-4.09104552,2.06471887,0.69644450,0.28005759,0.00021072,0.18893348,0.26923148,1.07445540,0.01226591,0.48745369
-4.08504252,2.06415394,0.68264424,0.28216689,0.00022238,0.18921854,0.27157981,1.07313685,0.01229514,0.48953452
-4.07903952,2.05333232,0.66566639,0.28291583,0.00023303,0.18855960,0.27262790,1.06634519,0.01226386,0.48924420
-4.07303652,2.03230605,0.64575493,0.28225302,0.00024246,0.18695840,0.27234554,1.05415611,0.01217152,0.48654578
-4.06703352,2.00129538,0.62319997,0.28015413,0.00025047,0.18443154,0.27072102,1.03673073,0.01201862,0.48144256
-4.06103052,1.96067985,0.59832768,0.27662201,0.00025690,0.18100977,0.26776164,1.01431004,0.01180671,0.47397741
-4.05502751,1.91098640,0.57148991,0.27168612,0.00026161,0.17673724,0.26349398,0.98720785,0.01153831,0.46423137
-4.04902451,1.85287486,0.54305404,0.26540134,0.00026450,0.17167030,0.25796369,0.95580258,0.01121681,0.45232147
-4.04302151,1.78712109,0.51339334,0.25784622,0.00026550,0.16587626,0.25123492,0.92052785,0.01084646,0.43839784
-4.03701851,1.71459834,0.48287802,0.24912075,0.00026459,0.15943179,0.24338938,0.88186240,0.01043216,0.42264013
-4.03101551,1.63625715,0.45186740,0.23934350,0.00026180,0.15242132,0.23452491,0.84031937,0.00997942,0.40525339
-4.02501251,1.55310435,0.42070310,0.22864854,0.00025717,0.14493517,0.22475365,0.79643530,0.00949417,0.38646339
-4.01900950,1.46618152,0.38970348,0.21718192,0.00025082,0.13706769,0.21419980,0.75075907,0.00898268,0.36651154
-4.01300650,1.37654346,0.35915926,0.20509802,0.00024286,0.12891532,0.20299708,0.70384096,0.00845137,0.34564964
-4.00700350,1.28523718,0.32933035,0.19255576,0.00023347,0.12057465,0.19128582,0.65622216,0.00790670,0.32413431
-4.00100050,1.19328185,0.30044379,0.17971486,0.00022284,0.11214057,0.17920998,0.60842492,0.00735506,0.30222162
-3.99499750,1.10165017,0.27269265,0.16673224,0.00021115,0.10370442,0.16691398,0.56094351,0.00680258,0.28016175
-3.98899450,1.01125172,0.24623591,0.15375858,0.00019865,0.09535243,0.15453957,0.51423633,0.00625506,0.25819405
-3.98299150,0.92291845,0.22119905,0.14093533,0.00018554,0.08716421,0.14222289,0.46871912,0.00571787,0.23654255
-3.97698849,0.83739287,0.19767530,0.12839208,0.00017205,0.07921156,0.13009169,0.42475961,0.00519585,0.21541200
-3.97098549,0.75531906,0.17572746,0.11624441,0.00015840,0.07155746,0.11826286,0.38267357,0.00469323,0.19498473
-3.96498249,0.67723656,0.15539013,0.10459228,0.00014479,0.06425542,0.10684051,0.34272238,0.00421362,0.17541815
-3.95897949,0.60357739,0.13667218,0.09351901,0.00013139,0.05734902,0.09591434,0.30511208,0.00375996,0.15684314
-3.95297649,0.53466592,0.11955954,0.08309076,0.00011838,0.05087180,0.08555865,0.26999381,0.00333449,0.13936330
-3.94697349,0.47072155,0.10401806,0.07335656,0.00010589,0.04484741,0.07583177,0.23746566,0.00293880,0.12305492
-3.94097049,0.41186388,0.08999650,0.06434884,0.00009404,0.03928999,0.06677614,0.20757569,0.00257385,0.10796777
-3.93496748,0.35812009,0.07742938,0.05608440,0.00008291,0.03420479,0.05841864,0.18032590,0.00223999,0.09412655
-3.92896448,0.30943402,0.06623994,0.04856566,0.00007258,0.02958896,0.05077159,0.15567714,0.00193704,0.08153290
-3.92296148,0.26567660,0.05634285,0.04178233,0.00006308,0.02543248,0.04383389,0.13355453,0.00166433,0.07016790
-3.91695848,0.22665725,0.04764680,0.03571314,0.00005442,0.02171922,0.03759259,0.11385326,0.00142078,0.05999480
-3.91095548,0.19213554,0.04005691,0.03032778,0.00004662,0.01842802,0.03202456,0.09644462,0.00120499,0.05096210
-3.90495248,0.16183304,0.03347690,0.02558884,0.00003965,0.01553377,0.02709827,0.08118196,0.00101529,0.04300656
-3.89894947,0.13544469,0.02781102,0.02145373,0.00003349,0.01300853,0.02277570,0.06790634,0.00084984,0.03605626
-3.89294647,0.11264956,0.02296569,0.01787654,0.00002808,0.01082250,0.01901407,0.05645201,0.00070665,0.03003349
-3.88694347,0.09312069,0.01885089,0.01480972,0.00002338,0.00894500,0.01576758,0.04665124,0.00058368,0.02485745
-3.88094047,0.07653378,0.01538130,0.01220562,0.00001933,0.00734524,0.01298898,0.03833867,0.00047891,0.02044663
-3.87493747,0.06257476,0.01247716,0.01001788,0.00001587,0.00599308,0.01063089,0.03135506,0.00039032,0.01672096
-3.86893447,0.05094608,0.01006487,0.00820255,0.00001295,0.00485958,0.00864704,0.02555043,0.00031600,0.01360352
-3.86293147,0.04137176,0.00807743,0.00671910,0.00001051,0.00391748,0.00699321,0.02078656,0.00025415,0.01102203
-3.85692846,0.03360139,0.00645461,0.00553117,0.00000849,0.00314152,0.00562799,0.01693902,0.00020307,0.00890989
-3.85092546,0.02741294,0.00514301,0.00460721,0.00000684,0.00250871,0.00451334,0.01389861,0.00016124,0.00720705
-3.84492246,0.02261479,0.00409596,0.00392092,0.00000551,0.00199841,0.00361502,0.01157243,0.00012727,0.00586053
-3.83891946,0.01904694,0.00327331,0.00345163,0.00000447,0.00159242,0.00290275,0.00988458,0.00009994,0.00482472
-3.83291646,0.01658156,0.00264113,0.00318450,0.00000369,0.00127495,0.00235037,0.00877655,0.00007817,0.00406149
-3.82691346,0.01512310,0.00217140,0.00311066,0.00000313,0.00103254,0.00193583,0.00820740,0.00006105,0.00354017
-3.82091046,0.01460797,0.00184165,0.00322727,0.00000278,0.00085393,0.00164106,0.00815378,0.00004778,0.00323741
-3.81490745,0.01500395,0.00163456,0.00353752,0.00000263,0.00072991,0.00145188,0.00860976,0.00003773,0.00313683
-3.80890445,0.01630931,0.00153764,0.00405058,0.00000268,0.00065317,0.00135779,0.00958665,0.00003036,0.00322881
-3.80290145,0.01855181,0.00154289,0.00478138,0.00000294,0.00061809,0.00135179,0.01111260,0.00002527,0.00351002
-3.79689845,0.02178743,0.00164653,0.00575046,0.00000342,0.00062058,0.00143011,0.01323212,0.00002214,0.00398300
-3.79089545,0.02609885,0.00184875,0.00698363,0.00000417,0.00065785,0.00159206,0.01600550,0.00002076,0.00465569
-3.78489245,0.03159367,0.00215350,0.00851154,0.00000522,0.00072825,0.00183975,0.01950798,0.00002101,0.00554089
-3.77888944,0.03840230,0.00256837,0.01036919,0.00000664,0.00083106,0.00217792,0.02382866,0.00002285,0.00665566
-3.77288644,0.04667537,0.00310452,0.01259519,0.00000849,0.00096632,0.00261366,0.02906920,0.00002631,0.00802064
-3.76688344,0.05658069,0.00377661,0.01523098,0.00001086,0.00113463,0.00315624,0.03534206,0.00003150,0.00965933
-3.76088044,0.06829959,0.00460286,0.01831987,0.00001386,0.00133697,0.00381685,0.04276841,0.00003861,0.01159727
-3.75487744,0.08202270,0.00560509,0.02190589,0.00001763,0.00157452,0.00460831,0.05147554,0.00004791,0.01386105
-3.74887444,0.09794505,0.00680883,0.02603249,0.00002231,0.00184849,0.00554485,0.06159379,0.00005971,0.01647738
-3.74287144,0.11626063,0.00824351,0.03074124,0.00002808,0.00215992,0.00664174,0.07325307,0.00007442,0.01947189
-3.73686843,0.13715630,0.00994259,0.03607028,0.00003513,0.00250954,0.00791500,0.08657883,0.00009251,0.02286801
-3.73086543,0.16080530,0.01194385,0.04205282,0.00004370,0.00289758,0.00938096,0.10168766,0.00011454,0.02668570
-3.72486243,0.18736045,0.01428958,0.04871566,0.00005403,0.00332364,0.01105587,0.11868261,0.00014112,0.03094019
-3.71885943,0.21694725,0.01702685,0.05607779,0.00006639,0.00378654,0.01295546,0.13764829,0.00017294,0.03564072
-3.71285643,0.24965703,0.02020775,0.06414905,0.00008110,0.00428423,0.01509444,0.15864583,0.00021076,0.04078937
-3.70685343,0.28554053,0.02388958,0.07292913,0.00009847,0.00481370,0.01748598,0.18170808,0.00025541,0.04637996
-3.70085043,0.32460214,0.02813501,0.08240679,0.00011884,0.00537091,0.02014122,0.20683507,0.00030776,0.05239715
-3.69484742,0.36679495,0.03301211,0.09255945,0.00014256,0.00595081,0.02306874,0.23398991,0.00036875,0.05881569
-3.68884442,0.41201709,0.03859426,0.10335314,0.00016999,0.00654737,0.02627407,0.26309551,0.00043932,0.06560002
-3.68284142,0.46010943,0.04495991,0.11474289,0.00020148,0.00715364,0.02975921,0.29403212,0.00052047,0.07270409
-3.67683842,0.51085481,0.05219198,0.12667354,0.00023739,0.00776188,0.03352219,0.32663603,0.00061317,0.08007158
-3.67083542,0.56397903,0.06037711,0.13908098,0.00027803,0.00836371,0.03755674,0.36069938,0.00071839,0.08763640
-3.66483242,0.61915352,0.06960445,0.15189364,0.00032369,0.00895033,0.04185193,0.39597136,0.00083705,0.09532367
-3.65882941,0.67599970,0.07996409,0.16503442,0.00037460,0.00951274,0.04639204,0.43216078,0.00096997,0.10305087
-3.65282641,0.73409489,0.09154505,0.17842263,0.00043095,0.01004201,0.05115638,0.46893992,0.00111791,0.11072952
-3.64682341,0.79297956,0.10443280,0.19197614,0.00049283,0.01052953,0.05611928,0.50594971,0.00128146,0.11826694
-3.64082041,0.85216566,0.11870627,0.20561339,0.00056025,0.01096729,0.06125022,0.54280605,0.00146105,0.12556834
-3.63481741,0.91114565,0.13443445,0.21925523,0.00063310,0.01134817,0.06651398,0.57910710,0.00165689,0.13253906
-3.62881441,0.96940192,0.15167258,0.23282650,0.00071117,0.01166611,0.07187097,0.61444131,0.00186897,0.13908679
-3.62281141,1.02641617,0.17045802,0.24625713,0.00079410,0.01191639,0.07727762,0.64839590,0.00209696,0.14512387
-3.61680840,1.08167849,0.19080594,0.25948277,0.00088141,0.01209574,0.08268691,0.68056559,0.00234027,0.15056945
-3.61080540,1.13469563,0.21270502,0.27244498,0.00097247,0.01220247,0.08804893,0.71056115,0.00259793,0.15535143
-3.60480240,1.18499847,0.23611327,0.28509071,0.00106650,0.01223652,0.09331162,0.73801766,0.00286862,0.15940827
-3.59879940,1.23214822,0.26095430,0.29737146,0.00116261,0.01219945,0.09842146,0.76260201,0.00315068,0.16269039
-3.59279640,1.27574150,0.28711429,0.30924192,0.00125975,0.01209439,0.10332433,0.78401961,0.00344202,0.16516126
-3.58679340,1.31541424,0.31443977,0.32065837,0.00135677,0.01192588,0.10796640,0.80202000,0.00374021,0.16679816
-3.58079040,1.35084433,0.34273670,0.33157691,0.00145244,0.01169977,0.11229506,0.81640127,0.00404245,0.16759252
-3.57478739,1.38175356,0.37177088,0.34195180,0.00154544,0.01142297,0.11625987,0.82701320,0.00434562,0.16754995
