energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.02851426,5.75837492,0.14775342,0.61269043,1.18197041,0.40533341,0.21948223,3.45706162,1.21990393,0.44757094
-3.02251126,5.85292172,0.15439221,0.66109811,1.26464265,0.41892767,0.21652878,3.45246193,1.26222976,0.43335532
-3.01650825,5.96472711,0.16142868,0.71168072,1.35242912,0.43348381,0.21326140,3.45851999,1.30812701,0.42261470
-3.01050525,6.09075416,0.16875798,0.76388369,1.44443227,0.44874013,0.20967997,3.47383104,1.35692589,0.41497662
-3.00450225,6.22772082,0.17626501,0.81707953,1.53961664,0.46441283,0.20578493,3.49691014,1.40789931,0.41005701
-2.99849925,6.37216819,0.18382673,0.87057870,1.63682282,0.48020246,0.20157820,3.52622506,1.46027678,0.40746878
-2.99249625,6.52052857,0.19131449,0.92364296,1.73478548,0.49580052,0.19706392,3.56022501,1.51325830,0.40682908
-2.98649325,6.66919263,0.19859658,0.97550109,1.83215518,0.51089626,0.19224909,3.59736513,1.56602781,0.40776542
-2.98049025,6.81457518,0.20554093,1.02536638,1.92752384,0.52518356,0.18714406,3.63612692,1.61776629,0.40992064
-2.97448724,6.95317900,0.21201780,1.07245577,2.01945336,0.53836769,0.18176294,3.67503526,1.66766422,0.41295685
-2.96848424,7.08165637,0.21790261,1.11600980,2.10650681,0.55017186,0.17612378,3.71267259,1.71493349,0.41655856
-2.96248124,7.19686784,0.22307869,1.15531295,2.18728149,0.56034342,0.17024868,3.74769096,1.75881852,0.42043500
-2.95647824,7.29593765,0.22744004,1.18971357,2.26044287,0.56865958,0.16416370,3.77882287,1.79860682,0.42432193
-2.95047524,7.37630520,0.23089390,1.21864274,2.32475844,0.57493252,0.15789871,3.80489142,1.83363875,0.42798301
-2.94447224,7.43577171,0.23336312,1.24163139,2.37913027,0.57901373,0.15148708,3.82482049,1.86331656,0.43121076
-2.93846923,7.47254121,0.23478825,1.25832493,2.42262533,0.58079754,0.14496535,3.83764519,1.88711268,0.43382737
-2.93246623,7.48525474,0.23512928,1.26849479,2.45450210,0.58022361,0.13837273,3.84252281,1.90457713,0.43568518
-2.92646323,7.47301686,0.23436680,1.27204648,2.47423269,0.57727837,0.13175059,3.83874424,1.91534408,0.43666700
-2.92046023,7.43541326,0.23250283,1.26902361,2.48151933,0.57199531,0.12514190,3.82574541,1.91913733,0.43668628
-2.91445723,7.37251864,0.22956087,1.25960776,2.47630459,0.56445407,0.11859059,3.80311856,1.91577480,0.43568689
-2.90845423,7.28489406,0.22558548,1.24411400,2.45877460,0.55477839,0.11214091,3.77062233,1.90517173,0.43364270
-2.90245123,7.17357325,0.22064114,1.22298232,2.42935522,0.54313277,0.10583675,3.72819033,1.88734266,0.43055674
-2.89644822,7.04003763,0.21481057,1.19676498,2.38870087,0.52971818,0.09972089,3.67593709,1.86240194,0.42645991
-2.89044522,6.88618029,0.20819246,1.16611041,2.33767658,0.51476665,0.09383438,3.61416091,1.83056288,0.42140923
-2.88444222,6.71425930,0.20089873,1.13174404,2.27733359,0.49853507,0.08821571,3.54334277,1.79213532,0.41548555
-2.87843922,6.52684162,0.19305135,1.09444685,2.20887953,0.48129830,0.08290022,3.46414090,1.74752167,0.40879065
-2.87243622,6.32673859,0.18477897,1.05503227,2.13364409,0.46334183,0.07791931,3.37738065,1.69721147,0.40144391
-2.86643322,6.11693517,0.17621332,1.01432240,2.05304151,0.44495415,0.07329986,3.28403968,1.64177442,0.39357835
-2.86043022,5.90051457,0.16748565,0.97312419,1.96853126,0.42641917,0.06906362,3.18522852,1.58185211,0.38533639
-2.85442721,5.68058103,0.15872327,0.93220665,1.88157832,0.40800887,0.06522666,3.08216704,1.51814838,0.37686514
-2.84842421,5.46018280,0.15004637,0.89227972,1.79361449,0.38997640,0.06179895,2.97615744,1.45141867,0.36831168
-2.84242121,5.24223823,0.14156511,0.85397554,1.70600218,0.37254992,0.05878402,2.86855464,1.38245837,0.35981815
-2.83641821,5.02946725,0.13337731,0.81783287,1.62000188,0.35592734,0.05617876,2.76073518,1.31209058,0.35151717
-2.83041521,4.82433061,0.12556652,0.78428501,1.53674436,0.34027213,0.05397335,2.65406563,1.24115331,0.34352743
-2.82441221,4.62897907,0.11820078,0.75365173,1.45720853,0.32571034,0.05215137,2.54987182,1.17048655,0.33594998
-2.81840920,4.44521400,0.11133188,0.72613530,1.38220548,0.31232895,0.05069008,2.44941000,1.10091935,0.32886503
-2.81240620,4.27446088,0.10499533,0.70182078,1.31236913,0.30017554,0.04956084,2.35384087,1.03325726,0.32232970
-2.80640320,4.11775627,0.09921076,0.68068042,1.24815342,0.28925931,0.04872973,2.26420756,0.96827034,0.31637667
-2.80040020,3.97574837,0.09398290,0.66258182,1.18983587,0.27955334,0.04815837,2.18141811,0.90668190,0.31101380
-2.79439720,3.84871092,0.08930307,0.64729967,1.13752708,0.27099809,0.04780483,2.10623299,0.84915840,0.30622480
-2.78839420,3.73656928,0.08515093,0.63453027,1.09118528,0.26350589,0.04762469,2.03925772,0.79630043,0.30197082
-2.78239120,3.63893724,0.08149660,0.62390836,1.05063530,0.25696625,0.04757225,1.98094079,0.74863515,0.29819307
-2.77638819,3.55516284,0.07830294,0.61502551,1.01559065,0.25125183,0.04760172,1.93157631,0.70661024,0.29481602
-2.77038519,3.48438057,0.07552799,0.60744923,0.98567785,0.24622479,0.04766848,1.89131111,0.67058938,0.29175136
-2.76438219,3.42556795,0.07312731,0.60074216,0.96046163,0.24174325,0.04773034,1.86015552,0.64084955,0.28890230
-2.75837919,3.37760357,0.07105643,0.59448048,0.93947016,0.23766763,0.04774870,1.83799709,0.61757993,0.28616808
-2.75237619,3.33932431,0.06927299,0.58827084,0.92221901,0.23386673,0.04768959,1.82461650,0.60088259,0.28344842
-2.74637319,3.30957946,0.06773883,0.58176527,0.90823319,0.23022312,0.04752460,1.81970475,0.59077495,0.28064780
-2.74037019,3.28727955,0.06642172,0.57467353,0.89706632,0.22663786,0.04723160,1.82288095,0.58719378,0.27767926
-2.73436718,3.27143844,0.06529685,0.56677249,0.88831654,0.22303428,0.04679527,1.83370995,0.59000085,0.27446765
-2.72836418,3.26120730,0.06434797,0.55791238,0.88163867,0.21936078,0.04620739,1.85171933,0.59899000,0.27095216
-2.72236118,3.25589982,0.06356820,0.54801981,0.87675257,0.21559247,0.04546684,1.87641517,0.61389548,0.26708808
-2.71635818,3.25500826,0.06296047,0.53709759,0.87344769,0.21173181,0.04457950,1.90729632,0.63440123,0.26284778
-2.71035518,3.25821043,0.06253759,0.52522166,0.87158392,0.20780812,0.04355775,1.94386695,0.66015101,0.25822089
-2.70435218,3.26536812,0.06232198,0.51253526,0.87108925,0.20387600,0.04241989,1.98564707,0.69075884,0.25321370
-2.69834917,3.27651752,0.06234500,0.49924096,0.87195448,0.20001294,0.04118933,2.03218103,0.72581958,0.24784803
-2.69234617,3.29185270,0.06264599,0.48559092,0.87422559,0.19631600,0.03989363,2.08304376,0.76491894,0.24215947
-2.68634317,3.31170306,0.06327094,0.47187581,0.87799424,0.19289787,0.03856341,2.13784474,0.80764283,0.23619532
-2.68034017,3.33650570,0.06427092,0.45841307,0.88338694,0.18988234,0.03723126,2.19622953,0.85358534,0.23001221
-2.67433717,3.36677398,0.06570014,0.44553483,0.89055334,0.18739941,0.03593052,2.25787871,0.90235499,0.22367359
-2.66833417,3.40306288,0.06761391,0.43357608,0.89965404,0.18558016,0.03469413,2.32250420,0.95357900,0.21724729
-2.66233117,3.44593248,0.07006625,0.42286328,0.91084845,0.18455149,0.03355348,2.38984289,1.00690513,0.21080307
-2.65632816,3.49591003,0.07310750,0.41370395,0.92428275,0.18443100,0.03253739,2.45964756,1.06200115,0.20441043
-2.65032516,3.55345182,0.07678179,0.40637722,0.94007852,0.18532202,0.03167111,2.53167532,1.11855169,0.19813657
-2.64432216,3.61890552,0.08112445,0.40112574,0.95832194,0.18730897,0.03097551,2.60567381,1.17625289,0.19204468
-2.63831916,3.69247409,0.08615963,0.39814881,0.97905408,0.19045322,0.03046641,2.68136581,1.23480496,0.18619245
-2.63231616,3.77418232,0.09189796,0.39759699,1.00226225,0.19478953,0.03015402,2.75843283,1.29390338,0.18063092
-2.62631316,3.86384717,0.09833453,0.39956797,1.02787265,0.20032319,0.03004262,2.83649878,1.35322929,0.17540350
-2.62031016,3.96105331,0.10544725,0.40410390,1.05574467,0.20702804,0.03013038,2.91511479,1.41243993,0.17054538
-2.61430715,4.06513521,0.11319562,0.41118993,1.08566690,0.21484531,0.03040936,2.99374639,1.47116007,0.16608304
-2.60830415,4.17516716,0.12152012,0.42075403,1.11735524,0.22368354,0.03086574,3.07176445,1.52897525,0.16203405
-2.60230115,4.28996268,0.13034217,0.43266810,1.15045322,0.23341954,0.03148016,3.14844101,1.58542779,0.15840712
-2.59629815,4.40808414,0.13956482,0.44675022,1.18453485,0.24390041,0.03222827,3.22295123,1.64001627,0.15520224
-2.59029515,4.52786374,0.14907416,0.46276809,1.21911008,0.25494665,0.03308146,3.29438221,1.69219911,0.15241114
-2.58429215,4.64743579,0.15874140,0.48044366,1.25363305,0.26635634,0.03400764,3.36174907,1.74140250,0.15001790
-2.57828914,4.76478036,0.16842578,0.49945885,1.28751292,0.27791023,0.03497225,3.42401849,1.78703277,0.14799971
-2.57228614,4.87777716,0.17797797,0.51946236,1.32012738,0.28937765,0.03593927,3.48013892,1.82849280,0.14632791
-2.56628314,4.98426836,0.18724405,0.54007753,1.35083821,0.30052308,0.03687229,3.52907670,1.86520206,0.14496912
-2.56028014,5.08212784,0.19606994,0.56091102,1.37900881,0.31111312,0.03773568,3.56985629,1.89661902,0.14388658
-2.55427714,5.16933446,0.20430601,0.58156227,1.40402275,0.32092360,0.03849561,3.60160276,1.92226508,0.14304156
-2.54827414,5.24404565,0.21181170,0.60163343,1.42530291,0.32974663,0.03912112,3.62358416,1.94174836,0.14239483
-2.54227114,5.30466824,0.21846013,0.62073960,1.44233025,0.33739723,0.03958509,3.63525120,1.95478598,0.14190820
-2.53626813,5.34992245,0.22414217,0.63851895,1.45466146,0.34371924,0.03986498,3.63627184,1.96122328,0.14154591
-2.53026513,5.37889582,0.22877014,0.65464250,1.46194452,0.34859037,0.03994357,3.62655807,1.96104862,0.14127599
-2.52426213,5.39108383,0.23228072,0.66882311,1.46393163,0.35192596,0.03980937,3.60628323,1.95440247,0.14107138
-2.51825913,5.38641458,0.23463698,0.68082336,1.46048856,0.35368156,0.03945693,3.57588780,1.94157993,0.14091077
-2.51225613,5.36525581,0.23582948,0.69046198,1.45160006,0.35385386,0.03888692,3.53607315,1.92302614,0.14077923
-2.50625313,5.32840331,0.23587634,0.69761852,1.43737099,0.35248019,0.03810600,3.48778257,1.89932437,0.14066840
-2.50025013,5.27705090,0.23482224,0.70223603,1.41802296,0.34963654,0.03712649,3.43217043,1.87117729,0.14057637
-2.49424712,5.21274299,0.23273640,0.70432155,1.39388670,0.34543410,0.03596590,3.37056041,1.83938191,0.14050721
-2.48824412,5.13731199,0.22970967,0.70394439,1.36539044,0.34001458,0.03464632,3.30439489,1.80479956,0.14047012
-2.48224112,5.05280334,0.22585077,0.70123226,1.33304475,0.33354450,0.03319361,3.23517802,1.76832226,0.14047835
-2.47623812,4.96139201,0.22128196,0.69636525,1.29742482,0.32620873,0.03163665,3.16441513,1.73083715,0.14054785
-2.47023512,4.86529455,0.21613420,0.68956814,1.25915065,0.31820350,0.03000645,3.09355195,1.69319100,0.14069577
-2.46423212,4.76668102,0.21054216,0.68110114,1.21886648,0.30972937,0.02833524,3.02391657,1.65615636,0.14093891
-2.45822911,4.66759130,0.20463918,0.67124965,1.17722005,0.30098425,0.02665571,2.95666730,1.62040146,0.14129221
-2.45222611,4.56985971,0.19855254,0.66031345,1.13484295,0.29215696,0.02500016,2.89274904,1.58646510,0.14176735
-2.44622311,4.47505173,0.19239910,0.64859573,1.09233265,0.28342153,0.02339983,2.83286045,1.55473798,0.14237156
-2.44022011,4.38441544,0.18628159,0.63639268,1.05023709,0.27493238,0.02188428,2.77743334,1.52545130,0.14310671
-2.43421711,4.29884988,0.18028570,0.62398382,1.00904232,0.26682069,0.02048091,2.72662521,1.49867317,0.14396877
-2.42821411,4.21889123,0.17447801,0.61162380,0.96916360,0.25919194,0.01921455,2.68032503,1.47431275,0.14494755
-2.42221111,4.14471698,0.16890492,0.59953567,0.93094012,0.25212472,0.01810719,2.63817167,1.45213188,0.14602697
-2.41620810,4.07616698,0.16359249,0.58790617,0.89463328,0.24567073,0.01717780,2.59958353,1.43176341,0.14718551
-2.41020510,4.01277971,0.15854722,0.57688290,0.86042841,0.23985593,0.01644219,2.56379768,1.41273501,0.14839712
-2.40420210,3.95384112,0.15375772,0.56657357,0.82843940,0.23468266,0.01591301,2.52991614,1.39449728,0.14963238
-2.39819910,3.89844285,0.14919705,0.55704706,0.79871586,0.23013254,0.01559978,2.49695657,1.37645442,0.15085976
-2.39219610,3.84554640,0.14482568,0.54833623,0.77125218,0.22616999,0.01550888,2.46390474,1.35799608,0.15204711
-2.38619310,3.79404950,0.14059482,0.54044204,0.74599774,0.22274609,0.01564368,2.42976613,1.33852852,0.15316308
-2.38019010,3.74285109,0.13645006,0.53333876,0.72286769,0.21980253,0.01600459,2.39361393,1.31750373,0.15417847
-2.37418709,3.69091162,0.13233489,0.52697972,0.70175369,0.21727554,0.01658918,2.35463137,1.29444521,0.15506747
-2.36818409,3.63730561,0.12819425,0.52130335,0.68253387,0.21509947,0.01739221,2.31214657,1.26896914,0.15580861
-2.36218109,3.58126445,0.12397761,0.51623902,0.66508174,0.21320995,0.01840574,2.26565857,1.24080033,0.15638546
-2.35617809,3.52220749,0.11964172,0.51171238,0.64927349,0.21154651,0.01961924,2.21485377,1.20978232,0.15678702
-2.35017509,3.45976087,0.11515273,0.50764988,0.63499357,0.21005449,0.02101962,2.15961263,1.17588146,0.15700775
-2.34417209,3.39376373,0.11048772,0.50398233,0.62213838,0.20868639,0.02259139,2.10000684,1.13918527,0.15704728
-2.33816908,3.32426247,0.10563553,0.50064735,0.61061804,0.20740241,0.02431674,2.03628784,1.09989523,0.15690992
-2.33216608,3.25149432,0.10059700,0.49759062,0.60035642,0.20617051,0.02617573,1.96886773,1.05831486,0.15660378
-2.32616308,3.17586174,0.09538450,0.49476611,0.59128966,0.20496587,0.02814649,1.89829417,1.01483391,0.15613984
-2.32016008,3.09789991,0.09002101,0.49213528,0.58336331,0.20376990,0.03020543,1.82522080,0.96990951,0.15553082
-2.31415708,3.01823952,0.08453864,0.48966549,0.57652863,0.20256904,0.03232754,1.75037499,0.92404554,0.15479011
-2.30815408,2.93756710,0.07897692,0.48732784,0.57073826,0.20135321,0.03448669,1.67452466,0.87777107,0.15393059
-2.30215108,2.85658539,0.07338072,0.48509463,0.56594161,0.20011439,0.03665599,1.59844583,0.83161910,0.15296367
-2.29614807,2.77597564,0.06779820,0.48293672,0.56208045,0.19884504,0.03880819,1.52289218,0.78610635,0.15189843
-2.29014507,2.69636378,0.06227870,0.48082101,0.55908480,0.19753685,0.04091601,1.44856811,0.74171504,0.15074088
-2.28414207,2.61829171,0.05687072,0.47870824,0.55686955,0.19617956,0.04295260,1.37610598,0.69887725,0.14949358
-2.27813907,2.54219493,0.05162018,0.47655118,0.55533192,0.19476017,0.04489191,1.30604834,0.65796235,0.14815532
-2.27213607,2.46838702,0.04656883,0.47429355,0.55434995,0.19326235,0.04670903,1.23883534,0.61926780,0.14672117
-2.26613307,2.39705110,0.04175314,0.47186951,0.55378208,0.19166623,0.04838060,1.17479752,0.58301345,0.14518266
-2.26013007,2.32823832,0.03720332,0.46920387,0.55346791,0.18994853,0.04988506,1.11415363,0.54933929,0.14352814
-2.25412706,2.26187271,0.03294290,0.46621310,0.55323004,0.18808290,0.05120293,1.05701327,0.51830648,0.14174341
-2.24812406,2.19776176,0.02898847,0.46280688,0.55287701,0.18604059,0.05231707,1.00338349,0.48990127,0.13981232
-2.24212106,2.13561186,0.02534978,0.45889029,0.55220721,0.18379131,0.05321287,0.95317897,0.46404157,0.13771765
-2.23611806,2.07504746,0.02203014,0.45436655,0.55101357,0.18130426,0.05387837,0.90623478,0.44058552,0.13544187
-2.23011506,2.01563298,0.01902693,0.44914003,0.54908888,0.17854925,0.05430439,0.86232102,0.41934168,0.13296806
-2.22411206,1.95689628,0.01633234,0.44311961,0.54623165,0.17549795,0.05448464,0.82115860,0.40008015,0.13028074
-2.21810905,1.89835262,0.01393420,0.43622209,0.54225203,0.17212507,0.05441576,0.78243529,0.38254434,0.12736674
-2.21210605,1.83952820,0.01181679,0.42837556,0.53697787,0.16840956,0.05409735,0.74582153,0.36646262,0.12421589
-2.20610305,1.77998221,0.00996176,0.41952257,0.53026040,0.16433566,0.05353198,0.71098532,0.35155958,0.12082177
-2.20010005,1.71932675,0.00834896,0.40962307,0.52197945,0.15989390,0.05272521,0.67760573,0.33756645,0.11718223
-2.19409705,1.65724383,0.00695717,0.39865678,0.51204798,0.15508182,0.05168548,0.64538465,0.32423037,0.11329980
-2.18809405,1.59349898,0.00576482,0.38662503,0.50041559,0.14990459,0.05042407,0.61405649,0.31132214,0.10918207
-2.18209105,1.52795109,0.00475055,0.37355194,0.48707100,0.14437527,0.04895498,0.58339571,0.29864251,0.10484171
-2.17608804,1.46055827,0.00389371,0.35948487,0.47204324,0.13851493,0.04729471,0.55322205,0.28602664,0.10029655
-2.17008504,1.39137962,0.00317472,0.34449406,0.45540154,0.13235244,0.04546211,0.52340354,0.27334691,0.09556933
-2.16408204,1.32057300,0.00257530,0.32867149,0.43725388,0.12592397,0.04347806,0.49385728,0.26051396,0.09068737
-2.15807904,1.24838920,0.00207872,0.31212898,0.41774419,0.11927230,0.04136517,0.46454840,0.24747629,0.08568207
-2.15207604,1.17516268,0.00166983,0.29499560,0.39704847,0.11244587,0.03914736,0.43548718,0.23421830,0.08058827
-2.14607304,1.10129957,0.00133512,0.27741446,0.37536970,0.10549756,0.03684948,0.40672485,0.22075724,0.07544351
-2.14007004,1.02726346,0.00106268,0.25953899,0.35293205,0.09848347,0.03449684,0.37834823,0.20713917,0.07028719
-2.13406703,0.95355978,0.00084213,0.24152897,0.32997446,0.09146141,0.03211470,0.35047373,0.19343427,0.06515970
-2.12806403,0.88071944,0.00066452,0.22354629,0.30674389,0.08448952,0.02972784,0.32324098,0.17973167,0.06010150
-2.12206103,0.80928251,0.00052220,0.20575083,0.28348861,0.07762474,0.02736001,0.29680641,0.16613421,0.05515231
-2.11605803,0.73978265,0.00040870,0.18829639,0.26045163,0.07092147,0.02503355,0.27133728,0.15275331,0.05035020
-2.11005503,0.67273306,0.00031861,0.17132709,0.23786480,0.06443030,0.02276894,0.24700623,0.13970415,0.04573098
-2.10405203,0.60861435,0.00024742,0.15497413,0.21594355,0.05819690,0.02058447,0.22398676,0.12710137,0.04132755
-2.09804902,0.54786492,0.00019140,0.13935318,0.19488258,0.05226115,0.01849597,0.20244982,0.11505553,0.03716949
-2.09204602,0.49087402,0.00014750,0.12456247,0.17485260,0.04665653,0.01651659,0.18256146,0.10367022,0.03328277
-2.08604302,0.43797777,0.00011324,0.11068152,0.15599823,0.04140965,0.01465672,0.16448182,0.09304010,0.02968969
-2.08004002,0.38945799,0.00008660,0.09777059,0.13843694,0.03654017,0.01292396,0.14836515,0.08324972,0.02640893
-2.07403702,0.34554376,0.00006598,0.08587087,0.12225912,0.03206088,0.01132316,0.13436109,0.07437316,0.02345579
-2.06803402,0.30641539,0.00005007,0.07500519,0.10752916,0.02797799,0.00985657,0.12261668,0.06647430,0.02084253
-2.06203102,0.27221030,0.00003784,0.06517937,0.09428723,0.02429168,0.00852401,0.11327921,0.05960778,0.01857892
-2.05602801,0.24303050,0.00002849,0.05638393,0.08255188,0.02099673,0.00732316,0.10649937,0.05382038,0.01667276
-2.05002501,0.21895086,0.00002135,0.04859609,0.07232301,0.01808331,0.00624982,0.10243466,0.04915267,0.01513048
-2.04402201,0.20002782,0.00001594,0.04178206,0.06358509,0.01553780,0.00529822,0.10125254,0.04564088,0.01395778
-2.03801901,0.18630780,0.00001185,0.03589932,0.05631055,0.01334365,0.00446136,0.10313316,0.04331874,0.01316020
-2.03201601,0.17783488,0.00000877,0.03089887,0.05046295,0.01148228,0.00373132,0.10827129,0.04221913,0.01274362
-2.02601301,0.17465720,0.00000647,0.02672736,0.04599996,0.00993380,0.00309954,0.11687730,0.04237553,0.01271473
-2.02001001,0.17683173,0.00000476,0.02332905,0.04287591,0.00867783,0.00255716,0.12917686,0.04382303,0.01308123
-2.01400700,0.18442714,0.00000351,0.02064741,0.04104385,0.00769405,0.00209523,0.14540928,0.04659889,0.01385208
-2.00800400,0.19752452,0.00000261,0.01862647,0.04045705,0.00696278,0.00170492,0.16582441,0.05074263,0.01503742
-2.00200100,0.21621599,0.00000198,0.01721186,0.04106995,0.00646534,0.00137774,0.19067803,0.05629554,0.01664847
-1.99599800,0.24060111,0.00000158,0.01635147,0.04283850,0.00618435,0.00110562,0.22022580,0.06329963,0.01869715
-1.98999500,0.27078137,0.00000136,0.01599583,0.04572001,0.00610390,0.00088107,0.25471596,0.07179620,0.02119566
-1.98399200,0.30685293,0.00000133,0.01609827,0.04967252,0.00620959,0.00069723,0.29438081,0.08182390,0.02415586
-1.97798899,0.34889801,0.00000150,0.01661472,0.05465381,0.00648850,0.00054789,0.33942745,0.09341641,0.02758861
-1.97198599,0.39697517,0.00000189,0.01750348,0.06062013,0.00692910,0.00042752,0.39002783,0.10659996,0.03150294
-1.96598299,0.45110911,0.00000258,0.01872479,0.06752483,0.00752105,0.00033125,0.44630862,0.12139064,0.03590527
-1.95997999,0.51128025,0.00000366,0.02024031,0.07531683,0.00825499,0.00025485,0.50834117,0.13779164,0.04079854
-1.95397699,0.57741458,0.00000529,0.02201268,0.08393935,0.00912230,0.00019470,0.57613185,0.15579068,0.04618138
-1.94797399,0.64937427,0.00000769,0.02400507,0.09332860,0.01011483,0.00014770,0.64961317,0.17535746,0.05204732
-1.94197099,0.72694927,0.00001115,0.02618077,0.10341296,0.01122467,0.00011126,0.72863599,0.19644150,0.05838405
-1.93596798,0.80985033,0.00001610,0.02850303,0.11411229,0.01244387,0.00008323,0.81296290,0.21897027,0.06517278
-1.92996498,0.89770356,0.00002311,0.03093491,0.12533778,0.01376422,0.00006185,0.90226323,0.24284771,0.07238775
-1.92396198,0.99004693,0.00003295,0.03343940,0.13699213,0.01517709,0.00004567,0.99610963,0.26795326,0.07999574
-1.91795898,1.08632858,0.00004666,0.03597968,0.14897022,0.01667323,0.00003353,1.09397639,0.29414132,0.08795587
-1.91195598,1.18590723,0.00006562,0.03851957,0.16116008,0.01824267,0.00002453,1.19523966,0.32124126,0.09621947
-1.90595298,1.28805459,0.00009162,0.04102408,0.17344443,0.01987466,0.00001793,1.29917948,0.34905787,0.10473009
-1.89994997,1.39195989,0.00012703,0.04346026,0.18570235,0.02155765,0.00001319,1.40498373,0.37737246,0.11342368
-1.89394697,1.49673641,0.00017487,0.04579800,0.19781141,0.02327929,0.00000988,1.51175396,0.40594431,0.12222899
-1.88794397,1.60143018,0.00023902,0.04801108,0.20964997,0.02502654,0.00000770,1.61851322,0.43451281,0.13106812
-1.88194097,1.70503062,0.00032440,0.05007817,0.22109965,0.02678580,0.00000644,1.72421584,0.46279999,0.13985719
-1.87593797,1.80648335,0.00043717,0.05198402,0.23204791,0.02854313,0.00000598,1.82775917,0.49051371,0.14850731
-1.86993497,1.90470500,0.00058500,0.05372051,0.24239078,0.03028450,0.00000625,1.92799743,0.51735125,0.15692569
-1.86393197,1.99860012,0.00077730,0.05528778,0.25203552,0.03199610,0.00000728,2.02375758,0.54300358,0.16501697
-1.85792896,2.08708007,0.00102557,0.05669530,0.26090329,0.03366478,0.00000915,2.11385727,0.56716012,0.17268475
-1.85192596,2.16908371,0.00134367,0.05796288,0.26893179,0.03527846,0.00001202,2.19712466,0.58951395,0.17983333
-1.84592296,2.24359981,0.00174813,0.05912153,0.27607777,0.03682665,0.00001615,2.27242005,0.60976760,0.18636961
-1.83991996,2.30969069,0.00225852,0.06021429,0.28231941,0.03830099,0.00002185,2.33865895,0.62763913,0.19220521
-1.83391696,2.36651673,0.00289767,0.06129686,0.28765848,0.03969583,0.00002959,2.39483621,0.64286856,0.19725857
-1.82791396,2.41336109,0.00369201,0.06243804,0.29212232,0.04100882,0.00003994,2.44005049,0.65522435,0.20145725
-1.82191096,2.44965382,0.00467172,0.06372003,0.29576538,0.04224145,0.00005363,2.47352864,0.66450987,0.20474014
-1.81590795,2.47499456,0.00587089,0.06523846,0.29867053,0.04339961,0.00007159,2.49464877,0.67056951,0.20705956
-1.80990495,2.48917284,0.00732756,0.06710219,0.30094971,0.04449402,0.00009495,2.50296147,0.67329430,0.20838323
-1.80390195,2.49218487,0.00908362,0.06943271,0.30274409,0.04554060,0.00012509,2.49820792,0.67262669,0.20869598
-1.79789895,2.48424588,0.01118461,0.07236341,0.30422354,0.04656069,0.00016367,2.48033410,0.66856420,0.20800098
-1.79189595,2.46579711,0.01367929,0.07603828,0.30558532,0.04758107,0.00021268,2.44950016,0.66116187,0.20632068
-1.78589295,2.43750652,0.01661913,0.08061035,0.30705187,0.04863388,0.00027446,2.40608421,0.65053307,0.20369709
-1.77988994,2.40026288,0.02005753,0.08623972,0.30886783,0.04975624,0.00035173,2.35068000,0.63684868,0.20019163
-1.77388694,2.35516266,0.02404895,0.09309119,0.31129602,0.05098972,0.00044763,2.28408824,0.62033456,0.19588423
-1.76788394,2.30349000,0.02864774,0.10133147,0.31461265,0.05237959,0.00056573,2.20730142,0.60126714,0.19087196
-1.76188094,2.24668997,0.03390698,0.11112607,0.31910165,0.05397379,0.00071001,2.12148270,0.57996746,0.18526700
-1.75587794,2.18633581,0.03987706,0.12263593,0.32504834,0.05582186,0.00088489,2.02793910,0.55679364,0.17919418
-1.74987494,2.12409124,0.04660422,0.13601367,0.33273260,0.05797359,0.00109517,1.92809035,0.53213209,0.17278798
-1.74387194,2.06166906,0.05412909,0.15139988,0.34242171,0.06047765,0.00134597,1.82343405,0.50638783,0.16618932
-1.73786893,2.00078747,0.06248515,0.16891918,0.35436311,0.06338008,0.00164269,1.71550882,0.47997416,0.15954202
-1.73186593,1.94312589,0.07169735,0.18867644,0.36877735,0.06672288,0.00199085,1.60585668,0.45330226,0.15298931
-1.72586293,1.89028170,0.08178073,0.21075311,0.38585154,0.07054254,0.00239601,1.49598605,0.42677092,0.14667033
-1.71985993,1.84372972,0.09273933,0.23520388,0.40573343,0.07486875,0.00286357,1.38733695,0.40075703,0.14071682
-1.71385693,1.80478569,0.10456518,0.26205367,0.42852647,0.07972322,0.00339858,1.28124940,0.37560696,0.13525015
-1.70785393,1.77457505,0.11723761,0.29129512,0.45428599,0.08511871,0.00400557,1.17893630,0.35162925,0.13037878
-1.70185093,1.75400812,0.13072277,0.32288671,0.48301661,0.09105826,0.00468826,1.08146142,0.32908891,0.12619618
-1.69584792,1.74376205,0.14497341,0.35675140,0.51467106,0.09753470,0.00544940,0.98972319,0.30820330,0.12277931
-1.68984492,1.74427017,0.15992890,0.39277606,0.54915022,0.10453035,0.00629051,0.90444442,0.28913982,0.12018774
-1.68384192,1.75571856,0.17551551,0.43081152,0.58630469,0.11201705,0.00721165,0.82616795,0.27201526,0.11846328
-1.67783892,1.77804967,0.19164682,0.47067344,0.62593740,0.11995635,0.00821126,0.75525802,0.25689693,0.11763030
-1.67183592,1.81097248,0.20822433,0.51214391,0.66780750,0.12830000,0.00928606,0.69190672,0.24380512,0.11769648
-1.66583292,1.85397859,0.22513820,0.55497374,0.71163518,0.13699053,0.01043090,0.63614497,0.23271690,0.11865410
