energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-4.30115058,1.86168508,0.01039707,0.15605341,0.42703869,1.16799457,0.00976990,0.46179761
-4.29514757,1.83642177,0.01003869,0.15223048,0.41644869,1.15110707,0.00899300,0.46104287
-4.28914457,1.82227717,0.00977165,0.14931199,0.40784901,1.14101373,0.00831853,0.46343152
-4.28314157,1.81947244,0.00959411,0.14730785,0.40124313,1.13791876,0.00774532,0.46897537
-4.27713857,1.82802419,0.00950236,0.14620596,0.39660050,1.14190154,0.00727058,0.47763376
-4.27113557,1.84776541,0.00949120,0.14597422,0.39386515,1.15292664,0.00689016,0.48932048
-4.26513257,1.87836896,0.00955411,0.14656306,0.39296443,1.17085548,0.00659887,0.50391123
-4.25912956,1.91937228,0.00968359,0.14790815,0.39381746,1.19545876,0.00639074,0.52125131
-4.25312656,1.97020174,0.00987143,0.14993352,0.39634270,1.22642885,0.00625928,0.54116290
-4.24712356,2.03019559,0.01010891,0.15255465,0.40046432,1.26339155,0.00619771,0.56345184
-4.24112056,2.09862425,0.01038710,0.15568168,0.40611698,1.30591657,0.00619912,0.58791334
-4.23511756,2.17470730,0.01069701,0.15922238,0.41324874,1.35352646,0.00625665,0.61433649
-4.22911456,2.25762657,0.01102978,0.16308505,0.42182204,1.40570362,0.00636363,0.64250744
-4.22311156,2.34653509,0.01137679,0.16718103,0.43181272,1.46189537,0.00651361,0.67221109
-4.21710855,2.44056205,0.01172980,0.17142688,0.44320709,1.52151723,0.00670048,0.70323142
-4.21110555,2.53881417,0.01208098,0.17574610,0.45599740,1.58395462,0.00691847,0.73535058
-4.20510255,2.64037415,0.01242299,0.18007039,0.47017589,1.64856350,0.00716216,0.76834682
-4.19909955,2.74429704,0.01274902,0.18434040,0.48572791,1.71467044,0.00742650,0.80199185
-4.19309655,2.84960577,0.01305277,0.18850598,0.50262449,1.78157271,0.00770678,0.83604759
-4.18709355,2.95528685,0.01332850,0.19252595,0.52081493,1.84853915,0.00799864,0.87026310
-4.18109055,3.06028744,0.01357105,0.19636743,0.54021985,1.91481236,0.00829806,0.90437174
-4.17508754,3.16351499,0.01377582,0.20000476,0.56072522,1.97961274,0.00860132,0.93808920
-4.16908454,3.26384038,0.01393884,0.20341822,0.58217779,2.04214495,0.00890508,0.97111260
-4.16308154,3.36010520,0.01405677,0.20659248,0.60438232,2.10160690,0.00920632,1.00312100
-4.15707854,3.45113373,0.01412695,0.20951498,0.62710093,2.15720151,0.00950242,1.03377750
-4.15107554,3.53574967,0.01414743,0.21217437,0.65005458,2.20815095,0.00979118,1.06273308
-4.14507254,3.61279746,0.01411704,0.21455909,0.67292699,2.25371323,0.01007086,1.08963210
-4.13906953,3.68116742,0.01403542,0.21665612,0.69537066,2.29320033,0.01034022,1.11411938
-4.13306653,3.73982403,0.01390301,0.21845016,0.71701505,2.32599739,0.01059856,1.13584863
-4.12706353,3.78783591,0.01372115,0.21992310,0.73747638,2.35158198,0.01084577,1.15449188
-4.12106053,3.82440624,0.01349199,0.22105393,0.75636881,2.36954248,0.01108232,1.16974948
-4.11505753,3.84890201,0.01321851,0.22181911,0.77331644,2.37959466,0.01130929,1.18136021
-4.10905453,3.86088043,0.01290445,0.22219328,0.78796554,2.38159555,0.01152827,1.18911094
-4.10305153,3.86011115,0.01255424,0.22215035,0.79999662,2.37555359,0.01174141,1.19284542
-4.09704852,3.84659272,0.01217287,0.22166488,0.80913551,2.36163460,0.01195123,1.19247149
-4.09104552,3.82056238,0.01176579,0.22071354,0.81516319,2.34016289,0.01216056,1.18796652
-4.08504252,3.78249817,0.01133875,0.21927681,0.81792371,2.31161743,0.01237236,1.17938054
-4.07903952,3.73311314,0.01089761,0.21734043,0.81732994,2.27662286,0.01258957,1.16683689
-4.07303652,3.67334154,0.01044821,0.21489689,0.81336686,2.23593583,0.01281492,1.15053025
-4.06703352,3.60431740,0.00999622,0.21194653,0.80609222,2.19042704,0.01305069,1.13072214
-4.06103052,3.52734635,0.00954691,0.20849841,0.79563453,2.14105959,0.01329856,1.10773387
-4.05502751,3.44387163,0.00910510,0.20457073,0.78218866,2.08886472,0.01355939,1.08193747
-4.04902451,3.35543596,0.00867500,0.20019088,0.76600899,2.03491569,0.01383305,1.05374482
-4.04302151,3.26364044,0.00826012,0.19539503,0.74740071,1.98030087,0.01411831,1.02359556
-4.03701851,3.17010258,0.00786326,0.19022731,0.72670960,1.92609713,0.01441271,0.99194435
-4.03101551,3.07641464,0.00748643,0.18473868,0.70431063,1.87334427,0.01471258,0.95924798
-4.02501251,2.98410427,0.00713091,0.17898547,0.68059608,1.82302148,0.01501301,0.92595305
-4.01900950,2.89459843,0.00679726,0.17302765,0.65596357,1.77602641,0.01530793,0.89248462
-4.01300650,2.80919200,0.00648540,0.16692708,0.63080451,1.73315728,0.01559032,0.85923639
-4.00700350,2.72902176,0.00619467,0.16074559,0.60549337,1.69509851,0.01585235,0.82656266
-4.00100050,2.65504641,0.00592398,0.15454322,0.58037820,1.66240985,0.01608564,0.79477246
-3.99499750,2.58803273,0.00567186,0.14837649,0.55577264,1.63551914,0.01628158,0.76412584
-3.98899450,2.52854794,0.00543660,0.14229694,0.53194964,1.61471841,0.01643165,0.73483231
-3.98299150,2.47695800,0.00521635,0.13634983,0.50913704,1.60016327,0.01652773,0.70705135
-3.97698849,2.43343126,0.00500919,0.13057326,0.48751495,1.59187516,0.01656246,0.68089469
-3.97098549,2.39794688,0.00481327,0.12499747,0.46721496,1.58974624,0.01652954,0.65643004
-3.96498249,2.37030731,0.00462682,0.11964454,0.44832103,1.59354652,0.01642398,0.63368593
-3.95897949,2.35015413,0.00444821,0.11452843,0.43087187,1.60293297,0.01624237,0.61265711
-3.95297649,2.33698635,0.00427604,0.10965520,0.41486461,1.61746040,0.01598300,0.59331032
-3.94697349,2.33018059,0.00410906,0.10502365,0.40025950,1.63659372,0.01564601,0.57558988
-3.94097049,2.32901250,0.00394629,0.10062609,0.38698536,1.65972156,0.01523334,0.55942284
-3.93496748,2.33267875,0.00378689,0.09644927,0.37494554,1.68617087,0.01474872,0.54472351
-3.92896448,2.34031927,0.00363026,0.09247554,0.36402413,1.71522249,0.01419757,0.53139712
-3.92296148,2.35103918,0.00347593,0.08868400,0.35409218,1.74612732,0.01358677,0.51934262
-3.91695848,2.36393018,0.00332360,0.08505173,0.34501366,1.77812298,0.01292442,0.50845459
-3.91095548,2.37809103,0.00317306,0.08155494,0.33665107,1.81045069,0.01221963,0.49862438
-3.90495248,2.39264689,0.00302421,0.07817012,0.32887047,1.84237192,0.01148214,0.48974069
-3.89894947,2.40676728,0.00287702,0.07487501,0.32154584,1.87318463,0.01072204,0.48168961
-3.89294647,2.41968236,0.00273151,0.07164952,0.31456263,1.90223863,0.00994948,0.47435461
-3.88694347,2.43069737,0.00258776,0.06847637,0.30782059,1.92894953,0.00917433,0.46761639
-3.88094047,2.43920491,0.00244587,0.06534163,0.30123563,1.95281105,0.00840597,0.46135309
-3.87493747,2.44469485,0.00230598,0.06223506,0.29474100,1.97340510,0.00765300,0.45544072
-3.86893447,2.44676170,0.00216827,0.05915020,0.28828753,1.99040940,0.00692313,0.44975422
-3.86293147,2.44510918,0.00203292,0.05608434,0.28184326,2.00360210,0.00622298,0.44416893
-3.85692846,2.43955181,0.00190017,0.05303833,0.27539234,2.01286343,0.00555805,0.43856262
-3.85092546,2.43001357,0.00177028,0.05001620,0.26893345,2.01817404,0.00493263,0.43281796
-3.84492246,2.41652341,0.00164351,0.04702470,0.26247772,2.01961003,0.00434984,0.42682534
-3.83891946,2.39920784,0.00152018,0.04407279,0.25604639,2.01733489,0.00381168,0.42048575
-3.83291646,2.37828058,0.00140060,0.04117102,0.24966815,2.01158842,0.00331910,0.41371376
-3.82691346,2.35402971,0.00128511,0.03833092,0.24337654,2.00267304,0.00287207,0.40644011
-3.82091046,2.32680253,0.00117404,0.03556447,0.23720724,1.99093798,0.00246978,0.39861395
-3.81490745,2.29698861,0.00106771,0.03288349,0.23119554,1.97676189,0.00211068,0.39020446
-3.80890445,2.26500167,0.00096642,0.03029917,0.22537399,1.96053451,0.00179270,0.38120164
-3.80290145,2.23126083,0.00087045,0.02782168,0.21977032,1.94263809,0.00151332,0.37161636
-3.79689845,2.19617194,0.00078001,0.02545984,0.21440574,1.92342946,0.00126973,0.36147947
-3.79089545,2.16010981,0.00069530,0.02322088,0.20929362,1.90322335,0.00105894,0.35084004
-3.78489245,2.12340199,0.00061643,0.02111029,0.20443849,1.88227771,0.00087786,0.33976289
-3.77888944,2.08631493,0.00054348,0.01913179,0.19983565,1.86078189,0.00072345,0.32832549
-3.77288644,2.04904313,0.00047643,0.01728732,0.19547108,1.83884805,0.00059270,0.31661436
-3.76688344,2.01170186,0.00041523,0.01557716,0.19132186,1.81650644,0.00048278,0.30472132
-3.76088044,1.97432401,0.00035974,0.01400003,0.18735696,1.79370479,0.00039102,0.29273968
-3.75487744,1.93686119,0.00030979,0.01255334,0.18353846,1.77031199,0.00031495,0.28076075
-3.74887444,1.89918942,0.00026515,0.01123333,0.17982308,1.74612597,0.00025235,0.26887075
-3.74287144,1.86111899,0.00022554,0.01003537,0.17616405,1.72088572,0.00020122,0.25714837
-3.73686843,1.82240856,0.00019065,0.00895420,0.17251317,1.69428669,0.00015980,0.24566314
-3.73086543,1.78278268,0.00016014,0.00798417,0.16882306,1.66599936,0.00012657,0.23447474
-3.72486243,1.74195215,0.00013368,0.00711952,0.16504954,1.63568985,0.00010024,0.22363314
-3.71885943,1.69963640,0.00011090,0.00635467,0.16115402,1.60304190,0.00007971,0.21317980
-3.71285643,1.65558686,0.00009145,0.00568443,0.15710585,1.56777926,0.00006412,0.20314958
-3.70685343,1.60961027,0.00007499,0.00510433,0.15288454,1.52968723,0.00005280,0.19357348
-3.70085043,1.56159097,0.00006118,0.00461083,0.14848181,1.48863280,0.00004527,0.18448195
-3.69484742,1.51151110,0.00004972,0.00420165,0.14390345,1.44458207,0.00004123,0.17590855
-3.68884442,1.45946786,0.00004033,0.00387600,0.13917078,1.39761449,0.00004061,0.16789380
-3.68284142,1.40568705,0.00003276,0.00363492,0.13432185,1.34793310,0.00004351,0.16048905
-3.67683842,1.35053234,0.00002678,0.00348154,0.12941233,1.29587045,0.00005026,0.15376006
-3.67083542,1.29450993,0.00002222,0.00342138,0.12451588,1.24188999,0.00006142,0.14779021
-3.66483242,1.23826832,0.00001893,0.00346273,0.11972434,1.18658282,0.00007783,0.14268301
-3.65882941,1.18259344,0.00001679,0.00361690,0.11514738,1.13066014,0.00010062,0.13856399
-3.65282641,1.12839915,0.00001575,0.00389858,0.11091190,1.07494156,0.00013127,0.13558160
-3.64682341,1.07671357,0.00001578,0.00432612,0.10716108,1.02034000,0.00017164,0.13390722
-3.64082041,1.02866180,0.00001688,0.00492185,0.10405310,0.96784357,0.00022404,0.13373414
-3.63481741,0.98544545,0.00001912,0.00571226,0.10175954,0.91849517,0.00029127,0.13527549
-3.62881441,0.94831955,0.00002259,0.00672826,0.10046350,0.87337047,0.00037671,0.13876111
-3.62281141,0.91856765,0.00002746,0.00800522,0.10035745,0.83355487,0.00048435,0.14443342
-3.61680840,0.89747528,0.00003390,0.00958300,0.10164074,0.80012004,0.00061887,0.15254233
-3.61080540,0.88630263,0.00004217,0.01150581,0.10451678,0.77410050,0.00078567,0.16333924
-3.60480240,0.88625664,0.00005256,0.01382195,0.10918993,0.75647071,0.00099096,0.17707031
-3.59879940,0.89846297,0.00006543,0.01658331,0.11586202,0.74812292,0.00124172,0.19396907
-3.59279640,0.92393834,0.00008118,0.01984471,0.12472846,0.74984618,0.00154578,0.21424856
-3.58679340,0.96356334,0.00010026,0.02366306,0.13597403,0.76230660,0.00191177,0.23809324
-3.58079040,1.01805636,0.00012319,0.02809618,0.14976830,0.78602912,0.00234907,0.26565084
-3.57478739,1.08794884,0.00015054,0.03320148,0.16626070,0.82138104,0.00286780,0.29702446
-3.56878439,1.17356246,0.00018290,0.03903438,0.18557540,0.86855749,0.00347862,0.33226512
-3.56278139,1.27498880,0.00022096,0.04564654,0.20780596,0.92756911,0.00419266,0.37136510
-3.55677839,1.39207198,0.00026539,0.05308387,0.23301006,0.99823238,0.00502130,0.41425238
-3.55077539,1.52439512,0.00031694,0.06138449,0.26120429,1.08016288,0.00597591,0.46078633
-3.54477239,1.67127122,0.00037635,0.07057655,0.29235931,1.17277192,0.00706765,0.51075509
-3.53876938,1.83173920,0.00044438,0.08067613,0.32639561,1.27526703,0.00830709,0.56387460
-3.53276638,2.00456569,0.00052181,0.09168515,0.36318000,1.38665663,0.00970388,0.61978967
-3.52676338,2.18825314,0.00060935,0.10358954,0.40252314,1.50575927,0.01126642,0.67807697
-3.52076038,2.38105459,0.00070773,0.11635764,0.44417826,1.63121760,0.01300142,0.73825005
-3.51475738,2.58099519,0.00081759,0.12993894,0.48784138,1.76151724,0.01491351,0.79976635
-3.50875438,2.78590043,0.00093949,0.14426335,0.53315296,1.89501034,0.01700489,0.86203579
-3.50275138,2.99343060,0.00107390,0.15924089,0.57970134,2.02994351,0.01927490,0.92443108
-3.49674837,3.20112083,0.00122116,0.17476201,0.62702775,2.16448969,0.02171969,0.98629901
-3.49074537,3.40642569,0.00138146,0.19069855,0.67463302,2.29678303,0.02433193,1.04697273
-3.48474237,3.60676721,0.00155479,0.20690518,0.72198576,2.42495604,0.02710057,1.10578433
-3.47873937,3.79958482,0.00174095,0.22322161,0.76853193,2.54717769,0.03001064,1.16207746
-3.47273637,3.98238570,0.00193951,0.23947521,0.81370541,2.66169141,0.03304319,1.21521957
-3.46673337,4.15279395,0.00214976,0.25548420,0.85693939,2.76685174,0.03617531,1.26461325
-3.46073037,4.30859704,0.00237074,0.27106114,0.89767811,2.86115821,0.03938020,1.30970663
-3.45472736,4.44778799,0.00260117,0.28601679,0.93538864,2.94328563,0.04262746,1.35000223
-3.44872436,4.56860217,0.00283947,0.30016405,0.96957233,3.01210947,0.04588338,1.38506443
-3.44272136,4.66954761,0.00308374,0.31332193,0.99977543,3.06672574,0.04911141,1.41452517
-3.43671836,4.74942810,0.00333179,0.32531945,1.02559872,3.10646486,0.05227273,1.43808809
-3.43071536,4.80735884,0.00358112,0.33599923,1.04670576,3.13089906,0.05532692,1.45553107
-3.42471236,4.84277436,0.00382895,0.34522086,1.06282945,3.13984352,0.05823273,1.46670730
-3.41870935,4.85542924,0.00407228,0.35286370,1.07377694,3.13335136,0.06094888,1.47154515
-3.41270635,4.84539190,0.00430791,0.35882929,1.07943268,3.11170316,0.06343501,1.47004688
-3.40670335,4.81303240,0.00453252,0.36304318,1.07975956,3.07539152,0.06565259,1.46228660
-3.40070035,4.75900502,0.00474270,0.36545617,1.07479835,3.02510170,0.06756584,1.44840751
-3.39469735,4.68422662,0.00493509,0.36604502,1.06466540,2.96168913,0.06914267,1.42861869
-3.38869435,4.58985193,0.00510642,0.36481257,1.04954889,2.88615487,0.07035555,1.40319154
-3.38269135,4.47724638,0.00525361,0.36178737,1.02970377,2.79961983,0.07118229,1.37245598
-3.37668834,4.34795769,0.00537385,0.35702279,1.00544559,2.70329879,0.07160672,1.33679630
-3.37068534,4.20368667,0.00546472,0.35059575,0.97714353,2.59847480,0.07161920,1.29664692
-3.36468234,4.04625792,0.00552425,0.34260501,0.94521273,2.48647467,0.07121706,1.25248763
-3.35867934,3.87759079,0.00555097,0.33316913,0.91010620,2.36864600,0.07040470,1.20483863
-3.35267634,3.69967087,0.00554401,0.32242424,0.87230649,2.24633602,0.06919368,1.15425484
-3.34667334,3.51452222,0.00550312,0.31052142,0.83231722,2.12087255,0.06760244,1.10131980
-3.34067034,3.32418037,0.00542869,0.29762399,0.79065461,1.99354699,0.06565595,1.04663875
-3.33466733,3.13066617,0.00532173,0.28390463,0.74783921,1.86559940,0.06338510,0.99083105
-3.32866433,2.93596044,0.00518391,0.26954237,0.70438772,1.73820565,0.06082598,0.93452188
-3.32266133,2.74197965,0.00501745,0.25471951,0.66080523,1.61246637,0.05801894,0.87833328
-3.31665833,2.55055260,0.00482510,0.23961853,0.61757771,1.48939779,0.05500763,0.82287464
-3.31065533,2.36339839,0.00461005,0.22441902,0.57516502,1.36992412,0.05183794,0.76873288
-3.30465233,2.18210587,0.00437583,0.20929474,0.53399432,1.25487163,0.04855686,0.71646238
-3.29864932,2.00811501,0.00412624,0.19441073,0.49445422,1.14496420,0.04521145,0.66657522
-3.29264632,1.84270041,0.00386520,0.17992072,0.45688943,1.04082035,0.04184774,0.61953162
-3.28664332,1.68695750,0.00359670,0.16596472,0.42159630,0.94295177,0.03850983,0.57573130
-3.28064032,1.54179170,0.00332464,0.15266701,0.38881918,0.85176337,0.03523903,0.53550575
-3.27463732,1.40791097,0.00305277,0.14013443,0.35874766,0.76755468,0.03207316,0.49911187
-3.26863432,1.28582196,0.00278462,0.12845512,0.33151495,0.69052278,0.02904600,0.46672721
-3.26263132,1.17582998,0.00252341,0.11769768,0.30719723,0.62076660,0.02618691,0.43844695
-3.25662831,1.07804292,0.00227199,0.10791085,0.28581422,0.55829250,0.02352064,0.41428293
-3.25062531,0.99237896,0.00203285,0.09912357,0.26733083,0.50302099,0.02106720,0.39416470
-3.24462231,0.91857800,0.00180807,0.09134554,0.25166005,0.45479450,0.01884198,0.37794273
-3.23861931,0.85621647,0.00159935,0.08456820,0.23866680,0.41338588,0.01685592,0.36539369
-3.23261631,0.80472510,0.00140799,0.07876610,0.22817299,0.37850758,0.01511583,0.35622770
-3.22661331,0.76340924,0.00123497,0.07389852,0.21996332,0.34982101,0.01362469,0.35009744
-3.22061031,0.73147102,0.00108097,0.06991150,0.21379196,0.32694610,0.01238210,0.34660881
-3.21460730,0.70803288,0.00094642,0.06673989,0.20938987,0.30947067,0.01138474,0.34533290
-3.20860430,0.69216162,0.00083159,0.06430967,0.20647240,0.29695944,0.01062672,0.34581879
-3.20260130,0.68289259,0.00073661,0.06254023,0.20474725,0.28896253,0.01010007,0.34760703
-3.19659830,0.67925303,0.00066154,0.06134667,0.20392226,0.28502319,0.00979512,0.35024303
-3.19059530,0.68028431,0.00060645,0.06064200,0.20371309,0.28468490,0.00970082,0.35329023
-3.18459230,0.68506221,0.00057144,0.06033923,0.20385026,0.28749747,0.00980506,0.35634240
-3.17858929,0.69271503,0.00055670,0.06035324,0.20408564,0.29302246,0.01009495,0.35903472
-3.17258629,0.70243896,0.00056253,0.06060247,0.20419797,0.30083762,0.01055703,0.36105318
-3.16658329,0.71351048,0.00058933,0.06101033,0.20399738,0.31054069,0.01117746,0.36214207
-3.16058029,0.72529560,0.00063765,0.06150638,0.20332874,0.32175241,0.01194216,0.36210920
-3.15457729,0.73725587,0.00070813,0.06202727,0.20207378,0.33411896,0.01283696,0.36082864
-3.14857429,0.74895110,0.00080150,0.06251735,0.20015192,0.34731384,0.01384766,0.35824104
-3.14257129,0.76003897,0.00091852,0.06292911,0.19751985,0.36103927,0.01496020,0.35435141
-3.13656828,0.77027169,0.00105992,0.06322335,0.19417000,0.37502718,0.01616069,0.34922446
-3.13056528,0.77949003,0.00122634,0.06336919,0.19012782,0.38903985,0.01743547,0.34297794
-3.12456228,0.78761502,0.00141825,0.06334384,0.18544822,0.40287017,0.01877124,0.33577400
-3.11855928,0.79463783,0.00163586,0.06313228,0.18021121,0.41634157,0.02015502,0.32780927
-3.11255628,0.80060816,0.00187904,0.06272675,0.17451708,0.42930753,0.02157431,0.31930384
-3.10655328,0.80562170,0.00214722,0.06212620,0.16848112,0.44165074,0.02301701,0.31048985
-3.10055028,0.80980717,0.00243934,0.06133564,0.16222835,0.45328181,0.02447150,0.30160012
-3.09454727,0.81331336,0.00275374,0.06036540,0.15588827,0.46413754,0.02592659,0.29285726
-3.08854427,0.81629663,0.00308814,0.05923039,0.14958985,0.47417875,0.02737155,0.28446386
-3.08254127,0.81890939,0.00343961,0.05794932,0.14345710,0.48338755,0.02879601,0.27659403
-3.07653827,0.82128977,0.00380453,0.05654396,0.13760504,0.49176435,0.03018994,0.26938677
-3.07053527,0.82355300,0.00417865,0.05503828,0.13213643,0.49932440,0.03154360,0.26294117
-3.06453227,0.82578450,0.00455711,0.05345779,0.12713926,0.50609409,0.03284745,0.25731395
-3.05852926,0.82803511,0.00493452,0.05182872,0.12268491,0.51210708,0.03409208,0.25251897
-3.05252626,0.83031831,0.00530507,0.05017743,0.11882712,0.51740050,0.03526823,0.24852894
-3.04652326,0.83260958,0.00566269,0.04852967,0.11560167,0.52201116,0.03636669,0.24527901
-3.04052026,0.83484781,0.00600115,0.04691014,0.11302667,0.52597215,0.03737837,0.24267211
-3.03451726,0.83693857,0.00631428,0.04534188,0.11110352,0.52930993,0.03829429,0.24058552
-3.02851426,0.83875908,0.00659614,0.04384597,0.10981826,0.53204187,0.03910565,0.23887856
-3.02251126,0.84016456,0.00684119,0.04244116,0.10914339,0.53417472,0.03980396,0.23740077
-3.01650825,0.84099569,0.00704450,0.04114371,0.10903998,0.53570373,0.04038117,0.23600035
-3.01050525,0.84108683,0.00720188,0.03996728,0.10945992,0.53661271,0.04082979,0.23453221
-3.00450225,0.84027463,0.00731005,0.03892295,0.11034833,0.53687503,0.04114311,0.23286561
-2.99849925,0.83840662,0.00736674,0.03801933,0.11164604,0.53645539,0.04131538,0.23089066
-2.99249625,0.83534957,0.00737080,0.03726273,0.11329188,0.53531242,0.04134196,0.22852377
-2.98649325,0.83099710,0.00732221,0.03665749,0.11522494,0.53340198,0.04121958,0.22571153
-2.98049025,0.82527635,0.00722210,0.03620627,0.11738665,0.53068098,0.04094640,0.22243321
-2.97448724,0.81815350,0.00707270,0.03591045,0.11972253,0.52711151,0.04052222,0.21870154
-2.96848424,0.80963781,0.00687730,0.03577046,0.12218372,0.52266519,0.03994856,0.21456198
-2.96248124,0.79978415,0.00664008,0.03578616,0.12472816,0.51732742,0.03922870,0.21009056
-2.95647824,0.78869387,0.00636602,0.03595715,0.12732134,0.51110134,0.03836771,0.20539036
-2.95047524,0.77651404,0.00606071,0.03628298,0.12993679,0.50401132,0.03737240,0.20058694
-2.94447224,0.76343495,0.00573016,0.03676332,0.13255607,0.49610570,0.03625130,0.19582294
-2.93846923,0.74968624,0.00538065,0.03739795,0.13516844,0.48745879,0.03501446,0.19125212
-2.93246623,0.73553144,0.00501850,0.03818673,0.13777011,0.47817170,0.03367337,0.18703312
-2.92646323,0.72126147,0.00464992,0.03912938,0.14036328,0.46837224,0.03224073,0.18332334
-2.92046023,0.70718707,0.00428085,0.04022516,0.14295476,0.45821357,0.03073025,0.18027302
-2.91445723,0.69363069,0.00391679,0.04147249,0.14555456,0.44787184,0.02915637,0.17801997
-2.90845423,0.68091796,0.00356268,0.04286851,0.14817429,0.43754273,0.02753408,0.17668513
-2.90245123,0.66936921,0.00322287,0.04440858,0.15082554,0.42743715,0.02587858,0.17636901
-2.89644822,0.65929141,0.00290096,0.04608582,0.15351851,0.41777621,0.02420506,0.17714936
-2.89044522,0.65097082,0.00259985,0.04789072,0.15626068,0.40878577,0.02252842,0.17908000
-2.88444222,0.64466685,0.00232170,0.04981083,0.15905596,0.40069081,0.02086302,0.18219090
-2.87843922,0.64060725,0.00206793,0.05183060,0.16190415,0.39370990,0.01922248,0.18648945
-2.87243622,0.63898511,0.00183929,0.05393145,0.16480093,0.38805017,0.01761944,0.19196291
-2.86643322,0.63995766,0.00163589,0.05609200,0.16773837,0.38390300,0.01606539,0.19858179
-2.86043022,0.64364722,0.00145727,0.05828855,0.17070590,0.38144063,0.01457054,0.20630410
-2.85442721,0.65014403,0.00130251,0.06049586,0.17369184,0.38081415,0.01314371,0.21508013
-2.84842421,0.65951101,0.00117027,0.06268805,0.17668528,0.38215266,0.01179223,0.22485756
-2.84242121,0.67179025,0.00105890,0.06483981,0.17967824,0.38556397,0.01052196,0.23558663
-2.83641821,0.68701066,0.00096648,0.06692770,0.18266808,0.39113658,0.00933727,0.24722496
-2.83041521,0.70519657,0.00089099,0.06893160,0.18565972,0.39894293,0.00824109,0.25974186
-2.82441221,0.72637647,0.00083027,0.07083619,0.18866782,0.40904363,0.00723501,0.27312171
-2.81840920,0.75059148,0.00078217,0.07263234,0.19171844,0.42149232,0.00631938,0.28736635
-2.81240620,0.77790270,0.00074458,0.07431846,0.19485021,0.43634084,0.00549344,0.30249598
-2.80640320,0.80839697,0.00071545,0.07590157,0.19811468,0.45364416,0.00475550,0.31854881
-2.80040020,0.84219020,0.00069289,0.07739813,0.20157589,0.47346461,0.00410313,0.33557900
-2.79439720,0.87942801,0.00067516,0.07883450,0.20530897,0.49587504,0.00353330,0.35365323
-2.78839420,0.92028302,0.00066067,0.08024694,0.20939785,0.52096027,0.00304257,0.37284582
-2.78239120,0.96494882,0.00064808,0.08168116,0.21393193,0.54881664,0.00262730,0.39323261
-2.77638819,1.01363030,0.00063623,0.08319147,0.21900212,0.57954931,0.00228377,0.41488398
-2.77038519,1.06653081,0.00062416,0.08483924,0.22469604,0.61326717,0.00200835,0.43785712
-2.76438219,1.12383620,0.00061114,0.08669109,0.23109292,0.65007530,0.00179760,0.46218824
-2.75837919,1.18569659,0.00059663,0.08881653,0.23825819,0.69006535,0.00164835,0.48788480
-2.75237619,1.25220656,0.00058026,0.09128527,0.24623823,0.73330385,0.00155782,0.51491855
-2.74637319,1.32338455,0.00056184,0.09416424,0.25505540,0.77981927,0.00152357,0.54321946
-2.74037019,1.39915278,0.00054133,0.09751451,0.26470378,0.82958817,0.00154356,0.57267113
-2.73436718,1.47931857,0.00051881,0.10138805,0.27514578,0.88252137,0.00161609,0.60310796
-2.72836418,1.56355826,0.00049448,0.10582470,0.28630997,0.93845088,0.00173973,0.63431422
-2.72236118,1.65140489,0.00046860,0.11084928,0.29809007,0.99711843,0.00191325,0.66602522
-2.71635818,1.74224043,0.00044152,0.11646912,0.31034557,1.05816655,0.00213549,0.69793070
-2.71035518,1.83529351,0.00041360,0.12267203,0.32290374,1.12113282,0.00240527,0.72968013
-2.70435218,1.92964316,0.00038523,0.12942493,0.33556306,1.18544815,0.00272121,0.76088999
-2.69834917,2.02422890,0.00035680,0.13667317,0.34809815,1.25043952,0.00308160,0.79115257
-2.69234617,2.11786728,0.00032870,0.14434060,0.36026581,1.31533753,0.00348433,0.82004605
-2.68634317,2.20927462,0.00030127,0.15233050,0.37181209,1.37928884,0.00392669,0.84714542
-2.68034017,2.29709535,0.00027482,0.16052733,0.38248003,1.44137349,0.00440534,0.87203375
-2.67433717,2.37993531,0.00024964,0.16879930,0.39201780,1.50062656,0.00491622,0.89431345
-2.66833417,2.45639883,0.00022595,0.17700168,0.40018700,1.55606367,0.00545456,0.91361709
-2.66233117,2.52512844,0.00020394,0.18498078,0.40677052,1.60670947,0.00601487,0.92961725
-2.65632816,2.58484572,0.00018374,0.19257845,0.41157999,1.65162807,0.00659104,0.94203524
-2.65032516,2.63439196,0.00016547,0.19963696,0.41446224,1.68995425,0.00717647,0.95064841
-2.64432216,2.67276703,0.00014918,0.20600407,0.41530466,1.72092432,0.00776420,0.95529570
-2.63831916,2.69916496,0.00013494,0.21153816,0.41403927,1.74390518,0.00834723,0.95588154
-2.63231616,2.71300505,0.00012276,0.21611310,0.41064532,1.75842063,0.00891870,0.95237797
-2.62631316,2.71395716,0.00011269,0.21962277,0.40515035,1.76417354,0.00947224,0.94482503
-2.62031016,2.70196031,0.00010473,0.22198506,0.39762975,1.76106312,0.01000228,0.93332956
-2.61430715,2.67723377,0.00009894,0.22314505,0.38820487,1.74919642,0.01050439,0.91806259
-2.60830415,2.64028033,0.00009536,0.22307743,0.37703980,1.72889356,0.01097561,0.89925536
-2.60230115,2.59188140,0.00009408,0.22178786,0.36433690,1.70068639,0.01141477,0.87719437
