energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up,Y_p_up,Y_d_up
-2.97448724,0.00534255,0.00000014,0.00169248,0.00011915,0.00064186,0.00253462,0.00035945,0.00144295,0.00210482
-2.96848424,0.00685662,0.00000018,0.00217265,0.00015267,0.00082396,0.00325239,0.00046142,0.00185291,0.00270154
-2.96248124,0.00874129,0.00000023,0.00277028,0.00019446,0.00105050,0.00414570,0.00058839,0.00236297,0.00344428
-2.95647824,0.01106737,0.00000029,0.00350785,0.00024606,0.00132999,0.00524798,0.00074515,0.00299231,0.00436096
-2.95047524,0.01391433,0.00000036,0.00441063,0.00030924,0.00167194,0.00659670,0.00093710,0.00376249,0.00548292
-2.94447224,0.01737004,0.00000045,0.00550654,0.00038593,0.00208684,0.00823323,0.00117020,0.00469731,0.00684482
-2.93846923,0.02153009,0.00000056,0.00682599,0.00047823,0.00258610,0.01020247,0.00145099,0.00582268,0.00848436
-2.93246623,0.02649668,0.00000069,0.00840152,0.00058839,0.00318186,0.01255227,0.00178646,0.00716633,0.01044185
-2.92646323,0.03237698,0.00000084,0.01026728,0.00071876,0.00388683,0.01533264,0.00218399,0.00875733,0.01275958
-2.92046023,0.03928093,0.00000102,0.01245838,0.00087175,0.00471397,0.01859458,0.00265122,0.01062556,0.01548097
-2.91445723,0.04731853,0.00000122,0.01501003,0.00104974,0.00567615,0.02238872,0.00319584,0.01280094,0.01864947
-2.90845423,0.05659651,0.00000146,0.01795652,0.00125503,0.00678574,0.02676366,0.00382545,0.01531259,0.02230728
-2.90245123,0.06721454,0.00000174,0.02133003,0.00148974,0.00805413,0.03176398,0.00454728,0.01818782,0.02649386
-2.89644822,0.07926100,0.00000205,0.02515936,0.00175572,0.00949114,0.03742809,0.00536796,0.02145100,0.03124430
-2.89044522,0.09280851,0.00000239,0.02946851,0.00205442,0.01110447,0.04378592,0.00629327,0.02512240,0.03658749
-2.88444222,0.10790927,0.00000278,0.03427529,0.00238680,0.01289908,0.05085646,0.00732785,0.02921696,0.04254440
-2.87843922,0.12459055,0.00000321,0.03958992,0.00275321,0.01487660,0.05864533,0.00847495,0.03374316,0.04912625
-2.87243622,0.14285054,0.00000368,0.04541378,0.00315329,0.01703470,0.06714253,0.00973623,0.03870192,0.05633289
-2.86643322,0.16265474,0.00000418,0.05173836,0.00358590,0.01936665,0.07632035,0.01111158,0.04408572,0.06415143
-2.86043022,0.18393328,0.00000473,0.05854442,0.00404899,0.02186086,0.08613176,0.01259900,0.04987800,0.07255514
-2.85442721,0.20657939,0.00000530,0.06580164,0.00453963,0.02450060,0.09650923,0.01419461,0.05605277,0.08150290
-2.84842421,0.23044925,0.00000591,0.07346857,0.00505391,0.02726391,0.10736429,0.01589273,0.06257476,0.09093910
-2.84242121,0.25536342,0.00000655,0.08149319,0.00558704,0.03012365,0.11858776,0.01768604,0.06939989,0.10079425
-2.83641821,0.28111002,0.00000720,0.08981393,0.00613333,0.03304780,0.13005090,0.01956595,0.07647629,0.11098613
-2.83041521,0.30744966,0.00000788,0.09836127,0.00668637,0.03599992,0.14160740,0.02152301,0.08374574,0.12142177
-2.82441221,0.33412215,0.00000857,0.10705982,0.00723907,0.03893996,0.15309630,0.02354751,0.09114567,0.13199999
-2.81840920,0.36085471,0.00000928,0.11583089,0.00778394,0.04182513,0.16434574,0.02563012,0.09861144,0.14261455
-2.81240620,0.38737161,0.00001000,0.12459544,0.00831322,0.04461108,0.17517759,0.02776267,0.10607916,0.15315784
-2.80640320,0.41340477,0.00001073,0.13327722,0.00881915,0.04725317,0.18541263,0.02993900,0.11348856,0.16352485
-2.80040020,0.43870486,0.00001149,0.14180610,0.00929424,0.04970792,0.19487631,0.03215583,0.12078610,0.17361739
-2.79439720,0.46305251,0.00001229,0.15012122,0.00973149,0.05193444,0.20340476,0.03441368,0.12792799,0.18334818
-2.78839420,0.48626897,0.00001315,0.15817397,0.01012471,0.05389592,0.21085092,0.03671767,0.13488303,0.19264477
-2.78239120,0.50822574,0.00001409,0.16593048,0.01046867,0.05556105,0.21709044,0.03907843,0.14163513,0.20145289
-2.77638819,0.52885262,0.00001517,0.17337352,0.01075942,0.05690535,0.22202722,0.04151275,0.14818521,0.20973918
-2.77038519,0.54814367,0.00001643,0.18050365,0.01099438,0.05791224,0.22559833,0.04404424,0.15455260,0.21749301
-2.76438219,0.56616082,0.00001795,0.18733947,0.01117251,0.05857397,0.22777805,0.04670382,0.16077558,0.22472727
-2.75837919,0.58303471,0.00001982,0.19391700,0.01129434,0.05889221,0.22858099,0.04953008,0.16691113,0.23147805
-2.75237619,0.59896283,0.00002215,0.20028802,0.01136203,0.05887845,0.22806406,0.05256952,0.17303386,0.23780320
-2.74637319,0.61420494,0.00002509,0.20651764,0.01137928,0.05855393,0.22632732,0.05587660,0.17923409,0.24377977
-2.74037019,0.62907590,0.00002879,0.21268094,0.01135120,0.05794945,0.22351358,0.05951373,0.18561515,0.24950041
-2.73436718,0.64393637,0.00003345,0.21885908,0.01128420,0.05710470,0.21980698,0.06355111,0.19229005,0.25506901
-2.72836418,0.65918178,0.00003930,0.22513491,0.01118571,0.05606750,0.21543037,0.06806651,0.19937768,0.26059569
-2.72236118,0.67523012,0.00004660,0.23158842,0.01106394,0.05489266,0.21064183,0.07314485,0.20699867,0.26619141
-2.71635818,0.69250923,0.00005565,0.23829220,0.01092765,0.05364072,0.20573033,0.07887786,0.21527111,0.27196254
-2.71035518,0.71144401,0.00006680,0.24530726,0.01078577,0.05237658,0.20101074,0.08536344,0.22430638,0.27800572
-2.70435218,0.73244436,0.00008039,0.25267935,0.01064719,0.05116798,0.19681828,0.09270503,0.23420525,0.28440310
-2.69834917,0.75589414,0.00009685,0.26043611,0.01052040,0.05008398,0.19350257,0.10101073,0.24505441,0.29121849
-2.69234617,0.78214162,0.00011658,0.26858511,0.01041329,0.04919338,0.19142139,0.11039222,0.25692360,0.29849435
-2.68634317,0.81149159,0.00014005,0.27711297,0.01033290,0.04856325,0.19093427,0.12096339,0.26986343,0.30624994
-2.68034017,0.84419934,0.00016771,0.28598554,0.01028523,0.04825747,0.19239582,0.13283854,0.28390385,0.31448065
-2.67433717,0.88046626,0.00020001,0.29514917,0.01027510,0.04833537,0.19614915,0.14613028,0.29905349,0.32315846
-2.66833417,0.92043712,0.00023741,0.30453301,0.01030605,0.04885044,0.20251903,0.16094682,0.31529956,0.33223354
-2.66233117,0.96419851,0.00028033,0.31405204,0.01038029,0.04984921,0.21180519,0.17738876,0.33260845,0.34163673
-2.65632816,1.01177829,0.00032914,0.32361089,0.01049869,0.05137020,0.22427555,0.19554543,0.35092679,0.35128288
-2.65032516,1.06314563,0.00038414,0.33310796,0.01066081,0.05344300,0.24015960,0.21549061,0.37018296,0.36107464
-2.64432216,1.11821125,0.00044555,0.34243980,0.01086498,0.05608749,0.25964197,0.23727793,0.39028884,0.37090664
-2.63831916,1.17682778,0.00051351,0.35150539,0.01110835,0.05931325,0.28285639,0.26093599,0.41114170,0.38066962
-2.63231616,1.23878996,0.00058800,0.36021017,0.01138705,0.06311906,0.30988017,0.28646333,0.43262625,0.39025447
-2.62631316,1.30383478,0.00066887,0.36846958,0.01169628,0.06749264,0.34072956,0.31382368,0.45461662,0.39955587
-2.62031016,1.37164167,0.00075582,0.37621200,0.01203049,0.07241062,0.37535615,0.34294150,0.47697839,0.40847544
-2.61430715,1.44183300,0.00084838,0.38338090,0.01238349,0.07783866,0.41364462,0.37369841,0.49957056,0.41692429
-2.60830415,1.51397537,0.00094591,0.38993641,0.01274863,0.08373195,0.45541224,0.40593060,0.52224762,0.42482492
-2.60230115,1.58758198,0.00104757,0.39585594,0.01311894,0.09003591,0.50041023,0.43942768,0.54486160,0.43211253
-2.59629815,1.66211676,0.00115238,0.40113425,0.01348730,0.09668719,0.54832721,0.47393315,0.56726436,0.43873572
-2.59029515,1.73700048,0.00125919,0.40578288,0.01384658,0.10361500,0.59879495,0.50914667,0.58930989,0.44465676
-2.58429215,1.81161925,0.00136669,0.40982911,0.01418979,0.11074271,0.65139628,0.54472843,0.61085699,0.44985149
-2.57828914,1.88533555,0.00147348,0.41331454,0.01451027,0.11798964,0.70567505,0.58030538,0.63177200,0.45430896
-2.57228614,1.95750176,0.00157806,0.41629347,0.01480177,0.12527310,0.76114793,0.61547945,0.65193170,0.45803093
-2.56628314,2.02747577,0.00167887,0.41883116,0.01505866,0.13251057,0.81731750,0.64983740,0.67122635,0.46103133
-2.56028014,2.09463832,0.00177437,0.42100202,0.01527602,0.13962184,0.87368615,0.68296198,0.68956248,0.46333573
-2.55427714,2.15841121,0.00186300,0.42288788,0.01544975,0.14653117,0.92977010,0.71444404,0.70686557,0.46498079
-2.54827414,2.21827540,0.00194333,0.42457629,0.01557672,0.15316934,0.98511277,0.74389493,0.72308218,0.46601383
-2.54227114,2.27378809,0.00201400,0.42615884,0.01565480,0.15947532,1.03929674,0.77095866,0.73818146,0.46649228
-2.53626813,2.32459759,0.00207383,0.42772961,0.01568293,0.16539776,1.09195359,0.79532323,0.75215581,0.46648311
-2.53026513,2.37045485,0.00212182,0.42938350,0.01566114,0.17089597,1.14277094,0.81673047,0.76502053,0.46606210
-2.52426213,2.41122094,0.00215718,0.43121464,0.01559057,0.17594047,1.19149619,0.83498393,0.77681238,0.46531281
-2.51825913,2.44686953,0.00217938,0.43331461,0.01547339,0.18051301,1.23793663,0.84995428,0.78758693,0.46432538
-2.51225613,2.47748403,0.00218812,0.43577061,0.01531271,0.18460617,1.28195577,0.86158196,0.79741489,0.46319487
-2.50625313,2.50324939,0.00218337,0.43866347,0.01511252,0.18822235,1.32346620,0.86987699,0.80637740,0.46201927
-2.50025013,2.52443857,0.00216535,0.44206557,0.01487752,0.19137249,1.36241921,0.87491571,0.81456057,0.46089720
-2.49424712,2.54139457,0.00213454,0.44603871,0.01461294,0.19407429,1.39879187,0.87683492,0.82204951,0.45992527
-2.48824412,2.55450870,0.00209163,0.45063191,0.01432436,0.19635034,1.43257254,0.87582352,0.82892214,0.45919521
-2.48224112,2.56419648,0.00203750,0.45587934,0.01401756,0.19822599,1.46374564,0.87211222,0.83524334,0.45879095
-2.47623812,2.57087239,0.00197323,0.46179838,0.01369823,0.19972731,1.49227690,0.86596187,0.84105947,0.45878570
-2.47023512,2.57492505,0.00190002,0.46838803,0.01337188,0.20087916,1.51810019,0.85765114,0.84639393,0.45923912
-2.46423212,2.57669427,0.00181915,0.47562756,0.01304358,0.20170341,1.54110696,0.84746407,0.85124394,0.46019495
-2.45822911,2.57645127,0.00173201,0.48347574,0.01271784,0.20221756,1.56113914,0.83567836,0.85557864,0.46167887
-2.45222611,2.57438329,0.00163998,0.49187053,0.01239847,0.20243378,1.57798631,0.82255480,0.85933897,0.46369704
-2.44622311,2.57058344,0.00154446,0.50072938,0.01208849,0.20235829,1.59138745,0.80832853,0.86243901,0.46623517
-2.44022011,2.56504625,0.00144681,0.50995011,0.01179005,0.20199133,1.60103741,0.79320237,0.86476907,0.46925826
-2.43421711,2.55766926,0.00134834,0.51941236,0.01150445,0.20132746,1.60659790,0.77734259,0.86620013,0.47271098
-2.42821411,2.54826027,0.00125028,0.52897962,0.01123211,0.20035638,1.60771246,0.76087710,0.86658947,0.47651871
-2.42221111,2.53654985,0.00115377,0.53850176,0.01097264,0.19906401,1.60402455,0.74389598,0.86578733,0.48058919
-2.41620810,2.52220821,0.00105987,0.54781793,0.01072497,0.19743389,1.59519781,0.72645431,0.86364394,0.48481463
-2.41020510,2.50486544,0.00096953,0.55675988,0.01048739,0.19544872,1.58093723,0.70857672,0.86001688,0.48907433
-2.40420210,2.48413384,0.00088362,0.56515549,0.01025777,0.19309200,1.56100987,0.69026343,0.85477821,0.49323759
-2.39819910,2.45963115,0.00080292,0.57283240,0.01003368,0.19034962,1.53526409,0.67149727,0.84782102,0.49716692
-2.39219610,2.43100339,0.00072813,0.57962183,0.00981260,0.18721135,1.50364579,0.65225103,0.83906527,0.50072139
-2.38619310,2.39794620,0.00065993,0.58536230,0.00959204,0.18367213,1.46621095,0.63249497,0.82846250,0.50376006
-2.38019010,2.36022369,0.00059893,0.58990332,0.00936977,0.17973313,1.42313354,0.61220365,0.81599939,0.50614542
-2.37418709,2.31768400,0.00054576,0.59310894,0.00914399,0.17540246,1.37470833,0.59136210,0.80170007,0.50774689
-2.36818409,2.27027114,0.00050104,0.59486111,0.00891344,0.17069569,1.32134849,0.56997073,0.78562713,0.50844402
-2.36218109,2.21803270,0.00046542,0.59506284,0.00867757,0.16563587,1.26357800,0.54804904,0.76788145,0.50812981
-2.35617809,2.16112354,0.00043965,0.59364106,0.00843665,0.16025348,1.20201949,0.52563779,0.74860092,0.50671365
-2.35017509,2.09980547,0.00042450,0.59054912,0.00819183,0.15458593,1.13737795,0.50279996,0.72795829,0.50412416
-2.34417209,2.03444343,0.00042088,0.58576901,0.00794517,0.14867697,1.07042139,0.47962024,0.70615815,0.50031169
-2.33816908,1.96549848,0.00042978,0.57931303,0.00769973,0.14257583,1.00195935,0.45620354,0.68343346,0.49525057
-2.33216608,1.89351836,0.00045231,0.57122505,0.00745945,0.13633636,0.93282043,0.43267248,0.66004150,0.48894089
-2.32616308,1.81912595,0.00048968,0.56158113,0.00722916,0.13001600,0.86382984,0.40916423,0.63625965,0.48140984
-2.32016008,1.74300644,0.00054322,0.55048955,0.00701448,0.12367480,0.79578799,0.38582693,0.61238094,0.47271251
-2.31415708,1.66589352,0.00061432,0.53809004,0.00682167,0.11737438,0.72945114,0.36281593,0.58870945,0.46293207
-2.30815408,1.58855528,0.00070443,0.52455231,0.00665750,0.11117705,0.66551455,0.34029000,0.56555568,0.45217919
-2.30215108,1.51177990,0.00081501,0.51007369,0.00652910,0.10514487,0.60459893,0.31840782,0.54323181,0.44059074
-2.29614807,1.43636172,0.00094749,0.49487598,0.00644374,0.09933889,0.54724038,0.29732470,0.52204692,0.42832773
-2.29014507,1.36308765,0.00110319,0.47920146,0.00640860,0.09381836,0.49388382,0.27718987,0.50230210,0.41557233
-2.28414207,1.29272426,0.00128329,0.46330807,0.00643064,0.08864010,0.44488009,0.25814411,0.48428546,0.40252427
-2.27813907,1.22600549,0.00148872,0.44746396,0.00651629,0.08385791,0.40048622,0.24031796,0.46826711,0.38939634
-2.27213607,1.16362126,0.00172008,0.43194144,0.00667132,0.07952194,0.36086863,0.22383039,0.45449407,0.37640950
-2.26613307,1.10620688,0.00197761,0.41701060,0.00690060,0.07567828,0.32610877,0.20878783,0.44318528,0.36378737
-2.26013007,1.05433355,0.00226107,0.40293266,0.00720797,0.07236837,0.29621069,0.19528363,0.43452676,0.35175053
-2.25412706,1.00849989,0.00256968,0.38995342,0.00759605,0.06962864,0.27111002,0.18339780,0.42866712,0.34051076
-2.24812406,0.96912484,0.00290209,0.37829702,0.00806620,0.06748998,0.25068387,0.17319697,0.42571359,0.33026543
-2.24212106,0.93654192,0.00325634,0.36816017,0.00861838,0.06597744,0.23476108,0.16473452,0.42572880,0.32119236
-2.23611806,0.91099519,0.00362981,0.35970723,0.00925119,0.06510978,0.22313263,0.15805086,0.42872843,0.31344517
-2.23011506,0.89263697,0.00401927,0.35306624,0.00996184,0.06489924,0.21556165,0.15317371,0.43468005,0.30714963
-2.22411206,0.88152748,0.00442091,0.34832606,0.01074627,0.06535125,0.21179296,0.15011856,0.44350323,0.30240089
-2.21810905,0.87763650,0.00483038,0.34553489,0.01159922,0.06646432,0.21156182,0.14888902,0.45507099,0.29926183
-2.21210605,0.88084707,0.00524291,0.34470001,0.01251443,0.06823000,0.21460190,0.14947728,0.46921278,0.29776266
-2.20610305,0.89096111,0.00565341,0.34578897,0.01348478,0.07063292,0.22065219,0.15186454,0.48571877,0.29790160
-2.20010005,0.90770686,0.00605664,0.34873196,0.01450255,0.07365104,0.22946305,0.15602149,0.50434553,0.29964678
-2.19409705,0.93074781,0.00644736,0.35342536,0.01555963,0.07725595,0.24080125,0.16190873,0.52482282,0.30293902
-2.18809405,0.95969288,0.00682047,0.35973626,0.01664774,0.08141337,0.25445392,0.16947721,0.54686119,0.30769558
-2.18209105,0.99410734,0.00717126,0.36750769,0.01775866,0.08608376,0.27023158,0.17866867,0.57016028,0.31381445
-2.17608804,1.03352408,0.00749553,0.37656439,0.01888446,0.09122302,0.28797014,0.18941605,0.59441720,0.32117903
-2.17008504,1.07745474,0.00778974,0.38671876,0.02001763,0.09678336,0.30753182,0.20164383,0.61933489,0.32966296
-2.16408204,1.12540022,0.00805121,0.39777675,0.02115122,0.10271417,0.32880505,0.21526837,0.64462985,0.33913490
-2.15807904,1.17686027,0.00827817,0.40954358,0.02227892,0.10896303,0.35170330,0.23019817,0.67003921,0.34946291
-2.15207604,1.23134165,0.00846985,0.42182891,0.02339507,0.11547672,0.37616289,0.24633410,0.69532654,0.36051830
-2.14607304,1.28836486,0.00862652,0.43445135,0.02449464,0.12220218,0.40213971,0.26356956,0.72028647,0.37217892
-2.14007004,1.34746906,0.00874945,0.44724233,0.02557313,0.12908757,0.42960503,0.28179066,0.74474784,0.38433153
-2.13406703,1.40821547,0.00884085,0.46004910,0.02662647,0.13608321,0.45854038,0.30087637,0.76857543,0.39687357
-2.12806403,1.47018917,0.00890377,0.47273698,0.02765080,0.14314244,0.48893174,0.32069875,0.79167026,0.40971399
-2.12206103,1.53299965,0.00894195,0.48519090,0.02864237,0.15022240,0.52076320,0.34112325,0.81396871,0.42277343
-2.11605803,1.59628037,0.00895963,0.49731630,0.02959730,0.15728481,0.55401034,0.36200921,0.83544056,0.43598392
-2.11005503,1.65968785,0.00896134,0.50903947,0.03051143,0.16429645,0.58863364,0.38321049,0.85608626,0.44928798
-2.10405203,1.72290046,0.00895168,0.52030757,0.03138018,0.17122969,0.62457218,0.40457644,0.87593372,0.46263753
-2.09804902,1.78561758,0.00893510,0.53108831,0.03219847,0.17806280,0.66173815,0.42595314,0.89503491,0.47599275
-2.09204602,1.84755929,0.00891568,0.54136950,0.03296065,0.18478014,0.70001234,0.44718495,0.91346242,0.48932083
-2.08604302,1.90846679,0.00889694,0.55115849,0.03366055,0.19137227,0.73924109,0.46811645,0.93130632,0.50259504
-2.08004002,1.96810399,0.00888167,0.56048157,0.03429158,0.19783585,0.77923491,0.48859469,0.94867144,0.51579399
-2.07403702,2.02625989,0.00887180,0.56938320,0.03484685,0.20417352,0.81976910,0.50847172,0.96567503,0.52890116
-2.06803402,2.08275201,0.00886831,0.57792525,0.03531942,0.21039356,0.86058649,0.52760738,0.98244488,0.54190481
-2.06203102,2.13743034,0.00887122,0.58618590,0.03570256,0.21650951,0.90140233,0.54587225,0.99911784,0.55479810
-2.05602801,2.19018161,0.00887960,0.59425830,0.03599005,0.22253961,0.94191137,0.56315055,1.01583847,0.56757936
-2.05002501,2.24093340,0.00889163,0.60224875,0.03617646,0.22850621,0.98179688,0.57934303,1.03275776,0.58025243
-2.04402201,2.28965768,0.00890469,0.61027436,0.03625751,0.23443498,1.02074129,0.59436955,1.05003160,0.59282696
-2.03801901,2.33637306,0.00891558,0.61846009,0.03623033,0.24035410,1.05843812,0.60817131,1.06781887,0.60531841
-2.03201601,2.38114562,0.00892061,0.62693505,0.03609370,0.24629334,1.09460462,0.62071250,1.08627887,0.61774773
-2.02601301,2.42408768,0.00891586,0.63582825,0.03584824,0.25228300,1.12899450,0.63198130,1.10556813,0.63014064
-2.02001001,2.46535435,0.00889737,0.64526370,0.03549652,0.25835286,1.16141009,0.64199010,1.12583634,0.64252636
-2.01400700,2.50513779,0.00886134,0.65535507,0.03504308,0.26453101,1.19171329,0.65077486,1.14722157,0.65493579
-2.00800400,2.54365913,0.00880435,0.66620017,0.03449441,0.27084268,1.21983456,0.65839361,1.16984496,0.66739928
-2.00200100,2.58115833,0.00872348,0.67787538,0.03385877,0.27730910,1.24577941,0.66492403,1.19380489,0.67994397
-1.99599800,2.61788232,0.00861652,0.69043052,0.03314604,0.28394629,1.26963183,0.67046019,1.21917117,0.69259082
-1.98999500,2.65407202,0.00848202,0.70388431,0.03236737,0.29076397,1.29155415,0.67510862,1.24597944,0.70535164
-1.98399200,2.68994873,0.00831938,0.71822076,0.03153493,0.29776462,1.31178335,0.67898372,1.27422616,0.71822621
-1.97798899,2.72570068,0.00812888,0.73338694,0.03066150,0.30494254,1.33062341,0.68220277,1.30386474,0.73119964
-1.97198599,2.76147047,0.00791167,0.74929212,0.02976007,0.31228319,1.34843409,0.68488074,1.33480286,0.74424036
-1.96598299,2.79734393,0.00766969,0.76580860,0.02884355,0.31976269,1.36561628,0.68712511,1.36690158,0.75729877
-1.95997999,2.83334121,0.00740562,0.78277429,0.02792431,0.32734757,1.38259448,0.68903088,1.39997611,0.77030666
-1.95397699,2.86941031,0.00712271,0.79999683,0.02701390,0.33499470,1.39979706,0.69067607,1.43379858,0.78317764
-1.94797399,2.90542364,0.00682471,0.81725933,0.02612276,0.34265158,1.41763507,0.69211789,1.46810250,0.79580839
-1.94197099,2.94117752,0.00651566,0.83432727,0.02526000,0.35025678,1.43648050,0.69338969,1.50258894,0.80808089
-1.93596798,2.97639477,0.00619977,0.85095633,0.02443319,0.35774072,1.45664500,0.69449897,1.53693395,0.81986539
-1.92996498,3.01073005,0.00588125,0.86690071,0.02364831,0.36502662,1.47835995,0.69542631,1.57079697,0.83102400
-1.92396198,3.04377776,0.00556418,0.88192148,0.02290962,0.37203166,1.50175898,0.69612561,1.60382967,0.84141474
-1.91795898,3.07508183,0.00525236,0.89579450,0.02221978,0.37866830,1.52686365,0.69652529,1.63568477,0.85089571
-1.91195598,3.10414720,0.00494918,0.90831749,0.02157983,0.38484578,1.55357326,0.69653061,1.66602442,0.85932940
-1.90595298,3.13045213,0.00465759,0.91931590,0.02098933,0.39047168,1.58165918,0.69602703,1.69452762,0.86658656
-1.89994997,3.15346105,0.00437998,0.92864722,0.02044653,0.39545349,1.61076435,0.69488432,1.72089644,0.87254976
-1.89394697,3.17263738,0.00411816,0.93620369,0.01994851,0.39970032,1.64040803,0.69296147,1.74486081,0.87711637
-1.88794397,3.18745602,0.00387336,0.94191317,0.01949145,0.40312453,1.66999585,0.69011200,1.76618176,0.88020082
-1.88194097,3.19741522,0.00364623,0.94573837,0.01907079,0.40564333,1.69883488,0.68618972,1.78465318,0.88173618
-1.87593797,3.20204764,0.00343686,0.94767462,0.01868148,0.40718040,1.72615337,0.68105448,1.80010236,0.88167510
-1.86993497,3.20093069,0.00324485,0.94774641,0.01831819,0.40766740,1.75112427,0.67457787,1.81238943,0.87999011
-1.86393197,3.19369597,0.00306936,0.94600301,0.01797556,0.40704544,1.77289198,0.66664866,1.82140627,0.87667346
-1.85792896,3.18003804,0.00290923,0.94251377,0.01764839,0.40526641,1.79060094,0.65717774,1.82707517,0.87173663
-1.85192596,3.15972265,0.00276300,0.93736330,0.01733182,0.40229433,1.80342535,0.64610238,1.82934769,0.86520970
-1.84592296,3.13259432,0.00262904,0.93064703,0.01702151,0.39810642,1.81059846,0.63338974,1.82820406,0.85714064
-1.83991996,3.09858344,0.00250562,0.92246755,0.01671377,0.39269420,1.81144056,0.61903954,1.82365347,0.84759475
-1.83391696,3.05771283,0.00239101,0.91293182,0.01640571,0.38606426,1.80538431,0.60308558,1.81573528,0.83665424
-1.82791396,3.01010357,0.00228353,0.90214957,0.01609530,0.37823889,1.79199655,0.58559644,1.80452131,0.82441814
-1.82191096,2.95597985,0.00218165,0.89023291,0.01578140,0.36925651,1.77099554,0.56667493,1.79011908,0.81100234
-1.81590795,2.89567267,0.00208400,0.87729696,0.01546382,0.35917172,1.74226315,0.54645666,1.77267567,0.79653988
-1.80990495,2.82962190,0.00198948,0.86346153,0.01514328,0.34805505,1.70585137,0.52510760,1.75238197,0.78118127
-1.80390195,2.75837636,0.00189723,0.84885341,0.01482137,0.33599243,1.66198301,0.50282070,1.72947685,0.76509482
-1.79789895,2.68259168,0.00180670,0.83360915,0.01450045,0.32308417,1.61104669,0.47981187,1.70425066,0.74846671
-1.79189595,2.60302547,0.00171763,0.81787777,0.01418357,0.30944364,1.55358630,0.45631534,1.67704784,0.73150081
-1.78589295,2.52052984,0.00163006,0.80182321,0.01387434,0.29519557,1.49028557,0.43257856,1.64826795,0.71441787
-1.77988994,2.43604096,0.00154433,0.78562615,0.01357676,0.28047397,1.42194846,0.40885697,1.61836491,0.69745429
-1.77388694,2.35056594,0.00146107,0.76948488,0.01329509,0.26541980,1.34947621,0.38540874,1.58784416,0.68086009
-1.76788394,2.26516719,0.00138115,0.75361504,0.01303372,0.25017834,1.27384212,0.36248965,1.55725764,0.66489616
-1.76188094,2.18094459,0.00130568,0.73824814,0.01279697,0.23489649,1.19606507,0.34034848,1.52719653,0.64983093
-1.75587794,2.09901605,0.00123597,0.72362874,0.01258902,0.21971991,1.11718281,0.31922283,1.49828202,0.63593621
-1.74987494,2.02049694,0.00117350,0.71001044,0.01241376,0.20479026,1.03822610,0.29933572,1.47115418,0.62348256
-1.74387194,1.94647914,0.00111990,0.69765067,0.01227470,0.19024248,0.96019446,0.28089299,1.44645940,0.61273422
-1.73786893,1.87801023,0.00107689,0.68680467,0.01217492,0.17620236,0.88403440,0.26408153,1.42483673,0.60394360
-1.73186593,1.81607348,0.00104626,0.67771864,0.01211702,0.16278433,0.81062070,0.24906842,1.40690349,0.59734568
-1.72586293,1.76156917,0.00102985,0.67062255,0.01210311,0.15008970,0.74074100,0.23600092,1.39324062,0.59315236
-1.71985993,1.71529766,0.00102949,0.66572280,0.01213483,0.13820519,0.67508412,0.22500720,1.38437816,0.59154679
-1.71385693,1.67794458,0.00104696,0.66319492,0.01221333,0.12720203,0.61423201,0.21619779,1.38078102,0.59267809
-1.70785393,1.65006822,0.00108397,0.66317678,0.01233931,0.11713546,0.55865522,0.20966747,1.38283562,0.59665620
-1.70185093,1.63208944,0.00114211,0.66576230,0.01251308,0.10804466,0.50871162,0.20549754,1.39083738,0.60354730
-1.69584792,1.62428384,0.00122280,0.67099606,0.01273453,0.09995317,0.46464801,0.20375817,1.40497939,0.61336966
-1.68984492,1.62677638,0.00132723,0.67886890,0.01300319,0.09286966,0.42660419,0.20451068,1.42534253,0.62609021
-1.68384192,1.63953824,0.00145634,0.68931471,0.01331816,0.08678902,0.39461900,0.20780960,1.45188702,0.64162169
-1.67783892,1.66238581,0.00161073,0.70220845,0.01367814,0.08169370,0.36863776,0.21370411,1.48444593,0.65982084
-1.67183592,1.69498184,0.00179063,0.71736567,0.01408134,0.07755533,0.34852083,0.22223901,1.52272064,0.68048737
-1.66583292,1.73683862,0.00199587,0.73454348,0.01452544,0.07433633,0.33405267,0.23345474,1.56627878,0.70336421
-1.65982991,1.78732326,0.00222577,0.75344312,0.01500747,0.07199169,0.32495128,0.24738662,1.61455478,0.72813895
-1.65382691,1.84566508,0.00247917,0.77371411,0.01552377,0.07047063,0.32087754,0.26406302,1.66685364,0.75444666
-1.64782391,1.91096524,0.00275437,0.79496009,0.01606986,0.06971830,0.32144435,0.28350272,1.72235795,0.78187428
-1.64182091,1.98220867,0.00304912,0.81674627,0.01664040,0.06967719,0.32622545,0.30571117,1.78013884,0.80996660
-1.63581791,2.05827833,0.00336062,0.83860840,0.01722913,0.07028857,0.33476388,0.33067604,1.83917064,0.83823388
-1.62981491,2.13797200,0.00368553,0.86006314,0.01782881,0.07149359,0.34657991,0.35836206,1.89834977,0.86616102
-1.62381191,2.22002123,0.00402005,0.88061966,0.01843132,0.07323420,0.36117875,0.38870539,1.95651734,0.89321829
-1.61780890,2.30311259,0.00435993,0.89979220,0.01902766,0.07545394,0.37805775,0.42160777,2.01248543,0.91887324
-1.61180590,2.38591074,0.00470059,0.91711319,0.01960811,0.07809840,0.39671343,0.45693081,2.06506644,0.94260366
