energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-2.99849925,0.79758582,0.00170075,0.03816830,0.09975330,0.46176246,0.05604505,0.18291984,0.06458012,0.00433059
-2.99249625,0.81776062,0.00171324,0.04046789,0.10310574,0.46652037,0.05781349,0.19263370,0.06721513,0.00445040
-2.98649325,0.83776475,0.00172029,0.04280754,0.10696860,0.47154083,0.05921369,0.20282006,0.06999826,0.00455690
-2.98049025,0.85710366,0.00172057,0.04515305,0.11129748,0.47651452,0.06021563,0.21337346,0.07287962,0.00464820
-2.97448724,0.87533665,0.00171304,0.04747194,0.11604207,0.48117232,0.06079748,0.22418294,0.07580912,0.00472276
-2.96848424,0.89208248,0.00169698,0.04973396,0.12114609,0.48528775,0.06094639,0.23513324,0.07873677,0.00477942
-2.96248124,0.90702390,0.00167195,0.05191154,0.12654771,0.48867865,0.06065887,0.24610655,0.08161327,0.00481742
-2.95647824,0.91991113,0.00163785,0.05398029,0.13218032,0.49120812,0.05994100,0.25698451,0.08439057,0.00483641
-2.95047524,0.93056413,0.00159484,0.05591937,0.13797364,0.49278465,0.05880816,0.26765063,0.08702275,0.00483642
-2.94447224,0.93887371,0.00154337,0.05771188,0.14385528,0.49336167,0.05728451,0.27799280,0.08946689,0.00481791
-2.93846923,0.94480138,0.00148411,0.05934516,0.14975242,0.49293648,0.05540214,0.28790599,0.09168407,0.00478169
-2.93246623,0.94837794,0.00141792,0.06081099,0.15559366,0.49154854,0.05320001,0.29729473,0.09364042,0.00472891
-2.92646323,0.94970089,0.00134583,0.06210576,0.16131087,0.48927732,0.05072267,0.30607546,0.09530819,0.00466100
-2.92046023,0.94893052,0.00126901,0.06323045,0.16684099,0.48623967,0.04801877,0.31417833,0.09666664,0.00457965
-2.91445723,0.94628489,0.00118867,0.06419056,0.17212746,0.48258680,0.04513964,0.32154860,0.09770298,0.00448674
-2.90845423,0.94203379,0.00110609,0.06499591,0.17712143,0.47850090,0.04213775,0.32814732,0.09841300,0.00438427
-2.90245123,0.93649179,0.00102254,0.06566031,0.18178252,0.47419163,0.03906527,0.33395121,0.09880158,0.00427432
-2.89644822,0.93001059,0.00093927,0.06620117,0.18607912,0.46989229,0.03597276,0.33895196,0.09888295,0.00415895
-2.89044522,0.92297093,0.00085744,0.06663896,0.18998818,0.46585611,0.03290801,0.34315474,0.09868064,0.00404019
-2.88444222,0.91577434,0.00077818,0.06699667,0.19349465,0.46235236,0.02991511,0.34657604,0.09822724,0.00391997
-2.87843922,0.90883491,0.00070247,0.06729916,0.19659048,0.45966268,0.02703367,0.34924119,0.09756388,0.00380005
-2.87243622,0.90257146,0.00063122,0.06757254,0.19927333,0.45807748,0.02429842,0.35118145,0.09673948,0.00368201
-2.86643322,0.89740027,0.00056523,0.06784351,0.20154521,0.45789250,0.02173888,0.35243105,0.09580978,0.00356719
-2.86043022,0.89372860,0.00050519,0.06813878,0.20341095,0.45940552,0.01937941,0.35302439,0.09483630,0.00345670
-2.85442721,0.89194916,0.00045170,0.06848447,0.20487686,0.46291325,0.01723932,0.35299357,0.09388504,0.00335139
-2.84842421,0.89243555,0.00040529,0.06890562,0.20594963,0.46870822,0.01533325,0.35236639,0.09302525,0.00325186
-2.84242121,0.89553867,0.00036641,0.06942578,0.20663543,0.47707562,0.01367163,0.35116511,0.09232811,0.00315847
-2.83641821,0.90158395,0.00033550,0.07006666,0.20693955,0.48829000,0.01226124,0.34940597,0.09186538,0.00307135
-2.83041521,0.91086931,0.00031297,0.07084782,0.20686634,0.50261165,0.01110587,0.34709953,0.09170814,0.00299047
-2.82441221,0.92366346,0.00029921,0.07178647,0.20641964,0.52028247,0.01020687,0.34425181,0.09192554,0.00291562
-2.81840920,0.94020433,0.00029469,0.07289728,0.20560360,0.54152135,0.00956385,0.34086617,0.09258360,0.00284649
-2.81240620,0.96069727,0.00029986,0.07419223,0.20442372,0.56651872,0.00917521,0.33694577,0.09374412,0.00278270
-2.80640320,0.98531273,0.00031528,0.07568042,0.20288819,0.59543049,0.00903860,0.33249640,0.09546354,0.00272387
-2.80040020,1.01418319,0.00034157,0.07736792,0.20100923,0.62837122,0.00915139,0.32752951,0.09779194,0.00266961
-2.79439720,1.04739916,0.00037942,0.07925753,0.19880435,0.66540670,0.00951092,0.32206512,0.10077202,0.00261961
-2.78839420,1.08500413,0.00042962,0.08134854,0.19629751,0.70654610,0.01011470,0.31613452,0.10443811,0.00257363
-2.78239120,1.12698871,0.00049306,0.08363641,0.19351984,0.75173405,0.01096051,0.30978237,0.10881521,0.00253156
-2.77638819,1.17328400,0.00057071,0.08611246,0.19051002,0.80084296,0.01204637,0.30306820,0.11391811,0.00249340
-2.77038519,1.22375465,0.00066363,0.08876352,0.18731418,0.85366603,0.01337044,0.29606704,0.11975048,0.00245931
-2.76438219,1.27819207,0.00077297,0.09157160,0.18398531,0.90991150,0.01493082,0.28886923,0.12630416,0.00242957
-2.75837919,1.33630833,0.00089994,0.09451365,0.18058215,0.96919859,0.01672528,0.28157933,0.13355847,0.00240456
-2.75237619,1.39773144,0.00104585,0.09756137,0.17716773,1.03105578,0.01875098,0.27431423,0.14147977,0.00238479
-2.74637319,1.46200253,0.00121207,0.10068120,0.17380746,1.09492164,0.02100407,0.26720052,0.15002121,0.00237081
-2.74037019,1.52857567,0.00140001,0.10383448,0.17056711,1.16014884,0.02347935,0.26037132,0.15912280,0.00236325
-2.73436718,1.59682068,0.00161120,0.10697777,0.16751060,1.22601142,0.02616991,0.25396276,0.16871169,0.00236270
-2.72836418,1.66602946,0.00184719,0.11006349,0.16469787,1.29171549,0.02906675,0.24811021,0.17870295,0.00236975
-2.72236118,1.73542585,0.00210964,0.11304075,0.16218293,1.35641330,0.03215845,0.24294463,0.18900062,0.00238491
-2.71635818,1.80417913,0.00240031,0.11585642,0.16001216,1.41922032,0.03543091,0.23858903,0.19949920,0.00240859
-2.71035518,1.87142088,0.00272104,0.11845643,0.15822304,1.47923508,0.03886710,0.23515541,0.21008550,0.00244106
-2.70435218,1.93626468,0.00307383,0.12078724,0.15684335,1.53556098,0.04244692,0.23274206,0.22064084,0.00248246
-2.69834917,1.99782816,0.00346076,0.12279745,0.15589077,1.58732947,0.04614713,0.23143156,0.23104349,0.00253275
-2.69234617,2.05525638,0.00388410,0.12443944,0.15537308,1.63372367,0.04994134,0.23128933,0.24117141,0.00259168
-2.68634317,2.10774571,0.00434623,0.12567105,0.15528874,1.67400155,0.05380020,0.23236281,0.25090505,0.00265885
-2.68034017,2.15456718,0.00484966,0.12645715,0.15562790,1.70751768,0.05769152,0.23468119,0.26013020,0.00273365
-2.67433717,2.19508819,0.00539699,0.12677101,0.15637368,1.73374274,0.06158071,0.23825562,0.26874074,0.00281531
-2.66833417,2.22879162,0.00599086,0.12659548,0.15750367,1.75227980,0.06543113,0.24307984,0.27664124,0.00290289
-2.66233117,2.25529148,0.00663386,0.12592390,0.15899147,1.76287681,0.06920465,0.24913106,0.28374920,0.00299531
-2.65632816,2.27434428,0.00732845,0.12476056,0.16080818,1.76543466,0.07286230,0.25637098,0.28999694,0.00309138
-2.65032516,2.28585562,0.00807682,0.12312085,0.16292382,1.76001046,0.07636494,0.26474687,0.29533302,0.00318980
-2.64432216,2.28988160,0.00888070,0.12103102,0.16530841,1.74681589,0.07967406,0.27419259,0.29972308,0.00328922
-2.63831916,2.28662509,0.00974123,0.11852748,0.16793279,1.72621063,0.08275254,0.28462953,0.30315012,0.00338828
-2.63231616,2.27642693,0.01065873,0.11565583,0.17076908,1.69869126,0.08556551,0.29596735,0.30561424,0.00348558
-2.62631316,2.25975240,0.01163246,0.11246939,0.17379080,1.66487587,0.08808114,0.30810458,0.30713176,0.00357976
-2.62031016,2.23717379,0.01266047,0.10902766,0.17697260,1.62548528,0.09027145,0.32092909,0.30773381,0.00366953
-2.61430715,2.20934961,0.01373931,0.10539439,0.18028976,1.58132138,0.09211297,0.33431842,0.30746453,0.00375365
-2.60830415,2.17700154,0.01486389,0.10163563,0.18371740,1.53324361,0.09358739,0.34814020,0.30637882,0.00383099
-2.60230115,2.14089010,0.01602733,0.09781769,0.18722958,1.48214451,0.09468204,0.36225251,0.30453988,0.00390055
-2.59629815,2.10179008,0.01722083,0.09400513,0.19079839,1.42892516,0.09539030,0.37650455,0.30201657,0.00396143
-2.59029515,2.06046677,0.01843366,0.09025888,0.19439303,1.37447151,0.09571175,0.39073748,0.29888083,0.00401291
-2.58429215,2.01765396,0.01965319,0.08663455,0.19797914,1.31963243,0.09565226,0.40478566,0.29520508,0.00405440
-2.57828914,1.97403455,0.02086497,0.08318092,0.20151826,1.26520014,0.09522390,0.41847828,0.29105994,0.00408547
-2.57228614,1.93022451,0.02205301,0.07993886,0.20496769,1.21189370,0.09444458,0.43164148,0.28651224,0.00410585
-2.56628314,1.88676055,0.02320001,0.07694043,0.20828063,1.16034592,0.09333771,0.44410089,0.28162335,0.00411542
-2.56028014,1.84409196,0.02428778,0.07420842,0.21140676,1.11109397,0.09193157,0.45568457,0.27644807,0.00411422
-2.55427714,1.80257657,0.02529768,0.07175622,0.21429303,1.06457389,0.09025865,0.46622632,0.27103392,0.00410244
-2.54827414,1.76248072,0.02621115,0.06958800,0.21688494,1.02111871,0.08835487,0.47556923,0.26542093,0.00408040
-2.54227114,1.72398293,0.02701026,0.06769921,0.21912788,0.98096016,0.08625867,0.48356927,0.25964188,0.00404855
-2.53626813,1.68718070,0.02767827,0.06607738,0.22096879,0.94423345,0.08401017,0.49009886,0.25372292,0.00400745
-2.53026513,1.65209990,0.02820023,0.06470309,0.22235780,0.91098471,0.08165020,0.49505017,0.24768452,0.00395778
-2.52426213,1.61870585,0.02856350,0.06355118,0.22324987,0.88118050,0.07921942,0.49833804,0.24154265,0.00390028
-2.51825913,1.58691553,0.02875822,0.06259200,0.22360633,0.85471883,0.07675736,0.49990229,0.23531011,0.00383576
-2.51225613,1.55660994,0.02877771,0.06179276,0.22339618,0.83144089,0.07430162,0.49970938,0.22899781,0.00376510
-2.50625313,1.52764604,0.02861878,0.06111892,0.22259714,0.81114316,0.07188711,0.49775324,0.22261613,0.00368917
-2.50025013,1.49986758,0.02828186,0.06053542,0.22119634,0.79358908,0.06954527,0.49405521,0.21617593,0.00360888
-2.49424712,1.47311435,0.02777105,0.06000794,0.21919067,0.77851995,0.06730355,0.48866316,0.20968952,0.00352512
-2.48824412,1.44722947,0.02709407,0.05950396,0.21658675,0.76566463,0.06518484,0.48164977,0.20317120,0.00343871
-2.48224112,1.42206460,0.02626195,0.05899364,0.21340056,0.75474777,0.06320714,0.47311001,0.19663757,0.00335047
-2.47623812,1.39748301,0.02528878,0.05845062,0.20965669,0.74549640,0.06138325,0.46315805,0.19010755,0.00326109
-2.47023512,1.37336073,0.02419122,0.05785249,0.20538747,0.73764495,0.05972071,0.45192365,0.18360199,0.00317122
-2.46423212,1.34958599,0.02298795,0.05718115,0.20063170,0.73093856,0.05822175,0.43954828,0.17714323,0.00308137
-2.45822911,1.32605740,0.02169913,0.05642300,0.19543346,0.72513510,0.05688348,0.42618115,0.17075423,0.00299194
-2.45222611,1.30268136,0.02034578,0.05556886,0.18984072,0.72000598,0.05569821,0.41197531,0.16445783,0.00290325
-2.44622311,1.27936915,0.01894914,0.05461379,0.18390404,0.71533616,0.05465385,0.39708396,0.15827576,0.00281546
-2.44022011,1.25603427,0.01753007,0.05355680,0.17767531,0.71092356,0.05373452,0.38165727,0.15222783,0.00272864
-2.43421711,1.23259039,0.01610855,0.05240037,0.17120670,0.70657840,0.05292125,0.36583964,0.14633118,0.00264277
-2.42821411,1.20895043,0.01470313,0.05114996,0.16454966,0.70212258,0.05219281,0.34976757,0.14059971,0.00255773
-2.42221111,1.18502688,0.01333060,0.04981345,0.15775423,0.69738950,0.05152660,0.33356826,0.13504372,0.00247335
-2.41620810,1.16073365,0.01200563,0.04840052,0.15086847,0.69222450,0.05089963,0.31735872,0.12966991,0.00238943
-2.41020510,1.13598937,0.01074062,0.04692212,0.14393814,0.68648606,0.05028954,0.30124559,0.12448149,0.00230574
-2.40420210,1.11072214,0.00954551,0.04538989,0.13700650,0.68004768,0.04967556,0.28532544,0.11947872,0.00222208
-2.39819910,1.08487540,0.00842784,0.04381570,0.13011431,0.67280072,0.04903952,0.26968556,0.11465964,0.00213829
-2.39219610,1.05841470,0.00739279,0.04221123,0.12329994,0.66465770,0.04836672,0.25440498,0.11002096,0.00205428
-2.38619310,1.03133485,0.00644329,0.04058763,0.11659958,0.65555625,0.04764674,0.23955584,0.10555918,0.00197003
-2.38019010,1.00366719,0.00558026,0.03895527,0.11004743,0.64546321,0.04687403,0.22520470,0.10127181,0.00188568
-2.37418709,0.97548631,0.00480284,0.03732365,0.10367602,0.63437876,0.04604845,0.21141392,0.09715860,0.00180144
-2.36818409,0.94691593,0.00410863,0.03570128,0.09751641,0.62234030,0.04517551,0.19824284,0.09322274,0.00171767
-2.36218109,0.91813340,0.00349401,0.03409573,0.09159843,0.60942568,0.04426645,0.18574883,0.08947202,0.00163487
-2.35617809,0.88937262,0.00295441,0.03251371,0.08595080,0.59575566,0.04333814,0.17398797,0.08591976,0.00155365
-2.35017509,0.86092483,0.00248456,0.03096122,0.08060124,0.58149520,0.04241268,0.16301545,0.08258561,0.00147476
-2.34417209,0.83313741,0.00207877,0.02944372,0.07557645,0.56685354,0.04151691,0.15288569,0.07949607,0.00139902
-2.33816908,0.80641031,0.00173114,0.02796633,0.07090199,0.55208283,0.04068168,0.14365201,0.07668475,0.00132734
-2.33216608,0.78119023,0.00143576,0.02653400,0.06660219,0.53747525,0.03994090,0.13536608,0.07419231,0.00126069
-2.32616308,0.75796266,0.00118685,0.02515174,0.06269982,0.52335858,0.03933060,0.12807708,0.07206608,0.00120006
-2.32016008,0.73724188,0.00097893,0.02382469,0.05921585,0.51009035,0.03888776,0.12183058,0.07035937,0.00114643
-2.31415708,0.71955925,0.00080686,0.02255833,0.05616908,0.49805055,0.03864915,0.11666733,0.06913049,0.00110074
-2.30815408,0.70545001,0.00066593,0.02135845,0.05357576,0.48763318,0.03865012,0.11262190,0.06844134,0.00106389
-2.30215108,0.69543915,0.00055192,0.02023126,0.05144917,0.47923677,0.03892342,0.10972135,0.06835590,0.00103667
-2.29614807,0.69002649,0.00046108,0.01918327,0.04979928,0.47325414,0.03949804,0.10798383,0.06893827,0.00101975
-2.29014507,0.68967167,0.00039011,0.01822127,0.04863232,0.47006170,0.04039819,0.10741745,0.07025060,0.00101366
-2.28414207,0.69477935,0.00033622,0.01735221,0.04795051,0.47000863,0.04164232,0.10801914,0.07235080,0.00101876
-2.27813907,0.70568508,0.00029701,0.01658302,0.04775175,0.47340612,0.04324235,0.10977391,0.07529010,0.00103526
-2.27213607,0.72264236,0.00027047,0.01592044,0.04802946,0.48051722,0.04520305,0.11265421,0.07911060,0.00106315
-2.26613307,0.74581120,0.00025497,0.01537085,0.04877242,0.49154742,0.04752158,0.11661967,0.08384277,0.00110223
-2.26013007,0.77524866,0.00024916,0.01494007,0.04996476,0.50663640,0.05018724,0.12161715,0.08950306,0.00115211
-2.25412706,0.81090167,0.00025196,0.01463312,0.05158605,0.52585117,0.05318148,0.12758105,0.09609173,0.00121218
-2.24812406,0.85260243,0.00026251,0.01445408,0.05361140,0.54918097,0.05647802,0.13443400,0.10359086,0.00128168
-2.24212106,0.90006660,0.00028011,0.01440591,0.05601176,0.57653406,0.06004324,0.14208768,0.11196287,0.00135961
-2.23611806,0.95289459,0.00030424,0.01449023,0.05875421,0.60773663,0.06383676,0.15044411,0.12114941,0.00144485
-2.23011506,1.01057585,0.00033445,0.01470727,0.06180235,0.64253404,0.06781217,0.15939690,0.13107089,0.00153610
-2.22411206,1.07249639,0.00037039,0.01505570,0.06511675,0.68059442,0.07191791,0.16883287,0.14162662,0.00163195
-2.21810905,1.13794936,0.00041176,0.01553255,0.06865548,0.72151466,0.07609835,0.17863360,0.15269575,0.00173087
-2.21210605,1.20614859,0.00045829,0.01613317,0.07237458,0.76482878,0.08029487,0.18867721,0.16413884,0.00183127
-2.20610305,1.27624488,0.00050976,0.01685122,0.07622867,0.81001856,0.08444713,0.19884003,0.17580038,0.00193149
-2.20010005,1.34734479,0.00056591,0.01767865,0.08017154,0.85652627,0.08849426,0.20899832,0.18751194,0.00202988
-2.19409705,1.41853135,0.00062653,0.01860581,0.08415672,0.90376915,0.09237620,0.21903000,0.19909610,0.00212478
-2.18809405,1.48888650,0.00069140,0.01962152,0.08813819,0.95115538,0.09603489,0.22881624,0.21037093,0.00221460
-2.18209105,1.55751445,0.00076029,0.02071326,0.09207097,0.99810107,0.09941548,0.23824310,0.22115506,0.00229782
-2.17608804,1.62356552,0.00083303,0.02186740,0.09591191,1.04404783,0.10246751,0.24720311,0.23127295,0.00237304
-2.17008504,1.68625974,0.00090944,0.02306950,0.09962044,1.08848031,0.10514588,0.25559679,0.24056036,0.00243899
-2.16408204,1.74490948,0.00098944,0.02430467,0.10315938,1.13094318,0.10741178,0.26333425,0.24886976,0.00249457
-2.15807904,1.79894051,0.00107300,0.02555801,0.10649586,1.17105700,0.10923348,0.27033672,0.25607537,0.00253887
-2.15207604,1.84791062,0.00116021,0.02681510,0.10960227,1.20853227,0.11058696,0.27653817,0.26207779,0.00257121
-2.14607304,1.89152533,0.00125131,0.02806255,0.11245726,1.24318118,0.11145635,0.28188690,0.26680781,0.00259112
-2.14007004,1.92964991,0.00134672,0.02928862,0.11504677,1.27492656,0.11183427,0.28634710,0.27022940,0.00259835
-2.13406703,1.96231723,0.00144707,0.03048377,0.11736507,1.30380754,0.11172196,0.28990043,0.27234162,0.00259290
-2.12806403,1.98973110,0.00155325,0.03164132,0.11941575,1.32998162,0.11112920,0.29254740,0.27317941,0.00257501
-2.12206103,2.01226467,0.00166645,0.03275795,0.12121254,1.35372292,0.11007415,0.29430860,0.27281318,0.00254516
-2.11605803,2.03045378,0.00178818,0.03383425,0.12278012,1.37541658,0.10858295,0.29522562,0.27134722,0.00250401
-2.11005503,2.04498543,0.00192030,0.03487505,0.12415450,1.39554926,0.10668917,0.29536157,0.26891702,0.00245244
-2.10405203,2.05668121,0.00206503,0.03588968,0.12538325,1.41469605,0.10443310,0.29480113,0.26568546,0.00239151
-2.09804902,2.06647637,0.00222495,0.03689203,0.12652525,1.43350417,0.10186091,0.29364990,0.26183829,0.00232243
-2.09204602,2.07539485,0.00240299,0.03790043,0.12765013,1.45267371,0.09902365,0.29203312,0.25757878,0.00224650
-2.08604302,2.08452085,0.00260238,0.03893728,0.12883707,1.47293626,0.09597613,0.29009367,0.25312194,0.00216513
-2.08004002,2.09496792,0.00282661,0.04002843,0.13017324,1.49503190,0.09277572,0.28798912,0.24868853,0.00207977
-2.07403702,2.10784616,0.00307934,0.04120241,0.13175163,1.51968533,0.08948105,0.28588817,0.24449898,0.00199189
-2.06803402,2.12422866,0.00336431,0.04248938,0.13366846,1.54758186,0.08615064,0.28396618,0.24076742,0.00190294
-2.06203102,2.14511801,0.00368516,0.04391986,0.13602011,1.57934396,0.08284155,0.28240020,0.23769618,0.00181432
-2.05602801,2.17141384,0.00404536,0.04552337,0.13889963,1.61550914,0.07960804,0.28136338,0.23547067,0.00172733
-2.05002501,2.20388244,0.00444796,0.04732694,0.14239314,1.65650968,0.07650024,0.28101910,0.23425492,0.00164317
-2.04402201,2.24312913,0.00489548,0.04935356,0.14657592,1.70265487,0.07356296,0.28151498,0.23418779,0.00156290
-2.03801901,2.28957431,0.00538964,0.05162069,0.15150866,1.75411612,0.07083460,0.28297698,0.23537993,0.00148743
-2.03201601,2.34343385,0.00593124,0.05413881,0.15723378,1.81091540,0.06834626,0.28550393,0.23791146,0.00141747
-2.02601301,2.40470440,0.00651996,0.05691024,0.16377219,1.87291721,0.06612100,0.28916268,0.24183035,0.00135358
-2.02001001,2.47315410,0.00715416,0.05992809,0.17112052,1.93982436,0.06417343,0.29398411,0.24715151,0.00129611
-2.01400700,2.54831899,0.00783078,0.06317564,0.17924904,2.01117751,0.06250945,0.29996026,0.25385652,0.00124523
-2.00800400,2.62950548,0.00854527,0.06662597,0.18810041,2.08635868,0.06112638,0.30704284,0.26189390,0.00120092
-2.00200100,2.71579875,0.00929150,0.07024213,0.19758938,2.16459856,0.06001327,0.31514304,0.27118001,0.00116300
-1.99599800,2.80607738,0.01006177,0.07397758,0.20760344,2.24498768,0.05915156,0.32413296,0.28160034,0.00113111
-1.98999500,2.89903376,0.01084693,0.07777724,0.21800461,2.32649117,0.05851596,0.33384858,0.29301138,0.00110479
-1.98399200,2.99320018,0.01163646,0.08157880,0.22863220,2.40796708,0.05807561,0.34409417,0.30524296,0.00108342
-1.97798899,3.08698012,0.01241873,0.08531450,0.23930660,2.48818796,0.05779539,0.35464810,0.31810101,0.00106632
-1.97198599,3.17868414,0.01318119,0.08891320,0.24983393,2.56586542,0.05763740,0.36526985,0.33137090,0.00105273
-1.96598299,3.26656967,0.01391076,0.09230267,0.26001139,2.63967730,0.05756251,0.37570789,0.34482120,0.00104187
-1.95997999,3.34888377,0.01459413,0.09541205,0.26963327,2.70829698,0.05753200,0.38570827,0.35820801,0.00103293
-1.95397699,3.42390787,0.01521819,0.09817432,0.27849711,2.77042424,0.05750905,0.39502343,0.37127970,0.00102513
-1.94797399,3.49000310,0.01577042,0.10052871,0.28641010,2.82481698,0.05746026,0.40342095,0.38378215,0.00101773
-1.94197099,3.54565511,0.01623930,0.10242297,0.29319519,2.87032298,0.05735688,0.41069188,0.39546431,0.00101004
-1.93596798,3.58951675,0.01661469,0.10381526,0.29869683,2.90591076,0.05717591,0.41665817,0.40608401,0.00100146
-1.92996498,3.62044717,0.01688820,0.10467577,0.30278603,2.93069858,0.05690090,0.42117904,0.41541386,0.00099149
-1.92396198,3.63754601,0.01705348,0.10498782,0.30536452,2.94398053,0.05652242,0.42415582,0.42324711,0.00097974
-1.91795898,3.64018110,0.01710645,0.10474849,0.30636789,2.94524866,0.05603823,0.42553515,0.42940316,0.00096591
-1.91195598,3.62800858,0.01704548,0.10396868,0.30576753,2.93421019,0.05545312,0.42531032,0.43373261,0.00094984
-1.90595298,3.60098450,0.01687144,0.10267266,0.30357129,2.91079897,0.05477841,0.42352074,0.43612157,0.00093147
-1.89994997,3.55936706,0.01658768,0.10089711,0.29982288,2.87518056,0.05403115,0.42024945,0.43649498,0.00091086
-1.89394697,3.50370940,0.01619999,0.09868962,0.29460007,2.82775034,0.05323308,0.41561893,0.43481891,0.00088815
-1.88794397,3.43484288,0.01571634,0.09610692,0.28801171,2.76912484,0.05240935,0.40978529,0.43110150,0.00086358
-1.88194097,3.35385149,0.01514667,0.09321264,0.28019380,2.70012604,0.05158710,0.40293111,0.42539258,0.00083744
-1.87593797,3.26203823,0.01450260,0.09007498,0.27130470,2.62175953,0.05079397,0.39525741,0.41778198,0.00081009
-1.86993497,3.16088489,0.01379701,0.08676421,0.26151982,2.53518696,0.05005662,0.38697493,0.40839640,0.00078191
-1.86393197,3.05200682,0.01304369,0.08335024,0.25102598,2.44169417,0.04939925,0.37829529,0.39739519,0.00075331
-1.85792896,2.93710456,0.01225695,0.07990025,0.24001558,2.34265593,0.04884232,0.36942241,0.38496504,0.00072466
-1.85192596,2.81791438,0.01145117,0.07647657,0.22868104,2.23949901,0.04840147,0.36054451,0.37131388,0.00069637
-1.84592296,2.69615975,0.01064047,0.07313490,0.21720947,2.13366485,0.04808664,0.35182722,0.35666423,0.00066877
-1.83991996,2.57350571,0.00983831,0.06992281,0.20577801,2.02657341,0.04790149,0.34340788,0.34124641,0.00064217
-1.83391696,2.45151782,0.00905722,0.06687879,0.19454975,1.91958951,0.04784320,0.33539150,0.32529174,0.00061682
-1.82791396,2.33162725,0.00830852,0.06403164,0.18367057,1.81399280,0.04790251,0.32784834,0.30902621,0.00059291
-1.82191096,2.21510304,0.00760211,0.06140030,0.17326674,1.71095246,0.04806411,0.32081324,0.29266465,0.00057056
-1.81590795,2.10303221,0.00694633,0.05899425,0.16344350,1.61150713,0.04830734,0.31428667,0.27640598,0.00054986
-1.80990495,1.99630795,0.00634784,0.05681406,0.15428441,1.51655054,0.04860712,0.30823738,0.26042925,0.00053081
-1.80390195,1.89562583,0.00581164,0.05485249,0.14585160,1.42682290,0.04893509,0.30260640,0.24489099,0.00051336
-1.79789895,1.80148729,0.00534099,0.05309572,0.13818660,1.34290779,0.04926088,0.29731217,0.22992364,0.00049744
-1.79189595,1.71420971,0.00493755,0.05152477,0.13131186,1.26523422,0.04955353,0.29225643,0.21563512,0.00048291
-1.78589295,1.63394186,0.00460140,0.05011706,0.12523268,1.19408306,0.04978280,0.28733065,0.20210948,0.00046961
-1.77988994,1.56068342,0.00433120,0.04884795,0.11993947,1.12959725,0.04992060,0.28242255,0.18940839,0.00045738
-1.77388694,1.49430739,0.00412430,0.04769225,0.11541022,1.07179475,0.04994210,0.27742235,0.17757346,0.00044603
-1.76788394,1.43458385,0.00397694,0.04662559,0.11161306,1.02058360,0.04982686,0.27222863,0.16662900,0.00043538
-1.76188094,1.38120414,0.00388439,0.04562561,0.10850877,0.97577804,0.04955965,0.26675335,0.15658513,0.00042524
-1.75587794,1.33380419,0.00384114,0.04467294,0.10605322,0.93711526,0.04913106,0.26092599,0.14744110,0.00041547
-1.74987494,1.29198633,0.00384109,0.04375193,0.10419962,0.90427183,0.04853784,0.25469656,0.13918845,0.00040591
-1.74387194,1.25533888,0.00387775,0.04285115,0.10290059,0.87687964,0.04778302,0.24803762,0.13181398,0.00039644
-1.73786893,1.22345324,0.00394441,0.04196356,0.10210997,0.85454084,0.04687577,0.24094504,0.12530247,0.00038699
-1.73186593,1.19593819,0.00403435,0.04108657,0.10178444,0.83684156,0.04583098,0.23343785,0.11963889,0.00037747
-1.72586293,1.17243161,0.00414098,0.04022179,0.10188482,0.82336435,0.04466881,0.22555713,0.11481018,0.00036786
-1.71985993,1.15260956,0.00425807,0.03937463,0.10237723,0.81369924,0.04341389,0.21736415,0.11080655,0.00035813
-1.71385693,1.13619311,0.00437986,0.03855378,0.10323400,0.80745349,0.04209457,0.20893791,0.10762237,0.00034831
-1.70785393,1.12295319,0.00450127,0.03777059,0.10443430,0.80425998,0.04074205,0.20037229,0.10525652,0.00033842
-1.70185093,1.11271366,0.00461797,0.03703842,0.10596472,0.80378436,0.03938950,0.19177299,0.10371252,0.00032853
-1.69584792,1.10535292,0.00472654,0.03637190,0.10781952,0.80573091,0.03807120,0.18325437,0.10299822,0.00031868
-1.68984492,1.10080423,0.00482456,0.03578630,0.11000069,0.80984711,0.03682172,0.17493643,0.10312534,0.00030897
-1.68384192,1.09905476,0.00491065,0.03529693,0.11251785,0.81592692,0.03567525,0.16694189,0.10410880,0.00029949
-1.67783892,1.10014351,0.00498451,0.03491851,0.11538783,0.82381260,0.03466489,0.15939353,0.10596584,0.00029034
-1.67183592,1.10415795,0.00504693,0.03466479,0.11863405,0.83339508,0.03382217,0.15241189,0.10871509,0.00028161
-1.66583292,1.11122931,0.00509975,0.03454811,0.12228560,0.84461272,0.03317659,0.14611310,0.11237548,0.00027342
-1.65982991,1.12152644,0.00514578,0.03457909,0.12637596,0.85744841,0.03275521,0.14060710,0.11696510,0.00026586
-1.65382691,1.13524807,0.00518871,0.03476646,0.13094158,0.87192494,0.03258246,0.13599602,0.12249987,0.00025904
-1.64782391,1.15261344,0.00523295,0.03511690,0.13601998,0.88809871,0.03267981,0.13237270,0.12899211,0.00025306
-1.64182091,1.17385136,0.00528347,0.03563496,0.14164776,0.90605175,0.03306559,0.12981939,0.13644902,0.00024802
-1.63581791,1.19918767,0.00534561,0.03632302,0.14785822,0.92588238,0.03375485,0.12840648,0.14487094,0.00024400
