energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-2.86643322,4.31476084,1.29441790,3.26545049,0.00164870,0.56511765,0.00960392,0.34916187,1.79588362,0.21722752
-2.86043022,4.18338514,1.24969542,3.19482278,0.00158623,0.53700887,0.00919953,0.33516113,1.71081636,0.20648554
-2.85442721,4.04555821,1.20266537,3.11910175,0.00152510,0.50795871,0.00878407,0.32054273,1.62281945,0.19566857
-2.84842421,3.90299214,1.15398847,3.03928300,0.00146675,0.47829318,0.00836383,0.30549850,1.53298972,0.18488053
-2.84242121,3.75741086,1.10433611,2.95638300,0.00141242,0.44834498,0.00794515,0.29021632,1.44242608,0.17422066
-2.83641821,3.61050940,1.05437425,2.87141759,0.00136315,0.41844393,0.00753418,0.27487607,1.35219943,0.16378096
-2.83041521,3.46391663,1.00474831,2.78538191,0.00131976,0.38890811,0.00713666,0.25964612,1.26332531,0.15364390
-2.82441221,3.31916288,0.95606959,2.69923251,0.00128277,0.36003588,0.00675776,0.24468053,1.17673981,0.14388074
-2.81840920,3.17765306,0.90890366,2.61387203,0.00125247,0.33209913,0.00640190,0.23011682,1.09327992,0.13455029
-2.81240620,3.04064604,0.86376088,2.53013688,0.00122886,0.30533783,0.00607269,0.21607462,1.01366841,0.12569831
-2.80640320,2.90924064,0.82108929,2.44878813,0.00121166,0.27995607,0.00577282,0.20265487,0.93850378,0.11735741
-2.80040020,2.78436802,0.78126987,2.37050572,0.00120038,0.25611960,0.00550408,0.18993978,0.86825503,0.10954744
-2.79439720,2.66679053,0.74461420,2.29588587,0.00119431,0.23395471,0.00526737,0.17799341,0.80326132,0.10227639
-2.78839420,2.55710606,0.71136425,2.22544160,0.00119258,0.21354860,0.00506272,0.16686269,0.74373579,0.09554162
-2.78239120,2.45575746,0.68169414,2.15960582,0.00119415,0.19495079,0.00488941,0.15657890,0.68977322,0.08933140
-2.77638819,2.36304582,0.65571351,2.09873661,0.00119796,0.17817564,0.00474604,0.14715944,0.64136066,0.08362671
-2.77038519,2.27914660,0.63347222,2.04312404,0.00120286,0.16320563,0.00463067,0.13860980,0.59839038,0.07840305
-2.76438219,2.20412741,0.61496594,1.99299797,0.00120777,0.14999519,0.00454096,0.13092557,0.56067430,0.07363244
-2.75837919,2.13796639,0.60014225,1.94853598,0.00121163,0.13847494,0.00447424,0.12409446,0.52795908,0.06928521
-2.75237619,2.08056988,0.58890698,1.90987096,0.00121352,0.12855606,0.00442769,0.11809815,0.49994134,0.06533179
-2.74637319,2.03178871,0.58113045,1.87709762,0.00121264,0.12013459,0.00439843,0.11291400,0.47628210,0.06174418
-2.74037019,1.99143207,0.57665334,1.85027749,0.00120840,0.11309559,0.00438360,0.10851650,0.45662034,0.05849733
-2.73436718,1.95927850,0.57529196,1.82944205,0.00120039,0.10731699,0.00438045,0.10487834,0.44058486,0.05557011
-2.72836418,1.93508362,0.57684295,1.81459372,0.00118841,0.10267304,0.00438642,0.10197135,0.42780457,0.05294608
-2.72236118,1.91858453,0.58108715,1.80570463,0.00117251,0.09903726,0.00439913,0.09976695,0.41791691,0.05061392
-2.71635818,1.90950088,0.58779282,1.80271342,0.00115293,0.09628499,0.00441644,0.09823643,0.41057433,0.04856758
-2.71035518,1.90753296,0.59671807,1.80552006,0.00113016,0.09429546,0.00443646,0.09735092,0.40544913,0.04680616
-2.70435218,1.91235740,0.60761284,1.81397942,0.00110483,0.09295335,0.00445748,0.09708115,0.40223660,0.04533352
-2.69834917,1.92362087,0.62022022,1.82789375,0.00107779,0.09215002,0.00447803,0.09739700,0.40065676,0.04415774
-2.69234617,1.94093270,0.63427761,1.84700495,0.00104999,0.09178432,0.00449680,0.09826703,0.40045494,0.04329027
-2.68634317,1.96385702,0.64951752,1.87098706,0.00102250,0.09176317,0.00451263,0.09965781,0.40140134,0.04274507
-2.68034017,1.99190527,0.66566840,1.89943973,0.00099644,0.09200173,0.00452446,0.10153332,0.40328993,0.04253758
-2.67433717,2.02452977,0.68245544,1.93188327,0.00097295,0.09242357,0.00453133,0.10385440,0.40593675,0.04268361
-2.66833417,2.06111898,0.69960165,1.96775576,0.00095318,0.09296044,0.00453236,0.10657822,0.40917788,0.04319821
-2.66233117,2.10099504,0.71682907,2.00641292,0.00093817,0.09355208,0.00452670,0.10965792,0.41286714,0.04409453
-2.65632816,2.14341411,0.73386040,2.04713090,0.00092891,0.09414584,0.00451357,0.11304245,0.41687378,0.04538276
-2.65032516,2.18756965,0.75042099,2.08911237,0.00092623,0.09469622,0.00449223,0.11667656,0.42108006,0.04706905
-2.64432216,2.23259910,0.76624126,2.13149604,0.00093081,0.09516438,0.00446201,0.12050100,0.42537896,0.04915460
-2.63831916,2.27759376,0.78105953,2.17336954,0.00094313,0.09551757,0.00442232,0.12445300,0.42967207,0.05163486
-2.63231616,2.32161193,0.79462533,2.21378553,0.00096346,0.09572855,0.00437268,0.12846693,0.43386762,0.05449885
-2.62631316,2.36369506,0.80670305,2.25178070,0.00099185,0.09577502,0.00431274,0.13247525,0.43787890,0.05772873
-2.62031016,2.40288659,0.81707603,2.28639721,0.00102811,0.09563904,0.00424229,0.13640961,0.44162297,0.06129955
-2.61430715,2.43825285,0.82555082,2.31670605,0.00107181,0.09530653,0.00416134,0.14020220,0.44501987,0.06517923
-2.60830415,2.46890576,0.83196173,2.34183154,0.00112229,0.09476673,0.00407007,0.14378721,0.44799231,0.06932886
-2.60230115,2.49402630,0.83617541,2.36097622,0.00117869,0.09401186,0.00396891,0.14710245,0.45046591,0.07370323
-2.59629815,2.51288828,0.83809527,2.37344539,0.00123991,0.09303680,0.00385851,0.15009101,0.45237009,0.07825160
-2.59029515,2.52488139,0.83766575,2.37867027,0.00130471,0.09183886,0.00373978,0.15270289,0.45363953,0.08291884
-2.58429215,2.52953287,0.83487605,2.37622902,0.00137170,0.09041772,0.00361385,0.15489668,0.45421618,0.08764673
-2.57828914,2.52652687,0.82976325,2.36586477,0.00143938,0.08877544,0.00348210,0.15664101,0.45405186,0.09237547
-2.57228614,2.51572062,0.82241453,2.34749987,0.00150620,0.08691658,0.00334609,0.15791590,0.45311121,0.09704544
-2.56628314,2.49715683,0.81296834,2.32124569,0.00157059,0.08484839,0.00320759,0.15871377,0.45137488,0.10159892
-2.56028014,2.47107155,0.80161435,2.28740751,0.00163104,0.08258114,0.00306852,0.15904026,0.44884287,0.10598197
-2.55427714,2.43789694,0.78859196,2.24648410,0.00168611,0.08012839,0.00293092,0.15891458,0.44553770,0.11014614
-2.54827414,2.39825875,0.77418733,2.19916177,0.00173450,0.07750730,0.00279690,0.15836961,0.44150724,0.11405014
-2.54227114,2.35296813,0.75872892,2.14630299,0.00177510,0.07473896,0.00266864,0.15745141,0.43682703,0.11766118
-2.53626813,2.30300801,0.74258143,2.08892980,0.00180704,0.07184861,0.00254832,0.15621850,0.43160185,0.12095614
-2.53026513,2.24951406,0.72613838,2.02820236,0.00182971,0.06886579,0.00243808,0.15474061,0.42596639,0.12392223
-2.52426213,2.19375087,0.70981337,1.96539331,0.00184280,0.06582434,0.00234000,0.15309708,0.42008483,0.12655738
-2.51825913,2.13708388,0.69403032,1.90185865,0.00184630,0.06276237,0.00225608,0.15137495,0.41414938,0.12887009
-2.51225613,2.08094781,0.67921294,1.83900602,0.00184057,0.05972193,0.00218818,0.14966675,0.40837767,0.13087891
-2.50625313,2.02681262,0.66577380,1.77826136,0.00182626,0.05674871,0.00213802,0.14806806,0.40300896,0.13261140
-2.50025013,1.97614794,0.65410336,1.72103488,0.00180435,0.05389138,0.00210717,0.14667499,0.39829940,0.13410283
-2.49424712,1.93038693,0.64455926,1.66868739,0.00177613,0.05120101,0.00209701,0.14558153,0.39451631,0.13539442
-2.48824412,1.89089082,0.63745642,1.62249784,0.00174313,0.04873015,0.00210874,0.14487701,0.39193179,0.13653145
-2.48224112,1.85891486,0.63305812,1.58363296,0.00170713,0.04653192,0.00214333,0.14464357,0.39081561,0.13756114
-2.47623812,1.83557675,0.63156845,1.55311980,0.00167006,0.04465898,0.00220158,0.14495391,0.39142788,0.13853051
-2.47023512,1.82182820,0.63312640,1.53182152,0.00163398,0.04316235,0.00228405,0.14586917,0.39401148,0.13948424
-2.46423212,1.81843026,0.63780168,1.52041716,0.00160098,0.04209024,0.00239108,0.14743716,0.39878444,0.14046271
-2.45822911,1.82593288,0.64559248,1.51938548,0.00157317,0.04148682,0.00252275,0.14969087,0.40593270,0.14150025
-2.45222611,1.84465909,0.65642502,1.52899305,0.00155256,0.04139093,0.00267891,0.15264736,0.41560310,0.14262362
-2.44622311,1.87469375,0.67015506,1.54928671,0.00154101,0.04183486,0.00285912,0.15630696,0.42789701,0.14385090
-2.44022011,1.91587721,0.68657098,1.58009028,0.00154019,0.04284314,0.00306266,0.16065283,0.44286473,0.14519073
-2.43421711,1.96780366,0.70539852,1.62100538,0.00155147,0.04443138,0.00328849,0.16565092,0.46050066,0.14664188
-2.42821411,2.02982417,0.72630677,1.67141633,0.00157592,0.04660523,0.00353521,0.17125026,0.48073959,0.14819333
-2.42221111,2.10105437,0.74891525,1.73049883,0.00161426,0.04935947,0.00380109,0.17738352,0.50345413,0.14982456
-2.41620810,2.18038661,0.77280190,1.79723237,0.00166676,0.05267731,0.00408399,0.18396801,0.52845349,0.15150629
-2.41020510,2.26650653,0.79751162,1.87041631,0.00173332,0.05652988,0.00438138,0.19090692,0.55548376,0.15320144
-2.40420210,2.35791397,0.82256532,1.94868936,0.00181337,0.06087603,0.00469032,0.19809091,0.58422980,0.15486642
-2.39819910,2.45294816,0.84746922,2.03055254,0.00190591,0.06566241,0.00500746,0.20539998,0.61431891,0.15645248
-2.39219610,2.54981703,0.87172423,2.11439537,0.00200955,0.07082394,0.00532906,0.21270572,0.64532627,0.15790736
-2.38619310,2.64663047,0.89483538,2.19852532,0.00212249,0.07628463,0.00565102,0.21987373,0.67678236,0.15917693
-2.38019010,2.74143726,0.91632119,2.28120001,0.00224260,0.08195884,0.00596893,0.22676638,0.70818219,0.16020691
-2.37418709,2.83226528,0.93572284,2.36066211,0.00236746,0.08775287,0.00627809,0.23324580,0.73899624,0.16094464
-2.36818409,2.91716423,0.95261318,2.43517611,0.00249443,0.09356699,0.00657368,0.23917707,0.76868312,0.16134078
-2.36218109,2.99425023,0.96660528,2.50306656,0.00262074,0.09929776,0.00685078,0.24443144,0.79670329,0.16135092
-2.35617809,3.06175112,0.97736069,2.56275678,0.00274356,0.10484067,0.00710450,0.24888970,0.82253388,0.16093719
-2.35017509,3.11805127,0.98459696,2.61280697,0.00286008,0.11009292,0.00733012,0.25244546,0.84568377,0.16006958
-2.34417209,3.16173447,0.98809444,2.65195067,0.00296763,0.11495634,0.00752322,0.25500817,0.86570857,0.15872721
-2.33816908,3.19162332,0.98770210,2.67912822,0.00306374,0.11934027,0.00767978,0.25650603,0.88222485,0.15689932
-2.33216608,3.20681361,0.98334200,2.69351593,0.00314622,0.12316426,0.00779635,0.25688825,0.89492297,0.15458606
-2.32616308,3.20670212,0.97501243,2.69454968,0.00321325,0.12636057,0.00787011,0.25612699,0.90357779,0.15179892
-2.32016008,3.19100639,0.96278913,2.68194179,0.00326342,0.12887629,0.00789904,0.25421850,0.90805695,0.14856094
-2.31415708,3.15977531,0.94682477,2.65569023,0.00329578,0.13067486,0.00788194,0.25118362,0.90832589,0.14490655
-2.30815408,3.11338975,0.92734621,2.61607943,0.00330987,0.13173716,0.00781852,0.24706741,0.90444956,0.14088104
-2.30215108,3.05255276,0.90464966,2.56367238,0.00330572,0.13206189,0.00770942,0.24193801,0.89659035,0.13653979
-2.29614807,2.97826930,0.87909366,2.49929399,0.00328381,0.13166527,0.00755621,0.23588471,0.88500246,0.13194701
-2.29014507,2.89181609,0.85109010,2.42400621,0.00324511,0.13058015,0.00736133,0.22901519,0.87002260,0.12717432
-2.28414207,2.79470265,0.82109330,2.33907566,0.00319097,0.12885446,0.00712807,0.22145218,0.85205766,0.12229899
-2.27813907,2.68862474,0.78958774,2.24593501,0.00312306,0.12654907,0.00686043,0.21332956,0.83156954,0.11740196
-2.27213607,2.57541231,0.75707464,2.14613956,0.00304334,0.12373530,0.00656307,0.20478802,0.80905815,0.11256569
-2.26613307,2.45697386,0.72405802,2.04132088,0.00295395,0.12049204,0.00624109,0.19597068,0.78504305,0.10787199
-2.26013007,2.33523966,0.69103067,1.93313922,0.00285709,0.11690267,0.00589997,0.18701857,0.76004485,0.10339975
-2.25412706,2.21210605,0.65846075,1.82323682,0.00275503,0.11305201,0.00554535,0.17806635,0.73456703,0.09922280
-2.24812406,2.08938322,0.62677939,1.71319382,0.00264990,0.10902335,0.00518292,0.16923846,0.70907922,0.09540783
-2.24212106,1.96874844,0.59636997,1.60448859,0.00254374,0.10489569,0.00481826,0.16064579,0.68400256,0.09201266
-2.23611806,1.85170655,0.56755938,1.49846386,0.00243835,0.10074145,0.00445667,0.15238297,0.65969795,0.08908461
-2.23011506,1.73955914,0.54061168,1.39629985,0.00233528,0.09662459,0.00410312,0.14452658,0.63645751,0.08665932
-2.22411206,1.63338316,0.51572441,1.29899504,0.00223578,0.09259929,0.00376209,0.13713404,0.61449976,0.08475989
-2.21810905,1.53401955,0.49302749,1.20735514,0.00214079,0.08870921,0.00343750,0.13024351,0.59396844,0.08339644
-2.21210605,1.44207172,0.47258484,1.12198993,0.00205092,0.08498736,0.00313270,0.12387451,0.57493507,0.08256602
-2.20610305,1.35791336,0.45439851,1.04331780,0.00196649,0.08145646,0.00285040,0.11802933,0.55740479,0.08225297
-2.20010005,1.28170450,0.43841491,0.97157706,0.00188752,0.07812988,0.00259267,0.11269508,0.54132520,0.08242968
-2.19409705,1.21341469,0.42453296,0.90684303,0.00181379,0.07501295,0.00236097,0.10784628,0.52659739,0.08305767
-2.18809405,1.15285162,0.41261350,0.84904966,0.00174486,0.07210454,0.00215617,0.10344777,0.51308874,0.08408905
-2.18209105,1.09969340,0.40248961,0.79801432,0.00168015,0.06939888,0.00197862,0.09945784,0.50064642,0.08546823
-2.17608804,1.05352286,0.39397726,0.75346426,0.00161897,0.06688747,0.00182821,0.09583138,0.48911105,0.08713391
-2.17008504,1.01386203,0.38688573,0.71506346,0.00156058,0.06456085,0.00170439,0.09252295,0.47832972,0.08902126
-2.16408204,0.98020517,0.38102743,0.68243849,0.00150424,0.06241028,0.00160634,0.08948946,0.46816755,0.09106417
-2.15807904,0.95204903,0.37622663,0.65520232,0.00144925,0.06042917,0.00153294,0.08669264,0.45851741,0.09319768
-2.15207604,0.92891905,0.37232675,0.63297505,0.00139499,0.05861411,0.00148292,0.08410084,0.44930730,0.09536033
-2.14607304,0.91039074,0.36919607,0.61540101,0.00134098,0.05696564,0.00145488,0.08169049,0.44050494,0.09749653
-2.14007004,0.89610564,0.36673155,0.60216165,0.00128684,0.05548849,0.00144738,0.07944680,0.43211973,0.09955875
-2.13406703,0.88578150,0.36486089,0.59298407,0.00123237,0.05419150,0.00145893,0.07736404,0.42420177,0.10150966
-2.12806403,0.87921697,0.36354268,0.58764524,0.00117754,0.05308713,0.00148811,0.07544522,0.41683841,0.10332388
-2.12206103,0.87629080,0.36276498,0.58597216,0.00112245,0.05219063,0.00153353,0.07370125,0.41014839,0.10498960
-2.11605803,0.87695638,0.36254229,0.58783828,0.00106739,0.05151899,0.00159385,0.07214983,0.40427418,0.10650973
-2.11005503,0.88123206,0.36291145,0.59315698,0.00101276,0.05108958,0.00166783,0.07081381,0.39937280,0.10790278
-2.10405203,0.88918831,0.36392646,0.60187243,0.00095911,0.05091882,0.00175427,0.06971957,0.39560586,0.10920317
-2.09804902,0.90093249,0.36565283,0.61394898,0.00090709,0.05102073,0.00185204,0.06889505,0.39312927,0.11046118
-2.09204602,0.91659218,0.36816156,0.62935940,0.00085742,0.05140559,0.00196003,0.06836797,0.39208320,0.11174233
-2.08604302,0.93629802,0.37152318,0.64807300,0.00081089,0.05207870,0.00207717,0.06816394,0.39258277,0.11312626
-2.08004002,0.96016685,0.37580212,0.67004422,0.00076832,0.05303943,0.00220238,0.06830486,0.39470999,0.11470505
-2.07403702,0.98828595,0.38105159,0.69520211,0.00073056,0.05428044,0.00233453,0.06880749,0.39850725,0.11658110
-2.06803402,1.02069889,0.38730926,0.72344143,0.00069842,0.05578729,0.00247250,0.06968227,0.40397269,0.11886438
-2.06203102,1.05739364,0.39459378,0.75461561,0.00067269,0.05753832,0.00261507,0.07093254,0.41105758,0.12166940
-2.05602801,1.09829305,0.40290226,0.78853178,0.00065412,0.05950491,0.00276100,0.07255399,0.41966582,0.12511161
-2.05002501,1.14324817,0.41220883,0.82494806,0.00064337,0.06165201,0.00290899,0.07453456,0.42965546,0.12930363
-2.04402201,1.19203430,0.42246414,0.86357312,0.00064102,0.06393900,0.00305766,0.07685455,0.44084222,0.13435119
-2.03801901,1.24434978,0.43359572,0.90406791,0.00064751,0.06632079,0.00320564,0.07948716,0.45300466,0.14034902
-2.03201601,1.29981751,0.44550934,0.94604935,0.00066320,0.06874909,0.00335153,0.08239920,0.46589086,0.14737676
-2.02601301,1.35798891,0.45809092,0.98909583,0.00068827,0.07117381,0.00349393,0.08555208,0.47922614,0.15549510
-2.02001001,1.41835016,0.47120922,1.03275427,0.00072277,0.07354459,0.00363149,0.08890299,0.49272166,0.16474228
-2.01400700,1.48033052,0.48471888,1.07654833,0.00076657,0.07581226,0.00376296,0.09240622,0.50608328,0.17513106
-2.00800400,1.54331245,0.49846394,1.11998766,0.00081938,0.07793029,0.00388717,0.09601448,0.51902063,0.18664649
-2.00200100,1.60664336,0.51228159,1.16257782,0.00088075,0.07985607,0.00400310,0.09968038,0.53125572,0.19924440
-1.99599800,1.66964879,0.52600613,1.20383065,0.00095004,0.08155215,0.00410989,0.10335781,0.54253118,0.21285095
-1.98999500,1.73164662,0.53947299,1.24327484,0.00102645,0.08298711,0.00420690,0.10700328,0.55261748,0.22736320
-1.98399200,1.79196243,0.55252291,1.28046657,0.00110903,0.08413638,0.00429367,0.11057716,0.56131932,0.24265080
-1.97798899,1.84994533,0.56500598,1.31499994,0.00119670,0.08498270,0.00437001,0.11404478,0.56848076,0.25855882
-1.97198599,1.90498436,0.57678572,1.34651695,0.00128828,0.08551644,0.00443596,0.11737738,0.57398916,0.27491165
-1.96598299,1.95652468,0.58774292,1.37471700,0.00138249,0.08573555,0.00449178,0.12055286,0.57777786,0.29151788
-1.95997999,2.00408348,0.59777930,1.39936547,0.00147802,0.08564548,0.00453800,0.12355626,0.57982761,0.30817594
-1.95397699,2.04726476,0.60682079,1.42030116,0.00157356,0.08525872,0.00457538,0.12638006,0.58016667,0.32468039
-1.94797399,2.08577256,0.61482035,1.43744244,0.00166784,0.08459428,0.00460490,0.12902423,0.57886979,0.34082842
-1.94197099,2.11942192,0.62176014,1.45079151,0.00175967,0.08367702,0.00462771,0.13149596,0.57605607,0.35642644
-1.93596798,2.14814687,0.62765289,1.46043678,0.00184795,0.08253679,0.00464516,0.13380919,0.57188569,0.37129627
-1.92996498,2.17200481,0.63254239,1.46655268,0.00193180,0.08120757,0.00465875,0.13598382,0.56655568,0.38528078
-1.92396198,2.19117675,0.63650282,1.46939696,0.00201047,0.07972649,0.00467004,0.13804476,0.56029478,0.39824846
-1.91795898,2.20596280,0.63963691,1.46930507,0.00208347,0.07813284,0.00468071,0.14002070,0.55335744,0.41009690
-1.91195598,2.21677289,0.64207289,1.46668158,0.00215051,0.07646704,0.00469244,0.14194266,0.54601708,0.42075480
-1.90595298,2.22411249,0.64396003,1.46198863,0.00221157,0.07476964,0.00470689,0.14384252,0.53855871,0.43018249
-1.89994997,2.22856362,0.64546320,1.45573170,0.00226684,0.07308032,0.00472566,0.14575135,0.53127103,0.43837090
-1.89394697,2.23076183,0.64675617,1.44844295,0.00231671,0.07143691,0.00475025,0.14769776,0.52443820,0.44533899
-1.88794397,2.23136972,0.64801423,1.44066268,0.00236179,0.06987452,0.00478198,0.14970631,0.51833135,0.45112992
-1.88194097,2.23104835,0.64940623,1.43291961,0.00240280,0.06842467,0.00482199,0.15179607,0.51320027,0.45580608
-1.87593797,2.23042765,0.65108653,1.42571077,0.00244057,0.06711459,0.00487117,0.15397927,0.50926535,0.45944335
-1.86993497,2.23007742,0.65318710,1.41948198,0.00247599,0.06596652,0.00493012,0.15626035,0.50671006,0.46212495
-1.86393197,2.23048034,0.65581035,1.41460970,0.00250991,0.06499731,0.00499914,0.15863527,0.50567445,0.46393526
-1.85792896,2.23200850,0.65902307,1.41138540,0.00254313,0.06421794,0.00507818,0.16109118,0.50624965,0.46495399
-1.85192596,2.23490489,0.66285172,1.41000310,0.00257633,0.06363344,0.00516688,0.16360654,0.50847399,0.46525113
-1.84592296,2.23927076,0.66727958,1.41055097,0.00261000,0.06324278,0.00526450,0.16615161,0.51233068,0.46488286
-1.83991996,2.24505992,0.67224574,1.41300740,0.00264445,0.06303909,0.00537000,0.16868937,0.51774744,0.46388879
-1.83391696,2.25208023,0.67764631,1.41724193,0.00267973,0.06300995,0.00548199,0.17117678,0.52459803,0.46229064
-1.82791396,2.26000237,0.68333758,1.42302105,0.00271567,0.06313797,0.00559884,0.17356632,0.53270580,0.46009234
-1.82191096,2.26837554,0.68914113,1.43001865,0.00275182,0.06340141,0.00571866,0.17580780,0.54184921,0.45728160
-1.81590795,2.27664916,0.69485065,1.43783067,0.00278750,0.06377501,0.00583939,0.17785028,0.55176891,0.45383273
-1.80990495,2.28419961,0.70024007,1.44599324,0.00282183,0.06423091,0.00595883,0.17964399,0.56217651,0.44971058
-1.80390195,2.29036038,0.70507259,1.45400330,0.00285373,0.06473966,0.00607472,0.18114225,0.57276419,0.44487510
-1.79789895,2.29445409,0.70911016,1.46134087,0.00288202,0.06527118,0.00618479,0.18230311,0.58321522,0.43928646
-1.79189595,2.29582474,0.71212290,1.46749164,0.00290542,0.06579580,0.00628683,0.18309089,0.59321449,0.43291019
-1.78589295,2.29386829,0.71389794,1.47196886,0.00292265,0.06628519,0.00637875,0.18347723,0.60245884,0.42572201
-1.77988994,2.28806031,0.71424733,1.47433350,0.00293249,0.06671318,0.00645859,0.18344188,0.61066664,0.41771209
-1.77388694,2.27797906,0.71301456,1.47421167,0.00293380,0.06705649,0.00652462,0.18297306,0.61758615,0.40888854
-1.76788394,2.26332322,0.71007949,1.47130859,0.00292561,0.06729526,0.00657531,0.18206744,0.62300235,0.39927969
-1.76188094,2.24392349,0.70536151,1.46541860,0.00290715,0.06741342,0.00660940,0.18072974,0.62674190,0.38893542
-1.75587794,2.21974774,0.69882086,1.45643087,0.00287787,0.06739885,0.00662589,0.17897202,0.62867625,0.37792710
-1.74987494,2.19089989,0.69045814,1.44433076,0.00283752,0.06724343,0.00662402,0.17681273,0.62872259,0.36634653
-1.74387194,2.15761291,0.68031229,1.42919708,0.00278608,0.06694281,0.00660331,0.17427562,0.62684295,0.35430372
-1.73786893,2.12023668,0.66845717,1.41119558,0.00272384,0.06649614,0.00656350,0.17138855,0.62304156,0.34192390
-1.73186593,2.07922172,0.65499701,1.39056927,0.00265133,0.06590564,0.00650458,0.16818224,0.61736066,0.32934382
-1.72586293,2.03509984,0.64006129,1.36762629,0.00256932,0.06517613,0.00642670,0.16468928,0.60987530,0.31670761
-1.71985993,1.98846308,0.62379908,1.34272597,0.00247880,0.06431448,0.00633024,0.16094307,0.60068733,0.30416248
-1.71385693,1.93994184,0.60637347,1.31626411,0.00238090,0.06332909,0.00621573,0.15697713,0.58991914,0.29185445
-1.70785393,1.89018354,0.58795617,1.28865784,0.00227691,0.06222943,0.00608382,0.15282452,0.57770744,0.27992435
-1.70185093,1.83983264,0.56872262,1.26033119,0.00216819,0.06102559,0.00593534,0.14851756,0.56419753,0.26850422
-1.69584792,1.78951265,0.54884778,1.23170150,0.00205612,0.05972797,0.00577121,0.14408768,0.54953828,0.25771425
-1.68984492,1.73981088,0.52850260,1.20316744,0.00194209,0.05834705,0.00559248,0.13956555,0.53387799,0.24766035
-1.68384192,1.69126598,0.50785139,1.17509871,0.00182745,0.05689325,0.00540032,0.13498123,0.51736144,0.23843239
-1.67783892,1.64435845,0.48704980,1.14782771,0.00171346,0.05537686,0.00519600,0.13036448,0.50012782,0.23010310
-1.67183592,1.59950407,0.46624352,1.12164321,0.00160127,0.05380813,0.00498091,0.12574505,0.48230989,0.22272756
-1.66583292,1.55704991,0.44556756,1.09678585,0.00149192,0.05219730,0.00475652,0.12115288,0.46403380,0.21634324
-1.65982991,1.51727257,0.42514584,1.07344553,0.00138631,0.05055474,0.00452442,0.11661833,0.44541977,0.21097052
-1.65382691,1.48037836,0.40509107,1.05176032,0.00128520,0.04889109,0.00428628,0.11217211,0.42658305,0.20661352
-1.64782391,1.44650492,0.38550478,1.03181673,0.00118922,0.04721731,0.00404384,0.10784520,0.40763523,0.20326130
-1.64182091,1.41572402,0.36647737,1.01365129,0.00109887,0.04554474,0.00379890,0.10366847,0.38868540,0.20088912
-1.63581791,1.38804513,0.34808803,0.99725301,0.00101451,0.04388508,0.00355329,0.09967226,0.36984118,0.19945987
-1.62981491,1.36341966,0.33040476,0.98256670,0.00093645,0.04225031,0.00330884,0.09588570,0.35120922,0.19892559
-1.62381191,1.34174569,0.31348414,0.96949710,0.00086490,0.04065248,0.00306737,0.09233605,0.33289533,0.19922891
-1.61780890,1.32287312,0.29737117,0.95791356,0.00080002,0.03910349,0.00283062,0.08904786,0.31500402,0.20030453
-1.61180590,1.30660930,0.28209917,0.94765534,0.00074193,0.03761475,0.00260026,0.08604225,0.29763747,0.20208069
-1.60580290,1.29272523,0.26768965,0.93853745,0.00069076,0.03619685,0.00237784,0.08333614,0.28089413,0.20448063
-1.59979990,1.28096229,0.25415253,0.93035702,0.00064666,0.03485917,0.00216476,0.08094166,0.26486693,0.20742404
-1.59379690,1.27103968,0.24148651,0.92290004,0.00060977,0.03360952,0.00196226,0.07886572,0.24964139,0.21082853
-1.58779390,1.26266256,0.22967976,0.91594856,0.00058033,0.03245382,0.00177140,0.07710970,0.23529362,0.21461119
-1.58179090,1.25553087,0.21871100,0.90928812,0.00055859,0.03139577,0.00159301,0.07566944,0.22188854,0.21869022
-1.57578789,1.24934864,0.20855086,0.90271529,0.00054488,0.03043672,0.00142777,0.07453543,0.20947844,0.22298654
-1.56978489,1.24383380,0.19916352,0.89604512,0.00053957,0.02957553,0.00127612,0.07369325,0.19810193,0.22742559
-1.56378189,1.23872797,0.19050867,0.88911833,0.00054311,0.02880857,0.00113833,0.07312418,0.18778346,0.23193908
-1.55777889,1.23380615,0.18254354,0.88180792,0.00055596,0.02812987,0.00101447,0.07280603,0.17853339,0.23646674
-1.55177589,1.22888567,0.17522500,0.87402493,0.00057863,0.02753132,0.00090446,0.07271409,0.17034864,0.24095808
-1.54577289,1.22383413,0.16851155,0.86572308,0.00061162,0.02700301,0.00080809,0.07282219,0.16321394,0.24537389
-1.53976988,1.21857586,0.16236519,0.85690206,0.00065540,0.02653362,0.00072502,0.07310372,0.15710339,0.24968765
-1.53376688,1.21309637,0.15675289,0.84760920,0.00071040,0.02611090,0.00065482,0.07353268,0.15198251,0.25388654
-1.52776388,1.20744454,0.15164770,0.83793932,0.00077694,0.02572218,0.00059699,0.07408464,0.14781034,0.25797206
-1.52176088,1.20173215,0.14702944,0.82803272,0.00085524,0.02535488,0.00055098,0.07473752,0.14454163,0.26196013
-1.51575788,1.19613069,0.14288481,0.81807118,0.00094536,0.02499699,0.00051620,0.07547218,0.14212889,0.26588065
-1.50975488,1.19086521,0.13920704,0.80827214,0.00104716,0.02463756,0.00049206,0.07627284,0.14052419,0.26977639
-1.50375188,1.18620546,0.13599503,0.79888109,0.00116028,0.02426705,0.00047798,0.07712718,0.13968051,0.27370118
