energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
0.02101051,2.58179981,0.01706686,0.03782764,0.38727537,0.90611774,0.09268295,0.00000000,0.84280194,1.45953935
0.02701351,2.57395677,0.01694717,0.03637052,0.38811606,0.90201931,0.08948943,0.00000000,0.84890695,1.45972996
0.03301651,2.56245058,0.01678540,0.03508609,0.38914828,0.89661202,0.08671656,0.00000000,0.85314947,1.45733695
0.03901951,2.54621844,0.01657735,0.03394908,0.39012472,0.88947703,0.08428194,0.00000000,0.85516788,1.45182083
0.04502251,2.52434562,0.01632058,0.03293374,0.39080624,0.88025104,0.08210701,0.00000000,0.85466334,1.44272983
0.05102551,2.49609443,0.01601437,0.03201472,0.39096975,0.86863772,0.08011921,0.00000000,0.85140809,1.42971509
0.05702851,2.46092604,0.01565966,0.03116783,0.39041532,0.85441655,0.07825360,0.00000000,0.84525115,1.41254166
0.06303152,2.41851451,0.01525889,0.03037073,0.38897240,0.83744878,0.07645417,0.00000000,0.83612102,1.39109476
0.06903452,2.36875295,0.01481586,0.02960351,0.38650485,0.81768036,0.07467456,0.00000000,0.82402575,1.36538162
0.07503752,2.31175189,0.01433554,0.02884916,0.38291464,0.79514201,0.07287860,0.00000000,0.80905031,1.33552877
0.08104052,2.24783046,0.01382387,0.02809392,0.37814411,0.76994635,0.07104023,0.00000000,0.79135160,1.30177526
0.08704352,2.17750104,0.01328756,0.02732747,0.37217679,0.74228247,0.06914328,0.00000000,0.77115141,1.26446232
0.09304652,2.10144834,0.01273392,0.02654301,0.36503678,0.71240826,0.06718079,0.00000000,0.74872769,1.22401989
0.09904952,2.02050405,0.01217071,0.02573725,0.35678673,0.68064095,0.06515423,0.00000000,0.72440459,1.18095089
0.10505253,1.93561842,0.01160597,0.02491023,0.34752468,0.64734621,0.06307242,0.00000000,0.69854173,1.13581392
0.11105553,1.84782983,0.01104793,0.02406515,0.33737981,0.61292647,0.06095042,0.00000000,0.67152306,1.08920507
0.11705853,1.75823389,0.01050490,0.02320807,0.32650737,0.57780890,0.05880828,0.00000000,0.64374587,1.04173974
0.12306153,1.66795311,0.00998521,0.02234761,0.31508310,0.54243348,0.05666986,0.00000000,0.61561031,0.99403513
0.12906453,1.57810840,0.00949717,0.02149458,0.30329732,0.50724170,0.05456166,0.00000000,0.58750972,0.94669405
0.13506753,1.48979319,0.00904901,0.02066172,0.29134891,0.47266616,0.05251175,0.00000000,0.55982214,0.90029049
0.14107054,1.40405117,0.00864890,0.01986336,0.27943961,0.43912152,0.05054882,0.00000000,0.53290325,0.85535769
0.14707354,1.32185789,0.00830489,0.01911518,0.26776858,0.40699687,0.04870145,0.00000000,0.50708081,0.81237858
0.15307654,1.24410691,0.00802494,0.01843404,0.25652766,0.37664975,0.04699752,0.00000000,0.48265070,0.77177917
0.15907954,1.17160015,0.00781688,0.01783778,0.24589730,0.34840186,0.04546378,0.00000000,0.45987457,0.73392456
0.16508254,1.10504274,0.00768845,0.01734514,0.23604330,0.32253640,0.04412564,0.00000000,0.43897896,0.69911775
0.17108554,1.04504160,0.00764720,0.01697574,0.22711446,0.29929687,0.04300708,0.00000000,0.42015575,0.66760071
0.17708854,0.99210749,0.00770053,0.01675001,0.21924099,0.27888734,0.04213075,0.00000000,0.40356368,0.63955762
0.18309155,0.94665977,0.00785565,0.01668918,0.21253379,0.26147376,0.04151806,0.00000000,0.38933068,0.61511966
0.18909455,0.90903293,0.00811948,0.01681525,0.20708441,0.24718606,0.04118938,0.00000000,0.37755671,0.59437090
0.19509755,0.87948436,0.00849866,0.01715091,0.20296556,0.23612097,0.04116426,0.00000000,0.36831672,0.57735483
0.20110055,0.85820217,0.00899943,0.01771941,0.20023214,0.22834499,0.04146155,0.00000000,0.36166358,0.56408092
0.20710355,0.84531264,0.00962753,0.01854429,0.19892246,0.22389745,0.04209942,0.00000000,0.35763047,0.55453082
0.21310655,0.84088631,0.01038817,0.01964907,0.19905970,0.22279326,0.04309534,0.00000000,0.35623275,0.54866367
0.21910955,0.84494243,0.01128582,0.02105683,0.20065329,0.22502533,0.04446581,0.00000000,0.35746898,0.54642037
0.22511256,0.85745126,0.01232415,0.02278956,0.20370027,0.23056633,0.04622600,0.00000000,0.36132105,0.54772643
0.23111556,0.87833424,0.01350585,0.02486757,0.20818638,0.23936980,0.04838915,0.00000000,0.36775346,0.55249345
0.23711856,0.90746197,0.01483250,0.02730862,0.21408692,0.25137065,0.05096588,0.00000000,0.37671182,0.56061916
0.24312156,0.94465039,0.01630443,0.03012713,0.22136733,0.26648498,0.05396335,0.00000000,0.38812065,0.57198633
0.24912456,0.98965566,0.01792052,0.03333329,0.22998357,0.28460939,0.05738436,0.00000000,0.40188089,0.58646060
0.25512756,1.04216824,0.01967815,0.03693215,0.23988218,0.30561995,0.06122638,0.00000000,0.41786721,0.60388783
0.26113057,1.10180722,0.02157300,0.04092290,0.25100031,0.32937107,0.06548069,0.00000000,0.43592563,0.62409118
0.26713357,1.16811532,0.02359904,0.04529811,0.26326567,0.35569445,0.07013159,0.00000000,0.45587161,0.64686841
0.27313657,1.24055580,0.02574841,0.05004330,0.27659651,0.38439835,0.07515580,0.00000000,0.47748904,0.67198992
0.27913957,1.31851162,0.02801148,0.05513662,0.29090179,0.41526751,0.08052211,0.00000000,0.50053035,0.69919770
0.28514257,1.40128778,0.03037686,0.06054890,0.30608160,0.44806382,0.08619137,0.00000000,0.52471800,0.72820572
0.29114557,1.48811702,0.03283151,0.06624394,0.32202790,0.48252794,0.09211678,0.00000000,0.54974731,0.75870176
0.29714857,1.57816917,0.03536089,0.07217919,0.33862556,0.51838196,0.09824454,0.00000000,0.57529094,0.79035090
0.30315158,1.67056403,0.03794919,0.07830666,0.35575383,0.55533314,0.10451499,0.00000000,0.60100469,0.82280046
0.30915458,1.76438751,0.04057953,0.08457431,0.37328807,0.59307853,0.11086391,0.00000000,0.62653452,0.85568643
0.31515758,1.85871025,0.04323429,0.09092751,0.39110177,0.63131049,0.11722432,0.00000000,0.65152465,0.88864088
0.32116058,1.95260804,0.04589538,0.09731089,0.40906867,0.66972276,0.12352836,0.00000000,0.67562616,0.92130007
0.32716358,2.04518299,0.04854452,0.10367024,0.42706500,0.70801677,0.12970941,0.00000000,0.69850592,0.95331274
0.33316658,2.13558433,0.05116351,0.10995452,0.44497148,0.74590792,0.13570426,0.00000000,0.71985526,0.98434823
0.33916958,2.22302767,0.05373452,0.11611776,0.46267517,0.78313140,0.14145515,0.00000000,0.73939801,1.01410365
0.34517259,2.30681169,0.05624021,0.12212090,0.48007086,0.81944726,0.14691167,0.00000000,0.75689756,1.04231005
0.35117559,2.38633137,0.05866394,0.12793337,0.49706208,0.85464436,0.15203241,0.00000000,0.77216248,1.06873683
0.35717859,2.46108692,0.06098976,0.13353428,0.51356146,0.88854298,0.15678623,0.00000000,0.78505052,1.09319450
0.36318159,2.53068810,0.06320245,0.13891329,0.52949065,0.92099596,0.16115301,0.00000000,0.79547082,1.11553541
0.36918459,2.59485369,0.06528750,0.14407090,0.54477956,0.95188833,0.16512400,0.00000000,0.80338426,1.13565257
0.37518759,2.65340647,0.06723097,0.14901833,0.55936537,0.98113534,0.16870162,0.00000000,0.80880195,1.15347682
0.38119060,2.70626402,0.06901939,0.15377679,0.57319108,1.00867937,0.17189872,0.00000000,0.81178213,1.16897246
0.38719360,2.75342633,0.07063967,0.15837627,0.58620395,1.03448568,0.17473745,0.00000000,0.81242567,1.18213196
0.39319660,2.79496112,0.07207903,0.16285383,0.59835409,1.05853758,0.17724766,0.00000000,0.81087040,1.19296998
0.39919960,2.83098811,0.07332495,0.16725149,0.60959320,1.08083131,0.17946506,0.00000000,0.80728488,1.20151748
0.40520260,2.86166324,0.07436523,0.17161373,0.61987381,1.10137111,0.18142908,0.00000000,0.80186167,1.20781623
0.41120560,2.88716428,0.07518818,0.17598486,0.62914908,1.12016491,0.18318079,0.00000000,0.79481083,1.21191421
0.41720860,2.90767856,0.07578284,0.18040622,0.63737333,1.13722091,0.18476071,0.00000000,0.78635358,1.21386231
0.42321161,2.92339367,0.07613936,0.18491335,0.64450328,1.15254540,0.18620683,0.00000000,0.77671681,1.21371249
0.42921461,2.93449169,0.07624948,0.18953345,0.65050002,1.16614198,0.18755291,0.00000000,0.76612824,1.21151758
0.43521761,2.94114699,0.07610704,0.19428300,0.65533162,1.17801214,0.18882701,0.00000000,0.75481266,1.20733257
0.44122061,2.94352750,0.07570859,0.19916583,0.65897613,1.18815718,0.19005049,0.00000000,0.74298895,1.20121718
0.44722361,2.94179898,0.07505403,0.20417173,0.66142486,1.19658126,0.19123734,0.00000000,0.73086804,1.19323946
0.45322661,2.93613147,0.07414710,0.20927555,0.66268553,1.20329520,0.19239401,0.00000000,0.71865148,1.18347983
0.45922961,2.92670698,0.07299595,0.21443708,0.66278517,1.20832058,0.19351960,0.00000000,0.70653056,1.17203519
0.46523262,2.91372754,0.07161349,0.21960151,0.66177225,1.21169393,0.19460635,0.00000000,0.69468550,1.15902245
0.47123562,2.89742217,0.07001763,0.22470065,0.65971798,1.21347017,0.19564052,0.00000000,0.68328479,1.14458098
0.47723862,2.87805217,0.06823127,0.22965475,0.65671644,1.21372529,0.19660343,0.00000000,0.67248404,1.12887368
0.48324162,2.85591354,0.06628217,0.23437492,0.65288334,1.21255751,0.19747266,0.00000000,0.66242461,1.11208612
0.48924462,2.83133616,0.06420251,0.23876613,0.64835353,1.21008701,0.19822331,0.00000000,0.65323147,1.09442372
0.49524762,2.80467928,0.06202826,0.24273044,0.64327698,1.20645382,0.19882924,0.00000000,0.64501063,1.07610696
0.50125063,2.77632337,0.05979836,0.24617066,0.63781366,1.20181404,0.19926426,0.00000000,0.63784593,1.05736467
0.50725363,2.74665859,0.05755367,0.24899396,0.63212735,1.19633436,0.19950314,0.00000000,0.63179543,1.03842580
0.51325663,2.71607063,0.05533587,0.25111551,0.62637868,1.19018534,0.19952248,0.00000000,0.62688775,1.01951010
0.51925963,2.68492466,0.05318611,0.25246185,0.62071783,1.18353369,0.19930138,0.00000000,0.62311840,1.00081830
0.52526263,2.65354854,0.05114380,0.25297388,0.61527730,1.17653402,0.19882192,0.00000000,0.62044668,0.98252243
0.53126563,2.62221646,0.04924528,0.25260944,0.61016509,1.16932065,0.19806939,0.00000000,0.61879331,0.96475704
0.53726863,2.59113421,0.04752263,0.25134515,0.60545876,1.16200003,0.19703248,0.00000000,0.61803928,0.94761177
0.54327164,2.56042728,0.04600257,0.24917772,0.60120081,1.15464418,0.19570319,0.00000000,0.61802610,0.93112608
0.54927464,2.53013273,0.04470556,0.24612440,0.59739558,1.14728583,0.19407678,0.00000000,0.61855771,0.91528649
0.55527764,2.50019562,0.04364513,0.24222281,0.59400795,1.13991544,0.19215157,0.00000000,0.61940422,0.90002658
0.56128064,2.47047061,0.04282742,0.23753006,0.59096404,1.13248057,0.18992880,0.00000000,0.62030738,0.88523004
0.56728364,2.44072879,0.04225101,0.23212122,0.58815383,1.12488759,0.18741245,0.00000000,0.62098785,0.87073657
0.57328664,2.41066968,0.04190707,0.22608731,0.58543572,1.11700591,0.18460922,0.00000000,0.62115391,0.85635038
0.57928964,2.37993790,0.04177971,0.21953289,0.58264272,1.10867441,0.18152846,0.00000000,0.62051130,0.84185101
0.58529265,2.34814384,0.04184665,0.21257329,0.57959011,1.09970996,0.17818232,0.00000000,0.61877388,0.82700572
0.59129565,2.31488707,0.04208010,0.20533180,0.57608412,1.08991753,0.17458585,0.00000000,0.61567444,0.81158288
0.59729865,2.27978156,0.04244785,0.19793679,0.57193115,1.07910143,0.17075727,0.00000000,0.61097538,0.79536558
0.60330165,2.24248113,0.04291452,0.19051890,0.56694724,1.06707710,0.16671821,0.00000000,0.60447841,0.77816470
0.60930465,2.20270376,0.04344286,0.18320842,0.56096712,1.05368280,0.16249403,0.00000000,0.59603309,0.75983071
0.61530765,2.16025353,0.04399519,0.17613295,0.55385248,1.03879061,0.15811399,0.00000000,0.58554356,0.74026346
0.62131066,2.11503878,0.04453472,0.16941520,0.54549907,1.02231609,0.15361147,0.00000000,0.57297315,0.71941965
0.62731366,2.06708543,0.04502690,0.16317125,0.53584219,1.00422608,0.14902396,0.00000000,0.55834672,0.69731724
0.63331666,2.01654475,0.04544056,0.15750885,0.52486039,0.98454421,0.14439297,0.00000000,0.54175044,0.67403696
0.63931966,1.96369494,0.04574892,0.15252612,0.51257722,0.96335368,0.13976365,0.00000000,0.52332921,0.64972051
0.64532266,1.90893635,0.04593041,0.14831023,0.49906083,0.94079720,0.13518433,0.00000000,0.50328176,0.62456592
0.65132566,1.85278050,0.04596923,0.14493632,0.48442166,0.91707404,0.13070569,0.00000000,0.48185370,0.59882004
0.65732866,1.79583339,0.04585560,0.14246636,0.46880825,0.89243422,0.12637985,0.00000000,0.45932889,0.57276895
0.66333167,1.73877382,0.04558584,0.14094808,0.45240136,0.86717010,0.12225921,0.00000000,0.43601964,0.54672646
0.66933467,1.68232784,0.04516216,0.14041382,0.43540690,0.84160595,0.11839512,0.00000000,0.41225616,0.52102173
0.67533767,1.62724065,0.04459215,0.14087947,0.41804784,0.81608570,0.11483652,0.00000000,0.38837572,0.49598629
0.68134067,1.57424728,0.04388819,0.14234328,0.40055566,0.79095980,0.11162857,0.00000000,0.36471224,0.47194145
0.68734367,1.52404368,0.04306661,0.14478496,0.38316165,0.76657169,0.10881120,0.00000000,0.34158656,0.44918657
0.69334667,1.47725964,0.04214677,0.14816476,0.36608867,0.74324467,0.10641801,0.00000000,0.31929789,0.42798876
0.69934967,1.43443502,0.04115009,0.15242297,0.34954349,0.72126979,0.10447518,0.00000000,0.29811682,0.40857451
0.70535268,1.39600056,0.04009904,0.15747976,0.33371031,0.70089555,0.10300080,0.00000000,0.27828002,0.39112367
0.71135568,1.36226421,0.03901629,0.16323555,0.31874557,0.68231973,0.10200449,0.00000000,0.25998686,0.37576587
0.71735868,1.33340386,0.03792380,0.16957195,0.30477437,0.66568407,0.10148744,0.00000000,0.24339801,0.36257955
0.72336168,1.30946676,0.03684218,0.17635349,0.29188845,0.65107188,0.10144286,0.00000000,0.22863578,0.35159353
0.72936468,1.29037570,0.03579016,0.18342997,0.28014594,0.63850867,0.10185690,0.00000000,0.21578623,0.34279094
0.73536768,1.27594163,0.03478427,0.19063963,0.26957270,0.62796597,0.10270984,0.00000000,0.20490283,0.33611523
0.74137069,1.26588201,0.03383871,0.19781305,0.26016504,0.61936786,0.10397781,0.00000000,0.19601109,0.33147785
0.74737369,1.25984387,0.03296537,0.20477751,0.25189381,0.61259988,0.10563460,0.00000000,0.18911424,0.32876711
0.75337669,1.25743031,0.03217408,0.21136200,0.24470937,0.60751984,0.10765377,0.00000000,0.18419920,0.32785781
0.75937969,1.25822894,0.03147293,0.21740237,0.23854718,0.60396984,0.11001075,0.00000000,0.18124270,0.32862097
0.76538269,1.26184063,0.03086875,0.22274660,0.23333379,0.60178869,0.11268486,0.00000000,0.18021713,0.33093326
0.77138569,1.26790699,0.03036756,0.22725987,0.22899268,0.60082417,0.11566112,0.00000000,0.18109571,0.33468555
0.77738869,1.27613493,0.02997510,0.23082923,0.22544984,0.60094415,0.11893183,0.00000000,0.18385681,0.33979021
0.78339170,1.28631694,0.02969730,0.23336758,0.22263859,0.60204614,0.12249750,0.00000000,0.18848703,0.34618679
0.78939470,1.29834593,0.02954058,0.23481674,0.22050365,0.60406454,0.12636744,0.00000000,0.19498310,0.35384579
0.79539770,1.31222379,0.02951217,0.23514952,0.21900400,0.60697525,0.13055963,0.00000000,0.20335221,0.36277048
0.80140070,1.32806308,0.02962017,0.23437054,0.21811469,0.61079735,0.13509997,0.00000000,0.21361114,0.37299657
0.80740370,1.34608194,0.02987346,0.23251585,0.21782740,0.61559182,0.14002094,0.00000000,0.22578384,0.38459000
0.81340670,1.36659241,0.03028148,0.22965119,0.21814986,0.62145741,0.14535961,0.00000000,0.23989802,0.39764289
0.81940970,1.38998293,0.03085382,0.22586920,0.21910426,0.62852387,0.15115520,0.00000000,0.25598066,0.41226803
0.82541271,1.41669600,0.03159967,0.22128543,0.22072470,0.63694323,0.15744627,0.00000000,0.27405287,0.42859222
0.83141571,1.44720247,0.03252713,0.21603355,0.22305412,0.64687942,0.16426758,0.00000000,0.29412448,0.44674887
0.83741871,1.48197379,0.03364257,0.21025990,0.22614070,0.65849714,0.17164704,0.00000000,0.31618848,0.46687028
0.84342171,1.52145398,0.03494981,0.20411766,0.23003416,0.67195063,0.17960263,0.00000000,0.34021592,0.48908009
0.84942471,1.56603288,0.03644947,0.19776092,0.23478215,0.68737298,0.18813969,0.00000000,0.36615146,0.51348620
0.85542771,1.61602213,0.03813832,0.19133898,0.24042694,0.70486683,0.19724869,0.00000000,0.39390991,0.54017460
0.86143072,1.67163522,0.04000884,0.18499107,0.24700267,0.72449675,0.20690358,0.00000000,0.42337404,0.56920429
0.86743372,1.73297262,0.04204888,0.17884179,0.25453318,0.74628405,0.21706093,0.00000000,0.45439376,0.60060346
0.87343672,1.80001258,0.04424161,0.17299745,0.26303062,0.77020400,0.22765979,0.00000000,0.48678682,0.63436709
0.87943972,1.87260795,0.04656563,0.16754340,0.27249482,0.79618576,0.23862252,0.00000000,0.52034109,0.67045582
0.88544272,1.95048884,0.04899537,0.16254255,0.28291335,0.82411479,0.24985638,0.00000000,0.55481811,0.70879601
0.89144572,2.03327061,0.05150168,0.15803495,0.29426222,0.85383749,0.26125588,0.00000000,0.58995797,0.74928077
0.89744872,2.12046643,0.05405266,0.15403850,0.30650703,0.88516773,0.27270581,0.00000000,0.62548508,0.79177170
0.90345173,2.21150321,0.05661463,0.15055060,0.31960446,0.91789455,0.28408480,0.00000000,0.66111457,0.83610099
0.90945473,2.30573971,0.05915322,0.14755069,0.33350378,0.95179059,0.29526912,0.00000000,0.69655890,0.88207366
0.91545773,2.40248551,0.06163452,0.14500346,0.34814840,0.98662047,0.30613668,0.00000000,0.73153438,0.92946956
0.92146073,2.50101935,0.06402625,0.14286241,0.36347698,1.02214854,0.31657091,0.00000000,0.76576706,0.97804497
0.92746373,2.60060596,0.06629881,0.14107378,0.37942431,1.05814535,0.32646426,0.00000000,0.79899785,1.02753374
0.93346673,2.70051008,0.06842628,0.13958041,0.39592145,1.09439256,0.33572139,0.00000000,0.83098643,1.07764768
0.93946973,2.80000728,0.07038710,0.13832543,0.41289553,1.13068574,0.34426150,0.00000000,0.86151387,1.12807661
0.94547274,2.89839114,0.07216470,0.13725558,0.43026882,1.16683520,0.35202010,0.00000000,0.89038386,1.17848797
0.95147574,2.99497683,0.07374772,0.13632411,0.44795744,1.20266467,0.35894981,0.00000000,0.91742252,1.22852635
0.95747874,3.08910148,0.07513002,0.13549294,0.46586969,1.23800820,0.36502037,0.00000000,0.94247705,1.27781334
0.96348174,3.18012208,0.07631047,0.13473429,0.48390423,1.27270567,0.37021786,0.00000000,0.96541330,1.32594800
0.96948474,3.26741180,0.07729236,0.13403149,0.50194837,1.30659733,0.37454318,0.00000000,0.98611277,1.37250834
0.97548774,3.35035583,0.07808277,0.13337926,0.51987667,1.33951816,0.37800995,0.00000000,1.00446920,1.41705425
0.98149075,3.42834788,0.07869162,0.13278326,0.53755001,1.37129252,0.38064191,0.00000000,1.02038537,1.45913200
0.98749375,3.50078836,0.07913072,0.13225914,0.55481551,1.40172986,0.38247022,0.00000000,1.03377025,1.49828071
0.99349675,3.56708519,0.07941273,0.13183122,0.57150728,1.43062192,0.38353056,0.00000000,1.04453710,1.53404059
0.99949975,3.62665785,0.07955015,0.13153070,0.58744827,1.45774201,0.38386042,0.00000000,1.05260256,1.56596302
1.00550275,3.67894501,0.07955443,0.13139377,0.60245307,1.48284646,0.38349672,0.00000000,1.05788710,1.59362207
1.01150575,3.72341560,0.07943518,0.13145959,0.61633179,1.50567855,0.38247385,0.00000000,1.06031674,1.61662714
1.01750875,3.75958307,0.07919959,0.13176816,0.62889483,1.52597456,0.38082223,0.00000000,1.05982601,1.63463604
1.02351176,3.78702190,0.07885204,0.13235840,0.63995826,1.54347186,0.37856749,0.00000000,1.05636212,1.64736795
1.02951476,3.80538545,0.07839399,0.13326626,0.64934968,1.55791847,0.37573031,0.00000000,1.04988976,1.65461552
1.03551776,3.81442376,0.07782406,0.13452303,0.65691417,1.56908341,0.37232680,0.00000000,1.04039654,1.65625536
1.04152076,3.81400016,0.07713834,0.13615393,0.66252006,1.57676733,0.36836942,0.00000000,1.02789825,1.65225628
1.04752376,3.80410516,0.07633090,0.13817689,0.66606409,1.58081252,0.36386834,0.00000000,1.01244394,1.64268474
1.05352676,3.78486661,0.07539441,0.14060159,0.66747584,1.58111170,0.35883306,0.00000000,0.99411995,1.62770697
1.05952976,3.75655503,0.07432091,0.14342881,0.66672098,1.57761495,0.35327425,0.00000000,0.97305293,1.60758763
1.06553277,3.71958367,0.07310262,0.14665002,0.66380319,1.57033425,0.34720556,0.00000000,0.94941132,1.58268494
1.07153577,3.67450287,0.07173270,0.15024730,0.65876485,1.55934541,0.34064536,0.00000000,0.92340512,1.55344231
1.07753877,3.62198903,0.07020600,0.15419350,0.65168609,1.54478716,0.33361831,0.00000000,0.89528403,1.52037709
1.08354177,3.56282864,0.06851971,0.15845276,0.64268262,1.52685754,0.32615654,0.00000000,0.86533383,1.48406666
1.08954477,3.49789840,0.06667387,0.16298130,0.63190226,1.50580786,0.31830058,0.00000000,0.83387127,1.44513285
1.09554777,3.42814240,0.06467171,0.16772854,0.61952054,1.48193461,0.31009982,0.00000000,0.80123777,1.40422517
1.10155078,3.35454796,0.06251985,0.17263856,0.60573547,1.45556996,0.30161269,0.00000000,0.76779210,1.36200399
1.10755378,3.27812130,0.06022829,0.17765178,0.59076196,1.42707142,0.29290637,0.00000000,0.73390263,1.31912408
1.11355678,3.19986463,0.05781030,0.18270697,0.57482608,1.39681139,0.28405627,0.00000000,0.69993944,1.27621964
1.11955978,3.12075570,0.05528203,0.18774347,0.55815953,1.36516723,0.27514519,0.00000000,0.66626667,1.23389110
1.12556278,3.04173078,0.05266217,0.19270345,0.54099454,1.33251234,0.26626236,0.00000000,0.63323556,1.19269438
1.13156578,2.96367184,0.04997136,0.19753438,0.52355949,1.29920888,0.25750222,0.00000000,0.60117839,1.15313270
1.13756878,2.88739800,0.04723165,0.20219124,0.50607533,1.26560225,0.24896319,0.00000000,0.57040351,1.11565123
1.14357179,2.81366130,0.04446585,0.20663873,0.48875293,1.23201755,0.24074635,0.00000000,0.54119167,1.08063428
1.14957479,2.74314618,0.04169693,0.21085309,0.47179136,1.19875796,0.23295413,0.00000000,0.51379352,1.04840491
1.15557779,2.67647208,0.03894741,0.21482342,0.45537703,1.16610486,0.22568889,0.00000000,0.48842838,1.01922657
1.16158079,2.61419809,0.03623885,0.21855262,0.43968360,1.13431937,0.21905158,0.00000000,0.46528400,0.99330607
1.16758379,2.55682851,0.03359133,0.22205759,0.42487244,1.10364478,0.21314028,0.00000000,0.44451716,0.97079768
1.17358679,2.50481832,0.03102312,0.22536872,0.41109347,1.07430947,0.20804871,0.00000000,0.42625483,0.95180747
1.17958979,2.45857739,0.02855032,0.22852879,0.39848615,1.04652982,0.20386471,0.00000000,0.41059572,0.93639766
1.18559280,2.41847259,0.02618667,0.23159107,0.38718040,1.02051251,0.20066855,0.00000000,0.39761182,0.92459031
1.19159580,2.38482727,0.02394343,0.23461684,0.37729727,0.99645587,0.19853119,0.00000000,0.38734984,0.91637027
1.19759880,2.35791762,0.02182934,0.23767237,0.36894908,0.97455000,0.19751251,0.00000000,0.37983231,0.91168702
1.20360180,2.33796596,0.01985058,0.24082555,0.36223914,0.95497535,0.19765940,0.00000000,0.37505814,0.91045552
1.20960480,2.32513135,0.01801096,0.24414226,0.35726071,0.93789983,0.19900391,0.00000000,0.37300276,0.91255598
1.21560780,2.31949806,0.01631197,0.24768273,0.35409535,0.92347443,0.20156146,0.00000000,0.37361763,0.91783299
1.22161081,2.32106279,0.01475300,0.25149809,0.35281067,0.91182767,0.20532917,0.00000000,0.37682934,0.92609415
1.22761381,2.32972163,0.01333154,0.25562724,0.35345752,0.90305913,0.21028445,0.00000000,0.38253835,0.93710867
1.23361681,2.34525807,0.01204343,0.26009432,0.35606687,0.89723251,0.21638391,0.00000000,0.39061756,0.95060631
1.23961981,2.36733291,0.01088307,0.26490673,0.36064637,0.89436876,0.22356269,0.00000000,0.40091092,0.96627712
1.24562281,2.39547749,0.00984370,0.27005406,0.36717708,0.89443972,0.23173432,0.00000000,0.41323230,0.98377231
1.25162581,2.42909086,0.00891766,0.27550779,0.37561030,0.89736276,0.24079115,0.00000000,0.42736480,1.00270653
1.25762881,2.46744181,0.00809660,0.28122184,0.38586491,0.90299693,0.25060537,0.00000000,0.44306081,1.02266180
1.26363182,2.50967602,0.00737174,0.28713394,0.39782544,0.91114103,0.26103076,0.00000000,0.46004290,1.04319315
1.26963482,2.55482863,0.00673412,0.29316777,0.41134089,0.92153373,0.27190503,0.00000000,0.47800579,1.06383593
1.27563782,2.60184195,0.00617476,0.29923569,0.42622476,0.93385615,0.28305273,0.00000000,0.49661944,1.08411463
1.28164082,2.64958795,0.00568489,0.30524194,0.44225609,0.94773677,0.29428883,0.00000000,0.51553329,1.10355303
1.28764382,2.69689475,0.00525614,0.31108619,0.45918184,0.96275868,0.30542258,0.00000000,0.53438172,1.12168522
1.29364682,2.74257621,0.00488063,0.31666721,0.47672056,0.97846899,0.31626180,0.00000000,0.55279056,1.13806714
1.29964982,2.78546362,0.00455114,0.32188653,0.49456715,0.99439007,0.32661732,0.00000000,0.57038453,1.15228824
1.30565283,2.82443809,0.00426122,0.32665191,0.51239895,1.01003223,0.33630747,0.00000000,0.58679547,1.16398262
1.31165583,2.85846259,0.00400522,0.33088050,0.52988266,1.02490739,0.34516243,0.00000000,0.60167105,1.17283946
1.31765883,2.88661232,0.00377837,0.33450155,0.54668214,1.03854318,0.35302827,0.00000000,0.61468361,1.17861204
1.32366183,2.90810227,0.00357679,0.33745862,0.56246674,1.05049699,0.35977068,0.00000000,0.62553898,1.18112523
1.32966483,2.92231092,0.00339749,0.33971120,0.57691982,1.06036932,0.36527804,0.00000000,0.63398471,1.18028101
1.33566783,2.92879916,0.00323833,0.34123574,0.58974737,1.06781595,0.36946385,0.00000000,0.63981761,1.17606183
1.34167084,2.92732381,0.00309798,0.34202607,0.60068617,1.07255847,0.37226855,0.00000000,0.64289007,1.16853183
1.34767384,2.91784518,0.00297583,0.34209323,0.60951130,1.07439270,0.37366034,0.00000000,0.64311499,1.15783563
1.35367684,2.90052841,0.00287191,0.34146475,0.61604278,1.07319471,0.37363540,0.00000000,0.64046902,1.14419503
1.35967984,2.87573860,0.00278678,0.34018345,0.62015088,1.06892419,0.37221720,0.00000000,0.63499403,1.12790352
1.36568284,2.84402985,0.00272144,0.33830583,0.62176012,1.06162503,0.36945504,0.00000000,0.62679651,1.10931892
1.37168584,2.80612865,0.00267716,0.33590003,0.62085160,1.05142315,0.36542196,0.00000000,0.61604510,1.08885436
1.37768884,2.76291223,0.00265539,0.33304361,0.61746366,1.03852164,0.36021199,0.00000000,0.60296618,1.06696795
1.38369185,2.71538256,0.00265765,0.32982107,0.61169084,1.02319341,0.35393692,0.00000000,0.58783761,1.04415143
1.38969485,2.66463705,0.00268535,0.32632132,0.60368114,1.00577172,0.34672272,0.00000000,0.57098105,1.02091816
1.39569785,2.61183686,0.00273974,0.32263500,0.59363166,0.98663888,0.33870567,0.00000000,0.55275289,0.99779086
1.40170085,2.55817395,0.00282176,0.31885203,0.58178288,0.96621371,0.33002841,0.00000000,0.53353429,0.97528947
1.40770385,2.50483807,0.00293197,0.31505912,0.56841169,0.94493805,0.32083606,0.00000000,0.51372067,0.95391941
