energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.30115058,6.82800879,2.13387619,3.81757969,0.00766615,0.67606485,0.07384330,1.76166133
-4.29514757,6.95702322,2.13144305,3.91559697,0.00812953,0.67656491,0.07541340,1.79592812
-4.28914457,7.09864276,2.13427335,4.02085507,0.00858896,0.67931715,0.07697340,1.83254470
-4.28314157,7.25181291,2.14246153,4.13249053,0.00903990,0.68431349,0.07850692,1.87126430
-4.27713857,7.41510225,2.15591970,4.24945959,0.00947758,0.69150233,0.07999599,1.91172913
-4.27113557,7.58667862,2.17437035,4.37052334,0.00989702,0.70078061,0.08142123,1.95347028
-4.26513257,7.76429952,2.19734451,4.49424076,0.01029310,0.71198748,0.08276200,1.99591127
-4.25912956,7.94531952,2.22418595,4.61897132,0.01066066,0.72490037,0.08399671,2.03837547
-4.25312656,8.12671705,2.25406184,4.74288875,0.01099459,0.73923355,0.08510308,2.08009788
-4.24712356,8.30514195,2.28598043,4.86400678,0.01128999,0.75463967,0.08605860,2.12024138
-4.24112056,8.47698449,2.31881544,4.98021737,0.01154223,0.77071438,0.08684105,2.15791751
-4.23511756,8.63846496,2.35133708,5.08934095,0.01174717,0.78700398,0.08742904,2.19221136
-4.22911456,8.78574197,2.38224891,5.18918764,0.01190126,0.80301605,0.08780274,2.22221009
-4.22311156,8.91503611,2.41022943,5.27762751,0.01200170,0.81823267,0.08794461,2.24703415
-4.21710855,9.02276432,2.43397703,5.35266705,0.01204657,0.83212583,0.08784014,2.26587017
-4.21110555,9.10567943,2.45225653,5.41252890,0.01203497,0.84417434,0.08747864,2.27800404
-4.20510255,9.16100846,2.46394536,5.45573073,0.01196707,0.85388146,0.08685390,2.28285277
-4.19909955,9.18658283,2.46807735,5.48115956,0.01184421,0.86079269,0.08596480,2.27999364
-4.19309655,9.18095379,2.46388195,5.48813737,0.01166892,0.86451260,0.08481581,2.26918896
-4.18709355,9.14348655,2.45081714,5.47647429,0.01144491,0.86472005,0.08341721,2.25040511
-4.18109055,9.07442760,2.42859411,5.44650599,0.01117702,0.86118109,0.08178519,2.22382477
-4.17508754,8.97494081,2.39719249,5.39911281,0.01087112,0.85375876,0.07994172,2.18985126
-4.16908454,8.84710932,2.35686531,5.33571866,0.01053400,0.84241954,0.07791412,2.14910470
-4.16308154,8.69390196,2.30813317,5.25826894,0.01017319,0.82723587,0.07573450,2.10240962
-4.15707854,8.51910459,2.25176783,5.16918785,0.00979682,0.80838487,0.07343891,2.05077459
-4.15107554,8.32721859,2.18876599,5.07131590,0.00941336,0.78614320,0.07106640,1.99536432
-4.14507254,8.12333020,2.12031428,4.96783021,0.00903146,0.76087834,0.06865789,1.93746543
-4.13906953,7.91295581,2.04774715,4.86215021,0.00865973,0.73303673,0.06625496,1.87844722
-4.13306653,7.70186937,1.97249955,4.75783245,0.00830652,0.70312936,0.06389870,1.81971905
-4.12706353,7.49591897,1.89605651,4.65845866,0.00797975,0.67171538,0.06162845,1.76268597
-4.12106053,7.30083971,1.81990187,4.56752119,0.00768676,0.63938453,0.05948075,1.70870451
-4.11505753,7.12207020,1.74546823,4.48831027,0.00743419,0.60673912,0.05748831,1.65904022
-4.10905453,6.96457972,1.67409037,4.42380730,0.00722784,0.57437621,0.05567918,1.61482867
-4.10305153,6.83271225,1.60696374,4.37658793,0.00707269,0.54287068,0.05407611,1.57704133
-4.09704852,6.73005287,1.54510964,4.34873836,0.00697280,0.51275983,0.05269608,1.54645740
-4.09104552,6.65932078,1.48934817,4.34178770,0.00693137,0.48452988,0.05155006,1.52364263
-4.08504252,6.62229237,1.44027963,4.35665847,0.00695079,0.45860477,0.05064295,1.50893557
-4.07903952,6.61975615,1.39827482,4.39363676,0.00703268,0.43533751,0.04997375,1.50244171
-4.07303652,6.65150027,1.36347401,4.45236275,0.00717801,0.41500412,0.04953581,1.50403531
-4.06703352,6.71633255,1.33579424,4.53184166,0.00738721,0.39780024,0.04931736,1.51336885
-4.06103052,6.81213114,1.31494423,4.63047455,0.00766026,0.38384023,0.04930203,1.52988934
-4.05502751,6.93592383,1.30044584,4.74610765,0.00799685,0.37315865,0.04946955,1.55286099
-4.04902451,7.08399241,1.29166100,4.87609869,0.00839648,0.36571377,0.04979646,1.58139315
-4.04302151,7.25199845,1.28782269,5.01739765,0.00885855,0.36139301,0.05025696,1.61447257
-4.03701851,7.43512591,1.28806876,5.16663956,0.00938249,0.36001971,0.05082361,1.65099875
-4.03101551,7.62823575,1.29147705,5.32024626,0.00996778,0.36136122,0.05146822,1.68982131
-4.02501251,7.82602756,1.29710063,5.47453391,0.01061401,0.36513777,0.05216262,1.72977794
-4.01900950,8.02320301,1.30400179,5.62582292,0.01132090,0.37103192,0.05287941,1.76973196
-4.01300650,8.21462608,1.31128378,5.77054692,0.01208825,0.37869825,0.05359268,1.80860803
-4.00700350,8.39547518,1.31811925,5.90535754,0.01291591,0.38777311,0.05427875,1.84542515
-4.00100050,8.56138275,1.32377467,6.02722168,0.01380365,0.39788416,0.05491673,1.87932589
-3.99499750,8.70855835,1.32763005,6.13350865,0.01475106,0.40865947,0.05548916,1.90960088
-3.98899450,8.83389177,1.32919368,6.22206447,0.01575736,0.41973612,0.05598244,1.93570813
-3.98299150,8.93503380,1.32811158,6.29127150,0.01682126,0.43076808,0.05638731,1.95728645
-3.97698849,9.01045253,1.32417182,6.34009171,0.01794073,0.44143321,0.05669918,1.97416283
-3.97098549,9.05946447,1.31730367,6.36809290,0.01911278,0.45143949,0.05691836,1.98635378
-3.96498249,9.08224028,1.30757228,6.37545721,0.02033329,0.46053014,0.05705023,1.99406052
-3.95897949,9.07978578,1.29516899,6.36297251,0.02159679,0.46848777,0.05710529,1.99765868
-3.95297649,9.05389986,1.28039830,6.33200707,0.02289631,0.47513749,0.05709908,1.99768284
-3.94697349,9.00711134,1.26366191,6.28446917,0.02422326,0.48034886,0.05705202,1.99480664
-3.94097049,8.94259748,1.24544067,6.22275295,0.02556737,0.48403681,0.05698909,1.98981923
-3.93496748,8.86408728,1.22627533,6.14967270,0.02691665,0.48616145,0.05693945,1.98359901
-3.92896448,8.77575274,1.20674661,6.06838769,0.02825754,0.48672685,0.05693589,1.97708549
-3.92296148,8.68209161,1.18745541,5.98231978,0.02957497,0.48577876,0.05701418,1.97125012
-3.91695848,8.58780492,1.16900374,5.89506619,0.03085267,0.48340143,0.05721241,1.96706713
-3.91095548,8.49767241,1.15197684,5.81030960,0.03207345,0.47971355,0.05757005,1.96548488
-3.90495248,8.41642897,1.13692689,5.73172763,0.03321960,0.47486344,0.05812715,1.96739873
-3.89894947,8.34864457,1.12435860,5.66290384,0.03427335,0.46902349,0.05892331,1.97362574
-3.89294647,8.29861018,1.11471683,5.60724186,0.03521735,0.46238421,0.05999667,1.98488190
-3.88694347,8.27023171,1.10837633,5.56788430,0.03603522,0.45514783,0.06138290,2.00176214
-3.88094047,8.26693388,1.10563367,5.54763811,0.03671209,0.44752168,0.06311413,2.02472355
-3.87493747,8.29157564,1.10670113,5.54890751,0.03723511,0.43971157,0.06521790,2.05407193
-3.86893447,8.34637867,1.11170278,5.57363602,0.03759395,0.43191534,0.06771623,2.08995202
-3.86293147,8.43287047,1.12067236,5.62325872,0.03778121,0.42431668,0.07062469,2.13234141
-3.85692846,8.55184331,1.13355309,5.69866593,0.03779277,0.41707955,0.07395159,2.18104845
-3.85092546,8.70333041,1.15019930,5.80017952,0.03762802,0.41034325,0.07769738,2.23571411
-3.84492246,8.88660043,1.17037982,5.92754276,0.03729003,0.40421842,0.08185410,2.29581803
-3.83891946,9.10017130,1.19378318,6.07992460,0.03678554,0.39878397,0.08640515,2.36068874
-3.83291646,9.34184391,1.22002452,6.25593907,0.03612489,0.39408520,0.09132525,2.42951804
-3.82691346,9.60875605,1.24865428,6.45367988,0.03532178,0.39013310,0.09658063,2.50137955
-3.82091046,9.89745607,1.27916859,6.67077033,0.03439296,0.38690490,0.10212955,2.57525103
-3.81490745,10.20399537,1.31102124,6.90442760,0.03335787,0.38434579,0.10792308,2.65004037
-3.80890445,10.52403794,1.34363714,7.15154036,0.03223809,0.38237188,0.11390612,2.72461449
-3.80290145,10.85298410,1.37642694,7.40875773,0.03105685,0.38087415,0.12001878,2.79783063
-3.79689845,11.18610526,1.40880252,7.67258710,0.02983846,0.37972336,0.12619791,2.86856904
-3.79089545,11.51868525,1.44019297,7.93949773,0.02860773,0.37877561,0.13237882,2.93576620
-3.78489245,11.84616331,1.47006043,8.20602656,0.02738937,0.37787840,0.13849726,2.99844708
-3.77888944,12.16427343,1.49791538,8.46888224,0.02620748,0.37687690,0.14449125,3.05575563
-3.77288644,12.46917436,1.52333063,8.72504329,0.02508502,0.37562022,0.15030312,3.10698179
-3.76688344,12.75756476,1.54595349,8.97184634,0.02404333,0.37396727,0.15588127,3.15158400
-3.76088044,13.02677830,1.56551553,9.20706051,0.02310176,0.37179217,0.16118186,3.18920610
-3.75487744,13.27485422,1.58183939,9.42894472,0.02227735,0.36898879,0.16617015,3.21968754
-3.74887444,13.50058000,1.59484228,9.63628519,0.02158450,0.36547436,0.17082156,3.24306633
-3.74287144,13.70350370,1.60453593,9.82841141,0.02103481,0.36119196,0.17512221,3.25957431
-3.73686843,13.88391542,1.61102286,10.00519000,0.02063694,0.35611183,0.17906914,3.26962482
-3.73086543,14.04279852,1.61448908,10.16699663,0.02039651,0.35023143,0.18266988,3.27379307
-3.72486243,14.18175297,1.61519355,10.31466773,0.02031612,0.34357439,0.18594172,3.27278999
-3.71885943,14.30289460,1.61345481,10.44943446,0.02039535,0.33618836,0.18891034,3.26743070
-3.71285643,14.40873543,1.60963534,10.57284244,0.02063084,0.32814188,0.19160816,3.25859904
-3.70685343,14.50205089,1.60412455,10.68666151,0.02101647,0.31952064,0.19407231,3.24720966
-3.70085043,14.58574101,1.59732099,10.79279014,0.02154348,0.31042307,0.19634236,3.23416961
-3.69484742,14.66269213,1.58961488,10.89315942,0.02220072,0.30095579,0.19845791,3.22034118
-3.68884442,14.73564632,1.58137157,10.98964140,0.02297489,0.29122895,0.20045624,3.20650768
-3.68284142,14.80708443,1.57291693,11.08396616,0.02385083,0.28135179,0.20236998,3.19334385
-3.67683842,14.87912839,1.56452518,11.17765136,0.02481184,0.27142859,0.20422511,3.18139221
-3.67083542,14.95346654,1.55640986,11.27194720,0.02584005,0.26155529,0.20603925,3.17104624
-3.66483242,15.03130493,1.54871819,11.36779847,0.02691675,0.25181673,0.20782042,3.16254126
-3.65882941,15.11334556,1.54152910,11.46582477,0.02802282,0.24228478,0.20956627,3.15595297
-3.65282641,15.19979108,1.53485494,11.56631824,0.02913909,0.23301733,0.21126390,3.15120370
-3.64682341,15.29037414,1.52864663,11.66925773,0.03024678,0.22405808,0.21289029,3.14807563
-3.64082041,15.38440816,1.52280197,11.77433702,0.03132786,0.21543721,0.21441316,3.14623016
-3.63481741,15.48085521,1.51717659,11.88100433,0.03236543,0.20717270,0.21579253,3.14523226
-3.62881441,15.57840631,1.51159689,11.98850965,0.03334410,0.19927224,0.21698257,3.14457840
-3.62281141,15.67556874,1.50587443,12.09595646,0.03425026,0.19173558,0.21793398,3.14372647
-3.61680840,15.77075514,1.49982079,12.20235436,0.03507239,0.18455710,0.21859651,3.14212643
-3.61080540,15.86236958,1.49326242,12.30666939,0.03580127,0.17772856,0.21892170,3.13924986
-3.60480240,15.94888619,1.48605457,12.40786947,0.03643012,0.17124167,0.21886567,3.13461745
-3.59879940,16.02891691,1.47809379,12.50496281,0.03695475,0.16509053,0.21839175,3.12782293
-3.59279640,16.10126576,1.46932829,12.59702807,0.03737356,0.15927361,0.21747299,3.11855277
-3.58679340,16.16496817,1.45976582,12.68323559,0.03768752,0.15379535,0.21609427,3.10660079
-3.58079040,16.21931481,1.44947856,12.76285989,0.03790010,0.14866720,0.21425402,3.09187744
-3.57478739,16.26386028,1.43860501,12.83528410,0.03801705,0.14390803,0.21196547,3.07441342
-3.56878439,16.29841777,1.42734851,12.89999746,0.03804623,0.13954400,0.20925731,3.05435784
-3.56278139,16.32304151,1.41597266,12.95658756,0.03799732,0.13560783,0.20617370,3.03197125
-3.55677839,16.33799903,1.40479361,13.00472868,0.03788145,0.13213754,0.20277376,3.00761395
-3.55077539,16.34373568,1.39416962,13.04416817,0.03771087,0.12917471,0.19913039,2.98173021
-3.54477239,16.34083369,1.38448818,13.07471208,0.03749854,0.12676240,0.19532849,2.95482927
-3.53876938,16.32996810,1.37615124,13.09621147,0.03725765,0.12494281,0.19146268,2.92746380
-3.53276638,16.31186162,1.36955898,13.10855011,0.03700124,0.12375477,0.18763456,2.90020682
-3.52676338,16.28724018,1.36509292,13.11163431,0.03674172,0.12323123,0.18394960,2.87362782
-3.52076038,16.25679084,1.36309893,13.10538496,0.03649049,0.12339688,0.18051378,2.84826918
-3.51475738,16.22112310,1.36387077,13.08973186,0.03625752,0.12426587,0.17743009,2.82462348
-3.50875438,16.18073492,1.36763500,13.06461003,0.03605102,0.12584002,0.17479505,2.80311282
-3.50275138,16.13598416,1.37453788,13.02995773,0.03587719,0.12810733,0.17269531,2.78407064
-3.49674837,16.08706627,1.38463483,12.98571588,0.03574002,0.13104098,0.17120458,2.76772689
-3.49074537,16.03399895,1.39788302,12.93182848,0.03564117,0.13459898,0.17038092,2.75419705
-3.48474237,15.97661446,1.41413754,12.86824419,0.03557994,0.13872429,0.17026449,2.74347553
-3.47873937,15.91456002,1.43315148,12.79491876,0.03555343,0.14334557,0.17087600,2.73543371
-3.47273637,15.84730704,1.45458002,12.71181885,0.03555665,0.14837854,0.17221571,2.72982282
-3.46673337,15.77416930,1.47798850,12.61892730,0.03558285,0.15372786,0.17426328,2.72628175
-3.46073037,15.69433023,1.50286442,12.51625042,0.03562390,0.15928944,0.17697825,2.72434949
-3.45472736,15.60687908,1.52863279,12.40382752,0.03567070,0.16495319,0.18030133,2.72348192
-3.44872436,15.51085531,1.55467451,12.28174302,0.03571373,0.17060610,0.18415634,2.72307237
-3.44272136,15.40529998,1.58034692,12.15014109,0.03574353,0.17613537,0.18845282,2.72247521
-3.43671836,15.28931253,1.60500582,12.00924255,0.03575128,0.18143175,0.19308907,2.72103163
-3.43071536,15.16211069,1.62802799,11.85936349,0.03572930,0.18639268,0.19795570,2.71809649
-3.42471236,15.02309082,1.64883327,11.70093454,0.03567153,0.19092528,0.20293936,2.71306517
-3.41870935,14.87188572,1.66690522,11.53451953,0.03557394,0.19494901,0.20792658,2.70539926
-3.41270635,14.70841644,1.68180941,11.36083197,0.03543485,0.19839787,0.21280755,2.69464993
-3.40670335,14.53293497,1.69320859,11.18074761,0.03525514,0.20122212,0.21747972,2.68047785
-3.40070035,14.34605449,1.70087388,10.99531126,0.03503831,0.20338932,0.22185095,2.66266876
-3.39469735,14.14876464,1.70469161,10.80573638,0.03479051,0.20488483,0.22584224,2.64114382
-3.38869435,13.94242961,1.70466537,10.61339592,0.03452030,0.20571160,0.22938981,2.61596427
-3.38269135,13.72876797,1.70091320,10.41980380,0.03423847,0.20588928,0.23244647,2.58733011
-3.37668834,13.50981400,1.69366006,10.22658651,0.03395760,0.20545286,0.23498231,2.55557276
-3.37068534,13.28786153,1.68322601,10.03544550,0.03369162,0.20445061,0.23698466,2.52114205
-3.36468234,13.06539240,1.67001058,9.84811134,0.03345533,0.20294175,0.23845728,2.48458817
-3.35867934,12.84499258,1.65447420,9.66629166,0.03326385,0.20099374,0.23941902,2.44653947
-3.35267634,12.62926037,1.63711753,9.49161542,0.03313205,0.19867934,0.23990186,2.40767713
-3.34667334,12.42071119,1.61845989,9.32557642,0.03307410,0.19607368,0.23994862,2.36870807
-3.34067034,12.22168450,1.59901764,9.16947956,0.03310296,0.19325142,0.23961031,2.33033744
-3.33466733,12.03425802,1.57928373,9.02439325,0.03323001,0.19028405,0.23894352,2.29324198
-3.32866433,11.86017442,1.55970932,8.89111112,0.03346476,0.18723763,0.23800768,2.25804572
-3.32266133,11.70078474,1.54068842,8.77012597,0.03381465,0.18417084,0.23686265,2.22529897
-3.31665833,11.55701216,1.52254603,8.66161808,0.03428495,0.18113363,0.23556657,2.19546172
-3.31065533,11.42933799,1.50553047,8.56545901,0.03487876,0.17816629,0.23417403,2.16889210
-3.30465233,11.31781087,1.48980997,8.48123123,0.03559713,0.17529919,0.23273485,2.14584007
-3.29864932,11.22207800,1.47547345,8.40826265,0.03643917,0.17255295,0.23129325,2.12644668
-3.29264632,11.14143630,1.46253537,8.34567407,0.03740231,0.16993913,0.22988756,2.11074824
-3.28664332,11.07489955,1.45094399,8.29243668,0.03848250,0.16746133,0.22855026,2.09868514
-3.28064032,11.02127672,1.44059250,8.24743567,0.03967444,0.16511654,0.22730855,2.09011411
-3.27463732,10.97925569,1.43133199,8.20953601,0.04097182,0.16289679,0.22618503,2.08482322
-3.26863432,10.94748651,1.42298560,8.17764552,0.04236743,0.16079080,0.22519859,2.08254814
-3.26263132,10.92465799,1.41536275,8.15077110,0.04385332,0.15878560,0.22436531,2.08298868
-3.25662831,10.90956237,1.40827263,8.12806403,0.04542074,0.15686810,0.22369928,2.08582434
-3.25062531,10.90114350,1.40153607,8.10885122,0.04706017,0.15502633,0.22321327,2.09072798
-3.24462231,10.89852539,1.39499534,8.09265014,0.04876115,0.15325043,0.22291899,2.09737673
-3.23861931,10.90101954,1.38852116,8.07916667,0.05051210,0.15153332,0.22282723,2.10545966
-3.23261631,10.90811105,1.38201686,8.06827605,0.05230009,0.14987095,0.22294749,2.11468191
-3.22661331,10.91942552,1.37541952,8.05998872,0.05411063,0.14826227,0.22328739,2.12476545
-3.22061031,10.93467983,1.36869831,8.05440387,0.05592743,0.14670877,0.22385173,2.13544664
-3.21460730,10.95362177,1.36185041,8.05165467,0.05773221,0.14521387,0.22464146,2.14647139
-3.20860430,10.97596396,1.35489488,8.05184964,0.05950466,0.14378200,0.22565240,2.15758849
-3.20260130,11.00131836,1.34786528,8.05501514,0.06122237,0.14241772,0.22687406,2.16854223
-3.19659830,11.02913743,1.34080157,8.06104405,0.06286105,0.14112461,0.22828860,2.17906510
-3.19059530,11.05866777,1.33374200,8.06965491,0.06439474,0.13990444,0.22986991,2.18887160
-3.18459230,11.08892097,1.32671569,8.08036555,0.06579628,0.13875634,0.23158313,2.19765396
-3.17858929,11.11866526,1.31973643,8.09248374,0.06703784,0.13767620,0.23338452,2.20508044
-3.17258629,11.14643980,1.31279804,8.10511646,0.06809165,0.13665644,0.23522179,2.21079658
-3.16658329,11.17059193,1.30587180,8.11719778,0.06893076,0.13568590,0.23703489,2.21442967
-3.16058029,11.18933567,1.29890577,8.12753403,0.06952990,0.13475015,0.23875728,2.21559634
-3.15457729,11.20082837,1.29182634,8.13486366,0.06986640,0.13383204,0.24031762,2.21391280
-3.14857429,11.20326087,1.28454144,8.13792797,0.06992100,0.13291249,0.24164181,2.20900740
-3.14257129,11.19495542,1.27694540,8.13554822,0.06967872,0.13197145,0.24265528,2.20053455
-3.13656828,11.17446515,1.26892492,8.12670402,0.06912952,0.13098905,0.24328545,2.18818925
-3.13056528,11.14066843,1.26036571,8.11060768,0.06826885,0.12994677,0.24346418,2.17172128
-3.12456228,11.09285213,1.25115923,8.08676976,0.06709806,0.12882857,0.24313025,2.15094812
-3.11855928,11.03077808,1.24120921,8.05505148,0.06562455,0.12762199,0.24223148,2.12576575
-3.11255628,10.95472861,1.23043737,8.01570036,0.06386176,0.12631906,0.24072673,2.09615670
-3.10655328,10.86552820,1.21878801,7.96936723,0.06182890,0.12491702,0.23858739,2.06219468
-3.10055028,10.76453986,1.20623123,7.91710327,0.05955052,0.12341881,0.23579847,2.02404567
-3.09454727,10.65363668,1.19276467,7.86033778,0.05705585,0.12183325,0.23235923,1.98196517
-3.08854427,10.53515059,1.17841363,7.80083812,0.05437808,0.12017496,0.22828326,1.93629187
-3.08254127,10.41180144,1.16322971,7.74065478,0.05155339,0.11846407,0.22359809,1.88743801
-3.07653827,10.28661127,1.14728814,7.68205519,0.04862008,0.11672559,0.21834435,1.83587704
-3.07053527,10.16280887,1.13068406,7.62745063,0.04561750,0.11498858,0.21257445,1.78212912
-3.06453227,10.04373033,1.11352800,7.57932083,0.04258514,0.11328523,0.20635097,1.72674524
-3.05852926,9.93272147,1.09594105,7.54014070,0.03956169,0.11164969,0.19974472,1.67029084
-3.05252626,9.83304722,1.07804987,7.51231349,0.03658427,0.11011692,0.19283267,1.61332960
-3.04652326,9.74781256,1.05998207,7.49811367,0.03368772,0.10872144,0.18569569,1.55640825
-3.04052026,9.67989847,1.04186215,7.49964212,0.03090409,0.10749616,0.17841639,1.50004296
-3.03451726,9.63191491,1.02380827,7.51879515,0.02826224,0.10647126,0.17107689,1.44470794
-3.02851426,9.60617190,1.00592996,7.55724748,0.02578767,0.10567313,0.16375692,1.39082653
-3.02251126,9.60466783,0.98832694,7.61644863,0.02350242,0.10512353,0.15653198,1.33876518
-3.01650825,9.62909336,0.97108899,7.69763056,0.02142522,0.10483881,0.14947192,1.28883018
-3.01050525,9.68084797,0.95429676,7.80182397,0.01957163,0.10482939,0.14263971,1.24126732
-3.00450225,9.76106524,0.93802348,7.92987999,0.01795442,0.10509938,0.13609069,1.19626404
-2.99849925,9.87064285,0.92233716,8.08249335,0.01658386,0.10564643,0.12987212,1.15395391
-2.99249625,10.01027261,0.90730327,8.26022340,0.01546815,0.10646171,0.12402303,1.11442287
-2.98649325,10.18046649,0.89298744,8.46350948,0.01461383,0.10753013,0.11857451,1.07771688
-2.98049025,10.38157465,0.87945797,8.69267758,0.01402606,0.10883075,0.11355021,1.04385040
-2.97448724,10.61379271,0.86678792,8.94793609,0.01370898,0.11033730,0.10896709,1.01281505
-2.96848424,10.87715616,0.85505654,9.22935951,0.01366584,0.11201895,0.10483635,0.98458819
-2.96248124,11.17152110,0.84434983,9.53685972,0.01389913,0.11384108,0.10116445,0.95914069
-2.95647824,11.49653187,0.83476026,9.87014593,0.01441049,0.11576636,0.09795425,0.93644371
-2.95047524,11.85157707,0.82638547,10.22867519,0.01520059,0.11775574,0.09520596,0.91647404
-2.94447224,12.23573690,0.81932606,10.61159646,0.01626884,0.11976964,0.09291815,0.89921785
-2.93846923,12.64772555,0.81368267,11.01769221,0.01761299,0.12176917,0.09108851,0.88467276
-2.93246623,13.08583317,0.80955240,11.44532159,0.01922870,0.12371728,0.08971444,0.87284821
-2.92646323,13.54787235,0.80702484,11.89237020,0.02110900,0.12558003,0.08879341,0.86376415
-2.92046023,14.03113435,0.80617805,12.35621102,0.02324378,0.12732767,0.08832310,0.85744846
-2.91445723,14.53235993,0.80707469,12.83368099,0.02561927,0.12893568,0.08830121,0.85393302
-2.90845423,15.04772937,0.80975867,13.32107717,0.02821763,0.13038575,0.08872514,0.85324909
-2.90245123,15.57287528,0.81425242,13.81417556,0.03101662,0.13166648,0.08959140,0.85542213
-2.89644822,16.10292083,0.82055527,14.30827462,0.03398941,0.13277399,0.09089485,0.86046649
-2.89044522,16.63254481,0.82864282,14.79826431,0.03710462,0.13371225,0.09262787,0.86838039
-2.88444222,17.15607347,0.83846764,15.27872018,0.04032655,0.13449329,0.09477947,0.87914147
-2.87843922,17.66759757,0.84996121,15.74402048,0.04361558,0.13513705,0.09733434,0.89270327
-2.87243622,18.16111165,0.86303701,16.18848327,0.04692894,0.13567114,0.10027207,0.90899281
-2.86643322,18.63067118,0.87759487,16.60651877,0.05022153,0.13613031,0.10356644,0.92790962
-2.86043022,19.07056190,0.89352604,16.99279158,0.05344707,0.13655575,0.10718491,0.94932613
-2.85442721,19.47547479,0.91071903,17.34238622,0.05655939,0.13699422,0.11108842,0.97308968
-2.84842421,19.84067941,0.92906581,17.65096913,0.05951377,0.13749709,0.11523136,0.99902591
-2.84242121,20.16218796,0.94846800,17.91493983,0.06226843,0.13811921,0.11956195,1.02694359
-2.83641821,20.43690250,0.96884273,18.13156439,0.06478598,0.13891776,0.12402294,1.05664063
-2.83041521,20.66273818,0.99012797,18.29908449,0.06703479,0.13995106,0.12855254,1.08791101
-2.82441221,20.83871627,1.01228677,18.41679665,0.06899025,0.14127733,0.13308585,1.12055238
-2.81840920,20.96502161,1.03531035,18.48509700,0.07063583,0.14295346,0.13755635,1.15437398
-2.81240620,21.04302115,1.05921972,18.50548876,0.07196393,0.14503385,0.14189779,1.18920443
-2.80640320,21.07524119,1.08406572,18.48055087,0.07297634,0.14756922,0.14604618,1.22489919
-2.80040020,21.06530349,1.10992730,18.41386845,0.07368454,0.15060547,0.14994184,1.26134702
-2.79439720,21.01782176,1.13690818,18.30992699,0.07410953,0.15418257,0.15353151,1.29847533
-2.78839420,20.93826209,1.16513184,18.17397430,0.07428142,0.15833355,0.15677031,1.33625388
-2.78239120,20.83277246,1.19473505,18.01185542,0.07423871,0.16308343,0.15962356,1.37469670
-2.77638819,20.70798793,1.22586013,17.82982720,0.07402720,0.16844830,0.16206826,1.41386179
-2.77038519,20.57081898,1.25864626,17.63435988,0.07369882,0.17443446,0.16409424,1.45384874
-2.76438219,20.42823150,1.29322012,17.43193379,0.07331009,0.18103760,0.16570483,1.49479386
-2.75837919,20.28702676,1.32968632,17.22883906,0.07292062,0.18824222,0.16691703,1.53686321
-2.75237619,20.15362998,1.36811791,17.03098631,0.07259138,0.19602113,0.16776115,1.58024347
-2.74637319,20.03389514,1.40854745,16.84373519,0.07238305,0.20433520,0.16827989,1.62513102
-2.74037019,19.93293303,1.45095904,16.67174695,0.07235434,0.21313340,0.16852689,1.67171954
-2.73436718,19.85496825,1.49528163,16.51886565,0.07256042,0.22235312,0.16856481,1.72018665
-2.72836418,19.80322924,1.54138396,16.38803137,0.07305143,0.23192080,0.16846295,1.77068016
-2.72236118,19.77987418,1.58907147,16.28122703,0.07387112,0.24175297,0.16829465,1.82330446
-2.71635818,19.78595369,1.63808522,16.19945902,0.07505577,0.25175763,0.16813441,1.87810776
-2.71035518,19.82140985,1.68810311,16.14277026,0.07663314,0.26183605,0.16805497,1.93507077
-2.70435218,19.88510971,1.73874339,16.11028307,0.07862178,0.27188478,0.16812454,1.99409745
-2.69834917,19.97491007,1.78957034,16.10026835,0.08103048,0.28179809,0.16840412,2.05500841
-2.69234617,20.08774960,1.84010210,16.11023638,0.08385798,0.29147052,0.16894529,2.11753734
-2.68634317,20.21976340,1.88982035,16.13704466,0.08709293,0.30079958,0.16978836,2.18133087
-2.68034017,20.36641505,1.93818157,16.17701748,0.09071409,0.30968851,0.17096114,2.24595206
-2.67433717,20.52264085,1.98462958,16.22607242,0.09469079,0.31804887,0.17247831,2.31088751
-2.66833417,20.68300094,2.02860885,16.27984908,0.09898364,0.32580298,0.17434137,2.37555796
-2.66233117,20.84183279,2.06957820,16.33383594,0.10354550,0.33288606,0.17653930,2.43933216
-2.65632816,20.99340242,2.10702445,16.38349181,0.10832265,0.33924786,0.17904977,2.50154345
-2.65032516,21.13204953,2.14047545,16.42435913,0.11325618,0.34485388,0.18184091,2.56150851
-2.64432216,21.25232340,2.16951214,16.45216701,0.11828359,0.34968594,0.18487341,2.61854744
-2.63831916,21.34910673,2.19377913,16.46292241,0.12334046,0.35374220,0.18810303,2.67200445
-2.63231616,21.41772523,2.21299347,16.45298874,0.12836224,0.35703649,0.19148316,2.72126822
-2.62631316,21.45404140,2.22695127,16.41915128,0.13328605,0.35959710,0.19496740,2.76579094
-2.62031016,21.45453111,2.23553193,16.35866940,0.13805237,0.36146496,0.19851200,2.80510527
-2.61430715,21.41634221,2.23869981,16.26931572,0.14260669,0.36269138,0.20207800,2.83883830
-2.60830415,21.33733453,2.23650333,16.14940251,0.14690086,0.36333537,0.20563292,2.86672189
-2.60230115,21.21610123,2.22907141,15.99779573,0.15089422,0.36346074,0.20915193,2.88859873
