energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-3.26863432,1.10680520,0.00042401,0.03057365,0.40358260,0.45851508,0.23855379,0.00000000,0.40166645,0.24428651
-3.26263132,1.16051111,0.00046782,0.03103951,0.39104829,0.48592805,0.23709890,0.00000000,0.42270409,0.25919840
-3.25662831,1.21608425,0.00051289,0.03156273,0.37982281,0.51440520,0.23653683,0.00000000,0.44345249,0.27458331
-3.25062531,1.27307147,0.00055880,0.03213680,0.36997549,0.54372056,0.23685894,0.00000000,0.46369274,0.29033283
-3.24462231,1.33094613,0.00060514,0.03275247,0.36152184,0.57361221,0.23802207,0.00000000,0.48320555,0.30632135
-3.23861931,1.38911849,0.00065146,0.03339809,0.35442642,0.60378755,0.23995065,0.00000000,0.50177594,0.32240758
-3.23261631,1.44694897,0.00069737,0.03405998,0.34860765,0.63393016,0.24254012,0.00000000,0.51919798,0.33843670
-3.22661331,1.50376412,0.00074252,0.03472303,0.34394428,0.66370827,0.24566160,0.00000000,0.53527931,0.35424313
-3.22061031,1.55887505,0.00078663,0.03537124,0.34028337,0.69278459,0.24916750,0.00000000,0.54984551,0.36965376
-3.21460730,1.61159786,0.00082954,0.03598845,0.33744932,0.72082731,0.25289809,0.00000000,0.56274412,0.38449179
-3.20860430,1.66127570,0.00087124,0.03655909,0.33525374,0.74752207,0.25668862,0.00000000,0.57384835,0.39858097
-3.20260130,1.70730172,0.00091188,0.03706889,0.33350565,0.77258448,0.26037680,0.00000000,0.58306041,0.41175019
-3.19659830,1.74914240,0.00095181,0.03750569,0.33202176,0.79577274,0.26381039,0.00000000,0.59031443,0.42383838
-3.19059530,1.78636032,0.00099164,0.03786013,0.33063619,0.81690003,0.26685448,0.00000000,0.59557880,0.43469948
-3.18459230,1.81863562,0.00103220,0.03812631,0.32920954,0.83584601,0.26939828,0.00000000,0.59885816,0.44420735
-3.17858929,1.84578529,0.00107460,0.03830237,0.32763668,0.85256705,0.27136105,0.00000000,0.60019458,0.45226050
-3.17258629,1.86777926,0.00112022,0.03839087,0.32585308,0.86710456,0.27269695,0.00000000,0.59966826,0.45878636
-3.16658329,1.88475257,0.00117073,0.03839911,0.32383943,0.87959097,0.27339856,0.00000000,0.59739738,0.46374498
-3.16058029,1.89701268,0.00122803,0.03833921,0.32162431,0.89025287,0.27349891,0.00000000,0.59353714,0.46713193
-3.15457729,1.90504140,0.00129430,0.03822804,0.31928468,0.89941096,0.27307190,0.00000000,0.58827788,0.46898023
-3.14857429,1.90949060,0.00137189,0.03808691,0.31694441,0.90747647,0.27223099,0.00000000,0.58184230,0.46936116
-3.14257129,1.91117173,0.00146333,0.03794112,0.31477064,0.91494394,0.27112633,0.00000000,0.57448153,0.46838382
-3.13656828,1.91103867,0.00157124,0.03781927,0.31296818,0.92238023,0.26994021,0.00000000,0.56647029,0.46619344
-3.13056528,1.91016433,0.00169825,0.03775243,0.31177218,0.93041001,0.26888107,0.00000000,0.55810096,0.46296833
-3.12456228,1.90971124,0.00184694,0.03777316,0.31143929,0.93969783,0.26817637,0.00000000,0.54967675,0.45891547
-3.11855928,1.91089694,0.00201974,0.03791439,0.31223767,0.95092742,0.26806437,0.00000000,0.54150409,0.45426502
-3.11255628,1.91495510,0.00221881,0.03820824,0.31443620,0.96477861,0.26878532,0.00000000,0.53388428,0.44926369
-3.10655328,1.92309367,0.00244593,0.03868485,0.31829329,0.98190279,0.27057222,0.00000000,0.52710489,0.44416726
-3.10055028,1.93645141,0.00270243,0.03937111,0.32404581,1.00289764,0.27364168,0.00000000,0.52143092,0.43923255
-3.09454727,1.95605458,0.00298902,0.04028961,0.33189843,1.02828220,0.27818507,0.00000000,0.51709624,0.43470907
-3.08854427,1.98277543,0.00330574,0.04145755,0.34201390,1.05847323,0.28436039,0.00000000,0.51429554,0.43083071
-3.08254127,2.01729422,0.00365185,0.04288590,0.35450462,1.09376385,0.29228516,0.00000000,0.51317716,0.42780778
-3.07653827,2.06006667,0.00402577,0.04457871,0.36942583,1.13430561,0.30203063,0.00000000,0.51383719,0.42581979
-3.07053527,2.11129812,0.00442500,0.04653269,0.38677064,1.18009465,0.31361743,0.00000000,0.51631509,0.42500924
-3.06453227,2.17092606,0.00484614,0.04873695,0.40646728,1.23096301,0.32701304,0.00000000,0.52059114,0.42547676
-3.05852926,2.23861187,0.00528488,0.05117309,0.42837845,1.28657548,0.34213097,0.00000000,0.52658591,0.42727776
-3.05252626,2.31374257,0.00573602,0.05381554,0.45230303,1.34643240,0.35883183,0.00000000,0.53416186,0.43042079
-3.04652326,2.39544275,0.00619358,0.05663210,0.47797996,1.40987866,0.37692619,0.00000000,0.54312714,0.43486781
-3.04052026,2.48259666,0.00665091,0.05958478,0.50509418,1.47611862,0.39617914,0.00000000,0.55324146,0.44053613
-3.03451726,2.57387962,0.00710081,0.06263082,0.53328448,1.54423666,0.41631640,0.00000000,0.56422396,0.44730222
-3.02851426,2.66779784,0.00753575,0.06572389,0.56215288,1.61322264,0.43703172,0.00000000,0.57576274,0.45500708
-3.02251126,2.76273507,0.00794803,0.06881539,0.59127524,1.68200135,0.45799531,0.00000000,0.58752580,0.46346289
-3.01650825,2.85700436,0.00833003,0.07185588,0.62021274,1.74946494,0.47886300,0.00000000,0.59917285,0.47246080
-3.01050525,2.94890275,0.00867444,0.07479647,0.64852370,1.81450701,0.49928578,0.00000000,0.61036769,0.48177934
-3.00450225,3.03676691,0.00897448,0.07759019,0.67577549,1.87605704,0.51891936,0.00000000,0.62079055,0.49119320
-2.99849925,3.11902717,0.00922415,0.08019334,0.70155596,1.93311389,0.53743348,0.00000000,0.63014997,0.50048189
-2.99249625,3.19425811,0.00941841,0.08256663,0.72548406,1.98477688,0.55452060,0.00000000,0.63819365,0.50943796
-2.98649325,3.26122355,0.00955338,0.08467620,0.74721941,2.03027356,0.56990371,0.00000000,0.64471793,0.51787439
-2.98049025,3.31891419,0.00962649,0.08649442,0.76647031,2.06898275,0.58334304,0.00000000,0.64957548,0.52563088
-2.97448724,3.36657675,0.00963657,0.08800048,0.78300017,2.10045236,0.59464151,0.00000000,0.65268078,0.53257873
-2.96848424,3.40373343,0.00958392,0.08918075,0.79663220,2.12441130,0.60364866,0.00000000,0.65401340,0.53862430
-2.96248124,3.43019140,0.00947031,0.09002888,0.80725206,2.14077502,0.61026328,0.00000000,0.65361866,0.54371078
-2.95647824,3.44604208,0.00929892,0.09054568,0.81480878,2.14964497,0.61443435,0.00000000,0.65160593,0.54781834
-2.95047524,3.45165065,0.00907427,0.09073879,0.81931372,2.15130178,0.61616069,0.00000000,0.64814436,0.55096282
-2.94447224,3.44763654,0.00880208,0.09062218,0.82083788,2.14619297,0.61548916,0.00000000,0.64345642,0.55319293
-2.93846923,3.43484583,0.00848907,0.09021539,0.81950758,2.13491549,0.61251166,0.00000000,0.63780933,0.55458630
-2.93246623,3.41431704,0.00814280,0.08954277,0.81549874,2.11819416,0.60736098,0.00000000,0.63150477,0.55524453
-2.92646323,3.38724151,0.00777137,0.08863248,0.80903007,2.09685660,0.60020582,0.00000000,0.62486726,0.55528747
-2.92046023,3.35492022,0.00738322,0.08751551,0.80035522,2.07180585,0.59124498,0.00000000,0.61823154,0.55484716
-2.91445723,3.31871832,0.00698689,0.08622464,0.78975434,2.04399142,0.58070108,0.00000000,0.61192944,0.55406147
-2.90845423,3.28001912,0.00659073,0.08479341,0.77752516,2.01437983,0.56881387,0.00000000,0.60627680,0.55306781
-2.90245123,3.24017890,0.00620274,0.08325506,0.76397391,1.98392547,0.55583337,0.00000000,0.60156071,0.55199716
-2.89644822,3.20048380,0.00583029,0.08164159,0.74940632,1.95354263,0.54201303,0.00000000,0.59802771,0.55096851
-2.89044522,3.16211008,0.00547998,0.07998290,0.73411897,1.92407932,0.52760304,0.00000000,0.59587332,0.55008389
-2.88444222,3.12608865,0.00515749,0.07830596,0.71839111,1.89629370,0.51284398,0.00000000,0.59523324,0.54942420
-2.87843922,3.09327480,0.00486745,0.07663421,0.70247741,1.87083353,0.49796099,0.00000000,0.59617669,0.54904574
-2.87243622,3.06432387,0.00461338,0.07498696,0.68660154,1.84821919,0.48315850,0.00000000,0.59870199,0.54897774
-2.86643322,3.03967323,0.00439763,0.07337910,0.67095103,1.82883053,0.46861577,0.00000000,0.60273477,0.54922073
-2.86043022,3.01953129,0.00422142,0.07182080,0.65567343,1.81289806,0.45448327,0.00000000,0.60812882,0.54974582
-2.85442721,3.00387350,0.00408479,0.07031748,0.64087393,1.80049855,0.44088006,0.00000000,0.61466961,0.55049502
-2.84842421,2.99244570,0.00398674,0.06886993,0.62661449,1.79155514,0.42789216,0.00000000,0.62208047,0.55138241
-2.84242121,2.98477465,0.00392527,0.06747454,0.61291455,1.78584215,0.41557206,0.00000000,0.63003112,0.55229627
-2.83641821,2.98018564,0.00389750,0.06612371,0.59975328,1.78299444,0.40393927,0.00000000,0.63814849,0.55310206
-2.83041521,2.97782663,0.00389981,0.06480637,0.58707333,1.78252111,0.39298203,0.00000000,0.64602917,0.55364629
-2.82441221,2.97669859,0.00392797,0.06350867,0.57478583,1.78382330,0.38266002,0.00000000,0.65325338,0.55376110
-2.81840920,2.97569092,0.00397731,0.06221471,0.56277659,1.78621562,0.37290793,0.00000000,0.65939959,0.55326953
-2.81240620,2.97362129,0.00404284,0.06090732,0.55091315,1.78895057,0.36363994,0.00000000,0.66405950,0.55199133
-2.80640320,2.96927829,0.00411949,0.05956896,0.53905241,1.79124536,0.35475476,0.00000000,0.66685269,0.54974916
-2.80040020,2.96146596,0.00420220,0.05818251,0.52704863,1.79231015,0.34614110,0.00000000,0.66744032,0.54637496
-2.79439720,2.94904825,0.00428612,0.05673215,0.51476122,1.79137674,0.33768339,0.00000000,0.66553748,0.54171639
-2.78839420,2.93099211,0.00436675,0.05520404,0.50206232,1.78772688,0.32926745,0.00000000,0.66092350,0.53564293
-2.78239120,2.90640748,0.00444007,0.05358705,0.48884355,1.78071891,0.32078587,0.00000000,0.65345006,0.52805167
-2.77638819,2.87458258,0.00450269,0.05187330,0.47502183,1.76981184,0.31214299,0.00000000,0.64304665,0.51887226
-2.77038519,2.83501324,0.00455190,0.05005851,0.46054402,1.75458582,0.30325916,0.00000000,0.62972327,0.50807109
-2.76438219,2.78742489,0.00458581,0.04814234,0.44539013,1.73475819,0.29407416,0.00000000,0.61357034,0.49565428
-2.75837919,2.73178644,0.00460338,0.04612845,0.42957507,1.71019446,0.28454960,0.00000000,0.59475591,0.48166952
-2.75237619,2.66831544,0.00460447,0.04402445,0.41314894,1.68091364,0.27467043,0.00000000,0.57352040,0.46620655
-2.74637319,2.59747439,0.00458983,0.04184173,0.39619582,1.64708783,0.26444517,0.00000000,0.55016910,0.44939635
-2.74037019,2.51995833,0.00456109,0.03959508,0.37883122,1.60903609,0.25390528,0.00000000,0.52506307,0.43140894
-2.73436718,2.43667453,0.00452074,0.03730231,0.36119846,1.56721284,0.24310348,0.00000000,0.49860857,0.41245002
-2.72836418,2.34871513,0.00447201,0.03498368,0.34346405,1.52219147,0.23211121,0.00000000,0.47124588,0.39275653
-2.72236118,2.25732409,0.00441882,0.03266136,0.32581242,1.47464399,0.22101557,0.00000000,0.44343776,0.37259127
-2.71635818,2.16386013,0.00436562,0.03035876,0.30844035,1.42531758,0.20991555,0.00000000,0.41565811,0.35223698
-2.71035518,2.06975719,0.00431731,0.02809998,0.29155123,1.37500940,0.19891824,0.00000000,0.38838130,0.33198989
-2.70435218,1.97648434,0.00427902,0.02590919,0.27534954,1.32454067,0.18813476,0.00000000,0.36207247,0.31215323
-2.69834917,1.88550675,0.00425601,0.02381011,0.26003572,1.27473143,0.17767649,0.00000000,0.33717899,0.29303079
-2.69234617,1.79824936,0.00425346,0.02182554,0.24580171,1.22637689,0.16765151,0.00000000,0.31412343,0.27492070
-2.68634317,1.71606448,0.00427629,0.01997696,0.23282716,1.18022658,0.15816162,0.00000000,0.29329787,0.25810981
-2.68034017,1.64020449,0.00432902,0.01828420,0.22127651,1.13696697,0.14929985,0.00000000,0.27505963,0.24286854
-2.67433717,1.57180013,0.00441560,0.01676526,0.21129699,1.09720820,0.14114866,0.00000000,0.25972833,0.22944647
-2.66833417,1.51184480,0.00453923,0.01543610,0.20301731,1.06147516,0.13377886,0.00000000,0.24758401,0.21806861
-2.66233117,1.46118473,0.00470228,0.01431059,0.19654726,1.03020298,0.12724916,0.00000000,0.23886599,0.20893225
-2.65632816,1.42051455,0.00490612,0.01340046,0.19197776,1.00373669,0.12160632,0.00000000,0.23377248,0.20220455
-2.65032516,1.39037759,0.00515111,0.01271529,0.18938147,0.98233450,0.11688582,0.00000000,0.23246032,0.19802051
-2.64432216,1.37116991,0.00543647,0.01226254,0.18881363,0.96617408,0.11311295,0.00000000,0.23504492,0.19648149
-2.63831916,1.36314694,0.00576036,0.01204760,0.19031298,0.95536090,0.11030404,0.00000000,0.24159995,0.19765393
-2.63231616,1.36643160,0.00611978,0.01207376,0.19390256,0.94993781,0.10846791,0.00000000,0.25215677,0.20156839
-2.62631316,1.38102275,0.00651074,0.01234220,0.19959030,0.94989476,0.10760718,0.00000000,0.26670355,0.20821874
-2.62031016,1.40680298,0.00692826,0.01285202,0.20736921,0.95517794,0.10771940,0.00000000,0.28518390,0.21756153
-2.61430715,1.44354487,0.00736652,0.01360008,0.21721706,0.96569730,0.10879788,0.00000000,0.30749532,0.22951545
-2.60830415,1.49091522,0.00781901,0.01458096,0.22909562,0.98133209,0.11083208,0.00000000,0.33348736,0.24396108
-2.60230115,1.54847696,0.00827870,0.01578678,0.24294938,1.00193367,0.11380763,0.00000000,0.36295991,0.26074086
-2.59629815,1.61568868,0.00873818,0.01720713,0.25870380,1.02732573,0.11770576,0.00000000,0.39566172,0.27965952
-2.59029515,1.69190220,0.00918994,0.01882885,0.27626332,1.05730165,0.12250239,0.00000000,0.43128943,0.30048495
-2.58429215,1.77635867,0.00962649,0.02063594,0.29550915,1.09161949,0.12816678,0.00000000,0.46948742,0.32294975
-2.57828914,1.86818408,0.01004058,0.02260946,0.31629712,1.12999505,0.13465987,0.00000000,0.50984874,0.34675356
-2.57228614,1.96638502,0.01042539,0.02472747,0.33845575,1.17209359,0.14193253,0.00000000,0.55191730,0.37156613
-2.56628314,2.06984593,0.01077467,0.02696505,0.36178476,1.21752125,0.14992373,0.00000000,0.59519145,0.39703144
-2.56028014,2.17732864,0.01108292,0.02929446,0.38605429,1.26581681,0.15855887,0.00000000,0.63912920,0.42277260
-2.55427714,2.28747548,0.01134545,0.03168526,0.41100497,1.31644496,0.16774844,0.00000000,0.68315497,0.44839772
-2.54827414,2.39881649,0.01155847,0.03410469,0.43634901,1.36879181,0.17738714,0.00000000,0.72666785,0.47350649
-2.54227114,2.50978170,0.01171916,0.03651810,0.46177246,1.42216351,0.18735358,0.00000000,0.76905133,0.49769752
-2.53626813,2.61871858,0.01182566,0.03888940,0.48693872,1.47578858,0.19751072,0.00000000,0.80968414,0.52057599
-2.53026513,2.72391495,0.01187705,0.04118178,0.51149329,1.52882440,0.20770707,0.00000000,0.84795205,0.54176169
-2.52426213,2.82362694,0.01187333,0.04335838,0.53506966,1.58036815,0.21777875,0.00000000,0.88326026,0.56089693
-2.51825913,2.91611168,0.01181532,0.04538307,0.55729637,1.62947192,0.22755231,0.00000000,0.91504599,0.57765426
-2.51225613,2.99966357,0.01170463,0.04722128,0.57780488,1.67516196,0.23684832,0.00000000,0.94279091,0.59174361
-2.50625313,3.07265329,0.01154350,0.04884085,0.59623813,1.71646132,0.24548558,0.00000000,0.96603289,0.60291862
-2.50025013,3.13356800,0.01133475,0.05021282,0.61225950,1.75241513,0.25328582,0.00000000,0.98437687,0.61098203
-2.49424712,3.18105136,0.01108167,0.05131223,0.62556175,1.78211761,0.26007872,0.00000000,0.99750429,0.61578983
-2.48824412,3.21394172,0.01078791,0.05211881,0.63587576,1.80473955,0.26570700,0.00000000,1.00518082,0.61725411
-2.48224112,3.23130693,0.01045742,0.05261756,0.64297854,1.81955525,0.27003135,0.00000000,1.00726213,0.61534443
-2.47623812,3.23247420,0.01009433,0.05279923,0.64670038,1.82596753,0.27293506,0.00000000,1.00369748,0.61008786
-2.47023512,3.21705381,0.00970293,0.05266058,0.64693065,1.82352977,0.27432804,0.00000000,0.99453097,0.60156745
-2.46423212,3.18495533,0.00928755,0.05220458,0.64362211,1.81196385,0.27415010,0.00000000,0.97990035,0.58991948
-2.45822911,3.13639571,0.00885258,0.05144033,0.63679352,1.79117323,0.27237324,0.00000000,0.96003361,0.57532934
-2.45222611,3.07189874,0.00840240,0.05038289,0.62653037,1.76125035,0.26900302,0.00000000,0.93524312,0.55802642
-2.44622311,2.99228555,0.00794135,0.04905288,0.61298378,1.72247816,0.26407872,0.00000000,0.90591791,0.53827805
-2.44022011,2.89865676,0.00747370,0.04747600,0.59636745,1.67532555,0.25767246,0.00000000,0.87251399,0.51638280
-2.43421711,2.79236656,0.00700365,0.04568232,0.57695299,1.62043687,0.24988723,0.00000000,0.83554324,0.49266323
-2.42821411,2.67498995,0.00653532,0.04370562,0.55506359,1.55861604,0.24085396,0.00000000,0.79556117,0.46745851
-2.42221111,2.54828424,0.00607271,0.04158244,0.53106644,1.49080592,0.23072775,0.00000000,0.75315402,0.44111695
-2.41620810,2.41414638,0.00561972,0.03935132,0.50536415,1.41806382,0.21968344,0.00000000,0.70892544,0.41398874
-2.41020510,2.27456775,0.00518014,0.03705184,0.47838545,1.34153423,0.20791079,0.00000000,0.66348348,0.38641917
-2.40420210,2.13158798,0.00475764,0.03472375,0.45057566,1.26241990,0.19560932,0.00000000,0.61742799,0.35874233
-2.39819910,1.98724965,0.00435576,0.03240618,0.42238708,1.18195245,0.18298320,0.00000000,0.57133902,0.33127560
-2.39219610,1.84355536,0.00397795,0.03013685,0.39426983,1.10136355,0.17023633,0.00000000,0.52576645,0.30431493
-2.38619310,1.70242840,0.00362755,0.02795140,0.36666330,1.02185781,0.15756773,0.00000000,0.48122117,0.27813110
-2.38019010,1.56567846,0.00330785,0.02588282,0.33998846,0.94458818,0.14516754,0.00000000,0.43816797,0.25296688
-2.37418709,1.43497294,0.00302204,0.02396099,0.31464133,0.87063461,0.13321359,0.00000000,0.39702023,0.22903521
-2.36818409,1.31181445,0.00277332,0.02221231,0.29098752,0.80098634,0.12186872,0.00000000,0.35813657,0.20651827
-2.36218109,1.19752486,0.00256488,0.02065949,0.26935809,0.73652826,0.11127884,0.00000000,0.32181920,0.18556748
-2.35617809,1.09323543,0.00239995,0.01932138,0.25004657,0.67803119,0.10157177,0.00000000,0.28831406,0.16630427
-2.35017509,0.99988302,0.00228184,0.01821291,0.23330717,0.62614605,0.09285672,0.00000000,0.25781244,0.14882150
-2.34417209,0.91821132,0.00221392,0.01734515,0.21935389,0.58140157,0.08522445,0.00000000,0.23045381,0.13318548
-2.33816908,0.84877654,0.00219970,0.01672540,0.20836056,0.54420500,0.07874792,0.00000000,0.20632970,0.11943832
-2.33216608,0.79195649,0.00224276,0.01635732,0.20046145,0.51484535,0.07348333,0.00000000,0.18548823,0.10760056
-2.32616308,0.74796200,0.00234681,0.01624112,0.19575238,0.49349847,0.06947147,0.00000000,0.16793893,0.09767388
-2.32016008,0.71684969,0.00251559,0.01637376,0.19429193,0.48023343,0.06673918,0.00000000,0.15365779,0.08964382
-2.31415708,0.69853528,0.00275282,0.01674918,0.19610286,0.47501954,0.06530083,0.00000000,0.14259190,0.08348222
-2.30815408,0.69280643,0.00306214,0.01735850,0.20117333,0.47773362,0.06515975,0.00000000,0.13466390,0.07914954
-2.30215108,0.69933461,0.00344698,0.01819026,0.20945790,0.48816693,0.06630940,0.00000000,0.12977563,0.07659670
-2.29614807,0.71768564,0.00391042,0.01923061,0.22087834,0.50603169,0.06873445,0.00000000,0.12781127,0.07576666
-2.29014507,0.74732840,0.00445502,0.02046353,0.23532406,0.53096689,0.07241140,0.00000000,0.12863959,0.07659548
-2.28414207,0.78764211,0.00508265,0.02187102,0.25265236,0.56254332,0.07730901,0.00000000,0.13211557,0.07901312
-2.27813907,0.83792190,0.00579433,0.02343329,0.27268845,0.60026812,0.08338848,0.00000000,0.13808136,0.08294376
-2.27213607,0.89738350,0.00658997,0.02512894,0.29522549,0.64358876,0.09060326,0.00000000,0.14636673,0.08830601
-2.26613307,0.96516709,0.00746823,0.02693515,0.32002472,0.69189694,0.09889877,0.00000000,0.15678913,0.09501275
-2.26013007,1.04034121,0.00842633,0.02882792,0.34681588,0.74453258,0.10821197,0.00000000,0.16915369,0.10297104
-2.25412706,1.12190719,0.00945988,0.03078224,0.37529811,0.80078837,0.11847088,0.00000000,0.18325318,0.11208189
-2.24812406,1.20880463,0.01056281,0.03277232,0.40514153,0.85991503,0.12959417,0.00000000,0.19886831,0.12224028
-2.24212106,1.29991860,0.01172723,0.03477189,0.43598958,0.92112773,0.14149083,0.00000000,0.21576832,0.13333520
-2.23611806,1.39408882,0.01294349,0.03675446,0.46746232,0.98361379,0.15406015,0.00000000,0.23371230,0.14525006
-2.23011506,1.49012108,0.01420016,0.03869361,0.49916075,1.04654175,0.16719193,0.00000000,0.25245102,0.15786335
-2.22411206,1.58680112,0.01548418,0.04056335,0.53067209,1.10907186,0.18076705,0.00000000,0.27172948,0.17104957
-2.21810905,1.68291059,0.01678099,0.04233850,0.56157607,1.17036795,0.19465841,0.00000000,0.29129021,0.18468053
-2.21210605,1.77724503,0.01807485,0.04399504,0.59145205,1.22961027,0.20873234,0.00000000,0.31087697,0.19862683
-2.20610305,1.86863317,0.01934905,0.04551053,0.61988689,1.28600910,0.22285031,0.00000000,0.33023907,0.21275956
-2.20010005,1.95595709,0.02058637,0.04686451,0.64648312,1.33881874,0.23687109,0.00000000,0.34913580,0.22695217
-2.19409705,2.03817225,0.02176940,0.04803892,0.67086750,1.38735121,0.25065323,0.00000000,0.36734091,0.24108226
-2.18809405,2.11432685,0.02288104,0.04901845,0.69269922,1.43098932,0.26405769,0.00000000,0.38464695,0.25503333
-2.18209105,2.18357944,0.02390491,0.04979092,0.71167782,1.46919841,0.27695073,0.00000000,0.40086908,0.26869645
-2.17608804,2.24521413,0.02482583,0.05034758,0.72755021,1.50153643,0.28920680,0.00000000,0.41584821,0.28197152
-2.17008504,2.29865260,0.02563026,0.05068335,0.74011662,1.52766170,0.30071139,0.00000000,0.42945336,0.29476837
-2.16408204,2.34346253,0.02630665,0.05079697,0.74923520,1.54733815,0.31136364,0.00000000,0.44158293,0.30700740
-2.15807904,2.37936184,0.02684586,0.05069114,0.75482504,1.56043777,0.32107872,0.00000000,0.45216497,0.31861990
-2.15207604,2.40621871,0.02724137,0.05037244,0.75686746,1.56694007,0.32978978,0.00000000,0.46115633,0.32954805
-2.14607304,2.42404745,0.02748950,0.04985122,0.75540547,1.56692871,0.33744934,0.00000000,0.46854086,0.33974453
-2.14007004,2.43300028,0.02758953,0.04914142,0.75054147,1.56058530,0.34403017,0.00000000,0.47432660,0.34917191
-2.13406703,2.43335566,0.02754369,0.04826015,0.74243321,1.54818079,0.34952547,0.00000000,0.47854238,0.35780185
-2.12806403,2.42550352,0.02735705,0.04722732,0.73128826,1.53006477,0.35394838,0.00000000,0.48123381,0.36561416
-2.12206103,2.40992829,0.02703740,0.04606507,0.71735707,1.50665315,0.35733084,0.00000000,0.48245913,0.37259581
-2.11605803,2.38719037,0.02659489,0.04479718,0.70092508,1.47841477,0.35972172,0.00000000,0.48228497,0.37874001
-2.11005503,2.35790680,0.02604175,0.04344840,0.68230403,1.44585739,0.36118442,0.00000000,0.48078240,0.38404529
-2.10405203,2.32273198,0.02539187,0.04204374,0.66182295,1.40951378,0.36179389,0.00000000,0.47802345,0.38851473
-2.09804902,2.28233908,0.02466028,0.04060778,0.63981908,1.36992815,0.36163325,0.00000000,0.47407827,0.39215529
-2.09204602,2.23740275,0.02386274,0.03916397,0.61662910,1.32764359,0.36079020,0.00000000,0.46901304,0.39497726
-2.08604302,2.18858359,0.02301522,0.03773398,0.59258097,1.28319075,0.35935317,0.00000000,0.46288871,0.39699379
-2.08004002,2.13651489,0.02213340,0.03633714,0.56798667,1.23707806,0.35740770,0.00000000,0.45576061,0.39822051
-2.07403702,2.08179167,0.02123226,0.03498990,0.54313596,1.18978370,0.35503283,0.00000000,0.44767879,0.39867516
-2.06803402,2.02496237,0.02032569,0.03370551,0.51829154,1.14174937,0.35229806,0.00000000,0.43868911,0.39837720
-2.06203102,1.96652305,0.01942614,0.03249376,0.49368547,1.09337594,0.34926071,0.00000000,0.42883481,0.39734746
-2.05602801,1.90691422,0.01854442,0.03136085,0.46951711,1.04502091,0.34596406,0.00000000,0.41815855,0.39560767
-2.05002501,1.84651995,0.01768948,0.03030944,0.44595241,0.99699750,0.34243623,0.00000000,0.40670457,0.39318008
-2.04402201,1.78566938,0.01686841,0.02933882,0.42312466,0.94957536,0.33868991,0.00000000,0.39452097,0.39008701
-2.03801901,1.72464018,0.01608643,0.02844522,0.40113641,0.90298260,0.33472306,0.00000000,0.38166180,0.38635049
-2.03201601,1.66366389,0.01534702,0.02762225,0.38006259,0.85740899,0.33052042,0.00000000,0.36818902,0.38199203
-2.02601301,1.60293286,0.01465210,0.02686141,0.35995449,0.81301015,0.32605592,0.00000000,0.35417396,0.37703259
-2.02001001,1.54260853,0.01400231,0.02615270,0.34084459,0.76991249,0.32129583,0.00000000,0.33969851,0.37149277
-2.01400700,1.48283076,0.01339728,0.02548532,0.32275176,0.72821871,0.31620241,0.00000000,0.32485574,0.36539337
-2.00800400,1.42372801,0.01283601,0.02484831,0.30568690,0.68801370,0.31073815,0.00000000,0.30975021,0.35875629
-2.00200100,1.36542804,0.01231724,0.02423126,0.28965850,0.64937054,0.30487004,0.00000000,0.29449775,0.35160583
-1.99599800,1.30806868,0.01183979,0.02362496,0.27467814,0.61235662,0.29857400,0.00000000,0.27922498,0.34397039
-1.98999500,1.25180857,0.01140293,0.02302197,0.26076551,0.57703949,0.29183903,0.00000000,0.26406850,0.33588447
-1.98399200,1.19683734,0.01100666,0.02241716,0.24795294,0.54349239,0.28467087,0.00000000,0.24917384,0.32739102
-1.97798899,1.14338487,0.01065201,0.02180807,0.23628912,0.51179935,0.27709511,0.00000000,0.23469432,0.31854392
-1.97198599,1.09172948,0.01034125,0.02119526,0.22584191,0.48205957,0.26915952,0.00000000,0.22078984,0.30941056
-1.96598299,1.04220441,0.01007798,0.02058239,0.21670019,0.45439106,0.26093535,0.00000000,0.20762554,0.30007439
-1.95997999,0.99520255,0.00986723,0.01997634,0.20897456,0.42893342,0.25251775,0.00000000,0.19537063,0.29063719
-1.95397699,0.95117907,0.00971544,0.01938703,0.20279694,0.40584960,0.24402513,0.00000000,0.18419707,0.28122108
-1.94797399,0.91065167,0.00963031,0.01882726,0.19831892,0.38532659,0.23559747,0.00000000,0.17427842,0.27197002
-1.94197099,0.87419852,0.00962071,0.01831236,0.19570912,0.36757507,0.22739371,0.00000000,0.16578864,0.26305072
-1.93596798,0.84245358,0.00969634,0.01785976,0.19514934,0.35282782,0.21958836,0.00000000,0.15890081,0.25465287
-1.92996498,0.81609956,0.00986747,0.01748848,0.19682980,0.34133708,0.21236734,0.00000000,0.15378589,0.24698866
-1.92396198,0.79585841,0.01014457,0.01721856,0.20094352,0.33337078,0.20592338,0.00000000,0.15061127,0.24029145
-1.91795898,0.78247961,0.01053788,0.01707047,0.20767996,0.32920768,0.20045102,0.00000000,0.14953921,0.23481371
-1.91195598,0.77672642,0.01105697,0.01706445,0.21721820,0.32913158,0.19614156,0.00000000,0.15072498,0.23082409
-1.90595298,0.77936037,0.01171029,0.01721989,0.22971979,0.33342462,0.19317797,0.00000000,0.15431484,0.22860379
