energy_ev,total_up,C_s_up,C_p_up,Na_s_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.07053527,2.02123318,0.12880263,0.09322785,0.19526253,0.10142483,1.21990417,0.62589097,0.05291697
-3.06453227,2.11542431,0.13838564,0.09408915,0.20373687,0.10637878,1.27976215,0.64310929,0.05523686
-3.05852926,2.21398759,0.14793248,0.09659640,0.21146952,0.11100950,1.34103683,0.66517276,0.05764774
-3.05252626,2.31551251,0.15735632,0.10066400,0.21829631,0.11524092,1.40288587,0.69161310,0.06011995
-3.04652326,2.41879384,0.16657509,0.10622007,0.22407624,0.11900816,1.46458420,0.72204527,0.06263051
-3.04052026,2.52284782,0.17551393,0.11320513,0.22869487,0.12225913,1.52553580,0.75616619,0.06516323
-3.03451726,2.62691720,0.18410741,0.12156971,0.23206706,0.12495580,1.58527925,0.79374808,0.06770862
-3.02851426,2.73046466,0.19230122,0.13127100,0.23413872,0.12707497,1.64348680,0.83462707,0.07026336
-3.02251126,2.83315474,0.20005340,0.14226884,0.23488763,0.12860848,1.69995670,0.87868725,0.07282948
-3.01650825,2.93482449,0.20733492,0.15452101,0.23432315,0.12956289,1.75459903,0.92584108,0.07541312
-3.01050525,3.03544434,0.21412947,0.16797826,0.23248488,0.12995852,1.80741555,0.97600695,0.07802318
-3.00450225,3.13507075,0.22043263,0.18257919,0.22944038,0.12982807,1.85847448,1.02908500,0.08066955
-2.99849925,3.23379294,0.22625029,0.19824527,0.22528182,0.12921468,1.90788142,1.08493250,0.08336146
-2.99249625,3.33167675,0.23159645,0.21487639,0.22012203,0.12816966,1.95574806,1.14334011,0.08610554
-2.98649325,3.42870853,0.23649051,0.23234703,0.21408982,0.12674992,2.00216026,1.20401038,0.08890417
-2.98049025,3.52474261,0.24095419,0.25050348,0.20732498,0.12501526,2.04714755,1.26654001,0.09175383
-2.97448724,3.61945559,0.24500840,0.26916231,0.19997313,0.12302571,2.09065587,1.33040691,0.09464388
-2.96848424,3.71231068,0.24867004,0.28811017,0.19218056,0.12083886,2.13252537,1.39496340,0.09755555
-2.96248124,3.80253467,0.25194915,0.30710527,0.18408951,0.11850758,2.17247485,1.45943611,0.10046145
-2.95647824,3.88910977,0.25484655,0.32588037,0.17583376,0.11607803,2.21009409,1.52293330,0.10332559
-2.95047524,3.97078150,0.25735213,0.34414743,0.16753503,0.11358815,2.24484490,1.58445950,0.10610388
-2.94447224,4.04608309,0.25944400,0.36160373,0.15930011,0.11106664,2.27607120,1.64293731,0.10874511
-2.93846923,4.11337580,0.26108853,0.37793931,0.15121882,0.10853255,2.30301798,1.69723558,0.11119253
-2.93246623,4.17090365,0.26224141,0.39284544,0.14336300,0.10599537,2.32485825,1.74620288,0.11338571
-2.92646323,4.21686004,0.26284959,0.40602375,0.13578623,0.10345567,2.34072695,1.78870478,0.11526288
-2.92046023,4.24946319,0.26285415,0.41719570,0.12852458,0.10090625,2.34975990,1.82366330,0.11676338
-2.91445723,4.26703638,0.26219386,0.42611182,0.12159792,0.09833357,2.35113588,1.85009647,0.11783034
-2.90845423,4.26808896,0.26080925,0.43256049,0.11501204,0.09571957,2.34411959,1.86715631,0.11841323
-2.90245123,4.25139373,0.25864702,0.43637561,0.10876106,0.09304365,2.32810309,1.87416297,0.11847032
-2.89644822,4.21605654,0.25566447,0.43744287,0.10283030,0.09028460,2.30264345,1.87063358,0.11797089
-2.89044522,4.16157437,0.25183370,0.43570440,0.09719925,0.08742261,2.26749458,1.85630415,0.11689695
-2.88444222,4.08787869,0.24714539,0.43116136,0.09184449,0.08444099,2.22263150,1.83114340,0.11524458
-2.87843922,3.99536178,0.24161181,0.42387444,0.08674256,0.08132771,2.16826561,1.79535787,0.11302472
-2.87243622,3.88488466,0.23526907,0.41396230,0.08187254,0.07807659,2.10485030,1.74938803,0.11026327
-2.86643322,3.75776608,0.22817823,0.40159790,0.07721820,0.07468806,2.03307652,1.69389555,0.10700079
-2.86043022,3.61575340,0.22042542,0.38700291,0.07276986,0.07116961,1.95385855,1.62974252,0.10329145
-2.85442721,3.46097657,0.21212083,0.37044059,0.06852569,0.06753576,1.86831080,1.55796360,0.09920162
-2.84842421,3.29588782,0.20339665,0.35220733,0.06449259,0.06380771,1.77771673,1.47973246,0.09480792
-2.84242121,3.12318985,0.19440402,0.33262333,0.06068659,0.06001264,1.68349161,1.39632430,0.09019498
-2.83641821,2.94575591,0.18530916,0.31202287,0.05713285,0.05618276,1.58714067,1.30907604,0.08545294
-2.83041521,2.76654552,0.17628888,0.29074445,0.05386523,0.05235410,1.49021473,1.21934611,0.08067480
-2.82441221,2.58851919,0.16752561,0.26912140,0.05092556,0.04856525,1.39426517,1.12847549,0.07595374
-2.81840920,2.41455581,0.15920216,0.24747321,0.04836258,0.04485601,1.30080005,1.03775154,0.07138055
-2.81240620,2.24737555,0.15149644,0.22609783,0.04623065,0.04126603,1.21124310,0.94837604,0.06704118
-2.80640320,2.08947095,0.14457637,0.20526535,0.04458831,0.03783356,1.12689683,0.86143829,0.06301452
-2.80040020,1.94304804,0.13859500,0.18521306,0.04349657,0.03459434,1.04891098,0.77789417,0.05937052
-2.79439720,1.80997905,0.13368618,0.16614200,0.04301719,0.03158059,0.97825699,0.69855134,0.05616857
-2.78839420,1.69176719,0.12996077,0.14821505,0.04321073,0.02882023,0.91570898,0.62406063,0.05345632
-2.78239120,1.58952388,0.12750347,0.13155639,0.04413458,0.02633629,0.86183132,0.55491351,0.05126881
-2.77638819,1.50395808,0.12637045,0.11625232,0.04584087,0.02414649,0.81697267,0.49144492,0.04962798
-2.77038519,1.43537685,0.12658769,0.10235312,0.04837433,0.02226302,0.78126624,0.43384086,0.04854254
-2.76438219,1.38369634,0.12815007,0.08987590,0.05177015,0.02069249,0.75463560,0.38214996,0.04800811
-2.75837919,1.34846184,0.13102128,0.07880804,0.05605175,0.01943595,0.73680556,0.33629792,0.04800775
-2.75237619,1.32887565,0.13513444,0.06911120,0.06122873,0.01848916,0.72731734,0.29610421,0.04851266
-2.74637319,1.32383143,0.14039343,0.06072546,0.06729485,0.01784281,0.72554741,0.26129980,0.04948317
-2.74037019,1.33195371,0.14667497,0.05357366,0.07422624,0.01748288,0.73072923,0.23154541,0.05086990
-2.73436718,1.35164139,0.15383119,0.04756552,0.08197995,0.01739108,0.74197726,0.20644942,0.05261511
-2.72836418,1.38111412,0.16169299,0.04260161,0.09049281,0.01754524,0.75831265,0.18558499,0.05465421
-2.72236118,1.41846048,0.17007367,0.03857694,0.09968089,0.01791983,0.77869003,0.16850580,0.05691730
-2.71635818,1.46168723,0.17877322,0.03538424,0.10943950,0.01848645,0.80202481,0.15476039,0.05933092
-2.71035518,1.50876854,0.18758287,0.03291676,0.11964391,0.01921434,0.82722059,0.14390460,0.06181972
-2.70435218,1.55769467,0.19628987,0.03107066,0.13015076,0.02007095,0.85319619,0.13551236,0.06430827
-2.69834917,1.60651919,0.20468249,0.02974702,0.14080038,0.02102254,0.87891177,0.12918469,0.06672280
-2.69234617,1.65340407,0.21255509,0.02885349,0.15141978,0.02203477,0.90339378,0.12455704,0.06899287
-2.68634317,1.69666191,0.21971297,0.02830552,0.16182641,0.02307334,0.92575816,0.12130515,0.07105304
-2.68034017,1.73479455,0.22597712,0.02802741,0.17183269,0.02410466,0.94523146,0.11914963,0.07284437
-2.67433717,1.76652741,0.23118859,0.02795306,0.18125092,0.02509653,0.96116944,0.11785928,0.07431576
-2.66833417,1.79083889,0.23521228,0.02802649,0.18989868,0.02601880,0.97307294,0.11725364,0.07542514
-2.66233117,1.80698415,0.23794025,0.02820223,0.19760435,0.02684400,0.98060045,0.11720451,0.07614043
-2.65632816,1.81451287,0.23929419,0.02844556,0.20421262,0.02754802,0.98357739,0.11763700,0.07644019
-2.65032516,1.81328045,0.23922717,0.02873259,0.20958971,0.02811062,0.98200174,0.11852981,0.07631412
-2.64432216,1.80345244,0.23772445,0.02905026,0.21362808,0.02851592,0.97604593,0.11991507,0.07576318
-2.63831916,1.78550209,0.23480349,0.02939619,0.21625043,0.02875281,0.96605499,0.12187768,0.07479944
-2.63231616,1.76020095,0.23051294,0.02977844,0.21741280,0.02881515,0.95254093,0.12455398,0.07344569
-2.62631316,1.72860289,0.22493088,0.03021510,0.21710657,0.02870198,0.93617360,0.12813000,0.07173475
-2.62031016,1.69202171,0.21816222,0.03073379,0.21535934,0.02841743,0.91776801,0.13283891,0.06970853
-2.61430715,1.65200290,0.21033540,0.03137095,0.21223459,0.02797063,0.89826856,0.13895776,0.06741688
-2.60830415,1.61029024,0.20159856,0.03217102,0.20783013,0.02737534,0.87873038,0.14680339,0.06491627
-2.60230115,1.56878779,0.19211527,0.03318537,0.20227539,0.02664958,0.86029807,0.15672730,0.06226831
-2.59629815,1.52951814,0.18205989,0.03447119,0.19572770,0.02581506,0.84418233,0.16910952,0.05953819
-2.59029515,1.49457778,0.17161298,0.03609003,0.18836770,0.02489649,0.83163474,0.18435135,0.05679305
-2.58429215,1.46609025,0.16095657,0.03810636,0.18039401,0.02392092,0.82392110,0.20286696,0.05410038
-2.57828914,1.44615815,0.15026973,0.04058581,0.17201753,0.02291689,0.82229376,0.22507377,0.05152640
-2.57228614,1.43681469,0.13972436,0.04359348,0.16345532,0.02191368,0.82796335,0.25138193,0.04913457
-2.56628314,1.43997573,0.12948147,0.04719203,0.15492462,0.02094049,0.84207029,0.28218273,0.04698414
-2.56028014,1.45739307,0.11968786,0.05143981,0.14663688,0.02002564,0.86565658,0.31783638,0.04512890
-2.55427714,1.49061001,0.11047348,0.05638903,0.13879224,0.01919588,0.89963833,0.35865942,0.04361603
-2.54827414,1.54091982,0.10194924,0.06208396,0.13157447,0.01847568,0.94477962,0.40491199,0.04248515
-2.54227114,1.60932824,0.09420554,0.06855941,0.12514657,0.01788670,1.00166817,0.45678557,0.04176755
-2.53626813,1.69652077,0.08731133,0.07583929,0.11964709,0.01744721,1.07069355,0.51439147,0.04148558
-2.53026513,1.80283567,0.08131376,0.08393562,0.11518725,0.01717178,1.15202845,0.57775078,0.04165230
-2.52426213,1.92824367,0.07623831,0.09284778,0.11184887,0.01707092,1.24561388,0.64678611,0.04227126
-2.51825913,2.07233515,0.07208947,0.10256235,0.10968317,0.01715091,1.35114875,0.72131575,0.04333652
-2.51225613,2.23431556,0.06885176,0.11305325,0.10871038,0.01741369,1.46808458,0.80105056,0.04483281
-2.50625313,2.41300983,0.06649119,0.12428251,0.10892015,0.01785686,1.59562595,0.88559407,0.04673595
-2.50025013,2.60687621,0.06495699,0.13620154,0.11027277,0.01847381,1.73273696,0.97444603,0.04901337
-2.49424712,2.81402973,0.06418364,0.14875287,0.11270103,0.01925386,1.87815419,1.06700944,0.05162487
-2.48824412,3.03227542,0.06409306,0.16187246,0.11611281,0.02018259,2.03040604,1.16260114,0.05452349
-2.48224112,3.25915073,0.06459704,0.17549231,0.12039424,0.02124216,2.18783857,1.26046578,0.05765653
-2.47623812,3.49197668,0.06559981,0.18954356,0.12541339,0.02241178,2.34864725,1.35979275,0.06096675
-2.47023512,3.72791662,0.06700062,0.20395977,0.13102443,0.02366817,2.51091409,1.45973566,0.06439357
-2.46423212,3.96404118,0.06869652,0.21868031,0.13707214,0.02498623,2.67264934,1.55943369,0.06787449
-2.45822911,4.19739775,0.07058501,0.23365384,0.14339664,0.02633958,2.83183653,1.65803414,0.07134641
-2.45222611,4.42508256,0.07256675,0.24884160,0.14983838,0.02770128,2.98647966,1.75471527,0.07474710
-2.44622311,4.64431309,0.07454823,0.26422041,0.15624297,0.02904456,3.13465109,1.84870871,0.07801659
-2.44022011,4.85249861,0.07644416,0.27978530,0.16246613,0.03034351,3.27453854,1.93932044,0.08109854
-2.43421711,5.04730648,0.07817986,0.29555155,0.16837811,0.03157381,3.40448974,2.02594962,0.08394149
-2.42821411,5.22672193,0.07969327,0.31155600,0.17386798,0.03271347,3.52305320,2.10810449,0.08650002
-2.42221111,5.38909934,0.08093672,0.32785764,0.17884714,0.03374342,3.62901365,2.18541469,0.08873580
-2.41620810,5.53320309,0.08187832,0.34453718,0.18325229,0.03464814,3.72142105,2.25763947,0.09061835
-2.41020510,5.65823648,0.08250296,0.36169577,0.18704754,0.03541613,3.79961203,2.32467143,0.09212576
-2.40420210,5.76385775,0.08281288,0.37945257,0.19022562,0.03604031,3.86322321,2.38653562,0.09324500
-2.39819910,5.85018236,0.08282772,0.39794133,0.19280815,0.03651823,3.91219580,2.44338389,0.09397220
-2.39219610,5.91777153,0.08258410,0.41730595,0.19484486,0.03685219,3.94677147,2.49548457,0.09431256
-2.38619310,5.96760726,0.08213477,0.43769497,0.19641184,0.03704918,3.96747967,2.54320789,0.09428007
-2.38019010,6.00105454,0.08154719,0.45925527,0.19760883,0.03712061,3.97511681,2.58700748,0.09389705
-2.37418709,6.01981214,0.08090173,0.48212491,0.19855559,0.03708198,3.97071823,2.62739846,0.09319343
-2.36818409,6.02585345,0.08028945,0.50642545,0.19938753,0.03695227,3.95552372,2.66493295,0.09220590
-2.36218109,6.02135943,0.07980958,0.53225388,0.20025070,0.03675327,3.93093807,2.70017376,0.09097688
-2.35617809,6.00864594,0.07956669,0.55967453,0.20129639,0.03650877,3.89848779,2.73366711,0.08955337
-2.35017509,5.99008787,0.07966773,0.58871119,0.20267540,0.03624365,3.85977559,2.76591551,0.08798571
-2.34417209,5.96804284,0.08021888,0.61933985,0.20453236,0.03598290,3.81643414,2.79735176,0.08632627
-2.33816908,5.94477702,0.08132257,0.65148251,0.20700019,0.03575064,3.77008058,2.82831518,0.08462817
-2.33216608,5.92239574,0.08307438,0.68500225,0.21019504,0.03556913,3.72227338,2.85903113,0.08294394
-2.32616308,5.90278145,0.08556031,0.71970020,0.21421169,0.03545782,3.67447281,2.88959494,0.08132429
-2.32016008,5.88754125,0.08885418,0.75531459,0.21911992,0.03543254,3.62800633,2.91996093,0.07981691
-2.31415708,5.87796590,0.09301547,0.79152218,0.22496169,0.03550477,3.58404008,2.94993757,0.07846543
-2.30815408,5.87500183,0.09808750,0.82794234,0.23174941,0.03568112,3.54355698,2.97918910,0.07730848
-2.30215108,5.87923705,0.10409613,0.86414380,0.23946538,0.03596292,3.50734232,3.00724397,0.07637892
-2.29614807,5.89090145,0.11104891,0.89965402,0.24806228,0.03634612,3.47597684,3.03351007,0.07570326
-2.29014507,5.90988107,0.11893480,0.93397111,0.25746489,0.03682132,3.44983731,3.05729639,0.07530128
-2.28414207,5.93574551,0.12772442,0.96657774,0.26757274,0.03737407,3.42910426,3.07784031,0.07518580
-2.27813907,5.96778684,0.13737070,0.99695682,0.27826379,0.03798537,3.41377593,3.09433955,0.07536266
-2.27213607,6.00506788,0.14781015,1.02460808,0.28939873,0.03863236,3.40368767,3.10598728,0.07583095
-2.26613307,6.04647720,0.15896441,1.04906501,0.30082591,0.03928921,3.39853536,3.11200894,0.07658332
-2.26013007,6.09078769,0.17074217,1.06991136,0.31238652,0.03992808,3.39790141,3.11169870,0.07760645
-2.25412706,6.13671564,0.18304133,1.08679618,0.32391986,0.04052025,3.40128194,3.10445388,0.07888170
-2.24812406,6.18297690,0.19575128,1.09944696,0.33526836,0.04103729,3.40811344,3.08980547,0.08038578
-2.24212106,6.22833721,0.20875521,1.10767987,0.34628220,0.04145215,3.41779746,3.06744291,0.08209148
-2.23611806,6.27165391,0.22193235,1.11140659,0.35682332,0.04174034,3.42972214,3.03723188,0.08396845
-2.23011506,6.31190701,0.23516000,1.11063739,0.36676856,0.04188088,3.44327944,2.99922391,0.08598391
-2.22411206,6.34821815,0.24831539,1.10548017,0.37601189,0.04185725,3.45787746,2.95365736,0.08810333
-2.21810905,6.37985707,0.26127713,1.09613541,0.38446568,0.04165808,3.47294746,2.90094947,0.09029106
-2.21210605,6.40623570,0.27392645,1.08288739,0.39206094,0.04127770,3.48794589,2.84168010,0.09251086
-2.20610305,6.42689134,0.28614792,1.06609201,0.39874668,0.04071646,3.50235173,2.77656794,0.09472629
-2.20010005,6.44146084,0.29783008,1.04616187,0.40448844,0.03998087,3.51566019,2.70644062,0.09690108
-2.19409705,6.44964840,0.30886561,1.02354944,0.40926621,0.03908349,3.52737405,2.63220048,0.09899941
-2.18809405,6.45119044,0.31915147,0.99872923,0.41307193,0.03804269,3.53699385,2.55478782,0.10098607
-2.18209105,6.44582072,0.32858893,0.97217983,0.41590685,0.03688216,3.54400874,2.47514400,0.10282668
-2.17608804,6.43323921,0.33708359,0.94436686,0.41777881,0.03563030,3.54788935,2.39417620,0.10448783
-2.17008504,6.41308801,0.34454564,0.91572760,0.41869997,0.03431957,3.54808415,2.31272595,0.10593730
-2.16408204,6.38493674,0.35089029,0.88665814,0.41868482,0.03298562,3.54402035,2.23154299,0.10714431
-2.15807904,6.34827954,0.35603858,0.85750359,0.41774891,0.03166647,3.53511026,2.15126576,0.10807988
-2.15207604,6.30254454,0.35991851,0.82855164,0.41590820,0.03040161,3.52076327,2.07240935,0.10871722
-2.14607304,6.24711604,0.36246665,0.80002982,0.41317916,0.02923113,3.50040345,1.99536117,0.10903223
-2.14007004,6.18136828,0.36363000,0.77210614,0.40957947,0.02819485,3.47349206,1.92038424,0.10900417
-2.13406703,6.10470909,0.36336824,0.74489307,0.40512934,0.02733145,3.43955398,1.84762737,0.10861626
-2.12806403,6.01663062,0.36165614,0.71845421,0.39985321,0.02667768,3.39820652,1.77714129,0.10785639
-2.12206103,5.91676388,0.35848601,0.69281321,0.39378164,0.02626759,3.34918895,1.70889923,0.10671782
-2.11605803,5.80493345,0.35387004,0.66796402,0.38695322,0.02613179,3.29239079,1.64282047,0.10519981
-2.11005503,5.68120845,0.34784246,0.64388207,0.37941624,0.02629676,3.22787700,1.57879516,0.10330817
-2.10405203,5.54594622,0.34046113,0.62053519,0.37122990,0.02678415,3.15590822,1.51670875,0.10105563
-2.09804902,5.39982544,0.33180862,0.59789401,0.36246494,0.02761020,3.07695454,1.45646453,0.09846211
-2.09204602,5.24386613,0.32199261,0.57594100,0.35320347,0.02878512,2.99170151,1.39800300,0.09555464
-2.08604302,5.07943479,0.31114533,0.55467774,0.34353809,0.03031257,2.90104770,1.34131710,0.09236719
-2.08004002,4.90823378,0.29942232,0.53413019,0.33357009,0.03218919,2.80609358,1.28646255,0.08894014
-2.07403702,4.73227517,0.28700017,0.51435173,0.32340696,0.03440426,2.70812175,1.23356325,0.08531960
-2.06803402,4.55384010,0.27407351,0.49542403,0.31315929,0.03693943,2.60856955,1.18281157,0.08155640
-2.06203102,4.37542553,0.26085123,0.47745590,0.30293716,0.03976865,2.50899485,1.13446409,0.07770501
-2.05602801,4.19968098,0.24755208,0.46058037,0.29284638,0.04285825,2.41103680,1.08883344,0.07382223
-2.05002501,4.02933841,0.23439978,0.44495033,0.28298470,0.04616729,2.31637314,1.04627707,0.06996583
-2.04402201,3.86713841,0.22161784,0.43073332,0.27343827,0.04964810,2.22667589,1.00718396,0.06619311
-2.03801901,3.71575622,0.20942425,0.41810561,0.26427870,0.05324706,2.14356740,0.97196032,0.06255948
-2.03201601,3.57773079,0.19802619,0.40724627,0.25556065,0.05690575,2.06857845,0.94101535,0.05911716
-2.02601301,3.45539961,0.18761500,0.39833141,0.24732043,0.06056220,2.00310995,0.91474784,0.05591388
-2.02001001,3.35084187,0.17836149,0.39152910,0.23957549,0.06415247,1.94839969,0.89353448,0.05299184
-2.01400700,3.26583165,0.17041177,0.38699492,0.23232489,0.06761242,1.90549501,0.87772053,0.05038677
-2.00800400,3.20180241,0.16388370,0.38486864,0.22555076,0.07087951,1.87523212,0.86761305,0.04812727
-2.00200100,3.15982337,0.15886398,0.38527179,0.21922067,0.07389481,1.85822255,0.86347705,0.04623428
-1.99599800,3.14058787,0.15540607,0.38830632,0.21329065,0.07660487,1.85484663,0.86553454,0.04472086
-1.98999500,3.14441330,0.15352887,0.39405416,0.20770880,0.07896359,1.86525404,0.87396613,0.04359209
-1.98399200,3.17125184,0.15321620,0.40257762,0.20241926,0.08093385,1.88937089,0.88891513,0.04284525
-1.97798899,3.22071092,0.15441712,0.41392046,0.19736619,0.08248894,1.92691290,0.91049350,0.04247012
-1.97198599,3.29208221,0.15704709,0.42810950,0.19249769,0.08361364,1.97740396,0.93878925,0.04244952
-1.96598299,3.38437789,0.16098990,0.44515649,0.18776931,0.08430489,2.04019941,0.97387466,0.04275991
-1.95997999,3.49637257,0.16610032,0.46506024,0.18314704,0.08457212,2.11451315,1.01581488,0.04337220
-1.95397699,3.62664969,0.17220759,0.48780873,0.17860961,0.08443707,2.19944781,1.06467606,0.04425261
-1.94797399,3.77365085,0.17911942,0.51338120,0.17414998,0.08393322,2.29402693,1.12053268,0.04536360
-1.94197099,3.93572657,0.18662666,0.54174989,0.16977600,0.08310476,2.39722828,1.18347341,0.04666493
-1.93596798,4.11118699,0.19450843,0.57288161,0.16551021,0.08200525,2.50801718,1.25360484,0.04811465
-1.92996498,4.29835105,0.20253764,0.60673879,0.16138880,0.08069587,2.62537878,1.33105283,0.04967023
-1.92396198,4.49559231,0.21048664,0.64328005,0.15745987,0.07924354,2.74834798,1.41596079,0.05128955
-1.91795898,4.70137989,0.21813307,0.68246016,0.15378110,0.07771880,2.87603594,1.50848466,0.05293198
-1.91195598,4.91431292,0.22526551,0.72422931,0.15041683,0.07619362,3.00765188,1.60878433,0.05455927
-1.90595298,5.13314670,0.23168888,0.76853160,0.14743499,0.07473926,3.14251904,1.71701122,0.05613645
-1.89994997,5.35680948,0.23722941,0.81530269,0.14490369,0.07342415,3.28008402,1.83329229,0.05763261
-1.89394697,5.58440846,0.24173885,0.86446665,0.14288790,0.07231204,3.41991849,1.95771050,0.05902144
-1.88794397,5.81522451,0.24509802,0.91593185,0.14144631,0.07146021,3.56171302,2.09028224,0.06028176
-1.88194097,6.04869529,0.24721933,0.96958623,0.14062833,0.07091811,3.70526300,2.23093259,0.06139772
-1.87593797,6.28438718,0.24804828,1.02529183,0.14047160,0.07072618,3.85044694,2.37946907,0.06235896
-1.86993497,6.52195723,0.24756388,1.08287899,0.14099994,0.07091503,3.99719797,2.53555533,0.06316042
-1.86393197,6.76110651,0.24577793,1.14214036,0.14222176,0.07150495,4.14546992,2.69868608,0.06380214
-1.85792896,7.00152758,0.24273331,1.20282522,0.14412919,0.07250565,4.29519963,2.86816469,0.06428872
-1.85192596,7.24284858,0.23850114,1.26463439,0.14669765,0.07391639,4.44626737,3.04308516,0.06462873
-1.84592296,7.48457735,0.23317729,1.32721623,0.14988611,0.07572623,4.59845787,3.22232001,0.06483398
-1.83991996,7.72604888,0.22687800,1.39016413,0.15363786,0.07791464,4.75142393,3.40451539,0.06491865
-1.83391696,7.96637949,0.21973514,1.45301593,0.15788175,0.08045212,4.90465525,3.58809474,0.06489844
-1.82791396,8.20443081,0.21189118,1.51525554,0.16253395,0.08330112,5.05745418,3.77127165,0.06478967
-1.82191096,8.43878623,0.20349403,1.57631711,0.16749996,0.08641696,5.20892039,3.95207242,0.06460837
-1.81590795,8.66774180,0.19469211,1.63559166,0.17267704,0.08974884,5.35794552,4.12836826,0.06436954
-1.80990495,8.88931283,0.18562973,1.69243644,0.17795667,0.09324094,5.50321870,4.29791629,0.06408640
-1.80390195,9.10125638,0.17644299,1.74618647,0.18322721,0.09683346,5.64324285,4.45840847,0.06376983
-1.79789895,9.30110929,0.16725633,1.79616830,0.18837654,0.10046377,5.77636147,4.60752662,0.06342795
-1.79189595,9.48624007,0.15817985,1.84171522,0.19329459,0.10406743,5.90079478,4.74300154,0.06306585
-1.78589295,9.65391265,0.14930735,1.88218355,0.19787574,0.10757938,6.01468373,4.86267400,0.06268546
-1.77988994,9.80135917,0.14071528,1.91696922,0.20202099,0.11093492,6.11613991,4.96455493,0.06228564
-1.77388694,9.92585848,0.13246241,1.94552406,0.20563985,0.11407082,6.20329929,5.04688251,0.06186235
-1.76788394,10.02481713,0.12459019,1.96737103,0.20865196,0.11692639,6.27437738,5.10817349,0.06140897
-1.76188094,10.09584923,0.11712381,1.98211781,0.21098830,0.11944447,6.32772363,5.14726690,0.06091679
-1.75587794,10.13685220,0.11007372,1.98946819,0.21259220,0.12157252,6.36187296,5.16335815,0.06037548
-1.74987494,10.14607529,0.10343758,1.98923079,0.21341984,0.12326356,6.37559245,5.15602245,0.05977369
-1.74387194,10.12217870,0.09720246,1.98132490,0.21344065,0.12447717,6.36792166,5.12522668,0.05909966
-1.73786893,10.06428144,0.09134715,1.96578321,0.21263726,0.12518038,6.33820551,5.07132958,0.05834181
-1.73186593,9.97199671,0.08584457,1.94275145,0.21100530,0.12534846,6.28611875,4.99507064,0.05748937
-1.72586293,9.84545422,0.08066400,1.91248514,0.20855297,0.12496570,6.21168187,4.89754855,0.05653290
-1.71985993,9.68530945,0.07577318,1.87534360,0.20530044,0.12402597,6.11526815,4.78019044,0.05546478
-1.71385693,9.49274021,0.07114018,1.83178168,0.20127910,0.12253317,5.99760240,4.64471360,0.05427966
-1.70785393,9.26943135,0.06673492,1.78233945,0.19653074,0.12050149,5.85975170,4.49308132,0.05297473
-1.70185093,9.01754874,0.06253042,1.72763052,0.19110661,0.11795548,5.70310908,4.32745493,0.05155004
-1.69584792,8.73970365,0.05850367,1.66832915,0.18506646,0.11492996,5.52937073,4.15014381,0.05000855
-1.68984492,8.43890915,0.05463619,1.60515675,0.17847754,0.11146960,5.34050798,3.96355504,0.04835625
-1.68384192,8.11852972,0.05091425,1.53886811,0.17141348,0.10762841,5.13873464,3.77014447,0.04660207
-1.67783892,7.78222545,0.04732886,1.47023758,0.16395331,0.10346896,4.92647097,3.57237037,0.04475776
-1.67183592,7.43389235,0.04387547,1.40004557,0.15618025,0.09906146,4.70630489,3.37265067,0.04283766
-1.66583292,7.07759969,0.04055351,1.32906551,0.14818068,0.09448262,4.48095145,3.17332468,0.04085841
-1.65982991,6.71752579,0.03736580,1.25805146,0.14004295,0.08981442,4.25321120,2.97661961,0.03883862
-1.65382691,6.35789318,0.03431779,1.18772654,0.13185622,0.08514279,4.02592824,2.78462221,0.03679844
-1.64782391,6.00290420,0.03141688,1.11877213,0.12370934,0.08055618,3.80194856,2.59925540,0.03475917
-1.64182091,5.65667793,0.02867163,1.05181819,0.11568964,0.07614412,3.58407917,2.42225982,0.03274273
-1.63581791,5.32318942,0.02609106,0.98743453,0.10788183,0.07199575,3.37504859,2.25517997,0.03077130
-1.62981491,5.00621196,0.02368398,0.92612334,0.10036682,0.06819837,3.17746914,2.09935447,0.02886676
-1.62381191,4.70926320,0.02145844,0.86831304,0.09322068,0.06483602,2.99380124,1.95591020,0.02705030
-1.61780890,4.43555587,0.01942122,0.81435345,0.08651354,0.06198806,2.82632030,1.82575968,0.02534200
-1.61180590,4.18795359,0.01757753,0.76451269,0.08030866,0.05972786,2.67708610,1.70960143,0.02376041
-1.60580290,3.96893241,0.01593067,0.71897559,0.07466150,0.05812144,2.54791518,1.60792286,0.02232222
-1.59979990,3.78054844,0.01448194,0.67784397,0.06961889,0.05722624,2.44035615,1.52100544,0.02104200
-1.59379690,3.62441185,0.01323051,0.64113872,0.06521836,0.05708991,2.35566809,1.44893171,0.01993185
-1.58779390,3.50166750,0.01217350,0.60880373,0.06148749,0.05774910,2.29480225,1.39159402,0.01900132
-1.58179090,3.41298222,0.01130598,0.58071160,0.05844344,0.05922844,2.25838694,1.34870480,0.01825714
-1.57578789,3.35853886,0.01062113,0.55667102,0.05609264,0.06153945,2.24671592,1.31980803,0.01770321
-1.56978489,3.33803688,0.01011042,0.53643568,0.05443058,0.06467966,2.25974038,1.30429193,0.01734051
-1.56378189,3.35069961,0.00976374,0.51971434,0.05344176,0.06863189,2.29706468,1.30140267,0.01716710
-1.55777889,3.39528787,0.00956966,0.50618183,0.05309985,0.07336361,2.35794617,1.31025895,0.01717816
