energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up,Zr_p_up,Zr_d_up
-0.20710355,2.79282312,0.00689593,0.15506932,0.15108002,0.72804889,1.11060527,0.01498001,0.64600893,1.26452793
-0.20110055,2.83856822,0.00706675,0.16038270,0.15047329,0.73483456,1.13004193,0.01518490,0.64726789,1.29427988
-0.19509755,2.87336313,0.00722038,0.16502581,0.14937782,0.73900870,1.14449780,0.01533130,0.64656807,1.31881454
-0.18909455,2.89672591,0.00735599,0.16893112,0.14782125,0.74045565,1.15374879,0.01541633,0.64389602,1.33783008
-0.18309155,2.90834201,0.00747269,0.17204530,0.14583926,0.73909499,1.15765904,0.01543805,0.63925511,1.35110394
-0.17708854,2.90807866,0.00756943,0.17433103,0.14347533,0.73488737,1.15618701,0.01539561,0.63266838,1.35849855
-0.17108554,2.89599415,0.00764511,0.17576820,0.14078022,0.72783923,1.14938866,0.01528930,0.62418128,1.35996500
-0.16508254,2.87234157,0.00769849,0.17635451,0.13781118,0.71800620,1.13741736,0.01512063,0.61386379,1.35554429
-0.15907954,2.83756650,0.00772828,0.17610536,0.13463079,0.70549491,1.12052056,0.01489231,0.60181183,1.34536631
-0.15307654,2.79229876,0.00773318,0.17505307,0.13130565,0.69046308,1.09903323,0.01460821,0.58814783,1.32964660
-0.14707354,2.73733836,0.00771193,0.17324551,0.12790476,0.67311781,1.07336846,0.01427325,0.57302021,1.30868083
-0.14107054,2.67363633,0.00766338,0.17074413,0.12449776,0.65371211,1.04400553,0.01389331,0.55660188,1.28283752
-0.13506753,2.60227094,0.00758660,0.16762164,0.12115306,0.63253987,1.01147603,0.01347502,0.53908756,1.25254900
-0.12906453,2.52442057,0.00748093,0.16395935,0.11793602,0.60992931,0.97634867,0.01302562,0.52069020,1.21830113
-0.12306153,2.44133414,0.00734608,0.15984429,0.11490713,0.58623528,0.93921339,0.01255269,0.50163651,1.18062208
-0.11705853,2.35430033,0.00718220,0.15536648,0.11212038,0.56183082,0.90066547,0.01206400,0.48216176,1.14007053
-0.11105553,2.26461681,0.00698989,0.15061610,0.10962186,0.53709806,0.86129035,0.01156723,0.46250416,1.09722374
-0.10505253,2.17356047,0.00677029,0.14568110,0.10744866,0.51241904,0.82164965,0.01106984,0.44289904,1.05266573
-0.09904952,2.08235981,0.00652509,0.14064501,0.10562803,0.48816670,0.78226888,0.01057880,0.42357297,1.00697596
-0.09304652,1.99217017,0.00625645,0.13558517,0.10417705,0.46469631,0.74362724,0.01010051,0.40473821,0.96071876
-0.08704352,1.90405240,0.00596706,0.13057142,0.10310247,0.44233765,0.70614971,0.00964060,0.38658768,0.91443373
-0.08104052,1.81895548,0.00566002,0.12566523,0.10240105,0.42138807,0.67020148,0.00920389,0.36929059,0.86862719
-0.07503752,1.73770322,0.00533876,0.12091918,0.10206016,0.40210666,0.63608469,0.00879429,0.35298882,0.82376491
-0.06903452,1.66098493,0.00500700,0.11637690,0.10205860,0.38470957,0.60403737,0.00841477,0.33779440,0.78026600
-0.06303152,1.58934999,0.00466861,0.11207318,0.10236767,0.36936652,0.57423426,0.00806741,0.32378785,0.73849809
-0.05702851,1.52320596,0.00432749,0.10803447,0.10295238,0.35619849,0.54678920,0.00775335,0.31101756,0.69877372
-0.05102551,1.46281981,0.00398749,0.10427933,0.10377267,0.34527652,0.52175882,0.00747289,0.29950015,0.66134789
-0.04502251,1.40832173,0.00365231,0.10081916,0.10478468,0.33662162,0.49914707,0.00722555,0.28922170,0.62641670
-0.03901951,1.35971133,0.00332536,0.09765875,0.10594192,0.33020563,0.47891039,0.00701014,0.28013975,0.59411701
-0.03301651,1.31686548,0.00300975,0.09479691,0.10719642,0.32595297,0.46096310,0.00682488,0.27218604,0.56452709
-0.02701351,1.27954775,0.00270816,0.09222698,0.10849965,0.32374326,0.44518291,0.00666743,0.26526970,0.53766824
-0.02101051,1.24741897,0.00242283,0.08993726,0.10980335,0.32341459,0.43141634,0.00653503,0.25928093,0.51350719
-0.01500750,1.22004885,0.00215553,0.08791142,0.11106021,0.32476757,0.41948395,0.00642461,0.25409486,0.49195953
-0.00900450,1.19692850,0.00190755,0.08612873,0.11222446,0.32756996,0.40918542,0.00633283,0.24957566,0.47289383
-0.00300150,1.17748387,0.00167970,0.08456443,0.11325226,0.33156191,0.40030438,0.00625617,0.24558061,0.45613673
0.00300150,1.16108995,0.00147235,0.08319000,0.11410210,0.33646177,0.39261327,0.00619107,0.24196421,0.44147880
0.00900450,1.14708592,0.00128547,0.08197355,0.11473516,0.34197237,0.38587802,0.00613393,0.23858202,0.42868110
0.01500750,1.13479100,0.00111866,0.08088030,0.11511561,0.34778778,0.37986284,0.00608127,0.23529445,0.41748253
0.02101051,1.12352106,0.00097124,0.07987319,0.11521096,0.35360038,0.37433514,0.00602972,0.23197017,0.40760769
0.02701351,1.11260571,0.00084230,0.07891361,0.11499250,0.35910822,0.36907050,0.00597615,0.22848929,0.39877521
0.03301651,1.10140568,0.00073073,0.07796231,0.11443572,0.36402241,0.36385776,0.00591773,0.22474611,0.39070637
0.03901951,1.08933007,0.00063534,0.07698039,0.11352081,0.36807444,0.35850414,0.00585200,0.22065161,0.38313367
0.04502251,1.07585306,0.00055489,0.07593045,0.11223322,0.37102328,0.35284033,0.00577693,0.21613536,0.37580936
0.05102551,1.06052956,0.00048814,0.07477772,0.11056418,0.37266182,0.34672528,0.00569096,0.21114714,0.36851334
0.05702851,1.04300931,0.00043392,0.07349123,0.10851125,0.37282275,0.34005071,0.00559311,0.20565798,0.36106048
0.06303152,1.02304881,0.00039114,0.07204490,0.10607873,0.37138334,0.33274501,0.00548298,0.19966082,0.35330688
0.06903452,1.00052056,0.00035887,0.07041853,0.10327806,0.36826914,0.32477637,0.00536079,0.19317061,0.34515496
0.07503752,0.97541930,0.00033631,0.06859860,0.10012799,0.36345631,0.31615507,0.00522743,0.18622396,0.33655709
0.08104052,0.94786472,0.00032288,0.06657885,0.09665461,0.35697250,0.30693475,0.00508441,0.17887837,0.32751771
0.08704352,0.91810054,0.00031815,0.06436059,0.09289119,0.34889619,0.29721246,0.00493392,0.17121095,0.31809367
0.09304652,0.88648986,0.00032190,0.06195274,0.08887775,0.33935454,0.28712766,0.00477875,0.16331680,0.30839302
0.09904952,0.85350681,0.00033408,0.05937162,0.08466044,0.32851968,0.27685994,0.00462225,0.15530704,0.29857192
0.10505253,0.81972480,0.00035484,0.05664040,0.08029075,0.31660371,0.26662570,0.00446828,0.14730658,0.28883005
0.11105553,0.78580160,0.00038445,0.05378837,0.07582443,0.30385250,0.25667375,0.00432113,0.13945159,0.27940448
0.11705853,0.75246190,0.00042335,0.05084995,0.07132038,0.29053849,0.24727997,0.00418541,0.13188692,0.27056227
0.12306153,0.72047766,0.00047204,0.04786359,0.06683937,0.27695283,0.23874123,0.00406595,0.12476337,0.26259192
0.12906453,0.69064705,0.00053113,0.04487049,0.06244266,0.26339708,0.23136871,0.00396770,0.11823494,0.25579405
0.13506753,0.66377254,0.00060124,0.04191337,0.05819068,0.25017477,0.22548067,0.00389557,0.11245609,0.25047144
0.14107054,0.64063873,0.00068296,0.03903517,0.05414175,0.23758315,0.22139506,0.00385433,0.10757904,0.24691874
0.14707354,0.62199049,0.00077687,0.03627781,0.05035076,0.22590524,0.21942184,0.00384846,0.10375111,0.24541229
0.15307654,0.60851214,0.00088342,0.03368108,0.04686811,0.21540260,0.21985533,0.00388204,0.10111217,0.24620000
0.15907954,0.60080785,0.00100292,0.03128166,0.04373870,0.20630891,0.22296663,0.00395864,0.09979209,0.24949192
0.16508254,0.59938394,0.00113552,0.02911228,0.04100110,0.19882439,0.22899625,0.00408113,0.09990827,0.25545149
0.17108554,0.60463338,0.00128111,0.02720108,0.03868689,0.19311148,0.23814696,0.00425169,0.10156319,0.26418786
0.17708854,0.61682263,0.00143937,0.02557113,0.03682014,0.18929140,0.25057708,0.00447161,0.10484194,0.27574947
0.18309155,0.63608132,0.00160965,0.02424015,0.03541713,0.18744207,0.26639418,0.00474127,0.10980983,0.29011912
0.18909455,0.66239484,0.00179103,0.02322037,0.03448610,0.18759694,0.28564944,0.00506009,0.11650991,0.30721072
0.19509755,0.69559996,0.00198224,0.02251858,0.03402724,0.18974508,0.30833267,0.00542644,0.12496070,0.32686787
0.20110055,0.73538383,0.00218172,0.02213632,0.03403275,0.19383215,0.33436822,0.00583767,0.13515392,0.34886446
0.20710355,0.78128627,0.00238756,0.02207014,0.03448704,0.19976242,0.36361199,0.00629008,0.14705245,0.37290732
0.21310655,0.83270558,0.00259761,0.02231203,0.03536698,0.20740162,0.39584962,0.00677898,0.16058866,0.39864099
0.21910955,0.88890781,0.00280941,0.02284984,0.03664229,0.21658056,0.43079617,0.00729874,0.17566311,0.42565459
0.22511256,0.94903954,0.00302032,0.02366792,0.03827601,0.22709948,0.46809742,0.00784283,0.19214391,0.45349071
0.23111556,1.01214409,0.00322749,0.02474763,0.04022505,0.23873304,0.50733296,0.00840400,0.20986673,0.48165612
0.23711856,1.07718087,0.00342801,0.02606803,0.04244084,0.25123575,0.54802125,0.00897436,0.22863580,0.50963406
0.24312156,1.14304773,0.00361890,0.02760650,0.04487009,0.26434788,0.58962667,0.00954556,0.24822582,0.53689786
0.24912456,1.20860574,0.00379721,0.02933949,0.04745567,0.27780165,0.63156864,0.01010896,0.26838500,0.56292540
0.25512756,1.27270597,0.00396011,0.03124312,0.05013751,0.29132764,0.67323265,0.01065582,0.28883919,0.58721402
0.26113057,1.33421765,0.00410492,0.03329389,0.05285376,0.30466117,0.71398302,0.01117755,0.30929715,0.60929536
0.26713357,1.39205673,0.00422923,0.03546931,0.05554189,0.31754869,0.75317722,0.01166585,0.32945687,0.62874958
0.27313657,1.44521421,0.00433092,0.03774845,0.05813995,0.32975384,0.79018123,0.01211300,0.34901272,0.64521848
0.27913957,1.49278315,0.00440826,0.04011250,0.06058790,0.34106306,0.82438556,0.01251202,0.36766333,0.65841695
0.28514257,1.53398347,0.00445992,0.04254514,0.06282888,0.35129068,0.85522130,0.01285687,0.38511980,0.66814237
0.29114557,1.56818349,0.00448502,0.04503286,0.06481056,0.36028316,0.88217572,0.01314265,0.40111402,0.67428137
0.29714857,1.59491744,0.00448314,0.04756511,0.06648635,0.36792245,0.90480667,0.01336569,0.41540671,0.67681386
0.30315158,1.61389806,0.00445435,0.05013432,0.06781656,0.37412820,0.92275522,0.01352370,0.42779475,0.67581398
0.30915458,1.62502370,0.00439921,0.05273572,0.06876935,0.37885891,0.93575602,0.01361583,0.43811752,0.67144789
0.31515758,1.62837946,0.00431872,0.05536705,0.06932156,0.38211169,0.94364486,0.01364265,0.44626187,0.66396847
0.32116058,1.62423221,0.00421432,0.05802803,0.06945919,0.38392085,0.94636297,0.01360617,0.45216538,0.65370707
0.32716358,1.61301952,0.00408782,0.06071972,0.06917772,0.38435518,0.94395799,0.01350974,0.45581785,0.64106253
0.33316658,1.59533282,0.00394138,0.06344378,0.06848208,0.38351411,0.93658145,0.01335791,0.45726078,0.62648804
0.33916958,1.57189543,0.00377743,0.06620160,0.06738637,0.38152277,0.92448281,0.01315633,0.45658488,0.61047600
0.34517259,1.54353626,0.00359863,0.06899335,0.06591326,0.37852631,0.90800042,0.01291147,0.45392571,0.59354181
0.35117559,1.51116026,0.00340775,0.07181714,0.06409317,0.37468356,0.88754977,0.01263046,0.44945764,0.57620692
0.35717859,1.47571683,0.00320769,0.07466817,0.06196321,0.37016037,0.86360955,0.01232080,0.44338643,0.55898192
0.36318159,1.43816759,0.00300131,0.07753798,0.05956592,0.36512291,0.83670626,0.01199017,0.43594088,0.54235027
0.36918459,1.39945484,0.00279145,0.08041392,0.05694796,0.35973132,0.80739806,0.01164610,0.42736390,0.52675328
0.37518759,1.36047217,0.00258083,0.08327888,0.05415868,0.35413378,0.77625859,0.01129584,0.41790346,0.51257700
0.38119060,1.32203840,0.00237203,0.08611120,0.05124870,0.34846158,0.74386153,0.01094608,0.40780404,0.50014135
0.38719360,1.28487606,0.00216741,0.08888498,0.04826859,0.34282514,0.71076655,0.01060282,0.39729884,0.48969213
0.39319660,1.24959532,0.00196911,0.09157062,0.04526763,0.33731136,0.67750725,0.01027125,0.38660327,0.48139596
0.39919960,1.21668388,0.00177901,0.09413574,0.04229277,0.33198231,0.64458147,0.00995565,0.37590992,0.47533857
0.40520260,1.18650331,0.00159871,0.09654635,0.03938777,0.32687532,0.61244436,0.00965940,0.36538532,0.47152628
0.41120560,1.15929171,0.00142956,0.09876830,0.03659256,0.32200451,0.58150417,0.00938497,0.35516846,0.46989073
0.41720860,1.13517238,0.00127262,0.10076887,0.03394288,0.31736351,0.55212085,0.00913400,0.34537114,0.47029651
0.42321161,1.11416785,0.00112870,0.10251853,0.03147004,0.31292940,0.52460711,0.00890743,0.33607998,0.47255138
0.42921461,1.09621837,0.00099837,0.10399270,0.02920103,0.30866742,0.49923165,0.00870563,0.32735973,0.47641863
0.43521761,1.08120358,0.00088198,0.10517344,0.02715871,0.30453633,0.47622406,0.00852857,0.31925777,0.48163088
0.44122061,1.06896612,0.00077967,0.10605104,0.02536215,0.30049401,0.45578075,0.00837597,0.31180918,0.48790482
0.44722361,1.05933568,0.00069144,0.10662528,0.02382713,0.29650309,0.43807143,0.00824751,0.30504203,0.49495601
0.45322661,1.05215206,0.00061714,0.10690637,0.02256664,0.29253607,0.42324533,0.00814297,0.29898256,0.50251318
0.45922961,1.04728585,0.00055648,0.10691557,0.02159138,0.28857990,0.41143676,0.00806238,0.29365959,0.51033120
0.46523262,1.04465548,0.00050911,0.10668519,0.02091027,0.28463957,0.40276939,0.00800610,0.28910811,0.51820220
0.47123562,1.04423953,0.00047460,0.10625826,0.02053079,0.28074051,0.39735880,0.00797488,0.28537142,0.52596414
0.47723862,1.04608371,0.00045246,0.10568757,0.02045934,0.27692974,0.39531318,0.00796992,0.28250197,0.53350660
0.48324162,1.05030189,0.00044214,0.10503432,0.02070133,0.27327564,0.39673186,0.00799277,0.28056053,0.54077334
0.48924462,1.05707113,0.00044309,0.10436619,0.02126124,0.26986634,0.40170181,0.00804529,0.27961386,0.54776162
0.49524762,1.06662104,0.00045469,0.10375520,0.02214243,0.26680676,0.41029222,0.00812952,0.27973105,0.55451832
0.50125063,1.07921791,0.00047629,0.10327510,0.02334690,0.26421455,0.42254750,0.00824754,0.28097852,0.56113308
0.50725363,1.09514456,0.00050722,0.10299865,0.02487488,0.26221500,0.43847915,0.00840123,0.28341437,0.56772892
0.51325663,1.11467707,0.00054675,0.10299479,0.02672431,0.26093523,0.45805694,0.00859215,0.28708210,0.57445085
0.51925963,1.13805960,0.00059408,0.10332584,0.02889034,0.26049798,0.48120017,0.00882125,0.29200431,0.58145305
0.52526263,1.16547887,0.00064839,0.10404480,0.03136468,0.26101520,0.50776941,0.00908876,0.29817681,0.58888549
0.53126563,1.19703963,0.00070875,0.10519295,0.03413508,0.26258180,0.53755961,0.00939397,0.30556345,0.59688069
0.53726863,1.23274260,0.00077420,0.10679782,0.03718477,0.26526989,0.57029484,0.00973509,0.31409217,0.60554128
0.54327164,1.27246617,0.00084368,0.10887159,0.04049208,0.26912371,0.60562548,0.01010916,0.32365247,0.61492916
0.54927464,1.31595286,0.00091606,0.11140996,0.04403007,0.27415548,0.64312803,0.01051203,0.33409466,0.62505684
0.55527764,1.36280152,0.00099019,0.11439173,0.04776644,0.28034243,0.68230782,0.01093832,0.34523085,0.63588138
0.56128064,1.41246568,0.00106482,0.11777877,0.05166351,0.28762507,0.72260482,0.01138151,0.35683796,0.64730124
0.56728364,1.46425836,0.00113869,0.12151681,0.05567846,0.29590679,0.76340241,0.01183406,0.36866239,0.65915626
0.57328664,1.51736319,0.00121054,0.12553661,0.05976372,0.30505482,0.80403895,0.01228757,0.38042639,0.67123070
0.57928964,1.57085146,0.00127911,0.12975574,0.06386757,0.31490257,0.84382168,0.01273297,0.39183582,0.68325913
0.58529265,1.62370444,0.00134316,0.13408089,0.06793496,0.32525312,0.88204265,0.01316080,0.40258882,0.69493487
0.59129565,1.67484000,0.00140153,0.13841041,0.07190841,0.33588391,0.91799592,0.01356147,0.41238523,0.70592055
0.59729865,1.72314246,0.00145315,0.14263725,0.07572915,0.34655228,0.95099545,0.01392555,0.42093612,0.71586014
0.60330165,1.76749442,0.00149707,0.14665207,0.07933831,0.35700188,0.98039299,0.01424402,0.42797311,0.72439196
0.60930465,1.80680927,0.00153247,0.15034637,0.08267819,0.36696949,1.00559518,0.01450859,0.43325705,0.73116201
0.61530765,1.84006321,0.00155869,0.15361569,0.08569356,0.37619219,1.02607930,0.01471191,0.43658561,0.73583688
0.62131066,1.86632535,0.00157527,0.15636252,0.08833301,0.38441462,1.04140706,0.01484782,0.43779957,0.73811587
0.62731366,1.88478494,0.00158191,0.15849914,0.09055017,0.39139599,1.05123584,0.01491150,0.43678747,0.73774169
0.63331666,1.89477475,0.00157852,0.15995004,0.09230488,0.39691677,1.05532704,0.01489962,0.43348852,0.73450941
0.63931966,1.89578981,0.00156521,0.16065393,0.09356423,0.40078470,1.05355133,0.01481039,0.42789363,0.72827321
0.64532266,1.88750090,0.00154227,0.16056536,0.09430344,0.40284004,1.04589057,0.01464363,0.42004466,0.71895099
0.65132566,1.86976258,0.00151017,0.15965582,0.09450649,0.40295990,1.03243653,0.01440070,0.41003197,0.70652656
0.65732866,1.84261553,0.00146954,0.15791424,0.09416659,0.40106134,1.01338644,0.01408447,0.39799033,0.69104953
0.66333167,1.80628332,0.00142113,0.15534711,0.09328640,0.39710349,0.98903568,0.01369918,0.38409366,0.67263299
0.66933467,1.76116392,0.00136585,0.15197792,0.09187795,0.39108822,0.95976795,0.01325030,0.36854863,0.65144930
0.67533767,1.70781642,0.00130464,0.14784623,0.08996235,0.38305976,0.92604339,0.01274434,0.35158763,0.62772402
0.68134067,1.64694351,0.00123856,0.14300626,0.08756925,0.37310290,0.88838506,0.01218864,0.33346126,0.60172862
0.68734367,1.57937051,0.00116866,0.13752510,0.08473606,0.36134021,0.84736432,0.01159119,0.31443079,0.57377206
0.69334667,1.50602169,0.00109600,0.13148058,0.08150697,0.34792810,0.80358563,0.01096036,0.29476080,0.54419164
0.69934967,1.42789486,0.00102163,0.12495896,0.07793181,0.33305207,0.75767136,0.01030472,0.27471228,0.51334364
0.70535268,1.34603496,0.00094656,0.11805247,0.07406477,0.31692114,0.71024688,0.00963280,0.25453637,0.48159381
0.71135568,1.26150766,0.00087172,0.11085671,0.06996300,0.29976189,0.66192661,0.00895293,0.23446897,0.44930829
0.71735868,1.17537374,0.00079798,0.10346823,0.06568523,0.28181211,0.61330123,0.00827303,0.21472629,0.41684506
0.72336168,1.08866498,0.00072608,0.09598206,0.06129034,0.26331443,0.56492634,0.00760047,0.19550135,0.38454612
0.72936468,1.00236234,0.00065670,0.08848954,0.05683605,0.24451010,0.51731302,0.00694197,0.17696159,0.35273076
0.73536768,0.91737685,0.00059039,0.08107635,0.05237760,0.22563310,0.47092011,0.00630349,0.15924738,0.32168993
0.74137069,0.83453377,0.00052760,0.07382083,0.04796666,0.20690482,0.42614861,0.00569014,0.14247157,0.29168172
0.74737369,0.75456023,0.00046866,0.06679267,0.04365039,0.18852945,0.38333795,0.00510618,0.12671974,0.26292822
0.75337669,0.67807650,0.00041380,0.06005194,0.03947064,0.17069023,0.34276430,0.00455499,0.11205135,0.23561350
0.75937969,0.60559098,0.00036318,0.05364843,0.03546341,0.15354648,0.30464062,0.00403908,0.09850132,0.20988286
0.76538269,0.53749862,0.00031682,0.04762148,0.03165851,0.13723177,0.26911834,0.00356015,0.08608221,0.18584315
0.77138569,0.47408275,0.00027472,0.04199997,0.02807938,0.12185284,0.23629055,0.00311909,0.07478667,0.16356410
0.77738869,0.41551975,0.00023678,0.03680273,0.02474320,0.10748955,0.20619628,0.00271611,0.06459017,0.14308051
0.78339170,0.36188626,0.00020283,0.03203917,0.02166107,0.09419559,0.17882586,0.00235077,0.05545375,0.12439515
0.78939470,0.31316848,0.00017270,0.02771011,0.01883842,0.08199996,0.15412679,0.00202209,0.04732681,0.10748223
0.79539770,0.26927283,0.00014615,0.02380878,0.01627554,0.07090894,0.13201021,0.00172862,0.04014989,0.09229119
0.80140070,0.23003776,0.00012292,0.02032190,0.01396815,0.06090866,0.11235738,0.00146857,0.03385710,0.07875078
0.80740370,0.19524594,0.00010274,0.01723085,0.01190808,0.05196786,0.09502627,0.00123985,0.02837859,0.06677317
0.81340670,0.16463651,0.00008535,0.01451282,0.01008398,0.04404091,0.07985777,0.00104017,0.02364250,0.05625797
0.81940970,0.13791691,0.00007046,0.01214192,0.00848200,0.03707080,0.06668153,0.00086715,0.01957687,0.04709615
0.82541271,0.11477399,0.00005781,0.01009025,0.00708648,0.03099212,0.05532137,0.00071832,0.01611111,0.03917351
0.83141571,0.09488410,0.00004713,0.00832883,0.00588061,0.02573386,0.04559985,0.00059126,0.01317724,0.03237396
0.83741871,0.07792198,0.00003818,0.00682847,0.00484696,0.02122193,0.03734237,0.00048358,0.01071088,0.02658231
0.84342171,0.06356832,0.00003074,0.00556044,0.00396800,0.01738141,0.03038042,0.00039302,0.00865190,0.02168656
0.84942471,0.05151596,0.00002459,0.00449709,0.00322656,0.01413847,0.02455417,0.00031742,0.00694493,0.01757987
0.85542771,0.04147470,0.00001954,0.00361228,0.00260615,0.01142191,0.01971441,0.00025481,0.00553961,0.01416201
0.86143072,0.03317488,0.00001544,0.00288171,0.00209122,0.00916439,0.01572384,0.00020338,0.00439066,0.01134038
0.86743372,0.02636970,0.00001212,0.00228313,0.00166738,0.00730331,0.01245780,0.00016149,0.00345788,0.00903076
0.87343672,0.02083657,0.00000945,0.00179645,0.00132150,0.00578139,0.00980458,0.00012770,0.00270587,0.00715760
0.87943972,0.01637751,0.00000734,0.00140377,0.00104182,0.00454701,0.00766525,0.00010075,0.00210388,0.00565417
0.88544272,0.01281886,0.00000567,0.00108936,0.00081792,0.00355427,0.00595323,0.00007953,0.00162541,0.00446234
0.89144572,0.01001036,0.00000436,0.00083955,0.00064074,0.00276292,0.00459360,0.00006314,0.00124786,0.00353235
0.89744872,0.00782391,0.00000336,0.00064257,0.00050248,0.00213816,0.00352227,0.00005080,0.00095219,0.00282234
0.90345173,0.00615196,0.00000261,0.00048846,0.00039659,0.00165024,0.00268500,0.00004190,0.00072246,0.00229780
0.90945473,0.00490574,0.00000207,0.00036882,0.00031761,0.00127410,0.00203641,0.00003594,0.00054554,0.00193108
0.91545773,0.00401354,0.00000170,0.00027670,0.00026115,0.00098896,0.00153900,0.00003257,0.00041070,0.00170074
0.92146073,0.00341882,0.00000150,0.00020636,0.00022371,0.00077780,0.00116215,0.00003152,0.00030929,0.00159101
0.92746373,0.00307860,0.00000146,0.00015318,0.00020264,0.00062697,0.00088129,0.00003266,0.00023451,0.00159123
0.93346673,0.00296179,0.00000158,0.00011341,0.00019603,0.00052576,0.00067702,0.00003593,0.00018111,0.00169531
0.93946973,0.00304778,0.00000188,0.00008412,0.00020261,0.00046600,0.00053447,0.00004137,0.00014521,0.00190126
0.94547274,0.00332514,0.00000241,0.00006304,0.00022170,0.00044173,0.00044269,0.00004907,0.00012415,0.00221067
0.95147574,0.00379047,0.00000322,0.00004843,0.00025312,0.00044890,0.00039419,0.00005922,0.00011636,0.00262827
0.95747874,0.00444742,0.00000440,0.00003906,0.00029712,0.00048511,0.00038462,0.00007209,0.00012133,0.00316152
0.96348174,0.00530586,0.00000606,0.00003411,0.00035435,0.00054940,0.00041250,0.00008798,0.00013956,0.00382013
0.96948474,0.00638116,0.00000834,0.00003312,0.00042578,0.00064212,0.00047919,0.00010728,0.00017262,0.00461563
0.97548774,0.00769359,0.00001145,0.00003596,0.00051271,0.00076477,0.00058892,0.00013042,0.00022321,0.00556089
0.98149075,0.00926791,0.00001565,0.00004287,0.00061667,0.00091997,0.00074890,0.00015789,0.00029530,0.00666967
0.98749375,0.01113295,0.00002125,0.00005441,0.00073943,0.00111138,0.00096969,0.00019026,0.00039427,0.00795611
0.99349675,0.01332147,0.00002867,0.00007149,0.00088299,0.00134374,0.00126550,0.00022811,0.00052719,0.00943423
0.99949975,0.01586998,0.00003841,0.00009547,0.00104954,0.00162290,0.00165480,0.00027210,0.00070302,0.01111742
1.00550275,0.01881889,0.00005111,0.00012816,0.00124146,0.00195587,0.00216086,0.00032296,0.00093293,0.01301794
1.01150575,0.02221263,0.00006751,0.00017192,0.00146134,0.00235094,0.00281253,0.00038146,0.00123065,0.01514651
1.01750875,0.02610008,0.00008854,0.00022976,0.00171197,0.00281780,0.00364495,0.00044844,0.00161276,0.01751187
1.02351176,0.03053512,0.00011531,0.00030544,0.00199640,0.00336767,0.00470045,0.00052483,0.00209912,0.02012054
1.02951476,0.03557739,0.00014909,0.00040360,0.00231796,0.00401353,0.00602935,0.00061161,0.00271312,0.02297663
1.03551776,0.04129327,0.00019139,0.00052986,0.00268030,0.00477020,0.00769078,0.00070991,0.00348208,0.02608186
1.04152076,0.04775689,0.00024395,0.00069103,0.00308750,0.00565458,0.00975343,0.00082091,0.00443743,0.02943571
1.04752376,0.05505147,0.00030873,0.00089518,0.00354411,0.00668579,0.01229616,0.00094597,0.00561490,0.03303581
1.05352676,0.06327052,0.00038792,0.00115182,0.00405524,0.00788526,0.01540836,0.00108655,0.00705459,0.03687854
1.05952976,0.07251915,0.00048397,0.00147201,0.00462667,0.00927686,0.01919012,0.00124426,0.00880079,0.04095984
1.06553277,0.08291520,0.00059949,0.00186847,0.00526489,0.01088688,0.02375192,0.00142091,0.01090178,0.04527621
1.07153577,0.09459013,0.00073732,0.00235565,0.00597720,0.01274396,0.02921404,0.00161842,0.01340923,0.04982588
1.07753877,0.10768948,0.00090038,0.00294975,0.00677173,0.01487891,0.03570530,0.00183889,0.01637753,0.05461008
1.08354177,0.12237281,0.00109169,0.00366871,0.00765748,0.01732447,0.04336140,0.00208458,0.01986274,0.05963442
1.08954477,0.13881293,0.00131426,0.00453207,0.00864425,0.02011482,0.05232252,0.00235785,0.02392136,0.06491018
1.09554777,0.15719424,0.00157098,0.00556082,0.00974259,0.02328508,0.06273039,0.00266115,0.02860877,0.07045555
1.10155078,0.17771016,0.00186454,0.00677708,0.01096362,0.02687057,0.07472471,0.00299695,0.03397751,0.07629662
1.10755378,0.20055945,0.00219727,0.00820374,0.01231885,0.03090607,0.08843897,0.00336770,0.04007533,0.08246812
1.11355678,0.22594146,0.00257105,0.00986394,0.01381985,0.03542483,0.10399588,0.00377573,0.04694312,0.08901370
1.11955978,0.25405036,0.00298713,0.01178050,0.01547789,0.04045763,0.12150233,0.00422315,0.05461279,0.09598587
1.12556278,0.28506830,0.00344601,0.01397511,0.01730356,0.04603169,0.14104424,0.00471180,0.06310520,0.10344527
1.13156578,0.31915791,0.00394733,0.01646763,0.01930620,0.05216969,0.16268136,0.00524306,0.07242818,0.11145946
1.13756878,0.35645407,0.00448967,0.01927510,0.02149343,0.05888876,0.18644233,0.00581781,0.08257493,0.12010114
1.14357179,0.39705562,0.00507053,0.02241083,0.02387057,0.06619966,0.21232021,0.00643631,0.09352266,0.12944580
1.14957479,0.44101697,0.00568624,0.02588346,0.02644009,0.07410603,0.24026877,0.00709810,0.10523181,0.13956884
1.15557779,0.48834040,0.00633186,0.02969594,0.02920106,0.08260392,0.27019965,0.00780194,0.11764581,0.15054235
1.16158079,0.53896918,0.00700127,0.03384466,0.03214873,0.09168154,0.30198088,0.00854571,0.13069145,0.16243159
1.16758379,0.59278205,0.00768714,0.03831872,0.03527408,0.10131930,0.33543664,0.00932648,0.14428003,0.17529126
1.17358679,0.64958941,0.00838108,0.04309919,0.03856361,0.11149008,0.37034856,0.01014040,0.15830905,0.18916188
