energy_ev,total_up,Hf_p_up,Hf_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-2.89044522,0.03982147,0.00576726,0.02381272,0.02356375,0.00000000,0.00003376,0.00178371,0.00092685,0.00258869
-2.88444222,0.04434856,0.00647135,0.02639425,0.02743249,0.00000000,0.00004196,0.00201190,0.00103588,0.00272016
-2.87843922,0.05082181,0.00745744,0.03014420,0.03245491,0.00000000,0.00005185,0.00232663,0.00118970,0.00297587
-2.87243622,0.05935006,0.00874299,0.03512213,0.03873634,0.00000000,0.00006366,0.00273381,0.00139109,0.00335779
-2.86643322,0.07006471,0.01034860,0.04140174,0.04639255,0.00000000,0.00007764,0.00324022,0.00164332,0.00386965
-2.86043022,0.08311365,0.01229719,0.04906724,0.05554612,0.00000000,0.00009403,0.00385332,0.00194996,0.00451653
-2.85442721,0.09865395,0.01461287,0.05820882,0.06632198,0.00000000,0.00011310,0.00458082,0.00231479,0.00530445
-2.84842421,0.11684332,0.01731978,0.06891759,0.07884220,0.00000000,0.00013506,0.00543040,0.00274158,0.00623987
-2.84242121,0.13783060,0.02044063,0.08127981,0.09321995,0.00000000,0.00016016,0.00640921,0.00323383,0.00732916
-2.83641821,0.16174535,0.02399527,0.09537068,0.10955294,0.00000000,0.00018856,0.00752346,0.00379458,0.00857800
-2.83041521,0.18868694,0.02799903,0.11124789,0.12791642,0.00000000,0.00022042,0.00877784,0.00442614,0.00999078
-2.82441221,0.21871355,0.03246119,0.12894498,0.14835606,0.00000000,0.00025583,0.01017508,0.00512983,0.01157001
-2.81840920,0.25183134,0.03738336,0.14846495,0.17088093,0.00000000,0.00029481,0.01171541,0.00590569,0.01331568
-2.81240620,0.28798447,0.04275809,0.16977431,0.19545698,0.00000000,0.00033731,0.01339614,0.00675232,0.01522481
-2.80640320,0.32704642,0.04856760,0.19279793,0.22200141,0.00000000,0.00038321,0.01521116,0.00766657,0.01729090
-2.80040020,0.36881322,0.05478285,0.21741499,0.25037824,0.00000000,0.00043226,0.01715073,0.00864347,0.01950367
-2.79439720,0.41299911,0.06136297,0.24345641,0.28039554,0.00000000,0.00048415,0.01920116,0.00967603,0.02184881
-2.78839420,0.45923519,0.06825510,0.27070398,0.31180466,0.00000000,0.00053845,0.02134483,0.01075527,0.02430795
-2.78239120,0.50707145,0.07539482,0.29889153,0.34430166,0.00000000,0.00059464,0.02356019,0.01187019,0.02685883
-2.77638819,0.55598253,0.08270704,0.32770829,0.37753136,0.00000000,0.00065212,0.02582206,0.01300795,0.02947566
-2.77038519,0.60537730,0.09010756,0.35680450,0.41109387,0.00000000,0.00071020,0.02810205,0.01415402,0.03212970
-2.76438219,0.65461233,0.09750517,0.38579929,0.44455376,0.00000000,0.00076815,0.03036915,0.01529249,0.03479002
-2.75837919,0.70300890,0.10480423,0.41429069,0.47745164,0.00000000,0.00082517,0.03259053,0.01640650,0.03742457
-2.75237619,0.74987325,0.11190784,0.44186747,0.50931787,0.00000000,0.00088047,0.03473248,0.01747860,0.04000125
-2.74637319,0.79451920,0.11872122,0.46812251,0.53968784,0.00000000,0.00093326,0.03676141,0.01849134,0.04248928
-2.74037019,0.83629251,0.12515544,0.49266704,0.56811850,0.00000000,0.00098278,0.03864506,0.01942778,0.04486056
-2.73436718,0.87459584,0.13113115,0.51514537,0.59420507,0.00000000,0.00102836,0.04035363,0.02027206,0.04709111
-2.72836418,0.90891319,0.13658225,0.53524924,0.61759755,0.00000000,0.00106941,0.04186094,0.02100997,0.04916243
-2.72236118,0.93883268,0.14145921,0.55273125,0.63801593,0.00000000,0.00110545,0.04314560,0.02162951,0.05106277
-2.71635818,0.96406643,0.14573194,0.56741657,0.65526341,0.00000000,0.00113616,0.04419193,0.02212127,0.05278829
-2.71035518,0.98446648,0.14939204,0.57921235,0.66923693,0.00000000,0.00116140,0.04499087,0.02247892,0.05434387
-2.70435218,1.00003575,0.15245415,0.58811419,0.67993419,0.00000000,0.00118115,0.04554053,0.02269941,0.05574366
-2.69834917,1.01093325,0.15495644,0.59420932,0.68745676,0.00000000,0.00119563,0.04584664,0.02278318,0.05701134
-2.69234617,1.01747299,0.15696006,0.59767603,0.69200898,0.00000000,0.00120517,0.04592263,0.02273417,0.05817990
-2.68634317,1.02011640,0.15854754,0.59877933,0.69389226,0.00000000,0.00121033,0.04578945,0.02255972,0.05929106
-2.68034017,1.01945836,0.15982014,0.59786287,0.69349517,0.00000000,0.00121175,0.04547519,0.02227032,0.06039424
-2.67433717,1.01620708,0.16089423,0.59533728,0.69127934,0.00000000,0.00121023,0.04501427,0.02187926,0.06154521
-2.66833417,1.01115873,0.16189680,0.59166543,0.68776186,0.00000000,0.00120665,0.04444652,0.02140215,0.06280429
-2.66233117,1.00516762,0.16296037,0.58734511,0.68349479,0.00000000,0.00120192,0.04381599,0.02085632,0.06423428
-2.65632816,0.99911326,0.16421728,0.58288987,0.67904264,0.00000000,0.00119699,0.04316958,0.02026026,0.06589817
-2.65032516,0.99386564,0.16579389,0.57880884,0.67495886,0.00000000,0.00119275,0.04255556,0.01963289,0.06785668
-2.64432216,0.99025013,0.16780467,0.57558638,0.67176231,0.00000000,0.00119003,0.04202199,0.01899291,0.07016570
-2.63831916,0.98901372,0.17034665,0.57366234,0.66991485,0.00000000,0.00118954,0.04161520,0.01835813,0.07287380
-2.63231616,0.99079383,0.17349441,0.57341407,0.66980104,0.00000000,0.00119187,0.04137821,0.01774492,0.07601990
-2.62631316,0.99609120,0.17729586,0.57514060,0.67171088,0.00000000,0.00119739,0.04134932,0.01716760,0.07963106
-2.62031016,1.00524809,0.18176897,0.57904995,0.67582642,0.00000000,0.00120632,0.04156078,0.01663806,0.08372072
-2.61430715,1.01843245,0.18689970,0.58525001,0.68221289,0.00000000,0.00121863,0.04203769,0.01616542,0.08828728
-2.60830415,1.03562916,0.19264128,0.59374333,0.69081466,0.00000000,0.00123412,0.04279703,0.01575583,0.09331309
-2.60230115,1.05663821,0.19891470,0.60442610,0.70145641,0.00000000,0.00125234,0.04384706,0.01541238,0.09876408
-2.59629815,1.08108030,0.20561064,0.61709128,0.71384918,0.00000000,0.00127269,0.04518684,0.01513515,0.10458982
-2.59029515,1.10840924,0.21259264,0.63143577,0.72760134,0.00000000,0.00129438,0.04680606,0.01492137,0.11072420
-2.58429215,1.13793085,0.21970143,0.64707116,0.74223369,0.00000000,0.00131649,0.04868521,0.01476566,0.11708664
-2.57828914,1.16882723,0.22676021,0.66353777,0.75719816,0.00000000,0.00133802,0.05079592,0.01466042,0.12358381
-2.57228614,1.20018566,0.23358071,0.68032116,0.77189924,0.00000000,0.00135789,0.05310159,0.01459623,0.13011182
-2.56628314,1.23103066,0.23996973,0.69687049,0.78571704,0.00000000,0.00137505,0.05555830,0.01456229,0.13655878
-2.56028014,1.26035795,0.24573589,0.71261801,0.79803122,0.00000000,0.00138846,0.05811586,0.01454697,0.14280776
-2.55427714,1.28716901,0.25069630,0.72699877,0.80824444,0.00000000,0.00139717,0.06071913,0.01453825,0.14873985
-2.54827414,1.31050471,0.25468288,0.73946987,0.81580458,0.00000000,0.00140036,0.06330943,0.01452424,0.15423744
-2.54227114,1.32947693,0.25754811,0.74952844,0.82022468,0.00000000,0.00139737,0.06582611,0.01449365,0.15918744
-2.53626813,1.34329685,0.25916986,0.75672775,0.82109989,0.00000000,0.00138773,0.06820816,0.01443611,0.16348447
-2.53026513,1.35129905,0.25945527,0.76069087,0.81812075,0.00000000,0.00137118,0.07039589,0.01434260,0.16703376
-2.52426213,1.35296058,0.25834344,0.76112142,0.81108250,0.00000000,0.00134770,0.07233259,0.01420567,0.16975386
-2.51825913,1.34791458,0.25580693,0.75781124,0.79989003,0.00000000,0.00131750,0.07396603,0.01401963,0.17157887
-2.51225613,1.33595808,0.25185197,0.75064470,0.78455861,0.00000000,0.00128102,0.07524998,0.01378068,0.17246024
-2.50625313,1.31705403,0.24651746,0.73959967,0.76521051,0.00000000,0.00123893,0.07614544,0.01348695,0.17236811
-2.50025013,1.29132776,0.23987295,0.72474539,0.74206785,0.00000000,0.00119213,0.07662177,0.01313845,0.17129199
-2.49424712,1.25905824,0.23201552,0.70623736,0.71544226,0.00000000,0.00114168,0.07665742,0.01273700,0.16924100
-2.48824412,1.22066492,0.22306596,0.68430971,0.68572195,0.00000000,0.00108883,0.07624058,0.01228606,0.16624345
-2.48224112,1.17669058,0.21316428,0.65926537,0.65335678,0.00000000,0.00103498,0.07536931,0.01179051,0.16234588
-2.47623812,1.12778144,0.20246490,0.63146466,0.61884230,0.00000000,0.00098163,0.07405159,0.01125649,0.15761167
-2.47023512,1.07466509,0.19113157,0.60131271,0.58270321,0.00000000,0.00093038,0.07230483,0.01069108,0.15211914
-2.46423212,1.01812734,0.17933243,0.56924634,0.54547717,0.00000000,0.00088287,0.07015530,0.01010209,0.14595928
-2.45822911,0.95898883,0.16723522,0.53572080,0.50769934,0.00000000,0.00084081,0.06763718,0.00949774,0.13923326
-2.45222611,0.89808221,0.15500290,0.50119692,0.46988840,0.00000000,0.00080589,0.06479138,0.00888649,0.13204964
-2.44622311,0.83623064,0.14278978,0.46612903,0.43253429,0.00000000,0.00077979,0.06166428,0.00827672,0.12452154
-2.44022011,0.77422820,0.13073827,0.43095409,0.39608790,0.00000000,0.00076417,0.05830622,0.00767657,0.11676383
-2.43421711,0.71282271,0.11897628,0.39608215,0.36095309,0.00000000,0.00076060,0.05477003,0.00709374,0.10889032
-2.42821411,0.65270133,0.10761539,0.36188849,0.32748085,0.00000000,0.00077060,0.05110948,0.00653530,0.10101116
-2.42221111,0.59447904,0.09674961,0.32870747,0.29596559,0.00000000,0.00079554,0.04737785,0.00600762,0.09323049
-2.41620810,0.53869027,0.08645493,0.29682809,0.26664351,0.00000000,0.00083670,0.04362651,0.00551620,0.08564439
-2.41020510,0.48578339,0.07678933,0.26649141,0.23969269,0.00000000,0.00089514,0.03990377,0.00506566,0.07833907
-2.40420210,0.43611816,0.06779345,0.23788941,0.21523472,0.00000000,0.00097175,0.03625380,0.00465965,0.07138958
-2.39819910,0.38996574,0.05949165,0.21116555,0.19333755,0.00000000,0.00106717,0.03271580,0.00430085,0.06485882
-2.39219610,0.34751098,0.05189338,0.18641646,0.17401928,0.00000000,0.00118177,0.02932348,0.00399097,0.05879689
-2.38619310,0.30885674,0.04499484,0.16369488,0.15725263,0.00000000,0.00131559,0.02610459,0.00373072,0.05324095
-2.38019010,0.27402981,0.03878084,0.14301336,0.14296980,0.00000000,0.00146834,0.02308087,0.00351992,0.04821527
-2.37418709,0.24298801,0.03322665,0.12434867,0.13106752,0.00000000,0.00163931,0.02026805,0.00335747,0.04373168
-2.36818409,0.21562827,0.02829994,0.10764667,0.12141222,0.00000000,0.00182739,0.01767616,0.00324145,0.03979030
-2.36218109,0.19179514,0.02396257,0.09282727,0.11384498,0.00000000,0.00203102,0.01530987,0.00316917,0.03638045
-2.35617809,0.17128965,0.02017233,0.07978961,0.10818643,0.00000000,0.00224820,0.01316907,0.00313723,0.03348176
-2.35017509,0.15387809,0.01688452,0.06841694,0.10424136,0.00000000,0.00247647,0.01124945,0.00314162,0.03106544
-2.34417209,0.13930055,0.01405333,0.05858137,0.10180313,0.00000000,0.00271292,0.00954319,0.00317782,0.02909564
-2.33816908,0.12727917,0.01163300,0.05014814,0.10065787,0.00000000,0.00295428,0.00803961,0.00324086,0.02753081
-2.33216608,0.11752566,0.00957887,0.04297957,0.10058842,0.00000000,0.00319690,0.00672591,0.00332546,0.02632517
-2.32616308,0.10974842,0.00784812,0.03693842,0.10137814,0.00000000,0.00343686,0.00558774,0.00342612,0.02543008
-2.32016008,0.10365881,0.00640042,0.03189084,0.10281456,0.00000000,0.00367006,0.00460985,0.00353726,0.02479541
-2.31415708,0.09897681,0.00519832,0.02770869,0.10469283,0.00000000,0.00389230,0.00377662,0.00365330,0.02437085
-2.30815408,0.09543589,0.00420760,0.02427152,0.10681905,0.00000000,0.00409939,0.00307247,0.00376883,0.02410708
-2.30215108,0.09278719,0.00339736,0.02146802,0.10901338,0.00000000,0.00428729,0.00248227,0.00387868,0.02395687
-2.29614807,0.09080303,0.00274010,0.01919702,0.11111297,0.00000000,0.00445221,0.00199163,0.00397807,0.02387607
-2.29014507,0.08927969,0.00221166,0.01736824,0.11297461,0.00000000,0.00459074,0.00158711,0.00406270,0.02382440
-2.28414207,0.08803952,0.00179113,0.01590268,0.11447702,0.00000000,0.00469995,0.00125640,0.00412885,0.02376617
-2.27813907,0.08693254,0.00146066,0.01473276,0.11552277,0.00000000,0.00477751,0.00098834,0.00417345,0.02367077
-2.27213607,0.08583732,0.00120531,0.01380227,0.11603975,0.00000000,0.00482173,0.00077307,0.00419417,0.02351307
-2.26613307,0.08466141,0.00101283,0.01306625,0.11598211,0.00000000,0.00483164,0.00060190,0.00418944,0.02327360
-2.26013007,0.08334121,0.00087344,0.01249068,0.11533066,0.00000000,0.00480705,0.00046737,0.00415845,0.02293864
-2.25412706,0.08184143,0.00077967,0.01205220,0.11409263,0.00000000,0.00474851,0.00036316,0.00410121,0.02250009
-2.24812406,0.08015412,0.00072613,0.01173780,0.11230099,0.00000000,0.00465731,0.00028399,0.00401846,0.02195526
-2.24212106,0.07829736,0.00070937,0.01154449,0.11001298,0.00000000,0.00453546,0.00022557,0.00391169,0.02130651
-2.23611806,0.07631366,0.00072774,0.01147907,0.10730827,0.00000000,0.00438558,0.00018453,0.00378302,0.02056079
-2.23011506,0.07426815,0.00078121,0.01155791,0.10428656,0.00000000,0.00421085,0.00015828,0.00363516,0.01972914
-2.22411206,0.07224660,0.00087132,0.01180681,0.10106473,0.00000000,0.00401488,0.00014500,0.00347131,0.01882605
-2.21810905,0.07035333,0.00100104,0.01226089,0.09777364,0.00000000,0.00380162,0.00014354,0.00329504,0.01786891
-2.21210605,0.06870899,0.00117471,0.01296451,0.09455470,0.00000000,0.00357523,0.00015337,0.00311026,0.01687731
-2.20610305,0.06744841,0.00139795,0.01397129,0.09155615,0.00000000,0.00333995,0.00017454,0.00292102,0.01587248
-2.20010005,0.06671837,0.00167755,0.01534397,0.08892930,0.00000000,0.00310000,0.00020764,0.00273150,0.01487673
-2.19409705,0.06667533,0.00202142,0.01715434,0.08682463,0.00000000,0.00285947,0.00025379,0.00254587,0.01391289
-2.18809405,0.06748319,0.00243844,0.01948300,0.08538800,0.00000000,0.00262223,0.00031460,0.00236825,0.01300390
-2.18209105,0.06931096,0.00293833,0.02241896,0.08475683,0.00000000,0.00239182,0.00039214,0.00220261,0.01217240
-2.17608804,0.07233037,0.00353150,0.02605904,0.08505650,0.00000000,0.00217144,0.00048897,0.00205273,0.01144045
-2.17008504,0.07671332,0.00422884,0.03050698,0.08639680,0.00000000,0.00196388,0.00060810,0.00192214,0.01082928
-2.16408204,0.08262916,0.00504145,0.03587223,0.08886873,0.00000000,0.00177148,0.00075299,0.00181413,0.01035914
-2.15807904,0.09024178,0.00598040,0.04226836,0.09254155,0.00000000,0.00159614,0.00092750,0.00173165,0.01004917
-2.15207604,0.09970641,0.00705638,0.04981103,0.09746011,0.00000000,0.00143930,0.00113587,0.00167738,0.00991733
-2.14607304,0.11116627,0.00827935,0.05861559,0.10364272,0.00000000,0.00130198,0.00138273,0.00165363,0.00998035
-2.14007004,0.12474890,0.00965816,0.06879423,0.11107945,0.00000000,0.00118482,0.00167296,0.00166238,0.01025371
-2.13406703,0.14056240,0.01120016,0.08045271,0.11973106,0.00000000,0.00108804,0.00201172,0.00170525,0.01075159
-2.12806403,0.15869156,0.01291076,0.09368678,0.12952866,0.00000000,0.00101156,0.00240431,0.00178347,0.01148684
-2.12206103,0.17919404,0.01479308,0.10857839,0.14037408,0.00000000,0.00095501,0.00285610,0.00189788,0.01247093
-2.11605803,0.20209672,0.01684756,0.12519170,0.15214128,0.00000000,0.00091773,0.00337245,0.00204892,0.01371385
-2.11005503,0.22739248,0.01907168,0.14356909,0.16467851,0.00000000,0.00089887,0.00395857,0.00223659,0.01522408
-2.10405203,0.25503744,0.02145972,0.16372746,0.17781171,0.00000000,0.00089741,0.00461945,0.00246045,0.01700846
-2.09804902,0.28494903,0.02400259,0.18565465,0.19134870,0.00000000,0.00091216,0.00535969,0.00271957,0.01907211
-2.09204602,0.31700495,0.02668786,0.20930659,0.20508452,0.00000000,0.00094185,0.00618339,0.00301261,0.02141841
-2.08604302,0.35104325,0.02949984,0.23460500,0.21880758,0.00000000,0.00098514,0.00709408,0.00333775,0.02404895
-2.08004002,0.38686367,0.03241980,0.26143597,0.23230662,0.00000000,0.00104065,0.00809452,0.00369276,0.02696354
-2.07403702,0.42423024,0.03542642,0.28964955,0.24537827,0.00000000,0.00110702,0.00918668,0.00407505,0.03016036
-2.06803402,0.46287529,0.03849629,0.31906037,0.25783494,0.00000000,0.00118290,0.01037161,0.00448171,0.03363611
-2.06203102,0.50250469,0.04160460,0.34944941,0.26951288,0.00000000,0.00126707,0.01164940,0.00490967,0.03738628
-2.05602801,0.54280438,0.04472594,0.38056688,0.28027997,0.00000000,0.00135840,0.01301906,0.00535576,0.04140555
-2.05002501,0.58344785,0.04783522,0.41213624,0.29004302,0.00000000,0.00145595,0.01447859,0.00581691,0.04568821
-2.04402201,0.62410444,0.05090863,0.44385908,0.29875431,0.00000000,0.00155903,0.01602487,0.00629029,0.05022872
-2.03801901,0.66444805,0.05392462,0.47542097,0.30641685,0.00000000,0.00166717,0.01765375,0.00677350,0.05502231
-2.03201601,0.70416609,0.05686494,0.50649787,0.31308834,0.00000000,0.00178025,0.01936005,0.00726479,0.06006557
-2.02601301,0.74296812,0.05971552,0.53676290,0.31888339,0.00000000,0.00189849,0.02113763,0.00776320,0.06535714
-2.02001001,0.78059391,0.06246733,0.56589341,0.32397388,0.00000000,0.00202252,0.02297943,0.00826879,0.07089820
-2.01400700,0.81682050,0.06511704,0.59357786,0.32858729,0.00000000,0.00215336,0.02487763,0.00878276,0.07669300
-2.00800400,0.85146799,0.06766750,0.61952242,0.33300292,0.00000000,0.00229245,0.02682369,0.00930758,0.08274923
-2.00200100,0.88440363,0.07012794,0.64345702,0.33754607,0.00000000,0.00244164,0.02880849,0.00984706,0.08907808
-1.99599800,0.91554414,0.07251396,0.66514062,0.34258008,0.00000000,0.00260313,0.03082244,0.01040636,0.09569423
-1.98999500,0.94485600,0.07484718,0.68436565,0.34849650,0.00000000,0.00277948,0.03285560,0.01099190,0.10261540
-1.98399200,0.97235357,0.07715458,0.70096136,0.35570352,0.00000000,0.00297344,0.03489781,0.01161124,0.10986174
-1.97798899,0.99809524,0.07946757,0.71479617,0.36461295,0.00000000,0.00318794,0.03693874,0.01227289,0.11745470
-1.97198599,1.02217751,0.08182072,0.72577891,0.37562601,0.00000000,0.00342589,0.03896801,0.01298594,0.12541575
-1.96598299,1.04472730,0.08425031,0.73385894,0.38911841,0.00000000,0.00369008,0.04097525,0.01375973,0.13376466
-1.95997999,1.06589271,0.08679252,0.73902536,0.40542504,0.00000000,0.00398302,0.04295015,0.01460340,0.14251745
-1.95397699,1.08583257,0.08948163,0.74130525,0.42482479,0.00000000,0.00430673,0.04488243,0.01552537,0.15168428
-1.94797399,1.10470525,0.09234801,0.74076110,0.44752602,0.00000000,0.00466261,0.04676188,0.01653283,0.16126696
-1.94197099,1.12265707,0.09541615,0.73748763,0.47365321,0.00000000,0.00505127,0.04857828,0.01763115,0.17125656
-1.93596798,1.13981090,0.09870275,0.73160802,0.50323529,0.00000000,0.00547235,0.05032136,0.01882341,0.18163106
-1.92996498,1.15625546,0.10221502,0.72326976,0.53619625,0.00000000,0.00592441,0.05198072,0.02010981,0.19235308
-1.92396198,1.17203573,0.10594914,0.71264027,0.57234852,0.00000000,0.00640486,0.05354574,0.02148734,0.20336813
-1.91795898,1.18714513,0.10988920,0.69990233,0.61138959,0.00000000,0.00690982,0.05500550,0.02294933,0.21460315
-1.91195598,1.20151976,0.11400649,0.68524961,0.65290226,0.00000000,0.00743422,0.05634875,0.02448533,0.22596583
-1.90595298,1.21503523,0.11825925,0.66888221,0.69635880,0.00000000,0.00797173,0.05756381,0.02608095,0.23734455
-1.89994997,1.22750626,0.12259306,0.65100256,0.74112925,0.00000000,0.00851496,0.05863864,0.02771802,0.24860919
-1.89394697,1.23868933,0.12694166,0.63181152,0.78649370,0.00000000,0.00905551,0.05956090,0.02937476,0.25961291
-1.88794397,1.24828845,0.13122846,0.61150503,0.83165863,0.00000000,0.00958425,0.06031803,0.03102622,0.27019470
-1.88194097,1.25596384,0.13536849,0.59027124,0.87577666,0.00000000,0.01009149,0.06089754,0.03264490,0.28018294
-1.87593797,1.26134353,0.13927086,0.56828813,0.91796949,0.00000000,0.01056733,0.06128723,0.03420141,0.28939978
-1.86993497,1.26403731,0.14284164,0.54572185,0.95735303,0.00000000,0.01100192,0.06147554,0.03566538,0.29766608
-1.86393197,1.26365258,0.14598699,0.52272567,0.99306407,0.00000000,0.01138581,0.06145198,0.03700636,0.30480704
-1.85792896,1.25981152,0.14861653,0.49943952,1.02428732,0.00000000,0.01171022,0.06120759,0.03819487,0.31065800
-1.85192596,1.25216880,0.15064665,0.47599017,1.05028202,0.00000000,0.01196742,0.06073538,0.03920338,0.31507037
-1.84592296,1.24042903,0.15200380,0.45249190,1.07040664,0.00000000,0.01215094,0.06003086,0.04000732,0.31791733
-1.83991996,1.22436312,0.15262748,0.42904776,1.08414111,0.00000000,0.01225583,0.05909246,0.04058600,0.31909909
-1.83391696,1.20382292,0.15247287,0.40575097,1.09110515,0.00000000,0.01227885,0.05792195,0.04092344,0.31854740
-1.82791396,1.17875321,0.15151293,0.38268680,1.09107222,0.00000000,0.01221858,0.05652473,0.04100899,0.31622916
-1.82191096,1.14920055,0.14973997,0.35993435,1.08397839,0.00000000,0.01207545,0.05491009,0.04083786,0.31214889
-1.81590795,1.11531861,0.14716645,0.33756848,1.06992564,0.00000000,0.01185177,0.05309128,0.04041138,0.30634994
-1.80990495,1.07736954,0.14382516,0.31566147,1.04917964,0.00000000,0.01155163,0.05108543,0.03973708,0.29891442
-1.80390195,1.03572148,0.13976870,0.29428457,1.02216205,0.00000000,0.01118071,0.04891345,0.03882858,0.28996175
-1.79789895,0.99084218,0.13506825,0.27350915,0.98943773,0.00000000,0.01074614,0.04659962,0.03770521,0.27964603
-1.79189595,0.94328919,0.12981178,0.25340749,0.95169754,0.00000000,0.01025625,0.04417118,0.03639157,0.26815217
-1.78589295,0.89369688,0.12410168,0.23405322,0.90973750,0.00000000,0.00972022,0.04165777,0.03491679,0.25569116
-1.77988994,0.84276121,0.11805200,0.21552132,0.86443524,0.00000000,0.00914787,0.03909077,0.03331378,0.24249452
-1.77388694,0.79122254,0.11178546,0.19788775,0.81672479,0.00000000,0.00854932,0.03650257,0.03161834,0.22880829
-1.76788394,0.73984764,0.10543015,0.18122882,0.76757076,0.00000000,0.00793468,0.03392585,0.02986823,0.21488667
-1.76188094,0.68941130,0.09911632,0.16562026,0.71794287,0.00000000,0.00731379,0.03139283,0.02810226,0.20098573
-1.75587794,0.64067838,0.09297310,0.15113610,0.66879173,0.00000000,0.00669598,0.02893454,0.02635934,0.18735731
-1.74987494,0.59438694,0.08712553,0.13784745,0.62102670,0.00000000,0.00608984,0.02658019,0.02467765,0.17424330
-1.74387194,0.55123283,0.08169166,0.12582128,0.57549641,0.00000000,0.00550308,0.02435654,0.02309384,0.16187048
-1.73786893,0.51185619,0.07678009,0.11511916,0.53297229,0.00000000,0.00494240,0.02228744,0.02164234,0.15044608
-1.73186593,0.47683004,0.07248784,0.10579602,0.49413544,0.00000000,0.00441340,0.02039340,0.02035475,0.14015406
-1.72586293,0.44665109,0.06889846,0.09789912,0.45956688,0.00000000,0.00392059,0.01869136,0.01925939,0.13115217
-1.71985993,0.42173269,0.06608069,0.09146696,0.42974106,0.00000000,0.00346734,0.01719443,0.01838087,0.12356979
-1.71385693,0.40239987,0.06408737,0.08652834,0.40502246,0.00000000,0.00305600,0.01591187,0.01773979,0.11750649
-1.70785393,0.38888621,0.06295471,0.08310149,0.38566488,0.00000000,0.00268793,0.01484903,0.01735255,0.11303126
-1.70185093,0.38133241,0.06270199,0.08119324,0.37181329,0.00000000,0.00236360,0.01400749,0.01723115,0.11018233
-1.69584792,0.37978622,0.06333139,0.08079820,0.36350757,0.00000000,0.00208271,0.01338516,0.01738314,0.10896751
-1.68984492,0.38420361,0.06482831,0.08189795,0.36068806,0.00000000,0.00184429,0.01297651,0.01781149,0.10936497
-1.68384192,0.39445099,0.06716185,0.08446034,0.36320239,0.00000000,0.00164684,0.01277277,0.01851465,0.11132444
-1.67783892,0.41030837,0.07028558,0.08843865,0.37081342,0.00000000,0.00148843,0.01276223,0.01948650,0.11476869
-1.67183592,0.43147332,0.07413861,0.09377098,0.38320807,0.00000000,0.00136679,0.01293056,0.02071640,0.11959541
-1.66583292,0.45756589,0.07864688,0.10037962,0.40000678,0.00000000,0.00127943,0.01326105,0.02218926,0.12567927
-1.65982991,0.48813439,0.08372471,0.10817068,0.42077356,0.00000000,0.00122368,0.01373506,0.02388567,0.13287441
-1.65382691,0.52266216,0.08927667,0.11703393,0.44502647,0.00000000,0.00119678,0.01433225,0.02578207,0.14101708
-1.64782391,0.56057539,0.09519956,0.12684296,0.47224845,0.00000000,0.00119594,0.01503109,0.02785095,0.14992870
-1.64182091,0.60125207,0.10138470,0.13745578,0.50189836,0.00000000,0.00121833,0.01580912,0.03006119,0.15941914
-1.63581791,0.64403209,0.10772035,0.14871588,0.53342224,0.00000000,0.00126115,0.01664346,0.03237845,0.16929030
-1.62981491,0.68822842,0.11409426,0.16045392,0.56626436,0.00000000,0.00132161,0.01751121,0.03476568,0.17933990
-1.62381191,0.73313932,0.12039626,0.17248990,0.59987821,0.00000000,0.00139699,0.01838988,0.03718365,0.18936553
-1.61780890,0.77806144,0.12652090,0.18463607,0.63373698,0.00000000,0.00148459,0.01925787,0.03959170,0.19916876
-1.61180590,0.82230345,0.13236995,0.19670035,0.66734328,0.00000000,0.00158177,0.02009493,0.04194848,0.20855930
-1.60580290,0.86520002,0.13785472,0.20849035,0.70023799,0.00000000,0.00168595,0.02088260,0.04421280,0.21735909
-1.59979990,0.90612570,0.14289821,0.21981784,0.73200788,0.00000000,0.00179459,0.02160469,0.04634453,0.22540621
-1.59379690,0.94450837,0.14743687,0.23050362,0.76229183,0.00000000,0.00190526,0.02224769,0.04830554,0.23255846
-1.58779390,0.97984184,0.15142200,0.24038253,0.79078540,0.00000000,0.00201559,0.02280115,0.05006060,0.23869652
-1.58179090,1.01169711,0.15482077,0.24930857,0.81724382,0.00000000,0.00212332,0.02325801,0.05157828,0.24372658
-1.57578789,1.03973213,0.15761674,0.25715986,0.84148319,0.00000000,0.00222631,0.02361492,0.05283182,0.24758234
-1.56978489,1.06369960,0.15980995,0.26384332,0.86338006,0.00000000,0.00232258,0.02387238,0.05379976,0.25022632
-1.56378189,1.08345262,0.16141664,0.26929877,0.88286955,0.00000000,0.00241028,0.02403494,0.05446665,0.25165043
-1.55777889,1.09894811,0.16246844,0.27350241,0.89994212,0.00000000,0.00248780,0.02411120,0.05482339,0.25187579
-1.55177589,1.11024779,0.16301137,0.27646950,0.91463948,0.00000000,0.00255369,0.02411379,0.05486755,0.25095180
-1.54577289,1.11751689,0.16310447,0.27825597,0.92704961,0.00000000,0.00260678,0.02405920,0.05460342,0.24895454
-1.53976988,1.12102058,0.16281819,0.27895908,0.93730163,0.00000000,0.00264612,0.02396758,0.05404192,0.24598450
-1.53376688,1.12111819,0.16223272,0.27871693,0.94556042,0.00000000,0.00267102,0.02386241,0.05320024,0.24216382
-1.52776388,1.11825558,0.16143616,0.27770677,0.95202154,0.00000000,0.00268107,0.02377006,0.05210137,0.23763300
