energy_ev,total_up,total_down,B_p_up,B_p_down,B_d_up,B_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.52526263,2.37792344,-2.37792344,0.05924965,-0.05924965,0.00000000,-0.00000000,0.45091821,-0.45091821,1.15138274,-1.15138274,0.11548920,-0.11548920,0.95595965,-0.95595965
-0.51925963,2.37241940,-2.37241940,0.06301857,-0.06301857,0.00000000,-0.00000000,0.45260941,-0.45260941,1.14105517,-1.14105517,0.11435405,-0.11435405,0.95839741,-0.95839741
-0.51325663,2.37206160,-2.37206160,0.06769307,-0.06769307,0.00000000,-0.00000000,0.45630533,-0.45630533,1.13620520,-1.13620520,0.11296431,-0.11296431,0.95786757,-0.95786757
-0.50725363,2.37718287,-2.37718287,0.07330138,-0.07330138,0.00000000,-0.00000000,0.46216334,-0.46216334,1.13683181,-1.13683181,0.11134136,-0.11134136,0.95464290,-0.95464290
-0.50125063,2.38819480,-2.38819480,0.07986275,-0.07986275,0.00000000,-0.00000000,0.47033136,-0.47033136,1.14293051,-1.14293051,0.10951509,-0.10951509,0.94910915,-0.94910915
-0.49524762,2.40555742,-2.40555742,0.08738517,-0.08738517,0.00000000,-0.00000000,0.48093935,-0.48093935,1.15448191,-1.15448191,0.10752222,-0.10752222,0.94175204,-0.94175204
-0.48924462,2.42974355,-2.42974355,0.09586317,-0.09586317,0.00000000,-0.00000000,0.49409021,-0.49409021,1.17143860,-1.17143860,0.10540439,-0.10540439,0.93314003,-0.93314003
-0.48324162,2.46119945,-2.46119946,0.10527571,-0.10527571,0.00000000,-0.00000000,0.50985065,-0.50985065,1.19371135,-1.19371135,0.10320597,-0.10320597,0.92390371,-0.92390371
-0.47723862,2.50030402,-2.50030402,0.11558435,-0.11558435,0.00000000,-0.00000000,0.52824233,-0.52824233,1.22115522,-1.22115522,0.10097182,-0.10097182,0.91471266,-0.91471266
-0.47123562,2.54732850,-2.54732850,0.12673172,-0.12673173,0.00000000,-0.00000000,0.54923402,-0.54923402,1.25355676,-1.25355676,0.09874508,-0.09874508,0.90625077,-0.90625077
-0.46523262,2.60239923,-2.60239923,0.13864060,-0.13864060,0.00000000,-0.00000000,0.57273494,-0.57273494,1.29062305,-1.29062305,0.09656506,-0.09656506,0.89919092,-0.89919092
-0.45922961,2.66546528,-2.66546528,0.15121339,-0.15121339,0.00000000,-0.00000000,0.59859003,-0.59859003,1.33197352,-1.33197352,0.09446540,-0.09446540,0.89417025,-0.89417025
-0.45322661,2.73627304,-2.73627304,0.16433241,-0.16433241,0.00000000,-0.00000000,0.62657729,-0.62657729,1.37713528,-1.37713529,0.09247262,-0.09247262,0.89176675,-0.89176675
-0.44722361,2.81434913,-2.81434914,0.17786084,-0.17786084,0.00000000,-0.00000000,0.65640768,-0.65640768,1.42554246,-1.42554246,0.09060498,-0.09060498,0.89247815,-0.89247815
-0.44122061,2.89899282,-2.89899282,0.19164445,-0.19164445,0.00000000,-0.00000000,0.68772748,-0.68772748,1.47653991,-1.47653991,0.08887186,-0.08887186,0.89670385,-0.89670385
-0.43521761,2.98927836,-2.98927836,0.20551397,-0.20551397,0.00000000,-0.00000000,0.72012343,-0.72012343,1.52939139,-1.52939139,0.08727369,-0.08727369,0.90473039,-0.90473039
-0.42921461,3.08406741,-3.08406741,0.21928829,-0.21928829,0.00000000,-0.00000000,0.75313036,-0.75313036,1.58329193,-1.58329193,0.08580219,-0.08580219,0.91672099,-0.91672099
-0.42321161,3.18203087,-3.18203087,0.23277817,-0.23277817,0.00000000,-0.00000000,0.78624111,-0.78624111,1.63738411,-1.63738411,0.08444118,-0.08444118,0.93270926,-0.93270926
-0.41720860,3.28167928,-3.28167929,0.24579048,-0.24579048,0.00000000,-0.00000000,0.81891846,-0.81891846,1.69077734,-1.69077734,0.08316778,-0.08316778,0.95259738,-0.95259739
-0.41120560,3.38140027,-3.38140027,0.25813278,-0.25813278,0.00000000,-0.00000000,0.85060860,-0.85060860,1.74256951,-1.74256951,0.08195379,-0.08195379,0.97615845,-0.97615845
-0.40520260,3.47950132,-3.47950132,0.26961816,-0.26961816,0.00000000,-0.00000000,0.88075559,-0.88075559,1.79186993,-1.79186993,0.08076745,-0.08076745,1.00304300,-1.00304300
-0.39919960,3.57425612,-3.57425612,0.28006999,-0.28006999,0.00000000,-0.00000000,0.90881627,-0.90881627,1.83782246,-1.83782246,0.07957517,-0.07957517,1.03278927,-1.03278927
-0.39319660,3.66395228,-3.66395228,0.28932664,-0.28932664,0.00000000,-0.00000000,0.93427504,-0.93427504,1.87962784,-1.87962784,0.07834341,-0.07834341,1.06483694,-1.06483694
-0.38719360,3.74693855,-3.74693855,0.29724581,-0.29724581,0.00000000,-0.00000000,0.95665804,-0.95665804,1.91656429,-1.91656429,0.07704039,-0.07704039,1.09854370,-1.09854370
-0.38119060,3.82166983,-3.82166983,0.30370837,-0.30370837,0.00000000,-0.00000000,0.97554602,-0.97554602,1.94800532,-1.94800532,0.07563764,-0.07563764,1.13320432,-1.13320432
-0.37518759,3.88674820,-3.88674820,0.30862160,-0.30862160,0.00000000,-0.00000000,0.99058570,-0.99058570,1.97343436,-1.97343436,0.07411138,-0.07411138,1.16807145,-1.16807145
-0.36918459,3.94095881,-3.94095881,0.31192170,-0.31192170,0.00000000,-0.00000000,1.00149905,-1.00149905,1.99245551,-1.99245551,0.07244353,-0.07244353,1.20237773,-1.20237773
-0.36318159,3.98329960,-3.98329960,0.31357549,-0.31357549,0.00000000,-0.00000000,1.00809037,-1.00809036,2.00480022,-2.00480022,0.07062246,-0.07062246,1.23535841,-1.23535841
-0.35717859,4.01300425,-4.01300425,0.31358120,-0.31358120,0.00000000,-0.00000000,1.01025088,-1.01025088,2.01032996,-2.01032996,0.06864331,-0.06864331,1.26627398,-1.26627398
-0.35117559,4.02955795,-4.02955795,0.31196846,-0.31196846,0.00000000,-0.00000000,1.00796093,-1.00796093,2.00903494,-2.00903494,0.06650808,-0.06650808,1.29443198,-1.29443198
-0.34517259,4.03270612,-4.03270612,0.30879737,-0.30879737,0.00000000,-0.00000000,1.00128964,-1.00128964,2.00102933,-2.00102933,0.06422532,-0.06422532,1.31920748,-1.31920748
-0.33916958,4.02245608,-4.02245608,0.30415677,-0.30415677,0.00000000,-0.00000000,0.99039221,-0.99039221,1.98654342,-1.98654342,0.06180957,-0.06180957,1.34006157,-1.34006157
-0.33316658,3.99907211,-3.99907211,0.29816177,-0.29816177,0.00000000,-0.00000000,0.97550503,-0.97550503,1.96591321,-1.96591321,0.05928059,-0.05928059,1.35655706,-1.35655706
-0.32716358,3.96306452,-3.96306452,0.29095063,-0.29095063,0.00000000,-0.00000000,0.95693882,-0.95693881,1.93956823,-1.93956823,0.05666239,-0.05666239,1.36837119,-1.36837119
-0.32116058,3.91517307,-3.91517307,0.28268106,-0.28268106,0.00000000,-0.00000000,0.93506998,-0.93506998,1.90801792,-1.90801792,0.05398214,-0.05398214,1.37530441,-1.37530441
-0.31515758,3.85634543,-3.85634543,0.27352613,-0.27352613,0.00000000,-0.00000000,0.91033056,-0.91033056,1.87183727,-1.87183727,0.05126908,-0.05126908,1.37728527,-1.37728527
-0.30915458,3.78771139,-3.78771138,0.26366987,-0.26366987,0.00000000,-0.00000000,0.88319700,-0.88319700,1.83165212,-1.83165212,0.04855334,-0.04855334,1.37437089,-1.37437089
-0.30315158,3.71055309,-3.71055309,0.25330259,-0.25330259,0.00000000,-0.00000000,0.85417799,-0.85417799,1.78812439,-1.78812439,0.04586486,-0.04586486,1.36674294,-1.36674294
-0.29714857,3.62627230,-3.62627230,0.24261629,-0.24261629,0.00000000,-0.00000000,0.82380182,-0.82380182,1.74193764,-1.74193764,0.04323246,-0.04323246,1.35469932,-1.35469932
-0.29114557,3.53635489,-3.53635489,0.23179998,-0.23179998,0.00000000,-0.00000000,0.79260336,-0.79260336,1.69378299,-1.69378299,0.04068286,-0.04068286,1.33864157,-1.33864157
-0.28514257,3.44233352,-3.44233352,0.22103529,-0.22103529,0.00000000,-0.00000000,0.76111116,-0.76111116,1.64434553,-1.64434553,0.03824005,-0.03824005,1.31905861,-1.31905861
-0.27913957,3.34574902,-3.34574902,0.21049228,-0.21049228,0.00000000,-0.00000000,0.72983476,-0.72983476,1.59429129,-1.59429129,0.03592462,-0.03592462,1.29650728,-1.29650728
-0.27313657,3.24811140,-3.24811140,0.20032568,-0.20032568,0.00000000,-0.00000000,0.69925269,-0.69925269,1.54425482,-1.54425482,0.03375342,-0.03375342,1.27159048,-1.27159048
-0.26713357,3.15086135,-3.15086135,0.19067158,-0.19067158,0.00000000,-0.00000000,0.66980133,-0.66980133,1.49482734,-1.49482734,0.03173923,-0.03173923,1.24493384,-1.24493384
-0.26113057,3.05533325,-3.05533325,0.18164465,-0.18164465,0.00000000,-0.00000000,0.64186498,-0.64186497,1.44654575,-1.44654575,0.02989068,-0.02989068,1.21716180,-1.21716180
-0.25512756,2.96272083,-2.96272083,0.17333609,-0.17333609,0.00000000,-0.00000000,0.61576733,-0.61576733,1.39988240,-1.39988240,0.02821223,-0.02821223,1.18887430,-1.18887430
-0.24912456,2.87404663,-2.87404662,0.16581209,-0.16581209,0.00000000,-0.00000000,0.59176476,-0.59176476,1.35523607,-1.35523607,0.02670433,-0.02670433,1.16062497,-1.16062497
-0.24312156,2.79013642,-2.79013641,0.15911316,-0.15911316,0.00000000,-0.00000000,0.57004143,-0.57004142,1.31292434,-1.31292434,0.02536364,-0.02536364,1.13290187,-1.13290187
-0.23711856,2.71159977,-2.71159977,0.15325409,-0.15325409,0.00000000,-0.00000000,0.55070655,-0.55070655,1.27317760,-1.27317760,0.02418334,-0.02418334,1.10611170,-1.10611170
-0.23111556,2.63881768,-2.63881768,0.14822474,-0.14822474,0.00000000,-0.00000000,0.53379394,-0.53379394,1.23613527,-1.23613527,0.02315355,-0.02315355,1.08056820,-1.08056820
-0.22511256,2.57193809,-2.57193809,0.14399147,-0.14399147,0.00000000,-0.00000000,0.51926377,-0.51926376,1.20184426,-1.20184426,0.02226173,-0.02226173,1.05648520,-1.05648520
-0.21910955,2.51087980,-2.51087980,0.14049926,-0.14049926,0.00000000,-0.00000000,0.50700663,-0.50700663,1.17026024,-1.17026024,0.02149322,-0.02149322,1.03397478,-1.03397478
-0.21310655,2.45534500,-2.45534500,0.13767449,-0.13767449,0.00000000,-0.00000000,0.49684987,-0.49684987,1.14125170,-1.14125170,0.02083170,-0.02083170,1.01305041,-1.01305041
-0.20710355,2.40484016,-2.40484016,0.13542820,-0.13542820,0.00000000,-0.00000000,0.48856577,-0.48856577,1.11460703,-1.11460702,0.02025975,-0.02025975,0.99363511,-0.99363511
-0.20110055,2.35870471,-2.35870471,0.13365973,-0.13365973,0.00000000,-0.00000000,0.48188164,-0.48188164,1.09004444,-1.09004444,0.01975935,-0.01975935,0.97557396,-0.97557395
-0.19509755,2.31614654,-2.31614654,0.13226073,-0.13226073,0.00000000,-0.00000000,0.47649118,-0.47649118,1.06722469,-1.06722469,0.01931246,-0.01931246,0.95865043,-0.95865043
-0.18909455,2.27628292,-2.27628292,0.13111927,-0.13111927,0.00000000,-0.00000000,0.47206688,-0.47206688,1.04576600,-1.04576600,0.01890145,-0.01890145,0.94260571,-0.94260571
-0.18309155,2.23818520,-2.23818520,0.13012392,-0.13012392,0.00000000,-0.00000000,0.46827303,-0.46827303,1.02526084,-1.02526084,0.01850961,-0.01850961,0.92715990,-0.92715990
-0.17708854,2.20092534,-2.20092534,0.12916780,-0.12916780,0.00000000,-0.00000000,0.46477868,-0.46477868,1.00529391,-1.00529391,0.01812156,-0.01812156,0.91203408,-0.91203408
-0.17108554,2.16362225,-2.16362225,0.12815221,-0.12815221,0.00000000,-0.00000000,0.46127023,-0.46127023,0.98546044,-0.98546044,0.01772363,-0.01772363,0.89697213,-0.89697212
-0.16508254,2.12548584,-2.12548584,0.12698992,-0.12698992,0.00000000,-0.00000000,0.45746307,-0.45746307,0.96538417,-0.96538417,0.01730413,-0.01730413,0.88176105,-0.88176105
-0.15907954,2.08585674,-2.08585674,0.12560795,-0.12560795,0.00000000,-0.00000000,0.45311186,-0.45311186,0.94473412,-0.94473412,0.01685360,-0.01685361,0.86624901,-0.86624901
-0.15307654,2.04423995,-2.04423995,0.12394964,-0.12394964,0.00000000,-0.00000000,0.44801901,-0.44801901,0.92323940,-0.92323940,0.01636497,-0.01636497,0.85035988,-0.85035988
-0.14707354,2.00033069,-2.00033069,0.12197610,-0.12197610,0.00000000,-0.00000000,0.44204114,-0.44204114,0.90070133,-0.90070133,0.01583359,-0.01583359,0.83410379,-0.83410379
-0.14107054,1.95403146,-1.95403146,0.11966692,-0.11966692,0.00000000,-0.00000000,0.43509320,-0.43509320,0.87700245,-0.87700245,0.01525723,-0.01525723,0.81758298,-0.81758298
-0.13506753,1.90545942,-1.90545942,0.11702012,-0.11702012,0.00000000,-0.00000000,0.42715014,-0.42715014,0.85211176,-0.85211176,0.01463600,-0.01463600,0.80099277,-0.80099277
-0.12906453,1.85494380,-1.85494380,0.11405141,-0.11405141,0.00000000,-0.00000000,0.41824619,-0.41824618,0.82608623,-0.82608623,0.01397216,-0.01397216,0.78461743,-0.78461743
-0.12306153,1.80301358,-1.80301357,0.11079278,-0.11079278,0.00000000,-0.00000000,0.40847174,-0.40847174,0.79906842,-0.79906841,0.01326989,-0.01326989,0.76882115,-0.76882115
-0.11705853,1.75037596,-1.75037596,0.10729058,-0.10729058,0.00000000,-0.00000000,0.39796810,-0.39796810,0.77128030,-0.77128030,0.01253502,-0.01253502,0.75403456,-0.75403456
-0.11105553,1.69788685,-1.69788685,0.10360303,-0.10360303,0.00000000,-0.00000000,0.38692032,-0.38692032,0.74301382,-0.74301381,0.01177469,-0.01177469,0.74073723,-0.74073723
-0.10505253,1.64651460,-1.64651460,0.09979744,-0.09979744,0.00000000,-0.00000000,0.37554860,-0.37554860,0.71461850,-0.71461850,0.01099705,-0.01099705,0.72943700,-0.72943700
-0.09904952,1.59729890,-1.59729889,0.09594727,-0.09594727,0.00000000,-0.00000000,0.36409848,-0.36409847,0.68648691,-0.68648691,0.01021085,-0.01021085,0.72064703,-0.72064703
-0.09304652,1.55130670,-1.55130670,0.09212897,-0.09212897,0.00000000,-0.00000000,0.35283053,-0.35283053,0.65903855,-0.65903854,0.00942518,-0.00942518,0.71486158,-0.71486158
-0.08704352,1.50958728,-1.50958727,0.08841900,-0.08841900,0.00000000,-0.00000000,0.34200986,-0.34200986,0.63270310,-0.63270310,0.00864911,-0.00864911,0.71253151,-0.71253151
-0.08104052,1.47312838,-1.47312838,0.08489101,-0.08489101,0.00000000,-0.00000000,0.33189592,-0.33189592,0.60790385,-0.60790385,0.00789143,-0.00789143,0.71404068,-0.71404068
-0.07503752,1.44281574,-1.44281574,0.08161326,-0.08161326,0.00000000,-0.00000000,0.32273319,-0.32273319,0.58504191,-0.58504191,0.00716046,-0.00716046,0.71968433,-0.71968433
-0.06903452,1.41939755,-1.41939755,0.07864655,-0.07864655,0.00000000,-0.00000000,0.31474305,-0.31474305,0.56448218,-0.56448218,0.00646382,-0.00646382,0.72965037,-0.72965037
-0.06303152,1.40345568,-1.40345568,0.07604253,-0.07604253,0.00000000,-0.00000000,0.30811719,-0.30811719,0.54654151,-0.54654151,0.00580839,-0.00580839,0.74400449,-0.74400449
-0.05702851,1.39538478,-1.39538478,0.07384261,-0.07384261,0.00000000,-0.00000000,0.30301291,-0.30301291,0.53147965,-0.53147965,0.00520019,-0.00520019,0.76267991,-0.76267991
-0.05102551,1.39538033,-1.39538033,0.07207742,-0.07207742,0.00000000,-0.00000000,0.29955036,-0.29955035,0.51949330,-0.51949330,0.00464444,-0.00464444,0.78547230,-0.78547230
-0.04502251,1.40343593,-1.40343593,0.07076683,-0.07076683,0.00000000,-0.00000000,0.29781196,-0.29781196,0.51071340,-0.51071340,0.00414562,-0.00414562,0.81204018,-0.81204018
-0.03901951,1.41935005,-1.41935005,0.06992050,-0.06992050,0.00000000,-0.00000000,0.29784382,-0.29784382,0.50520580,-0.50520580,0.00370752,-0.00370752,0.84191101,-0.84191101
-0.03301651,1.44274156,-1.44274156,0.06953899,-0.06953899,0.00000000,-0.00000000,0.29965906,-0.29965906,0.50297493,-0.50297493,0.00333345,-0.00333345,0.87449279,-0.87449279
-0.02701351,1.47307341,-1.47307341,0.06961522,-0.06961522,0.00000000,-0.00000000,0.30324289,-0.30324289,0.50397034,-0.50397034,0.00302639,-0.00302639,0.90909078,-0.90909078
-0.02101051,1.50968293,-1.50968294,0.07013627,-0.07013627,0.00000000,-0.00000000,0.30855894,-0.30855894,0.50809549,-0.50809549,0.00278912,-0.00278912,0.94492882,-0.94492882
-0.01500750,1.55181727,-1.55181727,0.07108544,-0.07108544,0.00000000,-0.00000000,0.31555659,-0.31555659,0.51521820,-0.51521820,0.00262448,-0.00262448,0.98117424,-0.98117424
-0.00900450,1.59867185,-1.59867185,0.07244434,-0.07244434,0.00000000,-0.00000000,0.32417872,-0.32417872,0.52518218,-0.52518218,0.00253549,-0.00253549,1.01696544,-1.01696544
-0.00300150,1.64942982,-1.64942982,0.07419501,-0.07419501,0.00000000,-0.00000000,0.33436943,-0.33436943,0.53781864,-0.53781864,0.00252552,-0.00252552,1.05144095,-1.05144095
0.00300150,1.70330029,-1.70330029,0.07632183,-0.07632183,0.00000000,-0.00000000,0.34608110,-0.34608110,0.55295752,-0.55295752,0.00259839,-0.00259839,1.08376858,-1.08376858
0.00900450,1.75955298,-1.75955298,0.07881316,-0.07881316,0.00000000,-0.00000000,0.35928042,-0.35928042,0.57043727,-0.57043727,0.00275846,-0.00275846,1.11317348,-1.11317348
0.01500750,1.81754751,-1.81754751,0.08166255,-0.08166255,0.00000000,-0.00000000,0.37395277,-0.37395277,0.59011273,-0.59011273,0.00301062,-0.00301062,1.13896375,-1.13896375
0.02101051,1.87675532,-1.87675532,0.08486950,-0.08486950,0.00000000,-0.00000000,0.39010466,-0.39010466,0.61186048,-0.61186048,0.00336026,-0.00336026,1.16055248,-1.16055248
0.02701351,1.93677303,-1.93677303,0.08843959,-0.08843959,0.00000000,-0.00000000,0.40776391,-0.40776391,0.63558123,-0.63558123,0.00381314,-0.00381314,1.17747520,-1.17747520
0.03301651,1.99732624,-1.99732624,0.09238404,-0.09238404,0.00000000,-0.00000000,0.42697728,-0.42697728,0.66119894,-0.66119894,0.00437522,-0.00437522,1.18940198,-1.18940198
0.03901951,2.05826356,-2.05826356,0.09671866,-0.09671866,0.00000000,-0.00000000,0.44780575,-0.44780575,0.68865684,-0.68865684,0.00505243,-0.00505243,1.19614376,-1.19614376
0.04502251,2.11954095,-2.11954095,0.10146213,-0.10146213,0.00000000,-0.00000000,0.47031730,-0.47031730,0.71791029,-0.71791029,0.00585032,-0.00585032,1.19765264,-1.19765264
0.05102551,2.18119744,-2.18119744,0.10663383,-0.10663383,0.00000000,-0.00000000,0.49457769,-0.49457769,0.74891707,-0.74891707,0.00677371,-0.00677371,1.19401636,-1.19401636
0.05702851,2.24332347,-2.24332347,0.11225122,-0.11225122,0.00000000,-0.00000000,0.52063954,-0.52063954,0.78162550,-0.78162550,0.00782628,-0.00782628,1.18544733,-1.18544733
0.06303152,2.30602396,-2.30602396,0.11832684,-0.11832684,0.00000000,-0.00000000,0.54853028,-0.54853028,0.81596128,-0.81596128,0.00901014,-0.00901014,1.17226704,-1.17226704
0.06903452,2.36937827,-2.36937827,0.12486529,-0.12486529,0.00000000,-0.00000000,0.57823974,-0.57823974,0.85181388,-0.85181388,0.01032536,-0.01032536,1.15488672,-1.15488672
0.07503752,2.43339973,-2.43339973,0.13186013,-0.13186013,0.00000000,-0.00000000,0.60970799,-0.60970799,0.88902341,-0.88902341,0.01176956,-0.01176956,1.13378545,-1.13378545
0.08104052,2.49799750,-2.49799750,0.13929107,-0.13929107,0.00000000,-0.00000000,0.64281435,-0.64281435,0.92736897,-0.92736897,0.01333745,-0.01333745,1.10948693,-1.10948693
0.08704352,2.56294324,-2.56294324,0.14712150,-0.14712150,0.00000000,-0.00000000,0.67736821,-0.67736821,0.96655948,-0.96655948,0.01502058,-0.01502058,1.08253616,-1.08253616
0.09304652,2.62784517,-2.62784517,0.15529665,-0.15529665,0.00000000,-0.00000000,0.71310254,-0.71310254,1.00622765,-1.00622765,0.01680701,-0.01680701,1.05347722,-1.05347722
0.09904952,2.69213151,-2.69213151,0.16374249,-0.16374249,0.00000000,-0.00000000,0.74967060,-0.74967060,1.04592804,-1.04592804,0.01868117,-0.01868117,1.02283333,-1.02283333
0.10505253,2.75504478,-2.75504478,0.17236549,-0.17236549,0.00000000,-0.00000000,0.78664633,-0.78664633,1.08513946,-1.08513946,0.02062389,-0.02062389,0.99108993,-0.99108993
0.11105553,2.81564795,-2.81564795,0.18105326,-0.18105326,0.00000000,-0.00000000,0.82352883,-0.82352883,1.12327198,-1.12327198,0.02261248,-0.02261248,0.95868162,-0.95868162
0.11705853,2.87284250,-2.87284250,0.18967632,-0.18967632,0.00000000,-0.00000000,0.85975083,-0.85975083,1.15967864,-1.15967864,0.02462102,-0.02462102,0.92598314,-0.92598314
0.12306153,2.92539805,-2.92539805,0.19809070,-0.19809070,0.00000000,-0.00000000,0.89469119,-0.89469119,1.19367137,-1.19367137,0.02662083,-0.02662083,0.89330483,-0.89330483
0.12906453,2.97199211,-2.97199211,0.20614149,-0.20614149,0.00000000,-0.00000000,0.92769094,-0.92769094,1.22454064,-1.22454064,0.02858102,-0.02858102,0.86089211,-0.86089211
0.13506753,3.01125831,-3.01125831,0.21366720,-0.21366720,0.00000000,-0.00000000,0.95807233,-0.95807233,1.25157794,-1.25157794,0.03046926,-0.03046926,0.82892886,-0.82892886
0.14107054,3.04184052,-3.04184052,0.22050470,-0.22050470,0.00000000,-0.00000000,0.98516014,-0.98516014,1.27410017,-1.27410017,0.03225260,-0.03225260,0.79754395,-0.79754395
0.14707354,3.06245019,-3.06245019,0.22649451,-0.22649451,0.00000000,-0.00000000,1.00830423,-1.00830423,1.29147464,-1.29147464,0.03389841,-0.03389841,0.76682033,-0.76682033
0.15307654,3.07192385,-3.07192385,0.23148634,-0.23148634,0.00000000,-0.00000000,1.02690242,-1.02690242,1.30314356,-1.30314356,0.03537540,-0.03537540,0.73680580,-0.73680580
0.15907954,3.06927776,-3.06927776,0.23534447,-0.23534447,0.00000000,-0.00000000,1.04042250,-1.04042250,1.30864670,-1.30864670,0.03665458,-0.03665458,0.70752454,-0.70752454
0.16508254,3.05375673,-3.05375673,0.23795280,-0.23795280,0.00000000,-0.00000000,1.04842246,-1.04842246,1.30764109,-1.30764109,0.03771023,-0.03771023,0.67898873,-0.67898873
0.17108554,3.02487454,-3.02487454,0.23921932,-0.23921932,0.00000000,-0.00000000,1.05056779,-1.05056779,1.29991676,-1.29991676,0.03852083,-0.03852083,0.65120931,-0.65120931
0.17708854,2.98244391,-2.98244391,0.23907976,-0.23907976,0.00000000,-0.00000000,1.04664512,-1.04664512,1.28540763,-1.28540763,0.03906977,-0.03906977,0.62420537,-0.62420537
0.18309155,2.92659430,-2.92659430,0.23750024,-0.23750024,0.00000000,-0.00000000,1.03657152,-1.03657152,1.26419703,-1.26419703,0.03934602,-0.03934602,0.59801162,-0.59801162
0.18909455,2.85777685,-2.85777685,0.23447884,-0.23447884,0.00000000,-0.00000000,1.02039886,-1.02039886,1.23651757,-1.23651757,0.03934455,-0.03934455,0.57268359,-0.57268359
0.19509755,2.77675610,-2.77675610,0.23004595,-0.23004595,0.00000000,-0.00000000,0.99831329,-0.99831329,1.20274533,-1.20274532,0.03906653,-0.03906653,0.54830045,-0.54830045
0.20110055,2.68458915,-2.68458915,0.22426348,-0.22426348,0.00000000,-0.00000000,0.97062969,-0.97062969,1.16338861,-1.16338861,0.03851940,-0.03851940,0.52496536,-0.52496536
0.20710355,2.58259338,-2.58259338,0.21722288,-0.21722288,0.00000000,-0.00000000,0.93778139,-0.93778139,1.11907202,-1.11907202,0.03771658,-0.03771658,0.50280359,-0.50280359
0.21310655,2.47230443,-2.47230443,0.20904212,-0.20904212,0.00000000,-0.00000000,0.90030588,-0.90030588,1.07051641,-1.07051641,0.03667715,-0.03667715,0.48195870,-0.48195870
0.21910955,2.35542660,-2.35542660,0.19986182,-0.19986182,0.00000000,-0.00000000,0.85882696,-0.85882696,1.01851584,-1.01851584,0.03542517,-0.03542517,0.46258702,-0.46258701
0.22511256,2.23377820,-2.23377820,0.18984066,-0.18984066,0.00000000,-0.00000000,0.81403446,-0.81403446,0.96391261,-0.96391261,0.03398898,-0.03398898,0.44485104,-0.44485104
0.23111556,2.10923436,-2.10923436,0.17915034,-0.17915034,0.00000000,-0.00000000,0.76666224,-0.76666224,0.90757140,-0.90757140,0.03240028,-0.03240028,0.42891210,-0.42891210
0.23711856,1.98366998,-1.98366998,0.16797024,-0.16797024,0.00000000,-0.00000000,0.71746574,-0.71746574,0.85035385,-0.85035385,0.03069317,-0.03069317,0.41492275,-0.41492275
0.24312156,1.85890518,-1.85890518,0.15648213,-0.15648213,0.00000000,-0.00000000,0.66719977,-0.66719977,0.79309444,-0.79309444,0.02890315,-0.02890315,0.40301938,-0.40301938
0.24912456,1.73665548,-1.73665548,0.14486509,-0.14486509,0.00000000,-0.00000000,0.61659764,-0.61659764,0.73657867,-0.73657867,0.02706610,-0.02706610,0.39331539,-0.39331539
0.25512756,1.61848844,-1.61848844,0.13329077,-0.13329077,0.00000000,-0.00000000,0.56635242,-0.56635242,0.68152433,-0.68152433,0.02521730,-0.02521730,0.38589521,-0.38589521
0.26113057,1.50578818,-1.50578818,0.12191930,-0.12191930,0.00000000,-0.00000000,0.51710082,-0.51710082,0.62856638,-0.62856638,0.02339052,-0.02339052,0.38080938,-0.38080938
0.26713357,1.39972854,-1.39972854,0.11089582,-0.11089582,0.00000000,-0.00000000,0.46941029,-0.46941029,0.57824578,-0.57824578,0.02161726,-0.02161726,0.37807093,-0.37807093
0.27313657,1.30125538,-1.30125538,0.10034785,-0.10034785,0.00000000,-0.00000000,0.42376959,-0.42376959,0.53100238,-0.53100238,0.01992599,-0.01992599,0.37765297,-0.37765297
0.27913957,1.21107786,-1.21107786,0.09038340,-0.09038340,0.00000000,-0.00000000,0.38058287,-0.38058287,0.48717189,-0.48717189,0.01834165,-0.01834165,0.37948766,-0.37948766
0.28514257,1.12966830,-1.12966830,0.08109000,-0.08109000,0.00000000,-0.00000000,0.34016726,-0.34016726,0.44698660,-0.44698660,0.01688527,-0.01688527,0.38346637,-0.38346637
0.29114557,1.05726985,-1.05726985,0.07253440,-0.07253440,0.00000000,-0.00000000,0.30275375,-0.30275375,0.41057945,-0.41057945,0.01557362,-0.01557362,0.38944102,-0.38944102
0.29714857,0.99391092,-0.99391092,0.06476309,-0.06476309,0.00000000,-0.00000000,0.26849088,-0.26849088,0.37799102,-0.37799102,0.01441917,-0.01441917,0.39722646,-0.39722646
0.30315158,0.93942522,-0.93942522,0.05780336,-0.05780336,0.00000000,-0.00000000,0.23745102,-0.23745102,0.34917893,-0.34917893,0.01343006,-0.01343006,0.40660384,-0.40660384
0.30915458,0.89347616,-0.89347616,0.05166498,-0.05166498,0.00000000,-0.00000000,0.20963855,-0.20963855,0.32402885,-0.32402885,0.01261020,-0.01261020,0.41732476,-0.41732476
0.31515758,0.85558450,-0.85558450,0.04634221,-0.04634221,0.00000000,-0.00000000,0.18499959,-0.18499959,0.30236682,-0.30236682,0.01195954,-0.01195954,0.42911615,-0.42911615
0.32116058,0.82515794,-0.82515794,0.04181623,-0.04181623,0.00000000,-0.00000000,0.16343266,-0.16343266,0.28397210,-0.28397210,0.01147431,-0.01147431,0.44168590,-0.44168590
