energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
0.20710355,2.28742591,-2.28749141,0.11480018,-0.11480090,0.09407287,-0.09407544,0.00601202,-0.00601203,0.00000000,-0.00000000,0.28430607,-0.28431518,1.06267897,-1.06272045,0.03227753,-0.03227893,0.33346945,-0.33347813
0.21310655,2.24586236,-2.24592865,0.11422266,-0.11422377,0.09067051,-0.09067298,0.00597673,-0.00597676,0.00000000,-0.00000000,0.27766855,-0.27767803,1.03742190,-1.03746342,0.03053667,-0.03053795,0.32925115,-0.32925924
0.21910955,2.20161242,-2.20168001,0.11331471,-0.11331621,0.08712135,-0.08712372,0.00592423,-0.00592427,0.00000000,-0.00000000,0.27039162,-0.27040141,1.01142360,-1.01146538,0.02884563,-0.02884682,0.32540794,-0.32541564
0.22511256,2.15433625,-2.15440565,0.11206841,-0.11207031,0.08345629,-0.08345857,0.00585337,-0.00585343,0.00000000,-0.00000000,0.26251393,-0.26252398,0.98451723,-0.98455950,0.02720620,-0.02720729,0.32178648,-0.32179400
0.23111556,2.10375673,-2.10382840,0.11047847,-0.11048077,0.07971219,-0.07971439,0.00576334,-0.00576342,0.00000000,-0.00000000,0.25408007,-0.25409033,0.95655203,-0.95659501,0.02562097,-0.02562199,0.31823592,-0.31824346
0.23711856,2.04967903,-2.04975335,0.10854308,-0.10854578,0.07593138,-0.07593350,0.00565367,-0.00565377,0.00000000,-0.00000000,0.24514096,-0.24515139,0.92740375,-0.92744761,0.02409344,-0.02409439,0.31461295,-0.31462070
0.24312156,1.99200737,-1.99208461,0.10626487,-0.10626795,0.07216105,-0.07216308,0.00552432,-0.00552445,0.00000000,-0.00000000,0.23575421,-0.23576477,0.89698401,-0.89702889,0.02262792,-0.02262881,0.31078660,-0.31079472
0.24912456,1.93075795,-1.93083826,0.10365160,-0.10365506,0.06845258,-0.06845453,0.00537572,-0.00537586,0.00000000,-0.00000000,0.22598435,-0.22599499,0.86524818,-0.86529415,0.02122957,-0.02123041,0.30664235,-0.30665099
0.25512756,1.86606752,-1.86615093,0.10071671,-0.10072053,0.06486079,-0.06486265,0.00520873,-0.00520889,0.00000000,-0.00000000,0.21590288,-0.21591356,0.83220132,-0.83224840,0.01990429,-0.01990509,0.30208570,-0.30209497
0.26113057,1.79819707,-1.79828346,0.09747960,-0.09748374,0.06144315,-0.06144492,0.00502469,-0.00502488,0.00000000,-0.00000000,0.20558812,-0.20559880,0.79790184,-0.79794998,0.01865865,-0.01865941,0.29704486,-0.29705484
0.26713357,1.72753042,-1.72761954,0.09396559,-0.09397003,0.05825896,-0.05826063,0.00482541,-0.00482561,0.00000000,-0.00000000,0.19512475,-0.19513538,0.76246281,-0.76251190,0.01749980,-0.01750052,0.29147264,-0.29148338
0.27313657,1.65456786,-1.65465932,0.09020567,-0.09021038,0.05536852,-0.05537007,0.00461308,-0.00461329,0.00000000,-0.00000000,0.18460309,-0.18461362,0.72605075,-0.72610061,0.01643532,-0.01643601,0.28534751,-0.28535901
0.27913957,1.57991511,-1.58000838,0.08623590,-0.08624082,0.05283227,-0.05283370,0.00439027,-0.00439050,0.00000000,-0.00000000,0.17411805,-0.17412843,0.68888211,-0.68893250,0.01547314,-0.01547379,0.27867367,-0.27868592
0.28514257,1.50426813,-1.50436256,0.08209655,-0.08210163,0.05070996,-0.05071123,0.00415987,-0.00416011,0.00000000,-0.00000000,0.16376784,-0.16377802,0.65121755,-0.65126819,0.01462132,-0.01462194,0.27148042,-0.27149336
0.29114557,1.42839456,-1.42848945,0.07783109,-0.07783628,0.04905974,-0.04906084,0.00392498,-0.00392522,0.00000000,-0.00000000,0.15365242,-0.15366234,0.61335444,-0.61340501,0.01388796,-0.01388854,0.26382063,-0.26383419
0.29714857,1.35311267,-1.35320723,0.07348497,-0.07349022,0.04793733,-0.04793823,0.00368883,-0.00368908,0.00000000,-0.00000000,0.14387179,-0.14388139,0.57561793,-0.57566807,0.01328099,-0.01328152,0.25576858,-0.25578266
0.30315158,1.27926868,-1.27936206,0.06910438,-0.06910963,0.04739509,-0.04739577,0.00345474,-0.00345499,0.00000000,-0.00000000,0.13452413,-0.13453336,0.53835102,-0.53840036,0.01280797,-0.01280845,0.24741714,-0.24743161
0.30915458,1.20771335,-1.20780473,0.06473491,-0.06474011,0.04748113,-0.04748156,0.00322600,-0.00322624,0.00000000,-0.00000000,0.12570393,-0.12571272,0.50190421,-0.50195236,0.01247593,-0.01247636,0.23887449,-0.23888921
0.31515758,1.13927895,-1.13936749,0.06042035,-0.06042545,0.04823832,-0.04823848,0.00300576,-0.00300600,0.00000000,-0.00000000,0.11750004,-0.11750834,0.46662504,-0.46667165,0.01229114,-0.01229151,0.23026040,-0.23027522
0.32116058,1.07475710,-1.07484199,0.05620151,-0.05620646,0.04970339,-0.04970326,0.00279702,-0.00279725,0.00000000,-0.00000000,0.10999389,-0.11000166,0.43284813,-0.43289284,0.01225891,-0.01225920,0.22170230,-0.22171707
0.32716358,1.01487843,-1.01495893,0.05211529,-0.05212005,0.05190590,-0.05190544,0.00260247,-0.00260270,0.00000000,-0.00000000,0.10325776,-0.10326494,0.40088591,-0.40092842,0.01238334,-0.01238356,0.21333112,-0.21334569
0.33316658,0.96029451,-0.96036994,0.04819388,-0.04819841,0.05486724,-0.05486642,0.00242452,-0.00242473,0.00000000,-0.00000000,0.09735321,-0.09735977,0.37102052,-0.37106053,0.01266719,-0.01266733,0.20527714,-0.20529136
0.33916958,0.91156235,-0.91163214,0.04446419,-0.04446846,0.05859968,-0.05859848,0.00226517,-0.00226536,0.00000000,-0.00000000,0.09232978,-0.09233568,0.34349691,-0.34353418,0.01311160,-0.01311165,0.19766589,-0.19767962
0.34517259,0.86913194,-0.86919559,0.04094755,-0.04095154,0.06310537,-0.06310378,0.00212600,-0.00212618,0.00000000,-0.00000000,0.08822381,-0.08822903,0.31851753,-0.31855187,0.01371596,-0.01371591,0.19061419,-0.19062729
0.35117559,0.83333673,-0.83339387,0.03765959,-0.03766328,0.06837549,-0.06837348,0.00200818,-0.00200834,0.00000000,-0.00000000,0.08505763,-0.08506216,0.29623840,-0.29626967,0.01447773,-0.01447758,0.18422650,-0.18423887
0.35717859,0.80438727,-0.80443764,0.03461033,-0.03461371,0.07438944,-0.07438700,0.00191238,-0.00191252,0.00000000,-0.00000000,0.08283894,-0.08284276,0.27676683,-0.27679494,0.01539233,-0.01539209,0.17859164,-0.17860318
0.36318159,0.78236790,-0.78241135,0.03180447,-0.03180754,0.08111420,-0.08111133,0.00183883,-0.00183895,0.00000000,-0.00000000,0.08156049,-0.08156360,0.26016048,-0.26018539,0.01645306,-0.01645270,0.17377997,-0.17379059
0.36918459,0.76723633,-0.76727281,0.02924184,-0.02924459,0.08850391,-0.08850060,0.00178730,-0.00178741,0.00000000,-0.00000000,0.08120010,-0.08120252,0.24642794,-0.24644965,0.01765101,-0.01765055,0.16984107,-0.16985071
0.37518759,0.75882614,-0.75885573,0.02691790,-0.02692035,0.09649968,-0.09649594,0.00175715,-0.00175723,0.00000000,-0.00000000,0.08172098,-0.08172273,0.23553041,-0.23554897,0.01897518,-0.01897461,0.16680215,-0.16681078
0.38119060,0.75685205,-0.75687491,0.02482441,-0.02482657,0.10502970,-0.10502553,0.00174730,-0.00174736,0.00000000,-0.00000000,0.08307237,-0.08307346,0.22738464,-0.22740014,0.02041245,-0.02041178,0.16466707,-0.16467467
0.38719360,0.76091775,-0.76093414,0.02295004,-0.02295192,0.11400973,-0.11400516,0.00175633,-0.00175638,0.00000000,-0.00000000,0.08519053,-0.08519101,0.22186679,-0.22187937,0.02194785,-0.02194707,0.16341617,-0.16342274
0.39319660,0.77052635,-0.77053661,0.02128107,-0.02128270,0.12334399,-0.12333905,0.00178253,-0.00178256,0.00000000,-0.00000000,0.08800018,-0.08800008,0.21881719,-0.21882699,0.02356469,-0.02356382,0.16300682,-0.16301238
0.39919960,0.78509328,-0.78509782,0.01980205,-0.01980343,0.13292650,-0.13292122,0.00182388,-0.00182390,0.00000000,-0.00000000,0.09141617,-0.09141555,0.21804578,-0.21805299,0.02524499,-0.02524402,0.16337484,-0.16337942
0.40520260,0.80396153,-0.80396080,0.01849637,-0.01849754,0.14264281,-0.14263723,0.00187823,-0.00187824,0.00000000,-0.00000000,0.09534569,-0.09534459,0.21933831,-0.21934312,0.02696978,-0.02696872,0.16443667,-0.16444033
0.41120560,0.82641904,-0.82641356,0.01734688,-0.01734786,0.15237229,-0.15236647,0.00194325,-0.00194325,0.00000000,-0.00000000,0.09969066,-0.09968913,0.22246296,-0.22246557,0.02871966,-0.02871852,0.16609233,-0.16609512
0.41720860,0.85171824,-0.85170853,0.01633638,-0.01633717,0.16199078,-0.16198477,0.00201660,-0.00201659,0.00000000,-0.00000000,0.10435062,-0.10434871,0.22717744,-0.22717807,0.03047536,-0.03047414,0.16822900,-0.16823100
0.42321161,0.87909714,-0.87908374,0.01544802,-0.01544867,0.17137371,-0.17136756,0.00209595,-0.00209592,0.00000000,-0.00000000,0.10922579,-0.10922356,0.23323646,-0.23323530,0.03221838,-0.03221708,0.17072526,-0.17072653
0.42921461,0.90780196,-0.90778540,0.01466576,-0.01466628,0.18039945,-0.18039323,0.00217905,-0.00217902,0.00000000,-0.00000000,0.11422038,-0.11421788,0.24039931,-0.24039657,0.03393167,-0.03393031,0.17345570,-0.17345634
0.43521761,0.93711048,-0.93709126,0.01397464,-0.01397504,0.18895306,-0.18894683,0.00226387,-0.00226383,0.00000000,-0.00000000,0.11924601,-0.11924328,0.24843767,-0.24843352,0.03560045,-0.03559903,0.17629592,-0.17629600
0.44122061,0.96635576,-0.96633433,0.01336106,-0.01336136,0.19693002,-0.19692384,0.00234860,-0.00234855,0.00000000,-0.00000000,0.12422514,-0.12422221,0.25714314,-0.25713775,0.03721294,-0.03721146,0.17912757,-0.17912717
0.44722361,0.99494940,-0.99492617,0.01281299,-0.01281321,0.20424008,-0.20423400,0.00243174,-0.00243169,0.00000000,-0.00000000,0.12909439,-0.12909128,0.26633467,-0.26632817,0.03876117,-0.03875963,0.18184331,-0.18184249
0.45322661,1.02240358,-1.02237886,0.01232016,-0.01232031,0.21081092,-0.21080497,0.00251220,-0.00251214,0.00000000,-0.00000000,0.13380756,-0.13380430,0.27586537,-0.27585787,0.04024171,-0.04024009,0.18435153,-0.18435035
0.45922961,1.04835097,-1.04832501,0.01187419,-0.01187427,0.21659148,-0.21658570,0.00258929,-0.00258923,0.00000000,-0.00000000,0.13833835,-0.13833493,0.28562868,-0.28562022,0.04165635,-0.04165466,0.18658054,-0.18657904
0.46523262,1.07256175,-1.07253466,0.01146865,-0.01146868,0.22155491,-0.22154931,0.00266279,-0.00266272,0.00000000,-0.00000000,0.14268235,-0.14267876,0.29556344,-0.29555405,0.04301275,-0.04301097,0.18848207,-0.18848028
0.47123562,1.09495666,-1.09492846,0.01109916,-0.01109915,0.22570081,-0.22569539,0.00273296,-0.00273288,0.00000000,-0.00000000,0.14685850,-0.14685473,0.30565783,-0.30564749,0.04432483,-0.04432293,0.19003395,-0.19003188
0.47723862,1.11561546,-1.11558604,0.01076338,-0.01076333,0.22905683,-0.22905157,0.00280054,-0.00280045,0.00000000,-0.00000000,0.15090968,-0.15090568,0.31595177,-0.31594040,0.04561308,-0.04561105,0.19124174,-0.19123938
0.48324162,1.13478000,-1.13474914,0.01046098,-0.01046089,0.23167927,-0.23167413,0.00286675,-0.00286665,0.00000000,-0.00000000,0.15490236,-0.15489808,0.32653754,-0.32652502,0.04690469,-0.04690249,0.19213928,-0.19213661
0.48924462,1.15285143,-1.15281878,0.01019359,-0.01019345,0.23365280,-0.23364771,0.00293323,-0.00293312,0.00000000,-0.00000000,0.15892532,-0.15892068,0.33755859,-0.33754478,0.04823335,-0.04823094,0.19278806,-0.19278504
0.49524762,1.17038112,-1.17034624,0.00996465,-0.00996447,0.23508910,-0.23508399,0.00300203,-0.00300191,0.00000000,-0.00000000,0.16308735,-0.16308227,0.34920627,-0.34919096,0.04963892,-0.04963626,0.19327545,-0.19327202
0.50125063,1.18805539,-1.18801771,0.00977931,-0.00977909,0.23612451,-0.23611927,0.00307548,-0.00307535,0.00000000,-0.00000000,0.16751399,-0.16750838,0.36171444,-0.36169741,0.05116670,-0.05116375,0.19371170,-0.19370779
0.50725363,1.20667403,-1.20663292,0.00964419,-0.00964392,0.23691659,-0.23691111,0.00315617,-0.00315602,0.00000000,-0.00000000,0.17234336,-0.17233712,0.37535207,-0.37533306,0.05286660,-0.05286331,0.19422601,-0.19422153
0.51325663,1.22712323,-1.22707800,0.00956711,-0.00956679,0.23763982,-0.23763397,0.00324679,-0.00324662,0.00000000,-0.00000000,0.17772113,-0.17771416,0.39041385,-0.39039258,0.05479186,-0.05478817,0.19496159,-0.19495645
0.51925963,1.25034361,-1.25029354,0.00955684,-0.00955645,0.23848042,-0.23847406,0.00335003,-0.00334984,0.00000000,-0.00000000,0.18379489,-0.18378708,0.40720905,-0.40718524,0.05699765,-0.05699352,0.19607004,-0.19606415
0.52526263,1.27729428,-1.27723865,0.00962272,-0.00962227,0.23963052,-0.23962349,0.00346849,-0.00346828,0.00000000,-0.00000000,0.19070801,-0.19069924,0.42604898,-0.42602237,0.05953944,-0.05953480,0.19770519,-0.19769845
0.53126563,1.30891428,-1.30885238,0.00977430,-0.00977378,0.24128183,-0.24127400,0.00360452,-0.00360429,0.00000000,-0.00000000,0.19859322,-0.19858341,0.44723335,-0.44720368,0.06247109,-0.06246590,0.20001671,-0.20000902
0.53726863,1.34608258,-1.34601380,0.01002094,-0.01002034,0.24361911,-0.24361033,0.00376013,-0.00375988,0.00000000,-0.00000000,0.20756630,-0.20755536,0.47103604,-0.47100310,0.06584295,-0.06583717,0.20314358,-0.20313487
0.54327164,1.38957846,-1.38950228,0.01037139,-0.01037070,0.24681358,-0.24680374,0.00393686,-0.00393658,0.00000000,-0.00000000,0.21771981,-0.21770768,0.49769083,-0.49765445,0.06969977,-0.06969337,0.20720795,-0.20719814
0.54927464,1.44004351,-1.43995956,0.01083333,-0.01083256,0.25101658,-0.25100556,0.00413566,-0.00413536,0.00000000,-0.00000000,0.22911753,-0.22910416,0.52737757,-0.52733764,0.07407870,-0.07407164,0.21230934,-0.21229838
0.55527764,1.49794708,-1.49785512,0.01141299,-0.01141212,0.25635372,-0.25634144,0.00435684,-0.00435651,0.00000000,-0.00000000,0.24178946,-0.24177483,0.56020938,-0.56016588,0.07900726,-0.07899954,0.21851964,-0.21850751
0.56128064,1.56355641,-1.56345644,0.01211470,-0.01211374,0.26291971,-0.26290610,0.00459998,-0.00459964,0.00000000,-0.00000000,0.25572791,-0.25571203,0.59622153,-0.59617450,0.08450157,-0.08449319,0.22587899,-0.22586568
0.56728364,1.63691308,-1.63680530,0.01294058,-0.01293953,0.27077413,-0.27075917,0.00486391,-0.00486354,0.00000000,-0.00000000,0.27088471,-0.27086762,0.63536233,-0.63531192,0.09056468,-0.09055564,0.23439276,-0.23437830
0.57328664,1.71781657,-1.71770143,0.01389016,-0.01388902,0.27993832,-0.27992204,0.00514667,-0.00514628,0.00000000,-0.00000000,0.28716969,-0.28715148,0.67748670,-0.67743314,0.09718523,-0.09717558,0.24402971,-0.24401416
0.57928964,1.80581609,-1.80569426,0.01496021,-0.01495899,0.29039350,-0.29037593,0.00544552,-0.00544512,0.00000000,-0.00000000,0.30445071,-0.30443148,0.72235260,-0.72229626,0.10433654,-0.10432633,0.25472145,-0.25470490
0.58529265,1.90021097,-1.90008339,0.01614452,-0.01614323,0.30208015,-0.30206140,0.00575703,-0.00575662,0.00000000,-0.00000000,0.32255500,-0.32253490,0.76962077,-0.76956210,0.11197597,-0.11196526,0.26636322,-0.26634579
0.59129565,2.00006018,-1.99992801,0.01743389,-0.01743253,0.31489887,-0.31487907,0.00607709,-0.00607668,0.00000000,-0.00000000,0.34127210,-0.34125131,0.81885776,-0.81879730,0.12004481,-0.12003370,0.27881596,-0.27879781
0.59729865,2.10420049,-2.10406512,0.01881615,-0.01881475,0.32871259,-0.32869191,0.00640105,-0.00640063,0.00000000,-0.00000000,0.36035817,-0.36033691,0.86954239,-0.86948079,0.12846871,-0.12845729,0.29190959,-0.29189088
0.60330165,2.21127320,-2.21113623,0.02027636,-0.02027492,0.34335000,-0.34332864,0.00672378,-0.00672338,0.00000000,-0.00000000,0.37954158,-0.37952009,0.92107557,-0.92101355,0.13715849,-0.13714689,0.30544736,-0.30542833
0.60930465,2.31975845,-2.31962163,0.02179709,-0.02179564,0.35861033,-0.35858854,0.00703990,-0.00703950,0.00000000,-0.00000000,0.39852967,-0.39850822,0.97279304,-0.97273139,0.14601153,-0.14599989,0.31921130,-0.31919216
0.61530765,2.42801606,-2.42788127,0.02335884,-0.02335739,0.37426914,-0.37424720,0.00734383,-0.00734346,0.00000000,-0.00000000,0.41701638,-0.41699526,1.02398101,-1.02392057,0.15491368,-0.15490215,0.33296822,-0.33294924
0.62131066,2.53433172,-2.53420092,0.02494056,-0.02493914,0.39008503,-0.39006321,0.00763003,-0.00762967,0.00000000,-0.00000000,0.43469061,-0.43467011,1.07389392,-1.07383555,0.16374152,-0.16373025,0.34647649,-0.34645792
0.62731366,2.63696684,-2.63684203,0.02652028,-0.02651890,0.40580699,-0.40578560,0.00789310,-0.00789277,0.00000000,-0.00000000,0.45124489,-0.45122532,1.12177397,-1.12171856,0.17236512,-0.17235428,0.35949299,-0.35947512
0.63331666,2.73421043,-2.73409359,0.02807580,-0.02807450,0.42118226,-0.42116161,0.00812799,-0.00812770,0.00000000,-0.00000000,0.46638425,-0.46636591,1.16687175,-1.16682016,0.18065107,-0.18064082,0.37178028,-0.37176337
0.63931966,2.82443133,-2.82432435,0.02958546,-0.02958425,0.43596440,-0.43594478,0.00833013,-0.00832988,0.00000000,-0.00000000,0.47983483,-0.47981800,1.20846724,-1.20842032,0.18846576,-0.18845628,0.38311350,-0.38309781
0.64532266,2.90612872,-2.90603339,0.03102888,-0.03102779,0.44992120,-0.44990292,0.00849556,-0.00849535,0.00000000,-0.00000000,0.49135196,-0.49133691,1.24589061,-1.24584912,0.19567887,-0.19567031,0.39328699,-0.39327277
0.65132566,2.97797945,-2.97789736,0.03238775,-0.03238679,0.46284241,-0.46282573,0.00862106,-0.00862090,0.00000000,-0.00000000,0.50072756,-0.50071453,1.27854196,-1.27850659,0.20216679,-0.20215930,0.40212027,-0.40210776
0.65732866,3.03888019,-3.03881272,0.03364647,-0.03364567,0.47454673,-0.47453189,0.00870424,-0.00870413,0.00000000,-0.00000000,0.50779644,-0.50778563,1.30590942,-1.30588078,0.20781609,-0.20780980,0.40946322,-0.40945262
0.66333167,3.08798310,-3.08793135,0.03479284,-0.03479221,0.48488812,-0.48487534,0.00874363,-0.00874357,0.00000000,-0.00000000,0.51244135,-0.51243294,1.32758507,-1.32756363,0.21252667,-0.21252171,0.41520030,-0.41519179
0.66933467,3.12472356,-3.12468833,0.03581848,-0.03581803,0.49376096,-0.49375039,0.00873869,-0.00873868,0.00000000,-0.00000000,0.51459668,-0.51459078,1.34327784,-1.34326394,0.21621471,-0.21621117,0.41925361,-0.41924733
0.67533767,3.14883896,-3.14882074,0.03671921,-0.03671894,0.50110400,-0.50109577,0.00868982,-0.00868987,0.00000000,-0.00000000,0.51425054,-0.51424723,1.35282329,-1.35281714,0.21881515,-0.21881309,0.42158483,-0.42158087
0.68134067,3.16037780,-3.16037673,0.03749515,-0.03749507,0.50690292,-0.50689708,0.00859839,-0.00859849,0.00000000,-0.00000000,0.51144526,-0.51144454,1.35618956,-1.35619121,0.22028363,-0.22028312,0.42219572,-0.42219414
0.68734367,3.15969868,-3.15971454,0.03815075,-0.03815086,0.51119133,-0.51118788,0.00846664,-0.00846679,0.00000000,-0.00000000,0.50627621,-0.50627806,1.35347954,-1.35348888,0.22059792,-0.22059896,0.42112747,-0.42112829
0.69334667,3.14745905,-3.14749128,0.03869449,-0.03869478,0.51405022,-0.51404912,0.00829763,-0.00829783,0.00000000,-0.00000000,0.49888915,-0.49889347,1.34492888,-1.34494564,0.21975855,-0.21976114,0.41845870,-0.41846188
0.69934967,3.12459422,-3.12464193,0.03913846,-0.03913891,0.51560580,-0.51560694,0.00809515,-0.00809539,0.00000000,-0.00000000,0.48947590,-0.48948256,1.33090010,-1.33092389,0.21778891,-0.21779300,0.41430220,-0.41430767
0.70535268,3.09228715,-3.09234914,0.03949774,-0.03949836,0.51602577,-0.51602898,0.00786360,-0.00786387,0.00000000,-0.00000000,0.47826887,-0.47827767,1.31187288,-1.31190315,0.21473448,-0.21474001,0.40880071,-0.40880834
0.71135568,3.05193017,-3.05200495,0.03978965,-0.03979042,0.51551414,-0.51551920,0.00760783,-0.00760814,0.00000000,-0.00000000,0.46553427,-0.46554499,1.28843069,-1.28846679,0.21066152,-0.21066841,0.40212160,-0.40213124
0.71735868,3.00507990,-3.00516575,0.04003285,-0.04003374,0.51430473,-0.51431140,0.00733307,-0.00733340,0.00000000,-0.00000000,0.45156452,-0.45157689,1.26124450,-1.26128565,0.20565502,-0.20566314,0.39445097,-0.39446244
0.72336168,2.95340708,-2.95350211,0.04024634,-0.04024734,0.51265364,-0.51266162,0.00704469,-0.00704505,0.00000000,-0.00000000,0.43666999,-0.43668372,1.23105372,-1.23109907,0.19981611,-0.19982533,0.38598713,-0.38600020
0.72936468,2.89864311,-2.89874529,0.04044854,-0.04044962,0.51083077,-0.51083974,0.00674815,-0.00674852,0.00000000,-0.00000000,0.42117033,-0.42118510,1.19864536,-1.19869399,0.19325904,-0.19326920,0.37693385,-0.37694829
0.73536768,2.84252524,-2.84263245,0.04065626,-0.04065741,0.50911090,-0.50912052,0.00644876,-0.00644914,0.00000000,-0.00000000,0.40538580,-0.40540129,1.16483180,-1.16488276,0.18610777,-0.18611872,0.36749361,-0.36750916
0.74137069,2.78674240,-2.78685250,0.04088388,-0.04088508,0.50776449,-0.50777442,0.00615163,-0.00615202,0.00000000,-0.00000000,0.38962878,-0.38964466,1.13042817,-1.13048050,0.17849241,-0.17850398,0.35786108,-0.35787748
0.74737369,2.73288370,-2.73299459,0.04114254,-0.04114375,0.50704860,-0.50705848,0.00586149,-0.00586188,0.00000000,-0.00000000,0.37419577,-0.37421174,1.09622980,-1.09628256,0.17054551,-0.17055751,0.34821718,-0.34823416
0.75337669,2.68239142,-2.68250110,0.04143955,-0.04144078,0.50719819,-0.50720769,0.00558261,-0.00558299,0.00000000,-0.00000000,0.35936021,-0.35937595,1.06299076,-1.06304304,0.16239849,-0.16241075,0.33872380,-0.33874110
0.75937969,2.63652009,-2.63662669,0.04177807,-0.04177928,0.50841827,-0.50842709,0.00531870,-0.00531907,0.00000000,-0.00000000,0.34536613,-0.34538136,1.03140393,-1.03145489,0.15417825,-0.15419060,0.32951949,-0.32953686
0.76538269,2.59630308,-2.59640493,0.04215683,-0.04215802,0.51087695,-0.51088481,0.00507286,-0.00507321,0.00000000,-0.00000000,0.33242309,-0.33243756,1.00208339,-1.00213227,0.14600412,-0.14601641,0.32071628,-0.32073349
0.77138569,2.56252767,-2.56262330,0.04257028,-0.04257144,0.51469988,-0.51470654,0.00484750,-0.00484783,0.00000000,-0.00000000,0.32070227,-0.32071576,0.97554947,-0.97559560,0.13798526,-0.13799734,0.31239765,-0.31241449
0.77738869,2.53571927,-2.53580750,0.04300885,-0.04300995,0.51996602,-0.51997130,0.00464436,-0.00464468,0.00000000,-0.00000000,0.31033395,-0.31034628,0.95221705,-0.95225990,0.13021853,-0.13023026,0.30461773,-0.30463401
0.78339170,2.51613513,-2.51621504,0.04345940,-0.04346045,0.52670511,-0.52670887,0.00446448,-0.00446477,0.00000000,-0.00000000,0.30140635,-0.30141738,0.93238730,-0.93242644,0.12278698,-0.12279825,0.29740179,-0.29741735
0.78939470,2.50376729,-2.50383823,0.04390600,-0.04390699,0.53489673,-0.53489889,0.00430822,-0.00430849,0.00000000,-0.00000000,0.29396580,-0.29397544,0.91624299,-0.91627813,0.11575885,-0.11576956,0.29074784,-0.29076256
0.79539770,2.49835434,-2.49841598,0.04433067,-0.04433159,0.54447103,-0.54447157,0.00417531,-0.00417555,0.00000000,-0.00000000,0.28801823,-0.28802641,0.90384746,-0.90387845,0.10918727,-0.10919734,0.28462927,-0.28464304
0.80140070,2.49940126,-2.49945354,0.04471432,-0.04471518,0.55531106,-0.55531001,0.00406488,-0.00406509,0.00000000,-0.00000000,0.28353173,-0.28353845,0.89514721,-0.89517402,0.10311035,-0.10311973,0.27899838,-0.27901115
0.80740370,2.50620609,-2.50624922,0.04503779,-0.04503858,0.56725657,-0.56725404,0.00397555,-0.00397574,0.00000000,-0.00000000,0.28044025,-0.28044552,0.88997779,-0.89000053,0.09755190,-0.09756056,0.27379056,-0.27380228
0.81340670,2.51789224,-2.51792668,0.04528273,-0.04528346,0.58010916,-0.58010528,0.00390549,-0.00390566,0.00000000,-0.00000000,0.27864802,-0.27865191,0.88807282,-0.88809169,0.09252249,-0.09253040,0.26892890,-0.26893957
0.81940970,2.53344504,-2.53347148,0.04543261,-0.04543328,0.59363846,-0.59363343,0.00385252,-0.00385267,0.00000000,-0.00000000,0.27803479,-0.27803738,0.88907569,-0.88909102,0.08802082,-0.08802797,0.26432903,-0.26433866
0.82541271,2.55175096,-2.55177028,0.04547347,-0.04547408,0.60758927,-0.60758331,0.00381420,-0.00381432,0.00000000,-0.00000000,0.27846140,-0.27846279,0.89255356,-0.89256576,0.08403539,-0.08404180,0.25990387,-0.25991249
0.83141571,2.57163806,-2.57165127,0.04539468,-0.04539523,0.62168922,-0.62168261,0.00378788,-0.00378798,0.00000000,-0.00000000,0.27977565,-0.27977598,0.89801313,-0.89802267,0.08054621,-0.08055191,0.25556820,-0.25557586
0.83741871,2.59191617,-2.59192440,0.04518940,-0.04518989,0.63565686,-0.63564988,0.00377086,-0.00377095,0.00000000,-0.00000000,0.28181833,-0.28181773,0.90491769,-0.90492511,0.07752666,-0.07753167,0.25124269,-0.25124946
0.84342171,2.61141561,-2.61142006,0.04485494,-0.04485537,0.64920972,-0.64920268,0.00376042,-0.00376048,0.00000000,-0.00000000,0.28442895,-0.28442758,0.91270489,-0.91271075,0.07494518,-0.07494955,0.24685742,-0.24686338
0.84942471,2.62902314,-2.62902502,0.04439288,-0.04439325,0.66207227,-0.66206547,0.00375391,-0.00375396,0.00000000,-0.00000000,0.28745130,-0.28744931,0.92080474,-0.92080961,0.07276692,-0.07277070,0.24235459,-0.24235982
0.85542771,2.64371422,-2.64371473,0.04380898,-0.04380929,0.67398334,-0.67397708,0.00374885,-0.00374889,0.00000000,-0.00000000,0.29073847,-0.29073599,0.92865718,-0.92866163,0.07095524,-0.07095849,0.23769052,-0.23769510
0.86143072,2.65458074,-2.65458104,0.04311297,-0.04311321,0.68470294,-0.68469751,0.00374297,-0.00374300,0.00000000,-0.00000000,0.29415720,-0.29415437,0.93572891,-0.93573349,0.06947292,-0.06947568,0.23283672,-0.23284073
0.86743372,2.66085372,-2.66085486,0.04231803,-0.04231821,0.69401822,-0.69401387,0.00373426,-0.00373429,0.00000000,-0.00000000,0.29759154,-0.29758848,0.94152878,-0.94153399,0.06828318,-0.06828551,0.22778025,-0.22778377
0.87343672,2.66192037,-2.66192329,0.04144029,-0.04144041,0.70174833,-0.70174528,0.00372105,-0.00372107,0.00000000,-0.00000000,0.30094561,-0.30094243,0.94562147,-0.94562776,0.06735052,-0.06735247,0.22252330,-0.22252640
