energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-4.19309655,3.71503718,-4.21560571,0.00051608,-0.00098231,0.47492469,-1.21116899,0.53347799,-0.37501583,1.70817365,-1.44307011,0.83965383,-1.55256654,0.95751255,-1.18500533,0.03072838,-0.02895099,0.53805064,-0.38844838
-4.18709355,3.68000904,-4.17549320,0.00052268,-0.00091752,0.46092176,-1.17856344,0.55358206,-0.35993198,1.69828645,-1.47806605,0.81369892,-1.49044446,0.95011805,-1.16332796,0.03080634,-0.02785160,0.52133483,-0.38039294
-4.18109055,3.63752320,-4.13824066,0.00052645,-0.00085781,0.44518944,-1.14528914,0.57323143,-0.34762022,1.68779504,-1.51632186,0.78471671,-1.42793002,0.93937610,-1.14068076,0.03071205,-0.02686214,0.50314889,-0.37247054
-4.17508754,3.58902590,-4.10449444,0.00052742,-0.00080430,0.42795190,-1.11161604,0.59242988,-0.33827903,1.67754300,-1.55794520,0.75316905,-1.36558073,0.92546686,-1.11722379,0.03045158,-0.02598493,0.48379327,-0.36466341
-4.16908454,3.53608757,-4.07489093,0.00052570,-0.00075799,0.40945271,-1.07780324,0.61120223,-0.33207183,1.66840608,-1.60306296,0.71954870,-1.30392835,0.90861873,-1.09311788,0.03003458,-0.02522088,0.46357843,-0.35695418
-4.16308154,3.48036815,-4.05007588,0.00052149,-0.00071975,0.38994940,-1.04410219,0.62959459,-0.32912768,1.66127391,-1.65182941,0.68436844,-1.24347937,0.88910363,-1.06852935,0.02947384,-0.02456998,0.44281671,-0.34933051
-4.15707854,3.42358162,-4.03071953,0.00051501,-0.00069031,0.36970783,-1.01076002,0.64767437,-0.32954190,1.65703209,-1.70443094,0.64815015,-1.18471575,0.86723144,-1.04363444,0.02878489,-0.02403173,0.42181461,-0.34178913
-4.15107554,3.36746101,-4.01752596,0.00050657,-0.00067026,0.34899656,-0.97802242,0.66553011,-0.33337678,1.65654527,-1.76108669,0.61141414,-1.12809562,0.84334373,-1.01862287,0.02798543,-0.02360558,0.40086555,-0.33433872
-4.14507254,3.31372515,-4.01123531,0.00049652,-0.00066001,0.32808144,-0.94613585,0.68327120,-0.34066198,1.66064195,-1.82204463,0.57466902,-1.07405350,0.81780705,-0.99370029,0.02709480,-0.02329122,0.38024372,-0.32700173
-4.13906953,3.26404823,-4.01261845,0.00048525,-0.00065983,0.30722051,-0.91534880,0.70102753,-0.35139484,1.67010132,-1.88757318,0.53840258,-1.02299994,0.79100589,-0.96908942,0.02613336,-0.02308882,0.36019878,-0.31981483
-4.13306653,3.22003294,-4.02246384,0.00047320,-0.00066981,0.28665929,-0.88591193,0.71894900,-0.36554043,1.68564263,-1.95794860,0.50307352,-0.97532028,0.76333558,-0.94502959,0.02512192,-0.02299908,0.34095191,-0.31282815
-4.12706353,3.18318761,-4.04155708,0.00046081,-0.00068987,0.26662680,-0.85807685,0.73720494,-0.38303156,1.70791699,-2.03343871,0.46910468,-0.93137250,0.73519518,-0.92177477,0.02408121,-0.02302326,0.32269308,-0.30610331
-4.12106053,3.15490759,-4.07065441,0.00044856,-0.00071977,0.24733211,-0.83209374,0.75598333,-0.40376886,1.73750169,-2.11428395,0.43687737,-0.89148416,0.70698071,-0.89959004,0.02303132,-0.02316299,0.30557950,-0.29971042
-4.11505753,3.13646057,-4.11045143,0.00043691,-0.00075909,0.22896165,-0.80820762,0.77548957,-0.42762098,1.77489650,-2.20067685,0.40672726,-0.85594849,0.67907862,-0.87874653,0.02199131,-0.02342001,0.28973536,-0.29372434
-4.10905453,3.12897534,-4.16154901,0.00042634,-0.00080724,0.21167721,-0.78665359,0.79594481,-0.45442538,1.82052156,-2.29274112,0.37894146,-0.82501978,0.65185972,-0.85951519,0.02097877,-0.02379584,0.27525251,-0.28822038
-4.10305153,3.13343335,-4.22441847,0.00041729,-0.00086346,0.19561468,-0.76765113,0.81758349,-0.48398957,1.87471622,-2.39051191,0.35375696,-0.79890839,0.62567361,-0.84215959,0.02000958,-0.02429133,0.26219210,-0.28326991
-4.09704852,3.15066203,-4.29936820,0.00041021,-0.00092681,0.18088340,-0.75139778,0.84064986,-0.51609319,1.93773803,-2.49391834,0.33136010,-0.77777545,0.60084365,-0.82692793,0.01909760,-0.02490624,0.25058689,-0.27893590
-4.09104552,3.18132891,-4.38651385,0.00040548,-0.00099622,0.16756611,-0.73806242,0.86539341,-0.55049110,2.00976120,-2.60276961,0.31188702,-0.76172776,0.57766242,-0.81404487,0.01825461,-0.02563876,0.24044403,-0.27526911
-4.08504252,3.22593569,-4.48575388,0.00040346,-0.00107046,0.15571941,-0.72777865,0.89206286,-0.58691728,2.09087395,-2.71674569,0.29542485,-0.75081305,0.55638771,-0.80370329,0.01749012,-0.02648509,0.23174810,-0.27230471
-4.07903952,3.28481134,-4.59675230,0.00040447,-0.00114819,0.14537470,-0.72063834,0.92089865,-0.62508986,2.18107410,-2.83539327,0.28201349,-0.74501605,0.53723913,-0.79605655,0.01681143,-0.02743908,0.22446427,-0.27005998
-4.07303652,3.35810377,-4.71892953,0.00040876,-0.00122796,0.13653935,-0.71668599,0.95212401,-0.66471698,2.28026273,-2.95812740,0.27164778,-0.74425546,0.52039508,-0.79121152,0.01622361,-0.02849194,0.21854132,-0.26853287
-4.06703352,3.44576991,-4.85146225,0.00041653,-0.00130823,0.12919822,-0.71591395,0.98593452,-0.70550338,2.38823596,-3.08423889,0.26427989,-0.74838236,0.50599034,-0.78922264,0.01572958,-0.02963212,0.21391449,-0.26770175
-4.06103052,3.54756426,-4.99329229,0.00042792,-0.00138744,0.12331530,-0.71825900,1.02248651,-0.74715752,2.50467493,-3.21290711,0.25982191,-0.75717999,0.49411416,-0.79008749,0.01533018,-0.03084523,0.21050799,-0.26752622
-4.05502751,3.66302664,-5.14314441,0.00044302,-0.00146402,0.11883552,-0.72360034,1.06188463,-0.78939881,2.62913486,-3.34321762,0.25814842,-0.77036530,0.48480879,-0.79374385,0.01502435,-0.03211420,0.20823716,-0.26794892
-4.04902451,3.79147013,-5.29955189,0.00046183,-0.00153641,0.11568654,-0.73175927,1.10416914,-0.83196464,2.76103395,-3.47418370,0.25909912,-0.78759218,0.47806883,-0.80006861,0.01480923,-0.03341952,0.20701030,-0.26889829
-4.04302151,3.93197047,-5.46088893,0.00048431,-0.00160314,0.11378069,-0.74250065,1.14930347,-0.87461676,2.89964322,-3.60477061,0.26248154,-0.80845641,0.47384103,-0.80887849,0.01468030,-0.03473963,0.20673011,-0.27029196
-4.03701851,4.08335867,-5.62540815,0.00051033,-0.00166282,0.11301688,-0.75553613,1.19716291,-0.91714674,3.04407874,-3.73392133,0.26807374,-0.83250239,0.47202501,-0.81993268,0.01463159,-0.03605142,0.20729493,-0.27204070
-4.03101551,4.24421833,-5.79128146,0.00053973,-0.00171424,0.11328250,-0.77052909,1.24752512,-0.95937988,3.19329751,-3.86058248,0.27562729,-0.85923128,0.47247474,-0.83293720,0.01465584,-0.03733084,0.20859973,-0.27405250
-4.02501251,4.41288969,-5.95664238,0.00057228,-0.00175633,0.11445546,-0.78710123,1.30006334,-1.00117754,3.34609837,-3.98372901,0.28487038,-0.88811053,0.47500108,-0.84755104,0.01474465,-0.03855360,0.21053702,-0.27623677
-4.01900950,4.58748155,-6.11962793,0.00060769,-0.00178826,0.11640619,-0.80484057,1.35434299,-1.04243739,3.50112900,-4.10238665,0.29551138,-0.91858435,0.47937520,-0.86339370,0.01488873,-0.03969583,0.21299781,-0.27850822
-4.01300650,4.76589261,-6.27841835,0.00064566,-0.00180942,0.11899969,-0.82331053,1.40982247,-1.08309164,3.65690001,-4.21565097,0.30724279,-0.95008488,0.48533322,-0.88005396,0.01507806,-0.04073483,0.21587251,-0.28079025
-4.00700350,4.94584254,-6.43127309,0.00068582,-0.00181945,0.12209775,-0.84205991,1.46585836,-1.12310319,3.81180641,-4.32270239,0.31974564,-0.98204368,0.49258185,-0.89709960,0.01530213,-0.04164975,0.21905210,-0.28301776
-4.00100050,5.12491325,-6.57656187,0.00072778,-0.00181825,0.12556116,-0.86063331,1.52171557,-1.16245979,3.96415655,-4.42281677,0.33269444,-1.01390299,0.50080504,-0.91408769,0.01555016,-0.04242219,0.22242938,-0.28513916
-3.99499750,5.30059935,-6.71278995,0.00077114,-0.00180597,0.12925206,-0.87858164,1.57658226,-1.20116661,4.11220798,-4.51537132,0.34576265,-1.04512659,0.50967168,-0.93057511,0.01581134,-0.04303678,0.22590041,-0.28711757
-3.98899450,5.47036689,-6.83861712,0.00081549,-0.00178303,0.13303628,-0.89547238,1.62958930,-1.23923744,4.25420910,-4.59984605,0.35862849,-1.07520965,0.51884393,-0.94612895,0.01607509,-0.04348152,0.22936616,-0.28893114
-3.98299150,5.63171809,-6.95287030,0.00086041,-0.00175006,0.13678574,-0.91089918,1.67983365,-1.27668519,4.38844519,-4.67582130,0.37098112,-1.10368750,0.52798621,-0.96033652,0.01633129,-0.04374813,0.23273417,-0.29057251
-3.97698849,5.78225984,-7.05455021,0.00090549,-0.00170791,0.14038090,-0.92449055,1.72640492,-1.31351222,4.51328671,-4.74297183,0.38252697,-1.13014271,0.53677433,-0.97281449,0.01657052,-0.04383220,0.23592036,-0.29204757
-3.97098549,5.91977268,-7.14283241,0.00095032,-0.00165763,0.14371298,-0.93591725,1.76841383,-1.34970102,4.62723768,-4.80105846,0.39299594,-1.15421059,0.54490469,-0.98321714,0.01678428,-0.04373316,0.23885072,-0.29337356
-3.96498249,6.04227723,-7.21706390,0.00099453,-0.00160038,0.14668619,-0.94489829,1.80502156,-1.38520605,4.72898173,-4.84991822,0.40214739,-1.17558285,0.55210293,-0.99124320,0.01696524,-0.04345417,0.24146282,-0.29457673
-3.95897949,6.14809477,-7.27675607,0.00103774,-0.00153744,0.14921967,-0.95120532,1.83546835,-1.41994705,4.81742341,-4.88945379,0.40977562,-1.19400940,0.55813187,-0.99664147,0.01710736,-0.04300191,0.24370720,-0.29568958
-3.95297649,6.23589875,-7.32157525,0.00107961,-0.00147016,0.15124921,-0.95466538,1.85910013,-1.45380457,4.89172249,-4.91962341,0.41571455,-1.20929835,0.56279829,-0.99921474,0.01720606,-0.04238617,0.24554822,-0.29674808
-3.94697349,6.30475463,-7.35133193,0.00111984,-0.00139991,0.15272854,-0.95516203,1.87539183,-1.48661785,4.95131942,-4.94043184,0.41984147,-1.22131447,0.56595829,-0.99882234,0.01725830,-0.04161943,0.24696467,-0.29778887
-3.94097049,6.35414585,-7.36596972,0.00115811,-0.00132804,0.15363031,-0.95263488,1.88396611,-1.51818535,4.99595046,-4.95192322,0.42207964,-1.22997615,0.56752095,-0.99538107,0.01726263,-0.04071637,0.24794980,-0.29884664
-3.93496748,6.38398459,-7.36555496,0.00119414,-0.00125585,0.15394657,-0.94707775,1.88460668,-1.54826803,5.02565163,-4.95417620,0.42239962,-1.23525137,0.56745011,-0.98886472,0.01721916,-0.03969336,0.24851084,-0.29995181
-3.92896448,6.39460670,-7.35026762,0.00122769,-0.00118456,0.15368880,-0.93853562,1.87726544,-1.57659511,5.04075146,-4.94730156,0.42081930,-1.23715273,0.56576419,-0.97930232,0.01712954,-0.03856786,0.24866807,-0.30112875
-3.92296148,6.38675126,-7.32039409,0.00125849,-0.00111527,0.15288744,-0.92710059,1.86206314,-1.60287211,5.04185268,-4.93144254,0.41740248,-1.23573215,0.56253414,-0.96677520,0.01699678,-0.03735794,0.24845330,-0.30239433
-3.91695848,6.36152587,-7.27632199,0.00128632,-0.00104896,0.15159094,-0.91290710,1.83928375,-1.62679070,5.02980432,-4.90677746,0.41225628,-1.23107533,0.55787942,-0.95141308,0.01682517,-0.03608178,0.24790808,-0.30375716
-3.91095548,6.32035978,-7.21853702,0.00131093,-0.00098645,0.14986437,-0.89612666,1.80936259,-1.64803986,5.00566557,-4.87352450,0.40552727,-1.22329645,0.55196252,-0.93338940,0.01662002,-0.03475722,0.24708144,-0.30521730
-3.90495248,6.26494738,-7.14762172,0.00133212,-0.00092839,0.14778767,-0.87696241,1.77286931,-1.66631760,4.97066368,-4.83194804,0.39739667,-1.21253326,0.54498200,-0.91291613,0.01638748,-0.03340144,0.24602747,-0.30676653
-3.89894947,6.19718526,-7.06425560,0.00134965,-0.00087529,0.14545346,-0.85564353,1.73048632,-1.68134277,4.92614817,-4.78236601,0.38807475,-1.19894274,0.53716464,-0.89023806,0.01613429,-0.03203058,0.24480275,-0.30838906
-3.89294647,6.11910612,-6.96921612,0.00136332,-0.00082750,0.14296471,-0.83241991,1.68298415,-1.69286623,4.87354393,-4.72515757,0.37779466,-1.18269761,0.52875701,-0.86562702,0.01586754,-0.03065960,0.24346387,-0.31006268
-3.88694347,6.03281290,-6.86337996,0.00137295,-0.00078518,0.14043215,-0.80755703,1.63119486,-1.70068075,4.81430547,-4.66077040,0.36680608,-1.16398352,0.52001678,-0.83937589,0.01559444,-0.02930209,0.24206500,-0.31176020
-3.88094047,5.94041628,-6.74772380,0.00137834,-0.00074839,0.13797162,-0.78133123,1.57598486,-1.70462931,4.74987476,-4.58972711,0.35536875,-1.14299707,0.51120436,-0.81179279,0.01532208,-0.02797025,0.24065577,-0.31345114
-3.87493747,5.84397835,-6.62332387,0.00137935,-0.00071703,0.13570138,-0.75402538,1.51822849,-1.70461126,4.68164437,-4.51262993,0.34374634,-1.11994456,0.50257514,-0.78319528,0.01505728,-0.02667480,0.23927948,-0.31510349
-3.86893447,5.74546453,-6.49135372,0.00137586,-0.00069091,0.13373958,-0.72592495,1.45878354,-1.70058632,4.61092726,-4.43016340,0.33220074,-1.09504119,0.49437260,-0.75390488,0.01480635,-0.02542513,0.23797171,-0.31668558
-3.86293147,5.64670542,-6.35307959,0.00136778,-0.00066973,0.13220174,-0.69731449,1.39846961,-1.69257608,4.53893426,-4.34309443,0.32098695,-1.06851068,0.48682271,-0.72424181,0.01457504,-0.02422928,0.23675949,-0.31816777
-3.85692846,5.54936917,-6.20985287,0.00135509,-0.00065311,0.13119856,-0.66847436,1.33805018,-1.68066331,4.46675933,-4.25226956,0.31034872,-1.04058510,0.48012962,-0.69451999,0.01436837,-0.02309414,0.23566082,-0.31952408
-3.85092546,5.45494464,-6.06309938,0.00133781,-0.00064063,0.13083390,-0.63967778,1.27821883,-1.66498907,4.39537251,-4.15860919,0.30051507,-1.01150452,0.47447279,-0.66504243,0.01419061,-0.02202551,0.23468480,-0.32073351
-3.84492246,5.36473463,-5.91430524,0.00131604,-0.00063183,0.13120305,-0.61118803,1.21958981,-1.64574797,4.32561978,-4.06309865,0.29169756,-0.98151651,0.47000560,-0.63609690,0.01404522,-0.02102826,0.23383210,-0.32178115
-3.83891946,5.27985794,-5.76499940,0.00128995,-0.00062622,0.13239134,-0.58325570,1.16269301,-1.62318190,4.25822867,-3.96677631,0.28408836,-0.95087513,0.46685525,-0.60795193,0.01393488,-0.02010641,0.23309594,-0.32265888
-3.83291646,5.20125880,-5.61673284,0.00125976,-0.00062333,0.13447293,-0.55611616,1.10797298,-1.59757270,4.19381842,-3.87071871,0.27785910,-0.91983935,0.46512384,-0.58085327,0.01386145,-0.01926328,0.23246326,-0.32336571
-3.82691346,5.12972165,-5.47105492,0.00122579,-0.00062269,0.13751001,-0.52998688,1.05579151,-1.56923395,4.13291293,-3.77602312,0.27316023,-0.88867078,0.46489043,-0.55502060,0.01382605,-0.01850149,0.23191619,-0.32390780
-3.82091046,5.06588922,-5.32948727,0.00118842,-0.00062387,0.14155214,-0.50506496,1.00643316,-1.53850264,4.07595522,-3.68378799,0.27012085,-0.85763077,0.46621376,-0.53064479,0.01382909,-0.01782306,0.23143361,-0.32429801
-3.81490745,5.01028204,-5.19349593,0.00114810,-0.00062646,0.14663586,-0.48152464,0.96011314,-1.50573064,4.02332170,-3.59509163,0.26884893,-0.82697674,0.46913532,-0.50788560,0.01387031,-0.01722939,0.23099278,-0.32455512
-3.80890445,4.96331745,-5.06446256,0.00110533,-0.00063012,0.15278450,-0.45951498,0.91698645,-1.47127669,3.97533528,-3.51096985,0.26943156,-0.79695801,0.47368266,-0.48686982,0.01394883,-0.01672122,0.23057090,-0.32470279
-3.80290145,4.92532662,-4.94365559,0.00106067,-0.00063456,0.16000808,-0.43915781,0.87715791,-1.43549889,3.93227613,-3.43239325,0.27193537,-0.76781122,0.47987238,-0.46769012,0.01406321,-0.01629867,0.23014652,-0.32476813
-3.79689845,4.89656844,-4.83220247,0.00101472,-0.00063953,0.16830338,-0.42054593,0.84069205,-1.39874801,3.89438960,-3.36024497,0.27640668,-0.73975546,0.48771282,-0.45040443,0.01421151,-0.01596107,0.22970079,-0.32478015
-3.79089545,4.87723942,-4.73106405,0.00096807,-0.00064485,0.17765409,-0.40374184,0.80762236,-1.36136173,3.86189084,-3.29529954,0.28287168,-0.71298755,0.49720606,-0.43503606,0.01439129,-0.01570700,0.22921844,-0.32476806
-3.78489245,4.86747936,-4.64101228,0.00092137,-0.00065041,0.18803092,-0.38877700,0.77795949,-1.32365992,3.83496627,-3.23820403,0.29133618,-0.68767744,0.50834921,-0.42157450,0.01459973,-0.01553415,0.22868856,-0.32475952
-3.77888944,4.86737263,-4.56261238,0.00087521,-0.00065612,0.19939187,-0.37565179,0.75169784,-1.28594101,3.81377204,-3.18946200,0.30178524,-0.66396433,0.52113473,-0.40997707,0.01483360,-0.01543929,0.22810495,-0.32477896
-3.77288644,4.87694562,-4.49621045,0.00083020,-0.00066196,0.21168242,-0.36433621,0.72882042,-1.24847936,3.79842992,-3.14942130,0.31418255,-0.64195352,0.53554999,-0.40017120,0.01508937,-0.01541828,0.22746641,-0.32484607
-3.76688344,4.89616072,-4.44192760,0.00078691,-0.00066794,0.22483581,-0.35477148,0.70930189,-1.21152377,3.78902143,-3.11826632,0.32846952,-0.62171425,0.55157582,-0.39205762,0.01536322,-0.01546597,0.22677657,-0.32497454
-3.76088044,4.92490782,-4.39966102,0.00074586,-0.00067409,0.23877323,-0.34687240,0.69310973,-1.17529696,3.78558068,-3.09601535,0.34456442,-0.60327885,0.56918427,-0.38551409,0.01565109,-0.01557635,0.22604363,-0.32517109
-3.75487744,4.96299405,-4.36909276,0.00070752,-0.00068046,0.25340420,-0.34053068,0.68020383,-1.13999599,3.78808679,-3.08252336,0.36236139,-0.58664314,0.58833581,-0.38039990,0.01594879,-0.01574251,0.22527986,-0.32543500
-3.74887444,5.01013287,-4.34970600,0.00067229,-0.00068714,0.26862682,-0.33561899,0.67053454,-1.10579361,3.79645648,-3.07749047,0.38172958,-0.57176832,0.60897587,-0.37656080,0.01625203,-0.01595687,0.22450099,-0.32575801
-3.74287144,5.06593326,-4.34080883,0.00064053,-0.00069419,0.28432828,-0.33199572,0.66403961,-1.07284026,3.81053734,-3.08047599,0.40251256,-0.55858412,0.63103124,-0.37383438,0.01655648,-0.01621125,0.22372540,-0.32612475
-3.73686843,5.12988991,-4.34156474,0.00061251,-0.00070168,0.30038532,-0.32951027,0.66064041,-1.04126679,3.83010246,-3.09091770,0.42452804,-0.54699324,0.65440635,-0.37205563,0.01685790,-0.01649714,0.22297336,-0.32651362
-3.73086543,5.20137524,-4.35102881,0.00058841,-0.00070967,0.31666494,-0.32800874,0.66023769,-1.01118767,3.85484644,-3.10815575,0.44756803,-0.53687696,0.67897980,-0.37106255,0.01715215,-0.01680591,0.22226620,-0.32689820
-3.72486243,5.27963383,-4.36818830,0.00056838,-0.00071820,0.33302524,-0.32733967,0.66270729,-0.98270452,3.88438325,-3.13146021,0.47139970,-0.52810144,0.70460141,-0.37070165,0.01743532,-0.01712907,0.22162541,-0.32724894
-3.71885943,5.36377978,-4.39200573,0.00055246,-0.00072732,0.34931653,-0.32735974,0.66789625,-0.95590976,3.91824598,-3.16006118,0.49576672,-0.52052461,0.73108995,-0.37083302,0.01770378,-0.01745854,0.22107187,-0.32753522
-3.71285643,5.45279754,-4.42146271,0.00054062,-0.00073703,0.36538259,-0.32793901,0.67561960,-0.93089028,3.95588840,-3.19318008,0.52039152,-0.51400330,0.75823195,-0.37133485,0.01795424,-0.01778696,0.22062507,-0.32772760
-3.70685343,5.54554641,-4.45560216,0.00053278,-0.00074734,0.38106233,-0.32896562,0.68565807,-0.90773071,3.99668858,-3.23006057,0.54497816,-0.50840004,0.78578162,-0.37210724,0.01818384,-0.01810790,0.22030236,-0.32780011
-3.70085043,5.64076902,-4.49356683,0.00052878,-0.00075826,0.39619164,-0.33034953,0.69775712,-0.88651637,4.03995417,-3.26999766,0.56921609,-0.50358939,0.81346224,-0.37307496,0.01839012,-0.01841612,0.22011831,-0.32773246
-3.69484742,5.73710385,-4.53463203,0.00052840,-0.00076977,0.41060557,-0.33202526,0.71162725,-0.86733533,4.08492960,-3.31236319,0.59278462,-0.49946333,0.84096893,-0.37418927,0.01857114,-0.01870772,0.22008418,-0.32751201
-3.68884442,5.83310186,-4.57823054,0.00053136,-0.00078186,0.42414084,-0.33395336,0.72694593,-0.85027972,4.13080486,-3.35662663,0.61535809,-0.49593541,0.86797295,-0.37542845,0.01872542,-0.01898029,0.22020737,-0.32713544
-3.68284142,5.92724700,-4.62396818,0.00053733,-0.00079454,0.43663852,-0.33612048,0.74336095,-0.83544586,4.17672602,-3.40236951,0.63661169,-0.49294350,0.89412756,-0.37679718,0.01885198,-0.01923296,0.22049103,-0.32660981
-3.67683842,6.01798041,-4.67162886,0.00054593,-0.00080780,0.44794699,-0.33853812,0.76049535,-0.82293329,4.22180718,-3.44929293,0.65622770,-0.49045084,0.91907509,-0.37832460,0.01895031,-0.01946638,0.22093379,-0.32595317
-3.67083542,6.10372789,-4.72116842,0.00055675,-0.00082166,0.45792501,-0.34123997,0.77795361,-0.81284253,4.26514383,-3.49721727,0.67390214,-0.48844544,0.94245529,-0.38006127,0.01902034,-0.01968263,0.22152949,-0.32519444
-3.66483242,6.18292997,-4.77269729,0.00056934,-0.00083614,0.46644489,-0.34427800,0.79532912,-0.80527160,4.30582750,-3.54607403,0.68935150,-0.48693787,0.96391451,-0.38207502,0.01906242,-0.01988501,0.22226712,-0.32437258
-3.65882941,6.25407385,-4.82645254,0.00058324,-0.00085126,0.47339558,-0.34771737,0.81221248,-0.80031140,4.34296129,-3.59589008,0.70231948,-0.48595739,0.98311547,-0.38444585,0.01907725,-0.02007788,0.22313080,-0.32353516
-3.65282641,6.31572634,-4.88276050,0.00059795,-0.00086706,0.47868563,-0.35163060,0.82820040,-0.79804008,4.37567625,-3.64676501,0.71258337,-0.48554690,0.99974711,-0.38726020,0.01906585,-0.02026629,0.22409989,-0.32273619
-3.64682341,6.36656668,-4.94199194,0.00061299,-0.00088355,0.48224592,-0.35609101,0.84290489,-0.79851669,4.40314792,-3.69884273,0.71995999,-0.48575675,1.01353426,-0.39060466,0.01902948,-0.02045567,0.22514923,-0.32203354
-3.64082041,6.40541804,-5.00451185,0.00062788,-0.00090076,0.48403192,-0.36116595,0.85596235,-0.80177431,4.42461286,-3.75227887,0.72431088,-0.48663799,1.02424654,-0.39455964,0.01896961,-0.02065142,0.22624949,-0.32148582
-3.63481741,6.43127664,-5.07062697,0.00064216,-0.00091869,0.48402549,-0.36691011,0.86704212,-0.80781310,4.43938452,-3.80720594,0.72554644,-0.48823533,1.03170621,-0.39919295,0.01888783,-0.02085857,0.22736763,-0.32114902
-3.62881441,6.44333729,-5.14053369,0.00065539,-0.00093729,0.48223608,-0.37335922,0.87585429,-0.81659364,4.44686798,-3.86369812,0.72362906,-0.49058023,1.03579445,-0.40455402,0.01878585,-0.02108139,0.22846750,-0.32107313
-3.62281141,6.44101424,-5.21426968,0.00066718,-0.00095649,0.47870118,-0.38052456,0.88215627,-0.82803091,4.44657306,-3.92173810,0.71857478,-0.49368464,1.03645591,-0.41066865,0.01866539,-0.02132300,0.22951049,-0.32129875
-3.61680840,6.42395650,-5.29167218,0.00067716,-0.00097619,0.47348602,-0.38838855,0.88575812,-0.84198947,4.43812532,-3.98118794,0.71045365,-0.49753569,1.03370112,-0.41753479,0.01852819,-0.02158517,0.23045640,-0.32185408
-3.61080540,6.39205709,-5.37234577,0.00068505,-0.00099622,0.46668247,-0.39690157,0.88652610,-0.85828000,4.42127456,-4.04176610,0.69938848,-0.50209168,1.02760684,-0.42511951,0.01837598,-0.02186799,0.23126431,-0.32275230
-3.60480240,6.34545569,-5.45564180,0.00069061,-0.00101636,0.45840716,-0.40598047,0.88438471,-0.87665774,4.39590055,-4.10303221,0.68555217,-0.50727963,1.01831418,-0.43335733,0.01821041,-0.02216981,0.23189356,-0.32398966
-3.59879940,6.28453492,-5.54065148,0.00069367,-0.00103633,0.44879879,-0.41550859,0.87931688,-0.89682299,4.36201593,-4.16438109,0.66916357,-0.51299459,1.00602460,-0.44215002,0.01803311,-0.02248715,0.23230485,-0.32554424
-3.59279640,6.20991029,-5.62621344,0.00069414,-0.00105582,0.43801481,-0.42533757,0.87136260,-0.91842382,4.31976617,-4.22504663,0.65048197,-0.51910074,0.99099410,-0.45136797,0.01784564,-0.02281478,0.23246136,-0.32737564
-3.58679340,6.12241466,-5.71093617,0.00069199,-0.00107445,0.42622755,-0.43529071,0.86061590,-0.94106110,4.26942679,-4.28411605,0.62980056,-0.52543425,0.97352574,-0.46085294,0.01764952,-0.02314580,0.23232993,-0.32942559
-3.58079040,6.02307785,-5.79323463,0.00068726,-0.00109184,0.41361980,-0.44516791,0.84722055,-0.96429581,4.21139810,-4.34055404,0.60743889,-0.53180783,0.95396102,-0.47042239,0.01744626,-0.02347197,0.23188225,-0.33161939
-3.57478739,5.91310269,-5.87137978,0.00068007,-0.00110756,0.40038029,-0.45475186,0.83136472,-0.98765828,4.14619793,-4.39323593,0.58373474,-0.53801665,0.93267043,-0.47987484,0.01723738,-0.02378395,0.23109608,-0.33386830
-3.56878439,5.79383840,-5.94355875,0.00067059,-0.00112119,0.38669893,-0.46381527,0.81327467,-1.01065940,4.07445246,-4.44098848,0.55903566,-0.54384543,0.91004359,-0.48899642,0.01702448,-0.02407176,0.22995636,-0.33607269
-3.56278139,5.66675262,-6.00794293,0.00065906,-0.00113233,0.37276226,-0.47212882,0.79320802,-1.03280301,3.99688593,-4.48263629,0.53369051,-0.54907627,0.88647958,-0.49756799,0.01680924,-0.02432513,0.22845627,-0.33812584
-3.55677839,5.53340302,-6.06276064,0.00064576,-0.00114060,0.35874906,-0.47946933,0.77144675,-1.05359928,3.91430923,-4.51705153,0.50804122,-0.55349689,0.86237763,-0.50537273,0.01659353,-0.02453403,0.22659817,-0.33991815
-3.55077539,5.39540942,-6.10637080,0.00063101,-0.00114567,0.34482644,-0.48562801,0.74829010,-1.07257842,3.82760794,-4.54320443,0.48241524,-0.55690876,0.83812866,-0.51220380,0.01637941,-0.02468909,0.22439436,-0.34134174
-3.54477239,5.25442714,-6.13733382,0.00061518,-0.00114727,0.33114650,-0.49041820,0.72404782,-1.08930408,3.73772976,-4.56021186,0.45711868,-0.55913483,0.81410791,-0.51787166,0.01616920,-0.02478207,0.22186752,-0.34229502
-3.53876938,5.11212177,-6.15447608,0.00059863,-0.00114522,0.31784363,-0.49368230,0.69903365,-1.10338595,3.64567147,-4.56738141,0.43243064,-0.56002647,0.79066867,-0.52221084,0.01596553,-0.02480622,0.21905099,-0.34268710
-3.53276638,4.97014565,-6.15694470,0.00058176,-0.00113940,0.30503258,-0.49529769,0.67355945,-1.11449099,3.55246540,-4.56424852,0.40859855,-0.55946912,0.76813746,-0.52508575,0.01577132,-0.02475663,0.21598860,-0.34244187
