energy_ev,total_up,Cd_p_up,Cd_d_up,Ge_p_up,Ge_d_up,Se_s_up,Se_p_up
-5.71185593,1.29871014,0.68745958,0.20758615,0.33774841,0.00000000,0.11166352,0.27277467
-5.70585293,1.23738967,0.65222918,0.19810673,0.32020324,0.00000000,0.10697588,0.26046124
-5.69984992,1.17107145,0.61491941,0.18778726,0.30153748,0.00000000,0.10175620,0.24708988
-5.69384692,1.10094212,0.57619428,0.17681029,0.28208123,0.00000000,0.09610288,0.23290102
-5.68784392,1.02821873,0.53672659,0.16536477,0.26216547,0.00000000,0.09011851,0.21814504
-5.68184092,0.95411467,0.49718090,0.15364056,0.24211333,0.00000000,0.08390682,0.20307529
-5.67583792,0.87980819,0.45819799,0.14182328,0.22223230,0.00000000,0.07756975,0.18794150
-5.66983492,0.80641439,0.42038128,0.13008966,0.20280752,0.00000000,0.07120488,0.17298378
-5.66383192,0.73496156,0.38428561,0.11860355,0.18409646,0.00000000,0.06490315,0.15842734
-5.65782891,0.66637259,0.35040842,0.10751275,0.16632490,0.00000000,0.05874705,0.14447823
-5.65182591,0.60145145,0.31918352,0.09694666,0.14968442,0.00000000,0.05280927,0.13132009
-5.64582291,0.54087504,0.29097724,0.08701472,0.13433109,0.00000000,0.04715187,0.11911192
-5.63981991,0.48518993,0.26608679,0.07780579,0.12038553,0.00000000,0.04182592,0.10798686
-5.63381691,0.43481371,0.24474053,0.06938820,0.10793386,0.00000000,0.03687164,0.09805201
-5.62781391,0.39004019,0.22709983,0.06181050,0.09702964,0.00000000,0.03231885,0.08938895
-5.62181091,0.35104794,0.21326204,0.05510278,0.08769640,0.00000000,0.02818798,0.08205510
-5.61580790,0.31791121,0.20326448,0.04927844,0.07993065,0.00000000,0.02449111,0.07608561
-5.60980490,0.29061268,0.19708891,0.04433629,0.07370518,0.00000000,0.02123343,0.07149560
-5.60380190,0.26905722,0.19466633,0.04026278,0.06897244,0.00000000,0.01841472,0.06828285
-5.59779890,0.25308615,0.19588204,0.03703447,0.06566791,0.00000000,0.01603092,0.06643052
-5.59179590,0.24249142,0.20058075,0.03462036,0.06371337,0.00000000,0.01407566,0.06591002
-5.58579290,0.23702945,0.20857175,0.03298423,0.06301997,0.00000000,0.01254171,0.06668385
-5.57978989,0.23643409,0.21963436,0.03208685,0.06349116,0.00000000,0.01142236,0.06870840
-5.57378689,0.24042892,0.23352344,0.03188803,0.06502534,0.00000000,0.01071251,0.07193661
-5.56778389,0.24873834,0.24997543,0.03234838,0.06751838,0.00000000,0.01040963,0.07632055
-5.56178089,0.26109781,0.26871477,0.03343102,0.07086599,0.00000000,0.01051443,0.08181381
-5.55577789,0.27726288,0.28946084,0.03510292,0.07496594,0.00000000,0.01103127,0.08837370
-5.54977489,0.29701716,0.31193547,0.03733609,0.07972018,0.00000000,0.01196831,0.09596327
-5.54377189,0.32017919,0.33587095,0.04010851,0.08503693,0.00000000,0.01333737,0.10455313
-5.53776888,0.34660800,0.36101832,0.04340481,0.09083259,0.00000000,0.01515352,0.11412284
-5.53176588,0.37620726,0.38715575,0.04721670,0.09703360,0.00000000,0.01743440,0.12466208
-5.52576288,0.40892789,0.41409654,0.05154310,0.10357805,0.00000000,0.02019930,0.13617131
-5.51975988,0.44476882,0.44169658,0.05639003,0.11041706,0.00000000,0.02346806,0.14866191
-5.51375688,0.48377559,0.46986040,0.06177008,0.11751585,0.00000000,0.02725969,0.16215570
-5.50775388,0.52603671,0.49854561,0.06770160,0.12485429,0.00000000,0.03159095,0.17668377
-5.50175088,0.57167736,0.52776512,0.07420750,0.13242695,0.00000000,0.03647475,0.19228457
-5.49574787,0.62085040,0.55758667,0.08131369,0.14024251,0.00000000,0.04191856,0.20900114
-5.48974487,0.67372459,0.58812927,0.08904713,0.14832246,0.00000000,0.04792280,0.22687757
-5.48374187,0.73047013,0.61955654,0.09743356,0.15669901,0.00000000,0.05447929,0.24595473
-5.47773887,0.79124171,0.65206657,0.10649487,0.16541239,0.00000000,0.06156988,0.26626521
-5.47173587,0.85615959,0.68587874,0.11624631,0.17450723,0.00000000,0.06916526,0.28782789
-5.46573287,0.92528920,0.72121770,0.12669350,0.18402858,0.00000000,0.07722404,0.31064199
-5.45972986,0.99862017,0.75829507,0.13782943,0.19401724,0.00000000,0.08569213,0.33468121
-5.45372686,1.07604558,0.79728962,0.14963152,0.20450493,0.00000000,0.09450256,0.35988794
-5.44772386,1.15734264,0.83832699,0.16205904,0.21550938,0.00000000,0.10357564,0.38616805
-5.44172086,1.24215579,0.88145976,0.17505074,0.22702961,0.00000000,0.11281962,0.41338656
-5.43571786,1.32998351,0.92664921,0.18852327,0.23904161,0.00000000,0.12213176,0.44136441
-5.42971486,1.42016978,0.97374988,0.20237013,0.25149488,0.00000000,0.13139989,0.46987684
-5.42371186,1.51190128,1.02249788,0.21646152,0.26430984,0.00000000,0.14050436,0.49865337
-5.41770885,1.60421101,1.07250409,0.23064519,0.27737648,0.00000000,0.14932035,0.52737991
-5.41170585,1.69598894,1.12325296,0.24474820,0.29055446,0.00000000,0.15772058,0.55570278
-5.40570285,1.78599981,1.17410725,0.25857973,0.30367457,0.00000000,0.16557817,0.58323492
-5.39969985,1.87290794,1.22431929,0.27193497,0.31654185,0.00000000,0.17276974,0.60956404
-5.39369685,1.95530861,1.27304820,0.28459981,0.32894012,0.00000000,0.17917850,0.63426266
-5.38769385,2.03176499,1.31938297,0.29635637,0.34063791,0.00000000,0.18469733,0.65689957
-5.38169085,2.10084952,1.36237035,0.30698912,0.35139551,0.00000000,0.18923168,0.67705249
-5.37568784,2.16118806,1.40104670,0.31629139,0.36097293,0.00000000,0.19270227,0.69432129
-5.36968484,2.21150514,1.43447214,0.32407195,0.36913848,0.00000000,0.19504731,0.70834144
-5.36368184,2.25066834,1.46176580,0.33016146,0.37567741,0.00000000,0.19622444,0.71879681
-5.35767884,2.27772991,1.48214037,0.33441849,0.38040047,0.00000000,0.19621196,0.72543165
-5.35167584,2.29196369,1.49493436,0.33673478,0.38315179,0.00000000,0.19500971,0.72806081
-5.34567284,2.29289554,1.49964054,0.33703955,0.38381585,0.00000000,0.19263913,0.72657804
-5.33966983,2.28032608,1.49592933,0.33530268,0.38232315,0.00000000,0.18914289,0.72096172
-5.33366683,2.25434432,1.48366584,0.33153652,0.37865438,0.00000000,0.18458385,0.71127798
-5.32766383,2.21533187,1.46291994,0.32579631,0.37284280,0.00000000,0.17904347,0.69768081
-5.32166083,2.16395723,1.43396900,0.31817914,0.36497487,0.00000000,0.17261978,0.68040938
-5.31565783,2.10116063,1.39729304,0.30882157,0.35518907,0.00000000,0.16542489,0.65978252
-5.30965483,2.02813015,1.35356294,0.29789591,0.34367292,0.00000000,0.15758225,0.63619073
-5.30365183,1.94627019,1.30362220,0.28560540,0.33065852,0.00000000,0.14922366,0.61008604
-5.29764882,1.85716376,1.24846329,0.27217860,0.31641667,0.00000000,0.14048623,0.58197025
-5.29164582,1.76253048,1.18919983,0.25786302,0.30124996,0.00000000,0.13150932,0.55238200
-5.28564282,1.66418200,1.12703595,0.24291850,0.28548512,0.00000000,0.12243167,0.52188344
-5.27963982,1.56397672,1.06323424,0.22761048,0.26946492,0.00000000,0.11338871,0.49104679
-5.27363682,1.46377581,0.99908363,0.21220354,0.25353992,0.00000000,0.10451015,0.46044161
-5.26763382,1.36540188,0.93586853,0.19695529,0.23806039,0.00000000,0.09591803,0.43062309
-5.26163082,1.27060194,0.87484031,0.18211105,0.22336866,0.00000000,0.08772512,0.40212187
-5.25562781,1.18101543,0.81719198,0.16789923,0.20979203,0.00000000,0.08003372,0.37543549
-5.24962481,1.09814819,0.76403661,0.15452771,0.19763637,0.00000000,0.07293494,0.35102190
-5.24362181,1.02335245,0.71638995,0.14218116,0.18718058,0.00000000,0.06650839,0.32929487
-5.23761881,0.95781301,0.67515716,0.13101928,0.17867186,0.00000000,0.06082217,0.31062118
-5.23161581,0.90253900,0.64112355,0.12117603,0.17232182,0.00000000,0.05593319,0.29531972
-5.22561281,0.85836066,0.61494897,0.11275960,0.16830330,0.00000000,0.05188777,0.28366173
-5.21960980,0.82593029,0.59716521,0.10585304,0.16674806,0.00000000,0.04872231,0.27587237
-5.21360680,0.80572642,0.58817591,0.10051548,0.16774491,0.00000000,0.04646408,0.27213279
-5.20760380,0.79806009,0.58825822,0.09678363,0.17133866,0.00000000,0.04513204,0.27258257
-5.20160080,0.80308238,0.59756564,0.09467358,0.17752946,0.00000000,0.04473753,0.27732206
-5.19559780,0.82079235,0.61613146,0.09418255,0.18627273,0.00000000,0.04528491,0.28641426
-5.18959480,0.85104457,0.64387231,0.09529064,0.19747964,0.00000000,0.04677193,0.29988605
-5.18359180,0.89355581,0.68059158,0.09796238,0.21101810,0.00000000,0.04919003,0.31772843
-5.17758879,0.94791064,0.72598242,0.10214808,0.22671441,0.00000000,0.05252430,0.33989581
-5.17158579,1.01356578,0.77963047,0.10778485,0.24435547,0.00000000,0.05675331,0.36630426
-5.16558279,1.08985340,0.84101624,0.11479734,0.26369180,0.00000000,0.06184874,0.39682884
-5.15957979,1.17598363,0.90951756,0.12309826,0.28444117,0.00000000,0.06777486,0.43130023
-5.15357679,1.27104680,0.98441231,0.13258869,0.30629310,0.00000000,0.07448788,0.46950086
-5.14757379,1.37401597,1.06488189,0.14315813,0.32891397,0.00000000,0.08193528,0.51116099
-5.14157079,1.48375026,1.15001570,0.15468471,0.35195288,0.00000000,0.09005521,0.55595505
-5.13556778,1.59899981,1.23881726,0.16703519,0.37504805,0.00000000,0.09877593,0.60349873
-5.12956478,1.71841268,1.33021203,0.18006531,0.39783364,0.00000000,0.10801540,0.65334719
-5.12356178,1.84054451,1.42305746,0.19362021,0.41994687,0.00000000,0.11768122,0.70499480
-5.11755878,1.96387103,1.51615522,0.20753521,0.44103512,0.00000000,0.12767077,0.75787683
-5.11155578,2.08680394,1.60826587,0.22163699,0.46076294,0.00000000,0.13787173,0.81137326
-5.10555278,2.20770999,1.69812575,0.23574513,0.47881863,0.00000000,0.14816303,0.86481499
-5.09954977,2.32493339,1.78446599,0.24967416,0.49492020,0.00000000,0.15841616,0.91749247
-5.09354677,2.43682111,1.86603331,0.26323595,0.50882063,0.00000000,0.16849691,0.96866674
-5.08754377,2.54175069,1.94161217,0.27624266,0.52031210,0.00000000,0.17826754,1.01758263
-5.08154077,2.63815995,2.01004775,0.28850986,0.52922920,0.00000000,0.18758924,1.06348395
-5.07553777,2.72457777,2.07026915,0.29986014,0.53545104,0.00000000,0.19632490,1.10563010
-5.06953477,2.79965501,2.12131210,0.31012668,0.53890223,0.00000000,0.20434215,1.14331361
-5.06353177,2.86219473,2.16234047,0.31915699,0.53955273,0.00000000,0.21151639,1.17587809
-5.05752876,2.91118040,2.19266589,0.32681656,0.53741674,0.00000000,0.21773394,1.20273578
-5.05152576,2.94580129,2.21176466,0.33299214,0.53255068,0.00000000,0.22289497,1.22338403
-5.04552276,2.96547379,2.21929142,0.33759479,0.52505029,0.00000000,0.22691625,1.23742010
-5.03951976,2.96985786,2.21508882,0.34056223,0.51504732,0.00000000,0.22973351,1.24455355
-5.03351676,2.95886766,2.19919285,0.34186063,0.50270551,0.00000000,0.23130328,1.24461559
-5.02751376,2.93267587,2.17183343,0.34148558,0.48821644,0.00000000,0.23160427,1.23756514
-5.02151076,2.89171122,2.13343007,0.33946219,0.47179506,0.00000000,0.23063799,1.22349099
-5.01550775,2.83664900,2.08458259,0.33584436,0.45367526,0.00000000,0.22842874,1.20261020
-5.00950475,2.76839487,2.02605712,0.33071309,0.43410535,0.00000000,0.22502289,1.17526244
-5.00350175,2.68806223,1.95876775,0.32417401,0.41334376,0.00000000,0.22048748,1.14190075
-4.99749875,2.59694400,1.88375437,0.31635413,0.39165486,0.00000000,0.21490815,1.10307880
-4.99149575,2.49647961,1.80215738,0.30739796,0.36930501,0.00000000,0.20838658,1.05943533
-4.98549275,2.38821856,1.71519028,0.29746315,0.34655883,0.00000000,0.20103735,1.01167629
-4.97948974,2.27378178,1.62411083,0.28671587,0.32367587,0.00000000,0.19298462,0.96055548
-4.97348674,2.15482230,1.53019206,0.27532614,0.30090745,0.00000000,0.18435851,0.90685429
-4.96748374,2.03298667,1.43469392,0.26346316,0.27849398,0.00000000,0.17529150,0.85136154
-4.96148074,1.90987848,1.33883660,0.25129109,0.25666248,0.00000000,0.16591491,0.79485396
-4.95547774,1.78702548,1.24377642,0.23896521,0.23562464,0.00000000,0.15635562,0.73807821
-4.94947474,1.66585106,1.15058490,0.22662880,0.21557516,0.00000000,0.14673313,0.68173483
-4.94347174,1.54765127,1.06023166,0.21441069,0.19669052,0.00000000,0.13715716,0.62646474
-4.93746873,1.43357764,0.97357148,0.20242368,0.17912817,0.00000000,0.12772567,0.57283857
-4.93146573,1.32462628,0.89133564,0.19076373,0.16302606,0.00000000,0.11852351,0.52134900
-4.92546273,1.22163294,0.81412748,0.17951000,0.14850262,0.00000000,0.10962166,0.47240618
-4.91945973,1.12527388,0.74242204,0.16872556,0.13565698,0.00000000,0.10107699,0.42633612
-4.91345673,1.03607179,0.67656925,0.15845883,0.12456954,0.00000000,0.09293255,0.38338172
-4.90745373,0.95440595,0.61680023,0.14874533,0.11530268,0.00000000,0.08521835,0.34370634
-4.90145073,0.88052563,0.56323603,0.13960995,0.10790174,0.00000000,0.07795244,0.30739927
-4.89544772,0.81456564,0.51589812,0.13106924,0.10239594,0.00000000,0.07114231,0.27448279
-4.88944472,0.75656303,0.47472008,0.12313381,0.09879939,0.00000000,0.06478649,0.24492032
-4.88344172,0.70647370,0.43955965,0.11581046,0.09711197,0.00000000,0.05887613,0.21862522
-4.87743872,0.66418820,0.41021077,0.10910412,0.09732009,0.00000000,0.05339673,0.19546970
-4.87143572,0.62954576,0.38641498,0.10301939,0.09939726,0.00000000,0.04832964,0.17529373
-4.86543272,0.60234600,0.36787192,0.09756152,0.10330438,0.00000000,0.04365353,0.15791330
-4.85942971,0.58235799,0.35424863,0.09273703,0.10898986,0.00000000,0.03934564,0.14312805
-4.85342671,0.56932631,0.34518750,0.08855368,0.11638945,0.00000000,0.03538275,0.13072803
-4.84742371,0.56297437,0.34031295,0.08502001,0.12542580,0.00000000,0.03174206,0.12049947
-4.84142071,0.56300495,0.33923687,0.08214450,0.13600796,0.00000000,0.02840174,0.11222953
-4.83541771,0.56909857,0.34156290,0.07993425,0.14803069,0.00000000,0.02534132,0.10571017
-4.82941471,0.58091011,0.34688995,0.07839354,0.16137381,0.00000000,0.02254191,0.10074108
-4.82341171,0.59806431,0.35481500,0.07752216,0.17590153,0.00000000,0.01998624,0.09713186
-4.81740870,0.62015087,0.36493564,0.07731381,0.19146212,0.00000000,0.01765860,0.09470361
-4.81140570,0.64671985,0.37685234,0.07775451,0.20788773,0.00000000,0.01554475,0.09328994
-4.80540270,0.67727806,0.39017100,0.07882128,0.22499470,0.00000000,0.01363171,0.09273772
-4.79939970,0.71128706,0.40450557,0.08048119,0.24258439,0.00000000,0.01190755,0.09290752
-4.79339670,0.74816334,0.41948126,0.08269070,0.26044456,0.00000000,0.01036124,0.09367395
-4.78739370,0.78728108,0.43473804,0.08539557,0.27835145,0.00000000,0.00898248,0.09492595
-4.78139070,0.82797780,0.44993469,0.08853129,0.29607258,0.00000000,0.00776155,0.09656707
-4.77538769,0.86956292,0.46475330,0.09202395,0.31337020,0.00000000,0.00668923,0.09851576
-4.76938469,0.91132931,0.47890400,0.09579174,0.33000550,0.00000000,0.00575678,0.10070577
-4.76338169,0.95256744,0.49212996,0.09974688,0.34574338,0.00000000,0.00495590,0.10308643
-4.75737869,0.99258168,0.50421224,0.10379795,0.36035766,0.00000000,0.00427875,0.10562295
-4.75137569,1.03070831,0.51497456,0.10785259,0.37363671,0.00000000,0.00371802,0.10829666
-4.74537269,1.06633424,0.52428743,0.11182036,0.38538915,0.00000000,0.00326695,0.11110498
-4.73936968,1.09891579,0.53207161,0.11561573,0.39544941,0.00000000,0.00291938,0.11406115
-4.73336668,1.12799642,0.53830060,0.11916098,0.40368303,0.00000000,0.00266981,0.11719368
-4.72736368,1.15322249,0.54300180,0.12238894,0.40999124,0.00000000,0.00251339,0.12054525
-4.72136068,1.17435611,0.54625633,0.12524530,0.41431478,0.00000000,0.00244593,0.12417124
-4.71535768,1.19128423,0.54819719,0.12769062,0.41663651,0.00000000,0.00246382,0.12813768
-4.70935468,1.20402322,0.54900569,0.12970155,0.41698278,0.00000000,0.00256401,0.13251866
-4.70335168,1.21271838,0.54890614,0.13127158,0.41542334,0.00000000,0.00274382,0.13739317
-4.69734867,1.21763824,0.54815885,0.13241096,0.41206975,0.00000000,0.00300087,0.14284149
-4.69134567,1.21916343,0.54705146,0.13314593,0.40707214,0.00000000,0.00333283,0.14894117
-4.68534267,1.21777063,0.54588904,0.13351723,0.40061464,0.00000000,0.00373729,0.15576264
-4.67933967,1.21401193,0.54498295,0.13357794,0.39290940,0.00000000,0.00421151,0.16336477
-4.67333667,1.20849070,0.54463920,0.13339081,0.38418953,0.00000000,0.00475220,0.17179043
-4.66733367,1.20183482,0.54514651,0.13302510,0.37470126,0.00000000,0.00535535,0.18106227
-4.66133067,1.19466872,0.54676475,0.13255316,0.36469563,0.00000000,0.00601605,0.19117908
-4.65532766,1.18758549,0.54971421,0.13204686,0.35442016,0.00000000,0.00672830,0.20211272
-4.64932466,1.18112062,0.55416635,0.13157418,0.34411077,0.00000000,0.00748496,0.21380610
-4.64332166,1.17572864,0.56023654,0.13119588,0.33398452,0.00000000,0.00827768,0.22617218
-4.63731866,1.17176406,0.56797917,0.13096274,0.32423338,0.00000000,0.00909690,0.23909433
-4.63131566,1.16946764,0.57738577,0.13091320,0.31501946,0.00000000,0.00993199,0.25242810
-4.62531266,1.16895883,0.58838620,0.13107177,0.30647186,0.00000000,0.01077137,0.26600436
-4.61930965,1.17023490,0.60085323,0.13144814,0.29868536,0.00000000,0.01160276,0.27963400
-4.61330665,1.17317696,0.61461041,0.13203709,0.29172104,0.00000000,0.01241347,0.29311393
-4.60730365,1.17756268,0.62944328,0.13281920,0.28560869,0.00000000,0.01319080,0.30623431
-4.60130065,1.18308515,0.64511336,0.13376231,0.28035103,0.00000000,0.01392243,0.31878678
-4.59529765,1.18937701,0.66137470,0.13482373,0.27592948,0.00000000,0.01459686,0.33057341
-4.58929465,1.19603884,0.67799223,0.13595293,0.27231109,0.00000000,0.01520392,0.34141597
-4.58329165,1.20267014,0.69476121,0.13709474,0.26945638,0.00000000,0.01573521,0.35116520
-4.57728864,1.20890172,0.71152699,0.13819287,0.26732769,0.00000000,0.01618454,0.35970972
-4.57128564,1.21442753,0.72820410,0.13919342,0.26589739,0.00000000,0.01654838,0.36698407
-4.56528264,1.21903462,0.74479368,0.14004847,0.26515581,0.00000000,0.01682619,0.37297559
-4.55927964,1.22262932,0.76139846,0.14071934,0.26511815,0.00000000,0.01702069,0.37772967
-4.55327664,1.22525857,0.77823408,0.14117949,0.26583015,0.00000000,0.01713808,0.38135323
-4.54727364,1.22712485,0.79563620,0.14141685,0.26737203,0.00000000,0.01718809,0.38401592
-4.54127064,1.22859396,0.81406239,0.14143553,0.26986049,0.00000000,0.01718399,0.38594917
-4.53526763,1.23019482,0.83408836,0.14125671,0.27344847,0.00000000,0.01714246,0.38744264
-4.52926463,1.23261102,0.85639814,0.14091880,0.27832262,0.00000000,0.01708332,0.38883835
-4.52326163,1.23666410,0.88176786,0.14047663,0.28469834,0.00000000,0.01702926,0.39052237
-4.51725863,1.24328879,0.91104339,0.13999993,0.29281262,0.00000000,0.01700533,0.39291423
-4.51125563,1.25350097,0.94511202,0.13957098,0.30291463,0.00000000,0.01703850,0.39645441
-4.50525263,1.26835939,0.98486886,0.13928147,0.31525464,0.00000000,0.01715703,0.40159009
-4.49924962,1.28892223,1.03117888,0.13922893,0.33007135,0.00000000,0.01738986,0.40875958
-4.49324662,1.31620034,1.08483567,0.13951251,0.34757840,0.00000000,0.01776595,0.41837596
-4.48724362,1.35110865,1.14651851,0.14022862,0.36795033,0.00000000,0.01831365,0.43081040
-4.48124062,1.39441791,1.21674927,0.14146632,0.39130889,0.00000000,0.01906000,0.44637567
-4.47523762,1.44670863,1.29585107,0.14330288,0.41771007,0.00000000,0.02003012,0.46531056
-4.46923462,1.50832931,1.38391059,0.14579954,0.44713277,0.00000000,0.02124666,0.48776572
-4.46323162,1.57936106,1.48074603,0.14899774,0.47946955,0.00000000,0.02272928,0.51379156
-4.45722861,1.65959020,1.58588258,0.15291598,0.51452018,0.00000000,0.02449422,0.54332883
-4.45122561,1.74849078,1.69853713,0.15754747,0.55198847,0.00000000,0.02655397,0.57620238
-4.44522261,1.84521804,1.81761368,0.16285868,0.59148263,0.00000000,0.02891705,0.61211848
-4.43921961,1.94861376,1.94171048,0.16878895,0.63251969,0.00000000,0.03158789,0.65066615
-4.43321661,2.05722409,2.06913952,0.17525112,0.67453371,0.00000000,0.03456677,0.69132269
-4.42721361,2.16932942,2.19795840,0.18213326,0.71688796,0.00000000,0.03784995,0.73346331
-4.42121061,2.28298588,2.32601410,0.18930147,0.75889050,0.00000000,0.04142979,0.77637496
-4.41520760,2.39607714,2.45099745,0.19660359,0.79981286,0.00000000,0.04529497,0.81927388
-4.40920460,2.50637471,2.57050660,0.20387375,0.83891101,0.00000000,0.04943078,0.86132642
-4.40320160,2.61160448,2.68211724,0.21093760,0.87544784,0.00000000,0.05381943,0.90167251
-4.39719860,2.70951698,2.78345688,0.21761790,0.90871614,0.00000000,0.05844025,0.93945087
-4.39119560,2.79795833,2.87228012,0.22374041,0.93806122,0.00000000,0.06327005,0.97382513
-4.38519260,2.87493898,2.94654183,0.22913963,0.96290193,0.00000000,0.06828321,1.00400972
-4.37918959,2.93869719,3.00446490,0.23366434,0.98274937,0.00000000,0.07345187,1.02929453
-4.37318659,2.98775453,3.04459970,0.23718251,0.99722221,0.00000000,0.07874593,1.04906735
-4.36718359,3.02096096,3.06587255,0.23958558,1.00605799,0.00000000,0.08413296,1.06283310
-4.36118059,3.03752754,3.06762090,0.24079167,1.00911998,0.00000000,0.08957810,1.07022894
-4.35517759,3.03704557,3.04961382,0.24074784,1.00639916,0.00000000,0.09504385,1.07103484
-4.34917459,3.01949130,3.01205696,0.23943122,0.99801145,0.00000000,0.10048981,1.06517894
-4.34317159,2.98521656,2.95558178,0.23684892,0.98419030,0.00000000,0.10587248,1.05273772
-4.33716858,2.93492588,2.88121986,0.23303685,0.96527514,0.00000000,0.11114508,1.03393088
-4.33116558,2.86964169,2.79036362,0.22805760,0.94169639,0.00000000,0.11625750,1.00911138
-4.32516258,2.79065947,2.68471550,0.22199727,0.91395777,0.00000000,0.12115644,0.97875115
-4.31915958,2.69949538,2.56622812,0.21496178,0.88261689,0.00000000,0.12578568,0.94342305
-4.31315658,2.59782899,2.43703822,0.20707252,0.84826512,0.00000000,0.13008668,0.90378030
-4.30715358,2.48744396,2.29939752,0.19846185,0.81150761,0.00000000,0.13399942,0.86053399
