energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-4.48724362,3.14251057,-2.23760418,0.47525785,-0.33203353,0.63760952,-0.43882441,0.00021749,-0.00042106,0.89256601,-0.62067447,0.68774129,-0.49653473,1.02837412,-0.74485422,0.00989939,-0.00762659,0.93195449,-0.68166675
-4.48124062,3.13635825,-2.26939649,0.46911071,-0.32047374,0.62840437,-0.42855543,0.00020576,-0.00042946,0.90301182,-0.65133256,0.69522503,-0.51892013,1.03404389,-0.77430780,0.00957489,-0.00778181,0.91514353,-0.66050435
-4.47523762,3.12567114,-2.30480418,0.46335880,-0.31062805,0.61870727,-0.41929847,0.00019336,-0.00043593,0.91111933,-0.68240773,0.70065739,-0.54170612,1.03772678,-0.80440824,0.00926169,-0.00791838,0.89823627,-0.64153041
-4.46923462,3.11029013,-2.34312464,0.45793039,-0.30238694,0.60853626,-0.41106481,0.00018049,-0.00044014,0.91676726,-0.71361788,0.70387430,-0.56462652,1.03937341,-0.83483764,0.00896985,-0.00803106,0.88120078,-0.62464991
-4.46323162,3.09014114,-2.38367416,0.45275659,-0.29563746,0.59791603,-0.40385090,0.00016733,-0.00044183,0.91987332,-0.74469415,0.70473981,-0.58743159,1.03897690,-0.86529441,0.00870920,-0.00811576,0.86400923,-0.60975738
-4.45722861,3.06524226,-2.42577879,0.44777236,-0.29026275,0.58687973,-0.39763678,0.00015408,-0.00044082,0.92039802,-0.77537728,0.70315043,-0.60988544,1.03657461,-0.89548952,0.00848901,-0.00816962,0.84663999,-0.59673552
-4.45122561,3.03570913,-2.46876438,0.44291772,-0.28614148,0.57547082,-0.39238497,0.00014093,-0.00043704,0.91834734,-0.80541346,0.69903908,-0.63176297,1.03224833,-0.92514210,0.00831770,-0.00819095,0.82908009,-0.58545411
-4.44522261,3.00175743,-2.51194708,0.43813893,-0.28314737,0.56374453,-0.38804000,0.00012804,-0.00043046,0.91377398,-0.83455012,0.69237834,-0.65284671,1.02612294,-0.95397495,0.00820260,-0.00817927,0.81132794,-0.57576932
-4.43921961,2.96370191,-2.55462510,0.43338970,-0.28114904,0.55176894,-0.38452848,0.00011557,-0.00042115,0.90677704,-0.86253226,0.68318282,-0.67292383,1.01836304,-0.98171037,0.00814968,-0.00813516,0.79339591,-0.56752354
-4.43321661,2.92195130,-2.59607297,0.42863202,-0.28001006,0.53962532,-0.38176003,0.00010364,-0.00040925,0.89749991,-0.88909943,0.67151041,-0.69178366,1.00916782,-1.00806676,0.00816339,-0.00806021,0.77531240,-0.56054593
-4.42721361,2.87699859,-2.63553899,0.42383674,-0.27958944,0.52740759,-0.37962880,0.00009237,-0.00039494,0.88612645,-0.91398406,0.65746221,-0.70921601,0.99876415,-1.03275657,0.00824642,-0.00795681,0.75712309,-0.55465369
-4.42121061,2.82940691,-2.67224681,0.41898355,-0.27974255,0.51522079,-0.37801579,0.00008183,-0.00037849,0.87287542,-0.93691128,0.64118120,-0.72501051,0.98739798,-1.05548575,0.00839966,-0.00782800,0.73889114,-0.54965410
-4.41520760,2.77979108,-2.70540144,0.41406052,-0.28032242,0.50317862,-0.37679184,0.00007208,-0.00036018,0.85799342,-0.95760051,0.62284935,-0.73895720,0.97532466,-1.07595525,0.00862207,-0.00767731,0.72069622,-0.54534727
-4.40920460,2.72879564,-2.73419997,0.40906305,-0.28118158,0.49139992,-0.37582115,0.00006317,-0.00034035,0.84174665,-0.97576895,0.60268359,-0.75084840,0.96279827,-1.09386444,0.00891069,-0.00750853,0.70263213,-0.54152973
-4.40320160,2.67707022,-2.75784683,0.40399232,-0.28217421,0.48000441,-0.37496533,0.00005510,-0.00031933,0.82441175,-0.99113688,0.58093037,-0.76048197,0.95006082,-1.10891657,0.00926065,-0.00732554,0.68480330,-0.53799845
-4.39719860,2.62524349,-2.77557309,0.39885325,-0.28315866,0.46910782,-0.37408773,0.00004787,-0.00029748,0.80626632,-1.00343470,0.55785934,-0.76766574,0.93733168,-1.12082612,0.00966527,-0.00713214,0.66732003,-0.53455550
-4.39119560,2.57389723,-2.78665900,0.39365226,-0.28400020,0.45881658,-0.37305798,0.00004146,-0.00027515,0.78757947,-1.01241134,0.53375623,-0.77222297,0.92479788,-1.12932761,0.01011617,-0.00693190,0.65029303,-0.53101293
-4.38519260,2.52354185,-2.79045860,0.38839486,-0.28457390,0.44922255,-0.37175641,0.00003584,-0.00025269,0.76860301,-1.01784358,0.50891519,-0.77399859,0.91260598,-1.13418550,0.01060350,-0.00672803,0.63382729,-0.52719768
-4.37918959,2.47459504,-2.78642514,0.38308322,-0.28476743,0.44039806,-0.37007829,0.00003096,-0.00023040,0.74956366,-1.01954583,0.48363114,-0.77286576,0.90085592,-1.13520456,0.01111618,-0.00652330,0.61801589,-0.52295648
-4.37318659,2.42736481,-2.77413564,0.37771410,-0.28448385,0.43239146,-0.36793754,0.00002677,-0.00020858,0.73065678,-1.01737972,0.45819217,-0.76873243,0.88959724,-1.13224007,0.01164217,-0.00631998,0.60293407,-0.51816018
-4.36718359,2.38203821,-2.75331315,0.37227710,-0.28364389,0.42522369,-0.36526979,0.00002320,-0.00018747,0.71204198,-1.01126291,0.43287257,-0.76154742,0.87882819,-1.12520721,0.01216881,-0.00611981,0.58863393,-0.51270754
-4.36118059,2.33867658,-2.72384515,0.36675351,-0.28218799,0.41888603,-0.36203466,0.00002020,-0.00016729,0.69384073,-1.00117652,0.40792667,-0.75130557,0.86849761,-1.11408892,0.01268321,-0.00592404,0.57514026,-0.50652806
-4.35517759,2.29721766,-2.68579669,0.36111585,-0.28007760,0.41333919,-0.35821693,0.00001770,-0.00014822,0.67613626,-0.98717050,0.38358364,-0.73805161,0.85850977,-1.09894165,0.01317259,-0.00573345,0.56244772,-0.49958377
-4.34917459,2.25748489,-2.63941722,0.35532816,-0.27729591,0.40851391,-0.35382669,0.00001564,-0.00013037,0.65897562,-0.96936681,0.36004371,-0.72188237,0.84873181,-1.07989864,0.01362471,-0.00554845,0.55051962,-0.49186976
-4.34317159,2.21920328,-2.58514031,0.34934707,-0.27384777,0.40431311,-0.34889838,0.00001395,-0.00011386,0.64237374,-0.94795969,0.33747558,-0.70294710,0.83900358,-1.05717018,0.01402824,-0.00536911,0.53928848,-0.48341334
-4.33716858,2.18202121,-2.52357601,0.34312357,-0.26975892,0.40061544,-0.34348864,0.00001259,-0.00009872,0.62631931,-0.92321326,0.31601535,-0.68144588,0.82914924,-1.03104090,0.01437314,-0.00519537,0.52865832,-0.47427189
-4.33116558,2.14553682,-2.45549587,0.33660544,-0.26507436,0.39728018,-0.33767319,0.00001148,-0.00008499,0.61078206,-0.89545615,0.29576671,-0.65762584,0.81899003,-1.00186401,0.01465096,-0.00502705,0.51850862,-0.46452941
-4.32516258,2.10932763,-2.38181129,0.32974019,-0.25985614,0.39415313,-0.33154283,0.00001059,-0.00007264,0.59572092,-0.86507361,0.27680244,-0.63177563,0.80835753,-0.97005271,0.01485517,-0.00486402,0.50869977,-0.45429193
-4.31915958,2.07298165,-2.30354605,0.32247831,-0.25418043,0.39107330,-0.32519867,0.00000987,-0.00006164,0.58109256,-0.83249724,0.25916693,-0.60421814,0.79710660,-0.93606924,0.01498132,-0.00470627,0.49907962,-0.44368192
-4.31315658,2.03612804,-2.22180453,0.31477666,-0.24813421,0.38787999,-0.31874708,0.00000928,-0.00005194,0.56685991,-0.79819299,0.24287960,-0.57530182,0.78512733,-0.90041205,0.01502726,-0.00455407,0.48949086,-0.43283214
-4.30715358,1.99846572,-2.13773713,0.30660177,-0.24181164,0.38441983,-0.31229431,0.00000879,-0.00004346,0.55299983,-0.76264793,0.22793884,-0.54539111,0.77235516,-0.86360171,0.01499314,-0.00440798,0.47977878,-0.42187901
-4.30115058,1.95978798,-2.05250460,0.29793287,-0.23531032,0.38055355,-0.30594135,0.00000838,-0.00003610,0.53950980,-0.72635646,0.21432637,-0.51485633,0.75877879,-0.82616639,0.01488145,-0.00426895,0.46979885,-0.41095613
-4.29514757,1.92000194,-1.96724332,0.28876445,-0.22872763,0.37616199,-0.29977916,0.00000801,-0.00002979,0.52641292,-0.68980669,0.20201155,-0.48406356,0.74444517,-0.78862752,0.01469689,-0.00413840,0.45942397,-0.40018804
-4.28914457,1.87914146,-1.88303293,0.27910820,-0.22215729,0.37115101,-0.29388457,0.00000767,-0.00002442,0.51376107,-0.65346752,0.19095563,-0.45336493,0.72946146,-0.75148641,0.01444622,-0.00401817,0.44855065,-0.38968473
-4.28314157,1.83737285,-1.80086815,0.26899420,-0.21568639,0.36545527,-0.28831709,0.00000736,-0.00001988,0.50163605,-0.61777718,0.18111551,-0.42308985,0.71399369,-0.71521237,0.01413795,-0.00391059,0.43710408,-0.37953710
-4.27713857,1.79499315,-1.72163573,0.25847132,-0.20939295,0.35904041,-0.28311674,0.00000705,-0.00001609,0.49014855,-0.58313347,0.17244692,-0.39353740,0.69826228,-0.68023287,0.01378213,-0.00381846,0.42504163,-0.36981364
-4.27113557,1.75242098,-1.64609768,0.24760677,-0.20334411,0.35190380,-0.27830306,0.00000674,-0.00001296,0.47943506,-0.54988629,0.16490698,-0.36497028,0.68253453,-0.64692605,0.01338987,-0.00374498,0.41235477,-0.36055849
-4.26513257,1.71018056,-1.57488084,0.23648480,-0.19759506,0.34407363,-0.27387528,0.00000643,-0.00001039,0.46965298,-0.51833247,0.15845593,-0.33761050,0.66711463,-0.61561578,0.01297306,-0.00369373,0.39906922,-0.35179087
-4.25912956,1.66887988,-1.50847319,0.22520476,-0.19218862,0.33560667,-0.26981361,0.00000611,-0.00000830,0.46097411,-0.48871306,0.15305811,-0.31163684,0.65233158,-0.58656914,0.01254385,-0.00366861,0.38524353,-0.34350603
-4.25312656,1.62918434,-1.44722612,0.21387835,-0.18715551,0.32658469,-0.26608151,0.00000580,-0.00000663,0.45357704,-0.46121290,0.14868228,-0.28718403,0.63852576,-0.55999637,0.01211432,-0.00367371,0.37096601,-0.33567734
-4.24712356,1.59178721,-1.39136208,0.20262651,-0.18251511,0.31710977,-0.26262886,0.00000548,-0.00000532,0.44763884,-0.43596229,0.14530121,-0.26434370,0.62603483,-0.53605276,0.01169604,-0.00371325,0.35635043,-0.32825961
-4.24112056,1.55737874,-1.34098651,0.19157588,-0.17827678,0.30729898,-0.25939564,0.00000517,-0.00000429,0.44332651,-0.41304042,0.14289084,-0.24316672,0.61517964,-0.51484214,0.01129973,-0.00379146,0.34153068,-0.32119321
-4.23511756,1.52661564,-1.29610265,0.18085500,-0.17444134,0.29727845,-0.25631598,0.00000487,-0.00000352,0.44078884,-0.39248009,0.14142906,-0.22366679,0.60625100,-0.49642154,0.01093493,-0.00391240,0.32665466,-0.31440875
-4.22911456,1.50009244,-1.25662800,0.17059061,-0.17100280,0.28717750,-0.25332230,0.00000457,-0.00000294,0.44014899,-0.37427326,0.14089437,-0.20582492,0.59949786,-0.48080634,0.01060974,-0.00407988,0.31187785,-0.30783200
-4.22311156,1.47831633,-1.22241096,0.16090392,-0.16795002,0.27712278,-0.25034921,0.00000430,-0.00000254,0.44149837,-0.35837713,0.14126443,-0.18959454,0.59511750,-0.46797556,0.01033065,-0.00429728,0.29735684,-0.30138868
-4.21710855,1.46168682,-1.19324646,0.15190724,-0.16526819,0.26723305,-0.24733704,0.00000404,-0.00000228,0.44489203,-0.34472003,0.14251486,-0.17490691,0.59324827,-0.45787670,0.01010236,-0.00456735,0.28324315,-0.29500893
-4.21110555,1.45048104,-1.16888954,0.14370089,-0.16294012,0.25761467,-0.24423464,0.00000381,-0.00000213,0.45034597,-0.33320703,0.14461830,-0.16167646,0.59396504,-0.45042985,0.00992778,-0.00489210,0.26967766,-0.28863107
-4.20510255,1.44484547,-1.14906611,0.13637068,-0.16094704,0.24835794,-0.24100146,0.00000362,-0.00000207,0.45783644,-0.32372481,0.14754382,-0.14980594,0.59727768,-0.44553081,0.00980801,-0.00527261,0.25678584,-0.28220453
-4.19909955,1.44479422,-1.13348043,0.12998578,-0.15926912,0.23953467,-0.23760878,0.00000345,-0.00000210,0.46730127,-0.31614563,0.15125691,-0.13919106,0.60313247,-0.44305309,0.00974242,-0.00570886,0.24467397,-0.27569178
-4.19309655,1.45021386,-1.12181934,0.12459732,-0.15788548,0.23119673,-0.23403994,0.00000333,-0.00000219,0.47864315,-0.31033038,0.15571985,-0.12972456,0.61141634,-0.44284875,0.00972879,-0.00619960,0.23342655,-0.26906924
-4.18709355,1.46087428,-1.11375327,0.12023744,-0.15677390,0.22337584,-0.23028981,0.00000324,-0.00000233,0.49173472,-0.30613062,0.16089263,-0.12129948,0.62196364,-0.44474844,0.00976347,-0.00674224,0.22310473,-0.26232716
-4.18109055,1.47644479,-1.10893478,0.11691904,-0.15591015,0.21608436,-0.22636346,0.00000319,-0.00000251,0.50642511,-0.30338990,0.16673435,-0.11381179,0.63456500,-0.44856067,0.00984163,-0.00733274,0.21374596,-0.25546853
-4.17508754,1.49651445,-1.10699535,0.11463596,-0.15526720,0.20931706,-0.22227428,0.00000319,-0.00000273,0.52254761,-0.30194430,0.17320482,-0.10716223,0.64897787,-0.45407083,0.00995744,-0.00796558,0.20536466,-0.24850725
-4.16908454,1.52061536,-1.10754126,0.11336383,-0.15481432,0.20305360,-0.21804157,0.00000323,-0.00000298,0.53992800,-0.30162273,0.18026657,-0.10125754,0.66493796,-0.46104031,0.01010440,-0.00863375,0.19795377,-0.24146568
-4.16308154,1.54824755,-1.11014975,0.11306121,-0.15451620,0.19726164,-0.21368804,0.00000332,-0.00000324,0.55839314,-0.30224701,0.18788676,-0.09601109,0.68217126,-0.46920620,0.01027555,-0.00932879,0.19148709,-0.23437185
-4.15707854,1.57890406,-1.11436640,0.11367129,-0.15433235,0.19190026,-0.20923721,0.00000345,-0.00000352,0.57777920,-0.30363221,0.19603910,-0.09134307,0.70040580,-0.47828192,0.01046370,-0.01004093,0.18592220,-0.22725650
-4.15107554,1.61209485,-1.11970456,0.11512382,-0.15421669,0.18692351,-0.20471108,0.00000363,-0.00000380,0.59793926,-0.30558740,0.20470553,-0.08718042,0.71938264,-0.48795911,0.01066174,-0.01075923,0.18120365,-0.22015024
-4.14507254,1.64736826,-1.12564775,0.11733731,-0.15411762,0.18228389,-0.20012817,0.00000385,-0.00000409,0.61874967,-0.30791702,0.21387744,-0.08345646,0.73886558,-0.49791118,0.01086276,-0.01147182,0.17726642,-0.21308106
-4.13906953,1.68432887,-1.13165529,0.12022144,-0.15397855,0.17793551,-0.19550204,0.00000411,-0.00000437,0.64011490,-0.31042313,0.22355643,-0.08011058,0.75864917,-0.50779843,0.01106030,-0.01216620,0.17403933,-0.20607228
-4.13306653,1.72265093,-1.13717157,0.12367954,-0.15373881,0.17383686,-0.19084046,0.00000440,-0.00000464,0.66197061,-0.31290842,0.23375434,-0.07708785,0.77856457,-0.51727491,0.01124846,-0.01282953,0.17144821,-0.19914113
-4.12706353,1.76208677,-1.14163861,0.12761115,-0.15333519,0.16995294,-0.18614529,0.00000474,-0.00000489,0.68428465,-0.31518015,0.24449259,-0.07433877,0.79848314,-0.52599678,0.01142200,-0.01344906,0.16941884,-0.19229803
-4.12106053,1.80246976,-1.14451180,0.13191444,-0.15270369,0.16625679,-0.18141294,0.00000510,-0.00000512,0.70705602,-0.31705478,0.25580080,-0.07181921,0.81831760,-0.53363196,0.01157646,-0.01401246,0.16787939,-0.18554653
-4.11505753,1.84371177,-1.14527780,0.13648862,-0.15178182,0.16273032,-0.17663550,0.00000549,-0.00000533,0.73031172,-0.31836316,0.26771458,-0.06949039,0.83802077,-0.53987059,0.01170816,-0.01450825,0.16676239,-0.17888397
-4.10905453,1.88579550,-1.14347391,0.14123616,-0.15051091,0.15936447,-0.17180233,0.00000591,-0.00000550,0.75410164,-0.31895601,0.28027266,-0.06731918,0.85758198,-0.54443589,0.01181420,-0.01492618,0.16600618,-0.17230269
-4.10305153,1.92876199,-1.13870777,0.14606465,-0.14883858,0.15615862,-0.16690206,0.00000634,-0.00000564,0.77849179,-0.31870944,0.29351338,-0.06527839,0.87702149,-0.54709479,0.01189249,-0.01525760,0.16555577,-0.16579173
-4.09704852,1.97269418,-1.13067620,0.15088859,-0.14672119,0.15311960,-0.16192479,0.00000678,-0.00000574,0.80355604,-0.31753016,0.30747076,-0.06334722,0.89638314,-0.54766778,0.01194164,-0.01549578,0.16536322,-0.15933878
-4.09104552,2.01769736,-1.11918198,0.15563063,-0.14412595,0.15026011,-0.15686431,0.00000722,-0.00000580,0.82936685,-0.31535996,0.32217019,-0.06151174,0.91572565,-0.54603741,0.01196096,-0.01563617,0.16538753,-0.15293232
-4.08504252,2.06387760,-1.10414760,0.16022261,-0.14103276,0.14759678,-0.15172017,0.00000767,-0.00000582,0.85598545,-0.31217939,0.33762406,-0.05976532,0.93511312,-0.54215497,0.01195032,-0.01567659,0.16559410,-0.14656375
-4.07903952,2.11131931,-1.08562492,0.16460619,-0.13743563,0.14514814,-0.14649958,0.00000810,-0.00000580,0.88345192,-0.30801011,0.35382745,-0.05810891,0.95460504,-0.53604480,0.01191011,-0.01561733,0.16595385,-0.14022925
-4.07303652,2.16006300,-1.06380002,0.16873300,-0.13334342,0.14293236,-0.14121867,0.00000851,-0.00000574,0.91177560,-0.30291592,0.37075418,-0.05655128,0.97424648,-0.52780603,0.01184111,-0.01546116,0.16644217,-0.13393142
-4.06703352,2.21008461,-1.03899289,0.17256458,-0.12878015,0.14096515,-0.13590345,0.00000890,-0.00000564,0.94092639,-0.29700223,0.38835334,-0.05510894,0.99405888,-0.51761156,0.01174444,-0.01521330,0.16703760,-0.12768039
-4.06103052,2.26127723,-1.01165164,0.17607186,-0.12378459,0.13925778,-0.13058998,0.00000926,-0.00000550,0.97082741,-0.29041391,0.40654660,-0.05380589,1.01403178,-0.50570413,0.01162144,-0.01488122,0.16772051,-0.12149450
-4.05502751,2.31343632,-0.98234140,0.17923436,-0.11840932,0.13781537,-0.12532401,0.00000958,-0.00000533,1.00134930,-0.28333169,0.42522640,-0.05267306,1.03411613,-0.49238974,0.01147362,-0.01447442,0.16847182,-0.11540037
-4.04902451,2.36624922,-0.95172838,0.18203914,-0.11271921,0.13663559,-0.12015994,0.00000985,-0.00000512,1.03230660,-0.27596701,0.44425517,-0.05174752,1.05421923,-0.47802858,0.01130255,-0.01400411,0.16927173,-0.10943245
-4.04302151,2.41928945,-0.92055955,0.18447958,-0.10678955,0.13570767,-0.11515929,0.00001008,-0.00000489,1.06345640,-0.26855570,0.46346577,-0.05107140,1.07420177,-0.46302384,0.01110986,-0.01348285,0.17009872,-0.10363207
-4.03701851,2.47201625,-0.88963907,0.18655394,-0.10070374,0.13501200,-0.11038857,0.00001025,-0.00000464,1.09449942,-0.26135069,0.48266305,-0.05069058,1.09387706,-0.44780896,0.01089713,-0.01292418,0.17092865,-0.09804604
-4.03101551,2.52377957,-0.85980217,0.18826399,-0.09455080,0.13452009,-0.10591686,0.00001036,-0.00000438,1.12508358,-0.25461388,0.50162667,-0.05065322,1.11301242,-0.43283368,0.01066592,-0.01234214,0.17173427,-0.09272487
-4.02501251,2.57383022,-0.83188792,0.18961358,-0.08842276,0.13419501,-0.10181307,0.00001042,-0.00000410,1.15480994,-0.24860780,0.52011505,-0.05100805,1.13133288,-0.41854964,0.01041768,-0.01175086,0.17248481,-0.08772079
-4.01900950,2.62133515,-0.80671173,0.19060731,-0.08241213,0.13399229,-0.09814314,0.00001041,-0.00000382,1.18324097,-0.24358707,0.53787035,-0.05180268,1.14852695,-0.40539607,0.01015382,-0.01116414,0.17314607,-0.08308564
-4.01300650,2.66539707,-0.78503887,0.19124943,-0.07660940,0.13386115,-0.09496723,0.00001034,-0.00000353,1.20991075,-0.23979020,0.55462440,-0.05308175,1.16425422,-0.39378603,0.00987563,-0.01059509,0.17368065,-0.07886868
-4.00700350,2.70507780,-0.76756000,0.19154281,-0.07110085,0.13374604,-0.09233708,0.00001021,-0.00000325,1.23433681,-0.23743201,0.57010529,-0.05488524,1.17815470,-0.38409387,0.00958435,-0.01005571,0.17404857,-0.07511463
-4.00100050,2.73942450,-0.75486963,0.19148836,-0.06596659,0.13358844,-0.09029369,0.00001003,-0.00000298,1.25603319,-0.23669677,0.58404443,-0.05724677,1.18985921,-0.37664421,0.00928113,-0.00955669,0.17420801,-0.07186177
-3.99499750,2.76749768,-0.74744812,0.19108456,-0.06127898,0.13332876,-0.08886532,0.00000979,-0.00000272,1.27452426,-0.23773257,0.59618383,-0.06019208,1.19900077,-0.37170288,0.00896710,-0.00910707,0.17411638,-0.06914044
-3.98899450,2.78839995,-0.74564805,0.19032740,-0.05710143,0.13290835,-0.08806610,0.00000950,-0.00000248,1.28935870,-0.24064689,0.60628333,-0.06373779,1.20522629,-0.36947011,0.00864334,-0.00871417,0.17373148,-0.06697183
-3.98299150,2.80130434,-0.74968499,0.18921056,-0.05348748,0.13227141,-0.08789500,0.00000917,-0.00000225,1.30012316,-0.24550349,0.61412750,-0.06789034,1.20820821,-0.37007595,0.00831094,-0.00838341,0.17301278,-0.06536714
-3.97698849,2.80548108,-0.75963318,0.18772589,-0.05048039,0.13136689,-0.08833556,0.00000880,-0.00000205,1.30645514,-0.25232093,0.61953195,-0.07264525,1.20765561,-0.37357826,0.00797101,-0.00811834,0.17192272,-0.06432717
-3.97098549,2.80032193,-0.77542579,0.18586406,-0.04811283,0.13015011,-0.08935610,0.00000840,-0.00000187,1.30805440,-0.26107239,0.62234881,-0.07798683,1.20332433,-0.37996294,0.00762469,-0.00792063,0.17042803,-0.06384235
-3.96498249,2.78536080,-0.79685984,0.18361547,-0.04640706,0.12858416,-0.09091045,0.00000798,-0.00000172,1.30469276,-0.27168708,0.62247115,-0.08388814,1.19502581,-0.38914654,0.00727316,-0.00779014,0.16850095,-0.06389300
-3.95897949,2.76029026,-0.82360527,0.18097123,-0.04537514,0.12664107,-0.09293934,0.00000753,-0.00000159,1.29622158,-0.28405296,0.61983621,-0.09031143,1.18263412,-0.40098087,0.00691768,-0.00772511,0.16612029,-0.06445015
-3.95297649,2.72497301,-0.85521779,0.17792422,-0.04501940,0.12430254,-0.09537214,0.00000707,-0.00000150,1.28257699,-0.29802072,0.61442738,-0.09720895,1.16609111,-0.41525944,0.00655957,-0.00772225,0.16327239,-0.06547643
-3.94697349,2.67944810,-0.89115495,0.17447014,-0.04533298,0.12156038,-0.09812900,0.00000661,-0.00000143,1.26378238,-0.31340894,0.60627466,-0.10452418,1.14540944,-0.43172550,0.00620022,-0.00777701,0.15995170,-0.06692734
-3.94097049,2.62393171,-0.93079482,0.17060847,-0.04630044,0.11841660,-0.10112334,0.00000615,-0.00000139,1.23994840,-0.33001007,0.59545388,-0.11219345,1.12067328,-0.45008127,0.00584108,-0.00788378,0.15616131,-0.06875264
-3.93496748,2.55881238,-0.97345652,0.16634337,-0.04789837,0.11488312,-0.10426450,0.00000568,-0.00000138,1.21127021,-0.34759729,0.58208452,-0.12014783,1.09203691,-0.46999798,0.00548365,-0.00803607,0.15191299,-0.07089782
-3.92896448,2.48464131,-1.01842208,0.16168429,-0.05009606,0.11098117,-0.10746049,0.00000523,-0.00000140,1.17802236,-0.36593182,0.56632634,-0.12831545,1.05972112,-0.49112661,0.00512949,-0.00822683,0.14722715,-0.07330565
-3.92296148,2.40211780,-1.06495882,0.15664649,-0.05285605,0.10674042,-0.11062072,0.00000479,-0.00000145,1.14055145,-0.38477053,0.54837494,-0.13662398,1.02400770,-0.51310870,0.00478015,-0.00844860,0.14213234,-0.07591772
-3.91695848,2.31207083,-1.11234162,0.15125126,-0.05613480,0.10219788,-0.11365869,0.00000437,-0.00000154,1.09926689,-0.40387374,0.52845639,-0.14500328,0.98523221,-0.53558714,0.00443720,-0.00869378,0.13666466,-0.07867590
-3.91095548,2.21543737,-1.15987441,0.14552588,-0.05988327,0.09739656,-0.11649441,0.00000397,-0.00000165,1.05463019,-0.42301276,0.50682136,-0.15338821,0.94377538,-0.55821647,0.00410218,-0.00895478,0.13086685,-0.08152368
-3.90495248,2.11323836,-1.20691041,0.13950337,-0.06404755,0.09238410,-0.11905663,0.00000358,-0.00000180,1.00714315,-0.44197720,0.48373858,-0.16172138,0.90005351,-0.58067263,0.00377655,-0.00922425,0.12478720,-0.08440743
-3.89894947,2.00655337,-1.25287038,0.13322199,-0.06856951,0.08721128,-0.12128468,0.00000322,-0.00000198,0.95733552,-0.46058163,0.45948838,-0.16995584,0.85450819,-0.60266166,0.00346172,-0.00949521,0.11847836,-0.08727743
-3.89294647,1.89649471,-1.29725864,0.12672459,-0.07338750,0.08193052,-0.12312993,0.00000288,-0.00000219,0.90575242,-0.47867155,0.43435604,-0.17805751,0.80759576,-0.62392736,0.00315897,-0.00976116,0.11199602,-0.09008878
-3.88694347,1.78418208,-1.33967625,0.12005767,-0.07843719,0.07659442,-0.12455686,0.00000257,-0.00000243,0.85294204,-0.49612840,0.40862557,-0.18600741,0.75977691,-0.64425762,0.00286944,-0.01001623,0.10539754,-0.09280206
-3.88094047,1.67071845,-1.37983117,0.11327045,-0.08365243,0.07125448,-0.12554364,0.00000228,-0.00000271,0.79944409,-0.51287351,0.38257385,-0.19380337,0.71150671,-0.66348932,0.00259414,-0.01025522,0.09874068,-0.09538391
-3.87493747,1.55716793,-1.41754512,0.10641380,-0.08896622,0.06595987,-0.12608229,0.00000201,-0.00000302,0.74577911,-0.52887081,0.35646537,-0.20146132,0.66322536,-0.68151168,0.00233389,-0.01047369,0.09208221,-0.09780730
-3.86893447,1.44453618,-1.45275685,0.09953910,-0.09431180,0.06075639,-0.12617844,0.00000177,-0.00000336,0.69243913,-0.54412823,0.33054776,-0.20901593,0.61535006,-0.69826807,0.00208933,-0.01066797,0.08547682,-0.10005170
-3.86293147,1.33375385,-1.48552196,0.09269715,-0.09962384,0.05568563,-0.12585061,0.00000155,-0.00000373,0.63987973,-0.55869770,0.30504807,-0.21652064,0.56826789,-0.71375611,0.00186089,-0.01083517,0.07897600,-0.10210312
-3.85692846,1.22566325,-1.51600900,0.08593716,-0.10483959,0.05078434,-0.12512914,0.00000135,-0.00000413,0.58851374,-0.57267378,0.28016992,-0.22404694,0.52233020,-0.72802621,0.00164884,-0.01097319,0.07262714,-0.10395392
-3.85092546,1.12100839,-1.54449219,0.07930574,-0.10990015,0.04608397,-0.12405489,0.00000118,-0.00000455,0.53870649,-0.58619070,0.25609148,-0.23168295,0.47784820,-0.74117851,0.00145322,-0.01108067,0.06647282,-0.10560254
-3.84492246,1.02042845,-1.57134066,0.07284606,-0.11475167,0.04161046,-0.12267754,0.00000102,-0.00000499,0.49077271,-0.59941816,0.23296435,-0.23953120,0.43509009,-0.75335836,0.00127391,-0.01115697,0.06055026,-0.10705309
-3.83891946,0.92445441,-1.59700468,0.06659717,-0.11934647,0.03738412,-0.12105377,0.00000087,-0.00000546,0.44497502,-0.61255571,0.21091308,-0.24770574,0.39427943,-0.76475032,0.00111060,-0.01120212,0.05489095,-0.10831487
-3.83291646,0.83350873,-1.62199901,0.06059340,-0.12364405,0.03341982,-0.11924529,0.00000075,-0.00000593,0.40152373,-0.62582585,0.19003557,-0.25632846,0.35559482,-0.77557099,0.00096283,-0.01121671,0.04952046,-0.10940177
-3.82691346,0.74790764,-1.64688388,0.05486397,-0.12761194,0.02972712,-0.11731678,0.00000064,-0.00000642,0.36057797,-0.63946619,0.17040392,-0.26552494,0.31917063,-0.78606077,0.00083000,-0.01120187,0.04445845,-0.11033155
