energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
0.25512756,1.23708626,0.18733409,0.64506725,0.00093223,0.01173198,0.00871498,0.14127427,0.07300503,0.34731712
0.26113057,1.24516471,0.19303431,0.63489980,0.00102716,0.01211680,0.00949327,0.14434219,0.07497343,0.36122412
0.26713357,1.25919093,0.19988215,0.62739089,0.00112588,0.01258613,0.01032310,0.14797701,0.07737680,0.37730046
0.27313657,1.27917163,0.20782592,0.62260424,0.00122742,0.01313858,0.01119524,0.15215356,0.08019688,0.39551677
0.27913957,1.30493227,0.21678364,0.62051905,0.00133072,0.01377020,0.01209919,0.15683028,0.08340286,0.41578062
0.28514257,1.33612100,0.22664351,0.62103266,0.00143468,0.01447439,0.01302344,0.16195071,0.08695181,0.43793642
0.29114557,1.37222065,0.23726585,0.62396707,0.00153815,0.01524190,0.01395571,0.16744575,0.09078974,0.46176801
0.29714857,1.41256838,0.24848608,0.62907901,0.00164004,0.01606096,0.01488326,0.17323667,0.09485310,0.48700394
0.30315158,1.45638198,0.26011896,0.63607284,0.00173931,0.01691748,0.01579328,0.17923873,0.09907077,0.51332515
0.30915458,1.50279164,0.27196379,0.64461579,0.00183501,0.01779543,0.01667327,0.18536518,0.10336637,0.54037494
0.31515758,1.55087563,0.28381034,0.65435462,0.00192639,0.01867723,0.01751139,0.19153147,0.10766094,0.56777067
0.32116058,1.59969825,0.29544539,0.66493282,0.00201284,0.01954431,0.01829690,0.19765950,0.11187567,0.59511673
0.32716358,1.64834798,0.30665944,0.67600756,0.00209401,0.02037764,0.01902045,0.20368156,0.11593475,0.62201828
0.33316658,1.69597420,0.31725332,0.68726542,0.00216978,0.02115845,0.01967442,0.20954381,0.11976805,0.64809490
0.33916958,1.74182042,0.32704448,0.69843619,0.00224026,0.02186881,0.02025316,0.21520917,0.12331369,0.67299376
0.34517259,1.78525257,0.33587255,0.70930398,0.00230582,0.02249232,0.02075313,0.22065925,0.12652009,0.69640147
0.35117559,1.82578087,0.34360396,0.71971529,0.00236707,0.02301471,0.02117300,0.22589540,0.12934780,0.71805405
0.35717859,1.86307423,0.35013545,0.72958350,0.00242478,0.02342443,0.02151360,0.23093868,0.13177059,0.73774462
0.36318159,1.89696663,0.35539624,0.73888979,0.00247990,0.02371309,0.02177787,0.23582878,0.13377611,0.75532839
0.36918459,1.92745531,0.35934884,0.74768054,0.00253347,0.02387587,0.02197060,0.24062190,0.13536587,0.77072461
0.37518759,1.95469097,0.36198849,0.75606144,0.00258654,0.02391173,0.02209821,0.24538771,0.13655463,0.78391561
0.38119060,1.97896085,0.36334135,0.76418873,0.00264015,0.02382360,0.02216840,0.25020553,0.13736926,0.79494293
0.38719360,2.00066568,0.36346147,0.77225829,0.00269522,0.02361828,0.02218979,0.25515997,0.13784708,0.80390079
0.39319660,2.02029208,0.36242687,0.78049317,0.00275250,0.02330637,0.02217155,0.26033617,0.13803382,0.81092741
0.39919960,2.03838203,0.36033495,0.78913040,0.00281249,0.02290198,0.02212295,0.26581502,0.13798128,0.81619473
0.40520260,2.05550132,0.35729742,0.79840776,0.00287539,0.02242230,0.02205309,0.27166855,0.13774487,0.81989703
0.41120560,2.07220869,0.35343519,0.80855145,0.00294109,0.02188716,0.02197050,0.27795569,0.13738110,0.82223938
0.41720860,2.08902745,0.34887337,0.81976513,0.00300912,0.02131847,0.02188292,0.28471879,0.13694524,0.82342636
0.42321161,2.10642114,0.34373670,0.83222093,0.00307863,0.02073958,0.02179710,0.29198086,0.13648910,0.82365186
0.42921461,2.12477424,0.33814557,0.84605288,0.00314845,0.02017464,0.02171872,0.29974390,0.13605931,0.82309049
0.43521761,2.14437891,0.33221283,0.86135283,0.00321707,0.01964796,0.02165231,0.30798823,0.13569585,0.82189096
0.44122061,2.16542801,0.32604145,0.87816897,0.00328273,0.01918333,0.02160131,0.31667283,0.13543110,0.82017179
0.44722361,2.18801435,0.31972302,0.89650669,0.00334347,0.01880345,0.02156819,0.32573685,0.13528945,0.81801953
0.45322661,2.21213572,0.31333715,0.91633158,0.00339721,0.01852935,0.02155458,0.33510186,0.13528720,0.81548921
0.45922961,2.23770489,0.30695158,0.93757393,0.00344182,0.01837985,0.02156145,0.34467493,0.13543305,0.81260720
0.46523262,2.26456334,0.30062295,0.96013438,0.00347525,0.01837116,0.02158934,0.35435230,0.13572885,0.80937579
0.47123562,2.29249751,0.29439801,0.98389002,0.00349559,0.01851652,0.02163850,0.36402333,0.13617065,0.80577930
0.47723862,2.32125618,0.28831520,1.00870034,0.00350116,0.01882589,0.02170909,0.37357460,0.13674998,0.80179107
0.48324162,2.35056767,0.28240629,1.03441266,0.00349060,0.01930574,0.02180126,0.38289386,0.13745516,0.79738091
0.48924462,2.38015552,0.27669805,1.06086646,0.00346292,0.01995896,0.02191527,0.39187378,0.13827264,0.79252241
0.49524762,2.40975195,0.27121384,1.08789652,0.00341755,0.02078479,0.02205147,0.40041516,0.13918823,0.78719970
0.50125063,2.43910812,0.26597491,1.11533452,0.00335439,0.02177887,0.02221029,0.40842962,0.14018826,0.78141320
0.50725363,2.46800116,0.26100147,1.14300942,0.00327377,0.02293335,0.02239212,0.41584164,0.14126039,0.77518414
0.51325663,2.49623777,0.25631351,1.17074652,0.00317650,0.02423706,0.02259720,0.42258991,0.14239438,0.76855757
0.51925963,2.52365473,0.25193131,1.19836581,0.00306381,0.02567581,0.02282549,0.42862817,0.14358247,0.76160397
0.52526263,2.55011706,0.24787580,1.22567990,0.00293731,0.02723272,0.02307645,0.43392536,0.14481967,0.75441920
0.53126563,2.57551437,0.24416866,1.25249206,0.00279894,0.02888860,0.02334897,0.43846538,0.14610375,0.74712322
0.53726863,2.59975657,0.24083247,1.27859483,0.00265088,0.03062247,0.02364116,0.44224654,0.14743522,0.73985760
0.54327164,2.62276947,0.23789067,1.30376988,0.00249550,0.03241207,0.02395035,0.44528071,0.14881711,0.73278205
0.54927464,2.64449149,0.23536762,1.32778922,0.00233529,0.03423441,0.02427301,0.44759240,0.15025473,0.72607037
0.55527764,2.66487170,0.23328862,1.35041826,0.00217272,0.03606644,0.02460481,0.44921787,0.15175550,0.71990583
0.56128064,2.68387004,0.23168003,1.37142075,0.00201025,0.03788564,0.02494073,0.45020423,0.15332866,0.71447651
0.56728364,2.70145946,0.23056922,1.39056551,0.00185020,0.03967065,0.02527518,0.45060870,0.15498525,0.70997046
0.57328664,2.71763016,0.22998465,1.40763474,0.00169471,0.04140186,0.02560228,0.45049793,0.15673793,0.70657106
0.57928964,2.73239537,0.22995563,1.42243357,0.00154571,0.04306197,0.02591605,0.44994747,0.15860102,0.70445258
0.58529265,2.74579819,0.23051199,1.43480017,0.00140485,0.04463647,0.02621069,0.44904122,0.16059055,0.70377596
0.59129565,2.75791849,0.23168345,1.44461594,0.00127350,0.04611401,0.02648088,0.44787085,0.16272425,0.70468484
0.59729865,2.76887927,0.23349858,1.45181497,0.00115272,0.04748665,0.02672200,0.44653519,0.16502159,0.70730187
0.60330165,2.77885142,0.23598350,1.45639210,0.00104327,0.04875003,0.02693035,0.44513930,0.16750377,0.71172522
0.60930465,2.78805617,0.23916012,1.45840895,0.00094560,0.04990331,0.02710332,0.44379340,0.17019356,0.71802540
0.61530765,2.79676456,0.24304412,1.45799741,0.00085990,0.05094908,0.02723949,0.44261136,0.17311504,0.72624226
0.62131066,2.80529355,0.24764261,1.45536002,0.00078608,0.05189305,0.02733860,0.44170899,0.17629325,0.73638241
0.62731366,2.81399853,0.25295170,1.45076722,0.00072382,0.05274364,0.02740159,0.44120178,0.17975356,0.74841694
0.63331666,2.82326252,0.25895406,1.44455119,0.00067258,0.05351146,0.02743038,0.44120246,0.18352105,0.76227986
0.63931966,2.83348216,0.26561664,1.43709666,0.00063167,0.05420877,0.02742780,0.44181821,0.18761963,0.77786700
0.64532266,2.84505142,0.27288877,1.42882873,0.00060025,0.05484876,0.02739727,0.44314764,0.19207111,0.79503595
0.65132566,2.85834361,0.28070083,1.42019849,0.00057734,0.05544499,0.02734264,0.44527770,0.19689418,0.81360687
0.65732866,2.87369268,0.28896353,1.41166678,0.00056192,0.05601066,0.02726788,0.44828054,0.20210340,0.83336443
0.66333167,2.89137490,0.29756812,1.40368700,0.00055290,0.05655810,0.02717685,0.45221052,0.20770810,0.85406089
0.66933467,2.91159174,0.30638749,1.39668765,0.00054916,0.05709817,0.02707312,0.45710142,0.21371144,0.87542040
0.67533767,2.93445494,0.31527819,1.39105534,0.00054961,0.05763991,0.02695973,0.46296397,0.22010951,0.89714436
0.68134067,2.95997446,0.32408341,1.38711906,0.00055315,0.05819016,0.02683911,0.46978390,0.22689049,0.91891781
0.68734367,2.98804989,0.33263682,1.38513633,0.00055874,0.05875339,0.02671300,0.47752049,0.23403408,0.94041647
0.69334667,3.01846563,0.34076711,1.38528185,0.00056542,0.05933158,0.02658241,0.48610565,0.24151093,0.96131439
0.69934967,3.05089013,0.34830295,1.38763902,0.00057229,0.05992426,0.02644768,0.49544386,0.24928236,0.98129158
0.70535268,3.08487891,0.35507837,1.39219469,0.00057854,0.06052854,0.02630853,0.50541262,0.25730018,1.00004155
0.71135568,3.11988133,0.36093800,1.39883729,0.00058349,0.06113936,0.02616416,0.51586379,0.26550671,1.01727821
0.71735868,3.15525070,0.36574220,1.40735844,0.00058653,0.06174963,0.02601338,0.52662562,0.27383498,1.03274187
0.72336168,3.19025720,0.36937155,1.41745783,0.00058721,0.06235055,0.02585470,0.53750549,0.28220911,1.04620400
0.72936468,3.22410320,0.37173068,1.42875136,0.00058518,0.06293179,0.02568647,0.54829342,0.29054487,1.05747070
0.73536768,3.25594046,0.37275114,1.44078199,0.00058020,0.06348182,0.02550694,0.55876616,0.29875047,1.06638448
0.74137069,3.28488858,0.37239321,1.45303315,0.00057216,0.06398812,0.02531432,0.56869194,0.30672752,1.07282468
0.74737369,3.31005446,0.37064657,1.46494413,0.00056106,0.06443744,0.02510683,0.57783564,0.31437230,1.07670626
0.75337669,3.33055205,0.36752978,1.47592689,0.00054699,0.06481600,0.02488268,0.58596436,0.32157720,1.07797747
0.75937969,3.34552226,0.36308873,1.48538386,0.00053015,0.06510973,0.02464007,0.59285324,0.32823244,1.07661642
0.76538269,3.35415254,0.35739404,1.49272615,0.00051080,0.06530450,0.02437715,0.59829131,0.33422800,1.07262702
0.77138569,3.35569581,0.35053769,1.49739142,0.00048927,0.06538632,0.02409197,0.60208731,0.33945587,1.06603456
0.77738869,3.34948852,0.34262902,1.49886105,0.00046597,0.06534164,0.02378248,0.60407509,0.34381237,1.05688132
0.78339170,3.33496726,0.33379033,1.49667590,0.00044133,0.06515760,0.02344644,0.60411867,0.34720071,1.04522264
0.78939470,3.31168394,0.32415240,1.49045031,0.00041580,0.06482242,0.02308152,0.60211651,0.34953356,1.03112355
0.79539770,3.27931881,0.31385000,1.47988366,0.00038987,0.06432569,0.02268528,0.59800502,0.35073568,1.01465638
0.80140070,3.23769114,0.30301783,1.46476939,0.00036402,0.06365879,0.02225523,0.59176098,0.35074635,0.99589928
0.80740370,3.18676721,0.29178677,1.44500094,0.00033875,0.06281532,0.02178898,0.58340291,0.34952170,0.97493589
0.81340670,3.12666509,0.28028096,1.42057460,0.00031455,0.06179143,0.02128435,0.57299124,0.34703661,0.95185590
0.81940970,3.05765605,0.26861540,1.39158913,0.00029189,0.06058629,0.02073952,0.56062716,0.34328625,0.92675654
0.82541271,2.98016233,0.25689445,1.35824223,0.00027126,0.05920232,0.02015321,0.54645036,0.33828707,0.89974460
0.83141571,2.89475110,0.24521097,1.32082393,0.00025314,0.05764549,0.01952485,0.53063558,0.33207719,0.87093887
0.83741871,2.80212465,0.23364627,1.27970737,0.00023799,0.05592545,0.01885470,0.51338809,0.32471616,0.84047256
0.84342171,2.70310692,0.22227058,1.23533711,0.00022631,0.05405556,0.01814402,0.49493840,0.31628403,0.80849551
0.84942471,2.59862667,0.21114407,1.18821564,0.00021860,0.05205280,0.01739514,0.47553613,0.30687968,0.77517588
0.85542771,2.48969769,0.20031818,1.13888850,0.00021538,0.04993750,0.01661152,0.45544361,0.29661867,0.74070103
0.86143072,2.37739667,0.18983725,1.08792859,0.00021721,0.04773295,0.01579772,0.43492908,0.28563034,0.70527752
0.86743372,2.26283930,0.17974008,1.03592026,0.00022466,0.04546490,0.01495940,0.41425998,0.27405459,0.66912995
0.87343672,2.14715554,0.17006156,0.98344380,0.00023836,0.04316096,0.01410314,0.39369647,0.26203825,0.63249892
0.87943972,2.03146461,0.16083401,0.93106074,0.00025897,0.04084979,0.01323636,0.37348535,0.24973119,0.59563777
0.88544272,1.91685083,0.15208828,0.87930057,0.00028718,0.03856043,0.01236709,0.35385462,0.23728252,0.55880859
0.89144572,1.80434086,0.14385454,0.82864919,0.00032372,0.03632141,0.01150380,0.33500881,0.22483671,0.52227745
0.89744872,1.69488323,0.13616259,0.77953940,0.00036931,0.03416001,0.01065511,0.31712515,0.21253008,0.48630914
0.90345173,1.58933073,0.12904192,0.73234373,0.00042472,0.03210146,0.00982959,0.30035076,0.20048759,0.45116178
0.90945473,1.48842624,0.12252129,0.68736967,0.00049066,0.03016830,0.00903558,0.28480077,0.18882014,0.41708138
0.91545773,1.39279235,0.11662809,0.64485730,0.00056785,0.02837983,0.00828089,0.27055746,0.17762244,0.38429681
0.92146073,1.30292504,0.11138743,0.60497930,0.00065691,0.02675158,0.00757271,0.25767039,0.16697158,0.35301523
0.92746373,1.21919148,0.10682109,0.56784315,0.00075840,0.02529512,0.00691746,0.24615740,0.15692612,0.32341838
0.93346673,1.14183184,0.10294638,0.53349539,0.00087278,0.02401786,0.00632066,0.23600651,0.14752605,0.29565969
0.93946973,1.07096494,0.09977511,0.50192746,0.00100037,0.02292305,0.00578691,0.22717851,0.13879326,0.26986243
0.94547274,1.00659735,0.09731263,0.47308303,0.00114132,0.02201000,0.00531990,0.21961017,0.13073264,0.24611896
0.95147574,0.94863543,0.09555714,0.44686630,0.00129564,0.02127435,0.00492240,0.21321807,0.12333368,0.22449091
0.95747874,0.89689980,0.09449920,0.42315100,0.00146314,0.02070848,0.00459638,0.20790269,0.11657256,0.20501044
0.96348174,0.85114150,0.09412163,0.40178956,0.00164343,0.02030209,0.00434310,0.20355283,0.11041445,0.18768236
0.96948474,0.81105920,0.09439977,0.38262231,0.00183595,0.02004276,0.00416319,0.20005011,0.10481607,0.17248685
0.97548774,0.77631676,0.09530196,0.36548617,0.00203993,0.01991662,0.00405688,0.19727346,0.09972832,0.15938289
0.98149075,0.74656035,0.09679051,0.35022256,0.00225445,0.01990899,0.00402403,0.19510345,0.09509882,0.14831190
0.98749375,0.72143444,0.09882279,0.33668431,0.00247845,0.02000508,0.00406434,0.19342631,0.09087440,0.13920157
0.99349675,0.70059612,0.10135260,0.32474126,0.00271071,0.02019053,0.00417744,0.19213753,0.08700329,0.13196965
0.99949975,0.68372710,0.10433160,0.31428439,0.00294995,0.02045201,0.00436296,0.19114487,0.08343699,0.12652746
1.00550275,0.67054291,0.10771080,0.30522840,0.00319483,0.02077765,0.00462062,0.19037079,0.08013182,0.12278294
1.01150575,0.66079903,0.11144191,0.29751261,0.00344394,0.02115736,0.00495024,0.18975408,0.07705007,0.12064326
1.01750875,0.65429371,0.11547851,0.29110021,0.00369591,0.02158306,0.00535171,0.18925070,0.07416063,0.12001664
1.02351176,0.65086736,0.11977703,0.28597595,0.00394936,0.02204876,0.00582493,0.18883380,0.07143934,0.12081349
1.02951476,0.65039866,0.12429723,0.28214243,0.00420296,0.02255052,0.00636973,0.18849286,0.06886884,0.12294677
1.03551776,0.65279767,0.12900243,0.27961505,0.00445540,0.02308624,0.00698566,0.18823206,0.06643810,0.12633165
1.04152076,0.65799615,0.13385922,0.27841609,0.00470541,0.02365533,0.00767187,0.18806792,0.06414164,0.13088442
1.04752376,0.66593587,0.13883680,0.27856800,0.00495176,0.02425835,0.00842688,0.18802624,0.06197852,0.13652091
1.05352676,0.67655543,0.14390598,0.28008639,0.00519319,0.02489649,0.00924834,0.18813863,0.05995112,0.14315441
1.05952976,0.68977632,0.14903781,0.28297301,0.00542844,0.02557101,0.01013286,0.18843864,0.05806386,0.15069335
1.06553277,0.70548912,0.15420209,0.28720912,0.00565618,0.02628266,0.01107570,0.18895786,0.05632190,0.15903895
1.07153577,0.72354065,0.15936577,0.29274958,0.00587499,0.02703115,0.01207068,0.18972193,0.05472984,0.16808297
1.07753877,0.74372293,0.16449135,0.29951804,0.00608332,0.02781458,0.01310998,0.19074702,0.05329059,0.17770584
1.08354177,0.76576463,0.16953563,0.30740348,0.00627949,0.02862903,0.01418404,0.19203662,0.05200443,0.18777537
1.08954477,0.78932582,0.17444861,0.31625844,0.00646167,0.02946821,0.01528158,0.19357915,0.05086818,0.19814609
1.09554777,0.81399637,0.17917302,0.32589897,0.00662786,0.03032326,0.01638961,0.19534624,0.04987476,0.20865962
1.10155078,0.83929854,0.18364425,0.33610650,0.00677594,0.03118266,0.01749360,0.19729209,0.04901296,0.21914583
1.10755378,0.86469367,0.18779097,0.34663160,0.00690367,0.03203240,0.01857767,0.19935369,0.04826745,0.22942512
1.11355678,0.88959309,0.19153640,0.35719954,0.00700879,0.03285615,0.01962493,0.20145222,0.04761911,0.23931166
1.11955978,0.91337272,0.19480016,0.36751738,0.00708902,0.03363580,0.02061785,0.20349527,0.04704562,0.24861754
1.12556278,0.93539100,0.19750065,0.37728251,0.00714219,0.03435191,0.02153872,0.20538008,0.04652219,0.25715766
1.13156578,0.95500931,0.19955796,0.38619207,0.00716634,0.03498447,0.02237013,0.20699742,0.04602249,0.26475528
1.13756878,0.97161402,0.20089702,0.39395298,0.00715974,0.03551364,0.02309552,0.20823614,0.04551974,0.27124783
1.14357179,0.98463913,0.20145096,0.40029212,0.00712106,0.03592053,0.02369968,0.20898798,0.04498777,0.27649291
1.14957479,0.99358847,0.20116438,0.40496613,0.00704941,0.03618810,0.02416929,0.20915252,0.04440215,0.28037404
1.15557779,0.99805643,0.19999651,0.40777054,0.00694444,0.03630187,0.02449337,0.20864201,0.04374121,0.28280597
1.16158079,0.99774611,0.19792388,0.40854756,0.00680637,0.03625069,0.02466368,0.20738580,0.04298704,0.28373923
1.16758379,0.99248413,0.19494251,0.40719244,0.00663602,0.03602733,0.02467503,0.20533425,0.04212624,0.28316380
1.17358679,0.98223133,0.19106947,0.40365796,0.00643487,0.03562896,0.02452551,0.20246177,0.04115054,0.28111157
1.17958979,0.96708880,0.18634360,0.39795682,0.00620499,0.03505749,0.02421656,0.19876902,0.04005722,0.27765755
1.18559280,0.94729912,0.18082548,0.39016201,0.00594903,0.03431967,0.02375297,0.19428407,0.03884930,0.27291974
1.19159580,0.92324255,0.17459662,0.38040495,0.00567013,0.03342707,0.02314269,0.18906254,0.03753548,0.26705768
1.19759880,0.89542856,0.16775779,0.36887167,0.00537189,0.03239586,0.02239666,0.18318663,0.03612991,0.26026962
1.20360180,0.86448299,0.16042680,0.35579711,0.00505822,0.03124644,0.02152835,0.17676320,0.03465171,0.25278864
1.20960480,0.83113141,0.15273555,0.34145789,0.00473323,0.03000287,0.02055342,0.16992096,0.03312441,0.24487760
1.21560780,0.79617957,0.14482674,0.32616381,0.00440115,0.02869225,0.01948914,0.16280687,0.03157514,0.23682339
1.22161081,0.76049148,0.13685024,0.31024851,0.00406618,0.02734394,0.01835392,0.15558194,0.03003379,0.22893045
1.22761381,0.72496624,0.12895929,0.29405956,0.00373238,0.02598877,0.01716672,0.14841662,0.02853210,0.22151390
1.23361681,0.69051429,0.12130674,0.27794851,0.00340360,0.02465816,0.01594649,0.14148590,0.02710267,0.21489257
1.23961981,0.65803395,0.11404140,0.26226108,0.00308333,0.02338327,0.01471170,0.13496434,0.02577801,0.20938191
1.24562281,0.62838894,0.10730463,0.24732797,0.00277469,0.02219418,0.01347984,0.12902118,0.02458965,0.20528713
1.25162581,0.60238740,0.10122726,0.23345643,0.00248032,0.02111908,0.01226704,0.12381563,0.02356718,0.20289666
1.25762881,0.58076305,0.09592691,0.22092282,0.00220239,0.02018357,0.01108776,0.11949255,0.02273757,0.20247597
1.26363182,0.56415858,0.09150573,0.20996638,0.00194258,0.01941001,0.00995451,0.11617856,0.02212437,0.20426196
1.26963482,0.55311168,0.08804864,0.20078421,0.00170205,0.01881696,0.00887775,0.11397859,0.02174712,0.20845777
1.27563782,0.54804374,0.08562188,0.19352753,0.00148150,0.01841876,0.00786576,0.11297308,0.02162089,0.21522821
1.28164082,0.54925111,0.08427210,0.18829927,0.00128118,0.01822517,0.00692472,0.11321576,0.02175583,0.22469570
1.28764382,0.55689918,0.08402575,0.18515282,0.00110094,0.01824116,0.00605874,0.11473204,0.02215691,0.23693678
1.29364682,0.57101877,0.08488883,0.18409201,0.00094029,0.01846673,0.00526998,0.11751804,0.02282374,0.25197913
1.29964982,0.59150518,0.08684696,0.18507215,0.00079844,0.01889698,0.00455890,0.12154031,0.02375046,0.26979920
1.30565283,0.61811940,0.08986568,0.18800211,0.00067439,0.01952212,0.00392439,0.12673616,0.02492583,0.29032043
1.31165583,0.65049173,0.09389101,0.19274723,0.00056694,0.02032769,0.00336406,0.13301464,0.02633329,0.31341209
1.31765883,0.68812754,0.09885032,0.19913310,0.00047480,0.02129489,0.00287447,0.14025817,0.02795124,0.33888892
1.32366183,0.73041527,0.10465334,0.20695007,0.00039659,0.02240092,0.00245134,0.14832482,0.02975338,0.36651154
1.32966483,0.77663662,0.11119345,0.21595838,0.00033092,0.02361952,0.00208981,0.15705115,0.03170912,0.39598789
1.33566783,0.82597884,0.11834928,0.22589380,0.00027640,0.02492151,0.00178462,0.16625564,0.03378418,0.42697570
1.34167084,0.87754921,0.12598648,0.23647380,0.00023170,0.02627547,0.00153034,0.17574263,0.03594117,0.45908616
1.34767384,0.93039154,0.13395989,0.24740403,0.00019553,0.02764847,0.00132148,0.18530672,0.03814035,0.49188888
1.35367684,0.98350463,0.14211595,0.25838506,0.00016671,0.02900684,0.00115264,0.19473756,0.04034048,0.52491827
1.35967984,1.03586233,0.15029537,0.26911922,0.00014413,0.03031700,0.00101865,0.20382481,0.04249970,0.55768120
1.36568284,1.08643510,0.15833612,0.27931742,0.00012680,0.03154630,0.00091460,0.21236336,0.04457645,0.58966607
1.37168584,1.13421249,0.16607663,0.28870583,0.00011381,0.03266382,0.00083596,0.22015844,0.04653051,0.62035314
1.37768884,1.17822612,0.17335917,0.29703217,0.00010437,0.03364118,0.00077856,0.22703061,0.04832399,0.64922582
1.38369185,1.21757263,0.18003332,0.30407150,0.00009777,0.03445328,0.00073867,0.23282044,0.04992229,0.67578289
1.38969485,1.25143577,0.18595944,0.30963139,0.00009340,0.03507895,0.00071298,0.23739273,0.05129509,0.69955106
1.39569785,1.27910722,0.19101206,0.31355616,0.00009074,0.03550149,0.00069863,0.24064003,0.05241720,0.72009777
1.40170085,1.30000511,0.19508302,0.31573027,0.00008934,0.03570906,0.00069318,0.24248554,0.05326937,0.73704352
1.40770385,1.31368987,0.19808433,0.31608052,0.00008882,0.03569499,0.00069461,0.24288503,0.05383888,0.75007348
1.41370685,1.31987654,0.19995051,0.31457718,0.00008886,0.03545791,0.00070133,0.24182789,0.05412009,0.75894776
1.41970985,1.31844312,0.20064042,0.31123384,0.00008921,0.03500167,0.00071212,0.23933720,0.05411472,0.76351000
1.42571286,1.30943460,0.20013847,0.30610616,0.00008968,0.03433515,0.00072617,0.23546881,0.05383199,0.76369379
1.43171586,1.29306232,0.19845506,0.29928938,0.00009009,0.03347197,0.00074301,0.23030947,0.05328851,0.75952660
1.43771886,1.26969858,0.19562628,0.29091479,0.00009034,0.03242999,0.00076252,0.22397405,0.05250802,0.75113100
1.44372186,1.23986667,0.19171294,0.28114532,0.00009036,0.03123075,0.00078489,0.21660206,0.05152085,0.73872295
1.44972486,1.20422653,0.18679873,0.27017029,0.00009011,0.02989877,0.00081062,0.20835344,0.05036325,0.72260722
1.45572786,1.16355653,0.18098780,0.25819960,0.00008956,0.02846090,0.00084046,0.19940388,0.04907648,0.70316991
1.46173087,1.11873183,0.17440167,0.24545753,0.00008875,0.02694551,0.00087539,0.18993982,0.04770579,0.68086846
1.46773387,1.07070031,0.16717573,0.23217637,0.00008770,0.02538179,0.00091660,0.18015327,0.04629919,0.65621924
1.47373687,1.02045658,0.15945523,0.21859008,0.00008647,0.02379901,0.00096540,0.17023663,0.04490620,0.62978339
1.47973987,0.96901515,0.15139122,0.20492817,0.00008514,0.02222585,0.00102326,0.16037765,0.04357644,0.60215127
1.48574287,0.91738358,0.14313628,0.19141003,0.00008380,0.02068983,0.00109167,0.15075478,0.04235828,0.57392610
1.49174587,0.86653650,0.13484037,0.17823981,0.00008253,0.01921678,0.00117215,0.14153286,0.04129740,0.54570740
1.49774887,0.81739127,0.12664690,0.16560195,0.00008145,0.01783044,0.00126617,0.13285940,0.04043548,0.51807484
1.50375188,0.77078615,0.11868916,0.15365762,0.00008066,0.01655215,0.00137514,0.12486153,0.03980893,0.49157303
1.50975488,0.72746146,0.11108718,0.14254190,0.00008029,0.01540067,0.00150032,0.11764351,0.03944775,0.46669777
1.51575788,0.68804431,0.10394514,0.13236189,0.00008047,0.01439204,0.00164278,0.11128513,0.03937459,0.44388423
1.52176088,0.65303726,0.09734946,0.12319576,0.00008131,0.01353955,0.00180342,0.10584069,0.03960396,0.42349741
1.52776388,0.62281112,0.09136748,0.11509259,0.00008298,0.01285384,0.00198287,0.10133877,0.04014174,0.40582510
1.53376688,0.59760193,0.08604685,0.10807307,0.00008563,0.01234297,0.00218154,0.09778274,0.04098486,0.39107358
1.53976988,0.57751208,0.08141563,0.10213090,0.00008945,0.01201258,0.00239960,0.09515187,0.04212134,0.37936600
1.54577289,0.56251528,0.07748294,0.09723494,0.00009466,0.01186605,0.00263696,0.09340306,0.04353055,0.37074342
1.55177589,0.55246522,0.07424028,0.09333182,0.00010153,0.01190470,0.00289336,0.09247311,0.04518378,0.36516846
1.55777889,0.54710729,0.07166328,0.09034906,0.00011038,0.01212796,0.00316839,0.09228149,0.04704509,0.36253109
1.56378189,0.54609293,0.06971397,0.08819857,0.00012161,0.01253350,0.00346154,0.09273344,0.04907242,0.36265645
1.56978489,0.54899611,0.06834331,0.08678030,0.00013569,0.01311734,0.00377227,0.09372336,0.05121889,0.36531424
1.57578789,0.55533113,0.06749395,0.08598611,0.00015322,0.01387398,0.00410014,0.09513842,0.05343434,0.37022928
1.58179090,0.56457132,0.06710318,0.08570357,0.00017491,0.01479637,0.00444484,0.09686221,0.05566692,0.37709278
1.58779390,0.57616774,0.06710579,0.08581967,0.00020160,0.01587597,0.00480635,0.09877842,0.05786490,0.38557395
1.59379690,0.58956753,0.06743691,0.08622441,0.00023430,0.01710268,0.00518497,0.10077429,0.05997831,0.39533145
1.59979990,0.60423112,0.06803469,0.08681397,0.00027419,0.01846485,0.00558147,0.10274395,0.06196067,0.40602437
1.60580290,0.61964784,0.06884262,0.08749358,0.00032262,0.01994916,0.00599713,0.10459135,0.06377057,0.41732231
1.61180590,0.63534958,0.06981154,0.08817993,0.00038112,0.02154063,0.00643378,0.10623274,0.06537302,0.42891439
1.61780890,0.65092202,0.07090128,0.08880306,0.00045140,0.02322259,0.00689387,0.10759877,0.06674057,0.44051678
1.62381191,0.66601329,0.07208180,0.08930767,0.00053532,0.02497668,0.00738046,0.10863593,0.06785426,0.45187889
1.62981491,0.68033988,0.07333379,0.08965388,0.00063488,0.02678301,0.00789716,0.10930743,0.06870402,0.46278779
1.63581791,0.69368978,0.07464887,0.08981743,0.00075221,0.02862026,0.00844808,0.10959355,0.06928900,0.47307117
1.64182091,0.70592299,0.07602922,0.08978932,0.00088946,0.03046601,0.00903774,0.10949127,0.06961728,0.48259872
