energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-2.95047524,3.50748095,0.15650993,0.52301937,1.17684991,0.21821272,0.84375420,0.36783927,0.08649189,1.84961341
-2.94447224,3.55956943,0.15852255,0.53394628,1.19359401,0.22111503,0.86304534,0.36888543,0.08557289,1.87113898
-2.93846923,3.61646539,0.16084152,0.54650443,1.21243042,0.22432541,0.88310414,0.37012524,0.08479969,1.89347805
-2.93246623,3.67753009,0.16344206,0.56059077,1.23320215,0.22780453,0.90380822,0.37147566,0.08416793,1.91636658
-2.92646323,3.74201530,0.16629068,0.57606917,1.25570054,0.23150486,0.92503020,0.37285082,0.08367085,1.93951209
-2.92046023,3.80907413,0.16934568,0.59277199,1.27966601,0.23537140,0.94663757,0.37416397,0.08329965,1.96259933
-2.91445723,3.87777520,0.17255772,0.61050229,1.30479046,0.23934256,0.96849338,0.37532955,0.08304396,1.98529780
-2.90845423,3.94712000,0.17587061,0.62903664,1.33072131,0.24335126,0.99045746,0.37626545,0.08289219,2.00727056
-2.90245123,4.01606284,0.17922223,0.64812851,1.35706723,0.24732617,1.01238841,0.37689536,0.08283198,2.02818420
-2.89644822,4.08353264,0.18254563,0.66751214,1.38340531,0.25119311,1.03414602,0.37715098,0.08285048,2.04771934
-2.89044522,4.14845597,0.18577016,0.68690689,1.40928964,0.25487648,1.05559403,0.37697420,0.08293474,2.06558107
-2.88444222,4.20978062,0.18882280,0.70602195,1.43426087,0.25830081,1.07660307,0.37631897,0.08307190,2.08150895
-2.87843922,4.26649870,0.19162958,0.72456144,1.45785670,0.26139228,1.09705351,0.37515284,0.08324948,2.09528590
-2.87243622,4.31766895,0.19411701,0.74222972,1.47962264,0.26408027,1.11683800,0.37345814,0.08345552,2.10674560
-2.86643322,4.36243720,0.19621364,0.75873690,1.49912299,0.26629884,1.13586365,0.37123266,0.08367872,2.11577785
-2.86043022,4.40005475,0.19785164,0.77380446,1.51595153,0.26798814,1.15405341,0.36848991,0.08390851,2.12233182
-2.85442721,4.42989405,0.19896842,0.78717086,1.52974152,0.26909571,1.17134688,0.36525889,0.08413510,2.12641690
-2.84842421,4.45146137,0.19950817,0.79859707,1.54017490,0.26957770,1.18770030,0.36158340,0.08434948,2.12810118
-2.84242121,4.46440644,0.19942345,0.80787186,1.54699009,0.26939989,1.20308584,0.35752094,0.08454341,2.12750768
-2.83641821,4.46852875,0.19867655,0.81481680,1.54998855,0.26853854,1.21749022,0.35314134,0.08470934,2.12480871
-2.83041521,4.46378085,0.19724083,0.81929069,1.54903965,0.26698105,1.23091295,0.34852503,0.08484037,2.12021855
-2.82441221,4.45026851,0.19510179,0.82119355,1.54408382,0.26472647,1.24336431,0.34376114,0.08493015,2.11398513
-2.81840920,4.42824824,0.19225794,0.82046978,1.53513407,0.26178568,1.25486329,0.33894558,0.08497283,2.10638115
-2.81240620,4.39812221,0.18872133,0.81711052,1.52227577,0.25818143,1.26543580,0.33417894,0.08496298,2.09769517
-2.80640320,4.36043102,0.18451782,0.81115505,1.50566487,0.25394804,1.27511341,0.32956457,0.08489553,2.08822320
-2.80040020,4.31584449,0.17968693,0.80269120,1.48552463,0.24913096,1.28393275,0.32520668,0.08476578,2.07826131
-2.79439720,4.26515082,0.17428136,0.79185459,1.46214107,0.24378603,1.29193569,0.32120855,0.08456936,2.06809954
-2.78839420,4.20924417,0.16836606,0.77882682,1.43585726,0.23797847,1.29917046,0.31767095,0.08430229,2.05801741
-2.78239120,4.14911094,0.16201700,0.76383244,1.40706669,0.23178172,1.30569357,0.31469070,0.08396102,2.04828102
-2.77638819,4.08581477,0.15531953,0.74713480,1.37620585,0.22527608,1.31157239,0.31235936,0.08354254,2.03914181
-2.77038519,4.02048021,0.14836642,0.72903089,1.34374618,0.21854705,1.31688823,0.31076204,0.08304443,2.03083662
-2.76438219,3.95427507,0.14125573,0.70984510,1.31018559,0.21168373,1.32173950,0.30997638,0.08246506,2.02358882
-2.75837919,3.88839143,0.13408834,0.68992219,1.27603946,0.20477691,1.32624458,0.31007146,0.08180362,2.01760997
-2.75237619,3.82402514,0.12696549,0.66961946,1.24183152,0.19791720,1.33054403,0.31110686,0.08106029,2.01310152
-2.74637319,3.76235385,0.11998621,0.64929848,1.20808431,0.19119311,1.33480162,0.31313159,0.08023630,2.01025604
-2.74037019,3.70451363,0.11324483,0.62931630,1.17530963,0.18468910,1.33920379,0.31618307,0.07933398,2.00925733
-2.73436718,3.65157434,0.10682856,0.61001673,1.14399878,0.17848372,1.34395723,0.32028595,0.07835680,2.01027912
-2.72836418,3.60451399,0.10081536,0.59172151,1.11461282,0.17264786,1.34928440,0.32545101,0.07730933,2.01348195
-2.72236118,3.56419267,0.09527202,0.57472204,1.08757300,0.16724309,1.35541684,0.33167390,0.07619713,2.01900803
-2.71635818,3.53132672,0.09025260,0.55927149,1.06325136,0.16232024,1.36258632,0.33893395,0.07502668,2.02697421
-2.71035518,3.50646383,0.08579724,0.54557799,1.04196195,0.15791822,1.37101428,0.34719309,0.07380514,2.03746320
-2.70435218,3.48996038,0.08193144,0.53379871,1.02395270,0.15406304,1.38089975,0.35639492,0.07254017,2.05051354
-2.69834917,3.48196183,0.07866573,0.52403546,1.00939851,0.15076728,1.39240656,0.36646398,0.07123968,2.06610888
-2.69234617,3.48238771,0.07599579,0.51633168,0.99839560,0.14802973,1.40565045,0.37730548,0.06991155,2.08416744
-2.68634317,3.49092219,0.07390307,0.51067126,0.99095787,0.14583560,1.42068691,0.38880549,0.06856338,2.10453248
-2.68034017,3.50701144,0.07235579,0.50697914,0.98701519,0.14415692,1.43750071,0.40083172,0.06720225,2.12696472
-2.67433717,3.52986884,0.07131028,0.50512379,0.98641431,0.14295349,1.45599778,0.41323495,0.06583449,2.15113765
-2.66833417,3.55848855,0.07071275,0.50492169,0.98892237,0.14217414,1.47600034,0.42585128,0.06446552,2.17663642
-2.66233117,3.59166792,0.07050126,0.50614355,0.99423331,0.14175835,1.49724582,0.43850506,0.06309975,2.20296113
-2.65632816,3.62803858,0.07060791,0.50852227,1.00197706,0.14163824,1.51938994,0.45101266,0.06174057,2.22953472
-2.65032516,3.66610559,0.07096117,0.51176232,1.01173151,0.14174074,1.54201418,0.46318688,0.06039031,2.25571568
-2.64432216,3.70429370,0.07148826,0.51555025,1.02303679,0.14199007,1.56463748,0.47484198,0.05905045,2.28081537
-2.63831916,3.74099901,0.07211745,0.51956601,1.03541160,0.14231023,1.58673173,0.48579905,0.05772175,2.30411927
-2.63231616,3.77464419,0.07278033,0.52349458,1.04837076,0.14262754,1.60774058,0.49589167,0.05640450,2.32491157
-2.62631316,3.80373483,0.07341376,0.52703740,1.06144343,0.14287314,1.62710048,0.50497144,0.05509882,2.34250166
-2.62031016,3.82691436,0.07396168,0.52992329,1.07419105,0.14298525,1.64426295,0.51291325,0.05380497,2.35625145
-2.61430715,3.84301502,0.07437645,0.53191820,1.08622422,0.14291112,1.65871696,0.51961988,0.05252370,2.36560193
-2.60830415,3.85110218,0.07461997,0.53283346,1.09721755,0.14260869,1.67001014,0.52502580,0.05125652,2.37009749
-2.60230115,3.85050974,0.07466428,0.53253213,1.10692174,0.14204773,1.67776758,0.52909974,0.05000604,2.36940659
-2.59629815,3.84086474,0.07449178,0.53093318,1.11517224,0.14121051,1.68170731,0.53184607,0.04877614,2.36333756
-2.59029515,3.82209968,0.07409501,0.52801324,1.12189381,0.14009194,1.68165144,0.53330461,0.04757214,2.35184846
-2.58429215,3.79445190,0.07347615,0.52380595,1.12710087,0.13869914,1.67753247,0.53354904,0.04640089,2.33505036
-2.57828914,3.75844993,0.07264601,0.51839890,1.13089339,0.13705059,1.66939435,0.53268372,0.04527075,2.31320391
-2.57228614,3.71488752,0.07162289,0.51192832,1.13344855,0.13517473,1.65738852,0.53083928,0.04419148,2.28670909
-2.56628314,3.66478671,0.07043115,0.50457188,1.13500861,0.13310827,1.64176494,0.52816688,0.04317405,2.25608895
-2.56028014,3.60935188,0.06909966,0.49653990,1.13586557,0.13089417,1.62285909,0.52483176,0.04223040,2.22196805
-2.55427714,3.54991749,0.06766022,0.48806551,1.13634354,0.12857952,1.60107556,0.52100605,0.04137310,2.18504704
-2.54827414,3.48789205,0.06614602,0.47939415,1.13677973,0.12621331,1.57686942,0.51686157,0.04061498,2.14607469
-2.54227114,3.42470166,0.06459025,0.47077314,1.13750515,0.12384431,1.55072652,0.51256268,0.03996877,2.10581906
-2.53626813,3.36173587,0.06302482,0.46244170,1.13882625,0.12151920,1.52314381,0.50825981,0.03944672,2.06503937
-2.53026513,3.30029871,0.06147943,0.45462190,1.14100829,0.11928086,1.49461099,0.50408389,0.03906017,2.02446015
-2.52426213,3.24156740,0.05998091,0.44751108,1.14426172,0.11716719,1.46559430,0.50014199,0.03881930,1.98474893
-2.51825913,3.18656048,0.05855281,0.44127596,1.14873204,0.11521023,1.43652329,0.49651446,0.03873276,1.94649858
-2.51225613,3.13611662,0.05721542,0.43604881,1.15449400,0.11343575,1.40778113,0.49325354,0.03880748,1.91021500
-2.50625313,3.09088480,0.05598600,0.43192559,1.16155022,0.11186338,1.37969871,0.49038367,0.03904851,1.87631041
-2.50025013,3.05132552,0.05487932,0.42896632,1.16983442,0.11050705,1.35255241,0.48790329,0.03945887,1.84510231
-2.49424712,3.01772229,0.05390844,0.42719731,1.17921901,0.10937582,1.32656540,0.48578803,0.04003954,1.81681754
-2.48824412,2.99020197,0.05308562,0.42661522,1.18952655,0.10847504,1.30191174,0.48399505,0.04078940,1.79160083
-2.48224112,2.96876204,0.05242328,0.42719251,1.20054432,0.10780761,1.27872280,0.48246824,0.04170535,1.76952666
-2.47623812,2.95330234,0.05193504,0.42888394,1.21204118,0.10737543,1.25709499,0.48114382,0.04278230,1.75061342
-2.47023512,2.94365912,0.05163665,0.43163368,1.22378558,0.10718071,1.23709809,0.47995618,0.04401332,1.73483844
-2.46423212,2.93963844,0.05154672,0.43538248,1.23556366,0.10722724,1.21878320,0.47884341,0.04538971,1.72215275
-2.45822911,2.94104697,0.05168729,0.44007456,1.24719627,0.10752139,1.20218972,0.47775223,0.04690110,1.71249436
-2.45222611,2.94771769,0.05208414,0.44566367,1.25855380,0.10807277,1.18735060,0.47664211,0.04853552,1.70579911
-2.44622311,2.95952891,0.05276666,0.45211793,1.26956788,0.10889458,1.17429556,0.47548815,0.05027952,1.70200829
-2.44022011,2.97641536,0.05376751,0.45942315,1.28023909,0.11000348,1.16305201,0.47428283,0.05211823,1.70107266
-2.43421711,2.99837057,0.05512179,0.46758440,1.29064018,0.11141910,1.15364365,0.47303630,0.05403537,1.70295258
-2.42821411,3.02544050,0.05686595,0.47662561,1.30091430,0.11316302,1.14608697,0.47177540,0.05601338,1.70761455
-2.42221111,3.05770874,0.05903627,0.48658728,1.31126833,0.11525749,1.14038606,0.47054140,0.05803339,1.71502435
-2.41620810,3.09527436,0.06166716,0.49752221,1.32196145,0.11772373,1.13652612,0.46938663,0.06007536,1.72513772
-2.41020510,3.13822386,0.06478913,0.50948968,1.33328943,0.12058004,1.13446649,0.46837037,0.06211812,1.73788903
-2.40420210,3.18659907,0.06842672,0.52254813,1.34556547,0.12383974,1.13413360,0.46755402,0.06413945,1.75317933
-2.39819910,3.24036298,0.07259628,0.53674690,1.35909846,0.12750905,1.13541476,0.46699610,0.06611629,1.77086436
-2.39219610,3.29936610,0.07730389,0.55211739,1.37416992,0.13158516,1.13815319,0.46674724,0.06802485,1.79074389
-2.38619310,3.36331533,0.08254338,0.56866423,1.39101080,0.13605433,1.14214490,0.46684561,0.06984086,1.81255314
-2.38019010,3.43174781,0.08829466,0.58635692,1.40977948,0.14089049,1.14713782,0.46731290,0.07153983,1.83595707
-2.37418709,3.50401167,0.09452242,0.60512257,1.43054234,0.14605413,1.15283342,0.46815127,0.07309737,1.86054831
-2.36818409,3.57925546,0.10117527,0.62484015,1.45325800,0.15149182,1.15889087,0.46934144,0.07448954,1.88584910
-2.36218109,3.65642738,0.10818551,0.64533678,1.47776634,0.15713616,1.16493376,0.47084196,0.07569327,1.91131742
-2.35617809,3.73428532,0.11546944,0.66638637,1.50378314,0.16290657,1.17055910,0.47258982,0.07668677,1.93635732
-2.35017509,3.81141769,0.12292839,0.68771089,1.53090085,0.16871050,1.17534830,0.47450242,0.07745000,1.96033320
-2.34417209,3.88627482,0.13045039,0.70898437,1.55859572,0.17444544,1.17887966,0.47648073,0.07796517,1.98258747
-2.33816908,3.95721002,0.13791248,0.72983958,1.58624129,0.18000139,1.18074179,0.47841360,0.07821716,2.00246097
-2.33216608,4.02252866,0.14518362,0.74987733,1.61312767,0.18526390,1.18054747,0.48018292,0.07819401,2.01931527
-2.32616308,4.08054340,0.15212810,0.76867790,1.63848590,0.19011743,1.17794717,0.48166942,0.07788734,2.03255580
-2.32016008,4.12963324,0.15860935,0.78581431,1.66151641,0.19444902,1.17264185,0.48275883,0.07729275,2.04165483
-2.31415708,4.16830358,0.16449400,0.80086678,1.68142018,0.19815202,1.16439422,0.48334801,0.07641007,2.04617315
-2.30815408,4.19524459,0.16965598,0.81343779,1.69743114,0.20112979,1.15303814,0.48335083,0.07524366,2.04577945
-2.30215108,4.20938510,0.17398060,0.82316701,1.70884839,0.20329918,1.13848568,0.48270332,0.07380251,2.04026629
-2.29614807,4.20993929,0.17736833,0.82974543,1.71506649,0.20459359,1.12073150,0.48136792,0.07210027,2.02956198
-2.29014507,4.19644387,0.17973818,0.83292798,1.71560249,0.20496558,1.09985443,0.47933665,0.07015517,2.01373762
-2.28414207,4.16878373,0.18103050,0.83254407,1.71011830,0.20438875,1.07601605,0.47663272,0.06798980,1.99300882
-2.27813907,4.12720491,0.18120905,0.82850544,1.69843725,0.20285899,1.04945653,0.47331082,0.06563081,1.96773202
-2.27213607,4.07231375,0.18026231,0.82081108,1.68055422,0.20039486,1.02048771,0.46945581,0.06310842,1.93839535
-2.26613307,4.00506254,0.17820386,0.80954889,1.65663874,0.19703720,0.98948383,0.46517990,0.06045593,1.90560441
-2.26013007,3.92672190,0.17507199,0.79489396,1.62703095,0.19284795,0.95687028,0.46061852,0.05770902,1.87006358
-2.25412706,3.83884140,0.17092832,0.77710371,1.59223081,0.18790826,0.92311084,0.45592491,0.05490508,1.83255347
-2.24812406,3.74319994,0.16585574,0.75651001,1.55288099,0.18231588,0.88869390,0.45126390,0.05208246,1.79390569
-2.24212106,3.64174843,0.15995557,0.73350869,1.50974450,0.17618216,0.85411822,0.44680500,0.04927962,1.75497590
-2.23611806,3.53654712,0.15334422,0.70854700,1.46367809,0.16962853,0.81987886,0.44271522,0.04653442,1.71661618
-2.23011506,3.42970049,0.14614937,0.68210960,1.41560265,0.16278287,0.78645361,0.43915199,0.04388326,1.67964814
-2.22411206,3.32329252,0.13850597,0.65470361,1.36647230,0.15577569,0.75429063,0.43625646,0.04136048,1.64483760
-2.21810905,3.21932490,0.13055213,0.62684357,1.31724315,0.14873649,0.72379744,0.43414758,0.03899758,1.61287193
-2.21210605,3.11966075,0.12242508,0.59903676,1.26884349,0.14179026,0.69533182,0.43291719,0.03682276,1.58434083
-2.20610305,3.02597572,0.11425747,0.57176949,1.22214633,0.13505436,0.66919459,0.43262633,0.03486039,1.55972125
-2.20010005,2.93971821,0.10617392,0.54549500,1.17794542,0.12863581,0.64562462,0.43330293,0.03313065,1.53936668
-2.19409705,2.86207957,0.09828822,0.52062309,1.13693555,0.12262911,0.62479584,0.43494104,0.03164929,1.52350115
-2.18809405,2.79397491,0.09070094,0.49751203,1.09969759,0.11711454,0.60681632,0.43750139,0.03042749,1.51221766
-2.18209105,2.73603434,0.08349778,0.47646267,1.06668862,0.11215711,0.59172927,0.44091342,0.02947179,1.50548105
-2.17608804,2.68860429,0.07674850,0.45771490,1.03823699,0.10780595,0.57951563,0.44507853,0.02878414,1.50313460
-2.17008504,2.65175772,0.07050649,0.44144640,1.01454229,0.10409429,0.57009809,0.44987429,0.02836204,1.50490993
-2.16408204,2.62531229,0.06480892,0.42777340,0.99567958,0.10103986,0.56334625,0.45515950,0.02819878,1.51043955
-2.15807904,2.60885463,0.05967742,0.41675325,0.98160742,0.09864566,0.55908252,0.46077970,0.02828362,1.51927125
-2.15207604,2.60176957,0.05511917,0.40838862,0.97217893,0.09690109,0.55708874,0.46657292,0.02860220,1.53088382
-2.14607304,2.60327232,0.05112843,0.40263278,0.96715519,0.09578328,0.55711301,0.47237541,0.02913682,1.54470322
-2.14007004,2.61244246,0.04768829,0.39939578,0.96622014,0.09525864,0.55887670,0.47802700,0.02986686,1.56011883
-2.13406703,2.62825822,0.04477256,0.39855118,0.96899630,0.09528448,0.56208145,0.48337598,0.03076918,1.57649927
-2.12806403,2.64962988,0.04234789,0.39994303,0.97506066,0.09581067,0.56641603,0.48828331,0.03181855,1.59320730
-2.12206103,2.67543163,0.04037578,0.40339278,0.98396011,0.09678140,0.57156293,0.49262598,0.03298808,1.60961379
-2.11605803,2.70453099,0.03881460,0.40870601,0.99522605,0.09813675,0.57720471,0.49629953,0.03424971,1.62511037
-2.11005503,2.73581551,0.03762152,0.41567870,1.00838776,0.09981439,0.58303008,0.49921971,0.03557463,1.63912088
-2.10405203,2.76821648,0.03675427,0.42410303,1.02298435,0.10175104,0.58873956,0.50132321,0.03693384,1.65111155
-2.09804902,2.80072968,0.03617276,0.43377256,1.03857515,0.10388394,0.59405092,0.50256773,0.03829857,1.66059996
-2.09204602,2.83243303,0.03584043,0.44448674,1.05474848,0.10615223,0.59870405,0.50293127,0.03964083,1.66716284
-2.08604302,2.86250143,0.03572548,0.45605479,1.07112882,0.10849814,0.60246562,0.50241095,0.04093387,1.67044272
-2.08004002,2.89021879,0.03580183,0.46829892,1.08738242,0.11086814,0.60513308,0.50102135,0.04215270,1.67015356
-2.07403702,2.91498748,0.03604986,0.48105687,1.10322156,0.11321397,0.60653820,0.49879262,0.04327453,1.66608514
-2.06803402,2.93633509,0.03645692,0.49418387,1.11840729,0.11549346,0.60654989,0.49576838,0.04427920,1.65810642
-2.06203102,2.95391880,0.03701771,0.50755398,1.13275100,0.11767128,0.60507635,0.49200359,0.04514955,1.64616757
-2.05602801,2.96752708,0.03773434,0.52106089,1.14611480,0.11971948,0.60206640,0.48756243,0.04587179,1.63030068
-2.05002501,2.97707893,0.03861625,0.53461811,1.15841073,0.12161783,0.59750984,0.48251633,0.04643567,1.61061905
-2.04402201,2.98262051,0.03967991,0.54815877,1.16959892,0.12335399,0.59143699,0.47694209,0.04683472,1.58731493
-2.03801901,2.98431919,0.04094836,0.56163480,1.17968475,0.12492343,0.58391721,0.47092027,0.04706624,1.56065572
-2.03201601,2.98245518,0.04245053,0.57501574,1.18871514,0.12632917,0.57505658,0.46453371,0.04713134,1.53097867
-2.02601301,2.97741077,0.04422035,0.58828714,1.19677386,0.12758131,0.56499462,0.45786635,0.04703475,1.49868403
-2.02001001,2.96965748,0.04629580,0.60144861,1.20397623,0.12869626,0.55390042,0.45100222,0.04678463,1.46422698
-2.01400700,2.95974145,0.04871767,0.61451159,1.21046305,0.12969593,0.54196798,0.44402469,0.04639229,1.42810844
-2.00800400,2.94826757,0.05152824,0.62749688,1.21639419,0.13060664,0.52941128,0.43701589,0.04587171,1.39086515
-2.00200100,2.93588270,0.05476990,0.64043210,1.22194175,0.13145794,0.51645895,0.43005640,0.04523923,1.35305920
-1.99599800,2.92325862,0.05848351,0.65334906,1.22728319,0.13228140,0.50334897,0.42322508,0.04451295,1.31526755
-1.98999500,2.91107534,0.06270688,0.66628114,1.23259445,0.13310934,0.49032339,0.41659910,0.04371232,1.27807178
-1.98399200,2.90000505,0.06747309,0.67926083,1.23804339,0.13397348,0.47762335,0.41025410,0.04285759,1.24204837
-1.97798899,2.89069744,0.07280885,0.69231743,1.24378371,0.13490383,0.46548452,0.40426448,0.04196933,1.20775990
-1.97198599,2.88376649,0.07873295,0.70547494,1.24994938,0.13592754,0.45413300,0.39870377,0.04106795,1.17574722
-1.96598299,2.87977920,0.08525475,0.71875024,1.25664996,0.13706792,0.44378178,0.39364496,0.04017333,1.14652281
-1.95997999,2.87924610,0.09237288,0.73215155,1.26396661,0.13834367,0.43462784,0.38916082,0.03930440,1.12056526
-1.95397699,2.88261374,0.10007405,0.74567717,1.27194914,0.13976821,0.42684971,0.38532408,0.03847883,1.09831488
-1.94797399,2.89025883,0.10833219,0.75931449,1.28061392,0.14134931,0.42060561,0.38220733,0.03771278,1.08017012
-1.94197099,2.90248385,0.11710778,0.77303927,1.28994273,0.14308882,0.41603204,0.37988276,0.03702065,1.06648483
-1.93596798,2.91951382,0.12634761,0.78681516,1.29988250,0.14498262,0.41324268,0.37842141,0.03641495,1.05756583
-1.92996498,2.94149382,0.13598476,0.80059342,1.31034587,0.14702074,0.41232755,0.37789209,0.03590609,1.05367065
-1.92396198,2.96848702,0.14593905,0.81431284,1.32121262,0.14918762,0.41335233,0.37835983,0.03550235,1.05500523
-1.91795898,3.00047292,0.15611779,0.82789986,1.33233167,0.15146251,0.41635783,0.37988390,0.03520974,1.06172126
-1.91195598,3.03734562,0.16641704,0.84126888,1.34352383,0.15381993,0.42135938,0.38251537,0.03503199,1.07391305
-1.90595298,3.07891202,0.17672306,0.85432271,1.35458514,0.15623030,0.42834633,0.38629438,0.03497045,1.09161396
-1.89994997,3.12489014,0.18691428,0.86695334,1.36529075,0.15866050,0.43728149,0.39124714,0.03502408,1.11479236
-1.89394697,3.17490763,0.19686347,0.87904287,1.37539931,0.16107461,0.44810067,0.39738276,0.03518946,1.14334722
-1.88794397,3.22850078,0.20644023,0.89046480,1.38465785,0.16343456,0.46071221,0.40469020,0.03546077,1.17710376
-1.88194097,3.28511455,0.21551364,0.90108562,1.39280706,0.16570089,0.47499683,0.41313533,0.03582986,1.21580932
-1.87593797,3.34410388,0.22395514,0.91076675,1.39958705,0.16783343,0.49080761,0.42265852,0.03628633,1.25912990
-1.86993497,3.40473691,0.23164136,0.91936683,1.40474334,0.16979208,0.50797052,0.43317266,0.03681763,1.30664782
-1.86393197,3.46620037,0.23845699,0.92674439,1.40803311,0.17153753,0.52628526,0.44456207,0.03740931,1.35786092
-1.85792896,3.52760772,0.24429753,0.93276091,1.40923165,0.17303197,0.54552685,0.45668221,0.03804519,1.41218373
-1.85192596,3.58801002,0.24907190,0.93728405,1.40813865,0.17423979,0.56544783,0.46936048,0.03870770,1.46895090
-1.84592296,3.64640988,0.25270466,0.94019122,1.40458447,0.17512835,0.58578119,0.48239802,0.03937826,1.52742322
-1.83991996,3.70177836,0.25513798,0.94137322,1.39843596,0.17566857,0.60624409,0.49557270,0.04003771,1.58679644
-1.83391696,3.75307450,0.25633317,0.94073788,1.38960174,0.17583558,0.62654234,0.50864313,0.04066674,1.64621271
-1.82791396,3.79926733,0.25627168,0.93821364,1.37803677,0.17560933,0.64637555,0.52135364,0.04124645,1.70477485
-1.82191096,3.83935960,0.25495567,0.93375287,1.36374598,0.17497509,0.66544298,0.53344020,0.04175888,1.76156296
-1.81590795,3.87241277,0.25240796,0.92733482,1.34678684,0.17392384,0.68344977,0.54463694,0.04218755,1.81565309
-1.80990495,3.89757232,0.24867153,0.91896811,1.32727065,0.17245269,0.70011363,0.55468312,0.04251797,1.86613755
-1.80390195,3.91409273,0.24380842,0.90869266,1.30536262,0.17056506,0.71517160,0.56333043,0.04273814,1.91214608
-1.79789895,3.92136119,0.23789823,0.89658095,1.28128056,0.16827086,0.72838675,0.57035014,0.04283904,1.95286746
-1.79189595,3.91891917,0.23103611,0.88273855,1.25529228,0.16558646,0.73955459,0.57553999,0.04281491,1.98757063
-1.78589295,3.90648125,0.22333051,0.86730397,1.22771167,0.16253464,0.74850898,0.57873054,0.04266362,2.01562477
-1.77988994,3.88395025,0.21490059,0.85044776,1.19889372,0.15914433,0.75512721,0.57979069,0.04238680,2.03651742
-1.77388694,3.85142837,0.20587348,0.83237087,1.16922851,0.15545034,0.75933421,0.57863226,0.04198998,2.04987029
-1.76788394,3.80922359,0.19638154,0.81330235,1.13913435,0.15149293,0.76110550,0.57521331,0.04148254,2.05545186
-1.76188094,3.75785130,0.18655951,0.79349656,1.10905044,0.14731727,0.76046893,0.56954026,0.04087758,2.05318650
-1.75587794,3.69803080,0.17654195,0.77322967,1.07942906,0.14297291,0.75750495,0.56166854,0.04019176,2.04315970
-1.74987494,3.63067678,0.16646080,0.75279592,1.05072768,0.13851313,0.75234546,0.55170190,0.03944495,2.02561915
-1.74387194,3.55688594,0.15644316,0.73250343,1.02340111,0.13399422,0.74517112,0.53979033,0.03865989,2.00097170
-1.73786893,3.47791897,0.14660952,0.71266974,0.99789397,0.12947480,0.73620730,0.52612661,0.03786171,1.96977606
-1.73186593,3.39517848,0.13707224,0.69361731,0.97463356,0.12501502,0.72571870,0.51094179,0.03707752,1.93273170
-1.72586293,3.31018315,0.12793437,0.67566881,0.95402333,0.12067586,0.71400277,0.49449955,0.03633583,1.89066401
-1.71985993,3.22453906,0.11928894,0.65914246,0.93643706,0.11651827,0.70138219,0.47708973,0.03566603,1.84450638
-1.71385693,3.13990857,0.11121842,0.64434747,0.92221381,0.11260245,0.68819660,0.45902128,0.03509787,1.79527943
-1.70785393,3.05797771,0.10379457,0.63157952,0.91165363,0.10898707,0.67479390,0.44061477,0.03466086,1.74406828
-1.70185093,2.98042272,0.09707842,0.62111650,0.90501418,0.10572846,0.66152124,0.42219480,0.03438376,1.69199812
-1.69584792,2.90887649,0.09112052,0.61321444,0.90250802,0.10287988,0.64871622,0.40408239,0.03429398,1.64020906
-1.68984492,2.84489565,0.08596116,0.60810365,0.90430071,0.10049074,0.63669835,0.38658777,0.03441711,1.58983053
-1.68384192,2.78992895,0.08163079,0.60598520,0.91050956,0.09860589,0.62576113,0.37000356,0.03477629,1.54195613
-1.67783892,2.74528756,0.07815027,0.60702768,0.92120293,0.09726490,0.61616500,0.35459871,0.03539176,1.49761930
-1.67183592,2.71211782,0.07553121,0.61136425,0.93640004,0.09650133,0.60813123,0.34061312,0.03628030,1.45777042
-1.66583292,2.69137693,0.07377613,0.61909008,0.95607111,0.09634210,0.60183700,0.32825327,0.03745469,1.42325582
-1.65982991,2.68381196,0.07287859,0.63026002,0.98013781,0.09680684,0.59741176,0.31768876,0.03892328,1.39479905
-1.65382691,2.68994250,0.07282319,0.64488671,1.00847385,0.09790733,0.59493487,0.30904988,0.04068948,1.37298492
-1.64782391,2.71004724,0.07358554,0.66293894,1.04090577,0.09964695,0.59443455,0.30242614,0.04275137,1.35824644
-1.64182091,2.74415466,0.07513212,0.68434048,1.07721366,0.10202025,0.59588816,0.29786583,0.04510133,1.35085504
-1.63581791,2.79203796,0.07742019,0.70896916,1.11713206,0.10501256,0.59922364,0.29537642,0.04772574,1.35091433
-1.62981491,2.85321448,0.08039773,0.73665653,1.16035086,0.10859975,0.60432213,0.29492580,0.05060485,1.35835737
-1.62381191,2.92694944,0.08400345,0.76718782,1.20651629,0.11274809,0.61102152,0.29644428,0.05371272,1.37294768
-1.61780890,3.01226433,0.08816698,0.80030258,1.25523219,0.11741423,0.61912094,0.29982723,0.05701728,1.39428406
-1.61180590,3.10794978,0.09280924,0.83569580,1.30606155,0.12254541,0.62838589,0.30493819,0.06048066,1.42180905
-1.60580290,3.21258288,0.09784305,0.87301979,1.35852851,0.12807976,0.63855401,0.31161244,0.06405956,1.45482103
-1.59979990,3.32454899,0.10317399,0.91188675,1.41212100,0.13394689,0.64934121,0.31966092,0.06770593,1.49248979
-1.59379690,3.44206772,0.10870158,0.95187225,1.46629423,0.14006865,0.66044816,0.32887439,0.07136778,1.53387519
-1.58779390,3.56322293,0.11432071,0.99251953,1.52047500,0.14636007,0.67156690,0.33902766,0.07499012,1.57794866
