energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-3.01050525,1.73296945,0.00056913,0.51207308,0.71686116,0.61785317,0.00197280,0.15143107,0.78400512,0.42315691
-3.00450225,1.79388007,0.00056570,0.53746046,0.73803261,0.62623167,0.00209884,0.15768371,0.83157263,0.44151775
-2.99849925,1.85980148,0.00056710,0.56485403,0.76220116,0.63414839,0.00225205,0.16438002,0.88411701,0.46182928
-2.99249625,1.93091761,0.00057303,0.59418966,0.78981758,0.64186849,0.00243164,0.17157432,0.94140421,0.48403790
-2.98649325,2.00734815,0.00058318,0.62537324,0.82129724,0.64966799,0.00263655,0.17931578,1.00313214,0.50806258
-2.98049025,2.08911960,0.00059716,0.65827305,0.85700335,0.65782130,0.00286544,0.18764496,1.06892203,0.53378901
-2.97448724,2.17613887,0.00061459,0.69271329,0.89723131,0.66658869,0.00311658,0.19659056,1.13831244,0.56106465
-2.96848424,2.26817118,0.00063502,0.72846935,0.94219466,0.67620418,0.00338787,0.20616640,1.21075674,0.58969514
-2.96248124,2.36482379,0.00065798,0.76526521,0.99201344,0.68686474,0.00367682,0.21636899,1.28562470,0.61944240
-2.95647824,2.46553694,0.00068296,0.80277352,1.04670522,0.69872098,0.00398052,0.22717575,1.36220882,0.65002476
-2.95047524,2.56958299,0.00070944,0.84061854,1.10617935,0.71187009,0.00429570,0.23854402,1.43973546,0.68111933
-2.94447224,2.67607420,0.00073686,0.87838204,1.17023452,0.72635117,0.00461879,0.25041093,1.51738077,0.71236659
-2.93846923,2.78397924,0.00076466,0.91561212,1.23855970,0.74214313,0.00494594,0.26269429,1.59429116,0.74337727
-2.93246623,2.89214778,0.00079228,0.95183465,1.31073848,0.75916532,0.00527310,0.27529430,1.66960735,0.77374118
-2.92646323,2.99934222,0.00081915,0.98656701,1.38625633,0.77728070,0.00559614,0.28809615,1.74249124,0.80303784
-2.92046023,3.10427505,0.00084471,1.01933331,1.46451070,0.79630133,0.00591090,0.30097334,1.81215417,0.83084819
-2.91445723,3.20564987,0.00086845,1.04968058,1.54482328,0.81599577,0.00621331,0.31379161,1.87788524,0.85676710
-2.90845423,3.30220407,0.00088989,1.07719489,1.62645413,0.83609815,0.00649949,0.32641320,1.93907803,0.88041592
-2.90245123,3.39275089,0.00090858,1.10151674,1.70861692,0.85631813,0.00676578,0.33870123,1.99525419,0.90145440
-2.89644822,3.47621856,0.00092416,1.12235464,1.79049503,0.87635150,0.00700892,0.35052408,2.04608254,0.91959153
-2.89044522,3.55168457,0.00093631,1.13949623,1.87125787,0.89589073,0.00722602,0.36175940,2.09139217,0.93459451
-2.88444222,3.61840327,0.00094479,1.15281624,1.95007712,0.91463512,0.00741470,0.37229758,2.13117877,0.94629560
-2.87843922,3.67582549,0.00094947,1.16228069,2.02614260,0.93230010,0.00757310,0.38204465,2.16560343,0.95459630
-2.87243622,3.72360930,0.00095027,1.16794716,2.09867742,0.94862540,0.00769990,0.39092420,2.19498365,0.95946881
-2.86643322,3.76162161,0.00094722,1.16996097,2.16695250,0.96338185,0.00779438,0.39887860,2.21977693,0.96095463
-2.86043022,3.78993096,0.00094043,1.16854742,2.23030010,0.97637672,0.00785636,0.40586919,2.24055738,0.95916048
-2.85442721,3.80879210,0.00093010,1.16400048,2.28812659,0.98745753,0.00788628,0.41187570,2.25798662,0.95425172
-2.84842421,3.81862374,0.00091654,1.15666855,2.33992427,0.99651454,0.00788509,0.41689492,2.27278025,0.94644371
-2.84242121,3.81998089,0.00090014,1.14693797,2.38528228,1.00348181,0.00785427,0.42093872,2.28567164,0.93599167
-2.83641821,3.81352388,0.00088137,1.13521525,2.42389654,1.00833720,0.00779580,0.42403172,2.29737503,0.92317948
-2.83041521,3.79998563,0.00086081,1.12190889,2.45557854,1.01110152,0.00771208,0.42620865,2.30854964,0.90830809
-2.82441221,3.78013949,0.00083912,1.10741175,2.48026288,1.01183677,0.00760591,0.42751172,2.31976703,0.89168416
-2.81840920,3.75476912,0.00081706,1.09208494,2.49801320,1.01064403,0.00748043,0.42798817,2.33148320,0.87360942
-2.81240620,3.72464209,0.00079546,1.07624404,2.50902628,1.00766082,0.00733905,0.42768812,2.34401700,0.85437134
-2.80640320,3.69048829,0.00077527,1.06014817,2.51363375,1.00305821,0.00718541,0.42666281,2.35753603,0.83423534
-2.80040020,3.65298401,0.00075752,1.04399265,2.51230117,0.99703766,0.00702332,0.42496347,2.37205057,0.81343896
-2.79439720,3.61274186,0.00074331,1.02790524,2.50562397,0.98982765,0.00685667,0.42264066,2.38741590,0.79218804
-2.78839420,3.57030649,0.00073387,1.01194621,2.49431981,0.98167998,0.00668939,0.41974415,2.40334269,0.77065501
-2.78239120,3.52615560,0.00073048,0.99611198,2.47921719,0.97286571,0.00652536,0.41632325,2.41941472,0.74897908
-2.77638819,3.48070523,0.00073449,0.98034203,2.46124003,0.96367068,0.00636837,0.41242753,2.43511271,0.72726820
-2.77038519,3.43431832,0.00074734,0.96452840,2.44138815,0.95439044,0.00622200,0.40810761,2.44984298,0.70560247
-2.76438219,3.38731511,0.00077048,0.94852732,2.42071387,0.94532462,0.00608961,0.40341612,2.46296885,0.68403870
-2.75837919,3.33998410,0.00080542,0.93217202,2.40029507,0.93677058,0.00597420,0.39840840,2.47384326,0.66261557
-2.75237619,3.29259212,0.00085363,0.91528602,2.38120514,0.92901649,0.00587837,0.39314300,2.48184044,0.64135919
-2.74637319,3.24539261,0.00091656,0.89769617,2.36448082,0.92233388,0.00580426,0.38768171,2.48638496,0.62028853
-2.74037019,3.19863093,0.00099557,0.87924453,2.35108873,0.91696977,0.00575345,0.38208915,2.48697658,0.59942052
-2.73436718,3.15254636,0.00109190,0.85979879,2.34189179,0.91313870,0.00572696,0.37643174,2.48320966,0.57877433
-2.72836418,3.10737049,0.00120660,0.83926035,2.33761699,0.91101501,0.00572515,0.37077624,2.47478627,0.55837490
-2.72236118,3.06332221,0.00134051,0.81757019,2.33882562,0.91072553,0.00574770,0.36518777,2.46152254,0.53825539
-2.71635818,3.02059987,0.00149417,0.79471198,2.34588769,0.91234348,0.00579363,0.35972749,2.44334849,0.51845856
-2.71035518,2.97937145,0.00166779,0.77071276,2.35896161,0.91588354,0.00586129,0.35445012,2.42030153,0.49903722
-2.70435218,2.93976387,0.00186119,0.74564115,2.37798065,0.92129903,0.00594837,0.34940141,2.39251486,0.48005372
-2.69834917,2.90185272,0.00207373,0.71960357,2.40264697,0.92848106,0.00605196,0.34461585,2.36020170,0.46157873
-2.69234617,2.86565362,0.00230431,0.69273879,2.43243419,0.93726046,0.00616862,0.34011472,2.32363687,0.44368952
-2.68634317,2.83111658,0.00255132,0.66521129,2.46659872,0.94741224,0.00629451,0.33590477,2.28313725,0.42646785
-2.68034017,2.79812416,0.00281263,0.63720406,2.50420004,0.95866297,0.00642543,0.33197750,2.23904261,0.40999785
-2.67433717,2.76649445,0.00308561,0.60891113,2.54412935,0.97070084,0.00655703,0.32830942,2.19169812,0.39436392
-2.66833417,2.73598896,0.00336712,0.58053057,2.58514587,0.98318811,0.00668490,0.32486303,2.14143981,0.37964895
-2.66233117,2.70632559,0.00365358,0.55225802,2.62591939,0.99577565,0.00680473,0.32158871,2.08858368,0.36593285
-2.65632816,2.67719608,0.00394101,0.52428136,2.66507749,1.00811887,0.00691249,0.31842742,2.03341910,0.35329154
-2.65032516,2.64828714,0.00422514,0.49677647,2.70125542,1.01989438,0.00700452,0.31531398,1.97620655,0.34179629
-2.64432216,2.61930395,0.00450149,0.46990428,2.73314638,1.03081660,0.00707772,0.31218084,1.91717939,0.33151359
-2.63831916,2.58999465,0.00476546,0.44380901,2.75955007,1.04065337,0.00712963,0.30896212,1.85654920,0.32250507
-2.63231616,2.56017394,0.00501253,0.41861754,2.77941703,1.04923972,0.00715850,0.30559762,1.79451386,0.31482777
-2.62631316,2.52974427,0.00523829,0.39443971,2.79188676,1.05648904,0.00716341,0.30203655,1.73126719,0.30853429
-2.62031016,2.49871283,0.00543869,0.37136924,2.79631784,1.06240078,0.00714423,0.29824089,1.66700926,0.30367281
-2.61430715,2.46720305,0.00561004,0.34948513,2.79230839,1.06706424,0.00710164,0.29418789,1.60195612,0.30028691
-2.60830415,2.43545938,0.00574926,0.32885317,2.77970615,1.07065793,0.00703709,0.28987186,1.53634795,0.29841485
-2.60230115,2.40384478,0.00585388,0.30952743,2.75860752,1.07344451,0.00695270,0.28530486,1.47045494,0.29808856
-2.59629815,2.37283056,0.00592220,0.29155146,2.72934599,1.07576120,0.00685118,0.28051643,1.40458012,0.29933208
-2.59029515,2.34297905,0.00595328,0.27495909,2.69247045,1.07800614,0.00673567,0.27555227,1.33905888,0.30215958
-2.58429215,2.31491965,0.00594704,0.25977479,2.64871485,1.08062120,0.00660962,0.27047193,1.27425521,0.30657305
-2.57828914,2.28931965,0.00590420,0.24601355,2.59896079,1.08407210,0.00647660,0.26534575,1.21055480,0.31255979
-2.57228614,2.26685128,0.00582632,0.23368035,2.54419532,1.08882663,0.00634015,0.26025113,1.14835552,0.32008985
-2.56628314,2.24815696,0.00571566,0.22276934,2.48546597,1.09533231,0.00620366,0.25526841,1.08805593,0.32911361
-2.56028014,2.23381453,0.00557518,0.21326279,2.42383577,1.10399435,0.00607017,0.25047652,1.03004269,0.33955972
-2.55427714,2.22430477,0.00540837,0.20513010,2.36034028,1.11515527,0.00594228,0.24594879,0.97467767,0.35133358
-2.54827414,2.21998273,0.00521917,0.19832697,2.29594888,1.12907706,0.00582208,0.24174907,0.92228574,0.36431653
-2.54227114,2.22105485,0.00501181,0.19279482,2.23153222,1.14592697,0.00571103,0.23792833,0.87314392,0.37836585
-2.53626813,2.22756298,0.00479069,0.18846072,2.16783704,1.16576747,0.00561000,0.23452207,0.82747270,0.39331571
-2.53026513,2.23937620,0.00456020,0.18523788,2.10546940,1.18855112,0.00551920,0.23154859,0.78542995,0.40897905
-2.52426213,2.25619099,0.00432463,0.18302669,2.04488655,1.21412037,0.00543827,0.22900811,0.74710776,0.42515043
-2.51825913,2.27753952,0.00408804,0.18171639,1.98639747,1.24221237,0.00536631,0.22688300,0.71253232,0.44160971
-2.51225613,2.30280569,0.00385411,0.18118732,1.93017121,1.27246844,0.00530198,0.22513884,0.68166677,0.45812643
-2.50625313,2.33124779,0.00362610,0.18131365,1.87625202,1.30444772,0.00524360,0.22372641,0.65441656,0.47446487
-2.50025013,2.36202660,0.00340676,0.18196642,1.82457996,1.33764404,0.00518926,0.22258433,0.63063707,0.49038934
-2.49424712,2.39423729,0.00319829,0.18301681,1.77501510,1.37150533,0.00513694,0.22164230,0.61014273,0.50566975
-2.48824412,2.42694334,0.00300235,0.18433947,1.72736371,1.40545423,0.00508464,0.22082468,0.59271709,0.52008711
-2.48224112,2.45921078,0.00282000,0.18581570,1.68140462,1.43890908,0.00503048,0.22005421,0.57812315,0.53343875
-2.47623812,2.49014087,0.00265179,0.18733623,1.63691401,1.47130400,0.00497280,0.21925568,0.56611315,0.54554312
-2.47023512,2.51889976,0.00249777,0.18880374,1.59368729,1.50210721,0.00491023,0.21835928,0.55643751,0.55624394
-2.46423212,2.54474369,0.00235754,0.19013459,1.55155683,1.53083670,0.00484176,0.21730359,0.54885213,0.56541368
-2.45822911,2.56703881,0.00223034,0.19126007,1.51040479,1.55707265,0.00476675,0.21603797,0.54312400,0.57295608
-2.45222611,2.58527473,0.00211510,0.19212685,1.47017053,1.58046598,0.00468499,0.21452419,0.53903463,0.57880784
-2.44622311,2.59907176,0.00201056,0.19269675,1.43085268,1.60074317,0.00459662,0.21273742,0.53638157,0.58293924
-2.44022011,2.60818161,0.00191528,0.19294588,1.39250600,1.61770704,0.00450218,0.21066640,0.53497783,0.58535389
-2.43421711,2.61248222,0.00182779,0.19286319,1.35523374,1.63123400,0.00440247,0.20831288,0.53464979,0.58608741
-2.42821411,2.61196720,0.00174660,0.19244850,1.31917636,1.64126817,0.00429859,0.20569041,0.53523366,0.58520526
-2.42221111,2.60673101,0.00167028,0.19171026,1.28449766,1.64781299,0.00419176,0.20282258,0.53657113,0.58279974
-2.41620810,2.59695087,0.00159752,0.19066307,1.25136933,1.65092104,0.00408335,0.19974081,0.53850472,0.57898615
-2.41020510,2.58286682,0.00152717,0.18932521,1.21995538,1.65068303,0.00397473,0.19648186,0.54087322,0.57389842
-2.40420210,2.56476100,0.00145824,0.18771627,1.19039723,1.64721664,0.00386723,0.19308520,0.54350781,0.56768417
-2.39819910,2.54293765,0.00138996,0.18585502,1.16280078,1.64065600,0.00376208,0.18959050,0.54622930,0.56049949
-2.39219610,2.51770471,0.00132175,0.18375765,1.13722612,1.63114271,0.00366037,0.18603519,0.54884672,0.55250352
-2.38619310,2.48935832,0.00125324,0.18143651,1.11368057,1.61881876,0.00356298,0.18245240,0.55115757,0.54385313
-2.38019010,2.45817079,0.00118426,0.17889929,1.09211552,1.60382190,0.00347060,0.17886936,0.55294978,0.53469776
-2.37418709,2.42438273,0.00111480,0.17614881,1.07242715,1.58628374,0.00338368,0.17530620,0.55400540,0.52517486
-2.36818409,2.38819971,0.00104503,0.17318324,1.05446112,1.56633063,0.00330249,0.17177544,0.55410575,0.51540587
-2.36218109,2.34979338,0.00097522,0.16999690,1.03802073,1.54408720,0.00322713,0.16828195,0.55303786,0.50549308
-2.35617809,2.30930700,0.00090576,0.16658137,1.02287831,1.51968237,0.00315753,0.16482350,0.55060178,0.49551757
-2.35017509,2.26686485,0.00083711,0.16292693,1.00878909,1.49325734,0.00309355,0.16139182,0.54661823,0.48553818
-2.34417209,2.22258493,0.00076977,0.15902422,0.99550670,1.46497505,0.00303500,0.15797402,0.54093634,0.47559167
-2.33816908,2.17659397,0.00070428,0.15486593,0.98279974,1.43503042,0.00298174,0.15455446,0.53344073,0.46569416
-2.33216608,2.12904393,0.00064117,0.15044848,0.97046820,1.40366074,0.00293367,0.15111663,0.52405766,0.45584351
-2.32616308,2.08012868,0.00058092,0.14577352,0.95835909,1.37115528,0.00289085,0.14764529,0.51275977,0.44602284
-2.32016008,2.03009982,0.00052403,0.14084913,0.94638040,1.33786361,0.00285351,0.14412840,0.49956914,0.43620473
-2.31415708,1.97928053,0.00047091,0.13569076,0.93451245,1.30420172,0.00282210,0.14055894,0.48455840,0.42635598
-2.30815408,1.92807616,0.00042193,0.13032172,0.92281629,1.27065538,0.00279731,0.13693642,0.46784983,0.41644259
-2.30215108,1.87698087,0.00037741,0.12477317,0.91143821,1.23778023,0.00278010,0.13326792,0.44961247,0.40643470
-2.29614807,1.82657924,0.00033761,0.11908383,0.90061043,1.20619818,0.00277167,0.12956880,0.43005731,0.39631105
-2.29014507,1.77754260,0.00030272,0.11329907,0.89064733,1.17658983,0.00277345,0.12586270,0.40943082,0.38606287
-2.28414207,1.73061945,0.00027290,0.10746981,0.88193755,1.14968292,0.00278705,0.12218117,0.38800717,0.37569667
-2.27813907,1.68662029,0.00024827,0.10165095,0.87493192,1.12623688,0.00281424,0.11856268,0.36607944,0.36523602
-2.27213607,1.64639687,0.00022889,0.09589963,0.87012754,1.10702376,0.00285684,0.11505119,0.34395023,0.35472189
-2.26613307,1.61081668,0.00021480,0.09027337,0.86804869,1.09280613,0.00291667,0.11169430,0.32192217,0.34421188
-2.26013007,1.58073344,0.00020602,0.08482805,0.86922505,1.08431250,0.00299544,0.10854108,0.30028865,0.33377792
-2.25412706,1.55695474,0.00020256,0.07961609,0.87416819,1.08221116,0.00309467,0.10563971,0.27932525,0.32350306
-2.24812406,1.54020829,0.00020440,0.07468458,0.88334712,1.08708342,0.00321559,0.10303508,0.25928209,0.31347714
-2.24212106,1.53110813,0.00021150,0.07007376,0.89716397,1.09939718,0.00335905,0.10076633,0.24037743,0.30379188
-2.23611806,1.53012246,0.00022384,0.06581569,0.91593081,1.11948217,0.00352542,0.09886470,0.22279275,0.29453560
-2.23011506,1.53754474,0.00024135,0.06193336,0.93984863,1.14750770,0.00371452,0.09735160,0.20666928,0.28578793
-2.22411206,1.55346936,0.00026396,0.05844001,0.96898950,1.18346434,0.00392556,0.09623712,0.19210624,0.27761477
-2.21810905,1.57777355,0.00029159,0.05533896,1.00328270,1.22715023,0.00415710,0.09551895,0.17916053,0.27006405
-2.21210605,1.61010640,0.00032411,0.05262382,1.04250577,1.27816311,0.00440705,0.09518200,0.16784795,0.26316224
-2.20610305,1.64988601,0.00036138,0.05027895,1.08628090,1.33589875,0.00467262,0.09519840,0.15814571,0.25691208
-2.20010005,1.69630528,0.00040319,0.04828039,1.13407723,1.39955617,0.00495040,0.09552823,0.14999612,0.25129163
-2.19409705,1.74834645,0.00044931,0.04659700,1.18521902,1.46814998,0.00523640,0.09612076,0.14331109,0.24625455
-2.18809405,1.80480420,0.00049947,0.04519184,1.23889996,1.54052972,0.00552612,0.09691612,0.13797746,0.24173182
-2.18209105,1.86431678,0.00055331,0.04402371,1.29420292,1.61540599,0.00581470,0.09784754,0.13386271,0.23763457
-2.17608804,1.92540407,0.00061046,0.04304883,1.35012492,1.69138259,0.00609696,0.09884373,0.13082091,0.23385805
-2.17008504,1.98651131,0.00067047,0.04222245,1.40560632,1.76699384,0.00636765,0.09983162,0.12869867,0.23028639
-2.16408204,2.04605703,0.00073287,0.04150056,1.45956335,1.84074604,0.00662151,0.10073914,0.12734092,0.22679789
-2.15807904,2.10248322,0.00079714,0.04084134,1.51092275,1.91116141,0.00685348,0.10149791,0.12659633,0.22327057
-2.15207604,2.15430592,0.00086273,0.04020659,1.55865727,1.97682327,0.00705884,0.10204589,0.12632215,0.21958770
-2.14607304,2.20016425,0.00092909,0.03956286,1.60182068,2.03642061,0.00723339,0.10232964,0.12638846,0.21564298
-2.14007004,2.23886592,0.00099567,0.03888239,1.63958081,2.08879042,0.00737353,0.10230632,0.12668166,0.21134509
-2.13406703,2.26942737,0.00106194,0.03814373,1.67124944,2.13295613,0.00747644,0.10194519,0.12710707,0.20662154
-2.12806403,2.29110694,0.00112742,0.03733215,1.69630760,2.16816057,0.00754015,0.10122863,0.12759075,0.20142142
-2.12206103,2.30342986,0.00119165,0.03643971,1.71442530,2.19389203,0.00756361,0.10015263,0.12808041,0.19571722
-2.11605803,2.30620369,0.00125428,0.03546512,1.72547480,2.20990233,0.00754670,0.09872676,0.12854537,0.18950545
-2.11005503,2.29952403,0.00131501,0.03441326,1.72953665,2.21621601,0.00749029,0.09697361,0.12897583,0.18280627
-2.10405203,2.28376981,0.00137364,0.03329462,1.72689831,2.21313008,0.00739615,0.09492773,0.12938117,0.17566204
-2.09804902,2.25958869,0.00143007,0.03212442,1.71804498,2.20120419,0.00726693,0.09263421,0.12978775,0.16813510
-2.09204602,2.22787286,0.00148427,0.03092173,1.70364323,2.18124151,0.00710606,0.09014684,0.13023593,0.16030477
-2.08604302,2.18972636,0.00153631,0.02970839,1.68451762,2.15426080,0.00691760,0.08752607,0.13077682,0.15226391
-2.08004002,2.14642519,0.00158635,0.02850797,1.66162130,2.12146075,0.00670617,0.08483677,0.13146851,0.14411505
-2.07403702,2.09937160,0.00163458,0.02734473,1.63600163,2.08417785,0.00647674,0.08214593,0.13237231,0.13596658
-2.06803402,2.05004466,0.00168124,0.02624258,1.60876213,2.04383931,0.00623452,0.07952039,0.13354886,0.12792883
-2.06203102,1.99994865,0.00172659,0.02522417,1.58102207,2.00191293,0.00598475,0.07702469,0.13505443,0.12011057
-2.05602801,1.95056157,0.00177089,0.02431015,1.55387554,1.95985570,0.00573263,0.07471910,0.13693757,0.11261575
-2.05002501,1.90328558,0.00181434,0.02351848,1.52835130,1.91906325,0.00548308,0.07265798,0.13923616,0.10554081
-2.04402201,1.85940124,0.00185710,0.02286397,1.50537534,1.88082207,0.00524073,0.07088836,0.14197508,0.09897258
-2.03801901,1.82002731,0.00189926,0.02235802,1.48573731,1.84626629,0.00500970,0.06944900,0.14516451,0.09298671
-2.03201601,1.78608748,0.00194078,0.02200843,1.47006259,1.81634086,0.00479364,0.06836981,0.14879906,0.08764673
-2.02601301,1.75828529,0.00198155,0.02181956,1.45879077,1.79177235,0.00459557,0.06767160,0.15285761,0.08300372
-2.02001001,1.73708789,0.00202134,0.02179242,1.45216175,1.77304861,0.00441795,0.06736634,0.15730399,0.07909641
-2.01400700,1.72271930,0.00205979,0.02192513,1.45020986,1.76040803,0.00426260,0.06745768,0.16208831,0.07595183
-2.00800400,1.71516299,0.00209648,0.02221329,1.45276638,1.75383857,0.00413077,0.06794187,0.16714909,0.07358616
-2.00200100,1.71417364,0.00213088,0.02265058,1.45947034,1.75308671,0.00402316,0.06880888,0.17241574,0.07200599
-1.99599800,1.71929721,0.00216240,0.02322932,1.46978708,1.75767561,0.00393997,0.07004371,0.17781163,0.07120957
-1.98999500,1.72989848,0.00219042,0.02394110,1.48303399,1.76693185,0.00388099,0.07162794,0.18325725,0.07118816
-1.98399200,1.74519458,0.00221431,0.02477735,1.49841217,1.78001925,0.00384563,0.07354109,0.18867349,0.07192744
-1.97798899,1.76429310,0.00223347,0.02572991,1.51504283,1.79597860,0.00383303,0.07576216,0.19398481,0.07340862
-1.97198599,1.78623308,0.00224735,0.02679150,1.53200681,1.81377134,0.00384213,0.07827084,0.19912206,0.07560953
-1.96598299,1.81002710,0.00225548,0.02795608,1.54838561,1.83232549,0.00387168,0.08104865,0.20402494,0.07850543
-1.95997999,1.83470290,0.00225749,0.02921916,1.56330231,1.85058192,0.00392035,0.08407967,0.20864388,0.08206966
-1.95397699,1.85934274,0.00225314,0.03057792,1.57596053,1.86753911,0.00398677,0.08735106,0.21294126,0.08627396
-1.94797399,1.88311914,0.00224232,0.03203120,1.58568015,1.88229478,0.00406951,0.09085310,0.21689197,0.09108871
-1.94197099,1.90532576,0.00222507,0.03357945,1.59192807,1.89408269,0.00416714,0.09457897,0.22048335,0.09648289
-1.93596798,1.92540247,0.00220158,0.03522447,1.59434316,1.90230354,0.00427824,0.09852401,0.22371439,0.10242400
-1.92996498,1.94295389,0.00217216,0.03696914,1.59275433,1.90654893,0.00440137,0.10268483,0.22659449,0.10887778
-1.92396198,1.95776113,0.00213725,0.03881697,1.58719129,1.90661771,0.00453508,0.10705801,0.22914177,0.11580807
-1.91795898,1.96978658,0.00209741,0.04077173,1.57788762,1.90252449,0.00467789,0.11163868,0.23138104,0.12317654
-1.91195598,1.97917209,0.00205329,0.04283695,1.56527637,1.89450024,0.00482829,0.11641897,0.23334173,0.13094257
-1.90595298,1.98623098,0.00200562,0.04501549,1.54997843,1.88298538,0.00498473,0.12138652,0.23505581,0.13906322
-1.89994997,1.99143442,0.00195519,0.04730917,1.53278440,1.86861582,0.00514558,0.12652303,0.23655590,0.14749335
-1.89394697,1.99539326,0.00190280,0.04971837,1.51463066,1.85220275,0.00530921,0.13180315,0.23787375,0.15618587
-1.88794397,1.99883582,0.00184932,0.05224180,1.49657078,1.83470709,0.00547394,0.13719363,0.23903908,0.16509214
-1.88194097,2.00258295,0.00179561,0.05487633,1.47974314,1.81720955,0.00563809,0.14265292,0.24007903,0.17416251
-1.87593797,2.00752091,0.00174252,0.05761690,1.46533618,1.80087741,0.00580005,0.14813121,0.24101809,0.18334692
-1.86993497,2.01457319,0.00169093,0.06045657,1.45455205,1.78692900,0.00595828,0.15357103,0.24187863,0.19259561
-1.86393197,2.02467177,0.00164171,0.06338665,1.44857011,1.77659688,0.00611143,0.15890834,0.24268187,0.20185979
-1.85792896,2.03872874,0.00159572,0.06639684,1.44851098,1.77109076,0.00625836,0.16407409,0.24344932,0.21109232
-1.85192596,2.05760865,0.00155385,0.06947552,1.45540232,1.77156096,0.00639824,0.16899621,0.24420453,0.22024818
-1.84592296,2.08210224,0.00151700,0.07260999,1.47014695,1.77906337,0.00653062,0.17360188,0.24497500,0.22928499
-1.83991996,2.11290188,0.00148608,0.07578677,1.49349424,1.79452650,0.00665550,0.17782009,0.24579404,0.23816313
-1.83391696,2.15057920,0.00146205,0.07899181,1.52601526,1.81872161,0.00677337,0.18158418,0.24670260,0.24684583
-1.82791396,2.19556521,0.00144587,0.08221076,1.56808233,1.85223631,0.00688529,0.18483440,0.24775069,0.25529897
-1.82191096,2.24813333,0.00143857,0.08542904,1.61985330,1.89545250,0.00699289,0.18752017,0.24899835,0.26349071
-1.81590795,2.30838570,0.00144118,0.08863197,1.68126119,1.94852915,0.00709839,0.18960212,0.25051610,0.27139093
-1.80990495,2.37624308,0.00145476,0.09180477,1.75200919,2.01139036,0.00720456,0.19105357,0.25238459,0.27897054
-1.80390195,2.45143878,0.00148035,0.09493250,1.83157143,2.08371937,0.00731469,0.19186159,0.25469356,0.28620076
-1.79789895,2.53351682,0.00151899,0.09799991,1.91919948,2.16495858,0.00743249,0.19202737,0.25754001,0.29305234
-1.79189595,2.62183470,0.00157167,0.10099134,2.01393465,2.25431606,0.00756200,0.19156607,0.26102554,0.29949488
-1.78589295,2.71557078,0.00163928,0.10389052,2.11462576,2.35077823,0.00770745,0.19050603,0.26525297,0.30549630
-1.77988994,2.81373644,0.00172259,0.10668041,2.21995210,2.45312895,0.00787306,0.18888741,0.27032236,0.31102241
-1.77388694,2.91519272,0.00182221,0.10934309,2.32845109,2.55997416,0.00806293,0.18676046,0.27632647,0.31603689
-1.76788394,3.01867117,0.00193852,0.11185971,2.43854972,2.66977182,0.00828078,0.18418327,0.28334589,0.32050134
-1.76188094,3.12279846,0.00207166,0.11421042,2.54859910,2.78086602,0.00852976,0.18121937,0.29144405,0.32437581
-1.75587794,3.22612396,0.00222143,0.11637458,2.65691096,2.89152434,0.00881229,0.17793516,0.30066225,0.32761947
-1.74987494,3.32714950,0.00238731,0.11833082,2.76179503,2.99997718,0.00912980,0.17439735,0.31101502,0.33019161
-1.74387194,3.42436033,0.00256837,0.12005743,2.86159601,3.10445782,0.00948262,0.17067049,0.32248602,0.33205280
-1.73786893,3.51625642,0.00276329,0.12153263,2.95472909,3.20324177,0.00986982,0.16681475,0.33502469,0.33316616
-1.73186593,3.60138282,0.00297029,0.12273507,3.03971276,3.29468415,0.01028907,0.16288402,0.34854387,0.33349879
-1.72586293,3.67835852,0.00318717,0.12364426,3.11519807,3.37725396,0.01073665,0.15892443,0.36291868,0.33302305
-1.71985993,3.74590266,0.00341132,0.12424114,3.17999341,3.44956414,0.01120740,0.15497325,0.37798663,0.33171787
-1.71385693,3.80285765,0.00363972,0.12450858,3.23308430,3.51039670,0.01169478,0.15105829,0.39354926,0.32956979
-1.70785393,3.84820868,0.00386900,0.12443190,3.27364797,3.55872250,0.01219099,0.14719783,0.40937520,0.32657385
-1.70185093,3.88109943,0.00409551,0.12399941,3.30106246,3.59371529,0.01268713,0.14340088,0.42520479,0.32273422
-1.69584792,3.90084389,0.00431539,0.12320281,3.31491071,3.61476028,0.01317342,0.13966794,0.44075602,0.31806453
-1.68984492,3.90693451,0.00452465,0.12203765,3.31497979,3.62145741,0.01363947,0.13599209,0.45573186,0.31258795
-1.68384192,3.89904696,0.00471930,0.12050365,3.30125610,3.61361998,0.01407461,0.13236031,0.46982853,0.30633700
-1.67783892,3.87704196,0.00489544,0.11860496,3.27391714,3.59126919,0.01446819,0.12875511,0.48274460,0.29935316
-1.67183592,3.84096458,0.00504936,0.11635040,3.23332055,3.55462549,0.01480995,0.12515621,0.49419058,0.29168635
-1.66583292,3.79104141,0.00517769,0.11375359,3.17999134,3.50409739,0.01509036,0.12154229,0.50389855,0.28339420
-1.65982991,3.72767622,0.00527749,0.11083301,3.11460784,3.44026856,0.01530096,0.11789274,0.51163155,0.27454143
-1.65382691,3.65144412,0.00534633,0.10761199,3.03798705,3.36388377,0.01543467,0.11418927,0.51719228,0.26519907
-1.64782391,3.56308461,0.00538239,0.10411865,2.95106981,3.27583419,0.01548603,0.11041743,0.52043077,0.25544388
