energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down
-2.42221111,3.20680153,-3.20680232,0.00004406,-0.00004406,0.11527494,-0.11527500,0.40387845,-0.40387868,2.45968494,-2.45968517,0.00386109,-0.00386110,0.54664859,-0.54664872,0.29573296,-0.29573318,0.21113225,-0.21113245
-2.41620810,3.16086902,-3.16086977,0.00004320,-0.00004320,0.11264157,-0.11264163,0.39543305,-0.39543330,2.43764074,-2.43764087,0.00363280,-0.00363281,0.53378413,-0.53378430,0.28900882,-0.28900907,0.20449822,-0.20449844
-2.41020510,3.11488179,-3.11488245,0.00004224,-0.00004224,0.10993388,-0.10993395,0.38614135,-0.38614162,2.41730244,-2.41730242,0.00341323,-0.00341324,0.51965240,-0.51965262,0.28168305,-0.28168332,0.19750711,-0.19750733
-2.40420210,3.07035579,-3.07035629,0.00004117,-0.00004117,0.10719274,-0.10719280,0.37616982,-0.37617012,2.39993794,-2.39993773,0.00320398,-0.00320399,0.50442873,-0.50442899,0.27383195,-0.27383222,0.19025524,-0.19025547
-2.39819910,3.02880780,-3.02880811,0.00004002,-0.00004002,0.10445916,-0.10445922,0.36569463,-0.36569493,2.38679959,-2.38679914,0.00300655,-0.00300656,0.48830082,-0.48830110,0.26554787,-0.26554815,0.18283934,-0.18283957
-2.39219610,2.99171359,-2.99171365,0.00003880,-0.00003880,0.10177349,-0.10177354,0.35489752,-0.35489783,2.37908668,-2.37908595,0.00282231,-0.00282232,0.47146521,-0.47146551,0.25693685,-0.25693714,0.17535459,-0.17535482
-2.38619310,2.96046338,-2.96046315,0.00003754,-0.00003754,0.09917448,-0.09917454,0.34396145,-0.34396175,2.37790588,-2.37790483,0.00265250,-0.00265250,0.45412334,-0.45412366,0.24811553,-0.24811583,0.16789275,-0.16789297
-2.38019010,2.93631619,-2.93631563,0.00003626,-0.00003626,0.09669837,-0.09669842,0.33306592,-0.33306622,2.38423071,-2.38422932,0.00249817,-0.00249818,0.43647725,-0.43647759,0.23920747,-0.23920776,0.16054024,-0.16054046
-2.37418709,2.92035423,-2.92035331,0.00003498,-0.00003498,0.09437783,-0.09437787,0.32238225,-0.32238253,2.39886144,-2.39885968,0.00236019,-0.00236020,0.41872508,-0.41872543,0.23033902,-0.23033930,0.15337650,-0.15337671
-2.36818409,2.91343924,-2.91343794,0.00003374,-0.00003374,0.09224105,-0.09224108,0.31206884,-0.31206911,2.42238683,-2.42238470,0.00223920,-0.00223921,0.40105654,-0.40105688,0.22163500,-0.22163528,0.14647233,-0.14647252
-2.36218109,2.91617243,-2.91617074,0.00003256,-0.00003256,0.09031079,-0.09031081,0.30226669,-0.30226694,2.45514948,-2.45514697,0.00213560,-0.00213561,0.38364840,-0.38364873,0.21321426,-0.21321451,0.13988853,-0.13988871
-2.35617809,2.92885993,-2.92885785,0.00003145,-0.00003145,0.08860354,-0.08860356,0.29309532,-0.29309554,2.49721627,-2.49721340,0.00204953,-0.00204954,0.36666039,-0.36666072,0.20518532,-0.20518555,0.13367474,-0.13367490
-2.35017509,2.95148561,-2.95148316,0.00003045,-0.00003045,0.08712885,-0.08712886,0.28464916,-0.28464935,2.54835579,-2.54835257,0.00198086,-0.00198086,0.35023146,-0.35023178,0.19764247,-0.19764269,0.12786856,-0.12786871
-2.34417209,2.98369286,-2.98369007,0.00002955,-0.00002955,0.08588878,-0.08588877,0.27699485,-0.27699501,2.60802389,-2.60802037,0.00192915,-0.00192915,0.33447672,-0.33447702,0.19066230,-0.19066249,0.12249501,-0.12249515
-2.33816908,3.02477685,-3.02477375,0.00002879,-0.00002879,0.08487760,-0.08487759,0.27016923,-0.27016936,2.67535905,-2.67535526,0.00189369,-0.00189369,0.31948509,-0.31948537,0.18430090,-0.18430107,0.11756628,-0.11756640
-2.33216608,3.07368819,-3.07368485,0.00002816,-0.00002816,0.08408179,-0.08408177,0.26417844,-0.26417854,2.74918810,-2.74918411,0.00187347,-0.00187348,0.30531795,-0.30531821,0.17859192,-0.17859206,0.11308185,-0.11308196
-2.32616308,3.12904890,-3.12904539,0.00002767,-0.00002767,0.08348019,-0.08348017,0.25899801,-0.25899809,2.82804318,-2.82803906,0.00186721,-0.00186721,0.29200864,-0.29200888,0.17354551,-0.17354563,0.10902906,-0.10902915
-2.32016008,3.18918053,-3.18917693,0.00002731,-0.00002731,0.08304454,-0.08304451,0.25457410,-0.25457416,2.91018989,-2.91018572,0.00187334,-0.00187334,0.27956300,-0.27956323,0.16914821,-0.16914831,0.10538392,-0.10538399
-2.31415708,3.25214431,-3.25214070,0.00002707,-0.00002707,0.08274022,-0.08274018,0.25082572,-0.25082576,2.99366631,-2.99366218,0.00189007,-0.00189007,0.26796088,-0.26796109,0.16536380,-0.16536388,0.10211230,-0.10211237
-2.30815408,3.31579209,-3.31578857,0.00002695,-0.00002695,0.08252727,-0.08252723,0.24764802,-0.24764805,3.07633192,-3.07632793,0.00191539,-0.00191539,0.25715853,-0.25715873,0.16213506,-0.16213513,0.09917150,-0.09917156
-2.30215108,3.37782687,-3.37782354,0.00002691,-0.00002691,0.08236168,-0.08236164,0.24491644,-0.24491645,3.15592512,-3.15592135,0.00194716,-0.00194716,0.24709180,-0.24709198,0.15938638,-0.15938643,0.09651192,-0.09651197
-2.29614807,3.43587069,-3.43586765,0.00002696,-0.00002696,0.08219678,-0.08219674,0.24249153,-0.24249155,3.23012744,-3.23012400,0.00198310,-0.00198310,0.23767997,-0.23768015,0.15702702,-0.15702707,0.09407903,-0.09407908
-2.29014507,3.48753752,-3.48753486,0.00002705,-0.00002705,0.08198477,-0.08198474,0.24022441,-0.24022443,3.29663224,-3.29662921,0.00202088,-0.00202088,0.22883008,-0.22883025,0.15495505,-0.15495509,0.09181544,-0.09181549
-2.28414207,3.53050847,-3.53050628,0.00002717,-0.00002717,0.08167842,-0.08167840,0.23796239,-0.23796242,3.35321528,-3.35321277,0.00205819,-0.00205819,0.22044145,-0.22044162,0.15306148,-0.15306152,0.08966300,-0.08966305
-2.27813907,3.56260634,-3.56260471,0.00002729,-0.00002729,0.08123261,-0.08123259,0.23555475,-0.23555480,3.39780459,-3.39780266,0.00209277,-0.00209277,0.21241036,-0.21241054,0.15123475,-0.15123480,0.08756484,-0.08756489
-2.27213607,3.58186652,-3.58186553,0.00002739,-0.00002739,0.08060593,-0.08060592,0.23285835,-0.23285842,3.42854664,-3.42854537,0.00212250,-0.00212250,0.20463454,-0.20463473,0.14936508,-0.14936514,0.08546732,-0.08546737
-2.26613307,3.58660141,-3.58660111,0.00002744,-0.00002744,0.07976208,-0.07976208,0.22974276,-0.22974287,3.44386634,-3.44386579,0.00214546,-0.00214546,0.19701733,-0.19701752,0.14734870,-0.14734876,0.08332178,-0.08332184
-2.26013007,3.57545561,-3.57545605,0.00002742,-0.00002742,0.07867111,-0.07867112,0.22609491,-0.22609504,3.44251829,-3.44251849,0.00215994,-0.00215994,0.18947134,-0.18947154,0.14509163,-0.14509171,0.08108609,-0.08108616
-2.25412706,3.54744974,-3.54745095,0.00002731,-0.00002731,0.07731038,-0.07731041,0.22182277,-0.22182294,3.42362704,-3.42362803,0.00216454,-0.00216454,0.18192156,-0.18192178,0.14251298,-0.14251308,0.07872576,-0.07872583
-2.24812406,3.50201108,-3.50201307,0.00002709,-0.00002709,0.07566533,-0.07566537,0.21685831,-0.21685852,3.38671497,-3.38671675,0.00215817,-0.00215817,0.17430764,-0.17430788,0.13954759,-0.13954771,0.07621486,-0.07621495
-2.24212106,3.43898978,-3.43899255,0.00002675,-0.00002675,0.07372981,-0.07372986,0.21115925,-0.21115949,3.33171639,-3.33171895,0.00214009,-0.00214009,0.16658547,-0.16658572,0.13614786,-0.13614800,0.07353650,-0.07353659
-2.23611806,3.35866021,-3.35866373,0.00002629,-0.00002629,0.07150617,-0.07150624,0.20470987,-0.20471015,3.25897750,-3.25898082,0.00210991,-0.00210992,0.15872788,-0.15872814,0.13228491,-0.13228507,0.07068293,-0.07068303
-2.23011506,3.26170756,-3.26171178,0.00002570,-0.00002570,0.06900507,-0.06900515,0.19752073,-0.19752104,3.16924232,-3.16924636,0.00206761,-0.00206762,0.15072465,-0.15072493,0.12794878,-0.12794897,0.06765531,-0.06765542
-2.22411206,3.14920044,-3.14920532,0.00002499,-0.00002499,0.06624493,-0.06624502,0.18962734,-0.18962768,3.06362535,-3.06363004,0.00201351,-0.00201351,0.14258174,-0.14258203,0.12314805,-0.12314826,0.06446317,-0.06446329
-2.21810905,3.02255104,-3.02255651,0.00002415,-0.00002415,0.06325109,-0.06325120,0.18108803,-0.18108840,2.94357219,-2.94357748,0.00194824,-0.00194824,0.13431987,-0.13432017,0.11790853,-0.11790876,0.06112354,-0.06112366
-2.21210605,2.88346464,-2.88347061,0.00002319,-0.00002319,0.06005489,-0.06005500,0.17198096,-0.17198136,2.81081025,-2.81081605,0.00187272,-0.00187273,0.12597263,-0.12597294,0.11227155,-0.11227179,0.05765986,-0.05766000
-2.20610305,2.73388093,-2.73388732,0.00002213,-0.00002213,0.05669239,-0.05669251,0.16240061,-0.16240103,2.66729142,-2.66729764,0.00178813,-0.00178813,0.11758415,-0.11758447,0.10629158,-0.10629184,0.05410077,-0.05410091
-2.20010005,2.57590979,-2.57591650,0.00002099,-0.00002099,0.05320312,-0.05320325,0.15245380,-0.15245423,2.51512959,-2.51513614,0.00169582,-0.00169582,0.10920653,-0.10920685,0.10003359,-0.10003386,0.05047867,-0.05047881
-2.19409705,2.41176432,-2.41177125,0.00001977,-0.00001977,0.04962872,-0.04962885,0.14225552,-0.14225596,2.35653551,-2.35654229,0.00159729,-0.00159729,0.10089714,-0.10089746,0.09357015,-0.09357042,0.04682838,-0.04682852
-2.18809405,2.24369387,-2.24370093,0.00001850,-0.00001850,0.04601157,-0.04601170,0.13192475,-0.13192519,2.19375169,-2.19375861,0.00149412,-0.00149413,0.09271592,-0.09271624,0.08697841,-0.08697869,0.04318571,-0.04318585
-2.18209105,2.07391983,-2.07392693,0.00001719,-0.00001719,0.04239350,-0.04239363,0.12158040,-0.12158084,2.02898996,-2.02899692,0.00138794,-0.00138795,0.08472285,-0.08472316,0.08033723,-0.08033751,0.03958616,-0.03958630
-2.17608804,1.90457643,-1.90458349,0.00001587,-0.00001587,0.03881463,-0.03881476,0.11133757,-0.11133801,1.86437391,-1.86438083,0.00128035,-0.00128035,0.07697556,-0.07697586,0.07372442,-0.07372469,0.03606374,-0.03606387
-2.17008504,1.73765866,-1.73766558,0.00001454,-0.00001454,0.03531229,-0.03531242,0.10130427,-0.10130469,1.70188825,-1.70189504,0.00117287,-0.00117287,0.06952739,-0.06952767,0.06721422,-0.06721449,0.03264991,-0.03265005
-2.16408204,1.57497872,-1.57498544,0.00001324,-0.00001324,0.03192018,-0.03192030,0.09157862,-0.09157903,1.54333641,-1.54334300,0.00106693,-0.00106694,0.06242567,-0.06242594,0.06087528,-0.06087554,0.02937282,-0.02937295
-2.15807904,1.41813223,-1.41813868,0.00001196,-0.00001196,0.02866771,-0.02866783,0.08224677,-0.08224716,1.39030761,-1.39031395,0.00096384,-0.00096384,0.05571052,-0.05571079,0.05476891,-0.05476916,0.02625662,-0.02625675
-2.15207604,1.26847458,-1.26848071,0.00001074,-0.00001074,0.02557955,-0.02557966,0.07338134,-0.07338171,1.24415383,-1.24415985,0.00086472,-0.00086472,0.04941403,-0.04941428,0.04894791,-0.04894814,0.02332110,-0.02332122
-2.14607304,1.12710751,-1.12711327,0.00000957,-0.00000957,0.02267534,-0.02267545,0.06504055,-0.06504090,1.10597663,-1.10598229,0.00077053,-0.00077053,0.04355981,-0.04356003,0.04345574,-0.04345596,0.02058148,-0.02058158
-2.14007004,0.99487545,-0.99488081,0.00000847,-0.00000847,0.01996970,-0.01996980,0.05726801,-0.05726833,0.97662358,-0.97662886,0.00068205,-0.00068206,0.03816296,-0.03816317,0.03832625,-0.03832646,0.01804841,-0.01804851
-2.13406703,0.87237088,-0.87237584,0.00000744,-0.00000744,0.01747231,-0.01747240,0.05009297,-0.05009327,0.85669342,-0.85669830,0.00059990,-0.00059990,0.03323041,-0.03323060,0.03358374,-0.03358394,0.01572818,-0.01572827
-2.12806403,0.75994751,-0.75995203,0.00000649,-0.00000649,0.01518822,-0.01518830,0.04353110,-0.04353137,0.74654884,-0.74655330,0.00052448,-0.00052448,0.02876149,-0.02876166,0.02924343,-0.02924360,0.01362302,-0.01362310
-2.12206103,0.65773983,-0.65774393,0.00000562,-0.00000562,0.01311825,-0.01311832,0.03758566,-0.03758590,0.64633556,-0.64633960,0.00045608,-0.00045609,0.02474874,-0.02474890,0.02531218,-0.02531234,0.01173154,-0.01173162
-2.11605803,0.56568777,-0.56569145,0.00000484,-0.00000484,0.01125948,-0.01125955,0.03224897,-0.03224918,0.55600633,-0.55600996,0.00039484,-0.00039484,0.02117894,-0.02117908,0.02178951,-0.02178965,0.01004928,-0.01004935
-2.11005503,0.48356467,-0.48356794,0.00000413,-0.00000413,0.00960585,-0.00960591,0.02750405,-0.02750424,0.47534828,-0.47535150,0.00034077,-0.00034077,0.01803415,-0.01803428,0.01866875,-0.01866887,0.00856928,-0.00856934
-2.10405203,0.41100725,-0.41101013,0.00000350,-0.00000350,0.00814875,-0.00814880,0.02332642,-0.02332659,0.40401214,-0.40401498,0.00029381,-0.00029381,0.01529291,-0.01529302,0.01593827,-0.01593838,0.00728268,-0.00728273
-2.09804902,0.34754605,-0.34754855,0.00000295,-0.00000295,0.00687760,-0.00687765,0.01968586,-0.01968601,0.34154208,-0.34154456,0.00025383,-0.00025383,0.01293132,-0.01293141,0.01358279,-0.01358288,0.00617933,-0.00617937
-2.09204602,0.29263519,-0.29263735,0.00000247,-0.00000247,0.00578051,-0.00578055,0.01654817,-0.01654830,0.28740480,-0.28740694,0.00022064,-0.00022064,0.01092416,-0.01092424,0.01158462,-0.01158469,0.00524836,-0.00524840
-2.08604302,0.24568042,-0.24568226,0.00000205,-0.00000205,0.00484476,-0.00484480,0.01387679,-0.01387690,0.24101705,-0.24101888,0.00019406,-0.00019406,0.00924586,-0.00924593,0.00992488,-0.00992494,0.00447872,-0.00447875
-2.08004002,0.20606450,-0.20606606,0.00000169,-0.00000169,0.00405737,-0.00405740,0.01163427,-0.01163436,0.20177056,-0.20177211,0.00017390,-0.00017390,0.00787141,-0.00787146,0.00858456,-0.00858461,0.00385959,-0.00385962
-2.07403702,0.17316951,-0.17317079,0.00000139,-0.00000139,0.00340548,-0.00340550,0.00978350,-0.00978358,0.16905398,-0.16905527,0.00016001,-0.00016001,0.00677703,-0.00677708,0.00754546,-0.00754550,0.00338083,-0.00338085
-2.06803402,0.14639546,-0.14639651,0.00000113,-0.00000113,0.00287673,-0.00287675,0.00828883,-0.00828889,0.14227128,-0.14227233,0.00015226,-0.00015226,0.00594085,-0.00594088,0.00679101,-0.00679104,0.00303325,-0.00303326
-2.06203102,0.12517530,-0.12517612,0.00000092,-0.00000092,0.00245957,-0.00245959,0.00711681,-0.00711686,0.12085657,-0.12085741,0.00015058,-0.00015058,0.00534323,-0.00534325,0.00630683,-0.00630685,0.00280883,-0.00280884
-2.05602801,0.10898595,-0.10898658,0.00000075,-0.00000075,0.00214346,-0.00214347,0.00623685,-0.00623689,0.10428522,-0.10428587,0.00015495,-0.00015495,0.00496711,-0.00496712,0.00608117,-0.00608118,0.00270088,-0.00270089
-2.05002501,0.09735586,-0.09735632,0.00000061,-0.00000061,0.00191896,-0.00191897,0.00562155,-0.00562158,0.09208142,-0.09208190,0.00016543,-0.00016543,0.00479809,-0.00479810,0.00610522,-0.00610522,0.00270410,-0.00270410
-2.04402201,0.08986897,-0.08986927,0.00000051,-0.00000051,0.00177790,-0.00177790,0.00524690,-0.00524691,0.08382244,-0.08382277,0.00018213,-0.00018213,0.00482442,-0.00482442,0.00637316,-0.00637316,0.00281454,-0.00281454
-2.03801901,0.08616569,-0.08616584,0.00000043,-0.00000043,0.00171328,-0.00171328,0.00509224,-0.00509225,0.07913989,-0.07914008,0.00020521,-0.00020521,0.00503682,-0.00503681,0.00688213,-0.00688211,0.00302954,-0.00302954
-2.03201601,0.08594105,-0.08594108,0.00000039,-0.00000039,0.00171930,-0.00171930,0.00514016,-0.00514016,0.07771831,-0.07771838,0.00023490,-0.00023489,0.00542821,-0.00542820,0.00763202,-0.00763200,0.00334759,-0.00334758
-2.02601301,0.08894064,-0.08894055,0.00000037,-0.00000037,0.00179125,-0.00179125,0.00537611,-0.00537611,0.07929155,-0.07929151,0.00027144,-0.00027144,0.00599337,-0.00599335,0.00862522,-0.00862519,0.00376810,-0.00376809
-2.02001001,0.09495456,-0.09495436,0.00000038,-0.00000038,0.00192535,-0.00192535,0.00578808,-0.00578806,0.08363731,-0.08363717,0.00031513,-0.00031513,0.00672843,-0.00672841,0.00986620,-0.00986616,0.00429124,-0.00429122
-2.01400700,0.10381007,-0.10380977,0.00000042,-0.00000042,0.00211862,-0.00211861,0.00636604,-0.00636602,0.09057035,-0.09057011,0.00036626,-0.00036626,0.00763039,-0.00763036,0.01136109,-0.01136104,0.00491761,-0.00491759
-2.00800400,0.11536310,-0.11536270,0.00000051,-0.00000051,0.00236868,-0.00236867,0.00710148,-0.00710145,0.09993459,-0.09993427,0.00042512,-0.00042511,0.00869654,-0.00869650,0.01311722,-0.01311716,0.00564805,-0.00564803
-2.00200100,0.12948932,-0.12948884,0.00000063,-0.00000063,0.00267356,-0.00267355,0.00798675,-0.00798672,0.11159479,-0.11159438,0.00049196,-0.00049196,0.00992386,-0.00992382,0.01514264,-0.01514257,0.00648333,-0.00648330
-1.99599800,0.14607502,-0.14607445,0.00000082,-0.00000082,0.00303151,-0.00303149,0.00901458,-0.00901455,0.12542786,-0.12542738,0.00056703,-0.00056703,0.01130849,-0.01130844,0.01744570,-0.01744563,0.00742389,-0.00742386
-1.98999500,0.16500818,-0.16500753,0.00000107,-0.00000107,0.00344076,-0.00344074,0.01017749,-0.01017745,0.14131448,-0.14131393,0.00065050,-0.00065050,0.01284511,-0.01284506,0.02003474,-0.02003466,0.00846971,-0.00846967
-1.98399200,0.18617023,-0.18616950,0.00000140,-0.00000140,0.00389937,-0.00389935,0.01146726,-0.01146722,0.15913112,-0.15913050,0.00074247,-0.00074247,0.01452649,-0.01452644,0.02291775,-0.02291766,0.00962003,-0.00962000
-1.97798899,0.20942874,-0.20942795,0.00000184,-0.00000184,0.00440503,-0.00440501,0.01287454,-0.01287449,0.17874288,-0.17874220,0.00084300,-0.00084299,0.01634300,-0.01634294,0.02610231,-0.02610222,0.01087337,-0.01087333
-1.97198599,0.23463138,-0.23463053,0.00000241,-0.00000241,0.00495491,-0.00495489,0.01438843,-0.01438837,0.19999746,-0.19999674,0.00095203,-0.00095203,0.01828228,-0.01828222,0.02959563,-0.02959553,0.01222738,-0.01222734
-1.96598299,0.26160140,-0.26160050,0.00000315,-0.00000315,0.00554552,-0.00554550,0.01599626,-0.01599620,0.22272043,-0.22271966,0.00106946,-0.00106946,0.02032901,-0.02032895,0.03340468,-0.03340458,0.01367897,-0.01367893
-1.95997999,0.29013488,-0.29013394,0.00000408,-0.00000408,0.00617266,-0.00617264,0.01768342,-0.01768336,0.24671199,-0.24671118,0.00119511,-0.00119511,0.02246479,-0.02246472,0.03753665,-0.03753653,0.01522443,-0.01522439
-1.95397699,0.31999987,-0.31999889,0.00000526,-0.00000526,0.00683133,-0.00683130,0.01943331,-0.01943324,0.27174550,-0.27174466,0.00132874,-0.00132874,0.02466816,-0.02466809,0.04199942,-0.04199931,0.01685962,-0.01685958
-1.94797399,0.35093753,-0.35093652,0.00000673,-0.00000673,0.00751570,-0.00751568,0.02122742,-0.02122736,0.29756769,-0.29756683,0.00147008,-0.00147008,0.02691479,-0.02691472,0.04680236,-0.04680224,0.01858035,-0.01858030
-1.94197099,0.38266521,-0.38266419,0.00000857,-0.00000856,0.00821922,-0.00821919,0.02304559,-0.02304552,0.32390072,-0.32389985,0.00161885,-0.00161885,0.02917778,-0.02917771,0.05195709,-0.05195696,0.02038268,-0.02038264
-1.93596798,0.41488152,-0.41488050,0.00001082,-0.00001082,0.00893461,-0.00893458,0.02486626,-0.02486619,0.35044597,-0.35044511,0.00177478,-0.00177477,0.03142813,-0.03142806,0.05747844,-0.05747832,0.02226348,-0.02226344
-1.92996498,0.44727301,-0.44727202,0.00001357,-0.00001357,0.00965405,-0.00965402,0.02666695,-0.02666689,0.37688951,-0.37688865,0.00193764,-0.00193763,0.03363537,-0.03363531,0.06338541,-0.06338529,0.02422085,-0.02422080
-1.92396198,0.47952244,-0.47952147,0.00001691,-0.00001691,0.01036930,-0.01036927,0.02842480,-0.02842474,0.40290890,-0.40290807,0.00210729,-0.00210729,0.03576823,-0.03576817,0.06970203,-0.06970190,0.02625466,-0.02625462
-1.91795898,0.51131802,-0.51131710,0.00002094,-0.00002094,0.01107190,-0.01107188,0.03011710,-0.03011705,0.42818132,-0.42818053,0.00228370,-0.00228369,0.03779546,-0.03779540,0.07645813,-0.07645801,0.02836711,-0.02836707
-1.91195598,0.54236349,-0.54236262,0.00002574,-0.00002574,0.01175342,-0.01175340,0.03172200,-0.03172195,0.45239244,-0.45239170,0.00246696,-0.00246696,0.03968668,-0.03968663,0.08368992,-0.08368980,0.03056312,-0.03056309
-1.90595298,0.57238831,-0.57238750,0.00003144,-0.00003144,0.01240567,-0.01240565,0.03321912,-0.03321907,0.47524579,-0.47524511,0.00265735,-0.00265735,0.04141332,-0.04141327,0.09144018,-0.09144006,0.03285080,-0.03285077
-1.89994997,0.60115761,-0.60115689,0.00003815,-0.00003815,0.01302095,-0.01302093,0.03459019,-0.03459015,0.49647220,-0.49647159,0.00285531,-0.00285530,0.04294942,-0.04294938,0.09975816,-0.09975804,0.03524169,-0.03524166
-1.89394697,0.62848137,-0.62848073,0.00004599,-0.00004599,0.01359232,-0.01359230,0.03581971,-0.03581967,0.51583886,-0.51583834,0.00306144,-0.00306144,0.04427255,-0.04427252,0.10869890,-0.10869879,0.03775093,-0.03775090
-1.88794397,0.65422221,-0.65422166,0.00005509,-0.00005509,0.01411379,-0.01411378,0.03689541,-0.03689537,0.53315758,-0.53315714,0.00327655,-0.00327655,0.04536449,-0.04536447,0.11832218,-0.11832207,0.04039723,-0.04039721
-1.88194097,0.67830149,-0.67830104,0.00006558,-0.00006558,0.01458058,-0.01458057,0.03780871,-0.03780869,0.54829179,-0.54829145,0.00350157,-0.00350157,0.04621194,-0.04621192,0.12869079,-0.12869069,0.04320271,-0.04320269
-1.87593797,0.70070329,-0.70070295,0.00007758,-0.00007758,0.01498923,-0.01498922,0.03855506,-0.03855504,0.56116205,-0.56116180,0.00373757,-0.00373757,0.04680690,-0.04680689,0.13986837,-0.13986827,0.04619244,-0.04619242
-1.86993497,0.72147592,-0.72147568,0.00009123,-0.00009123,0.01533773,-0.01533772,0.03913404,-0.03913403,0.57174965,-0.57174949,0.00398567,-0.00398567,0.04714709,-0.04714709,0.15191672,-0.15191662,0.04939390,-0.04939388
-1.86393197,0.74073092,-0.74073077,0.00010666,-0.00010666,0.01562562,-0.01562562,0.03954946,-0.03954946,0.58009814,-0.58009808,0.00424701,-0.00424701,0.04723600,-0.04723601,0.16489266,-0.16489256,0.05283615,-0.05283613
-1.85792896,0.75863939,-0.75863934,0.00012398,-0.00012398,0.01585397,-0.01585397,0.03980919,-0.03980919,0.58631274,-0.58631277,0.00452267,-0.00452267,0.04708286,-0.04708288,0.17884466,-0.17884457,0.05654891,-0.05654890
-1.85192596,0.77542597,-0.77542600,0.00014332,-0.00014332,0.01602532,-0.01602532,0.03992487,-0.03992488,0.59055751,-0.59055763,0.00481359,-0.00481359,0.04670234,-0.04670237,0.19380929,-0.19380920,0.06056147,-0.06056145
-1.84592296,0.79136038,-0.79136049,0.00016479,-0.00016479,0.01614357,-0.01614357,0.03991157,-0.03991158,0.59305046,-0.59305065,0.00512049,-0.00512049,0.04611414,-0.04611418,0.20980770,-0.20980760,0.06490147,-0.06490145
-1.83991996,0.80674727,-0.80674744,0.00018850,-0.00018850,0.01621382,-0.01621383,0.03978717,-0.03978719,0.59405679,-0.59405705,0.00544380,-0.00544380,0.04534230,-0.04534235,0.22684232,-0.22684223,0.06959371,-0.06959369
-1.83391696,0.82191454,-0.82191477,0.00021457,-0.00021457,0.01624214,-0.01624215,0.03957179,-0.03957181,0.59388055,-0.59388087,0.00578358,-0.00578357,0.04441453,-0.04441459,0.24489406,-0.24489396,0.07465890,-0.07465888
-1.82791396,0.83720087,-0.83720114,0.00024310,-0.00024310,0.01623532,-0.01623533,0.03928710,-0.03928713,0.59285502,-0.59285538,0.00613943,-0.00613943,0.04336126,-0.04336132,0.26392007,-0.26391997,0.08011251,-0.08011248
-1.82191096,0.85294299,-0.85294327,0.00027421,-0.00027421,0.01620057,-0.01620058,0.03895558,-0.03895561,0.59133237,-0.59133276,0.00651050,-0.00651050,0.04221472,-0.04221478,0.28385242,-0.28385231,0.08596374,-0.08596371
-1.81590795,0.86946327,-0.86946356,0.00030801,-0.00030801,0.01614522,-0.01614523,0.03859981,-0.03859985,0.58967290,-0.58967330,0.00689541,-0.00689541,0.04100797,-0.04100803,0.30459770,-0.30459759,0.09221465,-0.09221461
-1.80990495,0.88705835,-0.88705863,0.00034463,-0.00034463,0.01607642,-0.01607644,0.03824175,-0.03824179,0.58823444,-0.58823485,0.00729225,-0.00729225,0.03977390,-0.03977397,0.32603778,-0.32603767,0.09885955,-0.09885951
-1.80390195,0.90598919,-0.90598944,0.00038422,-0.00038422,0.01600088,-0.01600090,0.03790214,-0.03790218,0.58736233,-0.58736272,0.00769862,-0.00769862,0.03854431,-0.03854438,0.34803172,-0.34803159,0.10588463,-0.10588458
-1.79789895,0.92647314,-0.92647334,0.00042693,-0.00042693,0.01592457,-0.01592458,0.03759989,-0.03759993,0.58738032,-0.58738069,0.00811162,-0.00811162,0.03734905,-0.03734912,0.37041876,-0.37041863,0.11326785,-0.11326780
-1.79189595,0.94867828,-0.94867844,0.00047295,-0.00047295,0.01585252,-0.01585253,0.03735168,-0.03735172,0.58858290,-0.58858323,0.00852798,-0.00852798,0.03621525,-0.03621532,0.39302257,-0.39302243,0.12097921,-0.12097914
-1.78589295,0.97272038,-0.97272047,0.00052248,-0.00052247,0.01578866,-0.01578867,0.03717161,-0.03717165,0.59122920,-0.59122947,0.00894408,-0.00894407,0.03516674,-0.03516680,0.41565622,-0.41565607,0.12898121,-0.12898114
-1.77988994,0.99866240,-0.99866241,0.00057573,-0.00057573,0.01573572,-0.01573573,0.03707098,-0.03707102,0.59553874,-0.59553895,0.00935608,-0.00935608,0.03422356,-0.03422362,0.43812808,-0.43812794,0.13722972,-0.13722964
-1.77388694,1.02651671,-1.02651663,0.00063295,-0.00063295,0.01569518,-0.01569519,0.03705823,-0.03705827,0.60168920,-0.60168933,0.00976006,-0.00976006,0.03340167,-0.03340173,0.46024814,-0.46024799,0.14567497,-0.14567488
-1.76788394,1.05624969,-1.05624952,0.00069441,-0.00069441,0.01566729,-0.01566730,0.03713898,-0.03713902,0.60981612,-0.60981616,0.01015212,-0.01015211,0.03271283,-0.03271289,0.48183447,-0.48183431,0.15426286,-0.15426276
-1.76188094,1.08778857,-1.08778830,0.00076037,-0.00076037,0.01565117,-0.01565118,0.03731618,-0.03731621,0.62001459,-0.62001455,0.01052849,-0.01052848,0.03216465,-0.03216470,0.50271964,-0.50271948,0.16293634,-0.16293624
