energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-0.20710355,1.76435025,0.43871655,0.05153054,0.03872824,0.23893847,0.50718302,0.99338744,0.06897633,0.43312212
-0.20110055,1.82066960,0.45098569,0.05358657,0.03827426,0.25121717,0.53321027,1.02139637,0.06862104,0.45112388
-0.19509755,1.87420147,0.46179068,0.05546143,0.03769767,0.26391906,0.55802971,1.04772777,0.06825033,0.46781856
-0.18909455,1.92436384,0.47090223,0.05712813,0.03699994,0.27700791,0.58136636,1.07207402,0.06786989,0.48296242
-0.18309155,1.97062923,0.47811686,0.05856372,0.03618390,0.29043406,0.60297662,1.09416445,0.06748557,0.49633808
-0.17708854,2.01253672,0.48326463,0.05975005,0.03525367,0.30413293,0.62265564,1.11377190,0.06710285,0.50776175
-0.17108554,2.04970168,0.48621589,0.06067430,0.03421469,0.31802382,0.64024314,1.13071782,0.06672635,0.51708922
-0.16508254,2.08182276,0.48688671,0.06132939,0.03307374,0.33200922,0.65562740,1.14487584,0.06635938,0.52422045
-0.15907954,2.10868587,0.48524270,0.06171418,0.03183888,0.34597456,0.66874706,1.15617342,0.06600359,0.52910235
-0.15307654,2.13016477,0.48130103,0.06183340,0.03051944,0.35978866,0.67959081,1.16459152,0.06565871,0.53172982
-0.14707354,2.14621866,0.47513059,0.06169743,0.02912596,0.37330478,0.68819482,1.17016237,0.06532238,0.53214490
-0.14107054,2.15688687,0.46685026,0.06132183,0.02767007,0.38636258,0.69463815,1.17296542,0.06499012,0.53043416
-0.13506753,2.16228131,0.45662544,0.06072674,0.02616438,0.39879072,0.69903637,1.17312183,0.06465540,0.52672456
-0.12906453,2.16257726,0.44466315,0.05993608,0.02462228,0.41041037,0.70153382,1.17078784,0.06430989,0.52117798
-0.12306153,2.15800339,0.43120588,0.05897673,0.02305775,0.42103941,0.70229501,1.16614752,0.06394374,0.51398483
-0.11705853,2.14883179,0.41652456,0.05787756,0.02148511,0.43049728,0.70149551,1.15940540,0.06354613,0.50535709
-0.11105553,2.13536888,0.40091124,0.05666860,0.01991874,0.43861036,0.69931323,1.15077951,0.06310579,0.49552112
-0.10505253,2.11794779,0.38467154,0.05538008,0.01837284,0.44521765,0.69592017,1.14049535,0.06261174,0.48471080
-0.09904952,2.09692296,0.36811759,0.05404177,0.01686113,0.45017665,0.69147555,1.12878107,0.06205400,0.47316109
-0.09304652,2.07266698,0.35156151,0.05268226,0.01539661,0.45336897,0.68612035,1.11586421,0.06142442,0.46110254
-0.08704352,2.04557007,0.33530979,0.05132850,0.01399133,0.45470566,0.67997380,1.10197017,0.06071749,0.44875673
-0.08104052,2.01604167,0.31965873,0.05000548,0.01265617,0.45413181,0.67313176,1.08732228,0.05993108,0.43633292
-0.07503752,1.98451396,0.30489091,0.04873605,0.01140070,0.45163027,0.66566716,1.07214335,0.05906712,0.42402585
-0.06903452,1.95144641,0.29127276,0.04754093,0.01023309,0.44722415,0.65763226,1.05665833,0.05813223,0.41201457
-0.06303152,1.91733063,0.27905301,0.04643878,0.00915999,0.44097810,0.64906247,1.04109761,0.05713804,0.40046228
-0.05702851,1.88269446,0.26846186,0.04544646,0.00818658,0.43299804,0.63998146,1.02570046,0.05610143,0.38951680
-0.05102551,1.84810442,0.25971060,0.04457924,0.00731655,0.42342940,0.63040696,1.01071790,0.05504446,0.37931156
-0.04502251,1.81416546,0.25299139,0.04385109,0.00655216,0.41245394,0.62035693,0.99641459,0.05399413,0.36996671
-0.03901951,1.78151726,0.24847689,0.04327491,0.00589437,0.40028496,0.60985543,0.98306895,0.05298179,0.36159018
-0.03301651,1.75082659,0.24631951,0.04286270,0.00534287,0.38716147,0.59893783,0.97097133,0.05204235,0.35427832
-0.02701351,1.72277529,0.24665007,0.04262561,0.00489626,0.37334115,0.58765485,0.96041976,0.05121326,0.34811607
-0.02101051,1.69804391,0.24957562,0.04257387,0.00455215,0.35909258,0.57607521,0.95171319,0.05053326,0.34317638
-0.01500750,1.67729149,0.25517648,0.04271661,0.00430723,0.34468708,0.56428646,0.94514247,0.05004101,0.33951891
-0.00900450,1.66113206,0.26350253,0.04306148,0.00415740,0.33039031,0.55239418,0.94097907,0.04977361,0.33718809
-0.00300150,1.65010898,0.27456883,0.04361423,0.00409785,0.31645419,0.54051932,0.93946231,0.04976509,0.33621043
0.00300150,1.64466829,0.28835082,0.04437814,0.00412314,0.30310932,0.52879403,0.94078561,0.05004498,0.33659153
0.00900450,1.64513276,0.30477957,0.04535337,0.00422721,0.29055835,0.51735613,0.94508263,0.05063695,0.33831286
0.01500750,1.65167809,0.32373729,0.04653644,0.00440349,0.27897038,0.50634276,0.95241417,0.05155772,0.34132864
0.02101051,1.66431300,0.34505362,0.04791958,0.00464488,0.26847684,0.49588348,0.96275680,0.05281618,0.34556321
0.02701351,1.68286476,0.36850327,0.04949031,0.00494385,0.25916886,0.48609351,0.97599416,0.05441289,0.35090899
0.03301651,1.70697142,0.39380524,0.05123115,0.00529245,0.25109622,0.47706744,0.99191168,0.05633993,0.35722564
0.03901951,1.73608195,0.42062407,0.05311948,0.00568240,0.24426799,0.46887400,1.01019548,0.05858116,0.36434035
0.04502251,1.76946486,0.44857359,0.05512774,0.00610518,0.23865476,0.46155226,1.03043593,0.06111298,0.37204963
0.05102551,1.80622569,0.47722293,0.05722383,0.00655210,0.23419233,0.45510954,1.05213598,0.06390536,0.38012262
0.05702851,1.84533290,0.50610527,0.05937178,0.00701451,0.23078666,0.44952127,1.07472437,0.06692339,0.38830595
0.06303152,1.88565169,0.53472888,0.06153274,0.00748389,0.22831994,0.44473292,1.09757328,0.07012908,0.39633003
0.06903452,1.92598430,0.56259023,0.06366616,0.00795206,0.22665737,0.44066376,1.12001977,0.07348340,0.40391654
0.07503752,1.96511523,0.58918887,0.06573118,0.00841139,0.22565445,0.43721251,1.14139023,0.07694854,0.41078693
0.08104052,2.00185931,0.61404325,0.06768814,0.00885499,0.22516433,0.43426428,1.16102658,0.08049011,0.41667155
0.08704352,2.03511033,0.63670705,0.06950018,0.00927692,0.22504506,0.43169858,1.17831316,0.08407930,0.42131888
0.09304652,2.06388783,0.65678497,0.07113475,0.00967242,0.22516621,0.42939785,1.19270265,0.08769483,0.42450462
0.09904952,2.08737958,0.67394753,0.07256508,0.01003800,0.22541471,0.42725593,1.20373999,0.09132453,0.42604001
0.10505253,2.10497744,0.68794369,0.07377141,0.01037168,0.22569963,0.42518592,1.21108268,0.09496647,0.42577917
0.11105553,2.11630471,0.69861100,0.07474194,0.01067300,0.22595559,0.42312705,1.21451659,0.09862956,0.42362482
0.11705853,2.12123326,0.70588236,0.07547349,0.01094308,0.22614482,0.42104991,1.21396612,0.10233347,0.41953237
0.12306153,2.11988933,0.70978910,0.07597173,0.01118459,0.22625767,0.41895985,1.20949820,0.10610793,0.41351195
0.12906453,2.11264763,0.71046010,0.07625099,0.01140168,0.22631159,0.41689822,1.20131976,0.10999132,0.40562838
0.13506753,2.10011372,0.70811681,0.07633373,0.01159977,0.22634869,0.41494137,1.18976874,0.11402865,0.39599906
0.14107054,2.08309544,0.70306445,0.07624951,0.01178535,0.22643197,0.41319742,1.17529898,0.11826892,0.38478984
0.14707354,2.06256479,0.69567968,0.07603365,0.01196568,0.22664049,0.41180100,1.15845968,0.12276203,0.37220912
0.15307654,2.03961199,0.68639522,0.07572564,0.01214850,0.22706365,0.41090619,1.13987054,0.12755538,0.35850046
0.15907954,2.01539415,0.67568227,0.07536725,0.01234157,0.22779496,0.41067811,1.12019372,0.13269031,0.34393400
0.16508254,1.99108094,0.66403147,0.07500054,0.01255239,0.22892558,0.41128357,1.10010407,0.13819853,0.32879711
0.17108554,1.96780006,0.65193323,0.07466594,0.01278771,0.23053798,0.41288135,1.08025913,0.14409880,0.31338475
0.17708854,1.94658521,0.63985851,0.07440025,0.01305324,0.23270006,0.41561262,1.06127029,0.15039404,0.29798982
0.18309155,1.92832903,0.62824076,0.07423494,0.01335323,0.23545999,0.41959200,1.04367666,0.15706901,0.28289399
0.18909455,1.91374330,0.61745993,0.07419463,0.01369024,0.23884207,0.42489971,1.02792278,0.16408869,0.26835938
0.19509755,1.90332819,0.60782919,0.07429599,0.01406488,0.24284379,0.43157536,1.01434113,0.17139764,0.25462123
0.20110055,1.89735194,0.59958489,0.07454692,0.01447568,0.24743427,0.43961340,1.00314032,0.17892017,0.24188195
0.20710355,1.89584158,0.59288011,0.07494620,0.01491901,0.25255411,0.44896067,0.99439924,0.18656158,0.23030661
0.21310655,1.89858500,0.58778198,0.07548361,0.01538913,0.25811661,0.45951601,0.98806731,0.19421026,0.22001991
0.21910955,1.90514385,0.58427269,0.07614033,0.01587831,0.26401040,0.47113192,0.98397065,0.20174073,0.21110473
0.22511256,1.91487629,0.58225406,0.07688990,0.01637704,0.27010323,0.48361809,0.98182357,0.20901736,0.20360206
0.23111556,1.92696825,0.58155520,0.07769933,0.01687431,0.27624676,0.49674663,0.98124470,0.21589874,0.19751229
0.23711856,1.94047136,0.58194289,0.07853057,0.01735804,0.28228205,0.51025864,0.98177675,0.22224239,0.19279772
0.24312156,1.95434543,0.58313394,0.07934213,0.01781541,0.28804557,0.52387178,0.98290882,0.22790962,0.18938593
0.24912456,1.96750350,0.58480903,0.08009082,0.01823342,0.29337539,0.53728851,0.98410012,0.23277041,0.18717404
0.25512756,1.97885704,0.58662719,0.08073346,0.01859931,0.29811713,0.55020454,0.98480385,0.23670796,0.18603342
0.26113057,1.98735950,0.58824046,0.08122860,0.01890109,0.30212966,0.56231725,0.98449025,0.23962275,0.18581490
0.26713357,1.99204612,0.58930791,0.08153801,0.01912799,0.30529006,0.57333363,0.98266773,0.24143596,0.18635397
0.27313657,1.99206859,0.58950860,0.08162809,0.01927091,0.30749773,0.58297761,0.97890129,0.24209214,0.18747620
0.27913957,1.98672339,0.58855301,0.08147093,0.01932277,0.30867755,0.59099654,0.97282762,0.24156086,0.18900233
0.28514257,1.97547296,0.58619259,0.08104523,0.01927890,0.30878188,0.59716660,0.96416631,0.23983757,0.19075324
0.29114557,1.95795922,0.58222721,0.08033681,0.01913720,0.30779152,0.60129726,0.95272717,0.23694337,0.19255453
0.29714857,1.93400974,0.57651034,0.07933898,0.01889837,0.30571542,0.60323454,0.93841352,0.23292401,0.19424067
0.30315158,1.90363657,0.56895211,0.07805249,0.01856592,0.30258948,0.60286335,0.92122155,0.22784800,0.19565877
0.30915458,1.86702858,0.55952012,0.07648540,0.01814621,0.29847434,0.60010878,0.90123637,0.22180401,0.19667173
0.31515758,1.82453827,0.54823833,0.07465264,0.01764830,0.29345243,0.59493652,0.87862491,0.21489783,0.19716099
0.32116058,1.77666384,0.53518426,0.07257541,0.01708382,0.28762438,0.58735247,0.85362647,0.20724883,0.19702868
0.32716358,1.72402803,0.52048464,0.07028052,0.01646669,0.28110511,0.57740176,0.82654142,0.19898625,0.19619926
0.33316658,1.66735455,0.50430996,0.06779958,0.01581286,0.27401955,0.56516708,0.79771872,0.19024546,0.19462059
0.33916958,1.60744348,0.48686820,0.06516817,0.01513990,0.26649849,0.55076652,0.76754284,0.18116426,0.19226454
0.34517259,1.54514662,0.46839794,0.06242496,0.01446667,0.25867447,0.53435103,0.73642072,0.17187941,0.18912700
0.35117559,1.48134353,0.44916126,0.05961091,0.01381291,0.25067800,0.51610143,0.70476921,0.16252352,0.18522743
0.35717859,1.41691931,0.42943660,0.05676844,0.01319876,0.24263428,0.49622507,0.67300338,0.15322228,0.18060790
0.36318159,1.35274441,0.40951188,0.05394067,0.01264440,0.23466031,0.47495228,0.64152616,0.14409222,0.17533172
0.36918459,1.28965698,0.38967783,0.05117071,0.01216958,0.22686274,0.45253237,0.61071933,0.13523888,0.16948165
0.37518759,1.22844802,0.37022203,0.04850101,0.01179322,0.21933627,0.42922963,0.58093622,0.12675547,0.16315766
0.38119060,1.16984937,0.35142331,0.04597274,0.01153295,0.21216275,0.40531897,0.55249601,0.11872200,0.15647452
0.38719360,1.11452444,0.33354694,0.04362527,0.01140475,0.20541087,0.38108150,0.52567968,0.11120476,0.14955905
0.39319660,1.06306161,0.31684037,0.04149562,0.01142254,0.19913645,0.35680014,0.50072754,0.10425629,0.14254720
0.39919960,1.01596998,0.30152958,0.03961797,0.01159783,0.19338321,0.33275517,0.47783818,0.09791547,0.13558102
0.40520260,0.97367724,0.28781610,0.03802325,0.01193931,0.18818397,0.30921999,0.45716864,0.09220806,0.12880565
0.41120560,0.93652928,0.27587441,0.03673865,0.01245260,0.18356213,0.28645702,0.43883577,0.08714725,0.12236621
0.41720860,0.90479120,0.26585002,0.03578723,0.01313992,0.17953337,0.26471401,0.42291827,0.08273454,0.11640485
0.42321161,0.87864946,0.25785777,0.03518751,0.01399983,0.17610738,0.24422062,0.40945958,0.07896052,0.11105792
0.42921461,0.85821481,0.25198066,0.03495312,0.01502709,0.17328955,0.22518552,0.39847109,0.07580595,0.10645333
0.43521761,0.84352572,0.24826889,0.03509240,0.01621250,0.17108248,0.20779395,0.38993567,0.07324268,0.10270800
0.44122061,0.83455219,0.24673932,0.03560819,0.01754289,0.16948725,0.19220575,0.38381133,0.07123474,0.09992573
0.44722361,0.83119962,0.24737512,0.03649751,0.01900117,0.16850434,0.17855392,0.38003477,0.06973939,0.09819514
0.45322661,0.83331285,0.25012584,0.03775145,0.02056648,0.16813413,0.16694360,0.37852483,0.06870824,0.09758795
0.45922961,0.84068013,0.25490775,0.03935505,0.02221452,0.16837710,0.15745153,0.37918565,0.06808833,0.09815752
0.46523262,0.85303714,0.26160456,0.04128731,0.02391796,0.16923352,0.15012586,0.38190955,0.06782331,0.09993763
0.47123562,0.87007113,0.27006867,0.04352138,0.02564693,0.17070293,0.14498624,0.38657952,0.06785457,0.10294158
0.47723862,0.89142523,0.28012285,0.04602474,0.02736974,0.17278320,0.14202428,0.39307144,0.06812246,0.10716156
0.48324162,0.91670306,0.29156251,0.04875965,0.02905360,0.17546961,0.14120407,0.40125593,0.06856750,0.11256833
0.48924462,0.94547386,0.30415856,0.05168364,0.03066550,0.17875379,0.14246309,0.41099991,0.06913159,0.11911127
0.49524762,0.97727816,0.31766105,0.05475018,0.03217312,0.18262271,0.14571308,0.42216797,0.06975930,0.12671874
0.50125063,1.01163416,0.33180331,0.05790949,0.03354575,0.18705801,0.15084127,0.43462354,0.07039895,0.13529891
0.50725363,1.04804491,0.34630687,0.06110940,0.03475529,0.19203553,0.15771168,0.44823002,0.07100389,0.14474091
0.51325663,1.08600622,0.36088698,0.06429642,0.03577709,0.19752531,0.16616676,0.46285173,0.07153346,0.15491651
0.51925963,1.12501532,0.37525854,0.06741677,0.03659080,0.20349206,0.17602920,0.47835505,0.07195398,0.16568218
0.52526263,1.16458002,0.38914257,0.07041755,0.03718107,0.20989604,0.18710421,0.49460941,0.07223953,0.17688163
0.53126563,1.20422827,0.40227270,0.07324790,0.03753809,0.21669449,0.19918202,0.51148846,0.07237256,0.18834874
0.53726863,1.24351774,0.41440184,0.07586012,0.03765801,0.22384331,0.21204089,0.52887116,0.07234427,0.19991085
0.54327164,1.28204503,0.42530851,0.07821078,0.03754303,0.23129905,0.22545046,0.54664289,0.07215476,0.21139238
0.54927464,1.31945418,0.43480271,0.08026174,0.03720147,0.23902098,0.23917552,0.56469653,0.07181289,0.22261865
0.55527764,1.35544391,0.44273109,0.08198100,0.03664744,0.24697308,0.25298012,0.58293326,0.07133590,0.23341972
0.56128064,1.38977330,0.44898111,0.08334348,0.03590044,0.25512573,0.26663183,0.60126326,0.07074871,0.24363433
0.56728364,1.42226526,0.45348408,0.08433157,0.03498472,0.26345695,0.27990628,0.61960588,0.07008299,0.25311355
0.57328664,1.45280778,0.45621670,0.08493545,0.03392846,0.27195308,0.29259156,0.63788956,0.06937598,0.26172419
0.57928964,1.48135231,0.45720126,0.08515321,0.03276288,0.28060861,0.30449252,0.65605107,0.06866903,0.26935172
0.58529265,1.50790951,0.45650416,0.08499081,0.03152118,0.28942534,0.31543469,0.67403430,0.06800602,0.27590269
0.59129565,1.53254213,0.45423292,0.08446168,0.03023751,0.29841053,0.32526772,0.69178841,0.06743166,0.28130641
0.59729865,1.55535535,0.45053173,0.08358617,0.02894586,0.30757444,0.33386813,0.70926548,0.06698962,0.28551599
0.60330165,1.57648487,0.44557564,0.08239082,0.02767901,0.31692712,0.34114127,0.72641764,0.06672075,0.28850853
0.60930465,1.59608335,0.43956371,0.08090739,0.02646758,0.32647468,0.34702242,0.74319396,0.06666129,0.29028459
0.61530765,1.61430570,0.43271132,0.07917177,0.02533912,0.33621541,0.35147695,0.75953713,0.06684118,0.29086698
0.62131066,1.63129424,0.42524205,0.07722281,0.02431742,0.34613580,0.35449957,0.77538022,0.06728259,0.29029885
0.62731366,1.64716439,0.41737947,0.07510107,0.02342190,0.35620694,0.35611270,0.79064386,0.06799867,0.28864128
0.63331666,1.66199189,0.40933927,0.07284756,0.02266721,0.36638150,0.35636408,0.80523394,0.06899256,0.28597050
0.63931966,1.67580240,0.40132203,0.07050251,0.02206307,0.37659157,0.35532381,0.81904031,0.07025682,0.28237485
0.64532266,1.68856429,0.39350709,0.06810429,0.02161426,0.38674764,0.35308094,0.83193652,0.07177315,0.27795168
0.65132566,1.70018521,0.38604783,0.06568841,0.02132077,0.39673880,0.34973988,0.84378102,0.07351255,0.27280437
0.65732866,1.71051297,0.37906848,0.06328670,0.02117823,0.40643439,0.34541673,0.85441980,0.07543590,0.26703953
0.66333167,1.71934103,0.37266280,0.06092674,0.02117840,0.41568703,0.34023595,0.86369064,0.07749493,0.26076460
0.66933467,1.72641835,0.36689455,0.05863144,0.02130995,0.42433700,0.33432732,0.87142887,0.07963357,0.25408590
0.67533767,1.73146359,0.36179986,0.05641896,0.02155920,0.43221775,0.32782345,0.87747451,0.08178962,0.24710718
0.68134067,1.73418289,0.35739125,0.05430274,0.02191110,0.43916237,0.32085797,0.88168061,0.08389676,0.23992868
0.68734367,1.73429046,0.35366313,0.05229185,0.02235019,0.44501075,0.31356436,0.88392236,0.08588671,0.23264674
0.69334667,1.73153090,0.35059844,0.05039150,0.02286162,0.44961686,0.30607549,0.88410652,0.08769158,0.22535381
0.69934967,1.72570216,0.34817610,0.04860364,0.02343210,0.45285603,0.29852367,0.88218075,0.08924624,0.21813884
0.70535268,1.71667758,0.34637873,0.04692778,0.02405089,0.45463160,0.29104123,0.87814226,0.09049064,0.21108790
0.71135568,1.70442594,0.34520020,0.04536184,0.02471058,0.45488071,0.28376140,0.87204512,0.09137202,0.20428494
0.71735868,1.68902798,0.34465258,0.04390291,0.02540779,0.45357878,0.27681923,0.86400583,0.09184684,0.19781247
0.72336168,1.67068843,0.34477191,0.04254815,0.02614371,0.45074243,0.27035243,0.85420663,0.09188246,0.19175216
0.72936468,1.64974241,0.34562252,0.04129546,0.02692436,0.44643066,0.26450186,0.84289609,0.09145839,0.18618507
0.73536768,1.62665563,0.34729940,0.04014409,0.02776067,0.44074412,0.25941147,0.83038682,0.09056713,0.18119165
0.74137069,1.60201796,0.34992842,0.03909507,0.02866830,0.43382252,0.25522753,0.81705005,0.08921460,0.17685115
0.74737369,1.57653034,0.35366437,0.03815147,0.02966713,0.42584019,0.25209705,0.80330724,0.08741998,0.17324075
0.75337669,1.55098534,0.35868652,0.03731845,0.03078057,0.41700005,0.25016530,0.78961881,0.08521522,0.17043408
0.75937969,1.52624206,0.36519207,0.03660311,0.03203458,0.40752623,0.24957245,0.77647030,0.08264403,0.16849941
0.76538269,1.50319633,0.37338754,0.03601418,0.03345643,0.39765567,0.25044933,0.76435665,0.07976051,0.16749756
0.77138569,1.48274752,0.38347844,0.03556155,0.03507330,0.38762917,0.25291259,0.75376493,0.07662747,0.16747946
0.77738869,1.46576336,0.39565780,0.03525560,0.03691077,0.37768222,0.25705932,0.74515648,0.07331448,0.16848372
0.78339170,1.45304438,0.41009388,0.03510655,0.03899120,0.36803615,0.26296145,0.73894907,0.06989578,0.17053419
0.78939470,1.44528971,0.42691783,0.03512366,0.04133206,0.35888999,0.27066022,0.73549996,0.06644804,0.17363775
0.79539770,1.44306573,0.44621179,0.03531450,0.04394441,0.35041339,0.28016099,0.73509057,0.06304819,0.17778241
0.80140070,1.44677916,0.46799814,0.03568419,0.04683147,0.34274101,0.29142880,0.73791356,0.05977125,0.18293582
0.80740370,1.45665585,0.49223049,0.03623481,0.04998743,0.33596860,0.30438495,0.74406286,0.05668836,0.18904448
0.81340670,1.47272643,0.51878687,0.03696483,0.05339654,0.33015085,0.31890483,0.75352722,0.05386490,0.19603346
0.81940970,1.49481946,0.54746576,0.03786880,0.05703259,0.32530133,0.33481739,0.76618763,0.05135890,0.20380690
0.82541271,1.52256253,0.57798507,0.03893715,0.06085877,0.32139412,0.35190624,0.78181875,0.04921974,0.21224922
0.83141571,1.55539138,0.60998452,0.04015618,0.06482802,0.31836745,0.36991260,0.80009443,0.04748704,0.22122700
0.83741871,1.59256678,0.64303131,0.04150826,0.06888376,0.31612879,0.38854017,0.82059710,0.04618988,0.23059152
0.84342171,1.63319836,0.67662910,0.04297226,0.07296122,0.31456127,0.40746160,0.84283070,0.04534631,0.24018186
0.84942471,1.67627452,0.71022996,0.04452404,0.07698903,0.31353111,0.42632664,0.86623675,0.04496315,0.24982848
0.85542771,1.72069723,0.74324899,0.04613722,0.08089130,0.31289562,0.44477162,0.89021268,0.04503599,0.25935708
0.86143072,1.76532014,0.77508107,0.04778396,0.08458997,0.31251141,0.46242986,0.91413202,0.04554956,0.26859272
0.86743372,1.80898840,0.80511896,0.04943591,0.08800733,0.31224234,0.47894267,0.93736535,0.04647824,0.27736396
0.87343672,1.85057869,0.83277223,0.05106511,0.09106873,0.31196692,0.49397050,0.95930125,0.04778686,0.28550689
0.87943972,1.88903756,0.85748609,0.05264496,0.09370516,0.31158472,0.50720372,0.97936653,0.04943167,0.29286896
0.88544272,1.92341668,0.87875945,0.05415111,0.09585578,0.31102151,0.51837255,0.99704466,0.05136154,0.29931250
0.89144572,1.95290337,0.89616134,0.05556223,0.09747018,0.31023289,0.52725583,1.01189188,0.05351934,0.30471770
0.89744872,1.97684535,0.90934515,0.05686074,0.09851027,0.30920625,0.53368794,1.02355029,0.05584341,0.30898516
0.90345173,1.99476866,0.91805989,0.05803329,0.09895173,0.30796093,0.53756388,1.03175737,0.05826921,0.31203775
0.90945473,2.00638805,0.92215827,0.05907109,0.09878492,0.30654662,0.53884203,1.03635163,0.06073103,0.31382193
0.91545773,2.01160960,0.92160109,0.05997007,0.09801533,0.30504005,0.53754450,1.03727425,0.06316375,0.31430832
0.92146073,2.01052555,0.91645783,0.06073078,0.09666327,0.30354015,0.53375515,1.03456663,0.06550460,0.31349169
0.92746373,2.00340174,0.90690357,0.06135811,0.09476322,0.30216187,0.52761529,1.02836419,0.06769485,0.31139027
0.93346673,1.99065830,0.89321232,0.06186082,0.09236246,0.30102906,0.51931721,1.01888654,0.06968144,0.30804455
0.93946973,1.97284465,0.87574711,0.06225089,0.08951937,0.30026658,0.50909596,1.00642486,0.07141834,0.30351543
0.94547274,1.95061012,0.85494742,0.06254275,0.08630131,0.29999221,0.49721972,0.99132672,0.07286785,0.29788205
0.95147574,1.92467136,0.83131432,0.06275235,0.08278226,0.30030872,0.48397922,0.97397951,0.07400147,0.29123915
0.95747874,1.89577846,0.80539423,0.06289627,0.07904027,0.30129634,0.46967661,0.95479283,0.07480057,0.28369412
0.96348174,1.86468106,0.77776166,0.06299073,0.07515486,0.30300626,0.45461447,0.93418106,0.07525671,0.27536396
0.96948474,1.83209618,0.74900191,0.06305067,0.07120457,0.30545535,0.43908526,0.91254658,0.07537153,0.26637203
0.97548774,1.79867909,0.71969414,0.06308893,0.06726457,0.30862247,0.42336182,0.89026459,0.07515642,0.25684488
0.98149075,1.76499872,0.69039555,0.06311551,0.06340462,0.31244648,0.40768914,0.86767003,0.07463171,0.24690915
0.98749375,1.73151826,0.66162707,0.06313708,0.05968730,0.31682623,0.39227792,0.84504723,0.07382565,0.23668864
0.99349675,1.69858208,0.63386101,0.06315654,0.05616660,0.32162251,0.37729987,0.82262260,0.07277305,0.22630171
0.99949975,1.66640906,0.60751092,0.06317294,0.05288699,0.32666192,0.36288510,0.80056062,0.07151381,0.21585896
1.00550275,1.63509265,0.58292389,0.06318146,0.04988282,0.33174245,0.34912150,0.77896315,0.07009119,0.20546138
1.01150575,1.60460716,0.56037535,0.06317375,0.04717811,0.33664064,0.33605595,0.75787185,0.06855007,0.19519893
1.01750875,1.57481990,0.54006631,0.06313832,0.04478674,0.34111995,0.32369734,0.73727369,0.06693524,0.18514957
1.02351176,1.54550828,0.52212292,0.06306117,0.04271297,0.34493994,0.31202095,0.71710879,0.06528969,0.17537884
1.02951476,1.51638071,0.50659835,0.06292655,0.04095212,0.34786585,0.30097406,0.69728037,0.06365308,0.16593982
1.03551776,1.48710024,0.49347649,0.06271777,0.03949160,0.34967816,0.29048228,0.67766605,0.06206044,0.15687369
1.04152076,1.45730954,0.48267750,0.06241810,0.03831198,0.35018164,0.28045635,0.65812989,0.06054108,0.14821051
1.04752376,1.42665605,0.47406476,0.06201161,0.03738821,0.34921347,0.27079895,0.63853459,0.05911778,0.13997055
1.05352676,1.39481598,0.46745304,0.06148405,0.03669084,0.34665012,0.26141129,0.61875321,0.05780634,0.13216576
1.05952976,1.36151615,0.46261765,0.06082359,0.03618727,0.34241260,0.25219907,0.59867985,0.05661540,0.12480154
1.06553277,1.32655285,0.45930428,0.06002148,0.03584299,0.33646990,0.24307772,0.57823889,0.05554661,0.11787867
1.07153577,1.28980686,0.45723930,0.05907257,0.03562267,0.32884060,0.23397656,0.55739241,0.05459506,0.11139525
1.07753877,1.25125449,0.45614040,0.05797565,0.03549124,0.31959235,0.22484198,0.53614568,0.05375003,0.10534875
1.08354177,1.21097423,0.45572719,0.05673375,0.03541486,0.30883967,0.21563946,0.51455047,0.05299590,0.09973791
1.08954477,1.16914930,0.45573175,0.05535413,0.03536178,0.29673990,0.20635447,0.49270631,0.05231328,0.09456461
1.09554777,1.12606612,0.45590879,0.05384826,0.03530308,0.28348777,0.19699240,0.47075985,0.05168030,0.08983554
1.10155078,1.08210946,0.45604521,0.05223163,0.03521335,0.26930874,0.18757763,0.44890241,0.05107387,0.08556371
1.10755378,1.03775446,0.45596893,0.05052341,0.03507123,0.25445154,0.17815178,0.42736618,0.05047104,0.08176969
1.11355678,0.99355646,0.45555672,0.04874613,0.03485984,0.23918031,0.16877154,0.40641909,0.04985028,0.07848265
1.11955978,0.95013905,0.45474071,0.04692517,0.03456719,0.22376655,0.15950603,0.38635906,0.04919269,0.07574102
1.12556278,0.90818099,0.45351354,0.04508831,0.03418639,0.20848132,0.15043404,0.36750746,0.04848299,0.07359297
1.13156578,0.86840262,0.45193174,0.04326519,0.03371583,0.19358802,0.14164121,0.35020252,0.04771044,0.07209645
1.13756878,0.83155205,0.45011730,0.04148680,0.03315926,0.17933590,0.13321735,0.33479246,0.04686945,0.07131896
1.14357179,0.79839151,0.44825722,0.03978491,0.03252571,0.16595453,0.12525407,0.32162893,0.04595997,0.07133695
1.14957479,0.76968418,0.44660098,0.03819156,0.03182940,0.15364937,0.11784260,0.31106051,0.04498770,0.07223483
1.15557779,0.74618143,0.44545582,0.03673852,0.03108948,0.14259844,0.11107214,0.30342658,0.04396398,0.07410364
1.16158079,0.72861079,0.44518003,0.03545677,0.03032969,0.13295015,0.10502859,0.29905145,0.04290549,0.07703939
1.16758379,0.71766433,0.44617421,0.03437603,0.02957794,0.12482223,0.09979364,0.29823880,0.04183370,0.08114101
1.17358679,0.71398777,0.44887085,0.03352421,0.02886580,0.11830158,0.09544440,0.30126640,0.04077419,0.08650805
