energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-2.97448724,1.04365092,0.00042554,0.13413081,0.26547004,0.65314935,0.00543395,0.20098964,0.28880318,0.09079914
-2.96848424,0.95893647,0.00038643,0.12309053,0.24476719,0.60094783,0.00498920,0.18460717,0.26970781,0.08204172
-2.96248124,0.87636946,0.00034916,0.11235641,0.22442141,0.54992165,0.00455644,0.16865027,0.25026838,0.07376839
-2.95647824,0.79654049,0.00031390,0.10200217,0.20460216,0.50045425,0.00413864,0.15323221,0.23073342,0.06600426
-2.95047524,0.71996819,0.00028075,0.09209167,0.18546124,0.45288643,0.00373838,0.13845191,0.21133943,0.05876536
-2.94447224,0.64709379,0.00024980,0.08267835,0.16713079,0.40751215,0.00335786,0.12439303,0.19230552,0.05205945
-2.93846923,0.57827762,0.00022109,0.07380492,0.14972185,0.36457563,0.00299885,0.11112336,0.17382891,0.04588692
-2.93246623,0.51379778,0.00019463,0.06550335,0.13332346,0.32426986,0.00266269,0.09869465,0.15608141,0.04024164
-2.92646323,0.45385083,0.00017041,0.05779503,0.11800245,0.28673660,0.00235028,0.08714275,0.13920706,0.03511190
-2.92046023,0.39855459,0.00014838,0.05069118,0.10380376,0.25206776,0.00206213,0.07648824,0.12332087,0.03048133
-2.91445723,0.34795281,0.00012847,0.04419347,0.09075138,0.22030813,0.00179834,0.06673726,0.10850855,0.02632977
-2.90845423,0.30202157,0.00011060,0.03829485,0.07884970,0.19145930,0.00155868,0.05788279,0.09482726,0.02263417
-2.90245123,0.26067705,0.00009467,0.03298051,0.06808545,0.16548458,0.00134256,0.04990606,0.08230724,0.01936943
-2.89644822,0.22378444,0.00008056,0.02822895,0.05842978,0.14231469,0.00114915,0.04277826,0.07095410,0.01650919
-2.89044522,0.19116751,0.00006814,0.02401316,0.04984076,0.12185402,0.00097735,0.03646229,0.06075163,0.01402665
-2.88444222,0.16261864,0.00005729,0.02030175,0.04226587,0.10398720,0.00082591,0.03091463,0.05166498,0.01189520
-2.87843922,0.13790880,0.00004787,0.01706020,0.03564464,0.08858566,0.00069341,0.02608718,0.04364410,0.01008913
-2.87243622,0.11679720,0.00003975,0.01425193,0.02991109,0.07551407,0.00057837,0.02192904,0.03662712,0.00858417
-2.86643322,0.09904029,0.00003281,0.01183938,0.02499617,0.06463634,0.00047924,0.01838815,0.03054366,0.00735799
-2.86043022,0.08439990,0.00002690,0.00978496,0.02082990,0.05582098,0.00039447,0.01541283,0.02531795,0.00639064
-2.85442721,0.07265016,0.00002192,0.00805183,0.01734325,0.04894581,0.00032253,0.01295301,0.02087164,0.00566479
-2.84842421,0.06358323,0.00001775,0.00660465,0.01446976,0.04390169,0.00026194,0.01096135,0.01712621,0.00516604
-2.84242121,0.05701356,0.00001427,0.00541006,0.01214678,0.04059529,0.00021129,0.00939405,0.01400501,0.00488295
-2.83641821,0.05278072,0.00001141,0.00443712,0.01031646,0.03895084,0.00016928,0.00821142,0.01143490,0.00480707
-2.83041521,0.05075068,0.00000905,0.00365757,0.00892635,0.03891077,0.00013469,0.00737826,0.00934744,0.00493283
-2.82441221,0.05081571,0.00000714,0.00304596,0.00792971,0.04043529,0.00010644,0.00686394,0.00767973,0.00525730
-2.81840920,0.05289283,0.00000559,0.00257967,0.00728559,0.04350088,0.00008354,0.00664231,0.00637489,0.00577984
-2.81240620,0.05692094,0.00000435,0.00223890,0.00695859,0.04809784,0.00006511,0.00669143,0.00538226,0.00650166
-2.80640320,0.06285679,0.00000336,0.00200645,0.00691851,0.05422685,0.00005039,0.00699307,0.00465729,0.00742527
-2.80040020,0.07066997,0.00000258,0.00186756,0.00713969,0.06189475,0.00003874,0.00753215,0.00416127,0.00855386
-2.79439720,0.08033700,0.00000197,0.00180965,0.00760034,0.07110965,0.00002957,0.00829603,0.00386093,0.00989055
-2.78839420,0.09183488,0.00000150,0.00182203,0.00828176,0.08187552,0.00002242,0.00927369,0.00372782,0.01143763
-2.78239120,0.10513422,0.00000113,0.00189561,0.00916743,0.09418655,0.00001688,0.01045497,0.00373777,0.01319579
-2.77638819,0.12019238,0.00000086,0.00202258,0.01024216,0.10802130,0.00001263,0.01182966,0.00387018,0.01516329
-2.77038519,0.13694678,0.00000065,0.00219614,0.01149126,0.12333719,0.00000940,0.01338678,0.00410743,0.01733519
-2.76438219,0.15530868,0.00000050,0.00241023,0.01289971,0.14006534,0.00000696,0.01511374,0.00443423,0.01970268
-2.75837919,0.17515795,0.00000040,0.00265923,0.01445151,0.15810617,0.00000514,0.01699578,0.00483708,0.02225245
-2.75237619,0.19633887,0.00000035,0.00293784,0.01612907,0.17732600,0.00000381,0.01901536,0.00530379,0.02496624
-2.74637319,0.21865740,0.00000033,0.00324081,0.01791280,0.19755489,0.00000286,0.02115188,0.00582305,0.02782056
-2.74037019,0.24188023,0.00000034,0.00356287,0.01978084,0.21858599,0.00000221,0.02338141,0.00638415,0.03078662
-2.73436718,0.26573557,0.00000040,0.00389861,0.02170900,0.24017653,0.00000180,0.02567678,0.00697679,0.03383049
-2.72836418,0.28991610,0.00000051,0.00424247,0.02367088,0.26205061,0.00000160,0.02800774,0.00759093,0.03691346
-2.72236118,0.31408389,0.00000068,0.00458870,0.02563820,0.28390375,0.00000158,0.03034147,0.00821687,0.03999279
-2.71635818,0.33787734,0.00000092,0.00493144,0.02758130,0.30540929,0.00000175,0.03264317,0.00884532,0.04302251
-2.71035518,0.36092001,0.00000125,0.00526478,0.02946986,0.32622634,0.00000211,0.03487693,0.00946765,0.04595463
-2.70435218,0.38283105,0.00000172,0.00558288,0.03127370,0.34600925,0.00000269,0.03700676,0.01007617,0.04874045
-2.69834917,0.40323685,0.00000235,0.00588014,0.03296386,0.36441807,0.00000355,0.03899772,0.01066456,0.05133204
-2.69234617,0.42178358,0.00000319,0.00615132,0.03451357,0.38112982,0.00000474,0.04081717,0.01122831,0.05368381
-2.68634317,0.43815008,0.00000431,0.00639175,0.03589945,0.39585001,0.00000635,0.04243608,0.01176523,0.05575422
-2.68034017,0.45206053,0.00000579,0.00659746,0.03710261,0.40832392,0.00000849,0.04383027,0.01227606,0.05750727
-2.67433717,0.46329642,0.00000772,0.00676539,0.03810973,0.41834730,0.00001131,0.04498166,0.01276501,0.05891412
-2.66833417,0.47170729,0.00001022,0.00689352,0.03891412,0.42577583,0.00001497,0.04587934,0.01324036,0.05995437
-2.66233117,0.47721966,0.00001343,0.00698099,0.03951652,0.43053293,0.00001970,0.04652052,0.01371505,0.06061722
-2.65632816,0.47984385,0.00001752,0.00702822,0.03992585,0.43261573,0.00002575,0.04691124,0.01420722,0.06090232
-2.65032516,0.47967821,0.00002270,0.00703693,0.04015971,0.43209860,0.00003344,0.04706682,0.01474068,0.06082034
-2.64432216,0.47691067,0.00002921,0.00701020,0.04024459,0.42913429,0.00004312,0.04701203,0.01534534,0.06039314
-2.63831916,0.47181737,0.00003731,0.00695238,0.04021590,0.42395248,0.00005522,0.04678095,0.01605749,0.05965367
-2.63231616,0.46475841,0.00004732,0.00686910,0.04011773,0.41685565,0.00007023,0.04641658,0.01692002,0.05864547
-2.62631316,0.45617088,0.00005958,0.00676709,0.04000226,0.40821267,0.00008872,0.04597003,0.01798246,0.05742183
-2.62031016,0.44655925,0.00007450,0.00665405,0.03992898,0.39844993,0.00011131,0.04549949,0.01930087,0.05604471
-2.61430715,0.43648356,0.00009248,0.00653846,0.03996362,0.38804065,0.00013872,0.04506893,0.02093754,0.05458335
-2.60830415,0.42654569,0.00011400,0.00642933,0.04017683,0.37749252,0.00017170,0.04474652,0.02296052,0.05311269
-2.60230115,0.41737418,0.00013953,0.00633599,0.04064267,0.36733410,0.00021112,0.04460283,0.02544290,0.05171163
-2.59629815,0.40960806,0.00016958,0.00626779,0.04143684,0.35810052,0.00025787,0.04470892,0.02846189,0.05046122
-2.59029515,0.40388007,0.00020465,0.00623384,0.04263487,0.35031871,0.00031289,0.04513429,0.03209772,0.04944279
-2.58429215,0.40079997,0.00024524,0.00624270,0.04431004,0.34449285,0.00037718,0.04594472,0.03643224,0.04873612
-2.57828914,0.40093808,0.00029183,0.00630216,0.04653137,0.34109023,0.00045174,0.04720019,0.04154736,0.04841763
-2.57228614,0.40480981,0.00034483,0.00641890,0.04936149,0.34052807,0.00053757,0.04895278,0.04752332,0.04855874
-2.56628314,0.41286135,0.00040464,0.00659832,0.05285457,0.34316157,0.00063565,0.05124472,0.05443679,0.04922433
-2.56028014,0.42545702,0.00047152,0.00684429,0.05705434,0.34927358,0.00074692,0.05410659,0.06235884,0.05047144
-2.55427714,0.44286864,0.00054567,0.00715896,0.06199229,0.35906611,0.00087222,0.05755585,0.07135289,0.05234809
-2.54827414,0.46526704,0.00062713,0.00754266,0.06768600,0.37265401,0.00101230,0.06159550,0.08147260,0.05489241
-2.54227114,0.49271626,0.00071582,0.00799379,0.07413786,0.39006086,0.00116780,0.06621328,0.09275989,0.05813188
-2.53626813,0.52517028,0.00081149,0.00850880,0.08133409,0.41121743,0.00133915,0.07138118,0.10524301,0.06208293
-2.53026513,0.56247272,0.00091373,0.00908220,0.08924414,0.43596262,0.00152662,0.07705544,0.11893482,0.06675065
-2.52426213,0.60435936,0.00102192,0.00970667,0.09782060,0.46404693,0.00173029,0.08317702,0.13383129,0.07212877
-2.51825913,0.65046354,0.00113530,0.01037316,0.10699956,0.49513848,0.00194997,0.08967258,0.14991037,0.07819983
-2.51225613,0.70032431,0.00125289,0.01107115,0.11670147,0.52883135,0.00218525,0.09645596,0.16713103,0.08493549
-2.50625313,0.75339709,0.00137359,0.01178885,0.12683254,0.56465611,0.00243543,0.10343012,0.18543282,0.09229708
-2.50025013,0.80906650,0.00149610,0.01251354,0.13728655,0.60209208,0.00269959,0.11048952,0.20473570,0.10023618
-2.49424712,0.86666104,0.00161905,0.01323188,0.14794718,0.64058114,0.00297648,0.11752283,0.22494024,0.10869538
-2.48824412,0.92546895,0.00174095,0.01393031,0.15869056,0.67954242,0.00326463,0.12441596,0.24592830,0.11760908
-2.48224112,0.98475493,0.00186025,0.01459542,0.16938818,0.71838742,0.00356227,0.13105515,0.26756392,0.12690434
-2.47623812,1.04377684,0.00197538,0.01521430,0.17990993,0.75653503,0.00386739,0.13733019,0.28969468,0.13650188
-2.47023512,1.10180201,0.00208482,0.01577495,0.19012710,0.79342578,0.00417774,0.14313751,0.31215336,0.14631692
-2.46423212,1.15812251,0.00218707,0.01626661,0.19991543,0.82853494,0.00449085,0.14838303,0.33475994,0.15626026
-2.45822911,1.21206887,0.00228077,0.01668004,0.20915779,0.86138371,0.00480405,0.15298469,0.35732404,0.16623931
-2.45222611,1.26302191,0.00236468,0.01700778,0.21774670,0.89154835,0.00511448,0.15687455,0.37964764,0.17615917
-2.44622311,1.31042231,0.00243774,0.01724430,0.22558640,0.91866688,0.00541916,0.16000031,0.40152832,0.18592391
-2.44022011,1.35377805,0.00249907,0.01738618,0.23259445,0.94244307,0.00571500,0.16232630,0.42276296,0.19543792
-2.43421711,1.39266950,0.00254803,0.01743205,0.23870295,0.96264793,0.00599885,0.16383377,0.44315198,0.20460746
-2.42821411,1.42675255,0.00258419,0.01738266,0.24385922,0.97911872,0.00626753,0.16452072,0.46250418,0.21334250
-2.42221111,1.45576005,0.00260735,0.01724070,0.24802608,0.99175577,0.00651790,0.16440097,0.48064218,0.22155877
-2.41620810,1.47950200,0.00261754,0.01701071,0.25118176,1.00051758,0.00674693,0.16350292,0.49740849,0.22918015
-2.41020510,1.49786498,0.00261502,0.01669882,0.25331953,1.00541469,0.00695175,0.16186778,0.51267225,0.23614128
-2.40420210,1.51081131,0.00260024,0.01631257,0.25444711,1.00650278,0.00712971,0.15954758,0.52633638,0.24239060
-2.39819910,1.51837838,0.00257384,0.01586057,0.25458597,1.00387568,0.00727848,0.15660297,0.53834524,0.24789344
-2.39219610,1.52067853,0.00253661,0.01535231,0.25377060,0.99765870,0.00739613,0.15310102,0.54869233,0.25263535
-2.38619310,1.51789964,0.00248948,0.01479784,0.25204790,0.98800280,0.00748118,0.14911305,0.55742803,0.25662547
-2.38019010,1.51030652,0.00243350,0.01420753,0.24947658,0.97507986,0.00753268,0.14471264,0.56466683,0.25989973
-2.37418709,1.49824293,0.00236979,0.01359185,0.24612674,0.95907928,0.00755032,0.13997394,0.57059380,0.26252374
-2.36818409,1.48213394,0.00229954,0.01296114,0.24207959,0.94020600,0.00753442,0.13497023,0.57546980,0.26459520
-2.36218109,1.46248808,0.00222398,0.01232551,0.23742721,0.91867972,0.00748601,0.12977284,0.57963508,0.26624564
-2.35617809,1.43989876,0.00214436,0.01169464,0.23227242,0.89473528,0.00740687,0.12445040,0.58351068,0.26764116
-2.35017509,1.41504424,0.00206194,0.01107774,0.22672851,0.86862366,0.00729949,0.11906841,0.58759736,0.26898214
-2.34417209,1.38868533,0.00197794,0.01048347,0.22091896,0.84061341,0.00716707,0.11368903,0.59247171,0.27050161
-2.33816908,1.36166030,0.00189360,0.00991989,0.21497682,0.81099191,0.00701349,0.10837114,0.59877899,0.27246224
-2.33216608,1.33487643,0.00181008,0.00939446,0.20904385,0.78006609,0.00684322,0.10317044,0.60722285,0.27515184
-2.32616308,1.30929768,0.00172852,0.00891403,0.20326923,0.74816227,0.00666123,0.09813968,0.61855158,0.27887740
-2.32016008,1.28592839,0.00164997,0.00848482,0.19780784,0.71562473,0.00647287,0.09332878,0.63354132,0.28395763
-2.31415708,1.26579315,0.00157541,0.00811243,0.19281809,0.68281292,0.00628375,0.08878495,0.65297624,0.29071426
-2.30815408,1.24991305,0.00150576,0.00780181,0.18845925,0.65009713,0.00609958,0.08455266,0.67762644,0.29946225
-2.30215108,1.23927904,0.00144179,0.00755726,0.18488842,0.61785283,0.00592600,0.08067344,0.70822386,0.31049913
-2.29614807,1.23482316,0.00138418,0.00738238,0.18225717,0.58645367,0.00576844,0.07718549,0.74543722,0.32409402
-2.29014507,1.23738889,0.00133347,0.00728003,0.18070787,0.55626362,0.00563194,0.07412325,0.78984676,0.34047647
-2.28414207,1.24770161,0.00129006,0.00725227,0.18037001,0.52762858,0.00552102,0.07151671,0.84191962,0.35982583
-2.27813907,1.26634074,0.00125419,0.00730031,0.18135656,0.50086779,0.00543953,0.06939073,0.90198709,0.38226143
-2.27213607,1.29371481,0.00122593,0.00742445,0.18376045,0.47626567,0.00539055,0.06776430,0.97022452,0.40783410
-2.26613307,1.33004068,0.00120518,0.00762403,0.18765152,0.45406446,0.00537629,0.06664983,1.04663496,0.43651951
-2.26013007,1.37532818,0.00119169,0.00789739,0.19307387,0.43445799,0.00539806,0.06605252,1.13103731,0.46821365
-2.25412706,1.42937100,0.00118502,0.00824182,0.20004382,0.41758713,0.00545620,0.06596993,1.22305976,0.50273082
-2.24812406,1.49174464,0.00118459,0.00865359,0.20854863,0.40353689,0.00555013,0.06639162,1.32213885,0.53980430
-2.24212106,1.56181153,0.00118967,0.00912794,0.21854595,0.39233552,0.00567838,0.06729913,1.42752459,0.57908984
-2.23611806,1.63873354,0.00119942,0.00965915,0.22996396,0.38395556,0.00583862,0.06866613,1.53829163,0.62017196
-2.23011506,1.72149138,0.00121290,0.01024056,0.24270245,0.37831669,0.00602781,0.07045884,1.65335602,0.66257288
-2.22411206,1.80891024,0.00122910,0.01086476,0.25663445,0.37529028,0.00624229,0.07263666,1.77149733,0.70576382
-2.21810905,1.89969057,0.00124698,0.01152358,0.27160861,0.37470533,0.00647791,0.07515305,1.89138511,0.74917821
-2.21210605,1.99244283,0.00126550,0.01220835,0.28745209,0.37635543,0.00673015,0.07795656,2.01160884,0.79222643
-2.20610305,2.08572465,0.00128364,0.01290997,0.30397388,0.38000636,0.00699434,0.08099194,2.13071019,0.83431132
-2.20010005,2.17807880,0.00130046,0.01361910,0.32096841,0.38540400,0.00726569,0.08420142,2.24721630,0.87484399
-2.19409705,2.26807054,0.00131509,0.01432630,0.33821933,0.39228212,0.00753953,0.08752593,2.35967293,0.91325912
-2.18809405,2.35432257,0.00132680,0.01502225,0.35550340,0.40036957,0.00781136,0.09090630,2.46667606,0.94902927
-2.18209105,2.43554654,0.00133498,0.01569780,0.37259421,0.40939689,0.00807694,0.09428443,2.56690102,0.98167750
-2.17608804,2.51056972,0.00133917,0.01634421,0.38926591,0.41910178,0.00833241,0.09760425,2.65912804,1.01078784
-2.17008504,2.57835620,0.00133906,0.01695323,0.40529662,0.42923350,0.00857432,0.10081266,2.74226358,1.03601342
-2.16408204,2.63802206,0.00133451,0.01751721,0.42047162,0.43955609,0.00879965,0.10386017,2.81535691,1.05708168
-2.15807904,2.68884452,0.00132550,0.01802918,0.43458636,0.44985043,0.00900579,0.10670148,2.87761183,1.07379700
-2.15207604,2.73026505,0.00131217,0.01848301,0.44744905,0.45991527,0.00919058,0.10929584,2.92839344,1.08604053
-2.14607304,2.76188735,0.00129476,0.01887336,0.45888317,0.46956746,0.00935224,0.11160730,2.96723050,1.09376757
-2.14007004,2.78347073,0.00127362,0.01919585,0.46872967,0.47864149,0.00948935,0.11360483,2.99381363,1.09700287
-2.13406703,2.79492004,0.00124916,0.01944705,0.47684898,0.48698878,0.00960075,0.11526235,3.00799028,1.09583416
-2.12806403,2.79627326,0.00122182,0.01962453,0.48312288,0.49447685,0.00968558,0.11655875,3.00975703,1.09040464
-2.12206103,2.78768798,0.00119210,0.01972697,0.48745620,0.50098866,0.00974317,0.11747787,2.99925017,1.08090476
-2.11605803,2.76942777,0.00116045,0.01975413,0.48977840,0.50642248,0.00977303,0.11800848,2.97673514,1.06756387
-2.11005503,2.74184944,0.00112735,0.01970697,0.49004497,0.51069227,0.00977484,0.11814433,2.94259572,1.05064234
-2.10405203,2.70539205,0.00109318,0.01958768,0.48823860,0.51372885,0.00974845,0.11788427,2.89732331,1.03042431
-2.09804902,2.66056805,0.00105832,0.01939976,0.48437020,0.51548177,0.00969386,0.11723238,2.84150674,1.00721165
-2.09204602,2.60795689,0.00102306,0.01914806,0.47847952,0.51592199,0.00961132,0.11619824,2.77582287,0.98131903
-2.08604302,2.54820099,0.00098763,0.01883886,0.47063548,0.51504505,0.00950129,0.11479712,2.70102789,0.95307040
-2.08004002,2.48200379,0.00095220,0.01847990,0.46093596,0.51287475,0.00936455,0.11305032,2.61794926,0.92279668
-2.07403702,2.41012929,0.00091690,0.01808041,0.44950722,0.50946687,0.00920226,0.11098542,2.52747807,0.89083444
-2.06803402,2.33340245,0.00088178,0.01765115,0.43650258,0.50491272,0.00901596,0.10863645,2.43056133,0.85752553
-2.06203102,2.25270941,0.00084688,0.01720434,0.42210060,0.49934225,0.00880771,0.10604398,2.32819411,0.82321712
-2.05602801,2.16899688,0.00081222,0.01675365,0.40650257,0.49292622,0.00858005,0.10325514,2.22141076,0.78826186
-2.05002501,2.08326963,0.00077778,0.01631408,0.38992937,0.48587715,0.00833608,0.10032330,2.11127536,0.75301783
-2.04402201,1.99658536,0.00074356,0.01590182,0.37261771,0.47844881,0.00807943,0.09730767,1.99887075,0.71784794
-2.03801901,1.91004643,0.00070958,0.01553404,0.35481580,0.47093394,0.00781426,0.09427259,1.88528632,0.68311847
-2.03201601,1.82478787,0.00067587,0.01522868,0.33677856,0.46366008,0.00754521,0.09128653,1.77160448,0.64919648
-2.02601301,1.74196160,0.00064249,0.01500413,0.31876251,0.45698334,0.00727732,0.08842093,1.65888595,0.61644607
-2.02001001,1.66271694,0.00060953,0.01487884,0.30102030,0.45128027,0.00701593,0.08574863,1.54815415,0.58522343
-2.01400700,1.58817773,0.00057710,0.01487098,0.28379529,0.44693787,0.00676657,0.08334225,1.44037924,0.55587061
-2.00800400,1.51941670,0.00054537,0.01499798,0.26731611,0.44434202,0.00653482,0.08127222,1.33646203,0.52870845
-2.00200100,1.45742787,0.00051450,0.01527605,0.25179142,0.44386465,0.00632615,0.07960480,1.23721857,0.50402866
-1.99599800,1.40309815,0.00048468,0.01571970,0.23740518,0.44585014,0.00614573,0.07839991,1.14336586,0.48208552
-1.98999500,1.35717917,0.00045611,0.01634125,0.22431230,0.45060139,0.00599830,0.07770910,1.05550928,0.46308764
-1.98399200,1.32026069,0.00042898,0.01715038,0.21263511,0.45836622,0.00588802,0.07757350,0.97413225,0.44719005
-1.97798899,1.29274685,0.00040347,0.01815366,0.20246053,0.46932470,0.00581826,0.07802197,0.89958866,0.43448718
-1.97198599,1.27483664,0.00037974,0.01935420,0.19383822,0.48357797,0.00579153,0.07906956,0.83209830,0.42500713
-1.96598299,1.26650950,0.00035791,0.02075131,0.18677973,0.50113921,0.00580933,0.08071624,0.77174566,0.41870761
-1.95997999,1.26751732,0.00033809,0.02234033,0.18125860,0.52192732,0.00587211,0.08294609,0.71848215,0.41547388
-1.95397699,1.27738345,0.00032031,0.02411245,0.17721160,0.54576370,0.00597922,0.08572697,0.67213177,0.41511896
-1.94797399,1.29540925,0.00030457,0.02605484,0.17454102,0.57237252,0.00612887,0.08901073,0.63240013,0.41738629
-1.94197099,1.32068841,0.00029083,0.02815071,0.17311788,0.60138476,0.00631820,0.09273395,0.59888638,0.42195482
-1.93596798,1.35212888,0.00027900,0.03037963,0.17278612,0.63234591,0.00654336,0.09681926,0.57109795,0.42844660
-1.92996498,1.38848193,0.00026893,0.03271798,0.17336760,0.66472743,0.00679956,0.10117727,0.54846732,0.43643655
-1.92396198,1.42837753,0.00026046,0.03513950,0.17466764,0.69794149,0.00708130,0.10570886,0.53037055,0.44546426
-1.91795898,1.47036496,0.00025337,0.03761591,0.17648119,0.73135866,0.00738245,0.11030811,0.51614666,0.45504735
-1.91195598,1.51295713,0.00024744,0.04011770,0.17859916,0.76432794,0.00769650,0.11486539,0.50511751,0.46469597
-1.90595298,1.55467722,0.00024241,0.04261493,0.18081492,0.79619832,0.00801675,0.11927084,0.49660726,0.47392784
-1.89994997,1.59410566,0.00023804,0.04507808,0.18293056,0.82634114,0.00833651,0.12341786,0.48996101,0.48228338
-1.89394697,1.62992581,0.00023409,0.04747886,0.18476289,0.85417228,0.00864934,0.12720669,0.48456183,0.48934014
-1.88794397,1.66096650,0.00023031,0.04979101,0.18614880,0.87917342,0.00894925,0.13054773,0.47984587,0.49472623
-1.88194097,1.68623980,0.00022648,0.05199105,0.18694998,0.90091130,0.00923087,0.13336465,0.47531490,0.49813193
-1.87593797,1.70497253,0.00022242,0.05405887,0.18705661,0.91905443,0.00948961,0.13559706,0.47054616,0.49931926
-1.86993497,1.71663042,0.00021798,0.05597823,0.18639015,0.93338639,0.00972182,0.13720266,0.46519920,0.49812901
-1.86393197,1.72093401,0.00021302,0.05773715,0.18490496,0.94381538,0.00992489,0.13815885,0.45901971,0.49448510
-1.85792896,1.71786580,0.00020746,0.05932805,0.18258884,0.95037950,0.01009728,0.13846355,0.45184026,0.48839596
-1.85192596,1.70766863,0.00020126,0.06074790,0.17946241,0.95324775,0.01023856,0.13813549,0.44357831,0.47995319
-1.84592296,1.69083547,0.00019442,0.06199804,0.17557745,0.95271667,0.01034942,0.13721371,0.43423151,0.46932735
-1.83991996,1.66809141,0.00018695,0.06308403,0.17101425,0.94920289,0.01043158,0.13575638,0.42387090,0.45676134
-1.83391696,1.64036849,0.00017893,0.06401528,0.16587817,0.94323186,0.01048773,0.13383912,0.41263217,0.44256160
-1.82791396,1.60877477,0.00017045,0.06480468,0.16029542,0.93542327,0.01052140,0.13155266,0.40070567,0.42708748
-1.82191096,1.57455878,0.00016163,0.06546807,0.15440842,0.92647375,0.01053686,0.12900014,0.38832540,0.41073938
-1.81590795,1.53907067,0.00015260,0.06602373,0.14837080,0.91713728,0.01053894,0.12629402,0.37575761,0.39394598
-1.80990495,1.50372153,0.00014352,0.06649182,0.14234220,0.90820415,0.01053284,0.12355276,0.36328942,0.37715115
-1.80390195,1.46994202,0.00013454,0.06689385,0.13648317,0.90047886,0.01052400,0.12089740,0.35121763,0.36080084
-1.79789895,1.43914157,0.00012582,0.06725205,0.13095019,0.89475772,0.01051792,0.11844802,0.33983831,0.34533051
-1.79189595,1.41266912,0.00011753,0.06758890,0.12589099,0.89180650,0.01051993,0.11632038,0.32943719,0.33115328
-1.78589295,1.39177618,0.00010982,0.06792649,0.12144038,0.89233872,0.01053507,0.11462260,0.32028106,0.31864919
-1.77988994,1.37758305,0.00010283,0.06828603,0.11771650,0.89699495,0.01056792,0.11345212,0.31261032,0.30815566
-1.77388694,1.37104860,0.00009670,0.06868729,0.11481768,0.90632359,0.01062241,0.11289294,0.30663264,0.29995941
-1.76788394,1.37294408,0.00009152,0.06914809,0.11281997,0.92076342,0.01070172,0.11301315,0.30251778,0.29428979
-1.76188094,1.38383136,0.00008741,0.06968371,0.11177525,0.94062839,0.01080810,0.11386292,0.30039349,0.29131368
-1.75587794,1.40404595,0.00008442,0.07030641,0.11171004,0.96609497,0.01094285,0.11547287,0.30034240,0.29113191
-1.74987494,1.43368489,0.00008261,0.07102488,0.11262498,0.99719247,0.01110612,0.11785293,0.30239995,0.29377715
-1.74387194,1.47260013,0.00008201,0.07184382,0.11449495,1.03379685,0.01129697,0.12099167,0.30655316,0.29921333
-1.73786893,1.52039743,0.00008262,0.07276348,0.11726983,1.07562821,0.01151325,0.12485628,0.31274035,0.30733651
-1.73186593,1.57644120,0.00008442,0.07377934,0.12087585,1.12225257,0.01175161,0.12939293,0.32085173,0.31797716
-1.72586293,1.63986545,0.00008737,0.07488191,0.12521759,1.17308804,0.01200760,0.13452792,0.33073088,0.33090391
-1.71985993,1.70959106,0.00009140,0.07605668,0.13018048,1.22741578,0.01227567,0.14016924,0.34217717,0.34582860
-1.71385693,1.78434931,0.00009644,0.07728421,0.13563381,1.28439560,0.01254932,0.14620879,0.35494914,0.36241266
-1.70785393,1.86271149,0.00010236,0.07854044,0.14143415,1.34308625,0.01282122,0.15252517,0.36876883,0.38027485
-1.70185093,1.94312423,0.00010905,0.07979723,0.14742923,1.40246993,0.01308346,0.15898688,0.38332720,0.39900000
-1.69584792,2.02394967,0.00011637,0.08102306,0.15346197,1.46148054,0.01332769,0.16545601,0.39829037,0.41814884
-1.68984492,2.10350967,0.00012415,0.08218396,0.15937478,1.51903468,0.01354541,0.17179221,0.41330692,0.43726870
-1.68384192,2.18013256,0.00013222,0.08324461,0.16501382,1.57406452,0.01372825,0.17785681,0.42801582,0.45590465
-1.67783892,2.25220107,0.00014043,0.08416957,0.17023322,1.62555117,0.01386818,0.18351704,0.44205506,0.47361102
-1.67183592,2.31819951,0.00014857,0.08492453,0.17489906,1.67255721,0.01395786,0.18865011,0.45507062,0.48996286
-1.66583292,2.37675843,0.00015647,0.08547770,0.17889301,1.71425685,0.01399084,0.19314694,0.46672549,0.50456696
-1.65982991,2.42669484,0.00016397,0.08580103,0.18211535,1.74996244,0.01396182,0.19691550,0.47670861,0.51707205
-1.65382691,2.46704620,0.00017089,0.08587137,0.18448752,1.77914571,0.01386684,0.19988350,0.48474310,0.52717789
-1.64782391,2.49709651,0.00017708,0.08567143,0.18595385,1.80145295,0.01370343,0.20200038,0.49059385,0.53464276
-1.64182091,2.51639328,0.00018242,0.08519053,0.18648248,1.81671293,0.01347071,0.20323839,0.49407370,0.53928924
-1.63581791,2.52475454,0.00018680,0.08442505,0.18606552,1.82493727,0.01316943,0.20359285,0.49504840,0.54100778
-1.62981491,2.52226543,0.00019015,0.08337858,0.18471830,1.82631305,0.01280198,0.20308142,0.49343977,0.53975823
-1.62381191,2.50926451,0.00019243,0.08206169,0.18247788,1.82118795,0.01237225,0.20174256,0.48922717,0.53556893
-1.61780890,2.48632055,0.00019364,0.08049154,0.17940080,1.81004871,0.01188556,0.19963311,0.48244702,0.52853375
-1.61180590,2.45420088,0.00019382,0.07869100,0.17556023,1.79349392,0.01134847,0.19682523,0.47319052,0.51880693
