energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-2.85442721,8.50967154,0.00854758,1.77533031,0.02541238,0.00000000,0.03121048,4.28822968,5.42186483,1.87478605
-2.84842421,8.65511674,0.00851641,1.82122174,0.02532899,0.00000000,0.03300270,4.32073176,5.52262921,1.92033718
-2.84242121,8.78482788,0.00845731,1.86465032,0.02523263,0.00000000,0.03480545,4.34250466,5.61102983,1.96309741
-2.83641821,8.89611722,0.00837196,1.90480795,0.02511696,0.00000000,0.03661438,4.35264247,5.68475412,2.00239244
-2.83041521,8.98673428,0.00826287,1.94097449,0.02497740,0.00000000,0.03842553,4.35049413,5.74183920,2.03762247
-2.82441221,9.05490975,0.00813322,1.97253329,0.02481121,0.00000000,0.04023506,4.33567680,5.78072069,2.06827314
-2.81840920,9.09938088,0.00798665,1.99898222,0.02461746,0.00000000,0.04203898,4.30808025,5.80026620,2.09392322
-2.81240620,9.11939791,0.00782707,2.01993974,0.02439689,0.00000000,0.04383283,4.26786223,5.79979264,2.11424897
-2.80640320,9.11471196,0.00765851,2.03514625,0.02415167,0.00000000,0.04561131,4.21543526,5.77906718,2.12902505
-2.80040020,9.08554593,0.00748488,2.04446075,0.02388514,0.00000000,0.04736803,4.15144544,5.73829225,2.13812219
-2.79439720,9.03255057,0.00730984,2.04785343,0.02360144,0.00000000,0.04909520,4.07674468,5.67807604,2.14150210
-2.78839420,8.95674861,0.00713665,2.04539481,0.02330519,0.00000000,0.05078342,3.99235746,5.59939038,2.13920984
-2.78239120,8.85947049,0.00696804,2.03724229,0.02300107,0.00000000,0.05242167,3.89944388,5.50351837,2.13136452
-2.77638819,8.74228558,0.00680618,2.02362508,0.02269347,0.00000000,0.05399728,3.79926086,5.39199479,2.11814881
-2.77038519,8.60693262,0.00665256,2.00482846,0.02238622,0.00000000,0.05549613,3.69312301,5.26654240,2.09979806
-2.76438219,8.45525344,0.00650807,1.98117852,0.02208227,0.00000000,0.05690298,3.58236514,5.12900722,2.07658977
-2.75837919,8.28913316,0.00637296,1.95302816,0.02178352,0.00000000,0.05820193,3.46830791,4.98129607,2.04883389
-2.75237619,8.11045005,0.00624696,1.92074520,0.02149068,0.00000000,0.05937707,3.35222780,4.82531902,2.01686474
-2.74637319,7.92103687,0.00612930,1.88470335,0.02120328,0.00000000,0.06041313,3.23533252,4.66293927,1.98103471
-2.74037019,7.72265519,0.00601890,1.84527624,0.02091967,0.00000000,0.06129638,3.11874241,4.49593224,1.94171022
-2.73436718,7.51698290,0.00591443,1.80283488,0.02063716,0.00000000,0.06201538,3.00347793,4.32595507,1.89926973
-2.72836418,7.30561416,0.00581447,1.75774828,0.02035224,0.00000000,0.06256193,2.89045317,4.15452700,1.85410392
-2.72236118,7.09007036,0.00571763,1.71038702,0.02006078,0.00000000,0.06293178,2.78047468,3.98302044,1.80661752
-2.71635818,6.87181968,0.00562268,1.66112914,0.01975838,0.00000000,0.06312540,2.67424481,3.81266186,1.75723244
-2.71035518,6.65230220,0.00552864,1.61036765,0.01944064,0.00000000,0.06314845,2.57236835,3.64454103,1.70639146
-2.70435218,6.43295739,0.00543490,1.55851861,0.01910346,0.00000000,0.06301218,2.47536128,3.47962676,1.65456197
-2.69834917,6.21525042,0.00534124,1.50602914,0.01874337,0.00000000,0.06273348,2.38366022,3.31878692,1.60223888
-2.69234617,6.00069390,0.00524790,1.45338403,0.01835778,0.00000000,0.06233475,2.29763152,3.16281026,1.54994609
-2.68634317,5.79086225,0.00515558,1.40111032,0.01794513,0.00000000,0.06184342,2.21757875,3.01242804,1.49823602
-2.68034017,5.58739624,0.00506536,1.34977899,0.01750513,0.00000000,0.06129127,2.14374795,2.86833285,1.44768654
-2.67433717,5.39199608,0.00497874,1.30000308,0.01703876,0.00000000,0.06071339,2.07632997,2.73119332,1.39889515
-2.66833417,5.20640258,0.00489746,1.25243205,0.01654829,0.00000000,0.06014697,2.01546000,2.60166294,1.35247036
-2.66233117,5.03236635,0.00482349,1.20774211,0.01603724,0.00000000,0.05962989,1.96121422,2.48038236,1.30902028
-2.65632816,4.87160661,0.00475883,1.16662275,0.01551022,0.00000000,0.05919915,1.91360432,2.36797492,1.26913880
-2.65032516,4.72576132,0.00470543,1.12975985,0.01497277,0.00000000,0.05888926,1.87257070,2.26503549,1.23339005
-2.64432216,4.59633170,0.00466508,1.09781611,0.01443109,0.00000000,0.05873063,1.83797518,2.17211372,1.20229156
-2.63831916,4.48462429,0.00463923,1.07140955,0.01389184,0.00000000,0.05874804,1.80959459,2.08969268,1.17629732
-2.63231616,4.39169421,0.00462892,1.05109120,0.01336182,0.00000000,0.05895930,1.78711624,2.01816474,1.15578128
-2.62631316,4.31829337,0.00463465,1.03732312,0.01284769,0.00000000,0.05937411,1.77013639,1.95780649,1.14102255
-2.62031016,4.26482708,0.00465638,1.03045787,0.01235579,0.00000000,0.05999325,1.75816252,1.90875453,1.13219304
-2.61430715,4.23132223,0.00469341,1.03072075,0.01189180,0.00000000,0.06080812,1.75062013,1.87098431,1.12934826
-2.60830415,4.21740970,0.00474440,1.03819566,0.01146067,0.00000000,0.06180067,1.74686428,1.84429358,1.13242227
-2.60230115,4.22232255,0.00480744,1.05281579,0.01106638,0.00000000,0.06294372,1.74619579,1.82829214,1.14122692
-2.59629815,4.24491132,0.00488002,1.07435973,0.01071190,0.00000000,0.06420167,1.74788179,1.82239895,1.15545589
-2.59029515,4.28367613,0.00495922,1.10245359,0.01039914,0.00000000,0.06553168,1.75117975,1.82584739,1.17469355
-2.58429215,4.33681508,0.00504173,1.13657933,0.01012895,0.00000000,0.06688502,1.75536404,1.83769898,1.19842848
-2.57828914,4.40228701,0.00512407,1.17608936,0.00990116,0.00000000,0.06820891,1.75975364,1.85686534,1.22607113
-2.57228614,4.47788630,0.00520271,1.22022693,0.00971471,0.00000000,0.06944836,1.76373971,1.88213782,1.25697526
-2.56628314,4.56132656,0.00527427,1.26815192,0.00956775,0.00000000,0.07054826,1.76681143,1.91222359,1.29046208
-2.56028014,4.65032973,0.00533564,1.31897091,0.00945782,0.00000000,0.07145546,1.76857880,1.94578705,1.32584637
-2.55427714,4.74271665,0.00538420,1.37177059,0.00938194,0.00000000,0.07212077,1.76879097,1.98149461,1.36246344
-2.54827414,4.83649523,0.00541798,1.42565318,0.00933688,0.00000000,0.07250082,1.76734917,2.01806109,1.39969577
-2.54227114,4.92994235,0.00543574,1.47977244,0.00931926,0.00000000,0.07255963,1.76431329,2.05429585,1.43699829
-2.53626813,5.02167580,0.00543714,1.53336867,0.00932572,0.00000000,0.07226999,1.75990171,2.08914649,1.47392120
-2.53026513,5.11071322,0.00542278,1.58580143,0.00935307,0.00000000,0.07161430,1.75448421,2.12173846,1.51012925
-2.52426213,5.19651525,0.00539427,1.63657835,0.00939841,0.00000000,0.07058517,1.74856822,2.15140872,1.54541665
-2.51825913,5.27901103,0.00535419,1.68537872,0.00945920,0.00000000,0.06918553,1.74277885,2.17773212,1.57971699
-2.51225613,5.35860478,0.00530609,1.73207085,0.00953338,0.00000000,0.06742834,1.73783369,2.20053932,1.61310741
-2.50625313,5.43616292,0.00525442,1.77672221,0.00961935,0.00000000,0.06533590,1.73451337,2.21992542,1.64580702
-2.50025013,5.51298210,0.00520435,1.81960166,0.00971599,0.00000000,0.06293888,1.73362918,2.23624894,1.67816919
-2.49424712,5.59073906,0.00516170,1.86117355,0.00982268,0.00000000,0.06027502,1.73598929,2.25012104,1.71066813
-2.48824412,5.67142418,0.00513269,1.90208349,0.00993923,0.00000000,0.05738762,1.74236473,2.26238533,1.74388000
-2.48224112,5.75726087,0.00512377,1.94313628,0.01006580,0.00000000,0.05432391,1.75345692,2.27408875,1.77845909
-2.47623812,5.85061366,0.00514137,1.98526637,0.01020285,0.00000000,0.05113339,1.76986772,2.28644472,1.81511008
-2.47023512,5.95388825,0.00519167,2.02950183,0.01035103,0.00000000,0.04786610,1.79207346,2.30078939,1.85455703
-2.46423212,6.06942685,0.00528035,2.07692299,0.01051106,0.00000000,0.04457109,1.82040368,2.31853267,1.89751041
-2.45822911,6.19940243,0.00541236,2.12861695,0.01068366,0.00000000,0.04129495,1.85502554,2.34110537,1.94463314
-2.45222611,6.34571558,0.00559165,2.18562968,0.01086938,0.00000000,0.03808057,1.89593416,2.36990424,1.99650699
-2.44622311,6.50989740,0.00582102,2.24891711,0.01106856,0.00000000,0.03496614,1.94294922,2.40623646,2.05360048
-2.44022011,6.69302184,0.00610189,2.31929722,0.01128119,0.00000000,0.03198442,1.99571775,2.45126547,2.11623942
-2.43421711,6.89563053,0.00643416,2.39740465,0.01150682,0.00000000,0.02916219,2.05372277,2.50595978,2.18458128
-2.42821411,7.11767278,0.00681612,2.48364968,0.01174454,0.00000000,0.02652008,2.11629723,2.57104644,2.25859444
-2.42221111,7.35846319,0.00724440,2.57818330,0.01199289,0.00000000,0.02407254,2.18264274,2.64697073,2.33804307
-2.41620810,7.61665851,0.00771395,2.68086960,0.01224988,0.00000000,0.02182805,2.25185205,2.73386368,2.42247845
-2.41020510,7.89025513,0.00821810,2.79126720,0.01251292,0.00000000,0.01978954,2.32293451,2.83151849,2.51123725
-2.40420210,8.17660794,0.00874870,2.90862034,0.01277892,0.00000000,0.01795497,2.39484357,2.93937722,2.60344702
-2.39819910,8.47247057,0.00929626,3.03186077,0.01304430,0.00000000,0.01631790,2.46650536,3.05652840,2.69803907
-2.39219610,8.77405648,0.00985020,3.15962055,0.01330505,0.00000000,0.01486832,2.53684744,3.18171623,2.79376840
-2.38619310,9.07711964,0.01039910,3.29025586,0.01355687,0.00000000,0.01359334,2.60482699,3.31336154,2.88924050
-2.38019010,9.37705291,0.01093107,3.42188150,0.01379520,0.00000000,0.01247795,2.66945758,3.44959430,2.98294402
-2.37418709,9.66900156,0.01143401,3.55241503,0.01401543,0.00000000,0.01150580,2.72983412,3.58829707,3.07328868
-2.36818409,9.94798857,0.01189608,3.67962944,0.01421295,0.00000000,0.01065985,2.78515515,3.72715839,3.15864716
-2.36218109,10.20904819,0.01230597,3.80121265,0.01438333,0.00000000,0.00992297,2.83474243,3.86373444,3.23739952
-2.35617809,10.44736325,0.01265332,3.91483173,0.01452247,0.00000000,0.00927848,2.87805717,3.99551721,3.30797888
-2.35017509,10.65840187,0.01292905,4.01819970,0.01462668,0.00000000,0.00871063,2.91471288,4.12000671,3.36891666
-2.34417209,10.83804865,0.01312561,4.10914238,0.01469281,0.00000000,0.00820487,2.94448446,4.23478479,3.41888569
-2.33816908,10.98272574,0.01323729,4.18566280,0.01471839,0.00000000,0.00774821,2.96731349,4.33758752,3.45673986
-2.33216608,11.08949920,0.01326034,4.24600057,0.01470165,0.00000000,0.00732929,2.98330950,4.42637361,3.48154847
-2.32616308,11.15616642,0.01319314,4.28868415,0.01464163,0.00000000,0.00693856,2.99274713,4.49938574,3.49262437
-2.32016008,11.18132136,0.01303617,4.31257375,0.01453817,0.00000000,0.00656826,2.99605916,4.55520255,3.48954447
-2.31415708,11.16439467,0.01279206,4.31689336,0.01439196,0.00000000,0.00621237,2.99382523,4.59277887,3.47216209
-2.30815408,11.10566709,0.01246539,4.30125075,0.01420449,0.00000000,0.00586658,2.98675647,4.61147267,3.44061051
-2.30215108,11.00625545,0.01206259,4.26564484,0.01397800,0.00000000,0.00552809,2.97567592,4.61105747,3.39529778
-2.29614807,10.86807167,0.01159168,4.21046030,0.01371545,0.00000000,0.00519553,2.96149523,4.59172002,3.33689292
-2.29014507,10.69375650,0.01106199,4.13645004,0.01342038,0.00000000,0.00486873,2.94518774,4.55404331,3.26630425
-2.28414207,10.48659055,0.01048387,4.04470649,0.01309684,0.00000000,0.00454858,2.92775879,4.49897608,3.18465061
-2.27813907,10.25038638,0.00986834,3.93662326,0.01274928,0.00000000,0.00423685,2.91021366,4.42779047,3.09322694
-2.27213607,9.98936605,0.00922679,3.81384908,0.01238241,0.00000000,0.00393598,2.89352430,4.34202987,2.99346531
-2.26613307,9.70802917,0.00857066,3.67823607,0.01200109,0.00000000,0.00364897,2.87859586,4.24344991,2.88689326
-2.26013007,9.41101693,0.00791114,3.53178465,0.01161020,0.00000000,0.00337923,2.86623421,4.13395524,2.77509094
-2.25412706,9.10297746,0.00725891,3.37658750,0.01121456,0.00000000,0.00313042,2.85711582,4.01553533,2.65964864
-2.24812406,8.78843802,0.00662395,3.21477455,0.01081880,0.00000000,0.00290640,2.85176141,3.89020220,2.54212635
-2.24212106,8.47168862,0.00601532,3.04846124,0.01042730,0.00000000,0.00271111,2.85051465,3.75993282,2.42401668
-2.23611806,8.15668160,0.00544109,2.87970150,0.01004414,0.00000000,0.00254853,2.85352720,3.62661863,2.30671230
-2.23011506,7.84695022,0.00490824,2.71044705,0.00967303,0.00000000,0.00242261,2.86075115,3.49202393,2.19147889
-2.22411206,7.54554880,0.00442262,2.54251365,0.00931733,0.00000000,0.00233723,2.87193947,3.35775445,2.07943417
-2.21810905,7.25501562,0.00398901,2.37755508,0.00897999,0.00000000,0.00229615,2.88665505,3.22523675,1.97153340
-2.21210605,6.97735860,0.00361108,2.21704480,0.00866361,0.00000000,0.00230302,2.90428826,3.09570837,1.86856141
-2.20610305,6.71406301,0.00329153,2.06226510,0.00837046,0.00000000,0.00236127,2.92408251,2.97021808,1.77113088
-2.20010005,6.46611896,0.00303211,1.91430310,0.00810249,0.00000000,0.00247411,2.94516703,2.84963503,1.67968640
-2.19409705,6.23406606,0.00283377,1.77405287,0.00786141,0.00000000,0.00264445,2.96659545,2.73466528,1.59451360
-2.18809405,6.01805148,0.00269669,1.64222248,0.00764868,0.00000000,0.00287482,2.98738852,2.62587353,1.51575247
-2.18209105,5.81789755,0.00262036,1.51934500,0.00746561,0.00000000,0.00316729,3.00657894,2.52370812,1.44341385
-2.17608804,5.63317441,0.00260371,1.40579233,0.00731336,0.00000000,0.00352332,3.02325621,2.42852712,1.37739808
-2.17008504,5.46327362,0.00264510,1.30179054,0.00719295,0.00000000,0.00394370,3.03660896,2.34062328,1.31751466
-2.16408204,5.30747842,0.00274236,1.20743592,0.00710528,0.00000000,0.00442840,3.04596293,2.26024631,1.26350197
-2.15807904,5.16502719,0.00289286,1.12271078,0.00705116,0.00000000,0.00497643,3.05081222,2.18762065,1.21504613
-2.15207604,5.03516698,0.00309346,1.04749828,0.00703122,0.00000000,0.00558571,3.05084231,2.12295792,1.17179812
-2.14607304,4.91719488,0.00334056,0.98159591,0.00704592,0.00000000,0.00625298,3.04594350,2.06646328,1.13338871
-2.14007004,4.81048595,0.00363004,0.92472711,0.00709549,0.00000000,0.00697369,3.03621400,2.01833547,1.09944062
-2.13406703,4.71450698,0.00395728,0.87655117,0.00717988,0.00000000,0.00774197,3.02195244,1.97876088,1.06957790
-2.12806403,4.62881690,0.00431715,0.83667128,0.00729866,0.00000000,0.00855055,3.00364015,1.94790230,1.04343226
-2.12206103,4.55305468,0.00470402,0.80464106,0.00745101,0.00000000,0.00939080,2.98191422,1.92588327,1.02064680
-2.11605803,4.48691697,0.00511176,0.77996976,0.00763560,0.00000000,0.01025284,2.95753269,1.91276939,1.00087736
-2.11005503,4.43012795,0.00553380,0.76212666,0.00785055,0.00000000,0.01112558,2.93133375,1.90854799,0.98379187
-2.10405203,4.38240425,0.00596319,0.75054491,0.00809342,0.00000000,0.01199697,2.90419121,1.91310762,0.96906851
-2.09804902,4.34341813,0.00639267,0.74462539,0.00836114,0.00000000,0.01285417,2.87696857,1.92621896,0.95639306
-2.09204602,4.31276202,0.00681477,0.74374081,0.00865002,0.00000000,0.01368386,2.85047414,1.94751839,0.94545618
-2.08604302,4.28991730,0.00722198,0.74724048,0.00895578,0.00000000,0.01447250,2.82541956,1.97649564,0.93595108
-2.08004002,4.27422992,0.00760686,0.75445588,0.00927358,0.00000000,0.01520674,2.80238388,2.01248622,0.92757226
-2.07403702,4.26489473,0.00796219,0.76470715,0.00959809,0.00000000,0.01587373,2.78178501,2.05466974,0.92001538
-2.06803402,4.26095007,0.00828118,0.77731066,0.00992359,0.00000000,0.01646148,2.76385992,2.10207414,0.91297874
-2.06203102,4.26128323,0.00855762,0.79158737,0.01024408,0.00000000,0.01695926,2.74865448,2.15358627,0.90616638
-2.05602801,4.26464671,0.00878600,0.80687198,0.01055341,0.00000000,0.01735785,2.73602324,2.20796838,0.89929262
-2.05002501,4.26968477,0.00896173,0.82252251,0.01084541,0.00000000,0.01764991,2.72563914,2.26388026,0.89208797
-2.04402201,4.27496863,0.00908122,0.83793012,0.01111407,0.00000000,0.01783016,2.71701219,2.31990622,0.88430594
-2.03801901,4.27903875,0.00914199,0.85252863,0.01135369,0.00000000,0.01789557,2.70951625,2.37458594,0.87573038
-2.03201601,4.28045177,0.00914274,0.86580361,0.01155899,0.00000000,0.01784544,2.70242213,2.42644827,0.86618281
-2.02601301,4.27782947,0.00908339,0.87730041,0.01172531,0.00000000,0.01768146,2.69493528,2.47404653,0.85552925
-2.02001001,4.26990729,0.00896505,0.88663109,0.01184870,0.00000000,0.01740762,2.68623601,2.51599432,0.84368594
-2.01400700,4.25557962,0.00879003,0.89347960,0.01192602,0.00000000,0.01703013,2.67552005,2.55100029,0.83062351
-2.00800400,4.23393946,0.00856171,0.89760532,0.01195503,0.00000000,0.01655713,2.66203751,2.57790090,0.81636923
-2.00200100,4.20431033,0.00828444,0.89884453,0.01193444,0.00000000,0.01599852,2.64512815,2.59568975,0.80100700
-1.99599800,4.16626860,0.00796342,0.89710986,0.01186393,0.00000000,0.01536561,2.62425133,2.60354266,0.78467490
-1.98999500,4.11965525,0.00760451,0.89238767,0.01174415,0.00000000,0.01467075,2.59900920,2.60083746,0.76756026
-1.98399200,4.06457616,0.00721409,0.88473343,0.01157667,0.00000000,0.01392696,2.56916219,2.58716804,0.74989237
-1.97798899,4.00139106,0.00679882,0.87426533,0.01136391,0.00000000,0.01314760,2.53463613,2.56235201,0.73193315
-1.97198599,3.93069168,0.00636551,0.86115627,0.01110907,0.00000000,0.01234592,2.49552097,2.52643184,0.71396595
-1.96598299,3.85327006,0.00592089,0.84562460,0.01081602,0.00000000,0.01153474,2.45206129,2.47966954,0.69628318
-1.95997999,3.77007877,0.00547147,0.82792391,0.01048914,0.00000000,0.01072613,2.40463939,2.42253517,0.67917319
-1.95397699,3.68218498,0.00502337,0.80833239,0.01013322,0.00000000,0.00993113,2.35375207,2.35568961,0.66290710
-1.94797399,3.59072072,0.00458222,0.78714193,0.00975330,0.00000000,0.00915952,2.29998244,2.27996230,0.64772610
-1.94197099,3.49683172,0.00415302,0.76464770,0.00935451,0.00000000,0.00841963,2.24396839,2.19632500,0.63383006
-1.93596798,3.40162756,0.00374009,0.74113826,0.00894197,0.00000000,0.00771827,2.18636958,2.10586230,0.62136778
-1.92996498,3.30613539,0.00334703,0.71688684,0.00852063,0.00000000,0.00706064,2.12783459,2.00974029,0.61042954
-1.92396198,3.21125960,0.00297667,0.69214394,0.00809516,0.00000000,0.00645036,2.06897013,1.90917434,0.60104241
-1.91795898,3.11774934,0.00263112,0.66713153,0.00766986,0.00000000,0.00588952,2.01031381,1.80539719,0.59316834
-1.91195598,3.02617536,0.00231176,0.64203903,0.00724859,0.00000000,0.00537878,1.95231191,1.69962853,0.58670554
-1.90595298,2.93691716,0.00201931,0.61702113,0.00683469,0.00000000,0.00491753,1.89530316,1.59304687,0.58149277
-1.89994997,2.85016092,0.00175387,0.59219740,0.00643096,0.00000000,0.00450401,1.83950920,1.48676478,0.57731669
-1.89394697,2.76590809,0.00151503,0.56765370,0.00603969,0.00000000,0.00413559,1.78503219,1.38180797,0.57392167
-1.88794397,2.68399387,0.00130195,0.54344510,0.00566259,0.00000000,0.00380888,1.73185935,1.27909874,0.57102195
-1.88194097,2.60411445,0.00111338,0.51960008,0.00530088,0.00000000,0.00351998,1.67987402,1.17944419,0.56831523
-1.87593797,2.52586131,0.00094784,0.49612581,0.00495533,0.00000000,0.00326468,1.62887243,1.08352902,0.56549738
-1.86993497,2.44876063,0.00080362,0.47301402,0.00462630,0.00000000,0.00303864,1.57858515,0.99191297,0.56227743
-1.86393197,2.37231553,0.00067890,0.45024722,0.00431380,0.00000000,0.00283753,1.52870179,0.90503249,0.55839208
-1.85792896,2.29604884,0.00057181,0.42780484,0.00401760,0.00000000,0.00265722,1.47889757,0.82320612,0.55361922
-1.85192596,2.21954409,0.00048046,0.40566902,0.00373726,0.00000000,0.00249386,1.42886025,0.74664311,0.54778966
-1.84592296,2.14248262,0.00040302,0.38382972,0.00347222,0.00000000,0.00234400,1.37831592,0.67545448,0.54079664
-1.83991996,2.06467482,0.00033774,0.36228891,0.00322188,0.00000000,0.00220460,1.32705229,0.60966587,0.53260257
-1.83391696,1.98608415,0.00028300,0.34106372,0.00298560,0.00000000,0.00207315,1.27493842,0.54923152,0.52324278
-1.82791396,1.90684270,0.00023730,0.32018832,0.00276284,0.00000000,0.00194760,1.22193978,0.49404847,0.51282609
-1.82191096,1.82725776,0.00019927,0.29971472,0.00255311,0.00000000,0.00182642,1.16812827,0.44397068,0.50153213
-1.81590795,1.74780929,0.00016772,0.27971228,0.00235604,0.00000000,0.00170849,1.11368661,0.39882227,0.48960556
-1.80990495,1.66913850,0.00014159,0.26026622,0.00217139,0.00000000,0.00159314,1.05890728,0.35840950,0.47734755
-1.80390195,1.59202852,0.00011996,0.24147519,0.00199902,0.00000000,0.00148005,1.00418617,0.32253133,0.46510467
-1.79789895,1.51737807,0.00010206,0.22344810,0.00183895,0.00000000,0.00136919,0.95001147,0.29098800,0.45325600
-1.79189595,1.44616965,0.00008722,0.20630042,0.00169127,0.00000000,0.00126078,0.89694851,0.26358789,0.44219864
-1.78589295,1.37943374,0.00007490,0.19015019,0.00155617,0.00000000,0.00115518,0.84562135,0.24015234,0.43233258
-1.77988994,1.31821089,0.00006464,0.17511394,0.00143388,0.00000000,0.00105289,0.79669218,0.22051863,0.42404529
-1.77388694,1.26351307,0.00005608,0.16130262,0.00132468,0.00000000,0.00095445,0.75083929,0.20454130,0.41769678
-1.76788394,1.21628622,0.00004890,0.14881785,0.00122881,0.00000000,0.00086040,0.70873477,0.19209178,0.41360564
-1.76188094,1.17737520,0.00004288,0.13774857,0.00114651,0.00000000,0.00077126,0.67102255,0.18305677,0.41203666
-1.75587794,1.14749261,0.00003781,0.12816804,0.00107791,0.00000000,0.00068745,0.63829774,0.17733546,0.41319040
-1.74987494,1.12719230,0.00003353,0.12013153,0.00102308,0.00000000,0.00060935,0.61108783,0.17483591,0.41719516
-1.74387194,1.11684856,0.00002993,0.11367447,0.00098196,0.00000000,0.00053719,0.58983610,0.17547071,0.42410151
-1.73786893,1.11664130,0.00002690,0.10881117,0.00095433,0.00000000,0.00047111,0.57488784,0.17915235,0.43387970
-1.73186593,1.12654760,0.00002435,0.10553410,0.00093986,0.00000000,0.00041114,0.56647943,0.18578829,0.44641985
-1.72586293,1.14633965,0.00002220,0.10381368,0.00093802,0.00000000,0.00035720,0.56473037,0.19527610,0.46153498
-1.71985993,1.17558874,0.00002041,0.10359856,0.00094815,0.00000000,0.00030914,0.56963838,0.20749884,0.47896677
-1.71385693,1.21367516,0.00001892,0.10481621,0.00096939,0.00000000,0.00026669,0.58107753,0.22232071,0.49839367
-1.70785393,1.25980327,0.00001767,0.10737404,0.00100077,0.00000000,0.00022956,0.59879910,0.23958335,0.51944130
-1.70185093,1.31302130,0.00001663,0.11116072,0.00104115,0.00000000,0.00019739,0.62243527,0.25910274,0.54169447
-1.69584792,1.37224498,0.00001575,0.11604795,0.00108929,0.00000000,0.00016979,0.65150532,0.28066694,0.56471067
-1.68984492,1.43628438,0.00001502,0.12189236,0.00114386,0.00000000,0.00014637,0.68542421,0.30403474,0.58803435
-1.68384192,1.50387305,0.00001438,0.12853781,0.00120346,0.00000000,0.00012674,0.72351340,0.32893530,0.61121165
-1.67783892,1.57369873,0.00001383,0.13581782,0.00126665,0.00000000,0.00011052,0.76501361,0.35506892,0.63380497
-1.67183592,1.64443464,0.00001333,0.14355832,0.00133204,0.00000000,0.00009735,0.80909939,0.38210892,0.65540697
-1.66583292,1.71477077,0.00001286,0.15158051,0.00139824,0.00000000,0.00008692,0.85489527,0.40970468,0.67565345
-1.65982991,1.78344428,0.00001241,0.15970394,0.00146398,0.00000000,0.00007894,0.90149312,0.43748581,0.69423484
-1.65382691,1.84926821,0.00001197,0.16774968,0.00152811,0.00000000,0.00007318,0.94797065,0.46506752,0.71090568
-1.64782391,1.91115798,0.00001152,0.17554356,0.00158961,0.00000000,0.00006946,0.99341040,0.49205689,0.72549205
-1.64182091,1.96815498,0.00001107,0.18291945,0.00164770,0.00000000,0.00006762,1.03691916,0.51806012,0.73789652
-1.63581791,2.01944669,0.00001060,0.18972243,0.00170178,0.00000000,0.00006758,1.07764722,0.54269052,0.74810052
-1.62981491,2.06438284,0.00001012,0.19581189,0.00175151,0.00000000,0.00006926,1.11480708,0.56557701,0.75616409
-1.62381191,2.10248737,0.00000964,0.20106435,0.00179677,0.00000000,0.00007266,1.14769111,0.58637291,0.76222298
-1.61780890,2.13346566,0.00000914,0.20537600,0.00183773,0.00000000,0.00007777,1.17568776,0.60476472,0.76648312
-1.61180590,2.15720700,0.00000864,0.20866487,0.00187477,0.00000000,0.00008462,1.19829584,0.62048068,0.76921280
-1.60580290,2.17378225,0.00000815,0.21087259,0.00190849,0.00000000,0.00009326,1.21513630,0.63329866,0.77073262
-1.59979990,2.18343652,0.00000767,0.21196551,0.00193972,0.00000000,0.00010374,1.22596128,0.64305315,0.77140364
-1.59379690,2.18657729,0.00000720,0.21193540,0.00196941,0.00000000,0.00011611,1.23066001,0.64964098,0.77161401
-1.58779390,2.18375806,0.00000676,0.21079942,0.00199865,0.00000000,0.00013040,1.22926119,0.65302559,0.77176464
-1.58179090,2.17565802,0.00000635,0.20859957,0.00202859,0.00000000,0.00014663,1.22193187,0.65323944,0.77225422
-1.57578789,2.16305832,0.00000598,0.20540141,0.00206038,0.00000000,0.00016480,1.20897249,0.65038452,0.77346424
-1.56978489,2.14681561,0.00000564,0.20129226,0.00209516,0.00000000,0.00018485,1.19080837,0.64463068,0.77574440
-1.56378189,2.12783357,0.00000535,0.19637879,0.00213394,0.00000000,0.00020670,1.16797755,0.63621192,0.77939909
-1.55777889,2.10703344,0.00000511,0.19078404,0.00217758,0.00000000,0.00023023,1.14111548,0.62542044,0.78467534
-1.55177589,2.08532442,0.00000492,0.18464413,0.00222677,0.00000000,0.00025525,1.11093676,0.61259876,0.79175277
-1.54577289,2.06357506,0.00000477,0.17810446,0.00228193,0.00000000,0.00028153,1.07821450,0.59813000,0.80073605
-1.53976988,2.04258651,0.00000467,0.17131576,0.00234325,0.00000000,0.00030881,1.04375796,0.58242664,0.81165013
-1.53376688,2.02306877,0.00000462,0.16442996,0.00241061,0.00000000,0.00033676,1.00838893,0.56591821,0.82443871
-1.52776388,2.00562081,0.00000462,0.15759606,0.00248361,0.00000000,0.00036503,0.97291794,0.54903811,0.83896594
-1.52176088,1.99071532,0.00000465,0.15095606,0.00256158,0.00000000,0.00039325,0.93812060,0.53221032,0.85502156
-1.51575788,1.97868878,0.00000473,0.14464116,0.00264357,0.00000000,0.00042101,0.90471534,0.51583625,0.87232940
-1.50975488,1.96973724,0.00000486,0.13876832,0.00272843,0.00000000,0.00044791,0.87334289,0.50028238,0.89055898
-1.50375188,1.96391815,0.00000502,0.13343723,0.00281479,0.00000000,0.00047357,0.84454850,0.48586912,0.90933988
-1.49774887,1.96115803,0.00000522,0.12872791,0.00290117,0.00000000,0.00049763,0.81876731,0.47286127,0.92827848
-1.49174587,1.96126587,0.00000547,0.12469887,0.00298600,0.00000000,0.00051977,0.79631363,0.46146060,0.94697627
