energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
0.17708854,2.23492368,0.30571938,0.01760061,0.03414968,0.10257767,0.25274287,0.00000000,1.12998196,1.66909685
0.18309155,2.19595218,0.30735121,0.01752324,0.03529181,0.10337569,0.25104843,0.00000000,1.08781350,1.62880465
0.18909455,2.15162094,0.30799874,0.01744527,0.03629527,0.10387741,0.24922200,0.00000000,1.04402609,1.58407402
0.19509755,2.10233904,0.30768763,0.01736836,0.03715606,0.10405673,0.24724921,0.00000000,0.99901948,1.53534770
0.20110055,2.04861221,0.30646564,0.01729374,0.03787361,0.10389172,0.24511927,0.00000000,0.95323105,1.48314806
0.20710355,1.99102978,0.30440060,0.01722212,0.03845064,0.10336522,0.24282525,0.00000000,0.90712487,1.42806411
0.21310655,1.93024814,0.30157740,0.01715367,0.03889282,0.10246548,0.24036404,0.00000000,0.86117942,1.37073597
0.21910955,1.86697139,0.29809418,0.01708796,0.03920827,0.10118657,0.23773622,0.00000000,0.81587428,1.31183743
0.22511256,1.80193026,0.29405781,0.01702397,0.03940699,0.09952866,0.23494571,0.00000000,0.77167669,1.25205739
0.23111556,1.73586016,0.28957900,0.01696012,0.03950017,0.09749816,0.23199929,0.00000000,0.72902838,1.19208107
0.23711856,1.66947950,0.28476729,0.01689427,0.03949947,0.09510773,0.22890608,0.00000000,0.68833345,1.13257174
0.24312156,1.60346931,0.27972619,0.01682379,0.03941634,0.09237604,0.22567697,0.00000000,0.64994765,1.07415373
0.24912456,1.53845509,0.27454876,0.01674564,0.03926132,0.08932751,0.22232416,0.00000000,0.61416969,1.01739752
0.25512756,1.47499166,0.26931381,0.01665645,0.03904350,0.08599181,0.21886064,0.00000000,0.58123480,0.96280734
0.26113057,1.41355171,0.26408312,0.01655266,0.03877003,0.08240327,0.21529995,0.00000000,0.55131081,0.91081175
0.26713357,1.35451838,0.25889955,0.01643065,0.03844582,0.07860017,0.21165594,0.00000000,0.52449670,0.86175749
0.27313657,1.29818203,0.25378646,0.01628684,0.03807343,0.07462404,0.20794282,0.00000000,0.50082384,0.81590653
0.27913957,1.24474128,0.24874817,0.01611793,0.03765306,0.07051875,0.20417522,0.00000000,0.48025938,0.77343641
0.28514257,1.19430783,0.24377162,0.01592098,0.03718279,0.06632973,0.20036859,0.00000000,0.46271188,0.73444354
0.29114557,1.14691490,0.23882891,0.01569359,0.03665891,0.06210308,0.19653956,0.00000000,0.44803857,0.69894907
0.29714857,1.10252844,0.23388085,0.01543404,0.03607643,0.05788478,0.19270656,0.00000000,0.43605400,0.66690709
0.30315158,1.06106050,0.22888091,0.01514144,0.03542961,0.05371991,0.18889044,0.00000000,0.42653956,0.63821441
0.30915458,1.02238408,0.22377970,0.01481579,0.03471267,0.04965196,0.18511513,0.00000000,0.41925356,0.61272159
0.31515758,0.98634857,0.21852943,0.01445811,0.03392035,0.04572224,0.18140837,0.00000000,0.41394138,0.59024473
0.32116058,0.95279507,0.21308831,0.01407047,0.03304863,0.04196934,0.17780226,0.00000000,0.41034536,0.57057730
0.32716358,0.92157095,0.20742442,0.01365600,0.03209523,0.03842880,0.17433390,0.00000000,0.40821418,0.55350191
0.33316658,0.89254303,0.20151914,0.01321891,0.03106013,0.03513276,0.17104571,0.00000000,0.40731146,0.53880140
0.33916958,0.86560894,0.19536972,0.01276438,0.02994589,0.03210977,0.16798570,0.00000000,0.40742336,0.52626903
0.34517259,0.84070621,0.18899097,0.01229854,0.02875790,0.02938473,0.16520750,0.00000000,0.40836515,0.51571762
0.35117559,0.81781903,0.18241611,0.01182831,0.02750444,0.02697877,0.16277013,0.00000000,0.40998658,0.50698731
0.35717859,0.79698243,0.17569663,0.01136124,0.02619662,0.02490934,0.16073755,0.00000000,0.41217608,0.49995195
0.36318159,0.77828387,0.16890128,0.01090535,0.02484817,0.02319017,0.15917786,0.00000000,0.41486377,0.49452397
0.36918459,0.76186237,0.16211429,0.01046894,0.02347513,0.02183136,0.15816230,0.00000000,0.41802324,0.49065777
0.37518759,0.74790534,0.15543291,0.01006033,0.02209545,0.02083941,0.15776389,0.00000000,0.42167213,0.48835144
0.38119060,0.73664307,0.14896441,0.00968769,0.02072844,0.02021721,0.15805583,0.00000000,0.42587150,0.48764700
0.38719360,0.72834145,0.14282272,0.00935874,0.01939431,0.01996403,0.15910960,0.00000000,0.43072396,0.48862894
0.39319660,0.72329281,0.13712483,0.00908060,0.01811355,0.02007548,0.16099284,0.00000000,0.43637059,0.49142124
0.39919960,0.72180530,0.13198712,0.00885953,0.01690641,0.02054338,0.16376706,0.00000000,0.44298654,0.49618267
0.40520260,0.72419109,0.12752175,0.00870073,0.01579235,0.02135570,0.16748521,0.00000000,0.45077536,0.50310062
0.41120560,0.73075356,0.12383317,0.00860820,0.01478953,0.02249643,0.17218913,0.00000000,0.45996208,0.51238328
0.41720860,0.74177380,0.12101495,0.00858457,0.01391441,0.02394550,0.17790713,0.00000000,0.47078500,0.52425043
0.42321161,0.75749678,0.11914690,0.00863099,0.01318129,0.02567874,0.18465157,0.00000000,0.48348630,0.53892289
0.42921461,0.77811746,0.11829255,0.00874707,0.01260208,0.02766795,0.19241673,0.00000000,0.49830172,0.55661084
0.43521761,0.80376734,0.11849709,0.00893086,0.01218593,0.02988097,0.20117700,0.00000000,0.51544931,0.57750132
0.44122061,0.83450164,0.11978569,0.00917884,0.01193913,0.03228207,0.21088546,0.00000000,0.53511771,0.60174527
0.44722361,0.87028785,0.12216231,0.00948599,0.01186489,0.03483227,0.22147303,0.00000000,0.55745430,0.62944447
0.45322661,0.91099580,0.12560894,0.00984589,0.01196329,0.03748999,0.23284822,0.00000000,0.58255349,0.66063896
0.45922961,0.95639004,0.13008530,0.01025087,0.01223125,0.04021180,0.24489759,0.00000000,0.61044579,0.69529539
0.46523262,1.00612474,0.13552905,0.01069217,0.01266248,0.04295332,0.25748695,0.00000000,0.64108811,0.73329698
0.47123562,1.05974167,0.14185642,0.01116020,0.01324760,0.04567026,0.27046330,0.00000000,0.67435581,0.77443552
0.47723862,1.11667159,0.14896335,0.01164474,0.01397425,0.04831962,0.28365757,0.00000000,0.71003693,0.81840609
0.48324162,1.17623933,0.15672715,0.01213520,0.01482720,0.05086087,0.29688797,0.00000000,0.74782923,0.86480493
0.48924462,1.23767272,0.16500860,0.01262095,0.01578862,0.05325724,0.30996409,0.00000000,0.78734023,0.91313080
0.49524762,1.30011536,0.17365453,0.01309156,0.01683833,0.05547689,0.32269142,0.00000000,0.82809066,0.96279016
0.50125063,1.36264305,0.18250086,0.01353709,0.01795414,0.05749410,0.33487624,0.00000000,0.86952140,1.01310627
0.50725363,1.42428368,0.19137603,0.01394837,0.01911228,0.05929013,0.34633075,0.00000000,0.91100391,1.06333206
0.51325663,1.48403985,0.20010479,0.01431721,0.02028781,0.06085407,0.35687817,0.00000000,0.95185397,1.11266665
0.51925963,1.54091383,0.20851223,0.01463667,0.02145517,0.06218328,0.36635770,0.00000000,0.99134844,1.16027495
0.52526263,1.59393370,0.21642796,0.01490116,0.02258873,0.06328363,0.37462904,0.00000000,1.02874446,1.20530979
0.53126563,1.64218005,0.22369031,0.01510664,0.02366339,0.06416933,0.38157638,0.00000000,1.06330044,1.24693577
0.53726863,1.68481192,0.23015046,0.01525064,0.02465514,0.06486247,0.38711165,0.00000000,1.09429812,1.28435385
0.54327164,1.72109108,0.23567622,0.01533234,0.02554171,0.06539225,0.39117686,0.00000000,1.12106476,1.31682584
0.54927464,1.75040357,0.24015555,0.01535249,0.02630310,0.06579380,0.39374541,0.00000000,1.14299457,1.34369757
0.55527764,1.77227741,0.24349935,0.01531335,0.02692213,0.06610680,0.39482241,0.00000000,1.15956845,1.36441974
0.56128064,1.78639581,0.24564373,0.01521859,0.02738488,0.06637384,0.39444380,0.00000000,1.17037115,1.37856563
0.56728364,1.79260502,0.24655135,0.01507305,0.02768104,0.06663856,0.39267448,0.00000000,1.17510511,1.38584468
0.57328664,1.79091658,0.24621208,0.01488257,0.02780413,0.06694376,0.38960527,0.00000000,1.17360025,1.38611135
0.57928964,1.78150368,0.24464255,0.01465372,0.02775169,0.06732944,0.38534920,0.00000000,1.16581944,1.37936890
0.58529265,1.76469178,0.24188500,0.01439357,0.02752519,0.06783096,0.38003680,0.00000000,1.15185914,1.36576777
0.59129565,1.74094398,0.23800516,0.01410937,0.02712997,0.06847723,0.37381104,0.00000000,1.13194547,1.34559884
0.59729865,1.71084177,0.23308946,0.01380827,0.02657493,0.06928930,0.36682185,0.00000000,1.10642569,1.31928173
0.60330165,1.67506204,0.22724153,0.01349713,0.02587214,0.07027912,0.35922060,0.00000000,1.07575573,1.28734892
0.60930465,1.63435168,0.22057829,0.01318218,0.02503643,0.07144872,0.35115472,0.00000000,1.04048420,1.25042639
0.61530765,1.58950084,0.21322572,0.01286892,0.02408477,0.07278982,0.34276278,0.00000000,1.00123384,1.20921179
0.62131066,1.54131631,0.20531456,0.01256185,0.02303572,0.07428387,0.33417024,0.00000000,0.95868127,1.16445137
0.62731366,1.49059627,0.19697607,0.01226444,0.02190877,0.07590255,0.32548598,0.00000000,0.91353592,1.11691658
0.63331666,1.43810773,0.18833809,0.01197903,0.02072377,0.07760875,0.31679997,0.00000000,0.86651924,1.06738164
0.63931966,1.38456752,0.17952158,0.01170683,0.01950029,0.07935799,0.30818193,0.00000000,0.81834509,1.01660307
0.64532266,1.33062790,0.17063769,0.01144797,0.01825711,0.08110016,0.29968131,0.00000000,0.76970201,0.96530200
0.65132566,1.27686716,0.16178554,0.01120160,0.01701177,0.08278164,0.29132831,0.00000000,0.72123821,0.91415004
0.65732866,1.22378546,0.15305073,0.01096604,0.01578016,0.08434765,0.28313608,0.00000000,0.67354965,0.86375901
0.66333167,1.17180589,0.14450465,0.01073895,0.01457627,0.08574472,0.27510385,0.00000000,0.62717162,0.81467492
0.66933467,1.12128029,0.13620444,0.01051758,0.01341198,0.08692319,0.26722086,0.00000000,0.58257373,0.76737597
0.67533767,1.07249913,0.12819368,0.01029898,0.01229701,0.08783967,0.25947077,0.00000000,0.54015838,0.72227431
0.68134067,1.02570460,0.12050359,0.01008024,0.01123892,0.08845931,0.25183646,0.00000000,0.50026229,0.67972107
0.68734367,0.98110575,0.11315476,0.00985873,0.01024318,0.08875775,0.24430478,0.00000000,0.46316062,0.64001398
0.69334667,0.93889450,0.10615903,0.00963231,0.00931335,0.08872279,0.23687100,0.00000000,0.42907321,0.60340664
0.69934967,0.89926132,0.09952174,0.00939952,0.00845130,0.08835553,0.22954284,0.00000000,0.39817211,0.57011869
0.70535268,0.86240937,0.09324379,0.00915974,0.00765744,0.08767104,0.22234363,0.00000000,0.37058984,0.54034584
0.71135568,0.82856601,0.08732371,0.00891325,0.00693097,0.08669847,0.21531457,0.00000000,0.34642763,0.51426904
0.71735868,0.79799087,0.08175953,0.00866133,0.00627019,0.08548065,0.20851588,0.00000000,0.32576302,0.49206183
0.72336168,0.77097974,0.07655019,0.00840623,0.00567273,0.08407309,0.20202671,0.00000000,0.30865619,0.47389545
0.72936468,0.74786381,0.07169675,0.00815111,0.00513579,0.08254248,0.19594394,0.00000000,0.29515471,0.45994108
0.73536768,0.72900425,0.06720304,0.00789995,0.00465637,0.08096471,0.19037966,0.00000000,0.28529631,0.45036897
0.74137069,0.71478219,0.06307597,0.00765736,0.00423141,0.07942250,0.18545764,0.00000000,0.27910947,0.44534452
0.74737369,0.70558445,0.05932542,0.00742843,0.00385792,0.07800272,0.18130887,0.00000000,0.27661195,0.44502128
0.75337669,0.70178577,0.05596371,0.00721852,0.00353311,0.07679343,0.17806626,0.00000000,0.27780728,0.44953128
0.75937969,0.70372827,0.05300482,0.00703294,0.00325441,0.07588085,0.17585885,0.00000000,0.28267954,0.45897333
0.76538269,0.71169924,0.05046330,0.00687680,0.00301948,0.07534627,0.17480574,0.00000000,0.29118678,0.47339978
0.77138569,0.72590839,0.04835305,0.00675470,0.00282622,0.07526305,0.17500997,0.00000000,0.30325363,0.49280259
0.77738869,0.74646570,0.04668599,0.00667054,0.00267271,0.07569377,0.17655266,0.00000000,0.31876356,0.51709970
0.78339170,0.77336108,0.04547066,0.00662728,0.00255718,0.07668774,0.17948766,0.00000000,0.33755154,0.54612241
0.78939470,0.80644711,0.04471098,0.00662678,0.00247788,0.07827876,0.18383688,0.00000000,0.35939745,0.57960483
0.79539770,0.84542573,0.04440503,0.00666969,0.00243309,0.08048341,0.18958666,0.00000000,0.38402110,0.61717606
0.80140070,0.88983998,0.04454408,0.00675533,0.00242096,0.08329976,0.19668526,0.00000000,0.41107920,0.65835603
0.80740370,0.93907136,0.04511181,0.00688166,0.00243949,0.08670673,0.20504157,0.00000000,0.44016465,0.70255536
0.81340670,0.99234339,0.04608384,0.00704531,0.00248646,0.09066396,0.21452532,0.00000000,0.47080873,0.74907982
0.81940970,1.04873157,0.04742750,0.00724162,0.00255935,0.09511233,0.22496855,0.00000000,0.50248603,0.79713937
0.82541271,1.10717960,0.04910199,0.00746479,0.00265534,0.09997504,0.23616866,0.00000000,0.53462239,0.84586200
0.83141571,1.16652165,0.05105879,0.00770800,0.00277130,0.10515934,0.24789270,0.00000000,0.56660564,0.89431177
0.83741871,1.22550993,0.05324238,0.00796363,0.00290375,0.11055879,0.25988290,0.00000000,0.59779879,0.94151076
0.84342171,1.28284669,0.05559132,0.00822347,0.00304896,0.11605596,0.27186329,0.00000000,0.62755537,0.98646411
0.84942471,1.33721954,0.05803953,0.00847901,0.00320291,0.12152559,0.28354715,0.00000000,0.65523621,1.02818711
0.85542771,1.38733872,0.06051778,0.00872166,0.00336141,0.12683811,0.29464500,0.00000000,0.68022706,1.06573350
0.86143072,1.43197493,0.06295538,0.00894303,0.00352016,0.13186327,0.30487297,0.00000000,0.70195632,1.09822352
0.86743372,1.46999610,0.06528202,0.00913522,0.00367484,0.13647391,0.31396106,0.00000000,0.71991206,1.12487078
0.87343672,1.50040170,0.06742955,0.00929100,0.00382121,0.14054973,0.32166115,0.00000000,0.73365765,1.14500657
0.87943972,1.52235311,0.06933389,0.00940411,0.00395522,0.14398080,0.32775435,0.00000000,0.74284514,1.15810060
0.88544272,1.53519882,0.07093676,0.00946937,0.00407310,0.14667079,0.33205742,0.00000000,0.74722592,1.16377733
0.89144572,1.53849336,0.07218729,0.00948285,0.00417150,0.14853986,0.33442803,0.00000000,0.74665815,1.16182699
0.89744872,1.53200926,0.07304341,0.00944199,0.00424753,0.14952685,0.33476870,0.00000000,0.74111053,1.15221096
0.90345173,1.51574165,0.07347305,0.00934560,0.00429890,0.14959103,0.33302917,0.00000000,0.73066229,1.13506131
0.90945473,1.48990525,0.07345492,0.00919390,0.00432397,0.14871305,0.32920722,0.00000000,0.71549958,1.11067441
0.91545773,1.45492418,0.07297907,0.00898848,0.00432178,0.14689522,0.32334789,0.00000000,0.69590813,1.07949924
0.92146073,1.41141501,0.07204702,0.00873217,0.00429211,0.14416111,0.31554111,0.00000000,0.67226296,1.04212076
0.92746373,1.36016405,0.07067158,0.00842893,0.00423549,0.14055439,0.30591805,0.00000000,0.64501531,0.99923927
0.93346673,1.30209994,0.06887637,0.00808371,0.00415321,0.13613715,0.29464607,0.00000000,0.61467761,0.95164681
0.93946973,1.23826282,0.06669497,0.00770223,0.00404725,0.13098754,0.28192288,0.00000000,0.58180715,0.90020158
0.94547274,1.16977149,0.06416985,0.00729081,0.00392029,0.12519713,0.26796979,0.00000000,0.54698916,0.84580156
0.95147574,1.09778997,0.06135116,0.00685614,0.00377565,0.11886784,0.25302468,0.00000000,0.51082007,0.78935851
0.95747874,1.02349497,0.05829527,0.00640507,0.00361721,0.11210878,0.23733478,0.00000000,0.47389162,0.73177330
0.96348174,0.94804525,0.05506334,0.00594445,0.00344935,0.10503294,0.22114963,0.00000000,0.43677637,0.67391357
0.96948474,0.87255431,0.05171987,0.00548090,0.00327690,0.09775408,0.20471445,0.00000000,0.40001522,0.61659442
0.97548774,0.79806702,0.04833127,0.00502071,0.00310509,0.09038378,0.18826423,0.00000000,0.36410713,0.56056272
0.98149075,0.72554095,0.04496461,0.00456965,0.00293943,0.08302875,0.17201858,0.00000000,0.32950154,0.50648528
0.98749375,0.65583268,0.04168651,0.00413293,0.00278573,0.07578866,0.15617767,0.00000000,0.29659318,0.45494125
0.99349675,0.58968933,0.03856221,0.00371508,0.00265004,0.06875429,0.14091918,0.00000000,0.26571965,0.40641830
0.99949975,0.52774490,0.03565492,0.00331997,0.00253861,0.06200626,0.12639635,0.00000000,0.23716121,0.36131277
1.00550275,0.47052139,0.03302531,0.00295076,0.00245789,0.05561420,0.11273712,0.00000000,0.21114284,0.31993301
1.01150575,0.41843384,0.03073125,0.00260994,0.00241448,0.04963649,0.10004427,0.00000000,0.18783788,0.28250554
1.01750875,0.37179876,0.02882776,0.00229938,0.00241519,0.04412032,0.08839649,0.00000000,0.16737317,0.24918354
1.02351176,0.33084516,0.02736705,0.00202040,0.00246698,0.03910227,0.07785013,0.00000000,0.14983498,0.22005679
1.02951476,0.29572725,0.02639869,0.00177384,0.00257697,0.03460912,0.06844164,0.00000000,0.13527542,0.19516258
1.03551776,0.26653814,0.02596985,0.00156014,0.00275242,0.03065896,0.06019036,0.00000000,0.12371895,0.17449696
1.04152076,0.24332355,0.02612549,0.00137947,0.00300072,0.02726248,0.05310162,0.00000000,0.11516846,0.15802566
1.04752376,0.22609499,0.02690858,0.00123180,0.00332930,0.02442430,0.04716987,0.00000000,0.10961080,0.14569427
1.05352676,0.21484168,0.02836012,0.00111698,0.00374562,0.02214431,0.04238182,0.00000000,0.10702131,0.13743729
1.05952976,0.20954067,0.03051915,0.00103486,0.00425702,0.02041901,0.03871925,0.00000000,0.10736734,0.13318566
1.06553277,0.21016496,0.03342252,0.00098532,0.00487067,0.01924264,0.03616159,0.00000000,0.11061054,0.13287261
1.07153577,0.21668912,0.03710451,0.00096833,0.00559339,0.01860819,0.03468806,0.00000000,0.11670803,0.13643769
1.07753877,0.22909253,0.04159633,0.00098402,0.00643154,0.01850817,0.03427927,0.00000000,0.12561239,0.14382905
1.08354177,0.24736003,0.04692538,0.00103263,0.00739080,0.01893513,0.03491834,0.00000000,0.13727059,0.15500381
1.08954477,0.27148025,0.05311444,0.00111460,0.00847602,0.01988192,0.03659145,0.00000000,0.15162221,0.16992691
1.09554777,0.30144170,0.06018076,0.00123046,0.00969104,0.02134175,0.03928781,0.00000000,0.16859683,0.18856838
1.10155078,0.33722702,0.06813498,0.00138082,0.01103849,0.02330791,0.04299916,0.00000000,0.18811122,0.21089945
1.10755378,0.37880557,0.07698020,0.00156635,0.01251959,0.02577335,0.04771876,0.00000000,0.21006618,0.23688751
1.11355678,0.42612488,0.08671089,0.00178763,0.01413402,0.02873001,0.05343994,0.00000000,0.23434361,0.26649049
1.11955978,0.47910125,0.09731199,0.00204514,0.01587975,0.03216804,0.06015437,0.00000000,0.26080379,0.29965059
1.12556278,0.53761005,0.10875806,0.00233909,0.01775292,0.03607488,0.06785000,0.00000000,0.28928317,0.33628796
1.13156578,0.60147597,0.12101251,0.00266939,0.01974772,0.04043427,0.07650890,0.00000000,0.31959287,0.37629428
1.13756878,0.67046375,0.13402709,0.00303547,0.02185636,0.04522533,0.08610500,0.00000000,0.35151784,0.41952676
1.14357179,0.74426975,0.14774145,0.00343626,0.02406900,0.05042160,0.09660188,0.00000000,0.38481690,0.46580257
1.14957479,0.82251472,0.16208293,0.00387003,0.02637377,0.05599020,0.10795078,0.00000000,0.41922368,0.51489404
1.15557779,0.90473810,0.17696651,0.00433435,0.02875675,0.06189123,0.12008880,0.00000000,0.45444824,0.56652478
1.16158079,0.99039416,0.19229497,0.00482603,0.03120208,0.06807730,0.13293748,0.00000000,0.49017959,0.62036694
1.16758379,1.07885031,0.20795924,0.00534108,0.03369198,0.07449327,0.14640188,0.00000000,0.52608877,0.67603963
1.17358679,1.16938777,0.22383888,0.00587472,0.03620690,0.08107642,0.16037015,0.00000000,0.56183253,0.73310888
1.17958979,1.26120477,0.23980288,0.00642137,0.03872567,0.08775676,0.17471369,0.00000000,0.59705751,0.79108898
1.18559280,1.35342253,0.25571055,0.00697476,0.04122565,0.09445777,0.18928801,0.00000000,0.63140462,0.84944555
1.19159580,1.44509406,0.27141274,0.00752796,0.04368292,0.10109742,0.20393416,0.00000000,0.66451376,0.90760026
1.19759880,1.53521576,0.28675329,0.00807355,0.04607259,0.10758950,0.21848088,0.00000000,0.69602865,0.96493733
1.20360180,1.62274189,0.30157075,0.00860377,0.04836902,0.11384520,0.23274740,0.00000000,0.72560167,1.02081175
1.20960480,1.70660172,0.31570045,0.00911065,0.05054622,0.11977500,0.24654669,0.00000000,0.75289884,1.07455925
1.21560780,1.78571905,0.32897686,0.00958626,0.05257818,0.12529061,0.25968935,0.00000000,0.77760469,1.12550790
1.22161081,1.85903399,0.34123633,0.01002289,0.05443936,0.13030720,0.27198777,0.00000000,0.79942714,1.17299118
1.22761381,1.92552629,0.35232017,0.01041327,0.05610513,0.13474549,0.28326063,0.00000000,0.81810233,1.21636223
1.23361681,1.98423987,0.36207797,0.01075078,0.05755233,0.13853395,0.29333747,0.00000000,0.83339935,1.25500914
1.23961981,2.03430782,0.37037123,0.01102967,0.05875981,0.14161082,0.30206326,0.00000000,0.84512490,1.28837076
1.24562281,2.07497708,0.37707711,0.01124522,0.05970903,0.14392590,0.30930279,0.00000000,0.85312771,1.31595260
1.25162581,2.10563211,0.38209228,0.01139389,0.06038460,0.14544218,0.31494469,0.00000000,0.85730275,1.33734242
1.25762881,2.12581656,0.38533662,0.01147349,0.06077487,0.14613701,0.31890507,0.00000000,0.85759503,1.35222483
1.26363182,2.13525222,0.38675675,0.01148321,0.06087244,0.14600303,0.32113038,0.00000000,0.85400283,1.36039443
1.26963482,2.13385425,0.38632913,0.01142369,0.06067455,0.14504853,0.32159971,0.00000000,0.84658036,1.36176693
1.27563782,2.12174215,0.38406258,0.01129703,0.06018346,0.14329749,0.32032616,0.00000000,0.83543941,1.35638756
1.28164082,2.09924563,0.38000007,0.01110674,0.05940662,0.14078913,0.31735741,0.00000000,0.82075007,1.34443653
1.28764382,2.06690500,0.37421965,0.01085766,0.05835676,0.13757702,0.31277531,0.00000000,0.80274023,1.32623093
1.29364682,2.02546578,0.36683437,0.01055583,0.05705178,0.13372784,0.30669461,0.00000000,0.78169367,1.30222296
1.29964982,1.97586732,0.35799110,0.01020836,0.05551447,0.12931970,0.29926080,0.00000000,0.75794687,1.27299413
1.30565283,1.91922572,0.34786828,0.00982323,0.05377207,0.12444028,0.29064712,0.00000000,0.73188421,1.23924567
1.31165583,1.85681116,0.33667253,0.00940910,0.05185570,0.11918464,0.28105082,0.00000000,0.70393184,1.20178509
1.31765883,1.79002052,0.32463425,0.00897509,0.04979954,0.11365294,0.27068881,0.00000000,0.67455011,1.16150931
1.32366183,1.72034566,0.31200225,0.00853056,0.04764001,0.10794806,0.25979286,0.00000000,0.64422488,1.11938470
1.32966483,1.64933865,0.29903770,0.00808492,0.04541479,0.10217317,0.24860431,0.00000000,0.61345776,1.07642474
1.33566783,1.57857477,0.28600739,0.00764736,0.04316174,0.09642948,0.23736868,0.00000000,0.58275570,1.03366585
1.34167084,1.50961455,0.27317676,0.00722673,0.04091791,0.09081398,0.22633017,0.00000000,0.55262011,0.99214216
1.34767384,1.44396596,0.26080273,0.00683127,0.03871848,0.08541745,0.21572626,0.00000000,0.52353599,0.95286016
1.35367684,1.38304805,0.24912672,0.00646855,0.03659577,0.08032272,0.20578251,0.00000000,0.49596123,0.91677386
1.35967984,1.32815706,0.23836812,0.00614525,0.03457844,0.07560315,0.19670774,0.00000000,0.47031669,0.88476139
1.36568284,1.28043623,0.22871830,0.00586713,0.03269068,0.07132141,0.18868968,0.00000000,0.44697713,0.85760385
1.37168584,1.24085002,0.22033549,0.00563888,0.03095170,0.06752861,0.18189122,0.00000000,0.42626352,0.83596693
1.37768884,1.21016379,0.21334078,0.00546412,0.02937532,0.06426374,0.17644732,0.00000000,0.40843679,0.82038604
1.38369185,1.18892926,0.20781511,0.00534538,0.02796979,0.06155341,0.17246268,0.00000000,0.39369341,0.81125541
1.38969485,1.17747644,0.20379766,0.00528407,0.02673778,0.05941188,0.17001016,0.00000000,0.38216280,0.80882137
1.39569785,1.17591194,0.20128547,0.00528051,0.02567662,0.05784148,0.16913011,0.00000000,0.37390671,0.81318019
1.40170085,1.18412386,0.20023439,0.00533404,0.02477868,0.05683318,0.16983044,0.00000000,0.36892052,0.82428035
1.40770385,1.20179296,0.20056133,0.00544302,0.02403188,0.05636747,0.17208761,0.00000000,0.36713655,0.84192920
1.41370685,1.22840956,0.20214761,0.00560494,0.02342044,0.05641545,0.17584833,0.00000000,0.36842897,0.86580369
1.41970985,1.26329565,0.20484343,0.00581657,0.02292561,0.05694008,0.18103207,0.00000000,0.37262040,0.89546484
1.42571286,1.30563138,0.20847321,0.00607399,0.02252657,0.05789759,0.18753418,0.00000000,0.37948977,0.93037527
1.43171586,1.35448486,0.21284163,0.00637279,0.02220129,0.05923898,0.19522960,0.00000000,0.38878121,0.96991910
1.43771886,1.40884424,0.21774014,0.00670816,0.02192742,0.06091156,0.20397696,0.00000000,0.40021359,1.01342367
1.44372186,1.46765080,0.22295371,0.00707501,0.02168314,0.06286057,0.21362307,0.00000000,0.41349040,1.06018187
1.44972486,1.52983198,0.22826766,0.00746812,0.02144793,0.06503063,0.22400746,0.00000000,0.42830951,1.10947460
1.45572786,1.59433285,0.23347417,0.00788224,0.02120320,0.06736728,0.23496694,0.00000000,0.44437259,1.16059208
1.46173087,1.66014506,0.23837841,0.00831218,0.02093289,0.06981828,0.24634005,0.00000000,0.46139361,1.21285353
1.46773387,1.72633205,0.24280399,0.00875295,0.02062385,0.07233478,0.25797103,0.00000000,0.47910626,1.26562414
1.47373687,1.79204967,0.24659758,0.00919978,0.02026609,0.07487231,0.26971340,0.00000000,0.49726995,1.31832887
1.47973987,1.85656141,0.24963251,0.00964821,0.01985292,0.07739151,0.28143290,0.00000000,0.51567421,1.37046250
1.48574287,1.91924782,0.25181131,0.01009412,0.01938091,0.07985865,0.29300961,0.00000000,0.53414122,1.42159550
1.49174587,1.97960987,0.25306709,0.01053375,0.01884974,0.08224589,0.30433940,0.00000000,0.55252654,1.47137580
1.49774887,2.03726632,0.25336374,0.01096369,0.01826189,0.08453124,0.31533439,0.00000000,0.57071803,1.51952629
1.50375188,2.09194552,0.25269502,0.01138085,0.01762233,0.08669834,0.32592270,0.00000000,0.58863293,1.56583847
1.50975488,2.14347215,0.25108258,0.01178247,0.01693805,0.08873596,0.33604727,0.00000000,0.60621351,1.61016270
1.51575788,2.19175002,0.24857308,0.01216601,0.01621760,0.09063735,0.34566414,0.00000000,0.62342141,1.65239575
1.52176088,2.23674173,0.24523456,0.01252918,0.01547058,0.09239943,0.35474003,0.00000000,0.64023102,1.69246632
1.52776388,2.27844677,0.24115219,0.01286979,0.01470716,0.09402187,0.36324957,0.00000000,0.65662236,1.73031967
1.53376688,2.31687902,0.23642372,0.01318578,0.01393763,0.09550617,0.37117227,0.00000000,0.67257381,1.76590210
1.53976988,2.35204542,0.23115475,0.01347512,0.01317196,0.09685465,0.37848953,0.00000000,0.68805519,1.79914642
1.54577289,2.38392662,0.22545413,0.01373581,0.01241948,0.09806968,0.38518174,0.00000000,0.70302155,1.82995922
1.55177589,2.41246123,0.21942952,0.01396581,0.01168859,0.09915282,0.39122579,0.00000000,0.71740809,1.85821085
1.55777889,2.43753418,0.21318355,0.01416309,0.01098655,0.10010431,0.39659309,0.00000000,0.73112654,1.88372873
1.56378189,2.45897029,0.20681042,0.01432560,0.01031938,0.10092261,0.40124827,0.00000000,0.74406327,1.90629441
