energy_ev,total_up,Pb_p_up,Pb_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-4.30115058,12.92843162,1.15898919,0.01062749,3.11662029,9.44527295,0.19348344,3.03559139
-4.29514757,12.77085829,1.14089804,0.01057621,3.10436708,9.33309793,0.19561637,2.98017236
-4.28914457,12.59853086,1.12069149,0.01051240,3.08920329,9.20943689,0.19763977,2.92201250
-4.28314157,12.41186258,1.09849272,0.01043530,3.07075131,9.07466750,0.19953647,2.86131262
-4.27713857,12.21124162,1.07444619,0.01034419,3.04865976,8.92913673,0.20129191,2.79823876
-4.27113557,11.99704744,1.04871002,0.01023838,3.02261421,8.77317442,0.20289405,2.73293135
-4.26513257,11.76966977,1.02144903,0.01011726,2.99234676,8.60710916,0.20433329,2.66551534
-4.25912956,11.52952900,0.99282868,0.00998036,2.95764470,8.43128548,0.20560213,2.59611035
-4.25312656,11.27709712,0.96301046,0.00982733,2.91835814,8.24608135,0.20669486,2.52484063
-4.24712356,11.01291826,0.93214863,0.00965799,2.87440663,8.05192488,0.20760719,2.45184402
-4.24112056,10.73762811,0.90038860,0.00947235,2.82578505,7.84930968,0.20833587,2.37727981
-4.23511756,10.45197176,0.86786680,0.00927062,2.77256859,7.63880808,0.20887847,2.30133524
-4.22911456,10.15681940,0.83471189,0.00905324,2.71491728,7.42108203,0.20923319,2.22423049
-4.22311156,9.85317982,0.80104702,0.00882086,2.65307989,7.19689133,0.20939891,2.14622232
-4.21710855,9.54221152,0.76699296,0.00857439,2.58739730,6.96709939,0.20937537,2.06760645
-4.21110555,9.22523140,0.73267160,0.00831495,2.51830550,6.73267637,0.20916358,1.98871892
-4.20510255,8.90372099,0.69820957,0.00804391,2.44633795,6.49470019,0.20876642,1.90993657
-4.19909955,8.57933030,0.66374165,0.00776287,2.37212734,6.25435537,0.20818942,1.83167689
-4.19309655,8.25387903,0.62941355,0.00747364,2.29640654,6.01293001,0.20744172,1.75439744
-4.18709355,7.92935500,0.59538404,0.00717826,2.22000847,5.77181101,0.20653710,1.67859487
-4.18109055,7.60790952,0.56182606,0.00687893,2.14386467,5.53247745,0.20549507,1.60480362
-4.17508754,7.29184922,0.52892674,0.00657803,2.06900225,5.29649223,0.20434195,1.53359414
-4.16908454,6.98362373,0.49688647,0.00627809,1.99653895,5.06549156,0.20311179,1.46557066
-4.16308154,6.68580891,0.46591678,0.00598172,1.92767594,4.84117214,0.20184713,1.40136810
-4.15707854,6.40108467,0.43623741,0.00569162,1.86368817,4.62527577,0.20059954,1.34164811
-4.15107554,6.13220729,0.40807250,0.00541053,1.80591200,4.41957095,0.19942971,1.28709368
-4.14507254,5.88197554,0.38164618,0.00514114,1.75572993,4.22583127,0.19840723,1.23840247
-4.13906953,5.65319064,0.35717778,0.00488612,1.71455239,4.04581047,0.19760986,1.19627825
-4.13306653,5.44861001,0.33487682,0.00464802,1.68379668,3.88121413,0.19712226,1.16142064
-4.12706353,5.27089534,0.31493794,0.00442920,1.66486293,3.73366812,0.19703437,1.13451288
-4.12106053,5.12255551,0.29753616,0.00423186,1.65910769,3.60468436,0.19743911,1.11620778
-4.11505753,5.00588559,0.28282235,0.00405791,1.66781511,3.49562443,0.19842974,1.10711208
-4.10905453,4.92290328,0.27091932,0.00390896,1.69216643,3.40766183,0.20009684,1.10776933
-4.10305153,4.87528441,0.26191844,0.00378630,1.73320829,3.34174429,0.20252490,1.11864181
-4.09704852,4.86429968,0.25587706,0.00369083,1.79182040,3.29855695,0.20578884,1.14009202
-4.09104552,4.89075466,0.25281656,0.00362303,1.86868356,3.27848829,0.20995036,1.17236415
-4.08504252,4.95493540,0.25272126,0.00358299,1.96424863,3.28159993,0.21505445,1.21556637
-4.07903952,5.05656208,0.25553807,0.00357035,2.07870758,3.30760195,0.22112614,1.26965451
-4.07303652,5.19475282,0.26117684,0.00358430,2.21196735,3.35583519,0.22816756,1.33441784
-4.06703352,5.36799985,0.26951149,0.00362363,2.36362774,3.42526169,0.23615567,1.40946771
-4.06103052,5.57415981,0.28038169,0.00368672,2.53296403,3.51446432,0.24504057,1.49422961
-4.05502751,5.81045961,0.29359521,0.00377156,2.71891549,3.62165653,0.25474465,1.58793938
-4.04902451,6.07351886,0.30893073,0.00387580,2.92008055,3.74470244,0.26516257,1.68964385
-4.04302151,6.35938924,0.32614112,0.00399680,3.13471940,3.88114745,0.27616227,1.79820648
-4.03701851,6.66361084,0.34495710,0.00413167,3.36076476,4.02825899,0.28758685,1.91231822
-4.03101551,6.98128456,0.36509123,0.00427732,3.59584113,4.18307660,0.29925741,2.03051349
-4.02501251,7.30715938,0.38624217,0.00443054,3.83729296,4.34247018,0.31097677,2.15119149
-4.01900950,7.63573253,0.40809910,0.00458804,4.08222165,4.50320497,0.32253397,2.27264228
-4.01300650,7.96136011,0.43034637,0.00474654,4.32753113,4.66201127,0.33370938,2.39307741
-4.00700350,8.27837527,0.45266820,0.00490280,4.56998151,4.81565693,0.34428032,2.51066435
-4.00100050,8.58121059,0.47475343,0.00505372,4.80624989,4.96102033,0.35402689,2.62356396
-3.99499750,8.86452122,0.49630029,0.00519634,5.03299712,5.09516140,0.36273799,2.72997009
-3.98899450,9.12330501,0.51702112,0.00532796,5.24693905,5.21538859,0.37021708,2.82815012
-3.98299150,9.35301585,0.53664684,0.00544613,5.44492035,5.31931935,0.37628772,2.91648541
-3.97698849,9.54966685,0.55493133,0.00554874,5.62398896,5.40493224,0.38079843,2.99351031
-3.97098549,9.70991979,0.57165541,0.00563399,5.78146890,5.47060896,0.38362697,3.05794851
-3.96498249,9.83115811,0.58663038,0.00570047,5.91502894,5.51516489,0.38468368,3.10874551
-3.95897949,9.91154083,0.59970113,0.00574716,6.02274495,5.53786716,0.38391381,3.14509601
-3.95297649,9.95003585,0.61074853,0.00577342,6.10315333,5.53843988,0.38129892,3.16646524
-3.94697349,9.94643120,0.61969107,0.00577901,6.15529363,5.51705639,0.37685703,3.17260334
-3.94097049,9.90132408,0.62648578,0.00576407,6.17873814,5.47431902,0.37064182,3.16355211
-3.93496748,9.81608803,0.63112814,0.00572909,6.17360730,5.41122734,0.36274077,3.13964385
-3.92896448,9.69281930,0.63365109,0.00567490,6.14056949,5.32913609,0.35327230,3.10149200
-3.92296148,9.53426444,0.63412308,0.00560263,6.08082500,5.22970461,0.34238217,3.04997393
-3.91695848,9.34373148,0.63264519,0.00551365,5.99607401,5.11483968,0.33023919,2.98620617
-3.91095548,9.12498807,0.62934744,0.00540957,5.88846951,4.98663387,0.31703037,2.91151300
-3.90495248,8.88214981,0.62438423,0.00529215,5.76055615,4.84730187,0.30295582,2.82738924
-3.89894947,8.61956299,0.61792934,0.00516323,5.61519722,4.69911690,0.28822347,2.73545857
-3.89294647,8.34168548,0.61017043,0.00502476,5.45549194,4.54434958,0.27304386,2.63742882
-3.88694347,8.05297000,0.60130335,0.00487867,5.28468602,4.38521116,0.25762506,2.53504562
-3.88094047,7.75775350,0.59152654,0.00472684,5.10607862,4.22380309,0.24216808,2.43004612
-3.87493747,7.46015634,0.58103564,0.00457109,4.92292903,4.06207424,0.22686266,2.32411431
-3.86893447,7.16399416,0.57001866,0.00441312,4.73836656,3.90178692,0.21188371,2.21883945
-3.86293147,6.87270526,0.55865176,0.00425447,4.55530691,3.74449255,0.19738840,2.11567899
-3.85692846,6.58929498,0.54709599,0.00409651,4.37637808,3.59151698,0.18351397,2.01592721
-3.85092546,6.31629861,0.53549497,0.00394045,4.20385852,3.44395560,0.17037632,1.92069042
-3.84492246,6.05576287,0.52397358,0.00378729,4.03962979,3.30267746,0.15806921,1.83086954
-3.83891946,5.80924583,0.51263783,0.00363785,3.88514509,3.16833771,0.14666424,1.74715026
-3.83291646,5.57783397,0.50157568,0.00349279,3.74141485,3.04139698,0.13621139,1.67000101
-3.82691346,5.36217484,0.49085879,0.00335260,3.60900927,2.92214639,0.12674014,1.59967837
-3.82091046,5.16252279,0.48054512,0.00321764,3.48807741,2.81073650,0.11826100,1.53623934
-3.81490745,4.97879507,0.47068205,0.00308815,3.37838146,2.70720856,0.11076740,1.47955974
-3.80890445,4.81063529,0.46130999,0.00296430,3.27934430,2.61152634,0.10423781,1.42935767
-3.80290145,4.65748077,0.45246600,0.00284619,3.19010778,2.52360691,0.09863803,1.38522068
-3.79689845,4.51863063,0.44418752,0.00273388,3.10959884,2.44334884,0.09392347,1.34663550
-3.79089545,4.39331139,0.43651560,0.00262744,3.03660019,2.37065660,0.09004144,1.31301870
-3.78489245,4.28073705,0.42949786,0.00252692,2.96982225,2.30546012,0.08693327,1.28374712
-3.77888944,4.18016132,0.42319059,0.00243241,2.90797292,2.24772866,0.08453626,1.25818661
-3.77288644,4.09091978,0.41766020,0.00234401,2.84982213,2.19747873,0.08278546,1.23571797
-3.76688344,4.01246062,0.41298382,0.00226186,2.79425841,2.15477585,0.08161512,1.21575911
-3.76088044,3.94436326,0.40924897,0.00218612,2.74033513,2.11973044,0.08095994,1.19778275
-3.75487744,3.88634458,0.40655247,0.00211695,2.68730486,2.09248838,0.08075605,1.18132912
-3.74887444,3.83825341,0.40499855,0.00205454,2.63464071,2.07321706,0.08094175,1.16601351
-3.74287144,3.80005445,0.40469637,0.00199904,2.58204451,2.06208799,0.08145807,1.15152887
-3.73686843,3.77180340,0.40575702,0.00195059,2.52944215,2.05925716,0.08224913,1.13764362
-3.73086543,3.75361527,0.40829025,0.00190925,2.47696707,2.06484451,0.08326237,1.12419546
-3.72486243,3.74562856,0.41240109,0.00187503,2.42493376,2.07891396,0.08444874,1.11108191
-3.71885943,3.74796777,0.41818647,0.00184784,2.37380306,2.10145514,0.08576274,1.09824841
-3.71285643,3.76070696,0.42573221,0.00182750,2.32414188,2.13236826,0.08716251,1.08567511
-3.70685343,3.78383671,0.43511028,0.00181372,2.27657976,2.17145308,0.08860989,1.07336326
-3.70085043,3.81723688,0.44637666,0.00180609,2.23176502,2.21840266,0.09007047,1.06132222
-3.69484742,3.86065661,0.45956975,0.00180412,2.19032270,2.27280269,0.09151368,1.04955784
-3.68884442,3.91370308,0.47470944,0.00180720,2.15281675,2.33413629,0.09291284,1.03806309
-3.68284142,3.97583950,0.49179680,0.00181464,2.11971810,2.40179434,0.09424530,1.02681123
-3.67683842,4.04639243,0.51081440,0.00182571,2.09138005,2.47509079,0.09549248,1.01575206
-3.67083542,4.12456782,0.53172712,0.00183963,2.06802186,2.55328215,0.09663989,1.00481112
-3.66483242,4.20947459,0.55448333,0.00185563,2.04972082,2.63559012,0.09767715,0.99389199
-3.65882941,4.30015422,0.57901647,0.00187296,2.03641266,2.72122614,0.09859789,0.98288105
-3.65282641,4.39561424,0.60524660,0.00189094,2.02789976,2.80941633,0.09939963,0.97165460
-3.64682341,4.49486346,0.63308204,0.00190898,2.02386592,2.89942556,0.10008346,0.96008744
-3.64082041,4.59694654,0.66242082,0.00192660,2.02389656,2.99057896,0.10065381,0.94806237
-3.63481741,4.70097575,0.69315183,0.00194347,2.02750264,3.08227987,0.10111799,0.93547997
-3.62881441,4.80615766,0.72515559,0.00195941,2.03414674,3.17402289,0.10148574,0.92226778
-3.62281141,4.91181329,0.75830456,0.00197442,2.04326948,3.26540137,0.10176871,0.90838837
-3.61680840,5.01739023,0.79246289,0.00198862,2.05431475,3.35610879,0.10197997,0.89384572
-3.61080540,5.12246612,0.82748584,0.00200234,2.06675244,3.44593399,0.10213342,0.87868938
-3.60480240,5.22674336,0.86321853,0.00201600,2.08009724,3.53475048,0.10224333,0.86301630
-3.59879940,5.33003541,0.89949460,0.00203015,2.09392294,3.62250064,0.10232386,0.84696996
-3.59279640,5.43224589,0.93613446,0.00204543,2.10787147,3.70917575,0.10238870,0.83073704
-3.58679340,5.53334189,0.97294362,0.00206251,2.12165663,3.79479327,0.10245071,0.81454168
-3.58079040,5.63332359,1.00971118,0.00208207,2.13506269,3.87937297,0.10252178,0.79863762
-3.57478739,5.73219246,1.04620871,0.00210474,2.14793830,3.96291365,0.10261269,0.78329881
-3.56878439,5.82992046,1.08218973,0.00213111,2.16018644,4.04537213,0.10273311,0.76880878
-3.56278139,5.92642278,1.11739011,0.00216163,2.17175158,4.12664633,0.10289165,0.75544949
-3.55677839,6.02153631,1.15152944,0.00219665,2.18260486,4.20656379,0.10309610,0.74349026
-3.55077539,6.11500579,1.18431373,0.00223633,2.19272881,4.28487694,0.10335359,0.73317716
-3.54477239,6.20647918,1.21543929,0.00228068,2.20210249,4.36126578,0.10367095,0.72472368
-3.53876938,6.29551295,1.24459810,0.00232956,2.21068837,4.43534828,0.10405496,0.71830274
-3.53276638,6.38158767,1.27148441,0.00238265,2.21842162,4.50669843,0.10451272,0.71404081
-3.52676338,6.46413303,1.29580254,0.00243949,2.22520279,4.57487086,0.10505195,0.71201392
-3.52076038,6.54256121,1.31727560,0.00249950,2.23089412,4.63943106,0.10568124,0.71224602
-3.51475738,6.61630648,1.33565480,0.00256203,2.23531972,4.69998911,0.10641030,0.71470935
-3.50875438,6.68486844,1.35072900,0.00262636,2.23826955,4.75623497,0.10725003,0.71932694
-3.50275138,6.74785593,1.36233394,0.00269179,2.23950687,4.80797284,0.10821261,0.72597673
-3.49674837,6.80502826,1.37036072,0.00275763,2.23877843,4.85515187,0.10931133,0.73449708
-3.49074537,6.85633069,1.37476292,0.00282326,2.23582682,4.89789100,0.11056041,0.74469334
-3.48474237,6.90192078,1.37556199,0.00288815,2.23040400,4.93649545,0.11197460,0.75634491
-3.47873937,6.94218328,1.37285037,0.00295190,2.22228517,4.97146300,0.11356870,0.76921245
-3.47273637,6.97773143,1.36679206,0.00301426,2.21128197,5.00347880,0.11535688,0.78304487
-3.46673337,7.00939352,1.35762037,0.00307508,2.19725436,5.03339797,0.11735194,0.79758575
-3.46073037,7.03818462,1.34563290,0.00313440,2.18012040,5.06221614,0.11956446,0.81257892
-3.45472736,7.06526413,1.33118369,0.00319233,2.15986348,5.09102874,0.12200189,0.82777311
-3.44872436,7.09188112,1.31467289,0.00324910,2.13653667,5.12098092,0.12466764,0.84292561
-3.44272136,7.11931017,1.29653443,0.00330502,2.11026420,5.15321018,0.12756019,0.85780486
-3.43671836,7.14878119,1.27722203,0.00336041,2.08124011,5.18878504,0.13067231,0.87219231
-3.43071536,7.18140741,1.25719441,0.00341560,2.04972442,5.22864299,0.13399039,0.88588362
-3.42471236,7.21811595,1.23690035,0.00347085,2.01603720,5.27353130,0.13749400,0.89868935
-3.41870935,7.25958535,1.21676429,0.00352635,1.98055117,5.32395464,0.14115571,0.91043566
-3.41270635,7.30619440,1.19717318,0.00358217,1.94368329,5.38013250,0.14494115,0.92096507
-3.40670335,7.35798579,1.17846537,0.00363826,1.90588597,5.44196981,0.14880939,0.93013753
-3.40070035,7.41464738,1.16092177,0.00369439,1.86763839,5.50904258,0.15271369,0.93783213
-3.39469735,7.47551309,1.14475998,0.00375020,1.82943831,5.58060046,0.15660250,0.94394932
-3.38869435,7.53958371,1.13013137,0.00380515,1.79179476,5.65558631,0.16042079,0.94841385
-3.38269135,7.60556744,1.11712112,0.00385861,1.75522163,5.73267260,0.16411159,0.95117827
-3.37668834,7.67193801,1.10575133,0.00390979,1.72023231,5.81031294,0.16761774,0.95222680
-3.37068534,7.73700767,1.09598649,0.00395788,1.68733516,5.88680646,0.17088372,0.95157946
-3.36468234,7.79901116,1.08774121,0.00400203,1.65702971,5.96037175,0.17385754,0.94929591
-3.35867934,7.85619594,1.08088945,0.00404140,1.62980324,6.02922669,0.17649250,0.94547900
-3.35267634,7.90691398,1.07527465,0.00407523,1.60612735,6.09166989,0.17874889,0.94027729
-3.34667334,7.94970962,1.07072026,0.00410286,1.58645436,6.14615957,0.18059531,0.93388654
-3.34067034,7.98339896,1.06703988,0.00412379,1.57121307,6.19138571,0.18200984,0.92654956
-3.33466733,8.00713611,1.06404662,0.00413771,1.56080372,6.22633170,0.18298072,0.91855438
-3.32866433,8.02046283,1.06156116,0.00414452,1.55559207,6.25032236,0.18350671,0.91023049
-3.32266133,8.02333887,1.05941818,0.00414435,1.55590248,6.26305607,0.18359696,0.90194314
-3.31665833,8.01615156,1.05747107,0.00413755,1.56201021,6.26461945,0.18327060,0.89408563
-3.31065533,7.99970440,1.05559474,0.00412469,1.57413311,6.25548431,0.18255584,0.88706996
-3.30465233,7.97518567,1.05368669,0.00410654,1.59242308,6.23648730,0.18148881,0.88131598
-3.29864932,7.94411908,1.05166657,0.00408404,1.61695775,6.20879404,0.18011219,0.87723951
-3.29264632,7.90829964,1.04947443,0.00405825,1.64773300,6.17384980,0.17847358,0.87523986
-3.28664332,7.86971867,1.04706802,0.00403034,1.68465668,6.13331993,0.17662393,0.87568728
-3.28064032,7.83048224,1.04441964,0.00400149,1.72754434,6.08902357,0.17461581,0.87891100
-3.27463732,7.79272767,1.04151263,0.00397288,1.77611723,6.04286415,0.17250190,0.88518828
-3.26863432,7.75854267,1.03833822,0.00394562,1.83000322,5.99676053,0.17033358,0.89473514
-3.26263132,7.72989124,1.03489261,0.00392073,1.88874075,5.95258223,0.16815971,0.90769912
-3.25662831,7.70854990,1.03117482,0.00389908,1.95178596,5.91209166,0.16602567,0.92415446
-3.25062531,7.69605685,1.02718520,0.00388139,2.01852312,5.87689570,0.16397262,0.94410002
-3.24462231,7.69367596,1.02292471,0.00386818,2.08827778,5.84840839,0.16203710,0.96745989
-3.23861931,7.70237615,1.01839492,0.00385977,2.16033253,5.82782536,0.16025072,0.99408680
-3.23261631,7.72282585,1.01359858,0.00385631,2.23394450,5.81611010,0.15864014,1.02376797
-3.22661331,7.75540115,1.00854057,0.00385775,2.30836395,5.81399113,0.15722715,1.05623323
-3.22061031,7.80020551,1.00322898,0.00386387,2.38285298,5.82196878,0.15602884,1.09116483
-3.21460730,7.85709825,0.99767622,0.00387433,2.45670354,5.84032941,0.15505784,1.12820838
-3.20860430,7.92572848,0.99189971,0.00388865,2.52925369,5.86916489,0.15432247,1.16698445
-3.20260130,8.00557130,0.98592226,0.00390629,2.59990134,5.90839478,0.15382695,1.20710003
-3.19659830,8.09596291,0.97977176,0.00392665,2.66811467,5.95778886,0.15357144,1.24815938
-3.19059530,8.19613195,0.97348028,0.00394912,2.73343880,6.01698783,0.15355207,1.28977362
-3.18459230,8.30522461,0.96708254,0.00397308,2.79549830,6.08552056,0.15376083,1.33156874
-3.17858929,8.42232224,0.96061376,0.00399794,2.85399555,6.16281652,0.15418547,1.37319154
-3.17258629,8.54645060,0.95410715,0.00402317,2.90870517,6.24821309,0.15480933,1.41431358
-3.16658329,8.67658102,0.94759112,0.00404827,2.95946500,6.34095755,0.15561122,1.45463279
-3.16058029,8.81162450,0.94108653,0.00407280,3.00616440,6.44020457,0.15656539,1.49387325
-3.15457729,8.95042037,0.93460412,0.00409639,3.04873072,6.54501044,0.15764154,1.53178311
-3.14857429,9.09172182,0.92814239,0.00411870,3.08711499,6.65432548,0.15880514,1.56813127
-3.14257129,9.23418086,0.92168616,0.00413945,3.12127797,6.76698649,0.16001780,1.60270312
-3.13656828,9.37633530,0.91520594,0.00415836,3.15117756,6.88171131,0.16123796,1.63529600
-3.13056528,9.51660040,0.90865813,0.00417518,3.17675850,6.99709697,0.16242175,1.66571481
-3.12456228,9.65326726,0.90198628,0.00418965,3.19794523,7.11162336,0.16352406,1.69376832
-3.11855928,9.78450973,0.89512313,0.00420151,3.21463839,7.22366318,0.16449986,1.71926647
-3.11255628,9.90840076,0.88799353,0.00421045,3.22671525,7.33149920,0.16530548,1.74201914
-3.10655328,10.02293858,0.88051791,0.00421617,3.23403406,7.43334874,0.16590011,1.76183642
-3.10055028,10.12608223,0.87261629,0.00421831,3.23644204,7.52739510,0.16624719,1.77853046
-3.09454727,10.21579534,0.86421237,0.00421649,3.23378653,7.61182506,0.16631574,1.79191885
-3.08854427,10.29009646,0.85523767,0.00421032,3.22592838,7.68487103,0.16608153,1.80182932
-3.08254127,10.34711377,0.84563535,0.00419938,3.21275681,7.74485640,0.16552803,1.80810545
-3.07653827,10.38514178,0.83536354,0.00418326,3.19420464,7.79024210,0.16464701,1.81061296
-3.07053527,10.40269742,0.82439807,0.00416159,3.17026293,7.81967246,0.16343895,1.80924631
-3.06453227,10.39857307,0.81273437,0.00413401,3.14099398,7.83201870,0.16191301,1.80393501
-3.05852926,10.37188416,0.80038862,0.00410021,3.10654177,7.82641804,0.16008672,1.79464940
-3.05252626,10.32210940,0.78739790,0.00406000,3.06713931,7.80230721,0.15798534,1.78140543
-3.04652326,10.24912209,0.77381970,0.00401324,3.02311215,7.75944895,0.15564103,1.76426819
-3.04052026,10.15321129,0.75973056,0.00395994,2.97487788,7.69795089,0.15309169,1.74335401
-3.03451726,10.03509222,0.74522417,0.00390021,2.92294152,7.61827600,0.15037978,1.71883093
-3.02851426,9.89590571,0.73040887,0.00383433,2.86788692,7.52124462,0.14755101,1.69091757
-3.02251126,9.73720672,0.71540487,0.00376273,2.81036451,7.40802803,0.14465300,1.65988038
-3.01650825,9.56094265,0.70034115,0.00368599,2.75107593,7.28013380,0.14173405,1.62602941
-3.01050525,9.36942198,0.68535237,0.00360485,2.69075615,7.13938360,0.13884200,1.58971284
-3.00450225,9.16527443,0.67057563,0.00352021,2.63015394,6.98788390,0.13602324,1.55131025
-2.99849925,8.95140366,0.65614742,0.00343314,2.57001131,6.82799042,0.13332183,1.51122520
-2.99249625,8.73093380,0.64220066,0.00334480,2.51104297,6.66226712,0.13077892,1.46987710
-2.98649325,8.50715112,0.62886203,0.00325651,2.45391650,6.49344059,0.12843224,1.42769286
-2.98049025,8.28344223,0.61624942,0.00316966,2.39923408,6.32435074,0.12631575,1.38509842
-2.97448724,8.06322999,0.60446980,0.00308569,2.34751645,6.15789875,0.12445949,1.34251049
-2.96848424,7.84990877,0.59361723,0.00300610,2.29918982,5.99699325,0.12288946,1.30032886
-2.96248124,7.64678019,0.58377135,0.00293237,2.25457606,5.84449577,0.12162756,1.25892925
-2.95647824,7.45699075,0.57499603,0.00286595,2.21388672,5.70316637,0.12069159,1.21865708
-2.95047524,7.28347266,0.56733848,0.00280821,2.17722089,5.57561075,0.12009522,1.17982234
-2.94447224,7.12888913,0.56082868,0.00276043,2.14456707,5.46422968,0.11984798,1.14269543
-2.93846923,6.99558520,0.55547912,0.00272374,2.11580884,5.37117203,0.11995520,1.10750441
-2.93246623,6.88554523,0.55128495,0.00269909,2.09073403,5.29829230,0.12041795,1.07443329
-2.92646323,6.80035793,0.54822443,0.00268725,2.06904692,5.24711378,0.12123296,1.04362173
-2.92046023,6.74118971,0.54625974,0.00268877,2.05038281,5.21879827,0.12239259,1.01516570
-2.91445723,6.70876685,0.54533796,0.00270399,2.03432432,5.21412304,0.12388482,0.98911937
-2.90845423,6.70336692,0.54539240,0.00273300,2.02041851,5.23346591,0.12569326,0.96549771
-2.90245123,6.72481948,0.54634395,0.00277565,2.00819405,5.27679877,0.12779740,0.94427994
-2.89644822,6.77251599,0.54810264,0.00283157,1.99717754,5.34368987,0.13017281,0.92541340
-2.89044522,6.84542861,0.55056908,0.00290017,1.98690832,5.43331506,0.13279155,0.90881771
-2.88444222,6.94213727,0.55363597,0.00298068,1.97695098,5.54447756,0.13562272,0.89438909
-2.87843922,7.06086433,0.55718946,0.00307212,1.96690518,5.67563612,0.13863307,0.88200443
-2.87243622,7.19951583,0.56111031,0.00317337,1.95641241,5.82494069,0.14178771,0.87152516
-2.86643322,7.35572832,0.56527506,0.00328319,1.94515954,5.99027474,0.14505091,0.86280063
-2.86043022,7.52692005,0.56955688,0.00340025,1.93287944,6.16930325,0.14838689,0.85567104
-2.85442721,7.71034526,0.57382650,0.00352313,1.91934871,6.35952492,0.15176052,0.84996971
-2.84842421,7.90315035,0.57795297,0.00365040,1.90438328,6.55832731,0.15513806,0.84552492
-2.84242121,8.10243056,0.58180454,0.00378060,1.88783233,6.76304336,0.15848765,0.84216114
-2.83641821,8.30528595,0.58524967,0.00391229,1.86957136,6.97100772,0.16177976,0.83970001
-2.83041521,8.50887545,0.58815818,0.00404407,1.84949518,7.17961138,0.16498738,0.83796096
-2.82441221,8.71046793,0.59040279,0.00417459,1.82751145,7.38635317,0.16808610,0.83676181
-2.81840920,8.90748917,0.59186092,0.00430257,1.80353562,7.58888674,0.17105401,0.83591948
-2.81240620,9.09756400,0.59241689,0.00442682,1.77748764,7.78506179,0.17387148,0.83525085
-2.80640320,9.27855265,0.59196445,0.00454623,1.74929087,7.97295871,0.17652084,0.83457410
-2.80040020,9.44858087,0.59040967,0.00465983,1.71887335,8.15091569,0.17898605,0.83371046
-2.79439720,9.60606329,0.58767401,0.00476673,1.68617130,8.31754786,0.18125241,0.83248656
-2.78839420,9.74971954,0.58369745,0.00486616,1.65113471,8.47175826,0.18330632,0.83073724
-2.78239120,9.87858315,0.57844160,0.00495751,1.61373446,8.61274045,0.18513523,0.82830896
-2.77638819,9.99200285,0.57189256,0.00504027,1.57397041,8.73997311,0.18672774,0.82506345
-2.77038519,10.08963663,0.56406331,0.00511407,1.53187974,8.85320701,0.18807394,0.82088173
-2.76438219,10.17143844,0.55499545,0.00517871,1.48754489,8.95244486,0.18916587,0.81566801
-2.75837919,10.23763800,0.54476020,0.00523409,1.44110024,9.03791497,0.18999828,0.80935347
-2.75237619,10.28871400,0.53345839,0.00528029,1.39273694,9.11003952,0.19056937,0.80189951
-2.74637319,10.32536144,0.52121942,0.00531753,1.34270534,9.16939841,0.19088178,0.79330030
-2.74037019,10.34845356,0.50819905,0.00534618,1.29131460,9.21668998,0.19094334,0.78358440
-2.73436718,10.35899946,0.49457615,0.00536672,1.23892930,9.25268942,0.19076791,0.77281529
-2.72836418,10.35809822,0.48054833,0.00537977,1.18596303,9.27820651,0.19037585,0.76109051
-2.72236118,10.34689096,0.46632664,0.00538608,1.13286918,9.29404354,0.18979429,0.74853956
-2.71635818,10.32651187,0.45212954,0.00538644,1.08012919,9.30095493,0.18905697,0.73532037
-2.71035518,10.29804006,0.43817625,0.00538175,1.02823898,9.29960977,0.18820370,0.72161452
-2.70435218,10.26245359,0.42467987,0.00537289,0.97769400,9.29055850,0.18727930,0.70762131
-2.69834917,10.22058748,0.41184050,0.00536077,0.92897379,9.27420495,0.18633219,0.69355088
-2.69234617,10.17309750,0.39983863,0.00534626,0.88252679,9.25078499,0.18541251,0.67961668
-2.68634317,10.12043129,0.38882912,0.00533014,0.83875602,9.22035266,0.18457000,0.66602768
-2.68034017,10.06280840,0.37893611,0.00531309,0.79800656,9.18277477,0.18385159,0.65298059
-2.67433717,10.00021067,0.37024896,0.00529564,0.76055527,9.13773454,0.18329899,0.64065249
-2.66833417,9.93238385,0.36281961,0.00527816,0.72660334,9.08474464,0.18294634,0.62919429
-2.66233117,9.85885110,0.35666134,0.00526083,0.69627194,9.02316964,0.18281805,0.61872529
-2.65632816,9.77893859,0.35174908,0.00524362,0.66960124,8.95225752,0.18292709,0.60932925
-2.65032516,9.69181265,0.34802132,0.00522632,0.64655281,8.87117949,0.18327372,0.60105202
-2.64432216,9.59652758,0.34538350,0.00520851,0.62701519,8.77907684,0.18384487,0.59390108
-2.63831916,9.49208251,0.34371272,0.00518960,0.61081245,8.67511327,0.18461428,0.58784686
-2.63231616,9.37748517,0.34286367,0.00516886,0.59771525,8.55853072,0.18554320,0.58282603
-2.62631316,9.25182000,0.34267541,0.00514545,0.58745388,8.42870630,0.18658202,0.57874635
-2.62031016,9.11431754,0.34297881,0.00511847,0.57973265,8.28520790,0.18767235,0.57549312
-2.61430715,8.96442190,0.34360416,0.00508700,0.57424497,8.12784580,0.18874985,0.57293671
-2.60830415,8.80185298,0.34438873,0.00505018,0.57068843,7.95671762,0.18974735,0.57094102
-2.60230115,8.62666011,0.34518387,0.00500722,0.56877917,7.77224422,0.19059836,0.56937218
