energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.30115058,1.74679466,0.46550950,0.60047722,0.11651666,0.19419252,0.15189551,0.29573625
-4.29514757,1.76987555,0.47807668,0.59840191,0.11492914,0.19493769,0.15814363,0.31291963
-4.28914457,1.80426322,0.49387627,0.59999438,0.11376919,0.19718457,0.16521999,0.33201077
-4.28314157,1.84884227,0.51262193,0.60488768,0.11296640,0.20082253,0.17301856,0.35278677
-4.27713857,1.90228087,0.53395251,0.61264955,0.11244196,0.20571430,0.18141527,0.37497993
-4.27113557,1.96307514,0.55744363,0.62279810,0.11211212,0.21170178,0.19027165,0.39828345
-4.26513257,2.02959871,0.58262129,0.63481877,0.11189172,0.21861244,0.19943892,0.42235863
-4.25912956,2.10015581,0.60897726,0.64818172,0.11169777,0.22626611,0.20876249,0.44684355
-4.25312656,2.17303596,0.63598531,0.66235921,0.11145276,0.23448178,0.21808677,0.47136283
-4.24712356,2.24656817,0.66311791,0.67684221,0.11108761,0.24308416,0.22726001,0.49553822
-4.24112056,2.31917279,0.68986256,0.69115569,0.11054431,0.25190972,0.23613911,0.51899971
-4.23511756,2.38940891,0.71573722,0.70487213,0.10977785,0.26081197,0.24459414,0.54139657
-4.22911456,2.45601541,0.74030403,0.71762261,0.10875769,0.26966566,0.25251244,0.56240805
-4.22311156,2.51794424,0.76318086,0.72910528,0.10746848,0.27836979,0.25980208,0.58175319
-4.21710855,2.57438418,0.78405015,0.73909083,0.10591021,0.28684918,0.26639454,0.59919922
-4.21110555,2.62477452,0.80266468,0.74742483,0.10409760,0.29505470,0.27224647,0.61456836
-4.20510255,2.66880766,0.81885011,0.75402693,0.10205903,0.30296187,0.27734043,0.62774242
-4.19909955,2.70642088,0.83250412,0.75888703,0.09983479,0.31056827,0.28168452,0.63866508
-4.19309655,2.73777734,0.84359242,0.76205860,0.09747502,0.31788953,0.28531095,0.64734168
-4.18709355,2.76323756,0.85214182,0.76364954,0.09503719,0.32495441,0.28827349,0.65383636
-4.18109055,2.78332239,0.85823086,0.76381113,0.09258340,0.33179907,0.29064391,0.65826678
-4.17508754,2.79866960,0.86197858,0.76272541,0.09017760,0.33846099,0.29250766,0.66079657
-4.16908454,2.80998600,0.86353208,0.76059187,0.08788276,0.34497278,0.29395879,0.66162576
-4.16308154,2.81799769,0.86305376,0.75761392,0.08575818,0.35135634,0.29509451,0.66097982
-4.15707854,2.82340083,0.86070875,0.75398588,0.08385709,0.35761763,0.29600948,0.65909762
-4.15107554,2.82681555,0.85665350,0.74988114,0.08222452,0.36374252,0.29679032,0.65621910
-4.14507254,2.82874539,0.85102607,0.74544205,0.08089563,0.36969383,0.29751035,0.65257317
-4.13906953,2.82954436,0.84393864,0.74077199,0.07989454,0.37540985,0.29822514,0.64836651
-4.13306653,2.82939331,0.83547264,0.73593003,0.07923361,0.38080445,0.29896878,0.64377379
-4.12706353,2.82828700,0.82567674,0.73092841,0.07891333,0.38576873,0.29975139,0.63892987
-4.12106053,2.82603223,0.81456759,0.72573294,0.07892272,0.39017427,0.30055779,0.63392440
-4.11505753,2.82225740,0.80213333,0.72026608,0.07924025,0.39387769,0.30134749,0.62879898
-4.10905453,2.81643262,0.78833936,0.71441279,0.07983522,0.39672632,0.30205606,0.62354714
-4.10305153,2.80789947,0.77313596,0.70802843,0.08066951,0.39856472,0.30259778,0.61811698
-4.09704852,2.79590844,0.75646728,0.70094849,0.08169969,0.39924167,0.30286942,0.61241642
-4.09104552,2.77966220,0.73828078,0.69299947,0.08287925,0.39861717,0.30275500,0.60632059
-4.08504252,2.75836216,0.71853681,0.68401032,0.08416103,0.39656923,0.30213135,0.59968103
-4.07903952,2.73125570,0.69721738,0.67382371,0.08549954,0.39300001,0.30087399,0.59233606
-4.07303652,2.69768167,0.67433373,0.66230673,0.08685318,0.38784092,0.29886326,0.58412183
-4.06703352,2.65711146,0.64993216,0.64936011,0.08818622,0.38105659,0.29599028,0.57488331
-4.06103052,2.60918375,0.62409778,0.63492579,0.08947042,0.37264737,0.29216236,0.56448470
-4.05502751,2.55373089,0.59695600,0.61899228,0.09068622,0.36265039,0.28730779,0.55281862
-4.04902451,2.49079583,0.56867167,0.60159754,0.09182340,0.35113904,0.28137960,0.53981365
-4.04302151,2.42063873,0.53944607,0.58282941,0.09288124,0.33822102,0.27435823,0.52543986
-4.03701851,2.34373300,0.50951182,0.56282343,0.09386813,0.32403502,0.26625295,0.50971199
-4.03101551,2.26075137,0.47912620,0.54175833,0.09480056,0.30874635,0.25710199,0.49269026
-4.02501251,2.17254269,0.44856317,0.51984947,0.09570169,0.29254158,0.24697148,0.47447886
-4.01900950,2.08010094,0.41810465,0.49734049,0.09659948,0.27562265,0.23595321,0.45522215
-4.01300650,1.98452818,0.38803154,0.47449381,0.09752442,0.25820061,0.22416135,0.43509898
-4.00700350,1.88699343,0.35861485,0.45158033,0.09850714,0.24048931,0.21172845,0.41431545
-4.00100050,1.78868959,0.33010750,0.42886897,0.09957586,0.22269942,0.19880079,0.39309653
-3.99499750,1.69079065,0.30273709,0.40661652,0.10075393,0.20503277,0.18553338,0.37167710
-3.98899450,1.59441118,0.27669996,0.38505828,0.10205757,0.18767754,0.17208494,0.35029281
-3.98299150,1.50056992,0.25215671,0.36440004,0.10349393,0.17080409,0.15861288,0.32917130
-3.97698849,1.41015912,0.22922936,0.34481153,0.10505963,0.15456189,0.14526879,0.30852422
-3.97098549,1.32392080,0.20800005,0.32642178,0.10673980,0.13907727,0.13219428,0.28854030
-3.96498249,1.24243066,0.18851137,0.30931653,0.10850780,0.12445225,0.11951761,0.26937997
-3.95897949,1.16609009,0.17076809,0.29353755,0.11032560,0.11076424,0.10735098,0.25117142
-3.95297649,1.09512612,0.15474012,0.27908413,0.11214476,0.09806662,0.09578867,0.23400849
-3.94697349,1.02959893,0.14036650,0.26591624,0.11390807,0.08639000,0.08490596,0.21795012
-3.94097049,0.96941612,0.12756011,0.25395940,0.11555177,0.07574418,0.07475878,0.20302146
-3.93496748,0.91435256,0.11621291,0.24311080,0.11700820,0.06612053,0.06538414,0.18921633
-3.92896448,0.86407463,0.10620140,0.23324634,0.11820872,0.05749464,0.05680111,0.17650084
-3.92296148,0.81816732,0.09739205,0.22422831,0.11908689,0.04982928,0.04901226,0.16481798
-3.91695848,0.77616282,0.08964655,0.21591316,0.11958161,0.04307729,0.04200557,0.15409264
-3.91095548,0.73756904,0.08282655,0.20815912,0.11964010,0.03718449,0.03575650,0.14423706
-3.90495248,0.70189677,0.07679801,0.20083326,0.11922064,0.03209239,0.03023027,0.13515621
-3.89894947,0.66868435,0.07143473,0.19381769,0.11829477,0.02774068,0.02538408,0.12675284
-3.89294647,0.63751871,0.06662123,0.18701471,0.11684908,0.02406940,0.02116936,0.11893215
-3.88694347,0.60805228,0.06225493,0.18035063,0.11488620,0.02102078,0.01753381,0.11160564
-3.88094047,0.58001510,0.05824753,0.17377830,0.11242523,0.01854072,0.01442324,0.10469432
-3.87493747,0.55322204,0.05452573,0.16727810,0.10950142,0.01657990,0.01178324,0.09813092
-3.86893447,0.52757514,0.05103136,0.16085772,0.10616515,0.01509454,0.00956050,0.09186135
-3.86293147,0.50306131,0.04772093,0.15455048,0.10248033,0.01404680,0.00770391,0.08584523
-3.85692846,0.47974593,0.04456484,0.14841261,0.09852219,0.01340488,0.00616541,0.08005574
-3.85092546,0.45776297,0.04154617,0.14251954,0.09437470,0.01314286,0.00490054,0.07447875
-3.84492246,0.43730223,0.03865938,0.13696146,0.09012762,0.01324030,0.00386886,0.06911149
-3.83891946,0.41859475,0.03590884,0.13183834,0.08587340,0.01368162,0.00303408,0.06396086
-3.83291646,0.40189701,0.03330740,0.12725476,0.08170398,0.01445543,0.00236409,0.05904143
-3.82691346,0.38747489,0.03087505,0.12331466,0.07770778,0.01555371,0.00183087,0.05437342
-3.82091046,0.37558809,0.02863778,0.12011633,0.07396676,0.01697096,0.00141031,0.04998072
-3.81490745,0.36647574,0.02662657,0.11774784,0.07055388,0.01870339,0.00108187,0.04588904
-3.80890445,0.36034386,0.02487673,0.11628304,0.06753098,0.02074813,0.00082837,0.04212427
-3.80290145,0.35735505,0.02342742,0.11577834,0.06494702,0.02310260,0.00063560,0.03871121
-3.79689845,0.35762089,0.02232146,0.11627035,0.06283697,0.02576397,0.00049203,0.03567251
-3.79089545,0.36119720,0.02160539,0.11777443,0.06122116,0.02872878,0.00038850,0.03302806
-3.78489245,0.36808232,0.02132960,0.12028428,0.06010517,0.03199279,0.00031791,0.03079464
-3.77888944,0.37821825,0.02154866,0.12377238,0.05948026,0.03555095,0.00027501,0.02898588
-3.77288644,0.39149461,0.02232163,0.12819149,0.05932433,0.03939764,0.00025611,0.02761243
-3.76688344,0.40775502,0.02371232,0.13347685,0.05960322,0.04352700,0.00025894,0.02668238
-3.76088044,0.42680552,0.02578936,0.13954918,0.06027240,0.04793343,0.00028248,0.02620169
-3.75487744,0.44842444,0.02862602,0.14631816,0.06127900,0.05261218,0.00032680,0.02617476
-3.74887444,0.47237327,0.03229969,0.15368634,0.06256400,0.05755993,0.00039300,0.02660488
-3.74287144,0.49840771,0.03689092,0.16155318,0.06406446,0.06277539,0.00048307,0.02749465
-3.73686843,0.52628831,0.04248192,0.16981907,0.06571587,0.06825971,0.00059985,0.02884616
-3.73086543,0.55579000,0.04915452,0.17838905,0.06745436,0.07401680,0.00074693,0.03066107
-3.72486243,0.58670994,0.05698761,0.18717611,0.06921874,0.08005327,0.00092861,0.03294032
-3.71885943,0.61887301,0.06605395,0.19610378,0.07095232,0.08637814,0.00114980,0.03568373
-3.71285643,0.65213461,0.07641650,0.20510795,0.07260440,0.09300218,0.00141590,0.03888923
-3.70685343,0.68638053,0.08812439,0.21413770,0.07413142,0.09993680,0.00173274,0.04255195
-3.70085043,0.72152359,0.10120855,0.22315522,0.07549768,0.10719267,0.00210639,0.04666307
-3.69484742,0.75749739,0.11567728,0.23213463,0.07667572,0.11477788,0.00254299,0.05120857
-3.68884442,0.79424723,0.13151192,0.24105998,0.07764623,0.12269588,0.00304857,0.05616791
-3.68284142,0.83171898,0.14866287,0.24992226,0.07839765,0.13094329,0.00362884,0.06151281
-3.67683842,0.86984626,0.16704615,0.25871596,0.07892538,0.13950754,0.00428887,0.06720606
-3.67083542,0.90853700,0.18654090,0.26743505,0.07923081,0.14836466,0.00503287,0.07320068
-3.66483242,0.94766028,0.20698787,0.27606888,0.07932007,0.15747733,0.00586388,0.07943927
-3.65882941,0.98703432,0.22818928,0.28459820,0.07920275,0.16679329,0.00678349,0.08585391
-3.65282641,1.02641675,0.24991011,0.29299158,0.07889054,0.17624430,0.00779156,0.09236644
-3.64682341,1.06549790,0.27188103,0.30120255,0.07839601,0.18574583,0.00888600,0.09888930
-3.64082041,1.10389795,0.29380284,0.30916764,0.07773142,0.19519753,0.01006253,0.10532693
-3.63481741,1.14116851,0.31535265,0.31680554,0.07690788,0.20448453,0.01131458,0.11157770
-3.62881441,1.17679881,0.33619141,0.32401757,0.07593459,0.21347970,0.01263326,0.11753631
-3.62281141,1.21022661,0.35597269,0.33068935,0.07481852,0.22204666,0.01400733,0.12309667
-3.61680840,1.24085357,0.37435247,0.33669377,0.07356428,0.23004369,0.01542342,0.12815510
-3.61080540,1.26806438,0.39099951,0.34189513,0.07217433,0.23732821,0.01686628,0.13261363
-3.60480240,1.29124905,0.40560584,0.34615419,0.07064935,0.24376174,0.01831916,0.13638354
-3.59879940,1.30982719,0.41789703,0.34933394,0.06898893,0.24921514,0.01976430,0.13938863
-3.59279640,1.32327300,0.42764178,0.35130582,0.06719230,0.25357388,0.02118356,0.14156836
-3.58679340,1.33114002,0.43466031,0.35195594,0.06525922,0.25674311,0.02255913,0.14288048
-3.58079040,1.33308396,0.43883115,0.35119109,0.06319078,0.25865219,0.02387423,0.14330322
-3.57478739,1.32888271,0.44009621,0.34894414,0.06099026,0.25925861,0.02511401,0.14283680
-3.56878439,1.31845232,0.43846356,0.34517855,0.05866377,0.25855099,0.02626628,0.14150417
-3.56278139,1.30185801,0.43400804,0.33989172,0.05622077,0.25655098,0.02732228,0.13935102
-3.55677839,1.27931978,0.42686958,0.33311710,0.05367441,0.25331403,0.02827745,0.13644502
-3.55077539,1.25121205,0.41724916,0.32492477,0.05104160,0.24892893,0.02913190,0.13287424
-3.54477239,1.21805736,0.40540287,0.31542059,0.04834289,0.24351609,0.02989093,0.12874497
-3.53876938,1.18051446,0.39163400,0.30474393,0.04560210,0.23722463,0.03056523,0.12417880
-3.53276638,1.13936101,0.37628378,0.29306407,0.04284577,0.23022840,0.03117088,0.11930933
-3.52676338,1.09547189,0.35972096,0.28057542,0.04010249,0.22272109,0.03172917,0.11427845
-3.52076038,1.04979388,0.34233079,0.26749189,0.03740204,0.21491052,0.03226611,0.10923240
-3.51475738,1.00331761,0.32450372,0.25404050,0.03477447,0.20701245,0.03281174,0.10431775
-3.50875438,0.95704824,0.30662445,0.24045460,0.03224923,0.19924402,0.03339916,0.09967740
-3.50275138,0.91197554,0.28906140,0.22696710,0.02985421,0.19181717,0.03406339,0.09544682
-3.49674837,0.86904486,0.27215727,0.21380366,0.02761486,0.18493217,0.03484001,0.09175044
-3.49074537,0.82912972,0.25622084,0.20117643,0.02555351,0.17877156,0.03576370,0.08869855
-3.48474237,0.79300714,0.24152017,0.18927836,0.02368863,0.17349462,0.03686667,0.08638456
-3.47873937,0.76133632,0.22827753,0.17827829,0.02203441,0.16923269,0.03817710,0.08488280
-3.47273637,0.73464147,0.21666595,0.16831704,0.02060031,0.16608535,0.03971760,0.08424680
-3.46673337,0.71329915,0.20680759,0.15950444,0.01939095,0.16411767,0.04150384,0.08450826
-3.46073037,0.69753049,0.19877382,0.15191758,0.01840601,0.16335864,0.04354328,0.08567651
-3.45472736,0.68739855,0.19258688,0.14559999,0.01764035,0.16380076,0.04583423,0.08773855
-3.44872436,0.68281063,0.18822311,0.14056206,0.01708423,0.16540092,0.04836520,0.09065981
-3.44272136,0.68352570,0.18561755,0.13678237,0.01672369,0.16808244,0.05111459,0.09438531
-3.43671836,0.68916643,0.18466967,0.13420999,0.01654099,0.17173840,0.05405080,0.09884155
-3.43071536,0.69923567,0.18525019,0.13276766,0.01651517,0.17623594,0.05713274,0.10393882
-3.42471236,0.71313677,0.18720865,0.13235561,0.01662270,0.18142167,0.06031075,0.10957411
-3.41870935,0.73019715,0.19038155,0.13285604,0.01683809,0.18712781,0.06352793,0.11563436
-3.41270635,0.74969447,0.19460093,0.13413797,0.01713467,0.19317906,0.06672183,0.12200024
-3.40670335,0.77088457,0.19970300,0.13606247,0.01748526,0.19939984,0.06982645,0.12855010
-3.40070035,0.79303031,0.20553675,0.13848794,0.01786291,0.20562177,0.07277444,0.13516427
-3.39469735,0.81543036,0.21197217,0.14127541,0.01824159,0.21169106,0.07549949,0.14172934
-3.38869435,0.83744707,0.21890793,0.14429363,0.01859683,0.21747552,0.07793876,0.14814250
-3.38269135,0.85853222,0.22627812,0.14742388,0.01890633,0.22287105,0.08003522,0.15431561
-3.37668834,0.87824991,0.23405801,0.15056418,0.01915046,0.22780712,0.08173985,0.16017906
-3.37068534,0.89629548,0.24226835,0.15363292,0.01931272,0.23225122,0.08301360,0.16568495
-3.36468234,0.91250976,0.25097814,0.15657176,0.01938001,0.23621183,0.08382898,0.17080977
-3.35867934,0.92688776,0.26030547,0.15934755,0.01934288,0.23973994,0.08417118,0.17555615
-3.35267634,0.93958146,0.27041646,0.16195328,0.01919561,0.24292876,0.08403878,0.17995370
-3.34667334,0.95089615,0.28152194,0.16440810,0.01893619,0.24591173,0.08344389,0.18405881
-3.34067034,0.96128019,0.29387184,0.16675607,0.01856618,0.24885865,0.08241177,0.18795323
-3.33466733,0.97130843,0.30774735,0.16906399,0.01809046,0.25197013,0.08097990,0.19174157
-3.32866433,0.98165946,0.32345084,0.17141811,0.01751688,0.25547031,0.07919665,0.19554762
-3.32266133,0.99308744,0.34129361,0.17391990,0.01685588,0.25959822,0.07711943,0.19950954
-3.31665833,1.00638932,0.36158201,0.17668100,0.01611994,0.26459790,0.07481261,0.20377413
-3.31065533,1.02236860,0.38460196,0.17981751,0.01532314,0.27070769,0.07234513,0.20849037
-3.30465233,1.04179689,0.41060270,0.18344377,0.01448058,0.27814907,0.06978797,0.21380231
-3.29864932,1.06537498,0.43978009,0.18766604,0.01360785,0.28711546,0.06721165,0.21984176
-3.29264632,1.09369468,0.47226035,0.19257607,0.01272059,0.29776142,0.06468383,0.22672101
-3.28664332,1.12720357,0.50808488,0.19824515,0.01183402,0.31019281,0.06226700,0.23452594
-3.28064032,1.16617392,0.54719701,0.20471863,0.01096253,0.32445829,0.06001658,0.24330982
-3.27463732,1.21067766,0.58943140,0.21201144,0.01011949,0.34054266,0.05797933,0.25308824
-3.26863432,1.26056874,0.63450702,0.22010471,0.00931696,0.35836242,0.05619219,0.26383536
-3.26263132,1.31547400,0.68202409,0.22894370,0.00856566,0.37776387,0.05468160,0.27548185
-3.25662831,1.37479352,0.73146578,0.23843736,0.00787495,0.39852400,0.05346332,0.28791473
-3.25062531,1.43771101,0.78220489,0.24845942,0.00725297,0.42035428,0.05254270,0.30097916
-3.24462231,1.50321407,0.83351562,0.25885126,0.00670682,0.44290734,0.05191547,0.31448233
-3.23861931,1.57012417,0.88459039,0.26942634,0.00624286,0.46578650,0.05156888,0.32819930
-3.23261631,1.63713546,0.93456133,0.27997614,0.00586712,0.48855771,0.05148328,0.34188075
-3.22661331,1.70286091,0.98252575,0.29027747,0.00558567,0.51076366,0.05163393,0.35526230
-3.22061031,1.76588425,1.02757472,0.30010073,0.00540513,0.53193951,0.05199302,0.36807501
-3.21460730,1.82481557,1.06882377,0.30921895,0.00533316,0.55162954,0.05253182,0.38005683
-3.20860430,1.87834814,1.10544430,0.31741713,0.00537898,0.56940411,0.05322283,0.39096419
-3.20260130,1.92531408,1.13669437,0.32450138,0.00555385,0.58487619,0.05404182,0.40058353
-3.19659830,1.96473625,1.16194757,0.33030773,0.00587152,0.59771669,0.05496978,0.40874189
-3.19059530,1.99587397,1.18071845,0.33470983,0.00634866,0.60766789,0.05599449,0.41531635
-3.18459230,2.01826033,1.19268341,0.33762547,0.00700513,0.61455437,0.05711185,0.42024154
-3.17858929,2.03172922,1.19769581,0.33902143,0.00786422,0.61829089,0.05832679,0.42351498
-3.17258629,2.03643065,1.19579479,0.33891648,0.00895276,0.61888682,0.05965370,0.42519983
-3.16658329,2.03283352,1.18720695,0.33738234,0.01030098,0.61644687,0.06111643,0.42542489
-3.16058029,2.02171533,1.17234104,0.33454258,0.01194237,0.61116815,0.06274779,0.42438167
-3.15457729,2.00413935,1.15177563,0.33056941,0.01391320,0.60333350,0.06458855,0.42231875
-3.14857429,1.98141979,1.12624036,0.32567858,0.01625193,0.59330159,0.06668603,0.41953339
-3.14257129,1.95507665,1.09659158,0.32012249,0.01899840,0.58149403,0.06909221,0.41636086
-3.13656828,1.92678183,1.06378339,0.31418190,0.02219280,0.56838013,0.07186156,0.41316187
-3.13056528,1.89829885,1.02883544,0.30815647,0.02587449,0.55446002,0.07504853,0.41030855
-3.12456228,1.87141850,0.99279873,0.30235462,0.03008053,0.54024676,0.07870485,0.40816965
-3.11855928,1.84789322,0.95672097,0.29708294,0.03484424,0.52624820,0.08287677,0.40709553
-3.11255628,1.82937246,0.92161279,0.29263580,0.04019344,0.51294940,0.08760226,0.40740360
-3.10655328,1.81734193,0.88841622,0.28928525,0.04614880,0.50079617,0.09290832,0.40936474
-3.10055028,1.81306859,0.85797642,0.28727179,0.05272206,0.49018046,0.09880858,0.41319146
-3.09454727,1.81755373,0.83101777,0.28679618,0.05991433,0.48142800,0.10530109,0.41902804
-3.08854427,1.83149550,0.80812495,0.28801259,0.06771460,0.47478865,0.11236672,0.42694333
-3.08254127,1.85526226,0.78972944,0.29102330,0.07609830,0.47042973,0.11996790,0.43692626
-3.07653827,1.88887748,0.77610173,0.29587502,0.08502626,0.46843235,0.12804803,0.44888447
-3.07053527,1.93201641,0.76734923,0.30255701,0.09444399,0.46879096,0.13653156,0.46264593
-3.06453227,1.98401472,0.76341952,0.31100092,0.10428134,0.47141577,0.14532466,0.47796355
-3.05852926,2.04388824,0.76410868,0.32108232,0.11445265,0.47613804,0.15431666,0.49452271
-3.05252626,2.11036328,0.76907409,0.33262399,0.12485748,0.48271785,0.16338211,0.51195114
-3.04652326,2.18191615,0.77785097,0.34540068,0.13538174,0.49085397,0.17238343,0.52983112
-3.04052026,2.25682061,0.78987212,0.35914522,0.14589954,0.50019549,0.18117423,0.54771311
-3.03451726,2.33320145,0.80448985,0.37355596,0.15627544,0.51035483,0.18960291,0.56513074
-3.02851426,2.40909264,0.82099960,0.38830511,0.16636718,0.52092141,0.19751679,0.58161616
-3.02251126,2.48249799,0.83866430,0.40304794,0.17602897,0.53147593,0.20476626,0.59671555
-3.01650825,2.55145260,0.85673888,0.41743246,0.18511494,0.54160448,0.21120914,0.61000400
-3.01050525,2.61408307,0.87449430,0.43110944,0.19348293,0.55091222,0.21671481,0.62109930
-3.00450225,2.66866480,0.89124034,0.44374243,0.20099837,0.55903627,0.22116816,0.62967426
-2.99849925,2.71367470,0.90634682,0.45501753,0.20753807,0.56565736,0.22447315,0.63546700
-2.99249625,2.74783759,0.91926258,0.46465258,0.21299396,0.57051005,0.22655578,0.63828907
-2.98649325,2.77016528,0.92953193,0.47240566,0.21727641,0.57339119,0.22736647,0.63803105
-2.98049025,2.77998698,0.93680809,0.47808239,0.22031717,0.57416640,0.22688169,0.63466553
-2.97448724,2.77697033,0.94086342,0.48154205,0.22207175,0.57277454,0.22510485,0.62824758
-2.96848424,2.76113251,0.94159606,0.48270216,0.22252116,0.56922995,0.22206634,0.61891250
-2.96248124,2.73284110,0.93903295,0.48154135,0.22167283,0.56362241,0.21782279,0.60687133
-2.95647824,2.69280481,0.93332900,0.47810052,0.21956090,0.55611501,0.21245565,0.59240406
-2.95047524,2.64205451,0.92476254,0.47248206,0.21624551,0.54693975,0.20606897,0.57585099
-2.94447224,2.58191497,0.91372695,0.46484730,0.21181149,0.53639125,0.19878671,0.55760260
-2.93846923,2.51396844,0.90071880,0.45541208,0.20636615,0.52481852,0.19074947,0.53808810
-2.93246623,2.44001116,0.88632272,0.44444071,0.20003650,0.51261521,0.18211097,0.51776336
-2.92646323,2.36200411,0.87119341,0.43223841,0.19296581,0.50020852,0.17303420,0.49709832
-2.92046023,2.28201946,0.85603526,0.41914248,0.18530980,0.48804702,0.16368754,0.47656443
-2.91445723,2.20218451,0.84158021,0.40551257,0.17723247,0.47658787,0.15424088,0.45662247
-2.90845423,2.12462455,0.82856445,0.39172021,0.16890173,0.46628366,0.14486188,0.43771105
-2.90245123,2.05140645,0.81770480,0.37813816,0.16048508,0.45756934,0.13571240,0.42023612
-2.89644822,1.98448454,0.80967542,0.36512969,0.15214533,0.45084951,0.12694535,0.40456172
-2.89044522,1.92565018,0.80508562,0.35303837,0.14403670,0.44648648,0.11870174,0.39100225
-2.88444222,1.87648653,0.80445972,0.34217853,0.13630119,0.44478951,0.11110827,0.37981632
-2.87843922,1.83832950,0.80821929,0.33282673,0.12906544,0.44600534,0.10427521,0.37120233
-2.87243622,1.81223585,0.81666881,0.32521454,0.12243826,0.45031047,0.09829483,0.36529591
-2.86643322,1.79895917,0.82998486,0.31952274,0.11650860,0.45780533,0.09324008,0.36216901
-2.86043022,1.79893416,0.84820954,0.31587720,0.11134431,0.46851045,0.08916384,0.36183086
-2.85442721,1.81226937,0.87124810,0.31434635,0.10699144,0.48236483,0.08609841,0.36423042
-2.84842421,1.83874838,0.89887095,0.31494045,0.10347416,0.49922647,0.08405543,0.36926044
-2.84242121,1.87783918,0.93072000,0.31761245,0.10079534,0.51887512,0.08302613,0.37676266
-2.83641821,1.92871121,0.96631899,0.32226055,0.09893758,0.54101709,0.08298189,0.38653419
-2.83041521,1.99025955,1.00508736,0.32873210,0.09786469,0.56529205,0.08387507,0.39833474
-2.82441221,2.06113535,1.04635736,0.33682889,0.09752362,0.59128154,0.08564023,0.41189431
-2.81840920,2.13978175,1.08939344,0.34631348,0.09784666,0.61851911,0.08819557,0.42692135
-2.81240620,2.22447408,1.13341352,0.35691644,0.09875386,0.64650163,0.09144467,0.44311087
-2.80640320,2.31336365,1.17761117,0.36834424,0.10015568,0.67470160,0.09527856,0.46015249
-2.80040020,2.40452360,1.22117805,0.38028759,0.10195561,0.70258001,0.09957800,0.47773803
-2.79439720,2.49599611,1.26332578,0.39242993,0.10405291,0.72959955,0.10421607,0.49556855
-2.78839420,2.58583955,1.30330667,0.40445591,0.10634531,0.75523759,0.10906095,0.51336064
-2.78239120,2.67217453,1.34043245,0.41605962,0.10873153,0.77899883,0.11397890,0.53085194
-2.77638819,2.75322787,1.37409068,0.42695236,0.11111373,0.80042707,0.11883732,0.54780557
-2.77038519,2.82737319,1.40375829,0.43686974,0.11339976,0.81911583,0.12350794,0.56401375
-2.76438219,2.89316737,1.42901195,0.44557799,0.11550518,0.83471761,0.12786992,0.57930023
-2.75837919,2.94938169,1.44953507,0.45287929,0.11735496,0.84695141,0.13181282,0.59352190
-2.75237619,2.99502707,1.46512131,0.45861595,0.11888495,0.85560836,0.13523937,0.60656929
-2.74637319,3.02937247,1.47567479,0.46267348,0.12004301,0.86055529,0.13806792,0.61836623
-2.74037019,3.05195610,1.48120694,0.46498228,0.12078970,0.86173623,0.14023438,0.62886871
-2.73436718,3.06258901,1.48183035,0.46551808,0.12109878,0.85917158,0.14169379,0.63806287
-2.72836418,3.06135085,1.47775000,0.46430104,0.12095714,0.85295533,0.14242113,0.64596240
-2.72236118,3.04857810,1.46925208,0.46139350,0.12036455,0.84325012,0.14241160,0.65260529
-2.71635818,3.02484496,1.45669115,0.45689665,0.11933290,0.83028062,0.14168023,0.65805017
-2.71035518,2.99093758,1.44047573,0.45094590,0.11788524,0.81432517,0.14026076,0.66237213
-2.70435218,2.94782255,1.42105326,0.44370550,0.11605443,0.79570632,0.13820394,0.66565842
-2.69834917,2.89661072,1.39889465,0.43536221,0.11388166,0.77478037,0.13557526,0.66800385
-2.69234617,2.83851768,1.37447902,0.42611858,0.11141469,0.75192636,0.13245218,0.66950625
-2.68634317,2.77482235,1.34827921,0.41618583,0.10870602,0.72753504,0.12892103,0.67026199
-2.68034017,2.70682530,1.32074843,0.40577671,0.10581100,0.70199801,0.12507361,0.67036175
-2.67433717,2.63580822,1.29230843,0.39509864,0.10278604,0.67569762,0.12100376,0.66988669
-2.66833417,2.56299635,1.26333963,0.38434723,0.09968678,0.64899775,0.11680400,0.66890521
-2.66233117,2.48952495,1.23417351,0.37370065,0.09656654,0.62223604,0.11256228,0.66747029
-2.65632816,2.41641133,1.20508724,0.36331479,0.09347491,0.59571754,0.10835919,0.66561773
-2.65032516,2.34453317,1.17630096,0.35331966,0.09045670,0.56971011,0.10426549,0.66336525
-2.64432216,2.27461394,1.14797750,0.34381691,0.08755104,0.54444153,0.10034031,0.66071261
-2.63831916,2.20721568,1.12022445,0.33487869,0.08479088,0.52009844,0.09662981,0.65764265
-2.63231616,2.14273906,1.09309862,0.32654774,0.08220278,0.49682689,0.09316664,0.65412335
-2.62631316,2.08143040,1.06661230,0.31883876,0.07980695,0.47473441,0.08996984,0.65011086
-2.62031016,2.02339486,1.04074118,0.31174087,0.07761753,0.45389343,0.08704556,0.64555316
-2.61430715,1.96861490,1.01543351,0.30522097,0.07564316,0.43434564,0.08438811,0.64039448
-2.60830415,1.91697260,0.99061987,0.29922786,0.07388755,0.41610711,0.08198161,0.63458002
-2.60230115,1.86827461,0.96622325,0.29369686,0.07235029,0.39917382,0.07980191,0.62806085
