energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.34067034,2.81231893,0.02212386,0.12724405,0.00369494,0.00000000,0.43491563,2.23938932,0.00709140,0.37958192
-3.33466733,2.77633690,0.02222857,0.12371434,0.00366288,0.00000000,0.42456698,2.21268821,0.00712068,0.37360375
-3.32866433,2.73635690,0.02234455,0.11990304,0.00362431,0.00000000,0.41332908,2.18308938,0.00715234,0.36709380
-3.32266133,2.69412272,0.02248498,0.11590316,0.00358099,0.00000000,0.40151868,2.15198648,0.00719018,0.36029899
-3.31665833,2.65131897,0.02266187,0.11180510,0.00353459,0.00000000,0.38944854,2.12072327,0.00723756,0.35345669
-3.31065533,2.60951044,0.02288547,0.10769375,0.00348663,0.00000000,0.37741715,2.09054486,0.00729721,0.34678640
-3.30465233,2.57008739,0.02316389,0.10364587,0.00343839,0.00000000,0.36569934,2.06255386,0.00737112,0.34048218
-3.29864932,2.53421902,0.02350274,0.09972788,0.00339091,0.00000000,0.35453804,2.03767291,0.00746036,0.33470643
-3.29264632,2.50281699,0.02390483,0.09599423,0.00334495,0.00000000,0.34413742,2.01661543,0.00756510,0.32958486
-3.28664332,2.47651031,0.02437004,0.09248621,0.00330095,0.00000000,0.33465784,1.99986538,0.00768450,0.32520327
-3.28064032,2.45563243,0.02489527,0.08923142,0.00325904,0.00000000,0.32621244,1.98766704,0.00781677,0.32160574
-3.27463732,2.44022100,0.02547443,0.08624381,0.00321905,0.00000000,0.31886573,1.98002495,0.00795916,0.31879470
-3.26863432,2.43002980,0.02609868,0.08352419,0.00318056,0.00000000,0.31263391,1.97671384,0.00810811,0.31673249
-3.26263132,2.42455235,0.02675659,0.08106136,0.00314292,0.00000000,0.30748701,1.97729798,0.00825934,0.31534452
-3.25662831,2.42305574,0.02743452,0.07883351,0.00310529,0.00000000,0.30335261,1.98115910,0.00840797,0.31452370
-3.25062531,2.42462315,0.02811702,0.07681013,0.00306670,0.00000000,0.30012084,1.98753139,0.00854878,0.31413597
-3.24462231,2.42820314,0.02878725,0.07495400,0.00302612,0.00000000,0.29765065,1.99554207,0.00867632,0.31402673
-3.23861931,2.43266336,0.02942752,0.07322341,0.00298253,0.00000000,0.29577675,2.00425585,0.00878514,0.31402780
-3.23261631,2.43684659,0.03001977,0.07157434,0.00293493,0.00000000,0.29431724,2.01272120,0.00887003,0.31396465
-3.22661331,2.43962658,0.03054614,0.06996269,0.00288246,0.00000000,0.29308127,2.02001675,0.00892615,0.31366363
-3.22061031,2.43996150,0.03098947,0.06834619,0.00282439,0.00000000,0.29187683,2.02529564,0.00894923,0.31295887
-3.21460730,2.43694296,0.03133380,0.06668623,0.00276016,0.00000000,0.29051800,2.02782624,0.00893575,0.31169873
-3.20860430,2.42983854,0.03156483,0.06494930,0.00268947,0.00000000,0.28883176,2.02702766,0.00888299,0.30975141
-3.20260130,2.41812647,0.03167032,0.06310813,0.00261221,0.00000000,0.28666380,2.02249851,0.00878922,0.30700963
-3.19659830,2.40152101,0.03164047,0.06114251,0.00252853,0.00000000,0.28388351,2.01403796,0.00865364,0.30339434
-3.19059530,2.37998780,0.03146815,0.05903966,0.00243879,0.00000000,0.28038768,2.00165836,0.00847650,0.29885711
-3.18459230,2.35374874,0.03114913,0.05679437,0.00234360,0.00000000,0.27610315,1.98558879,0.00825900,0.29338148
-3.17858929,2.32327620,0.03068218,0.05440867,0.00224373,0.00000000,0.27098806,1.96626970,0.00800326,0.28698298
-3.17258629,2.28927700,0.03006907,0.05189137,0.00214013,0.00000000,0.26503199,1.94433860,0.00771228,0.27970806
-3.16658329,2.25266687,0.02931457,0.04925723,0.00203386,0.00000000,0.25825489,1.92060758,0.00738974,0.27163197
-3.16058029,2.21453627,0.02842622,0.04652602,0.00192609,0.00000000,0.25070491,1.89603337,0.00703995,0.26285554
-3.15457729,2.17610916,0.02741420,0.04372148,0.00181803,0.00000000,0.24245534,1.87168115,0.00666766,0.25350136
-3.14857429,2.13869592,0.02629092,0.04087009,0.00171089,0.00000000,0.23360077,1.84868336,0.00627792,0.24370909
-3.14257129,2.10364256,0.02507076,0.03800000,0.00160585,0.00000000,0.22425262,1.82819515,0.00587596,0.23363047
-3.13656828,2.07227781,0.02376961,0.03513983,0.00150403,0.00000000,0.21453435,1.81134795,0.00546696,0.22342398
-3.13056528,2.04586012,0.02240446,0.03231771,0.00140646,0.00000000,0.20457647,1.79920305,0.00505602,0.21324944
-3.12456228,2.02552660,0.02099291,0.02956029,0.00131402,0.00000000,0.19451153,1.79270677,0.00464794,0.20326275
-3.11855928,2.01224562,0.01955273,0.02689199,0.00122747,0.00000000,0.18446936,1.79264897,0.00424718,0.19361085
-3.11255628,2.00677488,0.01810145,0.02433438,0.00114741,0.00000000,0.17457274,1.79962648,0.00385773,0.18442723
-3.10655328,2.00962661,0.01665588,0.02190574,0.00107425,0.00000000,0.16493354,1.81401274,0.00348310,0.17582800
-3.10055028,2.02104100,0.01523179,0.01962073,0.00100826,0.00000000,0.15564953,1.83593505,0.00312621,0.16790864
-3.09454727,2.04096908,0.01384356,0.01749029,0.00094951,0.00000000,0.14680200,1.86526016,0.00278941,0.16074166
-3.08854427,2.06906562,0.01250396,0.01552166,0.00089794,0.00000000,0.13845405,1.90158898,0.00247450,0.15437500
-3.08254127,2.10469250,0.01122393,0.01371850,0.00085330,0.00000000,0.13064985,1.94426064,0.00218269,0.14883138
-3.07653827,2.14693233,0.01001244,0.01208115,0.00081526,0.00000000,0.12341452,1.99236592,0.00191466,0.14410857
-3.07053527,2.19461213,0.00887652,0.01060697,0.00078332,0.00000000,0.11675485,2.04476965,0.00167062,0.14018040
-3.06453227,2.24633606,0.00782116,0.00929071,0.00075691,0.00000000,0.11066066,2.10014137,0.00145033,0.13699861
-3.05852926,2.30052612,0.00684947,0.00812495,0.00073538,0.00000000,0.10510668,2.15699310,0.00125319,0.13449537
-3.05252626,2.35546950,0.00596277,0.00710056,0.00071803,0.00000000,0.10005489,2.21372309,0.00107826,0.13258630
-3.04652326,2.40937054,0.00516075,0.00620713,0.00070413,0.00000000,0.09545713,2.26866372,0.00092436,0.13117404
-3.04052026,2.46040579,0.00444164,0.00543338,0.00069294,0.00000000,0.09125793,2.32013200,0.00079014,0.13015193
-3.03451726,2.50677979,0.00380249,0.00476762,0.00068371,0.00000000,0.08739734,2.36648073,0.00067408,0.12940804
-3.02851426,2.54677971,0.00323930,0.00419803,0.00067576,0.00000000,0.08381372,2.40614836,0.00057460,0.12882897
-3.02251126,2.57882687,0.00274734,0.00371304,0.00066842,0.00000000,0.08044630,2.43770582,0.00049009,0.12830371
-3.01650825,2.60152311,0.00232130,0.00330157,0.00066110,0.00000000,0.07723751,2.45989861,0.00041894,0.12772706
-3.01050525,2.61369056,0.00195552,0.00295325,0.00065327,0.00000000,0.07413490,2.47168251,0.00035959,0.12700278
-3.00450225,2.61440341,0.00164416,0.00265861,0.00064447,0.00000000,0.07109274,2.47225193,0.00031055,0.12604619
-2.99849925,2.60301068,0.00138139,0.00240916,0.00063436,0.00000000,0.06807315,2.46105974,0.00027041,0.12478632
-2.99249625,2.57914943,0.00116150,0.00219753,0.00062265,0.00000000,0.06504678,2.43782830,0.00023790,0.12316740
-2.98649325,2.54274826,0.00097900,0.00201748,0.00060915,0.00000000,0.06199312,2.40255140,0.00021184,0.12114979
-2.98049025,2.49402127,0.00082876,0.00186394,0.00059375,0.00000000,0.05890039,2.35548740,0.00019122,0.11871038
-2.97448724,2.43345324,0.00070600,0.00173299,0.00057642,0.00000000,0.05576511,2.29714417,0.00017514,0.11584237
-2.96848424,2.36177684,0.00060639,0.00162187,0.00055722,0.00000000,0.05259133,2.22825674,0.00016286,0.11255459
-2.96248124,2.27994325,0.00052605,0.00152891,0.00053626,0.00000000,0.04938974,2.14975893,0.00015378,0.10887042
-2.95647824,2.18908763,0.00046155,0.00145354,0.00051369,0.00000000,0.04617648,2.06275014,0.00014745,0.10482636
-2.95047524,2.09049091,0.00040990,0.00139622,0.00048973,0.00000000,0.04297201,1.96845901,0.00014358,0.10047031
-2.94447224,1.98553980,0.00036858,0.00135844,0.00046464,0.00000000,0.03979983,1.86820540,0.00014206,0.09585972
-2.93846923,1.87568633,0.00033545,0.00134266,0.00043868,0.00000000,0.03668528,1.76336208,0.00014292,0.09105967
-2.93246623,1.76240862,0.00030875,0.00135234,0.00041216,0.00000000,0.03365445,1.65531779,0.00014638,0.08614091
-2.92646323,1.64717405,0.00028710,0.00139186,0.00038537,0.00000000,0.03073315,1.54544256,0.00015288,0.08117798
-2.92046023,1.53140610,0.00026941,0.00146658,0.00035861,0.00000000,0.02794605,1.43505664,0.00016305,0.07624746
-2.91445723,1.41645546,0.00025489,0.00158280,0.00033218,0.00000000,0.02531599,1.32540356,0.00017776,0.07142640
-2.90845423,1.30357619,0.00024301,0.00174777,0.00030638,0.00000000,0.02286348,1.21762807,0.00019814,0.06679085
-2.90245123,1.19390712,0.00023347,0.00196966,0.00028146,0.00000000,0.02060629,1.11275906,0.00022562,0.06241469
-2.89644822,1.08845851,0.00022615,0.00225756,0.00025768,0.00000000,0.01855929,1.01169759,0.00026191,0.05836854
-2.89044522,0.98810385,0.00022115,0.00262140,0.00023527,0.00000000,0.01673437,0.91520987,0.00030908,0.05471896
-2.88444222,0.89357634,0.00021868,0.00307192,0.00021445,0.00000000,0.01514047,0.82392477,0.00036953,0.05152765
-2.87843922,0.80546955,0.00021912,0.00362052,0.00019541,0.00000000,0.01378374,0.73833548,0.00044608,0.04885091
-2.87243622,0.72424160,0.00022296,0.00427913,0.00017832,0.00000000,0.01266769,0.65880455,0.00054189,0.04673905
-2.86643322,0.65022216,0.00023078,0.00506001,0.00016334,0.00000000,0.01179344,0.58557182,0.00066053,0.04523594
-2.86043022,0.58362151,0.00024327,0.00597549,0.00015062,0.00000000,0.01115993,0.51876449,0.00080595,0.04437854
-2.85442721,0.52454093,0.00026118,0.00703771,0.00014026,0.00000000,0.01076411,0.45840862,0.00098241,0.04419638
-2.84842421,0.47298387,0.00028531,0.00825820,0.00013240,0.00000000,0.01060114,0.40444152,0.00119450,0.04471107
-2.84242121,0.42886716,0.00031649,0.00964752,0.00012713,0.00000000,0.01066450,0.35672437,0.00144698,0.04593577
-2.83641821,0.39203181,0.00035557,0.01121480,0.00012453,0.00000000,0.01094609,0.31505466,0.00174475,0.04787462
-2.83041521,0.36225312,0.00040338,0.01296725,0.00012469,0.00000000,0.01143624,0.27917794,0.00209268,0.05052217
-2.82441221,0.33924965,0.00046072,0.01490965,0.00012766,0.00000000,0.01212374,0.24879875,0.00249547,0.05386285
-2.81840920,0.32269106,0.00052831,0.01704385,0.00013348,0.00000000,0.01299577,0.22359024,0.00295747,0.05787042
-2.81240620,0.31220461,0.00060678,0.01936829,0.00014219,0.00000000,0.01403784,0.20320267,0.00348245,0.06250766
-2.80640320,0.30738057,0.00069659,0.02187750,0.00015376,0.00000000,0.01523377,0.18727049,0.00407342,0.06772607
-2.80040020,0.30777646,0.00079807,0.02456173,0.00016818,0.00000000,0.01656558,0.17541814,0.00473239,0.07346583
-2.79439720,0.31292051,0.00091131,0.02740665,0.00018537,0.00000000,0.01801352,0.16726470,0.00546008,0.07965603
-2.78839420,0.32231450,0.00103615,0.03039310,0.00020522,0.00000000,0.01955610,0.16242746,0.00625579,0.08621511
-2.78239120,0.33543635,0.00117217,0.03349706,0.00022759,0.00000000,0.02117015,0.16052463,0.00711711,0.09305165
-2.77638819,0.35174266,0.00131864,0.03668968,0.00025226,0.00000000,0.02283101,0.16117739,0.00803980,0.10006554
-2.77038519,0.37067168,0.00147451,0.03993753,0.00027899,0.00000000,0.02451276,0.16401153,0.00901766,0.10714936
-2.76438219,0.39164680,0.00163838,0.04320304,0.00030747,0.00000000,0.02618857,0.16865880,0.01004244,0.11419024
-2.75837919,0.41408088,0.00180857,0.04644500,0.00033733,0.00000000,0.02783108,0.17475830,0.01110386,0.12107189
-2.75237619,0.43738157,0.00198303,0.04961941,0.00036817,0.00000000,0.02941286,0.18195794,0.01218972,0.12767697
-2.74637319,0.46095769,0.00215945,0.05268029,0.00039953,0.00000000,0.03090703,0.18991626,0.01328599,0.13388956
-2.74037019,0.48422666,0.00233528,0.05558081,0.00043092,0.00000000,0.03228777,0.19830452,0.01437713,0.13959788
-2.73436718,0.50662290,0.00250777,0.05827437,0.00046182,0.00000000,0.03353099,0.20680928,0.01544637,0.14469691
-2.72836418,0.52760706,0.00267403,0.06071587,0.00049169,0.00000000,0.03461499,0.21513530,0.01647614,0.14909107
-2.72236118,0.54667574,0.00283112,0.06286295,0.00052000,0.00000000,0.03552108,0.22300885,0.01744851,0.15269665
-2.71635818,0.56337149,0.00297615,0.06467725,0.00054622,0.00000000,0.03623422,0.23018130,0.01834573,0.15544413
-2.71035518,0.57729261,0.00310632,0.06612559,0.00056986,0.00000000,0.03674363,0.23643273,0.01915072,0.15728007
-2.70435218,0.58810253,0.00321905,0.06718106,0.00059048,0.00000000,0.03704332,0.24157566,0.01984766,0.15816868
-2.69834917,0.59553816,0.00331205,0.06782398,0.00060770,0.00000000,0.03713259,0.24545845,0.02042245,0.15809295
-2.69234617,0.59941710,0.00338337,0.06804265,0.00062123,0.00000000,0.03701649,0.24796852,0.02086327,0.15705527
-2.68634317,0.59964316,0.00343153,0.06783392,0.00063087,0.00000000,0.03670616,0.24903492,0.02116093,0.15507755
-2.68034017,0.59621014,0.00345549,0.06720351,0.00063653,0.00000000,0.03621920,0.24863034,0.02130922,0.15220092
-2.67433717,0.58920359,0.00345477,0.06616611,0.00063825,0.00000000,0.03557994,0.24677243,0.02130517,0.14848486
-2.66833417,0.57880054,0.00342942,0.06474521,0.00063618,0.00000000,0.03481967,0.24352432,0.02114913,0.14400600
-2.66233117,0.56526731,0.00338002,0.06297273,0.00063064,0.00000000,0.03397692,0.23899433,0.02084480,0.13885653
-2.65632816,0.54895531,0.00330768,0.06088845,0.00062207,0.00000000,0.03309769,0.23333496,0.02039915,0.13314228
-2.65032516,0.53029542,0.00321400,0.05853922,0.00061104,0.00000000,0.03223572,0.22674119,0.01982214,0.12698074
-2.64432216,0.50979085,0.00310100,0.05597814,0.00059828,0.00000000,0.03145277,0.21944821,0.01912646,0.12049883
-2.63831916,0.48800914,0.00297109,0.05326348,0.00058464,0.00000000,0.03081894,0.21172862,0.01832711,0.11383077
-2.63231616,0.46557348,0.00282694,0.05045778,0.00057111,0.00000000,0.03041301,0.20388935,0.01744096,0.10711596
-2.62631316,0.44315371,0.00267146,0.04762669,0.00055881,0.00000000,0.03032284,0.19626832,0.01648625,0.10049702
-2.62031016,0.42145740,0.00250765,0.04483808,0.00054894,0.00000000,0.03064562,0.18923099,0.01548207,0.09411805
-2.61430715,0.40122110,0.00233856,0.04216103,0.00054283,0.00000000,0.03148821,0.18316679,0.01444788,0.08812308
-2.60830415,0.38320202,0.00216719,0.03966503,0.00054190,0.00000000,0.03296727,0.17848556,0.01340301,0.08265482
-2.60230115,0.36817013,0.00199644,0.03741922,0.00054766,0.00000000,0.03520922,0.17561384,0.01236624,0.07785355
-2.59629815,0.35690062,0.00182899,0.03549171,0.00056165,0.00000000,0.03834994,0.17499103,0.01135542,0.07385634
-2.59029515,0.35016652,0.00166731,0.03394905,0.00058548,0.00000000,0.04253408,0.17706521,0.01038719,0.07079627
-2.58429215,0.34873125,0.00151357,0.03285570,0.00062080,0.00000000,0.04791395,0.18228848,0.00947671,0.06880184
-2.57828914,0.35334076,0.00136965,0.03227352,0.00066923,0.00000000,0.05464784,0.19111165,0.00863751,0.06799627
-2.57228614,0.36471482,0.00123708,0.03226136,0.00073239,0.00000000,0.06289778,0.20397800,0.00788142,0.06849679
-2.56628314,0.38353720,0.00111709,0.03287444,0.00081183,0.00000000,0.07282645,0.22131599,0.00721849,0.07041361
-2.56028014,0.41044433,0.00101056,0.03416378,0.00090903,0.00000000,0.08459360,0.24353072,0.00665705,0.07384877
-2.55427714,0.44601219,0.00091805,0.03617547,0.00102530,0.00000000,0.09835151,0.27099407,0.00620372,0.07889457
-2.54827414,0.49074138,0.00083984,0.03894974,0.00116179,0.00000000,0.11423988,0.30403355,0.00586349,0.08563160
-2.54227114,0.54504041,0.00077594,0.04252002,0.00131941,0.00000000,0.13238009,0.34291989,0.00563982,0.09412648
-2.53626813,0.60920739,0.00072610,0.04691169,0.00149881,0.00000000,0.15286889,0.38785374,0.00553467,0.10442925
-2.53026513,0.68341069,0.00068985,0.05214078,0.00170027,0.00000000,0.17577192,0.43895165,0.00554861,0.11657035
-2.52426213,0.76766908,0.00066655,0.05821263,0.00192372,0.00000000,0.20111701,0.49623200,0.00568080,0.13055761
-2.51825913,0.86183246,0.00065537,0.06512041,0.00216862,0.00000000,0.22888778,0.55960143,0.00592909,0.14637305
-2.51225613,0.96556391,0.00065535,0.07284378,0.00243398,0.00000000,0.25901770,0.62884239,0.00628995,0.16396989
-2.50625313,1.07832450,0.00066542,0.08134758,0.00271829,0.00000000,0.29138503,0.70360277,0.00675846,0.18326983
-2.50025013,1.19936190,0.00068441,0.09058085,0.00301955,0.00000000,0.32580894,0.78338823,0.00732831,0.20416091
-2.49424712,1.32770407,0.00071107,0.10047603,0.00333518,0.00000000,0.36204711,0.86755813,0.00799175,0.22649601
-2.48824412,1.46215917,0.00074411,0.11094873,0.00366214,0.00000000,0.39979527,0.95532578,0.00873954,0.25009237
-2.48224112,1.60132260,0.00078218,0.12189783,0.00399687,0.00000000,0.43868865,1.04576356,0.00956098,0.27473208
-2.47623812,1.74359192,0.00082394,0.13320623,0.00433539,0.00000000,0.47830582,1.13781332,0.01044392,0.30016390
-2.47023512,1.88719002,0.00086803,0.14474223,0.00467338,0.00000000,0.51817482,1.23030238,0.01137487,0.32610627
-2.46423212,2.03019645,0.00091310,0.15636143,0.00500624,0.00000000,0.55778159,1.32196497,0.01233908,0.35225168
-2.45822911,2.17058671,0.00095787,0.16790940,0.00532922,0.00000000,0.59658065,1.41146880,0.01332077,0.37827225
-2.45222611,2.30627834,0.00100109,0.17922473,0.00563753,0.00000000,0.63400767,1.49744630,0.01430339,0.40382654
-2.44622311,2.43518278,0.00104161,0.19014274,0.00592647,0.00000000,0.66949374,1.57852937,0.01526989,0.42856718
-2.44022011,2.55526119,0.00107835,0.20049948,0.00619159,0.00000000,0.70248064,1.65338679,0.01620313,0.45214933
-2.43421711,2.66458225,0.00111038,0.21013599,0.00642881,0.00000000,0.73243684,1.72076272,0.01708629,0.47423950
-2.42821411,2.76137971,0.00113690,0.21890266,0.00663454,0.00000000,0.75887335,1.77951497,0.01790328,0.49452443
-2.42221111,2.84410730,0.00115727,0.22666352,0.00680584,0.00000000,0.78135906,1.82865130,0.01863924,0.51271976
-2.41620810,2.91148867,0.00117101,0.23330021,0.00694047,0.00000000,0.79953463,1.86736228,0.01928093,0.52857797
-2.41020510,2.96256004,0.00117784,0.23871557,0.00703702,0.00000000,0.81312462,1.89504928,0.01981719,0.54189548
-2.40420210,2.99670358,0.00117766,0.24283664,0.00709495,0.00000000,0.82194704,1.91134609,0.02023929,0.55251839
-2.39819910,3.01366994,0.00117055,0.24561688,0.00711461,0.00000000,0.82592008,1.91613325,0.02054122,0.56034671
-2.39219610,3.01358863,0.00115682,0.24703765,0.00709723,0.00000000,0.82506562,1.90954432,0.02071988,0.56533694
-2.38619310,2.99696572,0.00113692,0.24710866,0.00704491,0.00000000,0.81950926,1.89196361,0.02077522,0.56750282
-2.38019010,2.96466873,0.00111152,0.24586767,0.00696056,0.00000000,0.80947694,1.86401539,0.02071025,0.56691429
-2.37418709,2.91789924,0.00108141,0.24337910,0.00684776,0.00000000,0.79528827,1.82654496,0.02053088,0.56369464
-2.36818409,2.85815435,0.00104756,0.23973191,0.00671070,0.00000000,0.77734673,1.78059230,0.02024574,0.55801615
-2.36218109,2.78717853,0.00101102,0.23503670,0.00655402,0.00000000,0.75612725,1.72735935,0.01986585,0.55009418
-2.35617809,2.70690787,0.00097297,0.22942212,0.00638265,0.00000000,0.73216155,1.66817234,0.01940424,0.54018028
-2.35017509,2.61940908,0.00093464,0.22303088,0.00620167,0.00000000,0.70602209,1.60444060,0.01887546,0.52855438
-2.34417209,2.52681574,0.00089728,0.21601537,0.00601616,0.00000000,0.67830491,1.53761366,0.01829505,0.51551650
-2.33816908,2.43126440,0.00086218,0.20853322,0.00583103,0.00000000,0.64961232,1.46913826,0.01767903,0.50137828
-2.33216608,2.33483289,0.00083058,0.20074281,0.00565087,0.00000000,0.62053605,1.40041701,0.01704335,0.48645474
-2.32616308,2.23948334,0.00080367,0.19279905,0.00547983,0.00000000,0.59164127,1.33277013,0.01640333,0.47105643
-2.32016008,2.14701178,0.00078258,0.18484948,0.00532155,0.00000000,0.56345230,1.26740169,0.01577325,0.45548229
-2.31415708,2.05900599,0.00076830,0.17703084,0.00517899,0.00000000,0.53644028,1.20537146,0.01516587,0.44001350
-2.30815408,1.97681280,0.00076170,0.16946618,0.00505447,0.00000000,0.51101318,1.14757308,0.01459210,0.42490836
-2.30215108,1.90151550,0.00076347,0.16226270,0.00494955,0.00000000,0.48750843,1.09471904,0.01406080,0.41039837
-2.29614807,1.83392179,0.00077415,0.15551013,0.00486508,0.00000000,0.46618826,1.04733276,0.01357853,0.39668547
-2.29014507,1.77456177,0.00079403,0.14927989,0.00480119,0.00000000,0.44723771,1.00574746,0.01314955,0.38394060
-2.28414207,1.72369574,0.00082324,0.14362490,0.00475732,0.00000000,0.43076534,0.97011157,0.01277580,0.37230324
-2.27813907,1.68133045,0.00086163,0.13857994,0.00473230,0.00000000,0.41680628,0.94039991,0.01245704,0.36188212
-2.27213607,1.64724291,0.00090886,0.13416260,0.00472442,0.00000000,0.40532749,0.91642994,0.01219100,0.35275671
-2.26613307,1.62101009,0.00096432,0.13037478,0.00473150,0.00000000,0.39623490,0.89788201,0.01197361,0.34497957
-2.26013007,1.60204297,0.00102719,0.12720437,0.00475098,0.00000000,0.38938193,0.88432256,0.01179935,0.33857909
-2.25412706,1.58962338,0.00109643,0.12462742,0.00478006,0.00000000,0.38457922,0.87522932,0.01166152,0.33356276
-2.24812406,1.58294200,0.00117080,0.12261035,0.00481576,0.00000000,0.38160491,0.87001723,0.01155259,0.32992051
-2.24212106,1.58113595,0.00124886,0.12111227,0.00485504,0.00000000,0.38021529,0.86806424,0.01146459,0.32762807
-2.23611806,1.58332460,0.00132904,0.12008728,0.00489487,0.00000000,0.38015533,0.86873595,0.01138941,0.32665023
-2.23011506,1.58864248,0.00140967,0.11948669,0.00493235,0.00000000,0.38116869,0.87140835,0.01131916,0.32694373
-2.22411206,1.59626816,0.00148899,0.11926099,0.00496479,0.00000000,0.38300703,0.87548797,0.01124648,0.32845978
-2.21810905,1.60544841,0.00156522,0.11936161,0.00498975,0.00000000,0.38543817,0.88042879,0.01116477,0.33114603
-2.21210605,1.61551718,0.00163660,0.11974242,0.00500510,0.00000000,0.38825303,0.88574583,0.01106844,0.33494809
-2.20610305,1.62590898,0.00170145,0.12036085,0.00500910,0.00000000,0.39127102,0.89102487,0.01095313,0.33981030
-2.20010005,1.63616676,0.00175820,0.12117867,0.00500039,0.00000000,0.39434392,0.89592857,0.01081578,0.34567615
-2.19409705,1.64594444,0.00180545,0.12216248,0.00497805,0.00000000,0.39735811,0.90019881,0.01065476,0.35248806
-2.18809405,1.65500444,0.00184203,0.12328383,0.00494156,0.00000000,0.40023512,0.90365573,0.01046994,0.36018680
-2.18209105,1.66321082,0.00186699,0.12451909,0.00489083,0.00000000,0.40293073,0.90619360,0.01026262,0.36871053
-2.17608804,1.67051875,0.00187966,0.12584903,0.00482618,0.00000000,0.40543258,0.90777411,0.01003552,0.37799376
-2.17008504,1.67696112,0.00187967,0.12725826,0.00474829,0.00000000,0.40775653,0.90841760,0.00979269,0.38796617
-2.16408204,1.68263303,0.00186695,0.12873448,0.00465816,0.00000000,0.40994207,0.90819272,0.00953935,0.39855151
-2.15807904,1.68767536,0.00184172,0.13026773,0.00455711,0.00000000,0.41204693,0.90720514,0.00928175,0.40966676
-2.15207604,1.69225787,0.00180452,0.13184953,0.00444668,0.00000000,0.41414123,0.90558596,0.00902694,0.42122156
-2.14607304,1.69656304,0.00175611,0.13347218,0.00432858,0.00000000,0.41630141,0.90348031,0.00878257,0.43311811
-2.14007004,1.70077109,0.00169754,0.13512802,0.00420466,0.00000000,0.41860433,0.90103675,0.00855663,0.44525143
-2.13406703,1.70504686,0.00163003,0.13680895,0.00407683,0.00000000,0.42112169,0.89839771,0.00835717,0.45751022
-2.12806403,1.70952907,0.00155496,0.13850596,0.00394700,0.00000000,0.42391506,0.89569157,0.00819206,0.46977809
-2.12206103,1.71432209,0.00147383,0.14020898,0.00381702,0.00000000,0.42703175,0.89302646,0.00806869,0.48193529
-2.11605803,1.71949052,0.00138819,0.14190677,0.00368868,0.00000000,0.43050160,0.89048595,0.00799373,0.49386071
-2.11005503,1.72505653,0.00129963,0.14358704,0.00356362,0.00000000,0.43433493,0.88812665,0.00797285,0.50543423
-2.10405203,1.73099973,0.00120968,0.14523666,0.00344330,0.00000000,0.43852147,0.88597784,0.00801055,0.51653906
-2.09804902,1.73725949,0.00111981,0.14684207,0.00332900,0.00000000,0.44303057,0.88404261,0.00810991,0.52706427
-2.09204602,1.74373931,0.00103140,0.14838967,0.00322182,0.00000000,0.44781230,0.88230072,0.00827248,0.53690712
-2.08604302,1.75031284,0.00094566,0.14986632,0.00312261,0.00000000,0.45279967,0.88071254,0.00849817,0.54597522
-2.08004002,1.75683121,0.00086369,0.15125990,0.00303204,0.00000000,0.45791156,0.87922399,0.00878518,0.55418852
-2.07403702,1.76313124,0.00078639,0.15255977,0.00295059,0.00000000,0.46305638,0.87777209,0.00913005,0.56148089
-2.06803402,1.76904413,0.00071448,0.15375729,0.00287854,0.00000000,0.46813621,0.87629066,0.00952766,0.56780142
-2.06203102,1.77440427,0.00064855,0.15484625,0.00281605,0.00000000,0.47305115,0.87471609,0.00997141,0.57311543
-2.05602801,1.77905786,0.00058899,0.15582327,0.00276313,0.00000000,0.47770380,0.87299266,0.01045337,0.57740503
-2.05002501,1.78287097,0.00053607,0.15668805,0.00271970,0.00000000,0.48200365,0.87107732,0.01096453,0.58066957
-2.04402201,1.78573684,0.00048992,0.15744361,0.00268559,0.00000000,0.48587106,0.86894362,0.01149502,0.58292564
-2.03801901,1.78758211,0.00045059,0.15809643,0.00266062,0.00000000,0.48924081,0.86658464,0.01203449,0.58420701
-2.03201601,1.78837183,0.00041804,0.15865645,0.00264454,0.00000000,0.49206502,0.86401482,0.01257235,0.58456422
-2.02601301,1.78811295,0.00039218,0.15913702,0.00263714,0.00000000,0.49431527,0.86127057,0.01309816,0.58406404
-2.02001001,1.78685623,0.00037291,0.15955466,0.00263819,0.00000000,0.49598384,0.85840975,0.01360192,0.58278867
-2.01400700,1.78469634,0.00036012,0.15992883,0.00264751,0.00000000,0.49708409,0.85550977,0.01407434,0.58083473
-2.00800400,1.78177002,0.00035373,0.16028148,0.00266490,0.00000000,0.49764978,0.85266473,0.01450718,0.57831192
-2.00200100,1.77825234,0.00035369,0.16063651,0.00269022,0.00000000,0.49773352,0.84998135,0.01489337,0.57534135
-1.99599800,1.77435095,0.00036000,0.16101912,0.00272332,0.00000000,0.49740433,0.84757408,0.01522724,0.57205349
-1.98999500,1.77029851,0.00037274,0.16145504,0.00276405,0.00000000,0.49674431,0.84555947,0.01550455,0.56858571
-1.98399200,1.76634334,0.00039203,0.16196968,0.00281224,0.00000000,0.49584473,0.84405001,0.01572258,0.56507937
-1.97798899,1.76273869,0.00041803,0.16258716,0.00286769,0.00000000,0.49480154,0.84314773,0.01588004,0.56167646
