energy_ev,total_up,Cu_p_up,Cu_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-2.93246623,1.36405008,0.38258032,0.58972981,0.20176196,0.20300511,0.00112420,0.06015032,0.00937283,0.34482761
-2.92646323,1.36271120,0.37425831,0.59460958,0.20190090,0.19453064,0.00118389,0.06067329,0.00972697,0.34521500
-2.92046023,1.36701318,0.36680470,0.60145070,0.20258405,0.18810614,0.00125413,0.06108265,0.01010283,0.34699725
-2.91445723,1.37580723,0.36005102,0.60976413,0.20366206,0.18345945,0.00133595,0.06137203,0.01049648,0.34990501
-2.90845423,1.38795120,0.35385586,0.61906333,0.20499436,0.18031299,0.00143074,0.06153723,0.01090441,0.35367008
-2.90245123,1.40233666,0.34810840,0.62887616,0.20645206,0.17839004,0.00154013,0.06157622,0.01132363,0.35803169
-2.89644822,1.41791340,0.34272995,0.63875587,0.20792022,0.17742072,0.00166607,0.06148908,0.01175169,0.36274218
-2.89044522,1.43371104,0.33767371,0.64829071,0.20929945,0.17714738,0.00181072,0.06127782,0.01218674,0.36757206
-2.88444222,1.44885745,0.33292276,0.65711222,0.21050689,0.17732955,0.00197638,0.06094626,0.01262756,0.37231428
-2.87843922,1.46259353,0.32848648,0.66490199,0.21147650,0.17774820,0.00216548,0.06049980,0.01307359,0.37678775
-2.87243622,1.47428448,0.32439580,0.67139674,0.21215885,0.17820930,0.00238045,0.05994525,0.01352491,0.38084007
-2.86643322,1.48342708,0.32069745,0.67639164,0.21252033,0.17854670,0.00262369,0.05929059,0.01398224,0.38434927
-2.86043022,1.48965315,0.31744773,0.67974192,0.21254195,0.17862418,0.00289741,0.05854471,0.01444690,0.38722472
-2.85442721,1.49272909,0.31470598,0.68136277,0.21221775,0.17833657,0.00320361,0.05771724,0.01492077,0.38940716
-2.84842421,1.49255180,0.31252834,0.68122742,0.21155297,0.17761013,0.00354393,0.05681829,0.01540617,0.39086775
-2.84242121,1.48914084,0.31096191,0.67936374,0.21056199,0.17640198,0.00391958,0.05585825,0.01590581,0.39160634
-2.83641821,1.48262762,0.31003977,0.67584935,0.20926623,0.17469869,0.00433125,0.05484760,0.01642263,0.39164898
-2.83041521,1.47324159,0.30977707,0.67080552,0.20769193,0.17251403,0.00477901,0.05379675,0.01695970,0.39104467
-2.82441221,1.46129425,0.31016825,0.66438996,0.20586818,0.16988606,0.00526226,0.05271590,0.01752003,0.38986161
-2.81840920,1.44716146,0.31118568,0.65678900,0.20382496,0.16687349,0.00577965,0.05161491,0.01810643,0.38818299
-2.81240620,1.43126458,0.31277959,0.64820924,0.20159146,0.16355158,0.00632902,0.05050328,0.01872135,0.38610257
-2.80640320,1.41405138,0.31487929,0.63886904,0.19919466,0.16000771,0.00690739,0.04939007,0.01936672,0.38372005
-2.80040020,1.39597710,0.31739565,0.62899018,0.19665829,0.15633666,0.00751093,0.04828387,0.02004379,0.38113662
-2.79439720,1.37748651,0.32022445,0.61878998,0.19400199,0.15263594,0.00813497,0.04719291,0.02075297,0.37845065
-2.78839420,1.35899742,0.32325062,0.60847409,0.19124096,0.14900124,0.00877403,0.04612501,0.02149374,0.37575378
-2.78239120,1.34088622,0.32635284,0.59823008,0.18838579,0.14552218,0.00942183,0.04508765,0.02226452,0.37312746
-2.77638819,1.32347581,0.32940842,0.58822223,0.18544274,0.14227851,0.01007142,0.04408805,0.02306261,0.37064010
-2.77038519,1.30702613,0.33229808,0.57858739,0.18241409,0.13933696,0.01071523,0.04313314,0.02388412,0.36834484
-2.76438219,1.29172755,0.33491031,0.56943204,0.17929885,0.13674869,0.01134523,0.04222962,0.02472399,0.36627799
-2.75837919,1.27769706,0.33714519,0.56083061,0.17609350,0.13454759,0.01195300,0.04138387,0.02557596,0.36445814
-2.75237619,1.26497718,0.33891731,0.55282493,0.17279285,0.13274932,0.01252994,0.04060187,0.02643263,0.36288597
-2.74637319,1.25353752,0.34015784,0.54542478,0.16939086,0.13135120,0.01306745,0.03988909,0.02728555,0.36154462
-2.74037019,1.24327861,0.34081548,0.53860935,0.16588147,0.13033287,0.01355709,0.03925026,0.02812532,0.36040063
-2.73436718,1.23403771,0.34085651,0.53232958,0.16225931,0.12965765,0.01399076,0.03868913,0.02894170,0.35940543
-2.72836418,1.22559648,0.34026377,0.52651117,0.15852026,0.12927451,0.01436097,0.03820819,0.02972383,0.35849713
-2.72236118,1.21768984,0.33903488,0.52105810,0.15466190,0.12912064,0.01466097,0.03780840,0.03046036,0.35760278
-2.71635818,1.21001599,0.33717982,0.51585662,0.15068374,0.12912429,0.01488496,0.03748886,0.03113969,0.35664082
-2.71035518,1.20224709,0.33471804,0.51077948,0.14658741,0.12920805,0.01502827,0.03724655,0.03175019,0.35552379
-2.70435218,1.19404041,0.33167539,0.50569034,0.14237660,0.12929202,0.01508750,0.03707609,0.03228045,0.35416114
-2.69834917,1.18504963,0.32808116,0.50044834,0.13805697,0.12929723,0.01506066,0.03696963,0.03271953,0.35246222
-2.69234617,1.17493612,0.32396527,0.49491251,0.13363592,0.12914871,0.01494721,0.03691678,0.03305718,0.35033923
-2.68634317,1.16337983,0.31935607,0.48894632,0.12912243,0.12877842,0.01474814,0.03690469,0.03328415,0.34771024
-2.68034017,1.15008977,0.31427869,0.48242189,0.12452675,0.12812789,0.01446597,0.03691822,0.03339240,0.34450208
-2.67433717,1.13481379,0.30875417,0.47522410,0.11986025,0.12715027,0.01410469,0.03694030,0.03337532,0.34065319
-2.66833417,1.11734739,0.30279931,0.46725434,0.11513518,0.12581210,0.01366966,0.03695235,0.03322794,0.33611624
-2.66233117,1.09754149,0.29642735,0.45843395,0.11036462,0.12409447,0.01316751,0.03693487,0.03294711,0.33086053
-2.65632816,1.07530885,0.28964923,0.44870713,0.10556236,0.12199364,0.01260594,0.03686805,0.03253165,0.32487405
-2.65032516,1.05062903,0.28247552,0.43804338,0.10074297,0.11952124,0.01199354,0.03673250,0.03198239,0.31816514
-2.64432216,1.02355164,0.27491862,0.42643921,0.09592176,0.11670388,0.01133953,0.03650996,0.03130226,0.31076370
-2.63831916,0.99419770,0.26699519,0.41391923,0.09111492,0.11358235,0.01065357,0.03618405,0.03049627,0.30272176
-2.63231616,0.96275908,0.25872855,0.40053644,0.08633955,0.11021039,0.00994544,0.03574090,0.02957142,0.29411354
-2.62631316,0.92949579,0.25015078,0.38637160,0.08161374,0.10665309,0.00922487,0.03516973,0.02853663,0.28503468
-2.62031016,0.89473120,0.24130451,0.37153183,0.07695654,0.10298503,0.00850125,0.03446333,0.02740253,0.27560094
-2.61430715,0.85884517,0.23224396,0.35614833,0.07238793,0.09928808,0.00778343,0.03361836,0.02618123,0.26594593
-2.60830415,0.82226523,0.22303542,0.34037320,0.06792868,0.09564916,0.00707955,0.03263550,0.02488613,0.25621836
-2.60230115,0.78545591,0.21375682,0.32437560,0.06360010,0.09215777,0.00639690,0.03151947,0.02353155,0.24657845
-2.59629815,0.74890670,0.20449661,0.30833714,0.05942376,0.08890351,0.00574176,0.03027881,0.02213246,0.23719383
-2.59029515,0.71311868,0.19535180,0.29244685,0.05542109,0.08597366,0.00511936,0.02892559,0.02070412,0.22823489
-2.58429215,0.67859057,0.18642534,0.27689571,0.05161288,0.08345077,0.00453386,0.02747490,0.01926178,0.21986985
-2.57828914,0.64580441,0.17782301,0.26187105,0.04801882,0.08141046,0.00398829,0.02594432,0.01782032,0.21225964
-2.57228614,0.61521152,0.16964987,0.24755100,0.04465694,0.07991937,0.00348466,0.02435322,0.01639399,0.20555268
-2.56628314,0.58721923,0.16200653,0.23409915,0.04154307,0.07903345,0.00302397,0.02272211,0.01499611,0.19988004
-2.56028014,0.56217897,0.15498549,0.22165972,0.03869041,0.07879655,0.00260634,0.02107190,0.01363882,0.19535089
-2.55427714,0.54037612,0.14866764,0.21035331,0.03610905,0.07923940,0.00223108,0.01942320,0.01233296,0.19204863
-2.54827414,0.52202221,0.14311925,0.20027358,0.03380571,0.08037911,0.00189683,0.01779574,0.01108784,0.19002786
-2.54227114,0.50724980,0.13838948,0.19148485,0.03178351,0.08221912,0.00160167,0.01620778,0.00991125,0.18931232
-2.53626813,0.49611033,0.13450872,0.18402083,0.03004193,0.08474969,0.00134328,0.01467566,0.00880935,0.18989402
-2.53026513,0.48857518,0.13148768,0.17788448,0.02857695,0.08794904,0.00111901,0.01321347,0.00778675,0.19173359
-2.52426213,0.48453991,0.12931745,0.17304906,0.02738127,0.09178496,0.00092602,0.01183279,0.00684653,0.19476198
-2.51825913,0.48383178,0.12797044,0.16946040,0.02644484,0.09621700,0.00076140,0.01054262,0.00599038,0.19888349
-2.51225613,0.48622011,0.12740219,0.16704011,0.02575537,0.10119916,0.00062221,0.00934933,0.00521869,0.20397996
-2.50625313,0.49142928,0.12755401,0.16568987,0.02529913,0.10668299,0.00050560,0.00825680,0.00453077,0.20991624
-2.50025013,0.49915375,0.12835621,0.16529642,0.02506177,0.11262096,0.00040883,0.00726656,0.00392500,0.21654651
-2.49424712,0.50907465,0.12973188,0.16573713,0.02502926,0.11896997,0.00032936,0.00637809,0.00339900,0.22372131
-2.48824412,0.52087697,0.13160098,0.16688586,0.02518891,0.12569489,0.00026483,0.00558904,0.00294983,0.23129506
-2.48224112,0.53426677,0.13388444,0.16861897,0.02553032,0.13277186,0.00021312,0.00489565,0.00257418,0.23913360
-2.47623812,0.54898748,0.13650819,0.17082104,0.02604640,0.14019116,0.00017232,0.00429304,0.00226847,0.24712155
-2.47023512,0.56483450,0.13940684,0.17339016,0.02673424,0.14795948,0.00014077,0.00377554,0.00202905,0.25516894
-2.46423212,0.58166720,0.14252674,0.17624249,0.02759591,0.15610141,0.00011703,0.00333706,0.00185225,0.26321700
-2.45822911,0.59941791,0.14582834,0.17931590,0.02863911,0.16465991,0.00009985,0.00297139,0.00173449,0.27124254
-2.45222611,0.61809698,0.14928769,0.18257253,0.02987768,0.17369574,0.00008820,0.00267243,0.00167233,0.27926090
-2.44622311,0.63779382,0.15289693,0.18600007,0.03133182,0.18328562,0.00008119,0.00243446,0.00166246,0.28732707
-2.44022011,0.65867355,0.15666380,0.18961172,0.03302825,0.19351930,0.00007810,0.00225233,0.00170172,0.29553493
-2.43421711,0.68096941,0.16061016,0.19344496,0.03500000,0.20449539,0.00007832,0.00212163,0.00178703,0.30401468
-2.42821411,0.70497112,0.16476958,0.19755895,0.03728612,0.21631616,0.00008136,0.00203876,0.00191538,0.31292830
-2.42221111,0.73100968,0.16918415,0.20203092,0.03993111,0.22908159,0.00008680,0.00200107,0.00208371,0.32246349
-2.41620810,0.75943938,0.17390070,0.20695157,0.04298420,0.24288273,0.00009428,0.00200688,0.00228888,0.33282613
-2.41020510,0.79061780,0.17896664,0.21241978,0.04649848,0.25779483,0.00010352,0.00205553,0.00252753,0.34423165
-2.40420210,0.82488488,0.18442564,0.21853696,0.05052991,0.27387060,0.00011423,0.00214735,0.00279607,0.35689582
-2.39819910,0.86254207,0.19031350,0.22540120,0.05513621,0.29113388,0.00012617,0.00228369,0.00309056,0.37102520
-2.39219610,0.90383281,0.19665433,0.23310159,0.06037571,0.30957419,0.00013909,0.00246683,0.00340670,0.38680789
-2.38619310,0.94892510,0.20345742,0.24171303,0.06630615,0.32914243,0.00015277,0.00270001,0.00373975,0.40440490
-2.38019010,0.99789740,0.21071498,0.25129168,0.07298345,0.34974820,0.00016697,0.00298729,0.00408461,0.42394260
-2.37418709,1.05072842,0.21840074,0.26187136,0.08046052,0.37125878,0.00018143,0.00333351,0.00443575,0.44550654
-2.36818409,1.10729137,0.22646983,0.27346102,0.08878599,0.39350001,0.00019591,0.00374417,0.00478735,0.46913692
-2.36218109,1.16735295,0.23485960,0.28604332,0.09800300,0.41625926,0.00021015,0.00422535,0.00513335,0.49482588
-2.35617809,1.23057702,0.24349171,0.29957438,0.10814795,0.43929013,0.00022389,0.00478353,0.00546756,0.52251660
-2.35017509,1.29653282,0.25227506,0.31398472,0.11924922,0.46231907,0.00023688,0.00542543,0.00578380,0.55210421
-2.34417209,1.36470686,0.26110959,0.32918109,0.13132587,0.48505335,0.00024887,0.00615786,0.00607610,0.58343828
-2.33816908,1.43451818,0.26989073,0.34504920,0.14438628,0.50719018,0.00025963,0.00698744,0.00633879,0.61632673
-2.33216608,1.50533558,0.27851413,0.36145714,0.15842673,0.52842659,0.00026893,0.00792044,0.00656674,0.65054071
-2.32616308,1.57649620,0.28688049,0.37825903,0.17342997,0.54846944,0.00027660,0.00896248,0.00675550,0.68582031
-2.32016008,1.64732416,0.29490029,0.39529902,0.18936379,0.56704523,0.00028248,0.01011828,0.00690148,0.72188046
-2.31415708,1.71714844,0.30249793,0.41241509,0.20617964,0.58390918,0.00028646,0.01139141,0.00700208,0.75841705
-2.30815408,1.78531909,0.30961540,0.42944274,0.22381135,0.59885319,0.00028846,0.01278407,0.00705579,0.79511256
-2.30215108,1.85122115,0.31621505,0.44621815,0.24217414,0.61171231,0.00028846,0.01429683,0.00706231,0.83164138
-2.29614807,1.91428591,0.32228147,0.46258097,0.26116390,0.62236951,0.00028649,0.01592852,0.00702259,0.86767442
-2.29014507,1.97399928,0.32782252,0.47837656,0.28065698,0.63075855,0.00028261,0.01767609,0.00693884,0.90288313
-2.28414207,2.02990746,0.33286935,0.49345769,0.30051057,0.63686507,0.00027695,0.01953463,0.00681452,0.93694295
-2.27813907,2.08162020,0.33747569,0.50768594,0.32056380,0.64072582,0.00026967,0.02149743,0.00665427,0.96953626
-2.27213607,2.12881219,0.34171648,0.52093268,0.34063966,0.64242632,0.00026097,0.02355613,0.00646384,1.00035523
-2.26613307,2.17122326,0.34568593,0.53308000,0.36054778,0.64209716,0.00025109,0.02570105,0.00624995,1.02910458
-2.26013007,2.20865800,0.34949529,0.54402153,0.38008827,0.63990942,0.00024031,0.02792158,0.00602015,1.05550466
-2.25412706,2.24098560,0.35327052,0.55366346,0.39905629,0.63606924,0.00022891,0.03020661,0.00578269,1.07929503
-2.24812406,2.26814024,0.35714985,0.56192575,0.41724756,0.63081226,0.00021720,0.03254518,0.00554630,1.10023867
-2.24212106,2.29012260,0.36128152,0.56874361,0.43446452,0.62439791,0.00020550,0.03492704,0.00532003,1.11812683
-2.23611806,2.30700250,0.36582162,0.57406931,0.45052290,0.61710404,0.00019412,0.03734329,0.00511305,1.13278464
-2.23011506,2.31892255,0.37093209,0.57787414,0.46525850,0.60922183,0.00018337,0.03978704,0.00493449,1.14407711
-2.22411206,2.32610231,0.37677877,0.58015052,0.47853386,0.60105130,0.00017356,0.04225392,0.00479325,1.15191543
-2.21810905,2.32884255,0.38352939,0.58091402,0.49024434,0.59289716,0.00016496,0.04474256,0.00469782,1.15626299
-2.21210605,2.32752847,0.39135139,0.58020509,0.50032346,0.58506516,0.00015783,0.04725489,0.00465611,1.15714087
-2.20610305,2.32263122,0.40040928,0.57809029,0.50874693,0.57785854,0.00015239,0.04979626,0.00467535,1.15463208
-2.20010005,2.31470651,0.41086148,0.57466267,0.51553520,0.57157460,0.00014884,0.05237534,0.00476190,1.14888423
-2.19409705,2.30438965,0.42285647,0.57004134,0.52075418,0.56650100,0.00014735,0.05500378,0.00492115,1.14011003
-2.18809405,2.29238620,0.43652805,0.56436974,0.52451407,0.56291175,0.00014802,0.05769564,0.00515742,1.12858535
-2.18209105,2.27945779,0.45198994,0.55781282,0.52696605,0.56106262,0.00015095,0.06046660,0.00547387,1.11464448
-2.17608804,2.26640316,0.46932953,0.55055294,0.52829707,0.56118604,0.00015616,0.06333293,0.00587245,1.09867259
-2.17008504,2.25403459,0.48860112,0.54278456,0.52872273,0.56348535,0.00016365,0.06631033,0.00635381,1.08109545
-2.16408204,2.24315051,0.50981894,0.53470801,0.52847857,0.56812865,0.00017337,0.06941264,0.00691734,1.06236672
-2.15807904,2.23450545,0.53295025,0.52652249,0.52781025,0.57524248,0.00018521,0.07265052,0.00756115,1.04295314
-2.15207604,2.22877857,0.55790904,0.51841867,0.52696281,0.58490555,0.00019905,0.07603019,0.00828215,1.02331843
-2.14607304,2.22654267,0.58455076,0.51057125,0.52616991,0.59714300,0.00021468,0.07955224,0.00907612,1.00390653
-2.14007004,2.22823537,0.61266863,0.50313191,0.52564323,0.61192167,0.00023190,0.08321071,0.00993785,0.98512495
-2.13406703,2.23413431,0.64199211,0.49622305,0.52556281,0.62914673,0.00025045,0.08699234,0.01086127,0.96732926
-2.12806403,2.24433815,0.67218766,0.48993270,0.52606884,0.64866018,0.00027006,0.09087628,0.01183973,0.95080934
-2.12206103,2.25875470,0.70286243,0.48431087,0.52725522,0.67024155,0.00029041,0.09483406,0.01286613,0.93577836
-2.11605803,2.27709749,0.73357079,0.47936773,0.52916542,0.69361114,0.00031119,0.09883006,0.01393329,0.92236492
-2.11005503,2.29889119,0.76382382,0.47507357,0.53179070,0.71843568,0.00033209,0.10282233,0.01503411,0.91060890
-2.10405203,2.32348618,0.79310149,0.47136076,0.53507102,0.74433678,0.00035280,0.10676377,0.01616194,0.90046134
-2.09804902,2.35008184,0.82086728,0.46812748,0.53889837,0.77090152,0.00037303,0.11060372,0.01731078,0.89178819
-2.09204602,2.37775739,0.84658451,0.46524312,0.54312249,0.79769516,0.00039252,0.11428974,0.01847552,0.88437801
-2.08604302,2.40550921,0.86973383,0.46255511,0.54755870,0.82427531,0.00041105,0.11776960,0.01965214,0.87795298
-2.08004002,2.43229232,0.88983106,0.45989662,0.55199721,0.85020680,0.00042845,0.12099333,0.02083781,0.87218285
-2.07403702,2.45706430,0.90644440,0.45709498,0.55621370,0.87507682,0.00044463,0.12391523,0.02203100,0.86670098
-2.06803402,2.47882903,0.91921026,0.45398011,0.55998032,0.89850914,0.00045953,0.12649574,0.02323140,0.86112167
-2.06203102,2.49667806,0.92784685,0.45039273,0.56307669,0.92017704,0.00047320,0.12870302,0.02443983,0.85505799
-2.05602801,2.50982736,0.93216468,0.44619170,0.56530024,0.93981388,0.00048573,0.13051427,0.02565807,0.84813907
-2.05002501,2.51764757,0.93207364,0.44126034,0.56647542,0.95722098,0.00049731,0.13191654,0.02688853,0.84002614
-2.04402201,2.51968610,0.92758602,0.43551128,0.56646121,0.97227210,0.00050818,0.13290709,0.02813397,0.83042655
-2.03801901,2.51568014,0.91881543,0.42888964,0.56515667,0.98491446,0.00051865,0.13349333,0.02939705,0.81910508
-2.03201601,2.50555987,0.90597159,0.42137454,0.56250422,0.99516598,0.00052905,0.13369220,0.03067989,0.80589224
-2.02601301,2.48944214,0.88935141,0.41297876,0.55849063,1.00310917,0.00053976,0.13352907,0.03198364,0.79068910
-2.02001001,2.46761495,0.86932658,0.40374682,0.55314563,1.00888168,0.00055119,0.13303639,0.03330803,0.77346880
-2.01400700,2.44051401,0.84632858,0.39375154,0.54653835,1.01266429,0.00056370,0.13225182,0.03465097,0.75427462
-2.00800400,2.40869278,0.82083174,0.38308929,0.53877198,1.01466694,0.00057767,0.13121636,0.03600818,0.73321500
-2.00200100,2.37278796,0.79333520,0.37187450,0.52997676,1.01511357,0.00059340,0.12997219,0.03737297,0.71045597
-1.99599800,2.33348231,0.76434478,0.36023340,0.52030200,1.01422664,0.00061113,0.12856061,0.03873605,0.68621137
-1.98999500,2.29146712,0.73435554,0.34829765,0.50990752,1.01221226,0.00063104,0.12702010,0.04008554,0.66073166
-1.98399200,2.24740627,0.70383572,0.33619813,0.49895496,1.00924671,0.00065317,0.12538454,0.04140701,0.63429182
-1.97798899,2.20190387,0.67321304,0.32405911,0.48759953,1.00546515,0.00067747,0.12368181,0.04268372,0.60717904
-1.97198599,2.15547709,0.64286353,0.31199321,0.47598260,1.00095305,0.00070378,0.12193268,0.04389700,0.57968091
-1.96598299,2.10853548,0.61310342,0.30009731,0.46422557,0.99574091,0.00073181,0.12015021,0.04502664,0.55207449
-1.95997999,2.06136766,0.58418437,0.28844960,0.45242515,0.98980242,0.00076115,0.11833951,0.04605152,0.52461690
-1.95397699,2.01413566,0.55629176,0.27710775,0.44065047,0.98305615,0.00079129,0.11649803,0.04695018,0.49753762
-1.94797399,1.96687703,0.52954606,0.26610839,0.42894188,0.97537070,0.00082161,0.11461616,0.04770153,0.47103290
-1.94197099,1.91951418,0.50400701,0.25546766,0.41731158,0.96657284,0.00085142,0.11267829,0.04828557,0.44526215
-1.93596798,1.87187003,0.47967992,0.24518285,0.40574584,0.95645822,0.00088000,0.11066412,0.04868405,0.42034657
-1.92996498,1.82368883,0.45652391,0.23523485,0.39420866,0.94480408,0.00090657,0.10855021,0.04888116,0.39636961
-1.92396198,1.77466079,0.43446121,0.22559134,0.38264659,0.93138307,0.00093037,0.10631166,0.04886411,0.37337925
-1.91795898,1.72444885,0.41338723,0.21621038,0.37099433,0.91597760,0.00095065,0.10392381,0.04862364,0.35139170
-1.91195598,1.67271611,0.39318060,0.20704427,0.35918077,0.89839374,0.00096673,0.10136392,0.04815441,0.33039616
-1.90595298,1.61915227,0.37371287,0.19804331,0.34713508,0.87847412,0.00097801,0.09861272,0.04745528,0.31036031
-1.89994997,1.56349774,0.35485730,0.18915949,0.33479258,0.85610904,0.00098399,0.09565571,0.04652943,0.29123614
-1.89394697,1.50556408,0.33649646,0.18034966,0.32209994,0.83124527,0.00098429,0.09248424,0.04538433,0.27296576
-1.88794397,1.44525000,0.31852841,0.17157822,0.30901949,0.80389218,0.00097867,0.08909622,0.04403164,0.25548689
-1.88194097,1.38255206,0.30087122,0.16281917,0.29553257,0.77412487,0.00096705,0.08549656,0.04248684,0.23873772
-1.87593797,1.31756999,0.28346592,0.15405748,0.28164157,0.74208429,0.00094947,0.08169723,0.04076891,0.22266101
-1.86993497,1.25050630,0.26627775,0.14528968,0.26737074,0.70797436,0.00092615,0.07771696,0.03889975,0.20720722
-1.86393197,1.18166082,0.24929596,0.13652384,0.25276585,0.67205638,0.00089741,0.07358072,0.03690358,0.19233668
-1.85792896,1.11142047,0.23253235,0.12777885,0.23789265,0.63464104,0.00086371,0.06931881,0.03480635,0.17802078
-1.85192596,1.04024515,0.21601863,0.11908321,0.22283431,0.59607856,0.00082563,0.06496588,0.03263499,0.16424217
-1.84592296,0.96865065,0.19980304,0.11047334,0.20768818,0.55674739,0.00078381,0.06055968,0.03041671,0.15099421
-1.83991996,0.89718972,0.18394638,0.10199165,0.19256188,0.51704223,0.00073897,0.05613983,0.02817836,0.13827971
-1.83391696,0.82643211,0.16851781,0.09368436,0.17756910,0.47736176,0.00069185,0.05174644,0.02594580,0.12610917
-1.82791396,0.75694494,0.15359055,0.08559929,0.16282535,0.43809685,0.00064323,0.04741892,0.02374330,0.11449865
-1.82191096,0.68927403,0.13923786,0.07778379,0.14844373,0.39961953,0.00059384,0.04319477,0.02159304,0.10346755
-1.81590795,0.62392727,0.12552933,0.07028272,0.13453117,0.36227341,0.00054444,0.03910856,0.01951479,0.09303634
-1.80990495,0.56136050,0.11252779,0.06313679,0.12118507,0.32636568,0.00049568,0.03519108,0.01752553,0.08322446
-1.80390195,0.50196639,0.10028674,0.05638116,0.10849059,0.29216100,0.00044819,0.03146871,0.01563935,0.07404845
-1.79789895,0.44606669,0.08884861,0.05004442,0.09651865,0.25987743,0.00040252,0.02796293,0.01386728,0.06552049
-1.79189595,0.39390780,0.07824356,0.04414796,0.08532462,0.22968436,0.00035913,0.02469015,0.01221740,0.05764724
-1.78589295,0.34565964,0.06848910,0.03870563,0.07494779,0.20170241,0.00031843,0.02166167,0.01069488,0.05042923
-1.77988994,0.30141758,0.05959027,0.03372384,0.06541148,0.17600504,0.00028073,0.01888385,0.00930222,0.04386054
-1.77388694,0.26120697,0.05154036,0.02920192,0.05672373,0.15262180,0.00024627,0.01635844,0.00803945,0.03792894
-1.76788394,0.22498995,0.04432213,0.02513272,0.04887861,0.13154276,0.00021523,0.01408304,0.00690448,0.03261636
-1.76188094,0.19267393,0.03790934,0.02150345,0.04185777,0.11272400,0.00018774,0.01205166,0.00589338,0.02789966
-1.75587794,0.16412128,0.03226855,0.01829664,0.03563246,0.09609367,0.00016389,0.01025537,0.00500080,0.02375157
-1.74987494,0.13915967,0.02736106,0.01549119,0.03016555,0.08155848,0.00014375,0.00868290,0.00422023,0.02014181
-1.74387194,0.11759259,0.02314488,0.01306345,0.02541375,0.06901021,0.00012737,0.00732137,0.00354445,0.01703829
-1.73786893,0.09920970,0.01957669,0.01098830,0.02132970,0.05833208,0.00011482,0.00615692,0.00296577,0.01440832
-1.73186593,0.08379646,0.01661368,0.00924013,0.01786403,0.04940472,0.00010617,0.00517527,0.00247635,0.01221975
-1.72586293,0.07114302,0.01421522,0.00779377,0.01496715,0.04211162,0.00010154,0.00436228,0.00206847,0.01044209
-1.71985993,0.06105183,0.01234433,0.00662529,0.01259088,0.03634386,0.00010108,0.00370445,0.00173475,0.00904742
-1.71385693,0.05334415,0.01096893,0.00571266,0.01068980,0.03200411,0.00010500,0.00318922,0.00146831,0.00801122
-1.70785393,0.04786508,0.01006278,0.00503627,0.00922228,0.02900979,0.00011358,0.00280535,0.00126294,0.00731296
-1.70185093,0.04448728,0.00960623,0.00457929,0.00815128,0.02729543,0.00012715,0.00254304,0.00111316,0.00693653
-1.69584792,0.04311320,0.00958662,0.00432790,0.00744483,0.02681409,0.00014611,0.00239413,0.00101429,0.00687051
-1.68984492,0.04367609,0.00999849,0.00427138,0.00707626,0.02753812,0.00017093,0.00235206,0.00096248,0.00710815
-1.68384192,0.04613955,0.01084348,0.00440202,0.00702414,0.02945892,0.00020211,0.00241187,0.00095469,0.00764726
-1.67783892,0.05049599,0.01213004,0.00471498,0.00727207,0.03258613,0.00024022,0.00257005,0.00098866,0.00848985
-1.67183592,0.05676389,0.01387287,0.00520798,0.00780821,0.03694600,0.00028583,0.00282439,0.00106281,0.00964161
-1.66583292,0.06498405,0.01609217,0.00588090,0.00862461,0.04257917,0.00033955,0.00317373,0.00117620,0.01111121
-1.65982991,0.07521492,0.01881274,0.00673528,0.00971654,0.04953777,0.00040193,0.00361765,0.00132838,0.01290952
-1.65382691,0.08752716,0.02206283,0.00777382,0.01108150,0.05788213,0.00047350,0.00415617,0.00151927,0.01504859
-1.64782391,0.10199756,0.02587298,0.00899974,0.01271835,0.06767689,0.00055471,0.00478940,0.00174906,0.01754067
-1.64182091,0.11870247,0.03027467,0.01041612,0.01462628,0.07898689,0.00064590,0.00551717,0.00201804,0.02039702
-1.63581791,0.13771095,0.03529894,0.01202530,0.01680380,0.09187270,0.00074725,0.00633868,0.00232647,0.02362683
-1.62981491,0.15907779,0.04097501,0.01382820,0.01924775,0.10638604,0.00085878,0.00725210,0.00267441,0.02723597
-1.62381191,0.18283671,0.04732888,0.01582369,0.02195242,0.12256521,0.00098031,0.00825432,0.00306164,0.03122599
-1.61780890,0.20899383,0.05438205,0.01800806,0.02490866,0.14043059,0.00111142,0.00934059,0.00348745,0.03559300
-1.61180590,0.23752176,0.06215031,0.02037449,0.02810327,0.15998043,0.00125142,0.01050436,0.00395059,0.04032688
-1.60580290,0.26835449,0.07064270,0.02291272,0.03151840,0.18118705,0.00139936,0.01173706,0.00444917,0.04541054
-1.59979990,0.30138335,0.07986066,0.02560872,0.03513130,0.20399356,0.00155403,0.01302808,0.00498052,0.05081945
-1.59379690,0.33645414,0.08979741,0.02844459,0.03891416,0.22831134,0.00171392,0.01436476,0.00554121,0.05652146
-1.58779390,0.37336572,0.10043755,0.03139858,0.04283425,0.25401821,0.00187730,0.01573248,0.00612699,0.06247688
-1.58179090,0.41187006,0.11175692,0.03444528,0.04685426,0.28095768,0.00204216,0.01711493,0.00673280,0.06863890
-1.57578789,0.45167395,0.12372267,0.03755594,0.05093294,0.30893903,0.00220634,0.01849435,0.00735280,0.07495426
-1.56978489,0.49244221,0.13629357,0.04069897,0.05502585,0.33773849,0.00236749,0.01985198,0.00798047,0.08136438
