energy_ev,total_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-0.14707354,0.97258574,0.04370768,0.00026239,0.04348547,0.00221084,0.06041450,0.09253213,0.71130895
-0.14107054,1.02106266,0.04562646,0.00028560,0.04602564,0.00237703,0.06412278,0.09709314,0.74671440
-0.13506753,1.06673354,0.04736825,0.00031012,0.04851695,0.00254904,0.06779854,0.10137925,0.78005821
-0.12906453,1.10931497,0.04891853,0.00033598,0.05095104,0.00272719,0.07143155,0.10536419,0.81113281
-0.12306153,1.14861193,0.05026797,0.00036319,0.05332223,0.00291194,0.07501446,0.10903058,0.83979552
-0.11705853,1.18451978,0.05141273,0.00039174,0.05562731,0.00310378,0.07854243,0.11237021,0.86597004
-0.11105553,1.21702179,0.05235452,0.00042161,0.05786524,0.00330324,0.08201255,0.11538386,0.88964470
-0.10505253,1.24618222,0.05310050,0.00045272,0.06003659,0.00351086,0.08542296,0.11808072,0.91086737
-0.09904952,1.27213537,0.05366285,0.00048497,0.06214291,0.00372710,0.08877188,0.12047734,0.92973753
-0.09304652,1.29507118,0.05405826,0.00051819,0.06418598,0.00395234,0.09205655,0.12259626,0.94639577
-0.08704352,1.31521846,0.05430710,0.00055217,0.06616703,0.00418680,0.09527212,0.12446448,0.96101143
-0.08104052,1.33282648,0.05443261,0.00058662,0.06808595,0.00443049,0.09841060,0.12611154,0.97376924
-0.07503752,1.34814642,0.05445983,0.00062122,0.06994060,0.00468319,0.10145998,0.12756777,0.98485561
-0.06903452,1.36141346,0.05441459,0.00065557,0.07172618,0.00494440,0.10440357,0.12886241,0.99444561
-0.06303152,1.37283095,0.05432250,0.00068923,0.07343487,0.00521331,0.10721963,0.13002193,1.00269116
-0.05702851,1.38255721,0.05420793,0.00072169,0.07505555,0.00548881,0.10988132,0.13106864,1.00971149
-0.05102551,1.39069610,0.05409310,0.00075245,0.07657387,0.00576945,0.11235704,0.13201946,1.01558596
-0.04502251,1.39729144,0.05399733,0.00078094,0.07797245,0.00605350,0.11461109,0.13288524,1.02035002
-0.03901951,1.40232575,0.05393638,0.00080662,0.07923140,0.00633892,0.11660475,0.13367024,1.02399410
-0.03301651,1.40572307,0.05392200,0.00082894,0.08032893,0.00662342,0.11829760,0.13437221,1.02646556
-0.02701351,1.40735552,0.05396160,0.00084739,0.08124229,0.00690450,0.11964902,0.13498263,1.02767339
-0.02101051,1.40705302,0.05405815,0.00086152,0.08194863,0.00717949,0.12061998,0.13548740,1.02749518
-0.01500750,1.40461535,0.05421021,0.00087093,0.08242605,0.00744558,0.12117468,0.13586773,1.02578585
-0.00900450,1.39982568,0.05441207,0.00087530,0.08265462,0.00769990,0.12128231,0.13610120,1.02238747
-0.00300150,1.39246472,0.05465411,0.00087444,0.08261730,0.00793953,0.12091853,0.13616296,1.01713953
0.00300150,1.38232443,0.05492315,0.00086823,0.08230079,0.00816160,0.12006676,0.13602694,1.00988890
0.00900450,1.36922066,0.05520303,0.00085667,0.08169616,0.00836329,0.11871918,0.13566705,1.00049914
0.01500750,1.35300398,0.05547509,0.00083989,0.08079936,0.00854189,0.11687729,0.13505827,0.98885835
0.02101051,1.33356820,0.05571886,0.00081811,0.07961143,0.00869483,0.11455214,0.13417767,0.97488551
0.02701351,1.31085649,0.05591270,0.00079167,0.07813858,0.00881974,0.11176410,0.13300519,0.95853500
0.03301651,1.28486468,0.05603444,0.00076102,0.07639198,0.00891446,0.10854237,0.13152435,0.93979916
0.03901951,1.25564226,0.05606207,0.00072664,0.07438738,0.00897710,0.10492396,0.12972273,0.91870911
0.04502251,1.22329104,0.05597442,0.00068913,0.07214463,0.00900605,0.10095257,0.12759231,0.89533394
0.05102551,1.18796188,0.05575180,0.00064910,0.06968697,0.00900003,0.09667716,0.12512971,0.86977847
0.05702851,1.14985009,0.05537659,0.00060720,0.06704034,0.00895813,0.09215043,0.12233626,0.84218011
0.06303152,1.10918976,0.05483379,0.00056409,0.06423260,0.00887982,0.08742726,0.11921802,0.81270478
0.06903452,1.06624753,0.05411158,0.00052040,0.06129276,0.00876502,0.08256311,0.11578572,0.78154260
0.07503752,1.02131620,0.05320165,0.00047675,0.05825028,0.00861409,0.07761261,0.11205455,0.74890334
0.08104052,0.97470848,0.05209956,0.00043370,0.05513437,0.00842789,0.07262827,0.10804406,0.71501197
0.08704352,0.92675101,0.05080499,0.00039177,0.05197344,0.00820776,0.06765934,0.10377786,0.68010436
0.09304652,0.87777893,0.04932175,0.00035140,0.04879463,0.00795551,0.06275095,0.09928329,0.64442344
0.09904952,0.82813090,0.04765786,0.00031297,0.04562340,0.00767347,0.05794349,0.09459113,0.60821553
0.10505253,0.77814463,0.04582527,0.00027677,0.04248331,0.00736440,0.05327215,0.08973510,0.57172713
0.11105553,0.72815283,0.04383967,0.00024302,0.03939577,0.00703149,0.04876675,0.08475141,0.53520191
0.11705853,0.67847954,0.04172002,0.00021187,0.03637997,0.00667828,0.04445173,0.07967816,0.49887800
0.12306153,0.62943666,0.03948809,0.00018340,0.03345286,0.00630861,0.04034633,0.07455472,0.46298533
0.12906453,0.58132074,0.03716779,0.00015763,0.03062911,0.00592653,0.03646482,0.06942103,0.42774323
0.13506753,0.53440985,0.03478458,0.00013451,0.02792117,0.00553622,0.03281697,0.06431689,0.39335801
0.14107054,0.48896069,0.03236471,0.00011397,0.02533939,0.00514188,0.02940842,0.05928115,0.36002074
0.14707354,0.44520584,0.02993456,0.00009587,0.02289206,0.00474765,0.02624122,0.05435103,0.32790512
0.15307654,0.40335132,0.02751989,0.00008008,0.02058551,0.00435753,0.02331426,0.04956134,0.29716557
0.15907954,0.36357452,0.02514526,0.00006642,0.01842427,0.00397523,0.02062381,0.04494387,0.26793560
0.16508254,0.32602258,0.02283347,0.00005470,0.01641113,0.00360419,0.01816394,0.04052682,0.24032656
0.17108554,0.29081147,0.02060502,0.00004473,0.01454732,0.00324743,0.01592697,0.03633432,0.21442686
0.17708854,0.25802563,0.01847782,0.00003634,0.01283261,0.00290754,0.01390386,0.03238610,0.19030168
0.18309155,0.22771850,0.01646691,0.00002932,0.01126546,0.00258665,0.01208454,0.02869735,0.16799328
0.18909455,0.19991374,0.01458438,0.00002352,0.00984318,0.00228640,0.01045827,0.02527867,0.14752193
0.19509755,0.17460736,0.01283931,0.00001877,0.00856214,0.00200794,0.00901389,0.02213615,0.12888743
0.20110055,0.15177053,0.01123792,0.00001492,0.00741791,0.00175195,0.00774014,0.01927163,0.11207120
0.20710355,0.13135304,0.00978377,0.00001184,0.00640548,0.00151868,0.00662582,0.01668310,0.09703889
0.21310655,0.11328732,0.00847803,0.00000941,0.00551949,0.00130797,0.00566008,0.01436508,0.08374336
0.21910955,0.09749292,0.00731986,0.00000754,0.00475443,0.00111931,0.00483255,0.01230926,0.07212800
0.22511256,0.08388105,0.00630677,0.00000614,0.00410484,0.00095190,0.00413357,0.01050497,0.06213017
0.23111556,0.07235931,0.00543504,0.00000514,0.00356556,0.00080470,0.00355430,0.00893988,0.05368475
0.23711856,0.06283620,0.00470014,0.00000449,0.00313190,0.00067648,0.00308689,0.00760053,0.04672746
0.24312156,0.05522527,0.00409711,0.00000414,0.00279979,0.00056589,0.00272455,0.00647293,0.04119805
0.24912456,0.04944889,0.00362093,0.00000407,0.00256598,0.00047152,0.00246168,0.00554309,0.03704306
0.25512756,0.04544123,0.00326683,0.00000426,0.00242813,0.00039194,0.00229385,0.00479744,0.03421812
0.26113057,0.04315061,0.00303051,0.00000469,0.00238482,0.00032571,0.00221789,0.00422321,0.03268963
0.26713357,0.04254091,0.00290836,0.00000537,0.00243566,0.00027148,0.00223181,0.00380876,0.03243587
0.27313657,0.04359209,0.00289755,0.00000631,0.00258121,0.00022795,0.00233477,0.00354370,0.03344731
0.27913957,0.04629970,0.00299606,0.00000751,0.00282288,0.00019394,0.00252693,0.00341904,0.03572629
0.28514257,0.05067350,0.00320263,0.00000901,0.00316282,0.00016837,0.00280937,0.00342719,0.03928585
0.29114557,0.05673508,0.00351663,0.00001083,0.00360369,0.00015028,0.00318383,0.00356185,0.04414797
0.29714857,0.06451463,0.00393788,0.00001300,0.00414843,0.00013883,0.00365249,0.00381788,0.05034105
0.30315158,0.07404696,0.00446643,0.00001556,0.00479998,0.00013330,0.00421775,0.00419106,0.05789687
0.30915458,0.08536693,0.00510218,0.00001855,0.00556089,0.00013309,0.00488186,0.00467781,0.06684705
0.31515758,0.09850436,0.00584463,0.00002201,0.00643301,0.00013768,0.00564669,0.00527489,0.07721918
0.32116058,0.11347881,0.00669247,0.00002600,0.00741708,0.00014666,0.00651332,0.00597903,0.08903281
0.32716358,0.13029430,0.00764322,0.00003056,0.00851240,0.00015968,0.00748180,0.00678659,0.10229541
0.33316658,0.14893433,0.00869290,0.00003576,0.00971642,0.00017646,0.00855079,0.00769322,0.11699854
0.33916958,0.16935740,0.00983567,0.00004165,0.01102444,0.00019680,0.00971733,0.00869358,0.13311446
0.34517259,0.19149333,0.01106362,0.00004830,0.01242937,0.00022050,0.01097663,0.00978101,0.15059330
0.35117559,0.21524068,0.01236652,0.00005578,0.01392153,0.00024742,0.01232188,0.01094738,0.16936110
0.35717859,0.24046524,0.01373173,0.00006415,0.01548857,0.00027744,0.01374424,0.01218295,0.18931872
0.36318159,0.26700016,0.01514418,0.00007350,0.01711544,0.00031047,0.01523279,0.01347631,0.21034187
0.36918459,0.29464735,0.01658648,0.00008391,0.01878459,0.00034641,0.01677470,0.01481443,0.23228230
0.37518759,0.32318055,0.01803913,0.00009547,0.02047616,0.00038518,0.01835539,0.01618279,0.25497010
0.38119060,0.35234982,0.01948080,0.00010826,0.02216839,0.00042670,0.01995889,0.01756565,0.27821712
0.38719360,0.38188729,0.02088886,0.00012239,0.02383809,0.00047092,0.02156818,0.01894633,0.30182140
0.39319660,0.41151409,0.02223982,0.00013794,0.02546124,0.00051776,0.02316573,0.02030761,0.32557235
0.39919960,0.44094790,0.02350998,0.00015503,0.02701363,0.00056716,0.02473399,0.02163217,0.34925652
0.40520260,0.46991109,0.02467611,0.00017373,0.02847161,0.00061904,0.02625595,0.02290311,0.37266359
0.41120560,0.49813871,0.02571611,0.00019416,0.02981283,0.00067334,0.02771578,0.02410445,0.39559243
0.41720860,0.52538617,0.02660974,0.00021639,0.03101698,0.00072997,0.02909940,0.02522158,0.41785665
0.42321161,0.55143609,0.02733926,0.00024051,0.03206650,0.00078883,0.03039499,0.02624180,0.43928965
0.42921461,0.57610402,0.02789002,0.00026657,0.03294718,0.00084980,0.03159349,0.02715470,0.45974862
0.43521761,0.59924263,0.02825097,0.00029462,0.03364873,0.00091272,0.03268901,0.02795250,0.47911752
0.44122061,0.62074446,0.02841506,0.00032468,0.03416519,0.00097741,0.03367913,0.02863037,0.49730874
0.44722361,0.64054274,0.02837946,0.00035676,0.03449514,0.00104361,0.03456507,0.02918650,0.51426344
0.45322661,0.65861070,0.02814569,0.00039083,0.03464184,0.00111104,0.03535176,0.02962228,0.52995072
0.45922961,0.67495922,0.02771953,0.00042684,0.03461315,0.00117931,0.03604779,0.02994218,0.54436556
0.46523262,0.68963319,0.02711087,0.00046471,0.03442131,0.00124799,0.03666521,0.03015370,0.55752582
0.47123562,0.70270688,0.02633331,0.00050434,0.03408258,0.00131657,0.03721925,0.03026711,0.56946868
0.47723862,0.71427861,0.02540369,0.00054561,0.03361673,0.00138445,0.03772793,0.03029525,0.58024653
0.48324162,0.72446514,0.02434157,0.00058840,0.03304642,0.00145098,0.03821156,0.03025319,0.58992290
0.48924462,0.73339618,0.02316853,0.00063256,0.03239652,0.00151544,0.03869224,0.03015790,0.59856852
0.49524762,0.74120921,0.02190750,0.00067795,0.03169333,0.00157705,0.03919319,0.03002793,0.60625785
0.50125063,0.74804497,0.02058206,0.00072444,0.03096384,0.00163502,0.03973815,0.02988305,0.61306619
0.50725363,0.75404377,0.01921575,0.00077193,0.03023491,0.00168854,0.04035069,0.02974394,0.61906756
0.51325663,0.75934251,0.01783142,0.00082031,0.02953252,0.00173682,0.04105351,0.02963188,0.62433325
0.51925963,0.76407257,0.01645066,0.00086955,0.02888107,0.00177910,0.04186775,0.02956848,0.62893106
0.52526263,0.76835830,0.01509329,0.00091961,0.02830271,0.00181472,0.04281230,0.02957543,0.63292502
0.53126563,0.77231590,0.01377700,0.00097051,0.02781677,0.00184308,0.04390310,0.02967421,0.63637553
0.53726863,0.77605257,0.01251701,0.00102231,0.02743926,0.00186370,0.04515248,0.02988588,0.63933943
0.54327164,0.77966545,0.01132592,0.00107507,0.02718250,0.00187625,0.04656853,0.03023077,0.64187013
0.54927464,0.78324042,0.01021363,0.00112890,0.02705474,0.00188055,0.04815450,0.03072820,0.64401720
0.55527764,0.78685026,0.00918733,0.00118388,0.02706006,0.00187655,0.04990833,0.03139609,0.64582565
0.56128064,0.79055236,0.00825161,0.00124010,0.02719818,0.00186440,0.05182217,0.03225062,0.64733446
0.56728364,0.79438585,0.00740860,0.00129760,0.02746451,0.00184436,0.05388216,0.03330573,0.64857468
0.57328664,0.79836831,0.00665824,0.00135638,0.02785023,0.00181687,0.05606817,0.03457261,0.64956690
0.57928964,0.80249219,0.00599850,0.00141635,0.02834251,0.00178248,0.05835393,0.03605916,0.65031848
0.58529265,0.80672144,0.00542566,0.00147734,0.02892481,0.00174182,0.06070715,0.03776941,0.65082072
0.59129565,0.81098846,0.00493465,0.00153904,0.02957731,0.00169564,0.06309002,0.03970292,0.65104614
0.59729865,0.81519196,0.00451929,0.00160104,0.03027737,0.00164471,0.06545985,0.04185426,0.65094639
0.60330165,0.81919593,0.00417261,0.00166278,0.03100021,0.00158984,0.06776997,0.04421247,0.65045096
0.60930465,0.82283025,0.00388712,0.00172359,0.03171949,0.00153182,0.06997082,0.04676075,0.64946700
0.61530765,0.82589289,0.00365505,0.00178265,0.03240811,0.00147142,0.07201128,0.04947612,0.64788043
0.62131066,0.82815412,0.00346858,0.00183903,0.03303898,0.00140936,0.07384016,0.05232943,0.64555845
0.62731366,0.82936253,0.00332001,0.00189174,0.03358580,0.00134629,0.07540771,0.05528544,0.64235353
0.63331666,0.82925277,0.00320195,0.00193969,0.03402389,0.00128278,0.07666726,0.05830317,0.63810866
0.63931966,0.82755473,0.00310746,0.00198179,0.03433090,0.00121934,0.07757685,0.06133654,0.63266372
0.64532266,0.82400380,0.00303014,0.00201696,0.03448758,0.00115635,0.07810065,0.06433515,0.62586265
0.65132566,0.81835165,0.00296423,0.00204416,0.03447831,0.00109416,0.07821035,0.06724538,0.61756106
0.65732866,0.81037701,0.00290466,0.00206246,0.03429163,0.00103300,0.07788625,0.07001164,0.60763378
0.66333167,0.79989588,0.00284709,0.00207105,0.03392057,0.00097306,0.07711802,0.07257778,0.59598202
0.66933467,0.78677062,0.00278795,0.00206930,0.03336285,0.00091447,0.07590521,0.07488868,0.58253967
0.67533767,0.77091740,0.00272438,0.00205677,0.03262089,0.00085732,0.07425738,0.07689183,0.56727834
0.68134067,0.75231164,0.00265427,0.00203324,0.03170168,0.00080168,0.07219379,0.07853891,0.55021084
0.68734367,0.73099105,0.00257619,0.00199874,0.03061647,0.00074758,0.06974283,0.07978739,0.53139297
0.69334667,0.70705627,0.00248936,0.00195351,0.02938033,0.00069507,0.06694106,0.08060188,0.51092344
0.69934967,0.68066896,0.00239356,0.00189805,0.02801159,0.00064418,0.06383200,0.08095533,0.48894194
0.70535268,0.65204747,0.00228910,0.00183306,0.02653115,0.00059497,0.06046469,0.08082996,0.46562552
0.71135568,0.62146043,0.00217668,0.00175946,0.02496177,0.00054750,0.05689205,0.08021794,0.44118342
0.71735868,0.58921849,0.00205738,0.00167830,0.02332730,0.00050182,0.05316928,0.07912166,0.41585071
0.72336168,0.55566473,0.00193255,0.00159081,0.02165194,0.00045802,0.04935209,0.07755368,0.38988104
0.72936468,0.52116420,0.00180368,0.00149828,0.01995948,0.00041618,0.04549516,0.07553639,0.36353884
0.73536768,0.48609297,0.00167241,0.00140207,0.01827266,0.00037639,0.04165063,0.07310122,0.33709146
0.74137069,0.45082745,0.00154038,0.00130355,0.01661260,0.00033872,0.03786682,0.07028771,0.31080152
0.74737369,0.41573411,0.00140920,0.00120406,0.01499829,0.00030325,0.03418716,0.06714215,0.28491976
0.75337669,0.38116021,0.00128040,0.00110488,0.01344626,0.00027004,0.03064941,0.06371619,0.25967884
0.75937969,0.34742581,0.00115537,0.00100721,0.01197032,0.00023914,0.02728510,0.06006520,0.23528805
0.76538269,0.31481716,0.00103532,0.00091211,0.01058144,0.00021057,0.02411925,0.05624663,0.21192937
0.77138569,0.28358187,0.00092128,0.00082054,0.00928774,0.00018432,0.02117040,0.05231838,0.18975458
0.77738869,0.25392563,0.00081405,0.00073327,0.00809459,0.00016037,0.01845075,0.04833718,0.16888382
0.78339170,0.22601057,0.00071425,0.00065093,0.00700475,0.00013868,0.01596660,0.04435722,0.14940519
0.78939470,0.19995527,0.00062226,0.00057400,0.00601863,0.00011917,0.01371890,0.04042879,0.13137555
0.79539770,0.17583603,0.00053829,0.00050280,0.00513458,0.00010175,0.01170386,0.03659732,0.11482215
0.80140070,0.15368936,0.00046235,0.00043750,0.00434922,0.00008632,0.00991376,0.03290256,0.09974507
0.80740370,0.13351543,0.00039430,0.00037816,0.00365774,0.00007275,0.00833765,0.02937799,0.08612029
0.81340670,0.11528218,0.00033387,0.00032469,0.00305426,0.00006091,0.00696211,0.02605060,0.07390303
0.81940970,0.09892992,0.00028069,0.00027693,0.00253214,0.00005065,0.00577203,0.02294079,0.06303138
0.82541271,0.08437620,0.00023430,0.00023462,0.00208428,0.00004184,0.00475119,0.02006255,0.05342995
0.83141571,0.07152060,0.00019418,0.00019746,0.00170337,0.00003433,0.00388296,0.01742385,0.04501341
0.83741871,0.06024949,0.00015978,0.00016508,0.00138211,0.00002797,0.00315069,0.01502711,0.03768984
0.84342171,0.05044041,0.00013054,0.00013710,0.00111342,0.00002264,0.00253823,0.01286986,0.03136373
0.84942471,0.04196613,0.00010589,0.00011311,0.00089055,0.00001819,0.00203018,0.01094544,0.02593870
0.85542771,0.03469812,0.00008527,0.00009270,0.00070718,0.00001452,0.00161220,0.00924376,0.02131971
0.86143072,0.02850961,0.00006818,0.00007547,0.00055755,0.00001151,0.00127111,0.00775201,0.01741496
0.86743372,0.02327804,0.00005413,0.00006103,0.00043643,0.00000906,0.00099500,0.00645545,0.01413731
0.87343672,0.01888697,0.00004266,0.00004904,0.00033917,0.00000708,0.00077328,0.00533801,0.01140536
0.87943972,0.01522754,0.00003338,0.00003914,0.00026170,0.00000549,0.00059666,0.00438297,0.00914415
0.88544272,0.01219945,0.00002593,0.00003103,0.00020047,0.00000423,0.00045709,0.00357348,0.00728558
0.89144572,0.00971144,0.00002001,0.00002444,0.00015247,0.00000324,0.00034765,0.00289297,0.00576853
0.89744872,0.00768160,0.00001532,0.00001912,0.00011513,0.00000246,0.00026252,0.00232553,0.00453880
0.90345173,0.00603720,0.00001165,0.00001487,0.00008631,0.00000186,0.00019682,0.00185619,0.00354883
0.90945473,0.00471442,0.00000880,0.00001148,0.00006424,0.00000139,0.00014650,0.00147110,0.00275737
0.91545773,0.00365785,0.00000659,0.00000881,0.00004748,0.00000103,0.00010828,0.00115766,0.00212897
0.92146073,0.00281987,0.00000491,0.00000671,0.00003484,0.00000076,0.00007946,0.00090456,0.00163350
0.92746373,0.00216000,0.00000363,0.00000508,0.00002539,0.00000056,0.00005792,0.00070180,0.00124558
0.93346673,0.00164413,0.00000267,0.00000382,0.00001838,0.00000041,0.00004194,0.00054064,0.00094404
0.93946973,0.00124385,0.00000196,0.00000286,0.00001323,0.00000030,0.00003019,0.00041356,0.00071139
0.94547274,0.00093570,0.00000143,0.00000212,0.00000948,0.00000021,0.00002165,0.00031415,0.00053336
0.95147574,0.00070053,0.00000106,0.00000157,0.00000678,0.00000015,0.00001551,0.00023700,0.00039838
0.95747874,0.00052291,0.00000080,0.00000115,0.00000487,0.00000011,0.00001118,0.00017763,0.00029725
0.96348174,0.00039055,0.00000063,0.00000085,0.00000356,0.00000008,0.00000821,0.00013232,0.00022273
0.96948474,0.00029388,0.00000053,0.00000062,0.00000270,0.00000005,0.00000630,0.00009808,0.00016926
0.97548774,0.00022560,0.00000051,0.00000046,0.00000221,0.00000004,0.00000523,0.00007249,0.00013273
0.98149075,0.00018039,0.00000055,0.00000035,0.00000201,0.00000003,0.00000487,0.00005364,0.00011029
0.98749375,0.00015470,0.00000067,0.00000028,0.00000209,0.00000003,0.00000518,0.00004005,0.00010020
0.99349675,0.00014652,0.00000087,0.00000024,0.00000245,0.00000002,0.00000618,0.00003058,0.00010175
0.99949975,0.00015534,0.00000117,0.00000024,0.00000312,0.00000002,0.00000796,0.00002442,0.00011529
1.00550275,0.00018211,0.00000161,0.00000025,0.00000416,0.00000003,0.00001069,0.00002101,0.00014221
1.01150575,0.00022935,0.00000223,0.00000030,0.00000567,0.00000004,0.00001462,0.00001998,0.00018504
1.01750875,0.00030123,0.00000309,0.00000039,0.00000779,0.00000005,0.00002011,0.00002122,0.00024766
1.02351176,0.00040388,0.00000426,0.00000051,0.00001070,0.00000006,0.00002763,0.00002476,0.00033542
1.02951476,0.00054561,0.00000583,0.00000068,0.00001463,0.00000009,0.00003781,0.00003084,0.00045552
1.03551776,0.00073737,0.00000794,0.00000092,0.00001990,0.00000012,0.00005143,0.00003987,0.00061727
1.04152076,0.00099321,0.00001073,0.00000123,0.00002690,0.00000016,0.00006949,0.00005248,0.00083255
1.04752376,0.00133078,0.00001441,0.00000165,0.00003609,0.00000021,0.00009327,0.00006949,0.00111624
1.05352676,0.00177199,0.00001920,0.00000219,0.00004810,0.00000028,0.00012429,0.00009200,0.00148681
1.05952976,0.00234370,0.00002541,0.00000290,0.00006364,0.00000037,0.00016445,0.00012136,0.00196679
1.06553277,0.00307836,0.00003337,0.00000381,0.00008361,0.00000049,0.00021604,0.00015923,0.00258344
1.07153577,0.00401479,0.00004353,0.00000496,0.00010905,0.00000064,0.00028177,0.00020761,0.00336934
1.07753877,0.00519883,0.00005637,0.00000643,0.00014122,0.00000082,0.00036487,0.00026888,0.00436295
1.08354177,0.00668401,0.00007246,0.00000826,0.00018155,0.00000106,0.00046908,0.00034586,0.00560913
1.08954477,0.00853198,0.00009249,0.00001054,0.00023174,0.00000135,0.00059874,0.00044177,0.00715957
1.09554777,0.01081291,0.00011721,0.00001336,0.00029368,0.00000171,0.00075874,0.00056034,0.00907305
1.10155078,0.01360548,0.00014746,0.00001681,0.00036951,0.00000215,0.00095461,0.00070576,0.01141548
1.10755378,0.01699669,0.00018419,0.00002100,0.00046159,0.00000269,0.00119241,0.00088268,0.01425966
1.11355678,0.02108119,0.00022841,0.00002604,0.00057247,0.00000334,0.00147877,0.00109626,0.01768473
1.11955978,0.02596015,0.00028122,0.00003206,0.00070489,0.00000411,0.00182073,0.00135206,0.02177522
1.12556278,0.03173966,0.00034375,0.00003918,0.00086174,0.00000502,0.00222569,0.00165600,0.02661965
1.13156578,0.03852851,0.00041717,0.00004755,0.00104593,0.00000609,0.00270121,0.00201430,0.03230865
1.13756878,0.04643541,0.00050264,0.00005730,0.00126041,0.00000734,0.00325480,0.00243338,0.03893253
1.14357179,0.05556561,0.00060127,0.00006854,0.00150800,0.00000878,0.00389372,0.00291968,0.04657845
1.14957479,0.06601700,0.00071409,0.00008140,0.00179132,0.00001043,0.00462467,0.00347959,0.05532704
1.15557779,0.07787565,0.00084199,0.00009597,0.00211266,0.00001230,0.00545348,0.00411922,0.06524863
1.16158079,0.09121116,0.00098568,0.00011235,0.00247384,0.00001440,0.00638474,0.00484427,0.07639917
1.16758379,0.10607163,0.00114562,0.00013058,0.00287610,0.00001674,0.00742149,0.00565986,0.08881603
1.17358679,0.12247879,0.00132195,0.00015067,0.00331993,0.00001931,0.00856484,0.00657034,0.10251370
1.17958979,0.14042328,0.00151450,0.00017261,0.00380496,0.00002213,0.00981362,0.00757916,0.11747980
1.18559280,0.15986049,0.00172266,0.00019633,0.00432983,0.00002517,0.01116407,0.00868876,0.13367140
1.19159580,0.18070710,0.00194541,0.00022170,0.00489212,0.00002843,0.01260964,0.00990048,0.15101206
1.19759880,0.20283876,0.00218125,0.00024856,0.00548824,0.00003187,0.01414074,0.01121454,0.16938975
1.20360180,0.22608900,0.00242823,0.00027668,0.00611345,0.00003549,0.01574470,0.01263008,0.18865581
1.20960480,0.25024964,0.00268392,0.00030577,0.00676184,0.00003923,0.01740581,0.01414519,0.20862529
1.21560780,0.27507296,0.00294545,0.00033551,0.00742636,0.00004307,0.01910545,0.01575712,0.22907869
1.22161081,0.30027550,0.00320958,0.00036551,0.00809901,0.00004694,0.02082235,0.01746244,0.24976514
1.22761381,0.32554376,0.00347273,0.00039536,0.00877090,0.00005082,0.02253306,0.01925725,0.27040728
1.23361681,0.35054146,0.00373114,0.00042461,0.00943250,0.00005464,0.02421245,0.02113750,0.29070745
1.23961981,0.37491832,0.00398090,0.00045280,0.01007391,0.00005836,0.02583437,0.02309921,0.31035531
1.24562281,0.39832013,0.00421818,0.00047946,0.01068507,0.00006193,0.02737245,0.02513878,0.32903651
1.25162581,0.42039952,0.00443930,0.00050416,0.01125614,0.00006530,0.02880086,0.02725317,0.34644216
1.25762881,0.44082723,0.00464094,0.00052646,0.01177777,0.00006846,0.03009528,0.02944006,0.36227877
1.26363182,0.45930335,0.00482030,0.00054599,0.01224144,0.00007139,0.03123372,0.03169798,0.37627820
1.26963482,0.47556785,0.00497525,0.00056246,0.01263977,0.00007409,0.03219742,0.03402622,0.38820719
1.27563782,0.48941028,0.00510454,0.00057564,0.01296680,0.00007660,0.03297166,0.03642472,0.39787621
1.28164082,0.50067780,0.00520791,0.00058540,0.01321821,0.00007897,0.03354648,0.03889383,0.40514691
1.28764382,0.50928142,0.00528629,0.00059175,0.01339158,0.00008131,0.03391725,0.04143389,0.40993824
1.29364682,0.51520016,0.00534187,0.00059480,0.01348643,0.00008376,0.03408518,0.04404480,0.41223058
1.29964982,0.51848281,0.00537827,0.00059480,0.01350439,0.00008652,0.03405755,0.04672548,0.41206798
1.30565283,0.51924737,0.00540056,0.00059216,0.01344913,0.00008985,0.03384785,0.04947326,0.40955830
1.31165583,0.51767818,0.00541535,0.00058744,0.01332632,0.00009408,0.03347570,0.05228333,0.40487122
1.31765883,0.51402095,0.00543080,0.00058133,0.01314355,0.00009962,0.03296662,0.05514823,0.39823437
1.32366183,0.50857599,0.00545659,0.00057470,0.01291007,0.00010697,0.03235160,0.05805742,0.38992764
1.32966483,0.50168992,0.00550390,0.00056856,0.01263663,0.00011675,0.03166655,0.06099704,0.38027606
1.33566783,0.49374634,0.00558531,0.00056408,0.01233519,0.00012967,0.03095163,0.06394981,0.36964140
1.34167084,0.48515584,0.00571467,0.00056257,0.01201862,0.00014658,0.03025039,0.06689520,0.35841305
1.34767384,0.47634578,0.00590692,0.00056546,0.01170040,0.00016844,0.02960893,0.06980986,0.34699831
1.35367684,0.46775015,0.00617791,0.00057431,0.01139430,0.00019636,0.02907493,0.07266816,0.33581264
1.35967984,0.45979987,0.00654408,0.00059079,0.01111409,0.00023161,0.02869660,0.07544316,0.32526988
1.36568284,0.45291373,0.00702223,0.00061666,0.01087319,0.00027555,0.02852167,0.07810757,0.31577300
1.37168584,0.44749003,0.00762907,0.00065374,0.01068443,0.00032973,0.02859634,0.08063495,0.30770528
1.37768884,0.44389911,0.00838089,0.00070389,0.01055975,0.00039577,0.02896412,0.08300096,0.30142223
1.38369185,0.44247656,0.00929302,0.00076897,0.01050996,0.00047543,0.02966486,0.08518461,0.29724424
1.38969485,0.44351719,0.01037940,0.00085081,0.01054451,0.00057052,0.03073358,0.08716932,0.29544994
