energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-2.96248124,3.14363205,0.02084017,0.11081472,0.09575520,0.30891536,2.71256741,0.01434118,0.31591182
-2.95647824,3.12697215,0.02094060,0.10978894,0.09658931,0.30612157,2.69872592,0.01471487,0.31390634
-2.95047524,3.10274349,0.02102108,0.10841781,0.09735340,0.30249048,2.67845230,0.01503262,0.31117311
-2.94447224,3.07189499,0.02108914,0.10673331,0.09805568,0.29814592,2.65256099,0.01528978,0.30782437
-2.93846923,3.03540445,0.02115204,0.10476843,0.09869980,0.29321980,2.62189173,0.01548243,0.30397465
-2.93246623,2.99424895,0.02121658,0.10255617,0.09928473,0.28784753,2.58728469,0.01560743,0.29973678
-2.92646323,2.94937854,0.02128884,0.10012851,0.09980495,0.28216370,2.54955843,0.01566257,0.29521831
-2.92046023,2.90169397,0.02137403,0.09751576,0.10025073,0.27629802,2.50949124,0.01564663,0.29051848
-2.91445723,2.85202881,0.02147632,0.09474594,0.10060876,0.27037173,2.46780617,0.01555944,0.28572563
-2.90845423,2.80113637,0.02159874,0.09184441,0.10086280,0.26449454,2.42515995,0.01540191,0.28091537
-2.90245123,2.74968119,0.02174311,0.08883376,0.10099451,0.25876222,2.38213575,0.01517607,0.27614933
-2.89644822,2.69823481,0.02191000,0.08573379,0.10098433,0.25325480,2.33923939,0.01488501,0.27147459
-2.89044522,2.64727539,0.02209874,0.08256171,0.10081240,0.24803543,2.29689866,0.01453284,0.26692374
-2.88444222,2.59719056,0.02230746,0.07933243,0.10045939,0.24314989,2.25546521,0.01412460,0.26251545
-2.87843922,2.54828268,0.02253314,0.07605898,0.09990731,0.23862668,2.21521831,0.01366614,0.25825551
-2.87243622,2.50077597,0.02277169,0.07275296,0.09914025,0.23447760,2.17637013,0.01316399,0.25413830
-2.86643322,2.45482468,0.02301806,0.06942497,0.09814499,0.23069884,2.13907173,0.01262521,0.25014846
-2.86043022,2.41052186,0.02326638,0.06608511,0.09691145,0.22727234,2.10341954,0.01205718,0.24626279
-2.85442721,2.36790827,0.02351009,0.06274331,0.09543310,0.22416756,2.06946191,0.01146746,0.24245219
-2.84842421,2.32698108,0.02374205,0.05940971,0.09370718,0.22134330,2.03720560,0.01086358,0.23868367
-2.84242121,2.28770227,0.02395476,0.05609481,0.09173483,0.21874980,2.00662206,0.01025285,0.23492223
-2.83641821,2.25000674,0.02414047,0.05280967,0.08952111,0.21633077,1.97765375,0.00964223,0.23113270
-2.83041521,2.21381016,0.02429138,0.04956585,0.08707495,0.21402553,1.95022035,0.00903816,0.22728132
-2.82441221,2.17901677,0.02439981,0.04637541,0.08440898,0.21177109,1.92422538,0.00844642,0.22333723
-2.81840920,2.14552739,0.02445835,0.04325072,0.08153931,0.20950413,1.89956313,0.00787206,0.21927378
-2.81240620,2.11324753,0.02446008,0.04020424,0.07848524,0.20716293,1.87612626,0.00731931,0.21506957
-2.80640320,2.08209601,0.02439872,0.03724825,0.07526897,0.20468913,1.85381393,0.00679153,0.21070931
-2.80040020,2.05201375,0.02426876,0.03439460,0.07191517,0.20202944,1.83254062,0.00629125,0.20618457
-2.79439720,2.02297273,0.02406567,0.03165436,0.06845058,0.19913707,1.81224516,0.00582012,0.20149423
-2.78839420,1.99498459,0.02378601,0.02903762,0.06490357,0.19597305,1.79289982,0.00537903,0.19664479
-2.78239120,1.96810858,0.02342754,0.02655315,0.06130362,0.19250730,1.77451879,0.00496813,0.19165047
-2.77638819,1.94245808,0.02298930,0.02420831,0.05768086,0.18871952,1.75716559,0.00458693,0.18653312
-2.77038519,1.91820503,0.02247171,0.02200883,0.05406550,0.18459972,1.74095847,0.00423440,0.18132187
-2.76438219,1.89558170,0.02187659,0.01995873,0.05048733,0.18014853,1.72607327,0.00390912,0.17605262
-2.75837919,1.87487885,0.02120710,0.01806031,0.04697517,0.17537717,1.71274304,0.00360931,0.17076722
-2.75237619,1.85644007,0.02046779,0.01631414,0.04355637,0.17030711,1.70125372,0.00333301,0.16551248
-2.74637319,1.84065166,0.01966443,0.01471917,0.04025632,0.16496934,1.69193571,0.00307816,0.16033886
-2.74037019,1.82792824,0.01880394,0.01327279,0.03709801,0.15940335,1.68515108,0.00284268,0.15529905
-2.73436718,1.81869398,0.01789424,0.01197098,0.03410160,0.15365586,1.68127658,0.00262456,0.15044627
-2.72836418,1.81336023,0.01694405,0.01080848,0.03128417,0.14777914,1.68068302,0.00242192,0.14583246
-2.72236118,1.81230033,0.01596272,0.00977894,0.02865937,0.14182924,1.68371176,0.00223307,0.14150641
-2.71635818,1.81582270,0.01495997,0.00887510,0.02623733,0.13586399,1.69064935,0.00205652,0.13751178
-2.71035518,1.82414368,0.01394570,0.00808898,0.02402455,0.12994099,1.70170183,0.00189100,0.13388532
-2.70435218,1.83736167,0.01292974,0.00741201,0.02202392,0.12411551,1.71696998,0.00173548,0.13065513
-2.69834917,1.85543426,0.01192164,0.00683519,0.02023477,0.11843860,1.73642725,0.00158913,0.12783920
-2.69234617,1.87815992,0.01093044,0.00634926,0.01865314,0.11295535,1.75990184,0.00145134,0.12544425
-2.68634317,1.90516575,0.00996453,0.00594480,0.01727195,0.10770332,1.78706448,0.00132165,0.12346504
-2.68034017,1.93590245,0.00903144,0.00561235,0.01608140,0.10271148,1.81742285,0.00119975,0.12188402
-2.67433717,1.96964744,0.00813777,0.00534254,0.01506929,0.09799940,1.85032368,0.00108544,0.12067157
-2.66833417,2.00551642,0.00728905,0.00512617,0.01422150,0.09357695,1.88496281,0.00097858,0.11978669
-2.66233117,2.04248328,0.00648969,0.00495433,0.01352237,0.08944434,1.92040322,0.00087907,0.11917818
-2.65632816,2.07940787,0.00574301,0.00481846,0.01295524,0.08559269,1.95560039,0.00078685,0.11878629
-2.65032516,2.11507037,0.00505120,0.00471045,0.01250286,0.08200490,1.98943408,0.00070182,0.11854475
-2.64432216,2.14821084,0.00441537,0.00462274,0.01214782,0.07865691,2.02074503,0.00062387,0.11838306
-2.63831916,2.17757200,0.00383567,0.00454836,0.01187300,0.07551921,2.04837480,0.00055284,0.11822901
-2.63231616,2.20194316,0.00331134,0.00448101,0.01166193,0.07255850,2.07120689,0.00048854,0.11801122
-2.62631316,2.22020312,0.00284084,0.00441516,0.01149907,0.06973944,2.08820684,0.00043071,0.11766166
-2.62031016,2.23135977,0.00242194,0.00434603,0.01137014,0.06702648,2.09845951,0.00037905,0.11711799
-2.61430715,2.23458455,0.00205191,0.00426967,0.01126226,0.06438546,2.10120145,0.00033321,0.11632558
-2.60830415,2.22923996,0.00172760,0.00418297,0.01116414,0.06178515,2.09584690,0.00029282,0.11523924
-2.60230115,2.21489898,0.00144556,0.00408366,0.01106612,0.05919850,2.08200620,0.00025746,0.11382438
-2.59629815,2.19135554,0.00120218,0.00397028,0.01096021,0.05660362,2.05949581,0.00022670,0.11205782
-2.59029515,2.15862585,0.00099378,0.00384216,0.01084005,0.05398441,2.02833975,0.00020010,0.10992802
-2.58429215,2.11694083,0.00081671,0.00369934,0.01070085,0.05133095,1.98876271,0.00017723,0.10743486
-2.57828914,2.06673044,0.00066741,0.00354255,0.01053925,0.04863942,1.94117546,0.00015765,0.10458893
-2.57228614,2.00860108,0.00054249,0.00337306,0.01035321,0.04591189,1.88615380,0.00014096,0.10141054
-2.56628314,1.94330757,0.00043876,0.00319263,0.01014182,0.04315574,1.82441228,0.00012678,0.09792830
-2.56028014,1.87172138,0.00035328,0.00300342,0.00990515,0.04038291,1.75677450,0.00011473,0.09417759
-2.55427714,1.79479706,0.00028336,0.00280783,0.00964413,0.03760904,1.68414150,0.00010451,0.09019886
-2.54827414,1.71353838,0.00022659,0.00260848,0.00936034,0.03485248,1.60746001,0.00009581,0.08603593
-2.54227114,1.62896611,0.00018083,0.00240804,0.00905590,0.03213328,1.52769207,0.00008840,0.08173435
-2.53626813,1.54208859,0.00014421,0.00220921,0.00873337,0.02947229,1.44578729,0.00008205,0.07733990
-2.53026513,1.45387631,0.00011509,0.00201463,0.00839567,0.02689021,1.36265890,0.00007659,0.07289729
-2.52426213,1.36524119,0.00009208,0.00182681,0.00804600,0.02440691,1.27916409,0.00007189,0.06844907
-2.51825913,1.27702101,0.00007400,0.00164815,0.00768784,0.02204082,1.19608921,0.00006784,0.06403487
-2.51225613,1.18996901,0.00005987,0.00148087,0.00732493,0.01980853,1.11413989,0.00006439,0.05969084
-2.50625313,1.10474843,0.00004885,0.00132708,0.00696133,0.01772457,1.03393565,0.00006151,0.05544942
-2.50025013,1.02193156,0.00004028,0.00118878,0.00660143,0.01580138,0.95600882,0.00005924,0.05133924
-2.49424712,0.94200252,0.00003360,0.00106790,0.00625003,0.01404944,0.88080699,0.00005761,0.04738535
-2.48824412,0.86536311,0.00002839,0.00096640,0.00591246,0.01247758,0.80869824,0.00005674,0.04360958
-2.48224112,0.79234090,0.00002430,0.00088633,0.00559464,0.01109344,0.73997851,0.00005678,0.04003091
-2.47623812,0.72319865,0.00002105,0.00082995,0.00530319,0.00990394,0.67488026,0.00005792,0.03666615
-2.47023512,0.65814443,0.00001843,0.00079980,0.00504558,0.00891597,0.61358176,0.00006041,0.03353041
-2.46423212,0.59734182,0.00001628,0.00079883,0.00483021,0.00813698,0.55621638,0.00006457,0.03063778
-2.45822911,0.54091948,0.00001449,0.00083052,0.00466651,0.00757567,0.50288147,0.00007075,0.02800189
-2.45222611,0.48898002,0.00001296,0.00089895,0.00456505,0.00724261,0.45364641,0.00007941,0.02563641
-2.44622311,0.44160750,0.00001162,0.00100890,0.00453763,0.00715080,0.40855963,0.00009105,0.02355554
-2.44022011,0.39887378,0.00001045,0.00116594,0.00459729,0.00731613,0.36765440,0.00010626,0.02177434
-2.43421711,0.36084334,0.00000939,0.00137644,0.00475835,0.00775774,0.33095345,0.00012571,0.02030902
-2.42821411,0.32757669,0.00000844,0.00164760,0.00503636,0.00849818,0.29847228,0.00015015,0.01917707
-2.42221111,0.29913241,0.00000758,0.00198745,0.00544803,0.00956339,0.27022133,0.00018040,0.01839725
-2.41620810,0.27556773,0.00000681,0.00240475,0.00601104,0.01098251,0.24620703,0.00021739,0.01798952
-2.41020510,0.25693792,0.00000612,0.00290889,0.00674384,0.01278741,0.22643177,0.00026211,0.01797476
-2.40420210,0.24329426,0.00000553,0.00350971,0.00766532,0.01501198,0.21089297,0.00031562,0.01837435
-2.39819910,0.23468101,0.00000504,0.00421732,0.00879441,0.01769124,0.19958118,0.00037907,0.01920965
-2.39219610,0.23113112,0.00000467,0.00504178,0.01014959,0.02086012,0.19247747,0.00045364,0.02050131
-2.38619310,0.23266102,0.00000443,0.00599283,0.01174833,0.02455212,0.18954998,0.00054060,0.02226846
-2.38019010,0.23926461,0.00000434,0.00707951,0.01360646,0.02879768,0.19074997,0.00064123,0.02452783
-2.37418709,0.25090650,0.00000444,0.00830982,0.01573749,0.03362253,0.19600730,0.00075689,0.02729274
-2.36818409,0.26751503,0.00000477,0.00969028,0.01815189,0.03904588,0.20522568,0.00088896,0.03057210
-2.36218109,0.28897512,0.00000537,0.01122563,0.02085645,0.04507872,0.21827786,0.00103889,0.03436946
-2.35617809,0.31512165,0.00000631,0.01291845,0.02385359,0.05172214,0.23500101,0.00120818,0.03868210
-2.35017509,0.34573356,0.00000766,0.01476888,0.02714085,0.05896595,0.25519271,0.00139843,0.04350025
-2.34417209,0.38052945,0.00000952,0.01677447,0.03071050,0.06678756,0.27860781,0.00161139,0.04880663
-2.33816908,0.41916496,0.00001201,0.01893006,0.03454931,0.07515135,0.30495656,0.00184896,0.05457616
-2.33216608,0.46123267,0.00001526,0.02122788,0.03863858,0.08400855,0.33390449,0.00211330,0.06077613
-2.32616308,0.50626475,0.00001945,0.02365773,0.04295444,0.09329776,0.36507418,0.00240688,0.06736668
-2.32016008,0.55373889,0.00002476,0.02620738,0.04746837,0.10294613,0.39804935,0.00273258,0.07430186
-2.31415708,0.60308759,0.00003142,0.02886309,0.05214814,0.11287133,0.43238130,0.00309380,0.08153097
-2.30815408,0.65371095,0.00003970,0.03161034,0.05695894,0.12298420,0.46759795,0.00349450,0.08900054
-2.30215108,0.70499266,0.00004988,0.03443467,0.06186479,0.13319206,0.50321514,0.00393936,0.09665656
-2.29614807,0.75631898,0.00006230,0.03732262,0.06683023,0.14340264,0.53875010,0.00443383,0.10444709
-2.29014507,0.80709985,0.00007730,0.04026281,0.07182212,0.15352847,0.57373667,0.00498420,0.11232513
-2.28414207,0.85679156,0.00009527,0.04324694,0.07681154,0.16349149,0.60774162,0.00559765,0.12025155
-2.27813907,0.90491974,0.00011661,0.04627085,0.08177564,0.17322782,0.64038151,0.00628223,0.12819790
-2.27213607,0.95110175,0.00014174,0.04933538,0.08669949,0.18269224,0.67133909,0.00704679,0.13614904
-2.26613307,0.99506696,0.00017109,0.05244716,0.09157752,0.19186231,0.70037857,0.00790095,0.14410536
-2.26013007,1.03667399,0.00020505,0.05561909,0.09641485,0.20074177,0.72735879,0.00885483,0.15208428
-2.25412706,1.07592343,0.00024402,0.05887054,0.10122803,0.20936298,0.75224337,0.00991891,0.16012117
-2.24812406,1.11296521,0.00028835,0.06222720,0.10604538,0.21778818,0.77510719,0.01110364,0.16826919
-2.24212106,1.14809966,0.00033831,0.06572059,0.11090675,0.22610945,0.79613848,0.01241916,0.17659825
-2.23611806,1.18177176,0.00039412,0.06938716,0.11586268,0.23444709,0.81563609,0.01387479,0.18519289
-2.23011506,1.21455824,0.00045588,0.07326693,0.12097305,0.24294660,0.83400174,0.01547864,0.19414917
-2.22411206,1.24714777,0.00052360,0.07740190,0.12630506,0.25177401,0.85172718,0.01723705,0.20357048
-2.21810905,1.28031456,0.00059711,0.08183403,0.13193081,0.26110983,0.86937657,0.01915413,0.21356262
-2.21210605,1.31488639,0.00067615,0.08660304,0.13792446,0.27114177,0.88756469,0.02123124,0.22422819
-2.20610305,1.35170802,0.00076025,0.09174407,0.14435906,0.28205644,0.90693148,0.02346653,0.23566044
-2.20010005,1.39160162,0.00084879,0.09728523,0.15130323,0.29403029,0.92811416,0.02585460,0.24793709
-2.19409705,1.43532576,0.00094100,0.10324527,0.15881782,0.30722036,0.95171786,0.02838611,0.26111421
-2.18809405,1.48353478,0.00103591,0.10963141,0.16695268,0.32175493,0.97828605,0.03104767,0.27522048
-2.18209105,1.53674043,0.00113243,0.11643748,0.17574364,0.33772485,1.00827211,0.03382173,0.29025229
-2.17608804,1.59527751,0.00122933,0.12364249,0.18520990,0.35517565,1.04201319,0.03668663,0.30616979
-2.17008504,1.65927519,0.00132526,0.13120961,0.19535187,0.37410101,1.07970769,0.03961689,0.32289420
-2.16408204,1.72863547,0.00141880,0.13908582,0.20614957,0.39443798,1.12139742,0.04258353,0.34030656
-2.15807904,1.80301992,0.00150850,0.14720213,0.21756161,0.41606401,1.16695524,0.04555456,0.35824814
-2.15207604,1.88184544,0.00159290,0.15547446,0.22952490,0.43879632,1.21607900,0.04849566,0.37652237
-2.14607304,1.96428960,0.00167058,0.16380509,0.24195488,0.46239350,1.26829199,0.05137090,0.39489848
-2.14007004,2.04930533,0.00174021,0.17208475,0.25474651,0.48655946,1.32295032,0.05414353,0.41311664
-2.13406703,2.13564480,0.00180059,0.18019526,0.26777575,0.51094969,1.37925673,0.05677688,0.43089450
-2.12806403,2.22189149,0.00185068,0.18801251,0.28090167,0.53517953,1.43628069,0.05923523,0.44793476
-2.12206103,2.30649947,0.00188964,0.19540986,0.29396901,0.55883437,1.49298395,0.06148468,0.46393375
-2.11605803,2.38783828,0.00191686,0.20226167,0.30681113,0.58148121,1.54825057,0.06349398,0.47859046
-2.11005503,2.46424184,0.00193197,0.20844694,0.31925335,0.60268137,1.60092051,0.06523526,0.49161574
-2.10405203,2.53405956,0.00193485,0.21385288,0.33111657,0.62200370,1.64982524,0.06668473,0.50274140
-2.09804902,2.59570765,0.00192566,0.21837826,0.34222100,0.63903787,1.69382426,0.06782321,0.51172875
-2.09204602,2.64771882,0.00190480,0.22193645,0.35239015,0.65340723,1.73184106,0.06863654,0.51837641
-2.08604302,2.68878855,0.00187289,0.22445808,0.36145476,0.66478079,1.76289713,0.06911589,0.52252688
-2.08004002,2.71781620,0.00183080,0.22589318,0.36925676,0.67288371,1.78614292,0.06925791,0.52407192
-2.07403702,2.73393973,0.00177954,0.22621271,0.37565313,0.67750616,1.80088448,0.06906476,0.52295634
-2.06803402,2.73656265,0.00172031,0.22540955,0.38051954,0.67850997,1.80660495,0.06854404,0.51918021
-2.06203102,2.72537260,0.00165441,0.22349886,0.38375377,0.67583304,1.80298019,0.06770860,0.51279946
-2.05602801,2.70035101,0.00158323,0.22051782,0.38527871,0.66949135,1.78988809,0.06657621,0.50392477
-2.05002501,2.66177372,0.00150820,0.21652474,0.38504494,0.65957848,1.76741142,0.06516925,0.49271900
-2.04402201,2.61020274,0.00143075,0.21159776,0.38303275,0.64626272,1.73583416,0.06351422,0.47939314
-2.03801901,2.54646977,0.00135233,0.20583292,0.37925349,0.62978209,1.69563184,0.06164126,0.46420107
-2.03201601,2.47165223,0.00127431,0.19934193,0.37375026,0.61043727,1.64745619,0.05958358,0.44743321
-2.02601301,2.38704279,0.00119802,0.19224955,0.36659772,0.58858296,1.59211500,0.05737692,0.42940943
-2.02001001,2.29411367,0.00112471,0.18469073,0.35790116,0.56461792,1.53054802,0.05505885,0.41047131
-2.01400700,2.19447700,0.00105556,0.17680756,0.34779468,0.53897411,1.46379980,0.05266821,0.39097408
-2.00800400,2.08984257,0.00099164,0.16874613,0.33643852,0.51210527,1.39299058,0.05024435,0.37127840
-2.00200100,1.98197433,0.00093394,0.16065332,0.32401564,0.48447542,1.31928627,0.04782651,0.35174223
-1.99599800,1.87264699,0.00088336,0.15267365,0.31072753,0.45654751,1.24386838,0.04545309,0.33271289
-1.98999500,1.76360387,0.00084071,0.14494621,0.29678950,0.42877260,1.16790501,0.04316095,0.31451965
-1.98399200,1.65651712,0.00080670,0.13760169,0.28242545,0.40157991,1.09252356,0.04098472,0.29746670
-1.97798899,1.55295120,0.00078199,0.13075967,0.26786231,0.37536782,1.01878590,0.03895614,0.28182692
-1.97198599,1.45433041,0.00076711,0.12452607,0.25332449,0.35049605,0.94766660,0.03710340,0.26783634
-1.96598299,1.36191111,0.00076254,0.11899094,0.23902826,0.32727916,0.88003447,0.03545059,0.25568942
-1.95997999,1.27675900,0.00076863,0.11422652,0.22517650,0.30598144,0.81663789,0.03401716,0.24553527
-1.95397699,1.19973186,0.00078564,0.11028571,0.21195390,0.28681309,0.75809388,0.03281751,0.23747484
-1.94797399,1.13146777,0.00081371,0.10720092,0.19952273,0.26992792,0.70488099,0.03186064,0.23155909
-1.94197099,1.07237913,0.00085287,0.10498333,0.18801948,0.25542226,0.65733600,0.03115005,0.22778822
-1.93596798,1.02265209,0.00090298,0.10362270,0.17755234,0.24333528,0.61565413,0.03068359,0.22611211
-1.92996498,0.98225153,0.00096375,0.10308759,0.16819967,0.23365048,0.57989269,0.03045368,0.22643172
-1.92396198,0.95093122,0.00103476,0.10332621,0.16000956,0.22629837,0.54997782,0.03044752,0.22860181
-1.91795898,0.92824889,0.00111538,0.10426767,0.15300037,0.22116019,0.52571395,0.03064761,0.23243472
-1.91195598,0.91358581,0.00120482,0.10582387,0.14716234,0.21807268,0.50679584,0.03103231,0.23770525
-1.90595298,0.90617042,0.00130213,0.10789184,0.14246004,0.21683369,0.49282262,0.03157664,0.24415667
-1.89994997,0.90510544,0.00140622,0.11035654,0.13883579,0.21720859,0.48331364,0.03225320,0.25150764
-1.89394697,0.90939771,0.00151583,0.11309406,0.13621362,0.21893733,0.47772562,0.03303315,0.25945992
-1.88794397,0.91799025,0.00162962,0.11597514,0.13450383,0.22174204,0.47547072,0.03388732,0.26770674
-1.88194097,0.92979534,0.00174617,0.11886896,0.13360782,0.22533496,0.47593510,0.03478731,0.27594163
-1.87593797,0.94372814,0.00186404,0.12164693,0.13342306,0.22942657,0.47849753,0.03570657,0.28386732
-1.86993497,0.95873945,0.00198178,0.12418657,0.13384794,0.23373370,0.48254757,0.03662150,0.29120461
-1.86393197,0.97384699,0.00209802,0.12637519,0.13478629,0.23798739,0.48750277,0.03751230,0.29770079
-1.85792896,0.98816397,0.00221148,0.12811334,0.13615144,0.24194039,0.49282464,0.03836380,0.30313733
-1.85192596,1.00092416,0.00232106,0.12931779,0.13786947,0.24537394,0.49803267,0.03916599,0.30733670
-1.84592296,1.01150255,0.00242582,0.12992407,0.13988178,0.24810374,0.50271621,0.03991437,0.31016785
-1.83991996,1.01943092,0.00252506,0.12988841,0.14214653,0.24998483,0.50654378,0.04061006,0.31155034
-1.83391696,1.02440777,0.00261833,0.12918898,0.14463914,0.25091536,0.50926945,0.04125955,0.31145683
-1.82791396,1.02630239,0.00270541,0.12782643,0.14735172,0.25083904,0.51073636,0.04187428,0.30991394
-1.82191096,1.02515274,0.00278636,0.12582378,0.15029145,0.24974615,0.51087698,0.04246989,0.30700143
-1.81590795,1.02115769,0.00286145,0.12322556,0.15347803,0.24767329,0.50971036,0.04306528,0.30284972
-1.80990495,1.01466358,0.00293114,0.12009632,0.15694027,0.24470168,0.50733659,0.04368142,0.29763592
-1.80390195,1.00614608,0.00299606,0.11651857,0.16071207,0.24095425,0.50392844,0.04434009,0.29157856
-1.79789895,0.99618808,0.00305692,0.11259027,0.16482795,0.23659160,0.49972092,0.04506248,0.28493119
-1.79189595,0.98545449,0.00311449,0.10842196,0.16931835,0.23180698,0.49499897,0.04586783,0.27797516
-1.78589295,0.97466523,0.00316950,0.10413362,0.17420508,0.22682056,0.49008397,0.04677203,0.27101186
-1.77988994,0.96456746,0.00322256,0.09985137,0.17949701,0.22187313,0.48531949,0.04778649,0.26435475
-1.77388694,0.95590822,0.00327417,0.09570430,0.18518637,0.21721948,0.48105709,0.04891706,0.25832131
-1.76788394,0.94940852,0.00332458,0.09182117,0.19124588,0.21312171,0.47764246,0.05016329,0.25322530
-1.76188094,0.94573984,0.00337381,0.08832752,0.19762689,0.20984262,0.47540266,0.05151796,0.24936948
-1.75587794,0.94550384,0.00342159,0.08534286,0.20425859,0.20763932,0.47463480,0.05296694,0.24703892
-1.74987494,0.94921579,0.00346738,0.08297824,0.21104855,0.20675729,0.47559649,0.05448937,0.24649499
-1.74387194,0.95729208,0.00351033,0.08133411,0.21788442,0.20742488,0.47849836,0.05605826,0.24797017
-1.73786893,0.97004190,0.00354937,0.08049856,0.22463687,0.20984833,0.48349881,0.05764130,0.25166354
-1.73186593,0.98766302,0.00358319,0.08054588,0.23116364,0.21420743,0.49070089,0.05920207,0.25773702
-1.72586293,1.01024135,0.00361035,0.08153542,0.23731441,0.22065161,0.50015138,0.06070141,0.26631232
-1.71985993,1.03775380,0.00362932,0.08351080,0.24293642,0.22929665,0.51184178,0.06209902,0.27746841
-1.71385693,1.07007383,0.00363855,0.08649932,0.24788049,0.24022181,0.52571097,0.06335511,0.29123952
-1.70785393,1.10697920,0.00363661,0.09051169,0.25200717,0.25346747,0.54164930,0.06443213,0.30761361
-1.70185093,1.14816103,0.00362219,0.09554195,0.25519260,0.26903318,0.55950368,0.06529638,0.32653126
-1.69584792,1.19323385,0.00359424,0.10156760,0.25733405,0.28687609,0.57908340,0.06591954,0.34788502
-1.68984492,1.24174579,0.00355201,0.10854992,0.25835461,0.30690991,0.60016626,0.06627991,0.37151911
-1.68384192,1.29318877,0.00349510,0.11643454,0.25820685,0.32900437,0.62250492,0.06636353,0.39722980
-1.67783892,1.34700819,0.00342352,0.12515214,0.25687543,0.35298522,0.64583294,0.06616480,0.42476637
-1.67183592,1.40261212,0.00333768,0.13461946,0.25437829,0.37863496,0.66987061,0.06568692,0.45383286
-1.66583292,1.45937985,0.00323839,0.14474049,0.25076657,0.40569443,0.69433030,0.06494183,0.48409078
-1.65982991,1.51666998,0.00312689,0.15540793,0.24612309,0.43386532,0.71892128,0.06394990,0.51516288
-1.65382691,1.57382822,0.00300473,0.16650492,0.24055965,0.46281376,0.74335417,0.06273918,0.54663815
-1.64782391,1.63019519,0.00287381,0.17790702,0.23421307,0.49217509,0.76734481,0.06134443,0.57807810
-1.64182091,1.68511437,0.00273624,0.18948447,0.22724036,0.52155988,0.79061796,0.05980580,0.60902435
-1.63581791,1.73794059,0.00259429,0.20110464,0.21981300,0.55056112,0.81291061,0.05816738,0.63900753
-1.62981491,1.78804912,0.00245034,0.21263466,0.21211089,0.57876264,0.83397523,0.05647552,0.66755726
-1.62381191,1.83484547,0.00230676,0.22394427,0.20431588,0.60574848,0.85358292,0.05477718,0.69421316
-1.61780890,1.87777592,0.00216583,0.23490860,0.19660546,0.63111316,0.87152656,0.05311817,0.71853648
-1.61180590,1.91633855,0.00202969,0.24541101,0.18914664,0.65447231,0.88762396,0.05154152,0.74012197
-1.60580290,1.95009439,0.00190028,0.25534580,0.18209036,0.67547359,0.90172092,0.05008596,0.75860961
-1.59979990,1.97867847,0.00177925,0.26462063,0.17556670,0.69380718,0.91369426,0.04878459,0.77369575
-1.59379690,2.00181008,0.00166795,0.27315873,0.16968086,0.70921565,0.92345447,0.04766377,0.78514303
-1.58779390,2.01930175,0.00156736,0.28090059,0.16451023,0.72150255,0.93094810,0.04674229,0.79278873
-1.58179090,2.03106627,0.00147816,0.28780520,0.16010258,0.73053937,0.93615943,0.04603084,0.79655095
-1.57578789,2.03712133,0.00140062,0.29385077,0.15647535,0.73627048,0.93911149,0.04553179,0.79643246
-1.56978489,2.03759111,0.00133470,0.29903471,0.15361607,0.73871557,0.93986608,0.04523933,0.79252159
-1.56378189,2.03270461,0.00128003,0.30337313,0.15148394,0.73796958,0.93852267,0.04513981,0.78499038
-1.55777889,2.02279031,0.00123597,0.30689961,0.15001230,0.73419985,0.93521622,0.04521250,0.77408957
-1.55177589,2.00826735,0.00120162,0.30966338,0.14911206,0.72764044,0.93011373,0.04543048,0.76014084
-1.54577289,1.98963310,0.00117587,0.31172708,0.14867576,0.71858398,0.92340951,0.04576182,0.74352631
-1.53976988,1.96744775,0.00115751,0.31316389,0.14858222,0.70737114,0.91531948,0.04617092,0.72467584
-1.53376688,1.94231626,0.00114518,0.31405453,0.14870151,0.69437818,0.90607445,0.04661989,0.70405259
-1.52776388,1.91486847,0.00113752,0.31448390,0.14890004,0.68000319,0.89591274,0.04707005,0.68213730
-1.52176088,1.88573817,0.00113314,0.31453771,0.14904557,0.66465142,0.88507234,0.04748340,0.65941223
-1.51575788,1.85554216,0.00113072,0.31429926,0.14901201,0.64872058,0.87378309,0.04782398,0.63634517
-1.50975488,1.82486008,0.00112901,0.31384630,0.14868374,0.63258655,0.86225907,0.04805918,0.61337439
-1.50375188,1.79421619,0.00112689,0.31324841,0.14795930,0.61659033,0.85069175,0.04816079,0.59089513
-1.49774887,1.76406376,0.00112337,0.31256473,0.14675447,0.60102677,0.83924406,0.04810596,0.56924822
-1.49174587,1.73477303,0.00111761,0.31184240,0.14500446,0.58613545,0.82804584,0.04787779,0.54871129
-1.48574287,1.70662322,0.00110897,0.31111556,0.14266526,0.57209438,0.81719084,0.04746577,0.52949295
-1.47973987,1.67979893,0.00109694,0.31040509,0.13971419,0.55901655,0.80673549,0.04686589,0.51173018
-1.47373687,1.65439127,0.00108121,0.30971905,0.13614951,0.54694948,0.79669947,0.04608054,0.49548886
-1.46773387,1.63040346,0.00106161,0.30905382,0.13198936,0.53587787,0.78706810,0.04511816,0.48076752
-1.46173087,1.60776062,0.00103813,0.30839578,0.12726999,0.52572903,0.77779640,0.04399264,0.46750397
-1.45572786,1.58632329,0.00101089,0.30772354,0.12204340,0.51638075,0.76881468,0.04272260,0.45558438
-1.44972486,1.56590381,0.00098009,0.30701059,0.11637462,0.50767129,0.76003519,0.04133050,0.44485450
