energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-3.17858929,3.23539979,0.00067456,0.79943684,1.03940040,1.22830648,0.01473885,0.16972678,1.22200444,0.78939573
-3.17258629,3.25523148,0.00070890,0.78606691,1.06172486,1.26865645,0.01518110,0.17252816,1.21330749,0.78294165
-3.16658329,3.28582380,0.00075149,0.77552404,1.08528248,1.31361865,0.01566200,0.17540677,1.21145313,0.77907204
-3.16058029,3.32704504,0.00080288,0.76763739,1.11012109,1.36334895,0.01617527,0.17837590,1.21638686,0.77764046
-3.15457729,3.37867168,0.00086359,0.76220753,1.13629352,1.41796795,0.01671462,0.18145377,1.22797924,0.77847305
-3.14857429,3.44040349,0.00093407,0.75902071,1.16385442,1.47755131,0.01727386,0.18466324,1.24603954,0.78137864
-3.14257129,3.51187392,0.00101470,0.75786233,1.19285459,1.54211818,0.01784695,0.18803107,1.27032819,0.78615800
-3.13656828,3.59265564,0.00110577,0.75852920,1.22333308,1.61161827,0.01842802,0.19158662,1.30056752,0.79261197
-3.13056528,3.68226116,0.00120743,0.76084003,1.25530736,1.68591831,0.01901142,0.19536026,1.33645066,0.80054799
-3.12456228,3.78013935,0.00131969,0.76464387,1.28876239,1.76478876,0.01959167,0.19938129,1.37764839,0.80978525
-3.11855928,3.88566893,0.00144235,0.76982625,1.32363920,1.84789167,0.02016339,0.20367576,1.42381431,0.82015811
-3.11255628,3.99815024,0.00157503,0.77631303,1.35982403,1.93477087,0.02072124,0.20826416,1.47458850,0.83151813
-3.10655328,4.11679695,0.00171712,0.78407182,1.39713880,2.02484530,0.02125987,0.21315916,1.52960020,0.84373474
-3.10055028,4.24072932,0.00186774,0.79311131,1.43533397,2.11740653,0.02177380,0.21836365,1.58846982,0.85669482
-3.09454727,4.36897046,0.00202577,0.80347841,1.47408442,2.21162099,0.02225738,0.22386898,1.65081084,0.87030150
-3.08854427,4.50044680,0.00218982,0.81525377,1.51298910,2.30653756,0.02270478,0.22965386,1.71623186,0.88447228
-3.08254127,4.63399364,0.00235824,0.82854564,1.55157474,2.40110047,0.02310991,0.23568363,1.78433911,0.89913690
-3.07653827,4.76836622,0.00252913,0.84348257,1.58930384,2.49416752,0.02346655,0.24191029,1.85473932,0.91423498
-3.07053527,4.90225603,0.00270038,0.86020516,1.62558669,2.58453305,0.02376833,0.24827307,1.92704316,0.92971373
-3.06453227,5.03431196,0.00286971,0.87885704,1.65979709,2.67095495,0.02400890,0.25469961,2.00086865,0.94552561
-3.05852926,5.16316506,0.00303467,0.89957550,1.69129106,2.75218456,0.02418208,0.26110776,2.07584445,0.96162612
-3.05252626,5.28745573,0.00319274,0.92248182,1.71942747,2.82699839,0.02428202,0.26740773,2.15161240,0.97797165
-3.04652326,5.40586149,0.00334137,0.94767167,1.74358989,2.89423013,0.02430342,0.27350465,2.22782891,0.99451730
-3.04052026,5.51712383,0.00347805,0.97520576,1.76320804,2.95280176,0.02424175,0.27930132,2.30416468,1.01121461
-3.03451726,5.62007248,0.00360039,1.00510091,1.77777820,3.00175222,0.02409349,0.28470104,2.38030245,1.02800918
-3.02851426,5.71364566,0.00370613,1.03732186,1.78688102,3.04026271,0.02385628,0.28961035,2.45593250,1.04483808
-3.02251126,5.79690535,0.00379328,1.07177413,1.79019622,3.06767736,0.02352913,0.29394159,2.53074603,1.06162716
-3.01650825,5.86904694,0.00386014,1.10829806,1.78751312,3.08351885,0.02311254,0.29761518,2.60442654,1.07828827
-3.01050525,5.92940311,0.00390535,1.14666454,1.77873680,3.08749833,0.02260860,0.30056148,2.67663973,1.09471649
-3.00450225,5.97744239,0.00392794,1.18657257,1.76388947,3.07951979,0.02202097,0.30272231,2.74702272,1.11078766
-2.99849925,6.01276326,0.00392737,1.22764903,1.74310741,3.05967890,0.02135490,0.30405192,2.81517330,1.12635643
-2.99249625,6.03508476,0.00390352,1.26945086,1.71663359,3.02825690,0.02061709,0.30451759,2.88064039,1.14125493
-2.98649325,6.04423546,0.00385673,1.31146991,1.68480675,2.98571028,0.01981555,0.30409981,2.94291671,1.15529257
-2.98049025,6.04014190,0.00378777,1.35314046,1.64804768,2.93265698,0.01895942,0.30279213,3.00143461,1.16825703
-2.97448724,6.02281840,0.00369782,1.39384941,1.60684364,2.86986020,0.01805871,0.30060064,3.05556606,1.17991657
-2.96848424,5.99235925,0.00358843,1.43294907,1.56173177,2.79821059,0.01712401,0.29754338,3.10462739,1.19002400
-2.96248124,5.94893453,0.00346151,1.46977215,1.51328265,2.71870779,0.01616629,0.29364949,3.14788914,1.19832197
-2.95647824,5.89278990,0.00331921,1.50364859,1.46208458,2.63244205,0.01519650,0.28895837,3.18459111,1.20454982
-2.95047524,5.82425070,0.00316394,1.53392363,1.40872962,2.54057641,0.01422542,0.28351874,3.21396229,1.20845143
-2.94447224,5.74372974,0.00299824,1.55997646,1.35380169,2.44432991,0.01326332,0.27738780,3.23524482,1.20978406
-2.93846923,5.65173811,0.00282477,1.58123874,1.29786709,2.34496196,0.01231982,0.27063037,3.24772125,1.20832757
-2.93246623,5.54889753,0.00264618,1.59721212,1.24146774,2.24375776,0.01140366,0.26331806,3.25074344,1.20389353
-2.92646323,5.43595296,0.00246510,1.60748417,1.18511680,2.14201467,0.01052262,0.25552852,3.24376198,1.19633398
-2.92046023,5.31378347,0.00228409,1.61174170,1.12929660,2.04102919,0.00968340,0.24734459,3.22635421,1.18554903
-2.91445723,5.18340992,0.00210554,1.60978117,1.07445832,1.94208406,0.00889162,0.23885350,3.19824949,1.17149304
-2.90845423,5.04599758,0.00193167,1.60151552,1.02102307,1.84643516,0.00815181,0.23014593,3.15935013,1.15417898
-2.90245123,4.90285266,0.00176445,1.58697707,0.96938356,1.75529775,0.00746743,0.22131499,3.10974672,1.13368062
-2.89644822,4.75541156,0.00160565,1.56631651,0.91990612,1.66983178,0.00684097,0.21245506,3.04972695,1.11013248
-2.89044522,4.60522256,0.00145675,1.53979789,0.87293217,1.59112613,0.00627402,0.20366046,2.97977718,1.08372741
-2.88444222,4.45391988,0.00131896,1.50778995,0.82877914,1.52018171,0.00576736,0.19502404,2.90057667,1.05471194
-2.87843922,4.30319079,0.00119323,1.47075418,0.78774006,1.45789365,0.00532110,0.18663559,2.81298443,1.02337967
-2.87243622,4.15473676,0.00108021,1.42923019,0.75008211,1.40503293,0.00493473,0.17858020,2.71801943,0.99006297
-2.86643322,4.01023031,0.00098033,1.38381906,0.71604370,1.36222804,0.00460722,0.17093656,2.61683486,0.95512331
-2.86043022,3.87126934,0.00089375,1.33516543,0.68583052,1.32994728,0.00433714,0.16377535,2.51068778,0.91894096
-2.85442721,3.73933101,0.00082042,1.28393910,0.65961050,1.30848268,0.00412264,0.15715766,2.40090532,0.88190422
-2.84842421,3.61572760,0.00076007,1.23081697,0.63750837,1.29793628,0.00396157,0.15113370,2.28884910,0.84439894
-2.84242121,3.50156638,0.00071225,1.17646590,0.61959988,1.29820982,0.00385145,0.14574159,2.17587930,0.80679865
-2.83641821,3.39771549,0.00067635,1.12152718,0.60590648,1.30899866,0.00378949,0.14100668,2.06331978,0.76945572
-2.83041521,3.30477789,0.00065161,1.06660313,0.59639068,1.32979071,0.00377261,0.13694102,1.95242579,0.73269396
-2.82441221,3.22307442,0.00063717,1.01224614,0.59095276,1.35987108,0.00379740,0.13354343,1.84435518,0.69680273
-2.81840920,3.15263727,0.00063203,0.95895041,0.58942905,1.39833273,0.00386015,0.13079981,1.74014427,0.66203295
-2.81240620,3.09321407,0.00063517,0.90714636,0.59159219,1.44409345,0.00395680,0.12868398,1.64068889,0.62859471
-2.80640320,3.04428270,0.00064547,0.85719782,0.59715354,1.49591892,0.00408298,0.12715885,1.54673099,0.59665683
-2.80040020,3.00507614,0.00066183,0.80940166,0.60576791,1.55245155,0.00423398,0.12617794,1.45885103,0.56634785
-2.79439720,2.97461636,0.00068309,0.76398961,0.61704043,1.61224428,0.00440485,0.12568717,1.37746587,0.53775849
-2.78839420,2.95175581,0.00070816,0.72113194,0.63053554,1.67379853,0.00459034,0.12562686,1.30283197,0.51094529
-2.78239120,2.93522454,0.00073596,0.68094259,0.64578782,1.73560491,0.00478509,0.12593384,1.23505314,0.48593497
-2.77638819,2.92368105,0.00076551,0.64348523,0.66231423,1.79618533,0.00498360,0.12654358,1.17409232,0.46272943
-2.77038519,2.91576456,0.00079592,0.60877991,0.67962734,1.85413508,0.00518040,0.12739228,1.11978654,0.44131095
-2.76438219,2.91014656,0.00082641,0.57680983,0.69724921,1.90816322,0.00537011,0.12841878,1.07186419,0.42164731
-2.75837919,2.90557940,0.00085636,0.54752793,0.71472514,1.95712964,0.00554762,0.12956631,1.02996377,0.40369658
-2.75237619,2.90094005,0.00088534,0.52086289,0.73163696,2.00007761,0.00570814,0.13078393,0.99365340,0.38741145
-2.74637319,2.89526742,0.00091307,0.49672445,0.74761540,2.03626035,0.00584738,0.13202768,0.96245009,0.37274281
-2.74037019,2.88779176,0.00093951,0.47500775,0.76235090,2.06516072,0.00596162,0.13326135,0.93583843,0.35964251
-2.73436718,2.87795553,0.00096482,0.45559682,0.77560265,2.08650342,0.00604783,0.13445701,0.91328781,0.34806537
-2.72836418,2.86542499,0.00098937,0.43836698,0.78720554,2.10025917,0.00610375,0.13559507,0.89426797,0.33797025
-2.72236118,2.85009268,0.00101376,0.42318647,0.79707463,2.10664106,0.00612794,0.13666414,0.87826238,0.32932034
-2.71635818,2.83207118,0.00103879,0.40991727,0.80520732,2.10609334,0.00611982,0.13766058,0.86477936,0.32208274
-2.71035518,2.81167880,0.00106540,0.39841537,0.81168290,2.09927322,0.00607967,0.13858781,0.85336078,0.31622746
-2.70435218,2.78941837,0.00109472,0.38853074,0.81665970,2.08702674,0.00600860,0.13945545,0.84358837,0.31172589
-2.69834917,2.76595037,0.00112798,0.38010710,0.82036988,2.07035970,0.00590854,0.14027833,0.83508767,0.30854903
-2.69234617,2.74206190,0.00116645,0.37298188,0.82311216,2.05040494,0.00578207,0.14107547,0.82753000,0.30666550
-2.68634317,2.71863287,0.00121144,0.36698635,0.82524266,2.02838736,0.00563243,0.14186895,0.82063245,0.30603960
-2.68034017,2.69660099,0.00126419,0.36194632,0.82716410,2.00558778,0.00546333,0.14268282,0.81415630,0.30662934
-2.67433717,2.67692693,0.00132586,0.35768331,0.82931383,1.98330711,0.00527881,0.14354211,0.80790421,0.30838488
-2.66833417,2.66056071,0.00139740,0.35401641,0.83215094,1.96283165,0.00508315,0.14447182,0.80171646,0.31124715
-2.66233117,2.64841052,0.00147959,0.35076474,0.83614268,1.94540065,0.00488070,0.14549603,0.79546647,0.31514687
-2.65632816,2.64131463,0.00157287,0.34775046,0.84175085,1.93217673,0.00467572,0.14663712,0.78905613,0.32000404
-2.65032516,2.64001696,0.00167737,0.34480225,0.84941807,1.92421969,0.00447228,0.14791506,0.78241102,0.32572779
-2.64432216,2.64514658,0.00179286,0.34175907,0.85955461,1.92246390,0.00427410,0.14934682,0.77547581,0.33221681
-2.63831916,2.65720128,0.00191870,0.33847402,0.87252591,1.92769959,0.00408450,0.15094586,0.76821010,0.33936002
-2.63231616,2.67653505,0.00205382,0.33481804,0.88864099,1.94055776,0.00390629,0.15272172,0.76058469,0.34703775
-2.62631316,2.70334936,0.00219676,0.33068328,0.90814212,1.96149867,0.00374172,0.15467967,0.75257865,0.35512324
-2.62031016,2.73768769,0.00234564,0.32598592,0.93119595,1.99080359,0.00359243,0.15682049,0.74417683,0.36348440
-2.61430715,2.77943323,0.00249824,0.32066818,0.95788614,2.02856963,0.00345945,0.15914024,0.73536825,0.37198577
-2.60830415,2.82830909,0.00265201,0.31469944,0.98820781,2.07470720,0.00334324,0.16163015,0.72614495,0.38049068
-2.60230115,2.88388089,0.00280415,0.30807637,1.02206376,2.12894004,0.00324368,0.16427659,0.71650144,0.38886345
-2.59629815,2.94556125,0.00295171,0.30082199,1.05926270,2.19080761,0.00316013,0.16706103,0.70643463,0.39697161
-2.59029515,3.01261617,0.00309163,0.29298367,1.09951940,2.25966963,0.00309154,0.16996016,0.69594399,0.40468803
-2.58429215,3.08417307,0.00322090,0.28463021,1.14245691,2.33471303,0.00303645,0.17294592,0.68503197,0.41189290
-2.57828914,3.15923052,0.00333659,0.27584810,1.18761072,2.41496120,0.00299313,0.17598579,0.67370449,0.41847554
-2.57228614,3.23666980,0.00343600,0.26673711,1.23443499,2.49928586,0.00295966,0.17904296,0.66197142,0.42433591
-2.56628314,3.31526842,0.00351673,0.25740550,1.28231065,2.58642172,0.00293399,0.18207669,0.64984691,0.42938582
-2.56028014,3.39371583,0.00357679,0.24796504,1.33055545,2.67498420,0.00291402,0.18504271,0.63734962,0.43354979
-2.55427714,3.47063157,0.00361463,0.23852611,1.37843575,2.76349044,0.00289772,0.18789370,0.62450278,0.43676560
-2.54827414,3.54458608,0.00362924,0.22919313,1.42517999,2.85038365,0.00288313,0.19057994,0.61133405,0.43898439
-2.54227114,3.61412428,0.00362018,0.22006048,1.46999370,2.93406105,0.00286846,0.19304995,0.59787524,0.44017060
-2.53626813,3.67779200,0.00358756,0.21120922,1.51207575,3.01290502,0.00285214,0.19525141,0.58416206,0.44030145
-2.53026513,3.73416505,0.00353211,0.20270464,1.55063573,3.08531734,0.00283280,0.19713204,0.57023371,0.43936636
-2.52426213,3.78188085,0.00345509,0.19459468,1.58491210,3.14975586,0.00280935,0.19864078,0.55613273,0.43736616
-2.51825913,3.81967180,0.00335832,0.18690953,1.61419064,3.20477293,0.00278096,0.19972896,0.54190495,0.43431227
-2.51225613,3.84639989,0.00324405,0.17966196,1.63782299,3.24905462,0.00274707,0.20035165,0.52759962,0.43022586
-2.50625313,3.86109158,0.00311494,0.17284873,1.65524460,3.28145940,0.00270740,0.20046909,0.51326994,0.42513722
-2.50025013,3.86297167,0.00297399,0.16645263,1.66599171,3.30105522,0.00266192,0.20004814,0.49897379,0.41908523
-2.49424712,3.85149505,0.00282440,0.16044526,1.66971661,3.30715323,0.00261086,0.19906380,0.48477477,0.41211704
-2.48824412,3.82637478,0.00266953,0.15479008,1.66620088,3.29933692,0.00255467,0.19750054,0.47074344,0.40428802
-2.48224112,3.78760526,0.00251277,0.14944587,1.65536572,3.27748514,0.00249402,0.19535371,0.45695865,0.39566193
-2.47623812,3.73547887,0.00235749,0.14437005,1.63727915,3.24178770,0.00242980,0.19263054,0.44350886,0.38631122
-2.47023512,3.67059514,0.00220691,0.13952198,1.61215939,3.19275242,0.00236306,0.18935105,0.43049325,0.37631754
-2.46423212,3.59386119,0.00206407,0.13486582,1.58037427,3.13120292,0.00229504,0.18554857,0.41802247,0.36577219
-2.45822911,3.50648290,0.00193175,0.13037300,1.54243630,3.05826664,0.00222710,0.18126980,0.40621888,0.35477653
-2.45222611,3.40994641,0.00181239,0.12602402,1.49899349,2.97535296,0.00216077,0.17657461,0.39521606,0.34344224
-2.44622311,3.30598993,0.00170809,0.12180963,1.45081594,2.88412194,0.00209766,0.17153519,0.38515753,0.33189122
-2.44022011,3.19656649,0.00162053,0.11773133,1.39877852,2.78644427,0.00203952,0.16623488,0.37619455,0.32025515
-2.43421711,3.08379853,0.00155098,0.11380118,1.34384018,2.68435376,0.00198816,0.16076646,0.36848299,0.30867464
-2.42821411,2.96992549,0.00150029,0.11004091,1.28702036,2.57999384,0.00194543,0.15523007,0.36217931,0.29729775
-2.42221111,2.85724638,0.00146886,0.10648052,1.22937344,2.47555985,0.00191325,0.14973080,0.35743569,0.28627819
-2.41620810,2.74805889,0.00145666,0.10315645,1.17196184,2.37323915,0.00189352,0.14437594,0.35439458,0.27577286
-2.41020510,2.64459752,0.00146325,0.10010929,1.11582897,2.27515119,0.00188812,0.13927210,0.35318275,0.26593907
-2.40420210,2.54897260,0.00148778,0.09738139,1.06197262,2.18328949,0.00189889,0.13452233,0.35390520,0.25693141
-2.39819910,2.46311258,0.00152904,0.09501437,1.01131996,2.09946778,0.00192756,0.13022311,0.35663922,0.24889834
-2.39219610,2.38871140,0.00158547,0.09304661,0.96470469,2.02527176,0.00197571,0.12646172,0.36142876,0.24197872
-2.38619310,2.32718292,0.00165522,0.09151102,0.92284731,1.96201838,0.00204478,0.12331364,0.36827969,0.23629832
-2.38019010,2.27962356,0.00173616,0.09043299,0.88633882,1.91072350,0.00213596,0.12084050,0.37715592,0.23196652
-2.37418709,2.24678459,0.00182596,0.08982879,0.85562842,1.87207906,0.00225019,0.11908831,0.38797681,0.22907318
-2.36818409,2.22905437,0.00192214,0.08970429,0.83101536,1.84643995,0.00238810,0.11808620,0.40061603,0.22768595
-2.36218109,2.22645110,0.00202210,0.09005421,0.81264513,1.83382089,0.00254996,0.11784572,0.41490186,0.22784795
-2.35617809,2.23862577,0.00212321,0.09086179,0.80050973,1.83390276,0.00273567,0.11836055,0.43061909,0.22957592
-2.35017509,2.26487482,0.00222284,0.09209892,0.79445201,1.84604804,0.00294467,0.11960680,0.44751247,0.23285890
-2.34417209,2.30416178,0.00231845,0.09372667,0.79417357,1.86932425,0.00317596,0.12154371,0.46529148,0.23765744
-2.33816908,2.35514678,0.00240763,0.09569623,0.79924598,1.90253446,0.00342805,0.12411478,0.48363639,0.24390328
-2.33216608,2.41622266,0.00248815,0.09795010,0.80912468,1.94425351,0.00369896,0.12724928,0.50220529,0.25149961
-2.32616308,2.48555650,0.00255804,0.10042358,0.82316514,1.99286882,0.00398618,0.13086405,0.52064186,0.26032179
-2.32016008,2.56113509,0.00261561,0.10304643,0.84064080,2.04662420,0.00428674,0.13486548,0.53858357,0.27021858
-2.31415708,2.64081306,0.00265948,0.10574457,0.86076217,2.10366559,0.00459716,0.13915171,0.55566999,0.28101387
-2.30815408,2.72236255,0.00268862,0.10844193,0.88269665,2.16208741,0.00491352,0.14361488,0.57155105,0.29250894
-2.30215108,2.80352304,0.00270236,0.11106222,0.90558867,2.21997833,0.00523154,0.14814346,0.58589486,0.30448520
-2.29614807,2.88205058,0.00270040,0.11353063,0.92857967,2.27546560,0.00554658,0.15262455,0.59839488,0.31670745
-2.29014507,2.95576542,0.00268277,0.11577553,0.95082746,2.32675683,0.00585379,0.15694613,0.60877643,0.32892774
-2.28414207,3.02259716,0.00264988,0.11772988,0.97152484,2.37217870,0.00614817,0.16099933,0.61680213,0.34088964
-2.27813907,3.08062699,0.00260240,0.11933268,0.98991690,2.41021175,0.00642470,0.16468043,0.62227646,0.35233311
-2.27213607,3.12812616,0.00254132,0.12053009,1.00531690,2.43952085,0.00667844,0.16789296,0.62504926,0.36299977
-2.26613307,3.16359029,0.00246784,0.12127650,1.01712030,2.45898082,0.00690470,0.17054949,0.62501806,0.37263853
-2.26013007,3.18576891,0.00238335,0.12153534,1.02481684,2.46769694,0.00709915,0.17257335,0.62212959,0.38101144
-2.25412706,3.19368982,0.00228938,0.12127973,1.02800035,2.46501996,0.00725792,0.17390019,0.61638007,0.38789969
-2.24812406,3.18667767,0.00218755,0.12049296,1.02637614,2.45055554,0.00737778,0.17447933,0.60781476,0.39310940
-2.24212106,3.16436654,0.00207954,0.11916876,1.01976572,2.42416799,0.00745622,0.17427482,0.59652649,0.39647724
-2.23611806,3.12670598,0.00196701,0.11731137,1.00810888,2.38597823,0.00749156,0.17326638,0.58265351,0.39787535
-2.23011506,3.07396030,0.00185160,0.11493544,0.99146294,2.33635623,0.00748301,0.17144993,0.56637647,0.39721567
-2.22411206,3.00670101,0.00173488,0.11206569,0.96999923,2.27590785,0.00743072,0.16883791,0.54791482,0.39445315
-2.21810905,2.92579235,0.00161832,0.10873641,0.94399690,2.20545682,0.00733581,0.16545917,0.52752256,0.38958791
-2.21210605,2.83237013,0.00150329,0.10499075,0.91383414,2.12602185,0.00720038,0.16135856,0.50548347,0.38266607
-2.20610305,2.72781431,0.00139103,0.10087983,0.87997712,2.03878987,0.00702740,0.15659614,0.48210582,0.37377919
-2.20010005,2.61371589,0.00128263,0.09646172,0.84296696,1.94508581,0.00682074,0.15124599,0.45771679,0.36306232
-2.19409705,2.49183892,0.00117908,0.09180018,0.80340501,1.84633990,0.00658500,0.14539471,0.43265647,0.35069065
-2.18809405,2.36407871,0.00108121,0.08696340,0.76193707,1.74405328,0.00632541,0.13913957,0.40727183,0.33687489
-2.18209105,2.23241737,0.00098974,0.08202257,0.71923679,1.63976290,0.00604770,0.13258632,0.38191049,0.32185559
-2.17608804,2.09887794,0.00090525,0.07705045,0.67598894,1.53500675,0.00575796,0.12584687,0.35691459,0.30589649
-2.17008504,1.96547847,0.00082823,0.07211986,0.63287297,1.43129018,0.00546243,0.11903670,0.33261485,0.28927728
-2.16408204,1.83418742,0.00075907,0.06730231,0.59054729,1.33005435,0.00516739,0.11227219,0.30932495,0.27228597
-2.15807904,1.70688157,0.00069805,0.06266661,0.54963479,1.23264762,0.00487893,0.10566799,0.28733628,0.25521120
-2.15207604,1.58530771,0.00064538,0.05827762,0.51070992,1.14030039,0.00460288,0.09933432,0.26691325,0.23833478
-2.14607304,1.47104899,0.00060120,0.05419510,0.47428766,1.05410413,0.00434456,0.09337448,0.24828934,0.22192469
-2.14007004,1.36549686,0.00056556,0.05047285,0.44081463,0.97499480,0.00410875,0.08788256,0.23166372,0.20622881
-2.13406703,1.26982909,0.00053845,0.04715785,0.41066247,0.90374104,0.00389953,0.08294134,0.21719878,0.19146954
-2.12806403,1.18499434,0.00051980,0.04428977,0.38412351,0.84093709,0.00372018,0.07862054,0.20501849,0.17783955
-2.12206103,1.11170327,0.00050948,0.04190058,0.36140887,0.78700044,0.00357316,0.07497546,0.19520755,0.16549857
-2.11605803,1.05042634,0.00050730,0.04001446,0.34264878,0.74217389,0.00346005,0.07204597,0.18781151,0.15457153
-2.11005503,1.00139784,0.00051301,0.03864778,0.32789508,0.70653186,0.00338153,0.06985587,0.18283763,0.14514774
-2.10405203,0.96462586,0.00052631,0.03780943,0.31712558,0.67999047,0.00333743,0.06841281,0.18025673,0.13728139
-2.09804902,0.93990761,0.00054688,0.03750121,0.31025029,0.66232094,0.00332670,0.06770848,0.18000562,0.13099294
-2.09204602,0.92684949,0.00057433,0.03771843,0.30711900,0.65316574,0.00334755,0.06771931,0.18199045,0.12627167
-2.08604302,0.92489104,0.00060828,0.03845061,0.30753009,0.65205703,0.00339745,0.06840757,0.18609055,0.12307881
-2.08004002,0.93333203,0.00064831,0.03968231,0.31124022,0.65843681,0.00347329,0.06972278,0.19216291,0.12135153
-2.07403702,0.95136185,0.00069403,0.04139402,0.31797454,0.67167809,0.00357146,0.07160349,0.20004709,0.12100726
-2.06803402,0.97809019,0.00074508,0.04356312,0.32743711,0.69110650,0.00368799,0.07397934,0.20957047,0.12194843
-2.06203102,1.01257811,0.00080113,0.04616480,0.33932126,0.71602185,0.00381867,0.07677335,0.22055361,0.12406723
-2.05602801,1.05386854,0.00086195,0.04917300,0.35331938,0.74571884,0.00395918,0.07990430,0.23281577,0.12725035
-2.05002501,1.10101519,0.00092739,0.05256128,0.36913200,0.77950637,0.00410525,0.08328925,0.24618016,0.13138356
-2.04402201,1.15310898,0.00099742,0.05630356,0.38647572,0.81672495,0.00425280,0.08684609,0.26047896,0.13635578
-2.03801901,1.20930103,0.00107215,0.06037475,0.40508977,0.85676151,0.00439804,0.09049585,0.27555778,0.14206270
-2.03201601,1.26882144,0.00115184,0.06475120,0.42474094,0.89906120,0.00453757,0.09416502,0.29127950,0.14840968
-2.02601301,1.33099315,0.00123692,0.06941097,0.44522668,0.94313572,0.00466854,0.09778743,0.30752715,0.15531393
-2.02001001,1.39524026,0.00132795,0.07433382,0.46637631,0.98856797,0.00478866,0.10130594,0.32420590,0.16270575
-2.01400700,1.46109063,0.00142565,0.07950109,0.48805026,1.03501275,0.00489627,0.10467361,0.34124384,0.17052901
-2.00800400,1.52817258,0.00153086,0.08489520,0.51013739,1.08219351,0.00499041,0.10785443,0.35859159,0.17874059
-2.00200100,1.59620579,0.00164452,0.09049908,0.53255061,1.12989546,0.00507073,0.11082363,0.37622067,0.18730905
-1.99599800,1.66498708,0.00176760,0.09629529,0.55522095,1.17795520,0.00513754,0.11356739,0.39412070,0.19621251
-1.98999500,1.73437152,0.00190107,0.10226509,0.57809048,1.22624760,0.00519172,0.11608213,0.41229542,0.20543583
-1.98399200,1.80425016,0.00204581,0.10838735,0.60110444,1.27467048,0.00523463,0.11837327,0.43075779,0.21496734
-1.97798899,1.87452540,0.00220258,0.11463747,0.62420314,1.32312809,0.00526803,0.12045375,0.44952433,0.22479520
-1.97198599,1.94508551,0.00237189,0.12098636,0.64731390,1.37151415,0.00529394,0.12234208,0.46860888,0.23490375
-1.96598299,2.01577983,0.00255397,0.12739950,0.67034384,1.41969568,0.00531454,0.12406031,0.48801620,0.24526993
-1.95997999,2.08639600,0.00274868,0.13383628,0.69317370,1.46749844,0.00533199,0.12563188,0.50773565,0.25586009
-1.95397699,2.15664098,0.00295545,0.14024953,0.71565326,1.51469498,0.00534834,0.12707948,0.52773529,0.26662742
-1.94797399,2.22612683,0.00317321,0.14658544,0.73759876,1.56099615,0.00536539,0.12842314,0.54795676,0.27751012
-1.94197099,2.29436260,0.00340040,0.15278387,0.75879236,1.60604671,0.00538458,0.12967846,0.56831110,0.28843054
-1.93596798,2.36075283,0.00363491,0.15877903,0.77898396,1.64942539,0.00540688,0.13085533,0.58867609,0.29929532
-1.92996498,2.42460321,0.00387410,0.16450061,0.79789523,1.69064976,0.00543277,0.13195699,0.60889489,0.30999668
-1.92396198,2.48513330,0.00411484,0.16987524,0.81522582,1.72918563,0.00546215,0.13297960,0.62877646,0.32041470
-1.91795898,2.54149590,0.00435357,0.17482836,0.83066141,1.76446073,0.00549437,0.13391229,0.64809771,0.33042060
-1.91195598,2.59280217,0.00458636,0.17928630,0.84388328,1.79588214,0.00552822,0.13473774,0.66660731,0.33988091
-1.90595298,2.63815140,0.00480905,0.18317854,0.85457890,1.82285644,0.00556200,0.13543308,0.68403111,0.34866214
-1.89994997,2.67666397,0.00501730,0.18644011,0.86245307,1.84481182,0.00559360,0.13597132,0.70007904,0.35663598
-1.89394697,2.70751566,0.00520683,0.18901385,0.86723905,1.86122077,0.00562057,0.13632295,0.71445314,0.36368444
-1.88794397,2.72997169,0.00537346,0.19085257,0.86870907,1.87162245,0.00564025,0.13645778,0.72685646,0.36970492
-1.88194097,2.74341865,0.00551330,0.19192095,0.86668383,1.87564330,0.00564989,0.13634679,0.73700254,0.37461470
-1.87593797,2.74739248,0.00562291,0.19219700,0.86104039,1.87301499,0.00564680,0.13596397,0.74462488,0.37835472
-1.86993497,2.74160119,0.00569939,0.19167314,0.85171822,1.86358861,0.00562843,0.13528802,0.74948624,0.38089233
-1.86393197,2.72594088,0.00574049,0.19035667,0.83872300,1.84734447,0.00559255,0.13430369,0.75138722,0.38222293
-1.85792896,2.70050440,0.00574474,0.18826979,0.82212814,1.82439685,0.00553730,0.13300288,0.75017382,0.38237021
-1.85192596,2.66558197,0.00571146,0.18544895,0.80207385,1.79499349,0.00546130,0.13138533,0.74574355,0.38138521
-1.84592296,2.62165378,0.00564082,0.18194376,0.77876399,1.75950978,0.00536372,0.12945876,0.73805001,0.37934397
-1.83991996,2.56937502,0.00553382,0.17781533,0.75246071,1.71843802,0.00524432,0.12723876,0.72710560,0.37634410
-1.83391696,2.50955397,0.00539228,0.17313428,0.72347731,1.67237210,0.00510344,0.12474812,0.71298226,0.37250030
-1.82791396,2.44312445,0.00521876,0.16797837,0.69216958,1.62198854,0.00494200,0.12201587,0.69581028,0.36793916
-1.82191096,2.37111388,0.00501650,0.16243001,0.65892603,1.56802469,0.00476148,0.11907602,0.67577523,0.36279353
-1.81590795,2.29460871,0.00478929,0.15657364,0.62415750,1.51125514,0.00456386,0.11596607,0.65311310,0.35719673
