energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-3.46673337,3.20385783,0.01675527,0.19223550,0.49345272,0.00000000,0.62431255,1.14452957,0.09439514,1.70892924
-3.46073037,3.22157999,0.01691152,0.18823279,0.49121888,0.00000000,0.62166432,1.14234140,0.09473024,1.73615990
-3.45472736,3.24036805,0.01698917,0.18512474,0.48872012,0.00000000,0.62112389,1.14019503,0.09478104,1.76391334
-3.44872436,3.26138129,0.01698826,0.18305182,0.48607163,0.00000000,0.62308801,1.13838655,0.09455090,1.79292634
-3.44272136,3.28598112,0.01691065,0.18215590,0.48340713,0.00000000,0.62796242,1.13729466,0.09405140,1.82404886
-3.43671836,3.31571665,0.01675995,0.18257931,0.48087714,0.00000000,0.63615644,1.13738305,0.09330224,1.85822759
-3.43071536,3.35229725,0.01654138,0.18446312,0.47864602,0.00000000,0.64807559,1.13919736,0.09233067,1.89648314
-3.42471236,3.39755264,0.01626154,0.18794473,0.47688774,0.00000000,0.66411254,1.14335652,0.09117059,1.93988160
-3.41870935,3.45338169,0.01592809,0.19315462,0.47578077,0.00000000,0.68463655,1.15053863,0.08986125,1.98950135
-3.41270635,3.52169193,0.01554947,0.20021251,0.47550214,0.00000000,0.70998166,1.16146188,0.08844563,2.04639661
-3.40670335,3.60433205,0.01513454,0.20922286,0.47622122,0.00000000,0.74043407,1.17686120,0.08696869,2.11155905
-3.40070035,3.70302042,0.01469217,0.22027003,0.47809331,0.00000000,0.77621931,1.19746155,0.08547547,2.18587921
-3.39469735,3.81927250,0.01423098,0.23341321,0.48125361,0.00000000,0.81748948,1.22394911,0.08400924,2.27010909
-3.38869435,3.95433033,0.01375895,0.24868130,0.48581161,0.00000000,0.86431119,1.25694153,0.08260968,2.36482765
-3.38269135,4.10909718,0.01328321,0.26606815,0.49184632,0.00000000,0.91665485,1.29695853,0.08131135,2.47041055
-3.37668834,4.28408013,0.01280979,0.28552824,0.49940245,0.00000000,0.97438550,1.34439420,0.08014238,2.58700522
-3.37068534,4.47934311,0.01234351,0.30697323,0.50848768,0.00000000,1.03725594,1.39949224,0.07912356,2.71451238
-3.36468234,4.69447245,0.01188792,0.33026941,0.51907110,0.00000000,1.10490236,1.46232516,0.07826776,2.85257450
-3.35867934,4.92855651,0.01144527,0.35523658,0.53108274,0.00000000,1.17684289,1.53277845,0.07757979,3.00057180
-3.35267634,5.18018042,0.01101664,0.38164819,0.54441420,0.00000000,1.25247930,1.61054059,0.07705666,3.15762583
-3.34667334,5.44743655,0.01060199,0.40923324,0.55892032,0.00000000,1.33110209,1.69509918,0.07668820,3.32261055
-3.34067034,5.72795051,0.01020042,0.43767973,0.57442160,0.00000000,1.41189887,1.78574386,0.07645802,3.49417062
-3.33466733,6.01892233,0.00981034,0.46663975,0.59070751,0.00000000,1.49396627,1.88157574,0.07634467,3.67074633
-3.32866433,6.31718159,0.00942970,0.49573630,0.60754027,0.00000000,1.57632500,1.98152355,0.07632307,3.85060452
-3.32266133,6.61925515,0.00905624,0.52457141,0.62465927,0.00000000,1.65793801,2.08436570,0.07636598,4.03187467
-3.31665833,6.92144542,0.00868769,0.55273554,0.64178578,0.00000000,1.73773124,2.18875803,0.07644552,4.21258912
-3.31065533,7.21991690,0.00832202,0.57981788,0.65862804,0.00000000,1.81461655,2.29326600,0.07653455,4.39072641
-3.30465233,7.51078840,0.00795755,0.60541719,0.67488662,0.00000000,1.88751623,2.39640066,0.07660804,4.56425652
-3.29864932,7.79022782,0.00759310,0.62915267,0.69025997,0.00000000,1.95538828,2.49665689,0.07664411,4.73118676
-3.29264632,8.05454666,0.00722811,0.65067464,0.70445013,0.00000000,2.01725181,2.59255270,0.07662488,4.88960698
-3.28664332,8.30029081,0.00686260,0.66967424,0.71716853,0.00000000,2.07221163,2.68266830,0.07653701,5.03773268
-3.28064032,8.52432452,0.00649724,0.68589201,0.72814182,0.00000000,2.11948099,2.76568329,0.07637199,5.17394471
-3.27463732,8.72390455,0.00613324,0.69912483,0.73711764,0.00000000,2.15840187,2.84041071,0.07612602,5.29682415
-3.26863432,8.89674159,0.00577233,0.70923074,0.74387019,0.00000000,2.18846168,2.90582671,0.07579972,5.40518114
-3.26263132,9.04104677,0.00541658,0.71613175,0.74820542,0.00000000,2.20930584,2.96109453,0.07539754,5.49807654
-3.25662831,9.15556128,0.00506832,0.71981413,0.74996580,0.00000000,2.22074554,3.00558209,0.07492691,5.57483563
-3.25062531,9.23956809,0.00472999,0.72032642,0.74903436,0.00000000,2.22276024,3.03887239,0.07439734,5.63505311
-3.24462231,9.29288553,0.00440401,0.71777521,0.74533791,0.00000000,2.21549484,3.06076648,0.07381938,5.67858938
-3.23861931,9.31584297,0.00409266,0.71231883,0.73884922,0.00000000,2.19925144,3.07127910,0.07320351,5.70555808
-3.23261631,9.30924032,0.00379792,0.70415941,0.72958814,0.00000000,2.17447605,3.07062718,0.07255914,5.71630567
-3.22661331,9.27429317,0.00352144,0.69353370,0.71762147,0.00000000,2.14174090,3.05921212,0.07189370,5.71138388
-3.22061031,9.21256681,0.00326445,0.68070306,0.70306150,0.00000000,2.10172288,3.03759670,0.07121183,5.69151661
-3.21460730,9.12590229,0.00302768,0.66594327,0.68606346,0.00000000,2.05517945,3.00647794,0.07051486,5.65756290
-3.20860430,9.01633857,0.00281139,0.64953458,0.66682168,0.00000000,2.00292276,2.96665734,0.06980044,5.61047790
-3.20260130,8.88603469,0.00261536,0.63175258,0.64556477,0.00000000,1.94579343,2.91900994,0.06906245,5.55127405
-3.19659830,8.73719573,0.00243892,0.61286015,0.62254998,0.00000000,1.88463505,2.86445380,0.06829124,5.48098430
-3.19059530,8.57200623,0.00228099,0.59310107,0.59805691,0.00000000,1.82027059,2.80392115,0.06747396,5.40062949
-3.18459230,8.39257396,0.00214017,0.57269530,0.57238088,0.00000000,1.75348169,2.73833256,0.06659526,5.31119128
-3.17858929,8.20088618,0.00201478,0.55183611,0.54582610,0.00000000,1.68499156,2.66857507,0.06563808,5.21359196
-3.17258629,7.99877972,0.00190296,0.53068915,0.51869904,0.00000000,1.61545224,2.59548483,0.06458460,5.10868178
-3.16658329,7.78792515,0.00180277,0.50939310,0.49130214,0.00000000,1.54543631,2.51983475,0.06341730,4.99723395
-3.16058029,7.56982438,0.00171223,0.48806193,0.46392798,0.00000000,1.47543326,2.44232703,0.06211995,4.87994695
-3.15457729,7.34582012,0.00162944,0.46678822,0.43685417,0.00000000,1.40585011,2.36359027,0.06067865,4.75745318
-3.14857429,7.11711492,0.00155259,0.44564739,0.41033899,0.00000000,1.33701595,2.28418060,0.05908270,4.63033269
-3.14257129,6.88479686,0.00148006,0.42470223,0.38461786,0.00000000,1.26918961,2.20458598,0.05732536,4.49913012
-3.13656828,6.64986878,0.00141044,0.40400750,0.35990056,0.00000000,1.20256970,2.12523281,0.05540441,4.36437319
-3.13056528,6.41327786,0.00134257,0.38361415,0.33636930,0.00000000,1.13730610,2.04649369,0.05332247,4.22659059
-3.12456228,6.17594235,0.00127551,0.36357292,0.31417734,0.00000000,1.07351196,1.96869557,0.05108713,4.08632762
-3.11855928,5.93877305,0.00120862,0.34393696,0.29344842,0.00000000,1.01127541,1.89212726,0.04871077,3.94415793
-3.11255628,5.70268748,0.00114148,0.32476350,0.27427655,0.00000000,0.95067010,1.81704574,0.04621027,3.80069018
-3.10655328,5.46861547,0.00107390,0.30611432,0.25672628,0.00000000,0.89176413,1.74368069,0.04360638,3.65656899
-3.10055028,5.23749590,0.00100591,0.28805523,0.24083334,0.00000000,0.83462679,1.67223701,0.04092306,3.51246985
-3.09454727,5.01026490,0.00093768,0.27065452,0.22660558,0.00000000,0.77933290,1.60289541,0.03818664,3.36908841
-3.08854427,4.78783684,0.00086953,0.25398061,0.21402412,0.00000000,0.72596485,1.53581120,0.03542489,3.22712494
-3.08254127,4.57107981,0.00080190,0.23809925,0.20304481,0.00000000,0.67461225,1.47111179,0.03266608,3.08726511
-3.07653827,4.36078798,0.00073526,0.22307026,0.19359988,0.00000000,0.62536979,1.40889331,0.02993809,2.95015867
-3.07053527,4.15765339,0.00067013,0.20894438,0.18559992,0.00000000,0.57833344,1.34921722,0.02726757,2.81639769
-3.06453227,3.96223967,0.00060702,0.19576030,0.17893609,0.00000000,0.53359571,1.29210737,0.02467916,2.68649608
-3.05852926,3.77496033,0.00054643,0.18354213,0.17348268,0.00000000,0.49124048,1.23754824,0.02219493,2.56087199
-3.05252626,3.59606345,0.00048880,0.17229755,0.16910000,0.00000000,0.45133775,1.18548490,0.01983386,2.43983449
-3.04652326,3.42562461,0.00043453,0.16201677,0.16563759,0.00000000,0.41393909,1.13582502,0.01761158,2.32357567
-3.04052026,3.26354883,0.00038394,0.15267231,0.16293779,0.00000000,0.37907397,1.08844330,0.01554022,2.21216864
-3.03451726,3.10958191,0.00033730,0.14421968,0.16083947,0.00000000,0.34674731,1.04318820,0.01362842,2.10557188
-3.02851426,2.96333088,0.00029478,0.13659892,0.15918214,0.00000000,0.31693856,0.99989093,0.01188147,2.00363963
-3.02251126,2.82429245,0.00025653,0.12973687,0.15780998,0.00000000,0.28960225,0.95837645,0.01030162,1.90613759
-3.01650825,2.69188796,0.00022261,0.12355002,0.15657602,0.00000000,0.26466999,0.91847587,0.00888842,1.81276324
-3.01050525,2.56550310,0.00019309,0.11794782,0.15534613,0.00000000,0.24205392,0.88003989,0.00763916,1.72316923
-3.00450225,2.44453002,0.00016796,0.11283625,0.15400280,0.00000000,0.22165113,0.84295247,0.00654940,1.63698871
-2.99849925,2.32840956,0.00014727,0.10812143,0.15244844,0.00000000,0.20334901,0.80714420,0.00561345,1.55386090
-2.99249625,2.21667158,0.00013103,0.10371312,0.15060830,0.00000000,0.18703109,0.77260468,0.00482486,1.47345561
-2.98649325,2.10897107,0.00011932,0.09952786,0.14843267,0.00000000,0.17258303,0.73939328,0.00417695,1.39549535
-2.98049025,2.00511835,0.00011226,0.09549175,0.14589842,0.00000000,0.15989847,0.70764780,0.00366320,1.31977388
-2.97448724,1.90510204,0.00011004,0.09154261,0.14300972,0.00000000,0.14888443,0.67759051,0.00327769,1.24617042
-2.96848424,1.80910368,0.00011291,0.08763155,0.13979798,0.00000000,0.13946597,0.64953138,0.00301534,1.17465883
-2.96248124,1.71750343,0.00012127,0.08372383,0.13632097,0.00000000,0.13158990,0.62386802,0.00287223,1.10531170
-2.95647824,1.63087686,0.00013556,0.07979912,0.13266113,0.00000000,0.12522735,0.60108248,0.00284571,1.03829911
-2.95047524,1.54998280,0.00015640,0.07585107,0.12892314,0.00000000,0.12037519,0.58173456,0.00293446,0.97388262
-2.94447224,1.47574308,0.00018449,0.07188634,0.12523076,0.00000000,0.11705605,0.56645196,0.00313853,0.91240477
-2.93846923,1.40921476,0.00022065,0.06792312,0.12172317,0.00000000,0.11531707,0.55591707,0.00345918,0.85427491
-2.93246623,1.35155596,0.00026581,0.06398931,0.11855069,0.00000000,0.11522742,0.55085084,0.00389872,0.79995208
-2.92646323,1.30398637,0.00032100,0.06012038,0.11587022,0.00000000,0.11687455,0.55199371,0.00446028,0.74992576
-2.92046023,1.26774373,0.00038734,0.05635714,0.11384033,0.00000000,0.12035932,0.56008404,0.00514744,0.70469538
-2.91445723,1.24403743,0.00046596,0.05274334,0.11261620,0.00000000,0.12579022,0.57583436,0.00596385,0.66474934
-2.90845423,1.23400049,0.00055805,0.04932346,0.11234456,0.00000000,0.13327673,0.59990570,0.00691281,0.63054432
-2.90245123,1.23864127,0.00066475,0.04614051,0.11315864,0.00000000,0.14292203,0.63288078,0.00799678,0.60248547
-2.89644822,1.25879598,0.00078714,0.04323413,0.11517334,0.00000000,0.15481538,0.67523648,0.00921690,0.58090808
-2.89044522,1.29508341,0.00092615,0.04063885,0.11848067,0.00000000,0.16902426,0.72731628,0.01057249,0.56606117
-2.88444222,1.34786307,0.00108256,0.03838273,0.12314563,0.00000000,0.18558656,0.78930375,0.01206059,0.55809338
-2.87843922,1.41719795,0.00125689,0.03648630,0.12920263,0.00000000,0.20450319,0.86119772,0.01367553,0.55704141
-2.87243622,1.50282331,0.00144936,0.03496180,0.13665251,0.00000000,0.22573132,0.94279043,0.01540857,0.56282134
-2.86643322,1.60412276,0.00165982,0.03381272,0.14546038,0.00000000,0.24917855,1.03364963,0.01724765,0.57522296
-2.86043022,1.72011280,0.00188770,0.03303376,0.15555428,0.00000000,0.27469831,1.13310571,0.01917720,0.59390722
-2.85442721,1.84943709,0.00213199,0.03261094,0.16682488,0.00000000,0.30208684,1.24024507,0.02117812,0.61840706
-2.84842421,1.99037135,0.00239116,0.03252206,0.17912616,0.00000000,0.33108191,1.35391050,0.02322790,0.64813161
-2.84242121,2.14083973,0.00266316,0.03273741,0.19227727,0.00000000,0.36136350,1.47270957,0.02530086,0.68237379
-2.83641821,2.29844311,0.00294542,0.03322057,0.20606552,0.00000000,0.39255670,1.59503134,0.02736857,0.72032133
-2.83041521,2.46049927,0.00323487,0.03392954,0.22025048,0.00000000,0.42423679,1.71907177,0.02940037,0.76107112
-2.82441221,2.62409469,0.00352797,0.03481787,0.23456920,0.00000000,0.45593645,1.84286761,0.03136413,0.80364665
-2.81840920,2.78614690,0.00382074,0.03583598,0.24874237,0.00000000,0.48715518,1.96433813,0.03322695,0.84701826
-2.81240620,2.94347601,0.00410889,0.03693248,0.26248137,0.00000000,0.51737051,2.08133385,0.03495614,0.89012583
-2.80640320,3.09288337,0.00438787,0.03805556,0.27549586,0.00000000,0.54605077,2.19169072,0.03652007,0.93190319
-2.80040020,3.23123497,0.00465302,0.03915441,0.28750183,0.00000000,0.57266903,2.29328805,0.03788917,0.97130381
-2.79439720,3.35554664,0.00489965,0.04018046,0.29822968,0.00000000,0.59671765,2.38410809,0.03903684,1.00732679
-2.78839420,3.46306789,0.00512323,0.04108870,0.30743218,0.00000000,0.61772301,2.46229498,0.03994032,1.03904235
-2.78239120,3.55136126,0.00531949,0.04183873,0.31489180,0.00000000,0.63525964,2.52621063,0.04058139,1.06561606
-2.77638819,3.61837378,0.00548457,0.04239580,0.32042740,0.00000000,0.64896335,2.57448529,0.04094704,1.08633064
-2.77038519,3.66249771,0.00561513,0.04273154,0.32389964,0.00000000,0.65854271,2.60606042,0.04102991,1.10060473
-2.76438219,3.68261772,0.00570848,0.04282456,0.32521522,0.00000000,0.66378834,2.62022219,0.04082848,1.10800769
-2.75837919,3.67814270,0.00576267,0.04266079,0.32432956,0.00000000,0.66457969,2.61662384,0.04034723,1.10826995
-2.75237619,3.64902054,0.00577655,0.04223363,0.32124786,0.00000000,0.66088886,2.59529616,0.03959638,1.10128832
-2.74637319,3.59573548,0.00574981,0.04154379,0.31602456,0.00000000,0.65278148,2.55664533,0.03859165,1.08712619
-2.74037019,3.51928801,0.00568300,0.04059901,0.30876115,0.00000000,0.64041438,2.50143859,0.03735368,1.06600846
-2.73436718,3.42115852,0.00557751,0.03941348,0.29960253,0.00000000,0.62403036,2.43077818,0.03590737,1.03831158
-2.72836418,3.30325621,0.00543551,0.03800713,0.28873207,0.00000000,0.60395022,2.34606495,0.03428114,1.00454900
-2.72236118,3.16785590,0.00525990,0.03640479,0.27636560,0.00000000,0.58056239,2.24895335,0.03250599,0.96535284
-2.71635818,3.01752546,0.00505419,0.03463517,0.26274467,0.00000000,0.55431073,2.14129996,0.03061465,0.92145253
-2.71035518,2.85504724,0.00482239,0.03272990,0.24812933,0.00000000,0.52568098,2.02510769,0.02864066,0.87365125
-2.70435218,2.68333692,0.00456888,0.03072242,0.23279082,0.00000000,0.49518647,1.90246841,0.02661747,0.82280142
-2.69834917,2.50536304,0.00429830,0.02864697,0.21700442,0.00000000,0.46335370,1.77550614,0.02457765,0.76978003
-2.69234617,2.32407059,0.00401537,0.02653761,0.20104279,0.00000000,0.43070839,1.64632321,0.02255221,0.71546485
-2.68634317,2.14231127,0.00372476,0.02442739,0.18517004,0.00000000,0.39776247,1.51695131,0.02056996,0.66071244
-2.68034017,1.96278277,0.00343102,0.02234753,0.16963664,0.00000000,0.36500257,1.38930906,0.01865712,0.60633862
-2.67433717,1.78797876,0.00313839,0.02032686,0.15467544,0.00000000,0.33288017,1.26516723,0.01683697,0.55310208
-2.66833417,1.62015055,0.00285079,0.01839132,0.14049869,0.00000000,0.30180390,1.14612224,0.01512968,0.50169128
-2.66233117,1.46128068,0.00257166,0.01656369,0.12729618,0.00000000,0.27213383,1.03357824,0.01355225,0.45271509
-2.65632816,1.31306831,0.00230400,0.01486337,0.11523434,0.00000000,0.24417801,0.92873743,0.01211863,0.40669696
-2.65032516,1.17692518,0.00205025,0.01330640,0.10445625,0.00000000,0.21819097,0.83259791,0.01083981,0.36407245
-2.64432216,1.05398107,0.00181236,0.01190551,0.09508230,0.00000000,0.19437406,0.74595809,0.00972410,0.32518984
-2.63831916,0.94509676,0.00159173,0.01067033,0.08721144,0.00000000,0.17287742,0.66942637,0.00877735,0.29031323
-2.63231616,0.85088263,0.00138928,0.00960757,0.08092260,0.00000000,0.15380308,0.60343468,0.00800331,0.25962767
-2.62631316,0.77172074,0.00120546,0.00872139,0.07627631,0.00000000,0.13720903,0.54825426,0.00740387,0.23324569
-2.62031016,0.70778849,0.00104033,0.00801365,0.07331613,0.00000000,0.12311387,0.50401247,0.00697931,0.21121459
-2.61430715,0.65908182,0.00089358,0.00748420,0.07206984,0.00000000,0.11150155,0.47070911,0.00672857,0.19352401
-2.60830415,0.62543661,0.00076459,0.00713122,0.07255015,0.00000000,0.10232616,0.44823123,0.00664937,0.18011314
-2.60230115,0.60654683,0.00065253,0.00695139,0.07475497,0.00000000,0.09551629,0.43636562,0.00673831,0.17087740
-2.59629815,0.60197893,0.00055634,0.00694017,0.07866713,0.00000000,0.09097889,0.43480842,0.00699094,0.16567402
-2.59029515,0.61118186,0.00047488,0.00709188,0.08425356,0.00000000,0.08860253,0.44317159,0.00740169,0.16432660
-2.58429215,0.63349311,0.00040689,0.00739988,0.09146406,0.00000000,0.08825999,0.46098647,0.00796380,0.16662850
-2.57828914,0.66814110,0.00035110,0.00785661,0.10022981,0.00000000,0.08981011,0.48770483,0.00866923,0.17234507
-2.57228614,0.71424498,0.00030620,0.00845369,0.11046168,0.00000000,0.09309918,0.52269800,0.00950846,0.18121515
-2.56628314,0.77081289,0.00027093,0.00918192,0.12204862,0.00000000,0.09796183,0.56525507,0.01047041,0.19295176
-2.56028014,0.83674024,0.00024406,0.01003143,0.13485644,0.00000000,0.10422163,0.61458115,0.01154225,0.20724267
-2.55427714,0.91080927,0.00022443,0.01099168,0.14872696,0.00000000,0.11169164,0.66979678,0.01270937,0.22375095
-2.54827414,0.99169152,0.00021095,0.01205169,0.16347797,0.00000000,0.12017506,0.72993945,0.01395531,0.24211595
-2.54227114,1.07795428,0.00020259,0.01320017,0.17890410,0.00000000,0.12946617,0.79396831,0.01526183,0.26195516
-2.53626813,1.16807228,0.00019843,0.01442583,0.19477872,0.00000000,0.13935165,0.86077272,0.01660904,0.28286701
-2.53026513,1.26044509,0.00019760,0.01571765,0.21085695,0.00000000,0.14961252,0.92918507,0.01797565,0.30443496
-2.52426213,1.35342062,0.00019932,0.01706535,0.22687980,0.00000000,0.16002669,0.99799824,0.01933928,0.32623300
-2.51825913,1.44532455,0.00020290,0.01845976,0.24257945,0.00000000,0.17037211,1.06598735,0.02067691,0.34783242
-2.51225613,1.53449487,0.00020771,0.01989336,0.25768540,0.00000000,0.18043052,1.13193543,0.02196535,0.36880985
-2.50625313,1.61932062,0.00021318,0.02136073,0.27193139,0.00000000,0.18999165,1.19466210,0.02318189,0.38875622
-2.50025013,1.69828319,0.00021883,0.02285902,0.28506280,0.00000000,0.19885780,1.25305415,0.02430483,0.40728643
-2.49424712,1.76999832,0.00022424,0.02438840,0.29684418,0.00000000,0.20684847,1.30609670,0.02531416,0.42404923
-2.48824412,1.83325691,0.00022905,0.02595234,0.30706659,0.00000000,0.21380496,1.35290338,0.02619217,0.43873679
-2.48224112,1.88706231,0.00023295,0.02755783,0.31555436,0.00000000,0.21959461,1.39274392,0.02692400,0.45109361
-2.47623812,1.93066218,0.00023571,0.02921537,0.32217097,0.00000000,0.22411444,1.42506772,0.02749813,0.46092416
-2.47023512,1.96357297,0.00023715,0.03093889,0.32682368,0.00000000,0.22729405,1.44952196,0.02790679,0.46809891
-2.46423212,1.98559552,0.00023714,0.03274530,0.32946667,0.00000000,0.22909752,1.46596304,0.02814618,0.47255822
-2.45822911,1.99682064,0.00023561,0.03465396,0.33010247,0.00000000,0.22952425,1.47446071,0.02821658,0.47431406
-2.45222611,1.99762417,0.00023254,0.03668589,0.32878165,0.00000000,0.22860856,1.47529429,0.02812234,0.47344926
-2.44622311,1.98865146,0.00022797,0.03886277,0.32560063,0.00000000,0.22641820,1.46894115,0.02787166,0.47011430
-2.44022011,1.97079203,0.00022195,0.04120584,0.32069783,0.00000000,0.22305165,1.45605781,0.02747623,0.46452191
-2.43421711,1.94514553,0.00021461,0.04373466,0.31424830,0.00000000,0.21863448,1.43745467,0.02695078,0.45693956
-2.42821411,1.91298075,0.00020607,0.04646581,0.30645699,0.00000000,0.21331488,1.41406548,0.02631246,0.44768049
-2.42221111,1.87568986,0.00019650,0.04941169,0.29755113,0.00000000,0.20725856,1.38691339,0.02558021,0.43709349
-2.41620810,1.83474032,0.00018610,0.05257938,0.28777211,0.00000000,0.20064341,1.35707508,0.02477400,0.42555230
-2.41020510,1.79162701,0.00017505,0.05596970,0.27736704,0.00000000,0.19365401,1.32564514,0.02391416,0.41344494
-2.40420210,1.74782708,0.00016357,0.05957654,0.26658074,0.00000000,0.18647639,1.29370237,0.02302059,0.40116381
-2.39819910,1.70475998,0.00015188,0.06338658,0.25564821,0.00000000,0.17929333,1.26227988,0.02211222,0.38909685
-2.39219610,1.66375462,0.00014016,0.06737934,0.24478815,0.00000000,0.17228029,1.23234038,0.02120633,0.37762046
-2.38619310,1.62602508,0.00012864,0.07152769,0.23419770,0.00000000,0.16560217,1.20475785,0.02031820,0.36709432
-2.38019010,1.59265606,0.00011748,0.07579885,0.22404858,0.00000000,0.15941119,1.18030622,0.01946074,0.35785843
-2.37418709,1.56459817,0.00010688,0.08015575,0.21448478,0.00000000,0.15384561,1.15965539,0.01864427,0.35023236
-2.36818409,1.54267268,0.00009700,0.08455886,0.20562180,0.00000000,0.14902956,1.14337431,0.01787655,0.34451662
-2.36218109,1.52758496,0.00008798,0.08896826,0.19754730,0.00000000,0.14507376,1.13194024,0.01716282,0.34099580
-2.35617809,1.51994462,0.00007996,0.09334602,0.19032310,0.00000000,0.14207692,1.12575326,0.01650600,0.33994320
-2.35017509,1.52029061,0.00007306,0.09765864,0.18398823,0.00000000,0.14012775,1.12515438,0.01590702,0.34162624
-2.34417209,1.52911852,0.00006738,0.10187943,0.17856270,0.00000000,0.13930719,1.13044538,0.01536520,0.34631210
-2.33816908,1.54690764,0.00006304,0.10599077,0.17405186,0.00000000,0.13969076,1.14190867,0.01487871,0.35427290
-2.33216608,1.57414483,0.00006010,0.10998602,0.17045074,0.00000000,0.14135060,1.15982504,0.01444496,0.36578970
-2.32616308,1.61134289,0.00005867,0.11387093,0.16774834,0.00000000,0.14435702,1.18448755,0.01406114,0.38115466
-2.32016008,1.65905099,0.00005882,0.11766444,0.16593137,0.00000000,0.14877941,1.21620997,0.01372457,0.40067079
-2.31415708,1.71785554,0.00006061,0.12139889,0.16498726,0.00000000,0.15468614,1.25532850,0.01343306,0.42464878
-2.30815408,1.78837022,0.00006413,0.12511928,0.16490629,0.00000000,0.16214356,1.30219600,0.01318522,0.45340071
-2.30215108,1.87121489,0.00006943,0.12888189,0.16568269,0.00000000,0.17121387,1.35716841,0.01298064,0.48723046
-2.29614807,1.96698360,0.00007658,0.13275203,0.16731461,0.00000000,0.18195198,1.42058374,0.01281992,0.52642102
-2.29014507,2.07620288,0.00008561,0.13680109,0.16980313,0.00000000,0.19440150,1.49273425,0.01270473,0.57121892
-2.28414207,2.19928225,0.00009659,0.14110296,0.17315029,0.00000000,0.20858989,1.57383345,0.01263762,0.62181647
-2.27813907,2.33645940,0.00010951,0.14573003,0.17735634,0.00000000,0.22452321,1.66397953,0.01262185,0.67833263
-2.27213607,2.48774338,0.00012440,0.15074879,0.18241649,0.00000000,0.24218063,1.76311746,0.01266106,0.74079327
-2.26613307,2.65285905,0.00014122,0.15621551,0.18831736,0.00000000,0.26150919,1.87100234,0.01275897,0.80911221
-2.26013007,2.83119680,0.00015992,0.16217190,0.19503345,0.00000000,0.28241898,1.98716635,0.01291897,0.88307404
-2.25412706,3.02177112,0.00018043,0.16864131,0.20252389,0.00000000,0.30477931,2.11089202,0.01314368,0.96232007
-2.24812406,3.22319147,0.00020262,0.17562545,0.21072975,0.00000000,0.32841610,2.24119399,0.01343462,1.04633852
-2.24212106,3.43364865,0.00022633,0.18310193,0.21957225,0.00000000,0.35311089,2.37681136,0.01379181,1.13446012
-2.23611806,3.65091890,0.00025135,0.19102280,0.22895188,0.00000000,0.37860158,2.51621202,0.01421349,1.22585993
-2.23011506,3.87238738,0.00027743,0.19931425,0.23874873,0.00000000,0.40458521,2.65761004,0.01469584,1.31956607
-2.22411206,4.09509154,0.00030427,0.20787740,0.24882411,0.00000000,0.43072279,2.79899612,0.01523288,1.41447568
-2.21810905,4.31578406,0.00033155,0.21659043,0.25902329,0.00000000,0.45664609,2.93818093,0.01581640,1.50937808
-2.21210605,4.53101364,0.00035888,0.22531176,0.26917953,0.00000000,0.48196633,3.07284986,0.01643603,1.60298465
-2.20610305,4.73722124,0.00038588,0.23388439,0.27911899,0.00000000,0.50628446,3.20062757,0.01707939,1.69396481
-2.20010005,4.93084815,0.00041213,0.24214108,0.28866655,0.00000000,0.52920267,3.31914970,0.01773236,1.78098667
-2.19409705,5.10845160,0.00043717,0.24991030,0.29765212,0.00000000,0.55033677,3.42613895,0.01837947,1.86276102
-2.18809405,5.26682303,0.00046059,0.25702248,0.30591715,0.00000000,0.56932882,3.51948215,0.01900429,1.93808688
-2.18209105,5.40310371,0.00048197,0.26331660,0.31332102,0.00000000,0.58585948,3.59730496,0.01958996,2.00589638
-2.17608804,5.51489248,0.00050088,0.26864650,0.31974700,0.00000000,0.59965968,3.65804069,0.02011973,2.06529726
-2.17008504,5.60034041,0.00051699,0.27288679,0.32510744,0.00000000,0.61052077,3.70049012,0.02057749,2.11561062
-2.16408204,5.65822772,0.00052995,0.27593810,0.32934774,0.00000000,0.61830294,3.72386943,0.02094834,2.15640204
-2.15807904,5.68801922,0.00053951,0.27773130,0.33244913,0.00000000,0.62294131,3.72784385,0.02121909,2.18750446
-2.15207604,5.68989509,0.00054548,0.27823058,0.33442986,0.00000000,0.62444940,3.71254545,0.02137870,2.20903137
-2.14607304,5.66475541,0.00054772,0.27743524,0.33534465,0.00000000,0.62291979,3.67857406,0.02141869,2.22137928
-2.14007004,5.61419765,0.00054619,0.27538003,0.33528264,0.00000000,0.61852183,3.62698123,0.02133340,2.22521917
-2.13406703,5.54046800,0.00054092,0.27213415,0.33436357,0.00000000,0.61149654,3.55923781,0.02112018,2.22147686
-2.12806403,5.44638825,0.00053200,0.26779883,0.33273261,0.00000000,0.60214878,3.47718661,0.02077945,2.21130291
-2.12206103,5.33526150,0.00051962,0.26250369,0.33055384,0.00000000,0.59083711,3.38298221,0.02031466,2.19603328
-2.11605803,5.21076051,0.00050403,0.25640199,0.32800287,0.00000000,0.57796165,3.27902048,0.01973214,2.17714213
-2.11005503,5.07680366,0.00048553,0.24966514,0.32525882,0.00000000,0.56395058,3.16786095,0.01904086,2.15618895
-2.10405203,4.93742373,0.00046448,0.24247645,0.32249612,0.00000000,0.54924570,3.05214526,0.01825204,2.13476208
