energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-0.17108554,7.34901687,0.04186680,0.26268861,0.45158576,1.80664484,1.28370568,3.45886768,1.52555218,0.00000000
-0.16508254,7.33974737,0.04276501,0.26309899,0.45163775,1.80748290,1.27680252,3.44433359,1.52552435,0.00000000
-0.15907954,7.32321510,0.04361436,0.26352540,0.45121414,1.80472838,1.26902696,3.42830349,1.52417193,0.00000000
-0.15307654,7.30037583,0.04441354,0.26398606,0.45031448,1.79843159,1.26059451,3.41154170,1.52170053,0.00000000
-0.14707354,7.27232160,0.04516245,0.26450090,0.44894821,1.78869697,1.25174198,3.39486005,1.51833092,0.00000000
-0.14107054,7.24025091,0.04586217,0.26509082,0.44713461,1.77567935,1.24272008,3.37909793,1.51429140,0.00000000
-0.13506753,7.20543516,0.04651476,0.26577696,0.44490253,1.75957909,1.23378530,3.36510062,1.50980987,0.00000000
-0.12906453,7.16918217,0.04712315,0.26657985,0.44228961,1.74063610,1.22519131,3.35369661,1.50510571,0.00000000
-0.12306153,7.13279796,0.04769092,0.26751853,0.43934140,1.71912308,1.21718034,3.34567456,1.50038194,0.00000000
-0.11705853,7.09754799,0.04822201,0.26860962,0.43610995,1.69533807,1.20997474,3.34176038,1.49581775,0.00000000
-0.11105553,7.06461883,0.04872051,0.26986645,0.43265232,1.66959659,1.20376921,3.34259545,1.49156181,0.00000000
-0.10505253,7.03508177,0.04919035,0.27129819,0.42902883,1.64222355,1.19872393,3.34871629,1.48772657,0.00000000
-0.09904952,7.00985932,0.04963503,0.27290906,0.42530111,1.61354519,1.19495886,3.36053671,1.48438377,0.00000000
-0.09304652,6.98969607,0.05005735,0.27469770,0.42153018,1.58388124,1.19254957,3.37833290,1.48156146,0.00000000
-0.08704352,6.97513477,0.05045918,0.27665660,0.41777444,1.55353763,1.19152462,3.40223209,1.47924250,0.00000000
-0.08104052,6.96649889,0.05084127,0.27877179,0.41408787,1.52279982,1.19186471,3.43220542,1.47736493,0.00000000
-0.07503752,6.96388227,0.05120310,0.28102264,0.41051824,1.49192715,1.19350364,3.46806531,1.47582393,0.00000000
-0.06903452,6.96714669,0.05154284,0.28338204,0.40710574,1.46114819,1.19633104,3.50946774,1.47447564,0.00000000
-0.06303152,6.97592756,0.05185732,0.28581665,0.40388183,1.43065746,1.20019674,3.55591950,1.47314260,0.00000000
-0.05702851,6.98964783,0.05214212,0.28828752,0.40086845,1.40061335,1.20491667,3.60679041,1.47162058,0.00000000
-0.05102551,7.00753975,0.05239177,0.29075091,0.39807772,1.37113748,1.21028003,3.66133029,1.46968672,0.00000000
-0.04502251,7.02867390,0.05259993,0.29315938,0.39551197,1.34231549,1.21605745,3.71869010,1.46710859,0.00000000
-0.03901951,7.05199436,0.05275971,0.29546303,0.39316424,1.31419898,1.22200974,3.77794678,1.46365376,0.00000000
-0.03301651,7.07635875,0.05286403,0.29761093,0.39101917,1.28680872,1.22789696,3.83813082,1.45909958,0.00000000
-0.02701351,7.10058150,0.05290596,0.29955265,0.38905419,1.26013871,1.23348739,3.89825557,1.45324269,0.00000000
-0.02101051,7.12347846,0.05287914,0.30123986,0.38724098,1.23416108,1.23856594,3.95734722,1.44590787,0.00000000
-0.01500750,7.14391101,0.05277814,0.30262786,0.38554717,1.20883131,1.24294176,4.01447412,1.43695582,0.00000000
-0.00900450,7.16082755,0.05259882,0.30367708,0.38393807,1.18409378,1.24645461,4.06877436,1.42628951,0.00000000
-0.00300150,7.17330056,0.05233857,0.30435439,0.38237838,1.15988709,1.24897976,4.11948031,1.41385881,0.00000000
0.00300150,7.18055742,0.05199660,0.30463417,0.38083386,1.13614906,1.25043123,4.16593903,1.39966314,0.00000000
0.00900450,7.18200360,0.05157400,0.30449917,0.37927274,1.11282113,1.25076311,4.20762774,1.38375207,0.00000000
0.01500750,7.17723717,0.05107378,0.30394094,0.37766689,1.08985193,1.24996909,4.24416357,1.36622375,0.00000000
0.02101051,7.16605386,0.05050082,0.30296001,0.37599261,1.06719995,1.24808004,4.27530713,1.34722134,0.00000000
0.02701351,7.14844267,0.04986170,0.30156568,0.37423114,1.04483512,1.24515993,4.30095995,1.32692745,0.00000000
0.03301651,7.12457234,0.04916437,0.29977540,0.37236869,1.02273942,1.24130017,4.32115588,1.30555694,0.00000000
0.03901951,7.09476956,0.04841786,0.29761388,0.37039613,1.00090648,1.23661280,4.33604698,1.28334850,0.00000000
0.04502251,7.05949021,0.04763188,0.29511191,0.36830840,0.97934030,1.23122272,4.34588487,1.26055513,0.00000000
0.05102551,7.01928550,0.04681633,0.29230492,0.36610356,0.95805325,1.22525952,4.35099850,1.23743436,0.00000000
0.05702851,6.97476491,0.04598088,0.28923145,0.36378174,0.93706356,1.21884927,4.35176978,1.21423829,0.00000000
0.06303152,6.92655823,0.04513454,0.28593147,0.36134388,0.91639249,1.21210674,4.34860839,1.19120424,0.00000000
0.06903452,6.87527905,0.04428526,0.28244482,0.35879060,0.89606147,1.20512847,4.34192741,1.16854628,0.00000000
0.07503752,6.82149170,0.04343964,0.27880972,0.35612106,0.87608936,1.19798706,4.33212103,1.14644813,0.00000000
0.08104052,6.76568398,0.04260265,0.27506143,0.35333208,0.85649012,1.19072712,4.31954588,1.12505777,0.00000000
0.08704352,6.70824693,0.04177757,0.27123133,0.35041750,0.83727101,1.18336291,4.30450680,1.10448396,0.00000000
0.09304652,6.64946316,0.04096589,0.26734614,0.34736794,0.81843147,1.17587815,4.28724812,1.08479491,0.00000000
0.09904952,6.58950429,0.04016751,0.26342766,0.34417087,0.79996279,1.16822767,4.26795067,1.06601905,0.00000000
0.10505253,6.52843757,0.03938083,0.25949283,0.34081112,0.78184855,1.16034113,4.24673485,1.04814800,0.00000000
0.11105553,6.46624127,0.03860314,0.25555418,0.33727178,0.76406582,1.15212851,4.22366914,1.03114136,0.00000000
0.11705853,6.40282777,0.03783090,0.25162062,0.33353541,0.74658704,1.14348710,4.19878369,1.01493320,0.00000000
0.12306153,6.33807282,0.03706019,0.24769854,0.32958551,0.72938249,1.13430955,4.17208781,0.99943987,0.00000000
0.12906453,6.27184899,0.03628711,0.24379312,0.32540826,0.71242305,1.12449273,4.14359009,0.98456862,0.00000000
0.13506753,6.20406120,0.03550822,0.23990977,0.32099425,0.69568325,1.11394673,4.11331978,0.97022669,0.00000000
0.14107054,6.13468177,0.03472090,0.23605566,0.31634023,0.67914428,1.10260356,4.08134781,0.95633024,0.00000000
0.14707354,6.06378281,0.03392366,0.23224106,0.31145068,0.66279669,1.09042509,4.04780599,0.94281277,0.00000000
0.15307654,5.99156363,0.03311639,0.22848066,0.30633921,0.64664282,1.07740974,4.01290279,0.92963250,0.00000000
0.15907954,5.91837118,0.03230052,0.22479456,0.30102952,0.63069856,1.06359754,3.97693469,0.91677832,0.00000000
0.16508254,5.84471202,0.03147903,0.22120889,0.29555599,0.61499443,1.04907320,3.94029190,0.90427400,0.00000000
0.17108554,5.77125486,0.03065638,0.21775615,0.28996376,0.59957584,1.03396713,3.90345788,0.89218048,0.00000000
0.17708854,5.69882287,0.02983841,0.21447499,0.28430836,0.58450259,1.01845409,3.86700250,0.88059603,0.00000000
0.18309155,5.62837616,0.02903205,0.21140965,0.27865473,0.56984746,1.00274971,3.83156871,0.86965433,0.00000000
0.18909455,5.56098482,0.02824504,0.20860895,0.27307589,0.55569410,0.98710490,3.79785346,0.85952051,0.00000000
0.19509755,5.49779386,0.02748559,0.20612484,0.26765107,0.54213425,0.97179836,3.76658358,0.85038542,0.00000000
0.20110055,5.43998157,0.02676199,0.20401072,0.26246351,0.52926441,0.95712769,3.73848783,0.84245825,0.00000000
0.20710355,5.38871341,0.02608227,0.20231941,0.25759807,0.51718217,0.94339924,3.71426645,0.83595805,0.00000000
0.21310655,5.34509358,0.02545388,0.20110110,0.25313860,0.50598239,0.93091751,3.69455982,0.83110440,0.00000000
0.21910955,5.31011682,0.02488335,0.20040114,0.24916530,0.49575336,0.91997415,3.67991791,0.82810773,0.00000000
0.22511256,5.28462262,0.02437612,0.20025797,0.24575220,0.48657317,0.91083752,3.67077192,0.82715970,0.00000000
0.23111556,5.26925436,0.02393633,0.20070121,0.24296470,0.47850641,0.90374281,3.66740981,0.82842414,0.00000000
0.23711856,5.26442505,0.02356673,0.20174999,0.24085757,0.47160149,0.89888350,3.66995696,0.83202884,0.00000000
0.24312156,5.27029171,0.02326873,0.20341170,0.23947310,0.46588839,0.89640429,3.67836288,0.83805868,0.00000000
0.24912456,5.28673917,0.02304239,0.20568107,0.23883986,0.46137729,0.89639579,3.69239493,0.84655025,0.00000000
0.25512756,5.31337441,0.02288653,0.20853979,0.23897180,0.45805778,0.89889128,3.71163917,0.85748824,0.00000000
0.26113057,5.34953137,0.02279896,0.21195656,0.23986788,0.45589888,0.90386536,3.73550855,0.87080373,0.00000000
0.26713357,5.39428598,0.02277656,0.21588764,0.24151216,0.45484973,0.91123478,3.76325797,0.88637434,0.00000000
0.27313657,5.44648071,0.02281558,0.22027784,0.24387437,0.45484082,0.92086105,3.79400563,0.90402628,0.00000000
0.27913957,5.50475725,0.02291175,0.22506188,0.24691089,0.45578586,0.93255481,3.82675947,0.92353811,0.00000000
0.28514257,5.56759595,0.02306051,0.23016611,0.25056603,0.45758390,0.94608166,3.86044786,0.94464602,0.00000000
0.29114557,5.63335990,0.02325717,0.23551045,0.25477370,0.46012191,0.96116914,3.89395269,0.96705036,0.00000000
0.29714857,5.70034208,0.02349696,0.24101054,0.25945919,0.46327736,0.97751447,3.92614387,0.99042321,0.00000000
0.30315158,5.76681320,0.02377516,0.24657986,0.26454115,0.46692094,0.99479283,3.95591339,1.01441644,0.00000000
0.30915458,5.83106849,0.02408710,0.25213188,0.26993364,0.47091921,1.01266575,3.98220777,1.03867025,0.00000000
0.31515758,5.89147174,0.02442817,0.25758209,0.27554809,0.47513711,1.03078927,4.00405756,1.06282152,0.00000000
0.32116058,5.94649490,0.02479372,0.26284986,0.28129530,0.47944032,1.04882175,4.02060283,1.08651195,0.00000000
0.32716358,5.99475217,0.02517906,0.26785995,0.28708723,0.48369736,1.06643094,4.03111387,1.10939555,0.00000000
0.33316658,6.03502771,0.02557932,0.27254389,0.29283864,0.48778153,1.08330034,4.03500651,1.13114530,0.00000000
0.33916958,6.06629647,0.02598936,0.27684089,0.29846856,0.49157255,1.09913456,4.03185189,1.15145891,0.00000000
0.34517259,6.08773809,0.02640373,0.28069855,0.30390150,0.49495808,1.11366382,4.02138054,1.17006342,0.00000000
0.35117559,6.09874388,0.02681655,0.28407315,0.30906847,0.49783505,1.12664750,4.00348123,1.18671871,0.00000000
0.35717859,6.09891772,0.02722147,0.28692977,0.31390778,0.50011089,1.13787685,3.97819493,1.20121993,0.00000000
0.36318159,6.08807119,0.02761174,0.28924207,0.31836558,0.50170461,1.14717690,3.94570458,1.21339886,0.00000000
0.36918459,6.06621413,0.02798015,0.29099194,0.32239625,0.50254788,1.15440779,3.90632147,1.22312427,0.00000000
0.37518759,6.03354133,0.02831917,0.29216894,0.32596262,0.50258598,1.15946549,3.86046913,1.23030159,0.00000000
0.38119060,5.99041655,0.02862104,0.29276976,0.32903598,0.50177871,1.16228211,3.80866546,1.23487179,0.00000000
0.38719360,5.93735462,0.02887794,0.29279748,0.33159602,0.50010119,1.16282593,3.75150413,1.23680985,0.00000000
0.39319660,5.87500257,0.02908217,0.29226101,0.33363065,0.49754451,1.16110106,3.68963596,1.23612285,0.00000000
0.39919960,5.80412047,0.02922636,0.29117444,0.33513574,0.49411620,1.15714695,3.62375089,1.23284786,0.00000000
0.40520260,5.72556266,0.02930369,0.28955655,0.33611477,0.48984041,1.15103762,3.55456129,1.22704976,0.00000000
0.41120560,5.64025969,0.02930813,0.28743034,0.33657852,0.48475783,1.14288064,3.48278696,1.21881899,0.00000000
0.41720860,5.54920139,0.02923463,0.28482268,0.33654462,0.47892522,1.13281589,3.40914216,1.20826951,0.00000000
0.42321161,5.45342114,0.02907937,0.28176407,0.33603721,0.47241445,1.12101385,3.33432483,1.19553672,0.00000000
0.42921461,5.35398153,0.02883988,0.27828842,0.33508652,0.46531122,1.10767358,3.25900817,1.18077556,0.00000000
0.43521761,5.25196124,0.02851522,0.27443288,0.33372845,0.45771325,1.09302016,3.18383448,1.16415864,0.00000000
0.44122061,5.14844313,0.02810607,0.27023771,0.33200423,0.44972807,1.07730159,3.10941106,1.14587444,0.00000000
0.44722361,5.04450350,0.02761479,0.26574612,0.32995993,0.44147044,1.06078519,3.03630813,1.12612548,0.00000000
0.45322661,4.94120212,0.02704539,0.26100401,0.32764613,0.43305948,1.04375341,2.96505832,1.10512633,0.00000000
0.45922961,4.83957321,0.02640354,0.25605972,0.32511744,0.42461554,1.02649908,2.89615752,1.08310161,0.00000000
0.46523262,4.74061687,0.02569645,0.25096361,0.32243203,0.41625707,1.00932022,2.83006664,1.06028363,0.00000000
0.47123562,4.64529110,0.02493274,0.24576754,0.31965111,0.40809741,0.99251453,2.76721400,1.03690995,0.00000000
0.47723862,4.55450408,0.02412225,0.24052424,0.31683831,0.40024183,0.97637354,2.70799778,1.01322057,0.00000000
0.48324162,4.46910674,0.02327585,0.23528656,0.31405903,0.39278481,0.96117674,2.65278835,0.98945490,0.00000000
0.48924462,4.38988541,0.02240521,0.23010662,0.31137958,0.38580773,0.94718577,2.60192998,0.96584859,0.00000000
0.49524762,4.31755457,0.02152248,0.22503484,0.30886635,0.37937701,0.93463881,2.55574159,0.94263009,0.00000000
0.50125063,4.25274954,0.02064011,0.22011900,0.30658470,0.37354288,0.92374543,2.51451641,0.92001716,0.00000000
0.50725363,4.19601921,0.01977047,0.21540326,0.30459789,0.36833869,0.91468198,2.47852022,0.89821343,0.00000000
0.51325663,4.14781869,0.01892564,0.21092715,0.30296578,0.36378083,0.90758770,2.44798806,0.87740497,0.00000000
0.51925963,4.10850204,0.01811712,0.20672476,0.30174352,0.35986924,0.90256164,2.42311951,0.85775716,0.00000000
0.52526263,4.07831507,0.01735557,0.20282394,0.30098017,0.35658848,0.89966054,2.40407248,0.83941183,0.00000000
0.53126563,4.05738844,0.01665055,0.19924573,0.30071729,0.35390924,0.89889762,2.39095580,0.82248484,0.00000000
0.53726863,4.04573111,0.01601036,0.19600390,0.30098756,0.35179016,0.90024240,2.38382089,0.80706419,0.00000000
0.54327164,4.04322466,0.01544187,0.19310483,0.30181353,0.35017997,0.90362145,2.38265284,0.79320872,0.00000000
0.54927464,4.04961843,0.01495033,0.19054744,0.30320644,0.34901974,0.90892014,2.38736150,0.78094744,0.00000000
0.55527764,4.06452613,0.01453932,0.18832351,0.30516531,0.34824509,0.91598523,2.39777300,0.77027958,0.00000000
0.56128064,4.08742415,0.01421070,0.18641811,0.30767628,0.34778837,0.92462826,2.41362233,0.76117533,0.00000000
0.56728364,4.11765197,0.01396457,0.18481025,0.31071222,0.34758060,0.93462965,2.43454762,0.75357721,0.00000000
0.57328664,4.15441513,0.01379937,0.18347378,0.31423278,0.34755318,0.94574338,2.46008661,0.74740220,0.00000000
0.57928964,4.19679109,0.01371188,0.18237828,0.31818477,0.34763923,0.95770221,2.48967580,0.74254436,0.00000000
0.58529265,4.24373819,0.01369740,0.18149024,0.32250303,0.34777469,0.97022321,2.52265287,0.73887803,0.00000000
0.59129565,4.29410809,0.01374989,0.18077411,0.32711165,0.34789894,0.98301362,2.55826243,0.73626142,0.00000000
0.59729865,4.34666174,0.01386215,0.18019352,0.33192571,0.34795525,0.99577687,2.59566556,0.73454064,0.00000000
0.60330165,4.40008871,0.01402607,0.17971240,0.33685331,0.34789085,1.00821862,2.63395281,0.73355384,0.00000000
0.60930465,4.45302997,0.01423281,0.17929603,0.34179799,0.34765692,1.02005284,2.67216080,0.73313558,0.00000000
0.61530765,4.50410348,0.01447307,0.17891207,0.34666145,0.34720830,1.03100767,2.70929189,0.73312117,0.00000000
0.62131066,4.55193232,0.01473736,0.17853136,0.35134634,0.34650330,1.04083109,2.74433649,0.73335088,0.00000000
0.62731366,4.59517456,0.01501623,0.17812866,0.35575930,0.34550346,1.04929622,2.77629723,0.73367407,0.00000000
0.63331666,4.63255408,0.01530047,0.17768320,0.35981381,0.34417338,1.05620616,2.80421443,0.73395286,0.00000000
0.63931966,4.66289150,0.01558139,0.17717903,0.36343302,0.34248077,1.06139828,2.82719169,0.73406547,0.00000000
0.64532266,4.68513412,0.01585097,0.17660524,0.36655228,0.34039660,1.06474789,2.84442092,0.73390911,0.00000000
0.65132566,4.69838397,0.01610205,0.17595599,0.36912130,0.33789552,1.06617105,2.85520570,0.73340221,0.00000000
0.65732866,4.70192284,0.01632847,0.17523041,0.37110588,0.33495640,1.06562673,2.85898212,0.73248607,0.00000000
0.66333167,4.69523350,0.01652515,0.17443226,0.37248906,0.33156308,1.06311790,2.85533633,0.73112588,0.00000000
0.66933467,4.67801618,0.01668822,0.17356962,0.37327174,0.32770521,1.05869184,2.84401795,0.72931097,0.00000000
0.67533767,4.65019967,0.01681503,0.17265429,0.37347261,0.32337919,1.05243940,2.82494897,0.72705439,0.00000000
0.68134067,4.61194659,0.01690419,0.17170128,0.37312746,0.31858903,1.04449342,2.79822764,0.72439183,0.00000000
0.68734367,4.56365251,0.01695553,0.17072812,0.37228795,0.31334727,1.03502619,2.76412728,0.72137987,0.00000000
0.69334667,4.50593891,0.01697013,0.16975416,0.37101973,0.30767559,1.02424613,2.72308996,0.71809363,0.00000000
0.69934967,4.43964011,0.01695022,0.16879992,0.36940017,0.30160530,1.01239376,2.67571540,0.71462392,0.00000000
0.70535268,4.36578459,0.01689915,0.16788634,0.36751566,0.29517757,0.99973692,2.62274539,0.71107399,0.00000000
0.71135568,4.28557125,0.01682131,0.16703419,0.36545868,0.28844326,0.98656568,2.56504439,0.70755593,0.00000000
0.71735868,4.20034134,0.01672203,0.16626339,0.36332474,0.28146252,0.97318668,2.50357695,0.70418690,0.00000000
0.72336168,4.11154694,0.01660750,0.16559252,0.36120928,0.27430394,0.95991732,2.43938284,0.70108521,0.00000000
0.72936468,4.02071694,0.01648468,0.16503830,0.35920471,0.26704340,0.94707980,2.37355054,0.69836658,0.00000000
0.73536768,3.92942147,0.01636118,0.16461524,0.35739767,0.25976263,0.93499511,2.30719021,0.69614035,0.00000000
0.74137069,3.83923590,0.01624516,0.16433532,0.35586658,0.25254742,0.92397712,2.24140668,0.69450618,0.00000000
0.74737369,3.75170526,0.01614521,0.16420777,0.35467965,0.24548572,0.91432679,2.17727351,0.69355090,0.00000000
0.75337669,3.66831019,0.01607025,0.16423897,0.35389328,0.23866549,0.90632672,2.11580869,0.69334593,0.00000000
0.75937969,3.59043515,0.01602940,0.16443239,0.35355098,0.23217254,0.90023583,2.05795259,0.69394517,0.00000000
0.76538269,3.51933965,0.01603185,0.16478868,0.35368274,0.22608833,0.89628458,2.00454874,0.69538343,0.00000000
0.77138569,3.45613337,0.01608672,0.16530572,0.35430496,0.22048793,0.89467047,1.95632784,0.69767543,0.00000000
0.77738869,3.40175530,0.01620293,0.16597887,0.35542068,0.21543801,0.89555408,1.91389522,0.70081548,0.00000000
0.78339170,3.35695775,0.01638906,0.16680116,0.35702037,0.21099517,0.89905560,1.87772192,0.70477756,0.00000000
0.78939470,3.32229505,0.01665321,0.16776360,0.35908291,0.20720448,0.90525202,1.84813957,0.70951615,0.00000000
0.79539770,3.29811743,0.01700281,0.16885546,0.36157691,0.20409841,0.91417487,1.82533886,0.71496739,0.00000000
0.80140070,3.28456970,0.01744452,0.17006457,0.36446221,0.20169599,0.92580881,1.80937153,0.72105079,0.00000000
0.80740370,3.28159483,0.01798404,0.17137770,0.36769142,0.20000253,0.94009093,1.80015571,0.72767121,0.00000000
0.81340670,3.28894198,0.01862594,0.17278078,0.37121166,0.19900952,0.95691096,1.79748408,0.73472122,0.00000000
0.81940970,3.30617858,0.01937357,0.17425925,0.37496610,0.19869505,0.97611237,1.80103475,0.74208353,0.00000000
0.82541271,3.33270599,0.02022885,0.17579830,0.37889550,0.19902448,0.99749439,1.81038417,0.74963358,0.00000000
0.83141571,3.36777803,0.02119216,0.17738300,0.38293966,0.19995144,1.02081500,1.82502171,0.75724214,0.00000000
0.83741871,3.41052172,0.02226225,0.17899854,0.38703861,0.20141915,1.04579481,1.84436532,0.76477776,0.00000000
0.84342171,3.45995963,0.02343607,0.18063026,0.39113366,0.20336185,1.07212182,1.86777778,0.77210910,0.00000000
0.84942471,3.51503290,0.02470871,0.18226372,0.39516821,0.20570646,1.09945691,1.89458296,0.77910707,0.00000000
0.85542771,3.57462440,0.02607333,0.18388467,0.39908833,0.20837438,1.12744003,1.92408166,0.78564663,0.00000000
0.86143072,3.63758130,0.02752114,0.18547896,0.40284318,0.21128328,1.15569680,1.95556646,0.79160839,0.00000000
0.86743372,3.70273652,0.02904135,0.18703250,0.40638516,0.21434891,1.18384557,1.98833526,0.79687980,0.00000000
0.87343672,3.76892856,0.03062123,0.18853111,0.40966997,0.21748689,1.21150451,2.02170325,0.80135618,0.00000000
0.87943972,3.83501937,0.03224616,0.18996039,0.41265649,0.22061445,1.23829875,2.05501296,0.80494148,0.00000000
0.88544272,3.89991025,0.03389975,0.19130562,0.41530665,0.22365199,1.26386731,2.08764236,0.80754879,0.00000000
0.89144572,3.96255535,0.03556401,0.19255173,0.41758515,0.22652453,1.28786960,2.11901112,0.80910077,0.00000000
0.89744872,4.02197330,0.03721952,0.19368326,0.41945936,0.22916308,1.30999151,2.14858493,0.80953008,0.00000000
0.90345173,4.07725681,0.03884576,0.19468443,0.42089914,0.23150571,1.32995077,2.17587829,0.80877975,0.00000000
0.90945473,4.12758067,0.04042136,0.19553934,0.42187693,0.23349855,1.34750168,2.20045589,0.80680363,0.00000000
0.91545773,4.17220846,0.04192448,0.19623221,0.42236785,0.23509658,1.36243898,2.22193314,0.80356709,0.00000000
0.92146073,4.21049827,0.04333323,0.19674773,0.42235004,0.23626422,1.37460092,2.23997589,0.79904776,0.00000000
0.92746373,4.24190782,0.04462610,0.19707158,0.42180523,0.23697579,1.38387150,2.25430012,0.79323655,0.00000000
0.93346673,4.26599906,0.04578242,0.19719093,0.42071938,0.23721574,1.39018183,2.26467152,0.78613881,0.00000000
0.93946973,4.28244259,0.04678285,0.19709510,0.41908358,0.23697877,1.39351067,2.27090552,0.77777563,0.00000000
0.94547274,4.29102182,0.04760989,0.19677616,0.41689497,0.23626971,1.39388405,2.27286780,0.76818522,0.00000000
0.95147574,4.29163670,0.04824829,0.19622955,0.41415776,0.23510327,1.39137423,2.27047537,0.75742420,0.00000000
0.95747874,4.28430701,0.04868554,0.19545473,0.41088424,0.23350362,1.38609764,2.26369828,0.74556885,0.00000000
0.96348174,4.26917460,0.04891224,0.19445557,0.40709566,0.23150380,1.37821223,2.25256164,0.73271592,0.00000000
0.96948474,4.24650436,0.04892244,0.19324076,0.40282298,0.22914492,1.36791390,2.23714788,0.71898320,0.00000000
0.97548774,4.21668334,0.04871388,0.19182392,0.39810736,0.22647527,1.35543224,2.21759879,0.70450941,0.00000000
0.98149075,4.18021765,0.04828812,0.19022359,0.39300036,0.22354923,1.34102556,2.19411712,0.68945346,0.00000000
0.98749375,4.13772654,0.04765065,0.18846291,0.38756376,0.22042599,1.32497529,2.16696719,0.67399305,0.00000000
0.99349675,4.08993365,0.04681077,0.18656910,0.38186898,0.21716831,1.30757983,2.13647423,0.65832228,0.00000000
0.99949975,4.03765502,0.04578150,0.18457274,0.37599619,0.21384094,1.28914801,2.10302224,0.64264863,0.00000000
1.00550275,3.98178400,0.04457925,0.18250682,0.37003290,0.21050923,1.26999222,2.06704994,0.62718901,0.00000000
1.01150575,3.92327331,0.04322346,0.18040557,0.36407232,0.20723748,1.25042161,2.02904487,0.61216514,0.00000000
1.01750875,3.86311467,0.04173619,0.17830332,0.35821143,0.20408747,1.23073538,1.98953566,0.59779844,0.00000000
1.02351176,3.80231667,0.04014154,0.17623323,0.35254873,0.20111696,1.21121650,1.94908248,0.58430436,0.00000000
1.02951476,3.74188156,0.03846512,0.17422603,0.34718209,0.19837830,1.19212618,1.90826612,0.57188667,0.00000000
1.03551776,3.68278212,0.03673339,0.17230901,0.34220638,0.19591722,1.17369920,1.86767599,0.56073173,0.00000000
1.04152076,3.62593934,0.03497310,0.17050502,0.33771135,0.19377178,1.15614048,1.82789756,0.55100306,0.00000000
1.04752376,3.57220204,0.03321067,0.16883188,0.33377964,0.19197153,1.13962288,1.78949971,0.54283651,0.00000000
1.05352676,3.52232918,0.03147160,0.16730199,0.33048505,0.19053702,1.12428660,1.75302256,0.53633617,0.00000000
1.05952976,3.47697576,0.02978003,0.16592230,0.32789125,0.18947944,1.11023998,1.71896624,0.53157133,0.00000000
1.06553277,3.43668272,0.02815821,0.16469464,0.32605072,0.18880066,1.09756183,1.68778111,0.52857457,0.00000000
1.07153577,3.40187115,0.02662625,0.16361639,0.32500423,0.18849348,1.08630501,1.65985970,0.52734112,0.00000000
1.07753877,3.37284097,0.02520179,0.16268136,0.32478063,0.18854215,1.07650127,1.63553064,0.52782956,0.00000000
1.08354177,3.34977370,0.02389985,0.16188103,0.32539703,0.18892315,1.06816676,1.61505464,0.52996382,0.00000000
1.08954477,3.33273903,0.02273279,0.16120587,0.32685922,0.18960612,1.06130808,1.59862261,0.53363635,0.00000000
1.09554777,3.32170438,0.02171027,0.16064672,0.32916244,0.19055498,1.05592837,1.58635562,0.53871244,0.00000000
1.10155078,3.31654674,0.02083940,0.16019621,0.33229214,0.19172911,1.05203306,1.57830666,0.54503537,0.00000000
1.10755378,3.31706582,0.02012483,0.15985001,0.33622494,0.19308461,1.04963480,1.57446372,0.55243219,0.00000000
1.11355678,3.32299776,0.01956902,0.15960785,0.34092949,0.19457558,1.04875733,1.57475399,0.56071988,0.00000000
1.11955978,3.33402830,0.01917243,0.15947430,0.34636728,0.19615531,1.04943788,1.57904881,0.56971159,0.00000000
1.12556278,3.34980494,0.01893376,0.15945914,0.35249333,0.19777746,1.05172794,1.58716901,0.57922269,0.00000000
1.13156578,3.36994737,0.01885025,0.15957738,0.35925671,0.19939704,1.05569235,1.59889039,0.58907631,0.00000000
1.13756878,3.39405588,0.01891790,0.15984882,0.36660090,0.20097139,1.06140654,1.61394922,0.59910829,0.00000000
1.14357179,3.42171764,0.01913166,0.16029732,0.37446402,0.20246090,1.06895235,1.63204756,0.60917115,0.00000000
1.14957479,3.45251083,0.01948563,0.16094957,0.38277895,0.20382967,1.07841234,1.65285835,0.61913713,0.00000000
1.15557779,3.48600706,0.01997323,0.16183377,0.39147342,0.20504601,1.08986320,1.67603039,0.62890009,0.00000000
1.16158079,3.52177247,0.02058727,0.16297789,0.40047016,0.20608279,1.10336845,1.70119325,0.63837647,0.00000000
1.16758379,3.55936790,0.02132002,0.16440805,0.40968709,0.20691774,1.11897111,1.72796211,0.64750504,0.00000000
1.17358679,3.59834910,0.02216331,0.16614669,0.41903781,0.20753362,1.13668654,1.75594295,0.65624596,0.00000000
1.17958979,3.63826717,0.02310846,0.16821106,0.42843219,0.20791831,1.15649620,1.78473782,0.66457889,0.00000000
1.18559280,3.67867010,0.02414634,0.17061171,0.43777741,0.20806485,1.17834257,1.81395065,0.67250076,0.00000000
1.19159580,3.71910561,0.02526732,0.17335148,0.44697923,0.20797145,1.20212560,1.84319331,0.68002301,0.00000000
1.19759880,3.75912568,0.02646131,0.17642468,0.45594366,0.20764144,1.22770101,1.87209206,0.68716893,0.00000000
1.20360180,3.79829283,0.02771773,0.17981682,0.46457887,0.20708315,1.25488059,1.90029420,0.69397094,0.00000000
1.20960480,3.83618797,0.02902555,0.18350469,0.47279737,0.20630981,1.28343449,1.92747474,0.70046830,0.00000000
