energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-2.85442721,2.56428387,0.08822197,0.48769783,0.00137944,0.08938219,0.29349848,2.08011280,0.01243277,0.08619047
-2.84842421,2.63851032,0.09025630,0.50230440,0.00148331,0.09058318,0.30020247,2.14026871,0.01266295,0.09133525
-2.84242121,2.72349276,0.09261564,0.51979604,0.00159334,0.09196381,0.30836868,2.20835136,0.01291118,0.09683203
-2.83641821,2.81853605,0.09527811,0.54000578,0.00170832,0.09351518,0.31788611,2.28386001,0.01317375,0.10264978
-2.83041521,2.92265275,0.09821070,0.56269623,0.00182697,0.09522039,0.32861515,2.36606800,0.01344632,0.10874594
-2.82441221,3.03455761,0.10136929,0.58756106,0.00194787,0.09705431,0.34038540,2.45401608,0.01372389,0.11506596
-2.81840920,3.15267396,0.10469922,0.61422880,0.00206954,0.09898380,0.35299501,2.54651502,0.01400089,0.12154340
-2.81240620,3.27515254,0.10813626,0.64226901,0.00219040,0.10096831,0.36621175,2.64215852,0.01427118,0.12810042
-2.80640320,3.39990330,0.11160809,0.67120078,0.00230883,0.10296079,0.37977582,2.73934643,0.01452823,0.13464893
-2.80040020,3.52463945,0.11503617,0.70050343,0.00242317,0.10490907,0.39340442,2.83631821,0.01476522,0.14109214
-2.79439720,3.64693293,0.11833794,0.72962919,0.00253174,0.10675745,0.40679806,2.93119571,0.01497522,0.14732667
-2.78839420,3.76427962,0.12142934,0.75801743,0.00263291,0.10844860,0.41964818,3.02203410,0.01515139,0.15324512
-2.78239120,3.87417193,0.12422740,0.78511020,0.00272510,0.10992558,0.43164601,3.10687915,0.01528713,0.15873892
-2.77638819,3.97417631,0.12665302,0.81036833,0.00280682,0.11113399,0.44249217,3.18382871,0.01537636,0.16370150
-2.77038519,4.06201254,0.12863356,0.83328776,0.00287675,0.11202404,0.45190655,3.25109604,0.01541365,0.16803157
-2.76438219,4.13563158,0.13010537,0.85341537,0.00293373,0.11255254,0.45963810,3.30707238,0.01539447,0.17163641
-2.75837919,4.19328885,0.13101601,0.87036373,0.00297680,0.11268471,0.46547401,3.35038604,0.01531529,0.17443502
-2.75237619,4.23360970,0.13132612,0.88382425,0.00300530,0.11239562,0.46924783,3.37995562,0.01517379,0.17636102
-2.74637319,4.25564429,0.13101082,0.89357820,0.00301881,0.11167134,0.47084610,3.39503483,0.01496888,0.17736518
-2.74037019,4.25890943,0.13006069,0.89950505,0.00301724,0.11050963,0.47021318,3.39524704,0.01470085,0.17741737
-2.73436718,4.24341559,0.12848210,0.90158801,0.00300085,0.10892023,0.46735410,3.38060799,0.01437132,0.17650809
-2.72836418,4.20967777,0.12629707,0.89991636,0.00297020,0.10692464,0.46233512,3.35153542,0.01398323,0.17464916
-2.72236118,4.15870973,0.12354259,0.89468449,0.00292627,0.10455545,0.45528207,3.30884535,0.01354083,0.17187392
-2.71635818,4.09200178,0.12026939,0.88618788,0.00287033,0.10185536,0.44637663,3.25373486,0.01304950,0.16823660
-2.71035518,4.01148310,0.11654033,0.87481594,0.00280406,0.09887568,0.43585044,3.18775216,0.01251567,0.16381111
-2.70435218,3.91946985,0.11242834,0.86104218,0.00272943,0.09567468,0.42397767,3.11275499,0.01194665,0.15868925
-2.69834917,3.81860154,0.10801423,0.84541199,0.00264876,0.09231562,0.41106604,3.03085906,0.01135043,0.15297835
-2.69234617,3.71176774,0.10338413,0.82852863,0.00256462,0.08886477,0.39744702,2.94437844,0.01073553,0.14679851
-2.68634317,3.60202833,0.09862707,0.81103783,0.00247988,0.08538925,0.38346534,2.85576015,0.01011073,0.14027952
-2.68034017,3.49252986,0.09383240,0.79361152,0.00239760,0.08195509,0.36946848,2.76751548,0.00948495,0.13355764
-2.67433717,3.38642133,0.08908753,0.77693146,0.00232103,0.07862525,0.35579636,2.68215029,0.00886701,0.12677219
-2.66833417,3.28677199,0.08447568,0.76167298,0.00225352,0.07545803,0.34277187,2.60209684,0.00826549,0.12006233
-2.66233117,3.19649386,0.08007413,0.74848949,0.00219854,0.07250555,0.33069218,2.52964934,0.00768854,0.11356386
-2.65632816,3.11827115,0.07595257,0.73799810,0.00215954,0.06981268,0.31982159,2.46690507,0.00714377,0.10740630
-2.65032516,3.05449849,0.07217204,0.73076662,0.00213997,0.06741619,0.31038556,2.41571294,0.00663812,0.10171027
-2.64432216,3.00722927,0.06878407,0.72730213,0.00214315,0.06534430,0.30256650,2.37763064,0.00617779,0.09658525
-2.63831916,2.97813502,0.06583024,0.72804134,0.00217226,0.06361647,0.29650103,2.35389137,0.00576814,0.09212764
-2.63231616,2.96847626,0.06334214,0.73334269,0.00223022,0.06224350,0.29227884,2.34538072,0.00541368,0.08841930
-2.62631316,2.97908486,0.06134156,0.74348024,0.00231966,0.06122791,0.28994291,2.35262379,0.00511801,0.08552646
-2.62031016,3.01035749,0.05984092,0.75863914,0.00244282,0.06056447,0.28949114,2.37578254,0.00488383,0.08349899
-2.61430715,3.06225959,0.05884399,0.77891282,0.00260148,0.06024092,0.29087896,2.41466270,0.00471291,0.08237002
-2.60830415,3.13433885,0.05834664,0.80430145,0.00279689,0.06023878,0.29402298,2.46872965,0.00460615,0.08215594
-2.60230115,3.22574720,0.05833777,0.83471193,0.00302969,0.06053421,0.29880524,2.53713232,0.00456352,0.08285666
-2.59629815,3.33527024,0.05880018,0.86995898,0.00329984,0.06109890,0.30507803,2.61873386,0.00458416,0.08445609
-2.59029515,3.46136270,0.05971152,0.90976749,0.00360655,0.06190092,0.31266905,2.71214807,0.00466637,0.08692294
-2.58429215,3.60218898,0.06104513,0.95377602,0.00394825,0.06290556,0.32138666,2.81578012,0.00480762,0.09021168
-2.57828914,3.75566749,0.06277078,1.00154144,0.00432253,0.06407608,0.33102527,2.92787040,0.00500464,0.09426370
-2.57228614,3.91951782,0.06485542,1.05254483,0.00472615,0.06537444,0.34137054,3.04654016,0.00525342,0.09900864
-2.56628314,4.09130973,0.06726374,1.10619858,0.00515501,0.06676187,0.35220446,3.16983764,0.00554928,0.10436594
-2.56028014,4.26851295,0.06995868,1.16185481,0.00560421,0.06819955,0.36331017,3.29578360,0.00588693,0.11024644
-2.55427714,4.44854719,0.07290185,1.21881508,0.00606808,0.06964908,0.37447646,3.42241524,0.00626050,0.11655420
-2.54827414,4.62883124,0.07605390,1.27634152,0.00654026,0.07107300,0.38550195,3.54782733,0.00666370,0.12318843
-2.54227114,4.80683079,0.07937484,1.33366908,0.00701385,0.07243534,0.39619886,3.67021000,0.00708983,0.13004545
-2.53626813,4.98010386,0.08282432,1.39001899,0.00748150,0.07370205,0.40639632,3.78788222,0.00753192,0.13702077
-2.53026513,5.14634349,0.08636192,1.44461312,0.00793559,0.07484153,0.41594324,3.89932062,0.00798288,0.14401119
-2.52426213,5.30341676,0.08994748,1.49668898,0.00836843,0.07582509,0.42471069,4.00318319,0.00843557,0.15091688
-2.51825913,5.44939955,0.09354138,1.54551501,0.00877242,0.07662746,0.43259366,4.09832742,0.00888294,0.15764332
-2.51225613,5.58260657,0.09710495,1.59040572,0.00914028,0.07722721,0.43951228,4.18382304,0.00931822,0.16410323
-2.50625313,5.70161581,0.10060084,1.63073630,0.00946525,0.07760722,0.44541240,4.25895919,0.00973500,0.17021821
-2.50025013,5.80528723,0.10399345,1.66595612,0.00974125,0.07775500,0.45026552,4.32324612,0.01012737,0.17592020
-2.49424712,5.89277509,0.10724938,1.69560078,0.00996314,0.07766300,0.45406807,4.37641191,0.01049006,0.18115265
-2.48824412,5.96353378,0.11033789,1.71930212,0.01012678,0.07732879,0.45684009,4.41839431,0.01081849,0.18587134
-2.48224112,6.01731707,0.11323138,1.73679596,0.01022923,0.07675513,0.45862325,4.44932840,0.01110894,0.19004486
-2.47623812,6.05417075,0.11590581,1.74792714,0.01026880,0.07594991,0.45947834,4.46953042,0.01135850,0.19365472
-2.47023512,6.07441909,0.11834113,1.75265180,0.01024513,0.07492592,0.45948233,4.47947857,0.01156518,0.19669507
-2.46423212,6.07864532,0.12052158,1.75103662,0.01015917,0.07370051,0.45872499,4.47979118,0.01172790,0.19917212
-2.45822911,6.06766697,0.12243600,1.74325520,0.01001316,0.07229510,0.45730534,4.47120318,0.01184641,0.20110313
-2.45222611,6.04250662,0.12407795,1.72958174,0.00981058,0.07073456,0.45532786,4.45454136,0.01192131,0.20251525
-2.44622311,6.00435908,0.12544587,1.71038202,0.00955599,0.06904648,0.45289882,4.43069912,0.01195395,0.20344396
-2.44022011,5.95455594,0.12654295,1.68610241,0.00925491,0.06726037,0.45012267,4.40061140,0.01194633,0.20393153
-2.43421711,5.89452850,0.12737698,1.65725692,0.00891366,0.06540683,0.44709868,4.36523036,0.01190098,0.20402517
-2.42821411,5.82577027,0.12796012,1.62441311,0.00853917,0.06351666,0.44391800,4.32550235,0.01182086,0.20377533
-2.42221111,5.74979993,0.12830841,1.58817721,0.00813876,0.06162003,0.44066106,4.28234665,0.01170927,0.20323392
-2.41620810,5.66812605,0.12844127,1.54917887,0.00771995,0.05974564,0.43739562,4.23663656,0.01156965,0.20245260
-2.41020510,5.58221424,0.12838089,1.50805638,0.00729025,0.05792008,0.43417522,4.18918296,0.01140555,0.20148129
-2.40420210,5.49345784,0.12815152,1.46544245,0.00685701,0.05616715,0.43103835,4.14072095,0.01122048,0.20036680
-2.39819910,5.40315273,0.12777867,1.42195133,0.00642722,0.05450740,0.42800808,4.09189948,0.01101783,0.19915171
-2.39219610,5.31247703,0.12728832,1.37816741,0.00600737,0.05295781,0.42509223,4.04327444,0.01080084,0.19787349
-2.38619310,5.22247593,0.12670611,1.33463568,0.00560335,0.05153155,0.42228413,3.99530506,0.01057251,0.19656381
-2.38019010,5.13405221,0.12605658,1.29185439,0.00522035,0.05023798,0.41956368,3.94835379,0.01033558,0.19524822
-2.37418709,5.04796229,0.12536242,1.25026981,0.00486280,0.04908272,0.41689893,3.90268944,0.01009255,0.19394600
-2.36818409,4.96481797,0.12464389,1.21027334,0.00453438,0.04806792,0.41424786,3.85849354,0.00984566,0.19267023
-2.36218109,4.88509352,0.12391833,1.17220093,0.00423796,0.04719259,0.41156045,3.81586964,0.00959692,0.19142820
-2.35617809,4.80913772,0.12319980,1.13633446,0.00397569,0.04645308,0.40878097,3.77485508,0.00934817,0.19022185
-2.35017509,4.73719020,0.12249898,1.10290525,0.00374901,0.04584358,0.40585032,3.73543503,0.00910108,0.18904854
-2.34417209,4.66940140,0.12182315,1.07209907,0.00355875,0.04535678,0.40270847,3.69755803,0.00885724,0.18790185
-2.33816908,4.60585508,0.12117647,1.04406255,0.00340518,0.04498445,0.39929691,3.66115252,0.00861820,0.18677254
-2.33216608,4.54659248,0.12056034,1.01891042,0.00328813,0.04471806,0.39556100,3.62614372,0.00838550,0.18564959
-2.32616308,4.49163672,0.11997398,0.99673337,0.00320705,0.04454944,0.39145225,3.59246994,0.00816074,0.18452125
-2.32016008,4.44101644,0.11941507,0.97760572,0.00316115,0.04447129,0.38693042,3.56009778,0.00794559,0.18337613
-2.31415708,4.39478718,0.11888058,0.96159285,0.00314945,0.04447774,0.38196537,3.52903510,0.00774185,0.18220421
-2.30815408,4.35304939,0.11836747,0.94875753,0.00317090,0.04456470,0.37653865,3.49934142,0.00755145,0.18099782
-2.30215108,4.31596192,0.11787351,0.93916504,0.00322440,0.04473028,0.37064471,3.47113471,0.00737644,0.17975246
-2.29614807,4.28374999,0.11739792,0.93288652,0.00330889,0.04497492,0.36429171,3.44459421,0.00721900,0.17846752
-2.29014507,4.25670682,0.11694194,0.93000037,0.00342338,0.04530151,0.35750190,3.41995887,0.00708145,0.17714675
-2.28414207,4.23518861,0.11650916,0.93059149,0.00356697,0.04571538,0.35031144,3.39752114,0.00696618,0.17579856
-2.27813907,4.21960262,0.11610566,0.93474824,0.00373886,0.04622414,0.34276980,3.37761618,0.00687564,0.17443607
-2.27213607,4.21038863,0.11573988,0.94255726,0.00393831,0.04683739,0.33493856,3.36060673,0.00681230,0.17307689
-2.26613307,4.20799440,0.11542231,0.95409630,0.00416464,0.04756636,0.32688973,3.34686423,0.00677859,0.17174263
-2.26013007,4.21284609,0.11516483,0.96942538,0.00441715,0.04842339,0.31870362,3.33674681,0.00677686,0.17045818
-2.25412706,4.22531505,0.11497993,0.98857668,0.00469513,0.04942142,0.31046634,3.33057527,0.00680933,0.16925076
-2.24812406,4.24568253,0.11487970,1.01154376,0.00499771,0.05057326,0.30226696,3.32860808,0.00687802,0.16814867
-2.24212106,4.27410413,0.11487474,1.03827069,0.00532387,0.05189100,0.29419450,3.33101672,0.00698472,0.16718004
-2.23611806,4.31057610,0.11497302,1.06864174,0.00567233,0.05338521,0.28633490,3.33786269,0.00713090,0.16637128
-2.23011506,4.35490519,0.11517874,1.10247227,0.00604150,0.05506424,0.27876794,3.34907748,0.00731768,0.16574564
-2.22411206,4.40668413,0.11549134,1.13950152,0.00642943,0.05693354,0.27156450,3.36444669,0.00754580,0.16532171
-2.21810905,4.46527439,0.11590464,1.17938780,0.00683378,0.05899501,0.26478404,3.38359940,0.00781552,0.16511197
-2.21210605,4.52979738,0.11640625,1.22170659,0.00725176,0.06124638,0.25847261,3.40600362,0.00812661,0.16512164
-2.20610305,4.59913532,0.11697729,1.26595179,0.00768015,0.06368075,0.25266124,3.43096836,0.00847830,0.16534757
-2.20010005,4.67194204,0.11759235,1.31154049,0.00811532,0.06628621,0.24736511,3.45765257,0.00886925,0.16577764
-2.19409705,4.74666396,0.11821992,1.35782098,0.00855321,0.06904564,0.24258320,3.48508079,0.00929750,0.16639026
-2.18809405,4.82157052,0.11882306,1.40408418,0.00898942,0.07193658,0.23829861,3.51216521,0.00976045,0.16715447
-2.18209105,4.89479332,0.11936042,1.44957778,0.00941924,0.07493138,0.23447953,3.53773328,0.01025484,0.16803026
-2.17608804,4.96437242,0.11978757,1.49352290,0.00983779,0.07799747,0.23108067,3.56055991,0.01077674,0.16896939
-2.17008504,5.02830813,0.12005849,1.53513255,0.01024002,0.08109780,0.22804520,3.57940290,0.01132153,0.16991655
-2.16408204,5.08461620,0.12012725,1.57363114,0.01062089,0.08419151,0.22530711,3.59304035,0.01188397,0.17081090
-2.15807904,5.13138430,0.11994976,1.60827432,0.01097544,0.08723474,0.22279371,3.60030836,0.01245816,0.17158786
-2.15207604,5.16682748,0.11948549,1.63836841,0.01129891,0.09018162,0.22042840,3.60013764,0.01303765,0.17218116
-2.14607304,5.18934045,0.11869913,1.66328855,0.01158684,0.09298541,0.21813338,3.59158747,0.01361550,0.17252508
-2.14007004,5.19754468,0.11756203,1.68249506,0.01183517,0.09559971,0.21583233,3.57387566,0.01418435,0.17255667
-2.13406703,5.19032856,0.11605344,1.69554726,0.01204034,0.09797975,0.21345295,3.54640343,0.01473662,0.17221804
-2.12806403,5.16687915,0.11416148,1.70211429,0.01219940,0.10008380,0.21092914,3.50877426,0.01526459,0.17145849
-2.12206103,5.12670460,0.11188373,1.70198274,0.01231001,0.10187440,0.20820302,3.46080599,0.01576058,0.17023643
-2.11605803,5.06964644,0.10922749,1.69506075,0.01237058,0.10331971,0.20522649,3.40253607,0.01621722,0.16852104
-2.11005503,4.99588175,0.10620971,1.68137866,0.01238024,0.10439460,0.20196245,3.33421952,0.01662756,0.16629360
-2.10405203,4.90591532,0.10285651,1.66108624,0.01233890,0.10508167,0.19838565,3.25632031,0.01698535,0.16354837
-2.09804902,4.80056246,0.09920247,1.63444683,0.01224724,0.10537206,0.19448311,3.16949631,0.01728524,0.16029304
-2.09204602,4.68092347,0.09528954,1.60182868,0.01210673,0.10526593,0.19025424,3.07457881,0.01752302,0.15654879
-2.08604302,4.54835096,0.09116580,1.56369395,0.01191954,0.10477282,0.18571057,2.97254746,0.01769574,0.15234981
-2.08004002,4.40441151,0.08688406,1.52058581,0.01168856,0.10391159,0.18087517,2.86450175,0.01780197,0.14774247
-2.07403702,4.25084326,0.08250027,1.47311429,0.01141732,0.10271009,0.17578190,2.75163034,0.01784185,0.14278400
-2.06803402,4.08951112,0.07807199,1.42194120,0.01110992,0.10120459,0.17047424,2.63517924,0.01781724,0.13754097
-2.06203102,3.92236119,0.07365685,1.36776485,0.01077092,0.09943889,0.16500409,2.51642041,0.01773173,0.13208734
-2.05602801,3.75137601,0.06931107,1.31130487,0.01040531,0.09746315,0.15943035,2.39662154,0.01759060,0.12650246
-2.05002501,3.57853212,0.06508814,1.25328765,0.01001835,0.09533255,0.15381735,2.27701834,0.01740082,0.12086884
-2.04402201,3.40576095,0.06103767,1.19443275,0.00961547,0.09310583,0.14823321,2.15879008,0.01717084,0.11526995
-2.03801901,3.23491442,0.05720446,1.13544051,0.00920220,0.09084362,0.14274819,2.04303903,0.01691048,0.10978804
-2.03201601,3.06773562,0.05362772,1.07698125,0.00878400,0.08860682,0.13743299,1.93077432,0.01663065,0.10450208
-2.02601301,2.90583540,0.05034064,1.01968599,0.00836619,0.08645493,0.13235704,1.82290046,0.01634312,0.09948586
-2.02001001,2.75067476,0.04737005,0.96413898,0.00795378,0.08444454,0.12758696,1.72021041,0.01606021,0.09480636
-2.01400700,2.60355333,0.04473637,0.91087203,0.00755145,0.08262783,0.12318501,1.62338315,0.01579446,0.09052236
-2.00800400,2.46560335,0.04245372,0.86036053,0.00716337,0.08105139,0.11920775,1.53298523,0.01555832,0.08668340
-2.00200100,2.33778886,0.04053022,0.81302112,0.00679317,0.07975512,0.11570486,1.44947580,0.01536379,0.08332898
-1.99599800,2.22090932,0.03896835,0.76921105,0.00644386,0.07877146,0.11271812,1.37321433,0.01522212,0.08048817
-1.98999500,2.11560685,0.03776542,0.72922876,0.00611776,0.07812485,0.11028073,1.30447036,0.01514352,0.07817952
-1.98399200,2.02237631,0.03691416,0.69331584,0.00581650,0.07783144,0.10841673,1.24343444,0.01513685,0.07641119
-1.97798899,1.94157725,0.03640326,0.66165990,0.00554097,0.07789903,0.10714088,1.19022940,0.01520939,0.07518147
-1.97198599,1.87344681,0.03621794,0.63439831,0.00529139,0.07832726,0.10645859,1.14492130,0.01536667,0.07447946
-1.96598299,1.81811289,0.03634050,0.61162255,0.00506728,0.07910801,0.10636633,1.10752942,0.01561227,0.07428601
-1.95997999,1.77560688,0.03675081,0.59338291,0.00486756,0.08022592,0.10685211,1.07803473,0.01594774,0.07457478
-1.95397699,1.74587528,0.03742684,0.57969340,0.00469057,0.08165910,0.10789628,1.05638668,0.01637254,0.07531343
-1.94797399,1.72879009,0.03834500,0.57053670,0.00453424,0.08337984,0.10947248,1.04250790,0.01688398,0.07646495
-1.94197099,1.72415753,0.03948060,0.56586899,0.00439610,0.08535554,0.11154876,1.03629702,0.01747734,0.07798898
-1.93596798,1.73172528,0.04080814,0.56562449,0.00427344,0.08754949,0.11408873,1.03762967,0.01814587,0.07984315
-1.92996498,1.75118814,0.04230171,0.56971966,0.00416341,0.08992183,0.11705287,1.04635808,0.01888097,0.08198442
-1.92396198,1.78219261,0.04393522,0.57805699,0.00406314,0.09243037,0.12039968,1.06230944,0.01967238,0.08437031
-1.91795898,1.82434053,0.04568282,0.59052824,0.00396983,0.09503146,0.12408696,1.08528380,0.02050836,0.08696009
-1.91195598,1.87719216,0.04751915,0.60701722,0.00388087,0.09768088,0.12807280,1.11505173,0.02137595,0.08971587
-1.90595298,1.94026916,0.04941974,0.62740200,0.00379393,0.10033459,0.13231657,1.15135235,0.02226132,0.09260344
-1.89994997,2.01305771,0.05136134,0.65155648,0.00370699,0.10294959,0.13677970,1.19389210,0.02315004,0.09559310
-1.89394697,2.09501193,0.05332235,0.67935149,0.00361848,0.10548463,0.14142627,1.24234452,0.02402743,0.09866024
-1.88794397,2.18555785,0.05528315,0.71065520,0.00352725,0.10790101,0.14622336,1.29635127,0.02487896,0.10178569
-1.88194097,2.28409776,0.05722652,0.74533295,0.00343261,0.11016324,0.15114126,1.35552444,0.02569058,0.10495596
-1.87593797,2.39001494,0.05913798,0.78324647,0.00333436,0.11223977,0.15615348,1.41945004,0.02644905,0.10816323
-1.86993497,2.50267847,0.06100608,0.82425246,0.00323273,0.11410355,0.16123651,1.48769254,0.02714237,0.11140514
-1.86393197,2.62144775,0.06282269,0.86820064,0.00312840,0.11573261,0.16636952,1.55980007,0.02775998,0.11468438
-1.85792896,2.74567652,0.06458312,0.91493115,0.00302242,0.11711048,0.17153390,1.63531004,0.02829310,0.11800811
-1.85192596,2.87471592,0.06628622,0.96427156,0.00291617,0.11822649,0.17671269,1.71375464,0.02873491,0.12138727
-1.84592296,3.00791635,0.06793435,1.01603353,0.00281131,0.11907601,0.18188998,1.79466599,0.02908070,0.12483563
-1.83991996,3.14462799,0.06953320,1.07000923,0.00270970,0.11966038,0.18705036,1.87758047,0.02932797,0.12836887
-1.83391696,3.28419995,0.07109153,1.12596787,0.00261332,0.11998679,0.19217831,1.96204205,0.02947644,0.13200352
-1.82791396,3.42597809,0.07262085,1.18365243,0.00252424,0.12006795,0.19725771,2.04760446,0.02952794,0.13575594
-1.82191096,3.56930194,0.07413490,1.24277710,0.00244449,0.11992152,0.20227146,2.13383212,0.02948636,0.13964126
-1.81590795,3.71350108,0.07564914,1.30302552,0.00237608,0.11956945,0.20720118,2.22030001,0.02935740,0.14367247
-1.80990495,3.85789162,0.07718018,1.36405029,0.00232086,0.11903719,0.21202711,2.30659266,0.02914833,0.14785955
-1.80390195,4.00177345,0.07874511,1.42547400,0.00228052,0.11835269,0.21672811,2.39230252,0.02886773,0.15220879
-1.79789895,4.14442883,0.08036095,1.48689197,0.00225655,0.11754550,0.22128190,2.47702818,0.02852515,0.15672229
-1.79189595,4.28512321,0.08204398,1.54787690,0.00225019,0.11664567,0.22566534,2.56037281,0.02813082,0.16139764
-1.78589295,4.42310845,0.08380923,1.60798559,0.00226241,0.11568283,0.22985491,2.64194313,0.02769530,0.16622780
-1.77988994,4.55762915,0.08566993,1.66676738,0.00229390,0.11468526,0.23382734,2.72134944,0.02722917,0.17120116
-1.77388694,4.68793187,0.08763707,1.72377442,0.00234510,0.11367905,0.23756022,2.79820677,0.02674280,0.17630180
-1.76788394,4.81327727,0.08971901,1.77857317,0.00241616,0.11268745,0.24103270,2.87213735,0.02624605,0.18150986
-1.76188094,4.93295461,0.09192122,1.83075679,0.00250695,0.11173037,0.24422618,2.94277446,0.02574814,0.18680203
-1.75587794,5.04629797,0.09424596,1.87995771,0.00261715,0.11082401,0.24712497,3.00976733,0.02525748,0.19215209
-1.74987494,5.15270302,0.09669214,1.92585975,0.00274620,0.10998071,0.24971678,3.07278697,0.02478154,0.19753147
-1.74387194,5.25164347,0.09925516,1.96820899,0.00289335,0.10920890,0.25199311,3.13153244,0.02432687,0.20290975
-1.73786893,5.34268574,0.10192681,2.00682268,0.00305772,0.10851327,0.25394949,3.18573698,0.02389901,0.20825508
-1.73186593,5.42550066,0.10469520,2.04159547,0.00323828,0.10789497,0.25558546,3.23517362,0.02350257,0.21353454
-1.72586293,5.49987114,0.10754471,2.07250238,0.00343391,0.10735196,0.25690436,3.27965959,0.02314121,0.21871431
-1.71985993,5.56569483,0.11045603,2.09959811,0.00364340,0.10687941,0.25791285,3.31905913,0.02281774,0.22375981
-1.71385693,5.62298114,0.11340611,2.12301242,0.00386547,0.10647004,0.25862031,3.35328434,0.02253413,0.22863558
-1.70785393,5.67184250,0.11636832,2.14294163,0.00409879,0.10611464,0.25903793,3.38229373,0.02229158,0.23330524
-1.70185093,5.71247991,0.11931255,2.15963653,0.00434193,0.10580237,0.25917780,3.40608858,0.02209056,0.23773127
-1.69584792,5.74516352,0.12220546,2.17338717,0.00459340,0.10552123,0.25905182,3.42470718,0.02193081,0.24187486
-1.68984492,5.77020934,0.12501078,2.18450526,0.00485161,0.10525834,0.25867062,3.43821724,0.02181141,0.24569582
-1.68384192,5.78795339,0.12768978,2.19330532,0.00511487,0.10500032,0.25804258,3.44670709,0.02173073,0.24915256
-1.67783892,5.79872525,0.13020185,2.20008543,0.00538134,0.10473356,0.25717296,3.45027635,0.02168645,0.25220226
-1.67183592,5.80282276,0.13250521,2.20510902,0.00564904,0.10444458,0.25606326,3.44902670,0.02167558,0.25480126
-1.66583292,5.80048996,0.13455775,2.20858871,0.00591580,0.10412035,0.25471082,3.44305379,0.02169448,0.25690562
-1.65982991,5.79190007,0.13631807,2.21067342,0.00617932,0.10374861,0.25310880,3.43244095,0.02173887,0.25847205
-1.65382691,5.77714528,0.13774652,2.21143977,0.00643714,0.10331834,0.25124656,3.41725545,0.02180392,0.25945893
-1.64782391,5.75623454,0.13880644,2.21088840,0.00668665,0.10282018,0.24911031,3.39754799,0.02188436,0.25982767
-1.64182091,5.72910015,0.13946539,2.20894576,0.00692519,0.10224693,0.24668426,3.37335569,0.02197461,0.25954415
-1.63581791,5.69561347,0.13969635,2.20547152,0.00715009,0.10159411,0.24395202,3.34470882,0.02206894,0.25858035
-1.62981491,5.65560925,0.13947896,2.20027133,0.00735876,0.10086057,0.24089834,3.31164107,0.02216175,0.25691592
-1.62381191,5.60891765,0.13880060,2.19311442,0.00754880,0.10004902,0.23751101,3.27420314,0.02224779,0.25453982
-1.61780890,5.55540232,0.13765733,2.18375509,0.00771814,0.09916663,0.23378293,3.23247867,0.02232244,0.25145172
-1.61180590,5.49500241,0.13605465,2.17195698,0.00786515,0.09822549,0.22971406,3.18660198,0.02238206,0.24766325
-1.60580290,5.42777603,0.13400798,2.15751863,0.00798881,0.09724303,0.22531340,3.13677621,0.02242423,0.24319889
-1.59979990,5.35394237,0.13154290,2.14029885,0.00808881,0.09624222,0.22060060,3.08329089,0.02244804,0.23809660
-1.59379690,5.27391959,0.12869506,2.12024028,0.00816574,0.09525167,0.21560728,3.02653745,0.02245438,0.23240789
-1.58779390,5.18835569,0.12550978,2.09738958,0.00822115,0.09430542,0.21037794,2.96702154,0.02244611,0.22619756
-1.58179090,5.09814991,0.12204138,2.07191288,0.00825767,0.09344257,0.20497021,2.90537094,0.02242818,0.21954292
-1.57578789,5.00446239,0.11835210,2.04410529,0.00827905,0.09270660,0.19945471,2.84233807,0.02240767,0.21253254
-1.56978489,4.90871066,0.11451090,2.01439363,0.00829020,0.09214441,0.19391408,2.77879636,0.02239381,0.20526460
-1.56378189,4.81255209,0.11059188,1.98333187,0.00829714,0.09180520,0.18844158,2.71573001,0.02239777,0.19784482
-1.55777889,4.71785199,0.10667264,1.95158920,0.00830698,0.09173899,0.18313899,2.65421706,0.02243247,0.19038408
-1.55177589,4.62663823,0.10283239,1.91993106,0.00832774,0.09199509,0.17811404,2.59540589,0.02251222,0.18299581
-1.54577289,4.54104363,0.09915012,1.88919389,0.00836823,0.09262031,0.17347734,2.54048594,0.02265234,0.17579317
-1.53976988,4.46323833,0.09570262,1.86025463,0.00843784,0.09365725,0.16933907,2.49065340,0.02286862,0.16888622
-1.53376688,4.39535473,0.09256271,1.83399650,0.00854629,0.09514241,0.16580535,2.44707324,0.02317680,0.16237903
-1.52776388,4.33940846,0.08979745,1.81127256,0.00870334,0.09710455,0.16297461,2.41083901,0.02359197,0.15636702
-1.52176088,4.29721871,0.08746661,1.79286903,0.00891852,0.09956313,0.16093405,2.38293213,0.02412797,0.15093442
-1.51575788,4.27033168,0.08562134,1.77947002,0.00920077,0.10252695,0.15975626,2.36418252,0.02479675,0.14615207
-1.50975488,4.25995092,0.08430309,1.77162562,0.00955817,0.10599316,0.15949624,2.35523227,0.02560781,0.14207557
-1.50375188,4.26687787,0.08354280,1.76972485,0.00999759,0.10994659,0.16018896,2.35650425,0.02656767,0.13874387
-1.49774887,4.29146573,0.08336044,1.77397502,0.01052439,0.11435944,0.16184747,2.36817722,0.02767938,0.13617832
-1.49174587,4.33358919,0.08376481,1.78438843,0.01114217,0.11919151,0.16446174,2.39016884,0.02894218,0.13438222
