energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-0.33916958,7.03789462,0.46166995,3.54878710,0.01931282,0.28631742,0.04998140,0.84897879,0.68460768,2.38835318
-0.33316658,6.81742675,0.44573530,3.46135112,0.01891571,0.27227066,0.04821322,0.82066886,0.66523272,2.29908010
-0.32716358,6.60168366,0.43061917,3.37436395,0.01862797,0.25838327,0.04661294,0.79191945,0.64808098,2.21276087
-0.32116058,6.39459965,0.41660183,3.28967554,0.01845905,0.24484750,0.04520861,0.76333601,0.63342431,2.13077561
-0.31515758,6.19995744,0.40395269,3.20905724,0.01841750,0.23184877,0.04402718,0.73551423,0.62153132,2.05444478
-0.30915458,6.02128381,0.39292346,3.13414998,0.01851081,0.21956064,0.04309375,0.70902388,0.61265954,1.98499458
-0.30315158,5.86175924,0.38374198,3.06642005,0.01874521,0.20814043,0.04243088,0.68439423,0.60704810,1.92352720
-0.29714857,5.72414468,0.37660700,3.00712425,0.01912563,0.19772562,0.04205802,0.66210169,0.60491096,1.87099699
-0.29114557,5.61072787,0.37168393,2.95728548,0.01965551,0.18843113,0.04199092,0.64255996,0.60643125,1.82819309
-0.28514257,5.52329005,0.36910183,2.91767949,0.02033685,0.18034748,0.04224125,0.62611298,0.61175659,1.79572880
-0.27913957,5.46309311,0.36895170,2.88883254,0.02117004,0.17353990,0.04281627,0.61303081,0.62099563,1.77403755
-0.27313657,5.43088570,0.37128591,2.87102930,0.02215391,0.16804819,0.04371860,0.60350819,0.63421576,1.76337489
-0.26713357,5.42692631,0.37611896,2.86432986,0.02328566,0.16388736,0.04494616,0.59766579,0.65144182,1.76382569
-0.26113057,5.45102036,0.38342923,2.86859417,0.02456080,0.16104894,0.04649217,0.59555373,0.67265584,1.77531551
-0.25512756,5.50256770,0.39316174,2.88351188,0.02597317,0.15950270,0.04834526,0.59715699,0.69779751,1.79762497
-0.24912456,5.58061716,0.40523167,2.90863556,0.02751481,0.15919879,0.05048971,0.60240223,0.72676526,1.83040592
-0.24312156,5.68392405,0.41952841,2.94341516,0.02917602,0.16007012,0.05290569,0.61116563,0.75941774,1.87319822
-0.23711856,5.81100749,0.43592005,2.98723147,0.03094521,0.16203482,0.05556968,0.62328117,0.79557565,1.92544611
-0.23111556,5.96020430,0.45425790,3.03942691,0.03280896,0.16499873,0.05845483,0.63854896,0.83502359,1.98651332
-0.22511256,6.12971708,0.47438102,3.09933202,0.03475196,0.16885783,0.06153145,0.65674321,0.87751206,2.05569627
-0.21910955,6.31765456,0.49612046,3.16628644,0.03675705,0.17350057,0.06476750,0.67761951,0.92275938,2.13223503
-0.21310655,6.52206329,0.51930303,3.23965369,0.03880528,0.17880997,0.06812908,0.70092113,0.97045365,2.21532186
-0.20710355,6.74095028,0.54375452,3.31882939,0.04087605,0.18466564,0.07158098,0.72638425,1.02025468,2.30410753
-0.20110055,6.97229681,0.56930228,3.40324305,0.04294731,0.19094557,0.07508720,0.75374187,1.07179599,2.39770571
-0.19509755,7.21406460,0.59577690,3.49235395,0.04499577,0.19752777,0.07861148,0.78272663,1.12468705,2.49519589
-0.18909455,7.46419547,0.62301327,3.58564190,0.04699728,0.20429179,0.08211776,0.81307239,1.17851557,2.59562559
-0.18309155,7.72060645,0.65085074,3.68259404,0.04892722,0.21112006,0.08557074,0.84451477,1.23285035,2.69801228
-0.17708854,7.98118221,0.67913262,3.78268893,0.05076092,0.21789920,0.08893625,0.87679092,1.28724429,2.80134588
-0.17108554,8.24376684,0.70770504,3.88537927,0.05247422,0.22452116,0.09218172,0.90963854,1.34123806,2.90459233
-0.16508254,8.50615679,0.73641527,3.99007484,0.05404397,0.23088434,0.09527655,0.94279460,1.39436413,3.00669867
-0.15907954,8.76609684,0.76510977,4.09612673,0.05544860,0.23689463,0.09819243,0.97599385,1.44615137,3.10660014
-0.15307654,9.02128040,0.79363205,4.20281431,0.05666861,0.24246624,0.10090362,1.00896742,1.49613006,3.20322917
-0.14707354,9.26935522,0.82182059,4.30933584,0.05768712,0.24752262,0.10338720,1.04144182,1.54383735,3.29552660
-0.14107054,9.50793519,0.84950703,4.41480353,0.05849027,0.25199708,0.10562327,1.07313835,1.58882303,3.38245470
-0.13506753,9.73461843,0.87651478,4.51824361,0.05906757,0.25583338,0.10759504,1.10377329,1.63065544,3.46301168
-0.12906453,9.94701146,0.90265835,4.61860176,0.05941219,0.25898612,0.10928894,1.13305891,1.66892756,3.53624735
-0.12306153,10.14275898,0.92774343,4.71475367,0.05952111,0.26142102,0.11069469,1.16070532,1.70326285,3.60127920
-0.11705853,10.31957842,0.95156792,4.80552078,0.05939511,0.26311495,0.11180526,1.18642338,1.73332101,3.65730825
-0.11105553,10.47529794,0.97392391,4.88969049,0.05903874,0.26405585,0.11261685,1.20992836,1.75880320,3.70363423
-0.10505253,10.60789689,0.99460081,4.96604025,0.05846012,0.26424247,0.11312881,1.23094462,1.77945679,3.73966910
-0.09904952,10.71554695,1.01338929,5.03336471,0.05767066,0.26368398,0.11334357,1.24921086,1.79507936,3.76494866
-0.09304652,10.79665289,1.03008626,5.09050497,0.05668469,0.26239943,0.11326647,1.26448607,1.80552190,3.77914155
-0.08704352,10.84989115,1.04450051,5.13637883,0.05551902,0.26041709,0.11290564,1.27655574,1.81069118,3.78205542
-0.08104052,10.87424519,1.05645898,5.17001112,0.05419248,0.25777383,0.11227181,1.28523828,1.81055103,3.77363992
-0.07503752,10.86903635,1.06581328,5.19056300,0.05272545,0.25451429,0.11137815,1.29039134,1.80512273,3.75398655
-0.06903452,10.83394920,1.07244635,5.19735926,0.05113933,0.25069015,0.11024009,1.29191779,1.79448437,3.72332543
-0.06303152,10.76905063,1.07627888,5.18991264,0.04945610,0.24635938,0.10887508,1.28977114,1.77876925,3.68201915
-0.05702851,10.67480213,1.07727526,5.16794455,0.04769785,0.24158546,0.10730240,1.28396017,1.75816340,3.63055408
-0.05102551,10.55206489,1.07544879,5.13140136,0.04588642,0.23643664,0.10554298,1.27455257,1.73290234,3.56952960
-0.04502251,10.40209759,1.07086592,5.08046576,0.04404305,0.23098530,0.10361915,1.26167744,1.70326705,3.49964568
-0.03901951,10.22654696,1.06364926,5.01556286,0.04218808,0.22530716,0.10155447,1.24552648,1.66957953,3.42168932
-0.03301651,10.02743114,1.05397928,4.93736077,0.04034076,0.21948066,0.09937347,1.22635383,1.63219775,3.33652051
-0.02701351,9.80711630,1.04209443,4.84676548,0.03851903,0.21358624,0.09710151,1.20447446,1.59151043,3.24505790
-0.02101051,9.56828686,1.02828971,4.74491017,0.03673945,0.20770556,0.09476449,1.18026106,1.54793158,3.14826485
-0.01500750,9.31390954,1.01291361,4.63313911,0.03501709,0.20192073,0.09238874,1.15413954,1.50189493,3.04713601
-0.00900450,9.04719194,0.99636345,4.51298631,0.03336548,0.19631341,0.09000067,1.12658309,1.45384842,2.94268462
-0.00300150,8.77153590,0.97907898,4.38614941,0.03179657,0.19096383,0.08762666,1.09810483,1.40424865,2.83593078
0.00300150,8.49048628,0.96153467,4.25445918,0.03032073,0.18594970,0.08529270,1.06924930,1.35355554,2.72789043
0.00900450,8.20767547,0.94423039,4.11984530,0.02894676,0.18134502,0.08302420,1.04058268,1.30222703,2.61956521
0.01500750,7.92676432,0.92768098,3.98429889,0.02768184,0.17721880,0.08084561,1.01268201,1.25071398,2.51193281
0.02101051,7.65138010,0.91240457,3.84983259,0.02653158,0.17363367,0.07878012,0.98612350,1.19945509,2.40593783
0.02701351,7.38505210,0.89891017,3.71843897,0.02550000,0.17064447,0.07684928,0.96147013,1.14887205,2.30248268
0.03301651,7.13114599,0.88768446,3.59204805,0.02458952,0.16829683,0.07507262,0.93925864,1.09936475,2.20241870
0.03901951,6.89279773,0.87917835,3.47248483,0.02380100,0.16662573,0.07346720,0.91998634,1.05130663,2.10653702
0.04502251,6.67284856,0.87379331,3.36142792,0.02313369,0.16565422,0.07204720,0.90409775,1.00504014,2.01555938
0.05102551,6.47378230,0.87186819,3.26037005,0.02258532,0.16539227,0.07082351,0.89197170,0.96087250,1.93012881
0.05702851,6.29766683,0.87366656,3.17058172,0.02215209,0.16583580,0.06980327,0.88390890,0.91907164,1.85080047
0.06303152,6.14610138,0.87936530,3.09307894,0.02182875,0.16696604,0.06898956,0.88012071,0.87986257,1.77803268
0.06903452,6.02017161,0.88904464,3.02859610,0.02160866,0.16874913,0.06838110,0.88071932,0.84342418,1.71217871
0.07503752,5.92041444,0.90268029,2.97756490,0.02148392,0.17113620,0.06797200,0.88570984,0.80988666,1.65347955
0.08104052,5.84679438,0.92013803,2.94010046,0.02144545,0.17406379,0.06775169,0.89498484,0.77932971,1.60205826
0.08704352,5.79869310,0.94117116,2.91599500,0.02148321,0.17745471,0.06770494,0.90832155,0.75178148,1.55791612
0.09304652,5.77491360,0.96542125,2.90472009,0.02158631,0.18121933,0.06781204,0.92538237,0.72721864,1.52093119
0.09904952,5.77369994,0.99242235,2.90543747,0.02174321,0.18525733,0.06804910,0.94571867,0.70556738,1.49085957
0.10505253,5.79277311,1.02160896,2.91701880,0.02194197,0.18945979,0.06838854,0.96877831,0.68670564,1.46733959
0.11105553,5.82938273,1.05232768,2.93807404,0.02217043,0.19371163,0.06879972,0.99391678,0.67046645,1.44989904
0.11705853,5.88037418,1.08385245,2.96698797,0.02241643,0.19789432,0.06924966,1.02041191,0.65664236,1.43796561
0.12306153,5.94226946,1.11540315,3.00196403,0.02266802,0.20188878,0.06970398,1.04748188,0.64499106,1.43088029
0.12906453,6.01136005,1.14616695,3.04107439,0.02291366,0.20557837,0.07012775,1.07430604,0.63524183,1.42791347
0.13506753,6.08380896,1.17532192,3.08231474,0.02314245,0.20885189,0.07048660,1.10004807,0.62710289,1.42828344
0.14107054,6.15575894,1.20206203,3.12366222,0.02334422,0.21160643,0.07074765,1.12388050,0.62026934,1.43117671
0.14707354,6.22344329,1.22562266,3.16313452,0.02350975,0.21375004,0.07088056,1.14501004,0.61443150,1.43576966
0.15307654,6.28329558,1.24530567,3.19884830,0.02363086,0.21520415,0.07085841,1.16270246,0.60928344,1.44125062
0.15907954,6.33205427,1.26050293,3.22907467,0.02370048,0.21590551,0.07065855,1.17630631,0.60453139,1.44684206
0.16508254,6.36685853,1.27071739,3.25229001,0.02371279,0.21580777,0.07026327,1.18527430,0.59990178,1.45182173
0.17108554,6.38533177,1.27558068,3.26722006,0.02366319,0.21488253,0.06966033,1.18918164,0.59514869,1.45554244
0.17708854,6.38564959,1.27486648,3.27287570,0.02354838,0.21311986,0.06884331,1.18774039,0.59006048,1.45744956
0.18309155,6.36658979,1.26849905,3.26857918,0.02336635,0.21052832,0.06781170,1.18080928,0.58446528,1.45709574
0.18909455,6.32756243,1.25655636,3.25397967,0.02311639,0.20713439,0.06657093,1.16839857,0.57823526,1.45415235
0.19509755,6.26861889,1.23926776,3.22905772,0.02279906,0.20298151,0.06513206,1.15066974,0.57128957,1.44841722
0.20110055,6.19043973,1.21700619,3.19411840,0.02241615,0.19812853,0.06351136,1.12792993,0.56359561,1.43981840
0.20710355,6.09430171,1.19027521,3.14977356,0.02197065,0.19264791,0.06172978,1.10062155,0.55516892,1.42841373
0.21310655,5.98202565,1.15969149,3.09691390,0.02146672,0.18662347,0.05981214,1.06930735,0.54607143,1.41438629
0.21910955,5.85590689,1.12596340,3.03667212,0.02090960,0.18014797,0.05778639,1.03465167,0.53640813,1.39803576
0.22511256,5.71863135,1.08986664,2.97037856,0.02030553,0.17332051,0.05568267,0.99739869,0.52632245,1.37976591
0.23111556,5.57318030,1.05221805,2.89951127,0.01966170,0.16624382,0.05353242,0.95834850,0.51599025,1.36006878
0.23711856,5.42272741,1.01384854,2.82564231,0.01898610,0.15902158,0.05136742,0.91833198,0.50561283,1.33950573
0.24312156,5.27053201,0.97557632,2.75038253,0.01828740,0.15175581,0.04921890,0.87818543,0.49540905,1.31868633
0.24912456,5.11983217,0.93818142,2.67532674,0.01757483,0.14454441,0.04711676,0.83872594,0.48560688,1.29824547
0.25512756,4.97374149,0.90238253,2.60200139,0.01685797,0.13747890,0.04508874,0.80072813,0.47643473,1.27881966
0.26113057,4.83515297,0.86881684,2.53181649,0.01614658,0.13064246,0.04315986,0.76490324,0.46811277,1.26102327
0.26713357,4.70665291,0.83802355,2.46602331,0.01545038,0.12410827,0.04135186,0.73188098,0.46084466,1.24542548
0.27313657,4.59044758,0.81043148,2.40567923,0.01477883,0.11793824,0.03968284,0.70219461,0.45480997,1.23252891
0.27913957,4.48830455,0.78635100,2.35162060,0.01414089,0.11218204,0.03816704,0.67626953,0.45015751,1.22275048
0.28514257,4.40151014,0.76597031,2.30444414,0.01354477,0.10687664,0.03681469,0.65441554,0.44699999,1.21640549
0.29114557,4.33084373,0.74935588,2.26449726,0.01299775,0.10204619,0.03563212,0.63682276,0.44541004,1.21369520
0.29714857,4.27656931,0.73645687,2.23187704,0.01250592,0.09770225,0.03462189,0.62356109,0.44541797,1.21469873
0.30315158,4.23844372,0.72711291,2.20643761,0.01207401,0.09384447,0.03378312,0.61458300,0.44701114,1.21936922
0.30915458,4.21574079,0.72106498,2.18780506,0.01170524,0.09046158,0.03311181,0.60972938,0.45013518,1.22753486
0.31515758,4.20729010,0.71796856,2.17539921,0.01140121,0.08753265,0.03260143,0.60873812,0.45469694,1.23890434
0.32116058,4.21152857,0.71740860,2.16846095,0.01116187,0.08502867,0.03224341,0.61125509,0.46056903,1.25307688
0.32716358,4.22656287,0.71891576,2.16608423,0.01098547,0.08291423,0.03202774,0.61684711,0.46759581,1.26955633
0.33316658,4.25024045,0.72198315,2.16725118,0.01086866,0.08114939,0.03194367,0.62501649,0.47560064,1.28776881
0.33916958,4.28022664,0.72608323,2.17086939,0.01080660,0.07969166,0.03198029,0.63521676,0.48439401,1.30708333
0.34517259,4.31408536,0.73068431,2.17580987,0.01079310,0.07849781,0.03212720,0.64686925,0.49378219,1.32683457
0.35117559,4.34936080,0.73526621,2.18094464,0.01082090,0.07752579,0.03237509,0.65938000,0.50357618,1.34634692
0.35717859,4.38365755,0.73933475,2.18518281,0.01088187,0.07673640,0.03271626,0.67215663,0.51360029,1.36495894
0.36318159,4.41471664,0.74243475,2.18750410,0.01096734,0.07609473,0.03314510,0.68462477,0.52370024,1.38204715
0.36918459,4.44048511,0.74416127,2.18698890,0.01106842,0.07557144,0.03365840,0.69624358,0.53375014,1.39704841
0.37518759,4.45917705,0.74416896,2.18284417,0.01117629,0.07514363,0.03425556,0.70651997,0.54365816,1.40947976
0.38119060,4.46932410,0.74217921,2.17442445,0.01128254,0.07479545,0.03493868,0.71502113,0.55337049,1.41895513
0.38719360,4.46981386,0.73798524,2.16124747,0.01137945,0.07451826,0.03571249,0.72138493,0.56287332,1.42519807
0.39319660,4.45991510,0.73145478,2.14300418,0.01146024,0.07431056,0.03658405,0.72532791,0.57219280,1.42805007
0.39919960,4.43928892,0.72253062,2.11956292,0.01151927,0.07417739,0.03756237,0.72665061,0.58139276,1.42747406
0.40520260,4.40798567,0.71122886,2.09096772,0.01155220,0.07412955,0.03865784,0.72524002,0.59057025,1.42355297
0.41120560,4.36642795,0.69763508,2.05743111,0.01155612,0.07418246,0.03988150,0.72106908,0.59984915,1.41648344
0.41720860,4.31538045,0.68189855,2.01932166,0.01152949,0.07435478,0.04124418,0.71419329,0.60937193,1.40656488
0.42321161,4.25590806,0.66422477,1.97714692,0.01147221,0.07466688,0.04275561,0.70474455,0.61929003,1.39418454
0.42921461,4.18932417,0.64486650,1.93153248,0.01138545,0.07513920,0.04442340,0.69292250,0.62975326,1.37979910
0.43521761,4.11713142,0.62411372,1.88319796,0.01127154,0.07579064,0.04625210,0.67898380,0.64089876,1.36391386
0.44122061,4.04095753,0.60228293,1.83293108,0.01113378,0.07663697,0.04824222,0.66322981,0.65284009,1.34706033
0.44722361,3.96248923,0.57970598,1.78156058,0.01097621,0.07768944,0.05038943,0.64599316,0.66565703,1.32977349
0.45322661,3.88340714,0.55671917,1.72992942,0.01080340,0.07895360,0.05268392,0.62762398,0.67938673,1.31256963
0.45922961,3.80532453,0.53365274,1.67886889,0.01062018,0.08042846,0.05510989,0.60847625,0.69401674,1.29592600
0.46523262,3.72973254,0.51082128,1.62917494,0.01043146,0.08210601,0.05764534,0.58889497,0.70948041,1.28026316
0.47123562,3.65795422,0.48851544,1.58158724,0.01024196,0.08397113,0.06026221,0.56920469,0.72565495,1.26593086
0.47723862,3.59110907,0.46699501,1.53677180,0.01005611,0.08600190,0.06292669,0.54969979,0.74236253,1.25319802
0.48324162,3.53008920,0.44648379,1.49530747,0.00987786,0.08817040,0.06559992,0.53063699,0.75937429,1.24224725
0.48924462,3.47554757,0.42716623,1.45767654,0.00971064,0.09044383,0.06823896,0.51223023,0.77641737,1.23317403
0.49524762,3.42789809,0.40918585,1.42425944,0.00955728,0.09278594,0.07079804,0.49464797,0.79318452,1.22599023
0.50125063,3.38732662,0.39264542,1.39533322,0.00942004,0.09515884,0.07322995,0.47801294,0.80934585,1.22063184
0.50725363,3.35381145,0.37760870,1.37107348,0.00930064,0.09752483,0.07548764,0.46240415,0.82456233,1.21696994
0.51325663,3.32715128,0.36410349,1.35155913,0.00920035,0.09984842,0.07752588,0.44786078,0.83850012,1.21482440
0.51925963,3.30699836,0.35212577,1.33677932,0.00912008,0.10209819,0.07930288,0.43438766,0.85084513,1.21397911
0.52526263,3.29289450,0.34164455,1.32664184,0.00906052,0.10424864,0.08078188,0.42196182,0.86131695,1.21419798
0.53126563,3.28430747,0.33260718,1.32098240,0.00902220,0.10628163,0.08193251,0.41053968,0.86968151,1.21524055
0.53726863,3.28066564,0.32494469,1.31957409,0.00900568,0.10818757,0.08273193,0.40006442,0.87576169,1.21687635
0.54327164,3.28138890,0.31857704,1.32213662,0.00901157,0.10996614,0.08316571,0.39047303,0.87944539,1.21889740
0.54927464,3.28591467,0.31341789,1.32834495,0.00904063,0.11162656,0.08322830,0.38170274,0.88069068,1.22112803
0.55527764,3.29371791,0.30937881,1.33783725,0.00909381,0.11318735,0.08292323,0.37369649,0.87952784,1.22343192
0.56128064,3.30432502,0.30637274,1.35022199,0.00917222,0.11467561,0.08226284,0.36640718,0.87605812,1.22571607
0.56728364,3.31732167,0.30431676,1.36508448,0.00927714,0.11612586,0.08126781,0.35980076,0.87044966,1.22793190
0.57328664,3.33235551,0.30313408,1.38199303,0.00940994,0.11757847,0.07996622,0.35385793,0.86293059,1.23007377
0.57928964,3.34913460,0.30275532,1.40050496,0.00957196,0.11907783,0.07839250,0.34857471,0.85378008,1.23217544
0.58529265,3.36742315,0.30311927,1.42017297,0.00976446,0.12067030,0.07658612,0.34396185,0.84331770,1.23430494
0.59129565,3.38703569,0.30417320,1.44055195,0.00998846,0.12240207,0.07459019,0.34004345,0.83189196,1.23655866
0.59729865,3.40783145,0.30587290,1.46120669,0.01024466,0.12431712,0.07245002,0.33685493,0.81986845,1.23905518
0.60330165,3.42970980,0.30818250,1.48172040,0.01053329,0.12645523,0.07021174,0.33444058,0.80761845,1.24192944
0.60930465,3.45260784,0.31107435,1.50170412,0.01085407,0.12885040,0.06792095,0.33285097,0.79550844,1.24532777
0.61530765,3.47650076,0.31452896,1.52080688,0.01120612,0.13152942,0.06562167,0.33214042,0.78389093,1.24940403
0.62131066,3.50140487,0.31853505,1.53872610,0.01158795,0.13451104,0.06335531,0.33236470,0.77309710,1.25431697
0.62731366,3.52738316,0.32308977,1.55521797,0.01199748,0.13780547,0.06116002,0.33357906,0.76343120,1.26022900
0.63331666,3.55455268,0.32819909,1.57010712,0.01243208,0.14141436,0.05907019,0.33583672,0.75516695,1.26730586
0.63931966,3.58309272,0.33387819,1.58329489,0.01288868,0.14533121,0.05711619,0.33918773,0.74854565,1.27571726
0.64532266,3.61325258,0.34015200,1.59476578,0.01336389,0.14954220,0.05532431,0.34367834,0.74377588,1.28563773
0.65132566,3.64535768,0.34705544,1.60459117,0.01385414,0.15402732,0.05371690,0.34935058,0.74103449,1.29724747
0.65732866,3.67981267,0.35463354,1.61293009,0.01435589,0.15876175,0.05231263,0.35624219,0.74046843,1.31073273
0.66333167,3.71710062,0.36294125,1.62002639,0.01486578,0.16371744,0.05112676,0.36438656,0.74219710,1.32628526
0.66933467,3.75777722,0.37204262,1.62620245,0.01538084,0.16886467,0.05017162,0.37381278,0.74631483,1.34410051
0.67533767,3.80245973,0.38200967,1.63184904,0.01589862,0.17417363,0.04945690,0.38454549,0.75289320,1.36437462
0.68134067,3.85181054,0.39292046,1.63741192,0.01641737,0.17961590,0.04899001,0.39660460,0.76198288,1.38729996
0.68734367,3.90651572,0.40485673,1.64337538,0.01693609,0.18516571,0.04877637,0.41000472,0.77361492,1.41305942
0.69334667,3.96725936,0.41790085,1.65024338,0.01745464,0.19080093,0.04881956,0.42475431,0.78780132,1.44181988
0.69934967,4.03469485,0.43213236,1.65851914,0.01797370,0.19650382,0.04912140,0.44085460,0.80453508,1.47372501
0.70535268,4.10941460,0.44762403,1.66868402,0.01849475,0.20226147,0.04968197,0.45829826,0.82378959,1.50888815
0.71135568,4.19191980,0.46443783,1.68117665,0.01901995,0.20806594,0.05049946,0.47706790,0.84551778,1.54738564
0.71735868,4.28259196,0.48262068,1.69637326,0.01955197,0.21391410,0.05157005,0.49713462,0.86965117,1.58925118
0.72336168,4.38166804,0.50220043,1.71457025,0.02009381,0.21980724,0.05288771,0.51845648,0.89609902,1.63447183
0.72936468,4.48922044,0.52318216,1.73596968,0.02064858,0.22575050,0.05444395,0.54097732,0.92474794,1.68298591
0.73536768,4.60514351,0.54554498,1.76066848,0.02121919,0.23175211,0.05622768,0.56462578,0.95546207,1.73468322
0.74137069,4.72914717,0.56923955,1.78865190,0.02180814,0.23782260,0.05822505,0.58931471,0.98808411,1.78940767
0.74737369,4.86075841,0.59418644,1.81979144,0.02241722,0.24397392,0.06041940,0.61494115,1.02243723,1.84696233
0.75337669,4.99933073,0.62027552,1.85384738,0.02304733,0.25021859,0.06279130,0.64138674,1.05832793,1.90711677
0.75937969,5.14406109,0.64736634,1.89047588,0.02369822,0.25656898,0.06531869,0.66851869,1.09554981,1.96961625
0.76538269,5.29401383,0.67528962,1.92924014,0.02436839,0.26303658,0.06797719,0.69619131,1.13388810,2.03419249
0.77138569,5.44815020,0.70384982,1.96962528,0.02505497,0.26963149,0.07074045,0.72424791,1.17312482,2.10057528
0.77738869,5.60536228,0.73282864,2.01105605,0.02575374,0.27636205,0.07358065,0.75252318,1.21304425,2.16850441
0.78339170,5.76450961,0.76198947,2.05291675,0.02645917,0.28323456,0.07646911,0.78084578,1.25343848,2.23774130
0.78939470,5.92445663,0.79108248,2.09457244,0.02716453,0.29025323,0.07937691,0.80904117,1.29411277,2.30807949
0.79539770,6.08410943,0.81985028,2.13539034,0.02786210,0.29742021,0.08227556,0.83693438,1.33489036,2.37935366
0.80140070,6.24244971,0.84803388,2.17476076,0.02854339,0.30473573,0.08513769,0.86435281,1.37561649,2.45144635
0.80740370,6.39856468,0.87537869,2.21211656,0.02919949,0.31219837,0.08793770,0.89112882,1.41616144,2.52429219
0.81340670,6.55167131,0.90164039,2.24695042,0.02982132,0.31980536,0.09065228,0.91710201,1.45642231,2.59787915
0.81940970,6.70113390,0.92659041,2.27882918,0.03040003,0.32755282,0.09326095,0.94212123,1.49632347,2.67224668
0.82541271,6.84647425,0.95002078,2.30740490,0.03092729,0.33543608,0.09574634,0.96604615,1.53581568,2.74748073
0.83141571,6.98737381,0.97174827,2.33242219,0.03139563,0.34344985,0.09809447,0.98874848,1.57487375,2.82370563
0.83741871,7.12366794,0.99161748,2.35372170,0.03179871,0.35158830,0.10029471,1.01011274,1.61349299,2.90107307
0.84342171,7.25533238,1.00950310,2.37123968,0.03213151,0.35984501,0.10233979,1.03003667,1.65168438,2.97974864
0.84942471,7.38246268,1.02531087,2.38500388,0.03239052,0.36821277,0.10422544,1.04843131,1.68946887,3.05989617
0.85542771,7.50524738,1.03897767,2.39512606,0.03257384,0.37668313,0.10595010,1.06522076,1.72687088,3.14166058
0.86143072,7.62393627,1.05047040,2.40179147,0.03268114,0.38524587,0.10751439,1.08034175,1.76391133,3.22514982
0.86743372,7.73880511,1.05978406,2.40524601,0.03271365,0.39388824,0.10892052,1.09374295,1.80060050,3.31041665
0.87343672,7.85011829,1.06693891,2.40578148,0.03267400,0.40259404,0.11017171,1.10538423,1.83693103,3.39744090
0.87943972,7.95809142,1.07197708,2.40371978,0.03256604,0.41134269,0.11127156,1.11523580,1.87287125,3.48611311
0.88544272,8.06285523,1.07495863,2.39939663,0.03239460,0.42010813,0.11222341,1.12327733,1.90835936,3.57622033
0.89144572,8.16442290,1.07595747,2.39314548,0.03216523,0.42885783,0.11302983,1.12949707,1.94329855,3.66743467
0.89744872,8.26266209,1.07505716,2.38528239,0.03188389,0.43755188,0.11369214,1.13389109,1.97755333,3.75930554
0.90345173,8.35727341,1.07234692,2.37609225,0.03155667,0.44614216,0.11421012,1.13646248,2.01094746,3.85125593
0.90945473,8.44777644,1.06791801,2.36581708,0.03118951,0.45457191,0.11458172,1.13722076,2.04326346,3.94258341
0.91545773,8.53350418,1.06186058,2.35464662,0.03078795,0.46277545,0.11480311,1.13618144,2.07424389,4.03246606
0.92146073,8.61360671,1.05426121,2.34271162,0.03035692,0.47067841,0.11486869,1.13336570,2.10359453,4.11997345
0.92746373,8.68706412,1.04520117,2.33008007,0.02990059,0.47819832,0.11477134,1.12880032,2.13098935,4.20408275
0.93346673,8.75270855,1.03475547,2.31675623,0.02942225,0.48524564,0.11450279,1.12251782,2.15607733,4.28369945
0.93946973,8.80925481,1.02299264,2.30268273,0.02892426,0.49172530,0.11405409,1.11455688,2.17849084,4.35768250
0.94547274,8.85533859,1.00997531,2.28774531,0.02840809,0.49753863,0.11341613,1.10496299,2.19785543,4.42487282
0.95147574,8.88956075,0.99576143,2.27178010,0.02787435,0.50258567,0.11258025,1.09378930,2.21380078,4.48412460
0.95747874,8.91053627,0.98040597,2.25458310,0.02732291,0.50676784,0.11153886,1.08109780,2.22597238,4.53433800
0.96348174,8.91694579,0.96396312,2.23592137,0.02675306,0.50999084,0.11028606,1.06696055,2.23404352,4.57449240
0.96948474,8.90758770,0.94648864,2.21554558,0.02616366,0.51216760,0.10881815,1.05146109,2.23772729,4.60367863
0.97548774,8.88142866,0.92804233,2.19320334,0.02555337,0.51322137,0.10713416,1.03469581,2.23678786,4.62112916
0.98149075,8.83765048,0.90869039,2.16865284,0.02492083,0.51308854,0.10523624,1.01677524,2.23105089,4.62624480
0.98749375,8.77569131,0.88850750,2.14167620,0.02426482,0.51172136,0.10312993,0.99782505,2.22041225,4.61861702
0.99349675,8.69527932,0.86757857,2.11209228,0.02358454,0.50909021,0.10082431,0.97798679,2.20484507,4.59804478
0.99949975,8.59645764,0.84599995,2.07976807,0.02287967,0.50518545,0.09833208,0.95741801,2.18440432,4.56454512
1.00550275,8.47959910,0.82388003,2.04462874,0.02215059,0.50001873,0.09566941,0.93629187,2.15922907,4.51835708
1.01150575,8.34541036,0.80133920,2.00666555,0.02139843,0.49362368,0.09285574,0.91479597,2.12954198,4.45993876
1.01750875,8.19492514,0.77850927,1.96594171,0.02062518,0.48605594,0.08991344,0.89313048,2.09564612,4.38995743
1.02351176,8.02948667,0.75553211,1.92259572,0.01983375,0.47739258,0.08686742,0.87150543,2.05791916,4.30927321
1.02951476,7.85072015,0.73255779,1.87684226,0.01902794,0.46773081,0.08374457,0.85013725,2.01680507,4.21891685
1.03551776,7.66049622,0.70974229,1.82897053,0.01821246,0.45718615,0.08057327,0.82924467,1.97280372,4.12006259
1.04152076,7.46088703,0.68724471,1.77934006,0.01739287,0.44589006,0.07738274,0.80904404,1.92645862,4.01399707
