energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-3.35267634,6.10741175,0.00932699,1.20150123,0.64900845,1.98908329,2.62747482,0.00000000,2.58814285,0.90005778
-3.34667334,6.11214406,0.00936876,1.20244503,0.64753182,1.99783297,2.63072085,0.00000000,2.59350714,0.89958730
-3.34067034,6.12062235,0.00942685,1.20508479,0.64726537,2.00656884,2.63385147,0.00000000,2.60291009,0.90050051
-3.33466733,6.13314469,0.00950090,1.20908576,0.64828762,2.01590061,2.63739596,0.00000000,2.61566693,0.90257020
-3.32866433,6.14998595,0.00959036,1.21411596,0.65064796,2.02643957,2.64187438,0.00000000,2.63105705,0.90558253
-3.32266133,6.17140217,0.00969445,1.21986176,0.65436747,2.03877802,2.64778392,0.00000000,2.64835697,0.90934680
-3.31665833,6.19763493,0.00981226,1.22604387,0.65944047,2.05346772,2.65558493,0.00000000,2.66687533,0.91370489
-3.31065533,6.22891466,0.00994278,1.23243270,0.66583667,2.07099834,2.66568688,0.00000000,2.68598812,0.91853993
-3.30465233,6.26546234,0.01008495,1.23886223,0.67350381,2.09177651,2.67843495,0.00000000,2.70517225,0.92378365
-3.29864932,6.30748914,0.01023769,1.24524171,0.68237063,2.11610666,2.69409758,0.00000000,2.72403567,0.92942172
-3.29264632,6.35519359,0.01039997,1.25156428,0.69234996,2.14417437,2.71285568,0.00000000,2.74234234,0.93549702
-3.28664332,6.40875649,0.01057077,1.25791210,0.70334189,2.17603346,2.73479400,0.00000000,2.76003069,0.94211023
-3.28064032,6.46833372,0.01074912,1.26445748,0.71523675,2.21159731,2.75989528,0.00000000,2.77722442,0.94941775
-3.27463732,6.53404745,0.01093409,1.27145985,0.72791790,2.25063544,2.78803756,0.00000000,2.79423488,0.95762682
-3.26863432,6.60597622,0.01112478,1.27925851,0.74126404,2.29277559,2.81899503,0.00000000,2.81155485,0.96698803
-3.26263132,6.68414483,0.01132023,1.28826145,0.75515119,2.33751171,2.85244263,0.00000000,2.82984367,0.97778542
-3.25662831,6.76851456,0.01151949,1.29893060,0.76945408,2.38421766,2.88796431,0.00000000,2.84990441,0.99032447
-3.25062531,6.85897440,0.01172149,1.31176406,0.78404707,2.43216634,2.92506489,0.00000000,2.87265386,1.00491864
-3.24462231,6.95533410,0.01192503,1.32727607,0.79880457,2.48055357,2.96318502,0.00000000,2.89908680,1.02187484
-3.23861931,7.05731918,0.01212876,1.34597567,0.81360101,2.52852566,3.00171872,0.00000000,2.93023584,1.04147855
-3.23261631,7.16456851,0.01233117,1.36834471,0.82831046,2.57520969,3.04003278,0.00000000,2.96712878,1.06397927
-3.22661331,7.27663428,0.01253053,1.39481641,0.84280603,2.61974483,3.07748723,0.00000000,3.01074513,1.08957679
-3.22061031,7.39298457,0.01272497,1.42575510,0.85695925,2.66131352,3.11345582,0.00000000,3.06197371,1.11840904
-3.21460730,7.51300810,0.01291242,1.46143827,0.87063941,2.69917081,3.14734591,0.00000000,3.12157292,1.15054199
-3.20860430,7.63602096,0.01309074,1.50204126,0.88371323,2.73267055,3.17861654,0.00000000,3.19013533,1.18596200
-3.20260130,7.76127489,0.01325770,1.54762560,0.89604485,2.76128717,3.20679420,0.00000000,3.26805784,1.22457095
-3.19659830,7.88796659,0.01341110,1.59813095,0.90749642,2.78463207,3.23148556,0.00000000,3.35551848,1.26618441
-3.19059530,8.01524775,0.01354885,1.65337133,0.91792914,2.80246383,3.25238669,0.00000000,3.45246043,1.31053280
-3.18459230,8.14223540,0.01366905,1.71303530,0.92720512,2.81469203,3.26928864,0.00000000,3.55858387,1.35726557
-3.17858929,8.26802226,0.01377005,1.77669031,0.93518976,2.82137452,3.28207915,0.00000000,3.67334554,1.40595811
-3.17258629,8.39168703,0.01385062,1.84379078,0.94175482,2.82270871,3.29074088,0.00000000,3.79596602,1.45612122
-3.16658329,8.51230453,0.01390994,1.91368969,0.94678195,2.81901736,3.29534632,0.00000000,3.92544409,1.50721261
-3.16058029,8.62895585,0.01394773,1.98565312,0.95016654,2.81073003,3.29604995,0.00000000,4.06057782,1.55865013
-3.15457729,8.74073858,0.01396427,2.05887729,0.95182183,2.79836121,3.29307827,0.00000000,4.19999139,1.60982616
-3.14857429,8.84677761,0.01396043,2.13250748,0.95168281,2.78248665,3.28671835,0.00000000,4.34216689,1.66012272
-3.14257129,8.94623646,0.01393769,2.20565836,0.94970990,2.76371897,3.27730557,0.00000000,4.48548021,1.70892678
-3.13656828,9.03832968,0.01389810,2.27743503,0.94589209,2.74268401,3.26521118,0.00000000,4.62823984,1.75564535
-3.13056528,9.12233615,0.01384428,2.34695428,0.94024923,2.71999917,3.25083035,0.00000000,4.76872773,1.79971982
-3.12456228,9.19761353,0.01377931,2.41336547,0.93283340,2.69625444,3.23457109,0.00000000,4.90524117,1.84063936
-3.11855928,9.26361341,0.01370669,2.47587057,0.92372921,2.67199709,3.21684439,0.00000000,5.03613439,1.87795278
-3.11255628,9.31989689,0.01363022,2.53374277,0.91305272,2.64772037,3.19805578,0.00000000,5.15985911,1.91127882
-3.10655328,9.36614990,0.01355392,2.58634326,0.90094927,2.62385632,3.17859842,0.00000000,5.27500267,1.94031441
-3.10055028,9.40219742,0.01348188,2.63313570,0.88759001,2.60077258,3.15884753,0.00000000,5.38032277,1.96484086
-3.09454727,9.42801556,0.01341820,2.67369791,0.87316730,2.57877286,3.13915601,0.00000000,5.47477767,1.98472775
-3.08854427,9.44374057,0.01336683,2.70773058,0.85788914,2.55810037,3.11985102,0.00000000,5.55755092,1.99993444
-3.08254127,9.44967352,0.01333147,2.73506248,0.84197292,2.53894351,3.10123113,0.00000000,5.62806951,2.01050918
-3.07653827,9.44627978,0.01331550,2.75565220,0.82563859,2.52144297,3.08356370,0.00000000,5.68601488,2.01658581
-3.07053527,9.43418252,0.01332184,2.76958608,0.80910171,2.50569933,3.06708230,0.00000000,5.73132616,2.01837811
-3.06453227,9.41414962,0.01335292,2.77707249,0.79256657,2.49178043,3.05198384,0.00000000,5.76419535,2.01617204
-3.05852926,9.38707398,0.01341059,2.77843263,0.77621979,2.47972766,3.03842523,0.00000000,5.78505460,2.01031599
-3.05252626,9.35394737,0.01349608,2.77408808,0.76022458,2.46956076,3.02651970,0.00000000,5.79455599,2.00120946
-3.04652326,9.31582870,0.01360998,2.76454555,0.74471601,2.46128056,3.01633263,0.00000000,5.79354463,1.98929042
-3.04052026,9.27380769,0.01375219,2.75037959,0.72979748,2.45486972,3.00787734,0.00000000,5.78302628,1.97502193
-3.03451726,9.22896558,0.01392196,2.73221382,0.71553851,2.45029118,3.00111086,0.00000000,5.76413095,1.95887848
-3.02851426,9.18233471,0.01411787,2.71070155,0.70197398,2.44748486,2.99593024,0.00000000,5.73807424,1.94133253
-3.02251126,9.13485896,0.01433790,2.68650666,0.68910483,2.44636282,2.99216972,0.00000000,5.70611828,1.92284181
-3.01650825,9.08735711,0.01457944,2.66028550,0.67690014,2.44680340,2.98959920,0.00000000,5.66953405,1.90383792
-3.01050525,9.04049124,0.01483937,2.63267075,0.66530050,2.44864506,2.98792435,0.00000000,5.62956695,1.88471661
-3.00450225,8.99474172,0.01511415,2.60425757,0.65422242,2.45168054,2.98678875,0.00000000,5.58740699,1.86583010
-2.99849925,8.95039041,0.01539986,2.57559286,0.64356367,2.45565200,2.98577820,0.00000000,5.54416482,1.84748167
-2.99249625,8.90751284,0.01569235,2.54716757,0.63320910,2.46024777,2.98442746,0.00000000,5.50085416,1.82992267
-2.98649325,8.86597981,0.01598732,2.51941239,0.62303680,2.46510129,2.98222921,0.00000000,5.45838093,1.81335175
-2.98049025,8.82546830,0.01628043,2.49269635,0.61292414,2.46979256,2.97864521,0.00000000,5.41753851,1.79791628
-2.97448724,8.78548080,0.01656739,2.46732804,0.60275360,2.47385244,2.97311934,0.00000000,5.37900854,1.78371553
-2.96848424,8.74537189,0.01684413,2.44355892,0.59241794,2.47676985,2.96509208,0.00000000,5.34336564,1.77080519
-2.96248124,8.70438044,0.01710684,2.42158785,0.58182460,2.47800186,2.95401596,0.00000000,5.31108485,1.75920272
-2.95647824,8.66166534,0.01735209,2.40156608,0.57089913,2.47698633,2.93937141,0.00000000,5.28254978,1.74889307
-2.95047524,8.61634277,0.01757693,2.38360203,0.55958754,2.47315673,2.92068239,0.00000000,5.25805984,1.73983406
-2.94447224,8.56752281,0.01777893,2.36776499,0.54785768,2.46595870,2.89753119,0.00000000,5.23783506,1.73196112
-2.93846923,8.51434355,0.01795620,2.35408725,0.53569936,2.45486761,2.86957187,0.00000000,5.22201723,1.72519092
-2.93246623,8.45600090,0.01810749,2.34256435,0.52312369,2.43940643,2.83654181,0.00000000,5.21066653,1.71942366
-2.92646323,8.39177299,0.01823213,2.33315315,0.51016146,2.41916322,2.79827091,0.00000000,5.20375366,1.71454391
-2.92046023,8.32103823,0.01833002,2.32576808,0.49686096,2.39380748,2.75468820,0.00000000,5.20114756,1.71042005
-2.91445723,8.24328695,0.01840162,2.32027577,0.48328520,2.36310464,2.70582565,0.00000000,5.20260000,1.70690256
-2.90845423,8.15812665,0.01844786,2.31648872,0.46950903,2.32692805,2.65181905,0.00000000,5.20772818,1.70382145
-2.90245123,8.06528164,0.01847012,2.31415890,0.45561605,2.28526804,2.59290605,0.00000000,5.21599765,1.70098342
-2.89644822,7.96458819,0.01847009,2.31297200,0.44169570,2.23823755,2.52942158,0.00000000,5.22670727,1.69816916
-2.89044522,7.85598637,0.01844972,2.31254346,0.42784059,2.18607406,2.46179073,0.00000000,5.23897881,1.69513138
-2.88444222,7.73951014,0.01841112,2.31241707,0.41414413,2.12913783,2.39051959,0.00000000,5.25175301,1.69159421
-2.87843922,7.61527714,0.01835648,2.31206691,0.40069865,2.06790637,2.31618433,0.00000000,5.26379413,1.68725430
-2.87243622,7.48347944,0.01828799,2.31090329,0.38759388,2.00296540,2.23941893,0.00000000,5.27370405,1.68178405
-2.86643322,7.34437641,0.01820774,2.30828288,0.37491586,1.93499650,2.16090200,0.00000000,5.27994689,1.67483712
-2.86043022,7.19829034,0.01811771,2.30352311,0.36274626,1.86476213,2.08134310,0.00000000,5.28088384,1.66605625
-2.85442721,7.04560534,0.01801967,2.29592058,0.35116189,1.79308823,2.00146889,0.00000000,5.27481763,1.65508325
-2.84842421,6.88676920,0.01791519,2.28477268,0.34023452,1.72084526,1.92200956,0.00000000,5.26004500,1.64157068
-2.84242121,6.72229800,0.01780559,2.26940173,0.33003070,1.64892812,1.84368567,0.00000000,5.23491500,1.62519481
-2.83641821,6.55278240,0.01769194,2.24918038,0.32061165,1.57823567,1.76719584,0.00000000,5.19789048,1.60566924
-2.83041521,6.37889474,0.01757506,2.22355703,0.31203309,1.50965054,1.69320530,0.00000000,5.14760967,1.58275825
-2.82441221,6.20139544,0.01745553,2.19207989,0.30434495,1.44401967,1.62233563,0.00000000,5.08294456,1.55628926
-2.81840920,6.02113763,0.01733370,2.15441838,0.29759094,1.38213624,1.55515566,0.00000000,5.00305311,1.52616362
-2.81240620,5.83906856,0.01720972,2.11038064,0.29180800,1.32472340,1.49217364,0.00000000,4.90742214,1.49236494
-2.80640320,5.65622683,0.01708354,2.05992604,0.28702565,1.27242023,1.43383085,0.00000000,4.79589874,1.45496450
-2.80040020,5.47373474,0.01695494,2.00317209,0.28326525,1.22577023,1.38049648,0.00000000,4.66870818,1.41412318
-2.79439720,5.29278515,0.01682356,1.94039506,0.28053936,1.18521252,1.33246397,0.00000000,4.52645727,1.37008983
-2.78839420,5.11462305,0.01668890,1.87202439,0.27885103,1.15107591,1.28994872,0.00000000,4.37012308,1.32319598
-2.78239120,4.94052216,0.01655035,1.79863101,0.27819344,1.12357593,1.25308722,0.00000000,4.20102722,1.27384704
-2.77638819,4.77175739,0.01640720,1.72091012,0.27854965,1.10281466,1.22193758,0.00000000,4.02079723,1.22251042
-2.77038519,4.60957425,0.01625868,1.63965930,0.27989267,1.08878339,1.19648130,0.00000000,3.83131692,1.16970112
-2.76438219,4.45515672,0.01610396,1.55575303,0.28218591,1.08136777,1.17662652,0.00000000,3.63466804,1.11596544
-2.75837919,4.30959500,0.01594216,1.47011483,0.28538392,1.08035535,1.16221229,0.00000000,3.43306636,1.06186361
-2.75237619,4.17385491,0.01577242,1.38368836,0.28943346,1.08544497,1.15301407,0.00000000,3.22879487,1.00795210
-2.74637319,4.04875022,0.01559392,1.29740882,0.29427487,1.09625789,1.14875017,0.00000000,3.02413741,0.95476656
-2.74037019,3.93491954,0.01540588,1.21217584,0.29984361,1.11234993,1.14908888,0.00000000,2.82131533,0.90280599
-2.73436718,3.83280861,0.01520762,1.12882910,0.30607196,1.13322443,1.15365627,0.00000000,2.62242997,0.85251888
-2.72836418,3.74265894,0.01499862,1.04812749,0.31289069,1.15834540,1.16204427,0.00000000,2.42941280,0.80429192
-2.72236118,3.66450305,0.01477848,0.97073259,0.32023063,1.18715036,1.17381880,0.00000000,2.24398493,0.75844158
-2.71635818,3.59816642,0.01454703,0.89719686,0.32802403,1.21906256,1.18852777,0.00000000,2.06762693,0.71520883
-2.71035518,3.54327573,0.01430431,0.82795671,0.33620560,1.25350197,1.20570855,0.00000000,1.90155930,0.67475703
-2.70435218,3.49927281,0.01405057,0.76333038,0.34471317,1.28989485,1.22489494,0.00000000,1.74673358,0.63717300
-2.69834917,3.46543329,0.01378634,0.70352037,0.35348793,1.32768144,1.24562314,0.00000000,1.60383318,0.60247082
-2.69234617,3.44088898,0.01351233,0.64861975,0.36247418,1.36632180,1.26743691,0.00000000,1.47328319,0.57059825
-2.68634317,3.42465273,0.01322949,0.59862189,0.37161872,1.40529959,1.28989168,0.00000000,1.35526743,0.54144504
-2.68034017,3.41564471,0.01293898,0.55343272,0.38086985,1.44412390,1.31255769,0.00000000,1.24975145,0.51485286
-2.67433717,3.41271892,0.01264208,0.51288472,0.39017611,1.48232937,1.33502229,0.00000000,1.15650961,0.49062612
-2.66833417,3.41468910,0.01234022,0.47675185,0.39948488,1.51947485,1.35689149,0.00000000,1.07515458,0.46854320
-2.66233117,3.42035331,0.01203488,0.44476462,0.40874107,1.55514108,1.37779106,0.00000000,1.00516773,0.44836756
-2.65632816,3.42851662,0.01172760,0.41662462,0.41788584,1.58892779,1.39736738,0.00000000,0.94592893,0.42985828
-2.65032516,3.43801166,0.01141989,0.39201792,0.42685579,1.62045084,1.41528841,0.00000000,0.89674461,0.41277956
-2.64432216,3.44771692,0.01111324,0.37062682,0.43558252,1.64934000,1.43124489,0.00000000,0.85687309,0.39690900
-2.63831916,3.45657298,0.01080905,0.35213968,0.44399282,1.67523761,1.44495224,0.00000000,0.82554664,0.38204430
-2.63231616,3.46359677,0.01050862,0.33625870,0.45200949,1.69779900,1.45615309,0.00000000,0.80198975,0.36800833
-2.62631316,3.46789425,0.01021318,0.32270538,0.45955288,1.71669448,1.46462081,0.00000000,0.78543360,0.35465253
-2.62031016,3.46867176,0.00992380,0.31122406,0.46654311,1.73161358,1.47016383,0.00000000,0.77512679,0.34185870
-2.61430715,3.46524629,0.00964149,0.30158341,0.47290294,1.74227119,1.47263083,0.00000000,0.77034264,0.32953924
-2.60830415,3.45705488,0.00936715,0.29357627,0.47856113,1.74841557,1.47191652,0.00000000,0.77038355,0.31763608
-2.60230115,3.44366315,0.00910162,0.28701818,0.48345615,1.74983807,1.46796782,0.00000000,0.77458281,0.30611846
-2.59629815,3.42477294,0.00884566,0.28174479,0.48754011,1.74638374,1.46079000,0.00000000,0.78230470,0.29497986
-2.59029515,3.40022877,0.00860003,0.27760874,0.49078262,1.73796253,1.45045239,0.00000000,0.79294321,0.28423427
-2.58429215,3.37002285,0.00836545,0.27447605,0.49317439,1.72456025,1.43709329,0.00000000,0.80592017,0.27391206
-2.57828914,3.33429819,0.00814264,0.27222263,0.49473037,1.70624857,1.42092351,0.00000000,0.82068316,0.26405572
-2.57228614,3.29334939,0.00793234,0.27073092,0.49549212,1.68319327,1.40222827,0.00000000,0.83670373,0.25471566
-2.56628314,3.24762059,0.00773530,0.26988708,0.49552938,1.65566022,1.38136700,0.00000000,0.85347619,0.24594611
-2.56028014,3.19770030,0.00755225,0.26957877,0.49494059,1.62401832,1.35877085,0.00000000,0.87051729,0.23780159
-2.55427714,3.14431273,0.00738393,0.26969358,0.49385227,1.58873918,1.33493775,0.00000000,0.88736679,0.23033365
-2.54827414,3.08830550,0.00723106,0.27011835,0.49241726,1.55039302,1.31042492,0.00000000,0.90358911,0.22358825
-2.54227114,3.03063379,0.00709430,0.27073911,0.49081187,1.50964108,1.28583911,0.00000000,0.91877590,0.21760368
-2.53626813,2.97234112,0.00697424,0.27144178,0.48923186,1.46722427,1.26182457,0.00000000,0.93254932,0.21240908
-2.53026513,2.91453706,0.00687138,0.27211346,0.48788758,1.42394872,1.23904930,0.00000000,0.94456607,0.20802350
-2.52426213,2.85837257,0.00678610,0.27264419,0.48699827,1.38066842,1.21818977,0.00000000,0.95452164,0.20445546
-2.51825913,2.80501351,0.00671866,0.27292902,0.48678582,1.33826582,1.19991492,0.00000000,0.96215474,0.20170301
-2.51225613,2.75561315,0.00666916,0.27287036,0.48746822,1.29763082,1.18486964,0.00000000,0.96725146,0.19975420
-2.50625313,2.71128450,0.00663756,0.27238025,0.48925284,1.25963912,1.17365856,0.00000000,0.96964900,0.19858782
-2.50025013,2.67307327,0.00662366,0.27138266,0.49233001,1.22513054,1.16683048,0.00000000,0.96923862,0.19817446
-2.49424712,2.64193225,0.00662716,0.26981544,0.49686690,1.19488811,1.16486412,0.00000000,0.96596767,0.19847768
-2.48824412,2.61869784,0.00664764,0.26763200,0.50300212,1.16961849,1.16815545,0.00000000,0.95984037,0.19945530
-2.48224112,2.60406927,0.00668459,0.26480254,0.51084108,1.14993443,1.17700711,0.00000000,0.95091741,0.20106076
-2.47623812,2.59859107,0.00673749,0.26131473,0.52045244,1.13633950,1.19162002,0.00000000,0.93931406,0.20324439
-2.47023512,2.60263912,0.00680581,0.25717391,0.53186562,1.12921570,1.21208754,0.00000000,0.92519691,0.20595464
-2.46423212,2.61641042,0.00688904,0.25240265,0.54506955,1.12881382,1.23839218,0.00000000,0.90877928,0.20913912
-2.45822911,2.63991682,0.00698678,0.24703983,0.56001260,1.13524702,1.27040483,0.00000000,0.89031532,0.21274557
-2.45222611,2.67298263,0.00709873,0.24113912,0.57660377,1.14848740,1.30788651,0.00000000,0.87009302,0.21672256
-2.44622311,2.71524600,0.00722475,0.23476706,0.59471498,1.16836556,1.35049255,0.00000000,0.84842633,0.22102007
-2.44022011,2.76616408,0.00736485,0.22800073,0.61418448,1.19457320,1.39777890,0.00000000,0.82564666,0.22558985
-2.43421711,2.82502168,0.00751918,0.22092516,0.63482103,1.22666837,1.44921052,0.00000000,0.80209398,0.23038558
-2.42821411,2.89094334,0.00768807,0.21363048,0.65640895,1.26408357,1.50417155,0.00000000,0.77810799,0.23536299
-2.42221111,2.96290854,0.00787196,0.20620912,0.67871359,1.30613615,1.56197697,0.00000000,0.75401947,0.24047976
-2.41620810,3.03976998,0.00807137,0.19875297,0.70148723,1.35204128,1.62188567,0.00000000,0.73014231,0.24569543
-2.41020510,3.12027462,0.00828682,0.19135077,0.72447507,1.40092696,1.68311449,0.00000000,0.70676640,0.25097122
-2.40420210,3.20308733,0.00851881,0.18408572,0.74742114,1.45185120,1.74485317,0.00000000,0.68415173,0.25626996
-2.39819910,3.28681689,0.00876769,0.17703347,0.77007401,1.50382091,1.80627980,0.00000000,0.66252378,0.26155596
-2.39219610,3.37004391,0.00903360,0.17026063,0.79219208,1.55581248,1.86657660,0.00000000,0.64207049,0.26679510
-2.38619310,3.45135044,0.00931638,0.16382363,0.81354829,1.60679363,1.92494579,0.00000000,0.62294083,0.27195496
-2.38019010,3.52935063,0.00961548,0.15776826,0.83393424,1.65574607,1.98062513,0.00000000,0.60524496,0.27700513
-2.37418709,3.60272184,0.00992993,0.15212960,0.85316359,1.70168875,2.03290303,0.00000000,0.58905598,0.28191761
-2.36818409,3.67023554,0.01025824,0.14693258,0.87107467,1.74370087,2.08113269,0.00000000,0.57441307,0.28666744
-2.36218109,3.73078716,0.01059840,0.14219297,0.88753244,1.78094424,2.12474510,0.00000000,0.56132594,0.29123333
-2.35617809,3.78342387,0.01094786,0.13791868,0.90242957,1.81268423,2.16326048,0.00000000,0.54978014,0.29559844
-2.35017509,3.82736947,0.01130357,0.13411152,0.91568696,1.83830853,2.19629778,0.00000000,0.53974313,0.29975119
-2.34417209,3.86204533,0.01166200,0.13076908,0.92725354,1.85734313,2.22358201,0.00000000,0.53117068,0.30368599
-2.33816908,3.88708640,0.01201926,0.12788672,0.93710547,1.86946472,2.24494893,0.00000000,0.52401325,0.30740392
-2.33216608,3.90235151,0.01237120,0.12545951,0.94524484,1.87450902,2.26034700,0.00000000,0.51822202,0.31091326
-2.32616308,3.90792722,0.01271351,0.12348417,0.95169790,1.87247439,2.26983624,0.00000000,0.51375429,0.31422982
-2.32016008,3.90412476,0.01304187,0.12196054,0.95651289,1.86352065,2.27358405,0.00000000,0.51057781,0.31737693
-2.31415708,3.89146974,0.01335216,0.12089293,0.95975740,1.84796270,2.27185788,0.00000000,0.50867398,0.32038521
-2.30815408,3.87068475,0.01364053,0.12029087,0.96151560,1.82625936,2.26501492,0.00000000,0.50803963,0.32329192
-2.30215108,3.84266532,0.01390360,0.12016948,0.96188505,1.79899743,2.25348900,0.00000000,0.50868723,0.32613996
-2.29614807,3.80844972,0.01413857,0.12054922,0.96097339,1.76687177,2.23777530,0.00000000,0.51064362,0.32897654
-2.29014507,3.76918384,0.01434335,0.12145517,0.95889490,1.73066205,2.21841304,0.00000000,0.51394716,0.33185144
-2.28414207,3.72608242,0.01451660,0.12291572,0.95576705,1.69120715,2.19596715,0.00000000,0.51864360,0.33481503
-2.27813907,3.68038805,0.01465777,0.12496082,0.95170702,1.64937821,2.17100939,0.00000000,0.52478074,0.33791610
-2.27213607,3.63332980,0.01476714,0.12761979,0.94682851,1.60605158,2.14409984,0.00000000,0.53240218,0.34119943
-2.26613307,3.58608323,0.01484577,0.13091886,0.94123885,1.56208270,2.11576946,0.00000000,0.54154067,0.34470350
-2.26013007,3.53973343,0.01489540,0.13487844,0.93503651,1.51828218,2.08650464,0.00000000,0.55221116,0.34845813
-2.25412706,3.49524297,0.01491841,0.13951042,0.92830929,1.47539485,2.05673431,0.00000000,0.56440426,0.35248243
-2.24812406,3.45342600,0.01491765,0.14481548,0.92113320,1.43408288,2.02682030,0.00000000,0.57808024,0.35678307
-2.24212106,3.41492974,0.01489636,0.15078073,0.91357219,1.39491331,1.99705145,0.00000000,0.59316426,0.36135296
-2.23611806,3.38022422,0.01485799,0.15737769,0.90567876,1.35835050,1.96764155,0.00000000,0.60954291,0.36617051
-2.23011506,3.34960046,0.01480608,0.16456082,0.89749558,1.32475359,1.93873144,0.00000000,0.62706257,0.37119952
-2.22411206,3.32317717,0.01474415,0.17226671,0.88905787,1.29437866,1.91039484,0.00000000,0.64552962,0.37638972
-2.21810905,3.30091528,0.01467556,0.18041403,0.88039670,1.26738528,1.88264777,0.00000000,0.66471277,0.38167799
-2.21210605,3.28263946,0.01460350,0.18890429,0.87154286,1.24384664,1.85546074,0.00000000,0.68434744,0.38699027
-2.20610305,3.26806508,0.01453085,0.19762341,0.86253113,1.22376259,1.82877325,0.00000000,0.70414204,0.39224401
-2.20010005,3.25682922,0.01446021,0.20644415,0.85340475,1.20707434,1.80250940,0.00000000,0.72378604,0.39735120
-2.19409705,3.24852349,0.01439389,0.21522927,0.84421966,1.19368005,1.77659385,0.00000000,0.74295941,0.40222169
-2.18809405,3.24272711,0.01433389,0.22383535,0.83504831,1.18345011,1.75096712,0.00000000,0.76134308,0.40676675
-2.18209105,3.23903801,0.01428197,0.23211712,0.82598264,1.17624116,1.72559922,0.00000000,0.77862991,0.41090264
-2.17608804,3.23710028,0.01423966,0.23993215,0.81713593,1.17190808,1.70050080,0.00000000,0.79453576,0.41455413
-2.17008504,3.23662651,0.01420831,0.24714572,0.80864347,1.17031323,1.67573110,0.00000000,0.80880994,0.41765758
-2.16408204,3.23741379,0.01418911,0.25363553,0.80066157,1.17133256,1.65140234,0.00000000,0.82124481,0.42016364
-2.15807904,3.23935267,0.01418314,0.25929635,0.79336514,1.17485838,1.62768005,0.00000000,0.83168386,0.42203935
-2.15207604,3.24242882,0.01419132,0.26404397,0.78694368,1.18079891,1.60477953,0.00000000,0.84002810,0.42326953
-2.14607304,3.24671776,0.01421446,0.26781879,0.78159593,1.18907477,1.58295868,0.00000000,0.84624024,0.42385747
-2.14007004,3.25237311,0.01425320,0.27058840,0.77752331,1.19961317,1.56250749,0.00000000,0.85034691,0.42382486
-2.13406703,3.25960987,0.01430795,0.27234945,0.77492249,1.21234022,1.54373508,0.00000000,0.85243847,0.42321106
-2.12806403,3.26868374,0.01437891,0.27312847,0.77397761,1.22717236,1.52695497,0.00000000,0.85266676,0.42207174
-2.12206103,3.27986857,0.01446595,0.27298177,0.77485236,1.24400768,1.51246966,0.00000000,0.85124095,0.42047709
-2.11605803,3.29343339,0.01456862,0.27199439,0.77768252,1.26271799,1.50055525,0.00000000,0.84842174,0.41850957
-2.11005503,3.30962091,0.01468610,0.27027810,0.78256942,1.28314246,1.49144731,0.00000000,0.84451414,0.41626160
-2.10405203,3.32862896,0.01481719,0.26796868,0.78957451,1.30508339,1.48532864,0.00000000,0.83985950,0.41383312
-2.09804902,3.35059629,0.01496035,0.26522245,0.79871567,1.32830471,1.48231976,0.00000000,0.83482680,0.41132926
-2.09204602,3.37559341,0.01511374,0.26221226,0.80996519,1.35253345,1.48247248,0.00000000,0.82980384,0.40885821
-2.08604302,3.40361920,0.01527530,0.25912306,0.82324975,1.37746412,1.48576708,0.00000000,0.82518848,0.40652944
-2.08004002,3.43460313,0.01544289,0.25614723,0.83845226,1.40276604,1.49211295,0.00000000,0.82138020,0.40445208
-2.07403702,3.46841275,0.01561439,0.25347972,0.85541557,1.42809302,1.50135268,0.00000000,0.81877214,0.40273385
-2.06803402,3.50486560,0.01578786,0.25131315,0.87394778,1.45309498,1.51326918,0.00000000,0.81774373,0.40148006
-2.06203102,3.54374438,0.01596176,0.24983310,0.89382878,1.47743069,1.52759526,0.00000000,0.81865386,0.40079298
-2.05602801,3.58481396,0.01613504,0.24921349,0.91481780,1.50078092,1.54402517,0.00000000,0.82183465,0.40077124
-2.05002501,3.62783878,0.01630733,0.24961224,0.93666137,1.52286108,1.56222705,0.00000000,0.82758571,0.40150935
-2.04402201,3.67259907,0.01647905,0.25116738,0.95910142,1.54343264,1.58185593,0.00000000,0.83616880,0.40309708
-2.03801901,3.71890463,0.01665154,0.25399344,0.98188297,1.56231252,1.60256615,0.00000000,0.84780287,0.40561869
-2.03201601,3.76660497,0.01682702,0.25817845,1.00476120,1.57937987,1.62402280,0.00000000,0.86265955,0.40915202
-2.02601301,3.81559504,0.01700866,0.26378149,1.02750740,1.59457985,1.64591153,0.00000000,0.88085897,0.41376725
-2.02001001,3.86581616,0.01720048,0.27083085,1.04991370,1.60792407,1.66794632,0.00000000,0.90246612,0.41952552
-2.01400700,3.91725215,0.01740725,0.27932291,1.07179649,1.61948783,1.68987504,0.00000000,0.92748797,0.42647734
-2.00800400,3.96992102,0.01763431,0.28922190,1.09299829,1.62940408,1.71148265,0.00000000,0.95587141,0.43466097
-2.00200100,4.02386306,0.01788737,0.30046033,1.11338842,1.63785474,1.73259222,0.00000000,0.98750238,0.44410074
-1.99599800,4.07912630,0.01817228,0.31294049,1.13286228,1.64505974,1.75306391,0.00000000,1.02220640,0.45480568
-1.98999500,4.13575073,0.01849475,0.32653672,1.15133975,1.65126441,1.77279237,0.00000000,1.05975068,0.46676837
