energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-3.01050525,3.55197317,0.03693745,0.05092188,0.00322019,0.00000000,0.75058839,2.92769477,0.00611686,0.46732782
-3.00450225,3.53039143,0.03588646,0.04913357,0.00312235,0.00000000,0.73804577,2.91396378,0.00576811,0.46367105
-2.99849925,3.51007412,0.03476528,0.04736485,0.00302223,0.00000000,0.72503539,2.90160859,0.00541823,0.45977278
-2.99249625,3.49072324,0.03358157,0.04562114,0.00292073,0.00000000,0.71153306,2.89034900,0.00507076,0.45560117
-2.98649325,3.47181427,0.03234275,0.04390690,0.00281873,0.00000000,0.69749624,2.87970261,0.00472886,0.45110926
-2.98049025,3.45261276,0.03105598,0.04222529,0.00271700,0.00000000,0.68286632,2.86900050,0.00439530,0.44623600
-2.97448724,3.43220278,0.02972825,0.04057796,0.00261616,0.00000000,0.66757250,2.85741288,0.00407240,0.44090845
-2.96848424,3.40952555,0.02836641,0.03896500,0.00251674,0.00000000,0.65153676,2.84398371,0.00376205,0.43504495
-2.96248124,3.38342651,0.02697729,0.03738500,0.00241908,0.00000000,0.63467975,2.82767245,0.00346567,0.42855913
-2.95647824,3.35270832,0.02556773,0.03583523,0.00232341,0.00000000,0.61692719,2.80740086,0.00318430,0.42136452
-2.95047524,3.31618702,0.02414471,0.03431195,0.00222983,0.00000000,0.59821625,2.78210245,0.00291857,0.41337939
-2.94447224,3.27274847,0.02271531,0.03281077,0.00213828,0.00000000,0.57850173,2.75077201,0.00266879,0.40453170
-2.93846923,3.22140220,0.02128681,0.03132706,0.00204866,0.00000000,0.55776131,2.71251282,0.00243496,0.39476376
-2.93246623,3.16132986,0.01986658,0.02985633,0.00196076,0.00000000,0.53599988,2.66657917,0.00221686,0.38403631
-2.92646323,3.09192603,0.01846211,0.02839467,0.00187435,0.00000000,0.51325244,2.61241205,0.00201405,0.37233184
-2.92046023,3.01282942,0.01708087,0.02693907,0.00178915,0.00000000,0.48958552,2.54966656,0.00182597,0.35965699
-2.91445723,2.92394313,0.01573021,0.02548768,0.00170492,0.00000000,0.46509699,2.47822978,0.00165195,0.34604375
-2.90845423,2.82544329,0.01441724,0.02404005,0.00162144,0.00000000,0.43991435,2.39822851,0.00149127,0.33154968
-2.90245123,2.71777589,0.01314869,0.02259714,0.00153854,0.00000000,0.41419154,2.31002676,0.00134318,0.31625680
-2.89644822,2.60164252,0.01193076,0.02116142,0.00145611,0.00000000,0.38810453,2.21421360,0.00120691,0.30026958
-2.89044522,2.47797593,0.01076899,0.01973671,0.00137410,0.00000000,0.36184592,2.11158208,0.00108172,0.28371192
-2.88444222,2.34790696,0.00966814,0.01832804,0.00129258,0.00000000,0.33561888,2.00310078,0.00096692,0.26672333
-2.87843922,2.21272491,0.00863207,0.01694139,0.00121165,0.00000000,0.30963075,1.88987943,0.00086184,0.24945462
-2.87243622,2.07383324,0.00766371,0.01558347,0.00113150,0.00000000,0.28408662,1.77313053,0.00076584,0.23206326
-2.86643322,1.93270305,0.00676499,0.01426134,0.00105239,0.00000000,0.25918320,1.65412893,0.00067837,0.21470858
-2.86043022,1.79082626,0.00593684,0.01298217,0.00097462,0.00000000,0.23510330,1.53417111,0.00059889,0.19754715
-2.85442721,1.64967086,0.00517921,0.01175287,0.00089852,0.00000000,0.21201105,1.41453612,0.00052690,0.18072844
-2.84842421,1.51063970,0.00449116,0.01057989,0.00082445,0.00000000,0.19004818,1.29644955,0.00046198,0.16439104
-2.84242121,1.37503454,0.00387088,0.00946892,0.00075276,0.00000000,0.16933123,1.18105199,0.00040371,0.14865939
-2.83641821,1.24402632,0.00331585,0.00842477,0.00068382,0.00000000,0.14995000,1.06937277,0.00035173,0.13364134
-2.83041521,1.11863244,0.00282291,0.00745119,0.00061794,0.00000000,0.13196698,0.96230977,0.00030572,0.11942643
-2.82441221,0.99970132,0.00238841,0.00655088,0.00055542,0.00000000,0.11541788,0.86061553,0.00026542,0.10608494
-2.81840920,0.88790421,0.00200834,0.00572542,0.00049650,0.00000000,0.10031303,0.76488953,0.00023059,0.09366767
-2.81240620,0.78373394,0.00167845,0.00497536,0.00044138,0.00000000,0.08663953,0.67557655,0.00020111,0.08220646
-2.80640320,0.68750979,0.00139438,0.00430030,0.00039019,0.00000000,0.07436404,0.59297033,0.00017688,0.07171527
-2.80040020,0.59938790,0.00115176,0.00369907,0.00034303,0.00000000,0.06343597,0.51722197,0.00015796,0.06219177
-2.79439720,0.51937594,0.00094631,0.00316990,0.00029992,0.00000000,0.05379102,0.44835214,0.00014449,0.05361931
-2.78839420,0.44735122,0.00077394,0.00271058,0.00026084,0.00000000,0.04535471,0.38626622,0.00013678,0.04596924
-2.78239120,0.38308112,0.00063081,0.00231879,0.00022575,0.00000000,0.03804610,0.33077148,0.00013528,0.03920324
-2.77638819,0.32624467,0.00051337,0.00199222,0.00019453,0.00000000,0.03178119,0.28159533,0.00014069,0.03327589
-2.77038519,0.27645465,0.00041844,0.00172893,0.00016708,0.00000000,0.02647629,0.23840398,0.00015393,0.02813711
-2.76438219,0.23327914,0.00034318,0.00152749,0.00014323,0.00000000,0.02205107,0.20082067,0.00017618,0.02373451
-2.75837919,0.19626196,0.00028516,0.00138731,0.00012286,0.00000000,0.01843130,0.16844297,0.00020896,0.02001559
-2.75237619,0.16494157,0.00024233,0.00130882,0.00010581,0.00000000,0.01555140,0.14085874,0.00025413,0.01692976
-2.74637319,0.13886783,0.00021302,0.00129370,0.00009195,0.00000000,0.01335662,0.11766032,0.00031392,0.01443008
-2.74037019,0.11761664,0.00019594,0.00134508,0.00008118,0.00000000,0.01180499,0.09845683,0.00039098,0.01247475
-2.73436718,0.10080216,0.00019016,0.00146773,0.00007342,0.00000000,0.01086908,0.08288450,0.00048838,0.01102840
-2.72836418,0.08808666,0.00019506,0.00166824,0.00006864,0.00000000,0.01053749,0.07061496,0.00060963,0.01006303
-2.72236118,0.07918799,0.00021036,0.00195510,0.00006686,0.00000000,0.01081624,0.06136167,0.00075869,0.00955875
-2.71635818,0.07388485,0.00023603,0.00233884,0.00006814,0.00000000,0.01172992,0.05488437,0.00093990,0.00950429
-2.71035518,0.07201997,0.00027228,0.00283207,0.00007263,0.00000000,0.01332275,0.05099207,0.00115801,0.00989721
-2.70435218,0.07350129,0.00031954,0.00344952,0.00008053,0.00000000,0.01565946,0.04954434,0.00141802,0.01074398
-2.69834917,0.07830136,0.00037839,0.00420792,0.00009212,0.00000000,0.01882592,0.05045134,0.00172520,0.01205974
-2.69234617,0.08645506,0.00044951,0.00512597,0.00010776,0.00000000,0.02292964,0.05367258,0.00208485,0.01386797
-2.68634317,0.09805579,0.00053368,0.00622413,0.00012787,0.00000000,0.02809981,0.05921470,0.00250225,0.01619980
-2.68034017,0.11325025,0.00063166,0.00752431,0.00015297,0.00000000,0.03448711,0.06712815,0.00298241,0.01909333
-2.67433717,0.13223189,0.00074419,0.00904962,0.00018363,0.00000000,0.04226296,0.07750309,0.00352990,0.02259253
-2.66833417,0.15523312,0.00087192,0.01082387,0.00022053,0.00000000,0.05161817,0.09046446,0.00414862,0.02674615
-2.66233117,0.18251641,0.00101532,0.01287107,0.00026438,0.00000000,0.06276103,0.10616629,0.00484156,0.03160635
-2.65632816,0.21436440,0.00117467,0.01521487,0.00031597,0.00000000,0.07591449,0.12478532,0.00561053,0.03722716
-2.65032516,0.25106908,0.00134997,0.01787782,0.00037614,0.00000000,0.09131263,0.14651400,0.00645596,0.04366284
-2.64432216,0.29292018,0.00154092,0.02088071,0.00044576,0.00000000,0.10919610,0.17155282,0.00737663,0.05096610
-2.63831916,0.34019302,0.00174684,0.02424175,0.00052572,0.00000000,0.12980670,0.20010217,0.00836947,0.05918622
-2.63231616,0.39313596,0.00196667,0.02797575,0.00061692,0.00000000,0.15338100,0.23235377,0.00942944,0.06836708
-2.62631316,0.45195758,0.00219894,0.03209335,0.00072024,0.00000000,0.18014303,0.26848164,0.01054937,0.07854520
-2.62031016,0.51681404,0.00244174,0.03660019,0.00083649,0.00000000,0.21029622,0.30863290,0.01171995,0.08974781
-2.61430715,0.58779666,0.00269276,0.04149620,0.00096643,0.00000000,0.24401467,0.35291853,0.01292975,0.10199095
-2.60830415,0.66492017,0.00294931,0.04677492,0.00111071,0.00000000,0.28143394,0.40140412,0.01416534,0.11527768
-2.60230115,0.74811185,0.00320833,0.05242296,0.00126983,0.00000000,0.32264166,0.45410094,0.01541147,0.12959649
-2.59629815,0.83720184,0.00346650,0.05841953,0.00144413,0.00000000,0.36766820,0.51095756,0.01665139,0.14491988
-2.59029515,0.93191504,0.00372024,0.06473627,0.00163373,0.00000000,0.41647784,0.57185216,0.01786716,0.16120324
-2.58429215,1.03186469,0.00396589,0.07133706,0.00183850,0.00000000,0.46896064,0.63658585,0.01904013,0.17838398
-2.57828914,1.13654810,0.00419971,0.07817817,0.00205804,0.00000000,0.52492563,0.70487729,0.02015140,0.19638105
-2.57228614,1.24534476,0.00441806,0.08520857,0.00229164,0.00000000,0.58409547,0.77635884,0.02118237,0.21509480
-2.56628314,1.35751697,0.00461745,0.09237041,0.00253824,0.00000000,0.64610320,0.85057458,0.02211525,0.23440726
-2.56028014,1.47221336,0.00479465,0.09959973,0.00279646,0.00000000,0.71049121,0.92698031,0.02293366,0.25418288
-2.55427714,1.58847541,0.00494683,0.10682741,0.00306451,0.00000000,0.77671294,1.00494602,0.02362311,0.27426973
-2.54827414,1.70524712,0.00507159,0.11398019,0.00334026,0.00000000,0.84413738,1.08376076,0.02417146,0.29450109
-2.54227114,1.82138797,0.00516704,0.12098197,0.00362124,0.00000000,0.91205655,1.16264026,0.02456937,0.31469764
-2.53626813,1.93568911,0.00523187,0.12775519,0.00390463,0.00000000,0.97969608,1.24073730,0.02481056,0.33467002
-2.53026513,2.04689280,0.00526536,0.13422231,0.00418732,0.00000000,1.04622869,1.31715482,0.02489208,0.35422186
-2.52426213,2.15371485,0.00526742,0.14030739,0.00446596,0.00000000,1.11079046,1.39096179,0.02481439,0.37315330
-2.51825913,2.25486989,0.00523852,0.14593772,0.00473703,0.00000000,1.17249946,1.46121139,0.02458134,0.39126476
-2.51225613,2.34909879,0.00517975,0.15104545,0.00499692,0.00000000,1.23047637,1.52696151,0.02420012,0.40836108
-2.50625313,2.43519803,0.00509269,0.15556914,0.00524200,0.00000000,1.28386644,1.58729679,0.02368097,0.42425587
-2.50025013,2.51204988,0.00497938,0.15945529,0.00546874,0.00000000,1.33186213,1.64135185,0.02303695,0.43877593
-2.49424712,2.57865286,0.00484224,0.16265973,0.00567380,0.00000000,1.37372569,1.68833485,0.02228351,0.45176565
-2.48824412,2.63415133,0.00468403,0.16514883,0.00585415,0.00000000,1.40881085,1.72755081,0.02143808,0.46309127
-2.48224112,2.67786313,0.00450769,0.16690048,0.00600714,0.00000000,1.43658275,1.75842351,0.02051962,0.47264479
-2.47623812,2.70930420,0.00431630,0.16790491,0.00613063,0.00000000,1.45663534,1.78051543,0.01954808,0.48034744
-2.47023512,2.72820903,0.00411302,0.16816515,0.00622307,0.00000000,1.46870559,1.79354455,0.01854398,0.48615246
-2.46423212,2.73454583,0.00390096,0.16769721,0.00628355,0.00000000,1.47268361,1.79739739,0.01752789,0.49004719
-2.45822911,2.72852555,0.00368317,0.16652993,0.00631183,0.00000000,1.46861846,1.79213737,0.01652004,0.49205421
-2.45222611,2.71060385,0.00346253,0.16470451,0.00630844,0.00000000,1.45671904,1.77800809,0.01553987,0.49223148
-2.44622311,2.68147562,0.00324177,0.16227367,0.00627460,0.00000000,1.43735002,1.75543094,0.01460575,0.49067146
-2.44022011,2.64206175,0.00302337,0.15930049,0.00621223,0.00000000,1.41102288,1.72499705,0.01373465,0.48749913
-2.43421711,2.59348825,0.00280959,0.15585698,0.00612389,0.00000000,1.37838212,1.68745347,0.01294192,0.48286897
-2.42821411,2.53705808,0.00260243,0.15202231,0.00601274,0.00000000,1.34018730,1.64368401,0.01224107,0.47696091
-2.42221111,2.47421659,0.00240364,0.14788085,0.00588237,0.00000000,1.29729138,1.59468533,0.01164368,0.46997546
-2.41620810,2.40651147,0.00221470,0.14352010,0.00573676,0.00000000,1.25061624,1.54153896,0.01115924,0.46212808
-2.41020510,2.33554878,0.00203687,0.13902837,0.00558010,0.00000000,1.20112620,1.48538040,0.01079510,0.45364304
-2.40420210,2.26294643,0.00187116,0.13449258,0.00541668,0.00000000,1.14980063,1.42736632,0.01055642,0.44474693
-2.39819910,2.19028704,0.00171833,0.12999600,0.00525074,0.00000000,1.09760663,1.36864124,0.01044617,0.43566214
-2.39219610,2.11907181,0.00157897,0.12561615,0.00508634,0.00000000,1.04547281,1.31030489,0.01046506,0.42660044
-2.38619310,2.05067732,0.00145346,0.12142287,0.00492723,0.00000000,0.99426508,1.25338151,0.01061162,0.41775699
-2.38019010,1.98631683,0.00134198,0.11747660,0.00477677,0.00000000,0.94476537,1.19879235,0.01088215,0.40930491
-2.37418709,1.92700769,0.00124455,0.11382709,0.00463779,0.00000000,0.89765396,1.14733231,0.01127084,0.40139078
-2.36818409,1.87354590,0.00116102,0.11051229,0.00451257,0.00000000,0.85349600,1.09965165,0.01176979,0.39413098
-2.36218109,1.82648905,0.00109111,0.10755778,0.00440275,0.00000000,0.81273249,1.05624322,0.01236911,0.38760921
-2.35617809,1.78614788,0.00103437,0.10497650,0.00430939,0.00000000,0.77567596,1.01743576,0.01305704,0.38187520
-2.35017509,1.75258688,0.00099024,0.10276898,0.00423290,0.00000000,0.74251079,0.98339323,0.01382013,0.37694464
-2.34417209,1.72563363,0.00095803,0.10092386,0.00417312,0.00000000,0.71329789,0.95411998,0.01464344,0.37280025
-2.33816908,1.70489640,0.00093696,0.09941889,0.00412937,0.00000000,0.68798341,0.92947141,0.01551078,0.36939417
-2.33216608,1.68978905,0.00092614,0.09822219,0.00410053,0.00000000,0.66641082,0.90916941,0.01640499,0.36665118
-2.32616308,1.67956207,0.00092462,0.09729385,0.00408510,0.00000000,0.64833585,0.89282180,0.01730829,0.36447302
-2.32016008,1.67333836,0.00093137,0.09658764,0.00408133,0.00000000,0.63344340,0.87994480,0.01820261,0.36274332
-2.31415708,1.67015221,0.00094534,0.09605306,0.00408729,0.00000000,0.62136568,0.86998739,0.01907003,0.36133311
-2.30815408,1.66898969,0.00096544,0.09563725,0.00410101,0.00000000,0.61170089,0.86235663,0.01989313,0.36010658
-2.30215108,1.66882896,0.00099058,0.09528707,0.00412049,0.00000000,0.60403148,0.85644275,0.02065541,0.35892698
-2.29614807,1.66867877,0.00101967,0.09495102,0.00414386,0.00000000,0.59794151,0.85164307,0.02134171,0.35766227
-2.29014507,1.66761365,0.00105168,0.09458105,0.00416941,0.00000000,0.59303231,0.84738380,0.02193853,0.35619050
-2.28414207,1.66480465,0.00108559,0.09413412,0.00419561,0.00000000,0.58893616,0.84313903,0.02243436,0.35440450
-2.27813907,1.65954453,0.00112046,0.09357360,0.00422119,0.00000000,0.58532731,0.83844629,0.02281995,0.35221586
-2.27213607,1.65126666,0.00115542,0.09287025,0.00424512,0.00000000,0.58193054,0.83291831,0.02308851,0.34955810
-2.26613307,1.63955727,0.00118966,0.09200295,0.00426663,0.00000000,0.57852671,0.82625078,0.02323578,0.34638873
-2.26013007,1.62416094,0.00122246,0.09095910,0.00428514,0.00000000,0.57495566,0.81822611,0.02326012,0.34269044
-2.25412706,1.60497957,0.00125318,0.08973463,0.00430030,0.00000000,0.57111655,0.80871341,0.02316242,0.33847112
-2.24812406,1.58206538,0.00128125,0.08833375,0.00431190,0.00000000,0.56696573,0.79766502,0.02294596,0.33376312
-2.24212106,1.55560861,0.00130621,0.08676841,0.00431984,0.00000000,0.56251276,0.78511006,0.02261624,0.32862141
-2.23611806,1.52592100,0.00132763,0.08505746,0.00432408,0.00000000,0.55781475,0.77114560,0.02218069,0.32312123
-2.23011506,1.49341605,0.00134516,0.08322572,0.00432461,0.00000000,0.55296952,0.75592610,0.02164835,0.31735493
-2.22411206,1.45858726,0.00135852,0.08130280,0.00432141,0.00000000,0.54810804,0.73965179,0.02102951,0.31142857
-2.21810905,1.42198548,0.00136747,0.07932193,0.00431440,0.00000000,0.54338652,0.72255660,0.02033537,0.30545815
-2.21210605,1.38419647,0.00137181,0.07731873,0.00430343,0.00000000,0.53897853,0.70489628,0.01957766,0.29956583
-2.20610305,1.34581959,0.00137140,0.07532997,0.00428831,0.00000000,0.53506739,0.68693723,0.01876829,0.29387622
-2.20010005,1.30744851,0.00136613,0.07339249,0.00426876,0.00000000,0.53183917,0.66894640,0.01791902,0.28851286
-2.19409705,1.26965441,0.00135592,0.07154212,0.00424443,0.00000000,0.52947642,0.65118264,0.01704123,0.28359508
-2.18809405,1.23297221,0.00134075,0.06981284,0.00421497,0.00000000,0.52815266,0.63388962,0.01614561,0.27923519
-2.18209105,1.19788991,0.00132063,0.06823599,0.00418000,0.00000000,0.52802773,0.61729045,0.01524210,0.27553627
-2.17608804,1.16484109,0.00129563,0.06683975,0.00413918,0.00000000,0.52924400,0.60158392,0.01433968,0.27259028
-2.17008504,1.13420044,0.00126586,0.06564868,0.00409222,0.00000000,0.53192323,0.58694226,0.01344638,0.27047682
-2.16408204,1.10628192,0.00123150,0.06468348,0.00403896,0.00000000,0.53616422,0.57351026,0.01256927,0.26926226
-2.15807904,1.08133931,0.00119278,0.06396084,0.00397932,0.00000000,0.54204090,0.56140545,0.01171448,0.26899934
-2.15207604,1.05956864,0.00114999,0.06349348,0.00391340,0.00000000,0.54960100,0.55071923,0.01088728,0.26972725
-2.14607304,1.04111206,0.00110349,0.06329025,0.00384145,0.00000000,0.55886512,0.54151860,0.01009223,0.27147199
-2.14007004,1.02606282,0.00105369,0.06335632,0.00376392,0.00000000,0.56982616,0.53384829,0.00933325,0.27424712
-2.13406703,1.01447093,0.00100107,0.06369345,0.00368141,0.00000000,0.58244912,0.52773318,0.00861381,0.27805481
-2.12806403,1.00634923,0.00094614,0.06430039,0.00359469,0.00000000,0.59667130,0.52318073,0.00793699,0.28288716
-2.12206103,1.00167957,0.00088947,0.06517318,0.00350469,0.00000000,0.61240295,0.52018352,0.00730570,0.28872776
-2.11605803,1.00041906,0.00083165,0.06630565,0.00341247,0.00000000,0.62952833,0.51872154,0.00672269,0.29555346
-2.11005503,1.00250613,0.00077327,0.06768982,0.00331919,0.00000000,0.64790734,0.51876454,0.00619074,0.30333632
-2.10405203,1.00786631,0.00071495,0.06931636,0.00322609,0.00000000,0.66737774,0.52027406,0.00571267,0.31204570
-2.09804902,1.01641777,0.00065727,0.07117507,0.00313445,0.00000000,0.68775787,0.52320548,0.00529141,0.32165038
-2.09204602,1.02807641,0.00060082,0.07325534,0.00304559,0.00000000,0.70885010,0.52750978,0.00493004,0.33212072
-2.08604302,1.04276036,0.00054614,0.07554652,0.00296082,0.00000000,0.73044468,0.53313520,0.00463180,0.34343072
-2.08004002,1.06039397,0.00049374,0.07803836,0.00288142,0.00000000,0.75232412,0.54002872,0.00440005,0.35555984
-2.07403702,1.08091089,0.00044406,0.08072130,0.00280863,0.00000000,0.77426795,0.54813723,0.00423825,0.36849457
-2.06803402,1.10425620,0.00039752,0.08358672,0.00274362,0.00000000,0.79605759,0.55740844,0.00414991,0.38222957
-2.06203102,1.13038742,0.00035448,0.08662708,0.00268750,0.00000000,0.81748130,0.56779144,0.00413851,0.39676820
-2.05602801,1.15927409,0.00031524,0.08983598,0.00264129,0.00000000,0.83833890,0.57923678,0.00420740,0.41212250
-2.05002501,1.19089595,0.00028009,0.09320800,0.00260591,0.00000000,0.85844615,0.59169612,0.00435971,0.42831239
-2.04402201,1.22523946,0.00024927,0.09673856,0.00258221,0.00000000,0.87763854,0.60512134,0.00459821,0.44536404
-2.03801901,1.26229271,0.00022301,0.10042346,0.00257090,0.00000000,0.89577429,0.61946304,0.00492519,0.46330753
-2.03201601,1.30203879,0.00020152,0.10425843,0.00257260,0.00000000,0.91273653,0.63466863,0.00534231,0.48217363
-2.02601301,1.34444779,0.00018504,0.10823846,0.00258780,0.00000000,0.92843444,0.65067989,0.00585043,0.50198991
-2.02001001,1.38946756,0.00017384,0.11235711,0.00261685,0.00000000,0.94280337,0.66743023,0.00644952,0.52277623
-2.01400700,1.43701390,0.00016822,0.11660567,0.00265997,0.00000000,0.95580384,0.68484172,0.00713841,0.54453978
-2.00800400,1.48696028,0.00016853,0.12097235,0.00271722,0.00000000,0.96741962,0.70282211,0.00791473,0.56726996
-2.00200100,1.53912802,0.00017523,0.12544144,0.00278850,0.00000000,0.97765487,0.72126204,0.00877476,0.59093318
-1.99599800,1.59327714,0.00018883,0.12999252,0.00287351,0.00000000,0.98653048,0.74003262,0.00971331,0.61546805
-1.98999500,1.64909889,0.00020995,0.13459982,0.00297180,0.00000000,0.99407990,0.75898366,0.01072364,0.64078103
-1.98399200,1.70621016,0.00023930,0.13923171,0.00308268,0.00000000,1.00034460,0.77794271,0.01179745,0.66674308
-1.97798899,1.76415063,0.00027769,0.14385040,0.00320530,0.00000000,1.00536939,0.79671505,0.01292487,0.69318728
-1.97198599,1.82238289,0.00032601,0.14841185,0.00333858,0.00000000,1.00919785,0.81508488,0.01409450,0.71990788
-1.96598299,1.88029590,0.00038526,0.15286604,0.00348128,0.00000000,1.01186817,0.83281754,0.01529354,0.74666083
-1.95997999,1.93721201,0.00045646,0.15715745,0.00363196,0.00000000,1.01340954,0.84966305,0.01650792,0.77316597
-1.95397699,1.99239742,0.00054068,0.16122590,0.00378902,0.00000000,1.01383927,0.86536068,0.01772255,0.79911086
-1.94797399,2.04507588,0.00063900,0.16500765,0.00395071,0.00000000,1.01316088,0.87964457,0.01892155,0.82415632
-1.94197099,2.09444539,0.00075243,0.16843679,0.00411517,0.00000000,1.01136309,0.89225003,0.02008857,0.84794336
-1.93596798,2.13969708,0.00088191,0.17144686,0.00428044,0.00000000,1.00841994,0.90292047,0.02120714,0.87010159
-1.92996498,2.18003588,0.00102821,0.17397264,0.00444453,0.00000000,1.00429183,0.91141452,0.02226103,0.89025850
-1.92396198,2.21470190,0.00119192,0.17595208,0.00460539,0.00000000,0.99892760,0.91751314,0.02323464,0.90804957
-1.91795898,2.24299183,0.00137336,0.17732825,0.00476101,0.00000000,0.99226734,0.92102623,0.02411335,0.92312868
-1.91195598,2.26427939,0.00157251,0.17805127,0.00490942,0.00000000,0.98424590,0.92179863,0.02488396,0.93517838
-1.90595298,2.27803398,0.00178899,0.17808011,0.00504871,0.00000000,0.97479686,0.91971516,0.02553492,0.94391970
-1.89994997,2.28383679,0.00202199,0.17738421,0.00517707,0.00000000,0.96385674,0.91470438,0.02605671,0.94912111
-1.89394697,2.28139367,0.00227021,0.17594484,0.00529284,0.00000000,0.95136926,0.90674104,0.02644203,0.95060613
-1.88794397,2.27054425,0.00253188,0.17375612,0.00539448,0.00000000,0.93728946,0.89584714,0.02668596,0.94825947
-1.88194097,2.25126714,0.00280471,0.17082569,0.00548063,0.00000000,0.92158741,0.88209140,0.02678611,0.94203131
-1.87593797,2.22368087,0.00308591,0.16717496,0.00555011,0.00000000,0.90425155,0.86558746,0.02674258,0.93193965
-1.86993497,2.18804087,0.00337222,0.16283897,0.00560192,0.00000000,0.88529128,0.84649071,0.02655795,0.91807070
-1.86393197,2.14473270,0.00365997,0.15786582,0.00563524,0.00000000,0.86473900,0.82499413,0.02623716,0.90057726
-1.85792896,2.09426188,0.00394514,0.15231571,0.00564948,0.00000000,0.84265135,0.80132322,0.02578729,0.87967519
-1.85192596,2.03724101,0.00422346,0.14625970,0.00564423,0.00000000,0.81910981,0.77573043,0.02521738,0.85563828
-1.84592296,1.97437478,0.00449052,0.13977807,0.00561931,0.00000000,0.79422060,0.74848920,0.02453808,0.82879165
-1.83991996,1.90644350,0.00474192,0.13295856,0.00557473,0.00000000,0.76811400,0.71988804,0.02376143,0.79950398
-1.83391696,1.83428601,0.00497341,0.12589436,0.00551074,0.00000000,0.74094308,0.69022478,0.02290046,0.76817900
-1.82791396,1.75878235,0.00518101,0.11868212,0.00542778,0.00000000,0.71288206,0.65980120,0.02196895,0.73524634
-1.82191096,1.68083698,0.00536119,0.11141986,0.00532655,0.00000000,0.68412418,0.62891826,0.02098104,0.70115233
-1.81590795,1.60136287,0.00551103,0.10420496,0.00520793,0.00000000,0.65487940,0.59787192,0.01995104,0.66635077
-1.80990495,1.52126684,0.00562834,0.09713235,0.00507305,0.00000000,0.62537162,0.56694966,0.01889312,0.63129406
-1.80390195,1.44143629,0.00571176,0.09029272,0.00492326,0.00000000,0.59583592,0.53642765,0.01782112,0.59642492
-1.79789895,1.36272747,0.00576088,0.08377109,0.00476010,0.00000000,0.56651532,0.50656852,0.01674840,0.56216865
-1.79189595,1.28595522,0.00577633,0.07764549,0.00458534,0.00000000,0.53765759,0.47761959,0.01568770,0.52892628
-1.78589295,1.21188402,0.00575978,0.07198594,0.00440091,0.00000000,0.50951165,0.44981151,0.01465105,0.49706850
-1.77988994,1.14122030,0.00571393,0.06685368,0.00420890,0.00000000,0.48232391,0.42335713,0.01364975,0.46693041
-1.77388694,1.07460574,0.00564254,0.06230059,0.00401152,0.00000000,0.45633438,0.39845042,0.01269431,0.43880713
-1.76788394,1.01261138,0.00555032,0.05836884,0.00381110,0.00000000,0.43177260,0.37526553,0.01179451,0.41295026
-1.76188094,0.95573248,0.00544282,0.05509068,0.00360998,0.00000000,0.40885355,0.35395563,0.01095933,0.38956506
-1.75587794,0.90438388,0.00532632,0.05248850,0.00341053,0.00000000,0.38777341,0.33465172,0.01019704,0.36880846
-1.74987494,0.85889600,0.00520768,0.05057484,0.00321506,0.00000000,0.36870541,0.31746134,0.00951517,0.35078773
-1.74387194,0.81951138,0.00509413,0.04935264,0.00302581,0.00000000,0.35179588,0.30246710,0.00892053,0.33555999
-1.73786893,0.78638193,0.00499310,0.04881548,0.00284484,0.00000000,0.33716045,0.28972526,0.00841918,0.32313238
-1.73186593,0.75956704,0.00491198,0.04894794,0.00267404,0.00000000,0.32488079,0.27926437,0.00801638,0.31346307
-1.72586293,0.73903268,0.00485790,0.04972588,0.00251506,0.00000000,0.31500181,0.27108402,0.00771654,0.30646297
-1.71985993,0.72465174,0.00483755,0.05111690,0.00236929,0.00000000,0.30752954,0.26515399,0.00752311,0.30199833
-1.71385693,0.71620578,0.00485692,0.05308073,0.00223781,0.00000000,0.30242977,0.26141374,0.00743849,0.29989409
-1.70785393,0.71338841,0.00492111,0.05556968,0.00212138,0.00000000,0.29962765,0.25977244,0.00746390,0.29993808
-1.70185093,0.71581029,0.00503415,0.05852919,0.00202042,0.00000000,0.29900814,0.26010963,0.00759919,0.30188597
-1.69584792,0.72300590,0.00519884,0.06189835,0.00193504,0.00000000,0.30041749,0.26227657,0.00784277,0.30546689
-1.68984492,0.73444204,0.00541657,0.06561058,0.00186501,0.00000000,0.30366569,0.26609825,0.00819144,0.31038972
-1.68384192,0.74952799,0.00568730,0.06959436,0.00180979,0.00000000,0.30852990,0.27137618,0.00864028,0.31634972
-1.67783892,0.76762703,0.00600940,0.07377409,0.00176856,0.00000000,0.31475871,0.27789183,0.00918256,0.32303564
-1.67183592,0.78806923,0.00637968,0.07807102,0.00174025,0.00000000,0.32207725,0.28541071,0.00980976,0.33013674
-1.66583292,0.81016519,0.00679344,0.08240433,0.00172359,0.00000000,0.33019298,0.29368697,0.01051151,0.33734983
-1.65982991,0.83322032,0.00724448,0.08669232,0.00171714,0.00000000,0.33880197,0.30246849,0.01127573,0.34438601
-1.65382691,0.85654939,0.00772524,0.09085372,0.00171934,0.00000000,0.34759559,0.31150223,0.01208878,0.35097683
-1.64782391,0.87949095,0.00822703,0.09480904,0.00172858,0.00000000,0.35626742,0.32053976,0.01293568,0.35687985
