energy_ev,total_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-4.30115058,1.49437498,0.48083855,0.00692553,0.03306853,0.59201853,0.63132289,0.43112632
-4.29514757,1.44965352,0.46983903,0.00662942,0.03237875,0.57599223,0.62274809,0.41679398
-4.28914457,1.40522954,0.45898846,0.00633713,0.03163044,0.56002928,0.61499644,0.40252086
-4.28314157,1.36241414,0.44866131,0.00605595,0.03084483,0.54467620,0.60862411,0.38868243
-4.27713857,1.32245723,0.43921890,0.00579279,0.03004305,0.53045100,0.60415481,0.37563964
-4.27113557,1.28651927,0.43100283,0.00555401,0.02924562,0.51782793,0.60206496,0.36373259
-4.26513257,1.25564672,0.42432914,0.00534535,0.02847205,0.50722366,0.60277028,0.35327529
-4.25912956,1.23075164,0.41948357,0.00517174,0.02774041,0.49898547,0.60661436,0.34455140
-4.25312656,1.21259592,0.41671760,0.00503725,0.02706706,0.49338174,0.61385940,0.33781130
-4.24712356,1.20178035,0.41624559,0.00494501,0.02646643,0.49059514,0.62467957,0.33327005
-4.24112056,1.19873872,0.41824286,0.00489719,0.02595080,0.49071870,0.63915711,0.33110655
-4.23511756,1.20373672,0.42284458,0.00489499,0.02553024,0.49375492,0.65728140,0.33146354
-4.22911456,1.21687562,0.43014564,0.00493865,0.02521259,0.49961791,0.67895091,0.33444838
-4.22311156,1.23810018,0.44020122,0.00502747,0.02500350,0.50813858,0.70397816,0.34013452
-4.21710855,1.26721058,0.45302799,0.00515992,0.02490645,0.51907246,0.73209737,0.34856342
-4.21110555,1.30387752,0.46860602,0.00533370,0.02492296,0.53211026,0.76297463,0.35974681
-4.20510255,1.34766003,0.48688108,0.00554585,0.02505269,0.54689028,0.79622017,0.37366911
-4.19909955,1.39802527,0.50776742,0.00579284,0.02529362,0.56301272,0.83140241,0.39028990
-4.19309655,1.45436938,0.53115076,0.00607076,0.02564225,0.58005491,0.86806305,0.40954633
-4.18709355,1.51603886,0.55689158,0.00637537,0.02609378,0.59758720,0.90573288,0.43135527
-4.18109055,1.58235148,0.58482843,0.00670232,0.02664230,0.61518867,0.94394741,0.45561538
-4.17508754,1.65261616,0.61478130,0.00704720,0.02728098,0.63246214,0.98226194,0.48220871
-4.16908454,1.72615114,0.64655499,0.00740574,0.02800217,0.64904791,1.02026525,0.51100221
-4.16308154,1.80229983,0.67994233,0.00777385,0.02879764,0.66463561,1.05759159,0.54184887
-4.15707854,1.88044398,0.71472723,0.00814779,0.02965862,0.67897373,1.09393020,0.57458873
-4.15107554,1.96001392,0.75068765,0.00852419,0.03057597,0.69187645,1.12903229,0.60904977
-4.14507254,2.04049564,0.78759829,0.00890015,0.03154024,0.70322761,1.16271510,0.64504879
-4.13906953,2.12143479,0.82523318,0.00927326,0.03254178,0.71298153,1.19486286,0.68239234
-4.13306653,2.20243786,0.86336801,0.00964164,0.03357082,0.72116094,1.22542496,0.72087787
-4.12706353,2.28317052,0.90178239,0.01000389,0.03461751,0.72785197,1.25441129,0.76029514
-4.12106053,2.36335390,0.94026189,0.01035913,0.03567205,0.73319670,1.28188520,0.80042782
-4.11505753,2.44275890,0.97859994,0.01070691,0.03672470,0.73738348,1.30795446,0.84105563
-4.10905453,2.52119918,1.01659959,0.01104717,0.03776595,0.74063568,1.33276077,0.88195655
-4.10305153,2.59852327,1.05407503,0.01138017,0.03878650,0.74319933,1.35646839,0.92290948
-4.09704852,2.67460625,1.09085299,0.01170639,0.03977745,0.74533031,1.37925238,0.96369694
-4.09104552,2.74934131,1.12677373,0.01202646,0.04073033,0.74728160,1.40128720,1.00410780
-4.08504252,2.82263166,1.16169178,0.01234105,0.04163723,0.74929123,1.42273592,1.04394000
-4.07903952,2.89438290,1.19547631,0.01265081,0.04249086,0.75157138,1.44374074,1.08300287
-4.07303652,2.96449615,1.22801102,0.01295624,0.04328466,0.75429915,1.46441508,1.12111910
-4.06703352,3.03286206,1.25919363,0.01325765,0.04401287,0.75760913,1.48483742,1.15812616
-4.06103052,3.09935572,1.28893492,0.01355507,0.04467054,0.76158832,1.50504723,1.19387711
-4.05502751,3.16383268,1.31715738,0.01384821,0.04525366,0.76627318,1.52504292,1.22824071
-4.04902451,3.22612602,1.34379353,0.01413639,0.04575907,0.77164908,1.54478181,1.26110090
-4.04302151,3.28604460,1.36878409,0.01441856,0.04618455,0.77765198,1.56418212,1.29235570
-4.03701851,3.34337261,1.39207606,0.01469324,0.04652877,0.78417209,1.58312659,1.32191568
-4.03101551,3.39787029,1.41362091,0.01495860,0.04679125,0.79105940,1.60146773,1.34970212
-4.02501251,3.44927623,1.43337310,0.01521241,0.04697235,0.79813064,1.61903422,1.37564508
-4.01900950,3.49731086,1.45128897,0.01545217,0.04707319,0.80517743,1.63563827,1.39968159
-4.01300650,3.54168153,1.46732624,0.01567513,0.04709564,0.81197509,1.65108356,1.42175415
-4.00700350,3.58208882,1.48144418,0.01587835,0.04704223,0.81829188,1.66517340,1.44180962
-4.00100050,3.61823404,1.49360436,0.01605884,0.04691611,0.82389819,1.67771878,1.45979878
-3.99499750,3.64982765,1.50377209,0.01621361,0.04672105,0.82857524,1.68854596,1.47567639
-3.98899450,3.67659825,1.51191838,0.01633982,0.04646132,0.83212310,1.69750323,1.48940189
-3.98299150,3.69830170,1.51802219,0.01643482,0.04614171,0.83436764,1.70446663,1.50094061
-3.97698849,3.71472989,1.52207282,0.01649629,0.04576746,0.83516616,1.70934432,1.51026525
-3.97098549,3.72571857,1.52407224,0.01652232,0.04534418,0.83441155,1.71207943,1.51735763
-3.96498249,3.73115383,1.52403684,0.01651148,0.04487781,0.83203488,1.71265131,1.52221021
-3.95897949,3.73097670,1.52199880,0.01646285,0.04437453,0.82800631,1.71107504,1.52482747
-3.95297649,3.72518550,1.51800636,0.01637613,0.04384063,0.82233443,1.70739948,1.52522671
-3.94697349,3.71383576,1.51212333,0.01625159,0.04328238,0.81506415,1.70170376,1.52343821
-3.94097049,3.69703774,1.50442749,0.01609012,0.04270590,0.80627326,1.69409267,1.51950468
-3.93496748,3.67495157,1.49500801,0.01589318,0.04211697,0.79606787,1.68469116,1.51347997
-3.92896448,3.64778047,1.48396213,0.01566279,0.04152083,0.78457717,1.67363850,1.50542712
-3.92296148,3.61576257,1.47139118,0.01540147,0.04092203,0.77194765,1.66108226,1.49541592
-3.91695848,3.57916201,1.45739641,0.01511216,0.04032420,0.75833722,1.64717292,1.48352020
-3.91095548,3.53826000,1.44207486,0.01479820,0.03972996,0.74390950,1.63205919,1.46981518
-3.90495248,3.49334679,1.42551580,0.01446319,0.03914073,0.72882865,1.61588466,1.45437513
-3.89894947,3.44471517,1.40779798,0.01411099,0.03855668,0.71325487,1.59878581,1.43727167
-3.89294647,3.39265615,1.38898807,0.01374560,0.03797669,0.69734094,1.58089172,1.41857311
-3.88694347,3.33745741,1.36914065,0.01337110,0.03739843,0.68122971,1.56232543,1.39834476
-3.88094047,3.27940452,1.34829961,0.01299164,0.03681841,0.66505283,1.54320666,1.37665067
-3.87493747,3.21878521,1.32650134,0.01261137,0.03623220,0.64893043,1.52365588,1.35355652
-3.86893447,3.15589608,1.30377923,0.01223442,0.03563465,0.63297186,1.50379904,1.32913382
-3.86293147,3.09105149,1.28016954,0.01186485,0.03502020,0.61727715,1.48377273,1.30346497
-3.85692846,3.02459361,1.25571806,0.01150670,0.03438320,0.60193899,1.46372892,1.27664899
-3.85092546,2.95690289,1.23048713,0.01116394,0.03371826,0.58704509,1.44383903,1.24880753
-3.84492246,2.88840779,1.20456259,0.01084047,0.03302064,0.57268042,1.42429649,1.22009061
-3.83891946,2.81959275,1.17806003,0.01054016,0.03228660,0.55892927,1.40531759,1.19068163
-3.83291646,2.75100342,1.15112974,0.01026677,0.03151368,0.54587675,1.38714010,1.16080127
-3.82691346,2.68324839,1.12396008,0.01002402,0.03070099,0.53360960,1.37001970,1.13070966
-3.82091046,2.61699672,1.09677862,0.00981551,0.02984937,0.52221626,1.35422398,1.10070673
-3.81490745,2.55297097,1.06985109,0.00964473,0.02896154,0.51178597,1.34002453,1.07113034
-3.80890445,2.49193584,1.04347774,0.00951501,0.02804207,0.50240709,1.32768716,1.04235214
-3.80290145,2.43468255,1.01798743,0.00942946,0.02709732,0.49416473,1.31746110,1.01477126
-3.79689845,2.38200975,0.99372944,0.00939095,0.02613527,0.48713772,1.30956754,0.98880602
-3.79089545,2.33470169,0.97106355,0.00940200,0.02516531,0.48139530,1.30418856,0.96488394
-3.78489245,2.29350492,0.95034869,0.00946481,0.02419789,0.47699374,1.30145682,0.94343050
-3.77888944,2.25910455,0.93193093,0.00958108,0.02324415,0.47397304,1.30144706,0.92485728
-3.77288644,2.23210151,0.91613126,0.00975207,0.02231560,0.47235412,1.30416977,0.90954983
-3.76688344,2.21299193,0.90323390,0.00997850,0.02142363,0.47213671,1.30956766,0.89785611
-3.76088044,2.20214981,0.89347581,0.01026050,0.02057921,0.47329803,1.31751514,0.89007581
-3.75487744,2.19981387,0.88703782,0.01059763,0.01979246,0.47579248,1.32782098,0.88645119
-3.74887444,2.20607924,0.88403788,0.01098884,0.01907236,0.47955243,1.34023406,0.88715981
-3.74287144,2.22089438,0.88452689,0.01143250,0.01842654,0.48448998,1.35445184,0.89230936
-3.73686843,2.24406329,0.88848704,0.01192639,0.01786101,0.49049980,1.37013125,0.90193485
-3.73086543,2.27525281,0.89583291,0.01246774,0.01738013,0.49746276,1.38690123,0.91599811
-3.72486243,2.31400443,0.90641514,0.01305327,0.01698653,0.50525029,1.40437635,0.93438953
-3.71885943,2.35974994,0.92002637,0.01367924,0.01668117,0.51372912,1.42217080,0.95693176
-3.71285643,2.41183000,0.93640920,0.01434146,0.01646341,0.52276629,1.43991192,0.98338525
-3.70685343,2.46951462,0.95526553,0.01503542,0.01633120,0.53223410,1.45725262,1.01345497
-3.70085043,2.53202448,0.97626704,0.01575625,0.01628123,0.54201473,1.47388227,1.04679818
-3.69484742,2.59855208,0.99906600,0.01649883,0.01630921,0.55200444,1.48953533,1.08303269
-3.68884442,2.66828183,1.02330604,0.01725783,0.01641006,0.56211697,1.50399780,1.12174529
-3.68284142,2.74040839,1.04863243,0.01802773,0.01657818,0.57228624,1.51711096,1.16249991
-3.67683842,2.81415251,1.07470131,0.01880291,0.01680769,0.58246801,1.52877278,1.20484545
-3.67083542,2.88877422,1.10118769,0.01957767,0.01709259,0.59264070,1.53893702,1.24832288
-3.66483242,2.96358311,1.12779194,0.02034630,0.01742703,0.60280518,1.54761030,1.29247169
-3.65882941,3.03794586,1.15424465,0.02110316,0.01780537,0.61298375,1.55484771,1.33683560
-3.65282641,3.11129118,1.18030994,0.02184271,0.01822236,0.62321830,1.56074727,1.38096756
-3.64682341,3.18311274,1.20578724,0.02255968,0.01867321,0.63356784,1.56544383,1.42443434
-3.64082041,3.25297035,1.23051171,0.02324911,0.01915361,0.64410557,1.56910288,1.46682066
-3.63481741,3.32049017,1.25435372,0.02390648,0.01965977,0.65491550,1.57191465,1.50773315
-3.62881441,3.38536427,1.27721743,0.02452786,0.02018839,0.66608904,1.57408898,1.54680440
-3.62281141,3.44735020,1.29903900,0.02511003,0.02073663,0.67772145,1.57585104,1.58369697
-3.61680840,3.50627074,1.31978456,0.02565064,0.02130207,0.68990847,1.57743827,1.61810770
-3.61080540,3.56201418,1.33944825,0.02614831,0.02188266,0.70274309,1.57909830,1.64977217
-3.60480240,3.61453510,1.35805049,0.02660278,0.02247663,0.71631268,1.58108805,1.67846933
-3.59879940,3.66385561,1.37563660,0.02701501,0.02308248,0.73069648,1.58367353,1.70402602
-3.59279640,3.71006668,1.39227585,0.02738725,0.02369889,0.74596342,1.58713031,1.72632136
-3.58679340,3.75332922,1.40806065,0.02772305,0.02432469,0.76217034,1.59174402,1.74529052
-3.58079040,3.79387435,1.42310608,0.02802726,0.02495882,0.77936060,1.59781072,1.76092772
-3.57478739,3.83200226,1.43754922,0.02830595,0.02560035,0.79756300,1.60563654,1.77328811
-3.56878439,3.86807922,1.45154818,0.02856629,0.02624841,0.81679089,1.61553626,1.78248805
-3.56278139,3.90253190,1.46528053,0.02881634,0.02690220,0.83704161,1.62783047,1.78870381
-3.55677839,3.93583887,1.47894081,0.02906482,0.02756101,0.85829599,1.64284089,1.79216823
-3.55077539,3.96851873,1.49273682,0.02932082,0.02822421,0.88051798,1.66088383,1.79316530
-3.54477239,4.00111494,1.50688465,0.02959344,0.02889120,0.90365432,1.68226157,1.79202271
-3.53876938,4.03417727,1.52160213,0.02989140,0.02956146,0.92763427,1.70725182,1.78910234
-3.53276638,4.06824040,1.53710088,0.03022271,0.03023449,0.95236932,1.73609538,1.78478900
-3.52676338,4.10380012,1.55357706,0.03059420,0.03090976,0.97775301,1.76898244,1.77947765
-3.52076038,4.14128803,1.57120095,0.03101119,0.03158671,1.00366074,1.80603798,1.77355968
-3.51475738,4.18104574,1.59010592,0.03147715,0.03226461,1.02994979,1.84730700,1.76740853
-3.50875438,4.22329978,1.61037721,0.03199338,0.03294259,1.05645953,1.89274017,1.76136555
-3.50275138,4.26813850,1.63204109,0.03255879,0.03361944,1.08301189,1.94218092,1.75572637
-3.49674837,4.31549238,1.65505509,0.03316978,0.03429365,1.10941231,1.99535468,1.75072873
-3.49074537,4.36511897,1.67930003,0.03382017,0.03496322,1.13545109,2.05186120,1.74654214
-3.48474237,4.41659375,1.70457438,0.03450127,0.03562568,1.16090531,2.11117072,1.74326007
-3.47873937,4.46930785,1.73059169,0.03520200,0.03627800,1.18554149,2.17262463,1.74089508
-3.47273637,4.52247339,1.75698143,0.03590921,0.03691657,1.20911875,2.23544113,1.73937715
-3.46673337,4.57513686,1.78329366,0.03660796,0.03753721,1.23139278,2.29872618,1.73855559
-3.46073037,4.62620051,1.80900765,0.03728201,0.03813522,1.25212034,2.36148973,1.73820442
-3.45472736,4.67445135,1.83354426,0.03791433,0.03870547,1.27106436,2.42266701,1.73803120
-3.44872436,4.71859701,1.85628200,0.03848763,0.03924248,1.28799942,2.48114435,1.73768888
-3.44272136,4.75730716,1.87657607,0.03898493,0.03974061,1.30271749,2.53578875,1.73679042
-3.43671836,4.78925893,1.89377969,0.03939022,0.04019425,1.31503371,2.58548011,1.73492545
-3.43071536,4.81318455,1.90726697,0.03968897,0.04059797,1.32479198,2.62914493,1.73167824
-3.42471236,4.82791912,1.91645619,0.03986865,0.04094680,1.33187009,2.66579010,1.72664635
-3.41870935,4.83244640,1.92083243,0.03991924,0.04123641,1.33618423,2.69453542,1.71945894
-3.41270635,4.82594056,1.91996864,0.03983356,0.04146333,1.33769260,2.71464325,1.70979407
-3.40670335,4.80780193,1.91354393,0.03960754,0.04162510,1.33639788,2.72554423,1.69739417
-3.40070035,4.77768519,1.90135835,0.03924041,0.04172046,1.33234854,2.72685769,1.68207887
-3.39469735,4.73551853,1.88334339,0.03873471,0.04174943,1.32563878,2.71840607,1.66375482
-3.38869435,4.68151308,1.85956766,0.03809621,0.04171335,1.31640712,2.70022243,1.64242196
-3.38269135,4.61616208,1.83023758,0.03733375,0.04161487,1.30483365,2.67255115,1.61817603
-3.37668834,4.54023000,1.79569301,0.03645895,0.04145788,1.29113609,2.63584139,1.59120722
-3.37068534,4.45473206,1.75639801,0.03548578,0.04124742,1.27556470,2.59073411,1.56179517
-3.36468234,4.36090526,1.71292734,0.03443019,0.04098943,1.25839634,2.53804297,1.53030055
-3.35867934,4.26017225,1.66594927,0.03330958,0.04069059,1.23992785,2.47873015,1.49715367
-3.35267634,4.15409966,1.61620551,0.03214226,0.04035803,1.22046901,2.41387819,1.46284066
-3.34667334,4.04435277,1.56448920,0.03094698,0.03999907,1.20033533,2.34465901,1.42788798
-3.34067034,3.93264831,1.51162198,0.02974238,0.03962091,1.17984093,2.27230141,1.39284573
-3.33466733,3.82070739,1.45843099,0.02854653,0.03923036,1.15929170,2.19805820,1.35827064
-3.32866433,3.71021001,1.40572669,0.02737649,0.03883358,1.13897893,2.12317426,1.32470940
-3.32266133,3.60275301,1.35428236,0.02624795,0.03843583,1.11917360,2.04885644,1.29268275
-3.31665833,3.49981237,1.30481585,0.02517495,0.03804130,1.10012138,1.97624613,1.26267103
-3.31065533,3.40271091,1.25797406,0.02416958,0.03765293,1.08203840,1.90639518,1.23510162
-3.30465233,3.31259203,1.21432044,0.02324189,0.03727235,1.06510788,1.84024564,1.21033832
-3.29864932,3.23039976,1.17432570,0.02239975,0.03689983,1.04947755,1.77861344,1.18867315
-3.29264632,3.15686500,1.13836166,0.02164887,0.03653435,1.03525788,1.72217612,1.17032050
-3.28664332,3.09249794,1.10669810,0.02099276,0.03617360,1.02252095,1.67146451,1.15541348
-3.28064032,3.03758598,1.07950235,0.02043286,0.03581420,1.01130012,1.62685813,1.14400269
-3.27463732,2.99219680,1.05684133,0.01996862,0.03545183,1.00159023,1.58858397,1.13605684
-3.26863432,2.95618582,1.03868558,0.01959769,0.03508146,0.99334837,1.55671834,1.13146533
-3.26263132,2.92920746,1.02491503,0.01931604,0.03469759,0.98649526,1.53119152,1.13004237
-3.25662831,2.91072944,1.01532598,0.01911817,0.03429449,0.98091700,1.51179470,1.13153244
-3.25062531,2.90004979,1.00963914,0.01899729,0.03386648,0.97646748,1.49818909,1.13561691
-3.24462231,2.89631575,1.00750827,0.01894554,0.03340814,0.97297112,1.48991693,1.14192151
-3.23861931,2.89854440,1.00852935,0.01895418,0.03291459,0.97022618,1.48641406,1.15002458
-3.23261631,2.90564457,1.01225001,0.01901376,0.03238162,0.96800854,1.48702407,1.15946584
-3.22661331,2.91643970,1.01817911,0.01911437,0.03180593,0.96607596,1.49101381,1.16975561
-3.22061031,2.92969154,1.02579651,0.01924579,0.03118519,0.96417275,1.49759001,1.18038437
-3.21460730,2.94412440,1.03456273,0.01939766,0.03051816,0.96203490,1.50591701,1.19083250
-3.20860430,2.95844973,1.04392881,0.01955971,0.02980468,0.95939554,1.51513524,1.20058018
-3.20260130,2.97139083,1.05334598,0.01972187,0.02904572,0.95599063,1.52438031,1.20911730
-3.19659830,2.98170731,1.06227530,0.01987447,0.02824326,0.95156483,1.53280223,1.21595323
-3.19059530,2.98821905,1.07019716,0.02000836,0.02740027,0.94587732,1.53958455,1.22062642
-3.18459230,2.98982921,1.07662048,0.02011507,0.02652053,0.93870753,1.54396280,1.22271349
-3.17858929,2.98554577,1.08109152,0.02018692,0.02560853,0.92986049,1.54524189,1.22183787
-3.17258629,2.97450127,1.08320210,0.02021715,0.02466933,0.91917176,1.54281195,1.21767754
-3.16658329,2.95597008,1.08259711,0.02019999,0.02370837,0.90651167,1.53616202,1.20997183
-3.16058029,2.92938286,1.07898105,0.02013074,0.02273133,0.89178881,1.52489138,1.19852707
-3.15457729,2.89433773,1.07212354,0.02000585,0.02174400,0.87495262,1.50871791,1.18322077
-3.14857429,2.85060779,1.06186340,0.01982294,0.02075213,0.85599501,1.48748342,1.16400439
-3.14257129,2.79814479,1.04811147,0.01958083,0.01976133,0.83495090,1.46115565,1.14090436
-3.13656828,2.73707882,1.03085183,0.01927951,0.01877699,0.81189783,1.42982702,1.11402142
-3.13056528,2.66771390,1.01014141,0.01892017,0.01780424,0.78695443,1.39371012,1.08352822
-3.12456228,2.59051981,0.98610811,0.01850513,0.01684785,0.76027800,1.35313032,1.04966526
-3.11855928,2.50612027,0.95894735,0.01803780,0.01591229,0.73206133,1.30851556,1.01273518
-3.11255628,2.41527786,0.92891708,0.01752260,0.01500166,0.70252857,1.26038407,0.97309571
-3.10655328,2.31887613,0.89633166,0.01696488,0.01411978,0.67193071,1.20933013,0.93115132
-3.10055028,2.21789953,0.86155444,0.01637083,0.01327018,0.64054044,1.15600863,0.88734406
-3.09454727,2.11341149,0.82498944,0.01574735,0.01245614,0.60864674,1.10111881,0.84214350
-3.08854427,2.00653149,0.78707235,0.01510192,0.01168072,0.57654927,1.04538761,0.79603649
-3.08254127,1.89841144,0.74826090,0.01444252,0.01094679,0.54455261,0.98955315,0.74951669
-3.07653827,1.79021210,0.70902505,0.01377742,0.01025706,0.51296062,0.93434867,0.70307429
-3.07053527,1.68307992,0.66983700,0.01311503,0.00961409,0.48207081,0.88048718,0.65718616
-3.06453227,1.57812474,0.63116140,0.01246380,0.00902026,0.45216899,0.82864715,0.61230670
-3.05852926,1.47639886,0.59344581,0.01183197,0.00847775,0.42352409,0.77945934,0.56885949
-3.05252626,1.37887773,0.55711174,0.01122748,0.00798851,0.39638341,0.73349501,0.52722991
-3.04652326,1.28644263,0.52254630,0.01065771,0.00755418,0.37096813,0.69125542,0.48775901
-3.04052026,1.19986557,0.49009475,0.01012942,0.00717606,0.34746943,0.65316296,0.45073844
-3.03451726,1.11979678,0.46005401,0.00964849,0.00685497,0.32604499,0.61955375,0.41640675
-3.02851426,1.04675486,0.43266731,0.00921985,0.00659123,0.30681620,0.59067200,0.38494696
-3.02251126,0.98112006,0.40812019,0.00884732,0.00638454,0.28986599,0.56666599,0.35648545
-3.01650825,0.92313050,0.38653774,0.00853353,0.00623390,0.27523752,0.54758613,0.33109209
-3.01050525,0.87288194,0.36798356,0.00827983,0.00613762,0.26293365,0.53338482,0.30878174
-3.00450225,0.83033085,0.35246006,0.00808628,0.00609317,0.25291740,0.52391855,0.28951688
-2.99849925,0.79530102,0.33991056,0.00795162,0.00609728,0.24511341,0.51895224,0.27321145
-2.99249625,0.76749361,0.33022289,0.00787338,0.00614588,0.23941042,0.51816577,0.25973584
-2.98649325,0.74650060,0.32323467,0.00784789,0.00623417,0.23566486,0.52116291,0.24892272
-2.98049025,0.73182126,0.31873993,0.00787046,0.00635672,0.23370531,0.52748243,0.24057393
-2.97448724,0.72288150,0.31649723,0.00793557,0.00650756,0.23333808,0.53661127,0.23446793
-2.96848424,0.71905530,0.31623867,0.00803701,0.00668033,0.23435340,0.54799960,0.23036796
-2.96248124,0.71968801,0.31767995,0.00816819,0.00686848,0.23653238,0.56107715,0.22803041
-2.95647824,0.72412044,0.32053077,0.00832234,0.00706539,0.23965424,0.57527064,0.22721339
-2.95047524,0.73171310,0.32450542,0.00849282,0.00726466,0.24350384,0.59002149,0.22768520
-2.94447224,0.74186972,0.32933318,0.00867336,0.00746024,0.24787893,0.60480330,0.22923235
-2.93846923,0.75405909,0.33476795,0.00885835,0.00764669,0.25259702,0.61913840,0.23166700
-2.93246623,0.76783434,0.34059694,0.00904304,0.00781932,0.25750160,0.63261271,0.23483342
-2.92646323,0.78284895,0.34664790,0.00922377,0.00797441,0.26246722,0.64488838,0.23861335
-2.92046023,0.79886856,0.35279459,0.00939814,0.00810926,0.26740349,0.65571354,0.24292995
-2.91445723,0.81577828,0.35896036,0.00956507,0.00822236,0.27225753,0.66492871,0.24775026
-2.90845423,0.83358492,0.36511956,0.00972493,0.00831341,0.27701495,0.67246959,0.25308588
-2.90245123,0.85241414,0.37129674,0.00987949,0.00838331,0.28169920,0.67836600,0.25899211
-2.89644822,0.87250251,0.37756372,0.01003187,0.00843413,0.28636934,0.68273710,0.26556521
-2.89044522,0.89418478,0.38403463,0.01018645,0.00846901,0.29111631,0.68578302,0.27293813
-2.88444222,0.91787700,0.39085914,0.01034864,0.00849208,0.29605795,0.68777329,0.28127473
-2.87843922,0.94405612,0.39821423,0.01052476,0.00850820,0.30133282,0.68903278,0.29076281
-2.87243622,0.97323697,0.40629481,0.01072172,0.00852289,0.30709335,0.68992560,0.30160605
-2.86643322,1.00594774,0.41530373,0.01094679,0.00854199,0.31349839,0.69083792,0.31401546
-2.86043022,1.04270489,0.42544147,0.01120733,0.00857157,0.32070569,0.69216048,0.32820036
-2.85442721,1.08398870,0.43689612,0.01151049,0.00861762,0.32886455,0.69427155,0.34435959
-2.84842421,1.13022038,0.44983390,0.01186299,0.00868589,0.33810891,0.69752126,0.36267308
-2.84242121,1.18174186,0.46439074,0.01227085,0.00878168,0.34855126,0.70221776,0.38329425
-2.83641821,1.23879885,0.48066519,0.01273922,0.00890969,0.36027753,0.70861604,0.40634348
-2.83041521,1.30152796,0.49871284,0.01327219,0.00907392,0.37334317,0.71690962,0.43190301
-2.82441221,1.36994826,0.51854252,0.01387271,0.00927751,0.38777045,0.72722538,0.46001338
-2.81840920,1.44395744,0.54011431,0.01454248,0.00952272,0.40354722,0.73962175,0.49067155
-2.81240620,1.52333273,0.56333939,0.01528200,0.00981091,0.42062680,0.75408988,0.52383080
-2.80640320,1.60773622,0.58808164,0.01609054,0.01014256,0.43892933,0.77055787,0.55940234
-2.80040020,1.69672431,0.61416095,0.01696623,0.01051728,0.45834410,0.78889736,0.59725850
-2.79439720,1.78976082,0.64135801,0.01790618,0.01093390,0.47873296,0.80893221,0.63723731
-2.78839420,1.88623298,0.66942041,0.01890663,0.01139060,0.49993455,0.83044864,0.67914835
-2.78239120,1.98546972,0.69806978,0.01996305,0.01188495,0.52176920,0.85320618,0.72277933
-2.77638819,2.08676143,0.72700984,0.02107038,0.01241409,0.54404418,0.87694898,0.76790329
-2.77038519,2.18938035,0.75593496,0.02222316,0.01297483,0.56655938,0.90141677,0.81428595
-2.76438219,2.29260090,0.78453907,0.02341573,0.01356381,0.58911289,0.92635508,0.86169285
-2.75837919,2.39571913,0.81252464,0.02464235,0.01417755,0.61150659,0.95152417,0.90989597
-2.75237619,2.49807063,0.83961142,0.02589738,0.01481264,0.63355146,0.97670646,0.95867951
-2.74637319,2.59904620,0.86554472,0.02717538,0.01546581,0.65507236,1.00171215,1.00784457
-2.74037019,2.69810494,0.89010294,0.02847118,0.01613397,0.67591235,1.02638281,1.05721250
-2.73436718,2.79478407,0.91310410,0.02977995,0.01681434,0.69593623,1.05059304,1.10662681
-2.72836418,2.88870537,0.93441110,0.03109725,0.01750443,0.71503327,1.07425020,1.15595363
-2.72236118,2.97957796,0.95393553,0.03241897,0.01820208,0.73311895,1.09729225,1.20508061
-2.71635818,3.06719736,0.97163971,0.03374133,0.01890546,0.75013580,1.11968408,1.25391455
-2.71035518,3.15144088,0.98753697,0.03506082,0.01961302,0.76605305,1.14141242,1.30237770
-2.70435218,3.23225957,1.00168993,0.03637408,0.02032347,0.78086528,1.16247981,1.35040322
-2.69834917,3.30966707,1.01420678,0.03767784,0.02103566,0.79458996,1.18289783,1.39792978
-2.69234617,3.38372575,1.02523573,0.03896877,0.02174854,0.80726405,1.20268012,1.44489589
-2.68634317,3.45453085,1.03495756,0.04024336,0.02246105,0.81893968,1.22183536,1.49123401
-2.68034017,3.52219320,1.04357671,0.04149786,0.02317202,0.82967915,1.24036079,1.53686503
-2.67433717,3.58682134,1.05131111,0.04272810,0.02388003,0.83954936,1.25823641,1.58169313
-2.66833417,3.64850384,1.05838127,0.04392946,0.02458337,0.84861608,1.27542029,1.62560161
-2.66233117,3.70729273,1.06499898,0.04509677,0.02527989,0.85693818,1.29184516,1.66844962
-2.65632816,3.76318875,1.07135631,0.04622430,0.02596693,0.86456211,1.30741654,1.71007019
-2.65032516,3.81612932,1.07761524,0.04730574,0.02664131,0.87151713,1.32201241,1.75026960
-2.64432216,3.86597985,1.08389868,0.04833423,0.02729923,0.87781126,1.33548457,1.78882817
-2.63831916,3.91252883,1.09028323,0.04930247,0.02793631,0.88342840,1.34766165,1.82550249
-2.63231616,3.95548733,1.09679402,0.05020275,0.02854760,0.88832681,1.35835351,1.86002905
-2.62631316,3.99449280,1.10340214,0.05102719,0.02912766,0.89243893,1.36735707,1.89212915
-2.62031016,4.02911730,1.11002460,0.05176783,0.02967061,0.89567273,1.37446310,1.92151493
-2.61430715,4.05887989,1.11652711,0.05241683,0.03017028,0.89791457,1.37946381,1.94789639
-2.60830415,4.08326265,1.12272924,0.05296675,0.03062035,0.89903330,1.38216082,1.97098907
-2.60230115,4.10172972,1.12841211,0.05341069,0.03101451,0.89888566,1.38237313,1.99052216
