energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-0.06303152,1.08883303,0.22641308,0.01572921,0.04830464,0.04463846,0.15328900,0.17349483,0.65634154
-0.05702851,1.18246669,0.23806846,0.01752214,0.05262860,0.04670543,0.16293084,0.19006073,0.71103233
-0.05102551,1.28016065,0.24934602,0.01944072,0.05711102,0.04869836,0.17249501,0.20754743,0.76795757
-0.04502251,1.38115310,0.26009914,0.02148136,0.06172516,0.05058175,0.18187085,0.22582001,0.82669293
-0.03901951,1.48460299,0.27019656,0.02363810,0.06644041,0.05232346,0.19095095,0.24472441,0.88677612
-0.03301651,1.58959530,0.27952488,0.02590233,0.07122213,0.05389543,0.19963292,0.26408842,0.94770954
-0.02701351,1.69514783,0.28799032,0.02826252,0.07603164,0.05527423,0.20782086,0.28372321,1.00896346
-0.02101051,1.80021980,0.29551958,0.03070398,0.08082626,0.05644138,0.21542666,0.30342532,1.06997978
-0.01500750,1.90372235,0.30205984,0.03320872,0.08555950,0.05738354,0.22237105,0.32297911,1.13017654
-0.00900450,2.00453087,0.30757804,0.03575536,0.09018147,0.05809252,0.22858432,0.34215975,1.18895320
-0.00300150,2.10149946,0.31205931,0.03831921,0.09463937,0.05856506,0.23400689,0.36073661,1.24569690
0.00300150,2.19347724,0.31550500,0.04087241,0.09887824,0.05880248,0.23858953,0.37847699,1.29978961
0.00900450,2.27932647,0.31793024,0.04338428,0.10284188,0.05881024,0.24229344,0.39515031,1.35061639
0.01500750,2.35794230,0.31936126,0.04582175,0.10647395,0.05859734,0.24509020,0.41053235,1.39757451
0.02101051,2.42827365,0.31983276,0.04815000,0.10971925,0.05817572,0.24696151,0.42440973,1.44008367
0.02701351,2.48934495,0.31938540,0.05033318,0.11252510,0.05755957,0.24789893,0.43658438,1.47759680
0.03301651,2.54027805,0.31806366,0.05233535,0.11484287,0.05676473,0.24790357,0.44687789,1.50961165
0.03901951,2.58031380,0.31591414,0.05412138,0.11662951,0.05580806,0.24698571,0.45513563,1.53568246
0.04502251,2.60883248,0.31298435,0.05565801,0.11784906,0.05470694,0.24516458,0.46123049,1.55543180
0.05102551,2.62537244,0.30932214,0.05691492,0.11847412,0.05347883,0.24246799,0.46506619,1.56856183
0.05702851,2.62964609,0.30497569,0.05786572,0.11848709,0.05214096,0.23893216,0.46657993,1.57486476
0.06303152,2.62155272,0.29999392,0.05848893,0.11788128,0.05071008,0.23460146,0.46574440,1.57423193
0.06903452,2.60118717,0.29442735,0.05876876,0.11666171,0.04920238,0.22952819,0.46256894,1.56666110
0.07503752,2.56884409,0.28832919,0.05869583,0.11484556,0.04763341,0.22377232,0.45709991,1.55226155
0.08104052,2.52501720,0.28175653,0.05826757,0.11246228,0.04601819,0.21740119,0.44942017,1.53125649
0.08704352,2.47039327,0.27477140,0.05748850,0.10955339,0.04437126,0.21048903,0.43964759,1.50398261
0.09304652,2.40584081,0.26744166,0.05637014,0.10617175,0.04270681,0.20311641,0.42793277,1.47088639
0.09904952,2.33239360,0.25984144,0.05493084,0.10238064,0.04103878,0.19536953,0.41445586,1.43251732
0.10505253,2.25122931,0.25205113,0.05319516,0.09825233,0.03938098,0.18733927,0.39942263,1.38951777
0.11105553,2.16364384,0.24415675,0.05119322,0.09386647,0.03774713,0.17912008,0.38305987,1.34261001
0.11705853,2.07102207,0.23624879,0.04895972,0.08930820,0.03615083,0.17080869,0.36561032,1.29258043
0.12306153,1.97480598,0.22842040,0.04653291,0.08466609,0.03460550,0.16250263,0.34732713,1.24026161
0.12906453,1.87646107,0.22076519,0.04395342,0.08002992,0.03312421,0.15429867,0.32846818,1.18651273
0.13506753,1.77744228,0.21337451,0.04126301,0.07548853,0.03171953,0.14629113,0.30929034,1.13219896
0.14107054,1.67916054,0.20633460,0.03850343,0.07112762,0.03040318,0.13857016,0.29004388,1.07817058
0.14707354,1.58295101,0.19972357,0.03571521,0.06702765,0.02918578,0.13122015,0.27096720,1.02524267
0.15307654,1.49004425,0.19360854,0.03293664,0.06326198,0.02807655,0.12431812,0.25228207,0.97417594
0.15907954,1.40154104,0.18804301,0.03020288,0.05989511,0.02708290,0.11793239,0.23418944,0.92565951
0.16508254,1.31839183,0.18306474,0.02754521,0.05698126,0.02621023,0.11212143,0.21686608,0.88029628
0.17108554,1.24138134,0.17869411,0.02499050,0.05456320,0.02546163,0.10693305,0.20046197,0.83859131
0.17708854,1.17111869,0.17493324,0.02256085,0.05267140,0.02483767,0.10240384,0.18509862,0.80094365
0.18309155,1.10803325,0.17176579,0.02027348,0.05132348,0.02433634,0.09855907,0.17086829,0.76764185
0.18909455,1.05237607,0.16915761,0.01814072,0.05052399,0.02395299,0.09541282,0.15783411,0.73886313
0.19509755,1.00422668,0.16705806,0.01617022,0.05026460,0.02368042,0.09296858,0.14603098,0.71467625
0.20110055,0.96350465,0.16540204,0.01436534,0.05052447,0.02350903,0.09122007,0.13546727,0.69504766
0.20710355,0.92998536,0.16411261,0.01272553,0.05127105,0.02342709,0.09015239,0.12612716,0.67985069
0.21310655,0.90331902,0.16310403,0.01124694,0.05246110,0.02342107,0.08974328,0.11797346,0.66887716
0.21910955,0.88305213,0.16228515,0.00992294,0.05404197,0.02347603,0.08996464,0.11095084,0.66185085
0.22511256,0.86865041,0.16156285,0.00874474,0.05595314,0.02357610,0.09078397,0.10498926,0.65844219
0.23111556,0.85952214,0.16084552,0.00770201,0.05812794,0.02370492,0.09216581,0.10000753,0.65828344
0.23711856,0.85504103,0.16004637,0.00678339,0.06049533,0.02384616,0.09407309,0.09591676,0.66098366
0.24312156,0.85456780,0.15908628,0.00597701,0.06298192,0.02398400,0.09646824,0.09262364,0.66614291
0.24912456,0.85746950,0.15789635,0.00527094,0.06551385,0.02410356,0.09931403,0.09003347,0.67336504
0.25512756,0.86313627,0.15641981,0.00465358,0.06801878,0.02419132,0.10257415,0.08805279,0.68226862
0.26113057,0.87099480,0.15461337,0.00411388,0.07042768,0.02423545,0.10621338,0.08659155,0.69249568
0.26713357,0.88051841,0.15244791,0.00364164,0.07267658,0.02422608,0.11019750,0.08556484,0.70371802
0.27313657,0.89123357,0.14990854,0.00322760,0.07470801,0.02415549,0.11449285,0.08489418,0.71564107
0.27913957,0.90272306,0.14699414,0.00286354,0.07647222,0.02401822,0.11906556,0.08450819,0.72800537
0.28514257,0.91462604,0.14371626,0.00254230,0.07792815,0.02381107,0.12388075,0.08434303,0.74058586
0.29114557,0.92663546,0.14009770,0.00225775,0.07904402,0.02353302,0.12890139,0.08434226,0.75318948
0.29714857,0.93849339,0.13617063,0.00200476,0.07979758,0.02318515,0.13408739,0.08445655,0.76565139
0.30315158,0.94998512,0.13197462,0.00177910,0.08017609,0.02277041,0.13939461,0.08464304,0.77783039
0.30915458,0.96093251,0.12755442,0.00157734,0.08017591,0.02229334,0.14477417,0.08486463,0.78960425
0.31515758,0.97118755,0.12295785,0.00139677,0.07980188,0.02175990,0.15017212,0.08508919,0.80086534
0.32116058,0.98062674,0.11823375,0.00123528,0.07906644,0.02117705,0.15552942,0.08528873,0.81151728
0.32716358,0.98914685,0.11343012,0.00109127,0.07798852,0.02055256,0.16078250,0.08543878,0.82147295
0.33316658,0.99666270,0.10859259,0.00096357,0.07659240,0.01989467,0.16586427,0.08551784,0.83065421
0.33916958,1.00310703,0.10376319,0.00085137,0.07490646,0.01921188,0.17070566,0.08550703,0.83899370
0.34517259,1.00843277,0.09897947,0.00075415,0.07296198,0.01851269,0.17523766,0.08539001,0.84643844
0.35117559,1.01261743,0.09427406,0.00067169,0.07079196,0.01780545,0.17939372,0.08515310,0.85295543
0.35717859,1.01566950,0.08967450,0.00060396,0.06843008,0.01709825,0.18311250,0.08478560,0.85853867
0.36318159,1.01763610,0.08520356,0.00055120,0.06590984,0.01639881,0.18634067,0.08428030,0.86321725
0.36918459,1.01861150,0.08087972,0.00051386,0.06326384,0.01571444,0.18903582,0.08363415,0.86706387
0.37518759,1.01874544,0.07671794,0.00049262,0.06052325,0.01505209,0.19116905,0.08284896,0.87020314
0.38119060,1.01825072,0.07273062,0.00048841,0.05771746,0.01441835,0.19272729,0.08193210,0.87281886
0.38719360,1.01740899,0.06892860,0.00050243,0.05487396,0.01381949,0.19371505,0.08089717,0.87515955
0.39319660,1.01657405,0.06532222,0.00053617,0.05201822,0.01326156,0.19415545,0.07976449,0.87754164
0.39919960,1.01617207,0.06192228,0.00059140,0.04917386,0.01275042,0.19409055,0.07856135,0.88034970
0.40520260,1.01669808,0.05874093,0.00067018,0.04636277,0.01229182,0.19358072,0.07732209,0.88403328
0.41120560,1.01870873,0.05579231,0.00077487,0.04360530,0.01189139,0.19270325,0.07608776,0.88910025
0.41720860,1.02281096,0.05309302,0.00090811,0.04092049,0.01155464,0.19155003,0.07490551,0.89610647
0.42321161,1.02964710,0.05066229,0.00107276,0.03832623,0.01128695,0.19022454,0.07382767,0.90564227
0.42921461,1.03987663,0.04852190,0.00127187,0.03583944,0.01109348,0.18883819,0.07291042,0.91831576
0.43521761,1.05415540,0.04669580,0.00150859,0.03347610,0.01097907,0.18750625,0.07221223,0.93473402
0.44122061,1.07311313,0.04520947,0.00178611,0.03125131,0.01094809,0.18634345,0.07179202,0.95548258
0.44722361,1.09733006,0.04408905,0.00210752,0.02917916,0.01100429,0.18545968,0.07170717,0.98110416
0.45322661,1.12731394,0.04336025,0.00247567,0.02727267,0.01115064,0.18495577,0.07201136,1.01207768
0.45922961,1.16347825,0.04304705,0.00289306,0.02554359,0.01138913,0.18491971,0.07275240,1.04879820
0.46523262,1.20612271,0.04317041,0.00336167,0.02400213,0.01172058,0.18542344,0.07397013,1.09155896
0.47123562,1.25541694,0.04374681,0.00388279,0.02265679,0.01214453,0.18652042,0.07569444,1.14053599
0.47723862,1.31138790,0.04478684,0.00445685,0.02151406,0.01265908,0.18824403,0.07794349,1.19577608
0.48324162,1.37391173,0.04629394,0.00508328,0.02057820,0.01326078,0.19060678,0.08072223,1.25718850
0.48924462,1.44271027,0.04826315,0.00576038,0.01985105,0.01394460,0.19360062,0.08402135,1.32454076
0.49524762,1.51735236,0.05068019,0.00648517,0.01933185,0.01470396,0.19719791,0.08781653,1.39745854
0.50125063,1.59725972,0.05352073,0.00725332,0.01901712,0.01553072,0.20135336,0.09206830,1.47542970
0.50725363,1.68171738,0.05674997,0.00805913,0.01890067,0.01641535,0.20600654,0.09672230,1.55781207
0.51325663,1.76988787,0.06032264,0.00889551,0.01897359,0.01734707,0.21108485,0.10171006,1.64384487
0.51925963,1.86082894,0.06418323,0.00975403,0.01922436,0.01831408,0.21650700,0.10695038,1.73266309
0.52526263,1.95351402,0.06826679,0.01062507,0.01963903,0.01930382,0.22218643,0.11235105,1.82331452
0.53126563,2.04685468,0.07249998,0.01149796,0.02020150,0.02030325,0.22803493,0.11781115,1.91477879
0.53726863,2.13972457,0.07680256,0.01236124,0.02089381,0.02129921,0.23396593,0.12322366,2.00598789
0.54327164,2.23098401,0.08108916,0.01320289,0.02169659,0.02227873,0.23989760,0.12847836,2.09584774
0.54927464,2.31950473,0.08527140,0.01401067,0.02258947,0.02322937,0.24575543,0.13346503,2.18326012
0.55527764,2.40419397,0.08926019,0.01477247,0.02355165,0.02413956,0.25147438,0.13807670,2.26714467
0.56128064,2.48401765,0.09296814,0.01547667,0.02456246,0.02499889,0.25700047,0.14221285,2.34646046
0.56728364,2.55802184,0.09631206,0.01611248,0.02560199,0.02579838,0.26229175,0.14578263,2.42022657
0.57328664,2.62535237,0.09921538,0.01667030,0.02665174,0.02653072,0.26731876,0.14870770,2.48754156
0.57928964,2.68527186,0.10161043,0.01714199,0.02769532,0.02719036,0.27206444,0.15092482,2.54760111
0.58529265,2.73717413,0.10344048,0.01752120,0.02871914,0.02777371,0.27652349,0.15238790,2.59971374
0.59129565,2.78059547,0.10466145,0.01780351,0.02971307,0.02827907,0.28070138,0.15306965,2.64331405
0.59729865,2.81522253,0.10524321,0.01798658,0.03067120,0.02870668,0.28461287,0.15296250,2.67797320
0.60330165,2.84089669,0.10517040,0.01807018,0.03159239,0.02905858,0.28828031,0.15207897,2.70340641
0.60930465,2.85761476,0.10444284,0.01805622,0.03248095,0.02933846,0.29173162,0.15045134,2.71947698
0.61530765,2.86552594,0.10307537,0.01794857,0.03334712,0.02955150,0.29499815,0.14813078,2.72619696
0.62131066,2.86492511,0.10109720,0.01775295,0.03420754,0.02970408,0.29811240,0.14518582,2.72372415
0.62731366,2.85624274,0.09855085,0.01747665,0.03508560,0.02980356,0.30110565,0.14170032,2.71235560
0.63331666,2.84003157,0.09549066,0.01712828,0.03601162,0.02985802,0.30400569,0.13777104,2.69251777
0.63931966,2.81695074,0.09198104,0.01671746,0.03702297,0.02987599,0.30683466,0.13350490,2.66475362
0.64532266,2.78774769,0.08809436,0.01625451,0.03816394,0.02986619,0.30960695,0.12901602,2.62970725
0.65132566,2.75323882,0.08390885,0.01575012,0.03948546,0.02983738,0.31232755,0.12442266,2.58810651
0.65732866,2.71428936,0.07950633,0.01521508,0.04104462,0.02979813,0.31499062,0.11984430,2.54074445
0.66333167,2.67179347,0.07497008,0.01466003,0.04290397,0.02975675,0.31757852,0.11539877,2.48846032
0.66933467,2.62665528,0.07038279,0.01409525,0.04513052,0.02972118,0.32006142,0.11119967,2.43212091
0.67533767,2.57977153,0.06582475,0.01353055,0.04779458,0.02969898,0.32239739,0.10735415,2.37260307
0.68134067,2.53201649,0.06137224,0.01297517,0.05096823,0.02969733,0.32453324,0.10396103,2.31077803
0.68734367,2.48422970,0.05709636,0.01243776,0.05472366,0.02972308,0.32640586,0.10110940,2.24749820
0.69334667,2.43720658,0.05306198,0.01192641,0.05913117,0.02978282,0.32794432,0.09887759,2.18358672
0.69934967,2.39169233,0.04932724,0.01144875,0.06425694,0.02988296,0.32907251,0.09733267,2.11983013
0.70535268,2.34837860,0.04594314,0.01101204,0.07016076,0.03002977,0.32971229,0.09653021,2.05697409
0.71135568,2.30790300,0.04295358,0.01062332,0.07689344,0.03022946,0.32978705,0.09651457,1.99572182
0.71735868,2.27085067,0.04039553,0.01028952,0.08449427,0.03048821,0.32922553,0.09731936,1.93673513
0.72336168,2.23775731,0.03829937,0.01001760,0.09298854,0.03081212,0.32796565,0.09896818,1.88063716
0.72936468,2.20911310,0.03668942,0.00981460,0.10238505,0.03120718,0.32595831,0.10147557,1.82801634
0.73536768,2.18536650,0.03558446,0.00968775,0.11267397,0.03167915,0.32317077,0.10484796,1.77943061
0.74137069,2.16692737,0.03499826,0.00964435,0.12382495,0.03223342,0.31958961,0.10908476,1.73541122
0.74737369,2.15416862,0.03494007,0.00969180,0.13578572,0.03287481,0.31522286,0.11417930,1.69646534
0.75337669,2.14742586,0.03541499,0.00983739,0.14848127,0.03360731,0.31010139,0.12011972,1.66307658
0.75937969,2.14699463,0.03642422,0.01008810,0.16181356,0.03443388,0.30427928,0.12688972,1.63570325
0.76538269,2.15312509,0.03796513,0.01045035,0.17566211,0.03535611,0.29783317,0.13446906,1.61477359
0.77138569,2.16601411,0.04003115,0.01092966,0.18988519,0.03637400,0.29086055,0.14283383,1.60067818
0.77738869,2.18579494,0.04261158,0.01153030,0.20432194,0.03748568,0.28347706,0.15195655,1.59375936
0.78339170,2.21252502,0.04569111,0.01225487,0.21879516,0.03868717,0.27581291,0.16180590,1.59429809
0.78939470,2.24617250,0.04924935,0.01310399,0.23311482,0.03997216,0.26800850,0.17234627,1.60249876
0.79539770,2.28660217,0.05326022,0.01407589,0.24708221,0.04133192,0.26020952,0.18353711,1.61847270
0.80140070,2.33356181,0.05769135,0.01516610,0.26049459,0.04275514,0.25256172,0.19533200,1.64222125
0.80740370,2.38666995,0.06250347,0.01636720,0.27315014,0.04422797,0.24520554,0.20767771,1.67361944
0.81340670,2.44540583,0.06764999,0.01766869,0.28485304,0.04573402,0.23827097,0.22051313,1.71240134
0.81940970,2.50910286,0.07307662,0.01905689,0.29541866,0.04725453,0.23187276,0.23376825,1.75814827
0.82541271,2.57694611,0.07872135,0.02051502,0.30467832,0.04876857,0.22610631,0.24736326,1.81028078
0.83141571,2.64797489,0.08451457,0.02202338,0.31248384,0.05025335,0.22104437,0.26120789,1.86805555
0.83741871,2.72109076,0.09037961,0.02355968,0.31871135,0.05168458,0.21673475,0.27520103,1.93056770
0.84342171,2.79507139,0.09623360,0.02509945,0.32326449,0.05303694,0.21319911,0.28923079,1.99675935
0.84942471,2.86859044,0.10198865,0.02661662,0.32607668,0.05428460,0.21043288,0.30317502,2.06543455
0.85542771,2.94024297,0.10755338,0.02808416,0.32711259,0.05540179,0.20840633,0.31690238,2.13528054
0.86143072,3.00857623,0.11283483,0.02947478,0.32636856,0.05636346,0.20706671,0.33027401,2.20489504
0.86743372,3.07212469,0.11774054,0.03076176,0.32387216,0.05714591,0.20634135,0.34314572,2.27281886
0.87343672,3.12944833,0.12218089,0.03191965,0.31968084,0.05772746,0.20614154,0.35537075,2.33757282
0.87943972,3.17917294,0.12607150,0.03292510,0.31387982,0.05808913,0.20636701,0.36680299,2.39769765
0.88544272,3.22003071,0.12933567,0.03375753,0.30657924,0.05821518,0.20691084,0.37730056,2.45179543
0.89144572,3.25089958,0.13190670,0.03439979,0.29791075,0.05809375,0.20766443,0.38672968,2.49857079
0.89744872,3.27083959,0.13373003,0.03483863,0.28802379,0.05771727,0.20852242,0.39496849,2.53687017
0.90345173,3.27912464,0.13476504,0.03506514,0.27708151,0.05708285,0.20938729,0.40191092,2.56571744
0.90945473,3.27526805,0.13498646,0.03507491,0.26525659,0.05619248,0.21017343,0.40747017,2.58434410
0.91545773,3.25904075,0.13438534,0.03486813,0.25272717,0.05505314,0.21081049,0.41158183,2.59221290
0.92146073,3.23048112,0.13296943,0.03444953,0.23967285,0.05367676,0.21124595,0.41420637,2.58903352
0.92746373,3.18989582,0.13076310,0.03382806,0.22627102,0.05207993,0.21144672,0.41533085,2.57476972
0.93346673,3.13785155,0.12780658,0.03301656,0.21269344,0.05028364,0.21139987,0.41496992,2.54963760
0.93946973,3.07515789,0.12415479,0.03203122,0.19910338,0.04831268,0.21111234,0.41316578,2.51409505
0.94547274,3.00284213,0.11987564,0.03089104,0.18565302,0.04619507,0.21060989,0.40998734,2.46882293
0.95147574,2.92211685,0.11504789,0.02961711,0.17248153,0.04396132,0.20993519,0.40552847,2.41469895
0.95747874,2.83434202,0.10975876,0.02823193,0.15971344,0.04164363,0.20914533,0.39990538,2.35276549
0.96348174,2.74098295,0.10410132,0.02675876,0.14745755,0.03927505,0.20830885,0.39325338,2.28419292
0.96948474,2.64356619,0.09817172,0.02522093,0.13580635,0.03688864,0.20750249,0.38572294,2.21024011
0.97548774,2.54363491,0.09206656,0.02364121,0.12483564,0.03451662,0.20680775,0.37747537,2.13221385
0.98149075,2.44270578,0.08588022,0.02204129,0.11460473,0.03218962,0.20630752,0.36867826,2.05142904
0.98749375,2.34222882,0.07970255,0.02044134,0.10515677,0.02993595,0.20608291,0.35950068,1.96917100
0.99349675,2.24355161,0.07361677,0.01885963,0.09651944,0.02778097,0.20621029,0.35010858,1.88666148
0.99949975,2.14788899,0.06769772,0.01731231,0.08870579,0.02574665,0.20675872,0.34066033,1.80502932
1.00550275,2.05629886,0.06201058,0.01581320,0.08171532,0.02385115,0.20778787,0.33130257,1.72528661
1.01150575,1.96966454,0.05660989,0.01437378,0.07553508,0.02210855,0.20934622,0.32216661,1.64831062
1.01750875,1.88868373,0.05153907,0.01300320,0.07014091,0.02052879,0.21146985,0.31336531,1.57483175
1.02351176,1.81386380,0.04683030,0.01170832,0.06549877,0.01911761,0.21418143,0.30499063,1.50542724
1.02951476,1.74552286,0.04250475,0.01049394,0.06156598,0.01787667,0.21748968,0.29711189,1.44052019
1.03551776,1.68379602,0.03857315,0.00936292,0.05829260,0.01680380,0.22138897,0.28977471,1.38038318
1.04152076,1.62864598,0.03503656,0.00831644,0.05562266,0.01589325,0.22585923,0.28300066,1.32514593
1.04752376,1.57987711,0.03188746,0.00735421,0.05349550,0.01513608,0.23086590,0.27678771,1.27480594
1.05352676,1.53715214,0.02911083,0.00647468,0.05184698,0.01452061,0.23636009,0.27111130,1.22924156
1.05952976,1.50001084,0.02668547,0.00567533,0.05061074,0.01403286,0.24227881,0.26592607,1.18822649
1.06553277,1.46788977,0.02458524,0.00495285,0.04971933,0.01365707,0.24854529,0.26116822,1.15144528
1.07153577,1.44014273,0.02278040,0.00430333,0.04910542,0.01337622,0.25506956,0.25675837,1.11850915
1.07753877,1.41606135,0.02123875,0.00372243,0.04870286,0.01317251,0.26174913,0.25260481,1.08897176
1.08354177,1.39489548,0.01992688,0.00320557,0.04844777,0.01302792,0.26847007,0.24860717,1.06234465
1.08954477,1.37587318,0.01881116,0.00274803,0.04827955,0.01292464,0.27510835,0.24466019,1.03811210
1.09554777,1.35822000,0.01785868,0.00234508,0.04814181,0.01284556,0.28153165,0.24065769,1.01574537
1.10155078,1.34117749,0.01703808,0.00199203,0.04798320,0.01277464,0.28760170,0.23649643,0.99471619
1.10755378,1.32402069,0.01632017,0.00168435,0.04775820,0.01269729,0.29317696,0.23207983,0.97450941
1.11355678,1.30607449,0.01567846,0.00141769,0.04742772,0.01260069,0.29811597,0.22732140,0.95463492
1.11955978,1.28672857,0.01508958,0.00118795,0.04695959,0.01247397,0.30228096,0.22214777,0.93463853
1.12556278,1.26545078,0.01453350,0.00099132,0.04632888,0.01230842,0.30554191,0.21650112,0.91411193
1.13156578,1.24179858,0.01399367,0.00082428,0.04551808,0.01209757,0.30778076,0.21034114,0.89270143
1.13756878,1.21542836,0.01345710,0.00068365,0.04451702,0.01183723,0.30889562,0.20364618,0.87011535
1.14357179,1.18610226,0.01291423,0.00056662,0.04332269,0.01152543,0.30880488,0.19641382,0.84612991
1.14957479,1.15369231,0.01235882,0.00047076,0.04193886,0.01116234,0.30745090,0.18866065,0.82059337
1.15557779,1.11818171,0.01178774,0.00039403,0.04037547,0.01075004,0.30480311,0.18042139,0.79342827
1.16158079,1.07966303,0.01120068,0.00033485,0.03864795,0.01029241,0.30086037,0.17174741,0.76463168
1.16758379,1.03833347,0.01059990,0.00029211,0.03677642,0.00979478,0.29565231,0.16270468,0.73427336
1.17358679,0.99448718,0.00998989,0.00026520,0.03478470,0.00926371,0.28923968,0.15337133,0.70249180
1.17958979,0.94850492,0.00937712,0.00025406,0.03269943,0.00870667,0.28171352,0.14383479,0.66948840
1.18559280,0.90084139,0.00876968,0.00025927,0.03054902,0.00813175,0.27319308,0.13418889,0.63551975
1.19159580,0.85201071,0.00817712,0.00028205,0.02836271,0.00754740,0.26382277,0.12453078,0.60088851
1.19759880,0.80257053,0.00761024,0.00032436,0.02616968,0.00696211,0.25376797,0.11495804,0.56593304
1.20360180,0.75310552,0.00708091,0.00038898,0.02399821,0.00638424,0.24321001,0.10556589,0.53101635
1.20960480,0.70421065,0.00660206,0.00047958,0.02187501,0.00582181,0.23234054,0.09644481,0.49651470
1.21560780,0.65647505,0.00618770,0.00060079,0.01982461,0.00528233,0.22135542,0.08767849,0.46280631
1.22161081,0.61046705,0.00585297,0.00075828,0.01786898,0.00477274,0.21044852,0.07934224,0.43026063
1.22761381,0.56672082,0.00561434,0.00095883,0.01602718,0.00429933,0.19980559,0.07150187,0.39922865
1.23361681,0.52572505,0.00548985,0.00121037,0.01431529,0.00386775,0.18959855,0.06421315,0.37003441
1.23961981,0.48791410,0.00549940,0.00152202,0.01274637,0.00348307,0.17998036,0.05752164,0.34296817
1.24562281,0.45366173,0.00566511,0.00190409,0.01133053,0.00314983,0.17108081,0.05146306,0.31828127
1.25162581,0.42327747,0.00601171,0.00236804,0.01007519,0.00287218,0.16300317,0.04606401,0.29618290
1.25762881,0.39700559,0.00656699,0.00292637,0.00898531,0.00265402,0.15582206,0.04134304,0.27683873
1.26363182,0.37502661,0.00736215,0.00359254,0.00806374,0.00249913,0.14958246,0.03731199,0.26037132
1.26963482,0.35746085,0.00843227,0.00438069,0.00731155,0.00241136,0.14429985,0.03397749,0.24686212
1.27563782,0.34437394,0.00981662,0.00530546,0.00672840,0.00239479,0.13996153,0.03134257,0.23635502
1.28164082,0.33578370,0.01155897,0.00638159,0.00631290,0.00245391,0.13652895,0.02940824,0.22886088
1.28764382,0.33166804,0.01370778,0.00762357,0.00606295,0.00259372,0.13394087,0.02817512,0.22436307
1.29364682,0.33197342,0.01631625,0.00904515,0.00597601,0.00281991,0.13211734,0.02764481,0.22282353
1.29964982,0.33662347,0.01944229,0.01065888,0.00604941,0.00313893,0.13096410,0.02782116,0.22418904
1.30565283,0.34552734,0.02314824,0.01247552,0.00628060,0.00355806,0.13037734,0.02871126,0.22839749
1.31165583,0.35858745,0.02750042,0.01450349,0.00666731,0.00408549,0.13024853,0.03032615,0.23538392
1.31765883,0.37570632,0.03256843,0.01674836,0.00720785,0.00473027,0.13046913,0.03268117,0.24508590
1.32366183,0.39679244,0.03842419,0.01921226,0.00790121,0.00550228,0.13093502,0.03579608,0.25744841
1.32966483,0.42176471,0.04514075,0.02189347,0.00874734,0.00641216,0.13155042,0.03969466,0.27242772
1.33566783,0.45055573,0.05279075,0.02478604,0.00974733,0.00747116,0.13223121,0.04440402,0.28999453
1.34167084,0.48311369,0.06144459,0.02787951,0.01090368,0.00869095,0.13290756,0.04995359,0.31013606
1.34767384,0.51940301,0.07116835,0.03115878,0.01222052,0.01008340,0.13352575,0.05637366,0.33285727
1.35367684,0.55940378,0.08202138,0.03460423,0.01370396,0.01166030,0.13404916,0.06369366,0.35818110
1.35967984,0.60311017,0.09405368,0.03819186,0.01536239,0.01343303,0.13445853,0.07194016,0.38614796
1.36568284,0.65052790,0.10730305,0.04189372,0.01720675,0.01541215,0.13475144,0.08113462,0.41681431
1.37168584,0.70167098,0.12179219,0.04567855,0.01925085,0.01760707,0.13494104,0.09129098,0.45025065
1.37768884,0.75655779,0.13752564,0.04951248,0.02151162,0.02002552,0.13505436,0.10241317,0.48653878
1.38369185,0.81520674,0.15448695,0.05335995,0.02400920,0.02267318,0.13512999,0.11449272,0.52576853
1.38969485,0.87763151,0.17263591,0.05718478,0.02676703,0.02555314,0.13521554,0.12750636,0.56803406
1.39569785,0.94383613,0.19190621,0.06095124,0.02981167,0.02866552,0.13536485,0.14141395,0.61342959
1.40170085,1.01380980,0.21220355,0.06462523,0.03317245,0.03200700,0.13563515,0.15615682,0.66204480
1.40770385,1.08752177,0.23340445,0.06817542,0.03688088,0.03557047,0.13608426,0.17165650,0.71395992
1.41370685,1.16491604,0.25535578,0.07157434,0.04096980,0.03934473,0.13676789,0.18781412,0.76924041
1.41970985,1.24590630,0.27787525,0.07479941,0.04547226,0.04331427,0.13773730,0.20451048,0.82793144
1.42571286,1.33037087,0.30075295,0.07783373,0.05042011,0.04745918,0.13903711,0.22160695,0.89005219
1.43171586,1.41814802,0.32375394,0.08066682,0.05584233,0.05175520,0.14070363,0.23894715,0.95559002
1.43771886,1.50903159,0.34662199,0.08329503,0.06176321,0.05617384,0.14276340,0.25635951,1.02449469
1.44372186,1.60276715,0.36908443,0.08572185,0.06820031,0.06068276,0.14523232,0.27366068,1.09667270
1.44972486,1.69904888,0.39085791,0.08795784,0.07516241,0.06524622,0.14811498,0.29065963,1.17198204
1.45572786,1.79751731,0.41165521,0.09002048,0.08264749,0.06982570,0.15140454,0.30716248,1.25022748
1.46173087,1.89775820,0.43119251,0.09193367,0.09064086,0.07438070,0.15508280,0.32297780,1.33115660
1.46773387,1.99930267,0.44919723,0.09372709,0.09911353,0.07886957,0.15912072,0.33792224,1.41445692
1.47373687,2.10162883,0.46541591,0.09543536,0.10802108,0.08325054,0.16347917,0.35182619,1.49975424
1.47973987,2.20416504,0.47962199,0.09709699,0.11730288,0.08748271,0.16810993,0.36453944,1.58661251
