energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
0.30915458,2.20872242,0.07493684,0.42715082,0.29835501,0.33313076,0.55790292,0.85626362,0.02422119,0.45562302
0.31515758,2.23126251,0.08174339,0.41701383,0.30816499,0.33143905,0.55934990,0.88232837,0.02470671,0.44769226
0.32116058,2.26035869,0.08863654,0.40858391,0.31841305,0.33047677,0.56186633,0.91084288,0.02552262,0.44119921
0.32716358,2.29517412,0.09553911,0.40178971,0.32884176,0.33023555,0.56531549,0.94123365,0.02667817,0.43611712
0.33316658,2.33467803,0.10236959,0.39650862,0.33918164,0.33067896,0.56950940,0.97285738,0.02818048,0.43237633
0.33916958,2.37768447,0.10904402,0.39257261,0.34915975,0.33174643,0.57421741,1.00501933,0.03003466,0.42987137
0.34517259,2.42289781,0.11547809,0.38977583,0.35850886,0.33335824,0.57917668,1.03699435,0.03224386,0.42846921
0.35117559,2.46896280,0.12158920,0.38788347,0.36697646,0.33542136,0.58410428,1.06804945,0.03480931,0.42801855
0.35717859,2.51451669,0.12729863,0.38664155,0.37433357,0.33783558,0.58870993,1.09746709,0.03773032,0.42835931
0.36318159,2.55824097,0.13253350,0.38578716,0.38038256,0.34049979,0.59270905,1.12456801,0.04100426,0.42933203
0.36918459,2.59891005,0.13722866,0.38505868,0.38496403,0.34331788,0.59583521,1.14873270,0.04462644,0.43078655
0.37518759,2.63543467,0.14132823,0.38420553,0.38796200,0.34620388,0.59785141,1.16942045,0.04858998,0.43258950
0.38119060,2.66689794,0.14478691,0.38299702,0.38930755,0.34908625,0.59855973,1.18618527,0.05288559,0.43463030
0.38719360,2.69258242,0.14757093,0.38123000,0.38898037,0.35191075,0.59780869,1.19868784,0.05750132,0.43682511
0.39319660,2.71198718,0.14965859,0.37873498,0.38700848,0.35464203,0.59549828,1.20670333,0.06242224,0.43911893
0.39919960,2.72483434,0.15104048,0.37538056,0.38346589,0.35726374,0.59158224,1.21012462,0.06763012,0.44148530
0.40520260,2.73106527,0.15171928,0.37107609,0.37846848,0.35977714,0.58606773,1.20896108,0.07310310,0.44392416
0.41120560,2.73082704,0.15170927,0.36577259,0.37216830,0.36219852,0.57901256,1.20333315,0.07881537,0.44645764
0.41720860,2.72445045,0.15103555,0.35946192,0.36474655,0.36455545,0.57052013,1.19346326,0.08473691,0.44912441
0.42321161,2.71242137,0.14973291,0.35217449,0.35640572,0.36688225,0.56073263,1.17966358,0.09083333,0.45197279
0.42921461,2.69534719,0.14784470,0.34397572,0.34736115,0.36921507,0.54982289,1.16232149,0.09706578,0.45505325
0.43521761,2.67392078,0.14542136,0.33496148,0.33783260,0.37158679,0.53798554,1.14188363,0.10339106,0.45841076
0.44122061,2.64888408,0.14251908,0.32525290,0.32803613,0.37402226,0.52542787,1.11883925,0.10976186,0.46207758
0.44722361,2.62099343,0.13919830,0.31499072,0.31817674,0.37653424,0.51236106,1.09370388,0.11612725,0.46606688
0.45322661,2.59098854,0.13552233,0.30432969,0.30844201,0.37912015,0.49899218,1.06700379,0.12243325,0.47036787
0.45922961,2.55956664,0.13155598,0.29343307,0.29899717,0.38176015,0.48551738,1.03926215,0.12862379,0.47494255
0.46523262,2.52736275,0.12736434,0.28246753,0.28998152,0.38441651,0.47211651,1.01098703,0.13464167,0.47972449
0.47123562,2.49493678,0.12301170,0.27159864,0.28150645,0.38703434,0.45894937,0.98266176,0.14042984,0.48461969
0.47723862,2.46276742,0.11856049,0.26098695,0.27365502,0.38954379,0.44615354,0.95473746,0.14593269,0.48950953
0.48324162,2.43125233,0.11407048,0.25078474,0.26648290,0.39186333,0.43384380,0.92762796,0.15109751,0.49425555
0.48924462,2.40071382,0.10959802,0.24113347,0.26002056,0.39390424,0.42211289,0.90170656,0.15587583,0.49870591
0.49524762,2.37140867,0.10519545,0.23216171,0.25427654,0.39557558,0.41103331,0.87730456,0.16022485,0.50270301
0.50125063,2.34354069,0.10091055,0.22398361,0.24924131,0.39678973,0.40065996,0.85471079,0.16410856,0.50609182
0.50725363,2.31727426,0.09678610,0.21669769,0.24489164,0.39746779,0.39103301,0.83417209,0.16749882,0.50872839
0.51325663,2.29274743,0.09285956,0.21038586,0.24119502,0.39754470,0.38218102,0.81589384,0.17037596,0.51048806
0.51925963,2.27008299,0.08916276,0.20511257,0.23811397,0.39697353,0.37412361,0.80004051,0.17272923,0.51127269
0.52526263,2.24939636,0.08572162,0.20092399,0.23560984,0.39572888,0.36687368,0.78673563,0.17455676,0.51101662
0.53126563,2.23079952,0.08255602,0.19784719,0.23364604,0.39380892,0.36043888,0.77606126,0.17586514,0.50969088
0.53726863,2.21440033,0.07967962,0.19588927,0.23219041,0.39123613,0.35482227,0.76805657,0.17666866,0.50730537
0.54327164,2.20029757,0.07709981,0.19503661,0.23121682,0.38805654,0.35002213,0.76271595,0.17698818,0.50390900
0.54927464,2.18857183,0.07481770,0.19525403,0.23070577,0.38433764,0.34603098,0.75998658,0.17684970,0.49958759
0.55527764,2.17927323,0.07282822,0.19648433,0.23064414,0.38016496,0.34283402,0.75976594,0.17628271,0.49445986
0.56128064,2.17240711,0.07112030,0.19864803,0.23102418,0.37563769,0.34040715,0.76189957,0.17531848,0.48867156
0.56728364,2.16791901,0.06967713,0.20164363,0.23184183,0.37086349,0.33871481,0.76617965,0.17398829,0.48238823
0.57328664,2.16568041,0.06847663,0.20534834,0.23309449,0.36595291,0.33770795,0.77234460,0.17232179,0.47578697
0.57928964,2.16547672,0.06749196,0.20961965,0.23477849,0.36101365,0.33732236,0.78008045,0.17034555,0.46904764
0.58529265,2.16699881,0.06669221,0.21429750,0.23688641,0.35614510,0.33747760,0.78902400,0.16808194,0.46234407
0.59129565,2.16983920,0.06604319,0.21920733,0.23940445,0.35143348,0.33807665,0.79876819,0.16554838,0.45583560
0.59729865,2.17349361,0.06550837,0.22416386,0.24230995,0.34694766,0.33900657,0.80886961,0.16275699,0.44965961
0.60330165,2.17736832,0.06504988,0.22897552,0.24556939,0.34273618,0.34014004,0.81885828,0.15971468,0.44392521
0.60930465,2.18079326,0.06462956,0.23344950,0.24913673,0.33882525,0.34133785,0.82824917,0.15642376,0.43870839
0.61530765,2.18304035,0.06421012,0.23739714,0.25295250,0.33521813,0.34245227,0.83655540,0.15288280,0.43404904
0.62131066,2.18334639,0.06375619,0.24063948,0.25694345,0.33189558,0.34333111,0.84330232,0.14908791,0.42994962
0.62731366,2.18093920,0.06323540,0.24301276,0.26102292,0.32881752,0.34382229,0.84804209,0.14503424,0.42637569
0.63331666,2.17506584,0.06261936,0.24437356,0.26509195,0.32592559,0.34377863,0.85036798,0.14071759,0.42325822
0.63931966,2.16502128,0.06188446,0.24460342,0.26904107,0.32314663,0.34306280,0.84992773,0.13613602,0.42049735
0.64532266,2.15017617,0.06101258,0.24361263,0.27275266,0.32039653,0.34155189,0.84643537,0.13129139,0.41796750
0.65132566,2.13000209,0.05999159,0.24134303,0.27610397,0.31758469,0.33914165,0.83968086,0.12619071,0.41552354
0.65732866,2.10409335,0.05881559,0.23776975,0.27897048,0.31461832,0.33575001,0.82953722,0.12084718,0.41300766
0.66333167,2.07218395,0.05748506,0.23290173,0.28122969,0.31140692,0.33131986,0.81596471,0.11528088,0.41025661
0.66933467,2.03415944,0.05600664,0.22678095,0.28276504,0.30786626,0.32582088,0.79901195,0.10951911,0.40710908
0.67533767,1.99006294,0.05439289,0.21948062,0.28346992,0.30392208,0.31925042,0.77881401,0.10359629,0.40341287
0.68134067,1.94009549,0.05266173,0.21110222,0.28325155,0.29951315,0.31163346,0.75558762,0.09755350,0.39903149
0.68734367,1.88461103,0.05083581,0.20177163,0.28203462,0.29459378,0.30302167,0.72962381,0.09143761,0.39385013
0.69334667,1.82410630,0.04894181,0.19163460,0.27976451,0.28913565,0.29349160,0.70127833,0.08530024,0.38778062
0.69934967,1.75920671,0.04700957,0.18085165,0.27640994,0.28312892,0.28314225,0.67096052,0.07919635,0.38076542
0.70535268,1.69064882,0.04507132,0.16959283,0.27196503,0.27658277,0.27209203,0.63912095,0.07318280,0.37278034
0.71135568,1.61926043,0.04316079,0.15803236,0.26645047,0.26952531,0.26047536,0.60623866,0.06731682,0.36383608
0.71735868,1.54593921,0.04131244,0.14634356,0.25991398,0.26200288,0.24843899,0.57280826,0.06165446,0.35397852
0.72336168,1.47163083,0.03956074,0.13469420,0.25242980,0.25407899,0.23613822,0.53932757,0.05624922,0.34328783
0.72936468,1.39730713,0.03793947,0.12324236,0.24409736,0.24583267,0.22373308,0.50628610,0.05115074,0.33187631
0.73536768,1.32394519,0.03648116,0.11213309,0.23503910,0.23735657,0.21138469,0.47415470,0.04640376,0.31988537
0.74137069,1.25250757,0.03521656,0.10149575,0.22539753,0.22875472,0.19925174,0.44337660,0.04204723,0.30748137
0.74737369,1.18392411,0.03417416,0.09144224,0.21533161,0.22013998,0.18748727,0.41435983,0.03811372,0.29485087
0.75337669,1.11907547,0.03337983,0.08206596,0.20501260,0.21163136,0.17623565,0.38747120,0.03462896,0.28219513
0.75937969,1.05877828,0.03285636,0.07344160,0.19461955,0.20335113,0.16562996,0.36303165,0.03161173,0.26972424
0.76538269,1.00377212,0.03262313,0.06562545,0.18433456,0.19542178,0.15578959,0.34131279,0.02907378,0.25765097
0.77138569,0.95470796,0.03269574,0.05865643,0.17433800,0.18796298,0.14681821,0.32253466,0.02701996,0.24618462
0.77738869,0.91213817,0.03308557,0.05255742,0.16480385,0.18108847,0.13880202,0.30686436,0.02544850,0.23552488
0.78339170,0.87650785,0.03379938,0.04733698,0.15589535,0.17490301,0.13180833,0.29441545,0.02435133,0.22585612
0.78939470,0.84814763,0.03483892,0.04299120,0.14776101,0.16949948,0.12588443,0.28524799,0.02371442,0.21734205
0.79539770,0.82726781,0.03620051,0.03950563,0.14053130,0.16495607,0.12105680,0.27936911,0.02351821,0.21012108
0.80140070,0.81395409,0.03787468,0.03685719,0.13431581,0.16133390,0.11733071,0.27673409,0.02373806,0.20430243
0.80740370,0.80816492,0.03984584,0.03501591,0.12920129,0.15867480,0.11469015,0.27724784,0.02434463,0.19996303
0.81340670,0.80973092,0.04209218,0.03394648,0.12525028,0.15699974,0.11309818,0.28076698,0.02530435,0.19714555
0.81940970,0.81835646,0.04458556,0.03360963,0.12250060,0.15630762,0.11249772,0.28710246,0.02657990,0.19585728
0.82541271,0.83362366,0.04729174,0.03396313,0.12096552,0.15657474,0.11281284,0.29602279,0.02813067,0.19607017
0.83141571,0.85499916,0.05017073,0.03496261,0.12063458,0.15775486,0.11395045,0.30725809,0.02991335,0.19772188
0.83741871,0.88184373,0.05317747,0.03656208,0.12147512,0.15977998,0.11580256,0.32050492,0.03188246,0.20071787
0.84342171,0.91342476,0.05626268,0.03871425,0.12343422,0.16256173,0.11824896,0.33543194,0.03399108,0.20493439
0.84942471,0.94893151,0.05937410,0.04137061,0.12644120,0.16599352,0.12116033,0.35168647,0.03619154,0.21022240
0.85542771,0.98749307,0.06245781,0.04448138,0.13041040,0.16995317,0.12440171,0.36890176,0.03843625,0.21641211
0.86143072,1.02819836,0.06545985,0.04799539,0.13524418,0.17430621,0.12783630,0.38670498,0.04067852,0.22331815
0.86743372,1.07011795,0.06832798,0.05185991,0.14083605,0.17890943,0.13132935,0.40472559,0.04287348,0.23074516
0.87343672,1.11232680,0.07101342,0.05602044,0.14707393,0.18361493,0.13475219,0.42260403,0.04497899,0.23849350
0.87943972,1.15392729,0.07347268,0.06042066,0.15384315,0.18827416,0.13798608,0.44000030,0.04695649,0.24636505
0.88544272,1.19407178,0.07566923,0.06500240,0.16102948,0.19274209,0.14092588,0.45660213,0.04877186,0.25416876
0.89144572,1.23198364,0.07757498,0.06970583,0.16852183,0.19688116,0.14348332,0.47213256,0.05039612,0.26172587
0.89744872,1.26697626,0.07917149,0.07446980,0.17621465,0.20056499,0.14558965,0.48635637,0.05180606,0.26887460
0.90345173,1.29846905,0.08045084,0.07923234,0.18401003,0.20368164,0.14719780,0.49908533,0.05298463,0.27547406
0.90945473,1.32599996,0.08141604,0.08393150,0.19181938,0.20613641,0.14828363,0.51018183,0.05392126,0.28140746
0.91545773,1.34923408,0.08208101,0.08850622,0.19956468,0.20785397,0.14884644,0.51956088,0.05461185,0.28658440
0.92146073,1.36796795,0.08247008,0.09289748,0.20717938,0.20877982,0.14890860,0.52719030,0.05505863,0.29094219
0.92746373,1.38212958,0.08261698,0.09704963,0.21460879,0.20888111,0.14851429,0.53308908,0.05526983,0.29444630
0.93346673,1.39177441,0.08256345,0.10091177,0.22181016,0.20814672,0.14772753,0.53732412,0.05525913,0.29708994
0.93946973,1.39707726,0.08235739,0.10443919,0.22875235,0.20658674,0.14662937,0.54000539,0.05504498,0.29889274
0.94547274,1.39832110,0.08205075,0.10759485,0.23541517,0.20423134,0.14531455,0.54127981,0.05464977,0.29989880
0.95147574,1.39588299,0.08169721,0.11035078,0.24178851,0.20112907,0.14388767,0.54132424,0.05409904,0.30017419
0.95747874,1.39021810,0.08134971,0.11268937,0.24787115,0.19734490,0.14245906,0.54033771,0.05342052,0.29980392
0.96348174,1.38184257,0.08105802,0.11460441,0.25366961,0.19295777,0.14114057,0.53853356,0.05264331,0.29888877
0.96948474,1.37131599,0.08086650,0.11610197,0.25919673,0.18805809,0.14004142,0.53613164,0.05179707,0.29754188
0.97548774,1.35922424,0.08081199,0.11720092,0.26447042,0.18274504,0.13926431,0.53335101,0.05091134,0.29588550
0.98149075,1.34616351,0.08092214,0.11793316,0.26951239,0.17712398,0.13890195,0.53040346,0.05001503,0.29404776
0.98749375,1.33272599,0.08121415,0.11834348,0.27434701,0.17130384,0.13903417,0.52748809,0.04913596,0.29215985
0.99349675,1.31948768,0.08169396,0.11848901,0.27900042,0.16539476,0.13972572,0.52478716,0.04830072,0.29035344
0.99949975,1.30699863,0.08235604,0.11843838,0.28349977,0.15950593,0.14102479,0.52246323,0.04753451,0.28875849
1.00550275,1.29577567,0.08318367,0.11827047,0.28787274,0.15374361,0.14296237,0.52065773,0.04686125,0.28750153
1.01150575,1.28629766,0.08414977,0.11807284,0.29214728,0.14820956,0.14555235,0.51949074,0.04630371,0.28670425
1.01750875,1.27900288,0.08521819,0.11793988,0.29635153,0.14299956,0.14879243,0.51906194,0.04588372,0.28648239
1.02351176,1.27428826,0.08634550,0.11797070,0.30051394,0.13820238,0.15266561,0.51945249,0.04562242,0.28694497
1.02951476,1.27251000,0.08748297,0.11826678,0.30466345,0.13389883,0.15714231,0.52072745,0.04554045,0.28819358
1.03551776,1.27398494,0.08857892,0.11892953,0.30882974,0.13016108,0.16218279,0.52293860,0.04565805,0.29032179
1.04152076,1.27899212,0.08958113,0.12005768,0.31304341,0.12705218,0.16773993,0.52612725,0.04599506,0.29341443
1.04752376,1.28777397,0.09043921,0.12174465,0.31733595,0.12462558,0.17376200,0.53032661,0.04657078,0.29754687
1.05352676,1.30053663,0.09110693,0.12407590,0.32173962,0.12292491,0.18019540,0.53556379,0.04740364,0.30278394
1.05952976,1.31744901,0.09154427,0.12712638,0.32628696,0.12198370,0.18698715,0.54186077,0.04851067,0.30917874
1.06553277,1.33864036,0.09171916,0.13095806,0.33100997,0.12182521,0.19408704,0.54923457,0.04990686,0.31677109
1.07153577,1.36419630,0.09160883,0.13561771,0.33593900,0.12246233,0.20144935,0.55769635,0.05160433,0.32558589
1.07753877,1.39415357,0.09120070,0.14113492,0.34110131,0.12389743,0.20903406,0.56724958,0.05361146,0.33563124
1.08354177,1.42849368,0.09049274,0.14752049,0.34651936,0.12612245,0.21680757,0.57788744,0.05593193,0.34689664
1.08954477,1.46713629,0.08949337,0.15476528,0.35220898,0.12911897,0.22474300,0.58958956,0.05856381,0.35935133
1.09554777,1.50993283,0.08822087,0.16283956,0.35817745,0.13285849,0.23282000,0.60231857,0.06149882,0.37294293
1.10155078,1.55666126,0.08670229,0.17169304,0.36442177,0.13730296,0.24102442,0.61601682,0.06472163,0.38759668
1.10755378,1.60702296,0.08497205,0.18125554,0.37092716,0.14240545,0.24934769,0.63060351,0.06820960,0.40321534
1.11355678,1.66064246,0.08307019,0.19143847,0.37766607,0.14811127,0.25778630,0.64597282,0.07193267,0.41968004
1.11955978,1.71707089,0.08104044,0.20213702,0.38459771,0.15435928,0.26634138,0.66199330,0.07585373,0.43685219
1.12556278,1.77579361,0.07892814,0.21323326,0.39166843,0.16108367,0.27501851,0.67850887,0.07992930,0.45457642
1.13156578,1.83624242,0.07677822,0.22459991,0.39881282,0.16821596,0.28382796,0.69534161,0.08411072,0.47268477
1.13756878,1.89781231,0.07463323,0.23610476,0.40595572,0.17568736,0.29278525,0.71229630,0.08834557,0.49100185
1.14357179,1.95988236,0.07253162,0.24761570,0.41301503,0.18343139,0.30191222,0.72916691,0.09257953,0.50935100
1.14957479,2.02184006,0.07050625,0.25900606,0.41990523,0.19138653,0.31123832,0.74574454,0.09675848,0.52756105
1.15557779,2.08310797,0.06858325,0.27016003,0.42654149,0.19949897,0.32080223,0.76182656,0.10083069,0.54547350
1.16158079,2.14317132,0.06678132,0.28097799,0.43284411,0.20772518,0.33065347,0.77722655,0.10474909,0.56294969
1.16758379,2.20160483,0.06511135,0.29138140,0.43874302,0.21603411,0.34085386,0.79178424,0.10847350,0.57987752
1.17358679,2.25809701,0.06357652,0.30131696,0.44418211,0.22440900,0.35147848,0.80537503,0.11197250,0.59617728
1.17958979,2.31247008,0.06217273,0.31075973,0.44912300,0.23284847,0.36261607,0.81791817,0.11522512,0.61180625
1.18559280,2.36469375,0.06088940,0.31971497,0.45354796,0.24136680,0.37436832,0.82938308,0.11822190,0.62676155
1.19159580,2.41489148,0.05971055,0.32821860,0.45746182,0.24999337,0.38684816,0.83979329,0.12096546,0.64108102
1.19759880,2.46333792,0.05861605,0.33633590,0.46089250,0.25877101,0.40017659,0.84922728,0.12347045,0.65484185
1.20360180,2.51044706,0.05758303,0.34415859,0.46389019,0.26775339,0.41447820,0.85781624,0.12576274,0.66815690
1.20960480,2.55675080,0.05658734,0.35180031,0.46652499,0.27700142,0.42987529,0.86573839,0.12787807,0.68116881
1.21560780,2.60286864,0.05560493,0.35939049,0.46888317,0.28657884,0.44648075,0.87321010,0.12985994,0.69404188
1.22161081,2.64946952,0.05461318,0.36706702,0.47106216,0.29654703,0.46438993,0.88047415,0.13175707,0.70695232
1.22761381,2.69722752,0.05359197,0.37496797,0.47316447,0.30695943,0.48367193,0.88778560,0.13362039,0.72007718
1.23361681,2.74677374,0.05252465,0.38322267,0.47529094,0.31785577,0.50436061,0.89539595,0.13549980,0.73358247
1.23961981,2.79864697,0.05139863,0.39194283,0.47753373,0.32925644,0.52644600,0.90353668,0.13744083,0.74761135
1.24562281,2.85324594,0.05020580,0.40121394,0.47996937,0.34115737,0.54986661,0.91240282,0.13948139,0.76227287
1.25162581,2.91078633,0.04894261,0.41108767,0.48265245,0.35352569,0.57450325,0.92213781,0.14164888,0.77763202
1.25762881,2.97126516,0.04760994,0.42157557,0.48561030,0.36629661,0.60017479,0.93282051,0.14395769,0.79370187
1.26363182,3.03443528,0.04621277,0.43264460,0.48883914,0.37937161,0.62663660,0.94445516,0.14640739,0.81043811
1.26963482,3.09979199,0.04475967,0.44421477,0.49230192,0.39261837,0.65358178,0.95696522,0.14898172,0.82773674
1.27563782,3.16657317,0.04326211,0.45615910,0.49592814,0.40587229,0.68064551,0.97019144,0.15164834,0.84543488
1.28164082,3.23377375,0.04173382,0.46830605,0.49961581,0.41893997,0.70741274,0.98389453,0.15435958,0.86331502
1.28764382,3.30017432,0.04019005,0.48044439,0.50323546,0.43160419,0.73342883,0.99776244,0.15705400,0.88111255
1.29364682,3.36438297,0.03864692,0.49233026,0.50663607,0.44363057,0.75821306,1.01142202,0.15965883,0.89852615
1.29964982,3.42488861,0.03712079,0.50369624,0.50965284,0.45477543,0.78127451,1.02445455,0.16209312,0.91523081
1.30565283,3.48012343,0.03562785,0.51426198,0.51211617,0.46479455,0.80212950,1.03641435,0.16427143,0.93089255
1.31165583,3.52853123,0.03418378,0.52374581,0.51386165,0.47345247,0.82032012,1.04684969,0.16610794,0.94518430
1.31765883,3.56863858,0.03280351,0.53187693,0.51474045,0.48053183,0.83543275,1.05532476,0.16752076,0.95780206
1.32366183,3.59912488,0.03150129,0.53840749,0.51462958,0.48584223,0.84711579,1.06144169,0.16843611,0.96848040
1.32966483,3.61888784,0.03029070,0.54312391,0.51344148,0.48922839,0.85509580,1.06486143,0.16879235,0.97700651
1.33566783,3.62710108,0.02918490,0.54585707,0.51113245,0.49057684,0.85919102,1.06532239,0.16854347,0.98323206
1.34167084,3.62326078,0.02819693,0.54649069,0.50770952,0.48982117,0.85932191,1.06265598,0.16766195,0.98708220
1.34767384,3.60721905,0.02734000,0.54496767,0.50323526,0.48694530,0.85551776,1.05679808,0.16614081,0.98856115
1.35367684,3.57920241,0.02662785,0.54129399,0.49783034,0.48198479,0.84791942,1.04779612,0.16399480,0.98775419
1.35967984,3.53981443,0.02607505,0.53554001,0.49167377,0.47502604,0.83677761,1.03581118,0.16126060,0.98482583
1.36568284,3.49002257,0.02569721,0.52783933,0.48500050,0.46620350,0.82244717,1.02111523,0.15799608,0.98001429
1.37168584,3.43112983,0.02551111,0.51838495,0.47809678,0.45569501,0.80537725,1.00408357,0.15427861,0.97362264
1.37768884,3.36473281,0.02553469,0.50742336,0.47129319,0.44371552,0.78609803,0.98518300,0.15020257,0.96600687
1.38369185,3.29266820,0.02578691,0.49524650,0.46495571,0.43050961,0.76520445,0.96495607,0.14587612,0.95756174
1.38969485,3.21695024,0.02628743,0.48218222,0.45947516,0.41634303,0.74333775,0.94400249,0.14141747,0.94870492
1.39569785,3.13970200,0.02705619,0.46858348,0.45525530,0.40149374,0.72116542,0.92295826,0.13695069,0.93986023
1.40170085,3.06308354,0.02811272,0.45481698,0.45270011,0.38624293,0.69936055,0.90247364,0.13260138,0.93144084
1.40770385,2.98921988,0.02947547,0.44125139,0.45220065,0.37086630,0.67858121,0.88319075,0.12849236,0.92383310
1.41370685,2.92013163,0.03116093,0.42824591,0.45412182,0.35562593,0.65945072,0.86572175,0.12473941,0.91738171
1.41970985,2.85767080,0.03318270,0.41613929,0.45878955,0.34076318,0.64253930,0.85062840,0.12144752,0.91237692
1.42571286,2.80346383,0.03555047,0.40523988,0.46647872,0.32649274,0.62834789,0.83840364,0.11870741,0.90904415
1.43171586,2.75886370,0.03826910,0.39581684,0.47740216,0.31299793,0.61729429,0.82945583,0.11659278,0.90753637
1.43771886,2.72491211,0.04133760,0.38809276,0.49170108,0.30042754,0.60970219,0.82409596,0.11515809,0.90792951
1.44372186,2.70231252,0.04474826,0.38223784,0.50943707,0.28889391,0.60579304,0.82252827,0.11443712,0.91022087
1.44972486,2.69141430,0.04848592,0.37836578,0.53058607,0.27847250,0.60568108,0.82484415,0.11444216,0.91433046
1.45572786,2.69220782,0.05252733,0.37653124,0.55503432,0.26920265,0.60937125,0.83101970,0.11516395,0.92010506
1.46173087,2.70432989,0.05684079,0.37672903,0.58257660,0.26108940,0.61676009,0.84091641,0.11657224,0.92732464
1.46773387,2.72707890,0.06138597,0.37889482,0.61291675,0.25410619,0.62763938,0.85428520,0.11861696,0.93571081
1.47373687,2.75943860,0.06611403,0.38290741,0.64567057,0.24819835,0.64170227,0.87077324,0.12122991,0.94493672
1.47973987,2.80010935,0.07096805,0.38859233,0.68037127,0.24328696,0.65855175,0.88993339,0.12432691,0.95463811
1.48574287,2.84754583,0.07588372,0.39572673,0.71647721,0.23927308,0.67771117,0.91123591,0.12781030,0.96442487
1.49174587,2.89999981,0.08079039,0.40404540,0.75338204,0.23604207,0.69863647,0.93408207,0.13157171,0.97389276
1.49774887,2.95556700,0.08561235,0.41324773,0.79042704,0.23346791,0.72072996,0.95781923,0.13549505,0.98263495
1.50375188,3.01223652,0.09027044,0.42300551,0.82691542,0.23141732,0.74335525,0.98175715,0.13945955,0.99025291
1.50975488,3.06794219,0.09468388,0.43297140,0.86212828,0.22975364,0.76585306,1.00518502,0.14334292,0.99636650
1.51575788,3.12061428,0.09877226,0.44278777,0.89534193,0.22834046,0.78755757,1.02738890,0.14702433,1.00062303
1.52176088,3.16823071,0.10245765,0.45209593,0.92584601,0.22704479,0.80781302,1.04766917,0.15038740,1.00270521
1.52776388,3.20886676,0.10566679,0.46054531,0.95296195,0.22573994,0.82598998,1.06535766,0.15332299,1.00233789
1.53376688,3.24074205,0.10833320,0.46780253,0.97606116,0.22430802,0.84150122,1.07983396,0.15573169,0.99929353
1.53976988,3.26226387,0.11039919,0.47356002,0.99458241,0.22264202,0.85381644,1.09054062,0.15752610,0.99339662
1.54577289,3.27206583,0.11181766,0.47754403,1.00804772,0.22064766,0.86247566,1.09699682,0.15863278,0.98452682
1.55177589,3.26904082,0.11255360,0.47952167,1.01607609,0.21824473,0.86710076,1.09881019,0.15899373,0.97262111
1.55777889,3.25236747,0.11258527,0.47930694,1.01839471,0.21536834,0.86740486,1.09568627,0.15856761,0.95767483
1.56378189,3.22152912,0.11190498,0.47676531,1.01484701,0.21196964,0.86319911,1.08743560,0.15733041,0.93974172
1.56978489,3.17632496,0.11051933,0.47181691,1.00539729,0.20801636,0.85439679,1.07397790,0.15527569,0.91893301
1.57578789,3.11687262,0.10844911,0.46443807,0.99013161,0.20349301,0.84101439,1.05534335,0.15241441,0.89541540
1.58179090,3.04360214,0.10572864,0.45466117,0.96925498,0.19840073,0.82316968,1.03167086,0.14877429,0.86940816
1.58779390,2.95724145,0.10240474,0.44257280,0.94308483,0.19275684,0.80107685,1.00320327,0.14439867,0.84117908
1.59379690,2.85879355,0.09853524,0.42831036,0.91204106,0.18659404,0.77503883,0.97027973,0.13934510,0.81103943
1.59979990,2.74950624,0.09418722,0.41205710,0.87663301,0.17995926,0.74543703,0.93332539,0.13368348,0.77933794
1.60580290,2.63083523,0.08943490,0.39403593,0.83744395,0.17291219,0.71271902,0.89283880,0.12749397,0.74645367
1.61180590,2.50440196,0.08435752,0.37450214,0.79511360,0.16552353,0.67738453,0.84937743,0.12086467,0.71278808
1.61780890,2.37194746,0.07903692,0.35373540,0.75031951,0.15787291,0.63997027,0.80354185,0.11388915,0.67875622
1.62381191,2.23528394,0.07355539,0.33203134,0.70375790,0.15004661,0.60103435,0.75595909,0.10666399,0.64477738
1.62981491,2.09624585,0.06799340,0.30969301,0.65612485,0.14213510,0.56114060,0.70726582,0.09928632,0.61126526
1.63581791,1.95664192,0.06242765,0.28702258,0.60809834,0.13423047,0.52084367,0.65809193,0.09185149,0.57861811
1.64182091,1.81821007,0.05692931,0.26431361,0.56032200,0.12642387,0.48067519,0.60904509,0.08445095,0.54720895
1.64782391,1.68257647,0.05156265,0.24184410,0.51339086,0.11880294,0.44113164,0.56069673,0.07717041,0.51737631
1.65382691,1.55122023,0.04638386,0.21987058,0.46783969,0.11144949,0.40266413,0.51357003,0.07008834,0.48941587
1.65982991,1.42544454,0.04144036,0.19862349,0.42413411,0.10443729,0.36567047,0.46813011,0.06327477,0.46357313
1.66583292,1.30635524,0.03677038,0.17830371,0.38266459,0.09783030,0.33048969,0.42477669,0.05679056,0.44003762
1.67183592,1.19484694,0.03240295,0.15908056,0.34374345,0.09168110,0.29739888,0.38383944,0.05068703,0.41893873
1.67783892,1.09159699,0.02835806,0.14109111,0.30760457,0.08602992,0.26661248,0.34557581,0.04500589,0.40034352
1.68384192,0.99706697,0.02464727,0.12444062,0.27440570,0.08090397,0.23828375,0.31017150,0.03977967,0.38425642
1.68984492,0.91151109,0.02127435,0.10920418,0.24423303,0.07631731,0.21250815,0.27774307,0.03503227,0.37062109
1.69584792,0.83499092,0.01823620,0.09542926,0.21710756,0.07227117,0.18932841,0.24834271,0.03077992,0.35932422
