energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.23861931,2.05457511,0.22503035,0.00000000,0.01234212,0.04687382,0.07701437,1.74144649,0.03335755,0.16121199
-3.23261631,2.11136324,0.22873973,0.00000000,0.01252739,0.04842352,0.07735318,1.79274602,0.03343945,0.16436995
-3.22661331,2.16922230,0.23161154,0.00000000,0.01264814,0.05005853,0.07809845,1.84619309,0.03337164,0.16746793
-3.22061031,2.22784100,0.23361428,0.00000000,0.01270118,0.05177831,0.07921949,1.90151633,0.03316263,0.17047064
-3.21460730,2.28690121,0.23473486,0.00000000,0.01268474,0.05358212,0.08068204,1.95841382,0.03282310,0.17334768
-3.20860430,2.34607119,0.23497804,0.00000000,0.01259852,0.05546833,0.08244845,2.01654750,0.03236547,0.17607347
-3.20260130,2.40499784,0.23436524,0.00000000,0.01244377,0.05743365,0.08447800,2.07553726,0.03180341,0.17862689
-3.19659830,2.46329857,0.23293279,0.00000000,0.01222320,0.05947239,0.08672717,2.13495524,0.03115133,0.18099077
-3.19059530,2.52055371,0.23072974,0.00000000,0.01194097,0.06157593,0.08915005,2.19432107,0.03042393,0.18315111
-3.18459230,2.57630023,0.22781535,0.00000000,0.01160251,0.06373217,0.09169880,2.25309881,0.02963573,0.18509630
-3.17858929,2.63002769,0.22425633,0.00000000,0.01121444,0.06592526,0.09432417,2.31069617,0.02880067,0.18681623
-3.17258629,2.68117714,0.22012398,0.00000000,0.01078433,0.06813547,0.09697611,2.36646674,0.02793178,0.18830144
-3.16658329,2.72914353,0.21549147,0.00000000,0.01032053,0.07033929,0.09960447,2.41971555,0.02704094,0.18954238
-3.16058029,2.77328208,0.21043125,0.00000000,0.00983192,0.07250972,0.10215972,2.46970839,0.02613865,0.19052881
-3.15457729,2.81291875,0.20501274,0.00000000,0.00932771,0.07461676,0.10459379,2.51568474,0.02523397,0.19124947
-3.14857429,2.84736459,0.19930049,0.00000000,0.00881720,0.07662814,0.10686083,2.55687421,0.02433445,0.19169183
-3.14257129,2.87593366,0.19335279,0.00000000,0.00830955,0.07851016,0.10891813,2.59251604,0.02344620,0.19184230
-3.13656828,2.89796375,0.18722071,0.00000000,0.00781360,0.08022867,0.11072684,2.62188077,0.02257398,0.19168650
-3.13056528,2.91283888,0.18094775,0.00000000,0.00733768,0.08175016,0.11225282,2.64429334,0.02172133,0.19120988
-3.12456228,2.92001256,0.17456991,0.00000000,0.00688942,0.08304282,0.11346728,2.65915629,0.02089073,0.19039842
-3.11855928,2.91903047,0.16811616,0.00000000,0.00647569,0.08407767,0.11434737,2.66597210,0.02008379,0.18923958
-3.11255628,2.90955125,0.16160937,0.00000000,0.00610242,0.08482950,0.11487659,2.66436319,0.01930148,0.18772316
-3.10655328,2.89136404,0.15506735,0.00000000,0.00577455,0.08527779,0.11504509,2.65408865,0.01854422,0.18584224
-3.10055028,2.86440189,0.14850416,0.00000000,0.00549598,0.08540739,0.11484970,2.63505639,0.01781212,0.18359404
-3.09454727,2.82874977,0.14193144,0.00000000,0.00526954,0.08520907,0.11429386,2.60733015,0.01710508,0.18098056
-3.08854427,2.78464682,0.13535964,0.00000000,0.00509694,0.08467973,0.11338724,2.57113061,0.01642287,0.17800903
-3.08254127,2.73248238,0.12879922,0.00000000,0.00497881,0.08382253,0.11214526,2.52683051,0.01576523,0.17469215
-3.07653827,2.67278588,0.12226156,0.00000000,0.00491468,0.08264666,0.11058837,2.47494377,0.01513188,0.17104802
-3.07053527,2.60621107,0.11575969,0.00000000,0.00490304,0.08116691,0.10874123,2.41610917,0.01452255,0.16709977
-3.06453227,2.53351517,0.10930870,0.00000000,0.00494136,0.07940313,0.10663167,2.35106919,0.01393695,0.16287494
-3.05852926,2.45553425,0.10292591,0.00000000,0.00502614,0.07737940,0.10428974,2.28064532,0.01337472,0.15840471
-3.05252626,2.37315590,0.09663079,0.00000000,0.00515297,0.07512321,0.10174657,2.20571074,0.01283542,0.15372282
-3.04652326,2.28729067,0.09044460,0.00000000,0.00531662,0.07266448,0.09903336,2.12716213,0.01231846,0.14886446
-3.04052026,2.19884392,0.08438995,0.00000000,0.00551115,0.07003462,0.09618039,2.04589170,0.01182309,0.14386517
-3.03451726,2.10868920,0.07849016,0.00000000,0.00572995,0.06726558,0.09321619,1.96276106,0.01134833,0.13875966
-3.02851426,2.01764485,0.07276860,0.00000000,0.00596594,0.06438896,0.09016680,1.87857799,0.01089304,0.13358084
-3.02251126,1.92645457,0.06724810,0.00000000,0.00621169,0.06143532,0.08705532,1.79407737,0.01045583,0.12835895
-3.01650825,1.83577304,0.06195030,0.00000000,0.00645952,0.05843349,0.08390154,1.70990682,0.01003520,0.12312094
-3.01050525,1.74615694,0.05689525,0.00000000,0.00670177,0.05541014,0.08072188,1.62661760,0.00962954,0.11789011
-3.00450225,1.65806155,0.05210110,0.00000000,0.00693087,0.05238945,0.07752953,1.54466105,0.00923722,0.11268598
-2.99849925,1.57184287,0.04758399,0.00000000,0.00713962,0.04939301,0.07433470,1.46439010,0.00885671,0.10752443
-2.99249625,1.48776465,0.04335815,0.00000000,0.00732130,0.04643975,0.07114513,1.38606572,0.00848668,0.10241812
-2.98649325,1.40600964,0.03943619,0.00000000,0.00746987,0.04354615,0.06796668,1.30986733,0.00812612,0.09737702
-2.98049025,1.32669420,0.03582965,0.00000000,0.00758013,0.04072645,0.06480402,1.23590640,0.00777450,0.09240919
-2.97448724,1.24988507,0.03254968,0.00000000,0.00764786,0.03799296,0.06166135,1.16424223,0.00743185,0.08752164
-2.96848424,1.17561739,0.02960788,0.00000000,0.00766992,0.03535651,0.05854310,1.09489878,0.00709895,0.08272114
-2.96248124,1.10391263,0.02701737,0.00000000,0.00764434,0.03282677,0.05545464,1.02788157,0.00677737,0.07801517
-2.95647824,1.03479578,0.02479381,0.00000000,0.00757035,0.03041275,0.05240289,0.96319370,0.00646965,0.07341267
-2.95047524,0.96831057,0.02295662,0.00000000,0.00744837,0.02812313,0.04939676,0.90085015,0.00617932,0.06892473
-2.94447224,0.90453235,0.02153011,0.00000000,0.00728000,0.02596664,0.04644755,0.84088976,0.00591100,0.06456511
-2.93846923,0.84357803,0.02054464,0.00000000,0.00706794,0.02395237,0.04356913,0.78338445,0.00567045,0.06035065
-2.93246623,0.78561287,0.02003764,0.00000000,0.00681584,0.02209003,0.04077805,0.72844549,0.00546457,0.05630141
-2.92646323,0.73085390,0.02005449,0.00000000,0.00652821,0.02039008,0.03809343,0.67622664,0.00530142,0.05244069
-2.92046023,0.67957037,0.02064922,0.00000000,0.00621024,0.01886389,0.03553679,0.62692451,0.00519018,0.04879486
-2.91445723,0.63208114,0.02188492,0.00000000,0.00586761,0.01752374,0.03313171,0.58077622,0.00514109,0.04539301
-2.90845423,0.58874948,0.02383374,0.00000000,0.00550632,0.01638282,0.03090344,0.53805479,0.00516534,0.04226655
-2.90245123,0.54997579,0.02657656,0.00000000,0.00513246,0.01545513,0.02887840,0.49906273,0.00527497,0.03944858
-2.89644822,0.51618833,0.03020211,0.00000000,0.00475212,0.01475528,0.02708365,0.46412412,0.00548267,0.03697327
-2.89044522,0.48783267,0.03480560,0.00000000,0.00437112,0.01429830,0.02554634,0.43357578,0.00580157,0.03487517
-2.88444222,0.46536007,0.04048675,0.00000000,0.00399493,0.01409934,0.02429305,0.40775781,0.00624495,0.03318845
-2.87843922,0.44921503,0.04734715,0.00000000,0.00362856,0.01417328,0.02334925,0.38700380,0.00682593,0.03194615
-2.87243622,0.43982255,0.05548705,0.00000000,0.00327639,0.01453438,0.02273868,0.37163112,0.00755713,0.03117943
-2.86643322,0.43757512,0.06500157,0.00000000,0.00294221,0.01519575,0.02248276,0.36193141,0.00845016,0.03091684
-2.86043022,0.44281974,0.07597634,0.00000000,0.00262910,0.01616889,0.02260000,0.35816146,0.00951525,0.03118363
-2.85442721,0.45584534,0.08848271,0.00000000,0.00233946,0.01746316,0.02310552,0.36053467,0.01076069,0.03200109
-2.84842421,0.47687070,0.10257270,0.00000000,0.00207503,0.01908520,0.02401052,0.36921319,0.01219232,0.03338601
-2.84242121,0.50603335,0.11827384,0.00000000,0.00183693,0.02103846,0.02532183,0.38430102,0.01381305,0.03535016
-2.83641821,0.54337968,0.13558413,0.00000000,0.00162569,0.02332266,0.02704156,0.40583801,0.01562233,0.03789997
-2.83041521,0.58885682,0.15446741,0.00000000,0.00144136,0.02593340,0.02916682,0.43379522,0.01761575,0.04103627
-2.82441221,0.64230669,0.17484932,0.00000000,0.00128357,0.02886185,0.03168952,0.46807174,0.01978466,0.04475426
-2.81840920,0.70346270,0.19661427,0.00000000,0.00115161,0.03209455,0.03459633,0.50849324,0.02211592,0.04904365
-2.81240620,0.77194967,0.21960356,0.00000000,0.00104453,0.03561340,0.03786877,0.55481251,0.02459181,0.05388898
-2.80640320,0.84728728,0.24361504,0.00000000,0.00096125,0.03939582,0.04148351,0.60671229,0.02719010,0.05927024
-2.80040020,0.92889745,0.26840430,0.00000000,0.00090058,0.04341510,0.04541274,0.66381044,0.02988423,0.06516362
-2.79439720,1.01611585,0.29368775,0.00000000,0.00086135,0.04764101,0.04962483,0.72566775,0.03264384,0.07154259
-2.78839420,1.10820736,0.31914749,0.00000000,0.00084246,0.05204051,0.05408510,0.79179815,0.03543534,0.07837903
-2.78239120,1.20438543,0.34443802,0.00000000,0.00084293,0.05657870,0.05875676,0.86168130,0.03822278,0.08564462
-2.77638819,1.30383468,0.36919454,0.00000000,0.00086193,0.06121992,0.06360196,0.93477724,0.04096885,0.09331225
-2.77038519,1.40573601,0.39304275,0.00000000,0.00089884,0.06592891,0.06858294,1.01054255,0.04363607,0.10135744
-2.76438219,1.50929316,0.41560969,0.00000000,0.00095326,0.07067198,0.07366318,1.08844741,0.04618805,0.10975966
-2.75837919,1.61375957,0.43653530,0.00000000,0.00102497,0.07541819,0.07880858,1.16799272,0.04859082,0.11850348
-2.75237619,1.71846404,0.45548406,0.00000000,0.00111400,0.08014040,0.08398848,1.24872650,0.05081420,0.12757941
-2.74637319,1.82283387,0.47215646,0.00000000,0.00122052,0.08481612,0.08917656,1.33025840,0.05283307,0.13698438
-2.74037019,1.92641382,0.48629946,0.00000000,0.00134488,0.08942819,0.09435149,1.41227158,0.05462855,0.14672173
-2.73436718,2.02887982,0.49771563,0.00000000,0.00148750,0.09396506,0.09949738,1.49453086,0.05618900,0.15680074
-2.72836418,2.13004603,0.50627052,0.00000000,0.00164886,0.09842083,0.10460384,1.57688658,0.05751081,0.16723558
-2.72236118,2.22986466,0.51189772,0.00000000,0.00182939,0.10279489,0.10966577,1.65927338,0.05859890,0.17804372
-2.71635818,2.32841797,0.51460145,0.00000000,0.00202946,0.10709128,0.11468280,1.74170372,0.05946688,0.18924389
-2.71035518,2.42590242,0.51445658,0.00000000,0.00224923,0.11131763,0.11965843,1.82425615,0.06013698,0.20085357
-2.70435218,2.52260559,0.51160590,0.00000000,0.00248864,0.11548397,0.12459891,1.90705845,0.06063954,0.21288629
-2.69834917,2.61887655,0.50625489,0.00000000,0.00274731,0.11960126,0.12951190,1.99026652,0.06101225,0.22534865
-2.69234617,2.71509131,0.49866415,0.00000000,0.00302445,0.12367988,0.13440501,2.07403973,0.06129906,0.23823744
-2.68634317,2.81161475,0.48913990,0.00000000,0.00331888,0.12772803,0.13928430,2.15851413,0.06154884,0.25153697
-2.68034017,2.90876134,0.47802295,0.00000000,0.00362894,0.13175035,0.14415282,2.24377475,0.06181379,0.26521666
-2.67433717,3.00675648,0.46567668,0.00000000,0.00395246,0.13574659,0.14900927,2.32982881,0.06214775,0.27922924
-2.66833417,3.10570087,0.45247453,0.00000000,0.00428680,0.13971064,0.15384692,2.41658110,0.06260435,0.29350960
-2.66233117,3.20553982,0.43878759,0.00000000,0.00462887,0.14362986,0.15865277,2.50381331,0.06323515,0.30797433
-2.65632816,3.30603942,0.42497278,0.00000000,0.00497513,0.14748482,0.16340710,2.59116868,0.06408780,0.32252211
-2.65032516,3.40677094,0.41136210,0.00000000,0.00532170,0.15124935,0.16808335,2.67814290,0.06520429,0.33703496
-2.64432216,3.50710462,0.39825326,0.00000000,0.00566442,0.15489109,0.17264836,2.76408228,0.06661937,0.35138017
-2.63831916,3.60621333,0.38590212,0.00000000,0.00599896,0.15837231,0.17706303,2.84818953,0.06835908,0.36541300
-2.63231616,3.70308609,0.37451700,0.00000000,0.00632094,0.16165108,0.18128328,2.92953719,0.07043966,0.37897992
-2.62631316,3.79655093,0.36425504,0.00000000,0.00662603,0.16468266,0.18526121,3.00708822,0.07286658,0.39192224
-2.62031016,3.88530617,0.35522058,0.00000000,0.00691009,0.16742099,0.18894661,3.07972318,0.07563403,0.40408008
-2.61430715,3.96795856,0.34746544,0.00000000,0.00716929,0.16982034,0.19228847,3.14627257,0.07872466,0.41529627
-2.60830415,4.04306673,0.34099107,0.00000000,0.00740019,0.17183681,0.19523659,3.20555314,0.08210968,0.42542027
-2.60230115,4.10918777,0.33575214,0.00000000,0.00759990,0.17342987,0.19774323,3.25640640,0.08574931,0.43431181
-2.59629815,4.16492514,0.33166159,0.00000000,0.00776611,0.17456361,0.19976464,3.29773773,0.08959363,0.44184409
-2.59029515,4.20897570,0.32859660,0.00000000,0.00789717,0.17520789,0.20126246,3.32855428,0.09358373,0.44790664
-2.58429215,4.24017408,0.32640540,0.00000000,0.00799214,0.17533917,0.20220497,3.34800009,0.09765321,0.45240755
-2.57828914,4.25753265,0.32491458,0.00000000,0.00805078,0.17494118,0.20256824,3.35538700,0.10172992,0.45527522
-2.57228614,4.26027581,0.32393656,0.00000000,0.00807358,0.17400527,0.20233696,3.35022008,0.10573801,0.45645957
-2.56628314,4.24786737,0.32327718,0.00000000,0.00806171,0.17253065,0.20150517,3.33221683,0.10960014,0.45593279
-2.56028014,4.22003046,0.32274294,0.00000000,0.00801695,0.17052436,0.20007681,3.30131946,0.11323978,0.45368960
-2.55427714,4.17675964,0.32214789,0.00000000,0.00794169,0.16800114,0.19806609,3.25770007,0.11658363,0.44974715
-2.54827414,4.11832492,0.32131992,0.00000000,0.00783880,0.16498320,0.19549771,3.20175886,0.11956387,0.44414467
-2.54227114,4.04526829,0.32010634,0.00000000,0.00771157,0.16149986,0.19240692,3.13411565,0.12212047,0.43694277
-2.53626813,3.95839287,0.31837858,0.00000000,0.00756361,0.15758720,0.18883951,3.05559538,0.12420302,0.42822255
-2.53026513,3.85874567,0.31603592,0.00000000,0.00739876,0.15328763,0.18485159,2.96720841,0.12577252,0.41808452
-2.52426213,3.74759443,0.31300824,0.00000000,0.00722098,0.14864942,0.18050927,2.87012647,0.12680252,0.40664731
-2.51825913,3.62639970,0.30925764,0.00000000,0.00703429,0.14372619,0.17588820,2.76565523,0.12728001,0.39404620
-2.51225613,3.49678283,0.30477896,0.00000000,0.00684264,0.13857637,0.17107285,2.65520468,0.12720567,0.38043139
-2.50625313,3.36049102,0.29959918,0.00000000,0.00664987,0.13326259,0.16615572,2.54025800,0.12659364,0.36596606
-2.50025013,3.21936015,0.29377579,0.00000000,0.00645957,0.12785091,0.16123625,2.42234010,0.12547076,0.35082416
-2.49424712,3.07527656,0.28739410,0.00000000,0.00627508,0.12241006,0.15641955,2.30298653,0.12387527,0.33518797
-2.48824412,2.93013839,0.28056366,0.00000000,0.00609937,0.11701050,0.15181493,2.18371349,0.12185516,0.31924533
-2.48224112,2.78581761,0.27341396,0.00000000,0.00593499,0.11172340,0.14753417,2.06598959,0.11946598,0.30318668
-2.47623812,2.64412341,0.26608943,0.00000000,0.00578406,0.10661948,0.14368964,1.95120992,0.11676855,0.28720196
-2.47023512,2.50676777,0.25874414,0.00000000,0.00564819,0.10176786,0.14039226,1.84067268,0.11382644,0.27147729
-2.46423212,2.37533395,0.25153619,0.00000000,0.00552846,0.09723471,0.13774927,1.73555892,0.11070336,0.25619168
-2.45822911,2.25124861,0.24462213,0.00000000,0.00542543,0.09308204,0.13586202,1.63691538,0.10746076,0.24151380
-2.45222611,2.13575794,0.23815159,0.00000000,0.00533911,0.08936639,0.13482364,1.54564072,0.10415554,0.22759886
-2.44622311,2.02990854,0.23226225,0.00000000,0.00526897,0.08613765,0.13471680,1.46247515,0.10083814,0.21458579
-2.44022011,1.93453306,0.22707540,0.00000000,0.00521400,0.08343794,0.13561152,1.38799345,0.09755101,0.20259475
-2.43421711,1.85024108,0.22269223,0.00000000,0.00517273,0.08130070,0.13756313,1.32260133,0.09432754,0.19172507
-2.42821411,1.77741502,0.21919083,0.00000000,0.00514325,0.07974985,0.14061042,1.26653494,0.09119156,0.18205369
-2.42221111,1.71621111,0.21662410,0.00000000,0.00512336,0.07879926,0.14477401,1.21986343,0.08815721,0.17363407
-2.41620810,1.66656509,0.21501858,0.00000000,0.00511057,0.07845238,0.15005501,1.18249424,0.08522950,0.16649574
-2.41020510,1.62820228,0.21437409,0.00000000,0.00510224,0.07870212,0.15643397,1.15418092,0.08240510,0.16064426
-2.40420210,1.60065154,0.21466421,0.00000000,0.00509564,0.07953098,0.16387019,1.13453316,0.07967368,0.15606183
-2.39819910,1.58326248,0.21583758,0.00000000,0.00508806,0.08091135,0.17230145,1.12302874,0.07701939,0.15270823
-2.39219610,1.57522547,0.21781973,0.00000000,0.00507690,0.08280615,0.18164404,1.11902713,0.07442262,0.15052228
-2.38619310,1.57559366,0.22051560,0.00000000,0.00505975,0.08516953,0.19179330,1.12178442,0.07186172,0.14942363
-2.38019010,1.58330664,0.22381246,0.00000000,0.00503447,0.08794790,0.20262463,1.13046930,0.06931486,0.14931485
-2.37418709,1.59721503,0.22758314,0.00000000,0.00499923,0.09108106,0.21399492,1.14418002,0.06676154,0.15008376
-2.36818409,1.61610567,0.23168956,0.00000000,0.00495263,0.09450348,0.22574454,1.16196189,0.06418409,0.15160601
-2.36218109,1.63872692,0.23598642,0.00000000,0.00489362,0.09814579,0.23769975,1.18282529,0.06156881,0.15374773
-2.35617809,1.66381380,0.24032495,0.00000000,0.00482163,0.10193627,0.24967573,1.20576404,0.05890678,0.15636837
-2.35017509,1.69011267,0.24455667,0.00000000,0.00473650,0.10580253,0.26147993,1.22977382,0.05619435,0.15932360
-2.34417209,1.71640518,0.24853723,0.00000000,0.00463847,0.10967316,0.27291600,1.25387055,0.05343337,0.16246819
-2.33816908,1.74153121,0.25213000,0.00000000,0.00452819,0.11347941,0.28378797,1.27710860,0.05063092,0.16565899
-2.33216608,1.76441069,0.25520968,0.00000000,0.00440666,0.11715689,0.29390475,1.29859827,0.04779898,0.16875778
-2.32616308,1.78406370,0.25766565,0.00000000,0.00427520,0.12064710,0.30308477,1.31752265,0.04495368,0.17163410
-2.32016008,1.79962884,0.25940513,0.00000000,0.00413538,0.12389890,0.31116063,1.33315310,0.04211446,0.17416794
-2.31415708,1.81037921,0.26035601,0.00000000,0.00398898,0.12686979,0.31798358,1.34486323,0.03930311,0.17625214
-2.30815408,1.81573571,0.26046934,0.00000000,0.00383800,0.12952684,0.32342768,1.35214084,0.03654274,0.17779466
-2.30215108,1.81527707,0.25972135,0.00000000,0.00368452,0.13184747,0.32739349,1.35459733,0.03385675,0.17872038
-2.29614807,1.80874641,0.25811497,0.00000000,0.00353075,0.13381981,0.32981103,1.35197429,0.03126784,0.17897256
-2.29014507,1.79605359,0.25568068,0.00000000,0.00337898,0.13544265,0.33064193,1.34414683,0.02879717,0.17851382
-2.28414207,1.77727347,0.25247680,0.00000000,0.00323154,0.13672510,0.32988072,1.33112342,0.02646361,0.17732662
-2.27813907,1.75263954,0.24858890,0.00000000,0.00309081,0.13768576,0.32755496,1.31304201,0.02428312,0.17541308
-2.27213607,1.72253326,0.24412851,0.00000000,0.00295920,0.13835162,0.32372444,1.29016261,0.02226836,0.17279444
-2.26613307,1.68746921,0.23923099,0.00000000,0.00283919,0.13875659,0.31847924,1.26285631,0.02042842,0.16950980
-2.26013007,1.64807639,0.23405265,0.00000000,0.00273328,0.13893980,0.31193686,1.23159117,0.01876871,0.16561443
-2.25412706,1.60507657,0.22876705,0.00000000,0.00264403,0.13894380,0.30423851,1.19691553,0.01729100,0.16117772
-2.24812406,1.55926037,0.22356069,0.00000000,0.00257408,0.13881270,0.29554475,1.15943933,0.01599364,0.15628074
-2.24212106,1.51146206,0.21862812,0.00000000,0.00252612,0.13859034,0.28603055,1.11981426,0.01487180,0.15101356
-2.23611806,1.46253432,0.21416659,0.00000000,0.00250294,0.13831880,0.27588027,1.07871357,0.01391787,0.14547266
-2.23011506,1.41332394,0.21037050,0.00000000,0.00250735,0.13803709,0.26528257,1.03681249,0.01312191,0.13975822
-2.22411206,1.36464974,0.20742569,0.00000000,0.00254225,0.13778038,0.25442559,0.99477008,0.01247211,0.13397176
-2.21810905,1.31728357,0.20550388,0.00000000,0.00261053,0.13757970,0.24349264,0.95321326,0.01195534,0.12821402
-2.21210605,1.27193532,0.20475745,0.00000000,0.00271509,0.13746215,0.23265857,0.91272381,0.01155763,0.12258335
-2.20610305,1.22924252,0.20531462,0.00000000,0.00285872,0.13745177,0.22208697,0.87382867,0.01126474,0.11717458
-2.20010005,1.18976489,0.20727542,0.00000000,0.00304408,0.13757090,0.21192831,0.83699401,0.01106258,0.11207847
-2.19409705,1.15398393,0.21070841,0.00000000,0.00327358,0.13784206,0.20231903,0.80262294,0.01093776,0.10738173
-2.18809405,1.12230721,0.21564844,0.00000000,0.00354931,0.13829015,0.19338159,0.77105697,0.01087795,0.10316764
-2.18209105,1.09507692,0.22209539,0.00000000,0.00387288,0.13894496,0.18522538,0.74258067,0.01087225,0.09951713
-2.17608804,1.07258188,0.23001414,0.00000000,0.00424532,0.13984372,0.17794835,0.71742899,0.01091155,0.09651029
-2.17008504,1.05507197,0.23933559,0.00000000,0.00466695,0.14103347,0.17163921,0.69579680,0.01098870,0.09422814
-2.16408204,1.04277394,0.24995894,0.00000000,0.00513726,0.14257322,0.16637994,0.67784953,0.01109873,0.09275459
-2.15807904,1.03590730,0.26175493,0.00000000,0.00565475,0.14453552,0.16224841,0.66373430,0.01123894,0.09217830
-2.15207604,1.03469915,0.27457014,0.00000000,0.00621686,0.14700735,0.15932097,0.65359064,0.01140888,0.09259449
-2.14607304,1.03939683,0.28823205,0.00000000,0.00681986,0.15009018,0.15767458,0.64755993,0.01161033,0.09410622
-2.14007004,1.05027728,0.30255490,0.00000000,0.00745881,0.15389904,0.15738847,0.64579303,0.01184712,0.09682533
-2.13406703,1.06765253,0.31734591,0.00000000,0.00812754,0.15856062,0.15854513,0.64845525,0.01212495,0.10087265
-2.12806403,1.09187042,0.33241184,0.00000000,0.00881867,0.16421018,0.16123041,0.65572860,0.01245107,0.10637747
-2.12206103,1.12331061,0.34756561,0.00000000,0.00952371,0.17098761,0.16553278,0.66781080,0.01283401,0.11347617
-2.11605803,1.16237556,0.36263275,0.00000000,0.01023318,0.17903246,0.17154169,0.68491115,0.01328320,0.12231000
-2.11005503,1.20947695,0.37745742,0.00000000,0.01093683,0.18847826,0.17934494,0.70724334,0.01380853,0.13302190
-2.10405203,1.26501785,0.39190790,0.00000000,0.01162382,0.19944624,0.18902536,0.73501560,0.01442005,0.14575254
-2.09804902,1.32937161,0.40588129,0.00000000,0.01228308,0.21203880,0.20065676,0.76841850,0.01512753,0.16063553
-2.09204602,1.40285824,0.41930729,0.00000000,0.01290361,0.22633287,0.21429934,0.80761112,0.01594018,0.17779198
-2.08604302,1.48571947,0.43215090,0.00000000,0.01347484,0.24237363,0.22999475,0.85270621,0.01686631,0.19732459
-2.08004002,1.57809367,0.44441408,0.00000000,0.01398698,0.26016877,0.24776115,0.90375508,0.01791316,0.21931139
-2.07403702,1.67999182,0.45613607,0.00000000,0.01443142,0.27968365,0.26758825,0.96073298,0.01908672,0.24379947
-2.06803402,1.79127580,0.46739268,0.00000000,0.01480105,0.30083763,0.28943279,1.02352567,0.02039173,0.27079885
-2.06203102,1.91164009,0.47829423,0.00000000,0.01509060,0.32350185,0.31321461,1.09191802,0.02183164,0.30027684
-2.05602801,2.04059791,0.48898247,0.00000000,0.01529688,0.34749863,0.33881349,1.16558506,0.02340878,0.33215309
-2.05002501,2.17747265,0.49962634,0.00000000,0.01541897,0.37260260,0.36606704,1.24408627,0.02512451,0.36629570
-2.04402201,2.32139519,0.51041678,0.00000000,0.01545833,0.39854366,0.39476973,1.32686320,0.02697942,0.40251854
-2.03801901,2.47130752,0.52156066,0.00000000,0.01541885,0.42501178,0.42467325,1.41324106,0.02897365,0.44058009
-2.03201601,2.62597272,0.53327396,0.00000000,0.01530676,0.45166351,0.45548824,1.50243411,0.03110708,0.48018387
-2.02601301,2.78399127,0.54577431,0.00000000,0.01513048,0.47812998,0.48688746,1.59355497,0.03337959,0.52098072
-2.02001001,2.94382310,0.55927312,0.00000000,0.01490037,0.50402625,0.51851036,1.68562760,0.03579125,0.56257284
-2.01400700,3.10381488,0.57396733,0.00000000,0.01462842,0.52896162,0.54996902,1.77760381,0.03834237,0.60451966
-2.00800400,3.26223156,0.59003110,0.00000000,0.01432784,0.55255053,0.58085524,1.86838250,0.04103351,0.64634542
-2.00200100,3.41729104,0.60760755,0.00000000,0.01401262,0.57442364,0.61074874,1.95683142,0.04386533,0.68754821
-1.99599800,3.56720095,0.62680078,0.00000000,0.01369705,0.59423865,0.63922611,2.04181049,0.04683833,0.72761038
-1.98999500,3.71019598,0.64766840,0.00000000,0.01339525,0.61169049,0.66587030,2.12219612,0.04995241,0.76600977
-1.98399200,3.84457469,0.67021484,0.00000000,0.01312065,0.62652029,0.69028040,2.19690560,0.05320637,0.80223157
-1.97798899,3.96873442,0.69438576,0.00000000,0.01288552,0.63852296,0.71208123,2.26492088,0.05659725,0.83578033
-1.97198599,4.08120309,0.72006364,0.00000000,0.01270061,0.64755292,0.73093259,2.32531079,0.06011964,0.86619169
-1.96598299,4.18066699,0.74706508,0.00000000,0.01257469,0.65352770,0.74653769,2.37725118,0.06376494,0.89304335
-1.95997999,4.26599370,0.77513990,0.00000000,0.01251435,0.65642943,0.75865058,2.42004215,0.06752063,0.91596504
-1.95397699,4.33624951,0.80397227,0.00000000,0.01252372,0.65630393,0.76708219,2.45312191,0.07136960,0.93464694
-1.94797399,4.39071118,0.83318412,0.00000000,0.01260438,0.65325762,0.77170482,2.47607686,0.07528963,0.94884639
-1.94197099,4.42887176,0.86234088,0.00000000,0.01275532,0.64745231,0.77245497,2.48864766,0.07925303,0.95839264
-1.93596798,4.45044084,0.89095951,0.00000000,0.01297299,0.63909812,0.76933422,2.49073111,0.08322644,0.96318950
-1.92996498,4.45533962,0.91851886,0.00000000,0.01325144,0.62844481,0.76240841,2.48237798,0.08717096,0.96321591
-1.92396198,4.44369129,0.94447205,0.00000000,0.01358254,0.61577204,0.75180489,2.46378704,0.09104250,0.95852437
-1.91795898,4.41580766,0.96826063,0.00000000,0.01395629,0.60137886,0.73770821,2.43529546,0.09479241,0.94923759
-1.91195598,4.37217268,0.98932997,0.00000000,0.01436114,0.58557293,0.72035423,2.39736629,0.09836841,0.93554330
-1.90595298,4.31342393,1.00714561,0.00000000,0.01478437,0.56866004,0.70002306,2.35057345,0.10171578,0.91768771
-1.89994997,4.24033280,1.02120964,0.00000000,0.01521252,0.55093421,0.67703105,2.29558484,0.10477868,0.89596785
-1.89394697,4.15378430,1.03107677,0.00000000,0.01563185,0.53266896,0.65172204,2.23314436,0.10750177,0.87072309
-1.88794397,4.05475705,1.03636923,0.00000000,0.01602868,0.51410993,0.62445847,2.16405333,0.10983180,0.84232628
-1.88194097,3.94430421,1.03678986,0.00000000,0.01638991,0.49546922,0.59561238,2.08915211,0.11171933,0.81117465
-1.87593797,3.82353561,1.03213296,0.00000000,0.01670331,0.47692161,0.56555678,2.00930233,0.11312034,0.77768097
