energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.46673337,1.53339627,0.17037863,0.64339384,0.01205403,0.04997487,0.02521516,0.58596252,0.36590651,0.23227857
-3.46073037,1.46130292,0.16825665,0.61103275,0.01134821,0.04874524,0.02355487,0.56337792,0.35052078,0.22023940
-3.45472736,1.39428658,0.16653310,0.58144144,0.01061317,0.04763050,0.02188948,0.54229741,0.33574753,0.20918405
-3.44872436,1.33298370,0.16519586,0.55486796,0.00986214,0.04664150,0.02024672,0.52292481,0.32179690,0.19918305
-3.44272136,1.27792384,0.16422255,0.53150772,0.00910795,0.04578625,0.01865260,0.50543020,0.30886176,0.19029045
-3.43671836,1.22952741,0.16358147,0.51150387,0.00836270,0.04507005,0.01713093,0.48994939,0.29711431,0.18254444
-3.43071536,1.18810656,0.16323321,0.49494903,0.00763755,0.04449563,0.01570288,0.47658442,0.28670321,0.17596842
-3.42471236,1.15386903,0.16313243,0.48188812,0.00694245,0.04406339,0.01438666,0.46540512,0.27775169,0.17057231
-3.41870935,1.12692400,0.16323008,0.47232216,0.00628603,0.04377178,0.01319737,0.45645142,0.27035625,0.16635399
-3.41270635,1.10728972,0.16347573,0.46621241,0.00567552,0.04361766,0.01214681,0.44973618,0.26458619,0.16330090
-3.40670335,1.09490179,0.16381988,0.46348483,0.00511666,0.04359663,0.01124350,0.44524837,0.26048369,0.16139148
-3.40070035,1.08962189,0.16421623,0.46403433,0.00461374,0.04370344,0.01049274,0.44295623,0.25806452,0.16059657
-3.39469735,1.09124594,0.16462364,0.46772877,0.00416966,0.04393220,0.00989666,0.44281034,0.25731908,0.16088060
-3.38869435,1.09951167,0.16500777,0.47441233,0.00378600,0.04427668,0.00945447,0.44474624,0.25821388,0.16220250
-3.38269135,1.11410503,0.16534218,0.48390838,0.00346317,0.04473036,0.00916259,0.44868666,0.26069327,0.16451639
-3.37668834,1.13466548,0.16560901,0.49602168,0.00320052,0.04528652,0.00901493,0.45454313,0.26468138,0.16777201
-3.37068534,1.16079026,0.16579907,0.51054007,0.00299652,0.04593815,0.00900311,0.46221712,0.27008428,0.17191487
-3.36468234,1.19203784,0.16591131,0.52723589,0.00284892,0.04667782,0.00911675,0.47160070,0.27679235,0.17688634
-3.35867934,1.22793108,0.16595194,0.54586720,0.00275494,0.04749748,0.00934375,0.48257685,0.28468282,0.18262353
-3.35267634,1.26796046,0.16593306,0.56617918,0.00271145,0.04838827,0.00967058,0.49501963,0.29362261,0.18905923
-3.34667334,1.31158802,0.16587103,0.58790604,0.00271514,0.04934027,0.01008258,0.50879447,0.30347141,0.19612194
-3.34067034,1.35825249,0.16578462,0.61077349,0.00276272,0.05034236,0.01056429,0.52375859,0.31408508,0.20373605
-3.33466733,1.40737608,0.16569325,0.63450221,0.00285107,0.05138205,0.01109976,0.53976191,0.32531931,0.21182225
-3.32866433,1.45837314,0.16561519,0.65881228,0.00297743,0.05244555,0.01167289,0.55664853,0.33703358,0.22029828
-3.32266133,1.51066088,0.16556611,0.68342874,0.00313956,0.05351780,0.01226778,0.57425884,0.34909532,0.22907997
-3.31665833,1.56367201,0.16555792,0.70808801,0.00333594,0.05458275,0.01286906,0.59243226,0.36138417,0.23808257
-3.31065533,1.61686897,0.16559803,0.73254528,0.00356584,0.05562370,0.01346227,0.61101061,0.37379612,0.24722246
-3.30465233,1.66975914,0.16568904,0.75658224,0.00382955,0.05662377,0.01403419,0.62984185,0.38624756,0.25641891
-3.29864932,1.72191047,0.16582896,0.78001502,0.00412843,0.05756649,0.01457315,0.64878416,0.39867872,0.26559614
-3.29264632,1.77296641,0.16601179,0.80270179,0.00446505,0.05843643,0.01506938,0.66770991,0.41105663,0.27468526
-3.28664332,1.82265951,0.16622856,0.82454952,0.00484324,0.05921987,0.01551527,0.68650937,0.42337705,0.28362613
-3.28064032,1.87082238,0.16646860,0.84551947,0.00526816,0.05990546,0.01590558,0.70509388,0.43566552,0.29236902
-3.27463732,1.91739551,0.16672103,0.86563091,0.00574625,0.06048481,0.01623769,0.72339808,0.44797703,0.30087592
-3.26863432,1.96243093,0.16697636,0.88496272,0.00628520,0.06095300,0.01651162,0.74138118,0.46039456,0.30912132
-3.26263132,2.00609142,0.16722801,0.90365257,0.00689390,0.06130891,0.01673021,0.75902694,0.47302612,0.31709261
-3.25662831,2.04864479,0.16747370,0.92189363,0.00758219,0.06155547,0.01689898,0.77634244,0.48600067,0.32478983
-3.25062531,2.09045343,0.16771661,0.93992860,0.00836075,0.06169962,0.01702615,0.79335554,0.49946270,0.33222495
-3.24462231,2.13195940,0.16796616,0.95804150,0.00924080,0.06175218,0.01712240,0.81011130,0.51356599,0.33942058
-3.23861931,2.17366559,0.16823845,0.97654722,0.01023378,0.06172743,0.01720065,0.82666739,0.52846650,0.34640827
-3.23261631,2.21611384,0.16855628,0.99577942,0.01135103,0.06164259,0.01727578,0.84308895,0.54431502,0.35322647
-3.22661331,2.25986107,0.16894868,1.01607729,0.01260338,0.06151717,0.01736422,0.85944308,0.56124957,0.35991828
-3.22061031,2.30545447,0.16945013,1.03777166,0.01400074,0.06137208,0.01748356,0.87579344,0.57938823,0.36652908
-3.21460730,2.35340704,0.17009936,1.06117117,0.01555167,0.06122885,0.01765206,0.89219523,0.59882253,0.37310423
-3.20860430,2.40417460,0.17093779,1.08654909,0.01726296,0.06110870,0.01788817,0.90869089,0.61961180,0.37968692
-3.20260130,2.45813520,0.17200786,1.11413132,0.01913924,0.06103162,0.01821003,0.92530684,0.64177875,0.38631633
-3.19659830,2.51557197,0.17335110,1.14408609,0.02118254,0.06101564,0.01863490,0.94205136,0.66530637,0.39302602
-3.19059530,2.57665989,0.17500619,1.17651577,0.02339203,0.06107606,0.01917871,0.95891377,0.69013637,0.39984292
-3.18459230,2.64145688,0.17700704,1.21145095,0.02576368,0.06122490,0.01985554,0.97586492,0.71616919,0.40678650
-3.17858929,2.70989942,0.17938096,1.24884708,0.02829008,0.06147051,0.02067715,0.99285880,0.74326537,0.41386853
-3.17258629,2.78180236,0.18214701,1.28858345,0.03096029,0.06181727,0.02165262,1.00983519,0.77124829,0.42109303
-3.16658329,2.85686264,0.18531462,1.33046457,0.03375980,0.06226559,0.02278796,1.02672298,0.79990806,0.42845662
-3.16058029,2.93466645,0.18888248,1.37422364,0.03667058,0.06281197,0.02408584,1.04344399,0.82900625,0.43594896
-3.15457729,3.01469887,0.19283779,1.41952782,0.03967116,0.06344930,0.02554538,1.05991676,0.85828117,0.44355336
-3.14857429,3.09635560,0.19715587,1.46598491,0.04273689,0.06416723,0.02716203,1.07606021,0.88745359,0.45124730
-3.14257129,3.17895571,0.20180011,1.51315118,0.04584021,0.06495268,0.02892754,1.09179666,0.91623240,0.45900301
-3.13656828,3.26175504,0.20672238,1.56053988,0.04895102,0.06579043,0.03082999,1.10705420,0.94432018,0.46678779
-3.13056528,3.34395949,0.21186371,1.60763023,0.05203714,0.06666370,0.03285394,1.12176804,0.97141844,0.47456426
-3.12456228,3.42473788,0.21715540,1.65387652,0.05506478,0.06755484,0.03498064,1.13588083,0.99723239,0.48229042
-3.11855928,3.50323422,0.22252041,1.69871722,0.05799913,0.06844582,0.03718833,1.14934209,1.02147519,0.48991953
-3.11255628,3.57857916,0.22787497,1.74158396,0.06080491,0.06931888,0.03945262,1.16210670,1.04387179,0.49739998
-3.10655328,3.64990083,0.23313051,1.78191023,0.06344705,0.07015690,0.04174694,1.17413257,1.06416216,0.50467504
-3.10055028,3.71633514,0.23819571,1.81913996,0.06589128,0.07094380,0.04404297,1.18537801,1.08210436,0.51168276
-3.09454727,3.77703583,0.24297861,1.85273578,0.06810480,0.07166481,0.04631122,1.19579867,1.09747712,0.51835591
-3.08854427,3.83118455,0.24738882,1.88218720,0.07005696,0.07230660,0.04852158,1.20534471,1.11008242,0.52462222
-3.08254127,3.87800109,0.25133969,1.90701852,0.07171983,0.07285734,0.05064384,1.21395811,1.11974786,0.53040482
-3.07653827,3.91675401,0.25475037,1.92679671,0.07306886,0.07330664,0.05264830,1.22157065,1.12632902,0.53562307
-3.07053527,3.94677163,0.25754772,1.94113891,0.07408340,0.07364544,0.05450634,1.22810257,1.12971178,0.54019368
-3.06453227,3.96745336,0.25966799,1.94971967,0.07474722,0.07386584,0.05619092,1.23346205,1.12981449,0.54403215
-3.05852926,3.97828109,0.26105824,1.95227779,0.07504895,0.07396090,0.05767711,1.23754567,1.12659003,0.54705457
-3.05252626,3.97883040,0.26167745,1.94862233,0.07498238,0.07392438,0.05894254,1.24023967,1.12002751,0.54917954
-3.04652326,3.96878103,0.26149728,1.93863785,0.07454675,0.07375062,0.05996785,1.24142217,1.11015359,0.55033034
-3.04052026,3.94792627,0.26050246,1.92228845,0.07374687,0.07343435,0.06073702,1.24096597,1.09703316,0.55043713
-3.03451726,3.91618080,0.25869085,1.89962043,0.07259309,0.07297059,0.06123770,1.23874205,1.08076931,0.54943906
-3.02851426,3.87358629,0.25607308,1.87076342,0.07110125,0.07235466,0.06146144,1.23462334,1.06150242,0.54728627
-3.02251126,3.82031470,0.25267194,1.83592974,0.06929239,0.07158220,0.06140385,1.22848881,1.03940840,0.54394173
-3.01650825,3.75666871,0.24852143,1.79541192,0.06719238,0.07064935,0.06106474,1.22022757,1.01469589,0.53938265
-3.01050525,3.68307929,0.24366554,1.74957838,0.06483143,0.06955290,0.06044808,1.20974282,0.98760266,0.53360165
-3.00450225,3.60010033,0.23815694,1.69886736,0.06224347,0.06829060,0.05956203,1.19695564,0.95839111,0.52660744
-2.99849925,3.50840044,0.23205544,1.64377911,0.05946548,0.06686143,0.05841872,1.18180839,0.92734322,0.51842520
-2.99249625,3.40875221,0.22542639,1.58486679,0.05653666,0.06526594,0.05703412,1.16426771,0.89475491,0.50909647
-2.98649325,3.30201928,0.21833917,1.52272611,0.05349763,0.06350653,0.05542769,1.14432705,0.86093033,0.49867870
-2.98049025,3.18914161,0.21086557,1.45798416,0.05038955,0.06158778,0.05362205,1.12200869,0.82617604,0.48724445
-2.97448724,3.07111950,0.20307840,1.39128782,0.04725327,0.05951659,0.05164253,1.09736528,0.79079545,0.47488025
-2.96848424,2.94899683,0.19505015,1.32329193,0.04412847,0.05730239,0.04951666,1.07048085,0.75508378,0.46168526
-2.96248124,2.82384397,0.18685184,1.25464779,0.04105284,0.05495718,0.04727362,1.04147122,0.71932358,0.44776963
-2.95647824,2.69674090,0.17855203,1.18599205,0.03806141,0.05249543,0.04494363,1.01048390,0.68378102,0.43325276
-2.95047524,2.56876081,0.17021599,1.11793651,0.03518584,0.04993398,0.04255731,0.97769750,0.64870308,0.41826136
-2.94447224,2.44095456,0.16190509,1.05105880,0.03245392,0.04729178,0.04014502,0.94332039,0.61431545,0.40292744
-2.93846923,2.31433620,0.15367630,0.98589431,0.02988913,0.04458948,0.03773626,0.90758890,0.58082139,0.38738618
-2.93246623,2.18986982,0.14558188,0.92292940,0.02751032,0.04184907,0.03535896,0.87076481,0.54840119,0.37177382
-2.92646323,2.06845770,0.13766916,0.86259587,0.02533158,0.03909335,0.03303897,0.83313223,0.51721228,0.35622541
-2.92046023,1.95092993,0.12998041,0.80526685,0.02336212,0.03634543,0.03079950,0.79499385,0.48738986,0.34087271
-2.91445723,1.83803555,0.12255283,0.75125403,0.02160638,0.03362816,0.02866071,0.75666657,0.45904772,0.32584199
-2.90845423,1.73043507,0.11541855,0.70080608,0.02006418,0.03096368,0.02663928,0.71847657,0.43227933,0.31125197
-2.90245123,1.62869468,0.10860472,0.65410839,0.01873103,0.02837286,0.02474827,0.68075389,0.40715892,0.29721187
-2.89644822,1.53328188,0.10213355,0.61128391,0.01759845,0.02587490,0.02299689,0.64382665,0.38374249,0.28381964
-2.89044522,1.44456265,0.09602247,0.57239494,0.01665449,0.02348697,0.02139055,0.60801496,0.36206873,0.27116029
-2.88444222,1.36280032,0.09028426,0.53744601,0.01588419,0.02122392,0.01993092,0.57362481,0.34215968,0.25930465
-2.87843922,1.28815595,0.08492715,0.50638751,0.01527021,0.01909806,0.01861618,0.54094198,0.32402137,0.24830833
-2.87243622,1.22069040,0.07995510,0.47912010,0.01479338,0.01711908,0.01744130,0.51022620,0.30764415,0.23821102
-2.86643322,1.16036805,0.07536794,0.45549983,0.01443340,0.01529400,0.01639848,0.48170575,0.29300308,0.22903626
-2.86043022,1.10706213,0.07116170,0.43534374,0.01416945,0.01362723,0.01547762,0.45557273,0.28005824,0.22079155
-2.85442721,1.06056166,0.06732885,0.41843601,0.01398085,0.01212066,0.01466684,0.43197905,0.26875514,0.21346892
-2.84842421,1.02057989,0.06385876,0.40453437,0.01384769,0.01077386,0.01395308,0.41103334,0.25902528,0.20704591
-2.84242121,0.98676408,0.06073804,0.39337688,0.01375141,0.00958426,0.01332265,0.39279899,0.25078700,0.20148691
-2.83641821,0.95870649,0.05795108,0.38468875,0.01367543,0.00854743,0.01276183,0.37729319,0.24394652,0.19674488
-2.83041521,0.93595645,0.05548053,0.37818920,0.01360557,0.00765731,0.01225742,0.36448722,0.23839941,0.19276340
-2.82441221,0.91803304,0.05330794,0.37359829,0.01353058,0.00690649,0.01179722,0.35430787,0.23403237,0.18947891
-2.81840920,0.90443847,0.05141429,0.37064347,0.01344251,0.00628650,0.01137050,0.34664009,0.23072537,0.18682320
-2.81240620,0.89467152,0.04978070,0.36906589,0.01333701,0.00578803,0.01096835,0.34133059,0.22835408,0.18472593
-2.80640320,0.88824110,0.04838903,0.36862626,0.01321358,0.00540124,0.01058401,0.33819255,0.22679265,0.18311727
-2.80040020,0.88467939,0.04722252,0.36911025,0.01307575,0.00511594,0.01021306,0.33701111,0.22591655,0.18193042
-2.79439720,0.88355453,0.04626645,0.37033330,0.01293115,0.00492185,0.00985356,0.33754963,0.22560571,0.18110412
-2.78839420,0.88448229,0.04550868,0.37214477,0.01279155,0.00480879,0.00950608,0.33955644,0.22574751,0.18058495
-2.78239120,0.88713683,0.04494025,0.37443134,0.01267276,0.00476688,0.00917373,0.34277194,0.22623987,0.18032937
-2.77638819,0.89125999,0.04455577,0.37711968,0.01259450,0.00478670,0.00886200,0.34693582,0.22699402,0.18030558
-2.77038519,0.89666893,0.04435391,0.38017815,0.01258016,0.00485948,0.00857863,0.35179422,0.22793706,0.18049499
-2.76438219,0.90326193,0.04433758,0.38361764,0.01265651,0.00497719,0.00833340,0.35710658,0.22901417,0.18089332
-2.75837919,0.91102199,0.04451416,0.38749124,0.01285334,0.00513270,0.00813784,0.36265188,0.23019027,0.18151126
-2.75237619,0.92001788,0.04489547,0.39189292,0.01320291,0.00531989,0.00800493,0.36823421,0.23145112,0.18237476
-2.74637319,0.93040256,0.04549764,0.39695493,0.01373943,0.00553370,0.00794877,0.37368736,0.23280378,0.18352463
-2.74037019,0.94240850,0.04634074,0.40284382,0.01449841,0.00577019,0.00798416,0.37887817,0.23427630,0.18501572
-2.73436718,0.95633978,0.04744824,0.40975526,0.01551581,0.00602658,0.00812624,0.38370873,0.23591666,0.18691545
-2.72836418,0.97256088,0.04884624,0.41790734,0.01682724,0.00630119,0.00839002,0.38811702,0.23779078,0.18930171
-2.72236118,0.99148195,0.05056248,0.42753247,0.01846690,0.00659342,0.00878992,0.39207619,0.23997982,0.19226014
-2.71635818,1.01354089,0.05262510,0.43886806,0.02046654,0.00690363,0.00933931,0.39559225,0.24257651,0.19588076
-2.71035518,1.03918222,0.05506128,0.45214589,0.02285426,0.00723301,0.01004998,0.39870038,0.24568084,0.20025410
-2.70435218,1.06883340,0.05789558,0.46758054,0.02565323,0.00758337,0.01093168,0.40145999,0.24939499,0.20546673
-2.69834917,1.10287912,0.06114823,0.48535720,0.02888044,0.00795694,0.01199157,0.40394852,0.25381779,0.21159646
-2.69234617,1.14163445,0.06483335,0.50561909,0.03254538,0.00835611,0.01323375,0.40625456,0.25903876,0.21870730
-2.68634317,1.18531779,0.06895712,0.52845519,0.03664882,0.00878313,0.01465880,0.40847028,0.26513209,0.22684435
-2.68034017,1.23402492,0.07351604,0.55388858,0.04118168,0.00923987,0.01626335,0.41068374,0.27215067,0.23602884
-2.67433717,1.28770541,0.07849542,0.58186619,0.04612403,0.00972749,0.01803975,0.41297140,0.28012060,0.24625358
-2.66833417,1.34614265,0.08386803,0.61225039,0.05144441,0.01024617,0.01997579,0.41539114,0.28903626,0.25747911
-2.66233117,1.40893892,0.08959323,0.64481321,0.05709937,0.01079490,0.02205459,0.41797628,0.29885646,0.26963069
-2.65632816,1.47550671,0.09561649,0.67923343,0.06303339,0.01137126,0.02425460,0.42073087,0.30950180,0.28259647
-2.65032516,1.54506721,0.10186945,0.71509734,0.06917930,0.01197130,0.02654970,0.42362655,0.32085338,0.29622699
-2.64432216,1.61665686,0.10827058,0.75190313,0.07545899,0.01258946,0.02890959,0.42660116,0.33275330,0.31033625
-2.63831916,1.68914220,0.11472642,0.78906935,0.08178470,0.01321862,0.03130023,0.42955926,0.34500677,0.32470425
-2.63231616,1.76124318,0.12113352,0.82594718,0.08806078,0.01385014,0.03368454,0.43237447,0.35738608,0.33908132
-2.62631316,1.83156438,0.12738084,0.86183638,0.09418580,0.01447410,0.03602321,0.43489377,0.36963618,0.35319379
-2.62031016,1.89863326,0.13335282,0.89600444,0.10005509,0.01507955,0.03827570,0.43694323,0.38148190,0.36675129
-2.61430715,1.96094420,0.13893278,0.92770827,0.10556360,0.01565480,0.04040134,0.43833522,0.39263643,0.37945505
-2.60830415,2.01700660,0.14400664,0.95621762,0.11060892,0.01618790,0.04236048,0.43887650,0.40281079,0.39100717
-2.60230115,2.06539505,0.14846685,0.98083921,0.11509443,0.01666702,0.04411573,0.43837697,0.41172394,0.40112035
-2.59629815,2.10479947,0.15221626,1.00094070,0.11893234,0.01708092,0.04563316,0.43665845,0.41911304,0.40952774
-2.59029515,2.13407277,0.15517183,1.01597318,0.12204660,0.01741945,0.04688342,0.43356315,0.42474342,0.41599239
-2.58429215,2.15227408,0.15726807,1.02549138,0.12437552,0.01767396,0.04784277,0.42896143,0.42841781,0.42031604
-2.57828914,2.15870525,0.15845982,1.02917039,0.12587386,0.01783776,0.04849396,0.42275829,0.42998441,0.42234659
-2.57228614,2.15293897,0.15872459,1.02681836,0.12651449,0.01790641,0.04882683,0.41489850,0.42934331,0.42198413
-2.56628314,2.13483712,0.15806399,1.01838430,0.12628934,0.01787807,0.04883878,0.40536993,0.42645118,0.41918513
-2.56028014,2.10455841,0.15650445,1.00396072,0.12520972,0.01775363,0.04853489,0.39420500,0.42132369,0.41396455
-2.55427714,2.06255499,0.15409698,0.98378099,0.12330592,0.01753682,0.04792781,0.38148031,0.41403576,0.40639587
-2.54827414,2.00955814,0.15091611,0.95821142,0.12062619,0.01723421,0.04703735,0.36731427,0.40471960,0.39660892
-2.54227114,1.94655368,0.14705803,0.92773862,0.11723495,0.01685507,0.04588986,0.35186317,0.39356051,0.38478577
-2.53626813,1.87474843,0.14263793,0.89295257,0.11321061,0.01641113,0.04451735,0.33531569,0.38079074,0.37115469
-2.53026513,1.79552912,0.13778665,0.85452628,0.10864281,0.01591632,0.04295638,0.31788621,0.36668167,0.35598259
-2.52426213,1.71041575,0.13264690,0.81319295,0.10362943,0.01538637,0.04124692,0.29980736,0.35153461,0.33956622
-2.51825913,1.62101150,0.12736900,0.76972176,0.09827327,0.01483831,0.03943098,0.28132206,0.33567071,0.32222261
-2.51225613,1.52895137,0.12210644,0.72489314,0.09267885,0.01429002,0.03755130,0.26267549,0.31942034,0.30427901
-2.50625313,1.43585161,0.11701137,0.67947480,0.08694919,0.01375970,0.03565000,0.24410727,0.30311241,0.28606293
-2.50025013,1.34326215,0.11223009,0.63419934,0.08118280,0.01326530,0.03376732,0.22584436,0.28706410,0.26789248
-2.49424712,1.25262362,0.10789884,0.58974424,0.07547106,0.01282401,0.03194048,0.20809468,0.27157129,0.25006759
-2.48824412,1.16523050,0.10413991,0.54671506,0.06989600,0.01245175,0.03020263,0.19104193,0.25690014,0.23286216
-2.48224112,1.08220159,0.10105814,0.50563222,0.06452852,0.01216274,0.02858211,0.17484154,0.24328004,0.21651765
-2.47623812,1.00445831,0.09873802,0.46692167,0.05942718,0.01196905,0.02710175,0.15961807,0.23089813,0.20123797
-2.47023512,0.93271138,0.09724140,0.43090962,0.05463756,0.01188028,0.02577855,0.14546376,0.21989558,0.18718609
-2.46423212,0.86745565,0.09660581,0.39782117,0.05019204,0.01190332,0.02462344,0.13243854,0.21036555,0.17448213
-2.45822911,0.80897277,0.09684355,0.36778267,0.04611018,0.01204221,0.02364135,0.12057108,0.20235304,0.16320302
-2.45222611,0.75734104,0.09794139,0.34082731,0.04239948,0.01229802,0.02283145,0.10986096,0.19585627,0.15338361
-2.44622311,0.71245140,0.09986109,0.31690361,0.03905651,0.01266895,0.02218753,0.10028164,0.19082970,0.14501909
-2.44022011,0.67402862,0.10254058,0.29588609,0.03606831,0.01315046,0.02169862,0.09178409,0.18718836,0.13806848
-2.43421711,0.64165642,0.10589581,0.27758753,0.03341404,0.01373553,0.02134962,0.08430093,0.18481330,0.13245911
-2.42821411,0.61480533,0.10982322,0.26177235,0.03106671,0.01441503,0.02112216,0.07775073,0.18355797,0.12809178
-2.42221111,0.59286205,0.11420283,0.24817025,0.02899491,0.01517818,0.02099536,0.07204241,0.18325518,0.12484635
-2.41620810,0.57515919,0.11890176,0.23648986,0.02716460,0.01601312,0.02094680,0.06707951,0.18372449,0.12258767
-2.41020510,0.56100426,0.12377828,0.22643159,0.02554064,0.01690757,0.02095333,0.06276414,0.18477965,0.12117154
-2.40420210,0.54970713,0.12868602,0.21769953,0.02408833,0.01784946,0.02099192,0.05900057,0.18623594,0.12045052
-2.39819910,0.54060496,0.13347847,0.21001190,0.02277461,0.01882775,0.02104049,0.05569832,0.18791713,0.12027948
-2.39219610,0.53308416,0.13801350,0.20310990,0.02156909,0.01983317,0.02107858,0.05277467,0.18966185,0.12052061
-2.38619310,0.52659880,0.14215777,0.19676474,0.02044485,0.02085892,0.02108797,0.05015657,0.19132921,0.12104796
-2.38019010,0.52068513,0.14579096,0.19078282,0.01937895,0.02190144,0.02105319,0.04778200,0.19280349,0.12175113
-2.37418709,0.51497219,0.14880960,0.18500906,0.01835277,0.02296102,0.02096190,0.04560074,0.19399785,0.12253833
-2.36818409,0.50918830,0.15113034,0.17932848,0.01735204,0.02404233,0.02080514,0.04357453,0.19485694,0.12333854
-2.36218109,0.50316371,0.15269271,0.17366611,0.01636679,0.02515486,0.02057742,0.04167687,0.19535838,0.12410283
-2.35617809,0.49682957,0.15346109,0.16798544,0.01539105,0.02631314,0.02027674,0.03989231,0.19551314,0.12480482
-2.35017509,0.49021349,0.15342585,0.16228564,0.01442246,0.02753685,0.01990447,0.03821547,0.19536491,0.12544033
-2.34417209,0.48343232,0.15260379,0.15659780,0.01346182,0.02885071,0.01946507,0.03664978,0.19498851,0.12602633
-2.33816908,0.47668239,0.15103766,0.15098035,0.01251254,0.03028422,0.01896579,0.03520605,0.19448748,0.12659910
-2.33216608,0.47022803,0.14879499,0.14551406,0.01158005,0.03187116,0.01841624,0.03390096,0.19399110,0.12721192
-2.32616308,0.46438869,0.14596609,0.14029671,0.01067134,0.03364900,0.01782788,0.03275552,0.19365088,0.12793231
-2.32016008,0.45952544,0.14266164,0.13543774,0.00979433,0.03565810,0.01721356,0.03179362,0.19363692,0.12883894
-2.31415708,0.45602739,0.13900962,0.13105311,0.00895751,0.03794081,0.01658693,0.03104063,0.19413415,0.13001840
-2.30815408,0.45429848,0.13515205,0.12726046,0.00816947,0.04054053,0.01596194,0.03052217,0.19533885,0.13156205
-2.30215108,0.45474527,0.13124149,0.12417479,0.00743859,0.04350063,0.01535230,0.03026314,0.19745538,0.13356288
-2.29614807,0.45776595,0.12743761,0.12190472,0.00677280,0.04686352,0.01477105,0.03028685,0.20069360,0.13611281
-2.29014507,0.46374116,0.12390375,0.12054942,0.00617941,0.05066959,0.01423008,0.03061442,0.20526669,0.13930026
-2.28414207,0.47302646,0.12080385,0.12019629,0.00566495,0.05495631,0.01373987,0.03126449,0.21138974,0.14320823
-2.27813907,0.48594689,0.11829968,0.12091928,0.00523517,0.05975745,0.01330919,0.03225298,0.21927889,0.14791295
-2.27213607,0.50279338,0.11654840,0.12277795,0.00489503,0.06510230,0.01294493,0.03359319,0.22915103,0.15348293
-2.26613307,0.52382082,0.11570059,0.12581709,0.00464874,0.07101511,0.01265203,0.03529596,0.24122382,0.15997869
-2.26013007,0.54924772,0.11589864,0.13006694,0.00449980,0.07751461,0.01243349,0.03737005,0.25571597,0.16745277
-2.25412706,0.57925690,0.11727554,0.13554376,0.00445110,0.08461360,0.01229046,0.03982253,0.27284736,0.17595020
-2.24812406,0.61399690,0.11995377,0.14225079,0.00450501,0.09231867,0.01222239,0.04265922,0.29283881,0.18550916
-2.24212106,0.65358356,0.12404455,0.15017928,0.00466343,0.10062991,0.01222728,0.04588513,0.31591119,0.19616172
-2.23611806,0.69810140,0.12964693,0.15930973,0.00492788,0.10954063,0.01230188,0.04950481,0.34228355,0.20793459
-2.23011506,0.74760416,0.13684695,0.16961294,0.00529951,0.11903713,0.01244203,0.05352264,0.37217004,0.22084959
-2.22411206,0.80211434,0.14571652,0.18105096,0.00577917,0.12909838,0.01264294,0.05794284,0.40577533,0.23492386
-2.21810905,0.86162124,0.15631208,0.19357777,0.00636735,0.13969559,0.01289946,0.06276944,0.44328857,0.25016959
-2.21210605,0.92607741,0.16867294,0.20713974,0.00706423,0.15079184,0.01320633,0.06800592,0.48487568,0.26659331
-2.20610305,0.99539347,0.18281931,0.22167565,0.00786959,0.16234154,0.01355843,0.07365463,0.53067014,0.28419447
-2.20010005,1.06943149,0.19874998,0.23711649,0.00878275,0.17428995,0.01395094,0.07971605,0.58076255,0.30296366
-2.19409705,1.14799705,0.21643991,0.25338490,0.00980254,0.18657275,0.01437940,0.08618776,0.63518916,0.32288020
-2.18809405,1.23083065,0.23583758,0.27039454,0.01092717,0.19911562,0.01483983,0.09306331,0.69391992,0.34390941
-2.18209105,1.31759884,0.25686256,0.28804915,0.01215419,0.21183410,0.01532866,0.10033091,0.75684665,0.36599955
-2.17608804,1.40788589,0.27940329,0.30624180,0.01348037,0.22463361,0.01584269,0.10797205,0.82377183,0.38907877
-2.17008504,1.50118669,0.30331536,0.32485413,0.01490163,0.23740988,0.01637897,0.11596025,0.89439891,0.41305212
-2.16408204,1.59690158,0.32842046,0.34375590,0.01641297,0.25004973,0.01693461,0.12425976,0.96832460,0.43779896
-2.15807904,1.69433395,0.35450632,0.36280494,0.01800840,0.26243228,0.01750669,0.13282457,1.04503413,0.46317090
-2.15207604,1.79269110,0.38132762,0.38184750,0.01968089,0.27443073,0.01809198,0.14159762,1.12389980,0.48899052
-2.14607304,1.89108894,0.40860818,0.40071926,0.02142231,0.28591453,0.01868682,0.15051043,1.20418351,0.51505112
-2.14007004,1.98856081,0.43604440,0.41924683,0.02322344,0.29675204,0.01928699,0.15948310,1.28504353,0.54111752
-2.13406703,2.08407045,0.46331000,0.43724998,0.02507394,0.30681350,0.01988755,0.16842482,1.36554568,0.56692811
-2.12806403,2.17652911,0.49006197,0.45454437,0.02696237,0.31597441,0.02048282,0.17723487,1.44467893,0.59219818
-2.12206103,2.26481630,0.51594763,0.47094484,0.02887624,0.32411888,0.02106636,0.18580418,1.52137500,0.61662447
-2.11605803,2.34780366,0.54061254,0.48626913,0.03080208,0.33114313,0.02163105,0.19401732,1.59453165,0.63989084
-2.11005503,2.42438113,0.56370903,0.50034183,0.03272550,0.33695872,0.02216918,0.20175497,1.66303878,0.66167506
-2.10405203,2.49348443,0.58490506,0.51299855,0.03463132,0.34149552,0.02267266,0.20889682,1.72580659,0.68165625
