energy_ev,total_up,Pb_p_up,Pb_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-4.30115058,2.91645491,0.62594038,0.00213937,0.97114377,1.85328190,0.04228963,0.20548022
-4.29514757,2.98532705,0.63153058,0.00217638,0.99703263,1.90231860,0.04293211,0.21286734
-4.28914457,3.04578171,0.63467940,0.00220626,1.02047140,1.94609190,0.04339256,0.21974784
-4.28314157,3.09717133,0.63529809,0.00222856,1.04113739,1.98421800,0.04366283,0.22604392
-4.27713857,3.13909431,0.63337354,0.00224300,1.05878423,2.01646127,0.04373881,0.23169162
-4.27113557,3.17138922,0.62896588,0.00224951,1.07324220,2.04273033,0.04362041,0.23664131
-4.26513257,3.19411966,0.62220305,0.00224822,1.08441585,2.06306821,0.04331137,0.24085784
-4.25912956,3.20755067,0.61327289,0.00223940,1.09227916,2.07763742,0.04281898,0.24432005
-4.25312656,3.21211855,0.60241309,0.00222350,1.09686878,2.08670082,0.04215380,0.24701993
-4.24712356,3.20839587,0.58989974,0.00220106,1.09827603,2.09059956,0.04132918,0.24896138
-4.24112056,3.19705389,0.57603492,0.00217274,1.09663817,2.08972941,0.04036088,0.25015873
-4.23511756,3.17882460,0.56113417,0.00213924,1.09212966,2.08451684,0.03926657,0.25063504
-4.22911456,3.15446449,0.54551440,0.00210130,1.08495391,2.07539632,0.03806533,0.25042036
-4.22311156,3.12472200,0.52948280,0.00205966,1.07533598,2.06279003,0.03677718,0.24954998
-4.21710855,3.09031037,0.51332730,0.00201505,1.06351670,2.04709105,0.03542261,0.24806290
-4.21110555,3.05188694,0.49730890,0.00196815,1.04974821,2.02865077,0.03402213,0.24600042
-4.20510255,3.01003977,0.48165624,0.00191961,1.03429114,2.00777123,0.03259591,0.24340509
-4.19909955,2.96528181,0.46656230,0.00187001,1.01741326,1.98470228,0.03116344,0.24031991
-4.19309655,2.91805221,0.45218348,0.00181988,0.99938937,1.95964365,0.02974325,0.23678795
-4.18709355,2.86872418,0.43864060,0.00176970,0.98050198,1.93275130,0.02835275,0.23285224
-4.18109055,2.81761817,0.42602183,0.00171991,0.96104260,1.90414741,0.02700802,0.22855593
-4.17508754,2.76501890,0.41438694,0.00167092,0.94131283,1.87393300,0.02572383,0.22394274
-4.16908454,2.71119461,0.40377258,0.00162310,0.92162509,1.84220215,0.02451352,0.21905752
-4.16308154,2.65641675,0.39419809,0.00157685,0.90230240,1.80905656,0.02338909,0.21394692
-4.15707854,2.60097851,0.38567141,0.00153256,0.88367693,1.77461942,0.02236125,0.20865993
-4.15107554,2.54521051,0.37819457,0.00149063,0.86608705,1.73904750,0.02143944,0.20324845
-4.14507254,2.48949255,0.37176844,0.00145152,0.84987281,1.70254054,0.02063199,0.19776759
-4.13906953,2.43426034,0.36639653,0.00141568,0.83536997,1.66534739,0.01994614,0.19227568
-4.13306653,2.38000682,0.36208738,0.00138362,0.82290256,1.62776836,0.01938812,0.18683405
-4.12706353,2.32727786,0.35885570,0.00135585,0.81277451,1.59015379,0.01896318,0.18150647
-4.12106053,2.27666271,0.35672212,0.00133290,0.80526066,1.55289891,0.01867557,0.17635824
-4.11505753,2.22877984,0.35571164,0.00131528,0.80059766,1.51643547,0.01852853,0.17145504
-4.10905453,2.18425934,0.35585095,0.00130351,0.79897542,1.48122078,0.01852421,0.16686150
-4.10305153,2.14372289,0.35716506,0.00129802,0.80052950,1.44772488,0.01866352,0.16263964
-4.09704852,2.10776299,0.35967322,0.00129920,0.80533521,1.41641692,0.01894604,0.15884718
-4.09104552,2.07692279,0.36338479,0.00130733,0.81340380,1.38775157,0.01936985,0.15553594
-4.08504252,2.05167788,0.36829526,0.00132259,0.82468107,1.36215649,0.01993138,0.15275031
-4.07903952,2.03242151,0.37438281,0.00134503,0.83904877,1.34002162,0.02062526,0.15052588
-4.07303652,2.01945404,0.38160558,0.00137456,0.85632891,1.32169105,0.02144422,0.14888844
-4.06703352,2.01297754,0.38990018,0.00141092,0.87629086,1.30745782,0.02237900,0.14785327
-4.06103052,2.01309569,0.39918131,0.00145372,0.89866106,1.29756208,0.02341837,0.14742488
-4.05502751,2.01981923,0.40934277,0.00150242,0.92313500,1.29219235,0.02454914,0.14759716
-4.04902451,2.03307625,0.42025977,0.00155635,0.94939097,1.29148982,0.02575637,0.14835393
-4.04302151,2.05272674,0.43179247,0.00161472,0.97710475,1.29555508,0.02702352,0.14966993
-4.03701851,2.07858027,0.44379062,0.00167663,1.00596478,1.30445657,0.02833278,0.15151216
-4.03101551,2.11041538,0.45609891,0.00174116,1.03568665,1.31823996,0.02966549,0.15384143
-4.02501251,2.14799927,0.46856289,0.00180731,1.06602645,1.33693744,0.03100252,0.15661421
-4.01900950,2.19110617,0.48103487,0.00187412,1.09679177,1.36057597,0.03232483,0.15978443
-4.01300650,2.23953291,0.49337972,0.00194065,1.12784996,1.38918359,0.03361395,0.16330540
-4.00700350,2.29311029,0.50547984,0.00200601,1.15913279,1.42279301,0.03485255,0.16713143
-4.00100050,2.35170924,0.51723931,0.00206944,1.19063720,1.46144181,0.03602491,0.17121941
-3.99499750,2.41524082,0.52858661,0.00213026,1.22242178,1.50516886,0.03711743,0.17552987
-3.98899450,2.48364997,0.53947595,0.00218795,1.25459907,1.55400703,0.03811896,0.18002784
-3.98299150,2.55690293,0.54988695,0.00224210,1.28732374,1.60797222,0.03902115,0.18468313
-3.97698849,2.63496901,0.55982267,0.00229248,1.32077727,1.66704930,0.03981856,0.18947034
-3.97098549,2.71779774,0.56930607,0.00233897,1.35514981,1.73117591,0.04050877,0.19436830
-3.96498249,2.80529287,0.57837521,0.00238160,1.39062001,1.80022493,0.04109223,0.19935927
-3.95897949,2.89728501,0.58707726,0.00242049,1.42733409,1.87398715,0.04157210,0.20442781
-3.95297649,2.99350492,0.59546191,0.00245586,1.46538522,1.95215531,0.04195388,0.20955941
-3.94697349,3.09355950,0.60357446,0.00248798,1.50479450,2.03431092,0.04224497,0.21473918
-3.94097049,3.19691265,0.61144913,0.00251718,1.54549478,2.11991535,0.04245416,0.21995043
-3.93496748,3.30287266,0.61910296,0.00254377,1.58731842,2.20830595,0.04259107,0.22517351
-3.92896448,3.41058783,0.62653079,0.00256807,1.62998992,2.29869847,0.04266553,0.23038488
-3.92296148,3.51905117,0.63370169,0.00259035,1.67312417,2.39019598,0.04268707,0.23555655
-3.91695848,3.62711486,0.64055708,0.00261084,1.71623064,2.48180454,0.04266435,0.24065591
-3.91095548,3.73351415,0.64701061,0.00262969,1.75872371,2.57245528,0.04260473,0.24564602
-3.90495248,3.83690002,0.65295016,0.00264701,1.79993864,2.66103216,0.04251392,0.25048634
-3.89894947,3.93587931,0.65824147,0.00266283,1.83915282,2.74640423,0.04239577,0.25513388
-3.89294647,4.02906024,0.66273360,0.00267713,1.87561106,2.82746090,0.04225216,0.25954462
-3.88694347,4.11510111,0.66626558,0.00268983,1.90855392,2.90314856,0.04208302,0.26367522
-3.88094047,4.19275960,0.66867417,0.00270083,1.93724743,2.97250650,0.04188647,0.26748487
-3.87493747,4.26093983,0.66980202,0.00271000,1.96101289,3.03470044,0.04165911,0.27093707
-3.86893447,4.31873467,0.66950589,0.00271722,1.97925494,3.08905161,0.04139633,0.27400134
-3.86293147,4.36546075,0.66766446,0.00272235,1.99148650,3.13505992,0.04109274,0.27665464
-3.85692846,4.40068427,0.66418513,0.00272532,1.99734923,3.17241987,0.04074259,0.27888247
-3.85092546,4.42423604,0.65900958,0.00272607,1.99662845,3.20102828,0.04034026,0.28067950
-3.84492246,4.43621491,0.65211772,0.00272457,1.98926156,3.22098347,0.03988066,0.28204979
-3.83891946,4.43697944,0.64352978,0.00272087,1.97533985,3.23257582,0.03935964,0.28300648
-3.83291646,4.42712818,0.63330646,0.00271504,1.95510337,3.23627038,0.03877434,0.28357100
-3.82691346,4.40746980,0.62154726,0.00270718,1.92892944,3.23268234,0.03812339,0.28377186
-3.82091046,4.37898474,0.60838697,0.00269745,1.89731536,3.22254674,0.03740712,0.28364311
-3.81490745,4.34278041,0.59399065,0.00268602,1.86085650,3.20668414,0.03662761,0.28322258
-3.80890445,4.30004245,0.57854738,0.00267305,1.82022093,3.18596383,0.03578867,0.28254986
-3.80290145,4.25198464,0.56226312,0.00265871,1.77612206,3.16126666,0.03489576,0.28166439
-3.79689845,4.19979986,0.54535314,0.00264317,1.72929076,3.13344918,0.03395576,0.28060354
-3.79089545,4.14461466,0.52803437,0.00262654,1.68044847,3.10331078,0.03297680,0.27940094
-3.78489245,4.08744943,0.51051806,0.00260892,1.63028257,3.07156535,0.03196791,0.27808503
-3.77888944,4.02918588,0.49300312,0.00259034,1.57942517,3.03881851,0.03093878,0.27667802
-3.77288644,3.97054300,0.47567044,0.00257080,1.52843633,3.00555123,0.02989940,0.27519518
-3.76688344,3.91206232,0.45867832,0.00255024,1.47779207,2.97211033,0.02885980,0.27364456
-3.76088044,3.85410250,0.44215926,0.00252855,1.42787766,2.93870578,0.02782975,0.27202718
-3.75487744,3.79684301,0.42621810,0.00250556,1.37898600,2.90541467,0.02681855,0.27033753
-3.74887444,3.74029621,0.41093152,0.00248106,1.33132079,2.87219112,0.02583483,0.26856444
-3.74287144,3.68432658,0.39634880,0.00245482,1.28500396,2.83888145,0.02488646,0.26669227
-3.73686843,3.62867582,0.38249372,0.00242656,1.24008636,2.80524339,0.02398046,0.26470232
-3.73086543,3.57299225,0.36936731,0.00239601,1.19656103,2.77096841,0.02312300,0.26257431
-3.72486243,3.51686278,0.35695147,0.00236288,1.15437783,2.73570586,0.02231952,0.26028807
-3.71885943,3.45984599,0.34521295,0.00232689,1.11345853,2.69908776,0.02157478,0.25782508
-3.71285643,3.40150451,0.33410761,0.00228780,1.07371145,2.66075322,0.02089305,0.25517008
-3.70685343,3.34143565,0.32358477,0.00224539,1.03504475,2.62037148,0.02027829,0.25231238
-3.70085043,3.27929885,0.31359130,0.00219949,0.99737771,2.57766266,0.01973435,0.24924716
-3.69484742,3.21483906,0.30407546,0.00215000,0.96064965,2.53241567,0.01926522,0.24597638
-3.68884442,3.14790554,0.29499018,0.00209687,0.92482609,2.48450273,0.01887514,0.24250946
-3.68284142,3.07846546,0.28629580,0.00204017,0.88990213,2.43389024,0.01856882,0.23886377
-3.67683842,3.00661227,0.27796214,0.00198001,0.85590320,2.38064577,0.01835152,0.23506462
-3.67083542,2.93256889,0.26996992,0.00191661,0.82288332,2.32494138,0.01822911,0.23114514
-3.66483242,2.85668597,0.26231142,0.00185027,0.79092149,2.26705327,0.01820805,0.22714573
-3.65882941,2.77943573,0.25499057,0.00178138,0.76011648,2.20735811,0.01829528,0.22311336
-3.65282641,2.70140186,0.24802241,0.00171043,0.73058060,2.14632651,0.01849806,0.21910048
-3.64682341,2.62326625,0.24143204,0.00163795,0.70243313,2.08451393,0.01882370,0.21516388
-3.64082041,2.54579329,0.23525310,0.00156456,0.67579362,2.02254966,0.01927925,0.21136333
-3.63481741,2.46981232,0.22952596,0.00149092,0.65077585,1.96112430,0.01987113,0.20776009
-3.62881441,2.39619925,0.22429569,0.00141773,0.62748248,1.90097622,0.02060467,0.20441545
-3.62281141,2.32585773,0.21960990,0.00134570,0.60600087,1.84287758,0.02148374,0.20138921
-3.61680840,2.25970073,0.21551651,0.00127555,0.58640012,1.78762018,0.02251025,0.19873825
-3.61080540,2.19863290,0.21206172,0.00120800,0.56872944,1.73600165,0.02368379,0.19651523
-3.60480240,2.14353421,0.20928802,0.00114373,0.55301776,1.68881208,0.02500124,0.19476742
-3.59879940,2.09524505,0.20723254,0.00108338,0.53927439,1.64682155,0.02645651,0.19353574
-3.59279640,2.05455313,0.20592557,0.00102754,0.52749077,1.61076843,0.02804034,0.19285401
-3.58679340,2.02218199,0.20538952,0.00097675,0.51764271,1.58134861,0.02974023,0.19274844
-3.58079040,1.99878127,0.20563816,0.00093145,0.50969324,1.55920571,0.03154049,0.19323734
-3.57478739,1.98491841,0.20667619,0.00089205,0.50359549,1.54492201,0.03342239,0.19433104
-3.56878439,1.98107169,0.20849918,0.00085885,0.49929555,1.53901011,0.03536448,0.19603206
-3.56278139,1.98762415,0.21109372,0.00083209,0.49673500,1.54190513,0.03734301,0.19833535
-3.55677839,2.00485834,0.21443791,0.00081195,0.49585297,1.55395734,0.03933240,0.20122874
-3.55077539,2.03295139,0.21850195,0.00079852,0.49658757,1.57542501,0.04130591,0.20469345
-3.54477239,2.07197035,0.22324894,0.00079185,0.49887670,1.60646759,0.04323622,0.20870458
-3.53876938,2.12186763,0.22863572,0.00079192,0.50265816,1.64713894,0.04509621,0.21323170
-3.53276638,2.18247634,0.23461372,0.00079867,0.50786913,1.69738103,0.04685960,0.21823929
-3.52676338,2.25350591,0.24112983,0.00081197,0.51444514,1.75701784,0.04850165,0.22368722
-3.52076038,2.33453787,0.24812722,0.00083167,0.52231855,1.82575015,0.04999979,0.22953103
-3.51475738,2.42502224,0.25554600,0.00085756,0.53141694,1.90315109,0.05133419,0.23572228
-3.50875438,2.52427495,0.26332395,0.00088939,0.54166123,1.98866313,0.05248819,0.24220868
-3.50275138,2.63147667,0.27139698,0.00092686,0.55296399,2.08159681,0.05344874,0.24893423
-3.49674837,2.74567358,0.27969965,0.00096963,0.56522796,2.18113153,0.05420656,0.25583935
-3.49074537,2.86578068,0.28816560,0.00101730,0.57834494,2.28631903,0.05475632,0.26286094
-3.48474237,2.99058797,0.29672791,0.00106941,0.59219517,2.39608967,0.05509666,0.26993258
-3.47873937,3.11876995,0.30531950,0.00112548,0.60664728,2.50926191,0.05523004,0.27698471
-3.47273637,3.24889880,0.31387359,0.00118492,0.62155886,2.62455520,0.05516257,0.28394500
-3.46673337,3.37946116,0.32232410,0.00124711,0.63677761,2.74060617,0.05490371,0.29073876
-3.46073037,3.50887866,0.33060624,0.00131139,0.65214309,2.85598813,0.05446587,0.29728965
-3.45472736,3.63553188,0.33865710,0.00137702,0.66748903,2.96923356,0.05386399,0.30352040
-3.44872436,3.75778724,0.34641633,0.00144322,0.68264604,3.07885922,0.05311506,0.30935378
-3.44272136,3.87402644,0.35382688,0.00150918,0.69744468,3.18339322,0.05223758,0.31471369
-3.43671836,3.98267744,0.36083579,0.00157407,0.71171875,3.28140356,0.05125111,0.31952639
-3.43071536,4.08224625,0.36739498,0.00163706,0.72530866,3.37152705,0.05017569,0.32372179
-3.42471236,4.17134859,0.37346205,0.00169729,0.73806481,3.45249814,0.04903140,0.32723477
-3.41870935,4.24874022,0.37900097,0.00175397,0.74985076,3.52317639,0.04783788,0.33000659
-3.41270635,4.31334517,0.38398271,0.00180632,0.76054612,3.58257205,0.04661395,0.33198614
-3.40670335,4.36428065,0.38838574,0.00185363,0.77004914,3.62986860,0.04537723,0.33313121
-3.40070035,4.40087796,0.39219633,0.00189527,0.77827872,3.66444167,0.04414389,0.33340949
-3.39469735,4.42269842,0.39540872,0.00193069,0.78517591,3.68587365,0.04292841,0.33279955
-3.38869435,4.42954396,0.39802495,0.00195947,0.79070484,3.69396341,0.04174346,0.33129144
-3.38269135,4.42146165,0.40005459,0.00198126,0.79485286,3.68873076,0.04059981,0.32888716
-3.37668834,4.39874222,0.40151418,0.00199588,0.79763010,3.67041553,0.03950633,0.32560079
-3.37068534,4.36191238,0.40242639,0.00200326,0.79906835,3.63947115,0.03847007,0.32145835
-3.36468234,4.31172116,0.40281908,0.00200344,0.79921917,3.59655294,0.03749635,0.31649735
-3.35867934,4.24912071,0.40272407,0.00199660,0.79815148,3.54250146,0.03658894,0.31076607
-3.35267634,4.17524218,0.40217583,0.00198303,0.79594853,3.47832145,0.03575024,0.30432257
-3.34667334,4.09136730,0.40121000,0.00196314,0.79270448,3.40515692,0.03498152,0.29723335
-3.34067034,3.99889677,0.39986198,0.00193742,0.78852060,3.32426325,0.03428311,0.28957193
-3.33466733,3.89931627,0.39816536,0.00190643,0.78350125,3.23697720,0.03365460,0.28141711
-3.32866433,3.79416124,0.39615057,0.00187081,0.77774990,3.14468566,0.03309508,0.27285124
-3.32266133,3.68498159,0.39384358,0.00183124,0.77136516,3.04879414,0.03260326,0.26395829
-3.31665833,3.57330725,0.39126477,0.00178841,0.76443720,2.95069594,0.03217763,0.25482197
-3.31065533,3.46061569,0.38842813,0.00174303,0.75704453,2.85174291,0.03181647,0.24552398
-3.30465233,3.34830220,0.38534062,0.00169579,0.74925135,2.75321842,0.03151796,0.23614226
-3.29864932,3.23765381,0.38200197,0.00164737,0.74110566,2.65631344,0.03128012,0.22674947
-3.29264632,3.12982729,0.37840471,0.00159839,0.73263810,2.56210605,0.03110075,0.21741179
-3.28664332,3.02583165,0.37453460,0.00154941,0.72386156,2.47154488,0.03097736,0.20818785
-3.28064032,2.92651548,0.37037135,0.00150096,0.71477171,2.38543652,0.03090703,0.19912804
-3.27463732,2.83255894,0.36588966,0.00145347,0.70534820,2.30443719,0.03088628,0.19027421
-3.26863432,2.74447047,0.36106047,0.00140729,0.69555666,2.22904830,0.03091092,0.18165950
-3.26263132,2.66258776,0.35585245,0.00136272,0.68535124,2.15961595,0.03097596,0.17330868
-3.25662831,2.58708271,0.35023358,0.00131995,0.67467762,2.09633379,0.03107546,0.16523856
-3.25062531,2.51796982,0.34417284,0.00127913,0.66347636,2.03924914,0.03120249,0.15745882
-3.24462231,2.45511757,0.33764186,0.00124031,0.65168635,1.98827184,0.03134908,0.14997284
-3.23861931,2.39826229,0.33061649,0.00120349,0.63924830,1.94318536,0.03150628,0.14277876
-3.23261631,2.34702395,0.32307826,0.00116861,0.62610808,1.90365999,0.03166418,0.13587057
-3.22661331,2.30092351,0.31501566,0.00113555,0.61221973,1.86926752,0.03181212,0.12923925
-3.22061031,2.25940140,0.30642513,0.00110419,0.59754814,1.83949728,0.03193883,0.12287377
-3.21460730,2.22183676,0.29731191,0.00107434,0.58207126,1.81377318,0.03203267,0.11676214
-3.20860430,2.18756718,0.28769047,0.00104581,0.56578181,1.79147142,0.03208197,0.11089225
-3.20260130,2.15590854,0.27758480,0.00101839,0.54868849,1.77193879,0.03207526,0.10525263
-3.19659830,2.12617484,0.26702834,0.00099190,0.53081656,1.75451104,0.03200170,0.09983302
-3.19059530,2.09769755,0.25606365,0.00096613,0.51220805,1.73853135,0.03185133,0.09462482
-3.18459230,2.06984423,0.24474192,0.00094092,0.49292144,1.72336825,0.03161547,0.08962137
-3.17858929,2.04203610,0.23312216,0.00091611,0.47303087,1.70843289,0.03128701,0.08481812
-3.17258629,2.01376401,0.22127030,0.00089160,0.45262502,1.69319501,0.03086066,0.08021263
-3.16658329,1.98460263,0.20925808,0.00086730,0.43180570,1.67719741,0.03033321,0.07580452
-3.16058029,1.95422207,0.19716186,0.00084316,0.41068604,1.66006824,0.02970365,0.07159530
-3.15457729,1.92239693,0.18506130,0.00081919,0.38938859,1.64153083,0.02897334,0.06758815
-3.14857429,1.88901205,0.17303803,0.00079541,0.36804320,1.62141056,0.02814599,0.06378761
-3.14257129,1.85406489,0.16117432,0.00077191,0.34678475,1.59963859,0.02722764,0.06019934
-3.13656828,1.81766431,0.14955162,0.00074878,0.32575085,1.57625206,0.02622658,0.05682973
-3.13056528,1.78002575,0.13824938,0.00072617,0.30507954,1.55139091,0.02515315,0.05368563
-3.12456228,1.74146291,0.12734367,0.00070425,0.28490699,1.52529123,0.02401959,0.05077396
-3.11855928,1.70237629,0.11690611,0.00068321,0.26536535,1.49827554,0.02283973,0.04810147
-3.11255628,1.66323905,0.10700282,0.00066324,0.24658065,1.47074034,0.02162874,0.04567439
-3.10655328,1.62458073,0.09769348,0.00064455,0.22867108,1.44314146,0.02040283,0.04349821
-3.10055028,1.58696965,0.08903063,0.00062735,0.21174532,1.41597794,0.01917894,0.04157739
-3.09454727,1.55099468,0.08105909,0.00061186,0.19590127,1.38977514,0.01797446,0.03991522
-3.08854427,1.51724728,0.07381553,0.00059827,0.18122511,1.36506781,0.01680694,0.03851360
-3.08254127,1.48630442,0.06732823,0.00058677,0.16779062,1.34238389,0.01569386,0.03737294
-3.07653827,1.45871323,0.06161707,0.00057753,0.15565886,1.32222972,0.01465242,0.03649209
-3.07053527,1.43497786,0.05669354,0.00057070,0.14487819,1.30507715,0.01369932,0.03586825
-3.06453227,1.41554897,0.05256102,0.00056643,0.13548452,1.29135303,0.01285068,0.03549701
-3.05852926,1.40081605,0.04921511,0.00056482,0.12750183,1.28143137,0.01212188,0.03537235
-3.05252626,1.39110267,0.04664410,0.00056598,0.12094285,1.27562810,0.01152749,0.03548675
-3.04652326,1.38666452,0.04482945,0.00056998,0.11580986,1.27419848,0.01108121,0.03583120
-3.04052026,1.38768984,0.04374642,0.00057690,0.11209554,1.27733689,0.01079578,0.03639544
-3.03451726,1.39430191,0.04336467,0.00058679,0.10978374,1.28517857,0.01068297,0.03716797
-3.02851426,1.40656304,0.04364885,0.00059967,0.10885020,1.29780282,0.01075342,0.03813631
-3.02251126,1.42447942,0.04455928,0.00061557,0.10926315,1.31523729,0.01101661,0.03928704
-3.01650825,1.44800631,0.04605249,0.00063450,0.11098359,1.33746255,0.01148065,0.04060605
-3.01050525,1.47705292,0.04808183,0.00065643,0.11396555,1.36441664,0.01215213,0.04207862
-3.00450225,1.51148661,0.05059800,0.00068133,0.11815593,1.39599908,0.01303586,0.04368954
-2.99849925,1.55113586,0.05354954,0.00070913,0.12349429,1.43207384,0.01413462,0.04542326
-2.99249625,1.59579198,0.05688327,0.00073975,0.12991237,1.47247128,0.01544881,0.04726393
-2.98649325,1.64520929,0.06054473,0.00077305,0.13733361,1.51698863,0.01697611,0.04919548
-2.98049025,1.69910391,0.06447852,0.00080887,0.14567245,1.56538939,0.01871115,0.05120167
-2.97448724,1.75715144,0.06862871,0.00084700,0.15483389,1.61740147,0.02064513,0.05326609
-2.96848424,1.81898369,0.07293914,0.00088717,0.16471297,1.67271465,0.02276552,0.05537215
-2.96248124,1.88418525,0.07735373,0.00092908,0.17519459,1.73097759,0.02505584,0.05750308
-2.95647824,1.95229008,0.08181685,0.00097236,0.18615363,1.79179497,0.02749545,0.05964189
-2.95047524,2.02277908,0.08627364,0.00101660,0.19745534,1.85472523,0.03005956,0.06177137
-2.94447224,2.09507905,0.09067037,0.00106135,0.20895629,1.91927957,0.03271932,0.06387405
-2.93846923,2.16856370,0.09495485,0.00110608,0.22050571,1.98492259,0.03544210,0.06593220
-2.93246623,2.24255725,0.09907686,0.00115028,0.23194736,2.05107524,0.03819194,0.06792789
-2.92646323,2.31634097,0.10298865,0.00119337,0.24312183,2.11712028,0.04093016,0.06984308
-2.92046023,2.38916305,0.10664548,0.00123477,0.25386932,2.18241065,0.04361624,0.07165971
-2.91445723,2.46025170,0.11000618,0.00127389,0.26403278,2.24628074,0.04620871,0.07335991
-2.90845423,2.52883157,0.11303385,0.00131018,0.27346131,2.30806056,0.04866635,0.07492628
-2.90245123,2.59414306,0.11569647,0.00134309,0.28201379,2.36709256,0.05094935,0.07634217
-2.89644822,2.65546399,0.11796761,0.00137213,0.28956245,2.42275052,0.05302062,0.07759214
-2.89044522,2.71213300,0.11982715,0.00139685,0.29599649,2.47446016,0.05484706,0.07866237
-2.88444222,2.76357374,0.12126193,0.00141691,0.30122539,2.52172031,0.05640078,0.07954123
-2.87843922,2.80931876,0.12226640,0.00143203,0.30518184,2.56412410,0.05766024,0.08021982
-2.87243622,2.84903217,0.12284315,0.00144202,0.30782429,2.60137895,0.05861120,0.08069256
-2.86643322,2.88252971,0.12300334,0.00144681,0.30913881,2.63332437,0.05924749,0.08095783
-2.86043022,2.90979525,0.12276705,0.00144645,0.30914033,2.65994661,0.05957147,0.08101854
-2.85442721,2.93099272,0.12216336,0.00144108,0.30787314,2.68138921,0.05959430,0.08088268
-2.84842421,2.94647241,0.12123028,0.00143096,0.30541061,2.69795856,0.05933584,0.08056377
-2.84242121,2.95677115,0.12001452,0.00141647,0.30185416,2.71012404,0.05882429,0.08008133
-2.83641821,2.96260597,0.11857088,0.00139807,0.29733146,2.71851211,0.05809555,0.07946102
-2.83041521,2.96486088,0.11696154,0.00137631,0.29199397,2.72389443,0.05719232,0.07873487
-2.82441221,2.96456732,0.11525504,0.00135184,0.28601381,2.72717010,0.05616300,0.07794113
-2.81840920,2.96287842,0.11352498,0.00132535,0.27958017,2.72934249,0.05506046,0.07712413
-2.81240620,2.96103817,0.11184858,0.00129758,0.27289525,2.73149130,0.05394067,0.07633378
-2.80640320,2.96034641,0.11030499,0.00126931,0.26616994,2.73474102,0.05286138,0.07562500
-2.80040020,2.96212100,0.10897345,0.00124132,0.25961935,2.74022681,0.05188075,0.07505687
-2.79439720,2.96765859,0.10793138,0.00121441,0.25345821,2.74905923,0.05105618,0.07469168
-2.78839420,2.97819554,0.10725228,0.00118933,0.24789649,2.76228920,0.05044320,0.07459377
-2.78239120,2.99487067,0.10700378,0.00116680,0.24313514,2.78087465,0.05009468,0.07482819
-2.77638819,3.01869105,0.10724562,0.00114752,0.23936215,2.80565028,0.05006010,0.07545935
-2.77038519,3.05050254,0.10802782,0.00113210,0.23674899,2.83730150,0.05038524,0.07654953
-2.76438219,3.09096590,0.10938898,0.00112109,0.23544761,2.87634388,0.05111199,0.07815739
-2.75837919,3.14053951,0.11135485,0.00111497,0.23558790,2.92310864,0.05227839,0.08033647
-2.75237619,3.19946932,0.11393719,0.00111413,0.23727573,2.97773483,0.05391888,0.08313378
-2.74637319,3.26778611,0.11713302,0.00111888,0.24059161,3.04016842,0.05606466,0.08658853
-2.74037019,3.34531006,0.12092420,0.00112943,0.24558995,3.11016809,0.05874410,0.09073090
-2.73436718,3.43166222,0.12527751,0.00114591,0.25229884,3.18731737,0.06198318,0.09558118
-2.72836418,3.52628212,0.13014516,0.00116839,0.26072044,3.27104248,0.06580579,0.10114901
-2.72236118,3.62845050,0.13546572,0.00119682,0.27083180,3.36063471,0.07023396,0.10743290
-2.71635818,3.73731604,0.14116553,0.00123110,0.28258609,3.45527647,0.07528785,0.11442011
-2.71035518,3.85192461,0.14716055,0.00127106,0.29591420,3.55406950,0.08098548,0.12208668
-2.70435218,3.97124975,0.15335850,0.00131644,0.31072656,3.65606402,0.08734215,0.13039785
-2.69834917,4.09422280,0.15966133,0.00136696,0.32691510,3.76028733,0.09436964,0.13930865
-2.69234617,4.21976135,0.16596796,0.00142225,0.34435528,3.86577068,0.10207501,0.14876472
-2.68634317,4.34679465,0.17217707,0.00148192,0.36290811,3.97157307,0.11045922,0.15870336
-2.68034017,4.47428504,0.17818991,0.00154553,0.38242203,4.07680107,0.11951553,0.16905464
-2.67433717,4.60124432,0.18391309,0.00161260,0.40273460,4.18062376,0.12922776,0.17974260
-2.66833417,4.72674471,0.18926109,0.00168262,0.42367407,4.28228230,0.13956854,0.19068644
-2.66233117,4.84992398,0.19415849,0.00175505,0.44506059,4.38109389,0.15049769,0.20180176
-2.65632816,4.96998486,0.19854178,0.00182931,0.46670730,4.47645018,0.16196074,0.21300160
-2.65032516,5.08618928,0.20236075,0.00190482,0.48842116,4.56781051,0.17388785,0.22419743
-2.64432216,5.19784801,0.20557923,0.00198095,0.51000372,4.65469067,0.18619315,0.23529999
-2.63831916,5.30430684,0.20817537,0.00205704,0.53125171,4.73664817,0.19877469,0.24622003
-2.63231616,5.40493065,0.21014126,0.00213242,0.55195783,4.81326522,0.21151493,0.25686888
-2.62631316,5.49908670,0.21148209,0.00220638,0.57191162,4.88413077,0.22428201,0.26715891
-2.62031016,5.58612891,0.21221474,0.00227820,0.59090060,4.94882311,0.23693172,0.27700407
-2.61430715,5.66538450,0.21236599,0.00234714,0.60871185,5.00689452,0.24931007,0.28632027
-2.60830415,5.73614467,0.21197045,0.00241244,0.62513398,5.05785936,0.26125657,0.29502593
-2.60230115,5.79766045,0.21106827,0.00247332,0.63995977,5.10118690,0.27260806,0.30304262
