energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-2.89044522,3.89298820,-3.89289521,0.00024054,-0.00024052,0.07007819,-0.07007624,0.42890388,-0.42889090,3.76245134,-3.76236159,0.40452620,-0.40451306,0.00000000,-0.00000000,0.29609244,-0.29608831,0.11453930,-0.11454010
-2.88444222,3.91185818,-3.91177142,0.00024176,-0.00024174,0.06682389,-0.06682206,0.43087423,-0.43086175,3.80100059,-3.80091682,0.39995246,-0.39993992,0.00000000,-0.00000000,0.28637823,-0.28637462,0.11190007,-0.11190112
-2.87843922,3.92367489,-3.92359525,0.00024195,-0.00024193,0.06367551,-0.06367382,0.43176496,-0.43175309,3.83159948,-3.83152263,0.39503162,-0.39501976,0.00000000,-0.00000000,0.27658752,-0.27658446,0.10934088,-0.10934218
-2.87243622,3.92678703,-3.92671530,0.00024102,-0.00024100,0.06062946,-0.06062790,0.43144692,-0.43143575,3.85248995,-3.85242085,0.38966278,-0.38965166,0.00000000,-0.00000000,0.26668960,-0.26668712,0.10681585,-0.10681741
-2.86643322,3.91968825,-3.91962511,0.00023890,-0.00023888,0.05768065,-0.05767924,0.42981076,-0.42980038,3.86207260,-3.86201197,0.38375187,-0.38374156,0.00000000,-0.00000000,0.25665603,-0.25665414,0.10428043,-0.10428224
-2.86043022,3.90106941,-3.90101541,0.00023556,-0.00023554,0.05482311,-0.05482183,0.42677068,-0.42676114,3.85895977,-3.85890820,0.37721538,-0.37720592,0.00000000,-0.00000000,0.24646381,-0.24646250,0.10169322,-0.10169527
-2.85442721,3.86986279,-3.86981834,0.00023098,-0.00023096,0.05205044,-0.05204930,0.42226713,-0.42225850,3.84202052,-3.84197848,0.36998337,-0.36997480,0.00000000,-0.00000000,0.23609799,-0.23609725,0.09901768,-0.09901997
-2.84842421,3.82527667,-3.82524206,0.00022519,-0.00022517,0.04935633,-0.04935532,0.41626865,-0.41626098,3.81041588,-3.81038368,0.36200202,-0.36199437,0.00000000,-0.00000000,0.22555368,-0.22555349,0.09622344,-0.09622594
-2.84242121,3.76681942,-3.76679477,0.00021824,-0.00021823,0.04673489,-0.04673402,0.40877270,-0.40876602,3.76362336,-3.76360117,0.35323541,-0.35322871,0.00000000,-0.00000000,0.21483729,-0.21483761,0.09328722,-0.09328992
-2.83641821,3.69431259,-3.69429789,0.00021022,-0.00021021,0.04418099,-0.04418025,0.39980550,-0.39979983,3.70145038,-3.70143821,0.34366670,-0.34366095,0.00000000,-0.00000000,0.20396704,-0.20396785,0.09019347,-0.09019634
-2.83041521,3.60789312,-3.60788820,0.00020123,-0.00020122,0.04169045,-0.04168985,0.38942101,-0.38941635,3.62403640,-3.62403412,0.33329856,-0.33329377,0.00000000,-0.00000000,0.19297282,-0.19297406,0.08693457,-0.08693757
-2.82441221,3.50800511,-3.50800969,0.00019140,-0.00019139,0.03926025,-0.03925977,0.37769907,-0.37769542,3.53184436,-3.53185169,0.32215307,-0.32214924,0.00000000,-0.00000000,0.18189530,-0.18189693,0.08351070,-0.08351383
-2.81840920,3.39538212,-3.39539577,0.00018087,-0.00018086,0.03688858,-0.03688822,0.36474293,-0.36474028,3.42564228,-3.42565879,0.31027099,-0.31026809,0.00000000,-0.00000000,0.17078460,-0.17078656,0.07992950,-0.07993272
-2.81240620,3.27102115,-3.27104333,0.00016979,-0.00016978,0.03457489,-0.03457464,0.35067620,-0.35067451,3.30647616,-3.30650131,0.29771048,-0.29770849,0.00000000,-0.00000000,0.15969848,-0.15970072,0.07620538,-0.07620866
-2.80640320,3.13614981,-3.13617987,0.00015834,-0.00015833,0.03231991,-0.03231976,0.33563942,-0.33563863,3.17563572,-3.17566887,0.28454551,-0.28454438,0.00000000,-0.00000000,0.14870027,-0.14870274,0.07235866,-0.07236198
-2.80040020,2.99218827,-2.99222546,0.00014667,-0.00014666,0.03012551,-0.03012546,0.31978638,-0.31978645,3.03461465,-3.03465504,0.27086378,-0.27086346,0.00000000,-0.00000000,0.13785664,-0.13785929,0.06841464,-0.06841797
-2.79439720,2.84070770,-2.84075122,0.00013494,-0.00013494,0.02799471,-0.02799474,0.30328038,-0.30328126,2.88506700,-2.88511379,0.25676451,-0.25676495,0.00000000,-0.00000000,0.12723537,-0.12723814,0.06440249,-0.06440580
-2.78839420,2.68338689,-2.68343586,0.00012331,-0.00012331,0.02593144,-0.02593156,0.28629052,-0.28629211,2.72876155,-2.72881387,0.24235595,-0.24235708,0.00000000,-0.00000000,0.11690319,-0.11690604,0.06035418,-0.06035745
-2.78239120,2.52196863,-2.52202216,0.00011192,-0.00011191,0.02394049,-0.02394067,0.26898802,-0.26899026,2.56753586,-2.56759277,0.22775286,-0.22775461,0.00000000,-0.00000000,0.10692392,-0.10692680,0.05630343,-0.05630663
-2.77638819,2.35821740,-2.35827456,0.00010088,-0.00010088,0.02202729,-0.02202754,0.25154294,-0.25154576,2.40325143,-2.40331198,0.21307394,-0.21307624,0.00000000,-0.00000000,0.09735677,-0.09735965,0.05228468,-0.05228780
-2.77038519,2.19387957,-2.19393946,0.00009032,-0.00009031,0.02019778,-0.02019808,0.23412112,-0.23412442,2.23775153,-2.23781477,0.19843935,-0.19844212,0.00000000,-0.00000000,0.08825511,-0.08825794,0.04833223,-0.04833525
-2.76438219,2.03064736,-2.03070907,0.00008032,-0.00008031,0.01845822,-0.01845856,0.21688145,-0.21688516,2.07282272,-2.07288773,0.18396834,-0.18397150,0.00000000,-0.00000000,0.07966552,-0.07966829,0.04447945,-0.04448236
-2.75837919,1.87012725,-1.87018993,0.00007095,-0.00007095,0.01681506,-0.01681543,0.19997367,-0.19997770,1.91016109,-1.91022699,0.16977704,-0.16978052,0.00000000,-0.00000000,0.07162731,-0.07162999,0.04075814,-0.04076092
-2.75237619,1.71381357,-1.71387643,0.00006228,-0.00006228,0.01527477,-0.01527516,0.18353648,-0.18354075,1.75134384,-1.75140980,0.15597658,-0.15598029,0.00000000,-0.00000000,0.06417235,-0.06417492,0.03719809,-0.03720074
-2.74637319,1.56306764,-1.56312994,0.00005434,-0.00005433,0.01384373,-0.01384414,0.16769619,-0.16770062,1.59780661,-1.59787187,0.14267136,-0.14267524,0.00000000,-0.00000000,0.05732524,-0.05732769,0.03382677,-0.03382929
-2.74037019,1.41910252,-1.41916361,0.00004715,-0.00004715,0.01252816,-0.01252857,0.15256572,-0.15257024,1.45082676,-1.45089063,0.12995777,-0.12996176,0.00000000,-0.00000000,0.05110379,-0.05110612,0.03066916,-0.03067153
-2.73436718,1.28297334,-1.28303266,0.00004072,-0.00004072,0.01133399,-0.01133441,0.13824408,-0.13824864,1.31151251,-1.31157441,0.11792316,-0.11792719,0.00000000,-0.00000000,0.04551978,-0.04552198,0.02774773,-0.02774998
-2.72836418,1.15557290,-1.15562998,0.00003506,-0.00003506,0.01026685,-0.01026726,0.12481621,-0.12482075,1.18079764,-1.18085706,0.10664514,-0.10664916,0.00000000,-0.00000000,0.04057979,-0.04058187,0.02508262,-0.02508474
-2.72236118,1.03763205,-1.03768653,0.00003017,-0.00003017,0.00933201,-0.00933242,0.11235318,-0.11235764,1.05944128,-1.05949783,0.09619126,-0.09619524,0.00000000,-0.00000000,0.03628627,-0.03628823,0.02269180,-0.02269381
-2.71635818,0.92972432,-0.92977592,0.00002602,-0.00002602,0.00853439,-0.00853479,0.10091265,-0.10091701,0.94803220,-0.94808556,0.08661898,-0.08662287,0.00000000,-0.00000000,0.03263854,-0.03264040,0.02059146,-0.02059337
-2.71035518,0.83227392,-0.83232248,0.00002261,-0.00002261,0.00787854,-0.00787894,0.09053966,-0.09054388,0.84699680,-0.84704679,0.07797585,-0.07797963,0.00000000,-0.00000000,0.02963392,-0.02963571,0.01879636,-0.01879818
-2.70435218,0.74556656,-0.74561200,0.00001993,-0.00001993,0.00736867,-0.00736906,0.08126753,-0.08127160,0.75661012,-0.75665662,0.07030001,-0.07030367,0.00000000,-0.00000000,0.02726870,-0.02727044,0.01732027,-0.01732203
-2.69834917,0.66976204,-0.66980439,0.00001798,-0.00001798,0.00700862,-0.00700901,0.07311895,-0.07312285,0.67700882,-0.67705182,0.06362077,-0.06362430,0.00000000,-0.00000000,0.02553909,-0.02554082,0.01617643,-0.01617817
-2.69234617,0.60490799,-0.60494737,0.00001677,-0.00001677,0.00680190,-0.00680228,0.06610704,-0.06611079,0.60820556,-0.60824512,0.05795939,-0.05796278,0.00000000,-0.00000000,0.02444203,-0.02444380,0.01537801,-0.01537975
-2.68634317,0.55095388,-0.55099047,0.00001630,-0.00001630,0.00675160,-0.00675199,0.06023656,-0.06024016,0.55010375,-0.55014001,0.05332976,-0.05333304,0.00000000,-0.00000000,0.02397585,-0.02397770,0.01493847,-0.01494026
-2.68034017,0.50776466,-0.50779875,0.00001661,-0.00001662,0.00686041,-0.00686080,0.05550492,-0.05550838,0.50251217,-0.50254534,0.04973924,-0.04974242,0.00000000,-0.00000000,0.02414080,-0.02414278,0.01487197,-0.01487385
-2.67433717,0.47513348,-0.47516540,0.00001776,-0.00001776,0.00713050,-0.00713091,0.05190313,-0.05190648,0.46515872,-0.46518907,0.04718924,-0.04719234,0.00000000,-0.00000000,0.02493939,-0.02494158,0.01519362,-0.01519564
-2.66833417,0.45279296,-0.45282313,0.00001978,-0.00001979,0.00756344,-0.00756387,0.04941664,-0.04941990,0.43770290,-0.43773074,0.04567580,-0.04567885,0.00000000,-0.00000000,0.02637665,-0.02637913,0.01591970,-0.01592192
-2.66233117,0.44042482,-0.44045368,0.00002278,-0.00002279,0.00816005,-0.00816051,0.04802591,-0.04802912,0.41974673,-0.41977241,0.04518991,-0.04519295,0.00000000,-0.00000000,0.02846019,-0.02846305,0.01706774,-0.01707022
-2.65632816,0.43766753,-0.43769559,0.00002684,-0.00002685,0.00892024,-0.00892073,0.04770687,-0.04771007,0.41084385,-0.41086777,0.04571768,-0.04572075,0.00000000,-0.00000000,0.03120012,-0.03120347,0.01865653,-0.01865935
-2.65032516,0.44412222,-0.44415002,0.00003208,-0.00003209,0.00984282,-0.00984335,0.04843107,-0.04843430,0.41050689,-0.41052945,0.04724029,-0.04724343,0.00000000,-0.00000000,0.03460896,-0.03461291,0.02070597,-0.02070921
-2.64432216,0.45935672,-0.45938484,0.00003864,-0.00003865,0.01092530,-0.01092589,0.05016570,-0.05016900,0.41821313,-0.41823476,0.04973375,-0.04973700,0.00000000,-0.00000000,0.03870134,-0.03870603,0.02323686,-0.02324059
-2.63831916,0.48290817,-0.48293721,0.00004664,-0.00004665,0.01216372,-0.01216436,0.05287343,-0.05287685,0.43340877,-0.43342990,0.05316846,-0.05317186,0.00000000,-0.00000000,0.04349376,-0.04349933,0.02627051,-0.02627484
-2.63231616,0.51428442,-0.51431499,0.00005626,-0.00005628,0.01355239,-0.01355309,0.05651208,-0.05651566,0.45551211,-0.45553318,0.05750869,-0.05751227,0.00000000,-0.00000000,0.04900415,-0.04901077,0.02982835,-0.02983337
-2.62631316,0.55296472,-0.55299745,0.00006766,-0.00006767,0.01508380,-0.01508457,0.06103424,-0.06103801,0.48391598,-0.48393742,0.06271192,-0.06271572,0.00000000,-0.00000000,0.05525153,-0.05525938,0.03393134,-0.03393716
-2.62031016,0.59840007,-0.59843561,0.00008100,-0.00008102,0.01674844,-0.01674930,0.06638684,-0.06639084,0.51798992,-0.51801215,0.06872827,-0.06873233,0.00000000,-0.00000000,0.06225552,-0.06226480,0.03859940,-0.03860613
-2.61430715,0.65001376,-0.65005271,0.00009644,-0.00009646,0.01853475,-0.01853569,0.07251077,-0.07251503,0.55708255,-0.55710596,0.07549993,-0.07550426,0.00000000,-0.00000000,0.07003590,-0.07004680,0.04385071,-0.04385847
-2.60830415,0.70720233,-0.70724530,0.00011415,-0.00011417,0.02042911,-0.02043013,0.07934061,-0.07934515,0.60052435,-0.60054933,0.08296070,-0.08296533,0.00000000,-0.00000000,0.07861200,-0.07862475,0.04970103,-0.04970994
-2.60230115,0.76933756,-0.76938514,0.00013425,-0.00013428,0.02241586,-0.02241697,0.08680448,-0.08680933,0.64763138,-0.64765827,0.09103585,-0.09104078,0.00000000,-0.00000000,0.08800219,-0.08801701,0.05616300,-0.05617318
-2.59629815,0.83576951,-0.83582224,0.00015687,-0.00015690,0.02447748,-0.02447868,0.09482415,-0.09482931,0.69770998,-0.69773910,0.09964216,-0.09964740,0.00000000,-0.00000000,0.09822316,-0.09824028,0.06324540,-0.06325697
-2.59029515,0.90583084,-0.90588924,0.00018208,-0.00018212,0.02659480,-0.02659610,0.10331536,-0.10332084,0.75006267,-0.75009429,0.10868831,-0.10869385,0.00000000,-0.00000000,0.10928922,-0.10930887,0.07095250,-0.07096559
-2.58429215,0.97884250,-0.97890699,0.00020993,-0.00020997,0.02874729,-0.02874867,0.11218840,-0.11219419,0.80399518,-0.80402952,0.11807563,-0.11808145,0.00000000,-0.00000000,0.12121145,-0.12123384,0.07928346,-0.07929818
-2.57828914,1.05412053,-1.05419150,0.00024042,-0.00024047,0.03091338,-0.03091484,0.12134901,-0.12135510,0.85882453,-0.85886177,0.12769918,-0.12770527,0.00000000,-0.00000000,0.13399671,-0.13402206,0.08823178,-0.08824823
-2.57228614,1.13098404,-1.13106178,0.00027349,-0.00027354,0.03307096,-0.03307250,0.13069947,-0.13070583,0.91388795,-0.91392822,0.13744923,-0.13745554,0.00000000,-0.00000000,0.14764666,-0.14767517,0.09778484,-0.09780311
-2.56628314,1.20876378,-1.20884849,0.00030904,-0.00030909,0.03519775,-0.03519936,0.14013995,-0.14014655,0.96855223,-0.96859559,0.14721294,-0.14721944,0.00000000,-0.00000000,0.16215661,-0.16218843,0.10792362,-0.10794379
-2.56028014,1.28681121,-1.28690300,0.00034689,-0.00034695,0.03727184,-0.03727350,0.14957005,-0.14957686,1.02222325,-1.02226970,0.15687644,-0.15688307,0.00000000,-0.00000000,0.17751428,-0.17754954,0.11862249,-0.11864463
-2.55427714,1.36450757,-1.36460643,0.00038683,-0.00038689,0.03927212,-0.03927383,0.15889039,-0.15889737,1.07435516,-1.07440464,0.16632693,-0.16633363,0.00000000,-0.00000000,0.19369860,-0.19373739,0.12984918,-0.12987332
-2.54827414,1.44127252,-1.44137831,0.00042857,-0.00042864,0.04117875,-0.04118050,0.16800430,-0.16801138,1.12445891,-1.12451129,0.17545497,-0.17546169,0.00000000,-0.00000000,0.21067851,-0.21072086,0.14156491,-0.14159108
-2.54227114,1.51657207,-1.51668454,0.00047178,-0.00047185,0.04297360,-0.04297536,0.17681939,-0.17682653,1.17210963,-1.17216472,0.18415671,-0.18416339,0.00000000,-0.00000000,0.22841185,-0.22845775,0.15372471,-0.15375289
-2.53626813,1.58992557,-1.59004434,0.00051609,-0.00051617,0.04464053,-0.04464229,0.18524912,-0.18525626,1.21695266,-1.21701020,0.19233605,-0.19234261,0.00000000,-0.00000000,0.24684441,-0.24689378,0.16627786,-0.16630801
-2.53026513,1.66091128,-1.66103585,0.00056111,-0.00056120,0.04616571,-0.04616747,0.19321409,-0.19322116,1.25870786,-1.25876753,0.19990652,-0.19991291,0.00000000,-0.00000000,0.26590927,-0.26596198,0.17916857,-0.17920064
-2.52426213,1.72917073,-1.72930049,0.00060643,-0.00060652,0.04753780,-0.04753954,0.20064315,-0.20065009,1.29717222,-1.29723364,0.20679298,-0.20679913,0.00000000,-0.00000000,0.28552648,-0.28558232,0.19233688,-0.19237076
-2.51825913,1.79441163,-1.79454582,0.00065163,-0.00065172,0.04874804,-0.04874973,0.20747424,-0.20748098,1.33222057,-1.33228332,0.21293291,-0.21293876,0.00000000,-0.00000000,0.30560316,-0.30566186,0.20571958,-0.20575517
-2.51225613,1.85640942,-1.85654720,0.00069635,-0.00069643,0.04979021,-0.04979184,0.21365494,-0.21366144,1.36380464,-1.36386826,0.21827730,-0.21828280,0.00000000,-0.00000000,0.32603410,-0.32609532,0.21925150,-0.21928864
-2.50625313,1.91500781,-1.91514824,0.00074023,-0.00074032,0.05066062,-0.05066218,0.21914278,-0.21914896,1.39195053,-1.39201450,0.22279119,-0.22279629,0.00000000,-0.00000000,0.34670294,-0.34676630,0.23286677,-0.23290529
-2.50025013,1.97011826,-1.97026036,0.00078301,-0.00078310,0.05135791,-0.05135938,0.22390523,-0.22391105,1.41675486,-1.41681866,0.22645377,-0.22645843,0.00000000,-0.00000000,0.36748395,-0.36754901,0.24650029,-0.24654001
-2.49424712,2.02171900,-2.02186171,0.00082452,-0.00082461,0.05188284,-0.05188421,0.22791958,-0.22792499,1.43838004,-1.43844313,0.22925813,-0.22926232,0.00000000,-0.00000000,0.38824436,-0.38831062,0.26008928,-0.26012998
-2.48824412,2.06985346,-2.06999572,0.00086469,-0.00086478,0.05223810,-0.05223936,0.23117255,-0.23117751,1.45704880,-1.45711064,0.23121065,-0.23121435,0.00000000,-0.00000000,0.40884728,-0.40891424,0.27357481,-0.27361629
-2.48224112,2.11462877,-2.11476950,0.00090356,-0.00090365,0.05242799,-0.05242913,0.23365994,-0.23366441,1.47303844,-1.47309850,0.23233020,-0.23233339,0.00000000,-0.00000000,0.42915514,-0.42922226,0.28690337,-0.28694541
-2.47623812,2.15621413,-2.15635229,0.00094133,-0.00094142,0.05245824,-0.05245925,0.23538613,-0.23539009,1.48667509,-1.48673285,0.23264706,-0.23264976,0.00000000,-0.00000000,0.44903344,-0.44910019,0.30002837,-0.30007074
-2.47023512,2.19483937,-2.19497397,0.00097835,-0.00097843,0.05233575,-0.05233662,0.23636369,-0.23636713,1.49832810,-1.49838308,0.23220184,-0.23220405,0.00000000,-0.00000000,0.46835483,-0.46842070,0.31291141,-0.31295391
-2.46423212,2.23079360,-2.23092374,0.00101508,-0.00101516,0.05206843,-0.05206916,0.23661303,-0.23661595,1.50840478,-1.50845654,0.23104425,-0.23104599,0.00000000,-0.00000000,0.48700324,-0.48706772,0.32552347,-0.32556591
-2.45822911,2.26442381,-2.26454866,0.00105218,-0.00105225,0.05166508,-0.05166566,0.23616217,-0.23616458,1.51734559,-1.51739374,0.22923195,-0.22923325,0.00000000,-0.00000000,0.50487788,-0.50494053,0.33784572,-0.33788791
-2.45222611,2.29613317,-2.29625204,0.00109039,-0.00109046,0.05113530,-0.05113574,0.23504657,-0.23504849,1.52561950,-1.52566371,0.22682945,-0.22683035,0.00000000,-0.00000000,0.52189703,-0.52195744,0.34987003,-0.34991182
-2.44622311,2.32637876,-2.32649110,0.00113060,-0.00113067,0.05048951,-0.05048981,0.23330916,-0.23331061,1.53371969,-1.53375969,0.22390707,-0.22390762,0.00000000,-0.00000000,0.53800122,-0.53805907,0.36159900,-0.36164027
-2.44022011,2.35566839,-2.35577377,0.00117376,-0.00117383,0.04973896,-0.04973913,0.23100033,-0.23100136,1.54215913,-1.54219470,0.22054002,-0.22054027,0.00000000,-0.00000000,0.55315586,-0.55321090,0.37304568,-0.37308633
-2.43421711,2.38455591,-2.38465406,0.00122090,-0.00122096,0.04889580,-0.04889584,0.22817801,-0.22817867,1.55146585,-1.55149685,0.21680756,-0.21680759,0.00000000,-0.00000000,0.56735292,-0.56740499,0.38423262,-0.38427259
-2.42821411,2.41363498,-2.41372576,0.00127305,-0.00127311,0.04797314,-0.04797307,0.22490767,-0.22490803,1.56217776,-1.56220408,0.21279220,-0.21279207,0.00000000,-0.00000000,0.58061171,-0.58066074,0.39519052,-0.39522978
-2.42221111,2.44353063,-2.44361404,0.00133121,-0.00133127,0.04698515,-0.04698498,0.22126223,-0.22126235,1.57483658,-1.57485818,0.20857892,-0.20857868,0.00000000,-0.00000000,0.59297854,-0.59302455,0.40595640,-0.40599495
-2.41620810,2.47488872,-2.47496487,0.00139632,-0.00139638,0.04594711,-0.04594686,0.21732175,-0.21732172,1.58998084,-1.58999772,0.20425434,-0.20425407,0.00000000,-0.00000000,0.60452532,-0.60456841,0.41657125,-0.41660911
-2.41020510,2.50836303,-2.50843214,0.00146920,-0.00146925,0.04487539,-0.04487507,0.21317290,-0.21317279,1.60813774,-1.60814991,0.19990587,-0.19990564,0.00000000,-0.00000000,0.61534699,-0.61538736,0.42707729,-0.42711452
-2.40420210,2.54460023,-2.54466257,0.00155051,-0.00155056,0.04378739,-0.04378702,0.20890811,-0.20890801,1.62981393,-1.62982144,0.19562072,-0.19562059,0.00000000,-0.00000000,0.62555802,-0.62559594,0.43751501,-0.43755167
-2.39819910,2.58422292,-2.58427884,0.00164068,-0.00164073,0.04270142,-0.04270102,0.20462442,-0.20462440,1.65548526,-1.65548814,0.19148474,-0.19148475,0.00000000,-0.00000000,0.63528789,-0.63532369,0.44791990,-0.44795608
-2.39219610,2.62781131,-2.62786114,0.00173993,-0.00173998,0.04163647,-0.04163606,0.20042196,-0.20042210,1.68558570,-1.68558399,0.18758118,-0.18758139,0.00000000,-0.00000000,0.64467582,-0.64470989,0.45831923,-0.45835500
-2.38619310,2.67588398,-2.67592804,0.00184820,-0.00184824,0.04061191,-0.04061151,0.19640211,-0.19640249,1.72049581,-1.72048950,0.18398929,-0.18398973,0.00000000,-0.00000000,0.65386500,-0.65389775,0.46872883,-0.46876427
-2.38019010,2.72887862,-2.72891720,0.00196511,-0.00196516,0.03964711,-0.03964674,0.19266549,-0.19266615,1.76053104,-1.76052011,0.18078281,-0.18078349,0.00000000,-0.00000000,0.66299641,-0.66302828,0.47915024,-0.47918543
-2.37418709,2.78713352,-2.78716680,0.00209002,-0.00209006,0.03876100,-0.03876068,0.18930955,-0.18931055,1.80593049,-1.80591487,0.17802838,-0.17802931,0.00000000,-0.00000000,0.67220262,-0.67223406,0.48956819,-0.48960317
-2.36818409,2.85087055,-2.85089864,0.00222195,-0.00222199,0.03797158,-0.03797131,0.18642631,-0.18642766,1.85684641,-1.85682597,0.17578401,-0.17578518,0.00000000,-0.00000000,0.68160179,-0.68163321,0.49994869,-0.49998348
-2.36218109,2.92018065,-2.92020354,0.00235964,-0.00235967,0.03729539,-0.03729518,0.18409982,-0.18410155,1.91333505,-1.91330959,0.17409759,-0.17409897,0.00000000,-0.00000000,0.69129207,-0.69132386,0.51023786,-0.51027247
-2.35617809,2.99501243,-2.99502995,0.00250157,-0.00250161,0.03674703,-0.03674688,0.18240396,-0.18240605,1.97534921,-1.97531851,0.17300553,-0.17300707,0.00000000,-0.00000000,0.70134674,-0.70137925,0.52036162,-0.52039600
-2.35017509,3.07516453,-3.07517642,0.00264600,-0.00264603,0.03633862,-0.03633854,0.18140028,-0.18140270,2.04273300,-2.04269676,0.17253167,-0.17253331,0.00000000,-0.00000000,0.71181030,-0.71184381,0.53022624,-0.53026032
-2.34417209,3.16028243,-3.16028828,0.00279099,-0.00279101,0.03607945,-0.03607942,0.18113622,-0.18113893,2.11521886,-2.11517676,0.17268648,-0.17268814,0.00000000,-0.00000000,0.72269563,-0.72273034,0.53971998,-0.53975365
-2.33816908,3.24985971,-3.24985901,0.00293447,-0.00293448,0.03597553,-0.03597555,0.18164374,-0.18164668,2.19242728,-2.19237896,0.17346658,-0.17346817,0.00000000,-0.00000000,0.73398243,-0.73401849,0.54871567,-0.54874879
-2.33216608,3.34324415,-3.34323631,0.00307432,-0.00307432,0.03602940,-0.03602946,0.18293838,-0.18294145,2.27386911,-2.27381421,0.17485470,-0.17485611,0.00000000,-0.00000000,0.74561706,-0.74565455,0.55707425,-0.55710664
-2.32616308,3.43964851,-3.43963287,0.00320840,-0.00320840,0.03623994,-0.03624002,0.18501880,-0.18502190,2.35895055,-2.35888873,0.17682000,-0.17682112,0.00000000,-0.00000000,0.75751379,-0.75755268,0.56464926,-0.56468071
-2.32016008,3.53816567,-3.53814157,0.00333466,-0.00333465,0.03660235,-0.03660244,0.18786692,-0.18786994,2.44698075,-2.44691170,0.17931888,-0.17931959,0.00000000,-0.00000000,0.76955737,-0.76959758,0.57129203,-0.57132233
-2.31415708,3.63778790,-3.63775470,0.00345115,-0.00345114,0.03710825,-0.03710831,0.19144849,-0.19145131,2.53718174,-2.53710524,0.18229609,-0.18229627,0.00000000,-0.00000000,0.78160709,-0.78164847,0.57685749,-0.57688642
-2.30815408,3.73742952,-3.73738667,0.00355615,-0.00355612,0.03774586,-0.03774587,0.19571416,-0.19571667,2.62870065,-2.62861656,0.18568627,-0.18568580,0.00000000,-0.00000000,0.79350194,-0.79354429,0.58121042,-0.58123776
-2.30215108,3.83595256,-3.83589963,0.00364814,-0.00364811,0.03850031,-0.03850026,0.20060104,-0.20060311,2.72062390,-2.72053219,0.18941573,-0.18941450,0.00000000,-0.00000000,0.80506691,-0.80511001,0.58423180,-0.58425735
-2.29614807,3.93219445,-3.93213120,0.00372594,-0.00372590,0.03935410,-0.03935396,0.20603447,-0.20603600,2.81199306,-2.81189387,0.19340446,-0.19340239,0.00000000,-0.00000000,0.81612011,-0.81616370,0.58582509,-0.58584867
-2.29014507,4.02499721,-4.02492363,0.00378867,-0.00378862,0.04028752,-0.04028726,0.21193024,-0.21193113,2.90182232,-2.90171595,0.19756835,-0.19756535,0.00000000,-0.00000000,0.82648046,-0.82652428,0.58592215,-0.58594364
-2.28414207,4.11323726,-4.11315361,0.00383583,-0.00383577,0.04127923,-0.04127883,0.21819680,-0.21819698,2.98911713,-2.98900405,0.20182135,-0.20181736,0.00000000,-0.00000000,0.83597569,-0.83601949,0.58448860,-0.58450791
-2.27813907,4.19585510,-4.19576194,0.00386727,-0.00386722,0.04230681,-0.04230627,0.22473772,-0.22473714,3.07289385,-3.07277474,0.20607773,-0.20607271,0.00000000,-0.00000000,0.84445037,-0.84449395,0.58152816,-0.58154529
-2.27213607,4.27188409,-4.27178230,0.00388326,-0.00388319,0.04334739,-0.04334670,0.23145407,-0.23145271,3.15220014,-3.15207587,0.21025418,-0.21024814,0.00000000,-0.00000000,0.85177353,-0.85181673,0.57708608,-0.57710108
-2.26613307,4.34047756,-4.34036836,0.00388438,-0.00388432,0.04437819,-0.04437734,0.23824674,-0.23824460,3.22613567,-3.22600732,0.21427185,-0.21426479,0.00000000,-0.00000000,0.85784567,-0.85788838,0.57125104,-0.57126406
-2.26013007,4.40093353,-4.40081848,0.00387162,-0.00387156,0.04537708,-0.04537608,0.24501865,-0.24501576,3.29387296,-3.29374178,0.21805802,-0.21805000,0.00000000,-0.00000000,0.86260474,-0.86264694,0.56415579,-0.56416703
-2.25412706,4.45271630,-4.45259725,0.00384626,-0.00384620,0.04632311,-0.04632196,0.25167670,-0.25167314,3.35467776,-3.35454515,0.22154772,-0.22153880,0.00000000,-0.00000000,0.86603086,-0.86607259,0.55597601,-0.55598578
-2.24812406,4.49547414,-4.49535324,0.00380988,-0.00380983,0.04719694,-0.04719566,0.25813356,-0.25812942,3.40792848,-3.40779600,0.22468489,-0.22467517,0.00000000,-0.00000000,0.86814942,-0.86819081,0.54692772,-0.54693639
-2.24212106,4.52905262,-4.52893223,0.00376433,-0.00376428,0.04798125,-0.04797985,0.26430915,-0.26430456,3.45313421,-3.45300350,0.22742338,-0.22741300,0.00000000,-0.00000000,0.86903249,-0.86907374,0.53726290,-0.53727090
-2.23611806,4.55350266,-4.55338531,0.00371166,-0.00371162,0.04866102,-0.04865954,0.27013183,-0.27012693,3.48995047,-3.48982327,0.22972761,-0.22971670,0.00000000,-0.00000000,0.86879824,-0.86883960,0.52726366,-0.52727149
-2.23011506,4.56908302,-4.56897135,0.00365407,-0.00365404,0.04922380,-0.04922226,0.27553931,-0.27553426,3.51819227,-3.51807028,0.23157284,-0.23156157,0.00000000,-0.00000000,0.86760834,-0.86765012,0.51723494,-0.51724313
