energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.03451726,9.77930498,0.01034769,3.30581152,0.42957428,0.79836267,0.02819688,1.79284646,4.53202476,3.07651982
-3.02851426,10.02070003,0.00995958,3.43118645,0.42677439,0.79987574,0.02727080,1.77510301,4.73466096,3.16979791
-3.02251126,10.25939834,0.00956588,3.55383668,0.42449447,0.80398390,0.02637461,1.75789107,4.92912732,3.26097216
-3.01650825,10.49233721,0.00917151,3.67238503,0.42263948,0.81084454,0.02551990,1.74095993,5.11273929,3.34891513
-3.01050525,10.71624957,0.00878099,3.78540520,0.42110276,0.82053560,0.02471628,1.72403826,5.28281584,3.43245975
-3.00450225,10.92774498,0.00839841,3.89145495,0.41977002,0.83305005,0.02397120,1.70684699,5.43675021,3.51042808
-2.99849925,11.12339862,0.00802734,3.98911219,0.41852338,0.84829275,0.02328987,1.68911200,5.57208358,3.58166198
-2.99249625,11.29984525,0.00767082,4.07701259,0.41724532,0.86607994,0.02267523,1.67057603,5.68657864,3.64505457
-2.98649325,11.45387465,0.00733133,4.15388741,0.41582246,0.88614164,0.02212798,1.65100949,5.77828974,3.69958121
-2.98049025,11.58252522,0.00701087,4.21860006,0.41414896,0.90812692,0.02164680,1.63021977,5.84562690,3.74432905
-2.97448724,11.68317246,0.00671097,4.27017995,0.41212951,0.93161220,0.02122851,1.60805870,5.88741058,3.77852387
-2.96848424,11.75360916,0.00643281,4.30785257,0.40968184,0.95611221,0.02086842,1.58442808,5.90291503,3.80155335
-2.96248124,11.79211472,0.00617729,4.33106457,0.40673862,0.98109356,0.02056067,1.55928289,5.89189821,3.81298598
-2.95647824,11.79751158,0.00594516,4.33950311,0.40324882,1.00599040,0.02029861,1.53263239,5.85461717,3.81258503
-2.95047524,11.76920703,0.00573713,4.33310901,0.39917849,1.03022178,0.02007528,1.50453907,5.79182842,3.80031716
-2.94447224,11.70721975,0.00555401,4.31208335,0.39451093,1.05320997,0.01988382,1.47511547,5.70477341,3.77635570
-2.93846923,11.61219065,0.00539677,4.27688764,0.38924641,1.07439921,0.01971792,1.44451932,5.59515007,3.74107862
-2.93246623,11.48537842,0.00526672,4.22823777,0.38340139,1.09327419,0.01957227,1.41294714,5.46507200,3.69506151
-2.92646323,11.32864060,0.00516550,4.16709228,0.37700738,1.10937736,0.01944288,1.38062669,5.31701711,3.63906611
-2.92046023,11.14440131,0.00509521,4.09463557,0.37010956,1.12232464,0.01932745,1.34780869,5.15376825,3.57402501
-2.91445723,10.93560725,0.00505838,4.01225681,0.36276508,1.13181867,0.01922563,1.31475814,4.97834820,3.50102312
-2.90845423,10.70567364,0.00505796,3.92152525,0.35504140,1.13765922,0.01913915,1.28174570,4.79395157,3.42127675
-2.90245123,10.45842179,0.00509729,3.82416292,0.34701435,1.13975024,0.01907189,1.24903944,4.60387618,3.33611093
-2.89644822,10.19801014,0.00517999,3.72201516,0.33876643,1.13810334,0.01902988,1.21689731,4.41145592,3.24693565
-2.89044522,9.92886033,0.00530984,3.61701986,0.33038492,1.13283752,0.01902115,1.18556059,4.21999708,3.15522168
-2.88444222,9.65557991,0.00549061,3.51117589,0.32196023,1.12417526,0.01905546,1.15524853,4.03271954,3.06247627
-2.87843922,9.38288288,0.00572588,3.40651106,0.31358429,1.11243508,0.01914398,1.12615428,3.85270376,2.97021934
-2.87243622,9.11550938,0.00601880,3.30505008,0.30534894,1.09802097,0.01929883,1.09844224,3.68284427,2.87996025
-2.86643322,8.85814532,0.00637188,3.20878266,0.29734454,1.08140914,0.01953257,1.07224673,3.52580971,2.79317545
-2.86043022,8.61534295,0.00678674,3.11963189,0.28965858,1.06313253,0.01985763,1.04767195,3.38400922,2.71128694
-2.85442721,8.39144303,0.00726388,3.03942322,0.28237432,1.04376392,0.02028566,1.02479312,3.25956487,2.63564182
-2.84842421,8.19049926,0.00780247,2.96985386,0.27556953,1.02389802,0.02082692,1.00365854,3.15428933,2.56749267
-2.84242121,8.01620563,0.00840014,2.91246306,0.26931523,1.00413337,0.02148964,0.98429238,3.06966821,2.50797893
-2.83641821,7.87182744,0.00905286,2.86860330,0.26367441,0.98505460,0.02227944,0.96669803,3.00684632,2.45810915
-2.83041521,7.76013673,0.00975485,2.83941272,0.25870088,0.96721562,0.02319883,0.95086158,2.96661720,2.41874426
-2.82441221,7.68335298,0.01049851,2.82578924,0.25443797,0.95112417,0.02424674,0.93675536,2.94941560,2.39058192
-2.81840920,7.64309018,0.01127449,2.82836686,0.25091748,0.93722831,0.02541828,0.92434112,2.95531254,2.37414207
-2.81240620,7.64031139,0.01207181,2.84749473,0.24815853,0.92590490,0.02670454,0.91357285,2.98401310,2.36975399
-2.80640320,7.67529205,0.01287799,2.88321973,0.24616663,0.91745048,0.02809256,0.90439884,3.03485701,2.37754525
-2.80040020,7.74759347,0.01367936,2.93527345,0.24493288,0.91207466,0.02956553,0.89676308,3.10682264,2.39743284
-2.79439720,7.85604788,0.01446136,3.00306418,0.24443333,0.90989594,0.03110306,0.89060568,3.19853491,2.42911700
-2.78839420,7.99875652,0.01520892,3.08567494,0.24462871,0.91094007,0.03268164,0.88586257,3.30827794,2.47207832
-2.78239120,8.17310180,0.01590688,3.18186819,0.24546436,0.91514074,0.03427528,0.88246430,3.43401309,2.52557843
-2.77638819,8.37577486,0.01654042,3.29009782,0.24687059,0.92234256,0.03585617,0.88033421,3.57340326,2.58866496
-2.77038519,8.60281905,0.01709556,3.40852894,0.24876341,0.93230611,0.03739553,0.87938595,3.72384376,2.66018093
-2.76438219,8.84968958,0.01755956,3.53506551,0.25104568,0.94471483,0.03886444,0.87952073,3.88250038,2.73877903
-2.75837919,9.11132927,0.01792136,3.66738591,0.25360877,0.95918353,0.04023469,0.88062439,4.04635440,2.82294085
-2.75237619,9.38225938,0.01817195,3.80298578,0.25633450,0.97526835,0.04147967,0.88256459,4.21225432,2.91100093
-2.74637319,9.65668409,0.01830466,3.93922755,0.25909763,0.99247779,0.04257510,0.88518839,4.37697358,3.00117555
-2.74037019,9.92860660,0.01831536,4.07339541,0.26176856,1.01028470,0.04349976,0.88832045,4.53727298,3.09159557
-2.73436718,10.19195395,0.01820266,4.20275438,0.26421645,1.02813878,0.04423604,0.89176206,4.68996640,3.18034287
-2.72836418,10.44070752,0.01796786,4.32461170,0.26631233,1.04547951,0.04477034,0.89529127,4.83198789,3.26548937
-2.72236118,10.66903528,0.01761496,4.43637863,0.26793246,1.06174911,0.04509337,0.89866415,4.96045797,3.34513762
-2.71635818,10.87142204,0.01715045,4.53563081,0.26896156,1.07640522,0.04520021,0.90161744,5.07274693,3.41746188
-2.71035518,11.04279353,0.01658312,4.62016482,0.26929587,1.08893320,0.04509026,0.90387239,5.16653285,3.48074831
-2.70435218,11.17863036,0.01592371,4.68804932,0.26884595,1.09885761,0.04476702,0.90514003,5.23985218,3.53343316
-2.69834917,11.27506824,0.01518456,4.73766874,0.26753909,1.10575266,0.04423777,0.90512747,5.29114086,3.57413758
-2.69234617,11.32898105,0.01437918,4.76775815,0.26532121,1.10925149,0.04351309,0.90354522,5.31926452,3.60169811
-2.68634317,11.33804435,0.01352184,4.77742814,0.26215822,1.10905390,0.04260636,0.90011529,5.32353656,3.61519166
-2.68034017,11.30077731,0.01262710,4.76617891,0.25803667,1.10493256,0.04153318,0.89457960,5.30372348,3.61395439
-2.67433717,11.21656203,0.01170942,4.73390337,0.25296391,1.09673735,0.04031080,0.88670858,5.26003746,3.59759377
-2.66833417,11.08564014,0.01078276,4.68087938,0.24696745,1.08439794,0.03895756,0.87630934,5.19311667,3.56599365
-2.66233117,10.90908725,0.00986021,4.60775168,0.24009381,1.06792447,0.03749232,0.86323328,5.10399431,3.51931224
-2.65632816,10.68876680,0.00895373,4.51550457,0.23240677,1.04740628,0.03593405,0.84738261,4.99405791,3.45797315
-2.65032516,10.42726557,0.00807391,4.40542674,0.22398521,1.02300897,0.03430136,0.82871547,4.86500082,3.38265015
-2.64432216,10.12781350,0.00722980,4.27906961,0.21492053,0.99496971,0.03261224,0.80724952,4.71876790,3.29424600
-2.63831916,9.79419126,0.00642886,4.13820123,0.20531386,0.96359106,0.03088375,0.78306355,4.55749776,3.19386663
-2.63231616,9.43062892,0.00567687,3.98475728,0.19527312,0.92923356,0.02913190,0.75629732,4.38346387,3.08279116
-2.62631316,9.04169954,0.00497798,3.82079122,0.18491010,0.89230728,0.02737154,0.72714928,4.19901663,2.96243930
-2.62031016,8.63221108,0.00433483,3.64842511,0.17433760,0.85326261,0.02561630,0.69587248,4.00652844,2.83433687
-2.61430715,8.20710020,0.00374860,3.46980271,0.16366688,0.81258069,0.02387857,0.66276882,3.80834349,2.70008079
-2.60830415,7.77133084,0.00321923,3.28704614,0.15300529,0.77076364,0.02216959,0.62818173,3.60673338,2.56130452
-2.60230115,7.32980045,0.00274554,3.10221709,0.14245437,0.72832495,0.02049946,0.59248784,3.40385974,2.41964477
-2.59629815,6.88725566,0.00232547,2.91728335,0.13210832,0.68578036,0.01887719,0.55608786,3.20174413,2.27671063
-2.59029515,6.44821927,0.00195621,2.73409108,0.12205297,0.64363925,0.01731080,0.51939715,3.00224552,2.13405548
-2.58429215,6.01692950,0.00163443,2.55434287,0.11236511,0.60239708,0.01580736,0.48283639,2.80704490,1.99315252
-2.57828914,5.59729176,0.00135643,2.37958176,0.10311240,0.56252861,0.01437302,0.44682278,2.61763668,1.85537409
-2.57228614,5.19284328,0.00111831,2.21118056,0.09435354,0.52448234,0.01301310,0.41176206,2.43532599,1.72197503
-2.56628314,4.80672978,0.00091610,2.05033625,0.08613892,0.48867600,0.01173206,0.37804176,2.26123097,1.59408030
-2.56028014,4.44169356,0.00074587,1.89806884,0.07851154,0.45549312,0.01053361,0.34602580,2.09628912,1.47267652
-2.55427714,4.10007167,0.00060384,1.75522387,0.07150810,0.42528071,0.00942067,0.31605072,1.94126657,1.35860741
-2.54827414,3.78380302,0.00048642,1.62247808,0.06516040,0.39834771,0.00839545,0.28842337,1.79676943,1.25257276
-2.54227114,3.49444282,0.00039031,1.50034744,0.05949666,0.37496442,0.00745947,0.26342030,1.66325633,1.15513057
-2.53626813,3.23318278,0.00031249,1.38919701,0.05454300,0.35536241,0.00661361,0.24128846,1.54105133,1.06670184
-2.53026513,3.00087574,0.00025028,1.28925199,0.05032477,0.33973500,0.00585818,0.22224709,1.43035680,0.98757767
-2.52426213,2.79806311,0.00020128,1.20060965,0.04686777,0.32823802,0.00519295,0.20649062,1.33126568,0.91792809
-2.51825913,2.62500393,0.00016345,1.12325150,0.04419933,0.32099075,0.00461727,0.19419198,1.24377295,0.85781221
-2.51225613,2.48170421,0.00013501,1.05705570,0.04234904,0.31807697,0.00413007,0.18550629,1.16778621,0.80718917
-2.50625313,2.36794570,0.00011448,1.00180919,0.04134925,0.31954594,0.00373003,0.18057426,1.10313525,0.76592952
-2.50025013,2.28331303,0.00010061,0.95721951,0.04123525,0.32541331,0.00341554,0.17952514,1.04958065,0.73382661
-2.49424712,2.22721857,0.00009241,0.92292607,0.04204498,0.33566193,0.00318483,0.18247870,1.00682168,0.71060765
-2.48824412,2.19892451,0.00008903,0.89851083,0.04381849,0.35024262,0.00303599,0.18954619,0.97450329,0.69594412
-2.48224112,2.19756165,0.00008984,0.88350809,0.04659688,0.36907490,0.00296697,0.20082986,0.95222260,0.68946127
-2.47623812,2.22214467,0.00009431,0.87741352,0.05042094,0.39204773,0.00297562,0.21642091,0.93953479,0.69074654
-2.47023512,2.27158386,0.00010204,0.87969207,0.05532945,0.41902051,0.00305965,0.23639609,0.93595847,0.69935667
-2.46423212,2.34469326,0.00011269,0.88978488,0.06135712,0.44982422,0.00321658,0.26081258,0.94098052,0.71482346
-2.45822911,2.44019546,0.00012600,0.90711485,0.06853230,0.48426303,0.00344371,0.28970174,0.95406051,0.73665817
-2.45222611,2.55672354,0.00014175,0.93109117,0.07687458,0.52211630,0.00373804,0.32306170,0.97463452,0.76435445
-2.44622311,2.69282054,0.00015973,0.96111247,0.08639226,0.56314123,0.00409619,0.36084922,1.00211848,0.79739013
-2.44022011,2.84693721,0.00017975,0.99656883,0.09707986,0.60707596,0.00451429,0.40297136,1.03591092,0.83522781
-2.43421711,3.01742899,0.00020161,1.03684280,0.10891580,0.65364346,0.00498793,0.44927731,1.07539527,0.87731468
-2.42821411,3.20255302,0.00022508,1.08130944,0.12186033,0.70255586,0.00551209,0.49955091,1.11994167,0.92308167
-2.42221111,3.40046626,0.00024992,1.12933588,0.13585387,0.75351941,0.00608107,0.55350460,1.16890852,0.97194251
-2.41620810,3.60922577,0.00027585,1.18028055,0.15081584,0.80623982,0.00668845,0.61077503,1.22164378,1.02329285
-2.41020510,3.82679211,0.00030256,1.23349246,0.16664405,0.86042787,0.00732711,0.67092103,1.27748637,1.07650997
-2.40420210,4.05103677,0.00032972,1.28831103,0.18321481,0.91580519,0.00798928,0.73342419,1.33576769,1.13095336
-2.39819910,4.27975434,0.00035696,1.34406664,0.20038379,0.97210986,0.00866654,0.79769247,1.39581364,1.18596658
-2.39219610,4.51067988,0.00038388,1.40008237,0.21798757,1.02910182,0.00935001,0.86306678,1.45694712,1.24088058
-2.38619310,4.74151162,0.00041007,1.45567718,0.23584599,1.08656770,0.01003040,0.92883079,1.51849139,1.29501874
-2.38019010,4.96993892,0.00043511,1.51017057,0.25376521,1.14432506,0.01069826,0.99422353,1.57977414,1.34770354
-2.37418709,5.19367498,0.00045859,1.56288892,0.27154136,1.20222570,0.01134411,1.05845479,1.64013246,1.39826506
-2.36818409,5.41049342,0.00048011,1.61317328,0.28896476,1.26015803,0.01195867,1.12072243,1.69891857,1.44605082
-2.36218109,5.61826752,0.00049928,1.66038858,0.30582450,1.31804840,0.01253309,1.18023150,1.75550629,1.49043695
-2.35617809,5.81501093,0.00051575,1.70393374,0.32191325,1.37586126,0.01305916,1.23621398,1.80929793,1.53084010
-2.35017509,5.99891787,0.00052924,1.74325244,0.33703214,1.43359826,0.01352951,1.28794872,1.85973146,1.56672960
-2.34417209,6.16840150,0.00053948,1.77784393,0.35099551,1.49129619,0.01393781,1.33478061,1.90628768,1.59763948
-2.33816908,6.32212839,0.00054630,1.80727342,0.36363538,1.54902398,0.01427896,1.37613818,1.94849706,1.62317957
-2.33216608,6.45904757,0.00054957,1.83118145,0.37480541,1.60687870,0.01454917,1.41154898,1.98594606,1.64304525
-2.32616308,6.57841265,0.00054926,1.84929181,0.38438432,1.66498074,0.01474608,1.44065196,2.01828250,1.65702523
-2.32016008,6.67979579,0.00054538,1.86141747,0.39227852,1.72346824,0.01486883,1.46320641,2.04522001,1.66500697
-2.31415708,6.76309255,0.00053802,1.86746423,0.39842396,1.78249083,0.01491801,1.47909708,2.06654113,1.66697940
-2.30815408,6.82851713,0.00052736,1.86743191,0.40278710,1.84220285,0.01489567,1.48833527,2.08209920,1.66303264
-2.30215108,6.87658790,0.00051361,1.86141280,0.40536498,1.90275598,0.01480518,1.49105579,2.09181881,1.65335475
-2.29614807,6.90810349,0.00049704,1.84958762,0.40618445,1.96429142,0.01465117,1.48751011,2.09569493,1.63822540
-2.29014507,6.92411019,0.00047798,1.83221898,0.40530059,2.02693166,0.01443929,1.47805595,2.09379080,1.61800692
-2.28414207,6.92586177,0.00045678,1.80964278,0.40279433,2.09077195,0.01417611,1.46314372,2.08623470,1.59313284
-2.27813907,6.91477318,0.00043382,1.78225776,0.39876960,2.15587148,0.01386883,1.44330056,2.07321561,1.56409444
-2.27213607,6.89236979,0.00040950,1.75051379,0.39334985,2.22224450,0.01352512,1.41911262,2.05497821,1.53142588
-2.26613307,6.86023426,0.00038420,1.71489936,0.38667431,2.28985161,0.01315286,1.39120625,2.03181716,1.49568854
-2.26013007,6.81995287,0.00035832,1.67592873,0.37889405,2.35859139,0.01275995,1.36022902,2.00407087,1.45745504
-2.25412706,6.77306358,0.00033223,1.63412935,0.37016798,2.42829291,0.01235407,1.32683114,1.97211507,1.41729374
-2.24812406,6.72100779,0.00030628,1.59002982,0.36065891,2.49870930,0.01194252,1.29164815,1.93635612,1.37575423
-2.24212106,6.66508751,0.00028081,1.54414901,0.35052987,2.56951308,0.01153200,1.25528530,1.89722428,1.33335430
-2.23611806,6.60642979,0.00025608,1.49698646,0.33994072,2.64029352,0.01112854,1.21830419,1.85516702,1.29056888
-2.23011506,6.54595950,0.00023238,1.44901429,0.32904509,2.71055668,0.01073732,1.18121201,1.81064238,1.24782133
-2.22411206,6.48438154,0.00020990,1.40067088,0.31798786,2.77972835,0.01036264,1.14445362,1.76411244,1.20547718
-2.21810905,6.42217276,0.00018884,1.35235615,0.30690302,2.84716031,0.01000783,1.10840643,1.71603694,1.16384046
-2.21210605,6.35958376,0.00016935,1.30442849,0.29591208,2.91214001,0.00967528,1.07337811,1.66686700,1.12315265
-2.20610305,6.29665006,0.00015154,1.25720311,0.28512284,2.97390367,0.00936640,1.03960695,1.61703906,1.08359401
-2.20010005,6.23321173,0.00013552,1.21095173,0.27462872,3.03165254,0.00908173,1.00726443,1.56696890,1.04528705
-2.19409705,6.16894022,0.00012137,1.16590325,0.26450830,3.08457190,0.00882096,0.97645980,1.51704592,1.00830179
-2.18809405,6.10337078,0.00010915,1.12224516,0.25482539,3.13185219,0.00858301,0.94724607,1.46762770,0.97266248
-2.18209105,6.03593860,0.00009891,1.08012553,0.24562915,3.17271143,0.00836621,0.91962712,1.41903484,0.93835518
-2.17608804,5.96601683,0.00009071,1.03965528,0.23695460,3.20641800,0.00816831,0.89356526,1.37154631,0.90533588
-2.17008504,5.89295443,0.00008463,1.00091050,0.22882319,3.23231284,0.00798669,0.86898906,1.32539538,0.87353855
-2.16408204,5.81611202,0.00008075,0.96393479,0.22124350,3.24982989,0.00781847,0.84580077,1.28076630,0.84288298
-2.15807904,5.73489430,0.00007918,0.92874143,0.21421210,3.25851408,0.00766060,0.82388336,1.23779186,0.81328168
-2.15207604,5.64877749,0.00008005,0.89531543,0.20771435,3.25803580,0.00751002,0.80310665,1.19655211,0.78464596
-2.14607304,5.55733118,0.00008353,0.86361543,0.20172541,3.24820135,0.00736375,0.78333260,1.15707424,0.75689070
-2.14007004,5.46023393,0.00008983,0.83357553,0.19621117,3.22895902,0.00721903,0.76441951,1.11933386,0.72993791
-2.13406703,5.35728267,0.00009921,0.80510714,0.19112933,3.20040052,0.00707334,0.74622542,1.08325778,0.70371902
-2.12806403,5.24839624,0.00011197,0.77810103,0.18643057,3.16275805,0.00692454,0.72861055,1.04872816,0.67817593
-2.12206103,5.13361381,0.00012845,0.75242957,0.18205973,3.11639721,0.00677092,0.71143899,1.01558819,0.65326106
-2.11605803,5.01308915,0.00014903,0.72794941,0.17795714,3.06180658,0.00661121,0.69458002,0.98364905,0.62893662
-2.11005503,4.88708182,0.00017415,0.70450456,0.17406007,2.99958439,0.00644463,0.67790893,0.95269805,0.60517322
-2.10405203,4.75594669,0.00020424,0.68192992,0.17030419,2.93042350,0.00627092,0.66130776,0.92250760,0.58194822
-2.09804902,4.62012259,0.00023979,0.66005533,0.16662518,2.85509518,0.00609031,0.64466612,0.89284476,0.55924395
-2.09204602,4.48012151,0.00028128,0.63870996,0.16296034,2.77443287,0.00590353,0.62788203,0.86348101,0.53704612
-2.08604302,4.33651875,0.00032919,0.61772700,0.15925017,2.68931639,0.00571178,0.61086311,0.83420175,0.51534247
-2.08004002,4.18994482,0.00038396,0.59694851,0.15544001,2.60065731,0.00551669,0.59352797,0.80481528,0.49412194
-2.07403702,4.04107913,0.00044600,0.57623017,0.15148143,2.50938588,0.00532027,0.57580781,0.77516065,0.47337426
-2.06803402,3.89064542,0.00051565,0.55544576,0.14733357,2.41643970,0.00512489,0.55764824,0.74511429,0.45309006
-2.06203102,3.73940872,0.00059318,0.53449125,0.14296427,2.32275418,0.00493318,0.53901110,0.71459493,0.43326147
-2.05602801,3.58817304,0.00067872,0.51328813,0.13835088,2.22925463,0.00474799,0.51987620,0.68356666,0.41388302
-2.05002501,3.43777947,0.00077230,0.49178593,0.13348080,2.13684977,0.00457233,0.50024276,0.65204007,0.39495278
-2.04402201,3.28910361,0.00087377,0.46996374,0.12835173,2.04642620,0.00440929,0.48013056,0.62007140,0.37647359
-2.03801901,3.14305199,0.00098284,0.44783073,0.12297155,1.95884363,0.00426199,0.45958039,0.58775973,0.35845421
-2.03201601,3.00055663,0.00109904,0.42542548,0.11735787,1.87493031,0.00413351,0.43865402,0.55524249,0.34091020
-2.02601301,2.86256768,0.00122170,0.40281423,0.11153726,1.79547855,0.00402684,0.41743335,0.52268948,0.32386453
-2.02001001,2.73004364,0.00134996,0.38008824,0.10554423,1.72124003,0.00394480,0.39601887,0.49029573,0.30734772
-2.01400700,2.60393968,0.00148279,0.35736011,0.09941995,1.65292089,0.00389003,0.37452741,0.45827355,0.29139746
-2.00800400,2.48519398,0.00161896,0.33475950,0.09321081,1.59117662,0.00386496,0.35308930,0.42684423,0.27605785
-2.00200100,2.37471307,0.00175711,0.31242836,0.08696687,1.53660705,0.00387174,0.33184499,0.39622971,0.26137807
-1.99599800,2.27335669,0.00189571,0.29051577,0.08074022,1.48975166,0.00391223,0.31094140,0.36664465,0.24741076
-1.98999500,2.18192318,0.00203315,0.26917282,0.07458346,1.45108569,0.00398803,0.29052798,0.33828918,0.23421011
-1.98399200,2.10113629,0.00216774,0.24854759,0.06854818,1.42101740,0.00410041,0.27075299,0.31134277,0.22182980
-1.97798899,2.03163444,0.00229775,0.22878052,0.06268364,1.39988701,0.00425038,0.25175986,0.28595917,0.21032091
-1.97198599,1.97396309,0.00242146,0.21000027,0.05703561,1.38796766,0.00443861,0.23368404,0.26226289,0.19973002
-1.96598299,1.92857113,0.00253719,0.19232027,0.05164551,1.38546872,0.00466549,0.21665042,0.24034706,0.19009757
-1.95997999,1.89581150,0.00264337,0.17583600,0.04654967,1.39254164,0.00493111,0.20077140,0.22027276,0.18145651
-1.95397699,1.87594642,0.00273857,0.16062309,0.04177903,1.40928832,0.00523527,0.18614578,0.20206983,0.17383157
-1.94797399,1.86915709,0.00282152,0.14673625,0.03735897,1.43577193,0.00557744,0.17285852,0.18573884,0.16723884
-1.94197099,1.87555746,0.00289116,0.13420892,0.03330944,1.47202982,0.00595676,0.16098115,0.17125423,0.16168609
-1.93596798,1.89521151,0.00294670,0.12305373,0.02964535,1.51808809,0.00637204,0.15057313,0.15856836,0.15717342
-1.92996498,1.92815316,0.00298758,0.11326354,0.02637705,1.57397713,0.00682167,0.14168373,0.14761615,0.15369451
-1.92396198,1.97440762,0.00301354,0.10481302,0.02351108,1.63974740,0.00730362,0.13435450,0.13832016,0.15123817
-1.91795898,2.03401324,0.00302460,0.09766066,0.02105096,1.71548464,0.00781539,0.12862208,0.13059575,0.14979019
-1.91195598,2.10704215,0.00302107,0.09175106,0.01899804,1.80132352,0.00835396,0.12452116,0.12435616,0.14933534
-1.90595298,2.19361871,0.00300355,0.08701736,0.01735237,1.89745880,0.00891573,0.12208745,0.11951727,0.14985947
-1.89994997,2.29393418,0.00297289,0.08338381,0.01611353,2.00415311,0.00949652,0.12136039,0.11600170,0.15135138
-1.89394697,2.40825646,0.00293018,0.08076824,0.01528139,2.12174047,0.01009151,0.12238541,0.11374232,0.15380452
-1.88794397,2.53693376,0.00287674,0.07908444,0.01485668,2.25062463,0.01069526,0.12521558,0.11268473,0.15721839
-1.88194097,2.68039111,0.00281405,0.07824438,0.01484152,2.39127171,0.01130170,0.12991245,0.11278888,0.16159933
-1.87593797,2.83911910,0.00274375,0.07816013,0.01523966,2.54419656,0.01190422,0.13654597,0.11402961,0.16696089
-1.86993497,3.01365428,0.00266756,0.07874564,0.01605650,2.70994236,0.01249569,0.14519337,0.11639610,0.17332349
-1.86393197,3.20455093,0.00258726,0.07991812,0.01729898,2.88905361,0.01306858,0.15593695,0.11989031,0.18071350
-1.85792896,3.41234451,0.00250466,0.08159919,0.01897519,3.08204229,0.01361510,0.16886085,0.12452446,0.18916159
-1.85192596,3.63750709,0.00242152,0.08371577,0.02109373,3.28934804,0.01412738,0.18404664,0.13031763,0.19870050
-1.84592296,3.88039582,0.00233954,0.08620058,0.02366292,3.51129267,0.01459759,0.20156821,0.13729162,0.20936214
-1.83991996,4.14119575,0.00226032,0.08899252,0.02668982,3.74803053,0.01501819,0.22148568,0.14546626,0.22117426
-1.83391696,4.41985871,0.00218529,0.09203666,0.03017907,3.99949587,0.01538214,0.24383898,0.15485439,0.23415672
-1.82791396,4.71604060,0.00211574,0.09528407,0.03413173,4.26534927,0.01568305,0.26864105,0.16545672,0.24831744
-1.82191096,5.02903966,0.00205273,0.09869145,0.03854399,4.54492532,0.01591542,0.29587126,0.17725675,0.26364836
-1.81590795,5.35773873,0.00199711,0.10222055,0.04340596,4.83718397,0.01607480,0.32546913,0.19021618,0.28012146
-1.80990495,5.70055479,0.00194950,0.10583742,0.04870052,5.14066838,0.01615796,0.35732897,0.20427078,0.29768510
-1.80390195,6.05539905,0.00191024,0.10951163,0.05440237,5.45347214,0.01616292,0.39129565,0.21932728,0.31626091
-1.79789895,6.41965110,0.00187946,0.11321531,0.06047725,5.77321871,0.01608912,0.42716191,0.23526124,0.33574139
-1.79189595,6.79015006,0.00185700,0.11692226,0.06688151,6.09705577,0.01593736,0.46466751,0.25191614,0.35598846
-1.78589295,7.16320550,0.00184249,0.12060702,0.07356196,6.42166671,0.01570980,0.50350035,0.26910390,0.37683308
-1.77988994,7.53463017,0.00183529,0.12424404,0.08045614,6.74330122,0.01540989,0.54329989,0.28660684,0.39807613
-1.77388694,7.89979560,0.00183459,0.12780697,0.08749293,7.05782578,0.01504227,0.58366271,0.30418106,0.41949059
-1.76788394,8.25371078,0.00183936,0.13126808,0.09459364,7.36079443,0.01461257,0.62415020,0.32156123,0.44082502
-1.76188094,8.59112282,0.00184843,0.13459793,0.10167343,7.64753869,0.01412728,0.66429818,0.33846665,0.46180838
-1.75587794,8.90663741,0.00186051,0.13776524,0.10864308,7.91327503,0.01359353,0.70362812,0.35460838,0.48215594
-1.74987494,9.19485546,0.00187421,0.14073702,0.11541105,8.15322651,0.01301889,0.74165942,0.36969711,0.50157626
-1.74387194,9.45052142,0.00188810,0.14347889,0.12188578,8.36275490,0.01241117,0.77792239,0.38345159,0.51977889
-1.73786893,9.66867758,0.00190074,0.14595575,0.12797807,8.53749823,0.01177818,0.81197118,0.39560716,0.53648246
-1.73186593,9.84481823,0.00191075,0.14813249,0.13360350,8.67350832,0.01112762,0.84339609,0.40592405,0.55142295
-1.72586293,9.97503697,0.00191679,0.14997505,0.13868472,8.76738244,0.01046683,0.87183476,0.41419503,0.56436173
-1.71985993,10.05616040,0.00191766,0.15145139,0.14315368,8.81638319,0.00980274,0.89698149,0.42025220,0.57509294
-1.71385693,10.08586223,0.00191232,0.15253265,0.14695335,8.81854096,0.00914172,0.91859440,0.42397246,0.58345000
-1.70785393,10.06275193,0.00189990,0.15319427,0.15003930,8.77273399,0.00848949,0.93650005,0.42528143,0.58931098
-1.70185093,9.98643384,0.00187973,0.15341694,0.15238071,8.67874198,0.00785114,0.95059524,0.42415584,0.59260245
-1.69584792,9.85753358,0.00185137,0.15318751,0.15396092,8.53727044,0.00723102,0.96084610,0.42062394,0.59330187
-1.68984492,9.67769032,0.00181462,0.15249965,0.15477755,8.34994418,0.00663283,0.96728448,0.41476434,0.59143836
-1.68384192,9.44951536,0.00176950,0.15135433,0.15484211,8.11927015,0.00605959,0.97000211,0.40670299,0.58709194
-1.67783892,9.17651883,0.00171626,0.14975996,0.15417915,7.84857101,0.00551369,0.96914270,0.39660881,0.58039126
-1.67183592,8.86300810,0.00165538,0.14773239,0.15282508,7.54189242,0.00499696,0.96489285,0.38468789,0.57151029
