energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-3.17858929,5.13366897,0.00279751,0.12009884,0.35539018,2.37412067,0.41704671,1.49592619,0.01827352,1.35553294
-3.17258629,5.16363569,0.00282870,0.12012206,0.35598780,2.40846973,0.41814960,1.50166472,0.01833752,1.34441079
-3.16658329,5.16927388,0.00284448,0.11976809,0.35492611,2.43076046,0.41761858,1.49990583,0.01833748,1.32775300
-3.16058029,5.15040260,0.00284450,0.11905990,0.35222896,2.44061447,0.41544304,1.49064073,0.01827183,1.30578626
-3.15457729,5.10745930,0.00282883,0.11803124,0.34796733,2.43797183,0.41166004,1.47402957,0.01814027,1.27888480
-3.14857429,5.04150021,0.00279801,0.11672647,0.34225687,2.42309960,0.40635304,1.45040160,0.01794389,1.24756094
-3.14257129,4.95418243,0.00275302,0.11519990,0.33525391,2.39659075,0.39964946,1.42025033,0.01768527,1.21245163
-3.13656828,4.84772731,0.00269521,0.11351484,0.32715020,2.35935282,0.39171660,1.38422375,0.01736852,1.17430124
-3.13056528,4.72486579,0.00262627,0.11174218,0.31816650,2.31258658,0.38275644,1.34310944,0.01699934,1.13394108
-3.12456228,4.58876682,0.00254817,0.10995858,0.30854514,2.25775492,0.37299901,1.29781534,0.01658486,1.09226613
-3.11855928,4.44295091,0.00246310,0.10824426,0.29854192,2.19654289,0.36269494,1.24934639,0.01613356,1.05020983
-3.11255628,4.29119150,0.00237339,0.10668057,0.28841763,2.13081008,0.35210709,1.19877794,0.01565502,1.00871763
-3.10655328,4.13740724,0.00228142,0.10534727,0.27842936,2.06253682,0.34150181,1.14722669,0.01515971,0.96872014
-3.10055028,3.98554886,0.00218956,0.10431967,0.26882215,1.99376607,0.33113998,1.09582023,0.01465860,0.93110692
-3.09454727,3.83948437,0.00210010,0.10366576,0.25982106,1.92654284,0.32126826,1.04566600,0.01416287,0.89670159
-3.08854427,3.70288644,0.00201515,0.10344352,0.25162410,1.86285333,0.31211087,0.99782093,0.01368350,0.86623920
-3.08254127,3.57912599,0.00193663,0.10369830,0.24439624,1.80456568,0.30386224,0.95326246,0.01323090,0.84034645
-3.07653827,3.47117516,0.00186615,0.10446070,0.23826463,1.75337460,0.29668070,0.91286222,0.01281452,0.81952548
-3.07053527,3.38152325,0.00180499,0.10574481,0.23331531,1.71075146,0.29068368,0.87736283,0.01244256,0.80414152
-3.06453227,3.31210812,0.00175410,0.10754705,0.22959134,1.67790178,0.28594436,0.84735882,0.01212162,0.79441485
-3.05852926,3.26426527,0.00171402,0.10984567,0.22709262,1.65573131,0.28248997,0.82328210,0.01185652,0.79041711
-3.05252626,3.23869615,0.00168491,0.11260087,0.22577710,1.64482201,0.28030194,0.80539241,0.01165011,0.79207196
-3.04652326,3.23545664,0.00166653,0.11575575,0.22556351,1.64541853,0.27931750,0.79377300,0.01150320,0.79916001
-3.04052026,3.25396588,0.00165828,0.11923791,0.22633538,1.65742582,0.27943309,0.78833170,0.01141459,0.81132767
-3.03451726,3.29303507,0.00165922,0.12296170,0.22794619,1.68041777,0.28050899,0.78880723,0.01138115,0.82809958
-3.02851426,3.35091527,0.00166810,0.12683123,0.23022540,1.71365674,0.28237529,0.79478054,0.01139804,0.84889411
-3.02251126,3.42536241,0.00168341,0.13074376,0.23298523,1.75612322,0.28483870,0.80569086,0.01145897,0.87304156
-3.01650825,3.51371757,0.00170346,0.13459358,0.23602772,1.80655473,0.28769008,0.82085591,0.01155654,0.89980425
-3.01050525,3.61299970,0.00172641,0.13827616,0.23915211,1.86349260,0.29071227,0.83949566,0.01168265,0.92839804
-3.00450225,3.72000798,0.00175037,0.14169233,0.24216193,1.92533511,0.29368803,0.86075883,0.01182894,0.95801473
-2.99849925,3.83143020,0.00177342,0.14475254,0.24487187,1.99039514,0.29640765,0.88375146,0.01198729,0.98784449
-2.99249625,3.94395385,0.00179373,0.14738077,0.24711400,2.05696044,0.29867610,0.90756639,0.01215024,1.01709801
-2.98649325,4.05437619,0.00180960,0.14951809,0.24874319,2.12335421,0.30031942,0.93131304,0.01231152,1.04502754
-2.98049025,4.15970950,0.00181948,0.15112575,0.24964167,2.18799415,0.30119010,0.95414613,0.01246641,1.07094642
-2.97448724,4.25727817,0.00182207,0.15218749,0.24972244,2.24944753,0.30117144,0.97529281,0.01261218,1.09424654
-2.96848424,4.34480421,0.00181635,0.15271114,0.24893159,2.30648054,0.30018058,0.99407694,0.01274831,1.11441328
-2.96248124,4.42047826,0.00180159,0.15272933,0.24724942,2.35809992,0.29817038,1.00993996,0.01287679,1.13103761
-2.95647824,4.48301367,0.00177735,0.15229930,0.24469038,2.40358540,0.29512995,1.02245749,0.01300220,1.14382480
-2.95047524,4.53168181,0.00174355,0.15150183,0.24130188,2.44251162,0.29108398,1.03135125,0.01313171,1.15259986
-2.94447224,4.56632731,0.00170039,0.15043912,0.23716201,2.47475887,0.28609091,1.03649585,0.01327503,1.15730919
-2.93846923,4.58736283,0.00164839,0.14923204,0.23237636,2.50051195,0.28024006,1.03792019,0.01344418,1.15801864
-2.93246623,4.59574362,0.00158833,0.14801642,0.22707398,2.52024753,0.27364787,1.03580372,0.01365322,1.15490793
-2.92646323,4.59292281,0.00152125,0.14693877,0.22140270,2.53471012,0.26645336,1.03046760,0.01391781,1.14826158
-2.92046023,4.58078932,0.00144838,0.14615151,0.21552397,2.54487799,0.25881310,1.02236120,0.01425476,1.13845669
-2.91445723,4.56159063,0.00137110,0.14580778,0.20960733,2.55191994,0.25089574,1.01204469,0.01468147,1.12594786
-2.90845423,4.53784351,0.00129093,0.14605607,0.20382487,2.55714502,0.24287632,1.00016833,0.01521531,1.11124979
-2.90245123,4.51223601,0.00120946,0.14703484,0.19834564,2.56194676,0.23493061,0.98744948,0.01587303,1.09491814
-2.89644822,4.48752451,0.00112832,0.14886728,0.19333030,2.56774447,0.22722954,0.97464812,0.01667007,1.07752922
-2.89044522,4.46642975,0.00104914,0.15165643,0.18892625,2.57592348,0.21993396,0.96254209,0.01761996,1.05965922
-2.88444222,4.45153556,0.00097350,0.15548080,0.18526315,2.58777693,0.21318975,0.95190283,0.01873368,1.04186374
-2.87843922,4.44519418,0.00090296,0.16039057,0.18244927,2.60445117,0.20712359,0.94347267,0.02001918,1.02465824
-2.87243622,4.44944158,0.00083895,0.16640470,0.18056844,2.62689681,0.20183934,0.93794443,0.02148085,1.00850018
-2.86643322,4.46592570,0.00078286,0.17350885,0.17967800,2.65582732,0.19741509,0.93594404,0.02311918,0.99377346
-2.86043022,4.49585013,0.00073595,0.18165437,0.17980750,2.69168669,0.19390116,0.93801660,0.02493049,0.98077564
-2.85442721,4.53993504,0.00069936,0.19075828,0.18095847,2.73462721,0.19131885,0.94461637,0.02690678,0.96970854
-2.84842421,4.59839645,0.00067414,0.20070439,0.18310497,2.78449825,0.18966006,0.95610064,0.02903571,0.96067233
-2.84242121,4.67094427,0.00066121,0.21134548,0.18619512,2.84084636,0.18888789,0.97272748,0.03130075,0.95366363
-2.83641821,4.75679863,0.00066140,0.22250651,0.19015336,2.90292651,0.18893795,0.99465716,0.03368139,0.94857727
-2.83041521,4.85472362,0.00067541,0.23398882,0.19488349,2.96972406,0.18972067,1.02195661,0.03615353,0.94521201
-2.82441221,4.96307646,0.00070383,0.24557515,0.20027229,3.03998646,0.19112417,1.05460665,0.03868998,0.94327967
-2.81840920,5.07987002,0.00074714,0.25703535,0.20619358,3.11226346,0.19301795,1.09251102,0.04126105,0.94241749
-2.81240620,5.20284568,0.00080569,0.26813266,0.21251264,3.18495420,0.19525712,1.13550662,0.04383517,0.94220319
-2.80640320,5.32955350,0.00087970,0.27863028,0.21909073,3.25635933,0.19768696,1.18337424,0.04637970,0.94217202
-2.80040020,5.45743637,0.00096925,0.28829800,0.22578961,3.32473616,0.20014792,1.23584892,0.04886159,0.94183528
-2.79439720,5.58391452,0.00107425,0.29691885,0.23247588,3.38835471,0.20248069,1.29262944,0.05124822,0.94069951
-2.78839420,5.70646729,0.00119445,0.30429523,0.23902494,3.44555260,0.20453125,1.35338628,0.05350808,0.93828563
-2.78239120,5.82270888,0.00132941,0.31025460,0.24532454,3.49478667,0.20615574,1.41776771,0.05561150,0.93414722
-2.77638819,5.93045542,0.00147849,0.31465437,0.25127767,3.53467949,0.20722501,1.48540382,0.05753126,0.92788745
-2.77038519,6.02778111,0.00164084,0.31738582,0.25680481,3.56405928,0.20762863,1.55590835,0.05924310,0.91917377
-2.76438219,6.11306179,0.00181538,0.31837701,0.26184538,3.58199167,0.20727828,1.62887849,0.06072618,0.90775007
-2.75837919,6.18500487,0.00200080,0.31759444,0.26635848,3.58780270,0.20611040,1.70389304,0.06196338,0.89344574
-2.75237619,6.24266528,0.00219561,0.31504364,0.27032285,3.58109228,0.20408797,1.78050918,0.06294148,0.87618149
-2.74637319,6.28544779,0.00239806,0.31076834,0.27373606,3.56173812,0.20120143,1.85825862,0.06365129,0.85597166
-2.74037019,6.31309661,0.00260624,0.30484866,0.27661307,3.52989037,0.19746862,1.93664361,0.06408757,0.83292312
-2.73436718,6.32567363,0.00281807,0.29739809,0.27898425,3.48595771,0.19293387,2.01513354,0.06424895,0.80723085
-2.72836418,6.32352726,0.00303133,0.28855961,0.28089283,3.43058576,0.18766618,2.09316269,0.06413770,0.77917057
-2.72236118,6.30725399,0.00324371,0.27850092,0.28239212,3.36462919,0.18175663,2.17012976,0.06375945,0.74908859
-2.71635818,6.27765503,0.00345283,0.26740923,0.28354238,3.28911887,0.17531509,2.24539950,0.06312289,0.71738966
-2.71035518,6.23569027,0.00365633,0.25548546,0.28440772,3.20522569,0.16846642,2.31830688,0.06223943,0.68452305
-2.70435218,6.18243193,0.00385188,0.24293844,0.28505291,3.11422248,0.16134619,2.38816373,0.06112280,0.65096765
-2.69834917,6.11901983,0.00403726,0.22997903,0.28554038,3.01744577,0.15409622,2.45426791,0.05978873,0.61721658
-2.69234617,6.04662002,0.00421038,0.21681452,0.28592742,2.91625846,0.14686003,2.51591474,0.05825458,0.58376191
-2.68634317,5.96638809,0.00436935,0.20364338,0.28626377,2.81201496,0.13977833,2.57241023,0.05653904,0.55108004
-2.68034017,5.87943822,0.00451251,0.19065059,0.28658950,2.70602951,0.13298474,2.62308565,0.05466182,0.51961817
-2.67433717,5.78681842,0.00463846,0.17800368,0.28693335,2.59954862,0.12660196,2.66731278,0.05264339,0.48978243
-2.66833417,5.68949226,0.00474610,0.16584950,0.28731165,2.49372810,0.12073836,2.70451919,0.05050474,0.46192777
-2.66233117,5.58832710,0.00483464,0.15431178,0.28772759,2.38961501,0.11548517,2.73420298,0.04826713,0.43635010
-2.65632816,5.48408828,0.00490360,0.14348962,0.28817113,2.28813460,0.11091440,2.75594622,0.04595196,0.41328073
-2.65032516,5.37743910,0.00495285,0.13345673,0.28861937,2.19008217,0.10707743,2.76942672,0.04358049,0.39288317
-2.64432216,5.26894566,0.00498252,0.12426159,0.28903738,2.09611974,0.10400441,2.77442777,0.04117373,0.37525242
-2.63831916,5.15908627,0.00499307,0.11592819,0.28937961,2.00677698,0.10170442,2.77084534,0.03875221,0.36041649
-2.63231616,5.04826441,0.00498522,0.10845762,0.28959165,1.92245627,0.10016631,2.75869302,0.03633584,0.34834022
-2.62631316,4.93682487,0.00495992,0.10183011,0.28961239,1.84344118,0.09936031,2.73810425,0.03394369,0.33893097
-2.62031016,4.82507225,0.00491834,0.09600757,0.28937652,1.76990807,0.09924023,2.70933233,0.03159379,0.33204611
-2.61430715,4.71329117,0.00486179,0.09093652,0.28881728,1.70194013,0.09974621,2.67274817,0.02930303,0.32750189
-2.60830415,4.60176760,0.00479173,0.08655119,0.28786935,1.63954330,0.10080786,2.62883606,0.02708688,0.32508331
-2.60230115,4.49081043,0.00470970,0.08277682,0.28647181,1.58266360,0.10234774,2.57818773,0.02495935,0.32455480
-2.59629815,4.38077252,0.00461729,0.07953291,0.28457101,1.53120507,0.10428498,2.52149483,0.02293275,0.32567098
-2.59029515,4.27207035,0.00451612,0.07673644,0.28212330,1.48504770,0.10653892,2.45954016,0.02101766,0.32818736
-2.58429215,4.16520123,0.00440778,0.07430482,0.27909751,1.44406473,0.10903256,2.39318751,0.01922284,0.33187047
-2.57828914,4.06075705,0.00429385,0.07215866,0.27547691,1.40813846,0.11169580,2.32337048,0.01755518,0.33650694
-2.57228614,3.95943353,0.00417586,0.07022413,0.27126077,1.37717398,0.11446817,2.25108008,0.01601975,0.34191124
-2.56628314,3.86203393,0.00405526,0.06843492,0.26646527,1.35111007,0.11730101,2.17735108,0.01461980,0.34793168
-2.56028014,3.76946640,0.00393345,0.06673380,0.26112382,1.32992669,0.12015902,2.10324734,0.01335692,0.35445452
-2.55427714,3.68273430,0.00381174,0.06507367,0.25528655,1.31364856,0.12302103,2.02984589,0.01223110,0.36140586
-2.54827414,3.60291918,0.00369140,0.06341819,0.24901927,1.30234442,0.12587995,1.95821996,0.01124097,0.36875124
-2.54227114,3.53115642,0.00357361,0.06174185,0.24240165,1.29612200,0.12874197,1.88942120,0.01038390,0.37649312
-2.53626813,3.46860405,0.00345951,0.06002974,0.23552483,1.29511848,0.13162499,1.82446131,0.00965629,0.38466608
-2.53026513,3.41640569,0.00335018,0.05827684,0.22848857,1.29948714,0.13455628,1.76429354,0.00905371,0.39333027
-2.52426213,3.37564907,0.00324670,0.05648696,0.22139796,1.30938047,0.13756966,1.70979460,0.00857118,0.40256315
-2.51825913,3.34732186,0.00315007,0.05467151,0.21435997,1.32493072,0.14070220,1.66174764,0.00820333,0.41245027
-2.51225613,3.33226713,0.00306133,0.05284796,0.20747987,1.34622900,0.14399065,1.62082694,0.00794466,0.42307522
-2.50625313,3.33114085,0.00298146,0.05103829,0.20085785,1.37330404,0.14746783,1.58758515,0.00778964,0.43450967
-2.50025013,3.34437379,0.00291143,0.04926729,0.19458582,1.40610205,0.15115912,1.56244363,0.00773300,0.44680376
-2.49424712,3.37214053,0.00285222,0.04756103,0.18874470,1.44446905,0.15507938,1.54568659,0.00776977,0.45997761
-2.48824412,3.41433760,0.00280474,0.04594529,0.18340218,1.48813696,0.15923026,1.53745956,0.00789548,0.47401434
-2.48224112,3.47057275,0.00276989,0.04444428,0.17861123,1.53671472,0.16359835,1.53777222,0.00810626,0.48885506
-2.47623812,3.54016653,0.00274851,0.04307952,0.17440920,1.58968534,0.16815400,1.54650605,0.00839892,0.50439626
-2.47023512,3.62216694,0.00274135,0.04186892,0.17081768,1.64640968,0.17285112,1.56342613,0.00877109,0.52048960
-2.46423212,3.71537714,0.00274906,0.04082625,0.16784309,1.70613711,0.17762791,1.58819711,0.00922119,0.53694439
-2.45822911,3.81839520,0.00277216,0.03996072,0.16547784,1.76802318,0.18240842,1.62040235,0.00974860,0.55353254
-2.45222611,3.92966458,0.00281098,0.03927701,0.16370211,1.83115360,0.18710504,1.65956542,0.01035362,0.56999579
-2.44622311,4.04753296,0.00286569,0.03877535,0.16248594,1.89457389,0.19162161,1.70517295,0.01103755,0.58605486
-2.44022011,4.17031666,0.00293620,0.03845198,0.16179175,1.95732317,0.19585715,1.75669761,0.01180268,0.60142007
-2.43421711,4.29636738,0.00302215,0.03829972,0.16157680,2.01847076,0.19970996,1.81361997,0.01265230,0.61580287
-2.42821411,4.42413794,0.00312291,0.03830861,0.16179578,2.07715358,0.20308176,1.87544811,0.01359066,0.62892757
-2.42221111,4.55224329,0.00323752,0.03846677,0.16240315,2.13261267,0.20588194,1.94173379,0.01462291,0.64054286
-2.41620810,4.67951361,0.00336468,0.03876121,0.16335514,2.18422663,0.20803133,2.01208433,0.01575500,0.65043223
-2.41020510,4.80503651,0.00350277,0.03917862,0.16461137,2.23154024,0.20946564,2.08616948,0.01699356,0.65842306
-2.40420210,4.92818561,0.00364979,0.03970621,0.16613600,2.27428666,0.21013818,2.16372271,0.01834565,0.66439359
-2.39819910,5.04863407,0.00380347,0.04033235,0.16789824,2.31240169,0.21002180,2.24453691,0.01981855,0.66827763
-2.39219610,5.16635174,0.00396119,0.04104719,0.16987245,2.34602911,0.20911000,2.32845457,0.02141943,0.67006682
-2.38619310,5.28158586,0.00412011,0.04184309,0.17203755,2.37551670,0.20741707,2.41535286,0.02315497,0.66981008
-2.38019010,5.39482608,0.00427716,0.04271491,0.17437614,2.40140264,0.20497744,2.50512440,0.02503093,0.66761071
-2.37418709,5.50675520,0.00442914,0.04366015,0.17687310,2.42439271,0.20184410,2.59765466,0.02705167,0.66362097
-2.36818409,5.61818802,0.00457278,0.04467889,0.17951399,2.44532933,0.19808635,2.69279726,0.02921959,0.65803468
-2.36218109,5.73000117,0.00470483,0.04577362,0.18228330,2.46515343,0.19378687,2.79034838,0.03153464,0.65107814
-2.35617809,5.84305747,0.00482216,0.04694886,0.18516267,2.48486107,0.18903845,2.89002188,0.03399373,0.64299990
-2.35017509,5.95812855,0.00492183,0.04821066,0.18812929,2.50545655,0.18394032,2.99142645,0.03659018,0.63405989
-2.34417209,6.07581975,0.00500119,0.04956602,0.19115447,2.52790425,0.17859452,3.09404633,0.03931332,0.62451842
-2.33816908,6.19650117,0.00505797,0.05102217,0.19420265,2.55308136,0.17310218,3.19722691,0.04214804,0.61462560
-2.33216608,6.32024874,0.00509034,0.05258583,0.19723079,2.58173380,0.16756020,3.30016631,0.04507451,0.60461161
-2.32616308,6.44679848,0.00509702,0.05426237,0.20018836,2.61443729,0.16205817,3.40191392,0.04806808,0.59467830
-2.32016008,6.57551681,0.00507727,0.05605511,0.20301778,2.65156560,0.15667584,3.50137658,0.05109932,0.58499243
-2.31415708,6.70538905,0.00503096,0.05796450,0.20565547,2.69326752,0.15148116,3.59733274,0.05413422,0.57568069
-2.30815408,6.83502725,0.00495860,0.05998755,0.20803339,2.73945371,0.14652893,3.68845444,0.05713462,0.56682684
-2.30215108,6.96269793,0.00486129,0.06211727,0.21008108,2.78979438,0.14186004,3.77333706,0.06005891,0.55847082
-2.29614807,7.08636902,0.00474074,0.06434230,0.21172798,2.84372794,0.13750146,3.85053570,0.06286283,0.55060987
-2.29014507,7.20377479,0.00459920,0.06664680,0.21290608,2.90048058,0.13346668,3.91860737,0.06550053,0.54320157
-2.28414207,7.31249625,0.00443946,0.06901044,0.21355268,2.95909611,0.12975684,3.97615742,0.06792577,0.53616847
-2.27813907,7.41005397,0.00426471,0.07140872,0.21361317,3.01847484,0.12636214,4.02188849,0.07009320,0.52940409
-2.27213607,7.49400961,0.00407853,0.07381344,0.21304360,3.07742001,0.12326379,4.05465007,0.07195978,0.52278001
-2.26613307,7.56207165,0.00388479,0.07619351,0.21181306,3.13468974,0.12043609,4.07348656,0.07348619,0.51615365
-2.26013007,7.61220075,0.00368753,0.07851585,0.20990565,3.18905231,0.11784866,4.07768168,0.07463814,0.50937637
-2.25412706,7.64270990,0.00349092,0.08074651,0.20732193,3.23934218,0.11546882,4.06679723,0.07538763,0.50230154
-2.24812406,7.65235447,0.00329917,0.08285197,0.20407980,3.28451427,0.11326375,4.04070417,0.07571406,0.49479224
-2.24212106,7.64040799,0.00311644,0.08480041,0.20021482,3.32369377,0.11120259,3.99960446,0.07560506,0.48672830
-2.23611806,7.60671939,0.00294675,0.08656307,0.19577981,3.35621917,0.10925827,3.94404230,0.07505709,0.47801231
-2.23011506,7.55174895,0.00279396,0.08811553,0.19084384,3.38167618,0.10740897,3.87490389,0.07407574,0.46857452
-2.22411206,7.47658027,0.00266167,0.08943882,0.18549068,3.39992072,0.10563926,3.79340543,0.07267576,0.45837637
-2.21810905,7.38290747,0.00255319,0.09052039,0.17981658,3.41108973,0.10394083,3.70106938,0.07088065,0.44741256
-2.21210605,7.27299736,0.00247150,0.09135481,0.17392778,3.41559875,0.10231277,3.59968983,0.06872214,0.43571172
-2.20610305,7.14962788,0.00241920,0.09194415,0.16793751,3.41412644,0.10076149,3.49128804,0.06623921,0.42333566
-2.20010005,7.01600512,0.00239850,0.09229810,0.16196291,3.40758625,0.09930022,3.37805999,0.06347698,0.41037730
-2.19409705,6.87566241,0.00241120,0.09243366,0.15612177,3.39708666,0.09794823,3.26231793,0.06048544,0.39695747
-2.18809405,6.73234584,0.00245866,0.09237465,0.15052939,3.38388164,0.09672974,3.14642833,0.05731796,0.38322084
-2.18209105,6.58989141,0.00254182,0.09215075,0.14529555,3.36931393,0.09567267,3.03274880,0.05402992,0.36933114
-2.17608804,6.45209945,0.00266121,0.09179651,0.14052188,3.35475383,0.09480730,2.92356653,0.05067712,0.35546605
-2.17008504,6.32261208,0.00281694,0.09134998,0.13629951,3.34153675,0.09416494,2.82104087,0.04731455,0.34181188
-2.16408204,6.20479962,0.00300876,0.09085141,0.13270733,3.33090291,0.09377659,2.72715222,0.04399500,0.32855854
-2.15807904,6.10166111,0.00323605,0.09034184,0.12981074,3.32394239,0.09367187,2.64365925,0.04076814,0.31589482
-2.15207604,6.01574370,0.00349795,0.08986178,0.12766100,3.32154871,0.09387810,2.57206600,0.03767954,0.30400437
-2.14607304,5.94908443,0.00379333,0.08945012,0.12629525,3.32438350,0.09441964,2.51359975,0.03477017,0.29306235
-2.14007004,5.90317694,0.00412094,0.08914313,0.12573701,3.33285438,0.09531759,2.46920017,0.03207597,0.28323302
-2.13406703,5.87896406,0.00447942,0.08897387,0.12599725,3.34710737,0.09658966,2.43951957,0.02962774,0.27466818
-2.12806403,5.87685599,0.00486745,0.08897185,0.12707594,3.36703433,0.09825043,2.42493341,0.02745123,0.26750644
-2.12206103,5.89677218,0.00528379,0.08916303,0.12896387,3.39229511,0.10031175,2.42555988,0.02556742,0.26187324
-2.11605803,5.93820383,0.00572740,0.08957011,0.13164475,3.42235308,0.10278327,2.44128678,0.02399295,0.25788143
-2.11005503,6.00029256,0.00619747,0.09021316,0.13509730,3.45652207,0.10567312,2.47180361,0.02274067,0.25563218
-2.10405203,6.08192023,0.00669353,0.09111044,0.13929736,3.49402189,0.10898845,2.51663652,0.02182021,0.25521599
-2.09804902,6.18180384,0.00721547,0.09227937,0.14421969,3.53403913,0.11273591,2.57518391,0.02123864,0.25671363
-2.09204602,6.29858967,0.00776354,0.09373761,0.14983944,3.57578975,0.11692192,2.64675010,0.02100100,0.26019661
-2.08604302,6.43094062,0.00833835,0.09550404,0.15613316,3.61857947,0.12155254,2.73057525,0.02111085,0.26572706
-2.08004002,6.57761157,0.00894081,0.09759980,0.16307921,3.66185860,0.12663315,2.82585964,0.02157066,0.27335694
-2.07403702,6.73750803,0.00957206,0.10004894,0.17065756,3.70526786,0.13216760,2.93178107,0.02238208,0.28312627
-2.06803402,6.90972499,0.01023332,0.10287899,0.17884897,3.74867257,0.13815711,3.04750463,0.02354610,0.29506051
-2.06203102,7.09356387,0.01092573,0.10612108,0.18763352,3.79218318,0.14459878,3.17218480,0.02506306,0.30916718
-2.05602801,7.28852715,0.01165020,0.10980985,0.19698866,3.83616097,0.15148385,3.30496017,0.02693246,0.32543165
-2.05002501,7.49429173,0.01240716,0.11398290,0.20688679,3.88120867,0.15879579,3.44494194,0.02915270,0.34381262
-2.04402201,7.71066343,0.01319637,0.11867992,0.21729270,3.92814651,0.16650844,3.59119775,0.03172072,0.36423736
-2.03801901,7.93751632,0.01401670,0.12394151,0.22816081,3.97797520,0.17458417,3.74273260,0.03463153,0.38659706
-2.03201601,8.17472151,0.01486593,0.12980773,0.23943265,4.03182795,0.18297240,3.89846912,0.03787770,0.41074288
-2.02601301,8.42207063,0.01574055,0.13631640,0.25103467,4.09091412,0.19160848,4.05722951,0.04144885,0.43648277
-2.02001001,8.67919959,0.01663567,0.14350126,0.26287658,4.15645753,0.20041315,4.21772126,0.04533117,0.46357970
-2.01400700,8.94551779,0.01754490,0.15139009,0.27485052,4.22963264,0.20929268,4.37852860,0.04950696,0.49175140
-2.00800400,9.22014803,0.01846035,0.16000275,0.28683099,4.31150172,0.21813970,4.53811146,0.05395431,0.52067202
-2.00200100,9.50188085,0.01937267,0.16934932,0.29867594,4.40295581,0.22683480,4.69481294,0.05864688,0.54997574
-1.99599800,9.78914676,0.02027116,0.17942842,0.31022871,4.50466224,0.23524894,4.84687596,0.06355377,0.57926242
-1.98999500,10.08000802,0.02114397,0.19022564,0.32132114,4.61702052,0.24324644,4.99246899,0.06863957,0.60810531
-1.98399200,10.37217070,0.02197837,0.20171225,0.33177753,4.74012833,0.25068869,5.12972036,0.07386462,0.63606042
-1.97798899,10.66301651,0.02276102,0.21384417,0.34141940,4.87375849,0.25743815,5.25675985,0.07918531,0.66267753
-1.97198599,10.94965263,0.02347840,0.22656138,0.35007089,5.01734738,0.26336276,5.37176592,0.08455466,0.68751226
-1.96598299,11.22897698,0.02411714,0.23978750,0.35756443,5.16999477,0.26834029,5.47301659,0.08992293,0.71013876
-1.95997999,11.49775562,0.02466449,0.25342997,0.36374659,5.33047448,0.27226269,5.55894149,0.09523847,0.73016267
-1.95397699,11.75270842,0.02510870,0.26738052,0.36848367,5.49725533,0.27503997,5.62817291,0.10044856,0.74723353
-1.94797399,11.99059923,0.02543942,0.28151613,0.37166686,5.66853114,0.27660369,5.67959326,0.10550044,0.76105639
-1.94197099,12.20832653,0.02564810,0.29570046,0.37321660,5.84225875,0.27690973,5.71237686,0.11034236,0.77140191
-1.93596798,12.40301102,0.02572823,0.30978580,0.37308609,6.01620286,0.27594020,5.72602416,0.11492468,0.77811465
-1.92996498,12.57207703,0.02567567,0.32361541,0.37126358,6.18798634,0.27370462,5.72038673,0.11920096,0.78111910
-1.92396198,12.71332513,0.02548873,0.33702642,0.36777347,6.35514481,0.27024007,5.69568219,0.12312907,0.78042319
-1.91795898,12.82499395,0.02516835,0.34985305,0.36267609,6.51518430,0.26561044,5.65249822,0.12667221,0.77611927
-1.91195598,12.90580975,0.02471804,0.36193038,0.35606621,6.66564053,0.25990492,5.59178576,0.12979992,0.76838232
-1.90595298,12.95502299,0.02414383,0.37309820,0.34807034,6.80413868,0.25323563,5.51484161,0.13248890,0.75746559
-1.89994997,12.97243143,0.02345411,0.38320522,0.33884298,6.92845224,0.24573463,5.42328127,0.13472376,0.74369386
-1.89394697,12.95838982,0.02265940,0.39211328,0.32856196,7.03655946,0.23755042,5.31900311,0.13649754,0.72745459
-1.88794397,12.91380649,0.02177206,0.39970144,0.31742316,7.12669599,0.22884410,5.20414524,0.13781210,0.70918724
-1.88194097,12.84012724,0.02080599,0.40586987,0.30563472,7.19740220,0.21978532,5.08103658,0.13867824,0.68937128
-1.87593797,12.73930744,0.01977621,0.41054330,0.29341118,7.24756357,0.21054817,4.95214398,0.13911555,0.66851327
-1.86993497,12.61377286,0.01869850,0.41367389,0.28096764,7.27644282,0.20130716,4.82001686,0.13915208,0.64713351
-1.86393197,12.46637031,0.01758903,0.41524326,0.26851423,7.28370232,0.19223349,4.68723123,0.13882365,0.62575268
-1.85792896,12.30030909,0.01646396,0.41526383,0.25625106,7.26941593,0.18349153,4.55633460,0.13817297,0.60487899
-1.85192596,12.11909433,0.01533911,0.41377898,0.24436387,7.23406925,0.17523577,4.42979324,0.13724845,0.58499608
-1.84592296,11.92645370,0.01422962,0.41086232,0.23302045,7.17854809,0.16760824,4.30994313,0.13610284,0.56655224
-1.83991996,11.72625888,0.01314968,0.40661588,0.22236788,7.10411527,0.16073631,4.19894560,0.13479163,0.54995098
-1.83391696,11.52244365,0.01211231,0.40116732,0.21253075,7.01237615,0.15473108,4.09874872,0.13337135,0.53554343
-1.82791396,11.31892051,0.01112918,0.39466624,0.20361011,6.90523420,0.14968620,4.01105496,0.13189781,0.52362242
-1.82191096,11.11949778,0.01021051,0.38727975,0.19568339,6.78483798,0.14567706,3.93729565,0.13042430,0.51441867
-1.81590795,10.92779960,0.00936493,0.37918753,0.18880494,6.65352151,0.14276052,3.87861251,0.12899987,0.50809865
