energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,V_p_up,V_p_down,V_d_up,V_d_down
-3.53276638,4.90016777,-4.90016478,0.00152468,-0.00152467,0.30401489,-0.30401458,0.53921863,-0.53921821,3.86057852,-3.86057622,0.92758087,-0.92758034,0.00000000,-0.00000000,0.44564251,-0.44564228,0.48556265,-0.48556247
-3.52676338,4.91561285,-4.91560997,0.00138281,-0.00138280,0.28841997,-0.28841968,0.52595207,-0.52595166,3.92533451,-3.92533229,0.90801610,-0.90801558,0.00000000,-0.00000000,0.44347398,-0.44347376,0.47496743,-0.47496726
-3.52076038,4.93527714,-4.93527439,0.00124860,-0.00124859,0.27396355,-0.27396327,0.51406424,-0.51406385,3.99122040,-3.99121827,0.88964682,-0.88964631,0.00000000,-0.00000000,0.44220656,-0.44220636,0.46514168,-0.46514152
-3.51475738,4.95833519,-4.95833259,0.00112300,-0.00112300,0.26066995,-0.26066969,0.50365489,-0.50365451,4.05706721,-4.05706519,0.87269436,-0.87269387,0.00000000,-0.00000000,0.44175738,-0.44175720,0.45613638,-0.45613624
-3.50875438,4.98377233,-4.98376989,0.00100667,-0.00100667,0.24853625,-0.24853601,0.49477636,-0.49477599,4.12160065,-4.12159875,0.85733840,-0.85733793,0.00000000,-0.00000000,0.44201331,-0.44201315,0.44797619,-0.44797606
-3.50275138,5.01041538,-5.01041314,0.00089999,-0.00089999,0.23753447,-0.23753424,0.48743264,-0.48743229,4.18347350,-4.18347176,0.84371289,-0.84371243,0.00000000,-0.00000000,0.44283492,-0.44283478,0.44066048,-0.44066038
-3.49674837,5.03696832,-5.03696628,0.00080308,-0.00080308,0.22761438,-0.22761417,0.48158005,-0.48157972,4.24130084,-4.24129925,0.83190316,-0.83190273,0.00000000,-0.00000000,0.44406131,-0.44406119,0.43416498,-0.43416490
-3.49074537,5.06205160,-5.06204978,0.00071585,-0.00071585,0.21870695,-0.21870677,0.47712931,-0.47712901,4.29369688,-4.29369547,0.82194444,-0.82194404,0.00000000,-0.00000000,0.44551544,-0.44551535,0.42844378,-0.42844373
-3.48474237,5.08424404,-5.08424245,0.00063801,-0.00063801,0.21072812,-0.21072795,0.47394929,-0.47394900,4.33931255,-4.33931132,0.81382175,-0.81382138,0.00000000,-0.00000000,0.44701006,-0.44700999,0.42343181,-0.42343177
-3.47873937,5.10212581,-5.10212446,0.00056910,-0.00056910,0.20358278,-0.20358263,0.47187201,-0.47187175,4.37687247,-4.37687144,0.80747124,-0.80747090,0.00000000,-0.00000000,0.44835370,-0.44835366,0.41904758,-0.41904757
-3.47273637,5.11432124,-5.11432013,0.00050855,-0.00050855,0.19716881,-0.19716868,0.47069906,-0.47069883,4.40521033,-4.40520950,0.80278301,-0.80278269,0.00000000,-0.00000000,0.44935685,-0.44935683,0.41519623,-0.41519624
-3.46673337,5.11954016,-5.11953930,0.00045569,-0.00045569,0.19138106,-0.19138094,0.47020892,-0.47020871,4.42330158,-4.42330095,0.79960518,-0.79960490,0.00000000,-0.00000000,0.44983778,-0.44983778,0.41177273,-0.41177276
-3.46073037,5.11661643,-5.11661582,0.00040980,-0.00040980,0.18611494,-0.18611484,0.47016516,-0.47016498,4.43029246,-4.43029204,0.79774931,-0.79774907,0.00000000,-0.00000000,0.44962813,-0.44962815,0.40866513,-0.40866518
-3.45472736,5.10454266,-5.10454229,0.00037013,-0.00037013,0.18126975,-0.18126966,0.47032508,-0.47032493,4.42552451,-4.42552430,0.79699672,-0.79699651,0.00000000,-0.00000000,0.44857782,-0.44857786,0.40575799,-0.40575806
-3.44872436,5.08249990,-5.08249977,0.00033593,-0.00033593,0.17675138,-0.17675130,0.47044855,-0.47044843,4.40855393,-4.40855393,0.79710572,-0.79710555,0.00000000,-0.00000000,0.44655930,-0.44655936,0.40293562,-0.40293571
-3.44272136,5.04988166,-5.04988175,0.00030645,-0.00030645,0.17247459,-0.17247453,0.47030667,-0.47030657,4.37916506,-4.37916525,0.79781936,-0.79781922,0.00000000,-0.00000000,0.44347092,-0.44347100,0.40008529,-0.40008540
-3.43671836,5.00631145,-5.00631176,0.00028100,-0.00028100,0.16836461,-0.16836455,0.46968987,-0.46968980,4.33737781,-4.33737819,0.79887349,-0.79887338,0.00000000,-0.00000000,0.43923942,-0.43923952,0.39710029,-0.39710041
-3.43071536,4.95165347,-4.95165398,0.00025893,-0.00025893,0.16435810,-0.16435806,0.46841527,-0.46841524,4.28344873,-4.28344929,0.80000484,-0.80000476,0.00000000,-0.00000000,0.43382133,-0.43382144,0.39388260,-0.39388273
-3.42471236,4.88601611,-4.88601680,0.00023964,-0.00023964,0.16040365,-0.16040361,0.46633285,-0.46633284,4.21786566,-4.21786638,0.80095881,-0.80095876,0.00000000,-0.00000000,0.42720344,-0.42720356,0.39034537,-0.39034552
-3.41870935,4.80974826,-4.80974911,0.00022262,-0.00022262,0.15646159,-0.15646156,0.46333025,-0.46333026,4.14133621,-4.14133707,0.80149672,-0.80149669,0.00000000,-0.00000000,0.41940226,-0.41940239,0.38641494,-0.38641510
-3.41270635,4.72342871,-4.72342970,0.00020740,-0.00020740,0.15250350,-0.15250348,0.45933604,-0.45933607,4.05477037,-4.05477135,0.80140228,-0.80140227,0.00000000,-0.00000000,0.41046252,-0.41046266,0.38203237,-0.38203253
-3.40670335,4.62784884,-4.62784995,0.00019359,-0.00019359,0.14851117,-0.14851115,0.45432130,-0.45432136,3.95925777,-3.95925886,0.80048709,-0.80048710,0.00000000,-0.00000000,0.40045488,-0.40045503,0.37715455,-0.37715471
-3.40070035,4.52398943,-4.52399062,0.00018088,-0.00018088,0.14447543,-0.14447541,0.44829947,-0.44829954,3.85604023,-3.85604140,0.79859497,-0.79859499,0.00000000,-0.00000000,0.38947288,-0.38947304,0.37175471,-0.37175487
-3.39469735,4.41299210,-4.41299336,0.00016902,-0.00016902,0.14039465,-0.14039463,0.44132443,-0.44132452,3.74648039,-3.74648162,0.79560497,-0.79560500,0.00000000,-0.00000000,0.37762933,-0.37762948,0.36582248,-0.36582265
-3.38869435,4.29612666,-4.29612795,0.00015779,-0.00015779,0.13627328,-0.13627327,0.43348708,-0.43348718,3.63202737,-3.63202864,0.79143314,-0.79143317,0.00000000,-0.00000000,0.36505222,-0.36505238,0.35936335,-0.35936351
-3.38269135,4.17475502,-4.17475632,0.00014707,-0.00014707,0.13212029,-0.13212028,0.42491042,-0.42491053,3.51418037,-3.51418166,0.78603287,-0.78603291,0.00000000,-0.00000000,0.35188050,-0.35188065,0.35239766,-0.35239782
-3.37668834,4.05029318,-4.05029446,0.00013675,-0.00013675,0.12794773,-0.12794772,0.41574340,-0.41574352,3.39445134,-3.39445262,0.77939398,-0.77939402,0.00000000,-0.00000000,0.33825964,-0.33825980,0.34495916,-0.34495930
-3.37068534,3.92417227,-3.92417352,0.00012677,-0.00012677,0.12376943,-0.12376942,0.40615394,-0.40615406,3.27432772,-3.27432897,0.77154056,-0.77154058,0.00000000,-0.00000000,0.32433738,-0.32433752,0.33709313,-0.33709327
-3.36468234,3.79779999,-3.79780118,0.00011710,-0.00011710,0.11959986,-0.11959985,0.39632126,-0.39632138,3.15523641,-3.15523761,0.76252773,-0.76252774,0.00000000,-0.00000000,0.31025960,-0.31025974,0.32885432,-0.32885445
-3.35867934,3.67252355,-3.67252466,0.00010774,-0.00010774,0.11545331,-0.11545330,0.38642806,-0.38642818,3.03850992,-3.03851106,0.75243755,-0.75243755,0.00000000,-0.00000000,0.29616669,-0.29616683,0.32030452,-0.32030463
-3.35267634,3.54959538,-3.54959641,0.00009870,-0.00009870,0.11134313,-0.11134312,0.37665272,-0.37665283,2.92535574,-2.92535680,0.74137417,-0.74137416,0.00000000,-0.00000000,0.28219033,-0.28219045,0.31151014,-0.31151025
-3.34667334,3.43014257,-3.43014349,0.00009003,-0.00009003,0.10728142,-0.10728141,0.36716198,-0.36716209,2.81682975,-2.81683072,0.72945850,-0.72945847,0.00000000,-0.00000000,0.26845077,-0.26845088,0.30253976,-0.30253985
-3.34067034,3.31514093,-3.31514173,0.00008175,-0.00008175,0.10327876,-0.10327874,0.35810436,-0.35810446,2.71381453,-2.71381541,0.71682266,-0.71682261,0.00000000,-0.00000000,0.25505489,-0.25505499,0.29346169,-0.29346177
-3.33466733,3.20539454,-3.20539522,0.00007390,-0.00007390,0.09934421,-0.09934419,0.34960458,-0.34960467,2.61700310,-2.61700387,0.70360437,-0.70360430,0.00000000,-0.00000000,0.24209479,-0.24209488,0.28434184,-0.28434191
-3.32866433,3.10152132,-3.10152187,0.00006655,-0.00006655,0.09548547,-0.09548545,0.34175925,-0.34175933,2.52688856,-2.52688922,0.68994158,-0.68994149,0.00000000,-0.00000000,0.22964705,-0.22964713,0.27524178,-0.27524183
-3.32266133,3.00394493,-3.00394535,0.00005973,-0.00005973,0.09170914,-0.09170912,0.33463389,-0.33463396,2.44375989,-2.44376045,0.67596751,-0.67596740,0.00000000,-0.00000000,0.21777267,-0.21777274,0.26621711,-0.26621715
-3.31665833,2.91289323,-2.91289354,0.00005348,-0.00005348,0.08802101,-0.08802098,0.32826148,-0.32826153,2.36770409,-2.36770454,0.66180627,-0.66180614,0.00000000,-0.00000000,0.20651750,-0.20651756,0.25731634,-0.25731637
-3.31065533,2.82840328,-2.82840347,0.00004785,-0.00004785,0.08442640,-0.08442638,0.32264243,-0.32264246,2.29861426,-2.29861461,0.64756925,-0.64756910,0.00000000,-0.00000000,0.19591326,-0.19591330,0.24858007,-0.24858009
-3.30465233,2.75033240,-2.75033248,0.00004287,-0.00004287,0.08093054,-0.08093051,0.31774603,-0.31774605,2.23620364,-2.23620390,0.63335231,-0.63335215,0.00000000,-0.00000000,0.18597890,-0.18597893,0.24004072,-0.24004073
-3.29864932,2.67837500,-2.67837499,0.00003860,-0.00003860,0.07753879,-0.07753876,0.31351320,-0.31351321,2.18002470,-2.18002487,0.61923401,-0.61923383,0.00000000,-0.00000000,0.17672234,-0.17672237,0.23172264,-0.23172263
-3.29264632,2.61208429,-2.61208419,0.00003505,-0.00003505,0.07425688,-0.07425685,0.30986034,-0.30986034,2.12949284,-2.12949294,0.60527464,-0.60527444,0.00000000,-0.00000000,0.16814243,-0.16814245,0.22364267,-0.22364266
-3.28664332,2.55089802,-2.55089785,0.00003227,-0.00003227,0.07109101,-0.07109098,0.30668410,-0.30668409,2.08391364,-2.08391368,0.59151622,-0.59151601,0.00000000,-0.00000000,0.16023100,-0.16023101,0.21581114,-0.21581113
-3.28064032,2.49416727,-2.49416705,0.00003031,-0.00003031,0.06804788,-0.06804785,0.30386683,-0.30386680,2.04251271,-2.04251270,0.57798337,-0.57798316,0.00000000,-0.00000000,0.15297499,-0.15297499,0.20823310,-0.20823308
-3.27463732,2.44118697,-2.44118671,0.00002920,-0.00002920,0.06513460,-0.06513456,0.30128230,-0.30128227,2.00446697,-2.00446691,0.56468485,-0.56468464,0.00000000,-0.00000000,0.14635847,-0.14635847,0.20090989,-0.20090987
-3.26863432,2.39122708,-2.39122679,0.00002900,-0.00002900,0.06235848,-0.06235845,0.29880163,-0.29880159,1.96893620,-1.96893612,0.55161568,-0.55161546,0.00000000,-0.00000000,0.14036460,-0.14036460,0.19384088,-0.19384086
-3.26263132,2.34356306,-2.34356276,0.00002978,-0.00002978,0.05972685,-0.05972682,0.29629886,-0.29629882,1.93509375,-1.93509366,0.53875965,-0.53875943,0.00000000,-0.00000000,0.13497730,-0.13497729,0.18702528,-0.18702526
-3.25662831,2.29750453,-2.29750424,0.00003160,-0.00003160,0.05724668,-0.05724665,0.29365619,-0.29365615,1.90215514,-1.90215505,0.52609212,-0.52609191,0.00000000,-0.00000000,0.13018270,-0.13018269,0.18046399,-0.18046397
-3.25062531,2.25242107,-2.25242080,0.00003455,-0.00003455,0.05492427,-0.05492424,0.29076842,-0.29076837,1.86940367,-1.86940359,0.51358279,-0.51358259,0.00000000,-0.00000000,0.12597036,-0.12597035,0.17416130,-0.17416129
-3.24462231,2.20776397,-2.20776373,0.00003874,-0.00003874,0.05276485,-0.05276482,0.28754658,-0.28754653,1.83621211,-1.83621205,0.50119836,-0.50119816,0.00000000,-0.00000000,0.12233402,-0.12233401,0.16812649,-0.16812649
-3.23861931,2.16308358,-2.16308338,0.00004427,-0.00004427,0.05077226,-0.05077223,0.28392057,-0.28392052,1.80205972,-1.80205968,0.48890492,-0.48890474,0.00000000,-0.00000000,0.11927218,-0.11927218,0.16237506,-0.16237506
-3.23261631,2.11804138,-2.11804124,0.00005128,-0.00005128,0.04894860,-0.04894857,0.27984076,-0.27984072,1.76654429,-1.76654428,0.47667000,-0.47666983,0.00000000,-0.00000000,0.11678826,-0.11678826,0.15692970,-0.15692971
-3.22661331,2.07241680,-2.07241672,0.00005990,-0.00005990,0.04729397,-0.04729395,0.27527847,-0.27527843,1.72938885,-1.72938888,0.46446407,-0.46446391,0.00000000,-0.00000000,0.11489040,-0.11489041,0.15182085,-0.15182087
-3.22061031,2.02610856,-2.02610854,0.00007028,-0.00007028,0.04580628,-0.04580626,0.27022552,-0.27022548,1.69044318,-1.69044326,0.45226163,-0.45226148,0.00000000,-0.00000000,0.11359107,-0.11359110,0.14708677,-0.14708681
-3.21460730,1.97913100,-1.97913105,0.00008259,-0.00008259,0.04448111,-0.04448109,0.26469282,-0.26469279,1.64968030,-1.64968042,0.44004179,-0.44004166,0.00000000,-0.00000000,0.11290633,-0.11290637,0.14277320,-0.14277325
-3.20860430,1.93160571,-1.93160584,0.00009700,-0.00009700,0.04331169,-0.04331167,0.25870830,-0.25870827,1.60718849,-1.60718866,0.42778845,-0.42778833,0.00000000,-0.00000000,0.11285481,-0.11285486,0.13893249,-0.13893256
-3.20260130,1.88374927,-1.88374949,0.00011365,-0.00011366,0.04228899,-0.04228898,0.25231414,-0.25231411,1.56315956,-1.56315977,0.41549005,-0.41548995,0.00000000,-0.00000000,0.11345657,-0.11345664,0.13562231,-0.13562240
-3.19659830,1.83585784,-1.83585814,0.00013273,-0.00013273,0.04140192,-0.04140190,0.24556375,-0.24556373,1.51787398,-1.51787425,0.40313922,-0.40313913,0.00000000,-0.00000000,0.11473173,-0.11473182,0.13290390,-0.13290400
-3.19059530,1.78828948,-1.78828986,0.00015436,-0.00015436,0.04063752,-0.04063751,0.23851854,-0.23851853,1.47168402,-1.47168433,0.39073214,-0.39073207,0.00000000,-0.00000000,0.11669898,-0.11669908,0.13083993,-0.13084006
-3.18459230,1.74144523,-1.74144570,0.00017868,-0.00017868,0.03998143,-0.03998143,0.23124469,-0.23124468,1.42499555,-1.42499591,0.37826803,-0.37826798,0.00000000,-0.00000000,0.11937399,-0.11937411,0.12949207,-0.12949222
-3.17858929,1.69574983,-1.69575039,0.00020578,-0.00020578,0.03941823,-0.03941823,0.22381013,-0.22381013,1.37824957,-1.37824997,0.36574863,-0.36574858,0.00000000,-0.00000000,0.12276778,-0.12276792,0.12891830,-0.12891847
-3.17258629,1.65163285,-1.65163349,0.00023571,-0.00023571,0.03893197,-0.03893197,0.21628193,-0.21628194,1.33190418,-1.33190463,0.35317787,-0.35317784,0.00000000,-0.00000000,0.12688511,-0.12688528,0.12917007,-0.12917026
-3.16658329,1.60951104,-1.60951176,0.00026850,-0.00026850,0.03850667,-0.03850667,0.20872407,-0.20872408,1.28641773,-1.28641822,0.34056183,-0.34056181,0.00000000,-0.00000000,0.13172288,-0.13172308,0.13028944,-0.13028965
-3.16058029,1.56977252,-1.56977332,0.00030409,-0.00030409,0.03812686,-0.03812687,0.20119573,-0.20119575,1.24223364,-1.24223416,0.32790883,-0.32790882,0.00000000,-0.00000000,0.13726862,-0.13726884,0.13230629,-0.13230652
-3.15457729,1.53276315,-1.53276402,0.00034238,-0.00034238,0.03777810,-0.03777810,0.19375023,-0.19375025,1.19976739,-1.19976794,0.31522983,-0.31522984,0.00000000,-0.00000000,0.14349917,-0.14349941,0.13523575,-0.13523600
-3.14857429,1.49877542,-1.49877636,0.00038318,-0.00038318,0.03744743,-0.03744743,0.18643432,-0.18643435,1.15939582,-1.15939639,0.30253900,-0.30253902,0.00000000,-0.00000000,0.15037952,-0.15037978,0.13907586,-0.13907614
-3.14257129,1.46804004,-1.46804103,0.00042625,-0.00042625,0.03712380,-0.03712381,0.17928813,-0.17928817,1.12144883,-1.12144943,0.28985440,-0.28985443,0.00000000,-0.00000000,0.15786196,-0.15786224,0.14380580,-0.14380610
-3.13656828,1.44072018,-1.44072122,0.00047125,-0.00047126,0.03679841,-0.03679842,0.17234540,-0.17234544,1.08620358,-1.08620419,0.27719865,-0.27719869,0.00000000,-0.00000000,0.16588551,-0.16588582,0.14938453,-0.14938485
-3.13056528,1.41690835,-1.41690943,0.00051778,-0.00051778,0.03646490,-0.03646491,0.16563407,-0.16563411,1.05388074,-1.05388136,0.26459962,-0.26459966,0.00000000,-0.00000000,0.17437580,-0.17437612,0.15575018,-0.15575051
-3.12456228,1.39662564,-1.39662676,0.00056534,-0.00056534,0.03611951,-0.03611952,0.15917702,-0.15917707,1.02464289,-1.02464350,0.25209089,-0.25209094,0.00000000,-0.00000000,0.18324531,-0.18324565,0.16282011,-0.16282045
-3.11855928,1.37982332,-1.37982445,0.00061339,-0.00061339,0.03576102,-0.03576103,0.15299301,-0.15299306,0.99859454,-0.99859515,0.23971200,-0.23971205,0.00000000,-0.00000000,0.19239423,-0.19239458,0.17049181,-0.17049216
-3.11255628,1.36638633,-1.36638746,0.00066130,-0.00066130,0.03539069,-0.03539070,0.14709749,-0.14709754,0.97578368,-0.97578428,0.22750838,-0.22750844,0.00000000,-0.00000000,0.20171171,-0.20171206,0.17864463,-0.17864499
-3.10655328,1.35613865,-1.35613977,0.00070842,-0.00070842,0.03501196,-0.03501198,0.14150342,-0.14150348,0.95620438,-0.95620495,0.21553100,-0.21553106,0.00000000,-0.00000000,0.21107777,-0.21107813,0.18714234,-0.18714269
-3.10055028,1.34885026,-1.34885134,0.00075403,-0.00075404,0.03463019,-0.03463020,0.13622197,-0.13622203,0.93980034,-0.93980088,0.20383558,-0.20383564,0.00000000,-0.00000000,0.22036575,-0.22036611,0.19583652,-0.19583688
-3.09454727,1.34424539,-1.34424643,0.00079745,-0.00079745,0.03425218,-0.03425220,0.13126298,-0.13126303,0.92646920,-0.92646970,0.19248153,-0.19248160,0.00000000,-0.00000000,0.22944523,-0.22944558,0.20457076,-0.20457110
-3.08854427,1.34201211,-1.34201309,0.00083794,-0.00083795,0.03388577,-0.03388578,0.12663528,-0.12663533,0.91606732,-0.91606778,0.18153068,-0.18153074,0.00000000,-0.00000000,0.23818547,-0.23818582,0.21318542,-0.21318575
-3.08254127,1.34181283,-1.34181374,0.00087485,-0.00087485,0.03353929,-0.03353930,0.12234686,-0.12234691,0.90841507,-0.90841548,0.17104565,-0.17104571,0.00000000,-0.00000000,0.24645931,-0.24645965,0.22152303,-0.22152336
-3.07653827,1.34329571,-1.34329654,0.00090753,-0.00090753,0.03322113,-0.03322114,0.11840489,-0.11840494,0.90330252,-0.90330287,0.16108827,-0.16108834,0.00000000,-0.00000000,0.25414723,-0.25414754,0.22943403,-0.22943433
-3.07053527,1.34610674,-1.34610747,0.00093544,-0.00093544,0.03293922,-0.03293923,0.11481559,-0.11481564,0.90049542,-0.90049572,0.15171794,-0.15171800,0.00000000,-0.00000000,0.26114167,-0.26114196,0.23678260,-0.23678287
-3.06453227,1.34990221,-1.34990284,0.00095811,-0.00095811,0.03270067,-0.03270068,0.11158411,-0.11158415,0.89974171,-0.89974193,0.14298999,-0.14299004,0.00000000,-0.00000000,0.26735135,-0.26735162,0.24345253,-0.24345279
-3.05852926,1.35436145,-1.35436197,0.00097518,-0.00097518,0.03251140,-0.03251140,0.10871436,-0.10871439,0.90077815,-0.90077831,0.13495437,-0.13495442,0.00000000,-0.00000000,0.27270546,-0.27270570,0.24935284,-0.24935307
-3.05252626,1.35919946,-1.35919987,0.00098645,-0.00098645,0.03237589,-0.03237590,0.10620893,-0.10620896,0.90333753,-0.90333763,0.12765450,-0.12765455,0.00000000,-0.00000000,0.27715742,-0.27715763,0.25442278,-0.25442297
-3.04652326,1.36417915,-1.36417945,0.00099183,-0.00099183,0.03229708,-0.03229708,0.10406906,-0.10406909,0.90715597,-0.90715601,0.12112646,-0.12112651,0.00000000,-0.00000000,0.28068833,-0.28068852,0.25863620,-0.25863637
-3.04052026,1.36912283,-1.36912302,0.00099139,-0.00099139,0.03227624,-0.03227625,0.10229469,-0.10229471,0.91198057,-0.91198054,0.11539852,-0.11539857,0.00000000,-0.00000000,0.28330964,-0.28330980,0.26200501,-0.26200515
-3.03451726,1.37392257,-1.37392267,0.00098538,-0.00098538,0.03231314,-0.03231314,0.10088467,-0.10088469,0.91757704,-0.91757697,0.11049101,-0.11049106,0.00000000,-0.00000000,0.28506511,-0.28506525,0.26458143,-0.26458155
-3.02851426,1.37854910,-1.37854913,0.00097416,-0.00097416,0.03240609,-0.03240609,0.09983708,-0.09983709,0.92373740,-0.92373728,0.10641657,-0.10641661,0.00000000,-0.00000000,0.28603188,-0.28603199,0.26645913,-0.26645923
-3.02251126,1.38305880,-1.38305878,0.00095828,-0.00095828,0.03255223,-0.03255223,0.09914958,-0.09914959,0.93028728,-0.93028714,0.10318055,-0.10318060,0.00000000,-0.00000000,0.28632055,-0.28632065,0.26777296,-0.26777304
-3.01650825,1.38759850,-1.38759845,0.00093841,-0.00093840,0.03274776,-0.03274776,0.09881990,-0.09881991,0.93709283,-0.93709267,0.10078177,-0.10078182,0.00000000,-0.00000000,0.28607436,-0.28607444,0.26869733,-0.26869740
-3.01050525,1.39240771,-1.39240765,0.00091533,-0.00091533,0.03298830,-0.03298830,0.09884630,-0.09884632,0.94406680,-0.94406664,0.09921329,-0.09921334,0.00000000,-0.00000000,0.28546723,-0.28546731,0.26944324,-0.26944332
-3.00450225,1.39781811,-1.39781807,0.00088997,-0.00088997,0.03326915,-0.03326915,0.09922799,-0.09922801,0.95117367,-0.95117351,0.09846328,-0.09846333,0.00000000,-0.00000000,0.28470095,-0.28470104,0.27025400,-0.27025408
-2.99849925,1.40425009,-1.40425009,0.00086331,-0.00086331,0.03358564,-0.03358564,0.09996551,-0.09996553,0.95843341,-0.95843328,0.09851578,-0.09851584,0.00000000,-0.00000000,0.28400150,-0.28400159,0.27139974,-0.27139983
-2.99249625,1.41220622,-1.41220630,0.00083640,-0.00083640,0.03393337,-0.03393337,0.10106095,-0.10106097,0.96592381,-0.96592373,0.09935141,-0.09935147,0.00000000,-0.00000000,0.28361444,-0.28361456,0.27317086,-0.27317098
-2.98649325,1.42226171,-1.42226191,0.00081034,-0.00081034,0.03430841,-0.03430841,0.10251803,-0.10251806,0.97378094,-0.97378093,0.10094779,-0.10094787,0.00000000,-0.00000000,0.28379986,-0.28380001,0.27587069,-0.27587085
-2.98049025,1.43505191,-1.43505226,0.00078624,-0.00078624,0.03470749,-0.03470749,0.10434196,-0.10434200,0.98219776,-0.98219782,0.10327979,-0.10327988,0.00000000,-0.00000000,0.28482662,-0.28482682,0.27980742,-0.27980762
-2.97448724,1.45125711,-1.45125763,0.00076522,-0.00076521,0.03512802,-0.03512803,0.10653913,-0.10653918,0.99142059,-0.99142075,0.10631945,-0.10631954,0.00000000,-0.00000000,0.28696639,-0.28696663,0.28528563,-0.28528589
-2.96848424,1.47158476,-1.47158549,0.00074833,-0.00074833,0.03556811,-0.03556812,0.10911651,-0.10911657,1.00174355,-1.00174382,0.11003564,-0.11003574,0.00000000,-0.00000000,0.29048735,-0.29048765,0.29259773,-0.29259806
-2.96248124,1.49674982,-1.49675078,0.00073660,-0.00073660,0.03602648,-0.03602649,0.11208094,-0.11208102,1.01350086,-1.01350125,0.11439352,-0.11439364,0.00000000,-0.00000000,0.29564798,-0.29564835,0.30201535,-0.30201575
-2.95647824,1.52745325,-1.52745446,0.00073099,-0.00073099,0.03650228,-0.03650229,0.11543820,-0.11543829,1.02705718,-1.02705770,0.11935378,-0.11935391,0.00000000,-0.00000000,0.30269084,-0.30269128,0.31378113,-0.31378161
-2.95047524,1.56435963,-1.56436111,0.00073236,-0.00073236,0.03699493,-0.03699495,0.11919191,-0.11919202,1.04279607,-1.04279673,0.12487179,-0.12487194,0.00000000,-0.00000000,0.31183660,-0.31183713,0.32810099,-0.32810156
-2.94447224,1.60807405,-1.60807582,0.00074147,-0.00074147,0.03750386,-0.03750388,0.12334249,-0.12334261,1.06110699,-1.06110780,0.13089669,-0.13089684,0.00000000,-0.00000000,0.32327842,-0.32327903,0.34513720,-0.34513786
-2.93846923,1.65911928,-1.65912133,0.00075895,-0.00075895,0.03802826,-0.03802829,0.12788594,-0.12788608,1.08237105,-1.08237200,0.13737060,-0.13737077,0.00000000,-0.00000000,0.33717667,-0.33717736,0.36500225,-0.36500301
-2.93246623,1.71791348,-1.71791582,0.00078532,-0.00078532,0.03856685,-0.03856688,0.13281281,-0.13281296,1.10694583,-1.10694693,0.14422806,-0.14422825,0.00000000,-0.00000000,0.35365420,-0.35365499,0.38775387,-0.38775473
-2.92646323,1.78474938,-1.78475201,0.00082096,-0.00082096,0.03911763,-0.03911766,0.13810722,-0.13810739,1.13515003,-1.13515127,0.15139566,-0.15139585,0.00000000,-0.00000000,0.37279214,-0.37279302,0.41339120,-0.41339215
-2.92046023,1.85977547,-1.85977837,0.00086610,-0.00086610,0.03967771,-0.03967774,0.14374611,-0.14374629,1.16724800,-1.16724937,0.15879210,-0.15879230,0.00000000,-0.00000000,0.39462623,-0.39462719,0.44185215,-0.44185320
-2.91445723,1.94297966,-1.94298282,0.00092082,-0.00092082,0.04024322,-0.04024325,0.14969868,-0.14969887,1.20343510,-1.20343660,0.16632870,-0.16632891,0.00000000,-0.00000000,0.41914381,-0.41914486,0.47301219,-0.47301334
-2.90845423,2.03417628,-2.03417967,0.00098503,-0.00098503,0.04080923,-0.04080926,0.15592619,-0.15592640,1.24382414,-1.24382575,0.17391036,-0.17391058,0.00000000,-0.00000000,0.44628145,-0.44628259,0.50668438,-0.50668561
-2.90245123,2.13299660,-2.13300019,0.00105849,-0.00105849,0.04136978,-0.04136982,0.16238206,-0.16238227,1.28843348,-1.28843519,0.18143704,-0.18143726,0.00000000,-0.00000000,0.47592325,-0.47592446,0.54262078,-0.54262209
-2.89644822,2.23888366,-2.23888743,0.00114080,-0.00114080,0.04191799,-0.04191803,0.16901222,-0.16901245,1.33717749,-1.33717928,0.18880562,-0.18880585,0.00000000,-0.00000000,0.50789987,-0.50790115,0.58051522,-0.58051660
-2.89044522,2.35109161,-2.35109552,0.00123137,-0.00123137,0.04244622,-0.04244625,0.17575598,-0.17575621,1.38985955,-1.38986139,0.19591234,-0.19591256,0.00000000,-0.00000000,0.54198838,-0.54198970,0.62000729,-0.62000873
-2.88444222,2.46868989,-2.46869389,0.00132946,-0.00132946,0.04294629,-0.04294633,0.18254701,-0.18254725,1.44616829,-1.44617016,0.20265539,-0.20265562,0.00000000,-0.00000000,0.57791289,-0.57791426,0.66068760,-0.66068908
-2.87843922,2.59057263,-2.59057667,0.00143415,-0.00143415,0.04340980,-0.04340983,0.18931482,-0.18931506,1.50567728,-1.50567916,0.20893788,-0.20893810,0.00000000,-0.00000000,0.61534622,-0.61534762,0.70210417,-0.70210568
-2.87243622,2.71547330,-2.71547734,0.00154436,-0.00154436,0.04382839,-0.04382842,0.19598633,-0.19598656,1.56784858,-1.56785044,0.21467079,-0.21467100,0.00000000,-0.00000000,0.65391247,-0.65391389,0.74376993,-0.74377145
