energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-3.07053527,0.47279437,0.00009152,0.00377993,0.04451921,0.08396432,0.02186541,0.38384245,0.00028252,0.02381141
-3.06453227,0.50163990,0.00011202,0.00402248,0.05188057,0.09030282,0.02390424,0.40434290,0.00034427,0.02526408
-3.05852926,0.53038910,0.00013619,0.00426825,0.06038663,0.09690406,0.02612276,0.42405431,0.00041674,0.02672831
-3.05252626,0.55911908,0.00016446,0.00451770,0.07017817,0.10380649,0.02854790,0.44296382,0.00050106,0.02821459
-3.04652326,0.58798191,0.00019727,0.00477184,0.08140113,0.11105916,0.03121039,0.46112230,0.00059835,0.02973881
-3.04052026,0.61720571,0.00023504,0.00503228,0.09420369,0.11872115,0.03414433,0.47864741,0.00070966,0.03132229
-3.03451726,0.64709217,0.00027818,0.00530113,0.10873278,0.12686030,0.03738640,0.49572348,0.00083594,0.03299170
-3.02851426,0.67800983,0.00032705,0.00558091,0.12513028,0.13555140,0.04097495,0.51259825,0.00097800,0.03477859
-3.02251126,0.71038348,0.00038197,0.00587451,0.14352887,0.14487379,0.04494877,0.52957597,0.00113643,0.03671872
-3.01650825,0.74467959,0.00044318,0.00618498,0.16404784,0.15490863,0.04934564,0.54700718,0.00131159,0.03885102
-3.01050525,0.78138832,0.00051084,0.00651546,0.18678899,0.16573577,0.05420076,0.56527523,0.00150357,0.04121631
-3.00450225,0.82100268,0.00058500,0.00686897,0.21183292,0.17743048,0.05954505,0.58477994,0.00171211,0.04385569
-2.99849925,0.86399579,0.00066559,0.00724825,0.23923605,0.19006037,0.06540337,0.60591910,0.00193661,0.04680881
-2.99249625,0.91079727,0.00075242,0.00765559,0.26902845,0.20368243,0.07179286,0.62906846,0.00217606,0.05011189
-2.98649325,0.96176990,0.00084515,0.00809265,0.30121299,0.21834072,0.07872135,0.65456116,0.00242910,0.05379570
-2.98049025,1.01718781,0.00094331,0.00856033,0.33576583,0.23406465,0.08618612,0.68266748,0.00269395,0.05788356
-2.97448724,1.07721748,0.00104626,0.00905867,0.37263853,0.25086822,0.09417283,0.71357611,0.00296847,0.06238941
-2.96848424,1.14190271,0.00115325,0.00958671,0.41176186,0.26875014,0.10265508,0.74737769,0.00325018,0.06731611
-2.96248124,1.21115456,0.00126336,0.01014249,0.45305128,0.28769514,0.11159428,0.78405188,0.00353634,0.07265407
-2.95647824,1.28474713,0.00137558,0.01072307,0.49641400,0.30767630,0.12094026,0.82345852,0.00382395,0.07838022
-2.95047524,1.36231961,0.00148878,0.01132453,0.54175741,0.32865830,0.13063227,0.86533374,0.00410993,0.08445751
-2.94447224,1.44338494,0.00160179,0.01194211,0.58899852,0.35060162,0.14060076,0.90929131,0.00439111,0.09083501
-2.93846923,1.52734482,0.00171336,0.01257036,0.63807390,0.37346723,0.15076951,0.95482963,0.00466440,0.09744848
-2.93246623,1.61351055,0.00182225,0.01320332,0.68894973,0.39722169,0.16105840,1.00134406,0.00492686,0.10422165
-2.92646323,1.70112893,0.00192723,0.01383475,0.74163106,0.42184211,0.17138645,1.04814442,0.00517584,0.11106806
-2.92046023,1.78941180,0.00202713,0.01445834,0.79616994,0.44732076,0.18167513,1.09447698,0.00540900,0.11789345
-2.91445723,1.87756799,0.00212087,0.01506801,0.85267138,0.47366884,0.19185173,1.13954996,0.00562449,0.12459854
-2.90845423,1.96483582,0.00220747,0.01565813,0.91129680,0.50091910,0.20185264,1.18256161,0.00582095,0.13108231
-2.90245123,2.05051439,0.00228613,0.01622374,0.97226414,0.52912690,0.21162636,1.22272946,0.00599760,0.13724533
-2.89644822,2.13399204,0.00235619,0.01676080,1.03584441,0.55836953,0.22113600,1.25931952,0.00615423,0.14299326
-2.89044522,2.21477009,0.00241718,0.01726627,1.10235412,0.58874356,0.23036117,1.29167385,0.00629125,0.14824023
-2.88444222,2.29248054,0.00246881,0.01773828,1.17214378,0.62036025,0.23929911,1.31923543,0.00640963,0.15291193
-2.87843922,2.36689654,0.00251100,0.01817615,1.24558232,0.65333885,0.24796485,1.34156883,0.00651088,0.15694827
-2.87243622,2.43793486,0.00254383,0.01858035,1.32303798,0.68779831,0.25639050,1.35837586,0.00659694,0.16030554
-2.86643322,2.50565003,0.00256757,0.01895249,1.40485607,0.72384745,0.26462349,1.36950530,0.00667013,0.16295783
-2.86043022,2.57022033,0.00258264,0.01929508,1.49133461,0.76157404,0.27272397,1.37495643,0.00673302,0.16489769
-2.85442721,2.63192626,0.00258957,0.01961143,1.58269855,0.80103349,0.28076123,1.37487591,0.00678830,0.16613605
-2.84842421,2.69112257,0.00258899,0.01990535,1.67907405,0.84223752,0.28880954,1.36954852,0.00683870,0.16670129
-2.84242121,2.74820547,0.00258161,0.02018093,1.78046368,0.88514358,0.29694342,1.35938210,0.00688680,0.16663759
-2.83641821,2.80357656,0.00256814,0.02044222,1.88672410,0.92964559,0.30523264,1.34488754,0.00693497,0.16600256
-2.83041521,2.85760586,0.00254934,0.02069302,1.99754730,0.97556660,0.31373719,1.32665491,0.00698522,0.16486443
-2.82441221,2.91059577,0.00252588,0.02093655,2.11244662,1.02265397,0.32250247,1.30532701,0.00703915,0.16329872
-2.81840920,2.96274822,0.00249844,0.02117529,2.23074843,1.07057737,0.33155500,1.28157159,0.00709785,0.16138476
-2.81240620,3.01413690,0.00246757,0.02141078,2.35159050,1.11893007,0.34089883,1.25605375,0.00716188,0.15920216
-2.80640320,3.06468624,0.00243376,0.02164350,2.47392717,1.16723351,0.35051287,1.22940984,0.00723122,0.15682742
-2.80040020,3.11415843,0.00239740,0.02187284,2.59654203,1.21494523,0.36034941,1.20222404,0.00730533,0.15433077
-2.79439720,3.16214945,0.00235877,0.02209712,2.71806754,1.26147004,0.37033378,1.17500871,0.00738313,0.15177359
-2.78839420,3.20809431,0.00231804,0.02231364,2.83701163,1.30617390,0.38036530,1.14818935,0.00746308,0.14920627
-2.78239120,3.25128159,0.00227530,0.02251889,2.95179013,1.34840029,0.39031948,1.12209463,0.00754323,0.14666684
-2.77638819,3.29087647,0.00223057,0.02270868,3.06076444,1.38748823,0.40005141,1.09695176,0.00762135,0.14418018
-2.77038519,3.32595128,0.00218378,0.02287846,3.16228283,1.42279149,0.40940019,1.07288721,0.00769500,0.14175807
-2.76438219,3.35552208,0.00213485,0.02302349,3.25472418,1.45369793,0.41819412,1.04993237,0.00776163,0.13939981
-2.75837919,3.37858941,0.00208364,0.02313921,3.33654253,1.47964857,0.42625662,1.02803367,0.00781869,0.13709349
-2.75237619,3.39418135,0.00203003,0.02322144,3.40631067,1.50015528,0.43341241,1.00706623,0.00786376,0.13481780
-2.74637319,3.40139665,0.00197392,0.02326662,3.46276140,1.51481653,0.43949374,0.98685038,0.00789459,0.13254416
-2.74037019,3.39944595,0.00191522,0.02327205,3.50482463,1.52333060,0.44434643,0.96716973,0.00790921,0.13023920
-2.73436718,3.38768909,0.00185393,0.02323602,3.53165909,1.52550561,0.44783538,0.94779000,0.00790603,0.12786725
-2.72836418,3.36566674,0.00179008,0.02315785,3.54267740,1.52126600,0.44984937,0.92847739,0.00788380,0.12539296
-2.72236118,3.33312487,0.00172379,0.02303802,3.53756351,1.51065529,0.45030484,0.90901569,0.00784173,0.12278361
-2.71635818,3.29003104,0.00165524,0.02287800,3.51628191,1.49383491,0.44914864,0.88922122,0.00777946,0.12001126
-2.71035518,3.23658186,0.00158472,0.02268026,3.47907827,1.47107922,0.44635955,0.86895497,0.00769706,0.11705451
-2.70435218,3.17320122,0.00151257,0.02244804,3.42647156,1.44276703,0.44194851,0.84813149,0.00759502,0.11389983
-2.69834917,3.10052971,0.00143921,0.02218520,3.35923799,1.40936976,0.43595773,0.82672420,0.00747419,0.11054245
-2.69234617,3.01940575,0.00136512,0.02189595,3.27838749,1.37143705,0.42845859,0.80476714,0.00733575,0.10698673
-2.68634317,2.93083942,0.00129084,0.02158465,3.18513379,1.32958016,0.41954856,0.78235321,0.00718117,0.10324608
-2.68034017,2.83598044,0.00121694,0.02125555,3.08085919,1.28445396,0.40934738,0.75962928,0.00701212,0.09934242
-2.67433717,2.73608173,0.00114401,0.02091256,2.96707561,1.23673822,0.39799250,0.73678858,0.00683039,0.09530533
-2.66833417,2.63246049,0.00107266,0.02055910,2.84538344,1.18711902,0.38563433,0.71406100,0.00663788,0.09117077
-2.66233117,2.52645836,0.00100348,0.02019791,2.71742970,1.13627083,0.37243127,0.69170194,0.00643649,0.08697968
-2.65632816,2.41940274,0.00093703,0.01983100,2.58486724,1.08484012,0.35854484,0.66998038,0.00622807,0.08277635
-2.65032516,2.31257066,0.00087385,0.01945960,2.44931625,1.03343095,0.34413525,0.64916694,0.00601439,0.07860679
-2.64432216,2.20715688,0.00081441,0.01908420,2.31232951,0.98259313,0.32935737,0.62952251,0.00579708,0.07451707
-2.63831916,2.10424727,0.00075914,0.01870464,2.17536247,0.93281322,0.31435742,0.61128809,0.00557762,0.07055181
-2.63231616,2.00479845,0.00070836,0.01832025,2.03974869,0.88450861,0.29927042,0.59467623,0.00535731,0.06675277
-2.62631316,1.90962411,0.00066235,0.01793005,1.90668148,0.83802469,0.28421842,0.57986455,0.00513728,0.06315768
-2.62031016,1.81938814,0.00062128,0.01753300,1.77720161,0.79363514,0.26930956,0.56699133,0.00491847,0.05979931
-2.61430715,1.73460446,0.00058523,0.01712823,1.65219109,0.75154488,0.25463782,0.55615350,0.00470170,0.05670484
-2.60830415,1.65564280,0.00055420,0.01671530,1.53237270,0.71189550,0.24028355,0.54740667,0.00448764,0.05389537
-2.60230115,1.58273974,0.00052809,0.01629449,1.41831448,0.67477264,0.22631442,0.54076721,0.00427686,0.05138586
-2.59629815,1.51601386,0.00050675,0.01586703,1.31043851,0.64021474,0.21278690,0.53621599,0.00406987,0.04918517
-2.59029515,1.45548386,0.00048990,0.01543532,1.20903300,0.60822267,0.19974792,0.53370341,0.00386720,0.04729643
-2.58429215,1.40108823,0.00047724,0.01500311,1.11426677,0.57876952,0.18723663,0.53315527,0.00366935,0.04571747
-2.57828914,1.35270549,0.00046839,0.01457564,1.02620505,0.55181013,0.17528624,0.53447910,0.00347693,0.04444150
-2.57228614,1.31017357,0.00046290,0.01415976,0.94482586,0.52728985,0.16392557,0.53757058,0.00329063,0.04345786
-2.56628314,1.27330751,0.00046033,0.01376395,0.87003597,0.50515195,0.15318040,0.54231948,0.00311128,0.04275277
-2.56028014,1.24191473,0.00046016,0.01339830,0.80168599,0.48534365,0.14307456,0.54861517,0.00293986,0.04231024
-2.55427714,1.21580719,0.00046191,0.01307453,0.73958384,0.46782030,0.13363050,0.55635109,0.00277757,0.04211287
-2.54827414,1.19481038,0.00046506,0.01280583,0.68350650,0.45254792,0.12486968,0.56542849,0.00262577,0.04214271
-2.54227114,1.17876899,0.00046911,0.01260680,0.63320976,0.43950388,0.11681239,0.57575909,0.00248606,0.04238196
-2.53626813,1.16754962,0.00047361,0.01249325,0.58843590,0.42867610,0.10947744,0.58726690,0.00236027,0.04281376
-2.53026513,1.16104082,0.00047810,0.01248209,0.54891951,0.42006096,0.10288150,0.59988934,0.00225044,0.04342274
-2.52426213,1.15915126,0.00048220,0.01259108,0.51439166,0.41366017,0.09703823,0.61357789,0.00215884,0.04419564
-2.51825913,1.16180651,0.00048556,0.01283866,0.48458261,0.40947709,0.09195737,0.62829831,0.00208794,0.04512170
-2.51225613,1.16894522,0.00048790,0.01324372,0.45922344,0.40751283,0.08764385,0.64403097,0.00204045,0.04619308
-2.50625313,1.18051543,0.00048901,0.01382535,0.43804694,0.40776246,0.08409680,0.66077121,0.00201923,0.04740511
-2.50025013,1.19647146,0.00048873,0.01460261,0.42078809,0.41021181,0.08130890,0.67853002,0.00202734,0.04875645
-2.49424712,1.21677197,0.00048699,0.01559425,0.40718427,0.41483500,0.07926580,0.69733513,0.00206797,0.05024919
-2.48824412,1.24137929,0.00048380,0.01681842,0.39697562,0.42159297,0.07794580,0.71723239,0.00214443,0.05188884
-2.48224112,1.27026024,0.00047921,0.01829231,0.38990550,0.43043316,0.07731983,0.73828746,0.00226010,0.05368418
-2.47623812,1.30338824,0.00047338,0.02003186,0.38572132,0.44129035,0.07735171,0.76058757,0.00241839,0.05564706
-2.47023512,1.34074644,0.00046652,0.02205131,0.38417560,0.45408845,0.07799867,0.78424303,0.00262266,0.05779208
-2.46423212,1.38233123,0.00045889,0.02436284,0.38502732,0.46874340,0.07921217,0.80938828,0.00287618,0.06013609
-2.45822911,1.42815580,0.00045083,0.02697606,0.38804348,0.48516655,0.08093890,0.83618198,0.00318199,0.06269771
-2.45222611,1.47825278,0.00044273,0.02989758,0.39300071,0.50326853,0.08312199,0.86480586,0.00354288,0.06549659
-2.44622311,1.53267540,0.00043500,0.03313050,0.39968677,0.52296311,0.08570237,0.89546196,0.00396124,0.06855268
-2.44022011,1.59149654,0.00042810,0.03667393,0.40790186,0.54417068,0.08862013,0.92836792,0.00443893,0.07188528
-2.43421711,1.65480493,0.00042251,0.04052250,0.41745953,0.56682112,0.09181592,0.96375026,0.00497721,0.07551209
-2.42821411,1.72269833,0.00041871,0.04466596,0.42818716,0.59085556,0.09523227,1.00183540,0.00557658,0.07944814
-2.42221111,1.79527325,0.00041720,0.04908875,0.43992580,0.61622692,0.09881477,1.04283872,0.00623667,0.08370467
-2.41620810,1.87261143,0.00041844,0.05376970,0.45252940,0.64289895,0.10251307,1.08695169,0.00695612,0.08828798
-2.41020510,1.95476334,0.00042289,0.05868189,0.46586348,0.67084369,0.10628163,1.13432760,0.00773250,0.09319830
-2.40420210,2.04172922,0.00043097,0.06379249,0.47980310,0.70003744,0.11008021,1.18506643,0.00856222,0.09842876
-2.39819910,2.13343861,0.00044304,0.06906287,0.49423041,0.73045529,0.11387405,1.23919949,0.00944048,0.10396441
-2.39219610,2.22972933,0.00045943,0.07444887,0.50903187,0.76206452,0.11763384,1.29667478,0.01036122,0.10978142
-2.38619310,2.33032736,0.00048038,0.07990113,0.52409520,0.79481723,0.12133530,1.35734376,0.01131717,0.11584654
-2.38019010,2.43482872,0.00050609,0.08536573,0.53930639,0.82864260,0.12495862,1.42095066,0.01229986,0.12211678
-2.37418709,2.54268503,0.00053666,0.09078493,0.55454693,0.86343943,0.12848769,1.48712496,0.01329977,0.12853943
-2.36818409,2.65319394,0.00057214,0.09609814,0.56969146,0.89906938,0.13190916,1.55537808,0.01430639,0.13505244
-2.36218109,2.76549580,0.00061250,0.10124296,0.58460610,0.93535155,0.13521153,1.62510472,0.01530847,0.14158516
-2.35617809,2.87857728,0.00065762,0.10615644,0.59914747,0.97205890,0.13838410,1.69558944,0.01629419,0.14805951
-2.35017509,2.99128300,0.00070736,0.11077639,0.61316281,1.00891699,0.14141622,1.76601867,0.01725142,0.15439156
-2.34417209,3.10233502,0.00076148,0.11504279,0.62649099,1.04560531,0.14429648,1.83549799,0.01816801,0.16049339
-2.33816908,3.21036029,0.00081974,0.11889917,0.63896459,1.08176149,0.14701221,1.90307454,0.01903208,0.16627536
-2.33216608,3.31392530,0.00088184,0.12229404,0.65041297,1.11698827,0.14954925,1.96776367,0.01983233,0.17164862
-2.32616308,3.41157682,0.00094747,0.12518218,0.66066624,1.15086328,0.15189187,2.02857905,0.02055831,0.17652773
-2.32016008,3.50188711,0.00101631,0.12752590,0.66955986,1.18295112,0.15402304,2.08456498,0.02120075,0.18083343
-2.31415708,3.58350178,0.00108808,0.12929601,0.67693973,1.21281733,0.15592491,2.13482958,0.02175181,0.18449531
-2.30815408,3.65518804,0.00116248,0.13047273,0.68266750,1.24004362,0.15757950,2.17857719,0.02220529,0.18745434
-2.30215108,3.71588090,0.00123926,0.13104623,0.68662573,1.26424350,0.15896950,2.21513860,0.02255681,0.18966504
-2.29614807,3.76472503,0.00131820,0.13101700,0.68872265,1.28507773,0.16007921,2.24399735,0.02280394,0.19109739
-2.29014507,3.80110994,0.00139910,0.13039586,0.68889622,1.30226845,0.16089542,2.26481080,0.02294623,0.19173808
-2.28414207,3.82469653,0.00148182,0.12920369,0.68711724,1.31561152,0.16140830,2.27742474,0.02298525,0.19159125
-2.27813907,3.83543321,0.00156622,0.12747090,0.68339126,1.32498610,0.16161209,2.28188054,0.02292445,0.19067859
-2.27213607,3.83356078,0.00165221,0.12523656,0.67775924,1.33036114,0.16150567,2.27841433,0.02276908,0.18903870
-2.26613307,3.81960526,0.00173965,0.12254728,0.67029675,1.33179828,0.16109284,2.26744802,0.02252594,0.18672588
-2.26013007,3.79435893,0.00182844,0.11945596,0.66111190,1.32945098,0.16038238,2.24957237,0.02220318,0.18380819
-2.25412706,3.75885033,0.00191840,0.11602022,0.65034194,1.32355996,0.15938789,2.22552293,0.02180997,0.18036504
-2.24812406,3.71430462,0.00200933,0.11230083,0.63814883,1.31444520,0.15812729,2.19614965,0.02135620,0.17648430
-2.24212106,3.66209610,0.00210093,0.10836001,0.62471390,1.30249490,0.15662222,2.16238189,0.02085214,0.17225905
-2.23611806,3.60369537,0.00219282,0.10425979,0.61023200,1.28815204,0.15489723,2.12519026,0.02030814,0.16778422
-2.23011506,3.54061368,0.00228451,0.10006038,0.59490534,1.27189922,0.15297884,2.08554727,0.01973429,0.16315317
-2.22411206,3.47434729,0.00237540,0.09581868,0.57893744,1.25424262,0.15089466,2.04438864,0.01914016,0.15845439
-2.21810905,3.40632448,0.00246477,0.09158699,0.56252740,1.23569591,0.14867241,2.00257728,0.01853454,0.15376857
-2.21210605,3.33785787,0.00255176,0.08741189,0.54586487,1.21676476,0.14633913,1.96087147,0.01792525,0.14916597
-2.20610305,3.27010411,0.00263545,0.08333341,0.52912584,1.19793284,0.14392048,1.91989896,0.01731903,0.14470444
-2.20010005,3.20403285,0.00271479,0.07938445,0.51246945,1.17964968,0.14144021,1.88013801,0.01672144,0.14042798
-2.19409705,3.14040592,0.00278867,0.07559055,0.49603590,1.16232100,0.13891987,1.84190620,0.01613682,0.13636601
-2.18809405,3.07976751,0.00285597,0.07196979,0.47994552,1.14630152,0.13637865,1.80535738,0.01556840,0.13253331
-2.18209105,3.02244514,0.00291555,0.06853314,0.46429879,1.13189061,0.13383348,1.77048668,0.01501830,0.12893060
-2.17608804,2.96856083,0.00296631,0.06528492,0.44917741,1.11933031,0.13129929,1.73714297,0.01448772,0.12554576
-2.17008504,2.91805113,0.00300723,0.06222350,0.43464599,1.10880582,0.12878936,1.70504810,0.01397707,0.12235553
-2.16408204,2.87069459,0.00303743,0.05934215,0.42075436,1.10044779,0.12631580,1.67382142,0.01348615,0.11932770
-2.15807904,2.82614443,0.00305614,0.05663006,0.40754014,1.09433610,0.12389005,1.64300835,0.01301434,0.11642344
-2.15207604,2.78396451,0.00306284,0.05407330,0.39503136,1.09050464,0.12152342,1.61211128,0.01256076,0.11359999
-2.14607304,2.74366619,0.00305717,0.05165592,0.38324896,1.08894649,0.11922750,1.58062115,0.01212448,0.11081320
-2.14007004,2.70474419,0.00303904,0.04936095,0.37220899,1.08961907,0.11701456,1.54804798,0.01170460,0.10802003
-2.13406703,2.66670934,0.00300860,0.04717130,0.36192422,1.09244903,0.11489778,1.51394911,0.01130040,0.10518089
-2.12806403,2.62911689,0.00296625,0.04507063,0.35240532,1.09733637,0.11289138,1.47795351,0.01091143,0.10226151
-2.12206103,2.59158914,0.00291262,0.04304402,0.34366142,1.10415782,0.11101064,1.43978138,0.01053752,0.09923463
-2.11605803,2.55383165,0.00284858,0.04107850,0.33570004,1.11276943,0.10927172,1.39925834,0.01017880,0.09608105
-2.11005503,2.51564292,0.00277518,0.03916343,0.32852665,1.12300844,0.10769144,1.35632357,0.00983571,0.09279038
-2.10405203,2.47691766,0.00269366,0.03729075,0.32214377,1.13469464,0.10628697,1.31103224,0.00950891,0.08936123
-2.09804902,2.43764429,0.00260536,0.03545500,0.31654989,1.14763155,0.10507543,1.26355224,0.00919924,0.08580111
-2.09204602,2.39789758,0.00251177,0.03365327,0.31173832,1.16160775,0.10407353,1.21415580,0.00890764,0.08212579
-2.08604302,2.35782764,0.00241438,0.03188504,0.30769610,1.17639865,0.10329713,1.16320694,0.00863504,0.07835852
-2.08004002,2.31764641,0.00231474,0.03015189,0.30440322,1.19176908,0.10276097,1.11114550,0.00838231,0.07452893
-2.07403702,2.27761306,0.00221438,0.02845715,0.30183207,1.20747687,0.10247832,1.05846891,0.00815016,0.07067177
-2.06803402,2.23801940,0.00211481,0.02680557,0.29994744,1.22327766,0.10246084,1.00571272,0.00793911,0.06682564
-2.06203102,2.19917636,0.00201748,0.02520290,0.29870689,1.23893079,0.10271837,0.95343089,0.00774937,0.06303163
-2.05602801,2.16140240,0.00192376,0.02365555,0.29806161,1.25420632,0.10325895,0.90217693,0.00758089,0.05933211
-2.05002501,2.12501420,0.00183500,0.02217020,0.29795770,1.26889284,0.10408878,0.85248638,0.00743330,0.05576960
-2.04402201,2.09032000,0.00175245,0.02075359,0.29833768,1.28280559,0.10521233,0.80486158,0.00730591,0.05238573
-2.03801901,2.05761541,0.00167734,0.01941220,0.29914231,1.29579461,0.10663238,0.75975900,0.00719775,0.04922045
-2.03201601,2.02718141,0.00161086,0.01815212,0.30031236,1.30775215,0.10835020,0.71757932,0.00710758,0.04631136
-2.02601301,1.99928401,0.00155417,0.01697889,0.30179040,1.31861895,0.11036563,0.67866057,0.00703393,0.04369322
-2.02001001,1.97417490,0.00150847,0.01589750,0.30352229,1.32838864,0.11267723,0.64327389,0.00697514,0.04139761
-2.01400700,1.95209241,0.00147495,0.01491234,0.30545848,1.33710999,0.11528235,0.61162207,0.00692943,0.03945267
-2.00800400,1.93326206,0.00145485,0.01402726,0.30755488,1.34488649,0.11817727,0.58384025,0.00689488,0.03788300
-2.00200100,1.91789623,0.00144945,0.01324562,0.30977335,1.35187314,0.12135731,0.55999851,0.00686952,0.03670949
-1.99599800,1.90619233,0.00146006,0.01257041,0.31208181,1.35827038,0.12481694,0.54010607,0.00685134,0.03594929
-1.98999500,1.89832952,0.00148801,0.01200434,0.31445406,1.36431541,0.12854994,0.52411638,0.00683835,0.03561570
-1.98399200,1.89446376,0.00153464,0.01154994,0.31686930,1.37027117,0.13254967,0.51193315,0.00682854,0.03571802
-1.97798899,1.89472153,0.00160122,0.01120966,0.31931161,1.37641358,0.13680931,0.50341651,0.00681997,0.03626140
-1.97198599,1.89919265,0.00168895,0.01098598,0.32176936,1.38301777,0.14132226,0.49838954,0.00681077,0.03724662
-1.96598299,1.90792275,0.00179886,0.01088140,0.32423488,1.39034407,0.14608258,0.49664449,0.00679913,0.03866982
-1.95997999,1.92090616,0.00193179,0.01089854,0.32670426,1.39862459,0.15108550,0.49794895,0.00678338,0.04052225
-1.95397699,1.93807996,0.00208826,0.01104006,0.32917762,1.40805125,0.15632797,0.50205160,0.00676197,0.04279000
-1.94797399,1.95931981,0.00226845,0.01130870,0.33165974,1.41876611,0.16180922,0.50868767,0.00673352,0.04545382
-1.94197099,1.98443843,0.00247212,0.01170714,0.33416113,1.43085458,0.16753130,0.51758402,0.00669683,0.04848891
-1.93596798,2.01318701,0.00269851,0.01223791,0.33669944,1.44434207,0.17349945,0.52846401,0.00665096,0.05186496
-1.92996498,2.04525994,0.00294634,0.01290330,0.33930124,1.45919431,0.17972240,0.54105194,0.00659521,0.05554628
-1.92396198,2.08030301,0.00321376,0.01370512,0.34200389,1.47532147,0.18621240,0.55507737,0.00652918,0.05949212
-1.91795898,2.11792478,0.00349830,0.01464457,0.34485745,1.49258595,0.19298504,0.57027916,0.00645279,0.06365719
-1.91195598,2.15771089,0.00379695,0.01572205,0.34792633,1.51081330,0.20005869,0.58640932,0.00636633,0.06799240
-1.90595298,2.19924053,0.00410613,0.01693692,0.35129063,1.52980584,0.20745372,0.60323662,0.00627044,0.07244587
-1.89994997,2.24210452,0.00442177,0.01828731,0.35504680,1.54935816,0.21519125,0.62054999,0.00616612,0.07696407
-1.89394697,2.28592381,0.00473940,0.01976994,0.35930753,1.56927356,0.22329176,0.63816158,0.00605476,0.08149321
-1.88794397,2.33036767,0.00505425,0.02137997,0.36420085,1.58938058,0.23177331,0.65590945,0.00593806,0.08598068
-1.88194097,2.37517043,0.00536138,0.02311081,0.36986807,1.60954860,0.24064959,0.67365988,0.00581806,0.09037667
-1.87593797,2.42014585,0.00565585,0.02495409,0.37646089,1.62970161,0.24992788,0.69130909,0.00569706,0.09463574
-1.86993497,2.46519829,0.00593282,0.02689958,0.38413739,1.64982927,0.25960701,0.70878436,0.00557759,0.09871836
-1.86393197,2.51032986,0.00618776,0.02893520,0.39305728,1.66999472,0.26967537,0.72604448,0.00546231,0.10259233
-1.85792896,2.55564323,0.00641657,0.03104713,0.40337633,1.69033847,0.28010914,0.74307945,0.00535399,0.10623397
-1.85192596,2.60133951,0.00661577,0.03321993,0.41524038,1.71107807,0.29087093,0.75990932,0.00525539,0.10962907
-1.84592296,2.64771138,0.00678256,0.03543675,0.42877910,1.73250360,0.30190875,0.77658228,0.00516921,0.11277349
-1.83991996,2.69513136,0.00691499,0.03767962,0.44409976,1.75496884,0.31315554,0.79317182,0.00509798,0.11567336
-1.83391696,2.74403574,0.00701197,0.03992973,0.46128134,1.77887864,0.32452922,0.80977317,0.00504403,0.11834491
-1.82791396,2.79490462,0.00707337,0.04216784,0.48036924,1.80467276,0.33593345,0.82649895,0.00500936,0.12081378
-1.82191096,2.84823875,0.00709997,0.04437460,0.50137083,1.83280689,0.34725887,0.84347417,0.00499563,0.12311405
-1.81590795,2.90453415,0.00709345,0.04653104,0.52425205,1.86373165,0.35838502,0.86083072,0.00500406,0.12528667
-1.80990495,2.96425525,0.00705630,0.04861888,0.54893520,1.89787017,0.36918269,0.87870150,0.00503539,0.12737773
-1.80390195,3.02780779,0.00699175,0.05062093,0.57529815,1.93559533,0.37951681,0.89721434,0.00508985,0.12943630
-1.79789895,3.09551232,0.00690361,0.05252143,0.60317472,1.97720744,0.38924958,0.91648593,0.00516716,0.13151212
-1.79189595,3.16757942,0.00679610,0.05430632,0.63235655,2.02291320,0.39824389,0.93661603,0.00526645,0.13365320
-1.78589295,3.24408764,0.00667371,0.05596345,0.66259611,2.07280683,0.40636676,0.95768206,0.00538633,0.13590339
-1.77988994,3.32496499,0.00654103,0.05748276,0.69361081,2.12685405,0.41349276,0.97973441,0.00552489,0.13830000
-1.77388694,3.40997492,0.00640252,0.05885633,0.72508810,2.18487973,0.41950728,1.00279254,0.00567970,0.14087176
-1.76788394,3.49870727,0.00626241,0.06007843,0.75669119,2.24655959,0.42430941,1.02684221,0.00584791,0.14363700
-1.76188094,3.59057499,0.00612450,0.06114546,0.78806536,2.31141654,0.42781457,1.05183390,0.00602627,0.14660225
-1.75587794,3.68481681,0.00599204,0.06205592,0.81884453,2.37882201,0.42995651,1.07768242,0.00621125,0.14976137
-1.74987494,3.78050620,0.00586766,0.06281025,0.84865800,2.44800239,0.43068888,1.10426808,0.00639907,0.15309521
-1.74387194,3.87656650,0.00575324,0.06341075,0.87713706,2.51805067,0.42998622,1.13143909,0.00658587,0.15657179
-1.73786893,3.97179224,0.00564994,0.06386146,0.90392146,2.58794313,0.42784441,1.15901538,0.00676776,0.16014715
-1.73186593,4.06487597,0.00555813,0.06416802,0.92866563,2.65656092,0.42428048,1.18679364,0.00694095,0.16376667
-1.72586293,4.15444019,0.00547748,0.06433759,0.95104454,2.72271589,0.41933206,1.21455339,0.00710186,0.16736698
-1.71985993,4.23907350,0.00540696,0.06437880,0.97075915,2.78518022,0.41305629,1.24206394,0.00724724,0.17087825
-1.71385693,4.31736977,0.00534497,0.06430168,0.98754159,2.84271899,0.40552837,1.26909191,0.00737423,0.17422683
-1.70785393,4.38796928,0.00528942,0.06411765,1.00115987,2.89412470,0.39683982,1.29540894,0.00748049,0.17733812
