energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
0.29114557,5.91472248,0.59514460,1.76957388,0.03385204,0.33493157,1.00919176,2.82518203,0.06365374,0.61258850
0.29714857,5.93410770,0.58563685,1.76250847,0.03440472,0.34224928,1.02252936,2.84459451,0.06462822,0.62035006
0.30315158,5.96731840,0.57853816,1.76069157,0.03516025,0.35045202,1.03797624,2.86888211,0.06597413,0.62913302
0.30915458,6.01290441,0.57355016,1.76363243,0.03608945,0.35940709,1.05530142,2.89757097,0.06766085,0.63872275
0.31515758,6.06917335,0.57034860,1.77073594,0.03716059,0.36897108,1.07423627,2.93008831,0.06965314,0.64889414
0.32116058,6.13423380,0.56859403,1.78132083,0.03834006,0.37899250,1.09448140,2.96577500,0.07191181,0.65941593
0.32716358,6.20604426,0.56794248,1.79464011,0.03959317,0.38931461,1.11571450,3.00390126,0.07439437,0.67005528
0.33316658,6.28246643,0.56805577,1.80990312,0.04088493,0.39977838,1.13759919,3.04368510,0.07705584,0.68058235
0.33916958,6.36132164,0.56861105,1.82629850,0.04218082,0.41022550,1.15979438,3.08431304,0.07984950,0.69077494
0.34517259,6.44044851,0.56930938,1.84301728,0.04344757,0.42050134,1.18196403,3.12496263,0.08272774,0.70042296
0.35117559,6.51776008,0.56988300,1.85927535,0.04465387,0.43045780,1.20378685,3.16482590,0.08564287,0.70933265
0.35717859,6.59129843,0.57010116,1.87433460,0.04577106,0.43995600,1.22496555,3.20313280,0.08854793,0.71733047
0.36318159,6.65928474,0.56977436,1.88752200,0.04677366,0.44886871,1.24523533,3.23917370,0.09139752,0.72426629
0.36918459,6.72016302,0.56875683,1.89824601,0.04763992,0.45708241,1.26437117,3.27232002,0.09414848,0.73001609
0.37518759,6.77263565,0.56694741,1.90600981,0.04835215,0.46449904,1.28219351,3.30204183,0.09676066,0.73448378
0.38119060,6.81568946,0.56428868,1.91042097,0.04889700,0.47103728,1.29857229,3.32792177,0.09919745,0.73760214
0.38719360,6.84861125,0.56076464,1.91119727,0.04926561,0.47663338,1.31342891,3.34966447,0.10142634,0.73933297
0.39319660,6.87099233,0.55639691,1.90816858,0.04945359,0.48124159,1.32673616,3.36710106,0.10341929,0.73966614
0.39919960,6.88272187,0.55123984,1.90127489,0.04946094,0.48483410,1.33851618,3.38018864,0.10515308,0.73861798
0.40520260,6.88396981,0.54537470,1.89056070,0.04929184,0.48740052,1.34883650,3.38900456,0.10660948,0.73622866
0.41120560,6.87516008,0.53890317,1.87616616,0.04895432,0.48894700,1.35780449,3.39373623,0.10777531,0.73255903
0.41720860,6.85693579,0.53194055,1.85831531,0.04845990,0.48949505,1.36556049,3.39466662,0.10864242,0.72768689
0.42321161,6.83011816,0.52460887,1.83730230,0.04782312,0.48907989,1.37227002,3.39215672,0.10920757,0.72170292
0.42921461,6.79566131,0.51703031,1.81347606,0.04706106,0.48774881,1.37811558,3.38662556,0.10947218,0.71470645
0.43521761,6.75460512,0.50932104,1.78722410,0.04619280,0.48555914,1.38328830,3.37852912,0.10944203,0.70680131
0.44122061,6.70802850,0.50158589,1.75895643,0.04523895,0.48257626,1.38797996,3.36833909,0.10912692,0.69809189
0.44722361,6.65700511,0.49391389,1.72908995,0.04422108,0.47887150,1.39237574,3.35652261,0.10854023,0.68867969
0.45322661,6.60256350,0.48637494,1.69803421,0.04316129,0.47452010,1.39664785,3.34352385,0.10769846,0.67866035
0.45922961,6.54565318,0.47901768,1.66617890,0.04208171,0.46959921,1.40095032,3.32974820,0.10662080,0.66812142
0.46523262,6.48711766,0.47186853,1.63388353,0.04100408,0.46418609,1.40541494,3.31554971,0.10532862,0.65714079
0.47123562,6.42767533,0.46493200,1.60146957,0.03994941,0.45835634,1.41014848,3.30122202,0.10384504,0.64578600
0.47723862,6.36790810,0.45819203,1.56921516,0.03893764,0.45218252,1.41523086,3.28699284,0.10219443,0.63411409
0.48324162,6.30825778,0.45161450,1.53735243,0.03798728,0.44573283,1.42071437,3.27302208,0.10040204,0.62217229
0.48924462,6.24902942,0.44515043,1.50606712,0.03711525,0.43907014,1.42662353,3.25940297,0.09849357,0.60999916
0.49524762,6.19040062,0.43873992,1.47550046,0.03633657,0.43225127,1.43295552,3.24616607,0.09649478,0.59762619
0.50125063,6.13243567,0.43231651,1.44575275,0.03566422,0.42532655,1.43968089,3.23328539,0.09443123,0.58507968
0.50725363,6.07510315,0.42581175,1.41688833,0.03510894,0.41833968,1.44674455,3.22068609,0.09232786,0.57238279
0.51325663,6.01829573,0.41915972,1.38894148,0.03467912,0.41132782,1.45406670,3.20825319,0.09020882,0.55955759
0.51925963,5.96185068,0.41230132,1.36192265,0.03438066,0.40432208,1.46154399,3.19584080,0.08809715,0.54662696
0.52526263,5.90557025,0.40518810,1.33582478,0.03421693,0.39734815,1.46905067,3.18328126,0.08601456,0.53361631
0.53126563,5.84924072,0.39778553,1.31062924,0.03418869,0.39042728,1.47644004,3.17039407,0.08398129,0.52055497
0.53726863,5.79264976,0.39007549,1.28631092,0.03429415,0.38357741,1.48354629,3.15699414,0.08201583,0.50747720
0.54327164,5.73560135,0.38205795,1.26284257,0.03452897,0.37681450,1.49018693,3.14289951,0.08013486,0.49442295
0.54927464,5.67792843,0.37375181,1.24019797,0.03488639,0.37015401,1.49616597,3.12793830,0.07835309,0.48143813
0.55527764,5.61950306,0.36519492,1.21835399,0.03535742,0.36361246,1.50127808,3.11195505,0.07668318,0.46857466
0.56128064,5.56024460,0.35644325,1.19729172,0.03593105,0.35720889,1.50531376,3.09481661,0.07513569,0.45589016
0.56728364,5.50012591,0.34756942,1.17699659,0.03659456,0.35096640,1.50806556,3.07641758,0.07371906,0.44344753
0.57328664,5.43917825,0.33866065,1.15745791,0.03733387,0.34491346,1.50933532,3.05668544,0.07243967,0.43131427
0.57928964,5.37749503,0.32981618,1.13866791,0.03813396,0.33908494,1.50894211,3.03558547,0.07130193,0.41956175
0.58529265,5.31523480,0.32114459,1.12062064,0.03897933,0.33352297,1.50673069,3.01312528,0.07030841,0.40826444
0.59129565,5.25262363,0.31276079,1.10331101,0.03985448,0.32827731,1.50258009,2.98935911,0.06945999,0.39749908
0.59729865,5.18995695,0.30478319,1.08673411,0.04074440,0.32340537,1.49641172,2.96439138,0.06875615,0.38734390
0.60330165,5.12760068,0.29733098,1.07088516,0.04163508,0.31897174,1.48819663,2.93837959,0.06819519,0.37787776
0.60930465,5.06599160,0.29052161,1.05576002,0.04251395,0.31504723,1.47796139,2.91153604,0.06777450,0.36917937
0.61530765,5.00563641,0.28446871,1.04135656,0.04337032,0.31170749,1.46579202,2.88412820,0.06749090,0.36132641
0.62131066,4.94710942,0.27928035,1.02767669,0.04419570,0.30903121,1.45183561,2.85647732,0.06734085,0.35439465
0.62731366,4.89104810,0.27505768,1.01472894,0.04498408,0.30709784,1.43629947,2.82895523,0.06732078,0.34845693
0.63331666,4.83814657,0.27189400,1.00253165,0.04573207,0.30598521,1.41944736,2.80197893,0.06742726,0.34358211
0.63931966,4.78914639,0.26987415,0.99111622,0.04643895,0.30576679,1.40159310,2.77600304,0.06765717,0.33983386
0.64532266,4.74482473,0.26907416,0.98053046,0.04710662,0.30650903,1.38309152,2.75151024,0.06800781,0.33726942
0.65132566,4.70597993,0.26956112,0.97084147,0.04773941,0.30826874,1.36432723,2.72899961,0.06847690,0.33593823
0.65732866,4.67341451,0.27139308,0.96213801,0.04834377,0.31109059,1.34570156,2.70897352,0.06906253,0.33588052
0.66333167,4.64791607,0.27461907,0.95453188,0.04892791,0.31500510,1.32761839,2.69192316,0.06976303,0.33712596
0.66933467,4.63023663,0.27927890,0.94815819,0.04950133,0.32002690,1.31046941,2.67831350,0.07057673,0.33969231
0.67533767,4.62107098,0.28540292,0.94317430,0.05007429,0.32615362,1.29461974,2.66856799,0.07150171,0.34358425
0.68134067,4.62103468,0.29301155,0.93975735,0.05065729,0.33336528,1.28039442,2.66305387,0.07253552,0.34879241
0.68734367,4.63064279,0.30211450,0.93810026,0.05126047,0.34162434,1.26806655,2.66206834,0.07367477,0.35529257
0.69334667,4.65028968,0.31270985,0.93840647,0.05189311,0.35087626,1.25784771,2.66582653,0.07491487,0.36304525
0.69934967,4.68023110,0.32478286,0.94088326,0.05256314,0.36105064,1.24988095,2.67445134,0.07624969,0.37199559
0.70535268,4.72056878,0.33830460,0.94573420,0.05327667,0.37206277,1.24423687,2.68796587,0.07767128,0.38207358
0.71135568,4.77123838,0.35323047,0.95315071,0.05403769,0.38381556,1.24091271,2.70628844,0.07916969,0.39319464
0.71735868,4.83200108,0.36949874,0.96330334,0.05484783,0.39620166,1.23983451,2.72923052,0.08073288,0.40526051
0.72336168,4.90243908,0.38702915,0.97633293,0.05570619,0.40910573,1.24086220,2.75649751,0.08234669,0.41816048
0.72936468,4.98195521,0.40572163,0.99234221,0.05660936,0.42240659,1.24379709,2.78769223,0.08399493,0.43177281
0.73536768,5.06977665,0.42545549,1.01138813,0.05755146,0.43597937,1.24839143,2.82232115,0.08565959,0.44596640
0.74137069,5.16496262,0.44608886,1.03347527,0.05852435,0.44969728,1.25435945,2.85980281,0.08732119,0.46060260
0.74737369,5.26641591,0.46745873,1.05855070,0.05951788,0.46343324,1.26138915,2.89947850,0.08895915,0.47553703
0.75337669,5.37289801,0.48938161,1.08650057,0.06052026,0.47706112,1.26915446,2.94062449,0.09055231,0.49062157
0.75937969,5.48304751,0.51165479,1.11714848,0.06151843,0.49045670,1.27732691,2.98246586,0.09207952,0.50570625
0.76538269,5.59540150,0.53405836,1.15025592,0.06249853,0.50349843,1.28558651,3.02419136,0.09352020,0.52064114
0.77138569,5.70841957,0.55635796,1.18552461,0.06344635,0.51606796,1.29363127,3.06496915,0.09485503,0.53527825
0.77738869,5.82051011,0.57830819,1.22260083,0.06434779,0.52805067,1.30118511,3.10396306,0.09606654,0.54947330
0.78339170,5.93005848,0.59965668,1.26108153,0.06518934,0.53933619,1.30800390,3.14034927,0.09713973,0.56308753
0.78939470,6.03545663,0.62014875,1.30052198,0.06595850,0.54981909,1.31387967,3.17333293,0.09806264,0.57598937
0.79539770,6.13513378,0.63953253,1.34044478,0.06664416,0.55939985,1.31864289,3.20216478,0.09882682,0.58805621
0.80140070,6.22758748,0.65756433,1.38034978,0.06723699,0.56798613,1.32216306,3.22615730,0.09942772,0.59917603
0.80740370,6.31141465,0.67401428,1.41972477,0.06772972,0.57549440,1.32434788,3.24470022,0.09986496,0.60924910
0.81340670,6.38534192,0.68867182,1.45805636,0.06811739,0.58185201,1.32514117,3.25727507,0.10014253,0.61818963
0.81940970,6.44825444,0.70135113,1.49484095,0.06839758,0.58699959,1.32452001,3.26346850,0.10026879,0.62592732
0.82541271,6.49922259,0.71189601,1.52959527,0.06857052,0.59089367,1.32249129,3.26298386,0.10025644,0.63240898
0.83141571,6.53752577,0.72018435,1.56186634,0.06863919,0.59350947,1.31908820,3.25565094,0.10012222,0.63759989
0.83741871,6.56267250,0.72613174,1.59124056,0.06860935,0.59484378,1.31436662,3.24143315,0.09988665,0.64148509
0.84342171,6.57441599,0.72969434,1.61735176,0.06848952,0.59491746,1.30840200,3.22043213,0.09957356,0.64407042
0.84942471,6.57276481,0.73087062,1.63988801,0.06829092,0.59377779,1.30128657,3.19288915,0.09920951,0.64538322
0.85542771,6.55798774,0.72970215,1.65859725,0.06802731,0.59150001,1.29312713,3.15918329,0.09882320,0.64547279
0.86143072,6.53061264,0.72627324,1.67329147,0.06771483,0.58818833,1.28404329,3.11982606,0.09844473,0.64441023
0.86743372,6.49141893,0.72070947,1.68384963,0.06737178,0.58397582,1.27416624,3.07545246,0.09810491,0.64228799
0.87343672,6.44142359,0.71317516,1.69021927,0.06701827,0.57902343,1.26363774,3.02680850,0.09783444,0.63921871
0.87943972,6.38186085,0.70386980,1.69241671,0.06667592,0.57351769,1.25260921,2.97473536,0.09766318,0.63533355
0.88544272,6.31415572,0.69302359,1.69052619,0.06636743,0.56766747,1.24124086,2.92015049,0.09761936,0.63077993
0.89144572,6.23989205,0.68089224,1.68469763,0.06611613,0.56169941,1.22970030,2.86402606,0.09772892,0.62571863
0.89744872,6.16077557,0.66775106,1.67514339,0.06594542,0.55585238,1.21816091,2.80736538,0.09801476,0.62032034
0.90345173,6.07859304,0.65388869,1.66213390,0.06587827,0.55037108,1.20679934,2.75117783,0.09849625,0.61476177
0.90945473,5.99516836,0.63960049,1.64599220,0.06593655,0.54549882,1.19579248,2.69645314,0.09918861,0.60922123
0.91545773,5.91231688,0.62518190,1.62708767,0.06614045,0.54146986,1.18531353,2.64413571,0.10010260,0.60387401
0.92146073,5.83179931,0.61092182,1.60582875,0.06650782,0.53850157,1.17552752,2.59509992,0.10124412,0.59888757
0.92746373,5.75527652,0.59709640,1.58265503,0.06705351,0.53678660,1.16658623,2.55012710,0.10261405,0.59441674
0.93346673,5.68426673,0.58396317,1.55802862,0.06778881,0.53648560,1.15862285,2.50988506,0.10420816,0.59059913
0.93946973,5.62010661,0.57175585,1.53242520,0.06872086,0.53772051,1.15174656,2.47491089,0.10601711,0.58755093
0.94547274,5.56391758,0.56067995,1.50632476,0.06985221,0.54056903,1.14603754,2.44559761,0.10802664,0.58536327
0.95147574,5.51657864,0.55090921,1.48020242,0.07118040,0.54506030,1.14154254,2.42218527,0.11021778,0.58409937
0.95747874,5.47870701,0.54258308,1.45451958,0.07269776,0.55117218,1.13827160,2.40475673,0.11256728,0.58379268
0.96348174,5.45064720,0.53580527,1.42971556,0.07439131,0.55883027,1.13619601,2.39323853,0.11504805,0.58444596
0.96948474,5.43246930,0.53064335,1.40620023,0.07624282,0.56790874,1.13524797,2.38740666,0.11762978,0.58603164
0.97548774,5.42397675,0.52712962,1.38434766,0.07822906,0.57823308,1.13532193,2.38689715,0.12027961,0.58849336
0.98149075,5.42472326,0.52526291,1.36449124,0.08032228,0.58958465,1.13627789,2.39122106,0.12296287,0.59174860
0.98749375,5.43403851,0.52501157,1.34692016,0.08249074,0.60170701,1.13794637,2.39978342,0.12564391,0.59569258
0.99349675,5.45106160,0.52631731,1.33187762,0.08469957,0.61431370,1.14013508,2.41190524,0.12828695,0.60020295
0.99949975,5.47478084,0.52909985,1.31956054,0.08691163,0.62709729,1.14263691,2.42684779,0.13085695,0.60514540
1.00550275,5.50407825,0.53326223,1.31012086,0.08908857,0.63973931,1.14523891,2.44383827,0.13332051,0.61037969
1.01150575,5.53777689,0.53869647,1.30366807,0.09119196,0.65192066,1.14773173,2.46209570,0.13564665,0.61576597
1.01750875,5.57468871,0.54528943,1.30027290,0.09318436,0.66333211,1.14991913,2.48085611,0.13780763,0.62117101
1.02351176,5.61366095,0.55292867,1.29997176,0.09503053,0.67368444,1.15162696,2.49939598,0.13977964,0.62647410
1.02951476,5.65361892,0.56150781,1.30277158,0.09669848,0.68271779,1.15271117,2.51705309,0.14154334,0.63157224
1.03551776,5.69360328,0.57093155,1.30865475,0.09816039,0.69020984,1.15306439,2.53324399,0.14308436,0.63638442
1.04152076,5.73280010,0.58111967,1.31758370,0.09939350,0.69598252,1.15262073,2.54747756,0.14439359,0.64085475
1.04752376,5.77056270,0.59201022,1.32950495,0.10038075,0.69990689,1.15135860,2.55936418,0.14546731,0.64495428
1.05352676,5.80642431,0.60356139,1.34435227,0.10111116,0.70190623,1.14930129,2.56862057,0.14630720,0.64868143
1.05952976,5.84010136,0.61575227,1.36204879,0.10158013,0.70195694,1.14651546,2.57507013,0.14692018,0.65206110
1.06553277,5.87148774,0.62858219,1.38250805,0.10178936,0.70008753,1.14310761,2.57863924,0.14731805,0.65514233
1.07153577,5.90064058,0.64206882,1.40563387,0.10174664,0.69637577,1.13921867,2.57934996,0.14751706,0.65799492
1.07753877,5.92775883,0.65624505,1.43131925,0.10146540,0.69094404,1.13501717,2.57730959,0.14753731,0.66070498
1.08354177,5.95315614,0.67115472,1.45944441,0.10096406,0.68395335,1.13069133,2.57269812,0.14740211,0.66336980
1.08954477,5.97722961,0.68684757,1.48987418,0.10026524,0.67559622,1.12644046,2.56575404,0.14713720,0.66609234
1.09554777,6.00042647,0.70337342,1.52245509,0.09939483,0.66608883,1.12246622,2.55675950,0.14677005,0.66897547
1.10155078,6.02321053,0.72077604,1.55701240,0.09838098,0.65566290,1.11896413,2.54602556,0.14632899,0.67211657
1.10755378,6.04603004,0.73908687,1.59334735,0.09725308,0.64455756,1.11611571,2.53387816,0.14584255,0.67560243
1.11355678,6.06928889,0.75831903,1.63123507,0.09604073,0.63301157,1.11408173,2.52064553,0.14533868,0.67950499
1.11955978,6.09332224,0.77846184,1.67042317,0.09477275,0.62125635,1.11299666,2.50664735,0.14484418,0.68387791
1.12556278,6.11837784,0.79947610,1.71063152,0.09347625,0.60950988,1.11296472,2.49218609,0.14438413,0.68875430
1.13156578,6.14460369,0.82129058,1.75155311,0.09217590,0.59797185,1.11405747,2.47754077,0.14398148,0.69414551
1.13756878,6.17204241,0.84379968,1.79285633,0.09089325,0.58681996,1.11631319,2.46296296,0.14365679,0.70004113
1.14357179,6.20063241,0.86686268,1.83418859,0.08964625,0.57620769,1.11973777,2.44867521,0.14342800,0.70641017
1.14957479,6.23021544,0.89030449,1.87518137,0.08844896,0.56626321,1.12430712,2.43487154,0.14331042,0.71320315
1.15557779,6.26055009,0.91391808,1.91545650,0.08731139,0.55708964,1.12997099,2.42171969,0.14331680,0.72035520
1.16158079,6.29133015,0.93746843,1.95463378,0.08623958,0.54876624,1.13665778,2.40936486,0.14345753,0.72778973
1.16758379,6.32220697,0.96069806,1.99233949,0.08523576,0.54135060,1.14428025,2.39793453,0.14374090,0.73542265
1.17358679,6.35281448,0.98333372,2.02821568,0.08429876,0.53488135,1.15274175,2.38754378,0.14417343,0.74316674
1.17958979,6.38279543,1.00509426,2.06193001,0.08342447,0.52938144,1.16194257,2.37830085,0.14476030,0.75093611
1.18559280,6.41182758,1.02569917,2.09318553,0.08260642,0.52486148,1.17178634,2.37031232,0.14550571,0.75865026
1.19159580,6.43964827,1.04487746,2.12173026,0.08183650,0.52132309,1.18218581,2.36368770,0.14641328,0.76623779
1.19759880,6.46607594,1.06237662,2.14736590,0.08110558,0.51876197,1.19306800,2.35854278,0.14748641,0.77363934
1.20360180,6.49102735,1.07797109,2.16995532,0.08040429,0.51717055,1.20437827,2.35500172,0.14872847,0.78080981
1.20960480,6.51452917,1.09146983,2.18942823,0.07972369,0.51654005,1.21608310,2.35319739,0.15014304,0.78771950
1.21560780,6.53672314,1.10272279,2.20578470,0.07905589,0.51686175,1.22817143,2.35326985,0.15173386,0.79435439
1.22161081,6.55786384,1.11162574,2.21909599,0.07839456,0.51812763,1.24065432,2.35536291,0.15350476,0.80071523
1.22761381,6.57830880,1.11812320,2.22950245,0.07773538,0.52033011,1.25356300,2.35961879,0.15545937,0.80681580
1.23361681,6.59850096,1.12220947,2.23720822,0.07707633,0.52346107,1.26694517,2.36617090,0.15760071,0.81268015
1.23961981,6.61894367,1.12392741,2.24247274,0.07641774,0.52751017,1.28085984,2.37513504,0.15993064,0.81833914
1.24562281,6.64016917,1.12336515,2.24559917,0.07576233,0.53246255,1.29537065,2.38659939,0.16244922,0.82382640
1.25162581,6.66270169,1.12065088,2.24691996,0.07511498,0.53829617,1.31053824,2.40061366,0.16515391,0.82917383
1.25762881,6.68701692,1.11594577,2.24678015,0.07448239,0.54497875,1.32641184,2.41717802,0.16803884,0.83440710
1.26363182,6.71349962,1.10943566,2.24551913,0.07387261,0.55246479,1.34302056,2.43623237,0.17109401,0.83954121
1.26963482,6.74240188,1.10132162,2.24345146,0.07329446,0.56069260,1.36036493,2.45764668,0.17430456,0.84457639
1.27563782,6.77380419,1.09181017,2.24084809,0.07275691,0.56958178,1.37840909,2.48121302,0.17765018,0.84949470
1.28164082,6.80758201,1.08110346,2.23791862,0.07226844,0.57903126,1.39707431,2.50664007,0.18110467,0.85425743
1.28764382,6.84337994,1.06939006,2.23479596,0.07183631,0.58891807,1.41623414,2.53355047,0.18463568,0.85880358
1.29364682,6.88059576,1.05683689,2.23152412,0.07146604,0.59909712,1.43571177,2.56148187,0.18820476,0.86304943
1.29964982,6.91837587,1.04358256,2.22805013,0.07116090,0.60940199,1.45527981,2.58989159,0.19176760,0.86688946
1.30565283,6.95562333,1.02973275,2.22422081,0.07092150,0.61964692,1.47466277,2.61816548,0.19527462,0.87019844
1.31165583,6.99101892,1.01535763,2.21978455,0.07074561,0.62962988,1.49354229,2.64563057,0.19867186,0.87283483
1.31765883,7.02305501,1.00049155,2.21439862,0.07062811,0.63913688,1.51156497,2.67157149,0.20190203,0.87464521
1.32366183,7.05008128,0.98513509,2.20764156,0.07056113,0.64794716,1.52835268,2.69524999,0.20490590,0.87546967
1.32966483,7.07036045,0.96925907,2.19903033,0.07053434,0.65583929,1.54351482,2.71592700,0.20762383,0.87514788
1.33566783,7.08213184,0.95281051,2.18804144,0.07053543,0.66259780,1.55666207,2.73288616,0.20999739,0.87352562
1.34167084,7.08367972,0.93571997,2.17413513,0.07055072,0.66802019,1.56742101,2.74545796,0.21197108,0.87046134
1.34767384,7.07340319,0.91790997,2.15678131,0.07056581,0.67192382,1.57544887,2.75304320,0.21349399,0.86583259
1.35367684,7.04988428,0.89930373,2.13548602,0.07056636,0.67415249,1.58044765,2.75513482,0.21452135,0.85954192
1.35967984,7.01195053,0.87983399,2.10981707,0.07053883,0.67458234,1.58217697,2.75133678,0.21501594,0.85152194
1.36568284,6.95872913,0.85945113,2.07942749,0.07047118,0.67312671,1.58046494,2.74137924,0.21494926,0.84173933
1.37168584,6.88968968,0.83813025,2.04407556,0.07035351,0.66973976,1.57521648,2.72512912,0.21430233,0.83019763
1.37768884,6.80467341,0.81587677,2.00364059,0.07017857,0.66441858,1.56641872,2.70259558,0.21306628,0.81693856
1.38369185,6.70390746,0.79273023,1.95813336,0.06994210,0.65720376,1.55414314,2.67392994,0.21124247,0.80204195
1.38969485,6.58800357,0.76876612,1.90770103,0.06964306,0.64817822,1.53854449,2.63942043,0.20884239,0.78562420
1.39569785,6.45794149,0.74409578,1.85262619,0.06928361,0.63746463,1.51985638,2.59948167,0.20588705,0.76783534
1.40170085,6.31503812,0.71886419,1.79332024,0.06886899,0.62522120,1.49838403,2.55463975,0.20240627,0.74885496
1.40770385,6.16090421,0.69324611,1.73031152,0.06840715,0.61163642,1.47449446,2.50551365,0.19843755,0.72888710
1.41370685,5.99739119,0.66744072,1.66422889,0.06790832,0.59692278,1.44860460,2.45279397,0.19402483,0.70815441
1.41970985,5.82653084,0.64166504,1.59578168,0.06738443,0.58130997,1.42116806,2.39722012,0.18921713,0.68689189
1.42571286,5.65047105,0.61614675,1.52573710,0.06684847,0.56503780,1.39266117,2.33955717,0.18406713,0.66534044
1.43171586,5.47141089,0.59111661,1.45489615,0.06631379,0.54834933,1.36356883,2.28057338,0.17862972,0.64374054
1.43771886,5.29153795,0.56680099,1.38406931,0.06579345,0.53148435,1.33437099,2.22101951,0.17296070,0.62232642
1.44372186,5.11297068,0.54341503,1.31405296,0.06529952,0.51467376,1.30553009,2.16161074,0.16711559,0.60132073
1.44972486,4.93770802,0.52115644,1.24560772,0.06484254,0.49813482,1.27748005,2.10301175,0.16114858,0.58093011
1.45572786,4.76758788,0.50020053,1.17943929,0.06443103,0.48206759,1.25061713,2.04582551,0.15511174,0.56134169
1.46173087,4.60425559,0.48069640,1.11618261,0.06407106,0.46665251,1.22529275,1.99058570,0.14905437,0.54272049
1.46773387,4.44914258,0.46276453,1.05638971,0.06376602,0.45204922,1.20180857,1.93775291,0.14302259,0.52520800
1.47373687,4.30345513,0.44649565,1.00052145,0.06351648,0.43839639,1.18041355,1.88771401,0.13705914,0.50892152
1.47973987,4.16817234,0.43195096,0.94894308,0.06332016,0.42581249,1.16130313,1.84078451,0.13120326,0.49395457
1.48574287,4.04405226,0.41916338,0.90192368,0.06317203,0.41439729,1.14462013,1.79721304,0.12549078,0.48037792
1.49174587,3.93164454,0.40813987,0.85963878,0.06306450,0.40423376,1.13045723,1.75718742,0.11995419,0.46824132
1.49774887,3.83130810,0.39886448,0.82217610,0.06298771,0.39539028,1.11886075,1.72084157,0.11462285,0.45757561
1.50375188,3.74323200,0.39130186,0.78954353,0.06292993,0.38792271,1.10983537,1.68826266,0.10952313,0.44839523
1.50975488,3.66745814,0.38540125,0.76167902,0.06287792,0.38187631,1.10334957,1.65949798,0.10467855,0.44070089
1.51575788,3.60390413,0.38110047,0.73846168,0.06281748,0.37728726,1.09934144,1.63456093,0.10010991,0.43448222
1.52176088,3.55238545,0.37832998,0.71972347,0.06273388,0.37418361,1.09772474,1.61343609,0.09583528,0.42972043
1.52776388,3.51263585,0.37701661,0.70526114,0.06261244,0.37258572,1.09839484,1.59608304,0.09187002,0.42639087
1.53376688,3.48432543,0.37708719,0.69484772,0.06243903,0.37250608,1.10123445,1.58243890,0.08822669,0.42446529
1.53976988,3.46707621,0.37847160,0.68824333,0.06220058,0.37394867,1.10611898,1.57241990,0.08491500,0.42391401
1.54577289,3.46047501,0.38110550,0.68520498,0.06188561,0.37690790,1.11292130,1.56592190,0.08194164,0.42470767
1.55177589,3.46408366,0.38493256,0.68549496,0.06148466,0.38136725,1.12151594,1.56282037,0.07931024,0.42681887
1.55777889,3.47744702,0.38990605,0.68888785,0.06099075,0.38729785,1.13178248,1.56296987,0.07702126,0.43022333
1.56378189,3.50009867,0.39599008,0.69517582,0.06039973,0.39465711,1.14360810,1.56620360,0.07507205,0.43490090
1.56978489,3.53156497,0.40316011,0.70417236,0.05971055,0.40338746,1.15688932,1.57233300,0.07345683,0.44083607
1.57578789,3.57136739,0.41140301,0.71571422,0.05892548,0.41341560,1.17153266,1.58114775,0.07216691,0.44801820
1.58179090,3.61902342,0.42071647,0.72966176,0.05805025,0.42465203,1.18745447,1.59241632,0.07119091,0.45644128
1.58779390,3.67404628,0.43110785,0.74589767,0.05709397,0.43699119,1.20457972,1.60588709,0.07051500,0.46610331
1.59379690,3.73594335,0.44259246,0.76432420,0.05606910,0.45031214,1.22283992,1.62129007,0.07012335,0.47700509
1.59979990,3.80421343,0.45519131,0.78485912,0.05499116,0.46447977,1.24217011,1.63833916,0.06999851,0.48914867
1.60580290,3.87834298,0.46892835,0.80743044,0.05387840,0.47934649,1.26250533,1.65673498,0.07012182,0.50253519
1.61180590,3.95780131,0.48382724,0.83197033,0.05275130,0.49475439,1.28377633,1.67616796,0.07047391,0.51716240
1.61780890,4.04203501,0.49990789,0.85840832,0.05163209,0.51053774,1.30590517,1.69632178,0.07103505,0.53302169
1.62381191,4.13046180,0.51718273,0.88666419,0.05054401,0.52652574,1.32880064,1.71687685,0.07178556,0.55009493
1.62981491,4.22246434,0.53565297,0.91664093,0.04951068,0.54254542,1.35235402,1.73751394,0.07270610,0.56835112
1.63581791,4.31738424,0.55530507,0.94821795,0.04855530,0.55842459,1.37643528,1.75791771,0.07377793,0.58774310
1.64182091,4.41451716,0.57610744,0.98124514,0.04769998,0.57399472,1.40089023,1.77778027,0.07498303,0.60820448
1.64782391,4.51310939,0.59800777,1.01553787,0.04696494,0.58909383,1.42553878,1.79680455,0.07630421,0.62964693
1.65382691,4.61235670,0.62093109,1.05087352,0.04636794,0.60356907,1.45017462,1.81470779,0.07772510,0.65195817
1.65982991,4.71140601,0.64477860,1.08698963,0.04592360,0.61727918,1.47456651,1.83122487,0.07923011,0.67500068
1.66583292,4.80936044,0.66942765,1.12358392,0.04564305,0.63009677,1.49846127,1.84611173,0.08080434,0.69861150
1.67183592,4.90528801,0.69473272,1.16031638,0.04553348,0.64191024,1.52158856,1.85914888,0.08243348,0.72260299
1.67783892,4.99823422,0.72052747,1.19681342,0.04559803,0.65262555,1.54366739,1.87014485,0.08410368,0.74676483
