energy_ev,total_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up,W_p_up,W_d_up
-4.30115058,1.13886393,0.02959070,0.34491704,0.34961575,0.00256522,0.17392513,0.35073397
-4.29514757,1.09526190,0.02828701,0.33300063,0.33446320,0.00247742,0.16583574,0.33748126
-4.28914457,1.04623840,0.02685534,0.31925574,0.31789038,0.00237785,0.15710617,0.32251867
-4.28314157,0.99268388,0.02532152,0.30394899,0.30018491,0.00226811,0.14788758,0.30611793
-4.27713857,0.93556098,0.02371219,0.28737069,0.28165309,0.00215015,0.13833870,0.28857245
-4.27113557,0.87587539,0.02205411,0.26982605,0.26261121,0.00202612,0.12862175,0.27018818
-4.26513257,0.81464787,0.02037339,0.25162658,0.24337749,0.00189839,0.11889867,0.25127482
-4.25912956,0.75288830,0.01869495,0.23308186,0.22426499,0.00176939,0.10932808,0.23213759
-4.25312656,0.69157294,0.01704192,0.21449218,0.20557572,0.00164164,0.10006287,0.21306995
-4.24712356,0.63162558,0.01543527,0.19614220,0.18759618,0.00151768,0.09124859,0.19434750
-4.24112056,0.57390323,0.01389350,0.17829602,0.17059430,0.00139999,0.08302263,0.17622326
-4.23511756,0.51918642,0.01243248,0.16119352,0.15481796,0.00129103,0.07551429,0.15892431
-4.22911456,0.46817428,0.01106534,0.14504829,0.14049488,0.00119319,0.06884549,0.14265002
-4.22311156,0.42148424,0.00980259,0.13004695,0.12783382,0.00110880,0.06313231,0.12757164
-4.21710855,0.37965566,0.00865219,0.11634994,0.11702693,0.00104013,0.05848700,0.11383324
-4.21110555,0.34315709,0.00761983,0.10409344,0.10825286,0.00098940,0.05502044,0.10155377
-4.20510255,0.31239619,0.00670918,0.09339241,0.10168047,0.00095881,0.05284500,0.09083007
-4.19909955,0.28773165,0.00592223,0.08434436,0.09747288,0.00095056,0.05207743,0.08174061
-4.19309655,0.26948611,0.00525961,0.07703380,0.09579142,0.00096689,0.05284176,0.07434968
-4.18709355,0.25795931,0.00472101,0.07153696,0.09679929,0.00101005,0.05527206,0.06871181
-4.18109055,0.25344070,0.00430542,0.06792650,0.10066463,0.00108236,0.05951484,0.06487611
-4.17508754,0.25622061,0.00401152,0.06627618,0.10756286,0.00118622,0.06573100,0.06289047
-4.16908454,0.26659958,0.00383793,0.06666505,0.11767789,0.00132407,0.07409714,0.06280519
-4.16308154,0.28489503,0.00378344,0.06918106,0.13120231,0.00149844,0.08480626,0.06467613
-4.15707854,0.31144528,0.00384717,0.07392389,0.14833635,0.00171186,0.09806757,0.06856700
-4.15107554,0.34661022,0.00402871,0.08100690,0.16928552,0.00196689,0.11410550,0.07455086
-4.14507254,0.39076887,0.00432814,0.09055800,0.19425712,0.00226604,0.13315780,0.08271069
-4.13906953,0.44431366,0.00474608,0.10271938,0.22345549,0.00261171,0.15547274,0.09313895
-4.13306653,0.50764147,0.00528359,0.11764613,0.25707627,0.00300616,0.18130528,0.10593618
-4.12706353,0.58114181,0.00594208,0.13550349,0.29529980,0.00345143,0.21091244,0.12120859
-4.12106053,0.66518231,0.00672311,0.15646293,0.33828368,0.00394924,0.24454778,0.13906475
-4.11505753,0.76009197,0.00762827,0.18069706,0.38615497,0.00450094,0.28245513,0.15961129
-4.10905453,0.86614251,0.00865885,0.20837324,0.43900202,0.00510738,0.32486160,0.18294794
-4.10305153,0.98352847,0.00981564,0.23964627,0.49686630,0.00576888,0.37197019,0.20916171
-4.09704852,1.11234657,0.01109863,0.27465009,0.55973449,0.00648513,0.42395198,0.23832066
-4.09104552,1.25257494,0.01250670,0.31348877,0.62753093,0.00725508,0.48093830,0.27046720
-4.08504252,1.40405296,0.01403735,0.35622710,0.70011099,0.00807689,0.54301301,0.30561125
-4.07903952,1.56646247,0.01568640,0.40288099,0.77725528,0.00894786,0.61020529,0.34372349
-4.07303652,1.73931108,0.01744774,0.45340810,0.85866519,0.00986437,0.68248308,0.38472888
-4.06703352,1.92191845,0.01931314,0.50769914,0.94396002,0.01082184,0.75974776,0.42850086
-4.06103052,2.11340644,0.02127200,0.56557017,1.03267571,0.01181467,0.84183010,0.47485652
-4.05502751,2.31269381,0.02331135,0.62675657,1.12426574,0.01283627,0.92848799,0.52355295
-4.04902451,2.51849640,0.02541570,0.69090889,1.21810409,0.01387902,1.01940612,0.57428525
-4.04302151,2.72933336,0.02756717,0.75759122,1.31349062,0.01493435,1.11419777,0.62668640
-4.03701851,2.94354001,0.02974561,0.82628235,1.40965887,0.01599274,1.21240893,0.68032923
-4.03101551,3.15928755,0.03192881,0.89637998,1.50578638,0.01704388,1.31352454,0.73473072
-4.02501251,3.37460982,0.03409290,0.96720831,1.60100736,0.01807672,1.41697694,0.78935866
-4.01900950,3.58743671,0.03621274,1.03802872,1.69442768,0.01907967,1.52215603,0.84364072
-4.01300650,3.79563360,0.03826248,1.10805374,1.78514181,0.02004079,1.62842089,0.89697577
-4.00700350,3.99704601,0.04021614,1.17646377,1.87225124,0.02094798,1.73511222,0.94874721
-4.00100050,4.18954787,0.04204835,1.24242606,1.95488400,0.02178927,1.84156504,0.99833785
-3.99499750,4.37109197,0.04373496,1.30511548,2.03221449,0.02255308,1.94712082,1.04514597
-3.98899450,4.53976051,0.04525385,1.36373602,2.10348297,0.02322847,2.05113851,1.08860182
-3.98299150,4.69381363,0.04658555,1.41754236,2.16801380,0.02380551,2.15300358,1.12818389
-3.97698849,4.83173381,0.04771395,1.46586044,2.22523173,0.02427549,2.25213466,1.16343434
-3.97098549,4.95226393,0.04862680,1.50810610,2.27467543,0.02463124,2.34798718,1.19397261
-3.96498249,5.05443712,0.04931618,1.54380098,2.31600746,0.02486735,2.44005395,1.21950684
-3.95897949,5.13759677,0.04977879,1.57258480,2.34902026,0.02498039,2.52786254,1.23984213
-3.95297649,5.20140559,0.05001611,1.59422350,2.37363765,0.02496900,2.61096988,1.25488551
-3.94697349,5.24584308,0.05003433,1.60861284,2.38991174,0.02483404,2.68895443,1.26464702
-3.94097049,5.27119163,0.04984413,1.61577731,2.39801537,0.02457853,2.76140692,1.26923696
-3.93496748,5.27801171,0.04946030,1.61586440,2.39823029,0.02420764,2.82792049,1.26885929
-3.92896448,5.26710765,0.04890119,1.60913473,2.39093183,0.02372853,2.88808130,1.26380160
-3.92296148,5.23948578,0.04818799,1.59594847,2.37657069,0.02315015,2.94146094,1.25442190
-3.91695848,5.19630734,0.04734392,1.57674889,2.35565301,0.02248297,2.98761156,1.24113318
-3.91095548,5.13883861,0.04639337,1.55204405,2.32871960,0.02173869,3.02606475,1.22438635
-3.90495248,5.06840122,0.04536100,1.52238743,2.29632557,0.02092985,3.05633491,1.20465241
-3.89894947,4.98632518,0.04427081,1.48835871,2.25902155,0.02006949,3.07792746,1.18240498
-3.89294647,4.89390711,0.04314530,1.45054562,2.21733718,0.01917078,3.09035210,1.15810377
-3.88694347,4.79237591,0.04200477,1.40952756,2.17176812,0.01824662,3.09314053,1.13218015
-3.88094047,4.68286724,0.04086665,1.36586198,2.12276678,0.01730935,3.08586828,1.10502514
-3.87493747,4.56640802,0.03974505,1.32007375,2.07073745,0.01637043,3.06817927,1.07698073
-3.86893447,4.44391112,0.03865052,1.27264798,2.01603568,0.01544023,3.03981202,1.04833458
-3.86293147,4.31618003,0.03758988,1.22402632,1.95897184,0.01452781,3.00062590,1.01931842
-3.85692846,4.18392262,0.03656638,1.17460657,1.89981844,0.01364083,2.95062592,0.99010991
-3.85092546,4.04777251,0.03557989,1.12474527,1.83882051,0.01278552,2.88998451,0.96083795
-3.84492246,3.90831636,0.03462738,1.07476290,1.77620815,0.01196664,2.81905877,0.93159066
-3.83891946,3.76612493,0.03370343,1.02495095,1.71221065,0.01118762,2.73840237,0.90242581
-3.83291646,3.62178571,0.03280091,0.97558024,1.64707085,0.01045065,2.64877089,0.87338270
-3.82691346,3.47593511,0.03191164,0.92690997,1.58105910,0.00975683,2.55112044,0.84449498
-3.82091046,3.32928795,0.03102717,0.87919662,1.51448583,0.00910636,2.44659946,0.81580348
-3.81490745,3.18266273,0.03013951,0.83270227,1.44771211,0.00849879,2.33653392,0.78736843
-3.80890445,3.03700108,0.02924175,0.78770177,1.38115744,0.00793317,2.22240674,0.75928029
-3.80290145,2.89338042,0.02832871,0.74448837,1.31530463,0.00740828,2.10583230,0.73166874
-3.79689845,2.75301922,0.02739745,0.70337754,1.25070123,0.00692285,1.98852732,0.70470919
-3.79089545,2.61727449,0.02644758,0.66470879,1.18795776,0.00647566,1.87227923,0.67862668
-3.78489245,2.48763178,0.02548159,0.62884534,1.12774259,0.00606572,1.75891345,0.65369681
-3.77888944,2.36568809,0.02450488,0.59617192,1.07077388,0.00569237,1.65026079,0.63024378
-3.77288644,2.25312837,0.02352576,0.56709051,1.01780886,0.00535534,1.54812590,0.60863562
-3.76688344,2.15169670,0.02255533,0.54201443,0.96963088,0.00505481,1.45425789,0.58927686
-3.76088044,2.06316307,0.02160714,0.52136093,0.92703474,0.00479137,1.37032343,0.57259891
-3.75487744,1.98928711,0.02069688,0.50554260,0.89081080,0.00456604,1.29788305,0.55904871
-3.74887444,1.93177998,0.01984190,0.49495785,0.86172840,0.00438021,1.23837045,0.54907614
-3.74287144,1.89226555,0.01906074,0.48998089,0.84051908,0.00423555,1.19307506,0.54312068
-3.73686843,1.87224225,0.01837258,0.49095138,0.82786014,0.00413397,1.16312734,0.54159798
-3.73086543,1.87304655,0.01779672,0.49816428,0.82435882,0.00407750,1.14948661,0.54488689
-3.72486243,1.89581923,0.01735207,0.51186007,0.83053770,0.00406821,1.15293099,0.55331748
-3.71885943,1.94147524,0.01705660,0.53221571,0.84682149,0.00410812,1.17404897,0.56716055
-3.71285643,2.01067798,0.01692692,0.55933666,0.87352552,0.00419910,1.21323227,0.58661905
-3.70685343,2.10381860,0.01697787,0.59325009,0.91084618,0.00434279,1.27066971,0.61182167
-3.70085043,2.22100062,0.01722216,0.63389976,0.95885346,0.00454053,1.34634180,0.64281882
-3.69484742,2.36203024,0.01767007,0.68114239,1.01748556,0.00479332,1.44001617,0.67958105
-3.68884442,2.52641225,0.01832924,0.73474594,1.08654574,0.00510170,1.55124375,0.72199988
-3.68284142,2.71335127,0.01920448,0.79438971,1.16570123,0.00546579,1.67935594,0.76989078
-3.67683842,2.92175810,0.02029766,0.85966620,1.25448424,0.00588518,1.82346304,0.82299803
-3.67083542,3.15026048,0.02160762,0.93008477,1.35229470,0.00635895,1.98245431,0.88100100
-3.66483242,3.39721751,0.02313018,1.00507684,1.45840488,0.00688562,2.15500013,0.94352139
-3.65882941,3.66073707,0.02485806,1.08400249,1.57196528,0.00746311,2.33955650,1.01013095
-3.65282641,3.93869528,0.02678099,1.16615813,1.69201201,0.00808878,2.53437259,1.08035896
-3.64682341,4.22875737,0.02888573,1.25078509,1.81747511,0.00875934,2.73750150,1.15369912
-3.64082041,4.52839909,0.03115611,1.33707872,1.94718798,0.00947085,2.94681477,1.22961544
-3.63481741,4.83492838,0.03357317,1.42419782,2.07989757,0.01021875,3.16002079,1.30754665
-3.62881441,5.14550693,0.03611524,1.51127419,2.21427548,0.01099775,3.37468748,1.38690912
-3.62281141,5.45717175,0.03875806,1.59742210,2.34892996,0.01180191,3.58826913,1.46709826
-3.61680840,5.76685695,0.04147500,1.68174762,2.48241893,0.01262458,3.79813769,1.54748853
-3.61080540,6.07141649,0.04423718,1.76335774,2.61326414,0.01345840,4.00161808,1.62743251
-3.60480240,6.36764847,0.04701376,1.84136943,2.73996676,0.01429538,4.19602740,1.70625948
-3.59879940,6.65232217,0.04977223,1.91491868,2.86102450,0.01512689,4.37871758,1.78327423
-3.59279640,6.92220860,0.05247871,1.98316968,2.97495049,0.01594373,4.54712070,1.85775675
-3.58679340,7.17411557,0.05509842,2.04532425,3.08029393,0.01673626,4.69879631,1.92896351
-3.58079040,7.40492790,0.05759608,2.10063187,3.17566260,0.01749448,4.83147964,1.99613116
-3.57478739,7.61165308,0.05993652,2.14840008,3.25974685,0.01820823,4.94312946,2.05848298
-3.56878439,7.79147224,0.06208525,2.18800549,3.33134492,0.01886733,5.03197434,2.11523862
-3.56278139,7.94179578,0.06400907,2.21890532,3.38938884,0.01946182,5.09655574,2.16562715
-3.55677839,8.06032231,0.06567683,2.24064903,3.43297037,0.01998218,5.13576640,2.20890343
-3.55077539,8.14509912,0.06706007,2.25288994,3.46136590,0.02041957,5.14888252,2.24436717
-3.54477239,8.19458182,0.06813380,2.25539633,3.47405936,0.02076611,5.13558822,2.27138412
-3.53876938,8.20769041,0.06887710,2.24806133,3.47076207,0.02101507,5.09599100,2.28940850
-3.53276638,8.18385877,0.06927381,2.23091122,3.45142833,0.02116116,5.03062710,2.29800529
-3.52676338,8.12307458,0.06931305,2.20411136,3.41626576,0.02120073,4.94045610,2.29687136
-3.52076038,8.02590681,0.06898967,2.16796923,3.36573949,0.02113187,4.82684432,2.28585402
-3.51475738,7.89351820,0.06830455,2.12293405,3.30056947,0.02095464,4.69153719,2.26496573
-3.50875438,7.72766107,0.06726476,2.06959262,3.22172056,0.02067104,4.53662112,2.23439392
-3.50275138,7.53065513,0.06588354,2.00866111,3.13038525,0.02028509,4.36447597,2.19450506
-3.49674837,7.30534716,0.06418015,1.94097289,3.02795942,0.01980272,4.17771941,2.14584238
-3.49074537,7.05505325,0.06217948,1.86746251,2.91601163,0.01923173,3.97914528,2.08911705
-3.48474237,6.78348535,0.05991154,1.78914629,2.79624704,0.01858155,3.77165781,2.02519302
-3.47873937,6.49466460,0.05741081,1.70710015,2.67046728,0.01786306,3.55820426,1.95506599
-3.47273637,6.19282475,0.05471543,1.62243539,2.54052761,0.01708831,3.34170818,1.87983754
-3.46673337,5.88230963,0.05186627,1.53627353,2.40829326,0.01627025,3.12500578,1.80068534
-3.46073037,5.56746886,0.04890604,1.44972089,2.27559654,0.01542239,2.91078752,1.71883118
-3.45472736,5.25255597,0.04587822,1.36384422,2.14419636,0.01455853,2.70154672,1.63550794
-3.44872436,4.94163314,0.04282611,1.27964812,2.01574180,0.01369239,2.49953691,1.55192734
-3.44272136,4.63848618,0.03979185,1.19805520,1.89174090,0.01283737,2.30673872,1.46924969
-3.43671836,4.34655281,0.03681556,1.11988958,1.77353571,0.01200626,2.12483702,1.38855707
-3.43071536,4.06886632,0.03393449,1.04586434,1.66228417,0.01121104,1.95520842,1.31083086
-3.42471236,3.80801601,0.03118238,0.97657303,1.55894915,0.01046266,1.79891855,1.23693437
-3.41870935,3.56612466,0.02858890,0.91248549,1.46429433,0.00977093,1.65672844,1.16760103
-3.41270635,3.34484232,0.02617918,0.85394757,1.37888652,0.00914440,1.52910867,1.10342803
-3.40670335,3.14535512,0.02397359,0.80118460,1.30310359,0.00859031,1.41625994,1.04487524
-3.40070035,2.96840667,0.02198756,0.75430788,1.23714680,0.00811457,1.31813824,0.99226880
-3.39469735,2.81432949,0.02023153,0.71332368,1.18105647,0.00772174,1.23448308,0.94580853
-3.38869435,2.68308338,0.01871108,0.67814395,1.13472955,0.00741506,1.16484710,0.90557822
-3.38269135,2.57429770,0.01742706,0.64859803,1.09793781,0.00719651,1.10862539,0.87155782
-3.37668834,2.48731454,0.01637590,0.62444464,1.07034557,0.00706683,1.06508349,0.84363631
-3.37068534,2.42123030,0.01554991,0.60538358,1.05152593,0.00702554,1.03338284,0.82162457
-3.36468234,2.37493348,0.01493769,0.59106661,1.04097476,0.00707101,1.01260312,0.80526716
-3.35867934,2.34713742,0.01452452,0.58110715,1.03812204,0.00720048,1.00176116,0.79425268
-3.35267634,2.33640707,0.01429283,0.57508864,1.04234051,0.00741006,0.99982630,0.78822212
-3.34667334,2.34117994,0.01422267,0.57257150,1.05295158,0.00769475,1.00573267,0.78677521
-3.34067034,2.35978169,0.01429220,0.57309885,1.06922923,0.00804847,1.01838875,0.78947493
-3.33466733,2.39043766,0.01447819,0.57620107,1.09040234,0.00846408,1.03668505,0.79585030
-3.32866433,2.43128177,0.01475648,0.58139966,1.11565642,0.00893337,1.05950066,0.80539826
-3.32266133,2.48036482,0.01510255,0.58821076,1.14413544,0.00944715,1.08570952,0.81758492
-3.31665833,2.53566379,0.01549194,0.59614847,1.17494489,0.00999529,1.11418725,0.83184709
-3.31065533,2.59509415,0.01590081,0.60472867,1.20715665,0.01056683,1.14381906,0.84759464
-3.30465233,2.65652641,0.01630632,0.61347321,1.23981631,0.01115014,1.17350936,0.86421421
-3.29864932,2.71780808,0.01668714,0.62191496,1.27195355,0.01173304,1.20219320,0.88107471
-3.29264632,2.77679140,0.01702383,0.62960368,1.30259540,0.01230308,1.22884959,0.89753500
-3.28664332,2.83136682,0.01729919,0.63611253,1.33078251,0.01284772,1.25251645,0.91295362
-3.28064032,2.87950135,0.01749859,0.64104531,1.35558787,0.01335463,1.27230665,0.92670047
-3.27463732,2.91928079,0.01761020,0.64404393,1.37613735,0.01381199,1.28742462,0.93817024
-3.26863432,2.94895368,0.01762514,0.64479592,1.39163113,0.01420878,1.29718254,0.94679682
-3.26263132,2.96697534,0.01753760,0.64304151,1.40136507,0.01453505,1.30101530,0.95206814
-3.25662831,2.97204932,0.01734482,0.63857988,1.40475079,0.01478224,1.29849348,0.95354075
-3.25062531,2.96316414,0.01704701,0.63127416,1.40133340,0.01494339,1.28933322,0.95085317
-3.24462231,2.93962318,0.01664720,0.62105492,1.39080591,0.01501338,1.27340257,0.94373738
-3.23861931,2.90106565,0.01615099,0.60792170,1.37301928,0.01498905,1.25072360,0.93202764
-3.23261631,2.84747745,0.01556625,0.59194254,1.34798759,0.01486932,1.22146996,0.91566623
-3.22661331,2.77919071,0.01490274,0.57325138,1.31588782,0.01465518,1.18595996,0.89470549
-3.22061031,2.69687202,0.01417176,0.55204336,1.27705416,0.01434968,1.14464506,0.86930616
-3.21460730,2.60149935,0.01338565,0.52856822,1.23196693,0.01395781,1.09809449,0.83973193
-3.20860430,2.49432879,0.01255742,0.50312198,1.18123678,0.01348629,1.04697631,0.80634036
-3.20260130,2.37685241,0.01170031,0.47603732,1.12558450,0.01294339,0.99203590,0.76957074
-3.19659830,2.25074914,0.01082738,0.44767307,1.06581778,0.01233861,0.93407266,0.72992923
-3.19059530,2.11783092,0.00995114,0.41840318,1.00280552,0.01168239,0.87391593,0.68797217
-3.18459230,1.97998639,0.00908329,0.38860575,0.93745127,0.01098579,0.81240109,0.64428817
-3.17858929,1.83912461,0.00823440,0.35865240,0.87066648,0.01026014,0.75034678,0.59947993
-3.17258629,1.69712106,0.00741375,0.32889853,0.80334511,0.00951672,0.68853402,0.55414640
-3.16658329,1.55576800,0.00662920,0.29967475,0.73634014,0.00876645,0.62768802,0.50886616
-3.16058029,1.41673091,0.00588711,0.27127974,0.67044316,0.00801963,0.56846310,0.46418248
-3.15457729,1.28151249,0.00519232,0.24397467,0.60636744,0.00728572,0.51143117,0.42059078
-3.14857429,1.15142485,0.00454821,0.21797941,0.54473496,0.00657310,0.45707382,0.37852856
-3.14257129,1.02757057,0.00395678,0.19347035,0.48606765,0.00588901,0.40577815,0.33836826
-3.13656828,0.91083249,0.00341874,0.17057994,0.43078273,0.00523941,0.35783599,0.30041293
-3.13056528,0.80187179,0.00293371,0.14939765,0.37919198,0.00462899,0.31344631,0.26489463
-3.12456228,0.70113361,0.00250032,0.12997225,0.33150456,0.00406115,0.27272037,0.23197552
-3.11855928,0.60885924,0.00211643,0.11231517,0.28783296,0.00353806,0.23568904,0.20175098
-3.11255628,0.52510358,0.00177929,0.09640460,0.24820135,0.00306078,0.20231182,0.17425481
-3.10655328,0.44975647,0.00148568,0.08219020,0.21255580,0.00262934,0.17248699,0.14946570
-3.10055028,0.38256681,0.00123209,0.06959809,0.18077576,0.00224286,0.14606233,0.12731474
-3.09454727,0.32316791,0.00101485,0.05853590,0.15268616,0.00189976,0.12284595,0.10769355
-3.08854427,0.27110301,0.00083024,0.04889765,0.12806946,0.00159783,0.10261679,0.09046251
-3.08254127,0.22585006,0.00067461,0.04056842,0.10667743,0.00133444,0.08513450,0.07545883
-3.07653827,0.18684469,0.00054444,0.03342847,0.08824206,0.00110661,0.07014829,0.06250418
-3.07053527,0.15350103,0.00043642,0.02735694,0.07248534,0.00091122,0.05740476,0.05141159
-3.06453227,0.12522972,0.00034746,0.02223492,0.05912781,0.00074503,0.04665448,0.04199153
-3.05852926,0.10145302,0.00027477,0.01794799,0.04789568,0.00060485,0.03765726,0.03405707
-3.05252626,0.08161689,0.00021582,0.01438809,0.03852654,0.00048758,0.03018628,0.02742800
-3.04652326,0.06520022,0.00016838,0.01145494,0.03077366,0.00039027,0.02403099,0.02193406
-3.04052026,0.05172118,0.00013048,0.00905692,0.02440901,0.00031017,0.01899900,0.01741720
-3.03451726,0.04074130,0.00010043,0.00711151,0.01922515,0.00024476,0.01491704,0.01373314
-3.02851426,0.03186731,0.00007678,0.00554540,0.01503609,0.00019178,0.01163118,0.01075202
-3.02251126,0.02475123,0.00005830,0.00429426,0.01167730,0.00014920,0.00900638,0.00835866
-3.01650825,0.01908914,0.00004398,0.00330237,0.00900513,0.00011526,0.00692561,0.00645219
-3.01050525,0.01461879,0.00003295,0.00252198,0.00689563,0.00008840,0.00528864,0.00494538
-3.00450225,0.01111653,0.00002452,0.00191263,0.00524315,0.00006732,0.00401055,0.00376367
-2.99849925,0.00839378,0.00001812,0.00144043,0.00395861,0.00005090,0.00302019,0.00284407
-2.99249625,0.00629323,0.00001331,0.00107725,0.00296771,0.00003822,0.00225857,0.00213395
-2.98649325,0.00468507,0.00000971,0.00080004,0.00220917,0.00002849,0.00167725,0.00158980
-2.98049025,0.00346323,0.00000703,0.00059001,0.00163290,0.00002109,0.00123686,0.00117601
-2.97448724,0.00254196,0.00000506,0.00043209,0.00119843,0.00001549,0.00090574,0.00086376
-2.96848424,0.00185257,0.00000362,0.00031422,0.00087335,0.00001131,0.00065863,0.00062991
-2.96248124,0.00134060,0.00000257,0.00022691,0.00063195,0.00000819,0.00047559,0.00045611
-2.95647824,0.00096325,0.00000181,0.00016271,0.00045404,0.00000589,0.00034101,0.00032792
-2.95047524,0.00068721,0.00000127,0.00011586,0.00032390,0.00000421,0.00024280,0.00023409
-2.94447224,0.00048681,0.00000088,0.00008192,0.00022943,0.00000298,0.00017167,0.00016591
-2.93846923,0.00034240,0.00000061,0.00005751,0.00016136,0.00000210,0.00012052,0.00011676
-2.93246623,0.00023913,0.00000042,0.00004010,0.00011269,0.00000147,0.00008402,0.00008159
-2.92646323,0.00016582,0.00000029,0.00002776,0.00007814,0.00000102,0.00005816,0.00005660
-2.92046023,0.00011418,0.00000019,0.00001908,0.00005380,0.00000070,0.00003999,0.00003900
-2.91445723,0.00007808,0.00000013,0.00001303,0.00003678,0.00000048,0.00002730,0.00002668
-2.90845423,0.00005305,0.00000009,0.00000884,0.00002498,0.00000033,0.00001852,0.00001814
-2.90245123,0.00003583,0.00000006,0.00000596,0.00001686,0.00000022,0.00001250,0.00001226
-2.89644822,0.00002410,0.00000004,0.00000400,0.00001132,0.00000015,0.00000841,0.00000826
-2.89044522,0.00001622,0.00000003,0.00000269,0.00000759,0.00000010,0.00000567,0.00000557
-2.88444222,0.00001103,0.00000002,0.00000182,0.00000511,0.00000007,0.00000388,0.00000381
-2.87843922,0.00000776,0.00000001,0.00000127,0.00000352,0.00000005,0.00000277,0.00000272
-2.87243622,0.00000590,0.00000001,0.00000096,0.00000257,0.00000005,0.00000218,0.00000212
-2.86643322,0.00000517,0.00000001,0.00000082,0.00000210,0.00000005,0.00000200,0.00000192
-2.86043022,0.00000545,0.00000001,0.00000085,0.00000204,0.00000006,0.00000221,0.00000209
-2.85442721,0.00000680,0.00000001,0.00000105,0.00000239,0.00000008,0.00000287,0.00000268
-2.84842421,0.00000948,0.00000001,0.00000145,0.00000320,0.00000012,0.00000408,0.00000378
-2.84242121,0.00001393,0.00000001,0.00000213,0.00000463,0.00000018,0.00000605,0.00000559
-2.83641821,0.00002089,0.00000002,0.00000320,0.00000690,0.00000027,0.00000911,0.00000838
-2.83041521,0.00003148,0.00000003,0.00000482,0.00001038,0.00000041,0.00001375,0.00001261
-2.82441221,0.00004734,0.00000005,0.00000725,0.00001563,0.00000062,0.00002068,0.00001893
-2.81840920,0.00007082,0.00000007,0.00001086,0.00002342,0.00000094,0.00003093,0.00002825
-2.81240620,0.00010528,0.00000011,0.00001615,0.00003489,0.00000140,0.00004597,0.00004190
-2.80640320,0.00015547,0.00000016,0.00002388,0.00005164,0.00000208,0.00006786,0.00006171
-2.80040020,0.00022800,0.00000024,0.00003505,0.00007591,0.00000306,0.00009948,0.00009027
-2.79439720,0.00033204,0.00000036,0.00005110,0.00011081,0.00000448,0.00014482,0.00013112
-2.78839420,0.00048018,0.00000053,0.00007396,0.00016062,0.00000652,0.00020933,0.00018912
-2.78239120,0.00068952,0.00000077,0.00010632,0.00023119,0.00000941,0.00030045,0.00027085
-2.77638819,0.00098320,0.00000111,0.00015175,0.00033043,0.00001350,0.00042822,0.00038519
-2.77038519,0.00139215,0.00000160,0.00021508,0.00046896,0.00001921,0.00060603,0.00054395
-2.76438219,0.00195738,0.00000229,0.00030270,0.00066089,0.00002716,0.00085165,0.00076275
-2.75837919,0.00273284,0.00000325,0.00042305,0.00092485,0.00003814,0.00118843,0.00106205
-2.75237619,0.00378883,0.00000459,0.00058711,0.00128518,0.00005317,0.00164676,0.00146845
-2.74637319,0.00521618,0.00000642,0.00080911,0.00177340,0.00007362,0.00226587,0.00201615
-2.74037019,0.00713110,0.00000893,0.00110726,0.00242996,0.00010122,0.00309593,0.00274877
-2.73436718,0.00968100,0.00001233,0.00150472,0.00330634,0.00013822,0.00420050,0.00372143
-2.72836418,0.01305108,0.00001692,0.00203060,0.00446738,0.00018743,0.00565933,0.00500309
-2.72236118,0.01747181,0.00002304,0.00272120,0.00599399,0.00025240,0.00757158,0.00667926
-2.71635818,0.02322720,0.00003117,0.00362132,0.00798620,0.00033754,0.01005932,0.00885488
-2.71035518,0.03066382,0.00004187,0.00478568,0.01056639,0.00044829,0.01327130,0.01165748
-2.70435218,0.04020026,0.00005587,0.00628053,0.01388286,0.00059128,0.01738696,0.01524043
-2.69834917,0.05233684,0.00007403,0.00818515,0.01811333,0.00077451,0.02262050,0.01978628
-2.69234617,0.06766517,0.00009742,0.01059345,0.02346862,0.00100753,0.02922481,0.02550991
-2.68634317,0.08687699,0.00012732,0.01361543,0.03019597,0.00130165,0.03749514,0.03266143
-2.68034017,0.11077186,0.00016526,0.01737848,0.03858201,0.00167008,0.04777217,0.04152852
-2.67433717,0.14026271,0.00021303,0.02202834,0.04895508,0.00212807,0.06044419,0.05243810
-2.66833417,0.17637879,0.00027273,0.02772964,0.06168647,0.00269307,0.07594809,0.06575676
-2.66233117,0.22026476,0.00034676,0.03466589,0.07719052,0.00338471,0.09476867,0.08189003
-2.65632816,0.27317541,0.00043787,0.04303872,0.09592292,0.00422484,0.11743607,0.10127988
-2.65032516,0.33646469,0.00054913,0.05306624,0.11837711,0.00523744,0.14452075,0.12440024
-2.64432216,0.41156854,0.00068393,0.06498043,0.14507832,0.00644834,0.17662577,0.15175039
-2.63831916,0.49998069,0.00084598,0.07902335,0.17657505,0.00788497,0.21437607,0.18384583
-2.63231616,0.60322089,0.00103925,0.09544217,0.21342774,0.00957588,0.25840463,0.22120664
-2.62631316,0.72279546,0.00126792,0.11448288,0.25619444,0.01155010,0.30933518,0.26434326
-2.62031016,0.86015020,0.00153629,0.13638284,0.30541372,0.01383643,0.36776197,0.31373982
-2.61430715,1.01661645,0.00184870,0.16136203,0.36158476,0.01646251,0.43422639,0.36983523
-2.60830415,1.19335102,0.00220938,0.18961341,0.42514506,0.01945382,0.50919134,0.43300259
-2.60230115,1.39127195,0.00262232,0.22129243,0.49644647,0.02283248,0.59301374,0.50352737
