energy_ev,total_up,Co_p_up,Co_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.05252626,4.28728141,0.83489351,1.40316834,0.23406724,2.34396803,0.00068762,0.04892898,0.00565083,0.06451204
-3.04652326,4.33129718,0.83603257,1.41916407,0.23515185,2.37203062,0.00073501,0.04889483,0.00570852,0.06702191
-3.04052026,4.38010328,0.83684827,1.43547072,0.23641054,2.40482880,0.00078469,0.04883325,0.00576000,0.06971415
-3.03451726,4.43476223,0.83756427,1.45236154,0.23790102,2.44300637,0.00083636,0.04875829,0.00580615,0.07259367
-3.02851426,4.49599782,0.83835758,1.47002978,0.23966127,2.48697897,0.00088961,0.04868088,0.00584762,0.07565701
-3.02251126,4.56414520,0.83934902,1.48857385,0.24170704,2.53690503,0.00094394,0.04860834,0.00588474,0.07889153
-3.01650825,4.63911706,0.84059643,1.50798721,0.24403024,2.59266644,0.00099876,0.04854406,0.00591751,0.08227486
-3.01050525,4.72038813,0.84209093,1.52815344,0.24659844,2.65386023,0.00105343,0.04848735,0.00594558,0.08577476
-3.00450225,4.80699907,0.84375665,1.54884702,0.24935540,2.71980172,0.00110725,0.04843358,0.00596825,0.08934945
-2.99849925,4.89758013,0.84545366,1.56973985,0.25222283,2.78953966,0.00115945,0.04837437,0.00598449,0.09294831
-2.99249625,4.99039382,0.84698421,1.59041319,0.25510299,2.86188265,0.00120930,0.04829813,0.00599297,0.09651303
-2.98649325,5.08339490,0.84810184,1.61037459,0.25788239,2.93543625,0.00125605,0.04819059,0.00599217,0.09997919
-2.98049025,5.17430535,0.84852293,1.62907900,0.26043615,3.00864911,0.00129898,0.04803562,0.00598040,0.10327811
-2.97448724,5.26070083,0.84794013,1.64595303,0.26263296,3.07986644,0.00133747,0.04781603,0.00595594,0.10633905
-2.96848424,5.34010516,0.84603698,1.66042118,0.26434037,3.14738854,0.00137098,0.04751444,0.00591707,0.10909157
-2.96248124,5.41008828,0.84250301,1.67193290,0.26543026,3.20953191,0.00139909,0.04711422,0.00586223,0.11146793
-2.95647824,5.46836369,0.83704863,1.67998914,0.26578411,3.26469041,0.00142152,0.04660031,0.00579007,0.11340558
-2.95047524,5.51288090,0.82941905,1.68416716,0.26529790,3.31139387,0.00143817,0.04596006,0.00569954,0.11484947
-2.94447224,5.54190896,0.81940665,1.68414263,0.26388651,3.34836159,0.00144911,0.04518385,0.00558998,0.11575409
-2.93846923,5.55410760,0.80686122,1.67970780,0.26148729,3.37454869,0.00145460,0.04426569,0.00546114,0.11608531
-2.93246623,5.54858309,0.79169771,1.67078537,0.25806275,3.38918325,0.00145509,0.04320359,0.00531328,0.11582170
-2.92646323,5.52492662,0.77390109,1.65743721,0.25360226,3.39179305,0.00145123,0.04199975,0.00514712,0.11495551
-2.92046023,5.48323406,0.75352836,1.63986775,0.24812268,3.38222078,0.00144381,0.04066063,0.00496390,0.11349306
-2.91445723,5.42410669,0.73070755,1.61842218,0.24166797,3.36062759,0.00143382,0.03919680,0.00476530,0.11145469
-2.90845423,5.34863328,0.70563401,1.59357929,0.23430776,3.32748493,0.00142236,0.03762267,0.00455348,0.10887417
-2.90245123,5.25835487,0.67856410,1.56593968,0.22613504,3.28355557,0.00141064,0.03595600,0.00433096,0.10579765
-2.89644822,5.15521422,0.64980688,1.53620958,0.21726307,3.22986493,0.00139996,0.03421743,0.00410060,0.10228221
-2.89044522,5.04149245,0.61971398,1.50518127,0.20782169,3.16766409,0.00139162,0.03242976,0.00386549,0.09839406
-2.88444222,4.91973586,0.58866842,1.47371052,0.19795317,3.09838668,0.00138695,0.03061730,0.00362891,0.09420651
-2.87843922,4.79267605,0.55707265,1.44269226,0.18780779,3.02360137,0.00138722,0.02880514,0.00339423,0.08979767
-2.87243622,4.66314686,0.52533657,1.41303494,0.17753942,2.94496222,0.00139364,0.02701844,0.00316482,0.08524825
-2.86643322,4.53400117,0.49386573,1.38563481,0.16730109,2.86415906,0.00140726,0.02528171,0.00294400,0.08063922
-2.86043022,4.40803074,0.46305042,1.36135059,0.15724097,2.78286966,0.00142901,0.02361825,0.00273496,0.07604969
-2.85442721,4.28789183,0.43325579,1.34097949,0.14749863,2.70271565,0.00145963,0.02204954,0.00254070,0.07155493
-2.84842421,4.17603882,0.40481333,1.32523526,0.13820180,2.62522359,0.00149962,0.02059481,0.00236397,0.06722465
-2.84242121,4.07466783,0.37801400,1.31472870,0.12946382,2.55179223,0.00154928,0.01927068,0.00220725,0.06312160
-2.83641821,3.98567163,0.35310299,1.30995140,0.12138151,2.48366686,0.00160867,0.01809092,0.00207270,0.05930052
-2.83041521,3.91060663,0.33027619,1.31126287,0.11403386,2.42192117,0.00167759,0.01706628,0.00196218,0.05580735
-2.82441221,3.85067233,0.30967837,1.31888162,0.10748117,2.36744654,0.00175560,0.01620449,0.00187719,0.05267891
-2.81840920,3.80670310,0.29140291,1.33288017,0.10176488,2.32094854,0.00184203,0.01551026,0.00181889,0.04994281
-2.81240620,3.77917161,0.27549300,1.35318432,0.09690784,2.28295017,0.00193602,0.01498541,0.00178812,0.04761775
-2.80640320,3.76820314,0.26194405,1.37957651,0.09291512,2.25380086,0.00203649,0.01462913,0.00178539,0.04571398
-2.80040020,3.77359936,0.25070719,1.41170322,0.08977515,2.23369031,0.00214225,0.01443813,0.00181088,0.04423408
-2.79439720,3.79487013,0.24169367,1.44908620,0.08746119,2.22266614,0.00225196,0.01440703,0.00186451,0.04317381
-2.78839420,3.83127173,0.23477982,1.49113712,0.08593308,2.22065404,0.00236423,0.01452857,0.00194591,0.04252318
-2.78239120,3.88184967,0.22981255,1.53717527,0.08513915,2.22747926,0.00247763,0.01479404,0.00205444,0.04226745
-2.77638819,3.94548424,0.22661507,1.58644767,0.08501823,2.24288840,0.00259073,0.01519352,0.00218924,0.04238824
-2.77038519,4.02093709,0.22499273,1.63815100,0.08550175,2.26657034,0.00270218,0.01571625,0.00234924,0.04286454
-2.76438219,4.10689699,0.22473883,1.69145463,0.08651582,2.29817535,0.00281068,0.01635091,0.00253316,0.04367366
-2.75837919,4.20202317,0.22564019,1.74552402,0.08798335,2.33733169,0.00291509,0.01708588,0.00273954,0.04479207
-2.75237619,4.30498480,0.22748255,1.79954355,0.08982599,2.38365902,0.00301439,0.01790950,0.00296677,0.04619607
-2.74637319,4.41449532,0.23005544,1.85273829,0.09196607,2.43677818,0.00310774,0.01881024,0.00321309,0.04786230
-2.74037019,4.52934060,0.23315673,1.90439367,0.09432832,2.49631703,0.00319447,0.01977690,0.00347660,0.04976810
-2.73436718,4.64840012,0.23659651,1.95387264,0.09684147,2.56191253,0.00327410,0.02079869,0.00375529,0.05189168
-2.72836418,4.77066093,0.24020055,2.00062956,0.09943969,2.63320884,0.00334631,0.02186535,0.00404703,0.05421211
-2.72236118,4.89522407,0.24381297,2.04422057,0.10206369,2.70985212,0.00341096,0.02296718,0.00434962,0.05670914
-2.71635818,5.02130374,0.24729843,2.08431005,0.10466176,2.79148229,0.00346802,0.02409504,0.00466072,0.05936295
-2.71035518,5.14821993,0.25054352,2.12067317,0.10719042,2.87772253,0.00351760,0.02524034,0.00497792,0.06215371
-2.70435218,5.27538519,0.25345759,2.15319453,0.10961487,2.96816717,0.00355990,0.02639499,0.00529874,0.06506113
-2.69834917,5.40228683,0.25597294,2.18186318,0.11190918,3.06236909,0.00359514,0.02755135,0.00562060,0.06806394
-2.69234617,5.52846601,0.25804436,2.20676450,0.11405624,3.15982732,0.00362361,0.02870213,0.00594085,0.07113944
-2.68634317,5.65349512,0.25964815,2.22806934,0.11604743,3.25997599,0.00364555,0.02984034,0.00625676,0.07426302
-2.68034017,5.77695530,0.26078071,2.24602125,0.11788210,3.36217552,0.00366119,0.03095920,0.00656557,0.07740782
-2.67433717,5.89841569,0.26145663,2.26092245,0.11956683,3.46570691,0.00367071,0.03205210,0.00686445,0.08054452
-2.66833417,6.01741585,0.26170654,2.27311921,0.12111463,3.56976992,0.00367419,0.03311258,0.00715059,0.08364128
-2.66233117,6.13345292,0.26157474,2.28298748,0.12254388,3.67348566,0.00367168,0.03413426,0.00742116,0.08666388
-2.65632816,6.24597435,0.26111664,2.29091941,0.12387733,3.77590393,0.00366312,0.03511093,0.00767341,0.08957602
-2.65032516,6.35437701,0.26039622,2.29731119,0.12514103,3.87601542,0.00364840,0.03603659,0.00790468,0.09233984
-2.64432216,6.45801284,0.25948360,2.30255274,0.12636322,3.97276857,0.00362735,0.03690550,0.00811248,0.09491666
-2.63831916,6.55620094,0.25845261,2.30701943,0.12757337,4.06509060,0.00359979,0.03771237,0.00829453,0.09726780
-2.63231616,6.64824531,0.25737868,2.31106594,0.12880127,4.15191195,0.00356552,0.03845243,0.00844884,0.09935563
-2.62631316,6.73345732,0.25633685,2.31502214,0.13007616,4.23219320,0.00352437,0.03912164,0.00857377,0.10114466
-2.62031016,6.81118135,0.25540013,2.31919078,0.13142612,4.30495326,0.00347623,0.03971686,0.00866806,0.10260267
-2.61430715,6.88082210,0.25463805,2.32384665,0.13287744,4.36929761,0.00342108,0.04023598,0.00873096,0.10370179
-2.60830415,6.94187161,0.25411548,2.32923672,0.13445423,4.42444519,0.00335902,0.04067810,0.00876220,0.10441964
-2.60230115,6.99393439,0.25389165,2.33558088,0.13617812,4.46975281,0.00329026,0.04104369,0.00876206,0.10474015
-2.59629815,7.03674882,0.25401937,2.34307266,0.13806799,4.50473576,0.00321520,0.04133460,0.00873138,0.10465439
-2.59029515,7.07020352,0.25454439,2.35187973,0.14013992,4.52908373,0.00313438,0.04155419,0.00867157,0.10416107
-2.58429215,7.09434750,0.25550487,2.36214358,0.14240706,4.54267148,0.00304849,0.04170728,0.00858456,0.10326684
-2.57828914,7.10939355,0.25693089,2.37397839,0.14487958,4.54556350,0.00295839,0.04180009,0.00847278,0.10198633
-2.57228614,7.11571456,0.25884403,2.38746890,0.14756470,4.53801296,0.00286509,0.04184015,0.00833911,0.10034193
-2.56628314,7.11383309,0.26125702,2.40266731,0.15046657,4.52045484,0.00276971,0.04183608,0.00818677,0.09836329
-2.56028014,7.10440486,0.26417335,2.41958950,0.15358624,4.49349388,0.00267345,0.04179741,0.00801929,0.09608667
-2.55427714,7.08819720,0.26758699,2.43821085,0.15692150,4.45788810,0.00257761,0.04173426,0.00784037,0.09355399
-2.54827414,7.06606399,0.27148221,2.45846204,0.16046675,4.41452866,0.00248347,0.04165705,0.00765378,0.09081185
-2.54227114,7.03891834,0.27583343,2.48022541,0.16421279,4.36441725,0.00239236,0.04157618,0.00746333,0.08791035
-2.53626813,7.00770493,0.28060536,2.50333228,0.16814657,4.30864194,0.00230555,0.04150162,0.00727267,0.08490196
-2.53026513,6.97337349,0.28575327,2.52756185,0.17225097,4.24835267,0.00222425,0.04144266,0.00708531,0.08184030
-2.52426213,6.93685475,0.29122360,2.55264198,0.17650454,4.18473719,0.00214960,0.04140747,0.00690450,0.07877904
-2.51825913,6.89904038,0.29695484,2.57825236,0.18088134,4.11899837,0.00208261,0.04140289,0.00673318,0.07577091
-2.51225613,6.86076751,0.30287876,2.60403016,0.18535086,4.05233357,0.00202419,0.04143411,0.00657396,0.07286673
-2.50625313,6.82280874,0.30892208,2.62957828,0.18987795,3.98591638,0.00197511,0.04150446,0.00642911,0.07011473
-2.50025013,6.78586758,0.31500838,2.65447628,0.19442310,3.92088121,0.00193600,0.04161529,0.00630053,0.06755991
-2.49424712,6.75057948,0.32106047,2.67829348,0.19894269,3.85831068,0.00190737,0.04176589,0.00618978,0.06524366
-2.48824412,6.71751776,0.32700297,2.70060409,0.20338959,3.79922575,0.00188957,0.04195346,0.00609812,0.06320344
-2.48224112,6.68720380,0.33276517,2.72100369,0.20771393,3.74457851,0.00188283,0.04217320,0.00602652,0.06147272
-2.47623812,6.66012048,0.33828394,2.73912644,0.21186407,3.69524716,0.00188729,0.04241846,0.00597572,0.06008089
-2.47023512,6.63672760,0.34350678,2.75466225,0.21578781,3.65203293,0.00190292,0.04268098,0.00594628,0.05905344
-2.46423212,6.61747817,0.34839458,2.76737311,0.21943376,3.61565850,0.00192962,0.04295115,0.00593860,0.05841202
-2.45822911,6.60283397,0.35292432,2.77710759,0.22275288,3.58676742,0.00196718,0.04321837,0.00595299,0.05817469
-2.45222611,6.59327931,0.35709120,2.78381296,0.22570002,3.56592424,0.00201528,0.04347147,0.00598965,0.05835612
-2.44622311,6.58933162,0.36091033,2.78754383,0.22823558,3.55361501,0.00207351,0.04369912,0.00604877,0.05896774
-2.44022011,6.59154795,0.36441772,2.78846692,0.23032701,3.55024761,0.00214137,0.04389024,0.00613045,0.06001791
-2.43421711,6.60052636,0.36767045,2.78686124,0.23195021,3.55615208,0.00221826,0.04403453,0.00623479,0.06151206
-2.42821411,6.61690191,0.37074605,2.78311355,0.23309073,3.57158028,0.00230348,0.04412279,0.00636182,0.06345270
-2.42221111,6.64133671,0.37374086,2.77770880,0.23374463,3.59670529,0.00239626,0.04414740,0.00651150,0.06583945
-2.41620810,6.67450440,0.37676756,2.77121583,0.23391902,3.63162021,0.00249571,0.04410259,0.00668371,0.06866895
-2.41020510,6.71706920,0.37995171,2.76426863,0.23363219,3.67633649,0.00260088,0.04398473,0.00687818,0.07193478
-2.40420210,6.76966057,0.38342755,2.75754372,0.23291333,3.73078211,0.00271073,0.04379255,0.00709448,0.07562732
-2.39819910,6.83284435,0.38733302,2.75173460,0.23180182,3.79479952,0.00282416,0.04352716,0.00733199,0.07973354
-2.39219610,6.90709169,0.39180428,2.74752417,0.23034611,3.86814393,0.00294002,0.04319215,0.00758982,0.08423687
-2.38619310,6.99274743,0.39696992,2.74555632,0.22860227,3.95048186,0.00305711,0.04279341,0.00786683,0.08911698
-2.38019010,7.08999937,0.40294494,2.74640789,0.22663221,4.04139050,0.00317423,0.04233899,0.00816154,0.09434970
-2.37418709,7.19885012,0.40982500,2.75056235,0.22450166,4.14035812,0.00329019,0.04183882,0.00847216,0.09990682
-2.36818409,7.31909307,0.41768093,2.75838627,0.22227803,4.24678554,0.00340384,0.04130434,0.00879656,0.10575611
-2.36218109,7.45029386,0.42655387,2.77010979,0.22002823,4.35998916,0.00351410,0.04074808,0.00913224,0.11186127
-2.35617809,7.59177840,0.43645130,2.78581204,0.21781651,4.47920528,0.00361995,0.04018319,0.00947638,0.11818202
-2.35017509,7.74262838,0.44734404,2.80541207,0.21570245,4.60359606,0.00372052,0.03962296,0.00982584,0.12467425
-2.34417209,7.90168451,0.45916446,2.82866597,0.21373912,4.73225673,0.00381506,0.03908030,0.01017720,0.13129024
-2.33816908,8.06755772,0.47180603,2.85517023,0.21197158,4.86422402,0.00390297,0.03856721,0.01052680,0.13797900
-2.33216608,8.23864786,0.48512419,2.88437128,0.21043562,4.99848559,0.00398382,0.03809437,0.01087082,0.14468664
-2.32616308,8.41316935,0.49893861,2.91558084,0.20915693,5.13398995,0.00405736,0.03767065,0.01120531,0.15135688
-2.32016008,8.58918270,0.51303683,2.94799650,0.20815066,5.26965681,0.00412351,0.03730284,0.01152630,0.15793161
-2.31415708,8.76463089,0.52717904,2.98072670,0.20742125,5.40438728,0.00418238,0.03699532,0.01182990,0.16435155
-2.30815408,8.93737916,0.54110408,3.01281920,0.20696274,5.53707383,0.00423421,0.03674990,0.01211235,0.17055697
-2.30215108,9.10525700,0.55453622,3.04329177,0.20675939,5.66660969,0.00427942,0.03656576,0.01237015,0.17648853
-2.29614807,9.26610102,0.56719277,3.07116431,0.20678658,5.79189767,0.00431856,0.03643948,0.01260016,0.18208810
-2.29014507,9.41779738,0.57879197,3.09549090,0.20701201,5.91185830,0.00435230,0.03636519,0.01279970,0.18729970
-2.28414207,9.55832303,0.58906122,3.11539093,0.20739711,6.02543756,0.00438140,0.03633479,0.01296663,0.19207050
-2.27813907,9.68578453,0.59774512,3.13007819,0.20789861,6.13161426,0.00440671,0.03633829,0.01309951,0.19635176
-2.27213607,9.79845411,0.60461318,3.13888699,0.20847025,6.22940755,0.00442912,0.03636422,0.01319761,0.20009982
-2.26613307,9.89480221,0.60946688,3.14129460,0.20906454,6.31788474,0.00444960,0.03640012,0.01326105,0.20327709
-2.26013007,9.97352634,0.61214588,3.13693920,0.20963453,6.39616991,0.00446910,0.03643301,0.01329084,0.20585293
-2.25412706,10.03357573,0.61253317,3.12563299,0.21013555,6.46345349,0.00448861,0.03644994,0.01328894,0.20780447
-2.24812406,10.07417173,0.61055883,3.10736993,0.21052683,6.51900313,0.00450912,0.03643850,0.01325827,0.20911727
-2.24212106,10.09482356,0.60620257,3.08232799,0.21077297,6.56217570,0.00453160,0.03638734,0.01320276,0.20978588
-2.23611806,10.09533923,0.59949456,3.05086568,0.21084526,6.59243050,0.00455702,0.03628657,0.01312731,0.20981413
-2.23011506,10.07583111,0.59051484,3.01351304,0.21072268,6.60934317,0.00458631,0.03612817,0.01303772,0.20921527
-2.22411206,10.03671591,0.57939114,2.97095716,0.21039268,6.61261985,0.00462037,0.03590625,0.01294066,0.20801179
-2.21810905,9.97870861,0.56629523,2.92402258,0.20985157,6.60211083,0.00466005,0.03561725,0.01284353,0.20623503
-2.21210605,9.90280975,0.55143796,2.87364709,0.20910461,6.57782292,0.00470614,0.03526001,0.01275432,0.20392449
-2.20610305,9.81028614,0.53506306,2.82085344,0.20816577,6.53992958,0.00475936,0.03483577,0.01268146,0.20112692
-2.20010005,9.70264442,0.51744005,2.76671784,0.20705704,6.48877782,0.00482032,0.03434799,0.01263358,0.19789516
-2.19409705,9.58159795,0.49885643,2.71233602,0.20580752,6.42489126,0.00488953,0.03380216,0.01261933,0.19428675
-2.18809405,9.44902716,0.47960943,2.65878801,0.20445211,6.34896847,0.00496735,0.03320544,0.01264707,0.19036243
-2.18209105,9.30693428,0.45999771,2.60710267,0.20303002,6.26187616,0.00505398,0.03256633,0.01272465,0.18618451
-2.17608804,9.15739369,0.44031321,2.55822328,0.20158303,6.16463730,0.00514943,0.03189419,0.01285914,0.18181519
-2.17008504,9.00249919,0.42083349,2.51297538,0.20015373,6.05841403,0.00525352,0.03119882,0.01305653,0.17731500
-2.16408204,8.84431047,0.40181485,2.47203808,0.19878365,5.94448608,0.00536584,0.03048999,0.01332150,0.17274119
-2.15807904,8.68480062,0.38348638,2.43592020,0.19751152,5.82422556,0.00548577,0.02977700,0.01365723,0.16814640
-2.15207604,8.52580722,0.36604525,2.40494209,0.19637174,5.69906902,0.00561245,0.02906830,0.01406514,0.16357752
-2.14607304,8.36898937,0.34965326,2.37922415,0.19539296,5.57048832,0.00574485,0.02837117,0.01454484,0.15907482
-2.14007004,8.21579277,0.33443482,2.35868279,0.19459717,5.43996162,0.00588175,0.02769145,0.01509402,0.15467137
-2.13406703,8.06742488,0.32047625,2.34303395,0.19399905,5.30894588,0.00602180,0.02703341,0.01570846,0.15039284
-2.12806403,7.92484161,0.30782657,2.33180464,0.19360580,5.17885233,0.00616361,0.02639963,0.01638211,0.14625756
-2.12206103,7.78874640,0.29649943,2.32435179,0.19341741,5.05102590,0.00630576,0.02579106,0.01710724,0.14227698
-2.11605803,7.65960191,0.28647619,2.31988816,0.19342729,4.92672951,0.00644696,0.02520714,0.01787472,0.13845640
-2.11005503,7.53765377,0.27770999,2.31751414,0.19362337,4.80713373,0.00658609,0.02464595,0.01867429,0.13479591
-2.10405203,7.42296504,0.27013041,2.31625425,0.19398945,4.69331169,0.00672233,0.02410449,0.01949494,0.13129157
-2.09804902,7.31545952,0.26364873,2.31509681,0.19450678,4.58623922,0.00685526,0.02357897,0.02032537,0.12793672
-2.09204602,7.21497108,0.25816329,2.31303510,0.19515576,4.48679917,0.00698496,0.02306515,0.02115442,0.12472329
-2.08604302,7.12129625,0.25356493,2.30910821,0.19591768,4.39578919,0.00711210,0.02255869,0.02197158,0.12164316
-2.08004002,7.03424651,0.24974212,2.30243977,0.19677628,4.31393143,0.00723803,0.02205542,0.02276741,0.11868935
-2.07403702,6.95369715,0.24658564,2.29227283,0.19771918,4.24188311,0.00736484,0.02155173,0.02353399,0.11585714
-2.06803402,6.87962938,0.24399269,2.27799934,0.19873889,4.18024618,0.00749541,0.02104473,0.02426532,0.11314486
-2.06203102,6.81216304,0.24187015,2.25918297,0.19983353,4.12957514,0.00763340,0.02053254,0.02495756,0.11055451
-2.05602801,6.75157770,0.24013708,2.23557425,0.20100701,4.09038168,0.00778328,0.02001434,0.02560926,0.10809206
-2.05002501,6.69832058,0.23872621,2.20711752,0.20226888,4.06313547,0.00795024,0.01949049,0.02622143,0.10576740
-2.04402201,6.65300083,0.23758465,2.17394955,0.20363360,4.04826062,0.00814016,0.01896250,0.02679752,0.10359407
-2.03801901,6.61637023,0.23667365,2.13638995,0.20511952,4.04612774,0.00835951,0.01843298,0.02734326,0.10158869
-2.03201601,6.58929157,0.23596760,2.09492419,0.20674749,4.05704194,0.00861523,0.01790547,0.02786640,0.09977009
-2.02601301,6.57269627,0.23545243,2.05018023,0.20853928,4.08122737,0.00891456,0.01738433,0.02837631,0.09815835
-2.02001001,6.56753395,0.23512341,2.00289993,0.21051583,4.11880937,0.00926495,0.01687448,0.02888356,0.09677366
-2.01400700,6.57471674,0.23498267,1.95390693,0.21269561,4.16979523,0.00967388,0.01638121,0.02939939,0.09563517
-2.00800400,6.59506145,0.23503647,1.90407254,0.21509302,4.23405501,0.01014868,0.01590994,0.02993515,0.09475977
-2.00200100,6.62923295,0.23529257,1.85428141,0.21771710,4.31130351,0.01069642,0.01546599,0.03050173,0.09416107
-1.99599800,6.67769158,0.23575763,1.80539838,0.22057055,4.40108489,0.01132373,0.01505443,0.03110904,0.09384839
-1.98999500,6.74064759,0.23643501,1.75823828,0.22364916,4.50276066,0.01203670,0.01467985,0.03176550,0.09382610
-1.98399200,6.81802457,0.23732294,1.71353947,0.22694167,4.61550222,0.01284072,0.01434629,0.03247763,0.09409299
-1.97798899,6.90943359,0.23841320,1.67194247,0.23043009,4.73828830,0.01374041,0.01405713,0.03324972,0.09464213
-1.97198599,7.01415904,0.23969038,1.63397392,0.23409040,4.86990769,0.01473951,0.01381502,0.03408359,0.09546077
-1.96598299,7.13115639,0.24113170,1.60003638,0.23789360,5.00896730,0.01584083,0.01362191,0.03497849,0.09653065
-1.95997999,7.25906153,0.24270732,1.57040379,0.24180703,5.15390524,0.01704613,0.01347903,0.03593109,0.09782851
-1.95397699,7.39621087,0.24438125,1.54522225,0.24579585,5.30300860,0.01835605,0.01338694,0.03693563,0.09932672
-1.94797399,7.54067075,0.24611252,1.52451554,0.24982447,5.45443515,0.01977010,0.01334557,0.03798402,0.10099417
-1.94197099,7.69027457,0.24785678,1.50819462,0.25385802,5.60623842,0.02128651,0.01335432,0.03906622,0.10279720
-1.93596798,7.84266577,0.24956793,1.49607002,0.25786347,5.75639532,0.02290219,0.01341205,0.04017052,0.10470058
-1.92996498,7.99534484,0.25119993,1.48786641,0.26181061,5.90283553,0.02461260,0.01351715,0.04128390,0.10666849
-1.92396198,8.14571841,0.25270837,1.48323816,0.26567258,6.04347205,0.02641172,0.01366758,0.04239243,0.10866542
-1.91795898,8.29114899,0.25405205,1.48178516,0.26942598,6.17623213,0.02829188,0.01386085,0.04348166,0.11065699
-1.91195598,8.42900375,0.25519409,1.48306802,0.27305072,6.29908831,0.03024373,0.01409400,0.04453693,0.11261064
-1.90595298,8.55670145,0.25610279,1.48662218,0.27652933,6.41008869,0.03225612,0.01436360,0.04554373,0.11449608
-1.89994997,8.67175651,0.25675217,1.49197040,0.27984607,6.50738657,0.03431609,0.01466572,0.04648797,0.11628565
-1.89394697,8.77181980,0.25712203,1.49863347,0.28298582,6.58926866,0.03640884,0.01499588,0.04735617,0.11795448
-1.88794397,8.85471589,0.25719772,1.50613905,0.28593280,6.65418190,0.03851775,0.01534902,0.04813569,0.11948049
-1.88194097,8.91847645,0.25696963,1.51402881,0.28866934,6.70075845,0.04062451,0.01571955,0.04881486,0.12084427
-1.87593797,8.96136999,0.25643243,1.52186396,0.29117475,6.72783855,0.04270927,0.01610129,0.04938307,0.12202884
-1.86993497,8.98192795,0.25558415,1.52922968,0.29342446,6.73449094,0.04475087,0.01648764,0.04983092,0.12301935
-1.86393197,8.97896699,0.25442528,1.53573863,0.29538944,6.72003039,0.04672719,0.01687158,0.05015021,0.12380277
-1.85792896,8.95160776,0.25295789,1.54103402,0.29703607,6.68403202,0.04861549,0.01724592,0.05033412,0.12436761
-1.85192596,8.89928978,0.25118480,1.54479253,0.29832646,6.62634176,0.05039292,0.01760342,0.05037724,0.12470360
-1.84592296,8.82178235,0.24910907,1.54672735,0.29921920,6.54708271,0.05203701,0.01793708,0.05027569,0.12480157
-1.83991996,8.71919125,0.24673363,1.54659143,0.29967058,6.44665677,0.05352620,0.01824040,0.05002723,0.12465329
-1.83391696,8.59196063,0.24406118,1.54418114,0.29963620,6.32574132,0.05484040,0.01850766,0.04963138,0.12425154
-1.82791396,8.44087003,0.24109441,1.53934020,0.29907289,6.18528062,0.05596159,0.01873425,0.04908959,0.12359020
-1.82191096,8.26702585,0.23783635,1.53196367,0.29794086,6.02647180,0.05687428,0.01891697,0.04840527,0.12266446
-1.81590795,8.07184712,0.23429101,1.52200192,0.29620587,5.85074559,0.05756597,0.01905429,0.04758400,0.12147113
-1.80990495,7.85704546,0.23046408,1.50946407,0.29384151,5.65974190,0.05802758,0.01914660,0.04663347,0.12000900
-1.80390195,7.62459897,0.22636371,1.49442071,0.29083120,5.45528086,0.05825363,0.01919643,0.04556359,0.11827923
-1.79789895,7.37672055,0.22200133,1.47700539,0.28717003,5.23932976,0.05824249,0.01920852,0.04438640,0.11628573
-1.79189595,7.11582088,0.21739229,1.45741471,0.28286617,5.01396698,0.05799632,0.01918996,0.04311591,0.11403554
-1.78589295,6.84446681,0.21255641,1.43590659,0.27794188,4.78134367,0.05752101,0.01915007,0.04176795,0.11153913
-1.77988994,6.56533608,0.20751832,1.41279656,0.27243407,4.54364432,0.05682595,0.01910038,0.04035984,0.10881062
-1.77388694,6.28116948,0.20230759,1.38845204,0.26639428,4.30304754,0.05592368,0.01905438,0.03891008,0.10586787
-1.76788394,5.99472162,0.19695849,1.36328456,0.25988827,4.06168792,0.05482948,0.01902734,0.03743787,0.10273248
-1.76188094,5.70871194,0.19150968,1.33774012,0.25299499,3.82162042,0.05356083,0.01903595,0.03596264,0.09942964
-1.75587794,5.42577712,0.18600348,1.31228798,0.24580528,3.58478805,0.05213688,0.01909800,0.03450360,0.09598784
-1.74987494,5.14842650,0.18048505,1.28740821,0.23842017,3.35299378,0.05057788,0.01923197,0.03307915,0.09243847
-1.74387194,4.87900177,0.17500142,1.26357856,0.23094887,3.12787757,0.04890463,0.01945667,0.03170644,0.08881528
-1.73786893,4.61964215,0.16960034,1.24126114,0.22350663,2.91089859,0.04713793,0.01979085,0.03040089,0.08515377
-1.73186593,4.37225588,0.16432923,1.22088961,0.21621256,2.70332327,0.04529813,0.02025280,0.02917579,0.08149049
-1.72586293,4.13849899,0.15923406,1.20285726,0.20918740,2.50621894,0.04340473,0.02086007,0.02804199,0.07786230
-1.71985993,3.91976145,0.15435836,1.18750678,0.20255135,2.32045281,0.04147607,0.02162913,0.02700774,0.07430562
-1.71385693,3.71716102,0.14974241,1.17512203,0.19642211,2.14669604,0.03952908,0.02257519,0.02607853,0.07085568
-1.70785393,3.53154448,0.14542255,1.16592231,0.19091304,1.98543200,0.03757922,0.02371193,0.02525711,0.06754584
-1.70185093,3.36349564,0.14143072,1.16005931,0.18613158,1.83696818,0.03564035,0.02505143,0.02454364,0.06440694
-1.69584792,3.21334949,0.13779419,1.15761690,0.18217783,1.70145074,0.03372479,0.02660400,0.02393591,0.06146676
-1.68984492,3.08121127,0.13453555,1.15861372,0.17914334,1.57888084,0.03184342,0.02837813,0.02342959,0.05874956
