energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.11255628,5.85749703,0.00397700,0.40126945,0.65997251,2.40795942,0.89875666,0.33436513,0.18900447,2.74412660
-3.10655328,5.89808402,0.00407135,0.40937543,0.66963951,2.40285344,0.91705337,0.34084546,0.19018531,2.76829039
-3.10055028,5.94285316,0.00417449,0.41788999,0.67934534,2.39988778,0.93647362,0.34748612,0.19139476,2.79411415
-3.09454727,5.99178131,0.00428673,0.42684648,0.68910361,2.39902460,0.95706425,0.35428038,0.19263627,2.82157451
-3.08854427,6.04454353,0.00440826,0.43625799,0.69890760,2.40009815,0.97881200,0.36120779,0.19390207,2.85051269
-3.08254127,6.10052895,0.00453910,0.44611677,0.70873000,2.40282610,1.00164193,0.36823467,0.19517375,2.88064076
-3.07653827,6.15886709,0.00467911,0.45639429,0.71852319,2.40682476,1.02541853,0.37531510,0.19642324,2.91155276
-3.07053527,6.21846270,0.00482800,0.46704213,0.72822008,2.41162718,1.04994900,0.38239233,0.19761421,2.94273958
-3.06453227,6.27803730,0.00498537,0.47799336,0.73773532,2.41670325,1.07498866,0.38940060,0.19870373,2.97360699
-3.05852926,6.33617504,0.00515070,0.48916438,0.74696688,2.42148081,1.10024797,0.39626717,0.19964425,3.00349573
-3.05252626,6.39137079,0.00532336,0.50045697,0.75579778,2.42536696,1.12540076,0.40291437,0.20038559,3.03170290
-3.04652326,6.44207862,0.00550266,0.51176046,0.76409819,2.42776869,1.15009332,0.40926173,0.20087702,3.05750384
-3.04052026,6.48675871,0.00568789,0.52295394,0.77172759,2.42811215,1.17395392,0.41522797,0.20106920,3.08017356
-3.03451726,6.52392154,0.00587827,0.53390835,0.77853724,2.42586013,1.19660235,0.42073283,0.20091608,3.09900743
-3.02851426,6.55216811,0.00607304,0.54448851,0.78437293,2.42052728,1.21765930,0.42569875,0.20037648,3.11334047
-3.02251126,6.57022569,0.00627143,0.55455504,0.78907788,2.41169280,1.23675524,0.43005228,0.19941551,3.12256487
-3.01650825,6.57697851,0.00647271,0.56396629,0.79249613,2.39901071,1.25353875,0.43372540,0.19800569,3.12614567
-3.01050525,6.57149352,0.00667615,0.57258027,0.79447606,2.38221751,1.26768410,0.43665663,0.19612771,3.12363437
-3.00450225,6.55304104,0.00688105,0.58025667,0.79487441,2.36113738,1.27889812,0.43879205,0.19377104,3.11468033
-2.99849925,6.52111065,0.00708674,0.58685919,0.79356032,2.33568521,1.28692626,0.44008625,0.19093407,3.09903995
-2.99249625,6.47542236,0.00729254,0.59225800,0.79041963,2.30586742,1.29155788,0.44050323,0.18762418,3.07658362
-2.98649325,6.41593332,0.00749778,0.59633251,0.78535911,2.27178084,1.29263084,0.44001727,0.18385738,3.04730020
-2.98049025,6.34283996,0.00770172,0.59897450,0.77831047,2.23360988,1.29003518,0.43861380,0.17965792,3.01129904
-2.97448724,6.25657566,0.00790362,0.60009127,0.76923403,2.19162187,1.28371598,0.43629019,0.17505754,2.96880933
-2.96848424,6.15780366,0.00810259,0.59960907,0.75812163,2.14616085,1.27367535,0.43305642,0.17009470,2.92017671
-2.96248124,6.04740510,0.00829768,0.59747630,0.74499889,2.09763979,1.25997324,0.42893559,0.16481355,2.86585684
-2.95647824,5.92646184,0.00848774,0.59366655,0.72992629,2.04653117,1.24272724,0.42396421,0.15926294,2.80640605
-2.95047524,5.79623408,0.00867150,0.58818110,0.71299919,1.99335614,1.22211098,0.41819211,0.15349520,2.74246888
-2.94447224,5.65813253,0.00884745,0.58105080,0.69434663,1.93867224,1.19835120,0.41168203,0.14756497,2.67476273
-2.93846923,5.51368561,0.00901389,0.57233710,0.67412883,1.88305982,1.17172340,0.40450864,0.14152794,2.60405978
-2.93246623,5.36450198,0.00916893,0.56213196,0.65253349,1.82710734,1.14254600,0.39675721,0.13543963,2.53116663
-2.92646323,5.21222926,0.00931044,0.55055681,0.62977112,1.77139597,1.11117313,0.38852171,0.12935416,2.45690223
-2.92046023,5.05851009,0.00943615,0.53776024,0.60606938,1.71648377,1.07798623,0.37990246,0.12332310,2.38207466
-2.91445723,4.90493701,0.00954361,0.52391467,0.58166693,1.66288993,1.04338464,0.37100350,0.11739441,2.30745792
-2.90845423,4.75300769,0.00963031,0.50921201,0.55680682,1.61107975,1.00777549,0.36192959,0.11161150,2.23376927
-2.90245123,4.60408258,0.00969371,0.49385851,0.53173002,1.56145080,0.97156339,0.35278315,0.10601238,2.16164835
-2.89644822,4.45934674,0.00973133,0.47806905,0.50666912,1.51432101,0.93514011,0.34366116,0.10062913,2.09163905
-2.89044522,4.31977780,0.00974081,0.46206121,0.48184267,1.46991919,0.89887502,0.33465236,0.09548739,2.02417476
-2.88444222,4.18612161,0.00972007,0.44604922,0.45745038,1.42837863,0.86310636,0.32583469,0.09060619,1.95956810
-2.87843922,4.05887710,0.00966733,0.43023836,0.43366931,1.38973405,0.82813411,0.31727325,0.08599795,1.89800537
-2.87243622,3.93829111,0.00958126,0.41481986,0.41065125,1.35392235,0.79421448,0.30901894,0.08166873,1.83954625
-2.86643322,3.82436379,0.00946104,0.39996670,0.38852134,1.32078710,0.76155647,0.30110767,0.07761861,1.78412879
-2.86043022,3.71686442,0.00930643,0.38583031,0.36737787,1.29008698,0.73032052,0.29356044,0.07384238,1.73157941
-2.85442721,3.61535688,0.00911785,0.37253853,0.34729324,1.26150751,0.70061938,0.28638402,0.07033023,1.68162761
-2.84842421,3.51923377,0.00889642,0.36019457,0.32831588,1.23467602,0.67252090,0.27957241,0.06706873,1.63392448
-2.84242121,3.42775743,0.00864396,0.34887724,0.31047302,1.20917897,0.64605281,0.27310877,0.06404173,1.58806435
-2.83641821,3.34010571,0.00836298,0.33864202,0.29377401,1.18458101,0.62120883,0.26696792,0.06123139,1.54360831
-2.83041521,3.25542044,0.00805672,0.32952313,0.27821398,1.16044480,0.59795602,0.26111905,0.05861913,1.50010861
-2.82441221,3.17285598,0.00772901,0.32153618,0.26377762,1.13635084,0.57624271,0.25552857,0.05618661,1.45713270
-2.81840920,3.09162561,0.00738426,0.31468121,0.25044285,1.11191627,0.55600666,0.25016298,0.05391648,1.41428576
-2.81240620,3.01104341,0.00702740,0.30894597,0.23818421,1.08681191,0.53718287,0.24499144,0.05179310,1.37123084
-2.80640320,2.93055988,0.00666371,0.30430910,0.22697568,1.06077666,0.51971073,0.23998809,0.04980308,1.32770547
-2.80040020,2.84978962,0.00629879,0.30074313,0.21679307,1.03362885,0.50354007,0.23513385,0.04793561,1.28353437
-2.79439720,2.76853011,0.00593840,0.29821702,0.20761558,1.00527389,0.48863579,0.23041772,0.04618268,1.23863760
-2.78839420,2.68677108,0.00558838,0.29669823,0.19942687,0.97570818,0.47498096,0.22583751,0.04453905,1.19303407
-2.78239120,2.60469436,0.00525451,0.29615427,0.19221528,0.94501918,0.46257828,0.22140002,0.04300214,1.14684033
-2.77638819,2.52266490,0.00494246,0.29655363,0.18597360,0.91338176,0.45144985,0.21712061,0.04157176,1.10026512
-2.77038519,2.44121379,0.00465762,0.29786630,0.18069822,0.88105138,0.44163546,0.21302251,0.04024971,1.05359990
-2.76438219,2.36101470,0.00440507,0.30006382,0.17638797,0.84835433,0.43318960,0.20913555,0.03903935,1.00720621
-2.75837919,2.28285541,0.00418947,0.30311910,0.17304256,0.81567598,0.42617737,0.20549483,0.03794513,0.96150053
-2.75237619,2.20760613,0.00401499,0.30700616,0.17066099,0.78344748,0.42066979,0.20213922,0.03697207,0.91693749
-2.74637319,2.13618663,0.00388526,0.31169980,0.16923989,0.75213192,0.41673869,0.19910988,0.03612537,0.87399236
-2.74037019,2.06953391,0.00380328,0.31717561,0.16877193,0.72221039,0.41445171,0.19644888,0.03540996,0.83314360
-2.73436718,2.00857211,0.00377141,0.32341013,0.16924450,0.69416894,0.41386765,0.19419813,0.03483024,0.79485633
-2.72836418,1.95418602,0.00379130,0.33038151,0.17063869,0.66848672,0.41503257,0.19239851,0.03438987,0.75956739
-2.72236118,1.90719946,0.00386388,0.33807058,0.17292864,0.64562603,0.41797676,0.19108943,0.03409164,0.72767259
-2.71635818,1.86835907,0.00398928,0.34646234,0.17608125,0.62602436,0.42271299,0.19030865,0.03393750,0.69951655
-2.71035518,1.83832401,0.00416687,0.35554788,0.18005648,0.61008868,0.42923587,0.19009256,0.03392870,0.67538542
-2.70435218,1.81766139,0.00439522,0.36532657,0.18480793,0.59819201,0.43752259,0.19047664,0.03406593,0.65550262
-2.69834917,1.80684714,0.00467211,0.37580838,0.19028396,0.59067191,0.44753476,0.19149623,0.03434966,0.64002747
-2.69234617,1.80627142,0.00499453,0.38701615,0.19642913,0.58783079,0.45922132,0.19318733,0.03478042,0.62905660
-2.68634317,1.81624759,0.00535875,0.39898760,0.20318589,0.58993737,0.47252220,0.19558754,0.03535914,0.62262779
-2.68034017,1.83702334,0.00576034,0.41177689,0.21049653,0.59722892,0.48737255,0.19873681,0.03608751,0.62072574
-2.67433717,1.86879273,0.00619425,0.42545536,0.21830522,0.60991369,0.50370703,0.20267798,0.03696825,0.62328938
-2.66833417,1.91170754,0.00665491,0.44011146,0.22655998,0.62817280,0.52146395,0.20745708,0.03800535,0.63022008
-2.66233117,1.96588665,0.00713636,0.45584947,0.23521456,0.65216122,0.54058882,0.21312309,0.03920418,0.64139018
-2.65632816,2.03142208,0.00763235,0.47278701,0.24423005,0.68200722,0.56103703,0.21972730,0.04057156,0.65665131
-2.65032516,2.10838075,0.00813649,0.49105122,0.25357607,0.71781000,0.58277531,0.22732211,0.04211562,0.67584192
-2.64432216,2.19680124,0.00864245,0.51077368,0.26323160,0.75963530,0.60578179,0.23595918,0.04384557,0.69879364
-2.63831916,2.29668516,0.00914408,0.53208400,0.27318518,0.80750882,0.63004463,0.24568723,0.04577135,0.72533606
-2.63231616,2.40798327,0.00963561,0.55510246,0.28343455,0.86140781,0.65555897,0.25654914,0.04790312,0.75529968
-2.62631316,2.53057675,0.01011178,0.57993176,0.29398581,0.92125089,0.68232251,0.26857884,0.05025063,0.78851697
-2.62031016,2.66425464,0.01056802,0.60664829,0.30485181,0.98688693,0.71032978,0.28179781,0.05282255,0.82482149
-2.61430715,2.80868855,0.01100056,0.63529337,0.31605025,1.05808332,0.73956547,0.29621158,0.05562570,0.86404524
-2.60830415,2.96340642,0.01140650,0.66586469,0.32760120,1.13451476,0.76999711,0.31180619,0.05866427,0.90601457
-2.60230115,3.12776698,0.01178395,0.69830870,0.33952439,1.21575321,0.80156760,0.32854498,0.06193902,0.95054489
-2.59629815,3.30093694,0.01213201,0.73251408,0.35183638,1.30125998,0.83418806,0.34636576,0.06544661,0.99743480
-2.59029515,3.48187269,0.01245079,0.76830700,0.36454760,1.39038083,0.86773146,0.36517871,0.06917892,1.04646001
-2.58429215,3.66930847,0.01274134,0.80544832,0.37765970,1.48234490,0.90202757,0.38486492,0.07312261,1.09736755
-2.57828914,3.86175228,0.01300564,0.84363316,0.39116310,1.57626792,0.93685953,0.40527601,0.07725871,1.14987097
-2.57228614,4.05749091,0.01324644,0.88249301,0.40503499,1.67116030,0.97196244,0.42623465,0.08156251,1.20364669
-2.56628314,4.25460464,0.01346712,0.92160039,0.41923791,1.76594011,1.00702426,0.44753627,0.08600357,1.25833207
-2.56028014,4.45099183,0.01367156,0.96047608,0.43371895,1.85945091,1.04168899,0.46895176,0.09054603,1.31352542
-2.55427714,4.64440292,0.01386396,0.99859875,0.44840956,1.95048404,1.07556224,0.49023123,0.09514896,1.36878797
-2.54827414,4.83248312,0.01404862,1.03541664,0.46322606,2.03780465,1.10821895,0.51110876,0.09976712,1.42364798
-2.54227114,5.01282210,0.01422978,1.07036097,0.47807079,2.12018061,1.13921304,0.53130786,0.10435172,1.47760676
-2.53626813,5.18300911,0.01441143,1.10286054,0.49283376,2.19641321,1.16808867,0.55054763,0.10885141,1.53014640
-2.53026513,5.34069117,0.01459713,1.13235699,0.50739480,2.26536846,1.19439251,0.56854926,0.11321337,1.58073892
-2.52426213,5.48363213,0.01478984,1.15832015,0.52162609,2.32600754,1.21768662,0.58504276,0.11738449,1.62885640
-2.51825913,5.60977018,0.01499180,1.18026291,0.53539487,2.37741536,1.23756141,0.59977359,0.12131258,1.67398176
-2.51225613,5.71727167,0.01520442,1.19775496,0.54856633,2.41882594,1.25364804,0.61250910,0.12494757,1.71561969
-2.50625313,5.80457894,0.01542820,1.21043506,0.56100655,2.44964347,1.26562994,0.62304434,0.12824271,1.75330734
-2.50025013,5.87045073,0.01566267,1.21802128,0.57258536,2.46945847,1.27325278,0.63120736,0.13115568,1.78662448
-2.49424712,5.91399383,0.01590641,1.22031892,0.58317920,2.47805834,1.27633278,0.63686354,0.13364963,1.81520280
-2.48824412,5.93468493,0.01615705,1.21722593,0.59267373,2.47543208,1.27476291,0.63991909,0.13569406,1.83873412
-2.48224112,5.93238270,0.01641134,1.20873566,0.60096648,2.46176912,1.26851692,0.64032343,0.13726559,1.85697746
-2.47623812,5.90732992,0.01666525,1.19493699,0.60796923,2.43745266,1.25765111,0.63807064,0.13834859,1.86976483
-2.47023512,5.86014628,0.01691409,1.17601196,0.61361041,2.40304795,1.24230386,0.63319970,0.13893559,1.87700575
-2.46423212,5.79181277,0.01715269,1.15223097,0.61783731,2.35928620,1.22269309,0.62579387,0.13902758,1.87869053
-2.45822911,5.70364865,0.01737553,1.12394606,0.62061831,2.30704502,1.19911181,0.61597899,0.13863410,1.87489240
-2.45222611,5.59728235,0.01757700,1.09158233,0.62194489,2.24732625,1.17192197,0.60392098,0.13777314,1.86576847
-2.44622311,5.47461740,0.01775157,1.05562806,0.62183357,2.18123222,1.14154692,0.58982245,0.13647093,1.85155955
-2.44022011,5.33779491,0.01789401,1.01662379,0.62032760,2.10994115,1.10846278,0.57391879,0.13476148,1.83258880
-2.43421711,5.18915345,0.01799963,0.97515073,0.61749836,2.03468270,1.07318893,0.55647350,0.13268598,1.80925930
-2.42821411,5.03118753,0.01806444,0.93181896,0.61344625,1.95671425,1.03627801,0.53777320,0.13029211,1.78205023
-2.42221111,4.86650534,0.01808535,0.88725555,0.60830109,1.87729855,0.99830548,0.51812222,0.12763309,1.75151172
-2.41620810,4.69778647,0.01806035,0.84209300,0.60222171,1.79768304,0.95985919,0.49783689,0.12476673,1.71825822
-2.41020510,4.52774002,0.01798856,0.79695826,0.59539470,1.71908123,0.92152900,0.47723981,0.12175422,1.68296023
-2.40420210,4.35906336,0.01787040,0.75246230,0.58803221,1.64265619,0.88389657,0.45665391,0.11865900,1.64633437
-2.39819910,4.19440195,0.01770753,0.70919061,0.58036859,1.56950616,0.84752562,0.43639664,0.11554543,1.60913177
-2.39219610,4.03631027,0.01750290,0.66769458,0.57265604,1.50065232,0.81295263,0.41677426,0.11247751,1.57212481
-2.38619310,3.88721405,0.01726067,0.62848378,0.56515911,1.43702843,0.78067809,0.39807640,0.10951752,1.53609237
-2.38019010,3.74937419,0.01698611,0.59201930,0.55814825,1.37947233,0.75115850,0.38057086,0.10672478,1.50180389
-2.37418709,3.62485259,0.01668544,0.55870799,0.55189251,1.32871905,0.72479912,0.36449890,0.10415442,1.47000258
-2.36818409,3.51548029,0.01636566,0.52889772,0.54665171,1.28539534,0.70194750,0.35007103,0.10185621,1.44138811
-2.36218109,3.42282846,0.01603434,0.50287355,0.54266818,1.25001561,0.68288811,0.33746334,0.09987358,1.41659955
-2.35617809,3.34818284,0.01569938,0.48085484,0.54015866,1.22297894,0.66783785,0.32681461,0.09824270,1.39619894
-2.35017509,3.29252219,0.01536880,0.46299321,0.53930639,1.20456735,0.65694277,0.31822407,0.09699186,1.38065618
-2.34417209,3.25650136,0.01505050,0.44937142,0.54025414,1.19494506,0.65027602,0.31175007,0.09614085,1.37033586
-2.33816908,3.24043973,0.01475200,0.44000312,0.54309815,1.19415880,0.64783700,0.30740957,0.09570066,1.36548666
-2.33216608,3.24431540,0.01448027,0.43483341,0.54788359,1.20213919,0.64955188,0.30517848,0.09567330,1.36623372
-2.32616308,3.26776569,0.01424157,0.43374035,0.55460174,1.21870306,0.65527548,0.30499303,0.09605188,1.37257451
-2.32016008,3.31009417,0.01404126,0.43653726,0.56318902,1.24355689,0.66479448,0.30675183,0.09682076,1.38437840
-2.31415708,3.37028430,0.01388372,0.44297599,0.57352809,1.27630126,0.67783200,0.31031893,0.09795597,1.40139017
-2.30815408,3.44701980,0.01377230,0.45275104,0.58545106,1.31643627,0.69405335,0.31552754,0.09942572,1.42323741
-2.30215108,3.53871119,0.01370927,0.46550458,0.59874474,1.36336807,0.71307308,0.32218446,0.10119109,1.44944165
-2.29614807,3.64352833,0.01369582,0.48083237,0.61315768,1.41641637,0.73446292,0.33007504,0.10320682,1.47943294
-2.29014507,3.75943804,0.01373216,0.49829056,0.62840898,1.47482290,0.75776068,0.33896860,0.10542222,1.51256733
-2.28414207,3.88424620,0.01381755,0.51740320,0.64419825,1.53776096,0.78247976,0.34862405,0.10778217,1.54814680
-2.27813907,4.01564323,0.01395038,0.53767062,0.66021662,1.60434586,0.80811915,0.35879571,0.11022817,1.58544075
-2.27213607,4.15125185,0.01412835,0.55857833,0.67615810,1.67364629,0.83417355,0.36923901,0.11269952,1.62370852
-2.26613307,4.28867615,0.01434853,0.57960649,0.69173099,1.74469666,0.86014360,0.37971597,0.11513448,1.66222187
-2.26013007,4.42555059,0.01460749,0.60023961,0.70666875,1.81651033,0.88554563,0.39000039,0.11747146,1.70028672
-2.25412706,4.55958780,0.01490144,0.61997646,0.72073993,1.88809364,0.90992101,0.39988243,0.11965027,1.73726339
-2.24812406,4.68862412,0.01522631,0.63833987,0.73375666,1.95846078,0.93284461,0.40917264,0.12161331,1.77258441
-2.24212106,4.81066169,0.01557782,0.65488619,0.74558136,2.02664931,0.95393232,0.41770521,0.12330677,1.80576942
-2.23611806,4.92390616,0.01595159,0.66921409,0.75613138,2.09173632,0.97284737,0.42534044,0.12468170,1.83643650
-2.23011506,5.02679921,0.01634316,0.68097265,0.76538131,2.15285492,0.98930524,0.43196636,0.12569506,1.86430958
-2.22411206,5.11804510,0.01674799,0.68986823,0.77336293,2.20921099,1.00307716,0.43749951,0.12631063,1.88922170
-2.21810905,5.19663087,0.01716153,0.69567003,0.78016265,2.26009980,1.01399204,0.44188484,0.12649978,1.91111389
-2.21210605,5.26183973,0.01757915,0.69821423,0.78591672,2.30492232,1.02193691,0.44509489,0.12624203,1.93003005
-2.20610305,5.31325760,0.01799619,0.69740625,0.79080424,2.34320073,1.02685569,0.44712817,0.12552548,1.94610781
-2.20010005,5.35077283,0.01840786,0.69322147,0.79503841,2.37459284,1.02874669,0.44800704,0.12434696,1.95956598
-2.19409705,5.37456937,0.01880929,0.68570393,0.79885627,2.39890486,1.02765869,0.44777498,0.12271202,1.97068914
-2.18809405,5.38511382,0.01919549,0.67496336,0.80250748,2.41610230,1.02368587,0.44649358,0.12063460,1.97981000
-2.18209105,5.38313699,0.01956133,0.66117053,0.80624252,2.42631831,1.01696196,0.44423924,0.11813659,1.98729035
-2.17608804,5.36961063,0.01990159,0.64455094,0.81030096,2.42985925,1.00765357,0.44109987,0.11524706,1.99350154
-2.17008504,5.34572034,0.02021096,0.62537743,0.81490018,2.42720698,0.99595320,0.43717151,0.11200139,1.99880521
-2.16408204,5.31283538,0.02048413,0.60396156,0.82022514,2.41901760,0.98207217,0.43255522,0.10844021,2.00353528
-2.15807904,5.27247647,0.02071582,0.58064438,0.82641958,2.40611638,0.96623363,0.42735421,0.10460821,2.00798190
-2.15207604,5.22628240,0.02090094,0.55578684,0.83357911,2.38948863,0.94866609,0.42167131,0.10055295,2.01237819
-2.14607304,5.17597642,0.02103464,0.52976008,0.84174642,2.37026654,0.92959751,0.41560690,0.09632351,2.01689025
-2.14007004,5.12333302,0.02111246,0.50293611,0.85090900,2.34971181,0.90925032,0.40925728,0.09196936,2.02161101
-2.13406703,5.07014594,0.02113047,0.47567902,0.86099918,2.32919429,0.88783740,0.40271348,0.08753910,2.02655808
-2.12806403,5.01819764,0.02108541,0.44833708,0.87189685,2.31016684,0.86555917,0.39606061,0.08307943,2.03167573
-2.12206103,4.96923068,0.02097480,0.42123590,0.88343440,2.29413655,0.84260174,0.38937751,0.07863426,2.03684085
-2.11605803,4.92492116,0.02079709,0.39467284,0.89540389,2.28263294,0.81913620,0.38273687,0.07424395,2.04187253
-2.11005503,4.88685406,0.02055173,0.36891271,0.90756597,2.27717351,0.79531883,0.37620550,0.06994475,2.04654470
-2.10405203,4.85650044,0.02023926,0.34418479,0.91966019,2.27922734,0.77129218,0.36984492,0.06576842,2.05060125
-2.09804902,4.83519631,0.01986137,0.32068118,0.93141617,2.29017751,0.74718679,0.36371193,0.06174210,2.05377261
-2.09204602,4.82412279,0.01942093,0.29855637,0.94256508,2.31128313,0.72312334,0.35785925,0.05788824,2.05579298
-2.08604302,4.82428754,0.01892193,0.27792782,0.95285086,2.34364213,0.69921503,0.35233603,0.05422481,2.05641722
-2.08004002,4.83650726,0.01836947,0.25887758,0.96204070,2.38815564,0.67556988,0.34718824,0.05076551,2.05543642
-2.07403702,4.86139129,0.01776970,0.24145455,0.96993418,2.44549543,0.65229283,0.34245880,0.04752023,2.05269122
-2.06803402,4.89932661,0.01712963,0.22567733,0.97637066,2.51607538,0.62948743,0.33818753,0.04449542,2.04808225
-2.06203102,4.95046477,0.01645708,0.21153750,0.98123460,2.60002833,0.60725694,0.33441076,0.04169461,2.04157689
-2.05602801,5.01471111,0.01576044,0.19900304,0.98445856,2.69718951,0.58570474,0.33116083,0.03911886,2.03321221
-2.05002501,5.09171758,0.01504857,0.18802186,0.98602382,2.80708762,0.56493412,0.32846526,0.03676727,2.02309368
-2.04402201,5.18087959,0.01433052,0.17852533,0.98595859,2.92894458,0.54504727,0.32634592,0.03463740,2.01139003
-2.03801901,5.28133837,0.01361540,0.17043154,0.98433400,3.06168453,0.52614377,0.32481806,0.03272561,1.99832436
-2.03201601,5.39198951,0.01291217,0.16364855,0.98125825,3.20395267,0.50831843,0.32388940,0.03102743,1.98416221
-2.02601301,5.51149853,0.01222943,0.15807720,0.97686915,3.35414381,0.49165886,0.32355935,0.02953777,1.96919727
-2.02001001,5.63832423,0.01157525,0.15361378,0.97132564,3.51044053,0.47624277,0.32381846,0.02825113,1.95373569
-2.01400700,5.77074974,0.01095702,0.15015241,0.96479873,3.67085980,0.46213525,0.32464805,0.02716172,1.93807981
-2.00800400,5.90692120,0.01038130,0.14758706,0.95746247,3.83330724,0.44938615,0.32602029,0.02626350,1.92251235
-2.00200100,6.04489346,0.00985371,0.14581342,0.94948527,3.99563694,0.43802782,0.32789847,0.02555026,1.90728204
-1.99599800,6.18268127,0.00937884,0.14473044,0.94102227,4.15571514,0.42807317,0.33023778,0.02501557,1.89259132
-1.98999500,6.31831473,0.00896017,0.14424161,0.93220888,4.31148514,0.41951440,0.33298628,0.02465274,1.87858692
-1.98399200,6.44989655,0.00860006,0.14425602,0.92315602,4.46103106,0.41232221,0.33608619,0.02445482,1.86535365
-1.97798899,6.57565897,0.00829971,0.14468915,0.91394697,4.60263777,0.40644573,0.33947538,0.02441450,1.85291165
-1.97198599,6.69401779,0.00805919,0.14546345,0.90463610,4.73484433,0.40181306,0.34308894,0.02452408,1.84121727
-1.96598299,6.80362091,0.00787750,0.14650863,0.89524931,4.85648873,0.39833247,0.34686082,0.02477540,1.83016707
-1.95997999,6.90338909,0.00775262,0.14776175,0.88578610,4.96674170,0.39589413,0.35072536,0.02515980,1.81960495
-1.95397699,6.99254678,0.00768157,0.14916710,0.87622295,5.06512819,0.39437242,0.35461866,0.02566812,1.80933151
-1.94797399,7.07064158,0.00766055,0.15067585,0.86651787,5.15153535,0.39362865,0.35847985,0.02629062,1.79911540
-1.94197099,7.13755113,0.00768505,0.15224553,0.85661563,5.22620672,0.39351409,0.36225196,0.02701700,1.78870569
-1.93596798,7.19347728,0.00774997,0.15383946,0.84645350,5.28972288,0.39387333,0.36588264,0.02783642,1.77784477
-1.92996498,7.23892773,0.00784976,0.15542598,0.83596698,5.34296940,0.39454784,0.36932465,0.02873751,1.76628108
-1.92396198,7.27468625,0.00797859,0.15697775,0.82509548,5.38709376,0.39537960,0.37253601,0.02970838,1.75378118
-1.91795898,7.30177302,0.00813048,0.15847103,0.81378741,5.42345313,0.39621479,0.37548020,0.03073672,1.74014062
-1.91195598,7.32139733,0.00829943,0.15988504,0.80200469,5.45355564,0.39690740,0.37812608,0.03180986,1.72519341
-1.90595298,7.33490505,0.00847961,0.16120146,0.78972648,5.47899770,0.39732285,0.38044797,0.03291486,1.70881968
-1.89994997,7.34372355,0.00866548,0.16240408,0.77695188,5.50140033,0.39734127,0.38242570,0.03403867,1.69095167
-1.89394697,7.34930692,0.00885189,0.16347864,0.76370186,5.52234719,0.39686065,0.38404486,0.03516823,1.67157784
-1.88794397,7.35308394,0.00903422,0.16441289,0.75002014,5.54332712,0.39579962,0.38529720,0.03629073,1.65074521
-1.88194097,7.35641118,0.00920844,0.16519683,0.73597322,5.56568320,0.39409985,0.38618127,0.03739374,1.62856020
-1.87593797,7.36053302,0.00937119,0.16582313,0.72164960,5.59057043,0.39172790,0.38670318,0.03846547,1.60518784
-1.86993497,7.36655007,0.00951986,0.16628767,0.70715825,5.61892324,0.38867667,0.38687765,0.03949498,1.58084981
-1.86393197,7.37539664,0.00965253,0.16659027,0.69262649,5.65143366,0.38496613,0.38672901,0.04047247,1.55582115
-1.85792896,7.38782744,0.00976804,0.16673530,0.67819733,5.68854028,0.38064345,0.38629235,0.04138944,1.53042608
-1.85192596,7.40441332,0.00986590,0.16673247,0.66402643,5.73042778,0.37578244,0.38561442,0.04223897,1.50503266
-1.84592296,7.42554498,0.00994630,0.16659732,0.65027872,5.77703616,0.37048230,0.38475448,0.04301589,1.48004665
-1.83991996,7.45144346,0.01000995,0.16635179,0.63712487,5.82807839,0.36486566,0.38378467,0.04371691,1.45590444
-1.83391696,7.48217590,0.01005807,0.16602440,0.62473754,5.88306501,0.35907598,0.38279005,0.04434072,1.43306511
-1.82791396,7.51767480,0.01009225,0.16565033,0.61328773,5.94133390,0.35327435,0.38186803,0.04488805,1.41200162
-1.82191096,7.55775900,0.01011433,0.16527118,0.60294104,6.00208340,0.34763568,0.38112726,0.04536157,1.39319121
-1.81590795,7.60215475,0.01012632,0.16493444,0.59385411,6.06440701,0.34234449,0.38068582,0.04576584,1.37710498
-1.80990495,7.65051531,0.01013027,0.16469272,0.58617114,6.12732788,0.33759035,0.38066885,0.04610710,1.36419682
-1.80390195,7.70243790,0.01012817,0.16460264,0.58002071,6.18983178,0.33356302,0.38120548,0.04639297,1.35489180
-1.79789895,7.75747712,0.01012188,0.16472351,0.57551275,6.25089714,0.33044751,0.38242526,0.04663220,1.34957417
-1.79189595,7.81515413,0.01011304,0.16511583,0.57273584,6.30952132,0.32841907,0.38445421,0.04683425,1.34857536
-1.78589295,7.87496168,0.01010302,0.16583956,0.57175486,6.36474253,0.32763832,0.38741043,0.04700890,1.35216207
-1.77988994,7.93636491,0.01009288,0.16695231,0.57260893,6.41565700,0.32824655,0.39139967,0.04716578,1.36052501
-1.77388694,7.99879861,0.01008335,0.16850747,0.57530973,6.46143145,0.33036139,0.39651086,0.04731401,1.37376852
-1.76788394,8.06166152,0.01007484,0.17055238,0.57984024,6.50131113,0.33407283,0.40281184,0.04746173,1.39190161
-1.76188094,8.12430886,0.01006745,0.17312649,0.58615389,6.53462377,0.33943980,0.41034544,0.04761574,1.41483066
-1.75587794,8.18604394,0.01006098,0.17625973,0.59417411,6.56078018,0.34648729,0.41912613,0.04778121,1.44235440
-1.74987494,8.24611024,0.01005500,0.17997108,0.60379440,6.57927211,0.35520426,0.42913731,0.04796141,1.47416133
