energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-3.47873937,5.07085397,0.00274543,1.51599807,4.16947622,1.32006681,0.71206650,2.11907961,0.36776103,0.00000000
-3.47273637,5.18564497,0.00271834,1.53850731,4.23464852,1.33652549,0.72741381,2.19752114,0.38013746,0.00000000
-3.46673337,5.29711254,0.00269450,1.55701992,4.28662677,1.34975465,0.74245143,2.28069443,0.39332105,0.00000000
-3.46073037,5.40364168,0.00267289,1.57139676,4.32482289,1.35963563,0.75686462,2.36725987,0.40708858,0.00000000
-3.45472736,5.50367431,0.00265261,1.58154612,4.34882717,1.36609165,0.77035825,2.45582968,0.42121405,0.00000000
-3.44872436,5.59572174,0.00263283,1.58742169,4.35840942,1.36908510,0.78265947,2.54498431,0.43547119,0.00000000
-3.44272136,5.67837469,0.00261284,1.58901933,4.35351577,1.36861392,0.79351953,2.63328895,0.44963544,0.00000000
-3.43671836,5.75031151,0.00259200,1.58637294,4.33426143,1.36470726,0.80271490,2.71931013,0.46348576,0.00000000
-3.43071536,5.81030486,0.00256979,1.57954974,4.30092003,1.35742069,0.81004786,2.80163260,0.47680617,0.00000000
-3.42471236,5.85722775,0.00254573,1.56864510,4.25391018,1.34683141,0.81534665,2.87887615,0.48938710,0.00000000
-3.41870935,5.89005935,0.00251941,1.55377753,4.19377985,1.33303356,0.81846536,2.94971264,0.50102671,0.00000000
-3.41270635,5.90789123,0.00249047,1.53508380,4.12118960,1.31613403,0.81928380,3.01288301,0.51153222,0.00000000
-3.40670335,5.90993434,0.00245858,1.51271480,4.03689519,1.29624896,0.81770725,3.06721417,0.52072131,0.00000000
-3.40070035,5.89552720,0.00242347,1.48683200,3.94173034,1.27350101,0.81366641,3.11163579,0.52842379,0.00000000
-3.39469735,5.86414533,0.00238487,1.45760501,3.83659030,1.24801772,0.80711739,3.14519651,0.53448334,0.00000000
-3.38869435,5.81541191,0.00234256,1.42521011,3.72241673,1.21993071,0.79804196,3.16707972,0.53875959,0.00000000
-3.38269135,5.74910933,0.00229634,1.38982976,3.60018411,1.18937593,0.78644785,3.17661814,0.54113037,0.00000000
-3.37668834,5.66519124,0.00224604,1.35165311,3.47088808,1.15649469,0.77236914,3.17330729,0.54149408,0.00000000
-3.37068534,5.56379431,0.00219155,1.31087731,3.33553556,1.12143536,0.75586666,3.15681702,0.53977219,0.00000000
-3.36468234,5.44524906,0.00213279,1.26770938,3.19513672,1.08435558,0.73702822,3.12700093,0.53591161,0.00000000
-3.35867934,5.31008863,0.00206975,1.22236837,3.05069848,1.04542457,0.71596866,3.08390301,0.52988697,0.00000000
-3.35267634,5.15905467,0.00200249,1.17508768,2.90321928,1.00482546,0.69282948,3.02776115,0.52170250,0.00000000
-3.34667334,4.99309937,0.00193113,1.12611697,2.75368478,0.96275725,0.66777802,2.95900690,0.51139343,0.00000000
-3.34067034,4.81338280,0.00185589,1.07572368,2.60306408,0.91943620,0.64100606,2.87826141,0.49902679,0.00000000
-3.33466733,4.62126499,0.00177703,1.02419374,2.45230618,0.87509652,0.61272788,2.78632695,0.48470146,0.00000000
-3.32866433,4.41829218,0.00169495,0.97183129,2.30233620,0.82999004,0.58317750,2.68417417,0.46854736,0.00000000
-3.32266133,4.20617731,0.00161009,0.91895743,2.15405139,0.78438495,0.55260549,2.57292511,0.45072378,0.00000000
-3.31665833,3.98677479,0.00152298,0.86590777,2.00831651,0.73856354,0.52127503,2.45383211,0.43141682,0.00000000
-3.31065533,3.76205012,0.00143419,0.81302892,1.86595880,0.69281889,0.48945751,2.32825325,0.41083594,0.00000000
-3.30465233,3.53404531,0.00134438,0.76067407,1.72776237,0.64745078,0.45742788,2.19762478,0.38920983,0.00000000
-3.29864932,3.30484092,0.00125423,0.70919768,1.59446245,0.60276090,0.42545958,2.06343152,0.36678158,0.00000000
-3.29264632,3.07651637,0.00116443,0.65894967,1.46673952,0.55904755,0.39381962,1.92717608,0.34380342,0.00000000
-3.28664332,2.85110972,0.00107569,0.61026924,1.34521372,0.51660017,0.36276364,1.79034790,0.32053129,0.00000000
-3.28064032,2.63057861,0.00098872,0.56347881,1.23043993,0.47569388,0.33253143,1.65439323,0.29721918,0.00000000
-3.27463732,2.41676374,0.00090420,0.51887807,1.12290379,0.43658433,0.30334277,1.52068705,0.27411384,0.00000000
-3.26863432,2.21135634,0.00082276,0.47673876,1.02301899,0.39950305,0.27539405,1.39050780,0.25144971,0.00000000
-3.26263132,2.01587075,0.00074501,0.43730012,0.93112605,0.36465359,0.24885549,1.26501590,0.22944446,0.00000000
-3.25662831,1.83162300,0.00067146,0.40076545,0.84749281,0.33220848,0.22386926,1.14523643,0.20829525,0.00000000
-3.25062531,1.65971608,0.00060259,0.36729973,0.77231663,0.30230729,0.20054840,1.03204664,0.18817571,0.00000000
-3.24462231,1.50103201,0.00053881,0.33702844,0.70572829,0.27505565,0.17897661,0.92616829,0.16923387,0.00000000
-3.23861931,1.35623068,0.00048044,0.31003762,0.64779730,0.25052542,0.15920879,0.82816486,0.15159093,0.00000000
-3.23261631,1.22575509,0.00042776,0.28637505,0.59853848,0.22875570,0.14127241,0.73844332,0.13534090,0.00000000
-3.22661331,1.10984213,0.00038096,0.26605234,0.55791932,0.20975485,0.12516938,0.65726004,0.12055102,0.00000000
-3.22061031,1.00853808,0.00034021,0.24904793,0.52586755,0.19350315,0.11087851,0.58473026,0.10726290,0.00000000
-3.21460730,0.92171756,0.00030560,0.23531060,0.50227863,0.17995594,0.09835824,0.52084026,0.09549420,0.00000000
-3.20860430,0.84910493,0.00027721,0.22476334,0.48702238,0.16904713,0.08754967,0.46546165,0.08524075,0.00000000
-3.20260130,0.79029660,0.00025507,0.21730727,0.47994834,0.16069285,0.07837963,0.41836679,0.07647899,0.00000000
-3.19659830,0.74478332,0.00023921,0.21282541,0.48088933,0.15479493,0.07076363,0.37924473,0.06916848,0.00000000
-3.19059530,0.71197132,0.00022963,0.21118608,0.48966301,0.15124417,0.06460879,0.34771691,0.06325452,0.00000000
-3.18459230,0.69120142,0.00022635,0.21224569,0.50607089,0.14992323,0.05981637,0.32335201,0.05867064,0.00000000
-3.17858929,0.68176543,0.00022936,0.21585093,0.52989508,0.15070892,0.05628411,0.30567964,0.05534087,0.00000000
-3.17258629,0.68291963,0.00023868,0.22184013,0.56089265,0.15347406,0.05390813,0.29420235,0.05318189,0.00000000
-3.16658329,0.69389507,0.00025433,0.23004405,0.59878802,0.15808867,0.05258456,0.28840605,0.05210480,0.00000000
-3.16058029,0.71390486,0.00027635,0.24028585,0.64326388,0.16442068,0.05221078,0.28776854,0.05201670,0.00000000
-3.15457729,0.74214895,0.00030477,0.25238077,0.69395125,0.17233622,0.05268634,0.29176649,0.05282197,0.00000000
-3.14857429,0.77781682,0.00033964,0.26613535,0.75041964,0.18169956,0.05391376,0.29988090,0.05442342,0.00000000
-3.14257129,0.82008894,0.00038100,0.28134672,0.81216816,0.19237290,0.05579895,0.31160127,0.05672318,0.00000000
-3.13656828,0.86813773,0.00042890,0.29780204,0.87861847,0.20421615,0.05825173,0.32642898,0.05962353,0.00000000
-3.13056528,0.92112882,0.00048339,0.31527849,0.94911078,0.21708691,0.06118613,0.34387996,0.06302774,0.00000000
-3.12456228,0.97822341,0.00054449,0.33354387,1.02290349,0.23084068,0.06452081,0.36348701,0.06684084,0.00000000
-3.11855928,1.03858240,0.00061221,0.35235829,1.09917741,0.24533158,0.06817955,0.38480218,0.07097048,0.00000000
-3.11255628,1.10137267,0.00068655,0.37147675,1.17704487,0.26041351,0.07209174,0.40739912,0.07532792,0.00000000
-3.10655328,1.16577588,0.00076746,0.39065306,1.25556407,0.27594197,0.07619309,0.43087579,0.07982899,0.00000000
-3.10055028,1.23099970,0.00085488,0.40964469,1.33375840,0.29177627,0.08042643,0.45485750,0.08439530,0.00000000
-3.09454727,1.29629131,0.00094870,0.42821876,1.41064038,0.30778234,0.08474253,0.47900016,0.08895540,0.00000000
-3.08854427,1.36095266,0.00104876,0.44615868,1.48523930,0.32383576,0.08910102,0.50299385,0.09344599,0.00000000
-3.08254127,1.42435671,0.00115486,0.46327136,1.55663142,0.33982501,0.09347128,0.52656644,0.09781315,0.00000000
-3.07653827,1.48596387,0.00126673,0.47939445,1.62397134,0.35565463,0.09783323,0.54948710,0.10201334,0.00000000
-3.07053527,1.54533757,0.00138405,0.49440317,1.68652280,0.37124808,0.10217794,0.57156951,0.10601439,0.00000000
-3.06453227,1.60215785,0.00150641,0.50821642,1.74368724,0.38655006,0.10650800,0.59267459,0.10979615,0.00000000
-3.05852926,1.65623200,0.00163332,0.52080153,1.79502832,0.40152808,0.11083761,0.61271249,0.11335085,0.00000000
-3.05252626,1.70750124,0.00176422,0.53217727,1.84029075,0.41617303,0.11519220,0.63164369,0.11668311,0.00000000
-3.04652326,1.75604271,0.00189844,0.54241486,1.87941201,0.43049862,0.11960772,0.64947904,0.11980957,0.00000000
-3.04052026,1.80206615,0.00203518,0.55163656,1.91252586,0.44453968,0.12412943,0.66627872,0.12275813,0.00000000
-3.03451726,1.84590507,0.00217358,0.56001181,1.93995700,0.45834917,0.12881026,0.68214993,0.12556673,0.00000000
-3.02851426,1.88800234,0.00231262,0.56775091,1.96220660,0.47199408,0.13370876,0.69724343,0.12828178,0.00000000
-3.02251126,1.92889068,0.00245120,0.57509631,1.97992925,0.48555030,0.13888667,0.71174892,0.13095630,0.00000000
-3.01650825,1.96916859,0.00258810,0.58231189,1.99390189,0.49909675,0.14440621,0.72588934,0.13364772,0.00000000
-3.01050525,2.00947267,0.00272200,0.58967065,2.00498634,0.51270898,0.15032719,0.73991419,0.13641552,0.00000000
-3.00450225,2.05044753,0.00285151,0.59744130,2.01408709,0.52645265,0.15670405,0.75409207,0.13931882,0.00000000
-2.99849925,2.09271457,0.00297515,0.60587447,2.02210643,0.54037715,0.16358290,0.76870254,0.14241386,0.00000000
-2.99249625,2.13684094,0.00309145,0.61518917,2.02989925,0.55450987,0.17099879,0.78402743,0.14575165,0.00000000
-2.98649325,2.18331022,0.00319888,0.62556026,2.03822988,0.56885124,0.17897325,0.80034197,0.14937578,0.00000000
-2.98049025,2.23249601,0.00329597,0.63710750,2.04773325,0.58337112,0.18751218,0.81790566,0.15332045,0.00000000
-2.97448724,2.28463970,0.00338131,0.64988699,2.05888244,0.59800650,0.19660428,0.83695321,0.15760884,0.00000000
-2.96848424,2.33983334,0.00345358,0.66388519,2.07196425,0.61266089,0.20622005,0.85768582,0.16225182,0.00000000
-2.96248124,2.39800824,0.00351161,0.67901617,2.08706423,0.62720530,0.21631133,0.88026283,0.16724712,0.00000000
-2.95647824,2.45892991,0.00355441,0.69512205,2.10406176,0.64148087,0.22681151,0.90479402,0.17257884,0.00000000
-2.95047524,2.52219932,0.00358121,0.71197683,2.12263535,0.65530306,0.23763634,0.93133288,0.17821744,0.00000000
-2.94447224,2.58726035,0.00359145,0.72929324,2.14227781,0.66846713,0.24868535,0.95987091,0.18412005,0.00000000
-2.93846923,2.65341305,0.00358487,0.74673246,2.16232036,0.68075459,0.25984371,0.99033333,0.19023126,0.00000000
-2.93246623,2.71983196,0.00356145,0.76391612,2.18196414,0.69194050,0.27098466,1.02257633,0.19648419,0.00000000
-2.92646323,2.78558878,0.00352148,0.78043997,2.20031740,0.70180102,0.28197223,1.05638618,0.20280187,0.00000000
-2.92046023,2.84967826,0.00346548,0.79588870,2.21643630,0.71012102,0.29266423,1.09148026,0.20909891,0.00000000
-2.91445723,2.91104641,0.00339429,0.80985089,2.22936712,0.71670125,0.30291546,1.12751026,0.21528335,0.00000000
-2.90845423,2.96861987,0.00330894,0.82193371,2.23818765,0.72136494,0.31258098,1.16406764,0.22125875,0.00000000
-2.90245123,3.02133549,0.00321070,0.83177645,2.24204580,0.72396340,0.32151935,1.20069123,0.22692636,0.00000000
-2.89644822,3.06816908,0.00310100,0.83906242,2.24019356,0.72438046,0.32959577,1.23687711,0.23218740,0.00000000
-2.89044522,3.10816263,0.00298143,0.84352871,2.23201496,0.72253569,0.33668510,1.27209041,0.23694538,0.00000000
-2.88444222,3.14044916,0.00285366,0.84497350,2.21704686,0.71838629,0.34267458,1.30577893,0.24110845,0.00000000
-2.87843922,3.16427476,0.00271944,0.84326064,2.19499227,0.71192764,0.34746631,1.33738816,0.24459164,0.00000000
-2.87243622,3.17901744,0.00258052,0.83832166,2.16572574,0.70319275,0.35097941,1.36637729,0.24731916,0.00000000
-2.86643322,3.18420246,0.00243864,0.83015508,2.12929157,0.69225054,0.35315178,1.39223571,0.24922635,0.00000000
-2.86043022,3.17951415,0.00229549,0.81882347,2.08589513,0.67920329,0.35394154,1.41449962,0.25026167,0.00000000
-2.85442721,3.16480416,0.00215269,0.80444845,2.03588869,0.66418346,0.35332804,1.43276796,0.25038834,0.00000000
-2.84842421,3.14009637,0.00201178,0.78720413,1.97975281,0.64735003,0.35131253,1.44671735,0.24958569,0.00000000
-2.84242121,3.10558845,0.00187417,0.76730937,1.91807463,0.62888461,0.34791835,1.45611545,0.24785028,0.00000000
-2.83641821,3.06165048,0.00174116,0.74501948,1.85152456,0.60898754,0.34319077,1.46083226,0.24519659,0.00000000
-2.83041521,3.00882077,0.00161395,0.72061757,1.78083269,0.58787410,0.33719647,1.46084899,0.24165732,0.00000000
-2.82441221,2.94779913,0.00149363,0.69440616,1.70676594,0.56577095,0.33002258,1.45626428,0.23728335,0.00000000
-2.81840920,2.87943776,0.00138116,0.66669924,1.63010708,0.54291299,0.32177537,1.44729737,0.23214318,0.00000000
-2.81240620,2.80472996,0.00127745,0.63781515,1.55163628,0.51954041,0.31257859,1.43428824,0.22632203,0.00000000
-2.80640320,2.72479679,0.00118332,0.60807034,1.47211559,0.49589630,0.30257153,1.41769454,0.21992039,0.00000000
-2.80040020,2.64087170,0.00109951,0.57777414,1.39227662,0.47222442,0.29190669,1.39808548,0.21305238,0.00000000
-2.79439720,2.55428317,0.00102674,0.54722451,1.31281127,0.44876729,0.28074727,1.37613249,0.20584351,0.00000000
-2.78839420,2.46643541,0.00096568,0.51670479,1.23436537,0.42576440,0.26926433,1.35259708,0.19842831,0.00000000
-2.78239120,2.37878709,0.00091698,0.48648121,1.15753472,0.40345047,0.25763391,1.32831588,0.19094754,0.00000000
-2.77638819,2.29282815,0.00088125,0.45680109,1.08286303,0.38205369,0.24603383,1.30418317,0.18354532,0.00000000
-2.77038519,2.21005467,0.00085912,0.42789153,1.01084127,0.36179375,0.23464057,1.28113111,0.17636595,0.00000000
-2.76438219,2.13194210,0.00085116,0.39995854,0.94190784,0.34287973,0.22362599,1.26010811,0.16955079,0.00000000
-2.75837919,2.05991693,0.00085792,0.37318620,0.87644905,0.32550766,0.21315412,1.24205565,0.16323504,0.00000000
-2.75237619,1.99532733,0.00087993,0.34773610,0.81479957,0.30985781,0.20337811,1.22788399,0.15754459,0.00000000
-2.74637319,1.93941317,0.00091765,0.32374671,0.75724251,0.29609175,0.19443721,1.21844735,0.15259296,0.00000000
-2.74037019,1.89327604,0.00097145,0.30133269,0.70400907,0.28434908,0.18645408,1.21451921,0.14847857,0.00000000
-2.73436718,1.85785032,0.00104165,0.28058429,0.65527760,0.27474418,0.17953234,1.21676827,0.14528210,0.00000000
-2.72836418,1.83387588,0.00112840,0.26156671,0.61117224,0.26736280,0.17375453,1.22573604,0.14306436,0.00000000
-2.72236118,1.82187378,0.00123174,0.24431960,0.57176138,0.26225885,0.16918046,1.24181667,0.14186451,0.00000000
-2.71635818,1.82212581,0.00135154,0.22885664,0.53705609,0.25945140,0.16584602,1.26524003,0.14169874,0.00000000
-2.71035518,1.83465911,0.00148748,0.21516560,0.50700887,0.25892223,0.16376264,1.29605868,0.14255956,0.00000000
-2.70435218,1.85923682,0.00163901,0.20320854,0.48151305,0.26061392,0.16291725,1.33413970,0.14441563,0.00000000
-2.69834917,1.89535571,0.00180539,0.19292269,0.46040312,0.26442879,0.16327283,1.37916189,0.14721226,0.00000000
-2.69234617,1.94225139,0.00198560,0.18422167,0.44345626,0.27022875,0.16476968,1.43061888,0.15087252,0.00000000
-2.68634317,1.99891171,0.00217840,0.17699742,0.43039526,0.27783631,0.16732721,1.48782852,0.15529907,0.00000000
-2.68034017,2.06409835,0.00238229,0.17112264,0.42089293,0.28703661,0.17084636,1.54994856,0.16037651,0.00000000
-2.67433717,2.13637643,0.00259553,0.16645375,0.41457804,0.29758084,0.17521257,1.61599843,0.16597442,0.00000000
-2.66833417,2.21415161,0.00281612,0.16283439,0.41104272,0.30919072,0.18029916,1.68488673,0.17195088,0.00000000
-2.66233117,2.29571365,0.00304187,0.16009930,0.40985125,0.32156418,0.18597108,1.75544346,0.17815638,0.00000000
-2.65632816,2.37928524,0.00327037,0.15807847,0.41054985,0.33438210,0.19208894,1.82645622,0.18443812,0.00000000
-2.65032516,2.46307447,0.00349905,0.15660148,0.41267736,0.34731587,0.19851311,1.89670893,0.19064439,0.00000000
-2.64432216,2.54532909,0.00372521,0.15550179,0.41577629,0.36003560,0.20510784,1.96502183,0.19662904,0.00000000
-2.63831916,2.62439062,0.00394604,0.15462094,0.41940407,0.37221872,0.21174513,2.03029102,0.20225584,0.00000000
-2.63231616,2.69874635,0.00415872,0.15381243,0.42314391,0.38355869,0.21830837,2.09152617,0.20740256,0.00000000
-2.62631316,2.76707703,0.00436040,0.15294518,0.42661497,0.39377342,0.22469547,2.14788482,0.21196454,0.00000000
-2.62031016,2.82829860,0.00454830,0.15190641,0.42948153,0.40261321,0.23082151,2.19870179,0.21585788,0.00000000
-2.61430715,2.88159613,0.00471973,0.15060398,0.43146073,0.40986787,0.23662060,2.24351257,0.21902179,0.00000000
-2.60830415,2.92644869,0.00487219,0.14896789,0.43232869,0.41537260,0.24204714,2.28206972,0.22142030,0.00000000
-2.60230115,2.96264413,0.00500336,0.14695112,0.43192473,0.41901259,0.24707625,2.31435145,0.22304310,0.00000000
-2.59629815,2.99028316,0.00511120,0.14452967,0.43015367,0.42072604,0.25170344,2.34056224,0.22390554,0.00000000
-2.59029515,3.00977247,0.00519400,0.14170193,0.42698597,0.42050542,0.25594349,2.36112513,0.22404781,0.00000000
-2.58429215,3.02180725,0.00525036,0.13848724,0.42245589,0.41839704,0.25982871,2.37666625,0.22353327,0.00000000
-2.57828914,3.02734358,0.00527931,0.13492400,0.41665766,0.41449878,0.26340646,2.38799189,0.22244609,0.00000000
-2.57228614,3.02756175,0.00528027,0.13106707,0.40973983,0.40895618,0.26673626,2.39605904,0.22088819,0.00000000
-2.56628314,3.02382179,0.00525311,0.12698493,0.40189802,0.40195699,0.26988644,2.40194046,0.21897561,0.00000000
-2.56028014,3.01761275,0.00519813,0.12275643,0.39336635,0.39372433,0.27293050,2.40678531,0.21683452,0.00000000
-2.55427714,3.01049750,0.00511608,0.11846735,0.38440776,0.38450877,0.27594337,2.41177697,0.21459689,0.00000000
-2.54827414,3.00405486,0.00500816,0.11420698,0.37530373,0.37457967,0.27899769,2.41808915,0.21239602,0.00000000
-2.54227114,2.99982110,0.00487595,0.11006464,0.36634346,0.36421596,0.28216024,2.42684203,0.21036207,0.00000000
-2.53626813,2.99923277,0.00472141,0.10612648,0.35781322,0.35369682,0.28548861,2.43905970,0.20861767,0.00000000
-2.53026513,3.00357273,0.00454687,0.10247240,0.34998584,0.34329260,0.28902834,2.45563047,0.20727394,0.00000000
-2.52426213,3.01392131,0.00435490,0.09917341,0.34311098,0.33325611,0.29281058,2.47727135,0.20642668,0.00000000
-2.51825913,3.03111436,0.00414831,0.09628936,0.33740623,0.32381492,0.29685031,2.50449805,0.20615330,0.00000000
-2.51225613,3.05570958,0.00393008,0.09386705,0.33304953,0.31516455,0.30114531,2.53760153,0.20651017,0.00000000
-2.50625313,3.08796270,0.00370327,0.09193900,0.33017293,0.30746311,0.30567586,2.57663232,0.20753076,0.00000000
-2.50025013,3.12781434,0.00347101,0.09052255,0.32885806,0.30082729,0.31040524,2.62139315,0.20922452,0.00000000
-2.49424712,3.17488854,0.00323634,0.08961969,0.32913335,0.29533000,0.31528098,2.67144071,0.21157652,0.00000000
-2.48824412,3.22850316,0.00300227,0.08921722,0.33097304,0.29099964,0.32023692,2.72609662,0.21454802,0.00000000
-2.48224112,3.28769227,0.00277162,0.08928759,0.33429819,0.28782104,0.32519597,2.78446780,0.21807772,0.00000000
-2.47623812,3.35124005,0.00254704,0.08979015,0.33897942,0.28573787,0.33007354,2.84547573,0.22208396,0.00000000
-2.47023512,3.41772542,0.00233096,0.09067286,0.34484151,0.28465671,0.33478150,2.90789402,0.22646756,0.00000000
-2.46423212,3.48557588,0.00212558,0.09187437,0.35166954,0.28445221,0.33923256,2.97039307,0.23111543,0.00000000
-2.45822911,3.55312894,0.00193281,0.09332647,0.35921658,0.28497350,0.34334489,3.03159055,0.23590463,0.00000000
-2.45222611,3.61869890,0.00175434,0.09495679,0.36721237,0.28605133,0.34704683,3.09010571,0.24070697,0.00000000
-2.44622311,3.68064638,0.00159158,0.09669160,0.37537302,0.28750583,0.35028145,3.14461560,0.24539375,0.00000000
-2.44022011,3.73744793,0.00144574,0.09845880,0.38341115,0.28915444,0.35301078,3.19391090,0.24984075,0.00000000
-2.43421711,3.78776263,0.00131782,0.10019078,0.39104627,0.29081981,0.35521954,3.23694884,0.25393298,0.00000000
-2.42821411,3.83049287,0.00120864,0.10182719,0.39801482,0.29233733,0.35691804,3.27290096,0.25756921,0.00000000
-2.42221111,3.86483635,0.00111892,0.10331752,0.40407975,0.29356195,0.35814422,3.30119334,0.26066602,0.00000000
-2.41620810,3.89032683,0.00104925,0.10462324,0.40903904,0.29437409,0.35896456,3.32153714,0.26316121,0.00000000
-2.41020510,3.90686148,0.00100017,0.10571962,0.41273294,0.29468432,0.35947385,3.33394793,0.26501637,0.00000000
-2.40420210,3.91471308,0.00097220,0.10659700,0.41504964,0.29443672,0.35979359,3.33875240,0.26621851,0.00000000
-2.39819910,3.91452623,0.00096583,0.10726143,0.41592906,0.29361079,0.36006915,3.33658170,0.26678074,0.00000000
-2.39219610,3.90729728,0.00098156,0.10773477,0.41536467,0.29222169,0.36046569,3.32835150,0.26674179,0.00000000
-2.38619310,3.89433835,0.00101987,0.10805404,0.41340324,0.29031907,0.36116283,3.31522903,0.26616454,0.00000000
-2.38019010,3.87722669,0.00108126,0.10827022,0.41014249,0.28798434,0.36234843,3.29858837,0.26513346,0.00000000
-2.37418709,3.85774134,0.00116618,0.10844628,0.40572676,0.28532655,0.36421143,3.27995563,0.26375118,0.00000000
-2.36818409,3.83778945,0.00127501,0.10865474,0.40034085,0.28247719,0.36693420,3.26094624,0.26213422,0.00000000
-2.36218109,3.81932543,0.00140802,0.10897464,0.39420231,0.27958389,0.37068466,3.24319691,0.26040809,0.00000000
-2.35617809,3.80426618,0.00156530,0.10948816,0.38755239,0.27680359,0.37560833,3.22829511,0.25870194,0.00000000
-2.35017509,3.79440594,0.00174673,0.11027687,0.38064618,0.27429513,0.38182084,3.21770918,0.25714306,0.00000000
-2.34417209,3.79133457,0.00195186,0.11141792,0.37374215,0.27221191,0.38940109,3.21272191,0.25585131,0.00000000
-2.33816908,3.79636241,0.00217992,0.11298015,0.36709170,0.27069460,0.39838544,3.21437056,0.25493382,0.00000000
-2.33216608,3.81045534,0.00242969,0.11502045,0.36092894,0.26986442,0.40876313,3.22339592,0.25448010,0.00000000
-2.32616308,3.83418244,0.00269953,0.11758032,0.35546129,0.26981716,0.42047327,3.24020253,0.25455787,0.00000000
-2.32016008,3.86767881,0.00298727,0.12068303,0.35086114,0.27061819,0.43340348,3.26483190,0.25520967,0.00000000
-2.31415708,3.91062504,0.00329025,0.12433133,0.34725895,0.27229862,0.44739045,3.29694977,0.25645042,0.00000000
-2.30815408,3.96224431,0.00360531,0.12850586,0.34473809,0.27485284,0.46222227,3.33584816,0.25826605,0.00000000
-2.30215108,4.02131741,0.00392882,0.13316450,0.34333145,0.27823750,0.47764270,3.38046209,0.26061331,0.00000000
-2.29614807,4.08621517,0.00425674,0.13824245,0.34302022,0.28237190,0.49335722,3.42940038,0.26342063,0.00000000
-2.29014507,4.15494710,0.00458472,0.14365337,0.34373458,0.28713988,0.50904060,3.48098932,0.26659014,0.00000000
-2.28414207,4.22522439,0.00490819,0.14929136,0.34535644,0.29239313,0.52434593,3.53332760,0.27000074,0.00000000
-2.27813907,4.29453501,0.00522252,0.15503374,0.34772405,0.29795573,0.53891468,3.58435020,0.27351206,0.00000000
-2.27213607,4.36022781,0.00552312,0.16074465,0.35063833,0.30362978,0.55238740,3.63189888,0.27696924,0.00000000
-2.26613307,4.41960256,0.00580568,0.16627927,0.35387050,0.30920199,0.56441488,3.67379648,0.28020827,0.00000000
-2.26013007,4.47000236,0.00606626,0.17148842,0.35717095,0.31445086,0.57466905,3.70792205,0.28306175,0.00000000
-2.25412706,4.50890489,0.00630152,0.17622357,0.36027876,0.31915426,0.58285350,3.73228403,0.28536483,0.00000000
-2.24812406,4.53400892,0.00650884,0.18034180,0.36293158,0.32309714,0.58871293,3.74508856,0.28696109,0.00000000
-2.24212106,4.54331286,0.00668646,0.18371068,0.36487551,0.32607901,0.59204146,3.74480040,0.28770812,0.00000000
-2.23611806,4.53518233,0.00683361,0.18621286,0.36587450,0.32792097,0.59268911,3.73019412,0.28748269,0.00000000
-2.23011506,4.50840419,0.00695057,0.18775002,0.36571898,0.32847199,0.59056656,3.70039372,0.28618512,0.00000000
-2.22411206,4.46222525,0.00703872,0.18824625,0.36423334,0.32761430,0.58564771,3.65489937,0.28374288,0.00000000
-2.21810905,4.39637432,0.00710051,0.18765050,0.36128202,0.32526759,0.57797015,3.59360050,0.28011318,0.00000000
-2.21210605,4.31106716,0.00713946,0.18593818,0.35677398,0.32139194,0.56763344,3.51677495,0.27528443,0.00000000
-2.20610305,4.20699446,0.00715998,0.18311172,0.35066541,0.31598940,0.55479536,3.42507471,0.26927670,0.00000000
-2.20010005,4.08529394,0.00716730,0.17920019,0.34296069,0.30910426,0.53966626,3.31949921,0.26214094,0.00000000
-2.19409705,3.94750820,0.00716725,0.17425799,0.33371149,0.30082192,0.52250192,3.20135761,0.25395720,0.00000000
-2.18809405,3.79553045,0.00716604,0.16836260,0.32301425,0.29126656,0.50359512,3.07222214,0.24483193,0.00000000
-2.18209105,3.63154093,0.00717002,0.16161171,0.31100618,0.28059772,0.48326642,2.93387462,0.23489439,0.00000000
-2.17608804,3.45793697,0.00718543,0.15411969,0.29785997,0.26900600,0.46185452,2.78824882,0.22429244,0.00000000
-2.17008504,3.27725984,0.00721811,0.14601360,0.28377749,0.25670803,0.43970667,2.63737114,0.21318794,0.00000000
-2.16408204,3.09212167,0.00727326,0.13742910,0.26898292,0.24394103,0.41716944,2.48330210,0.20175182,0.00000000
-2.15807904,2.90513516,0.00735518,0.12850617,0.25371541,0.23095707,0.39458045,2.32808102,0.19015918,0.00000000
-2.15207604,2.71884899,0.00746707,0.11938503,0.23822184,0.21801736,0.37226100,2.17367601,0.17858459,0.00000000
-2.14607304,2.53569095,0.00761084,0.11020232,0.22274975,0.20538662,0.35051021,2.02194074,0.16719770,0.00000000
-2.14007004,2.35792052,0.00778701,0.10108769,0.20754082,0.19332789,0.32960053,1.87457936,0.15615937,0.00000000
-2.13406703,2.18759184,0.00799459,0.09216090,0.19282514,0.18209762,0.30977484,1.73312022,0.14561850,0.00000000
-2.12806403,2.02652764,0.00823113,0.08352953,0.17881633,0.17194135,0.29124502,1.59889856,0.13570952,0.00000000
-2.12206103,1.87630380,0.00849273,0.07528728,0.16570766,0.16308983,0.27419189,1.47304803,0.12655063,0.00000000
-2.11605803,1.73824390,0.00877415,0.06751290,0.15366921,0.15575569,0.25876635,1.35650019,0.11824281,0.00000000
