energy_ev,total_up,In_p_up,In_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-4.30115058,1.80853632,0.56829234,0.00181997,0.44371692,1.30679649,0.00240020,0.11652097
-4.29514757,1.79841299,0.55199430,0.00183834,0.42992561,1.30961172,0.00249051,0.11681876
-4.28914457,1.79208831,0.53636607,0.00186247,0.41845620,1.31514655,0.00263523,0.11690179
-4.28314157,1.78939439,0.52149736,0.00189166,0.40932259,1.32319239,0.00283609,0.11673585
-4.27713857,1.79004000,0.50744598,0.00192505,0.40248502,1.33345323,0.00309410,0.11628920
-4.27113557,1.79362079,0.49423918,0.00196169,0.39785416,1.34555356,0.00340952,0.11553402
-4.26513257,1.79963252,0.48187605,0.00200058,0.39529610,1.35904835,0.00378173,0.11444762
-4.25912956,1.80748714,0.47033097,0.00204063,0.39463820,1.37343507,0.00420913,0.11301351
-4.25312656,1.81653153,0.45955804,0.00208077,0.39567572,1.38816753,0.00468908,0.11122212
-4.24712356,1.82606867,0.44949648,0.00211992,0.39817919,1.40267143,0.00521779,0.10907130
-4.24112056,1.83538069,0.44007673,0.00215701,0.40190214,1.41636129,0.00579030,0.10656650
-4.23511756,1.84375342,0.43122709,0.00219106,0.40658939,1.42865838,0.00640044,0.10372063
-4.22911456,1.85050148,0.42288068,0.00222114,0.41198538,1.43900918,0.00704081,0.10055368
-4.22311156,1.85499350,0.41498229,0.00224644,0.41784252,1.44690383,0.00770291,0.09709210
-4.21710855,1.85667621,0.40749483,0.00226625,0.42392926,1.45189401,0.00837715,0.09336798
-4.21110555,1.85509679,0.40040513,0.00228002,0.43003762,1.45360950,0.00905306,0.08941808
-4.20510255,1.84992234,0.39372847,0.00228734,0.43598978,1.45177297,0.00971950,0.08528276
-4.19909955,1.84095583,0.38751185,0.00228798,0.44164373,1.44621219,0.01036482,0.08100485
-4.19309655,1.82814751,0.38183539,0.00228186,0.44689734,1.43686921,0.01097724,0.07662862
-4.18709355,1.81160134,0.37681194,0.00226913,0.45169102,1.42380616,0.01154508,0.07219865
-4.18109055,1.79157594,0.37258459,0.00225009,0.45600844,1.40720707,0.01205716,0.06775895
-4.17508754,1.76847975,0.36932217,0.00222522,0.45987544,1.38737580,0.01250305,0.06335206
-4.16908454,1.74286053,0.36721268,0.00219521,0.46335700,1.36472985,0.01287347,0.05901840
-4.16308154,1.71538935,0.36645504,0.00216088,0.46655231,1.33979025,0.01316055,0.05479575
-4.15707854,1.68683961,0.36724935,0.00212320,0.46958811,1.31316788,0.01335808,0.05071879
-4.15107554,1.65806189,0.36978596,0.00208326,0.47261056,1.28554651,0.01346173,0.04681899
-4.14507254,1.62995543,0.37423405,0.00204225,0.47577594,1.25766339,0.01346922,0.04312444
-4.13906953,1.60343749,0.38073006,0.00200140,0.47924058,1.23028780,0.01338034,0.03965997
-4.13306653,1.57941178,0.38936664,0.00196199,0.48315049,1.20419867,0.01319703,0.03644730
-4.12706353,1.55873723,0.40018273,0.00192529,0.48763129,1.18016193,0.01292324,0.03350535
-4.12106053,1.54219857,0.41315521,0.00189250,0.49277873,1.15890842,0.01256482,0.03085054
-4.11505753,1.53047970,0.42819278,0.00186478,0.49865061,1.14111344,0.01212934,0.02849726
-4.10905453,1.52414131,0.44513245,0.00184315,0.50526040,1.12737836,0.01162579,0.02645831
-4.10305153,1.52360349,0.46373895,0.00182851,0.51257292,1.11821536,0.01106434,0.02474540
-4.09704852,1.52913416,0.48370729,0.00182160,0.52050258,1.11403544,0.01045596,0.02336961
-4.09104552,1.54084379,0.50466853,0.00182297,0.52891421,1.11514036,0.00981211,0.02234193
-4.08504252,1.55868648,0.52619868,0.00183299,0.53762662,1.12171862,0.00914443,0.02167370
-4.07903952,1.58246740,0.54783042,0.00185183,0.54641877,1.13384535,0.00846440,0.02137704
-4.07303652,1.61185599,0.56906731,0.00187948,0.55503839,1.15148610,0.00778304,0.02146526
-4.06703352,1.64640421,0.58939987,0.00191573,0.56321262,1.17450405,0.00711070,0.02195315
-4.06103052,1.68556891,0.60832296,0.00196022,0.57066019,1.20267015,0.00645684,0.02285724
-4.05502751,1.72873704,0.62535360,0.00201244,0.57710464,1.23567546,0.00582986,0.02419593
-4.04902451,1.77525239,0.64004857,0.00207176,0.58228779,1.27314515,0.00523704,0.02598950
-4.04302151,1.82444258,0.65202094,0.00213747,0.58598297,1.31465316,0.00468445,0.02826000
-4.03701851,1.87564480,0.66095471,0.00220878,0.58800707,1.35973693,0.00417698,0.03103097
-4.03101551,1.92822921,0.66661707,0.00228487,0.58823110,1.40791142,0.00371835,0.03432702
-4.02501251,1.98161886,0.66886745,0.00236493,0.58658840,1.45868183,0.00331121,0.03817321
-4.01900950,2.03530528,0.66766318,0.00244817,0.58308028,1.51155458,0.00295723,0.04259423
-4.01300650,2.08885922,0.66306139,0.00253384,0.57777867,1.56604620,0.00265721,0.04761347
-4.00700350,2.14193630,0.65521710,0.00262126,0.57082568,1.62168992,0.00241120,0.05325182
-4.00100050,2.19427757,0.64437759,0.00270984,0.56243007,1.67804015,0.00221866,0.05952640
-3.99499750,2.24570527,0.63087343,0.00279905,0.55286070,1.73467476,0.00207852,0.06644913
-3.98899450,2.29611452,0.61510644,0.00288848,0.54243750,1.79119567,0.00198937,0.07402522
-3.98299150,2.34546150,0.59753532,0.00297782,0.53152007,1.84722793,0.00194949,0.08225160
-3.97698849,2.39374919,0.57865954,0.00306681,0.52049471,1.90241788,0.00195693,0.09111543
-3.97098549,2.44101149,0.55900216,0.00315531,0.50976030,1.95643066,0.00200960,0.10059267
-3.96498249,2.48729687,0.53909235,0.00324321,0.49971373,2.00894760,0.00210530,0.11064678
-3.95897949,2.53265223,0.51944839,0.00333046,0.49073545,2.05966370,0.00224168,0.12122773
-3.95297649,2.57710793,0.50056160,0.00341704,0.48317579,2.10828566,0.00241633,0.13227127
-3.94697349,2.62066462,0.48288205,0.00350294,0.47734248,2.15453032,0.00262669,0.14369859
-3.94097049,2.66328221,0.46680622,0.00358813,0.47348993,2.19812391,0.00287007,0.15541640
-3.93496748,2.70487153,0.45266712,0.00367256,0.47181053,2.23880179,0.00314358,0.16731757
-3.92896448,2.74528861,0.44072705,0.00375613,0.47242824,2.27630884,0.00344415,0.17928219
-3.92296148,2.78433172,0.43117309,0.00383867,0.47539467,2.31040018,0.00376846,0.19117921
-3.91695848,2.82174109,0.42411518,0.00391991,0.48068764,2.34084219,0.00411296,0.20286859
-3.91095548,2.85720111,0.41958691,0.00399952,0.48821211,2.36741372,0.00447379,0.21420391
-3.90495248,2.89034482,0.41754852,0.00407705,0.49780350,2.38990727,0.00484685,0.22503540
-3.89894947,2.92076054,0.41789201,0.00415195,0.50923307,2.40813034,0.00522778,0.23521331
-3.89294647,2.94800036,0.42044809,0.00422355,0.52221514,2.42190677,0.00561200,0.24459150
-3.88694347,2.97159044,0.42499440,0.00429111,0.53641582,2.43107829,0.00599477,0.25303119
-3.88094047,2.99104273,0.43126488,0.00435378,0.55146310,2.43550642,0.00637123,0.26040459
-3.87493747,3.00586824,0.43895986,0.00441066,0.56695765,2.43507481,0.00673656,0.26659849
-3.86893447,3.01559144,0.44775646,0.00446080,0.58248431,2.42969234,0.00708600,0.27151751
-3.86293147,3.01976560,0.45731916,0.00450325,0.59762379,2.41929686,0.00741502,0.27508692
-3.85692846,3.01798898,0.46731012,0.00453707,0.61196417,2.40385989,0.00771943,0.27725500
-3.85092546,3.00992122,0.47739901,0.00456140,0.62511218,2.38339203,0.00799556,0.27799469
-3.84492246,2.99529967,0.48727228,0.00457546,0.63670362,2.35794906,0.00824032,0.27730465
-3.83891946,2.97395510,0.49664152,0.00457862,0.64641294,2.32763838,0.00845142,0.27520947
-3.83291646,2.94582602,0.50525075,0.00457045,0.65396168,2.29262550,0.00862745,0.27175928
-3.82691346,2.91097114,0.51288273,0.00455071,0.65912548,2.25313996,0.00876801,0.26702846
-3.82091046,2.86957910,0.51936390,0.00451945,0.66173961,2.20948031,0.00887378,0.26111384
-3.81490745,2.82197487,0.52456812,0.00447695,0.66170292,2.16201751,0.00894664,0.25413213
-3.80890445,2.76862225,0.52841899,0.00442382,0.65897997,2.11119619,0.00898964,0.24621694
-3.80290145,2.71012194,0.53089095,0.00436093,0.65360154,2.05753336,0.00900704,0.23751537
-3.79689845,2.64720490,0.53200893,0.00428947,0.64566337,2.00161414,0.00900425,0.22818430
-3.79089545,2.58072097,0.53184691,0.00421086,0.63532326,1.94408447,0.00898775,0.21838655
-3.78489245,2.51162272,0.53052519,0.00412679,0.62279666,1.88564046,0.00896495,0.20828706
-3.77888944,2.44094507,0.52820664,0.00403913,0.60835089,1.82701499,0.00894400,0.19804919
-3.77288644,2.36978127,0.52509215,0.00394989,0.59229815,1.76896141,0.00893362,0.18783118
-3.76688344,2.29925587,0.52141519,0.00386118,0.57498765,1.71223533,0.00894278,0.17778312
-3.76088044,2.23049594,0.51743589,0.00377513,0.55679700,1.65757493,0.00898046,0.16804416
-3.75487744,2.16460138,0.51343472,0.00369383,0.53812324,1.60568061,0.00905529,0.15874038
-3.74887444,2.10261568,0.50970590,0.00361927,0.51937359,1.55719498,0.00917527,0.14998310
-3.74287144,2.04549809,0.50655078,0.00355328,0.50095644,1.51268397,0.00934744,0.14186778
-3.73686843,1.99409845,0.50427124,0.00349746,0.48327255,1.47261996,0.00957753,0.13447343
-3.73086543,1.94913545,0.50316336,0.00345314,0.46670684,1.43736762,0.00986968,0.12786252
-3.72486243,1.91117927,0.50351119,0.00342137,0.45162089,1.40717324,0.01022622,0.12208141
-3.71885943,1.88063896,0.50558099,0.00340284,0.43834622,1.38215791,0.01064744,0.11716106
-3.71285643,1.85775504,0.50961570,0.00339793,0.42717851,1.36231488,0.01113146,0.11311815
-3.70685343,1.84259721,0.51582979,0.00340665,0.41837282,1.34751115,0.01167417,0.10995630
-3.70085043,1.83506720,0.52440440,0.00342867,0.41213973,1.33749330,0.01226928,0.10766751
-3.69484742,1.83490620,0.53548281,0.00346337,0.40864244,1.33189714,0.01290838,0.10623355
-3.68884442,1.84170643,0.54916619,0.00350981,0.40799483,1.33026073,0.01358121,0.10562740
-3.68284142,1.85492610,0.56550959,0.00356680,0.41026029,1.33204037,0.01427589,0.10581445
-3.67683842,1.87390706,0.58451839,0.00363295,0.41545142,1.33662859,0.01497931,0.10675369
-3.67083542,1.89789424,0.60614495,0.00370667,0.42353043,1.34337357,0.01567757,0.10839851
-3.66483242,1.92605621,0.63028596,0.00378627,0.43441021,1.35159929,0.01635645,0.11069751
-3.65882941,1.95750606,0.65678025,0.00386995,0.44795606,1.36062538,0.01700192,0.11359492
-3.65282641,1.99132197,0.68540763,0.00395588,0.46398812,1.36978634,0.01760071,0.11703098
-3.64682341,2.02656705,0.71588858,0.00404223,0.48228429,1.37844917,0.01814074,0.12094213
-3.64082041,2.06230792,0.74788543,0.00412718,0.50258395,1.38602916,0.01861166,0.12526113
-3.63481741,2.09763196,0.78100488,0.00420900,0.52459226,1.39200327,0.01900526,0.12991725
-3.62881441,2.13166291,0.81480238,0.00428603,0.54798513,1.39592094,0.01931574,0.13483641
-3.62281141,2.16357505,0.84878826,0.00435673,0.57241491,1.39741212,0.01953999,0.13994156
-3.61680840,2.19260575,0.88243594,0.00441973,0.59751672,1.39619260,0.01967768,0.14515317
-3.61080540,2.21806670,0.91519209,0.00447376,0.62291548,1.39206658,0.01973129,0.15038997
-3.60480240,2.23935394,0.94648860,0.00451778,0.64823340,1.38492683,0.01970589,0.15556996
-3.59879940,2.25595671,0.97575630,0.00455091,0.67309801,1.37475266,0.01960899,0.16061163
-3.59279640,2.26746536,1.00243994,0.00457247,0.69715050,1.36160598,0.01945013,0.16543548
-3.58679340,2.27357828,1.02601419,0.00458202,0.72005420,1.34562578,0.01924044,0.16996570
-3.58079040,2.27410785,1.04599988,0.00457934,0.74150305,1.32702161,0.01899212,0.17413202
-3.57478739,2.26898544,1.06198017,0.00456446,0.76122974,1.30606607,0.01871791,0.17787167
-3.56878439,2.25826517,1.07361575,0.00453764,0.77901351,1.28308705,0.01843046,0.18113131
-3.56278139,2.24212644,1.08065868,0.00449941,0.79468719,1.25845964,0.01814185,0.18386895
-3.55677839,2.22087487,1.08296405,0.00445058,0.80814341,1.23259821,0.01786300,0.18605570
-3.55077539,2.19494163,1.08049911,0.00439219,0.81933978,1.20594882,0.01760328,0.18767728
-3.54477239,2.16488076,1.07334920,0.00432554,0.82830292,1.17898197,0.01737013,0.18873536
-3.53876938,2.13136451,1.06172049,0.00425217,0.83513123,1.15218593,0.01716881,0.18924840
-3.53276638,2.09517657,1.04593892,0.00417385,0.83999629,1.12606058,0.01700231,0.18925231
-3.52676338,2.05720291,1.02644579,0.00409254,0.84314291,1.10111172,0.01687132,0.18880055
-3.52076038,2.01842065,1.00378966,0.00401037,0.84488783,1.07784591,0.01677434,0.18796395
-3.51475738,1.97988455,0.97861516,0.00392959,0.84561686,1.05676557,0.01670797,0.18683003
-3.50875438,1.94271164,0.95164889,0.00385255,0.84578071,1.03836430,0.01666720,0.18550195
-3.50275138,1.90806385,0.92368291,0.00378164,0.84588926,1.02312223,0.01664583,0.18409706
-3.49674837,1.87712890,0.89555634,0.00371924,0.84650436,1.01150130,0.01663699,0.18274498
-3.49074537,1.85109975,0.86813561,0.00366769,0.84823101,1.00394023,0.01663357,0.18158538
-3.48474237,1.83115260,0.84229389,0.00362921,0.85170692,1.00084911,0.01662873,0.18076536
-3.47873937,1.81842387,0.81889026,0.00360586,0.85759041,1.00260343,0.01661643,0.18043636
-3.47273637,1.81398618,0.79874903,0.00359949,0.86654653,1.00953753,0.01659176,0.18075085
-3.46673337,1.81882380,0.78263973,0.00361173,0.87923153,1.02193748,0.01655133,0.18185863
-3.46073037,1.83380775,0.77125816,0.00364388,0.89627565,1.04003325,0.01649351,0.18390281
-3.45472736,1.85967093,0.76520868,0.00369693,0.91826456,1.06399057,0.01641854,0.18701558
-3.44872436,1.89698377,0.76498828,0.00377150,0.94571963,1.09390242,0.01632857,0.19131385
-3.44272136,1.94613100,0.77097255,0.00386781,0.97907753,1.12978046,0.01622757,0.19689478
-3.43671836,2.00729006,0.78340386,0.00398569,1.01866974,1.17154690,0.01612110,0.20383141
-3.43071536,2.08041207,0.80238198,0.00412453,1.06470267,1.21902700,0.01601606,0.21216854
-3.42471236,2.16520604,0.82785754,0.00428328,1.11723925,1.27194278,0.01592026,0.22191895
-3.41870935,2.26112741,0.85962838,0.00446049,1.17618281,1.32990837,0.01584201,0.23306027
-3.41270635,2.36737168,0.89733926,0.00465425,1.24126436,1.39242756,0.01578962,0.24553256
-3.40670335,2.48287407,0.94048505,0.00486228,1.31203401,1.45889384,0.01577093,0.25923697
-3.40070035,2.60631603,0.98841761,0.00508191,1.38785764,1.52859361,0.01579282,0.27403538
-3.39469735,2.73613912,1.04035654,0.00531012,1.46791924,1.60071260,0.01586078,0.28975142
-3.38869435,2.87056669,1.09540371,0.00554363,1.55122972,1.67434586,0.01597853,0.30617278
-3.38269135,3.00763349,1.15256159,0.00577888,1.63664228,1.74851138,0.01614772,0.32305493
-3.37668834,3.14522286,1.21075498,0.00601218,1.72287431,1.82216715,0.01636772,0.34012614
-3.37068534,3.28111089,1.26885591,0.00623973,1.80853556,1.89423146,0.01663554,0.35709378
-3.36468234,3.41301659,1.32571083,0.00645770,1.89216176,1.96360603,0.01694584,0.37365163
-3.35867934,3.53865674,1.38016968,0.00666235,1.97225267,2.02920117,0.01729106,0.38948812
-3.35267634,3.65580358,1.43111570,0.00685011,2.04731334,2.08996253,0.01766163,0.40429498
-3.34667334,3.76234357,1.47749498,0.00701765,2.11589694,2.14489824,0.01804634,0.41777619
-3.34067034,3.85633498,1.51834489,0.00716197,2.17664753,2.19310575,0.01843269,0.42965670
-3.33466733,3.93606227,1.55282014,0.00728051,2.22834090,2.23379723,0.01880743,0.43969076
-3.32866433,4.00008495,1.58021541,0.00737118,2.26992193,2.26632264,0.01915704,0.44766921
-3.32266133,4.04727907,1.59998384,0.00743245,2.30053662,2.29018952,0.01946825,0.45342577
-3.31665833,4.07686959,1.61175042,0.00746338,2.31955766,2.30507868,0.01972861,0.45684175
-3.31065533,4.08845222,1.61531979,0.00746363,2.32660214,2.31085519,0.01992694,0.45784920
-3.30465233,4.08200377,1.61067822,0.00743350,2.32154094,2.30757407,0.02005385,0.45643230
-3.29864932,4.05788068,1.59798954,0.00737389,2.30449928,2.29548041,0.02010206,0.45262693
-3.29264632,4.01680558,1.57758547,0.00728624,2.27584851,2.27500391,0.02006670,0.44651851
-3.28664332,3.95984255,1.54995062,0.00717254,2.23618975,2.24674784,0.01994555,0.43823827
-3.28064032,3.88836203,1.51570293,0.00703521,2.18633007,2.21147280,0.01973906,0.42795804
-3.27463732,3.80399677,1.47557058,0.00687703,2.12725253,2.17007581,0.01945038,0.41588392
-3.26863432,3.70859064,1.43036613,0.00670105,2.06008138,2.12356533,0.01908520,0.40224907
-3.26263132,3.60414212,1.38095928,0.00651048,1.98604416,2.07303311,0.01865150,0.38730606
-3.25662831,3.49274477,1.32824916,0.00630860,1.90643225,2.01962367,0.01815924,0.37131885
-3.25062531,3.37652671,1.27313740,0.00609867,1.82256157,1.96450251,0.01761993,0.35455508
-3.24462231,3.25759132,1.21650295,0.00588381,1.73573505,1.90882395,0.01704622,0.33727861
-3.23861931,3.13796102,1.15917935,0.00566695,1.64720813,1.85369960,0.01645131,0.31974286
-3.23261631,3.01952601,1.10193542,0.00545073,1.55815852,1.80016857,0.01584850,0.30218496
-3.22661331,2.90399943,1.04545965,0.00523748,1.46966109,1.74917017,0.01525067,0.28482091
-3.22061031,2.79288004,0.99034864,0.00502915,1.38266840,1.70152004,0.01466978,0.26784192
-3.21460730,2.68742346,0.93709967,0.00482730,1.29799723,1.65789035,0.01411643,0.25141184
-3.20860430,2.58862233,0.88610740,0.00463312,1.21632092,1.61879477,0.01359954,0.23566579
-3.20260130,2.49719572,0.83766421,0.00444739,1.13816749,1.58457853,0.01312603,0.22070982
-3.19659830,2.41358756,0.79196412,0.00427054,1.06392270,1.55541402,0.01270062,0.20662153
-3.19059530,2.33797380,0.74910940,0.00410267,0.99383769,1.53130182,0.01232576,0.19345159
-3.18459230,2.27027757,0.70911963,0.00394360,0.92804023,1.51207739,0.01200161,0.18122586
-3.17858929,2.21019144,0.67194250,0.00379289,0.86654862,1.49742295,0.01172618,0.16994811
-3.17258629,2.15720587,0.63746569,0.00364991,0.80928770,1.48688413,0.01149543,0.15960304
-3.16658329,2.11064234,0.60552935,0.00351391,0.75610569,1.47989100,0.01130361,0.15015955
-3.16058029,2.06969024,0.57593865,0.00338400,0.70679144,1.47578246,0.01114356,0.14157401
-3.15457729,2.03344577,0.54847590,0.00325930,0.66109117,1.47383323,0.01100706,0.13379352
-3.14857429,2.00095179,0.52291194,0.00313889,0.61872424,1.47328251,0.01088524,0.12675892
-3.14257129,1.97123694,0.49901635,0.00302189,0.57939746,1.47336310,0.01076899,0.12040760
-3.13656828,1.94335313,0.47656646,0.00290750,0.54281762,1.47333004,0.01064936,0.11467592
-3.13056528,1.91640982,0.45535482,0.00279500,0.50870205,1.47248765,0.01051793,0.10950130
-3.12456228,1.88960450,0.43519522,0.00268379,0.47678709,1.47021415,0.01036714,0.10482391
-3.11855928,1.86224821,0.41592709,0.00257340,0.44683453,1.46598278,0.01019055,0.10058797
-3.11255628,1.83378573,0.39741851,0.00246349,0.41863611,1.45937906,0.00998311,0.09674273
-3.10655328,1.80381003,0.37956778,0.00235388,0.39201614,1.45011349,0.00974125,0.09324302
-3.10055028,1.77207087,0.36230373,0.00224452,0.36683264,1.43802946,0.00946299,0.09004966
-3.09454727,1.73847763,0.34558500,0.00213549,0.34297706,1.42310642,0.00914794,0.08712952
-3.08854427,1.70309678,0.32939835,0.00202702,0.32037296,1.40545841,0.00879725,0.08445541
-3.08254127,1.66614449,0.31375628,0.00191945,0.29897392,1.38532816,0.00841350,0.08200597
-3.07653827,1.62797501,0.29869412,0.00181321,0.27876077,1.36307751,0.00800052,0.07976529
-3.07053527,1.58906557,0.28426679,0.00170883,0.25973870,1.33917439,0.00756323,0.07772270
-3.06453227,1.54999859,0.27054534,0.00160693,0.24193410,1.31417733,0.00710737,0.07587241
-3.05852926,1.51144201,0.25761351,0.00150814,0.22539158,1.28871789,0.00663935,0.07421330
-3.05252626,1.47412828,0.24556434,0.00141316,0.21017118,1.26348181,0.00616594,0.07274864
-3.04652326,1.43883290,0.23449694,0.00132271,0.19634586,1.23918931,0.00569411,0.07148595
-3.04052026,1.40635276,0.22451354,0.00123747,0.18399937,1.21657520,0.00523082,0.07043683
-3.03451726,1.37748480,0.21571678,0.00115814,0.17322445,1.19636892,0.00478287,0.06961680
-3.02851426,1.35300520,0.20820726,0.00108537,0.16412140,1.17927516,0.00435675,0.06904512
-3.02251126,1.33364939,0.20208133,0.00101978,0.15679677,1.16595493,0.00395856,0.06874458
-3.01650825,1.32009287,0.19742916,0.00096189,0.15136236,1.15700763,0.00359397,0.06874112
-3.01050525,1.31293297,0.19433288,0.00091219,0.14793410,1.15295399,0.00326816,0.06906340
-3.00450225,1.31267180,0.19286498,0.00087107,0.14663086,1.15422023,0.00298588,0.06974218
-2.99849925,1.31970032,0.19308670,0.00083881,0.14757308,1.16112366,0.00275142,0.07080952
-2.99249625,1.33428398,0.19504655,0.00081562,0.15088095,1.17385992,0.00256874,0.07229786
-2.98649325,1.35655009,0.19877888,0.00080158,0.15667217,1.19249232,0.00244144,0.07423884
-2.98049025,1.38647742,0.20430250,0.00079667,0.16505922,1.21694358,0.00237288,0.07666210
-2.97448724,1.42388848,0.21161943,0.00080074,0.17614600,1.24699048,0.00236621,0.07959386
-2.96848424,1.46844496,0.22071371,0.00081353,0.19002396,1.28226198,0.00242438,0.08305550
-2.96248124,1.51964690,0.23155050,0.00083465,0.20676775,1.32224099,0.00255020,0.08706217
-2.95647824,1.57683599,0.24407530,0.00086360,0.22643049,1.36627050,0.00274632,0.09162137
-2.95047524,1.63920339,0.25821356,0.00089975,0.24903873,1.41356397,0.00301515,0.09673171
-2.94447224,1.70580227,0.27387060,0.00094236,0.27458741,1.46322036,0.00335885,0.10238188
-2.93846923,1.77556508,0.29093198,0.00099058,0.30303500,1.51424348,0.00377920,0.10854982
-2.93246623,1.84732529,0.30926423,0.00104347,0.33429894,1.56556539,0.00427748,0.11520221
-2.92646323,1.91984321,0.32871611,0.00110000,0.36825180,1.61607329,0.00485435,0.12229426
-2.92046023,1.99183520,0.34912027,0.00115909,0.40471829,1.66463913,0.00550970,0.12976989
-2.91445723,2.06200530,0.37029528,0.00121960,0.44347339,1.71015093,0.00624250,0.13756226
-2.90845423,2.12907836,0.39204815,0.00128037,0.48424179,1.75154473,0.00705061,0.14559464
-2.90245123,2.19183339,0.41417703,0.00134025,0.52669884,1.78783596,0.00793071,0.15378162
-2.89644822,2.24913594,0.43647428,0.00139810,0.57047301,1.81814908,0.00887819,0.16203065
-2.89044522,2.29996840,0.45872958,0.00145287,0.61515006,1.84174428,0.00988701,0.17024377
-2.88444222,2.34345700,0.48073318,0.00150357,0.66027885,1.85804014,0.01094977,0.17831961
-2.87843922,2.37889461,0.50227921,0.00154932,0.70537854,1.86663160,0.01205767,0.18615550
-2.87243622,2.40575860,0.52316877,0.00158939,0.74994735,1.86730227,0.01320061,0.19364964
-2.86643322,2.42372311,0.54321301,0.00162321,0.79347230,1.86003104,0.01436732,0.20070335
-2.86043022,2.43266563,0.56223589,0.00165036,0.83543987,1.84499258,0.01554552,0.20722313
-2.85442721,2.43266764,0.58007669,0.00167066,0.87534719,1.82255197,0.01672221,0.21312278
-2.84842421,2.42400962,0.59659224,0.00168411,0.91271323,1.79325389,0.01788388,0.21832524
-2.84242121,2.40716079,0.61165862,0.00169090,0.94708985,1.75780685,0.01901683,0.22276420
-2.83641821,2.38276414,0.62517262,0.00169147,0.97807203,1.71706314,0.02010752,0.22638547
-2.83041521,2.35161734,0.63705262,0.00168642,1.00530710,1.67199553,0.02114284,0.22914811
-2.82441221,2.31465040,0.64723901,0.00167657,1.02850242,1.62367141,0.02211049,0.23102508
-2.81840920,2.27290072,0.65569414,0.00166289,1.04743142,1.57322539,0.02299919,0.23200363
-2.81240620,2.22748645,0.66240179,0.00164649,1.06193755,1.52183110,0.02379903,0.23208536
-2.80640320,2.17957866,0.66736611,0.00162861,1.07193616,1.47067315,0.02450161,0.23128581
-2.80040020,2.13037324,0.67061021,0.00161056,1.07741419,1.42091968,0.02510023,0.22963377
-2.79439720,2.08106297,0.67217432,0.00159373,1.07842767,1.37369629,0.02558996,0.22717027
-2.78839420,2.03281037,0.67211365,0.00157948,1.07509737,1.33006172,0.02596775,0.22394722
-2.78239120,1.98672178,0.67049615,0.00156917,1.06760253,1.29098559,0.02623233,0.22002587
-2.77638819,1.94382313,0.66740009,0.00156410,1.05617336,1.25732849,0.02638422,0.21547502
-2.77038519,1.90503775,0.66291180,0.00156546,1.04108232,1.22982476,0.02642560,0.21036911
-2.76438219,1.87116670,0.65712359,0.00157431,1.02263497,1.20906779,0.02636016,0.20478628
-2.75837919,1.84287181,0.65013197,0.00159155,1.00116051,1.19549840,0.02619297,0.19880642
-2.75237619,1.82066192,0.64203638,0.00161790,0.97700264,1.18939600,0.02593032,0.19250921
-2.74637319,1.80488260,0.63293842,0.00165386,0.95051102,1.19087296,0.02557954,0.18597245
-2.74037019,1.79570965,0.62294163,0.00169972,0.92203377,1.19987225,0.02514886,0.17927046
-2.73436718,1.79314659,0.61215196,0.00175554,0.89191108,1.21616838,0.02464729,0.17247279
-2.72836418,1.79702658,0.60067864,0.00182113,0.86047034,1.23937192,0.02408449,0.16564317
-2.72236118,1.80701851,0.58863560,0.00189612,0.82802259,1.26893763,0.02347067,0.15883876
-2.71635818,1.82263772,0.57614312,0.00197988,0.79486047,1.30417629,0.02281653,0.15210980
-2.71035518,1.84326086,0.56332958,0.00207162,0.76125738,1.34427014,0.02213317,0.14549938
-2.70435218,1.86814480,0.55033312,0.00217040,0.72746779,1.38829185,0.02143205,0.13904366
-2.69834917,1.89644922,0.53730287,0.00227512,0.69372831,1.43522674,0.02072489,0.13277222
-2.69234617,1.92726208,0.52439970,0.00238459,0.66025938,1.48399786,0.02002361,0.12670861
-2.68634317,1.95962741,0.51179603,0.00249757,0.62726705,1.53349330,0.01934021,0.12087112
-2.68034017,1.99257439,0.49967477,0.00261279,0.59494487,1.58259510,0.01868660,0.11527355
-2.67433717,2.02514682,0.48822708,0.00272900,0.56347533,1.63020887,0.01807446,0.10992601
-2.66833417,2.05643191,0.47764908,0.00284500,0.53303088,1.67529319,0.01751501,0.10483580
-2.66233117,2.08558717,0.46813735,0.00295967,0.50377429,1.71688780,0.01701877,0.10000814
-2.65632816,2.11186466,0.45988355,0.00307200,0.47585835,1.75413949,0.01659528,0.09544685
-2.65032516,2.13463151,0.45306822,0.00318112,0.44942489,1.78632486,0.01625281,0.09115489
-2.64432216,2.15338591,0.44785407,0.00328627,0.42460328,1.81286896,0.01599808,0.08713482
-2.63831916,2.16776832,0.44437919,0.00338688,0.40150856,1.83335916,0.01583595,0.08338916
-2.63231616,2.17756736,0.44275054,0.00348247,0.38023940,1.84755381,0.01576919,0.07992054
-2.62631316,2.18272050,0.44303805,0.00357275,0.36087612,1.85538534,0.01579828,0.07673194
-2.62031016,2.18330989,0.44526995,0.00365749,0.34347907,1.85695793,0.01592125,0.07382672
-2.61430715,2.17955381,0.44942955,0.00373660,0.32808761,1.85253997,0.01613362,0.07120875
-2.60830415,2.17179440,0.45545393,0.00381005,0.31471982,1.84255184,0.01642844,0.06888254
-2.60230115,2.16048287,0.46323468,0.00387786,0.30337320,1.82754981,0.01679640,0.06685333
