energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-3.13056528,1.90937722,0.20002531,0.20495777,0.02020178,0.03577217,0.28927709,1.48773745,0.35149598,0.00000000
-3.12456228,1.86048194,0.19417753,0.20427419,0.02208782,0.03351179,0.28389690,1.44232420,0.33649427,0.00000000
-3.11855928,1.81883680,0.18921907,0.20442447,0.02406132,0.03137705,0.28022328,1.40240602,0.32333823,0.00000000
-3.11255628,1.78375037,0.18509435,0.20529278,0.02609851,0.02937697,0.27804672,1.36751425,0.31187479,0.00000000
-3.10655328,1.75441332,0.18173337,0.20674657,0.02817374,0.02751697,0.27713495,1.33710054,0.30192334,0.00000000
-3.10055028,1.72992721,0.17905485,0.20864052,0.03026000,0.02579921,0.27723880,1.31055698,0.29328276,0.00000000
-3.09454727,1.70933606,0.17696979,0.21082120,0.03232971,0.02422294,0.27809835,1.28723804,0.28573858,0.00000000
-3.08854427,1.69165989,0.17538538,0.21313197,0.03435541,0.02278503,0.27944941,1.26648359,0.27907011,0.00000000
-3.08254127,1.67592904,0.17420901,0.21541830,0.03631062,0.02148044,0.28102998,1.24764229,0.27305732,0.00000000
-3.07653827,1.66121796,0.17335229,0.21753299,0.03817069,0.02030286,0.28258671,1.23009455,0.26748732,0.00000000
-3.07053527,1.64667721,0.17273489,0.21934117,0.03991356,0.01924524,0.28388108,1.21327414,0.26216018,0.00000000
-3.06453227,1.63156238,0.17228795,0.22072497,0.04152058,0.01830030,0.28469515,1.19668754,0.25689409,0.00000000
-3.05852926,1.61525846,0.17195685,0.22158745,0.04297713,0.01746104,0.28483667,1.17993020,0.25152957,0.00000000
-3.05252626,1.59729874,0.17170338,0.22185574,0.04427312,0.01672110,0.28414346,1.16269893,0.24593283,0.00000000
-3.04652326,1.57737724,0.17150692,0.22148312,0.04540338,0.01607506,0.28248674,1.14479976,0.23999801,0.00000000
-3.04052026,1.55535400,0.17136471,0.22045006,0.04636778,0.01551860,0.27977351,1.12615087,0.23364842,0.00000000
-3.03451726,1.53125299,0.17129113,0.21876404,0.04717115,0.01504858,0.27594766,1.10678043,0.22683678,0.00000000
-3.02851426,1.50525267,0.17131600,0.21645823,0.04782300,0.01466298,0.27099000,1.08681920,0.21954435,0.00000000
-3.02251126,1.47766966,0.17148199,0.21358903,0.04833702,0.01436075,0.26491702,1.06648857,0.21177924,0.00000000
-3.01650825,1.44893626,0.17184121,0.21023267,0.04873032,0.01414157,0.25777861,1.04608418,0.20357387,0.00000000
-3.01050525,1.41957301,0.17245121,0.20648093,0.04902259,0.01400557,0.24965471,1.02595626,0.19498173,0.00000000
-3.00450225,1.39015759,0.17337055,0.20243631,0.04923503,0.01395291,0.24065119,1.00648747,0.18607365,0.00000000
-2.99849925,1.36129183,0.17465422,0.19820680,0.04938926,0.01398352,0.23089499,0.98806958,0.17693370,0.00000000
-2.99249625,1.33356826,0.17634917,0.19390057,0.04950617,0.01409661,0.22052888,0.97108001,0.16765488,0.00000000
-2.98649325,1.30753824,0.17849007,0.18962084,0.04960480,0.01429044,0.20970596,0.95585966,0.15833495,0.00000000
-2.98049025,1.28368312,0.18109580,0.18546111,0.04970129,0.01456199,0.19858422,0.94269311,0.14907226,0.00000000
-2.97448724,1.26239002,0.18416663,0.18150113,0.04980804,0.01490679,0.18732130,0.93179231,0.13996208,0.00000000
-2.96848424,1.24393337,0.18768246,0.17780363,0.04993295,0.01531878,0.17606972,0.92328467,0.13109327,0.00000000
-2.96248124,1.22846326,0.19160207,0.17441207,0.05007900,0.01579032,0.16497266,0.91720614,0.12254561,0.00000000
-2.95647824,1.21600099,0.19586366,0.17134949,0.05024403,0.01631229,0.15416055,0.91349963,0.11438774,0.00000000
-2.95047524,1.20644208,0.20038649,0.16861843,0.05042082,0.01687429,0.14374839,0.91201899,0.10667575,0.00000000
-2.94447224,1.19956629,0.20507363,0.16620194,0.05059742,0.01746491,0.13383403,0.91253801,0.09945250,0.00000000
-2.93846923,1.19505408,0.20981575,0.16406556,0.05075781,0.01807215,0.12449716,0.91476422,0.09274753,0.00000000
-2.93246623,1.19250839,0.21449563,0.16216014,0.05088267,0.01868380,0.11579924,0.91835633,0.08657762,0.00000000
-2.92646323,1.19148047,0.21899327,0.16042542,0.05095042,0.01928798,0.10778404,0.92294457,0.08094779,0.00000000
-2.92046023,1.19149802,0.22319129,0.15879391,0.05093840,0.01987356,0.10047883,0.92815247,0.07585275,0.00000000
-2.91445723,1.19209419,0.22698026,0.15719511,0.05082404,0.02043070,0.09389602,0.93361896,0.07127856,0.00000000
-2.90845423,1.19283552,0.23026389,0.15555972,0.05058611,0.02095122,0.08803509,0.93901937,0.06720453,0.00000000
-2.90245123,1.19334738,0.23296346,0.15382351,0.05020585,0.02142903,0.08288472,0.94408411,0.06360507,0.00000000
-2.89644822,1.19333535,0.23502158,0.15193091,0.04966804,0.02186036,0.07842497,0.94861403,0.06045159,0.00000000
-2.89044522,1.19260143,0.23640495,0.14983783,0.04896185,0.02224401,0.07462926,0.95249142,0.05771410,0.00000000
-2.88444222,1.19105430,0.23710596,0.14751388,0.04808147,0.02258137,0.07146633,0.95568622,0.05536269,0.00000000
-2.87843922,1.18871312,0.23714312,0.14494373,0.04702655,0.02287644,0.06890177,0.95825702,0.05336865,0.00000000
-2.87243622,1.18570490,0.23656033,0.14212760,0.04580235,0.02313567,0.06689935,0.96034695,0.05170533,0.00000000
-2.86643322,1.18225591,0.23542514,0.13908098,0.04441960,0.02336777,0.06542199,0.96217479,0.05034860,0.00000000
-2.86043022,1.17867766,0.23382596,0.13583359,0.04289422,0.02358338,0.06443244,0.96402199,0.04927712,0.00000000
-2.85442721,1.17534891,0.23186868,0.13242770,0.04124671,0.02379475,0.06389372,0.96621653,0.04847223,0.00000000
-2.84842421,1.17269467,0.22967270,0.12891599,0.03950146,0.02401538,0.06376928,0.96911469,0.04791771,0.00000000
-2.84242121,1.17116400,0.22736677,0.12535904,0.03768587,0.02425960,0.06402316,0.97308209,0.04759933,0.00000000
-2.83641821,1.17120790,0.22508497,0.12182270,0.03582944,0.02454230,0.06461999,0.97847504,0.04750438,0.00000000
-2.83041521,1.17325902,0.22296279,0.11837546,0.03396283,0.02487859,0.06552504,0.98562381,0.04762114,0.00000000
-2.82441221,1.17771430,0.22113390,0.11508598,0.03211686,0.02528358,0.06670443,0.99481851,0.04793839,0.00000000
-2.81840920,1.18492175,0.21972744,0.11202099,0.03032173,0.02577225,0.06812541,1.00629878,0.04844508,0.00000000
-2.81240620,1.19517211,0.21886614,0.10924345,0.02860616,0.02635938,0.06975685,1.02024772,0.04913012,0.00000000
-2.80640320,1.20869570,0.21866519,0.10681134,0.02699683,0.02705955,0.07156989,1.03679052,0.04998226,0.00000000
-2.80040020,1.22566454,0.21923186,0.10477685,0.02551783,0.02788726,0.07353886,1.05599758,0.05099029,0.00000000
-2.79439720,1.24619925,0.22066576,0.10318602,0.02419033,0.02885699,0.07564221,1.07789193,0.05214329,0.00000000
-2.78839420,1.27037993,0.22305957,0.10207885,0.02303234,0.02998340,0.07786360,1.10246012,0.05343106,0.00000000
-2.78239120,1.29826004,0.22650001,0.10148975,0.02205869,0.03128143,0.08019298,1.12966574,0.05484465,0.00000000
-2.77638819,1.32988171,0.23106893,0.10144817,0.02128097,0.03276638,0.08262755,1.15946438,0.05637695,0.00000000
-2.77038519,1.36529130,0.23684407,0.10197939,0.02070773,0.03445390,0.08517260,1.19181871,0.05802320,0.00000000
-2.76438219,1.40455341,0.24389951,0.10310525,0.02034456,0.03635993,0.08784196,1.22671245,0.05978155,0.00000000
-2.75837919,1.44776219,0.25230545,0.10484479,0.02019434,0.03850043,0.09065822,1.26416190,0.06165337,0.00000000
-2.75237619,1.49504846,0.26212722,0.10721467,0.02025740,0.04089098,0.09365243,1.30422402,0.06364349,0.00000000
-2.74637319,1.54658187,0.27342352,0.11022921,0.02053167,0.04354630,0.09686332,1.34700011,0.06576016,0.00000000
-2.74037019,1.60256735,0.28624375,0.11390014,0.02101285,0.04647953,0.10033611,1.39263448,0.06801475,0.00000000
-2.73436718,1.66323576,0.30062469,0.11823593,0.02169449,0.04970148,0.10412072,1.44130810,0.07042131,0.00000000
-2.72836418,1.72882897,0.31658649,0.12324085,0.02256799,0.05321971,0.10826962,1.49322706,0.07299579,0.00000000
-2.72236118,1.79958004,0.33412836,0.12891359,0.02362262,0.05703762,0.11283528,1.54860664,0.07575511,0.00000000
-2.71635818,1.87568960,0.35322416,0.13524585,0.02484547,0.06115355,0.11786738,1.60765174,0.07871603,0.00000000
-2.71035518,1.95729992,0.37381825,0.14222070,0.02622142,0.06555995,0.12340989,1.67053486,0.08189402,0.00000000
-2.70435218,2.04446833,0.39582195,0.14981105,0.02773303,0.07024264,0.12949817,1.73737304,0.08530195,0.00000000
-2.69834917,2.13714195,0.41911091,0.15797831,0.02936061,0.07518035,0.13615627,1.80820542,0.08894898,0.00000000
-2.69234617,2.23513546,0.44352377,0.16667127,0.03108215,0.08034442,0.14339453,1.88297287,0.09283951,0.00000000
-2.68634317,2.33811395,0.46886234,0.17582561,0.03287349,0.08569892,0.15120779,1.96150136,0.09697234,0.00000000
-2.68034017,2.44558221,0.49489348,0.18536376,0.03470847,0.09120098,0.15957414,2.04349044,0.10134010,0.00000000
-2.67433717,2.55688184,0.52135280,0.19519555,0.03655925,0.09680158,0.16845445,2.12850784,0.10592907,0.00000000
-2.66833417,2.67119698,0.54795010,0.20521943,0.03839665,0.10244660,0.17779280,2.21599115,0.11071924,0.00000000
-2.66233117,2.78756888,0.57437658,0.21532439,0.04019068,0.10807829,0.18751764,2.30525673,0.11568487,0.00000000
-2.65632816,2.90491917,0.60031335,0.22539254,0.04191114,0.11363688,0.19754397,2.39551590,0.12079532,0.00000000
-2.65032516,3.02208094,0.62544116,0.23530209,0.04352821,0.11906257,0.20777612,2.48589779,0.12601624,0.00000000
-2.64432216,3.13783635,0.64945065,0.24493089,0.04501323,0.12429748,0.21811138,2.57547787,0.13131104,0.00000000
-2.63831916,3.25095892,0.67205289,0.25416010,0.04633940,0.12928772,0.22844407,2.66331083,0.13664254,0.00000000
-2.63231616,3.36025843,0.69298945,0.26287795,0.04748249,0.13398537,0.23866994,2.74846593,0.14197471,0.00000000
-2.62631316,3.46462603,0.71204156,0.27098334,0.04842155,0.13835023,0.24869073,2.83006328,0.14727448,0.00000000
-2.62031016,3.56307703,0.72903788,0.27838920,0.04913950,0.14235132,0.25841865,2.90730867,0.15251334,0.00000000
-2.61430715,3.65478914,0.74386033,0.28502523,0.04962362,0.14596802,0.26778040,2.97952526,0.15766885,0.00000000
-2.60830415,3.73913389,0.75644770,0.29084003,0.04986591,0.14919067,0.27672078,3.04618034,0.16272580,0.00000000
-2.60230115,3.81569952,0.76679675,0.29580251,0.04986334,0.15202081,0.28520536,3.10690550,0.16767704,0.00000000
-2.59629815,3.88430411,0.77496076,0.29990237,0.04961786,0.15447079,0.29322239,3.16150928,0.17252388,0.00000000
-2.59029515,3.94499815,0.78104547,0.30314976,0.04913632,0.15656296,0.30078348,3.20998157,0.17727606,0.00000000
-2.58429215,3.99805667,0.78520277,0.30557412,0.04843018,0.15832838,0.30792333,3.25248964,0.18195129,0.00000000
-2.57828914,4.04396135,0.78762229,0.30722224,0.04751512,0.15980511,0.31469823,3.28936607,0.18657438,0.00000000
-2.57228614,4.08337388,0.78852152,0.30815573,0.04641046,0.16103631,0.32118350,3.32108956,0.19117601,0.00000000
-2.56628314,4.11710223,0.78813492,0.30844796,0.04513855,0.16206806,0.32747007,3.34825975,0.19579121,0.00000000
-2.56028014,4.14606190,0.78670260,0.30818078,0.04372404,0.16294718,0.33366017,3.37156774,0.20045767,0.00000000
-2.55427714,4.17123437,0.78445934,0.30744114,0.04219315,0.16371915,0.33986247,3.39176395,0.20521393,0.00000000
-2.54827414,4.19362522,0.78162433,0.30631773,0.04057290,0.16442618,0.34618691,3.40962537,0.21009759,0.00000000
-2.54227114,4.21422415,0.77839237,0.30489801,0.03889041,0.16510557,0.35273931,3.42592380,0.21514358,0.00000000
-2.53626813,4.23396883,0.77492688,0.30326557,0.03717222,0.16578849,0.35961629,3.44139695,0.22038265,0.00000000
-2.53026513,4.25371436,0.77135502,0.30149803,0.03544369,0.16649914,0.36690043,3.45672345,0.22584007,0.00000000
-2.52426213,4.27420925,0.76776508,0.29966552,0.03372853,0.16725440,0.37465606,3.47250308,0.23153454,0.00000000
-2.51825913,4.29607877,0.76420623,0.29782972,0.03204836,0.16806385,0.38292586,3.48924247,0.23747753,0.00000000
-2.51225613,4.31981552,0.76069045,0.29604351,0.03042247,0.16893025,0.39172834,3.50734652,0.24367275,0.00000000
-2.50625313,4.34577673,0.75719631,0.29435102,0.02886762,0.16985029,0.40105628,3.52711532,0.25011596,0.00000000
-2.50025013,4.37418761,0.75367438,0.29278812,0.02739795,0.17081559,0.41087628,3.54874579,0.25679498,0.00000000
-2.49424712,4.40514914,0.75005364,0.29138309,0.02602496,0.17181384,0.42112922,3.57233712,0.26368985,0.00000000
-2.48824412,4.43864921,0.74624858,0.29015743,0.02475763,0.17282993,0.43173184,3.59789904,0.27077311,0.00000000
-2.48224112,4.47457545,0.74216634,0.28912667,0.02360252,0.17384707,0.44257909,3.62536169,0.27801011,0.00000000
-2.47623812,4.51272832,0.73771351,0.28830094,0.02256393,0.17484765,0.45354732,3.65458597,0.28535938,0.00000000
-2.47023512,4.55283355,0.73280217,0.28768546,0.02164408,0.17581405,0.46449813,3.68537355,0.29277299,0.00000000
-2.46423212,4.59455284,0.72735492,0.28728065,0.02084335,0.17672896,0.47528269,3.71747571,0.30019688,0.00000000
-2.45822911,4.63749258,0.72130858,0.28708198,0.02016044,0.17757570,0.48574645,3.75060071,0.30757123,0.00000000
-2.45222611,4.68121044,0.71461665,0.28707963,0.01959259,0.17833803,0.49573399,3.78441960,0.31483085,0.00000000
-2.44622311,4.72522027,0.70725037,0.28725795,0.01913573,0.17900000,0.50509402,3.81857058,0.32190572,0.00000000
-2.44022011,4.76899597,0.69919869,0.28759477,0.01878472,0.17954550,0.51368428,3.85266247,0.32872157,0.00000000
-2.43421711,4.81197521,0.69046727,0.28806089,0.01853345,0.17995784,0.52137613,3.88627785,0.33520081,0.00000000
-2.42821411,4.85356402,0.68107673,0.28861963,0.01837500,0.18021936,0.52805902,3.91897665,0.34126361,0.00000000
-2.42221111,4.89314312,0.67106060,0.28922670,0.01830184,0.18031113,0.53364431,3.95030090,0.34682931,0.00000000
-2.41620810,4.93007699,0.66046309,0.28983049,0.01830594,0.18021286,0.53806875,3.97978110,0.35181820,0.00000000
-2.41020510,4.96372586,0.64933706,0.29037277,0.01837893,0.17990308,0.54129718,4.00694486,0.35615350,0.00000000
-2.40420210,4.99346108,0.63774235,0.29078997,0.01851225,0.17935960,0.54332458,4.03132762,0.35976367,0.00000000
-2.39819910,5.01868333,0.62574463,0.29101481,0.01869733,0.17856018,0.54417734,4.05248555,0.36258488,0.00000000
-2.39219610,5.03884303,0.61341482,0.29097855,0.01892572,0.17748355,0.54391355,4.07000988,0.36456355,0.00000000
-2.38619310,5.05346185,0.60082902,0.29061337,0.01918926,0.17611057,0.54262250,4.08354198,0.36565884,0.00000000
-2.38019010,5.06215382,0.58806902,0.28985518,0.01948019,0.17442559,0.54042307,4.09278812,0.36584494,0.00000000
-2.37418709,5.06464455,0.57522296,0.28864629,0.01979132,0.17241774,0.53746121,4.09753272,0.36511304,0.00000000
-2.36818409,5.06078663,0.56238624,0.28693807,0.02011605,0.17008226,0.53390635,4.09764884,0.36347273,0.00000000
-2.36218109,5.05056998,0.54966218,0.28469332,0.02044852,0.16742160,0.52994692,4.09310483,0.36095287,0.00000000
-2.35617809,5.03412548,0.53716243,0.28188813,0.02078355,0.16444626,0.52578498,4.08396613,0.35760166,0.00000000
-2.35017509,5.01172129,0.52500676,0.27851324,0.02111669,0.16117534,0.52163007,4.07039163,0.35348595,0.00000000
-2.34417209,4.98375113,0.51332216,0.27457469,0.02144414,0.15763660,0.51769245,4.05262422,0.34868969,0.00000000
-2.33816908,4.95071500,0.50224111,0.27009374,0.02176264,0.15386614,0.51417602,4.03097594,0.34331160,0.00000000
-2.33216608,4.91319277,0.49189889,0.26510605,0.02206939,0.14990764,0.51127094,4.00580804,0.33746215,0.00000000
-2.32616308,4.87181225,0.48243020,0.25966021,0.02236188,0.14581111,0.50914650,3.97750727,0.33125982,0.00000000
-2.32016008,4.82721323,0.47396483,0.25381563,0.02263773,0.14163137,0.50794422,3.94645968,0.32482702,0.00000000
-2.31415708,4.78000996,0.46662293,0.24763996,0.02289455,0.13742616,0.50777171,3.91302360,0.31828566,0.00000000
-2.30815408,4.73075422,0.46050978,0.24120614,0.02312979,0.13325409,0.50869743,3.87750372,0.31175263,0.00000000
-2.30215108,4.67990149,0.45571057,0.23458938,0.02334062,0.12917245,0.51074664,3.84012797,0.30533551,0.00000000
-2.29614807,4.62778252,0.45228528,0.22786404,0.02352382,0.12523515,0.51389881,3.80102905,0.29912851,0.00000000
-2.29014507,4.57458223,0.45026418,0.22110077,0.02367581,0.12149064,0.51808659,3.76023197,0.29320908,0.00000000
-2.28414207,4.52032755,0.44964402,0.21436395,0.02379256,0.11798020,0.52319648,3.71764861,0.28763515,0.00000000
-2.27813907,4.46488513,0.45038536,0.20770958,0.02386977,0.11473648,0.52907127,3.67308014,0.28244318,0.00000000
-2.27213607,4.40796929,0.45241117,0.20118372,0.02390288,0.11178249,0.53551420,3.62622712,0.27764723,0.00000000
-2.26613307,4.34915995,0.45560692,0.19482161,0.02388730,0.10913101,0.54229466,3.57670708,0.27323893,0.00000000
-2.26013007,4.28792958,0.45982228,0.18864730,0.02381858,0.10678450,0.54915537,3.52407859,0.26918840,0.00000000
-2.25412706,4.22367779,0.46487452,0.18267402,0.02369267,0.10473554,0.55582071,3.46787053,0.26544613,0.00000000
-2.24812406,4.15577152,0.47055341,0.17690509,0.02350615,0.10296766,0.56200588,3.40761484,0.26194565,0.00000000
-2.24212106,4.08358874,0.47662786,0.17133527,0.02325653,0.10145674,0.56742656,3.34288091,0.25860685,0.00000000
-2.23611806,4.00656323,0.48285376,0.16595266,0.02294245,0.10017269,0.57180872,3.27330974,0.25533993,0.00000000
-2.23011506,3.92422797,0.48898305,0.16074078,0.02256397,0.09908149,0.57489809,3.19864565,0.25204962,0.00000000
-2.22411206,3.83625492,0.49477361,0.15568093,0.02212276,0.09814751,0.57646907,3.11876417,0.24863959,0.00000000
-2.21810905,3.74248926,0.49999968,0.15075459,0.02162226,0.09733588,0.57633252,3.03369427,0.24501691,0.00000000
-2.21210605,3.64297629,0.50446230,0.14594580,0.02106781,0.09661502,0.57434233,2.94363395,0.24109621,0.00000000
-2.20610305,3.53797983,0.50799949,0.14124344,0.02046672,0.09595900,0.57040037,2.84895833,0.23680361,0.00000000
-2.20010005,3.42799150,0.51049565,0.13664319,0.01982831,0.09534984,0.56445974,2.75022009,0.23207999,0.00000000
-2.19409705,3.31373042,0.51188978,0.13214935,0.01916383,0.09477949,0.55652613,2.64814212,0.22688378,0.00000000
-2.18809405,3.19613374,0.51218207,0.12777609,0.01848639,0.09425149,0.54665737,2.54360299,0.22119293,0.00000000
-2.18209105,3.07633840,0.51143854,0.12354846,0.01781081,0.09378221,0.53496116,2.43761608,0.21500612,0.00000000
-2.17608804,2.95565525,0.50979330,0.11950281,0.01715340,0.09340157,0.52159113,2.33130336,0.20834320,0.00000000
-2.17008504,2.83553663,0.50744841,0.11568682,0.01653174,0.09315320,0.50674153,2.22586514,0.20124477,0.00000000
-2.16408204,2.71753883,0.50467081,0.11215901,0.01596440,0.09309405,0.49064059,2.12254707,0.19377106,0.00000000
-2.15807904,2.60328090,0.50178671,0.10898770,0.01547055,0.09329331,0.47354309,2.02260585,0.18600001,0.00000000
-2.15207604,2.49440123,0.49917304,0.10624965,0.01506967,0.09383076,0.45572229,1.92727492,0.17802486,0.00000000
-2.14607304,2.39251351,0.49724644,0.10402806,0.01478113,0.09479451,0.43746164,1.83773134,0.16995110,0.00000000
-2.14007004,2.29916316,0.49644996,0.10241032,0.01462378,0.09627820,0.41904652,1.75506482,0.16189314,0.00000000
-2.13406703,2.21578565,0.49723773,0.10148534,0.01461549,0.09837767,0.40075630,1.68024995,0.15397072,0.00000000
-2.12806403,2.14366766,0.50005828,0.10134057,0.01477275,0.10118731,0.38285709,1.61412201,0.14630513,0.00000000
-2.12206103,2.08391199,0.50533694,0.10205887,0.01511020,0.10479608,0.36559522,1.55735712,0.13901558,0.00000000
-2.11605803,2.03740702,0.51345796,0.10371520,0.01564021,0.10928339,0.34919173,1.51045682,0.13221565,0.00000000
-2.11005503,2.00480133,0.52474711,0.10637331,0.01637243,0.11471501,0.33383796,1.47373721,0.12601002,0.00000000
-2.10405203,1.98648396,0.53945540,0.11008255,0.01731340,0.12113912,0.31969225,1.44732288,0.12049168,0.00000000
-2.09804902,1.98257088,0.55774453,0.11487486,0.01846625,0.12858273,0.30687787,1.43114532,0.11573953,0.00000000
-2.09204602,1.99289785,0.57967499,0.12076215,0.01983036,0.13704856,0.29548201,1.42494579,0.11181658,0.00000000
-2.08604302,2.01702007,0.60519708,0.12773404,0.02140120,0.14651267,0.28555591,1.42828250,0.10876875,0.00000000
-2.08004002,2.05421874,0.63414560,0.13575636,0.02317018,0.15692279,0.27711591,1.44054182,0.10662429,0.00000000
-2.07403702,2.10351470,0.66623849,0.14477017,0.02512468,0.16819775,0.27014548,1.46095336,0.10539388,0.00000000
-2.06803402,2.16368905,0.70107965,0.15469168,0.02724814,0.18022781,0.26459791,1.48860859,0.10507127,0.00000000
-2.06203102,2.23331059,0.73816610,0.16541301,0.02952030,0.19287616,0.26039976,1.52248276,0.10563457,0.00000000
-2.05602801,2.31076979,0.77689927,0.17680381,0.03191760,0.20598156,0.25745472,1.56145977,0.10704802,0.00000000
-2.05002501,2.39431855,0.81660023,0.18871381,0.03441364,0.21936201,0.25564793,1.60435943,0.10926421,0.00000000
-2.04402201,2.48211507,0.85652844,0.20097624,0.03697983,0.23281943,0.25485059,1.64996670,0.11222665,0.00000000
-2.03801901,2.57227261,0.89590324,0.21341202,0.03958610,0.24614526,0.25492461,1.69706225,0.11587254,0.00000000
-2.03201601,2.66291086,0.93392749,0.22583461,0.04220169,0.25912662,0.25572740,1.74445347,0.12013566,0.00000000
-2.02601301,2.75220829,0.96981238,0.23805536,0.04479599,0.27155304,0.25711646,1.79100516,0.12494926,0.00000000
-2.02001001,2.83845368,1.00280249,0.24988922,0.04733944,0.28322336,0.25895374,1.83566897,0.13024878,0.00000000
-2.01400700,2.92009497,1.03220006,0.26116051,0.04980431,0.29395248,0.26110967,1.87751039,0.13597427,0.00000000
-2.00800400,2.99578340,1.05738750,0.27170848,0.05216553,0.30357780,0.26346666,1.91573250,0.14207244,0.00000000
-2.00200100,3.06441106,1.07784721,0.28139259,0.05440131,0.31196501,0.26592199,1.94969538,0.14849816,0.00000000
-1.99599800,3.12514013,1.09317784,0.29009706,0.05649373,0.31901288,0.26838997,1.97893020,0.15521540,0.00000000
-1.98999500,3.17742228,1.10310640,0.29773464,0.05842904,0.32465695,0.27080333,2.00314744,0.16219751,0.00000000
-1.98399200,3.22100718,1.10749560,0.30424927,0.06019785,0.32887193,0.27311371,2.02223859,0.16942675,0.00000000
-1.97798899,3.25593949,1.10634625,0.30961765,0.06179514,0.33167255,0.27529125,2.03627112,0.17689322,0.00000000
-1.97198599,3.28254414,1.09979458,0.31384944,0.06321992,0.33311299,0.27732334,2.04547678,0.18459313,0.00000000
-1.96598299,3.30140046,1.08810471,0.31698630,0.06447489,0.33328476,0.27921249,2.05023357,0.19252646,0.00000000
-1.95997999,3.31330619,1.07165668,0.31909953,0.06556576,0.33231326,0.28097353,2.05104207,0.20069426,0.00000000
-1.95397699,3.31923278,1.05093059,0.32028672,0.06650049,0.33035302,0.28263012,2.04849713,0.20909560,0.00000000
-1.94797399,3.32027417,1.02648764,0.32066727,0.06728848,0.32758197,0.28421095,2.04325610,0.21772444,0.00000000
-1.94197099,3.31759144,0.99894902,0.32037722,0.06793963,0.32419488,0.28574566,2.03600512,0.22656658,0.00000000
-1.93596798,3.31235583,0.96897353,0.31956350,0.06846348,0.32039644,0.28726075,2.02742499,0.23559684,0.00000000
-1.92996498,3.30569302,0.93723497,0.31837798,0.06886831,0.31639403,0.28877582,2.01815817,0.24477678,0.00000000
-1.92396198,3.29863119,0.90440024,0.31697146,0.06916049,0.31239074,0.29030014,2.00877861,0.25405297,0.00000000
-1.91795898,3.29205551,0.87110913,0.31548804,0.06934388,0.30857876,0.29182998,1.99976562,0.26335609,0.00000000
-1.91195598,3.28667098,0.83795635,0.31405998,0.06941946,0.30513348,0.29334677,1.99148323,0.27260094,0.00000000
-1.90595298,3.28297542,0.80547662,0.31280338,0.06938519,0.30220849,0.29481610,1.98416574,0.28168729,0.00000000
-1.89994997,3.28124356,0.77413318,0.31181474,0.06923609,0.29993157,0.29618789,1.97791017,0.29050174,0.00000000
-1.89394697,3.28152277,0.74430984,0.31116859,0.06896454,0.29840196,0.29739746,1.97267584,0.29892045,0.00000000
-1.88794397,3.28364025,0.71630676,0.31091621,0.06856080,0.29768866,0.29836762,1.96829084,0.30681261,0.00000000
-1.88194097,3.28722090,0.69033981,0.31108541,0.06801369,0.29783004,0.29901165,1.96446494,0.31404454,0.00000000
-1.87593797,3.29171445,0.66654307,0.31168134,0.06731138,0.29883441,0.29923695,1.96080807,0.32048416,0.00000000
-1.86993497,3.29643019,0.64497422,0.31268819,0.06644233,0.30068170,0.29894918,1.95685326,0.32600575,0.00000000
-1.86393197,3.30057709,0.62562215,0.31407156,0.06539619,0.30332579,0.29805674,1.95208278,0.33049452,0.00000000
-1.85792896,3.30330695,0.60841629,0.31578147,0.06416465,0.30669764,0.29647520,1.94595586,0.33385099,0.00000000
-1.85192596,3.30375826,0.59323706,0.31775560,0.06274231,0.31070873,0.29413163,1.93793684,0.33599483,0.00000000
-1.84592296,3.30109844,0.57992672,0.31992270,0.06112728,0.31525483,0.29096841,1.92752190,0.33686796,0.00000000
-1.83991996,3.29456231,0.56830022,0.32220595,0.05932167,0.32021985,0.28694647,1.91426352,0.33643686,0.00000000
-1.83391696,3.28348510,0.55815558,0.32452605,0.05733193,0.32547953,0.28204776,1.89779115,0.33469381,0.00000000
-1.82791396,3.26732871,0.54928321,0.32680397,0.05516887,0.33090508,0.27627682,1.87782760,0.33165726,0.00000000
-1.82191096,3.24570021,0.54147416,0.32896319,0.05284754,0.33636634,0.26966145,1.85420027,0.32737106,0.00000000
-1.81590795,3.21836237,0.53452698,0.33093152,0.05038690,0.34173470,0.26225242,1.82684720,0.32190284,0.00000000
-1.80990495,3.18523626,0.52825312,0.33264224,0.04780927,0.34688561,0.25412233,1.79581784,0.31534155,0.00000000
-1.80390195,3.14639663,0.52248094,0.33403492,0.04513970,0.35170063,0.24536362,1.76126892,0.30779433,0.00000000
-1.79789895,3.10206081,0.51705849,0.33505569,0.04240517,0.35606923,0.23608606,1.72345594,0.29938284,0.00000000
-1.79189595,3.05257270,0.51185511,0.33565726,0.03963378,0.35989016,0.22641353,1.68272110,0.29023944,0.00000000
-1.78589295,2.99838306,0.50676215,0.33579871,0.03685388,0.36307271,0.21648069,1.63947856,0.28050314,0.00000000
-1.77988994,2.94002781,0.50169311,0.33544514,0.03409328,0.36553768,0.20642932,1.59419793,0.27031577,0.00000000
-1.77388694,2.87810573,0.49658323,0.33456746,0.03137850,0.36721828,0.19640476,1.54738706,0.25981843,0.00000000
-1.76788394,2.81325711,0.49138896,0.33314216,0.02873405,0.36806103,0.18655243,1.49957503,0.24914833,0.00000000
