energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up,Zn_p_up,Zn_d_up
-2.95647824,0.68260738,0.00000232,0.05816831,0.01415371,0.24940953,0.12130752,0.36137956,0.11146664,0.00104568
-2.95047524,0.71421920,0.00000260,0.05924767,0.01517179,0.25772208,0.12959594,0.38263263,0.11688729,0.00107780
-2.94447224,0.74305729,0.00000290,0.05991849,0.01617091,0.26467599,0.13767634,0.40289930,0.12188190,0.00110393
-2.93846923,0.76870507,0.00000322,0.06016694,0.01713750,0.27016267,0.14543882,0.42189843,0.12637859,0.00112365
-2.93246623,0.79078601,0.00000358,0.05998820,0.01805756,0.27409928,0.15277145,0.43935459,0.13031103,0.00113665
-2.92646323,0.80897249,0.00000397,0.05938653,0.01891697,0.27643082,0.15956281,0.45500446,0.13361993,0.00114277
-2.92046023,0.82299380,0.00000441,0.05837517,0.01970181,0.27713139,0.16570480,0.46860339,0.13625446,0.00114194
-2.91445723,0.83264284,0.00000492,0.05697582,0.02039880,0.27620447,0.17109561,0.47993192,0.13817346,0.00113424
-2.90845423,0.83778153,0.00000552,0.05521791,0.02099559,0.27368250,0.17564269,0.48880214,0.13934648,0.00111988
-2.90245123,0.83834473,0.00000623,0.05313753,0.02148123,0.26962560,0.17926570,0.49506350,0.13975456,0.00109916
-2.89644822,0.83434258,0.00000709,0.05077624,0.02184643,0.26411956,0.18189931,0.49860815,0.13939080,0.00107252
-2.89044522,0.82586124,0.00000815,0.04817970,0.02208398,0.25727325,0.18349567,0.49937528,0.13826062,0.00104046
-2.88444222,0.81306199,0.00000945,0.04539618,0.02218895,0.24921558,0.18402656,0.49735457,0.13638174,0.00100357
-2.87843922,0.79617873,0.00001108,0.04247515,0.02215895,0.24009207,0.18348503,0.49258840,0.13378391,0.00096248
-2.87243622,0.77551396,0.00001312,0.03946581,0.02199425,0.23006124,0.18188647,0.48517276,0.13050832,0.00091790
-2.86643322,0.75143333,0.00001568,0.03641579,0.02169789,0.21929091,0.17926904,0.47525679,0.12660675,0.00087053
-2.86043022,0.72435880,0.00001886,0.03336997,0.02127558,0.20795452,0.17569349,0.46304086,0.12214051,0.00082108
-2.85442721,0.69476074,0.00002283,0.03036950,0.02073567,0.19622766,0.17124225,0.44877328,0.11717905,0.00077026
-2.84842421,0.66314900,0.00002773,0.02745102,0.02008891,0.18428475,0.16601786,0.43274561,0.11179855,0.00071876
-2.84242121,0.63006322,0.00003376,0.02464611,0.01934822,0.17229606,0.16014080,0.41528683,0.10608018,0.00066723
-2.83641821,0.59606254,0.00004113,0.02198097,0.01852833,0.16042502,0.15374673,0.39675631,0.10010842,0.00061629
-2.83041521,0.56171507,0.00005005,0.01947630,0.01764541,0.14882596,0.14698333,0.37753605,0.09396922,0.00056647
-2.82441221,0.52758716,0.00006079,0.01714741,0.01671662,0.13764208,0.14000669,0.35802216,0.08774825,0.00051827
-2.81840920,0.49423286,0.00007359,0.01500446,0.01575969,0.12700393,0.13297749,0.33861600,0.08152915,0.00047214
-2.81240620,0.46218366,0.00008873,0.01305287,0.01479248,0.11702804,0.12605703,0.31971513,0.07539193,0.00042842
-2.80640320,0.43193877,0.00010649,0.01129386,0.01383246,0.10781600,0.11940326,0.30170438,0.06941151,0.00038743
-2.80040020,0.40395615,0.00012712,0.00972498,0.01289637,0.09945366,0.11316685,0.28494717,0.06365647,0.00034940
-2.79439720,0.37864435,0.00015090,0.00834080,0.01199983,0.09201064,0.10748751,0.26977745,0.05818798,0.00031449
-2.78839420,0.35635534,0.00017805,0.00713350,0.01115696,0.08554001,0.10249058,0.25649227,0.05305908,0.00028283
-2.78239120,0.33737848,0.00020876,0.00609355,0.01038016,0.08007807,0.09828394,0.24534528,0.04831411,0.00025447
-2.77638819,0.32193566,0.00024318,0.00521025,0.00967988,0.07564437,0.09495540,0.23654120,0.04398848,0.00022941
-2.77038519,0.31017770,0.00028140,0.00447231,0.00906447,0.07224175,0.09257054,0.23023144,0.04010869,0.00020761
-2.76438219,0.30218218,0.00032342,0.00386835,0.00854014,0.06985658,0.09117110,0.22651090,0.03669257,0.00018898
-2.75837919,0.29795250,0.00036917,0.00338728,0.00811092,0.06845911,0.09077389,0.22541611,0.03374976,0.00017340
-2.75237619,0.29741860,0.00041847,0.00301868,0.00777872,0.06800400,0.09137030,0.22692461,0.03128238,0.00016072
-2.74637319,0.30043895,0.00047103,0.00275306,0.00754346,0.06843095,0.09292642,0.23095575,0.02928589,0.00015075
-2.74037019,0.30680421,0.00052646,0.00258211,0.00740318,0.06966567,0.09538372,0.23737287,0.02775001,0.00014327
-2.73436718,0.31624230,0.00058425,0.00249883,0.00735430,0.07162093,0.09866035,0.24598682,0.02665981,0.00013807
-2.72836418,0.32842499,0.00064379,0.00249765,0.00739183,0.07419798,0.10265308,0.25656084,0.02599678,0.00013492
-2.72236118,0.34297586,0.00070434,0.00257446,0.00750960,0.07728821,0.10723971,0.26881666,0.02573996,0.00013355
-2.71635818,0.35947957,0.00076510,0.00272664,0.00770060,0.08077506,0.11228211,0.28244182,0.02586699,0.00013371
-2.71035518,0.37749226,0.00082516,0.00295297,0.00795720,0.08453626,0.11762968,0.29709794,0.02635514,0.00013517
-2.70435218,0.39655275,0.00088358,0.00325362,0.00827147,0.08844622,0.12312321,0.31242977,0.02718219,0.00013766
-2.69834917,0.41619441,0.00093935,0.00362994,0.00863543,0.09237873,0.12859909,0.32807488,0.02832721,0.00014094
-2.69234617,0.43595716,0.00099149,0.00408433,0.00904132,0.09620971,0.13389368,0.34367346,0.02977113,0.00014479
-2.68634317,0.45539937,0.00103903,0.00462003,0.00948178,0.09982005,0.13884775,0.35887821,0.03149713,0.00014900
-2.68034017,0.47410904,0.00108103,0.00524086,0.00995006,0.10309842,0.14331091,0.37336363,0.03349081,0.00015336
-2.67433717,0.49171401,0.00111667,0.00595090,0.01044014,0.10594392,0.14714568,0.38683465,0.03574014,0.00015771
-2.66833417,0.50789061,0.00114520,0.00675419,0.01094681,0.10826853,0.15023137,0.39903400,0.03823514,0.00016189
-2.66233117,0.52237050,0.00116604,0.00765433,0.01146566,0.10999915,0.15246725,0.40974820,0.04096736,0.00016578
-2.65632816,0.53494520,0.00117873,0.00865410,0.01199312,0.11107932,0.15377525,0.41881174,0.04392910,0.00016928
-2.65032516,0.54546837,0.00118300,0.00975507,0.01252631,0.11147029,0.15410177,0.42610946,0.04711253,0.00017230
-2.64432216,0.55385547,0.00117877,0.01095713,0.01306291,0.11115168,0.15341879,0.43157677,0.05050856,0.00017480
-2.63831916,0.56008097,0.00116612,0.01225815,0.01360101,0.11012141,0.15172399,0.43519799,0.05410573,0.00017674
-2.63231616,0.56417326,0.00114532,0.01365363,0.01413887,0.10839512,0.14904009,0.43700269,0.05788897,0.00017812
-2.62631316,0.56620753,0.00111682,0.01513632,0.01467470,0.10600502,0.14541337,0.43706045,0.06183853,0.00017894
-2.62031016,0.56629704,0.00108120,0.01669607,0.01520644,0.10299814,0.14091135,0.43547412,0.06592893,0.00017921
-2.61430715,0.56458329,0.00103921,0.01831966,0.01573150,0.09943430,0.13561990,0.43237218,0.07012820,0.00017899
-2.60830415,0.56122564,0.00099167,0.01999079,0.01624662,0.09538355,0.12963986,0.42790051,0.07439732,0.00017829
-2.60230115,0.55639101,0.00093952,0.02169015,0.01674770,0.09092355,0.12308322,0.42221405,0.07869007,0.00017716
-2.59629815,0.55024415,0.00088371,0.02339573,0.01722971,0.08613677,0.11606923,0.41546883,0.08295324,0.00017564
-2.59029515,0.54293920,0.00082525,0.02508314,0.01768666,0.08110767,0.10872039,0.40781474,0.08712723,0.00017377
-2.58429215,0.53461268,0.00076512,0.02672613,0.01811168,0.07592010,0.10115872,0.39938949,0.09114709,0.00017159
-2.57828914,0.52537857,0.00070428,0.02829726,0.01849715,0.07065485,0.09350221,0.39031399,0.09494398,0.00016911
-2.57228614,0.51532544,0.00064362,0.02976859,0.01883484,0.06538756,0.08586173,0.38068925,0.09844696,0.00016636
-2.56628314,0.50451583,0.00058397,0.03111251,0.01911625,0.06018698,0.07833851,0.37059502,0.10158505,0.00016334
-2.56028014,0.49298760,0.00052604,0.03230257,0.01933288,0.05511368,0.07102210,0.36009006,0.10428956,0.00016007
-2.55427714,0.48075732,0.00047045,0.03331439,0.01947658,0.05021916,0.06398899,0.34921382,0.10649641,0.00015654
-2.54827414,0.46782502,0.00041771,0.03412642,0.01953991,0.04554539,0.05730185,0.33798944,0.10814852,0.00015275
-2.54227114,0.45418016,0.00036823,0.03472073,0.01951651,0.04112480,0.05100927,0.32642769,0.10919802,0.00014868
-2.53626813,0.43980816,0.00032228,0.03508366,0.01940141,0.03698058,0.04514614,0.31453152,0.10960823,0.00014433
-2.53026513,0.42469706,0.00028004,0.03520632,0.01919135,0.03312725,0.03973430,0.30230085,0.10935522,0.00013970
-2.52426213,0.40884393,0.00024159,0.03508496,0.01888496,0.02957157,0.03478373,0.28973727,0.10842905,0.00013477
-2.51825913,0.39226040,0.00020693,0.03472112,0.01848294,0.02631354,0.03029393,0.27684833,0.10683438,0.00012956
-2.51225613,0.37497718,0.00017597,0.03412160,0.01798811,0.02334751,0.02625539,0.26365115,0.10459067,0.00012408
-2.50625313,0.35704721,0.00014859,0.03329832,0.01740540,0.02066337,0.02265136,0.25017514,0.10173173,0.00011833
-2.50025013,0.33854733,0.00012458,0.03226787,0.01674176,0.01824771,0.01945939,0.23646372,0.09830488,0.00011236
-2.49424712,0.31957852,0.00010372,0.03105102,0.01600595,0.01608491,0.01665302,0.22257502,0.09436960,0.00010619
-2.48824412,0.30026467,0.00008577,0.02967211,0.01520829,0.01415822,0.01420324,0.20858160,0.08999578,0.00009987
-2.48224112,0.28075021,0.00007046,0.02815825,0.01436042,0.01245062,0.01207984,0.19456925,0.08526179,0.00009345
-2.47623812,0.26119676,0.00005753,0.02653857,0.01347489,0.01094567,0.01025261,0.18063514,0.08025233,0.00008698
-2.47023512,0.24177921,0.00004672,0.02484342,0.01256485,0.00962820,0.00869234,0.16688540,0.07505628,0.00008051
-2.46423212,0.22268142,0.00003780,0.02310361,0.01164373,0.00848491,0.00737166,0.15343247,0.06976463,0.00007412
-2.45822911,0.20409211,0.00003052,0.02134972,0.01072486,0.00750485,0.00626570,0.14039241,0.06446857,0.00006785
-2.45222611,0.18620104,0.00002470,0.01961146,0.00982127,0.00667991,0.00535265,0.12788237,0.05925793,0.00006177
-2.44622311,0.16919591,0.00002014,0.01791725,0.00894536,0.00600515,0.00461412,0.11601850,0.05421993,0.00005593
-2.44022011,0.15326016,0.00001670,0.01629383,0.00810884,0.00547923,0.00403548,0.10491433,0.04943839,0.00005039
-2.43421711,0.13857172,0.00001427,0.01476608,0.00732254,0.00510472,0.00360608,0.09467981,0.04499337,0.00004518
-2.42821411,0.12530298,0.00001274,0.01335697,0.00659645,0.00488851,0.00331946,0.08542111,0.04096122,0.00004036
-2.42221111,0.11362178,0.00001207,0.01208765,0.00593970,0.00484217,0.00317345,0.07724101,0.03741509,0.00003596
-2.41620810,0.10369340,0.00001223,0.01097766,0.00536072,0.00498241,0.00317035,0.07024005,0.03442574,0.00003200
-2.41020510,0.09568335,0.00001324,0.01004524,0.00486735,0.00533148,0.00331704,0.06451806,0.03206270,0.00002852
-2.40420210,0.08976086,0.00001513,0.00930770,0.00446706,0.00591765,0.00362508,0.06017622,0.03039554,0.00002553
-2.39819910,0.08610255,0.00001800,0.00878184,0.00416719,0.00677568,0.00411082,0.05731922,0.02949524,0.00002306
-2.39219610,0.08489621,0.00002198,0.00848436,0.00397513,0.00794721,0.00479546,0.05605746,0.02943550,0.00002112
-2.38619310,0.08634416,0.00002722,0.00843227,0.00389866,0.00948117,0.00570509,0.05650900,0.03029391,0.00001973
-2.38019010,0.09066600,0.00003395,0.00864318,0.00394605,0.01143406,0.00687065,0.05880105,0.03215273,0.00001890
-2.37418709,0.09810031,0.00004244,0.00913554,0.00412637,0.01387009,0.00832779,0.06307081,0.03509932,0.00001865
-2.36818409,0.10890500,0.00005301,0.00992873,0.00444952,0.01686113,0.01011665,0.06946543,0.03922606,0.00001900
-2.36218109,0.12335613,0.00006605,0.01104298,0.00492640,0.02048652,0.01228145,0.07814098,0.04462954,0.00001995
-2.35617809,0.14174493,0.00008201,0.01249916,0.00556888,0.02483249,0.01486996,0.08926025,0.05140920,0.00002154
-2.35017509,0.16437284,0.00010144,0.01431837,0.00638974,0.02999136,0.01793274,0.10298928,0.05966523,0.00002379
-2.34417209,0.19154469,0.00012495,0.01652134,0.00740254,0.03606039,0.02152219,0.11949281,0.06949569,0.00002671
-2.33816908,0.22355983,0.00015326,0.01912770,0.00862136,0.04314021,0.02569137,0.13892840,0.08099309,0.00003033
-2.33216608,0.26070160,0.00018717,0.02215504,0.01006052,0.05133297,0.03049266,0.16143959,0.09424032,0.00003467
-2.32616308,0.30322523,0.00022761,0.02561790,0.01173417,0.06074000,0.03597617,0.18714820,0.10930608,0.00003974
-2.32016008,0.35134461,0.00027564,0.02952665,0.01365581,0.07145917,0.04218801,0.21614605,0.12624014,0.00004556
-2.31415708,0.40521836,0.00033240,0.03388629,0.01583775,0.08358197,0.04916846,0.24848635,0.14506838,0.00005213
-2.30815408,0.46493579,0.00039922,0.03869539,0.01829058,0.09719025,0.05695009,0.28417535,0.16578807,0.00005946
-2.30215108,0.53050335,0.00047752,0.04394489,0.02102250,0.11235286,0.06555579,0.32316439,0.18836346,0.00006753
-2.29614807,0.60183223,0.00056888,0.04961726,0.02403873,0.12912216,0.07499710,0.36534301,0.21272204,0.00007633
-2.29014507,0.67872778,0.00067500,0.05568563,0.02734087,0.14753060,0.08527252,0.41053353,0.23875175,0.00008581
-2.28414207,0.76088155,0.00079773,0.06211337,0.03092635,0.16758752,0.09636626,0.45848738,0.26629927,0.00009593
-2.27813907,0.84786633,0.00093902,0.06885377,0.03478786,0.18927619,0.10824732,0.50888373,0.29516969,0.00010664
-2.27213607,0.93913496,0.00110090,0.07585019,0.03891295,0.21255141,0.12086902,0.56133059,0.32512771,0.00011784
-2.26613307,1.03402313,0.00128548,0.08303652,0.04328364,0.23733769,0.13416910,0.61536866,0.35590040,0.00012946
-2.26013007,1.13175650,0.00149491,0.09033802,0.04787621,0.26352823,0.14807045,0.67047795,0.38718163,0.00014138
-2.25412706,1.23146223,0.00173130,0.09767252,0.05266116,0.29098475,0.16248239,0.72608718,0.41863803,0.00015350
-2.24812406,1.33218459,0.00199669,0.10495199,0.05760323,0.31953827,0.17730268,0.78158566,0.44991640,0.00016568
-2.24212106,1.43290457,0.00229298,0.11208436,0.06266172,0.34899103,0.19241998,0.83633748,0.48065228,0.00017778
-2.23611806,1.53256258,0.00262185,0.11897571,0.06779087,0.37911928,0.20771695,0.88969742,0.51047948,0.00018968
-2.23011506,1.63008385,0.00298467,0.12553247,0.07294047,0.40967720,0.22307365,0.94102797,0.53904005,0.00020123
-2.22411206,1.72440522,0.00338241,0.13166391,0.07805669,0.44040167,0.23837124,0.98971696,0.56599437,0.00021228
-2.21810905,1.81450257,0.00381555,0.13728444,0.08308294,0.47101784,0.25349570,1.03519481,0.59103097,0.00022270
-2.21210605,1.89941759,0.00428396,0.14231599,0.08796098,0.50124523,0.26834148,1.07695089,0.61387542,0.00023236
-2.20610305,1.97828274,0.00478684,0.14669011,0.09263208,0.53080418,0.28281474,1.11454799,0.63429813,0.00024114
-2.20010005,2.05034337,0.00532259,0.15034983,0.09703830,0.55942245,0.29683614,1.14763445,0.65212042,0.00024892
-2.19409705,2.11497589,0.00588875,0.15325117,0.10112376,0.58684147,0.31034284,1.17595313,0.66721883,0.00025563
-2.18809405,2.17170118,0.00648195,0.15536427,0.10483593,0.61282223,0.32328960,1.19934697,0.67952710,0.00026120
-2.18209105,2.22019262,0.00709786,0.15667398,0.10812691,0.63715030,0.33564896,1.21776062,0.68903606,0.00026556
-2.17608804,2.26027824,0.00773118,0.15718008,0.11095451,0.65963984,0.34741024,1.23123828,0.69579116,0.00026868
-2.17008504,2.29193708,0.00837565,0.15689694,0.11328333,0.68013649,0.35857760,1.23991756,0.69988794,0.00027057
-2.16408204,2.31528980,0.00902414,0.15585275,0.11508558,0.69851879,0.36916702,1.24401988,0.70146552,0.00027122
-2.15807904,2.33058413,0.00966870,0.15408826,0.11634167,0.71469834,0.37920247,1.24383779,0.70069860,0.00027067
-2.15207604,2.33817593,0.01030073,0.15165528,0.11704067,0.72861854,0.38871146,1.23971977,0.69778824,0.00026896
-2.14607304,2.33850687,0.01091112,0.14861472,0.11718042,0.74025213,0.39772012,1.23205342,0.69295202,0.00026616
-2.14007004,2.33208001,0.01149044,0.14503454,0.11676741,0.74959781,0.40624837,1.22124779,0.68641400,0.00026234
-2.13406703,2.31943452,0.01202922,0.14098756,0.11581643,0.75667597,0.41430518,1.20771586,0.67839511,0.00025760
-2.12806403,2.30112102,0.01251814,0.13654918,0.11435000,0.76152417,0.42188452,1.19185794,0.66910433,0.00025201
-2.12206103,2.27767885,0.01294834,0.13179528,0.11239754,0.76419255,0.42896221,1.17404690,0.65873118,0.00024569
-2.11605803,2.24961643,0.01331163,0.12680021,0.10999439,0.76473955,0.43549395,1.15461597,0.64743989,0.00023874
-2.11005503,2.21739592,0.01360081,0.12163501,0.10718079,0.76322833,0.44141472,1.13384968,0.63536548,0.00023125
-2.10405203,2.18142269,0.01380984,0.11636598,0.10400062,0.75972419,0.44663975,1.11197826,0.62261180,0.00022333
-2.09804902,2.14204029,0.01393412,0.11105356,0.10050030,0.75429323,0.45106703,1.08917581,0.60925179,0.00021506
-2.09204602,2.09953088,0.01397057,0.10575161,0.09672753,0.74700220,0.45458134,1.06556206,0.59532959,0.00020653
-2.08604302,2.05412095,0.01391783,0.10050700,0.09273026,0.73791991,0.45705962,1.04120760,0.58086444,0.00019781
-2.08004002,2.00599171,0.01377628,0.09535961,0.08855566,0.72711969,0.45837740,1.01614201,0.56585602,0.00018898
-2.07403702,1.95529323,0.01354804,0.09034267,0.08424925,0.71468306,0.45841599,0.99036430,0.55029085,0.00018009
-2.06803402,1.90216132,0.01323696,0.08548332,0.07985421,0.70070408,0.45707001,0.96385504,0.53414928,0.00017120
-2.06203102,1.84673575,0.01284847,0.08080345,0.07541083,0.68529408,0.45425483,0.93658905,0.51741262,0.00016234
-2.05602801,1.78917844,0.01238942,0.07632062,0.07095612,0.66858640,0.44991345,0.90854808,0.50006999,0.00015356
-2.05002501,1.72969027,0.01186790,0.07204912,0.06652363,0.65074052,0.44402242,0.87973250,0.48212439,0.00014489
-2.04402201,1.66852528,0.01129298,0.06800094,0.06214332,0.63194535,0.43659645,0.85017124,0.46359769,0.00013635
-2.03801901,1.60600107,0.01067441,0.06418682,0.05784161,0.61242117,0.42769129,0.81992944,0.44453423,0.00012796
-2.03201601,1.54250463,0.01002240,0.06061696,0.05364152,0.59241979,0.41740480,0.78911320,0.42500289,0.00011975
-2.02601301,1.47849312,0.00934726,0.05730174,0.04956285,0.57222301,0.40587602,0.75787135,0.40509738,0.00011173
-2.02001001,1.41448919,0.00865917,0.05425211,0.04562242,0.55213886,0.39328226,0.72639396,0.38493506,0.00010393
-2.01400700,1.35107132,0.00796791,0.05147975,0.04183430,0.53249602,0.37983431,0.69490793,0.36465408,0.00009635
-2.00800400,1.28885927,0.00728263,0.04899700,0.03821004,0.51363622,0.36576998,0.66366979,0.34440929,0.00008902
-2.00200100,1.22849580,0.00661163,0.04681657,0.03475895,0.49590511,0.35134634,0.63295636,0.32436708,0.00008196
-1.99599800,1.17062530,0.00596226,0.04495100,0.03148822,0.47964186,0.33683091,0.60305377,0.30469946,0.00007517
-1.98999500,1.11587081,0.00534076,0.04341191,0.02840315,0.46516787,0.32249235,0.57424560,0.28557785,0.00006869
-1.98399200,1.06481051,0.00475226,0.04220926,0.02550725,0.45277528,0.30859100,0.54680084,0.26716674,0.00006252
-1.97798899,1.01795508,0.00420067,0.04135032,0.02280236,0.44271558,0.29536975,0.52096246,0.24961780,0.00005669
-1.97198599,0.97572715,0.00368879,0.04083884,0.02028874,0.43518909,0.28304570,0.49693717,0.23306454,0.00005119
-1.96598299,0.93844392,0.00321833,0.04067409,0.01796517,0.43033569,0.27180281,0.47488708,0.21761790,0.00004605
-1.95997999,0.90630393,0.00278998,0.04085010,0.01582902,0.42822731,0.26178613,0.45492361,0.20336290,0.00004126
-1.95397699,0.87937862,0.00240352,0.04135502,0.01387633,0.42886257,0.25309754,0.43710406,0.19035657,0.00003684
-1.94797399,0.85760922,0.00205799,0.04217068,0.01210195,0.43216395,0.24579331,0.42143088,0.17862705,0.00003278
-1.94197099,0.84080894,0.00175175,0.04327241,0.01049962,0.43797761,0.23988355,0.40785382,0.16817405,0.00002907
-1.93596798,0.82867058,0.00148268,0.04462906,0.00906218,0.44607592,0.23533341,0.39627456,0.15897038,0.00002570
-1.92996498,0.82077898,0.00124825,0.04620337,0.00778169,0.45616281,0.23206603,0.38655372,0.15096461,0.00002267
-1.92396198,0.81662784,0.00104570,0.04795259,0.00664965,0.46788162,0.22996698,0.37851973,0.14408453,0.00001997
-1.91795898,0.81564003,0.00087213,0.04982927,0.00565719,0.48082534,0.22889003,0.37197904,0.13824131,0.00001756
-1.91195598,0.81719047,0.00072460,0.05178244,0.00479534,0.49454872,0.22866389,0.36672713,0.13333404,0.00001543
-1.90595298,0.82063049,0.00060018,0.05375883,0.00405519,0.50858193,0.22909968,0.36255969,0.12925445,0.00001357
-1.89994997,0.82531265,0.00049611,0.05570434,0.00342818,0.52244516,0.22999875,0.35928340,0.12589166,0.00001194
-1.89394697,0.83061480,0.00040976,0.05756551,0.00290632,0.53566363,0.23116052,0.35672569,0.12313657,0.00001054
-1.88794397,0.83596250,0.00033872,0.05929105,0.00248234,0.54778248,0.23239010,0.35474305,0.12088589,0.00000932
-1.88194097,0.84084869,0.00028080,0.06083338,0.00214996,0.55838081,0.23350528,0.35322743,0.11904548,0.00000828
-1.87593797,0.84484993,0.00023406,0.06214995,0.00190402,0.56708449,0.23434270,0.35211046,0.11753308,0.00000739
-1.86993497,0.84763863,0.00019683,0.06320450,0.00174060,0.57357715,0.23476305,0.35136529,0.11628011,0.00000664
-1.86393197,0.84899065,0.00016767,0.06396804,0.00165718,0.57760892,0.23465498,0.35100593,0.11523277,0.00000600
-1.85792896,0.84878833,0.00014536,0.06441962,0.00165266,0.57900273,0.23393778,0.35108438,0.11435219,0.00000547
-1.85192596,0.84701876,0.00012893,0.06454677,0.00172739,0.57765781,0.23256268,0.35168540,0.11361388,0.00000503
-1.84592296,0.84376762,0.00011760,0.06434565,0.00188319,0.57355040,0.23051282,0.35291962,0.11300643,0.00000467
-1.83991996,0.83920900,0.00011077,0.06382096,0.00212323,0.56673176,0.22780193,0.35491504,0.11252962,0.00000439
-1.83391696,0.83359185,0.00010800,0.06298541,0.00245194,0.55732348,0.22447193,0.35780761,0.11219212,0.00000417
-1.82791396,0.82722373,0.00010901,0.06185912,0.00287479,0.54551061,0.22058947,0.36173143,0.11200878,0.00000401
-1.82191096,0.82045274,0.00011360,0.06046859,0.00339813,0.53153279,0.21624169,0.36680888,0.11199788,0.00000391
-1.81590795,0.81364865,0.00012171,0.05884569,0.00402881,0.51567383,0.21153142,0.37314153,0.11217829,0.00000386
-1.80990495,0.80718396,0.00013336,0.05702635,0.00477392,0.49825050,0.20657204,0.38080213,0.11256692,0.00000387
-1.80390195,0.80141593,0.00014863,0.05504930,0.00564032,0.47960064,0.20148222,0.38982805,0.11317637,0.00000394
-1.79789895,0.79667038,0.00016766,0.05295478,0.00663425,0.46007149,0.19638076,0.40021683,0.11401311,0.00000406
-1.79189595,0.79322778,0.00019066,0.05078327,0.00776083,0.44000853,0.19138187,0.41192366,0.11507612,0.00000424
-1.78589295,0.79131242,0.00021787,0.04857433,0.00902362,0.41974521,0.18659080,0.42486121,0.11635621,0.00000448
-1.77988994,0.79108478,0.00024959,0.04636558,0.01042408,0.39959419,0.18210025,0.43890167,0.11783596,0.00000478
-1.77388694,0.79263740,0.00028617,0.04419191,0.01196113,0.37984001,0.17798756,0.45388085,0.11949025,0.00000514
-1.76788394,0.79599416,0.00032806,0.04208473,0.01363072,0.36073361,0.17431264,0.46960403,0.12128753,0.00000557
-1.76188094,0.80111287,0.00037577,0.04007158,0.01542552,0.34248872,0.17111691,0.48585332,0.12319151,0.00000605
-1.75587794,0.80789064,0.00042993,0.03817587,0.01733461,0.32527999,0.16842296,0.50239595,0.12516340,0.00000659
-1.74987494,0.81617171,0.00049135,0.03641672,0.01934336,0.30924286,0.16623508,0.51899295,0.12716452,0.00000720
-1.74387194,0.82575705,0.00056102,0.03480912,0.02143346,0.29447490,0.16454054,0.53540790,0.12915904,0.00000786
-1.73786893,0.83641518,0.00064019,0.03336406,0.02358304,0.28103846,0.16331143,0.55141496,0.13111697,0.00000858
-1.73186593,0.84789345,0.00073044,0.03208887,0.02576704,0.26896427,0.16250703,0.56680596,0.13301694,0.00000935
-1.72586293,0.85992939,0.00083369,0.03098758,0.02795766,0.25825574,0.16207650,0.58139603,0.13484896,0.00001018
-1.71985993,0.87226128,0.00095236,0.03006134,0.03012504,0.24889365,0.16196184,0.59502754,0.13661678,0.00001105
-1.71385693,0.88463786,0.00108936,0.02930879,0.03223808,0.24084100,0.16210091,0.60757225,0.13833990,0.00001196
-1.70785393,0.89682646,0.00124821,0.02872653,0.03426536,0.23404769,0.16243039,0.61893153,0.14005507,0.00001292
-1.70185093,0.90861969,0.00143305,0.02830943,0.03617619,0.22845499,0.16288866,0.62903491,0.14181725,0.00001392
-1.69584792,0.91984037,0.00164877,0.02805104,0.03794165,0.22399943,0.16341834,0.63783716,0.14369987,0.00001495
-1.68984492,0.93034480,0.00190094,0.02794382,0.03953570,0.22061624,0.16396856,0.64531411,0.14579455,0.00001603
-1.68384192,0.94002454,0.00219588,0.02797944,0.04093624,0.21824211,0.16449682,0.65145787,0.14821004,0.00001714
-1.67783892,0.94880674,0.00254059,0.02814895,0.04212601,0.21681738,0.16497040,0.65627169,0.15107059,0.00001829
-1.67183592,0.95665345,0.00294272,0.02844302,0.04309342,0.21628755,0.16536734,0.65976499,0.15451357,0.00001950
-1.66583292,0.96355993,0.00341039,0.02885205,0.04383319,0.21660428,0.16567690,0.66194905,0.15868648,0.00002076
-1.65982991,0.96955237,0.00395211,0.02936634,0.04434670,0.21772584,0.16589957,0.66283365,0.16374337,0.00002208
-1.65382691,0.97468510,0.00457646,0.02997621,0.04464215,0.21961707,0.16604661,0.66242488,0.16984068,0.00002348
-1.64782391,0.97903750,0.00529191,0.03067214,0.04473444,0.22224904,0.16613920,0.66072446,0.17713259,0.00002498
-1.64182091,0.98271063,0.00610645,0.03144489,0.04464480,0.22559823,0.16620710,0.65773034,0.18576594,0.00002658
-1.63581791,0.98582377,0.00702723,0.03228560,0.04440013,0.22964551,0.16628703,0.65343875,0.19587484,0.00002830
-1.62981491,0.98851062,0.00806021,0.03318588,0.04403213,0.23437487,0.16642080,0.64784728,0.20757506,0.00003016
-1.62381191,0.99091545,0.00920966,0.03413791,0.04357629,0.23977185,0.16665310,0.64095881,0.22095839,0.00003219
-1.61780890,0.99318884,0.01047780,0.03513445,0.04307063,0.24582194,0.16702928,0.63278592,0.23608708,0.00003440
-1.61180590,0.99548321,0.01186439,0.03616887,0.04255442,0.25250872,0.16759294,0.62335525,0.25298864,0.00003682
-1.60580290,0.99794801,0.01336630,0.03723514,0.04206688,0.25981204,0.16838367,0.61271155,0.27165118,0.00003945
-1.59979990,1.00072470,0.01497728,0.03832769,0.04164584,0.26770616,0.16943484,0.60092103,0.29201944,0.00004233
-1.59379690,1.00394152,0.01668764,0.03944135,0.04132656,0.27615797,0.17077163,0.58807346,0.31399193,0.00004546
